,MGH258,UKF243,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CNTN4,,0.01898394807653829,-0.030500117904122333,-0.01273224519683265,-0.010113017311454132,-0.013757220536859509,0.018923784273532616,0.0212265800497485,-0.04397439174425019,,0.02364392819185234,-0.035481130177753284,0.07101603830079309,0.0477207491162324,0.002020833673646168,-0.055296832484383066,0.09742625279315423,0.08012147045821921,-0.011705549412782101
INSL3,,,-0.02350773428015764,,,,-0.002004819346138784,,,,,,,,-0.017935150914820047,,-0.02615203594634167,,
BTLA,,,,,,,,-0.03422836797547846,,,,,-0.016215738345436017,,,,0.025769010258506593,,
MFNG,-0.046245359681641125,0.09733680382872502,0.026895291288694844,-0.004362468199855957,0.08789802887085929,-0.031826807595376184,-0.014716450139284026,0.05982412511558978,0.017974174249809818,0.02834341523753964,-0.013761506890007777,-0.04339345888354797,0.06604570707055181,0.036671017574109066,-0.07191648134206616,0.014422250412230256,0.05177157468525478,0.05221808013873658,0.07408012991089852
ICAM1,0.0006626295897590216,-0.0165311114908002,-0.032842654019862694,0.05866070777069349,0.16266086049143222,-0.08214172773774209,-0.012884817468813519,0.04317398175095565,0.08030725542911434,0.03308398100132127,0.0301220790961366,0.12229694110512662,0.020933519679166002,-0.03203459621941987,0.007341240241728497,0.005689312646191634,0.0011484637547018786,-0.06376263536414391,-0.0201823891617206
PROS1,-0.0473497418616873,-0.03863459539935892,-0.01987612695399553,-0.05711080989066418,0.05732888029195735,0.005316132605422671,0.03039087326056214,0.05411073962410147,0.09454310026804215,0.02498048191862751,-0.0130202096052479,0.051650736675120795,-0.008400456100527968,-0.037415471110403276,-0.03924645345648726,0.0195749906594096,0.08592770122534046,-0.08649574383532044,-0.004033822076215153
CLCF1,-0.039587123070409,0.01058399752345684,0.053904468961888156,-0.03992341551627163,0.04986741303399586,-0.023970854930605738,-0.03189070814117347,0.02158255006914552,0.053504799585334877,0.014205867648157885,-0.036259699797589605,0.006800579293729192,-0.014058410205583018,-0.015305429337373465,-0.023366411367832064,0.11260225004981281,0.05159887764661152,-0.12644139611695543,
PSAP,-0.0030028941798108965,0.19032650084390132,0.02335908824297772,-0.019644080484074723,-0.1839538097768187,-0.012534656106245422,0.07982030711110401,0.015667537742101015,0.08006960881542917,-0.08901672128336578,0.054589059861881055,-0.05096160333936996,-0.06740987403211288,0.04094524990593716,-0.010585248889997447,-0.008271542797552055,0.08200140173832138,0.04282590057278636,0.02480364676592207
EFEMP1,-0.04764154609693799,-0.025122037289664383,0.006298464996852674,-0.03282974874440244,0.08377136759933337,0.04209116528230241,0.05950040094647969,0.0029099010984629343,0.12696441631917646,0.054647722354777675,0.003084713175357407,0.03824688252557317,-0.04491206384752261,-0.02101861272485368,0.011911563955427825,0.005513225518369272,0.04919809674787978,-0.13582940004808175,0.03594271349712381
C1QTNF1,0.02808172185013443,-0.14691175463639863,-0.05461111850543885,-0.018791932980276177,0.08790983121728697,-0.0285646391843207,-0.07330610446145759,0.0321711931100176,0.005972772111025358,0.03399767518939766,0.04062263886869872,0.02008113279914367,-0.05792827770737545,-0.01342084741141673,0.027691594552860247,0.06963073473086108,-0.00877273203535395,-0.133581319165139,-0.041440488011988075
ALB,-0.026554006753202814,-0.029133667450193166,-0.016374603845185905,-0.02145596279836953,0.06112053306740922,0.001548791324494747,-0.019304672074024115,0.004893672166414148,-0.02454070754949736,0.011831694809358275,-0.017950284516638722,-0.04043617860145454,-0.0025589955093051576,0.009996648979370587,0.05071515401159825,-0.040296577473632,-0.0015135309852518128,-0.02587983970429067,-0.05001584758818437
CCL13,,,,,,,,,,0.027504455767440397,,,,,-0.020117998605316028,,,,
EFNA3,0.026845422515505594,0.07482479557307574,-0.009238389668951854,-0.057658748190655015,-0.032051658018674184,-0.02595817936302607,-0.005111780817588673,0.01517247032280075,-0.057746050039417046,-0.05883593754131231,-0.004810071988556291,0.01707275604004797,0.051122157467878876,0.06459637467322553,0.025674015109383944,-0.019325159675456383,0.021713846668118514,-0.023780273974750105,-0.08424523008261736
DRAXIN,-0.010093490753203347,-0.03600994123759007,-0.05972457274868608,-0.023495768279229272,0.1686625090263633,-0.04724837770519459,-0.05286933203674342,-0.03398638959442727,0.006913229216092657,-0.0023652228501384854,-0.014079651398087555,-0.0002003107372638034,0.09450212246673007,0.04599018537740155,0.017261580886646043,0.11234933019159622,0.0777316724146007,0.050429319305598214,-0.054494931506006504
RAET1L,,,-0.01831275330870133,,,,,0.04246374461943781,,,,,,,0.01280429378463131,,,,
NPTX2,-0.046153446749411665,0.010643468743060634,-0.06809363134871399,0.032412301609260584,-0.13505254195543243,-0.03248997041311242,0.06111311111614536,0.038313942068780416,0.01713478225239596,0.09261332921582136,0.01057997284461703,0.010004542041418613,0.0006480262925690798,-0.05220065722611496,-0.06215184359636405,0.02076862180923147,0.0240695112390797,-0.012534261713706812,0.030044846008333192
FGF11,-0.009290597328886506,-0.10217501609006854,-0.02092640666916766,-0.020014201086042255,0.09688138926976582,-0.025680278388728276,-0.021198102590536835,0.00456911836866461,-0.015241829039235093,0.06722997842855682,0.000274235490547883,0.04276162903053678,0.009983641592167296,0.005487116632969681,0.04765471205772994,0.018985282254199137,0.028019251782974357,-0.03967630182546567,0.07690180738118065
CD59,0.020451879893157106,-0.008117189749732797,0.07587011872923362,-0.02117658275452411,-0.07403716018104911,-0.033919829630937835,0.021449924709403507,-0.05616132369258475,0.059957740387312296,-0.00021614490959236043,-0.02176141877668042,0.06252428955989141,0.03149832451369214,0.046847098076521244,-0.06284797766522181,0.09664568429643877,0.05796478769886267,0.024420695819632885,-0.09345366742859916
COL9A2,0.03879542832902146,-0.04971830818119579,0.024089720124383693,0.006538493298042788,0.0877675044783919,0.07691326160792485,0.027611416759754644,0.005893716071326386,0.02387620800265037,-0.02039940447392537,0.010996979451809451,0.023847291671742384,0.06868379873793155,0.07365047839133819,0.020261891231114545,-0.03748386576883172,0.024732421498416614,-0.007424060280583245,0.015187463017472836
DLL3,-0.01556959670665248,0.08856791706544118,0.02591913128664949,0.02360602444474245,0.08955761065160256,0.007988694240125714,0.028656544925392505,-0.036532080032249295,0.001122478890585999,0.010891741776218265,0.03556601522732192,0.020921789910787462,0.010672585115239715,0.01907534178580081,0.019009274151867026,-0.008292838145236544,-0.04247883029232587,0.0042872906134254875,0.044467085659737685
FGF5,,,,,,-0.021988652788025212,,,-0.016739036819344248,-0.05559812362491767,,,,,,,0.03179823186119607,-0.030897051905248794,
LIN7C,0.015052842673200052,-0.022713150748030805,-0.004076786185307562,0.010669937328223734,0.040760048621804386,0.00975313706281105,0.022998304404760264,0.009905278107199307,0.036710067562776096,-0.018297834873551924,-0.017122005083061168,-0.03087614388840534,0.03928743434216493,0.004963784265292717,0.026451892480936594,0.08752451620338367,-0.04517711572270157,0.07877082885131538,0.05414364050914442
GDF7,-0.01826980421644959,0.035233723828493775,0.04096873094435178,-0.013662605107831252,-0.0007026390287648989,0.09668958637893471,0.04656855857828775,0.07368299787547512,0.005937497334668882,,,,-0.05352639795181309,-0.009337790476236701,-0.014580230828277788,,0.06619596043152035,-0.02794195003923717,
PSPN,-0.024063641810337228,-0.03660321032847649,-0.04360876708063182,0.002261882605620534,0.016995865819971232,-0.04638091656306852,-0.0049002775620102775,0.016562196179212677,0.020015290314215672,0.009544879734565609,0.01704004851297322,-0.02078600017208823,0.07993261051454581,0.02818242192308231,-0.05096484330321995,-0.053904558736024004,0.08270977690575874,0.02979877276641906,0.10934197913855624
ANGPT1,0.008108356048488856,-0.024060757005132067,0.03173146330584253,-0.005817651617692815,-0.00634331207756016,0.0659602450419579,0.049059821560287487,0.012946808507310344,0.021679854627428604,0.03976922634032468,-0.02668715790170698,0.07699285736377946,0.07714393350856058,0.07855518006946136,0.02746679487976037,-0.02981838068461801,0.05181600186668932,0.018177183494999593,0.04869201110559155
PNOC,0.010906685666656509,0.13552899241149105,-0.03371877419238175,0.04023561723139269,-0.0020419731917102443,-0.0152236994084382,0.0788217947086132,-0.02227513584004206,-0.028453449614816582,-0.005761470548899429,-0.03331925325927205,,,,-0.01728545915036578,0.07784987127851563,0.003965913588354977,0.048751498457546685,0.03499095230392417
L1CAM,-0.027434927287048223,0.07854372669089704,0.001945725067919493,-0.006999687333085043,0.024039327917849435,-0.008068676573344122,0.07285698940117326,-0.04753194310751244,-0.027171994640743064,0.08887629261535228,-0.000611928710358064,0.07426617096922937,0.0012864318208802431,0.006800235280614285,0.0405318533255392,-0.10569028789338214,0.031966922391693714,0.0884094113078191,0.04099613578055729
APOA1,-0.013054539704418496,-0.04421739283072087,0.03323563521256543,-0.018920873905520295,0.0604858386732647,-0.03020446365414288,-0.02302571476472809,0.06942925764776925,0.05180626271622163,-0.004326015825951784,0.038463389949019315,0.017247916597445307,0.022906711102528128,-0.030256888799685685,0.010165961238577489,,0.09726859928643942,0.039000688645608045,0.09973869957442401
PSEN1,0.05225787665431995,0.030259840985554773,-0.016135684810708456,0.006728202019952828,0.03824098148830155,0.07281774700740615,-0.023111769174038368,0.0035994875874117197,0.03195235467668394,-0.02198489486381363,-0.016516515482492427,-0.04763399077456359,-0.01656676263722222,0.12847795378135357,-0.011009181392700221,0.010517777722910798,0.02328915455462986,-0.043463175068172044,-0.04012830027165211
CALM2,0.011788061618528455,0.1631694154040791,0.006638284843723701,0.05637745376162377,-0.13913669374870272,0.037837129632180895,0.04823985979508391,-0.04703286004451027,-0.04389412115945523,0.012439984988302951,-0.00272946155765696,-0.04770073234438813,-0.017325039822206588,0.016234179752122,0.015587112680947764,-0.016018603446854945,-0.02775165798574459,0.1259766456172124,-0.01602648387624265
CLEC2B,-0.022797796104456116,-0.011324682183836083,-0.02634977399639064,-0.055581474805498195,0.05141750306260993,-0.04996221845229533,-0.04287944980965554,0.0008674061580237911,0.04184357554020206,0.03247846596033728,-0.03361084489915773,0.06065209646482067,0.05072252959979078,0.06327925651245397,-0.02035064892167682,0.06017865243095756,0.08446230294118569,-0.06468228012737427,0.045425724955588685
NTNG1,0.043926800289881794,0.06016829506221156,0.0920580707571203,0.02202521915162067,0.08401754040263953,0.024683660338496904,0.02384370916479658,-0.08188740640506074,-0.022722026835906982,0.0038924032166566497,-0.030376237968372806,0.015098645025184139,-0.04106641851114779,-0.04298948417497178,0.022126055517536335,0.08306536911459995,0.015543058923469712,-0.06656853515175037,-0.06468659752095719
LRIG1,-0.020930980261269636,-0.021376369668291588,0.07275290074262114,-0.006647015171269424,-0.04246266298948609,-0.02399541722947019,-0.05114723276754336,0.01351458922892637,0.0633553590180255,-0.07642385326590259,0.018534127464312808,-0.004472354165753948,0.0019607967166560204,0.04440123651045025,0.0010734951659833961,0.01957284311015933,-0.02958644676359909,0.03785825140151756,0.06692746962228895
CPAMD8,-0.016075859785445748,,0.02306349933986503,,0.027249634907084617,-0.00029259315479378267,-0.01961399537392802,0.002753157610905172,0.03341183414208853,,-0.00845051624364696,0.08550623756972946,0.04312744399238019,0.03293404494247215,,-0.03895993781153692,-0.02740230937010527,-0.019812936816859035,0.1241537949395678
GHRL,0.146502051457193,,-0.0338688931630486,-0.01732953906193631,-0.01945247219823876,0.04335596777576423,-0.034390292075704265,-0.014235137002901471,0.003896223556376497,,-0.021491453044133326,-0.043051572635185956,-0.07162258257804341,-0.022201204945842358,0.030454912800294952,,0.041159678430823035,-0.017465309958541408,
NPY,0.0588499388788272,0.13100180942546957,-0.017575123330582084,-0.012141590378651252,-0.1173251596020835,-0.02970242858555523,0.08201392793056836,0.04444390161549613,0.03180599499003169,,-0.02920604605570369,-0.03731476089413572,-0.04764646163312898,0.029001462832272944,0.07148921916832883,-0.0182985737925796,-0.0074038419111822195,0.06246879519011414,0.020017601358085432
MMP2,0.012488688755384727,-0.011616154822423083,0.04982109070567435,-0.012457566851407368,0.14911404818640028,0.02183577817486163,-0.0087383831143067,-0.056704255678619205,0.127299495177245,-0.123965999821553,0.06562426541521817,0.07743511026445982,0.03715014741158745,-0.009820842830091443,0.06776450780045024,-0.08149308934819795,0.04123365570187804,-0.03017824620862038,0.030804968289410907
PPY,,,0.00433556221410988,,,,-0.014334639642896243,,,-0.0035827293739707023,,,,,-0.031976651954425665,,0.01636779297401157,-0.019679958804231682,
ALKAL2,-0.024073732313027476,-0.026904303607418148,0.008479774536695838,-0.010966479083687315,0.026791988155373786,-0.022553874351488208,-0.017187628891256336,0.0822136463916495,0.15527336026397642,-0.05434465284369814,0.0016555093469194692,0.11728322356434207,-0.06601128553485118,0.04104841248574293,-0.02589583860672035,,0.015431026846834431,-0.028921842690433786,-0.04504041712895592
CSF1,0.04971740890787959,-0.06683254897841631,0.021531783586199903,0.021723446875647923,0.07170942164999347,-0.03233673881744167,-0.06858362861210013,-0.022776395614512727,0.08156547516991261,0.07681229468315239,-0.029810622486990034,0.039354585411179206,0.07166860367377707,0.0846815719243321,0.014980178718411936,-0.05107133371810177,0.021099615680751797,-0.09249862117595169,0.08714729876121735
SEMA4C,-0.018423766307503985,-0.044960100420845306,0.04036406005229273,-0.018740914685529443,0.12197892099905584,0.007501172795855013,0.017079807855133196,-0.03624669497466538,0.007965709669118953,0.038206947345755166,0.05728877325730929,-0.02345070636599878,0.02805827281164247,0.06838831224674351,-0.01470581707506699,0.018047057349278896,0.06350236099899571,0.023416668803149843,0.03340696325781032
BMP8A,,,,,,,,,,,,,,,,,0.1023766116485136,,
ICAM2,0.024958716647275007,0.07023616126910977,0.06290022587117566,-0.052494439145236785,0.0740822686997545,-0.0016276704074858015,-0.043077249098347654,0.03522834475494518,-0.027866863626397776,0.07470569040459606,0.027590947720404706,-0.004394374276850847,0.01693501063965351,0.014692807065534129,0.03154706449906621,-0.07201756827464188,0.06401986630419489,0.04012916374687823,-0.03373366557718256
SYTL3,-0.0439304535286776,-0.05028586205197387,-0.013712549230033526,-0.024925847677716315,0.09113890434435212,0.05873436185238076,-0.028470237230152108,0.003109744516326086,-0.027746904228245346,-0.04281114296133768,0.014635751282659948,0.08403458832429621,0.06133111370423342,0.012337414014784888,-0.006625531009836183,-0.0069385685992814925,0.060457361697902105,-0.052517638487356126,
IL1A,0.15256937825705108,-0.02039578382906025,0.025040335104903597,-0.02188212088947245,-0.029620360739467815,-0.04007949160518026,-0.064324454735013,-0.00920327569530705,-0.0066941606263893495,,0.08435017883391531,0.009978555352702922,0.006202836962821846,0.03205261362140291,0.010434212033740922,-0.05529685791780688,0.011469192885799579,0.0028866209392500795,0.08877787668789205
HLA-G,,-0.03255436976877936,-0.02817895458673797,,-0.0011056282760111209,,,,,,,,,,0.017984091222427435,,,,
PGF,-0.021896405841885666,0.008052140414492235,0.03921292312263758,0.02765332478401573,0.1208280575584893,-0.02461036152915351,-0.020734443513825848,0.02343675681805663,0.011011257393621753,0.0842067031864429,0.007640122950333843,0.002807370352326838,0.028342576120504625,-0.0547708915007175,-0.009425860839070507,0.023855399093925343,0.074498420894002,-0.020551289575281465,-0.03705692728240226
LGALS8,-0.0066079006329369345,-0.10187065089376725,0.05721595338920053,0.003305026536492995,0.022140285773849563,0.0023935425473764257,0.04058141096971991,-0.01132778465268133,0.02035919276835924,0.044084545509817885,0.08859679013896055,-0.008965021307116362,-0.04033502631450759,-0.039144233954831145,0.008935681174879273,0.03751437130941983,0.020997382169451465,-0.028559538122241497,-0.05736179166568981
DKK3,-0.011086396160716324,0.15713366256884737,0.05127337514947989,-0.007893226661351936,-0.17008966801231065,-0.02518906504999567,0.022598812138506254,-0.10166631155557215,-0.04469113492165086,0.04107363460496172,-0.007054011220056573,-0.016147181329718464,-0.015201378694623197,0.01743310579218564,-0.04883148372977469,-0.14005752052974577,0.04544354983060495,0.12340370240517576,0.007995839288368563
COL16A1,0.056253990779620226,0.02673823136290529,0.06329793721361889,0.00029060494207997786,0.02787642012387699,-0.009143271021486423,0.04532360303254759,0.0015815930590952366,0.048206041088470805,0.0527491427601751,-0.001934977885869184,-0.08371979831174173,0.01708497259093925,0.009367864401448121,0.036245156141503095,0.06640917913643683,0.0403454806185544,-0.007757211327311664,-0.04388252705094541
TPH1,-0.02994848578411375,-0.006668678292472386,0.04672543789599519,,-0.015695181184142412,-0.023646207541988033,-0.03315301352736875,,,,-0.02026531082750619,,,-0.0067985065811860266,-0.04129379872177521,,0.09889961778730849,0.056549144888354275,-0.03349420884297472
TNC,0.022874624587306082,-0.038347682986288927,-0.046727298372319793,-0.027387109161788575,0.110679559437907,-0.03937863330789519,-0.024541750413076404,0.04247355857017785,0.08663634382013694,-0.08264784709911858,0.014999714323002183,0.039273610561169923,0.007492793459030317,0.014824242718970317,-0.012465066071451475,-0.006839345957723206,0.0634210964798696,-0.07295551459430906,0.011199991563645872
TNFSF9,-0.016075852155581136,0.12061437523439603,0.00017010787708321448,-0.0008336166449744118,-0.009481094142293726,0.003034174104852912,0.041902674292986455,0.02004535240477848,0.025127411042253148,0.048845375356001405,0.008916686428126404,,-0.019828590834996624,-0.029399649265724588,-0.006414615492731328,-0.06965031288691198,-0.013905524239267723,0.010297760239545966,-0.07218684057692266
C4A,,,,-0.010806973581231729,,,-0.016992996289680633,,-0.0072226266028479515,0.07827410941687435,0.05829204179160588,,,0.008464205504968554,-0.014734003364171069,-0.0480521052493458,0.019829521758929144,,
CNTN2,-0.027837791822927015,0.060526444313069395,0.07485701015499109,-0.012574959976366344,0.01773207674299798,0.08579838894681056,0.005794398096860794,0.060600592121268435,0.08301312565802611,0.044285914775096864,0.03070237818916074,0.009926318060325146,-0.006126904310794227,0.06842150617423377,-0.010519583343710262,0.0954448139423944,0.07226587430872686,0.13617025371509958,0.032462410347220985
F7,,,-0.02018515107657771,,0.0026607555987110568,-0.019891684042708788,,,,-0.023045037204908626,,,,,-0.014580232238150484,,,-0.024489909549808814,
LUM,0.03485569252205432,0.020314009939187996,0.053357215902630595,0.08830515679101088,0.02649445073340419,-0.05021889118760768,-0.0252148878008645,0.023722298352798973,0.02089411276871018,-0.037738412231093456,0.006858594057655488,-0.0035826644606975163,0.0738033711225256,-0.0721512783102353,0.024041025039452987,-0.03419318162810287,0.06520909078057599,-0.06003746595738587,
IZUMO1,-0.015360985996781843,,,,,,,,,,,,,,,,,,
BTC,,,-4.055762357798958e-05,-0.01691099423522262,,,,0.0002585195926387131,0.048975415407638785,,,,,-0.015590228194868685,-0.014109572148580201,,-0.03160076995562802,0.01823549759376227,
APOC1,-0.02410250579329612,0.1280680472323693,0.03126907860743606,-0.006722465892365435,0.12809414736687147,-0.017457451305665613,0.04248489768822181,0.12095657190251659,0.06839634156036536,0.053043089262079984,0.001318330186246849,0.06417107467814669,0.1533302380952973,0.029451260517170876,0.015847193977470093,0.06887286328586602,0.009226200846242153,0.019076901115674092,0.08528916545269698
PKM,-0.014050251900160607,-0.08288157726596163,0.04821489175008768,-0.008223332310685784,-0.10242900748203772,-0.036711586000041055,-0.04629558772427079,-0.02593254928016768,-0.0111106998791406,0.10790009945535226,-0.02848954501168002,0.04789342662511633,-0.034673452492986076,-0.009885043414078849,-0.007175986822210563,0.0030038622570917163,0.019091389420885556,-0.09431573515826176,-0.022986884046775905
TNF,,0.06639334373345823,0.016623647927579765,-0.02399597555993182,0.017628678350712242,0.09458291453905009,-0.007202545189895063,0.05507207991007847,0.0378190463811975,0.02715340717281466,-0.010481745331205244,0.09544551430518411,0.09488495263824911,,,,0.08937780299923682,-0.019060293531680633,0.0662435813045109
GNAS,0.03823239543006412,0.06421482887665801,-0.05142414473291079,0.03478339096474697,-0.12337021190751644,-0.04186220739628676,-0.0056455799212251035,-0.058542137022244055,-0.0893378731552549,-0.14401722760671878,-0.02300702835205328,-0.01241289639375927,-0.005167740338248367,-0.029690743097342657,0.00944068779773093,0.055603474154825576,0.020225604249994974,0.07226447199282497,0.05474717187983581
BMP8B,-0.037235552994697295,0.02538318533023031,-0.0020382598056957247,-0.019140258032559587,0.18047120535606379,0.08504894668198418,-0.04413533711146005,-0.014498965172630475,0.0741465872509491,0.06183157714213999,0.03134717899671381,0.02301090171705583,-0.029805052752419906,-0.07902131000568496,-0.04925576607565324,-0.05957490115154289,0.03509329186316538,0.004442161313710948,0.08825418845182273
LIPH,,-0.028161885551914803,-0.003590590836929512,,,,-0.013701000325370484,,,,,,,,-0.02315405367773255,,-0.0053606167144833764,-0.030393004201225354,
CCL28,,0.1470640931231296,0.01867215030894309,,-0.047796762279781115,,-0.021097286545807194,0.01583896989566777,0.08425385007616265,,0.12789947716300132,,,0.10433003217495128,,,-0.018226726549833833,-0.0288373831060686,
PTPN11,0.003743165753913757,-0.038382394819358776,0.052597244235322235,-0.01747151047173575,-0.010308747933666897,0.04583307900143224,-0.00394428211395572,-0.03989581087670254,0.05536407971913335,0.05667956398932002,-0.020848665173926046,-0.03071767698381183,0.017700409550162492,-0.03217219898559779,0.09963911730101502,-0.1251889772875519,0.0037190809517448696,0.025583129126176368,-0.016936264635598997
ADAM12,0.019760616801730503,-0.04081505575125917,0.04720190865438973,-0.01286901694034207,0.13415505507442965,-0.030287874177655265,0.050943632378987004,-0.0377127618073323,0.036466499448629994,-0.05350248815082883,0.07729710640756557,0.01815103897024969,0.11813903278364729,-0.030774796899327824,0.013261501182867801,-0.053198682086614615,0.032114503436298236,-0.016788761334412528,
EPO,,0.008129369201007665,-0.027801310264053237,,,,-0.014334640268606095,,,0.05585973617127469,0.012812513919745796,,0.05201483560369973,,0.06505344280890137,,-0.019382608900384134,,
EDN3,-0.022576637904682766,-0.028407541355696078,0.0238384487369747,-0.020750454875565646,-0.026486425338876657,-0.035245257212653425,-0.02221798543421395,-0.006158240146453408,0.02405114591003014,,-0.003272452368646197,,0.005463940966046209,0.0034364114458865736,0.0018774766965337782,,-0.02293008343325622,0.03643836185260618,-0.05501131893394636
CCL22,,,,0.009660275088366897,,,-0.018973746806384462,,,,,,,0.043680711965569684,-0.012239970010431965,-0.04202401762271855,0.011363745260744006,,
CCL2,-0.01706390183734126,-0.02586642653353509,0.000186755350406219,0.004609094563554251,0.06364422187757068,-0.04158419588229546,0.007472350017988803,-0.059893900169355974,0.14079816570636755,0.08556377813230559,0.07749819054340636,0.04478024848320511,0.013750447240702578,-0.0019111272752487714,0.007197573808568935,0.012644962609456639,0.021579194004428426,-0.0675048083781784,0.08033923859477492
DSCAM,0.014872497307790201,-0.07125216195173421,-0.015209127104110392,-0.030754860047447086,0.1362192674523371,-0.0549901646322674,-0.0010343529183108285,0.00022374847153855236,-0.009976331338301218,0.10971019223618914,-0.0013177253202732698,-0.0293074734289728,0.0146151649958479,0.06310243158659998,0.053048370529230504,-0.029858617676965984,0.05156647710565554,-0.061355451025531846,0.07497839829316728
GPHA2,,,0.05330722667676678,,,,,,,,,,,,,,,,
ANG,-0.02848555979400862,-0.07635592595009374,-0.05171839657145052,0.02510065113292758,0.08605025403246651,-0.04333482240473802,-0.018902464022767643,0.0009604131841367607,-0.035904660722603975,-0.03053439923809405,0.02934305041633569,-0.020970797087933493,0.03359189411411236,0.0070864484199299055,-0.01393404988192978,0.026597603429241178,0.018942763698533985,0.028119363778955794,
FBLN2,-0.02116837561285485,0.03169347179936557,0.01404668825681411,-0.024845850490841637,0.019994811446128056,0.14046307934467464,-0.024350353410882108,-0.0005138694327163391,-0.023955148454926727,-0.03329972808474782,0.00635926468291758,0.08327810126464974,0.08247641929994541,0.03224549720907377,0.016599967652298812,-0.053198676861392166,0.06678229845314676,-0.08100926573943598,-0.034266686215977775
VTN,,-0.026646528740154656,-0.011444752978121156,,0.07418996373613711,-0.021680514656648442,0.09560127953666307,-0.02056235995443935,,,0.002789885371789162,-0.027099867320403752,,,-0.0180625589135833,,-0.01862198731095952,-0.030897062630940414,
VEGFA,-0.03657068927408521,-0.14390765152095636,-0.027661728169146756,-0.034680141558146485,0.08371116566225274,-0.046209582198805055,-0.03563248575817535,-0.01791969101524359,0.023682536254366233,-0.005209342380505057,-0.03171114446796275,-0.04220546249615862,-0.02101699951158999,0.03196544794331189,0.017787568239099952,0.054296460158357825,-0.0872160335967471,-0.11727365268705063,0.11080804350407478
F10,,,,-0.015594999204916768,0.016494775721298347,-0.03234430245559492,0.1047359066416986,-0.010880278967634209,0.03168295319955855,0.14117103584137086,,0.020324267576928977,,-0.04738481577390967,-0.02415941953536332,0.15322442375889928,0.01615846917281725,-0.02509384317703264,
SERPINA1,-0.022590458685356394,0.000611954519695309,-0.036821209587320484,-0.026750873073585486,0.04365931799038231,0.0010857429008258607,-0.003699698547703503,0.004268135427926981,0.05394004230434295,0.05135634395877024,0.007711408187313236,-0.0046317618155330195,0.021741656017412413,-0.008456288906111113,-0.024284477067792465,-0.014697013969628296,0.08655104200575324,-0.12225220155824937,0.07016115612636571
VWF,-0.027660082856706545,0.10776622209641548,0.06618162803989046,-0.04897636958347207,0.07990422978685259,-0.08176323788690468,-0.0014573952722626055,0.06362424415683347,0.011378517315485864,0.03500007902376897,0.028888951244402744,0.045736421529181004,0.041354532671051984,-0.044140977415498786,-0.01728759501330384,-0.021250516479214592,0.04816190588539374,0.08123292138588972,0.03305294501561499
GDNF,,,-0.021087091627851554,,0.063363791581296,,,,,-0.0067841770209281236,0.046811290351919096,,-0.041066407044279385,,0.018283351392041788,,,,0.23149305348703988
VASP,-0.007623579153140248,0.05188635284265152,-0.00784861348830562,0.03208146702805664,0.09293872962894749,0.003617750560838005,0.03251925151621682,-0.015418048334219473,0.04776388383800259,0.105423719182936,-0.012256130415724207,0.01972435717010928,-0.0294438022254648,0.027604361090086463,0.015041179329365393,0.11319714920379796,0.054286536438612705,-0.02004986481420045,-0.034413421569033445
ADAM15,-0.05472805438240787,0.0063459122830026235,0.014580140396695163,-0.014774347852140898,0.16219715726337683,-0.03351440797116525,-0.05320979045721855,-0.05118609647826255,0.02674214345778595,0.04789071051566898,0.02181897534265398,-0.03552747368757157,-0.013577992736943333,-0.0009951663316000224,-7.143079484783035e-05,-0.016115714152076323,-0.006395106225937196,0.0033031480901258123,-0.020242088596582112
WNT2,,0.07491533702546402,0.03113157824786386,,-0.03959165996688972,-0.04356730747363074,,-0.02221871824919005,0.020318694617138252,,0.10547576245980195,,,,-0.016749344188467605,,0.03612373120826113,-0.0010368155968648203,
CALCB,,-0.02505067180995412,,-0.019766238186541336,0.020397625395529265,-0.02198865254906737,,,0.06606622136179822,,,,,,-0.0041942882127328236,,,0.006659502362968567,
OLFM2,0.014959611373655108,-0.01885276737836487,0.05833073801555013,-0.022576822425391822,-0.009697267132318277,-0.021357740862219792,-0.006566789805945212,-0.0327695901339171,0.07680350490301481,-0.011690800386553136,-0.02201224059938744,0.06040284606120364,-0.07554029570704777,0.03558223335166179,-0.037969072665434,-0.02067062304632033,-0.0051948057949371945,-0.0038043332204552977,0.05319627073963516
MFAP2,-0.004129904231914183,-0.03211617313805297,-0.016348056720848315,-0.007549084524334659,0.12322475554058235,-0.04163250753400007,-0.013590128654388665,0.030027607874129662,0.048506563836915643,0.07990911077431181,0.03807327981479367,0.12237665762505637,0.07246616678600565,-0.04510346261870642,0.0016142572568891176,,0.07072146236724024,-0.049855511348211604,
HLA-C,0.03242893762956382,-0.06875563654625363,-0.04937669556431406,0.014595324036374566,0.034490917496258634,-0.016990219568898245,-0.011789450677506027,0.08803179234162124,0.09472646105808344,0.06964027203399599,0.007207519138964772,0.023222623016441426,0.05664487286990367,0.01701974762350865,-0.005968838954204436,0.04080098759951037,0.08052354588716562,-0.03511899415971922,0.04311978314936646
