,MGH258,UKF251,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
RSPO2,-0.01863584259563137,0.011918237883002449,-0.027890560549576608,-0.03360093362564021,0.013371568737460001,-0.03417401712025753,,,-0.06960632251827653,-0.03900738932907947,0.04520075608404131
SHBG,-0.020936449083520856,-0.02520566605343542,-0.025464411736962945,-0.016241197591479115,0.024049894286175474,-0.026031841615513262,-0.008825936645650413,0.015987833889844563,0.05964817799594991,-0.0307298352607992,-0.007944850944445324
LGALS3BP,-0.03916429705697559,-0.03400081571497692,0.052291841293488184,0.05765264125109388,0.03901249404362503,0.03697616167189337,-0.025646785163260424,0.041300582096064305,0.04002953881708728,0.0016412524849182552,0.04327046655566141
LAMB1,-0.021861403631610155,0.023581039880390835,0.007729228533735211,0.032138907067910595,-0.004992963934614053,-0.024503446473709615,0.01988375316436981,0.08612743391632094,0.08517297072227095,0.04364366165979912,0.04913775356507376
SPTBN2,0.026380429910455194,0.03869604906225673,-0.028072137154080083,-0.0020238912760716828,-0.034720362240349356,-0.03407353808742705,0.030120752605754114,0.01933371265603115,0.03616209802794235,-0.013815751681836286,0.03018324647529322
COL1A2,0.0013658213232948166,-0.02961697727241869,0.020990357842686998,0.03859579933611932,0.03510337483066304,0.017621203958681882,0.0020580473096708783,0.0970347258099986,0.044124449658203044,0.055066139352876284,0.021448409884076394
DEFB1,,-0.0147910155284078,-0.013808118152683943,,-0.012707222384224637,,,,,0.11512271007802981,0.05336443007434448
SCT,,,,,-0.011679503304285431,,,,,,
WNT11,,,,0.026018174245048382,,,,,,-0.0194520539583585,-0.027601578745127715
LGALS1,0.07401388836473849,-0.032049764695877773,-0.0282899077585054,-0.023314848980298526,-0.013429603316351395,0.045912516370131946,-0.042835105233529736,0.09236244130267197,0.049510843157865934,0.02039599098650865,0.04304980795575448
BCAN,-0.0553574910299677,0.0191389118933635,0.05836499820051127,0.0939280994340807,0.011443736245169828,-0.05110997671940033,0.054147405573355574,0.012197298283552304,0.031976762600653144,-0.06292981639910131,0.07089062200468545
ANOS1,-0.0400185565699935,0.054038997142927106,0.012089710366046957,0.08731072034382951,0.0019302115243232298,-0.02670737701090657,0.08008852769494254,0.010260467525030521,-0.028898495588633073,-0.01748314849939409,-0.04628138339543548
EDA,0.06749091960250346,-0.030521526316300004,-0.016749289102603256,-0.020754198948096624,-0.01830063184245667,0.07162684887983806,-0.047137608775877624,0.04604426794437108,0.03623056153139633,0.01010232979318714,0.029147454339469702
FGF22,,0.042688520911875215,-0.020033974617315348,-0.015910794647853863,,-0.01346469420768872,,0.04960321173633524,-0.027598876505802585,0.12417735354743847,0.05674980056068153
SHANK1,0.06483246414249913,-0.01650750646546123,,-0.015138110574522771,-0.0008297655872637252,0.025637216416487568,,0.009085560594647992,,-0.026130986346271638,0.010907419506776733
RAET1G,,,,,,,,,,-0.01827605348863411,-0.025419748477974964
TGFB1,0.0007060515342883592,0.033770553024191054,0.06221557991797325,0.010681240514538745,0.0028089004395562404,-0.0282652158481278,0.08190698007345326,0.0028299862287558377,0.027254342565687373,0.003912835577349725,-0.00898448299148874
MSTN,0.006765004609964186,0.02891526488641621,0.027362841552648103,0.06013828463588959,0.023927699680326302,,-0.10243089428239387,0.06940059494758899,0.011484722320909076,0.012171484429932574,-0.03437276656104997
WNT4,,-0.01933806707132905,-0.022080376419969405,-0.01804020146108284,-0.017946938680876077,-0.040222590073563165,,0.11289527747922067,-0.019882984200741916,0.06226524669439677,0.03556421482608872
TNFSF4,-0.03041781613514321,-0.024222073266260746,0.021957670726913476,0.054378342868446915,-0.03070742500089209,0.0047077044769415575,0.12303056504270776,0.20302186085607055,-0.014543180962758043,0.025043107304457395,0.07841439580883391
NTN1,0.0012946218243910942,0.014995896845610377,-0.05283256712940385,0.050170617295934444,0.006079132061508591,-0.010258045825732575,0.02859959887215032,0.08903529440731565,-0.03893132966043402,-0.006404865953782852,0.07942127936577126
CXCL12,-0.014194639079440465,-0.05121111749132857,-0.007916017766911055,-0.040490287791792264,0.014867307863378473,0.03461988913157975,-0.03691564658611323,-0.015968164840205447,-0.025894427479341703,0.0364032704755487,-0.0057664094352714015
GNRH1,0.005730615201181952,-0.0017042620450537262,-0.009705340825425172,0.014448866344064896,-0.006694909477154184,0.027036056675177434,-0.05618820216980856,-0.04993176221126593,0.1506748969186659,0.0723956021984287,0.023924078316003614
RIMS1,0.11074023669478208,-0.039821742935198176,0.0018454561730969674,-0.033386896618216116,-0.013275478308067594,0.0023588728710700947,0.11934183487665195,-0.00695806178465728,-0.049956302463454186,-0.031606676253305904,-0.030071939191849292
FGF14,0.009209737414631002,0.006264393451000883,-0.01916489228949516,0.040384465411177836,0.011394334455859134,-0.07240502029982743,-0.06553809484050209,0.05106005680689619,-0.04816480485262248,-0.00039301773969770815,0.013621588071324523
IGF1,-0.02884681382979606,0.04474380597430894,-0.03973453463782353,-0.00762938229733504,0.0876046474990871,-0.018441816976869998,-0.04984677461282569,0.036798401831404565,0.04232216409133507,0.06045185215637337,-0.02651546211624259
TNFSF10,0.07237363949312269,-0.0032977830940918032,0.025575416633114918,0.05428647694078266,0.0194239173070507,-0.022149945794750835,0.02487099345793758,0.015049032981372855,-0.03198429033152372,0.017507291752591712,0.05007926405122286
GDF5,0.18342879829271522,,-0.018305381325897947,0.08639874740756502,,-0.038843949220175984,,0.03687833691601485,0.06500323633627764,-0.01341993654407859,0.004510778438543336
CHAD,,,-0.019553972148231093,,,,,,-0.022401526090516037,,
RGMA,-0.08761337735283664,0.0032946745092361056,0.03376267420560618,0.03177206327979039,-0.011432628658372307,-0.023593794085918822,-0.10411851944066283,0.11898173026208773,0.052832510598081424,-0.04288906744407428,0.006311750823993777
WNT16,0.02089669774763581,-0.015015818456931358,-0.012031224006707794,-0.00889106322072776,-0.020090780323997137,-0.040222593547756445,,,0.0890410703947903,0.027109315975492636,0.030703072731859685
CX3CL1,0.048959829263234465,-0.013477102659649033,-0.04095509969421702,-0.055700686614648436,-0.02272457624432294,-0.10098315453727844,0.02347637367562184,-0.04401653984555547,-0.02620460702887843,-0.042610043714235254,0.01920051453106334
FGF1,-0.030163973246602888,0.0015384666811211758,0.015743859969775332,-0.01470411447228582,0.0013863496961624279,0.05247289337890987,-0.08523619893680688,0.0016438534184519643,-0.0008071275996041654,0.0832634191009155,-0.003966028930158676
ALOX5AP,0.08172457809795924,0.028414350067523204,0.00820497557691455,0.02535983803869526,0.024814625708261123,0.03228449373840267,0.03938789382268379,0.03156677837378622,0.004165191035584413,0.08654819773965688,0.040794995017655586
IL1RN,-0.01658471329400241,-0.03234950261057405,-0.014992521678619766,-0.0161605192419193,-0.004474906126238464,-0.03200500688998736,0.00785599562480484,0.04040760703384681,,0.0756873219703517,-0.003995447220227307
NPW,,,0.012815496976709443,,0.0171452403521388,,0.0034324016316135244,0.07531141103908219,-0.02066814489192359,0.030497018172582217,-0.002288096642046654
CXCL9,0.15869371685374062,-0.023789463997781004,0.05923801313809624,0.020418000175431474,0.013992610002025474,0.1154492105201057,-0.042849740778237916,-0.04919960302191108,0.016342587496934964,0.0032023245940302116,-0.033884677286006644
ANGPTL4,0.005649274825399534,0.07045156314685556,-0.07518750912809592,-0.03257667625311524,-0.028732945277621248,-0.041593699338285925,-0.1298478041763756,0.006384781664213991,-0.005166049012944209,0.0917750589060481,0.04637433694045132
UCN2,,,,-0.017124764651641783,-0.018300632971106682,,,,,,
OBP2A,,,,,,,,,,-0.01646396391526032,
COL4A3,,0.047219597436055416,0.03724693911369529,,-0.012159629876293869,,,,-0.006332133275149572,-0.011255018992471236,0.01848670107788913
NRG3,0.09517982953697453,-0.0341681819483968,0.014559327807226347,-0.021176673674864258,0.06627820519116175,-0.058527645674866624,-0.03776823944395672,-0.03341929526374052,0.03357813688780027,-0.06323014365101115,0.07496753085687033
IL23A,,-0.020029469482435062,-0.03327009995543274,-0.003048159685760977,,,0.08225649565577246,,,0.1007611878420293,-0.03412483722315119
COLQ,0.033025162818831194,-0.03689374674089223,0.05721068776382605,0.019889808088252497,-0.016641652830413255,-0.05865679212613038,0.00384917397638716,0.07722555142373988,-0.03393322030308575,0.007243741434804938,0.02734279717025706
SCGB1A1,,0.02781587669728004,,,,,,,,,
TNFSF12,0.010533929364758568,-0.0340668949881235,0.01094008608447825,0.0754598268568501,-0.03642256145621923,-0.0701957342911355,0.058980102544546414,0.0629166036729217,0.01605663880280113,0.044790793715885784,0.056635516655528455
DKK2,,-0.017880937234348044,-0.01329870847292897,-0.030498151593822898,-0.018762711970253976,0.03580131517926787,,-0.03283609013102795,,-0.03682133677974766,-0.04309089735008032
FYN,-0.013904475463861239,0.007306191753883718,0.04689247121775408,0.03499647760640052,-0.011873416416919384,-0.03507946970563281,-0.016685725072718226,0.012180026556858271,0.03308144805357477,-0.046199390427687004,0.010635743433831507
ACE,-0.03332259061988174,0.0016456255114341636,0.003503513113271485,0.025302987498837297,0.033135444101375,-0.045434219648267056,-0.055778458383247825,0.06987720464870488,-0.02529447808823081,0.025398606205717832,-0.02408994066108718
IL18,0.0077072365538700645,0.003337511514765337,0.011172088381937222,0.06348912610482664,-0.026402584710537677,0.07355956033699212,0.08222256816525171,0.09314555468989545,0.023329315237502594,0.049040452309859026,0.05251994165763514
PPBP,,,-0.012589296477274022,,,,,,0.018106681273594313,,0.00893341222553221
CCL27,-0.018877546551471325,,-0.025367403794912775,-0.0257101020300453,0.015546858151103399,-0.0001859123511222362,0.0751763787337752,0.0695758233453793,-0.025547583915480964,-0.03193943885128711,0.0337407042641223
SERPING1,-0.016336586348379447,-0.027129567564286756,-0.012526076432293322,0.049762506245951375,-0.032727731093511805,0.0075108751551770745,-0.011815290496227962,0.04427456020136293,0.00635343618024892,0.0854317810207867,0.040673186744740596
AZGP1,0.03135956372157049,-0.06108144543283039,0.05070142865989773,-0.010064962647124615,0.020282811720523215,0.02679445089319315,,0.014385233811083897,-0.01728794860408255,0.015091852584327044,0.0855944203935151
INHA,-0.025876022489779202,0.07314739183501728,-0.009205191612408676,-0.03189322786355548,-0.03332088174464956,0.04380408230569791,0.008185854349764404,0.06079999100220074,0.027657130521153934,-0.019015072944200826,0.021240989810322193
SEMA3G,-0.028641329732340362,0.05999937310008958,-0.02175092535638801,-0.008445853794883476,0.00039100307005301836,-0.02130489031390045,-0.018780737368385633,-0.05909665839943259,-0.019067950132805815,0.04086778360554732,0.03706174227094105
COL6A1,-0.013299323148602347,0.011626747140359824,0.023240499509773506,0.08753059919670655,-0.004583775568359115,-0.07164679689567298,-0.0014704257160128027,0.07093984975885023,-0.003160902154688509,0.04896105424141277,0.04257840814505385
FGF17,,-0.016710244931692535,-0.005593388694512446,-0.010274709309929114,0.014259835687912267,0.013258236897593381,,,,-0.015685108004949537,0.006482673968234112
TNFSF8,-0.02049538663447348,-0.014791017051140956,-0.012589293214051814,-0.01616051937997718,0.0586035803702966,,,,-0.018506053272991624,-0.023970968196896116,-0.015309816658603804
FGF20,-0.027288731405000162,0.062226784821037044,-0.025753651400949065,0.03313709440245309,0.0008068331365507517,0.012393563168854383,-0.004229255088379402,0.011708667850703345,0.029857522079269484,0.10927855154255953,-0.02374896036813906
ICAM3,-0.022782765249369234,-0.029279491143165675,0.002856411305460856,0.0177278807350269,0.004048023962613468,0.07849391050558531,-0.044306231005409494,0.06670434752806771,0.030782278914200607,-0.013288014913799415,0.02588671038198254
LAMA4,-0.0748944046332929,0.05934380400173132,0.03415546065882071,0.04734148077190701,0.010482667785700105,-0.017627845473422856,-0.02935330413044913,0.09602487121376811,0.03351008008269518,-0.0020482770844459245,0.06312271259108666
DLL4,0.016037678588353213,-0.036286778569134405,-0.0016620893154204361,0.0615362462768563,-0.01275774432510524,-0.023139808690373263,0.015194493287420065,0.16539682884548793,-0.006237678219396478,-0.009803848233597886,-0.041258881330554595
SEMA3A,-0.050200891110549956,0.07755130004444542,0.006066347688643193,0.024078834463374978,0.0600176920636684,0.04599664253985375,,,0.04630369311639925,-0.008752530629008768,0.0006226068109150296
RLN2,,-0.01588457119443378,-0.019310014736207484,-0.002005680980395996,0.05554920392248317,0.07804562799556047,,,-0.030813817134661844,-0.018102374382335504,0.06425301829366598
C5,-0.0046469082723294254,0.0012574698989801807,0.050695868932022686,0.03110778091529162,-0.025042783639404275,-0.05535278340971964,0.04815477337075181,0.04910770217686059,0.0964247629407181,0.021337273077047202,-0.025297384830044723
COMP,,,,,,,,,-0.022161495025873012,-0.02236234513388684,
EDN2,,,-0.016557025208710247,0.04655167741507485,0.04189218504782826,,,,,,
C1QA,0.06714688215744123,-0.05055247872453976,0.10422411057172064,0.033712095734575356,0.01718222520593183,0.036813312316512026,0.04682267605841712,0.015457068008487429,0.021684636299775475,0.09653647972651312,-0.00932710439133625
UTS2B,-0.017380513418640223,0.051931510924808695,-0.013808117141951352,,-0.013192238326734284,,-0.04341098103994069,,,0.06551891214445578,
COL9A3,0.040237948533095834,-0.007056010603556963,0.022579814793872242,0.06710644121146551,-0.008767997415410327,0.03356856200075257,0.02919239504718791,0.05074838897614689,0.02894106237015897,-0.051454775406313026,0.0786974511308675
DLK1,,,-0.011246159710249797,,-0.0066263426998278835,,,,,,0.014432700517334533
HGF,0.07153389848460266,-0.03171973117496239,0.0265713449170141,-0.04952793243401648,0.017184145145807374,-0.057308920451122215,0.05810485910041891,0.04567238337793403,0.08626951123363072,0.010150540308196367,0.0628240414354758
P4HB,-0.0035872807983822023,0.026977197863769693,-0.016616442411905536,0.0543507651515988,0.04225130829610922,-0.021358348230515693,0.05754557670109604,0.0700308468435236,-0.02519992409833228,0.03774231968630217,0.0693347557941749
ADCYAP1,-0.01911639686078978,0.03414995813504321,-0.022726994327432738,-0.04266922717848963,-0.025298182812040042,0.012152937450236663,0.02802181162621493,-0.03633659225163526,0.061915241774032195,-0.02773238202221232,0.004287526589871088
GREM1,-0.03571331206249492,0.01798994733850513,-0.027528394680639653,-0.0074072371852719,0.00028348025625579937,0.03496379333507288,-0.045108883946315,0.0028310442996850693,-0.0068276135766602115,0.00898564433882492,-0.059750152037924636
EGF,0.038701269245133334,0.006142859896777208,0.004989944072377672,0.02957688548014906,0.009680157961203155,0.01996490566351309,-0.0032093454754856276,0.11495501215514949,0.029823353011549186,-0.05190963854860221,0.04797440101178787
VEGFB,0.02487577644884474,-0.006971307219481604,0.00175283193031862,0.0695766132639381,-0.051645429798593386,0.07433436004063604,-0.05477385158144907,-0.005276071951640614,0.03239675019763505,-0.015516385299887395,-0.02220244914541788
FARP2,-0.032920254470210276,0.04529620628299514,-0.044081197229553205,0.09401357655747608,-0.06272052419125196,-0.01602264625959229,0.06303804184048974,0.09234892470944525,0.011071892373286417,0.05862002453153073,-0.014621418255370043
BMP3,,,,,,-0.029436603459958154,,,,,
LAMA2,0.037559035492654054,0.020946953813439705,0.029222947357280687,-0.0076636256757042056,0.0014149683319538491,-0.014465536599477092,-0.0637065330060141,0.0603617064669857,-0.017458585756025168,-0.013602952770779204,-0.03050145003329151
SERPINC1,,,,,0.06220382028985852,,,,,,
NRG1,,0.03688595712521608,-0.025464407797938113,-0.03559420783355432,-0.017660090496629553,-0.016064520831835086,0.009308257106739656,-0.025889272139941563,,0.007112401166385183,-0.0010239775006798714
SPINK1,,,-0.0225132117727583,,,,,-0.03487538531608476,,-0.008121998931852479,-0.017655569486985514
EFEMP2,-0.029630818580269835,-0.0006320644771085809,0.0628642777732944,0.04145720470998137,-0.010030630007515919,0.007256434908559318,-0.08037624467458887,0.09506999605736634,0.026490196351495174,0.04048790426477842,0.006361575596307794
SELPLG,-0.004224283185230137,0.028351771055505185,0.08159066499363056,0.03424554948449744,-0.013994485583694656,-0.011124509780865552,0.05725554312541387,0.07162844021180612,-0.025288123931209723,0.09955976355133155,0.11729495165427968
GDF6,,,,-0.020754198511265542,,,,,,,
HLA-E,0.053379004012976045,-0.056443001064240474,0.022595580079230383,0.053342890475440996,0.02378218928666314,0.03520897196487663,-0.01807158862782029,0.13970964938873853,-0.0009499912028200677,0.035808879621148655,0.027203201545852367
PTN,-0.03051880128962346,0.013472638819142473,0.08435601139342051,0.06253385786446262,0.03257861366603932,0.027262434705528152,0.0858362345016047,0.026204709382904038,0.02105314037630971,-0.0693162404775803,0.07204953448005492
CD274,-0.012083130296195177,-0.043763133557085505,-0.041746108586658066,0.03841431624405763,0.017139612043026917,-0.049188482236303774,0.043785976696873154,-0.036662178804300866,0.010916698183048655,0.06076849503670496,0.0727227413734415
CD14,0.050091222228911665,-0.05031978198477909,0.0033726731503413076,0.06325692878128349,-0.07204831500183899,0.02395665343520302,0.032305171022846586,0.061692622056561494,0.007067643091914351,0.08730778918162405,0.04797451845030889
SFTPD,,0.01439996073159202,-0.014138099933090887,,-0.024225610512021954,,-0.036530856837786334,0.013258546665409918,0.05924892325636924,0.023948834142457902,-0.05565367052136243
SLIT1,0.011464454298036768,-0.007564543951936485,-0.0013588851577829284,-0.02542746131780081,0.005220168883551093,-0.09737172913384781,0.04644944400863545,0.062404902378302755,-0.0009785077852009253,-0.033220723219569356,0.049068325815583534
CNTF,-0.02241773076211905,,-0.01258929436307343,0.014689286617650234,-0.012031461402084505,-0.010553648445026247,,,-0.019067957657139655,,
BST1,0.029624655843702,0.008512391203457446,-0.002145441170379186,0.026943548669570737,-0.008173307014423951,0.06208193599468715,0.06572431785066278,0.044809884483447,-0.030932458763050306,0.019376450235414937,0.04427889526586401
AGTRAP,-0.0897527015280142,0.005149595746725446,-0.043649494619034224,0.0772657672757183,-0.008871348728444358,0.016706299476987305,0.080200062116653,0.05198529256076685,-0.04248946248952691,0.01655685284793941,-0.04294035037002191
LAMC1,-0.04302301541525302,0.02126259303959926,0.08252128152563412,0.09605032359707287,-0.006934972836691919,-0.012621047239766406,0.02558918997291261,0.06149275885358134,0.03477065677904494,0.0045114913151411765,0.012626470066915115
COL6A3,0.013866271388096296,0.03320360378358557,0.04967767376635213,0.043195939553147794,0.10164072277730685,0.11612686623095365,0.015611370340351047,-0.044242779997821405,0.01821999393192682,-0.011196921538727091,0.08616096156376273
FN1,-0.029510140343766304,0.004105782085601908,0.0700245206633328,0.029076224050432437,-0.00682122547960222,-0.039705124448634395,-0.06385591605824585,0.11424596666012489,0.012781447164165877,0.015252071060854876,0.0014179401395042126
MIF,-0.03728633160385518,-0.005836019888367664,-0.031703505354946565,0.0073916865807932405,-0.002859963249176133,-0.017725017078506308,-0.10745009430781928,-0.04836163818019308,0.029727698608671548,-0.07521711186741452,0.008264784728419315
JAG1,0.057075742953805866,-0.031165099561114424,0.001750145174936334,0.08440768450877581,0.019607830576121994,-0.04374849424021113,0.06549365101932401,0.04601295607561636,0.05359190515157841,-0.0040758947436701515,0.014474769628935126
NID2,-0.013001200600682142,0.04371367157595991,0.008797173382832426,0.08384916687844599,0.0214582633547318,-0.050082438709740815,-0.0961976253458428,0.12494880033621686,0.03841157845418056,-0.011480064451202594,0.010355259065831478
EFNB1,0.015929601137204204,0.06632280573802503,0.004022196856394894,0.01143960168376815,-0.009630464592999936,-0.014878853517089563,0.059124677824059516,0.05456161564796116,-0.02980201299368476,0.021069955777668785,0.0695857327064211
COL4A2,-0.021131512002607766,-0.04173834249308497,0.07655039201742442,0.03021046089322114,0.009468683318310547,0.016313195910016048,-0.005439828819450467,0.15613073486880916,-0.021679571013258486,0.017262761146950197,0.0009914738886519765
SPP1,0.05647376948592866,-0.05762949167329767,0.02455180185364003,0.060635580150981784,0.03606693375598651,0.04397502286975851,-0.10524983528352277,-0.04705550836627204,-0.008550269823549686,0.040158919027493696,0.030519799203772836
PODXL2,-0.0009542695348927376,0.00985451331333313,0.028461032226744287,-0.015770939237088697,0.012138766003549888,-0.04946958828523248,-0.09961769571469638,0.05774796634722046,-0.01673045167522902,-0.04711092172251048,0.02223004829106468
FGF9,0.0028041422223775286,0.013206814926337284,-0.037221784756992865,-0.04278769729747868,-0.0343437281307654,-0.05641854891915722,,,,0.03944620050415641,0.06095860942232564
ITIH2,-0.051276782697554056,,-0.01918700140586653,-0.0033113375461158823,,0.06349130554548432,-0.02109092919007856,-0.00840831247956086,-0.017141638831743914,0.07795311964665706,0.05625668162086076
ADAM10,-0.03622850841861456,0.004735107330953193,-0.0031808671852788803,-0.0038661273012041896,0.026661961102370547,-0.0599544808980782,-0.008200273460069364,0.002223047302993502,-0.031573918918079466,0.06846395773101024,-0.0005856394078586877
CFH,-0.004820389115355184,-0.009936145062361994,-0.003141722476637583,-0.03316733603070693,0.008327794886034561,0.052419062290044366,-0.08933183548030145,0.10457679508315264,0.03496831928806813,0.06321949316974915,0.011250576029129654
COL4A5,-0.04114356528016659,-0.0371430379154068,0.08119567653278723,-0.009755405485067582,0.008204026519397965,-0.022566814742867928,-0.02316470023410346,-0.061445477927566994,0.02458179533194155,0.0015161926713470166,-0.01167779131761135
LTBP3,0.09440486024281901,-0.013776899987919509,0.010977191804903506,0.021539610183419045,0.025817264893275967,-0.053442504948536536,0.013598823027576066,-0.04097630801712571,0.0013778566674543411,0.04354419430671747,0.07520396445680996
GNB3,-0.03196142736792959,0.057112905124283235,-0.01905064835342402,-0.013996888750045103,0.022069042704050353,0.0307753885275016,-0.11319796203532352,-0.05829295526630881,0.058626002774944605,0.006188378111560826,0.008475026365533316
COL6A2,-0.03575021878975974,0.023372095904202334,-0.012993242561446603,0.04274323112756396,0.05577584027194295,0.07537469700799479,-0.005678868495399713,0.033943791235192415,0.014005643238192363,0.05606199303149151,0.032049593369524294
GDF9,-0.02200374230332392,0.02730500080523437,-0.041472027646091904,0.056057084586051256,0.017120173660123802,,-0.05044184482836651,-0.045786639915013694,-0.009075085420892885,0.04423124452061093,0.0019068650832327276
NCAM1,-0.014454632270736803,-0.017232222652096982,0.02002698368162162,0.005348113169535725,0.0021311326476507646,-0.03517927257372433,-0.021349983711149902,-0.12303791999288322,-0.09938387852116562,-0.03551155639952923,-0.017643625350235167
APOC2,0.029420587677727233,-0.009872076924175249,0.0027087561672729382,0.051710646519918614,0.00516273229283751,0.021162576432772598,0.03652726261851314,0.05539779779009344,0.011686965931406836,-0.0454365657884648,0.006964595268033742
BST2,-0.01285428438168469,-0.022624458827380733,0.03345088208898671,0.10142562963795645,0.032708769662627604,0.06768416696684136,0.022222989467595326,-0.010315922253346928,0.07920856743319579,0.009706063942699697,0.06851873030870965
COL5A1,-0.034522475443172496,-0.008455040260525104,0.09259711413221644,-0.005546657504977838,0.025590016874027875,-0.02805045078624896,-0.019327021074767824,0.03463618195602967,-0.006603546456712424,0.040216419424168356,0.03696210504282316
CALM3,0.08758228198717842,-0.05315106545298328,-0.04283793556913432,-0.0974956915954655,-0.021707129821527435,-0.049416126803487295,0.018625473559828958,0.006542012755359755,0.07730736433795969,0.019329580026005152,-0.05569022473731226
THBS2,-0.06333257824700482,0.027374211302073143,-0.04779469540863477,0.015455715876463062,-0.018457713877672248,0.0166747964412492,-0.00764399003793035,-0.04321048224639304,0.04083244123965269,0.008040507807332972,0.08955823271415186
SERPINE2,-0.017832045190835335,0.004962643007603586,0.020606393392992764,0.0029830381351781125,0.02000465632482609,-0.013110689066947083,-0.05546242722798259,0.019395784145671217,-0.06661644414734137,-0.004836830046781215,0.1311460686159954
EFNB2,0.06435385664116147,-0.01680277005135291,0.015401306507536482,0.016247648342467485,0.02512014725438623,-0.029003532194439553,0.03761364035779981,0.05777858457056666,0.07063412900300099,0.004981176286388478,0.03952035836179101
PROK1,,-0.01933806828782296,0.013086728614439552,,0.03746901688781114,,,,-0.01906793904433007,,-0.031818340753445126
MMP9,-0.04072879340826975,-0.015015821326267276,0.017850745823370283,0.01998442603140005,-0.02009077698075555,0.013681356659419637,-0.05304705143143302,0.10195246604164225,0.010193965008923778,0.017170848618181925,0.006880417804792063
DMP1,,,,,,,,,,,-0.00847902712301149
NPPA,-0.03888437937858433,-0.008120748203627135,-0.03190675195567163,0.03864578128148039,0.016039950710114492,-0.027210529202123506,0.06754294722801703,-0.018647667804422414,-0.04346108951701296,-0.019614806319271434,-0.010900986953177894
APOB,,0.02738722157172953,0.06474875929326686,-0.01664927031273161,-0.02440716030615133,,,0.0023074508789499063,0.07882294656545824,-0.014868192357047092,0.030271338837860255
C4B,,0.018965782021129304,,,-0.015806055784726866,,,,0.11983004111481463,-0.016463968518782127,
NTNG2,-0.04797463616108428,0.024615413048599363,0.043860406320178555,0.03826996754796829,-0.015126853786781917,-0.029196511009909137,-0.06361961363884595,-0.018849225126967857,-0.0365577658537105,0.041874110872140914,0.01858660573777658
LAMA1,-0.08607641142751771,-0.03576250621724758,-0.02575366199543993,0.03733542510576995,-0.009008379933412287,-0.03451042437101886,-0.029238842767099933,0.027147240201939083,-0.04550261651220087,-0.0038276087254047603,0.051666807396219185
UCN,0.09682689965521908,-0.034117645709307455,-0.02502783627115659,0.09974825478793957,0.05255956742808146,0.00807167500799185,0.01510400517268915,0.056175928571848256,0.0223452926918957,0.02190533955674219,0.0002934205177662849
ARTN,,,0.009092303935549422,0.038451753351800975,-0.02009077893097961,-0.0190071330748375,0.009682123565331767,-0.042144335470091845,0.048049942765800255,-0.037782362080448516,0.05536952447577435
PDGFD,-0.03550906759778657,0.010923253374221875,-0.029569931661895192,-0.0140617741520151,-0.01018112572994797,-0.033162208331465874,0.0888684409426458,0.16055297117642223,0.040809491813508486,0.011650135671597036,-0.025347128911296406
EDN1,0.010760972091567757,-0.004887164075431797,-0.02378273305629343,0.015081577725825572,0.03734620828533291,-0.006075311908300311,-0.10616182954782159,-0.0316270491850932,-0.030602880990989574,0.017431699222017892,-0.020574507112715225
ARPC5,0.01134519437698098,0.036193693577092505,-0.01768517352484121,0.03305826782217551,-0.022728778968906065,0.011727113230697878,0.039426476446630054,0.06782288593187198,-0.021446111766436553,0.04666746222312861,0.0063110630819261625
GSTO1,0.06771788676295865,-0.03603385623882438,-0.026393496077244404,-0.05252092510047033,-0.05412511117679098,0.012668589460833065,0.04986161355121324,-0.00894662924401685,0.022911062527181416,0.002959724045043728,0.011985261007976577
PROK2,,,,,,,,,,-0.013556332013539885,
SYK,0.06536059072534603,0.0030993088694830704,0.06091392514250569,0.04247188511548336,-0.009515146750625772,0.010494864427559064,0.06828828791496198,0.07068059319066548,0.04057024712667548,0.06487522878791172,0.07819966226374202
CD40LG,,,,,,,,,,-0.01607894442460985,
ST6GAL1,0.006675288456162192,0.0285894842282287,0.042023049627643506,0.022409607799197567,-0.06508178016418882,0.09376817172444979,-0.022924831705860224,0.03211625343031538,-0.06550727251411043,-0.035665586531145065,0.06520971702893405
WNT3,-0.01576974187850243,-0.0028450137440314918,-0.011059518757056745,-0.033467719279197054,-0.00692603581720225,-0.05895398620423189,0.031965218558871425,0.011510357198615394,0.0404852542354792,0.008394058027997926,-0.006759558531442633
HSP90B1,-0.018688119527012225,0.031201786065453666,-0.07009130825743251,0.02604884497165517,0.021641615663293156,-0.019020383261279493,-0.0015450553745580324,0.02768816410204306,-0.029905639412343574,-0.03382343023251468,0.04597247835481677
ZP3,-0.020907992765109983,-0.0004980767121931354,-0.02272699599426525,-0.033974600959403224,0.0020480634021068987,0.004598060470388371,0.06607634363218887,0.05044981734152086,0.03218412998269057,0.06690056643217238,-0.031346115861691816
ANGPT4,,-0.021350017476456512,,,,,,,0.1235549820357137,,
NRG2,-0.03735606866361272,0.013987721487129418,-0.01237635830193405,-0.010936027589930293,0.019567780951835465,0.031203819953010054,-0.04275002316087297,0.0023831193279427875,0.033034205405844654,-0.015238602174969078,0.032089653684116114
MELTF,-0.004437248224845652,-0.02537981776946644,-0.03852673888248666,-0.00924725191048971,0.09183388949335587,-0.033917916548405556,0.12412063327966541,0.08207963663705921,0.030545676631188592,-0.029829001928381647,0.05743867078189797
