,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TPH1,-0.015250224500725322,0.03130100393288484,0.06701370444345119,-0.017994665112230652,-0.023931805239260615,-0.03840341537548603,,,-0.0076519554148790575,0.045916065188077095,-0.030390174658667415,0.014265970464783322,0.0031169374587229357,-0.013025548906423476,-0.032052227968849004
TNC,-0.0038642606658208234,0.019585617274223914,-0.004357518318460898,0.0002281057014225672,-0.003307895137359422,-0.0781721355415469,0.046014832058446156,-0.06635092160050136,0.013824067757717504,-0.07209952674217474,0.053910047843498864,-0.06857697011583039,-0.06567343015709795,-0.1171304036851393,0.01187515052695746
TNFSF9,0.05221973823333805,-0.0230154929031301,0.07177457181739354,0.04340440064311544,0.016577455632589177,-0.012481879111019278,0.05469120313454916,-0.023030009275749636,-0.022194404174825932,-0.007879090111077139,0.06217957345555663,-0.012236983098868212,-0.01785099266929874,-0.05566344633545484,-0.033473351570974724
C4A,,-0.015753493628253862,,,,-0.02306175576282746,,-0.023508108213874317,-0.02931308878667776,,-0.013647536431120507,-0.02649672286096264,0.003562072623251872,,
CNTN2,0.03699808048380992,-0.027008921859256393,0.00756191483603324,-0.050180825449916415,-0.05803152741415987,-0.03399408384098917,-0.05390372885517805,-0.10284134376319891,0.06981358172157855,0.056296104934625245,0.04676725301833667,0.044549149726423806,0.05150505443812372,0.10659715173006508,-0.0846285043833873
F7,0.007585417149457304,,,-0.015628417999011164,0.09867751571867493,,,,-0.0004253821764110077,,,-0.026220190352486804,,-0.027517937013501553,
LUM,0.02306387945289255,-0.06866023984226902,0.01870492422999199,0.006887150130776655,0.024944021431793306,-0.025950874287209557,-0.026466268396206163,0.02861098831506284,-0.0056779481302192255,-0.007283741622120887,0.037032422205674854,-0.01569380256780273,-0.07554554527120864,0.030860463881397432,
BTC,-0.013497661195911772,-0.001766096186085167,-0.0046817383748559505,,,,0.01270909972325606,0.010683929584109802,0.00725126029091008,-0.022343638835567444,-0.007138533311312999,-0.02537378427758489,0.00013556628301809157,0.012599328197147874,
APOC1,0.03461039392916254,0.07234523848933559,0.05536217756968933,-0.003819523009480474,-5.7947226618458454e-05,-0.005913938706021953,-0.033019705530791435,-0.10504789931628213,-0.017215272475609,0.05419721912517544,-0.008072042852735535,-0.07604515888327491,0.03248163096377472,0.004654450794488389,0.0009110614669630698
PKM,-0.028579143421151813,0.042983902469348446,0.014937507470779843,0.06590989543692821,0.04652467320611892,-0.011473741379184518,0.024750476742850202,0.08458126975376548,-0.022409495477688127,-0.05398441897001556,0.04484862558847723,-0.02638482639180343,-0.0434640935125218,-0.11175671137823726,-0.00750729844832466
TNF,0.046054929764427516,-0.034778275428786275,0.0075098427328226984,0.02895232311311328,-0.016583639995017344,-0.014941392632863414,-0.043282938311683554,-0.06476663160732506,-0.02593399147432735,0.0004854519021239063,,,0.0817067320005003,-0.021416982198194087,-0.07535993198153677
GNAS,0.08532453804374922,-0.012683514228217205,0.041601698502656714,0.03855287772973197,0.07367240894091985,0.049914162671888584,-0.04200275455435382,0.12262702279866373,-0.04934232776888739,0.03328845631099877,-0.0007850297412063295,0.040304415070729,0.08544356527072568,0.13347662075105993,0.05754443121611592
BMP8B,0.05563151657652367,-0.020346438774337557,-0.019812994911834553,-0.012109978595683543,-0.03156845125282411,-0.016241898479816236,-0.02873942614631875,-0.01452668737045899,0.05921812326909669,-0.023873669826842307,0.020772379975388423,-0.06473341587238848,-0.03306407076628458,0.015271203694273906,-0.019072059945313684
LIPH,-0.015250220746239286,-0.019957609044301557,,,,-0.01859407945625179,,,0.041977504172714175,0.020821267080696402,,-0.03203564586444611,-0.004464880942511843,-0.01968276731751355,
CCL28,0.011600544927754818,,,0.11512613590327143,,-0.02863182344559526,0.0015661187724198258,0.047788475978031666,,,-0.02114146128085311,,-0.015565912936958337,-0.03240294907308894,
PTPN11,0.006051412572842447,-0.00817666243684863,0.05822769927068069,-0.023198178613651293,-0.05347501234592966,0.029177838786952362,-0.06043451158084004,-0.09402854138778198,-0.066116488891455,-0.03418470735284789,0.006159634703263974,-0.006614050810679043,0.09321071051901461,0.0499246905438936,-0.03624559696642094
ADAM12,-0.06507629866360835,-0.017617580210163714,0.06108991635237088,-0.02284215363404102,0.059048232790459565,-0.0985690218824113,-0.023757509976475872,-0.050149247552948466,-0.024467857412650694,0.04652306850984056,0.03221899310752604,-0.022225145900110186,-0.04261944581744337,0.02098999293567573,
EPO,0.01304846917059069,-0.020346439344059268,-0.018466766966404688,,,-0.0194540131232382,,,0.01719496241262098,-0.009679281281064833,,0.049047814705200934,-0.016553054757780614,,
EDN3,-0.026565161700451347,-0.025328488912372608,-6.412855431829872e-05,-0.022415764064496486,-0.024786732052102037,-0.03015276087225755,-0.026411554091533698,-0.003399682419466222,-0.0057627195201378455,-0.02649241300212303,0.002131377050677392,0.056517596987024375,-0.015816702028191146,-0.034150903587197703,0.08031070176385029
CCL22,,,,,,-0.03204266829449516,,,-0.018446663255109623,-0.030845467720572135,0.051422125307350734,-0.022011607108870495,0.00843516180351868,,
CCL2,-0.044001457991064384,0.0008481871869200423,0.006633828619447342,-0.03858638119284018,0.03274967251402765,-0.023148725501533535,0.0283237345289963,-0.08984367129715648,-0.014259705686326486,-0.04456198435277544,0.06622346848388874,0.061221900160521786,-0.01760220361186371,-0.05091746591283545,-0.07050359518785405
DSCAM,0.05176443080824971,0.011362990187109121,-0.034501727351870994,-0.01933444491511997,0.017816799122094683,0.02201909656580935,-0.0021404843070980785,-0.012807114178242747,0.07901774849083439,0.11041311322690216,-0.0494331684346121,0.046956790193156635,-0.014254219403346645,0.04011575450750385,0.17016103914132333
GPHA2,0.003329120937254279,,,,,,,,,,,,,,
ANG,-0.04815379603402521,0.027064770898497625,0.05266025543477833,-0.025498747763823593,0.06289869461839155,-0.03326116253005648,0.0014730986625743712,-0.020376132535855587,0.08970494717815593,0.006910060222863952,-0.02416743679261257,0.014072495445618572,0.0061390234071642975,0.02905655607358033,
FBLN2,0.03562739651253699,0.046685530514859616,0.09431143038109213,0.03542337531959066,0.02900555771082798,0.02337135005371323,0.00195279020968067,-0.0696785621134643,0.07196030969036106,-0.015434250035239147,0.011304084940210285,0.026951683131312666,-0.027157446132324382,0.03970983181986922,-0.032791448918247985
VTN,-0.0288282318697564,-0.004078583803845189,0.0011951455933323818,0.02408380083697409,0.12870089323963424,0.04129892091239179,-0.026307336628945015,,-0.03268553696225646,-0.023718178500804887,,-0.02083136975772857,0.004535719164294924,-0.03471729536816801,
VEGFA,-0.023401941518207004,0.029880008901548193,-0.020930139589298676,-0.02293283026807427,0.0378908379318339,-0.10117324650371744,-0.030421801165787344,0.01867081162407108,-0.01492355866718704,-0.0925862469152996,0.01805186646082788,-0.049784132589024706,-0.07743745896429477,-0.10129130129897315,0.07734201733497731
F10,,,0.02441196914748696,-0.00737288138281167,0.05129158355520074,-0.021330904921101675,0.03283059756919413,-0.014688502279984993,,0.012168522220190093,-0.02270513949662926,0.08449468090682509,-0.02922433100167647,0.04348855225765317,
SERPINA1,0.008426324586380698,0.0009186126564560099,-0.009520705146538633,0.018992605321224806,0.03385038953977824,-0.036932655738199344,-0.03382166561779765,-0.0762133607031305,-0.07838917352199344,-0.04643309837369376,-0.016143651748560226,-0.06593713123579183,-0.05490513919063121,0.010771666280252348,-0.016902745205665044
VWF,-0.0339949483887459,-0.09632529962526647,0.03274431160161614,0.011101511322405758,0.0064073256410031275,-0.014542240740154939,-0.03559876760663475,-0.0626612108653293,-0.04476864466296847,-0.009459814781623855,0.06400990474380287,-0.005606755834538738,0.015838634306414443,0.11131616404277296,0.09220478854224236
GDNF,0.034852024152862156,-0.016549413568258335,,0.02448059518599594,,,,,0.09961994155103038,0.06076936200212817,,0.06535962622707472,,,0.11170257983170867
VASP,-0.009675825814294927,-0.030842216244666813,-0.06363845226620143,-0.019554525724823867,0.057191647670611134,-0.010622272497207135,-0.019462275466841532,-0.05533044805847283,0.006098590877049176,-0.04687121927897502,-0.00566915127938101,0.03402399321883056,-6.945874763218305e-05,0.009018715801950605,0.027345912030833686
ADAM15,-0.026975847299962354,0.001428918673720209,-0.046637243443201776,-0.018043497330316575,-0.051203080732928605,0.02743173669239947,0.007104179316115447,-0.04807541801063713,-0.003764779532472528,0.014892978693877972,0.043445457542481004,0.036728308831061596,0.02413547640970237,-0.034790008387463454,0.039458457041870704
WNT2,0.02546728284491893,,0.008977371243357587,0.03634257066045764,0.0633133156622747,,-0.03856723643490639,0.03379380919975317,-0.03546871089683139,-0.02191216087925196,,0.020209977970602828,-0.02963871993901912,0.036380753533243895,
CALCB,,,-0.02248914345595775,-0.01823951215837147,-0.022254230381072323,,,0.0016721962557817893,0.0721626862933848,-0.01949636330610741,,-0.02011550839964843,,-0.03299419044480374,
OLFM2,0.014832674619449674,-0.03877608848822726,-0.047919314924323754,0.014211675188219001,0.061661997267558506,0.0064940652496597575,0.03688641765814872,0.00017690215781505594,0.05958747091071545,0.07865225650631666,0.06557203626033258,-0.0028407387196636045,0.10059972466924176,-0.002149675894417985,-0.08312825864783294
MFAP2,-0.03265354690166133,-0.0311360884692956,0.022066425096927363,0.046719996282249376,0.01629136138594993,0.007571225153391292,-0.037654881611246166,-0.025738935059867758,0.03510809595575846,-0.011961708644282497,0.0282139330559058,-0.02391202979092113,-0.02801115555259594,0.014315627908402306,
HLA-C,-0.01291700146776321,0.03911263532846023,0.004775574017189152,-0.06245696035953643,0.002999097836300313,0.07142927601431548,-0.00189119592265067,-0.14750768936209532,-0.0004534472256828914,0.011897987366325169,0.019020228693885123,-0.02179829339690839,0.038093164257120816,0.044264546169154734,-0.06617367084250597
THBS1,-0.05304107314766047,-0.01993378220618715,0.00869648589110307,-0.007197354085213183,0.01659555153646143,-0.036600261659403346,0.01237711956767457,-0.05295341070603774,-0.0004828041011943158,-0.0094191381749196,-0.004113553881426221,-0.05670680097714199,-0.1140045305917283,-0.04503038624411873,0.06931516509610104
HSPA4,0.012301313471143285,0.019575875771442104,-0.006048479798054891,0.06874210970460952,0.03810755431845189,-0.01486616753898312,0.03186871595445455,0.09865681046792722,-0.010283345063566204,0.02568214973000915,0.029274280067705032,0.03538112281038623,0.034703240937485585,0.08292891274015679,0.056552062388935856
LMAN1,-0.023821178682000538,0.06499152718988997,0.004306119339656052,-0.0033460078254012988,-0.046919377789611943,-0.061800916536381645,0.012300449174803179,0.029901526080610478,0.005281470840882583,-0.061434520532751676,-0.0121626808460325,0.018219355746436013,-0.024850475451845454,-0.03224547175669899,0.018188396404734002
LYPD3,0.03679992958659272,-0.014917575949822006,-0.01861843173702822,0.009618897754467004,-0.0345226211879577,0.04324806805232069,-0.011136310714700615,-0.026642436213395224,0.0412990328582743,0.0020497454673024987,,-0.0015365711884050342,-0.021900799409795273,0.00012909147256900556,
APOE,-0.047584166464752956,0.0068082231096448665,-0.03788914512477156,-0.04933774889235847,-0.02742114918941672,0.03554993389747308,-0.014647029996448986,-0.12101048626081895,-0.04460951186798229,-0.0197432835021567,-0.004410185262788032,-0.1323159490036893,0.015363859318512774,0.06825605645645283,-0.13212814760695957
SOSTDC1,0.10837229132257546,,0.12028763850250783,-0.03830100197279119,0.05776735787036231,0.023145323374175422,-0.007608160836702388,0.03776879926457937,0.11874533323054913,0.06961804051269968,,0.006293439077455729,-0.027604611053892156,0.034420717783134464,0.14076819035379384
ANXA1,-0.08395934995700745,0.0007266641926316373,0.0006432220257728337,0.0028262428812325007,0.01085541786151507,0.03797709052919045,-0.02883135180195312,-0.10316536014002091,-0.018496494309843497,0.02004549174265,0.02997883946074354,-0.021811230800124214,-0.07580688243634072,-0.0822480204820524,-0.06648596779602188
WNT2B,0.047227900960072774,-0.037997508949599135,0.026629900017110512,0.0018765622138656503,0.031067299168051395,-0.05577687855346295,-0.00015972736144480464,-0.00444955286362433,0.03903180757131439,0.048456550835557714,-0.01552199331081456,-0.0017805692265001369,-0.004419790458824437,-0.05309141343423792,0.1261814853071655
AMH,0.045257134796330624,0.18936562516725128,0.0389430062471033,0.022558612273873156,-0.019391926616262965,0.06440602480610372,-0.023651816232063076,,0.11050524155708304,0.08851676558184197,-0.021141458584867403,0.02494137040775536,0.040697288146489034,0.03056892921565741,
GDF10,-0.017650525226226847,,0.07236396116141647,0.03223158167056139,0.031129742831366127,0.05768841117884143,0.04593508546298669,-0.02189071782594476,0.172934465034925,0.014711973089375966,-0.007152351548030203,0.05590333736914749,0.0385204962808649,-0.005939452286316521,0.030261562308045446
EFNB3,0.008303236323106849,-0.006921344563870756,0.008202774951643827,0.048500301128832496,0.05889449609926203,0.03614471161151823,-0.03754371144524756,0.12528848499128173,0.05637969025018749,0.056172104464941225,-0.0016027545554830138,-0.02142071080376216,0.04381434309939405,0.06615366479417464,0.0820632610145247
LTB,-0.030058064300969866,0.03824468398498893,-0.02651939082752762,-0.018720114336187914,0.029267773961509726,0.04957210801453467,-0.03326024556473759,0.010557311569914752,0.04792987553847638,-0.008011635168828633,-0.006017034202163261,0.005165840678716988,-0.033204993200866756,0.00048791138308626464,-0.04012127827155755
ANGPT2,-0.02139585824486614,-0.03848221303860035,0.006003803890899534,0.006247028595838657,0.02959858331199405,-0.07024668630125137,0.04892510427119801,-0.015549527742810175,-0.09429048583066887,-0.056408047352955897,0.031136881366350393,0.0026757617748712115,0.01728510199641206,0.06551147521970875,-0.07812123705004782
NRTN,,,,,,,,,,,-0.007607178204470993,-0.02233701323589736,,,-0.020127148723779537
ADAM17,0.0398139780371822,-0.005216306570198734,-0.017060722057249143,-0.011756015472050041,-0.03157724730661775,-0.014304590089794626,-0.004566521880839554,0.009981241244949602,0.010787973650091183,0.012550769373790165,0.0073720930648316346,0.04738372928553685,0.01293530354958161,-0.059403030250709594,0.09975732419049833
LRPAP1,-0.025252887158935203,-0.04951969192673509,-0.03670675704650888,0.05671254878042517,0.022384031380671514,0.030846844874427903,0.05586058789378778,0.0007509414586381516,0.04165319907451696,0.05817124717643229,0.05873466167840362,0.00784986176632801,0.04940415539076677,-0.01155078409519993,-0.02571622561430736
NID1,0.027489106405014337,-0.03730786744317324,0.007527328357518244,0.031089041591942153,0.037609199937899865,-0.06215961494468826,0.07337557494642138,0.013569149804016179,-0.05001835848668241,-0.05625895744872345,0.0652476513906517,-0.05889993313956644,-0.04555611104538142,0.07566212503448103,0.08665746833369357
MST1,0.024538536220620858,-0.04066166994621381,-0.0014864611994390468,0.019783300116358198,-0.020336496063810924,-0.05083227491934966,0.0170589036199022,-0.0010213355993998077,0.10490189007399228,0.01821677390332763,-0.026572150042966494,-0.008634027012331357,0.11665707025070027,0.009960708909988783,-0.0005418831849412254
IL13,,,,,-0.005460139023413762,,,,,,,,,,
DCN,0.0009068681342071517,-0.057276476307813434,0.07952240004059452,0.01356398022184468,0.012243191679109935,-0.0839543641572307,-0.07862084067444186,-0.05768018919991188,-0.031025784423049114,0.004050883653543651,0.02547727704753739,0.023670904453142513,-0.046786363557375865,0.09957611561442314,-0.025940620986526004
IGFL2,,,,,,-0.010417906616169271,,,,0.04256280881653654,,,-0.034311851759370585,,-0.039504348257489705
COL7A1,-0.0298284841208158,-0.05027044140420816,0.02723587172083332,0.062016192067789896,-0.05300272960555328,-0.05954504772078087,-0.03891902037923877,0.047823218028271886,0.026250592112983463,-0.0026963991662629777,0.028071882228058936,-0.03917886869367638,-0.020753766192129493,-0.032116724425615924,-0.06363775465560711
CALR,0.011252868340570854,-0.06557760723152216,-0.007550404118337835,-0.021120360638852552,-0.036471012922888436,-0.06956679488518992,-0.036407753499581204,-0.06893546375344657,-0.07914200329227215,-0.09636125275207985,0.05121333139529358,-0.03412633686511326,-0.010713794061839185,-0.056772798353418384,0.04231282311198247
PIGA,0.006418184975948767,0.032692591477167035,0.04388258797649404,0.047469841633696226,0.043826817174312305,0.013357873864195848,0.023062879026720818,-0.03348316105910633,0.039816056295279366,0.09007354772568178,-0.00427457414752841,-0.006253677858964554,0.018141087767790928,-0.02956655717342028,-0.0001790920280157556
CD200,0.008329019117995521,0.0322124564570065,0.009226270863027226,-0.014722119828596869,0.04455738135118642,0.004636432642491947,0.046321563188162926,0.02818281292317315,0.010030160338723289,0.08767859166930797,0.01876168351325646,0.04401775019994791,0.054015813414855667,0.07709608521743419,0.07209466357176794
GRP,0.1684923854745445,,,-0.024346783588065964,,0.027747469476797685,-0.02196280359586935,-0.024487100410410953,,-0.03150747731523577,-0.029199769795502904,-0.02450005252681387,-0.019641267348381158,-0.016075963059175302,
CDH1,0.02045281382303867,0.014004288855259204,,0.02528220138048192,-0.006675752607663379,-0.05048841371300993,,-0.012788419746694786,0.06520175857389045,-0.032037349502008185,0.023363769391557144,0.0018912066750913625,-0.008419369968261151,-0.03443350229684948,0.09218514514568821
LPL,0.021980100350220747,-0.05139347435914479,-0.053779563171085856,-0.0175040805847095,0.017730726371000448,-0.09431952959435858,0.05438761758798279,-0.041276027460743894,0.14274129184026083,0.05400577189424293,0.042989647428582564,-0.03871983837614949,0.08638210641477968,-0.0765526545487923,0.00046188735934975857
SEMA5A,0.06658797538115399,-0.028667070736799017,-0.026102466417532326,-0.012385061783219343,0.016494102535821183,-0.042846708171876254,0.0009683083282522461,0.01882721733712678,0.00493357494328754,0.017278099778587096,0.036934843044590514,-0.03828365538258136,0.08473386318926732,0.04384660729720196,-0.010879568289959047
SEMA7A,-0.02432333391326734,0.015173233016308066,0.05958975560502948,-0.0038926398196857492,0.011366898355060563,-0.06880608839092574,0.017857506965303083,-0.04712183842081759,-0.03465705299060989,-0.016565412651980957,0.07450549804656269,0.014306480050611881,-0.027270792836660306,0.05287480974792018,0.015424510646029477
SEMA4G,0.022300947161621624,0.028940724347306403,0.0525542166988685,-0.027430585408940163,-0.024227779277058315,0.02270085998333528,-0.01829675671975298,0.015734268298699127,0.0396839336558217,0.07394219708118012,0.006587957718750172,0.05969066294247657,0.029663807685719173,-0.0003704612876795799,-0.040730610740740476
SEMA3B,0.03041356656511873,-0.00929502108854477,-0.030178219153983322,-0.014230829706306706,-0.037357794837421694,0.04134232598898031,-0.008110322934657868,-0.07243519183807719,0.09584414331099998,0.0376396743954146,0.03011029151278467,-0.06248051858317923,0.015211160719547067,0.006019605119226258,-0.08518670257113609
RPH3A,0.02258229713125893,0.05488214551742083,0.057749273777639276,-0.039781055296655175,0.0914183550096457,0.03373644181918535,-0.002925047942584948,0.08207576460315505,0.13342318480866167,0.07115665532015553,-0.002546963775569457,-0.04075867810421347,0.13279734189048437,0.04944905030674986,0.06247871887661908
JAG2,0.012492236052952094,-0.03251550996825009,-0.019040394454784053,0.006209059738115996,-0.057627500377594065,-0.01954687330115095,-0.04658518649939176,-0.04969567269245903,0.10831866748483879,0.03188423998417388,0.0017723288372153503,0.04019683559257874,0.01662030868251037,0.05419219851401594,0.037853141220918464
CGN,0.027561061981548708,0.02247433814289505,-0.04675716227037742,-0.029611899717593326,-0.014744648521927972,0.032481779165983056,0.0533085261398547,0.003517879515853611,0.05768787026673477,0.018844357779897028,-0.0034460809304169386,-0.05797331145309296,0.03143353016771198,0.060026070710788484,-0.03628445823117848
GDF15,-0.037500753756613395,0.03462149359948033,0.014074795159453712,-0.014546328043724662,-0.007374102295275386,-0.036738239371063554,,-0.05188920601758442,0.027080821784748903,-0.06210295590542978,0.0051696092438572264,-0.035783116087086744,0.004085447619510485,-0.05056260353122072,
SEMA4F,0.06601333657536247,-0.04600452333106358,0.04032476020139618,0.05487284972167891,0.037153208810693124,-0.021743031316009073,0.07539886319919621,0.023110168606829004,0.04654358783692864,0.06297730560866094,0.010579241510431181,0.01112449450182873,0.016603756735785662,0.08150518469590891,0.09477639493735099
NXPH1,0.11803394069349339,-0.014025374889248696,0.04664352977577739,-0.04504155614137434,0.0567062661060793,0.03864323622532462,0.04495995936911399,0.0722007536904419,0.06193081316009744,0.052390426032129477,-0.051065875315219895,-0.010127724476763399,0.01107711234211172,0.04740944683862938,-0.027730821111686538
ARF1,0.05199924343494017,-0.015035632590951285,-0.0011396888071115096,0.013146259443356319,0.005857251543942358,0.01105540307677455,0.021996554427985978,0.07166931456609102,0.036496914092092485,0.002445638009638506,0.11201922734708857,0.04890320288332007,-0.020928384628451886,0.04174063232116278,-0.05097154297799591
DSC3,-0.012863103812187795,,,,,,,,,,,,0.03289706608529024,,
EBI3,0.055138406738948584,0.015051131143261984,0.010827059585776963,0.059515122432492656,0.04207373422452595,-0.007553925696995048,-0.04014141701468848,-0.055395196323240296,0.04635299479583655,-0.001614834853208611,-0.04404427760246003,0.011168483299280042,-0.0024925176582227346,-0.036194696879667455,0.0695353802420116
TIMP1,-0.06062988231620808,-0.03771825155721343,-0.03255130191861624,0.012780326041023691,0.06657097575154729,-0.13813554141174275,-0.01078775668671832,-0.11357222483765879,-0.051649463724179265,-0.13925245492556257,0.021661850784714252,-0.05424570981210041,-0.07238215238490212,-0.01966810603589465,-0.0022382503046873463
SEMA3C,0.012028243112538563,0.0069429206002693915,0.03151828723603756,0.003281238503004997,0.06042094398945791,0.01662485268941572,0.0037974466607627196,-0.00582257718265544,0.10836029131371736,0.037458224998588495,0.0006931235802318836,0.08549505295440371,0.023036000721253436,0.014751425096411606,0.03343781964967454
GNRH2,,,,,,,,,,,,,-0.017937496261874828,,
GAS6,-0.00027975330092167114,-0.05766423941860762,0.02797975733577816,-0.028331426300827984,-0.05643557071098661,0.001760973593568045,-0.03162646113347871,0.005067813295823014,0.024064329009890213,0.06416570049176135,0.019730861509869805,0.010931562975845991,0.01634558979506931,-0.0063195692810222035,0.10252981009866667
MEPE,-0.024612828599416322,0.02031302027706006,0.0869708973462516,0.033985464595897456,-0.024061943216805926,0.012853772363560872,-0.02535400046972126,0.04207777590384064,0.004666980776922727,0.07690783031744229,,0.003442415598368733,-0.02287371093998613,0.02158630998059182,0.09173527184353106
SERPINE1,-0.08733361148907623,0.033155787105769205,0.009078143074310627,-0.009835591616800353,0.042434159091211475,-0.133826748398482,0.03535192451711129,-0.09565457422557318,-0.04260032040864506,-0.12378169925649792,-0.018396210024416618,-0.034999709157965415,-0.05580315621365967,-0.07102862241196219,0.009263046311424735
RSPO2,0.08269090673607728,0.0515972031160176,0.06376016472674326,0.03902905680213975,0.08010375221016698,-0.004330265148554144,-0.023768478900789487,0.06006200905206624,-0.039985096497985116,0.058594219398731134,0.016952514838634004,0.023036241417261655,0.01756269182611566,0.0005975124511918547,0.13862074910444971
SHBG,-0.01666152171143297,-0.005759434710968656,-0.027929724604855658,0.017800230373843342,0.03845264386490211,-0.01733228557436591,0.004092722868174156,-0.02248979217821482,0.00013477691202613704,0.09294009315474722,0.0688341285239174,-0.0040331914069846875,-0.022242583829263425,0.09570598640810046,
LGALS3BP,0.004620998814227871,-0.04971180659464275,-0.07359102328495723,-0.04071906321422681,-0.03004606352844645,-0.06657341889160323,-0.03903231086602863,-0.1662459084856761,-0.011868802264808763,-0.012194265409377753,0.06116534723235628,-0.059503982586819076,-0.026601657744138765,-0.08763432762168126,-0.006671475320246087
LAMB1,-0.008406185676976714,0.0016204113365556512,0.07942739680665682,-0.01763955835056792,0.032021730968635545,-0.03890731954689824,0.006808283809095496,0.029399263107477158,-0.010741751903805524,-0.020247237734057746,0.04981771151891295,-0.074198080920549,-0.0725260880849591,0.015979813234274942,0.16777731219165254
SPTBN2,-0.003220090054236126,0.03440983853976832,0.03733898860065359,0.06703458923951162,0.034726706661465864,0.09219605630798851,0.034549628905809864,0.07710600034677499,0.01879749301035972,0.09036354599127383,-0.0108058151046329,0.04855873458949045,0.08163854090967208,0.09536730564154502,0.062285995058440555
COL1A2,-0.010846728022749398,-0.06613943337117299,0.03546656211480371,0.02902574083970897,0.03401024820358325,-0.044310998387380555,-0.0572083983566444,-0.06305920948122722,-0.06560008613174062,-0.06961585051986739,0.03411580457269755,-0.03234601261598563,-0.11268442891353718,0.06240656033663553,-0.012427109423833817
DEFB1,,,-0.015144938013862274,,,0.03399181839895231,,,,,,,-0.03544911179745217,-0.02658930207043262,
SCT,,,,,,-0.01888492023007135,,,,,,,,,
WNT11,-0.018437005206470406,0.06432799034554897,,,-0.021962961209666617,,0.06510040240116258,,-0.0036211990019099287,-0.02210255267412665,,0.0830373008065451,-0.021967982576652553,-0.023871060103058533,
LGALS1,-0.14969171659103628,0.008305661223961302,-0.0020877352296797816,-0.034425574868859166,0.06956836894406004,-0.0380031167282217,-0.04142311615635064,-0.090924781399513,-0.08472623418395295,-0.0704989985439187,-0.002180919929230997,-0.013189979236562375,-0.07403420975262344,-0.08704570682792616,-0.05541445950740994
BCAN,0.09533188530697438,0.017262077148589638,-0.04743876759401661,-0.01563405930499475,-0.051516181195453814,0.08599665534797998,0.07874135849036841,0.10013025118552409,0.08023528560547093,0.09349460940554562,0.012373017551887898,0.031865202433743585,0.1151889374662529,0.07038716396889677,-0.1265354721755554
ANOS1,0.03473660427354231,0.02128210125931049,0.014656623492065576,-0.03638890229492693,-0.01913143481661409,0.007501789392661726,-0.012087839798607882,-0.0760591606715836,0.06517903789204281,0.049784607988235446,-0.012368855143654022,0.06739709575694271,0.09393731523206755,0.07187761381149448,-0.0267155488665636
EDA,-0.013497665820634061,0.03558773138465902,0.04422029660487683,0.010619723042685054,-0.026260307976909678,-0.000886689680239085,0.0019035967228250667,0.18453389782083343,0.00506751079969179,0.08728630146883837,-0.03881156774551653,0.03088607574464471,-0.038494409095529494,-0.04231569788894846,0.0022289579780574993
FGF22,0.108231725191997,,0.043968892356154934,0.020503106247477216,-0.00038401449741006,,0.055226026463974676,0.034063675652119735,0.021928632900932905,-0.005198641891804026,0.09721673807730728,0.03341888769993231,-0.03172457332529744,0.02946086434227932,-0.056943646531380995
SHANK1,0.00011719741600331611,-0.027471456654764307,,0.030675767598453925,-0.019154265932867474,0.01180230257285521,0.050152712327338235,0.02231183877018601,-0.008423837004794134,0.0016232896366723403,,0.03833140683440248,-0.02951076806565074,-0.03601034299449845,
NPVF,,,,,,,,,0.09143997711159407,0.08787541037216375,,,,,
RAET1G,,,,,,,,,,,,,0.03912614570742167,-0.02198411726102747,
TGFB1,-0.018126195718400805,-0.035103526806029024,0.02372615518321299,,-0.014732237921403749,-0.01777429687764996,0.004105094429571126,-0.029853196106472208,0.002781125768316389,0.004499934523263819,0.054467240943762596,-0.06236356166205289,-0.0332757614176981,0.005519387160102491,-0.0299042211450381
MSTN,0.0599197519828752,0.03729646966755066,-0.048293573495216194,0.0351078928389716,-0.012532854200881533,0.04908269571538584,0.032373871931403134,,0.010536897958985264,0.12689033604747932,-0.0628385613653837,0.021416095429887552,0.09588324735411201,0.003157186897905027,0.017568050662422303
WNT4,-0.012422812932321324,,-0.024218067118594495,0.014328425275173837,0.048096086834579485,0.009243719147640142,-0.016139452176911196,-0.03474966177901457,0.07767431547415135,0.07919314815992436,-0.020596024376221204,0.05032958439142712,-0.048805742196649564,0.0032286672749457877,0.09880733737981406
TNFSF4,0.03411323650129531,0.005513985750696045,-0.01861163861456654,-0.019419970861273582,0.026925397709291986,0.019331535260466687,0.023395192738866116,-0.037476921350321796,0.042056322789688266,-0.006870957962049111,-0.03173116461258023,-0.06725723953050981,0.05880700434142924,0.05424305604915839,-0.043094083783156156
NTN1,0.04913070091656692,0.02465858516363724,0.020872656050975456,-0.02588865669533682,0.04739172688177515,-0.022761483324395815,0.07162238467470734,-0.036701832345785126,0.021507795229967475,0.06677887203062456,-0.0222375719468997,0.011223146611475391,0.009392879139007701,0.021577178749695766,-0.07887975355000595
