,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
TNC,0.03584103675910849,-0.058596220562892605,0.028422682668723928,0.10123863823832945,0.1010583525483619,0.005158861994827802,0.07948931530126341,0.025570796648494105,0.01325393190855086,0.01745799802599513,-0.02413513061062486,-0.06895110832398992,-0.04386438870710338,-0.014895382052009966,0.021278515989456608
TNFSF9,0.07185382073258441,-0.025077348357665754,-0.02567980586934306,-0.02357574823977159,-0.03940998607042315,-0.005944281534579769,0.04498095548296386,-0.022993938024754107,,-0.032564310669957026,-0.023888535910520654,-0.024193893871171167,-0.04424647289555528,0.08357581504090167,-0.005139622502831094
C4A,,,0.07183624737614806,-0.016136973526473922,,0.008959575240901444,-0.02350812144542163,-0.011913414354950008,,,-0.016352021544438305,,0.014245531905584433,0.01435070966688232,
CNTN2,0.07074336575771303,0.006150043834832717,0.018314988065935598,-0.06735571137150831,-0.03241648990331678,0.037522745848241376,0.0038698762911080972,-0.014085792813281416,0.03689116578819146,0.06482124242994028,0.038288127034281076,-0.037889148624819166,0.03414903984823941,-0.015350289272892116,-0.03091788314088624
F7,,-0.013758076769897506,,,-0.014686114150729753,,,,,,-0.020602603041403714,,,,0.05032595558405665
LUM,0.011302625535963859,-0.0024697695856769754,-0.022311724675276076,-0.06588046282276208,0.10013674167437998,0.017599701659118054,-0.026352075412431737,0.1071722853066973,-0.01697391536937626,0.07242539652345208,0.07555372747111619,0.040398572696392236,-0.04748594247982585,0.019402888730735226,0.012737193696816649
BTC,,0.04287084392361575,0.03245690302350192,-0.029110587311977333,,,0.04589461467551205,,,-0.022819427544826406,-0.014905258989262421,0.00909739692311462,-0.02205950965434354,0.05953203977429538,0.012181453340809596
APOC1,0.007044341667096713,0.014453062681641706,-0.004771495080010153,0.013509558415691863,0.1365790046666301,-0.05290300497065211,0.029669103986929672,0.057002752826192264,-0.09995376837348056,-0.009697828835704409,-0.06404936117583879,0.06580243243355755,0.05566511516410644,0.04359519955323264,0.031093933794866017
PKM,-0.02976978800480379,0.002042547818058546,-5.563478876738429e-05,0.12560972753608196,0.02831067026237098,-0.005375406012443687,-0.04955059563774012,0.013848841386663426,0.09029097405947042,-0.07041053098215251,-0.040252896213409224,-0.044409149934101964,-0.02156243329834097,-0.0005614864179804321,0.022724659632838512
TNF,-0.03684462702062777,-0.02138365213933463,0.0673178563995496,0.03678996003691663,0.04804155231801176,0.01961769014694046,0.0014188378718017966,0.0228065409833038,-0.002859158264697449,0.011151867977967867,-0.014467024966478914,-0.016687423136794777,,-0.03148622959758425,0.14473151955512098
GNAS,0.008718234144262607,-0.030734690528992716,0.018952955020171795,-0.13286647583835218,-0.06683358664693402,-0.043644564491343026,-0.03670017533246712,0.03346041405816292,-0.05607377405823086,-0.13789168872413507,-0.0807761441805349,0.02117947611268008,-0.0431144512831018,0.009888870342642101,0.06638119042505687
BMP8B,0.004832912457796289,0.008677574351980145,-0.025039082621713362,-0.02084172257959648,-0.0029986307417269502,0.016096835633257575,0.034540361454998815,0.11992792609478896,-0.0353717463180581,-0.038031434448865184,-0.00886195508584915,0.022269105526503734,-0.003081339069804589,-0.027835756035263778,0.04959037939564323
LIPH,-0.03020300931249301,0.03389661032070209,,-0.02044342775002016,,0.05195752115993286,,,,,-0.014687680659904273,-0.01860504115729608,,0.02712423029397212,-0.033430325621601496
CCL28,0.032212269629839016,-0.019836951896949825,,,,0.01941808089298683,0.04767060311728563,0.020007993984038006,,,,,-0.017771224437797547,0.04932129162568549,0.08153240410992271
PTPN11,-0.0222992037908909,-0.06218679451357226,0.02659646261498935,-0.022532276298895957,0.08202638382053312,0.02881388868616645,-0.04376383035207126,-0.014104940662624119,0.06310542730292194,0.030333293781170854,0.004048635801692287,-0.06998898561680708,-0.011375377770946042,-0.026871644591349296,0.00859230246324951
ADAM12,-0.020451013194738077,-0.02210572705169109,-0.01802081422934723,0.01885495192773405,0.08178358751311988,0.04184271254967975,-0.05014927577947081,-0.010075297298690096,0.023730141753959638,-0.03529963809768055,0.039798605806509096,0.028344927149102004,-0.031082739931860764,-0.0001464842660599748,0.08443451007785434
EPO,-0.039683129089397425,-0.018949204762723708,,-0.007120262973502757,,-0.016826347695814814,,-0.013552788694401057,,-0.045769802527602134,-0.01595119630134695,-0.019322753570984372,,-0.013831183176073921,
EDN3,-0.030466469815362978,-0.024565925442122695,-0.04185909931231454,0.09531366303996955,-0.026021721920854123,0.05090062116084247,-0.03498374095618989,-0.013692633304115959,,,0.04348349419109382,-0.054606864863897896,-0.0436990017919282,0.08799008760541961,0.012479012418348803
CCL22,,,-0.01913209561510679,,,0.08585802211195089,,,,,-0.018053318605968652,-0.01767036227916421,-0.022059510630611998,-0.02137280248029284,
CCL2,-0.030763235121436167,-0.06274471290672434,0.0017648271097517702,-0.014976606139274132,0.04936728925656413,0.017331502395235576,0.026297137240210287,0.04398846646311859,-0.035964776026365004,0.05471361538201175,0.035196566043309105,-0.068870016853377,0.03211971776823923,0.024876902016524777,-0.0004555336742208765
DSCAM,0.0538932842636657,-0.005671738158758153,-0.01545317967830877,-0.02608117541254694,0.05942522773823315,0.01812392194563619,-0.0584916117588677,-0.05176459246738347,0.000981996535611912,-0.006014084547262208,-0.02340588470391714,0.010882733423494223,-0.04934562323988855,0.01568205777262245,0.11123878062788622
GPHA2,,-0.01571797771240595,,,,,,,,,,,,,
ANG,-0.01756770483769148,-0.030259178412912712,-0.02056223090879372,0.04717868974431048,-0.00518452014407899,0.037242582191673854,0.013071959391790112,0.022780712934948304,0.021472537314967316,-0.07169352310002096,-0.07734802642462288,-0.0035979151188174525,0.006179135794182619,0.0486963086367929,-0.07243540122369307
FBLN2,0.0048030392288871135,-0.06440058853616622,-0.024747685262089158,-0.031602054733683806,0.027640094644211168,-0.05887861383995506,-0.018330708609925573,-0.00396855192705906,0.01743071150178317,,0.020994437408463525,0.043641209068382515,-0.043588995818690524,0.03073948555215776,0.02999974053126434
VTN,-0.028577822113540364,-0.02665868187539129,,-0.02679941299698191,-0.024755997072508203,-0.027643799630377937,,-0.01126155143938251,-0.023284830919192173,0.03150781391996987,-0.018233308966104617,0.015756110936341286,,0.05222587718650385,0.030457470368666705
VEGFA,-0.07822419217828709,-0.05114737475894992,-0.003807289113885926,0.12074278308621259,0.09126475503289283,0.04702064109711126,0.09560918749172517,0.047673934473309164,0.058390045751513575,-0.1131012250515308,-0.08557356267155353,-0.037254713642361735,-0.015463039130994019,-0.058174735449589364,-0.029935587403676894
F10,,,-0.021838077056036,,0.10475725123165047,0.012161886447378947,-0.032079660960831397,,0.06361602148484202,0.0019460729438685346,,0.01221157804155441,-0.019085631051034814,-0.024418881058338143,0.008221145429850257
SERPINA1,-0.06005017825019068,-0.012517392425469771,-0.04828968967011884,0.01369748850887242,0.10460535232029661,0.007724869347109099,0.03660273743725281,0.047595054823503236,-0.09919723821774175,0.037635512221247995,-0.030497203007011663,-0.03612251594492669,0.027278232204222694,0.056630399531577766,0.061129697517428326
VWF,0.01410118605106541,-0.0009608478925606495,-0.01166385441706363,-0.05492537810909714,0.08445999087544395,-0.009882963813685012,-0.05643707618239175,0.049508823172064745,0.029481942184395135,0.005191063810015632,0.026069993335534593,0.059056659397775484,-0.04294561359560661,0.0711391036162976,0.0024745377225962725
GDNF,,-0.02208557149428463,,-0.016952268171847674,,,,-0.013552787638953342,,-0.04397907869218384,-0.029261072107785228,0.012882824482965394,,,
VASP,-0.017580496914599876,0.016007904119945123,-0.002161848506546902,-0.06830232466368089,0.023641716818989387,0.021241978598129457,-0.021450892185247004,0.023673159479112894,-0.08838213321855463,0.05968290348709214,0.0771958988476795,0.043037290129775106,-0.06641630200501804,-0.01849866133598826,0.020655150271121282
ADAM15,0.009854491325944278,-0.0011671749353931796,0.029437641233019122,-0.0334771976487975,0.0663630687851552,0.009354561875876428,-0.013904054527120749,-0.015166239855079078,0.046272119852406444,0.0073372230651841215,0.054646421347155014,-0.026300778938544767,-0.002759126483671639,-0.04742998622689895,-0.019288624559832122
WNT2,0.019383548111392722,-0.010987512916319315,,,-0.037697011430413103,,-0.033071991547708554,-0.01268339986231543,,,-0.01978587548242384,-0.01984543581769233,,-0.03363555772587324,0.054837789956077576
CALCB,-0.026866300289641182,,0.056111612795122334,,-0.01623431483543526,,0.02569213080567676,,,,-0.017316259981994424,-0.023503664333751804,,,0.028218765324293953
OLFM2,0.013245008889195373,0.02419969024632828,0.05690638225946955,-0.04389803300683638,-0.031264051647053474,0.004666773814645213,-0.05229578576020411,0.021227397610165878,0.033248070440026915,-0.043471403085064156,-0.06205458314170358,0.054258863399438514,-0.009276757637755054,0.002367394687882247,0.03413366540751748
MFAP2,0.10073189560015217,-0.009145768734458014,-0.008180336364964768,0.06906315617558825,0.011644643472233911,-0.030668193604597625,0.057079827140030945,0.010953725020505827,0.035333887829806704,-0.02468803830396578,0.07059858744106332,0.04110559875235389,-0.05313879124873663,0.060486970735635755,0.024447868964314706
HLA-C,0.029966778830176587,-0.024564003970074556,0.021559453843150157,0.04425617789345679,0.0947642977955505,-0.0015485846985025785,0.007406030607108605,0.0831471757773241,0.0528991774806645,0.026669179528786165,0.0037964773284769526,-0.005805469209029231,-0.033569279830444235,0.04208928822727188,-0.04420908539117836
THBS1,-0.07415302991221756,-0.046346435422953455,0.021824469838045646,0.005742171332036163,0.049576634900209186,0.013037486095425677,0.013975994197946637,0.0921905121915519,-0.006162052988057081,-0.045395682088361616,-0.012629204164028752,-0.01969677852768336,-0.023551663577115065,-0.004875822427407034,-0.01629691065725122
HSPA4,-0.03240983940204256,0.02984734339454377,0.05859322122692631,0.027401249895693085,-0.039262669086815284,0.03361195065227333,0.028950852324107667,-0.0314482948713737,0.057229070817465845,0.0669682081077538,-0.047687073578678456,0.02196139160926382,-0.0013119174977348068,0.00558138754422631,0.00571975546815164
LMAN1,-0.07633180003358175,-0.03409846257343497,-0.021993070640711203,0.022453907093554114,0.07474682796967387,0.013253675455674118,0.04035362847692561,0.012344889407026882,-0.04959675617675954,-0.030375472573586672,-0.010560515157046549,-0.03387159613474054,0.013333668631417734,0.004573247388520897,-0.01461845402818862
LYPD3,,-0.021513948668928633,-0.01763581058475522,-0.015280707496507492,0.08371129228024866,-0.023558240198964502,-0.00656112622037296,,-0.016590786402306903,-0.059778338093854196,-0.03327046910452936,-0.014295793494145666,,0.031612812804911565,0.10500530116443828
APOE,0.04024343063112239,0.03227125527066238,0.02714914596134076,-0.06326621765007832,0.0953761128065326,-0.03678386080447271,0.009309014040878917,0.02203947863632943,0.050856050713422536,0.017482155982970357,-0.0587677463998104,0.03736372089695514,-0.0446637313281446,0.04899628570441414,0.03709590244693187
SOSTDC1,-0.014875270400508784,-0.03176926406577828,,,0.009762201529598412,-0.01053946512761868,0.015077777506951346,-0.02060820436282219,,,-0.0329454045130822,0.01074580043540315,,0.029915610769091234,-0.016192021431649405
ANXA1,-0.03893803179482125,-0.026534004508242733,0.05718249838635675,0.0559159084862705,0.0859539387079294,-0.02356707424050907,-0.008222592092178222,0.07447915402804169,0.060841345821284754,0.07207342332789612,-0.007650237525314552,-0.051604663566559766,0.04815046557728846,0.04842505965924574,-0.0035441179258076418
WNT2B,0.03836339402028565,-0.004937883385611056,-0.024840697000290696,-0.03449867108071533,0.003827744878915677,0.005278890581104169,0.009930602096248175,0.00784701601558356,0.0024476387627834044,-0.05408936289269799,0.011557483892763242,-0.03516635818218491,0.05567589237650298,-0.0327222395203198,0.007124544118038512
AMH,-0.009142075166708867,-0.02627072327072221,-0.02368090111448808,0.06001658999245343,-0.033306508497990786,0.04383086118696958,,0.04443366125099151,,-0.03358840932043251,0.00360773898207867,0.04032081156984188,-0.017771222171588684,0.07290679250893947,0.014798062942093917
GDF10,-0.02505067939535875,-0.016322185108868643,-0.019840575378407284,,-0.011461863276787521,-0.010634460499299394,0.04911100980066287,-0.02607377937749452,-0.043406646107718154,-0.029134379015617728,-0.024596838586717323,-0.02975889023160921,0.09119577952917744,0.033245977203054396,0.04372093088602419
EFNB3,0.020020683075432835,-0.041230704638205724,-0.02132387262804783,0.023543715266753446,-0.0021738517310207874,0.01411445460009145,-0.05085199658975627,-0.032559758546722654,0.09431214246192358,0.03100435339107871,-0.0440292052156242,0.0003907705267789261,-0.016565201421888723,0.057080513253805254,0.08220874462568131
LTB,-0.030466463140639423,0.08766563553642907,-0.0289451205657812,-0.011040610994405425,-0.026567534339651467,-0.029276544918305954,0.014070478339075926,0.042345686507517244,-0.012022076531222184,0.04675453248816844,-0.007102835320418219,-0.0017317676585001096,-0.04281416925798902,0.03708423266295404,0.045778193015988705
ANGPT2,-0.01553779551572889,-0.003895286351714042,0.009272975035345576,-0.0012140914265987605,0.05268362654947953,-0.007581920853370037,0.04078942232916999,0.10584384257453147,0.03258405257213103,-0.0002776452872583568,0.01139765376525308,0.06260222299637164,-0.001517671429602278,0.0058242084271655096,0.006449950654386478
NRTN,,,,,,,,,,,,,-0.02242928622736916,,
ADAM17,-0.03217334587779166,0.018157700311416128,-0.02560790163304761,0.02480921098922321,0.05314943251121387,0.023558177428995894,0.09759319582570926,0.060118539568233806,-0.0008734608948379473,0.007809406447502431,-0.02702268969576321,0.0023743630940623165,0.03975419194246534,0.01087242863143997,-0.014398634713187565
LRPAP1,0.04590255320629638,0.028434367755692306,0.05787163483434333,-0.056674738412517994,0.03388688190929865,-0.017119064533300022,0.025636750466303437,0.018940352579702082,0.007693825525092859,0.019226332157451172,0.008104197770467855,0.06033145119002452,-0.0011745147762113356,0.028570659680430432,0.03365101573776013
NID1,-0.038174738258484206,0.03725653334261099,-0.03555106558615928,-0.06831290895202867,0.0856320682794898,0.014244947886314849,-0.03364041607194493,0.0913330797910821,0.01156688604451603,-0.004297002934088765,0.024468741449486704,-0.0054169280454797655,-0.02594309507120416,0.010207100285412767,0.05034658728387635
MST1,-0.006706900938914846,-0.02197633935573507,0.01081506159043509,0.047216023143466415,0.09305672858183217,-0.002661688577766968,0.07311577988214053,0.04215281134156599,-0.061692852711304674,-0.04363220692681998,0.008943373797874752,0.03775587199126128,0.020105180861869205,0.008332523100427034,-0.035217190826328036
IL13,,,,,-0.016444220049318736,,,0.005650385128311167,,,,,,,
DCN,-0.03293735572930446,-0.020158530239209244,-0.026369638535427852,-0.07312147487274046,0.08300337323247471,-0.0018858719997704636,-0.08226991725394392,-0.005620587489182516,0.06452665342329961,0.010265403538698653,0.04280261962330339,0.025118591009824512,0.00532223741763604,0.05084908189194211,0.03183833904541857
IGFL2,,,,,,-0.019946792445496127,,,,,,-0.01914563168768042,,-0.03654429987861892,
COL7A1,-0.038325627860196575,0.029549660890957067,-0.024564615433501795,-0.005857060590521826,0.0864329662110415,0.012422720089210502,-0.05137154786678134,0.06165427616140904,-0.06680194513149236,0.02261990567022205,0.025422000072200194,0.004088702011839662,-0.022694595687360188,0.04363832259735029,0.02662977070110586
CALR,-0.05688565454428257,0.007431984844642711,-0.009458578917595996,0.002886411701805003,0.046760034803189354,0.03692921677484431,0.02781159800021737,0.05276622074899686,-0.006958737929345739,0.06211988840979356,-0.014348969301681147,-0.03632899092242273,0.018394163642270093,-0.01613694223310826,0.07357872184840283
PIGA,-0.012790531428415011,-0.03404572777117726,-0.04826604875102257,0.02631179211803464,0.0699547083126538,0.052566062057471476,-0.03813249439522962,-0.0149420472581013,-0.05123681986180845,0.006316526179234308,-0.004147687810196079,0.09280864314861899,0.04768054093878169,0.0025599761387134117,-0.010679593618875032
CD200,0.06964408665221103,0.02446630261843102,0.03908312448607324,-0.03445344173574391,0.006755754194516206,0.004858082045436579,-0.05459356744233119,-0.022291906192561772,0.012807776197487858,0.06240497363635088,0.04240282913923493,-0.022730876496675816,-0.0451696152445579,0.018731052731847376,0.017129295860260095
GRP,,0.00024804919677968865,0.05869637625106039,,,0.04304762160929179,-0.024487114192984383,0.03481350101185693,-0.040169878263853716,,,-0.0180496059812199,-0.024544928833176872,0.08463590498876014,-0.03132841653425623
CDH1,,0.031178008055536995,-0.04032419842163995,0.03772979597479851,0.02213168682982687,0.029979721327653457,-0.02594822737746803,-0.022282848845063277,0.1880771326308396,0.02555156374039369,0.030710229316206723,-0.0056308060008057196,-0.03421037393058342,-0.011878649835617537,0.03297438434177876
LPL,-0.038338446664811066,0.004919954857347094,0.0011892332013725194,0.01024122724604001,0.08485054543084852,0.04628638251446888,-0.017495794837651464,0.007879033818330857,-0.09724834617394315,0.18211645984779132,-0.01870695550628542,0.031223280674571904,-0.07525270741809235,0.006626049927030492,0.07038595233625931
SEMA5A,-0.03205790584765519,-0.02617664590333207,0.03217360412599767,-0.007626854562757105,0.08701593832956467,0.015442455671533187,0.050091545540389845,0.026761815620490497,0.08193574145855895,0.012156320800600586,0.01303584289780493,0.024057628020951856,0.024192214858229616,0.03421550896048323,0.08055748511884148
SEMA7A,0.05058043973532668,-0.0018494833618986522,0.09052013592933447,-0.05013311166255658,0.009203920985072531,0.026185159518176085,0.04155504127610151,-0.03755268299756729,0.08586149717735235,0.04541428223051089,0.008527390996668365,-0.009969042236976889,0.037265381136807815,0.02306508014766421,0.061118431458954015
SEMA4G,0.02730116829598864,0.013154840564434628,0.14536943142704487,0.057818454741833114,0.002023467307983944,0.016885052646442886,0.07785715205706739,0.022150981818020155,0.15206411350844312,-0.07166799486516151,0.044291049354420166,0.05268282216939192,-0.05731265986662634,0.012475976381744247,-0.022601508369705158
SEMA3B,-0.019948993265865998,0.01653070386760974,-0.0026281666556944665,-0.02942041348592998,0.011566699807555118,0.027175047318083227,-0.007226096778264869,0.030216978758370875,0.012330674237529796,0.016712962762517464,-0.013518344425115238,-0.0308858495136897,0.041917355947570456,0.019737919294567946,0.040260938578414784
RPH3A,-0.020160492896533922,0.008886074879904964,-0.02380384054548206,-0.046432530690179594,-0.01792588210297501,0.027845906450566307,-0.013683272366647554,-0.012952288034424116,-0.056665746540240765,,0.046790183945100726,0.031593079132577286,0.11370695257272347,-0.005077418092168619,0.04098742629501933
JAG2,0.009302055085123025,0.04201495579640537,-0.0465711809846923,-0.01113021042679676,-0.032060141978204566,-0.01096551273092631,-0.02783248565095202,0.03690791476645467,0.001348088457431677,0.015093216920172684,-0.02214068079601616,0.07987195301689028,0.0674649284325746,0.03941548057269057,-0.0009504835034809315
CGN,-0.00025458226589507933,0.016416116809647423,-0.022929382345536087,0.008115159416120636,0.002600843787780288,0.009938712436301648,0.020213710598437584,0.008970299722014193,-0.04093411407196922,0.017986034131484335,-0.001844628850382844,-0.007960785989597575,-0.0012946372695767342,-0.03896739543605462,0.06749967933403235
GDF15,0.00669867287311786,0.01003541459471535,0.0633078018096218,0.11075500324474188,0.044306542856579326,0.05987332812339702,0.03404185975255514,-0.04100170447339987,-0.010761308888288254,0.0648032723137731,0.08212795270082979,0.025816578707366658,-0.03617808989648182,-0.011266245728403896,0.039565475814484455
SEMA4F,0.008966868974758941,-0.030546682777560504,0.04447415578407094,-0.04103242071117198,-0.05975078040901253,-0.020015873446234355,0.0041673835041047165,0.010385366301662976,0.0383624801606389,0.00445037595858398,0.041488195590414306,-0.0104565092963242,0.0007782043956045691,0.00540991455823645,-0.014390826170457676
NXPH1,0.004245278208988286,-0.0053577644259256724,0.016187236104840554,-0.0453360369459485,0.07463933361032964,-0.00014287148991736789,0.04385222391826152,0.029197603616493057,0.0008957282457872958,-0.05616276111691572,-0.008259737210872949,0.04965184689805501,0.010687681558840586,0.054684323756989506,0.07351277318219257
ARF1,0.002959751543081438,0.03722391756592691,0.014781058402071364,0.04880780109638658,-0.06045098840327581,0.00780126695555366,-0.042911300775917184,0.017604004899731518,0.009338619648413819,0.06315093247584384,0.04604897087759358,-0.015890402725637572,0.003020115709060959,0.009248010544160128,-0.013244486359097517
DSC3,,-0.011895054612038023,,,,,,,,,,,,-0.013831187374384645,
EBI3,0.060329918393466415,-0.006271388237892184,0.017860094746044188,0.012449853475313273,0.02892916117369972,0.05208503212029162,-0.021297890435261035,-0.025914850468570182,0.08916242122503917,0.1880170236382544,0.08606413707178329,0.039495795626108526,0.046781851464835544,0.009067595254872095,0.05053654293284159
TIMP1,0.023657136954146386,-0.07157135503293026,-0.015799014043215397,-0.01505371132019556,0.04775743456241312,0.055887312740859806,0.024905305805786867,0.011440480784319784,-0.03476063723432868,0.10621602595606296,-0.010410812574405287,-0.03335459881766774,-0.023619572755479743,-0.022614684385313284,0.00789165081282869
SEMA3C,-0.03782723531784788,-0.052111549293921214,0.03098784548035477,0.004254739043057692,-0.043743028658807276,-0.011446078513172218,-0.09075345028713715,-0.014321102442025415,-0.038734232571895955,0.0946740565974503,-0.053691536667097535,-0.007264048992648722,0.04840506039618916,0.0508086426693956,0.05310978378353551
GNRH2,,,,,,,,,,,,,,-0.014987976548649804,
GAS6,-0.049125825095681655,0.04709135562555264,-0.027307632882382464,-0.028089382488416866,0.056430210123560316,0.011476330993989432,0.003593384558596168,0.04419081862734947,-0.00975531921203077,-0.03641105148232721,-0.08449016227612786,0.03493535345876171,-0.06831027730738236,0.035874354424171945,-0.016931296132477368
MEPE,0.04087080782071423,-0.03185319731031362,,0.026787383922360544,0.07744170544053969,-0.04481868482830325,-0.048130120509857786,-0.025108318448231113,-0.027455188587643904,,0.12958650956926288,-0.027505068580791155,,-0.019112513705593047,0.03404143411639212
SERPINE1,-0.080283961523349,-0.035648947793509723,0.07702720266429026,0.06063211156162368,-0.03493065552174117,0.03411519611224135,0.061591274310030725,0.07002957836579443,-0.08036013655559525,0.02665595012324078,-0.03885186011480838,-0.02810945096174341,-0.027773703259340008,-0.04912756893636377,-0.014506965504897681
RSPO2,0.06049672526976839,0.044588193663927356,-0.026360993931955606,-0.0007854366999911786,-0.02052189146771832,0.004715078152661163,0.005182570262764364,-0.029688858133909313,,,-0.02230529727350513,0.020618564316289324,0.019829587474902634,0.022588225114421975,0.10111254623580346
SHBG,-0.03583838686153055,0.02943740614196794,0.02643263221897301,0.0035808937817365704,-0.023224015632495078,-0.008188575582011694,-0.02248980483660258,0.10958745183953661,-0.025635767022149307,-0.02338327415164058,0.052032595314988515,0.08976874822266778,-0.01287582087832833,-0.028997871647905224,-0.03784719013773411
LGALS3BP,0.008876277817446232,-0.04957623885204032,0.026595533739037277,0.04236062854960201,0.0370944813696145,0.012459568236239667,-0.01228369743941408,0.0037472814363498914,-0.008972610911090206,0.061429948185177885,-0.019220611776003874,-0.005206323510850831,0.03897649808216028,0.026909783715417523,0.06246240104742302
LAMB1,0.02152036222324404,-0.006535150586878286,-0.033360758355757594,-0.03962875227587183,0.058339553330940916,0.021972576418705658,-0.07458328717181176,0.0319357161578078,0.0512343442359343,0.0718814886776633,0.01175075519539567,0.006372275301045695,-0.04300865127820299,0.015293887705865018,-0.017280242138343446
SPTBN2,0.0036988053894159794,-0.01668114370580428,-0.05307757870720923,0.043643118186652556,-0.045399802762833494,-0.047813052026658434,-0.02792341424232262,-0.040480759201270054,0.07325647613578785,-0.009266466853130114,0.02599976002205954,0.002261508320233836,0.08668042151166874,0.03679760073965072,0.02034795364192786
COL1A2,-0.0215581323746771,-0.020327008225694422,0.009586122449295362,-0.06639697243219718,0.08686782627687552,0.017155088509442598,-0.06130256784599008,0.09012393083385539,0.020973058598707895,0.01292377700800794,0.07348306060524963,0.0022893099617644947,-0.006763042644471257,-0.015611005987930528,0.016033911896187785
DEFB1,,,0.0713042308134111,,,-0.017771417327906016,,,,,,,,-0.02962010129696583,0.031260179862054774
CEACAM16,,,,,,,,-0.01982539446115871,,,,,,,
SCT,,,,,,0.0007873977455511383,,,,,,,,,
WNT11,,-0.017049476317341026,,-0.02333910451185636,0.032807675369008166,,,,,,0.04229581767983518,-0.018462635531215632,,-0.01835571714542073,-0.02336737842274435
LGALS1,0.020841792011080634,-0.025630872640953848,-0.030478558653520543,0.09744390052904675,0.017187289299186323,0.030673227959438505,0.033732459652404935,0.06738401778920283,0.001711471229915481,-0.010694167795393717,0.010487349790145034,-0.028164809900143004,0.04417089302116025,0.028585292737441793,-0.027886660402123193
BCAN,-0.00011403218942379583,0.040874735367319726,0.052861860013253555,-0.11733085748103388,0.10673682348701855,0.02176544327605741,-0.000768126911246799,0.0323210282981037,0.004803326776239644,0.03326161791303425,0.002913418941114401,0.051576908422047256,-0.014666077169744792,0.02763977366039977,0.12468074196245992
ANOS1,-0.05038741668901998,0.06447503403786412,-0.0014334824741946246,-0.06022789323191168,0.12459682692054565,0.020526961981206956,0.0752269286623517,0.04037942980414375,0.04871640972840926,0.03945475837028115,0.03415254588775171,0.02782160219615087,-0.019502696339712144,-0.013910581826726049,0.0004481821143009687
EDA,-0.038716924633964346,-0.012481860864665868,0.034290105033333275,0.0033007030043232665,0.000838465684060872,-0.025593961922033972,0.010242574161300906,-0.023858003723352277,-0.03559999299750422,0.03514822259739203,-0.005273524819002805,-0.029758888521452316,-6.439828838216635e-05,0.11353019712430647,0.09134998362167447
FGF22,0.05051788921256578,-0.01774925493011491,-0.020526318274637783,,-0.014686120746779274,,0.021495646296442093,0.08656471342435253,,,-0.006551667300947793,-0.018236480839624158,-0.002179685099920152,0.053643015415533,0.044918381167372456
SHANK1,,0.061671043299691364,0.06124729410820382,-0.028140181424680225,-0.013972911139640998,0.10496365546403386,-0.022701736688658332,-0.015277649266915294,,,0.03203271787478404,-0.005072424819838451,,0.009127332381756018,-0.02015558090686018
NPVF,,,,,,,,,,,-0.01805331981606755,0.034091213640384206,,,
RAET1G,,,,,,,,,,,,,,-0.01724599721397528,-0.021520250257448543
TGFB1,-0.01695593759626247,0.0843696911061546,-0.010482416405965188,-0.0359580354759407,-0.007102874933311787,-0.009566880602465005,-0.05178732739695752,0.054755436243555666,0.08609586826256177,0.08255381741072591,0.01709967508940685,0.03332128198978265,-0.03149309639054739,0.0005272762079322346,-0.0013287026212751127
MSTN,-0.0049257370377391784,-0.01651658408450751,-0.00904913487173205,-0.032159499080562134,0.039503402844349535,-0.014453526417875407,,0.05633083265425903,-0.024874611095579525,0.011435420760604286,-0.020441601930244222,-0.008704869827819553,0.053527812176433154,-0.03335387814897488,-0.02909983704502738
WNT4,0.01387793314532927,-0.011487899065626932,-0.002794501770191421,,-0.016651624435956327,0.02087620439509588,-0.03474968133787442,-0.015151447112666413,-0.030486209839792174,,-0.028961486933401767,-0.037456215763388916,-0.0173127376037938,-0.0017080101629130783,0.021252428693023035
TNFSF4,-0.05048334454215037,-0.0009095521700879425,-0.024411548301936294,0.012391317926894295,0.12239624514673475,-0.03612505940357759,-0.021850754878268566,0.11460826688099639,-0.035316454451377106,0.0017471269154693111,0.037891921559874274,0.04730800357117247,-0.026672784842624076,0.06261580903932233,0.02864696469400746
NTN1,0.08266484642480204,0.028470075336398795,-0.016526956557834576,-0.031491620769114326,0.11165819772855869,-0.03202343674227937,0.021262105055604063,0.017388923318995442,-0.008367459515343225,0.07830188518859428,-0.042846498589064134,-0.012840910116520473,0.00369885800832397,0.022849093938276846,0.1141846952088628
CXCL12,-0.040315888553377546,0.015141761857949328,0.037370208492168294,0.007201914288308958,-0.019778294139266243,-0.01892238978660036,-0.1325610142432319,-0.011451614752000225,0.006865222211182361,0.03721760315551069,0.02822422834787976,-0.003878921224590105,0.012084689882862537,0.049569760579938074,0.013021600651702502
GNRH1,-0.03324465342593427,-0.02157294692160248,0.07184753953696135,0.03314494622706155,0.026115216285803794,-0.00761330705981007,0.056207159828896326,0.023621642373931304,0.0028210797473636976,-0.04174003671129238,0.007257500840726735,-0.0032920243446054385,-0.017543361913845333,-0.011381167540823404,-0.029515739585800636
FGF8,,,,,,,,,,,0.021955011800790968,-0.022753074054257954,,,
