,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
MATN1,,-0.025461592125821,-0.03840901532170215,,-0.03455342076569227,,,0.043992780773045616,-0.03246781901812081,0.009574201872060878,,,-0.014392938518981423,-0.030831297193399256,,0.10255821505949286,0.053411044221907865,-0.01869726994997389,0.0629997695243256,0.006033859093960237,
ADAM28,-0.03510999817280099,-0.0488755840977855,0.0066758165910776246,0.012972038108653222,0.006166215260580267,0.030915099068641955,0.0354578857951998,-0.0028340342807168465,-0.07288965361827786,-0.040002326225195936,-0.021396354127650404,-0.11023611656405732,-0.0019584202480949866,0.0028406948979158657,0.0067499692590100415,-0.0028100056564472997,0.011688889966162616,-0.00659303885213241,0.04531507804843202,-0.020684153778112693,-0.05115181854712823
TCN2,-0.0510679012487097,-0.005529081058895968,0.04493097390154456,-0.023204476406514702,0.034944251687008404,-0.0016415567040617735,0.012279064523808602,0.012029114294350522,-0.12914271264066465,-0.007521663561670322,0.037929256290960583,-0.060541760764197594,0.01910663409913567,0.024610383295706355,0.02086682061781018,0.04910421157680057,0.00870704106612659,0.062395637622227364,0.01320943410348407,-0.034116974332539296,0.1500800385493281
THPO,,,-0.00022493088027278463,,,-0.008624242311140708,,0.0272243431301132,-0.0031550106104956377,0.0037259317714454557,-0.020105140416794683,0.024501749208004815,-0.02670207955485399,-0.011025121062530846,0.05658863996114962,,,,0.020362269808273107,0.028582162898367746,
CUBN,0.05777421554162928,-0.0985413158818087,0.028283779403299774,0.03977538572005762,0.04551081067457513,0.007687978777603091,0.0027380696429582896,0.011555413043402577,-0.05876073619701448,0.07906970830488179,0.013419647679984183,-0.010691837831599282,0.006509690331288808,0.049201902159360586,0.04313936952586773,0.036666747578006836,0.06515291368381265,-0.018553730951059944,0.001447982724090687,0.04184451511340788,
TIMP3,0.059749139354497,-0.03477893025768214,-0.011968547478610486,0.0014330198529330523,0.029269828539960838,0.04409490047991772,0.06073985068369552,0.009957523760099214,-0.1223159367367383,0.025956552134048492,-0.051246290870487224,-0.023894792815977617,0.027027982168224964,-0.08343725182799372,0.11386925360317933,0.007242686762994454,-0.06134000399728086,0.0022918040955078323,-0.09939368479460695,0.004878249399163286,-0.04063924298904987
PIGF,0.03863098225321406,0.07178565627220759,0.05830050446704918,0.030536693845155158,0.06458273369383925,0.028464772932836797,0.002948484234594888,-0.026634087167817184,-0.08452976066327872,0.020252584060880364,0.016455147274005707,0.04019204846551299,-0.06824421335849493,0.03989547915103623,0.025275400121063947,0.10193338698465187,0.13387451962306948,0.03684314273997982,0.028546671928108638,-0.04913318300871084,-0.044311296080182166
CRH,,,0.02662690108655565,-0.016656648915820745,,-0.018956658892101276,0.08672639652149253,-0.002276806581832116,0.01248056472908889,0.14437490374504414,-0.020911805788376186,0.058615677699254735,0.12261724874089117,,,0.012202071314895742,0.07752761978221662,0.02805427119815699,0.03312389505239462,0.005648955887156024,-0.01620504369627018
BDNF,,0.13630100374447093,0.0037672617799889997,-0.03195177317646032,0.03561956279601166,0.05249697548273963,-0.019062444652670006,0.056352664203603124,0.21860864375473266,-0.00039930306022146935,0.043924157591079684,0.053601185779262366,-0.03007339966103982,,,-0.01890326736142214,-0.0023316952524064984,0.06264017755285693,0.05437549561976394,-0.020922118401980713,0.1268045309034342
CCL5,-0.027544523754570355,-0.006124190991061617,0.006395690573812104,-0.034049527830166876,,0.005099712187773868,-0.01795485027026692,0.0591790756091221,-0.06457235025299184,-0.05056728273988654,-0.05293273436282513,-0.026639996582440775,0.0023534386655360176,-0.049930256898821405,-0.021064351740113826,0.013976921248702503,-0.031368423957252096,0.04714153751608228,-0.024335084117419668,0.039326404519433596,
GAD1,0.03924188407552403,0.22279104385423223,0.07020304343641673,0.021234919013388507,0.06507258227962696,0.08436431540718972,0.10079138519663708,0.05732237553111568,0.217916585361073,0.08275375605011256,0.054851385447774174,0.18664642654385466,0.28956191258902153,0.19617540997115443,0.05321042480766365,0.10012101248227785,0.10857854351530039,-0.007872401775729893,0.07722686908570041,0.07373353255754489,0.08279398120137987
COL14A1,0.02182581103378582,0.0024603905027789762,-0.021237234804398576,0.002039863826440641,0.09667731545287153,0.05316706614557277,-0.051483129513371105,0.03315993530035816,-0.02635848084632634,-0.016434010901450503,0.02824549534241303,-0.09032841142480186,-0.0451706201855527,-0.008373884128809997,0.051681027412974055,0.06629528279752964,-0.05267806470894114,-0.007815892256999772,-0.008106955428299074,-0.039636302813757456,
HLA-A,0.03233252009964035,-0.15395908142753728,-0.03554528039056302,-0.0315634702350302,-0.08665352295563479,0.0026513602313999523,-0.14558586925645065,-0.09776147670259738,-0.1911673698344181,-0.10231236500946657,-0.03696949701561912,-0.20459485334317584,-0.22899535440583882,0.042447221971470904,0.028820069946022552,-0.1557814299328131,-0.20645080888874,0.12827482261392723,-0.11369889421749184,0.004672928218587485,-0.02516354237800956
CD5L,0.08812355081234687,,-0.012740262759749852,0.061368057136771514,,,,,,,,-0.012534545936874267,,,-0.00044201832988472644,,,,,,
FGF18,,,-0.031011752460868992,,-0.02162969757226273,-0.015060923727519144,0.08124569735091555,-0.0005446183993092109,,-0.020884830210287617,,,,,,0.00637268031480034,-0.01198851560597646,,0.0001066594959969436,0.026766000122854544,
ADM,0.021018606736380605,-0.2516569905736348,-0.043796816668294956,-0.008656573162638466,-0.09446070780777303,0.017680707623761407,-0.1192254984161127,-0.0414069407715911,-0.0531604325619452,-0.02592314940020939,-0.022307622113659734,-0.04184684281123791,-0.17428727146109033,-0.05767473892803395,0.03066317997141201,-0.13237573862230714,-0.19215327462010318,0.0035457183664868164,-0.02111971474738903,-0.05099558696327871,0.00281756759165858
CCL15,,,0.10369543052192014,,,,,,,,0.004741408573575546,,,,,,,,,,
GNAI2,0.013968682974071845,0.03570091511982352,0.027498658027041673,-0.013474358973984805,-0.04134793046970125,-0.020862282926289492,-0.0705347627597163,-0.019191506767403766,-0.21878213997583504,-0.02617975989108009,0.03327490252877246,-0.19892538138061946,-0.061045858326237774,0.11774760127800456,0.06916161179866853,-0.046180425606748836,-0.061389245448345967,0.004272051684838387,-0.04941299070746597,0.038772236369119396,-0.0663559984609537
HDC,,,,,,,,,-0.06847291160500975,,0.05046943783041697,,,-0.03996177700782726,,,,,,0.05924981012851571,
COL11A1,0.006438743983332954,,-0.03486708035596985,-0.018540994487426195,-0.004176606556389886,0.022031923679734396,-0.004071943231795188,-0.02485178877826767,0.041289078107182464,0.07117959836382368,-0.0007970236989289228,0.030285329564122446,-0.0066990509267959636,,-0.04801543744623942,-0.01255344159466849,-0.049373646851296464,-0.0257723012319793,0.024633817951553633,0.0440158192852261,-0.005494626899952127
NUCB2,0.0067145405432858995,0.029504035649567387,-0.0773103836118403,-0.009254560556338295,0.007456354580840932,-0.02029729130039224,-0.024624634281981948,0.02629457311471997,0.011803094488129778,-0.005100106478743115,0.018821334273566147,0.03516075447780465,0.02245820667262744,0.0038007780403902197,-0.006304989913011939,-0.08248646627547397,-0.041236812976814266,-0.03694162918165607,-0.031102891927374553,-0.004100556937741555,-0.14369818744951102
FGF16,,,,,,,,,,,,,,,,,,,,-0.02818518202378051,
CXCL1,,-0.006056718995201166,0.07345073170967596,-0.012853522742668384,-0.0213131056657855,0.030369157959912,-0.0394882513324557,,-0.06761442806200829,-0.01684410174378193,-0.0272549439686234,-0.05745141253707516,-0.03622458813202892,-0.016313601702851475,,-0.10076371160240394,-0.08082901092710829,-0.041818738059855524,-0.016165392098174674,0.01348874639762993,-0.03580330600168097
VCAN,0.0019078672058555712,0.008517507698189253,0.002986203150705343,-0.013030457426050277,0.10200661484919601,0.036346739340136894,0.002905426072362462,-0.040848493616527655,-0.16659470800233872,-0.029064746706148746,-0.06423543758672583,-0.03780474243657134,-0.17455360769961034,-0.0027779380508870903,-0.0444806014036114,0.07186789499522245,0.14361287621002122,-0.005061182594552233,-0.0012107775945135566,-0.05539721098777972,-0.11383020220290188
MMP7,,-0.043004629333496934,0.05070821589819782,,,-0.01003210890535909,,0.02585956478084782,-0.022604069640436417,0.07898468698768907,0.015213078397089361,-0.031452034044380225,-0.04127078431614662,,,-0.05863151428872696,-0.10066558285244506,,-0.03899630231609153,-0.030751716229099304,
PTPN6,0.007881984670765587,0.06649253962357103,0.007069392805853154,0.009778998821340113,0.07297411498731586,0.08562466425566455,-0.008096635155646471,-0.006626633075951971,-0.09500908615525204,-0.03314682116565676,0.013407336688902578,-0.08346904075041797,-0.06626647747058337,0.03328681487291111,0.01611997247163033,0.005532529973067738,0.014019470065140188,-0.02799935989620319,-0.0021728405066501057,-0.051290424033530874,0.07126733327211333
PTGS2,-0.04790078396804855,-0.09695570776171003,-0.010121903468223123,-0.015410723309037283,-0.0708085061231822,0.057835009998807245,-0.07262881708427135,0.08358745307193427,0.26002379642271306,0.0454426997002017,0.04015605578539547,-0.00194465335180188,-0.013107685801998564,0.05775144254354086,-0.05881934905654185,-0.08242566630602487,-0.17131958493179616,0.019321444544702148,0.029384335744494273,-0.03799984867929668,0.06290662177132988
XCL1,-0.021582575626217595,,-0.037558146233378054,,,-0.016386824020409276,0.052012632237306636,,,-0.03161534004572469,,0.014025802938006149,,,,,,,,0.011030303052264991,
CD58,-0.0018206392847907361,0.056491078235454906,-0.028738252504468254,-0.03814828573933333,0.007225107509816329,0.04611587154455806,-0.00711279273604059,-0.04866815329404585,-0.15409016961709993,0.012623761799193408,0.025553472588060448,0.021044206196277476,-0.07849958035854442,0.10456890212330401,0.019269053227778513,0.09944130820317902,0.05094967988581058,-0.03166992253843573,-0.03513006864115202,0.02398161120191203,-0.056279483322437956
TNFSF14,0.03507485468500589,-0.026086719448265457,0.02648692922127105,-0.003404119922972295,-0.039087962436554484,-0.004424569009541199,-0.05340315773081845,,-0.04709890102130808,0.01918137915502347,0.019432812079597697,-0.05912930548608844,,,0.07708085246034796,-0.05184708105130052,-0.040521275738420966,0.0683451540315374,-0.06880595182125267,0.04761865832721269,-0.03887857329295666
CNTN4,,0.2552986455432444,0.09331639500107639,-0.009968741485662078,0.040847246192769096,0.04323097792426664,0.08578853332448717,0.06857905008629962,0.08012229504796857,0.023829801168714665,-0.021144964916645737,0.23073068250982523,0.13111373307580343,,-0.059130276317645475,0.10630185111211983,0.17194972783005888,-0.043240887709062856,0.058115477561096494,0.06370645369692204,0.2811087467344517
NTF4,,,,,,0.03430355607812295,,,,,,,,,,,,,,,
INSL3,,,-0.002409192766558115,,,-0.01506092077340686,,,,0.0030545644920379825,,,,,,0.06472014939664766,0.07682598771642607,,-0.0599902561184885,,
BTLA,,,,,,0.05992089720610264,-0.022093430552253226,,,,0.011493418960738794,,,,0.026423689165965696,,,,,,
MFNG,0.00459206530773435,0.12226779945486989,0.019204174257512863,0.012811887083777446,0.010192755292658876,-0.03846712249618083,0.04506592951889801,0.023365616018229687,-0.09870553279206688,0.008820062857925824,0.013138356430880363,-0.0424730071219899,0.05366877288387544,0.008257336448867092,0.007473779660631053,0.04055612632177094,0.04629819434938846,0.04344048455031568,-0.0006302963776043224,-0.028095428060526763,-0.006045723737169895
ICAM1,-0.04306765797361471,-0.17714274696698634,0.0009579378296349627,0.011670755826534568,-0.0545375694030959,0.021970304408851067,-0.12028628194502329,0.006046106766945502,-0.09914967931682561,-0.09629207798944185,0.024178595052748303,-0.055518718504084706,-0.06091420436286243,0.04439818652711084,0.015847301854917038,-0.02262100609773673,-0.08610198264499937,0.0404939260568336,-0.035663657182865585,0.01088316601213014,-0.09082800271417889
PROS1,-0.01789048479447915,-0.07629304692774125,-0.0212766096802788,-0.020288870105946294,0.002668967417326315,-0.033214245426801625,-0.11749178153841493,-0.044411539197878644,-0.15722439459414153,-0.03827753760824963,0.02089723097022663,-0.0833135478530666,0.005143853583591257,0.022722662583497893,-0.005681834512480909,0.07899577917484112,-0.07283488519144035,0.052956052415533264,-0.053032015448430905,0.028061682914257074,-0.09882424488894083
CLCF1,0.09159135904193048,-0.040685651738546165,0.01728339161898688,-0.04448431701190719,-0.03738773543187682,-0.028409690654504847,-0.09408499223019394,-0.03898624543491247,-0.007302069235931023,-0.06729987274111854,-0.025332904528044476,-0.031554189813248645,-0.07952026448274029,-0.01832258649935279,-0.07136883405325439,-0.020809530342824165,0.032444246170495634,0.044408415803991644,-0.01411569363636795,-0.02397187868932293,
PSAP,-0.06050126579374708,0.12947725762088924,-0.017571550031730512,-0.026872543798561164,-0.034109129180360825,0.03812661077905164,-0.08368225219951524,0.0460680044345796,0.12781667492638069,0.0804391972896955,-0.013300895474622196,-0.004440780032553361,0.17876808730830843,-0.04471898131105984,0.029691438460569278,-0.021181890266231237,-0.15292727706430792,0.007584203437895812,-0.0028392293730646026,0.005104572361879203,-0.06102286914865006
EFEMP1,0.0362749441266069,-0.2199971349048667,-0.02169565158234147,0.009749567011446187,-0.04764523199987608,0.07170299363301541,-0.16053945965696323,-0.04873088238459386,-0.14595307397595153,0.01809031507622833,-0.0081681145875019,-0.18074946859292515,-0.14580800625693302,0.02595612709367822,-0.012533717790563805,0.03131453134807924,0.01622447004599692,0.028841699661031697,-0.08337286286846843,-0.010111577688548107,-0.09541020950888002
C1QTNF1,-0.014424041413496649,-0.2057875729662575,0.004274784196383162,-0.030448578360238922,-0.0493831692263496,-0.011614936610365646,-0.04014047448345207,0.08175664529922093,-0.06978527653852586,-0.038156116010668366,-0.014676415664834172,-0.0201504921758943,-0.10898192834098785,0.03198606005525423,-0.046579666785193534,-0.08331177551370467,-0.16983435121112955,0.06815467680485038,-0.07467700069002442,0.0002366242876839855,0.010465816477724075
ALB,-0.03249206269027437,0.029179362070973783,0.07004416454347574,0.043840481816821666,,-0.003495464241855362,0.03368034243965136,0.0069769588374857545,0.09150643866997356,-0.024232019393170545,0.015835676935012824,-0.06321228062989877,-0.03425482335586305,0.025618859204720346,-0.03718804399210067,0.1077360181164595,-0.0023899120974234887,-0.01890565334992396,0.018833284719703403,0.09505120577542972,-0.06331885921011161
CCL13,,,,,,,,,,,,,,,,-0.022511186241863317,,,-0.006696618027103923,,
EFNA3,0.046751719253906934,0.00897367281797719,-0.024161353704964517,0.051478920940855155,0.03395162496857847,-0.006110975715104407,0.026454619492117557,0.03921046574773679,0.22438618253550222,0.028678359593815754,0.062140551336232384,0.1006341248166076,0.012119717679313203,0.03480761001194918,0.060997429859392445,0.16530537883105742,0.05820454481374635,0.024057475077594797,0.16021319200966766,0.023284527961878687,0.0560414660436343
DRAXIN,-0.015314037292770484,0.11302821953031685,-0.018475405780864273,0.03297629443583137,0.029530393163587822,0.039200314045458866,0.01578711484729579,0.030646060738653426,-0.10845098801153061,-0.05865618093550061,-0.02427780704939926,-0.04305723374294344,-0.09315476500905419,-0.0025108449522860178,0.008030620942959362,-0.04276025376937615,-0.11202525809264396,0.03910086909988734,0.03631508631271551,0.0546536118478573,-0.027161834250534023
RAET1L,,,0.028301353683404872,,,,,,,,-0.0189671041985234,,,,,,0.0816650431896339,,0.08297363097209376,,
NPTX2,-0.0319660604681688,0.25003659393690997,0.09216016944400827,0.008267735881905687,0.0003161520064949366,0.024130726549181494,0.08030960315466157,0.04880792404037746,0.21105708328307887,0.12588793835773526,0.017114582098627536,-0.03492774087026906,-0.061522371521791436,,0.059499768212491096,-0.036589040347623246,0.02335214344248598,0.0035378269368375914,-0.06624582265817285,0.07491754596627784,0.07609782945693182
FGF11,-0.06658055673160031,-0.15396232420608133,-0.0010254276772434416,0.032315988598171176,-0.012392320849867583,-0.003548771191227073,-0.08562899539955394,0.02091443114769201,-0.09886593651248476,0.013587594511463855,0.004608558368133533,-0.05589013646529466,-0.1156327049422932,-0.04004767825260491,0.11006225241784318,-0.061367485319996765,-0.013521664148584632,-0.027649509039163685,0.10342220875736848,0.01406931469450797,0.028743826079139286
CD59,0.011700094015765983,0.09946606726880167,0.0030685613835898973,-0.03190760053383416,-0.04898618260475435,-0.049146574721040566,0.012558793310653609,0.028011905656223208,0.07441168367233196,0.017289712871351712,-0.015083610459451433,-0.03649110172907858,0.12286407096262976,-0.06869148236142474,0.10727414616799759,0.016323028595771217,-0.0530310819905578,-0.004637291027043918,-0.07976803557966039,0.052053609182372694,-0.026623900926584444
COL9A2,-0.014791964548440444,-0.0045949959708066045,0.008871901704689126,0.026683642609561985,0.09677098129693258,-0.00982063414863104,0.07711362898181394,-0.028798721628723354,-0.15053684565017547,0.02325689933643506,0.0033640862802130867,-0.07682968230658152,-0.08709357159171117,0.030806569080481894,-0.0023358283590678656,0.09475180214417718,0.20013826405161855,8.803037152598878e-05,-0.003075824413588637,0.04931875705977251,0.08820585469094762
DLL3,-0.02413066018757883,0.283278478168797,0.014134950878012762,-0.006748628127905176,0.09724850506860992,-0.023635964667748383,0.08231545519956698,-0.012909384360674311,-0.0548027373501679,0.046064413234402614,0.07735151097248505,0.13144416873669826,-0.009723062110183207,-0.06269262903602849,0.022289610908398157,0.20669993924686764,0.2058321012637853,0.004404115651932281,0.03264104289729776,0.027017735363676035,0.13003466977737677
FGF5,,,,,,,,,0.09037879338298029,,,0.00584481563663873,,,,,,,,-0.03756389660315496,
LIN7C,-0.06198685087447074,0.05676838664845667,-0.00416661114687408,0.009774264020959723,0.029130820809021477,0.007246960082939141,-0.017376013308184328,0.003265306904448319,-0.06059864349314702,-0.020118090234886234,-0.006252992703824531,0.08384460257525214,0.048974442232765356,0.04376658917691707,-0.03977501798234279,0.05130345116321951,-0.0020084960886965542,-0.02501090547951573,0.15117342019125954,0.007101177723695536,0.013225333201886928
GDF7,0.03883524492660295,-0.02546160945327655,0.12475673961119399,0.05570549779733252,,-0.004528053149650725,,-0.017609145483051866,-0.046276693788090656,-0.02870525440522195,0.016122742997314636,0.1136785386877721,,,0.04176207447539777,,0.008029006877903252,-0.056301926803874754,0.0005934673542573858,-0.04372449738822088,
PSPN,0.04263738675523208,0.04876378962554519,0.05558202480502819,0.06788201131161918,0.018511229758553193,0.023579860380620633,-0.03134995338040497,0.018297748970350695,0.00012918712316036386,0.0013869536433492899,0.03055557919708915,0.0025220426602689887,0.006157725585355453,-0.10386296416974347,0.09273505051358893,0.04680464126970324,0.029521651649423858,-0.006867455267782001,0.03918216555275726,0.0033599653404080645,0.02415550470621817
ANGPT1,-0.006227772753254405,0.08572800572974892,0.037577336673911964,-0.05275040620020608,0.014567318694434478,-5.5288927394763675e-05,-0.05025342038133637,0.0014009644821142782,-0.10144864491849412,0.07126486192609102,0.016542875605802566,-0.04865314892495136,-0.042317932175545664,-0.05009752014259945,0.08320579436747194,0.029804773543760443,0.009627758820292315,-0.013333775364944855,0.072474221605955,0.013992766461230936,-0.07789494737842512
PNOC,0.029134537014279635,0.33492949863723986,0.06308644531522455,-0.029213320610290444,0.041930518011051215,0.10263130071350036,0.17838112139220846,0.06497240420701042,0.2363805329745808,0.14081683878408974,0.0895498556764042,0.09480728156606451,0.2997833636507814,,,,0.006158291082258955,,0.016587797105809942,0.08498646349972509,0.005397722768585316
L1CAM,0.023102665587007725,0.39290555421522166,0.08629909747445197,0.02406387343969028,-0.013209484246177784,0.056861754000281074,-0.024778556819991363,0.10184670744945688,0.20828284145593753,0.1273947864060589,-0.008428031902491659,0.15435711398519447,0.3071549969244419,0.008428210175716802,-0.018650967230316777,0.04805298503692269,-0.10415453588346742,0.028826045022916066,0.1648080476785439,0.015795651409538747,0.14161728911239474
APOA1,0.019113265765004037,-0.012976924884106405,-0.01992238426589071,-0.004171180594015452,0.0256702352955646,0.0020540914056061226,0.022609839725599788,0.014504092942306465,-0.02422872778190809,-0.028902825418686124,0.07829258252402872,0.05011744245297542,0.03756259393745885,0.021242708703713392,0.06957964464204268,0.05131001812585182,0.08895607140450791,-0.015274684383203865,-0.014321677655278833,-0.010740539504980032,-0.03247771170442061
PSEN1,0.059512882795493396,0.034960945100586324,-0.020678908206533352,0.011350979762657894,-0.008302912526845549,0.009365290649484291,0.05118242907769073,0.04351705751565333,-0.084698424023282,-0.004354149240990835,0.015285609277279589,-0.09017038661312445,-0.0909849263687058,0.03366617711311249,-0.03533386826694189,0.038660622148883474,0.007375782383276485,0.0033447886490805137,-0.01409338670989319,0.03864520371586372,-0.1003716615845546
CALM2,-0.005738909839872675,0.23213715103680183,0.07608296008460094,0.0669411416014212,0.02366687763970154,-0.02883725554100067,0.19113291919194345,0.07182528254684857,0.19465649623198503,0.08483713391428324,0.052323936058194166,0.23434437305326647,0.2521464564076774,0.12233056362055934,-0.09097263682717151,0.17236345214770982,0.15705554319206003,0.012304311947276823,0.2076747454868362,0.03542261167692618,-0.11461018179599816
CLEC2B,-0.03812732893709323,-0.12568046593888443,-0.008784242024995205,-0.020921245646532326,-0.038288572181509065,-0.046866247388291586,-0.06290726826035781,0.010029352279447862,-0.09553035722140478,0.04057775857959697,-0.019770644431511646,-0.016867753997283266,-0.024007708954570852,-0.05486567170385099,-0.012278925147930563,-0.024460051868068388,-0.11667473959576999,-0.03706764676152769,-0.02382731422300696,-0.03681397214052336,-0.06082936739083826
NTNG1,-0.017045224918320088,0.10526558190383431,0.008518232729848748,-0.010253063637349886,,0.015312672985693764,0.0653286843603234,-0.003817450360721521,0.08194030830479665,-0.012249805392799237,0.010948710050716516,-0.0027139241234580766,0.15858022332421226,-0.045502015959631915,0.040908546527880535,0.0043603706245883556,0.1569231831527559,0.005059290459631187,0.0750724605490912,0.027045795943949624,0.12143273630449128
LRIG1,-0.0059217373363274406,-0.07259923400221883,-0.0048922516432379,3.3453756428615376e-05,0.07189458915121413,0.0404844402418955,0.013250810069906476,-0.07102530778141349,-0.17429529478827496,-0.014611312581137419,-0.03335566862586035,-0.1097013725964434,-0.14381165463733714,0.05576873800034795,0.14655951035054912,0.1680338735964189,0.1955047234528476,0.07016738849380481,-0.00576234299606975,0.040233793937084365,0.01498912492592076
CPAMD8,-0.019670773183250844,,-0.027199198037311172,,,-0.01781438186532527,0.05345591895807019,0.02123297945246834,-0.011672912012318813,-0.013354522557526992,0.06560054000727084,-0.0004113674534553802,0.031075302974231892,-0.025776307780181598,0.06376239050470008,,0.0991443243343477,0.024635545487717566,,0.10008015575261514,-0.0925143226785074
GHRL,0.014814482945338926,,0.004842024796235144,-0.007658773625082156,,0.0008008054490181136,0.04477209993137002,-0.007984808273973638,0.05672504611675065,-0.02195654439164401,-0.02427780704939926,-0.0008986894093759993,-0.0020879220337175356,0.03631294350774755,0.012808300525261372,,,0.04239167727827454,-0.0038376025930576298,-0.009331434094291059,
NPY,-0.028857791973787163,0.18045764514164891,0.11190822679495613,-0.01435573785302516,0.1381491243105191,0.03417423328424326,0.10718962796954276,0.020360082618362356,0.16184638611643815,0.01184101983391485,-0.0009142494746130036,0.05601021949950575,0.13000637776038965,,-0.04312595043637893,-0.058889009135142355,-0.09440912251851549,-0.04845717199469933,0.0055853641573209946,0.10565970307848757,0.08303749582594473
MMP2,0.00871712636694185,0.1792907000092832,0.02022258175654171,-0.03623609354525765,0.12152684181461233,-0.021764707282757353,0.013026883582827274,-0.01429488039760812,-0.17695611566414857,0.034479415365686814,-0.052106297450427934,-0.03516800648188295,-0.1754802402739093,-0.017208873112263018,0.12245398195589116,0.038475933998934606,0.07126583882866791,0.033566351407272946,0.00488193485242858,0.024322088058359132,-0.0011468602258370088
LHB,,,,,,-0.015514981257907717,,,,,,,,,,,,,,,
PPY,,,-0.028348201860487778,,,-0.027007057376315237,,,,-0.017993430009524393,,,,,,-0.01578720585087819,-0.05260946523930051,,0.014801048812940983,0.05212822906570179,
ALKAL2,-0.013630201442403801,0.07215908354604095,0.1154199357654742,-0.01500941383929059,,0.023106439136585544,,0.06629519455941582,-0.030967972449235374,-0.010980539971287258,0.01465752595901469,-0.04625663427187477,-0.034363531666130445,,0.06730415173027565,0.048065350533993884,0.02632164686192519,0.06416928402504406,0.12761947939662355,0.06775755086326886,-0.05913111310157413
CSF1,0.10134076601441648,-0.20399576594576135,-0.005247311477751602,0.10601536594167521,-0.02207550838353827,0.015735703815485207,-0.08439637777264064,-0.027329377407546637,-0.1099082780176663,-0.030813967934636165,-0.0009674493445901585,-0.03980205227091644,-0.08578942081305144,0.08808151141069516,0.03871207035594319,-0.020728502513524098,-0.04955720467439247,-0.0009451825325427096,-0.05108214321807564,-0.023935243481329204,-0.011663076455623672
SEMA4C,0.05248583830510378,0.03854355203759667,0.04209910630523534,0.009536617206984298,0.06635865598093582,-0.04383564704778517,0.030399883310909506,0.03828507264443387,-0.043676097971328626,-0.02447201381153907,0.021655032259096235,0.003438053620702595,-0.03422213796465662,-0.0035611141284679795,0.07432466508429084,0.07969380127076883,0.027692384508455594,0.0011845136034465838,0.010640857505237118,0.07077610436136533,-0.0226964066108632
ICAM2,0.031196141514780982,0.13173715068033454,0.03758987523296135,-0.006817633579156062,0.03835444705564302,-0.02736189904431896,0.04937397314383133,0.02359936854281092,-0.025748833009747212,-0.014557438454259221,0.0049573130337714644,-0.0018443814790798467,0.07034967302908328,0.01872571150122879,0.07139410783822425,0.07098106173747065,0.111550207093691,0.06564269836171718,0.041688096973235035,0.02219798979071435,0.05795282870813902
SYTL3,-0.009684903454358565,0.04617623663161441,-0.04341115292090856,-0.010030714097962521,-0.02886368832115247,-0.002807044116512544,-0.04128769565486381,0.039510528359958115,-0.12139070988184215,-0.022896616250767478,-0.002968046022455965,-0.04142864911285829,-0.004292525420450016,-0.028440498926417614,-0.019751004212030916,-0.013981228911477406,0.0048640152003300435,0.0905500524432822,0.005359249766720895,-0.007631987706026998,
IL1A,-0.022857122295846223,-0.009320030735477965,0.002132738345235632,0.12301519985646794,-0.020811609915088552,0.020809741271372587,-0.02970635234891808,0.04877461651401771,-0.04461216219330279,-0.09024029845254741,-0.02527836444131329,-0.024945285443192876,-0.036896795117459864,0.09134590947430334,-0.0005697826557882993,-0.0437646084852795,0.002064579703633344,-0.0583552820621836,0.06681640113375893,0.029019669456292096,-0.06249634786625073
HLA-G,,0.06492372173502138,0.031078770172087836,,,0.05350663277310805,,-0.03709904137297015,,,,,,-0.051397765697786556,,0.05674389214710203,0.018779591145697598,,-0.01242995514435105,,
PGF,-0.031238045156399753,-0.0697557434920305,0.04663614417646611,0.002852779249140804,0.02288772476618002,0.0033231434213567865,0.048973957832380316,-0.029529178359020008,-0.1436592607955736,-0.04214264116009812,-0.030409854458726196,-0.04169209320679184,-0.09511451569270463,-0.11060608789968268,0.031581284310463,0.03637499215318779,0.1234207518124374,0.042651212208316906,-0.0004831610706617744,0.07710774513180592,0.03460100034907774
LGALS8,-0.041211009776801553,0.04433005468885048,0.027851015744876098,0.017668401832668258,0.05877225240958198,0.06638074122455356,-0.03125041208041079,0.03925710190374815,0.03974810718413809,0.01800890233522291,0.04784053579958115,0.020191457324150067,0.08754065466139659,0.05907727981054557,0.060233024066751226,-0.0073984722295807855,-0.01621097680731614,0.015904703822223677,0.030412210918560056,0.056588401029424744,0.12161832258680075
DKK3,-0.0573283088763401,0.24811490856238652,0.09467287939773356,-0.05986533409554059,0.02503614218771842,0.01978319257119626,0.1528054865523573,0.09050339909166158,0.18321042424376338,0.0671919453039449,0.06775050026322654,0.24065811985282975,0.2320046913284488,0.025599818872352815,0.05864344107094242,0.17374980140022517,0.11175588015199393,0.032182463311128603,0.015233549684722986,0.08073616028794957,0.13852032105473092
COL16A1,-0.027311195477407388,0.010965607935371425,0.009620881178642019,0.02129197874704154,0.10558080964219009,0.06601773359877579,0.06339437858798769,0.03173304060984664,-0.009923794845927954,0.006886664405645612,-0.020137817922047083,0.021918670046342646,-0.165327760019608,0.00012090630052154635,0.06701612065662,0.054131171146600654,0.06886979595859664,0.0960452397472571,0.014749685298022891,0.003095684304708836,-0.024072768551418353
