,UKF243,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,ZH8812bulk,ZH916T1
SERPINE1,0.0236319957187124,-0.0011034239385868789,-0.031822046374016845,-0.03932548275598408,-0.05166037174288447,-0.05151648853237181,-0.04249896750091481,0.002617034240583736,-0.0176525261163883,0.0008026638686954806,-0.08013258770398013
RSPO2,-0.03533289236360155,-0.02982416116655309,0.08844127130163709,-0.01332683636514843,-0.04204304592058323,0.0679077903441671,-0.017494963975526086,-0.026539909463945063,,0.03770778537386834,-0.03178417903803723
SHBG,-0.03257293402156739,-0.028740124585901642,,-0.021324393592304966,-0.016661105962557,-0.0062548499847202765,-0.0038902660063087906,-0.024120159516804116,,-0.04842969207783293,0.07067300801438829
LGALS3BP,0.025637170095628877,0.024538492038504812,0.14049059753669624,-0.023649012193272548,0.00961367717463398,0.05756052474246321,-0.010320671694264323,-0.00545029189478977,0.04092230464921256,0.00988422734975705,0.003270687282101329
LAMB1,-0.05255249180920181,0.009103976287686028,0.02771366179067983,0.004803018820103741,-0.03381852314267159,0.008016256052871948,-0.006293291251455305,-8.652311320385433e-05,-0.0037045745077069307,-0.08498762579427196,-0.022643266233854566
SPTBN2,-0.03725958461158938,0.01474417432524113,0.04404122692504367,0.052966842297102516,0.010290709268434286,-0.0075620007835685435,0.01218417986848322,-0.06762881248580796,0.014268229683315562,0.02469620828737946,0.06276916663229791
COL1A2,0.08671691761147197,0.04248832277776591,0.02878952981889993,0.054929177625498635,-0.03728754339078516,0.010701650458145105,0.04827338703962262,0.04400681759957964,0.015387710515850982,0.008801940287370462,-0.0635460559320058
DEFB1,,0.022427634328390803,,,,0.008186531607085247,,,,,-0.02068138899573171
SCT,,,,,,0.012487764965029824,,,,,
WNT11,,,,-0.018012065433224603,,,-0.007210533613425773,,-0.016910713260327944,,0.019476104399350942
LGALS1,-0.05549662459004842,0.016275122519033146,-0.06141768806102325,-0.025923035799593708,-0.0025499771920221392,0.003696400023355367,0.028726643649103333,-0.05393026959072978,0.013920822162061686,-0.00319013786348776,-0.1133674979707025
BCAN,0.07811738171207498,-0.08212442870236214,0.02575627880721913,0.05399340250370804,-0.010803373173417705,0.05987496722074492,0.05969735522596831,-0.017898788049843236,-0.017061603192042175,0.013359086187442894,0.05914290210793914
ANOS1,0.06383972812324273,-0.027875086106231666,-0.036695214628960096,-0.02154428227298994,0.005265492715548708,0.03263864261765061,0.030103412771775587,-0.04401734672474763,0.02593364405924846,-0.007540544960040562,0.06317735341989825
EDA,0.028767226108332492,0.004274790524105458,-0.0314728553709989,0.03383217690926219,0.03830441481837887,-0.007615549315827149,-0.03593914804214584,-0.010967234759878933,0.0032173194170261074,-0.013566893427426454,-0.013997705578974432
FGF22,-0.03577088747924085,0.018749377302271636,,,-0.024419370704491652,,0.00652998545577431,0.06192473528771421,,0.025044594358672227,0.025301704411649653
SHANK1,,-0.0188222676367352,,-0.021717319482701808,0.1261830381904204,0.02624516988049987,-0.04706899403121197,-0.03947951688639021,,,0.004040764885159278
RAET1G,,,,,,,,,,,-0.01949147034007254
TGFB1,0.02300054542237509,-0.025577183792259477,-0.00037454546109549707,-0.01640009401379876,,-0.029402762299297145,-0.017265299490072522,-0.0062850396570023346,-0.03161401139768009,0.05011661273111571,-0.027765965866900288
MSTN,-0.03380087249710999,-0.07247000867845368,,0.006959305442345171,-0.02191439465853383,0.007241714057408157,0.03585954096366018,,,-0.06060423954699232,0.03321243547746423
WNT4,-0.025973920087252324,-0.022049742930906155,-0.04219432622370311,,-0.02691696626401938,-0.027729411678395842,-0.0061286737503997565,0.2903110369886131,,-0.02823483070341799,0.03715152604048565
TNFSF4,0.02374053719028872,0.056868910791414165,-0.004022682107644417,-0.012765190734350562,-0.016099900604920055,0.003643356273262552,0.014038948153543805,-0.02700894962235948,0.08015835236333081,0.0034477376597407375,0.019444356872774113
NTN1,0.02588042885633767,-0.030758615748930695,0.02703094150941416,-0.009092142379646609,-0.011503477115768634,-0.03615234527887744,-0.04163448619314971,-0.07843469002224795,-0.004073277743450615,-0.0214347038075533,0.04647513849649387
CXCL12,-0.025305687538583782,0.011938348667259511,0.016862058768117506,0.08173481262882869,-0.07206683426876616,-0.048044396884606495,0.050511433539879504,0.006993580428272852,0.05419608981907538,0.01458006792399622,0.018586206913213502
GNRH1,-0.0302155313741313,-0.030428345979144497,-0.013881428302395013,0.061761184904380866,-0.013416164550799107,0.007950807529610361,-0.07521089564767056,-0.027604844481727443,0.04091615488184655,-0.02861094905624109,-0.011271541192331954
FGF8,,,,,-0.01874923496156707,,,,,,
RIMS1,-0.04071018186703069,-0.02377436914615759,-0.026243790454050106,0.0020124334662882785,0.0005103086230147951,0.012488805197738723,-0.022893475375891235,-0.04314029461832042,,0.004112883377609706,0.019590612824717024
FGF14,-0.015307355592504119,0.0460318921279113,0.03251295938939807,-0.029813898879274537,0.039381528964410474,0.019994079662194582,-0.05498148252724372,-0.004858072547373493,,0.005686206104279169,-0.030274357362817413
IGF1,-0.015199188253988517,-0.03960636323091077,0.06590648755388188,0.019494152859042692,0.025964667132369144,0.006297132739925078,-0.012942171326895248,0.034870131105704784,-0.034263721224871486,0.051584839933652565,0.026135492585887318
TNFSF10,0.02146670146960658,0.03934500567785692,0.03640953210211434,-0.0012408245069205437,-0.017892188678103143,-0.04146703330077463,0.037724532043190276,0.04097927357798287,0.040351878266616625,0.011995961610017494,0.04219154182486259
GDF5,-0.02596731598541265,,,,-0.015519698733478155,,-0.005724380776036406,-0.035991393359390285,-0.006336126181355404,0.055805140775133266,0.049546214912576755
CHAD,,,-0.028649006764686347,,-0.012769844996692481,,0.020095026643524576,,,0.0006786189138510171,
RGMA,0.11480314869208047,-0.05179715397130657,0.10206655686561146,0.011849990864295541,-0.015982882052173478,-0.03985431177580415,0.02027593244308156,0.017188899417690202,0.10002999308465524,0.01695762288628354,0.045960184893128676
CLEC3A,,,,,,,0.0036331101186225486,,,,
WNT16,-0.00718445823657502,0.02074181305504414,-0.0195841138928523,-0.02060114582569351,-0.018078044812541428,-0.003273976441680947,0.028956451074281683,-0.037268795150217145,0.03001190468155867,-0.02627950979278898,-0.014103810131748159
CX3CL1,0.015715478915593106,0.0014598814276580543,0.036930164140325177,-0.049561111076430776,-0.013084500668495716,0.0421383561202203,-0.0320288014236403,0.026841085886739998,0.05006857289715578,-0.02154692246456944,0.019370459271369628
FGF1,0.010776119352270505,-0.006076682139890321,0.07988174172304346,0.0028355416917362768,-0.027312829757653336,0.017946662104256123,-0.027174844859544144,0.026335799633338326,0.004733627915977418,-0.0024606362543908404,0.06274044823666405
ALOX5AP,-0.03199841707548501,-0.03456560320429548,0.04071900449457932,0.009260002008783786,-0.05080118593250536,0.10580805446448414,0.002633494963646384,-0.004503941222910345,-0.04007113981784618,-0.03597045948104246,-0.01117952539019103
IL1RN,-0.05693358957474823,-0.017880153437712352,-0.025345316522447193,-0.02651259266259636,-0.018416451311466957,-0.0022505875320187286,,0.009147632872093008,-0.042714965234026646,,0.013250628187427364
PCSK9,,,,,,,,,0.059109656873229124,,
NPW,-0.02464168441559486,,-0.03258799598946882,-0.014929408614258158,-0.019076679863566173,-0.025034813418084525,,,-0.017507137086982174,-0.02934979810301317,0.0055147235243745395
CXCL9,-0.0007672318338433505,-0.02712533593353947,,0.09284119047040279,,-0.02651011279649666,0.03178316535138345,0.06341844164761008,0.08036058221208876,0.04258443429364003,0.024109373701682552
ANGPTL4,0.018813618898492097,0.04515315881774842,-0.04087526989991232,0.02049868194111552,0.007182214072010005,-0.0017160376517826046,-0.06297573109704768,0.0274264464702845,-0.010801143043570698,-0.06768402836245276,-0.010578719687461968
CCL11,,,,,,,,,-0.017653362566773495,,
UCN2,,,0.03384841362764198,-0.010351963357278502,,-0.00865130027385895,,,-0.03165219506466126,,
OBP2A,,,,,,,,,-0.014121227267550702,,-0.017558870930964022
COL4A3,-0.02024599455410466,0.006797133061586639,-0.040381290143176186,0.018216999678062635,,0.01652212491194733,-0.014739665801320228,,,-0.03918105709647998,0.002015543329200652
NRG3,-0.03653499037732205,-0.025841195735292928,0.08011431534035078,0.06045741210707255,-0.004136232165707213,0.02557652763739295,-0.03131444496674013,0.04943223683481736,,-0.005444217022034161,0.1761919251794046
IL23A,-0.025504775456587542,-0.02283809708080458,-0.023254204496489298,-0.01628668292906123,,,,,,,-0.025347631389741596
COLQ,-0.03194443985761897,-0.034268868786616946,0.01844873542910891,-0.030449036346105598,0.021363935998751762,0.012865568799734602,0.0022630352130019395,0.01087328273464525,-0.034083861833346024,-0.02052063352942587,0.07577043919261074
SCGB1A1,,-0.017374114959824043,,,,,,,,,
TNFSF12,-0.017752138570634922,0.00023672804764673306,0.05116244595093543,-0.00755139617358545,0.0055168512163880625,-0.025412585364494793,0.016743178150142757,-0.030682501481455886,0.005922503452318881,-0.01200908096266215,-0.006346094627811946
DKK2,-0.03615453910707304,-0.020388287408806955,,-0.010504578572158842,0.0028065500004981116,0.04075880966776181,0.10918423831345954,-0.017838821879336653,-0.028016083886987956,,-0.015924927380623784
FYN,0.08980409008625904,0.002243919695541215,0.004284298877034111,-0.031593030678637474,-0.0012353047532643552,-0.02994891402647095,-0.0015478314619871178,-0.03215476853621135,0.022011628103976118,-0.03207490734915728,0.09862009088883586
ACE,-0.04824591614031998,-0.03278158654272218,0.002780605913739868,0.052706934053887614,-0.02618374674514066,0.05048610129191294,0.020169284317958936,0.02270938698023229,0.05194696994801845,0.008375434125791642,-0.023265951333844875
IL18,0.021782194031647807,0.011842142327022446,0.017861724270338504,0.013401006206545028,-0.03571586519158494,0.02293780431737808,0.015827518917849174,0.04007099290238653,-0.017639351428534393,0.11716985630795936,0.051872376169924704
PPBP,,,,,,,,,-0.013196856159113885,-0.003574650065279619,
CCL27,0.025098864391318334,,-0.03014150839765153,0.0012655025604742037,,0.01014334938946145,-0.03578365750952309,0.004550617301491594,,-0.022482605147115354,0.05397688919330926
SERPING1,0.04746035559164548,-0.010908992476191454,0.08811766236192768,0.0001920316171343905,-0.0025624104588365705,0.09987572042797144,-0.007695431556288967,0.03627335888359152,-0.010964578520535425,-0.033361158005967374,0.035522570622942305
AZGP1,0.0008769047395581166,-0.04256360743709238,0.06681197169521053,0.004439792568742537,-0.01191773282057808,0.08680331807119908,-0.030567195441922053,0.015252887399886155,,0.04795757240760907,0.040702299864234674
INHA,-0.026772623806244095,-0.026623881416045127,-0.02724634766528836,0.03932415028985256,0.06778514628177473,-0.005949281176993906,-0.0020388932025233943,-0.028562457541987267,-0.02428346406765729,-0.029349797929049966,0.0030740195111805986
SEMA3G,0.03770802982569863,-0.020723667688213893,,-0.01951610763572731,-0.019501431238995254,-0.032354903373188006,0.0012756618795216378,-0.018856788245532233,-0.019463533194563322,0.10717706518552139,-0.02437405151095097
COL6A1,0.04119846618545335,0.0216591627576063,0.08363541464108201,0.0050078795172557875,-0.018726695340522327,-0.1002699786224861,0.03243252050403609,0.06707397963736879,-0.04406489106490408,-0.020100109810532077,-0.05575705955481835
FGF17,-0.023879751737269042,-0.019053435056215005,0.009139962869746833,-0.019430473356993244,-0.025694031192570417,-0.02790673376295694,-0.010345357086129093,-0.030731316745684484,-0.014991839937369507,,-0.016728218575713813
TNFSF8,-0.018054989777871108,-0.016865083902198565,,-0.013205445139458859,,0.02410710151412088,,,,-0.026279520009468985,0.10323736210850386
FGF20,,-0.04020115338679169,,0.007699209387392995,-0.01609990568766256,-0.03194282234776044,0.013241735825947242,0.05581357834316074,,-0.026113437754065112,-0.028798791285633906
ICAM3,0.03047341301841831,-0.021075248904433706,0.049471717091880585,0.036625301172607615,-0.03446906077608588,0.06496451980385325,0.009845585294471422,-0.054215825171753496,-0.007828048052870408,-0.016928783817601357,0.09716448089936529
LAMA4,-0.016697444339321712,0.05209562794716259,0.07431979289784142,0.038524936380983504,-0.02610017368609727,-0.046503174977836056,0.008298329777577643,0.006184656250902039,-0.015530967417296947,0.04490394778045028,-0.038192637441285
INHBE,-0.028398278988157537,,,,,,,,0.07119983818897142,,
DLL4,-0.025403917743364812,0.06872396899640298,0.023663965830195047,0.040477987557586484,-0.04597030033486712,-0.022675984132544916,0.009455765470632649,-0.018625604965740845,-0.022415709421729293,-0.057834241871088043,-0.015606007399726817
SEMA3A,-0.04604349624677953,-0.031751019903321916,0.0725433340252806,0.02793425857055916,0.006800454446069367,-0.040874890558439986,-0.014453532454340723,0.07566261774955962,-0.0002069761297776981,0.023941302174740737,0.04226259544617947
RLN2,,0.00035409735895515346,-0.0212284629634499,-0.013326839370293315,0.02063589961519604,0.00041842978009438276,7.577134894471914e-05,0.003036598870694041,,-0.0318561861453398,-0.01930624100972423
C5,-0.043665188099754226,0.08782147139247198,0.029059191477735308,-0.04444336083052631,-0.04037117281636838,0.021060229936438017,0.04382461394243593,-0.05128787986885661,-0.011844652698560209,-0.05650122913464102,0.08714549725727526
COMP,,,,,,,,,-0.02050609491666173,-0.0002584165096245893,0.04596398666924283
EDN2,-0.02441834074914377,,,,,-0.01893373702366491,,,-0.013758521535359674,,
C1QA,0.030270662599677277,0.02240017385268254,0.08277281753175106,0.01707450389800452,-0.02017502355666034,0.0883793981750265,0.018674862278063267,0.03014631622974941,0.04252140017025982,-0.006025460852189382,0.00269260082808521
UTS2B,-0.019415915985219072,0.040705450822143996,,-0.013326839293729086,-0.014078623663803042,0.02052526999706359,0.003953576157642272,,,,0.24450346195696507
COL9A3,0.036438878184620146,0.030448415956666027,0.09281749913033632,0.04463152862085045,-0.01004575672904336,-0.07370527026561885,-0.017371134843017038,0.01957393722732576,0.00889542704234384,0.011424206607531396,0.043265007722851266
DLK1,,,,-0.02218106305166328,0.015131771709133665,0.015122974541182313,,,0.10046060035337223,,
HGF,-0.04993112138332982,-0.011764241027984705,0.036757882610621274,-0.02876694312498358,-0.005486489774317649,0.025505692406384464,0.022937677940737106,0.022159909716957055,-0.013949528164537138,0.11380686259142868,0.0993886026115577
GIP,,,,,,,,,-0.018227597839313818,,
P4HB,-0.02588150256574477,0.02344317149950717,-0.034114339703170654,-0.01632123921859495,0.027963637421749944,-0.018302950214031846,-0.02443480260477086,0.055580901406786176,0.003786349008579874,0.010780930074041071,-0.07709051482627664
ADCYAP1,,-0.013202255768095597,0.02490004520400205,-0.026908316859033363,0.018424812894281054,0.015671995370724494,-0.004453579652548743,0.031956571076402915,,0.009011978850621513,0.013636651544133502
GREM1,-0.019415903947296028,-0.008503965929923014,,-0.011518567196900737,-0.039588737774858294,0.029338036375263835,0.039768105893381395,0.025816333504686127,0.04027343529407453,0.022520111730833507,-0.021829493286953792
EGF,0.01972219009788022,-0.038135147122157244,,0.0351322743322941,0.00959807499561108,-0.026795437549434573,0.006064832180798368,-0.03573125685788385,0.0037409533081686095,-0.019668358653321918,0.00635797433784049
VEGFB,-0.008719469733121675,0.00823225885999003,-0.014243591170471291,-0.03295778559145393,-0.026318385722878142,-0.04513239476375655,0.03137956249691995,0.04399162509014417,-0.000837250062843776,-0.01913238243287118,0.021165282767784576
FARP2,-0.02650039657253672,-0.04184336478175638,0.024833407395231863,0.04841274915459974,0.0031554259707491754,-0.05701710297395873,0.021502383814685666,0.043148490215486404,-0.02498924367880372,0.028695502516169185,0.07532493650385493
BMP3,,,,,0.06237371051578828,,-0.02194868094554432,-0.006706467314103338,,,
IHH,,,,,,,-0.013991822315606554,,,,
LAMA2,0.013025346806061856,0.05309554424313884,0.062273925377211665,-0.02709064624461376,-0.022493062203513405,-0.05204608703462352,-0.0008453502126406341,-0.02199982710764937,0.03538229635712388,-0.08979039559523952,-0.010826253613844362
SERPINC1,,,,,,-0.02180800183404095,,,,,
NRG1,-0.033598777623487834,0.05875282222000781,0.035762346937489746,0.07944850694817797,0.024341385657501467,0.061821737119707426,0.03138948213378365,0.004368883602120073,0.012245275541730497,,0.08560277044930326
SPINK1,-0.03137045947701322,,-0.02059796249055687,-0.015198231530079554,,,,,0.009998563798158513,,-0.026912113199849715
EFEMP2,0.08905290915037375,0.027784470220854025,-0.009914658934361822,-0.06511024986101922,-0.016678160639810227,-0.010490770118115321,0.022117881257755247,-0.029285735358330813,0.03287088337297838,0.005157508524681301,-0.029294599232101873
SELPLG,0.04146797994761041,-0.023562279592403073,0.06651170329104,0.012387052332660456,0.014178605721028954,0.0019121130993181542,-0.06398208302253003,0.03754824373629652,0.011581932383571511,-0.007173669561084419,0.0828789269395551
GDF6,-0.022768158264586894,,0.06539483296575051,0.024677987963565746,0.02773791270631714,,,,,,
HLA-E,-0.0012836767365888904,0.06952014466760977,0.03778953236738469,0.023220637693108732,-0.0483778119661472,0.1014228599247304,0.04148059272695664,0.012977471567692161,-0.03453893770446957,0.01559181324188959,0.025940079790533935
PTN,0.07601407174138149,-0.006851394334976547,0.07679191681995919,-0.013043490810472874,-0.01551144249934945,-0.09352227970664195,0.01868445482925196,-0.01775504829435313,0.01049278652556815,0.018415088943398557,-0.02179372625476324
CD274,0.07042786267750362,0.06067446623374942,-0.03655919283255636,-0.025132624233844145,0.042778245161907466,-0.02767687232886735,0.004151304355322933,-0.045576262158190765,0.02084782681473125,0.055797336982971256,0.04564562958172198
FGF10,,,,,,,-0.059905627174301805,,,,
CD14,0.06277046093350663,-0.006346949448754979,0.12242787519058275,0.000703284140994256,-0.014271827614945162,0.008481419137425172,-0.01723978663973042,-0.003366311223103112,-0.006776650781135817,-0.008654689384521692,0.0376683247688305
SFTPD,0.045766489947802,-0.028740126579272187,,,-0.03183063058564694,0.06009818579933,0.00417305554746456,,,0.01984688083783749,0.054543944428233314
SLIT1,0.04700499415536943,0.007949366420116882,0.051167750647298275,0.03530173746721705,-0.01909214727329014,0.048064521399487595,-0.05921526677292665,0.019556086221892737,-0.01629434919833729,-0.041455787423049534,0.05269278372124951
LPA,,,,,-0.014078627193370103,,,,,,
CNTF,,,,-0.010504577492285715,,-0.018589540658911143,-0.0031468430826276437,0.05458490848516219,,-0.027077452301611328,
BST1,-0.038756237824917855,-0.01457895159048097,0.062458087247187294,0.008193602267773756,-0.0065870929447236675,0.012386635743530567,0.020757246455989496,-0.012002086245749728,0.03524108080175607,0.06125578555721348,-0.06014022594826384
AGTRAP,0.04037425689589675,-0.018156760250649127,-0.0023701878161036726,0.05680685876116078,0.01579446374658364,0.03319783384505318,0.011079397686685217,0.011814368481332566,-0.03428023354958365,0.022441721117953718,0.023730660909209396
LAMC1,0.05121201277158442,-0.030905073193387526,0.006863857496765475,-0.00870888902099949,0.017386497761709682,-0.05440491031437498,0.055749869639295076,-0.06877632361786046,0.06097314540648292,-0.012572849705707125,-0.04105292938537468
COL6A3,0.10175745709081929,-0.026454827336133635,0.046629990214054555,0.010913333324119421,0.06881910165569735,-0.022691590822909197,0.018917305079387194,-0.0016113981000728346,-0.02499039605474153,-0.061010548432714126,-0.01606489223132034
FN1,-0.009554000699787112,-0.030419851076961393,-0.03352746062728219,-0.009611351066762525,0.009593116819944198,-0.0646254216413185,0.034761729241596304,0.031534476211513326,-0.03845036857587692,0.004116007991505653,-0.0937666420505345
MIF,-0.049393397050070544,-0.025156328126544777,-0.12669389531970507,-0.07363401599692354,0.02383321859671274,-0.013653948478174601,-0.02760812764412998,-0.02773341556871656,0.043118525864788905,0.004325089890878137,-0.019769701721011803
JAG1,-0.02190941714650314,0.012392692073646024,0.05719085317458015,0.0057112104349192365,0.00571481395025665,-0.03657613204472727,-0.01906262629325364,0.03169971881290134,0.0023313444181698026,0.07920278319591484,-0.08266275812342813
NID2,-0.0006638310403272667,0.07213246841996752,-0.04338406888027489,-0.04060324533437285,-0.009085455092429943,0.01679364789282107,0.013295784983725831,-0.00032737370587753204,0.06482455482286235,-0.014520078964279457,-0.017215686490692196
EFNB1,0.07817031718869577,0.006697227591274754,-0.0014626531984220396,0.034846714884978286,-0.0015158844172363515,-0.0322684726546273,-0.0006141769346347047,-0.05289838449246459,0.0352665916909901,0.04784647896493968,0.027125798576502828
COL4A2,0.0009441558535058032,0.022301225314387628,0.011114347706844822,0.024719405642458597,0.016628727625216805,-0.06089623477376932,-0.04622968692379179,-0.03202519786912876,-0.009652161887342069,0.04847819048102457,-0.06433280990261421
SPP1,-0.024344215543215652,0.04560388282499884,0.08861595578579028,-0.007363139033735202,0.014268813719895638,-0.004710605413322138,-0.00901682523604187,-0.005244116226417241,-0.00586477648465516,-0.06295464480380485,-0.049904667902842106
PODXL2,0.015162435387257945,0.04406766748205364,0.10006789601810213,0.010605859816818242,-0.01622462809159662,-0.04136337653501187,0.011529710605246183,0.016794236992237158,0.04899292458895766,0.005296783387428273,0.08867937690184044
IFNE,,,,,,,0.014967826847861469,,,,
FGF9,-0.0403602048315565,-0.024189431160070787,0.06150928399272489,-0.02876187851602691,0.06297575902415183,-0.029573761031396396,0.0053576512041835275,0.003381296013330494,,,0.09222217709053665
ITIH2,0.04558306228356052,,,-0.014034521048933175,-0.0223907977250083,,-0.006711254833296051,0.029989184920074543,,-0.01851205949963325,0.01740421018888115
ADAM10,0.068588768355377,-0.011581925379829237,0.060622051805583554,-0.03205455130381142,0.05261915395999365,-0.018784453117635092,0.001418285030182518,-0.011106886728745375,-0.06156102611315943,-0.06224499956230749,-0.00651730202155887
CFH,0.00023207014782566918,-0.027406525180837558,0.11640127748792727,-0.025998401380087834,-0.030773102334352823,-0.029849402888092263,0.009433615798901111,0.029395540679733493,0.012867011523037299,-0.021639930777301936,0.024091895198220265
COL4A5,0.08629740903092326,0.058340734773021055,0.02231707748159678,-0.022694487940524716,0.0012573899185132722,0.0004687931960547537,0.053756295623744614,-0.002786521853828384,-0.016517212683374492,-0.028455009979797493,0.07977764111562982
LTBP3,0.023370805209017596,-0.03525225684596737,0.06826644246694843,-0.022457435850303333,-0.048493785965431135,-0.012129043580631743,-0.0603911916632955,0.02570388802546952,-0.012761931425237197,-0.06821315341399167,0.02314684820140314
GNB3,-0.03619523885728351,-0.02532997407441084,0.0766118322302694,-0.025538165903956443,-0.012244339354994109,-0.05185213428946434,-0.010381670809701208,0.031219702739396817,0.03871675851356017,-0.023461171906533785,0.020680741422630263
COL6A2,-0.020666067597941568,-0.010899990428589726,-0.02078844664961376,-0.03335179446321709,0.027715582194109998,-0.019284566387689953,0.009935785020539491,0.03574945696136205,-0.0026897047606287377,0.005629876235830892,-0.05641585295058831
GDF9,0.007634460262158731,0.016017359070512056,0.08711975589714922,-0.004336329167885507,-0.028554874358339824,-0.01016377011113281,-0.0329245198983291,,-0.01919505859834988,0.09026994791285037,-0.02879163858034358
NCAM1,-0.0004193556561410352,-0.046498017249548745,0.023163585848926263,-0.0101110402120374,-0.04660363863324784,0.06439126401157637,-0.02118228352344773,0.027267478183458066,0.01810919726150235,0.030206275051897928,0.012224491308628904
APOC2,-0.05716052376300413,0.020203491236043595,0.09080097382094023,0.03012194568701086,-0.03790143892589049,0.01535602088317462,-0.003997322676885044,0.017676762597626506,0.025401244187993284,-0.02030047418946239,0.1045724299018758
BST2,0.04518872949498926,0.02539420497833127,0.06712452530189006,0.04536619139476311,-0.013461362850326394,0.08019049526184525,0.020580678708418537,0.045755244976705044,0.019339339505101878,-0.023061123754852735,0.043000200055093
COL5A1,0.0044038263597654115,0.009841291402169565,-0.014279512131681755,-0.028122378310633005,0.03306842401906194,-0.07358458303854053,0.07817096589395642,0.008797336361676523,0.011125716721745596,-0.01873395105646158,-0.04938133646377722
CALM3,-0.014719149087134807,0.027695182043790918,0.04372234460956206,-0.04336937775417599,-0.006659625559728783,0.002097788080268994,-0.03872546441476126,-0.03131658853528333,-0.02572879918765614,-0.015075769692190127,-0.028829516603694594
THBS2,0.057389096736036045,0.012079485939427485,0.06529248087908945,0.033483873894804256,0.03420001212427366,-0.01147476536319934,0.03451772204689886,0.06054466833246554,0.02754918277829031,0.09593149444665489,0.04959708263740461
SERPINE2,-0.005440703118960292,0.013837301994834964,0.0384862515246018,0.06186922932319576,0.03789208044647013,0.00711244987000267,0.06034353804315331,-0.0020988092240933195,-0.04898070045980694,-0.016184412477491777,0.052859059481345116
EFNB2,-0.04073048087941281,0.035043602620564974,0.012338417161282972,-0.03625681577079114,0.04668028348536567,0.022219679433987217,-0.014273875356227407,0.0669491876241729,0.03450568106660243,0.013654994955936509,0.013967175806600104
PROK1,,0.03727394867904258,-0.034700658681672554,-0.014436798144838591,-0.020338188270551952,-0.030031709402692945,,,,-0.007170380061800197,
LACRT,,,,,,,-0.008053818888372146,,,,
MMP9,-0.023879747350887198,0.059277528938961134,0.0498818798598998,-0.027027813384073673,-0.020916646186536148,0.04126465069403856,,-0.03801773179874438,-0.024925675434375023,-0.03796775987020163,-0.0715540128389875
NPPA,-0.029770104690878468,-0.010477971477014495,-0.05121748906583915,0.014088650983822596,-0.024966541852609672,0.0951550998569578,-0.02937762417236035,0.12847517561812657,,0.04990301474816718,-0.020919254577368825
APOB,,0.019300634398749825,,,,0.03252765756455684,0.06420586837519518,,,-0.02971288750323819,-0.01585697538684187
C4B,-0.026225183789971053,-0.019952711664056124,,-0.01792013044508224,,0.010251538281823843,,,0.011503312463825372,-0.030071890755103678,-0.017558875840634966
NTNG2,-0.06802499654564415,0.03315476790495162,0.003745503754978621,0.015607590790243726,-0.04642105392830448,-0.024253884978726926,-0.014323793958838609,-0.0332173170004497,0.008713290705423801,-0.0028266332226032248,-0.0025127912390688276
LAMA1,0.01861872321945975,-0.03229710077010288,-0.010309421254128743,-0.029831309431121677,0.03016160432949628,-0.006999364253898647,0.023655510293847697,-0.028089471724802362,0.02591393567295522,0.13346450680683608,-0.01363422919995395
UCN,-0.021612432159898092,0.02958879300222951,-0.019113342314043512,-0.038766297667039526,0.01698923071360829,0.016204412767451187,0.04712568156436743,-0.027495558928628365,0.015059200980837548,-0.04857719928133577,0.04877959316966206
ARTN,-0.02999353657987712,,-0.028556339266978065,-0.0178277719653402,-0.02308432883946594,-0.031041811075580048,,-0.03275276566430292,0.008713991879287687,-0.022500602770896026,0.0006950647523321774
PDGFD,0.0026364371089280204,0.0033999977844930565,-0.040840036196327464,0.04272692854342286,-0.012757690634783795,0.04299641389087507,0.032763979001233914,-0.030726898492182464,-0.017968996366330675,-0.0017473506763395154,0.049361471209066525
EDN1,0.013285298638259032,0.026843444048407793,0.00013847885007925282,-0.03316382375195678,-0.015894206631373413,0.0006312549091279469,0.038579958054165406,0.07830890850696624,-0.0057782871440296745,-0.02819730959742578,0.07463647417679761
ARPC5,-0.002453371946491492,-0.024752263512553618,-0.028135458961617583,0.0014850780566427846,-0.016412604105897496,0.009969523807107158,-0.022788867490545546,-0.027152988017633384,0.025073678961900197,0.00043237439557052286,-0.055172642698164624
GSTO1,-0.10892607077867136,-0.0016053494424252922,0.08647641275000087,0.024834562513501815,-0.027372405957530186,-0.03605834173162739,0.017796977554186508,0.0035982008454722163,-0.02825616760190489,0.02401514796557524,-0.0025466116255995633
PROK2,,,,,,,0.03207773067820907,,,,-0.014457872074319278
SYK,0.02456165050781717,-0.016694106637032163,0.15869980293765382,-0.03737395469009953,-0.0003063814541231267,0.02748964801993691,0.004008330809250574,-0.039528165654145964,-0.03207980145850474,-0.02750445602705147,0.0535792750523242
CD40LG,,,,,,,,,,,-0.01714824639503614
ST6GAL1,0.008680858051832498,0.03229761765704546,0.0016008236420162558,0.038056067743722014,0.0023426207703771324,0.07632038484513146,0.018871707750572994,0.036723922541096354,0.00028533818942802817,-0.026921071587148963,0.04337830988697393
WNT3,0.047674045679676064,-0.061097503904882715,0.01621021176654662,-0.0003792165189031759,0.07853870416318522,0.006013759162371252,0.014666694389165937,0.057366165610578806,0.002262318848555181,-0.041401245486796086,0.07332137160291498
