,UKF248,UKF259,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1
SEMA3F,-0.013472519513531123,0.027548990998808073,-0.04769778208021807,0.07937584494371497,0.026062972582168407,0.00565726648814267
ARF6,-0.013806883520087902,0.018819441968815274,0.05939864344834478,-0.022377502356077023,-0.05030747143818696,0.024871795105673857
IL6,-0.01348646741906008,0.022614051246792843,0.02247146940456667,,-0.019701932324844167,0.007730826694495199
CALM1,0.00948570600400027,-0.04566512049066308,-0.01807120342852232,-0.03394695696654155,-0.027602590029219227,0.028626663985023944
VIP,0.018729717262426768,-0.02145744476705104,,,,-0.017177907512902345
NMB,-0.03280892550209699,-0.030576094778237868,0.01947356150890767,0.07751877868189051,0.08828023299448863,0.039874116536235404
CCL26,0.05567485254549846,0.03484171884016144,-0.045671948870816395,0.02061251216568261,-0.016688251075834232,0.021575122370713563
FBLN1,-0.00688543843103567,0.029461735470203084,0.03017502085883161,0.013154108396001257,-0.009743155991454101,-0.03916686867018295
SAA1,0.012609371932817106,0.038999984620320026,0.01946025993773513,0.0642915735158331,-0.07432802749775128,0.032688931523597274
MICB,-0.0057912090040718525,-0.002321645668070267,-0.08328122587871886,0.08753476947407086,-0.0304284173611299,-0.03144463027151419
MMP13,-0.015970529349489677,,0.006872700033983656,0.039313394045030516,,-0.026677046445096525
F13A1,-0.0061380230129474645,-0.03662512272379279,,-0.03430450989573986,-0.01354554461928617,-0.04151350545550795
CXCL11,0.11934877143237019,0.009307846476692373,-0.013019227449426742,,,-0.005883103703143554
COL5A2,0.02552494045549041,0.019060077571496803,0.05940345938002194,0.0463958291862056,-0.04193073338046311,-0.04394785247264046
EFNA5,-0.02480677161732132,-0.021163720723923824,-0.03624606172503247,-0.022430815978693956,-0.014736290087788926,-0.01393497615047847
AREG,-0.0385316860771776,-0.031517018241333836,,,-0.016283818646812945,0.0017251387479648313
EDIL3,-0.0500615472422577,0.0013084483024743232,-0.010655608037315334,-0.04278822432219008,0.07374127374961433,-0.013348271859917571
CD86,-0.007061433318843408,0.02191623362985408,-0.12061465433915591,0.032287363921827295,0.022074806549663015,0.003925257909607521
AHSG,,,,,0.19382761903221418,
WNT9B,,-0.01246886182349762,,,,
HRAS,-0.05407790099751853,0.038783911702610814,0.006859346731988781,-0.05589232762403406,-0.007344948926563698,-0.006193714848278442
C1QTNF5,,,0.03821416697861328,-0.00398754688060618,0.03638247010845514,-0.01986980698702007
RLN1,0.010678215061852587,,,,0.07859358603327633,0.16005419870300036
COL4A1,-0.0012901626901159658,-0.04223942627422209,-0.05344905866665712,0.030200949840171257,-0.04160532432687245,-0.060244314549724384
CCL3,0.018587650354508656,0.01262181502997291,0.009831473768212785,-0.014471089367477853,-0.007081267340711643,0.012781063100324331
BGN,-0.02669223742916804,-0.015621413928044055,-0.07526265211065368,0.02380718897650356,-0.026096520369101737,-0.039475627084167776
RETN,-0.018743060064698967,-0.015385000633116867,-0.005978533275251048,,-0.0006317010552850256,-0.023882417293350312
S100A9,-0.04014405897535533,0.016887632507817656,0.027609446459665364,-0.02996243404733114,-0.024579487397103517,-0.0012724595492330502
HCRT,,-0.012517733133704719,-0.05566809892467947,-0.03001891049185443,0.0013455483017079098,0.003098159650884115
FADD,0.02769455758627711,-0.02451642884843361,0.037866288497658496,-0.022094487979207995,0.020250684431601475,0.01593522547085684
ACTR2,0.021240131912437874,-0.014332378029864918,-0.045077462169462366,0.01974860042459962,-0.019131990432629996,-0.05141322026622813
BMP2,0.05596110780380183,0.020014011639350515,-0.07832595340270981,0.06512768154000306,0.02059835839947254,0.03605206093896089
PDYN,-0.042776092141926056,0.0428383091927404,,,0.07195485958858919,
CD55,-0.026630298766050425,-0.035230110424674776,-0.09562717717186787,0.009979437650260296,0.02020979482758253,-0.05623470846037421
OSTN,,-0.014708327938910994,,,,
PDX1,,,,,0.021246520020200603,
CD6,-0.014930396109452583,0.021238739237055163,-0.05177262468399157,-0.005617530430499981,,-0.044568730648082804
IL16,0.03368973106453664,0.006458402082015678,-0.008820628705227545,-0.006519872340834541,-0.012667335984329692,0.04071397026764886
LAMA5,0.03895802954596831,0.0016698431560414502,0.03123625799755506,0.04503857149916877,-0.058500678415263976,0.012710641041077697
RGMB,0.027048570715381397,0.029843592153224897,-0.09603611592549967,0.057992931940109994,0.017356048693348523,0.0795595925922898
INSL5,,-0.021342365845071282,0.044756160536662364,0.02935359795463449,,0.07783698904487084
IL12A,0.0009340595619286387,0.03694410870398264,0.08142728654473166,,-0.002454938325563471,-0.014129054933213302
S100A8,0.0014582595375297284,0.0017060242034017865,0.167786633336474,0.05768780893135859,0.010412874573603473,0.05129738900388644
TAC3,-0.06755134626647918,0.008608897898837606,,,0.038462457766712276,-0.04362905060269163
TAC4,0.009180424031836396,-0.024072112258500835,-0.03157161469856008,-0.0012562541309576914,,
MFAP5,-0.014688148248369729,,0.12951165036967457,0.01603165391149357,-0.001915912380693469,-0.021670208034306665
CXCL16,0.019601548242848602,-0.023294799234852566,0.008490088326866112,0.07712858317805268,0.08179274730222151,0.020342041209902555
AGRN,0.00706968408954934,-0.017130020888551423,0.013221574664371745,0.056886424895734665,0.017036561678346235,-0.0066536957570440276
COL4A6,-0.018743060397801586,-0.017019746377739457,-0.022752914238750328,-0.02710845460706275,0.018434742922098367,-0.00028887248393834396
FST,0.03969993549944105,0.0033877648924247323,0.14575503965492556,-0.030789440468951233,-0.0315797829348262,0.003604073926018972
MEGF10,-0.01284344880327503,-0.017361447466293315,0.02675885980311384,0.03903873586974164,0.014877250490494303,0.042645044820340476
C1QB,0.0013561028325795052,-0.03378753771536877,0.023075444783014102,0.032783379371280126,0.043857634558406015,0.025834393632971065
HLA-B,0.040435459891549105,0.03680218839229567,-0.04899163431800717,0.012497179634287916,-0.04121178648377927,-0.029765852920859384
PDGFA,-0.0010071231521877118,0.009355945554548202,-0.045662943316126366,0.011383101938467505,-0.07639454821454762,-0.022752459827575965
LAMA3,0.032354792238395165,-0.012030990592819741,0.018584240238340557,-0.0338208309878343,-0.013833676473718167,-0.04015460775968333
DKK1,0.027841966590806875,,0.10848700484111522,-0.028340121439264027,0.005382622442025265,-0.004994407605857345
INHBA,-0.04241422540712503,-0.027679831899735576,0.06003468888701424,-0.023406146953338418,-0.06365622364004613,-0.050367108932485714
LEP,,,,,,-0.021285001299619258
IL7,-0.005051524977396053,0.04902750623172993,-0.05177268789366416,0.024393580358509557,0.023634399761277708,0.08252894420363864
FABP5,0.06674459287857748,-0.017651384642445152,0.03252824638739059,0.06943770053920582,0.022008539193575944,0.08058387415452817
CCL4,-0.001286906955253466,-0.012711038837282662,0.06041409486094568,0.01123535505509738,-0.006012916722438193,0.04736102064897476
FBN1,0.0028411523316873243,0.015657391332347035,-0.055968148911677416,0.02224795737107987,-0.0023933710125166106,-0.02816722407743445
TCTN1,0.0221710854497002,0.014885013391159368,0.01912528826708536,0.04735808212847693,-0.04684195681572563,0.06634323032402037
NCR3LG1,,,,,0.11584757106925711,
BMP7,0.028448416685899865,0.02041082485652324,-0.04979275503196916,0.02145102482650125,-0.019743724559568947,0.042296472556350814
NLGN2,0.017116969473944598,0.012889932903450215,0.083959707606383,0.12238631194482852,0.04039852260449785,0.06534707251284613
CCL25,0.04846207912883934,0.005382590065315373,,,0.006059370292542227,0.017836726213959944
NPNT,-0.019002081545742414,-0.03483726963328949,0.0653813996469986,0.02195247149382342,-0.0031705180589749666,0.05223329982107817
KITLG,-0.005332746235906186,-0.008387053995153932,-0.10356480798403245,-0.003242822719848865,0.015949877754016215,0.014168991657231216
MADCAM1,-0.010310377708814206,0.024067856576596262,-0.04264267313864756,0.030160151687693735,0.03411675799646863,0.05176942974182485
F12,0.012867788248974771,0.02084316482893652,-0.08323264267988022,0.06467403555137408,-0.0048114987411292266,0.0029943709820279265
S100B,0.017378934663071922,-0.07890023031550339,0.01271691495929779,-0.002763207545752202,0.019770325410046422,0.03686434915467288
IL27,-0.020769686673884624,0.06205046657600778,,,-0.019700616615373562,0.007082452938014917
CD99,0.0426379981731908,-0.016895313654122335,0.024733265206483994,0.08701727232584505,0.020383325925591188,0.01495291223129729
PDGFB,-0.008452056970416936,-0.002768031703264918,-0.04351328082630796,0.02377213798567398,-0.014891849117443472,-0.005432743599109308
CLEC2D,0.05032223267643967,0.009625633292415071,0.04147551755528113,0.09154254905848222,0.03335542536150822,0.015254303566647627
F8,-0.02966767108269936,0.00569802740552045,-0.1514055640931234,0.03658531071640154,0.06153937595968342,0.09746270024154846
C3,0.026653248325899544,-0.037143616365331165,-0.007384895958724758,0.016562010782095817,0.02440460762694536,0.06438070648358127
DLK2,-0.012207393075322726,0.026800791685733412,-0.0311076364623974,0.13684533130616947,0.056478211821119506,-0.023695157897583707
TSLP,-0.02487913809958924,0.00024262754831646285,,,0.019244831392046885,-0.009653085434059972
OSM,0.020491543853439497,0.042738370373318714,0.03530950784953699,0.07886752374263573,-0.030955802635678445,0.0884029988053828
PRND,-0.015250222438988513,,-0.040099329203554544,-0.03156985740823231,,-0.01293178386226785
SLPI,-0.0023511127607283838,0.04450480786492298,0.07977938349032641,0.08652616750713783,-0.024317547095911992,-0.002654411100452091
AFDN,-0.02775058884371387,-0.00818022403566796,0.09180613230285872,0.020231505609310262,-0.01700746018214072,0.04092090837564754
KISS1,,-0.020037460762296247,,,-0.015538423479205341,
ULBP2,0.08234717478435345,0.009072113706887468,-0.035824251074740555,-0.03182646325297743,0.05371716428687189,-0.02983743271292588
ICAM4,-0.013702926274119072,0.15120018405091423,-0.031107677490613658,,-0.013631909758083016,0.024174766194789313
ANGPTL1,-0.007585184651431567,0.0767556801671834,-0.06079394804878967,-0.03251378817573816,0.06617475945215588,0.007368182665254987
LTBP1,0.05688133720396622,0.04336047043837885,-0.03742997660038837,0.015011723643251968,-0.01535958675985362,0.024023045469849433
NTN4,0.05950344575495689,-0.012481670217863979,-0.04291462874789418,-0.030525579817840428,0.021124814630451887,0.05105069370196167
APP,0.024587024510759826,0.002577318580540342,-0.025204186767763946,-0.036177815768172805,0.01466950826064251,-0.0449008037617168
RIMS2,0.025480802719094087,0.05586059323135815,,0.10358525932154601,0.0066495001016283,-0.02615830807712866
WNT7A,-0.03093432463301571,-0.0075781466632995065,-0.018399620881571852,-0.03156986703923439,0.004495424060322656,0.04316358388771762
GAST,,,,,-0.015538423760364153,-0.0291439736865038
GPI,-0.007041242362684837,0.007787958183236712,0.04223686881743551,-0.04330138544778911,0.039615493912139095,-0.01279046521469954
IL1B,-0.029947328148399555,0.0319786276647493,-0.002943071123827098,0.04156385039572778,-0.03914777634283756,0.0734014589796803
SFTPA2,,,,,-0.013427279249409977,
HAS2,0.07229305852651198,0.04171796332753603,-0.08039223547830467,-0.024431458697767108,-0.0673285514402615,0.08883701373291913
IL11,-0.004452328899843195,0.07814533665145747,0.09485283863024024,,-0.013805055285109577,-0.019625716023163854
SEMA4B,0.034146296222467766,0.08234373107403618,0.12214342930238473,0.032943413270926813,-0.07832132649320951,0.07914983590150436
FGF12,0.006916189998568232,0.003940844388736611,0.05557316640787197,0.03887494526259695,-0.016922368190983392,0.017901764721674263
CP,-0.038732401544570194,0.08839427196294945,0.004697212920522442,0.011571267113694689,0.01297992393431688,-0.0029859444612311777
NLGN3,0.03923900020799126,0.03295873506559445,-0.040713638373469675,0.04192848236950577,0.019589976707319132,0.0215374933250175
GZMB,-0.015770615284729693,-0.015846547646838183,,,-0.01926229550868289,0.027486669192329012
PROC,0.008882340659970948,0.0784753732629593,-0.026408364823626414,0.02665595319733688,0.083015052274203,-0.03209773647450496
TNFSF11,-0.014104873586882286,,,,-0.01641385945621792,-0.037202909260554896
AGT,0.07105085566574267,0.007222181814357511,0.025639868475071877,0.04132393466898058,-0.02606655549960902,0.03392971801615767
PTHLH,-0.039442314460031394,0.023173728826543845,-0.03525591918195662,0.09018844894775085,0.029151798789637758,0.02757102706321004
COL1A1,-0.013924905518866796,-0.014973168913451018,-0.022348548757193148,0.06151114422670778,-0.049586582330524,-0.08560735971455787
LAMB2,-0.041064419240212875,0.03855983561972782,0.013467297788290073,0.07748635363304401,-0.02431698547217267,-0.0037270276948870884
DSC2,0.07587565349487779,0.046932106297395956,-0.07447317745275334,0.027564687401085176,-0.008004853555083154,0.050956723935548495
WNT5B,0.0455888511480936,0.012838597925135156,-0.06018091548641821,0.051524811780645406,0.012669190887296235,-0.024830581681565343
LEFTY1,-0.021900918606036046,-0.034167435208578775,-0.04436283969683166,0.07086861206768102,-0.04555735163678846,0.03365708163702795
FGL1,-0.026676536675031098,-0.01356656433419115,,,-0.02177418248226888,
CXCL5,-0.022631911999009314,0.056928209300784995,,,-0.04538018909747004,-0.025472280390331524
S100A1,0.036194833432322535,-0.009542736145640657,-0.04966963354222339,0.01386484893318029,-0.03303350197818331,0.09642427666818901
C4BPA,,0.03519212447991803,,,,0.03778413786594831
NPTX1,-0.02365204862746051,-0.015856280854645445,0.020899046049730398,0.07603728482450192,-0.07029281382990533,
TGS1,-0.06586398637039628,-0.0038943129301919352,0.07806023320197049,0.03399677066234048,0.0998716482718317,0.08901261578431036
SST,-0.015562310023497056,-0.03197185183167652,,,-0.03371883767130398,
IL34,0.0019081588634542379,0.016923349574988186,-0.010958094519817548,-0.0005626552005343909,-0.04233255891865509,0.004023074512090178
DHH,,,,,-0.008216610850816281,-0.004929773062797029
XCL2,0.07015602260573539,,,,,-0.02221762703297899
TF,-0.03145112007014137,-0.006776290577233928,0.020541112922224984,-0.07032991005029716,0.09645976650162667,0.1095560070579162
IL33,0.005483593841522557,0.055142330054095426,0.014533680544612045,-0.010849057931311544,0.020587080208767594,0.03284116152261387
RBP4,0.0141149279721197,-0.0023965311721170614,,0.03016994272872902,0.08311340475018315,-0.03924722506501252
CCL19,,,,-0.01947045879344117,,-0.04069103870261753
CCL20,-0.006476765503737461,-0.011765399786483447,0.014833668111223757,,-0.05516029712344191,0.025584113428865313
NAMPT,0.012066100523832704,0.08367532778464043,-0.05862445465139285,0.07246826558575067,-0.025350006403876944,0.03644355756833577
