,UKF259,UKF275,UKF313,ZH916T1,ZH916bulk,ZH916inf
MICB,0.06387831206492402,-0.020605044771596713,0.02212893210645809,0.04582705498661049,-0.027440100256393603,0.000482304076343603
MMP13,,,-0.007297072828901035,-0.021525417951104853,,
F13A1,-0.06433394112160833,-0.021974967355991144,0.07426857414913463,-0.026774903849224832,-0.02512058553943652,0.09852030575545538
CXCL11,0.04455738118739033,-0.010528216955872974,,-0.03506792633775709,0.03171873385722669,
COL5A2,0.009074814838171562,0.0059020108191391585,-0.06855776712881828,0.0001516439478765282,0.08798390857241549,-0.018242191155297006
EFNA5,-0.024135528621538692,-0.03150764595539749,0.017298123150005996,0.051594593402621854,-0.019091855287958866,0.09002658964491556
AREG,0.005285717047651716,0.01971578145207732,0.04122277284132715,-0.08909966676774517,0.10791410485454164,
EDIL3,0.013348619183389173,-0.045216587328644454,-0.05521074402696326,-0.05893345726711361,-0.0028934729555541152,0.026086014248970748
CD86,0.05747246351407145,-0.01850213978771999,0.014409164930163058,0.025921333400759597,0.04046203022547169,-0.036493590211742866
WNT9B,-0.015867478641968878,0.012994619213344796,,,,
HRAS,0.03076594475901714,-0.016528298289094908,0.012266902964541635,0.018084970494679328,0.030459707734467174,0.15213322754347683
C1QTNF5,,,,0.006764700304298605,0.023934699382990705,
RLN1,,,,-0.01691676882648384,,
COL4A1,-0.039033749611097165,0.04840387035438377,0.09330574557660887,-0.009613970022332996,0.06773930684824717,0.01009246289378694
CCL3,-0.027711853921274166,0.057037265320371316,0.017206857429658787,-0.02187001297950279,-0.08017630006165616,-0.016347467309998125
BGN,-0.045904889095828974,-0.02251081755827873,-0.04857593290608071,-0.017448557556685288,0.08972954592968284,0.04681596658349415
RETN,-0.019578464530949587,,0.11182714466256186,-0.014009639991919013,-0.026563115657484843,
S100A9,-0.0021758362037896536,-0.027116259742545064,0.07150160093420507,-0.02064296970063103,0.01552895929616031,-0.010144298297967693
HCRT,0.07022711205978262,-0.013477029757715937,,0.02827886403934172,0.046433632117126755,-0.01701330558791571
FADD,-0.01897905088442172,0.028453518105722036,0.017248966202847937,0.004660502268322765,0.026299399553278768,0.15003167827185565
ACTR2,-0.07491788828950122,0.009706536506658288,0.014199902609917712,0.015941120615069967,-0.006191741312214535,0.02865354342542588
BMP2,0.04133648644420886,0.008702030509879076,-0.009452584352992148,0.0076563539614938995,0.08481310852825828,-0.0062308747557456535
PDYN,0.0024035347845706503,0.02385208087151323,,,0.035068904978641395,-0.04793034506717083
CD55,-0.00984699784977869,0.018921953849039504,-0.02885113270602623,0.020126530957511723,0.0179013315735031,0.021316768551499693
OSTN,0.10519580576343357,-0.02082652460430218,,,0.05759373763879649,
PDX1,,0.005131901022498456,,,,
CD6,0.0031118435323356504,-0.019025991095251084,-0.010652500186880475,-0.03459939548803508,0.06855451803110624,
IL16,-0.005253827727684795,-0.028319181014542325,0.08902196606452069,-0.05716080990886569,-0.03480177662169945,0.08217670724802387
LAMA5,-0.017717721375853406,0.03700982572977465,0.045117311677017484,-0.025337599224248983,0.024467667145861592,0.012763871678759827
RGMB,0.04030590917461136,-0.014601312940367853,0.05030055919619276,0.015046413527042566,-0.012133455072382938,0.12042377626352173
INSL5,-0.005889404972438863,-0.017223107755604823,,-0.029538564240187984,,
IL12A,0.06771310742480054,-0.029921801630744493,,-0.04781034246295902,-0.0514832746865452,-0.05037151324385051
S100A8,-0.01863422910277556,0.03211731485666879,0.08154201095573574,0.021836816285738032,-0.022304895097761943,0.026229695448089348
TAC3,0.05464797188868729,-0.03550394556072589,,-0.035203805300022685,0.07297117389216594,-0.041832525609754596
TAC4,-0.03063340764664077,,,,,
MFAP5,,,-0.02852700144157087,-0.001914237424998045,0.08230681027438427,
CXCL16,0.0037647351470967735,0.04680730530147846,0.08981374656948207,-0.04128304430776196,0.033883155394891305,0.05632117210571852
AGRN,-0.07242880482270371,0.019508830096015783,0.10085946875614993,0.05817864612791642,0.09378188697924915,0.0847239742628211
COL4A6,-0.021658790189781233,-0.017301494455053558,,0.02234497674751673,0.007699639353060478,
FST,0.0739990707968955,-0.008181202413127168,-0.029197794422819064,0.02789622037004502,0.019986664821865164,
MEGF10,-0.0002958457566001607,-0.00619503220559814,0.05618523326243319,0.011589662550122004,0.023506927469775337,-0.07883016679234152
C1QB,0.0017945145812596683,-0.0032721372553566217,0.11241175743530826,-0.0458409340440099,-0.06077648884808482,0.04036447406490666
HLA-B,0.004474029389633385,-0.05027681604461847,0.02668628784388232,-0.027428685943280594,0.0895925359042824,0.11252761403275512
PDGFA,-0.03318528993544857,0.009839072655716737,0.04765520390203451,0.04344284248993282,0.0017848210854186945,0.014464006192540207
LAMA3,-0.030368416952388965,0.02830445062693328,-0.027475048921611775,0.034584193885551444,-0.03121146273870811,
DKK1,,0.08806797058861952,,-0.0507532091234398,0.06324891942546362,0.011636158438559344
INHBA,-0.0012626315125402697,0.003139434430333726,-0.007082339900575065,-0.002432627373652956,0.07259211227609101,0.054903189252804324
LEP,,,,-0.01717463550573568,,
IL7,-0.026265586297787046,-0.021289310324744057,-0.024924795536911872,-0.03961192375677633,0.08141079025697764,
FABP5,0.01485205967849719,-0.01819204950164335,0.0716913610381896,0.0027502735719009573,0.08445321923523703,-0.1490106207127575
CCL4,0.009418757981270454,0.014050580650170995,0.04415035412422464,0.006299316154960845,-0.05397351573121487,-0.0790671284743494
FBN1,0.031536454109967464,0.002959645527805761,-0.038482896385759725,-0.012742796303584884,0.12400006971407869,0.03748114424445167
TCTN1,0.00692095748776271,0.022741933853337653,0.04800653061459244,0.03810617120077084,0.0006320539814505007,-0.03088124144231557
NCR3LG1,,,,,-0.02430422739835937,
BMP7,-0.008780993800709756,0.039520082906775965,-0.03229460224954794,0.06551482575422585,-0.014757539844549866,0.0012707586621391763
NLGN2,-0.01720977126095992,-0.022302737785064232,-0.023508576392537246,-0.03857547087479691,0.0006809046625194837,0.07431309520048755
CCL25,0.05940527959094714,,,-0.011188207622631665,-0.025000993304633835,
NPNT,0.00573309440326867,0.017932157087526056,0.021531504854865092,-0.0010265020548682116,-0.04965513202003091,0.036659632768616286
KITLG,0.0040829498416611295,-0.010145806851376893,0.07040034318362541,0.09288948537078763,-0.025206711567220888,-0.013403912315783816
MADCAM1,0.03185830054063517,-0.004386433537891644,,0.02660266278555891,0.012409130890808744,
F12,0.05877266878627684,0.0017882454896776473,-0.02257235787416797,0.0162618869114855,0.041480488108072894,0.07608199137673848
S100B,-0.05698513703307617,0.01047275824761865,0.05075103516746995,0.0034218823048104085,-0.057187257181635635,0.04907137563806271
IL27,0.050539241605840717,-0.01203146286684836,,-0.030618892996842912,-0.02077725175475659,
CD99,0.02206176787030684,-0.005717675537009435,0.027999767510154015,-0.014085360676745559,0.007769561778861426,-0.04326687391507344
PDGFB,-0.054727195028581095,0.01486820113420754,0.0559731735985353,-0.021925057351957086,0.07693417677055223,0.005452062957088932
CLEC2D,0.0028612891377924774,0.037534376313302524,-0.00282051692461223,-0.028383504956106385,0.04040671021305261,0.05379596274267209
F8,0.042094917818378944,-0.019729554697988046,0.0032141359987591153,0.03617687903708562,-0.04939515268643107,0.07734637871517829
C3,-0.06763266225845155,-0.05520668609354889,-0.020427847725090497,-0.042227058671433136,0.01549248924321453,-0.03275208298730544
DLK2,-0.001231595390920495,-0.026818926489743895,0.011202126835792407,0.13427902305230952,0.023325807065562212,0.09793390224565149
TSLP,0.056723587851260054,-0.023186218802947908,-0.018378676942841427,0.006522114733182294,0.030341602870427968,0.11842657167460603
OSM,-0.02368031506451033,-0.004262586896769305,0.037120272437298145,-0.06450351628641678,0.059103644863605025,0.15125148995060214
PRND,,,0.09026031072895584,0.015202903105599944,,
SLPI,0.019104183080571633,-0.052512933452160876,0.010150683656939783,-0.0007711405387585535,0.056987155899427364,
AFDN,-0.02052369294025003,0.021084366769102983,0.00639553386149418,0.048140530943306496,0.010581795925116239,0.059062119555379614
KISS1,-0.025499037938319147,,,,,
ULBP2,0.0037342661917582074,0.01088595817152391,0.04983281178196932,-0.03065247294506119,0.12145644588364778,
ICAM4,-0.015867477028176546,-0.013959476263161139,,0.0403303678092896,0.06429894647741058,
TDGF1,,-0.010399904470898513,,,,
ANGPTL1,0.07198979035766173,0.01330161256077526,0.042336142786095626,-0.03031353445052708,0.10459160553894412,-0.029675770743922004
LTBP1,0.008519734777532722,0.03019415508426504,-0.017509610636736846,-0.024743366270267807,0.08284271942304504,0.09151014180886585
NTN4,0.08397995320075292,-0.021279280536716787,0.08534115879494546,-0.005703185690061854,0.0388611659230221,0.07498280138336155
APP,0.07716014324392603,-0.008643118170184889,-0.011105088699559722,-0.0054358416510712606,0.022105697301802743,-0.06462802018465107
RIMS2,0.0762762254232589,-0.02544817341071115,-0.014580858406313039,-0.02110685361712722,-0.0194090633794118,0.05000870046990892
WNT7A,-0.01897769511648954,0.04073629134770682,,-0.01716525765203706,0.05155872794709164,0.23801400940583775
GAST,,,,-0.005980083583195525,7.094706688210386e-07,
GPI,0.0056678687021521935,-0.022014739857540194,0.02675604802928813,0.05826342511087746,-0.01567029590920174,0.0730569920213614
IL1B,0.020125115332522238,0.03391854691244719,0.0626428230987807,-0.044874531731005494,0.03053623447787167,-0.00734371156482749
SFTPA2,,,,,0.08346720404606879,
HAS2,-0.03017575827419875,-0.005960615078172484,0.0010990007064505798,0.008292321046593804,0.1640255898907582,
IL11,-0.030633409967501083,-0.02355074389329863,-0.014722921944013334,-0.023959450841910084,-0.028937971939193917,
SEMA4B,0.013314159303838061,-0.010015036831046402,0.022872318692399078,-0.02440684942038469,0.09123677378166224,0.01604613886376954
FGF12,-0.0380595858820398,-0.05300530568935151,0.012700196684258718,0.0586404187523189,-0.045537635105213414,0.08005971714794219
CP,-0.0022358061517406816,-0.014574278519575544,0.0342157518258488,-0.0010633798609340677,0.05346517889161349,0.01641415152242581
NLGN3,-0.045215206425152074,-0.006607071283059027,-0.011745084740835916,0.027837589977703425,0.028904997828842007,0.06812881514284311
GZMB,0.037302304247202545,-0.023611064633574767,-0.02212217331304703,0.008573816408733762,0.014427331954872532,
PROC,0.05552686148488471,-0.02015011656483583,,-0.009333814205674066,-0.01183017454687953,
TNFSF11,,,-0.024924793815183525,-0.0352617191665021,-0.020504129565991017,
AGT,-0.014170759924354634,-0.06433531195430063,0.05187502123554524,0.020122826163446378,0.06939071775310718,-0.06643365941841649
PTHLH,0.06355255110164672,-0.02518174473073498,-0.05162656866279411,-0.00961120969834919,0.04123085513557961,0.042390104661542624
COL1A1,0.009442496120553583,0.05304531579212949,-0.043823292945902134,-0.045824771837752624,0.1349078710102693,0.028376843387414235
LAMB2,-0.010869225006381336,0.04482372679544492,-0.02683756358734191,-0.007141576117628071,0.12242619316612986,0.06477297928071545
DSC2,-0.0017109394216525944,0.061541155324515935,-0.017409098539902607,-0.000816744476282791,0.03736738538781807,0.08981027527374616
WNT5B,0.017783251767528815,-0.024384509969736703,-0.004396473935071955,0.07050636650462645,-0.01431530732246288,0.24815668099206067
LEFTY1,0.01278198075141343,0.009727707783491042,,-0.03533928083307236,0.14894607545385538,
FGL1,0.06673415158238745,,,,-0.006313008269847689,-0.006502620187464686
CXCL5,-0.015867475299113882,-0.012669861969000887,-0.027338751438744435,-0.004121064752965972,0.08512829622252038,0.20850837281644333
S100A1,-0.058206956168736806,-0.06060991879300171,-0.01758308273609499,0.07688061573673687,-0.04444304877307244,0.055869262897116155
C4BPA,-0.03747429858708651,-0.015059228355153154,,-0.017174631296790255,,
NPTX1,0.057069382352302266,-0.0033931397391584114,-0.014480802004531754,,-0.027617307597473415,0.14778543441716804
TGS1,0.05356997195031459,-0.028356613617375518,0.061313236493103385,0.02845569072308112,0.01238260499261462,0.13874157273764565
SST,0.026292386030060035,0.06606317811950964,,,0.01775606442095138,0.08586890636523073
IL34,-0.003447441708688482,-0.01665694834048711,0.014316171381272301,0.08460917903070386,0.010929543895640213,0.04410024048898827
DHH,,,,-0.025364921774892295,,
XCL2,,0.019023999709540593,-0.01914346989331303,-0.01792716104276768,0.019348521473815307,
TF,-0.018194964580819508,0.00854579940821989,0.053253495291219116,-0.011169394964178583,-0.05037395994661203,0.03561923354870902
IL33,-0.018323076399722565,-0.005952392395950445,-0.005070922917089562,0.03917391891858729,0.030048324236509844,0.009901822319479949
RBP4,-0.03230979735088769,0.030575944637340858,-0.004786687603510233,0.022294070815153517,-0.027670266622672704,0.09729990144173871
CCL19,,-0.009620659119699148,-0.022610692617577793,-0.03283315552720876,0.0029332495268976056,
CCL20,-0.03968372089865519,0.06109408723685282,0.08414083863909194,-0.016553065362484656,-0.015408846872910574,
NAMPT,0.00493234451523513,0.05477137764754922,0.0026084698693841545,-0.051900972177650086,0.061571622061734416,0.13205171246400849
