,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
PROS1,-0.05007997554742708,0.010658053441137377,-0.051057010393352406,0.1497173469825031,-0.01756569081490717,0.036999507875292714,-0.004168601451156368,0.05071727312397199,0.04039345841079746,0.028326746724507103,0.021081774198494316
TGM2,0.026715075186122844,-0.0019896391226782184,-0.06549870725003479,0.012972828222929307,0.03197385387644808,-0.0034797178533900533,0.048394903913510395,0.054095936443105175,0.02234941073744833,-0.0039316093542472366,0.07176638564028136
C4A,-0.0137907110707796,-0.00036224278535596535,,,0.08680711265367963,,-0.05997351118731991,,0.011370621560471058,0.0869659507813551,
GPI,0.04503281861303963,-0.0082072218334875,-0.0735208820995935,-0.022950181624867144,-0.03944791944449523,-0.01786786931651836,-0.004190417186584313,-0.08504982154275179,0.10653655695580534,0.021075736651578615,-0.06402442191796458
DLL1,-0.036192631885235665,0.016543392234007654,0.002176599034185637,0.0387982333176005,0.0030608472189446495,0.017966199668558152,0.05172462343945152,-0.04585162707723497,0.017854531858847077,0.052459269177715595,0.00760216932195219
ANGPT4,-0.019608112030377666,,,,,,,,0.00888928216443719,,
DMP1,,,,,,,,,,,-0.019663699650439126
DRAXIN,0.016566145276512356,0.013652389364793972,-0.027921229325075497,0.07100110968430018,-0.0032485138556456144,-0.013086270002695825,-0.0345090514347276,0.02212014546550701,0.0060545578352581885,0.004155085331771573,0.007474364475966575
PCSK9,,,,,,,,-0.01769327897939634,,-0.016749343196641373,
NPTX2,0.07752139225985898,0.009036699349705883,0.008553004243851348,-0.05811164321714744,-0.07892483926185467,-0.012559150900735222,0.09445561412116571,0.03226598214238099,0.08564378752505739,0.04225512644545888,0.021975194635026226
PDYN,0.03246750997478268,-0.007505810144549413,-0.00696858944064023,-0.04900962437698657,-0.04264456927282829,-0.020236670033797942,,-0.020263568575130363,,-0.007538067533727278,0.009865277698189463
RIMS1,0.010705163012688701,-0.012233128083008497,0.003807256739328201,-0.04624181560400084,-0.038822486339638675,-0.04110639258287039,,-0.0037333376320093387,0.02380746013256028,-0.045886997948370915,0.0034962987090454488
FGF9,0.04769440099837785,0.08578063615423667,-0.03052834908206534,-0.039474477354355136,0.004927917465656325,0.09610980997986587,,0.01245254947302905,,0.04145795865086931,0.0467280178111247
COL4A4,0.011998468610055869,0.006687327899907482,0.06600628038527911,0.016342030986250144,-0.013864227203243833,0.031128062395895086,,-0.027048447942571194,0.0757413530421327,0.03863598911794572,-0.029555660714268704
WNT5A,-0.04343051184200292,0.00019235289231961524,0.03380927232278546,0.041455701244745236,-0.002077090378385956,0.0071477261048683285,0.003369734222060681,0.019399285751006957,-0.043663431349006396,0.00610915819484842,0.01470429945495734
F12,0.04153082952226622,-0.017504191505417124,0.015495003193447005,-0.025111293089984086,0.028735171817171088,-0.00011572121642009743,0.029497589386589418,0.005152702306821598,0.05049586617844101,0.01879230978680837,0.002162973950159623
BMP1,0.053263855455583244,-0.011114155391997251,0.03930367035943093,0.08664581433247659,-0.009293869094078887,-0.005854399395924318,-0.02114611430585846,-0.01581131910091742,0.032614006277543246,-0.039168073969608336,0.09153836431069516
CORT,0.01612089829763101,0.01159774544014792,0.06768432047039993,-0.03484805237475839,-0.038995141814607455,0.04437348213828043,,-0.01539974616202919,,0.012436271339456564,
FAM3C,-0.0012504520115558203,-0.03300411932749094,-0.01414011169272082,0.014450312408487367,0.00250362230796556,-0.06122634429889275,-0.01601979854400107,0.08354917970483308,0.01420022422383362,0.012486373678189795,0.06850376378456084
DSC2,0.0021180839820719175,0.06183690022245034,-0.06246851000681556,0.03532108066585839,0.009905350509530288,-0.0021335213277044285,0.1613843912071019,0.07750919142841745,-0.007673342901613636,-0.01077981021658521,0.023386861776997874
IL36B,,,,,,,,,,,-0.024857465589589147
BDNF,0.08024799200997662,0.010062013966087413,-0.028419785383496498,-0.06240853770472736,0.0018616577712988963,0.017363229602442368,-0.03839185488136763,-0.005005139296617015,0.14640888358965165,-0.028189414737448903,-0.009571698611665853
NXPH1,0.0220049135502237,0.01581346153718493,-0.017781860264689954,-0.0011402652074524984,-0.012146276930181152,-0.03211848217036622,0.06804466065340883,0.06402344392579826,0.041455565061845764,-0.06491022428252301,0.017399569509120166
RAET1L,,,,,,-0.01567375341062628,,-0.016893059859887323,,-0.017977932786005697,
HSPA8,-0.05799887660324597,0.06707820184719644,0.08307584907964925,-0.11560867543834037,0.013024379082295543,0.050009678222028314,0.05967723027641004,0.0598254495242452,-0.0667873070709296,-0.015986911121866287,-0.014544776017893767
LAMB3,-0.008225501435178174,0.04618243118729216,-0.024303957227112604,-0.09442272995857398,0.0030158392496008888,0.028718831075458754,-0.06558637405067165,0.04964817731557142,0.017617481165310023,0.006810505009710954,0.058795678729667726
PON2,-0.030028023202148327,0.01109421413376426,0.04707521489040293,0.00715899630601076,-0.015813385942955494,0.010893910843639509,-0.03375735733064583,0.09673776101171411,-0.007167141394815661,0.028574322999724112,0.09892443514974825
CFC1,,,,,-0.011587553860601155,,,,,,0.02371779957350005
TF,-0.009506613040461628,0.07922432810432681,0.005321507045441606,-0.05752079413880037,0.0032909340266815286,0.08403721766741966,0.032085859359139136,-0.044495523733306605,-0.04323953669102695,0.06931335648700401,-0.0010730019763547942
HLA-E,0.006490689022339321,0.005598070943179976,0.003459829031934178,0.07328721341212509,0.02818670968437096,-0.017867099571835736,-0.031069214339984906,0.021438850539404912,0.03847219280204397,0.10216333161789934,0.028412920604946604
OSM,0.012269202961779246,0.0234401042893641,-0.03999335423502413,0.16167984817061945,-0.034642451900312926,,-0.12195469036648832,0.008431188635711033,-0.02633741330431233,0.0006983569104993862,0.027037081147163963
ULBP2,-0.01433885355255908,0.04209824116092143,-0.02575597678631578,0.12630486999980264,0.018118341618932363,0.06380055045965015,-0.004104157875318301,0.10979506765210208,0.01460329272996337,-0.03109560508652324,0.03937749505030531
VEGFA,-0.09262730029178497,-0.029122626846416914,-0.03474236130084816,0.08283809718654639,0.0640241435952438,-0.030854811045327044,-0.07219297239986155,-0.06620433883836292,-0.06870611376146349,-0.08349275046556132,-0.0017748902473576091
TGFA,0.027574561375033127,-0.003210794006767398,0.025726292398641454,0.05044676148591474,0.04045271327317373,0.07638657022430964,-0.11047788018280483,-0.012763514119208076,-0.02294567914221001,-0.019205544332154868,0.01951645741748092
HLA-C,0.05106690189737415,0.020098395481893374,0.00125536382961703,0.08868277805848393,0.07116185440892663,-0.0007722038819591293,0.06884980047439263,0.011300884827677701,0.03438956835633502,0.011442954080956072,0.004263604919140177
CD200,0.05272182577605092,0.014278868980952117,-0.017290278361736734,0.0100603932814502,0.0009447054294727895,-0.03789260204088204,0.03195605785531278,0.057680684584772816,0.05760025032199064,0.0159791153551236,-0.01682490119290234
BMP2,0.010999367614373852,-0.011644616282700615,0.06529226111613129,0.0012490213532399654,0.05416032582407472,0.04881336282283871,0.1117184640460838,-0.004632939810198157,-0.033294766875339415,0.02956057711301791,0.021022938037489447
TNFSF13,,-0.015358734428204724,,,,,,0.034752882606405334,0.05312409476766239,-0.020469132458824167,-0.026444435395783682
CSF3,,-0.004746941145315592,-0.051036934875894766,0.1578293257759067,,,,-0.03048823153572944,,-0.026132723880069143,0.032638628944679456
APOA1,-0.024144808282944248,-0.021983368230352022,-0.03007157546535012,-0.029478831334271323,-0.015235461516399809,-0.023222887415044302,-0.09813505778172893,0.033306552703350395,0.03589019726188234,-0.03304077152194091,0.05180894534403735
IL15,-0.026263809764978684,0.05633770934088278,-0.05806153405887754,0.008450695280340979,0.0189637237918048,-0.016011311597371198,-0.07290697896327175,0.03816718294266298,-0.03835512678903852,-0.03958502036687848,-0.032026781399348614
FGF16,,,,,,,,,,,-0.01704630707394561
IL12A,-0.025105702724916298,0.005892224801563146,-0.005497807620203284,0.030141741577104246,0.021019572712607792,-0.0030999614992584974,-0.09553822529503334,-0.03442984442683686,0.024025797627638935,-0.019821828631681537,0.03417486965607305
ANGPTL1,0.02654928046539676,0.035128246417908335,-0.013640310799960222,-0.03909079866583497,0.023902075213676748,-0.028430215760372565,,0.030075789121476647,-0.05795141631246335,0.006642336673585011,-0.020539149006855273
PTH2,,,,,,,,,,-0.03609383692578346,
FBN1,0.01138802024724016,-0.0833283043165085,0.021666530709796437,0.043986667685934025,0.015115234978210377,-0.011022196966077624,-0.05936282638601344,0.02362996190613198,0.06373106483902423,0.014316116137839894,0.0512689136605313
CD274,-0.04019258656504551,0.0007044356330384281,0.025247088329008127,0.027152751060369358,-0.008915745475400026,-0.017625640183208884,-0.004624274749948919,0.0686692934167661,0.07817543658525779,0.044967498495952406,0.02343279844136125
NPPB,,0.043168425727215756,,,-0.010146533410954308,,,0.017765488724320717,,-0.025790416275851786,
PMCH,,-0.025562162515413035,,,-0.013477029107303687,,,0.034654761792219886,,0.09058260481553028,-0.0006919992367649059
MFAP5,-0.015160691672485021,,,,,-0.0371910889890766,,0.018945377896337854,-0.004323803941105178,-0.037138658222682655,0.048692946466600724
GDF10,0.05540402429845631,,-0.010187945592834475,-0.022194960693921403,-0.012773352891005207,-0.002634867237180226,0.03148050464860571,0.052330565529411545,-0.03446240471137283,-0.01478627440435032,0.04197321473321607
COL4A6,-0.010452503155922754,0.010808198321932328,-0.005256753544481491,0.14466455057719121,0.07950015021026363,0.0023219598473595334,-0.07206391816442849,-0.012350841865160915,0.09617442200690277,-0.026570834262527276,0.05312609920717549
TFPI,-0.033512823257610125,0.018524174368909026,-0.02519714732468167,0.051747882704686776,-0.011978024284166557,-0.03487407887122863,-0.09839918240362278,0.01212130757283822,0.03163604466125968,-0.04835388228971689,-0.016786455681358746
CNTF,,0.06578185770229088,-0.013640308509256113,0.0750082362220748,-0.009484823446895581,0.06155663639034743,,,-0.0055267059537651,-0.018926674500977916,
FGF11,0.019900106253549266,-0.0049297086567471225,-0.022335853522096723,-0.00246213786593653,0.01399786712967323,-0.019383653969129024,0.04383691099031832,-0.009732154278607383,0.059033839047221585,-0.024829824392745344,-0.02059371704799908
JAG2,-0.011031787360060831,-0.008102645867640089,-0.0063759097352154015,-0.009435403175526845,-0.003361285918936714,-0.031229252257511147,0.01871957325956121,0.021821504021071317,0.02168859464077448,-0.04026372987801727,0.07243985372245051
CCL18,,,,,,,-0.04644679242704928,-0.0022403477706732008,,-0.048013839261216426,
NLGN3,-0.02882416397847166,-0.019954961192431123,0.038013455075319766,0.04197412292986052,0.00023830426462014356,-0.01881506808761265,-0.0020183968321865107,0.03106881560281924,0.031116366853804762,-0.05864225813145718,0.014378521520437216
CNTN2,0.06787068900294256,0.013004007748494589,0.018362968600891448,-0.010243174362043313,-0.026136192589151428,0.01192759686880709,0.08069435131390576,0.005258623693178,-0.03488571400774166,0.10649628445251004,0.008801532961453128
FBLN1,-0.052193653770295195,-0.033802377726602384,0.03634081803894513,0.06183647651868255,-0.03340851623757095,-0.024413388470211735,-0.007847495956980003,0.022404514030158418,0.003620862607240009,0.01423813974797695,0.02813469817546621
NTNG2,-0.04676903233276521,0.03664285393900217,-0.038268594656652374,0.0479553413878299,-0.006417000445808014,-0.018955898462902767,0.058228143069462,0.04079674077126894,0.05746629587651255,-0.05331741342190781,0.0105449816304422
CLEC2B,0.0861677156679415,0.004486201439662813,-0.0498092989966523,0.07157835545123249,0.08059661191438874,0.022838322248500968,0.06421869781027592,0.041995948867437065,-0.03137675969281922,-0.006428213724033034,-0.01728523461942059
EDA,-0.028031335712398645,-0.016083380792820574,0.0391302130624926,0.03197837232730697,-0.014427030615105797,0.10356889269193467,0.11544961912097117,-0.0006765421094934387,-0.0062205615242320695,0.004826359403741394,0.036778006372485954
SCT,,,,,-0.009207362521180349,,,,,,
C1QB,-0.0044108825120085125,0.027411682060335476,0.052183792196528495,0.10500571615242245,-0.02857163409838861,0.046262908953189116,0.06376592027044745,0.11011548911790783,0.11031715615564724,0.04694742262984836,-0.02424349276238982
PSAP,-0.0023448781048161223,-0.00037431727705973614,-0.06700183554243419,0.01142492849939879,-0.013862627683593209,0.0037570991887964102,0.046301660705862654,0.0009257254904408182,0.029196148330744923,0.02371569376389587,-0.017534873674013317
APOE,-0.014420543804820543,-0.004562573221259409,0.07207288165948093,0.10082144436184524,-0.051368852730321324,0.052871579863216,0.04904761649394257,-0.04263798763049065,0.10052322775926498,0.11625404438875554,-0.012046257842907396
TIMP3,-0.06877576851876616,0.033951659807620174,0.0002454269361654268,-0.0032873661706741813,0.036728286931407055,0.0059384350568364875,0.06575222923996579,-0.039313697915752226,0.08230490545032153,0.05924876425065293,0.0666597146146981
COL8A2,-0.0009654775260990789,-0.017387015157856643,-0.0028573232437399286,-0.016616309027001782,-0.039034840233042115,0.013825888804033551,0.021982905044719555,0.08131530972222814,0.026276059569800597,0.0019497405652482331,0.07653732257628053
PTMA,0.014255725468758668,0.04438106682515523,0.005540689515265085,-0.08003096783335488,0.010557963506936842,0.05239782735463316,0.03538014275892681,-0.03610275901719248,-0.04888142831260521,-0.032521067281829324,0.015516187691161835
APOC1,0.014950086913242115,0.07650056484892478,0.008607191741148523,0.13293989932416148,0.02149741182941255,0.0052546346745654315,0.08754726112357078,0.04066488192830538,0.07602395430597918,0.13252222789591617,-0.02845186556198925
PF4,-0.013790708922051101,-0.013225411182154244,,,,,,-0.014716191236210869,,,0.061502032171822076
WNT16,0.0098304884341274,0.041344882814540046,-0.013035647786330625,-0.03565960396445982,-0.015838267515071898,0.0035345570054980363,,,0.07891174430165918,-0.01725569047562076,0.008000483327183892
LAMC3,-0.03665984764351072,-0.04889591608828639,0.023364229786839347,0.062137116954569103,-0.024648748525086018,-0.036590559438398965,-0.010523952298770536,0.09667521479029707,0.04082467101709741,0.060630314608761005,0.01251428740269554
C3,-0.005524092003985555,0.016370194056803948,0.04691648238384787,0.09331802769503111,-0.003261172724035457,-0.01171615015441426,0.0945412877557303,0.061745387905736096,0.0928430406446569,0.11580719512773222,0.035107893813266504
S100B,0.014231325656033945,0.009332882043293831,0.11177218081328719,-0.00061044109196241,-0.02286766500651315,0.002701605156330416,0.06478089273950169,0.051677719897797555,-0.05655752212405737,0.10856953860079531,0.053628483768702474
F7,,,,-0.012460593441807643,,,,,,-0.02025550792644508,0.02119149440161338
CD5L,-0.023656648020225858,,,,,,,,,,
COL6A2,-0.03443413774129011,-0.040337629298490656,-0.029217301688508234,0.08470114960994428,0.05340427572430506,-0.05157592800509,-0.07205928689585758,0.005994826964651914,0.03299975886197541,-0.009857881559790007,0.031961814422461245
MICA,0.04922088693686476,0.02964339204647998,0.04903870461947753,0.08937288482028989,0.027135909903689227,-0.042550168982841856,-0.08249950460439112,0.00285387148206692,0.0116039929168485,-0.016603354206136466,0.029151196192344794
NPPA,0.021754721557028955,-0.020912155897178864,0.011868220771226014,0.012466586320886876,0.018965913433465046,0.05774811849487884,0.1435929062498019,0.03868470755343082,-0.06402935372777319,-0.04993549314877483,-0.0018998459720607963
COLQ,-0.03388365935126447,0.02382875775096716,0.038432456827657405,0.03737917686625368,0.045350181578826164,0.05393093158569549,0.03256319936441867,0.01964959199567997,0.05123741486126466,-0.02949309607932772,0.004163896523879488
SLPI,-0.022894318354711007,-0.01003481774189369,0.019415135251916852,0.045716861786404814,0.012652685117844486,0.022466370722479423,0.013143387215500717,0.048056110995474806,0.06907464094455087,-0.03708324084332909,-0.04522357559842139
CD59,0.03742303282281761,0.026396741387600772,-0.04954574812545235,0.006779388648231534,0.001130007780694236,-0.034175362968506415,0.011218144903002282,0.04938094810080174,0.02188882602584327,0.040527186975922,0.022594090328341886
PDGFD,0.017907351754815642,-0.03597758499780837,0.014711732637049932,0.0145363058557043,-0.007990625368464743,-0.023111886175494745,0.047587141929100844,0.05506462603386086,0.059230248311069,-0.02132541824330669,0.036058102953098
FGF12,-0.04223835499269025,0.030978486310482202,0.013881427871229958,-0.07921556909470615,-0.041661355084716224,-0.006625679966996415,0.00875182814940037,0.042821964389776465,-0.015761620212537304,0.01724943730898622,-0.00493055092905778
TAC4,,-0.006110983447833494,,0.0613958689084499,,,,,,,
PDGFC,-0.017603111978652445,-0.0009457718531835044,-0.04062645874322305,0.06354521899245459,0.018557123369056253,0.025694313298117874,-0.022252392207425854,-0.024755695284016745,0.10707777155163388,-0.016511852680628134,0.03587511365114497
CCL28,,,,,-0.013959475332400205,-0.015025372918346417,-0.02148239336903428,,-0.008054419712440858,,0.04984842135822913
GNAI2,-0.04883639785374678,0.017379573020237488,-0.04563089668342848,0.10150829719587746,0.012851039853066093,0.0023969912502932434,-0.03025140494572788,-0.011484206498200429,0.04219054882222357,-0.014526567475805057,0.09161449241172609
IL1B,-0.01780440603115307,0.0225070611909198,-0.012041948345742497,0.046507606159673726,-0.010046548732062436,-0.030461642160613214,0.001176841873467405,0.015919450408596016,0.01780253591405349,0.02790292847354362,-0.017978221471668564
TRH,,0.018334304553944122,-0.01282806896155123,-0.008986555585666989,0.05328040094856876,,0.018332961315872268,0.07349366370308531,0.11827270111297206,-0.0025630996156455364,0.03205540431519667
LIPC,0.0109139314455668,-0.02376704888794443,0.05252590247443878,-0.032071251314958034,-0.02519667960178463,,0.11389088369090399,,-0.012551998815156623,,0.08916850473570295
UTS2,,,,0.023959720253183863,,,0.07750395447138608,,,,
RSPO4,0.11087553231675204,0.048059854618608885,-0.02105463539007748,,-0.013477029757715937,-0.013086268088532806,,,,-0.02269577107706986,-0.023936824946952373
CP,-0.007123590221439383,0.0007992113042464331,-0.01442002626734624,0.062148764555133504,0.004085496761185616,-0.033996864482695524,-0.022620176128549486,-0.0010710010057538386,-0.04206776253041021,0.004535996664230356,0.0035736858156197792
CCL25,,-0.02403081562909392,,-0.017585753669268595,,,-0.06996207709536288,0.014070127307608739,,0.024046584596902825,-0.021994962098809398
MADCAM1,-0.025340968367089094,0.01139035527415318,-0.016010996051974185,0.01059469325671432,-0.018881474896965306,0.03949122626081366,-0.006495107787143711,-0.01808101857129157,0.024520061962137688,-0.018463839663293034,-0.03482254813530483
SEMA4D,-0.056468728511862964,0.03295241346059591,0.06396432307979644,0.022336546898748002,-0.01039745501968666,-0.040417017476737156,0.06561634215236685,-0.016108035606200787,-0.059788096436513775,0.018832036610709393,-0.002658152001549953
SERPINE1,0.03766451953286227,-0.015073364479891762,-0.02471380583741485,0.02270886830384152,0.03292008457577837,0.080362193564635,-0.03522020967630176,-0.07977062157182946,0.07176663036983857,-0.08241891815313332,0.02168021509125503
TNFSF10,-0.010000748840822518,0.009603458836178805,-0.03737988718750821,0.07806282763198438,0.008497043674426543,-0.013637833532035185,-0.002801721753878267,0.06797169605173058,-0.011342576989218566,-0.029014117029471546,0.041194941118727214
FGF14,0.025546973233802794,-0.01882962232393398,-0.02004343394395286,0.004006676348867488,0.03121471512586212,-0.02325809537985675,0.04280761377453454,0.05287073646882989,-0.04617087189617251,-0.05791927669748568,0.028408978671513346
BST2,-0.003995528027727518,0.050152296859362476,0.12551512829850098,0.10069758792063928,0.017730946829268027,-0.02315153385388492,0.08833288413951167,0.06935725701829268,0.04161090656704285,-0.009007843172295648,0.02727954668671438
PTPN6,0.01027225360416798,0.015090683823987202,-0.025860671006833185,0.05366801009217768,0.04857466309763427,0.015628308522202917,0.05143526278590692,0.04220274503764012,0.044674503303267554,-0.01178344343308342,0.049936873880108416
FGF22,-0.018705296274194632,,0.04749707199410939,-0.012460599038297672,,0.044660597344486894,,-0.018461211414022006,0.021998877440095828,-0.029052474945734572,0.09535366478440879
TNC,-0.021591088154187636,-0.0009296331282714693,-0.04270551250073576,0.09646901698339956,0.050553617879507906,0.0033413445997337787,-0.09956851228235421,0.026744964766035165,0.07418415063430367,-0.050916468699687245,0.02292301891588556
CXCL3,-0.028352385106612796,0.009206668288492103,0.05435398662540691,0.008184914326309953,0.014382750168161972,-0.013999540722724853,0.019845478840594375,0.02022479360388544,0.1614005844923885,-0.003968321664056261,-0.012817298032297815
CRH,0.08634097173671837,-0.017767344530558168,0.10071613653285612,-0.021725534774371356,-0.016173620565533422,-0.01889971358239114,,0.02826604707289515,-0.008714016507125902,0.024778640980678616,0.12036976015842735
GREM1,0.01162587312753899,-0.015945268839282472,-0.02982659594566981,-0.03886798764589811,0.00930576713046543,-0.014859086098777573,0.021559342743673295,-0.042874762909626885,-0.04418268812205976,-0.023205386098699193,0.010245667682835247
MST1,0.011484875168995417,0.018261282273522566,-0.032656407961430114,0.05944451482559653,0.04293789200459697,-8.545120253423117e-05,-0.06444035105427087,-0.0186527986450471,0.019498788421208422,-0.010251918764130395,0.06037604876787077
ITGB3BP,0.01840575021697494,0.0007496506356553549,-0.004016814953761425,0.06487519902690358,-0.004843154400504318,-0.012610587733824367,0.06659596831864772,-0.012973556489407019,0.0013978482583392338,0.029246586083438268,0.05184675305461677
NCAN,0.009618411585809707,0.0003892707604905391,0.04948781945200647,0.0012574642277262114,-0.0005822306706762828,0.030497954893628002,-0.048515541880812016,0.06125096970357188,0.09451854421151555,0.023928382088269546,0.04736236644503607
DLL4,-0.03332621250496445,-0.005822442618798566,-0.008037660687651348,0.0485576620719145,0.011794705631067584,0.013562922774462098,0.008932251884191337,0.06103536026322449,0.0023425639479007563,0.06946058065019704,0.07231272643028405
UCN2,,-0.014330327368374453,,0.04492050147068998,-0.01442703150486023,,-0.05043152568720153,-0.030734797667022928,,0.05774445648571072,
VTN,,-0.028631097400554046,-0.01839216517422126,-0.021004495239591803,-0.015582501247763775,-0.02003584507405271,0.08182616504895043,-0.013754809750952647,,0.00510704961648185,0.07553147607802958
CD70,,-0.011477221865401387,,,-0.008652491958106495,,,0.0060308543764306674,,-0.026003003148574278,0.013651642353906975
GNRH1,-0.024508990416690357,0.016209993106283675,0.11114692598568675,0.09361010653582125,-0.008524674106528043,-0.01466273139772282,-0.041710426706278746,0.0866896006438977,0.0125017489642919,-0.027300755080562355,-0.005762762938115912
CKLF,-0.03251375333019748,0.043078976909944486,0.03643654168053256,0.0732061630335878,-0.018545230749434403,0.01997158868972438,0.013121697244834446,0.09831851568743769,-0.013464225811870865,0.009762250359443048,0.01193544266789316
NTN1,0.040363213236774366,-0.017557059949226114,-0.008896240240343327,0.06102592476877191,0.0545927844141847,0.022552978143562514,0.019819527671283033,-0.03731010426581062,0.08290053025359444,0.0037644433561868514,0.08111840679714112
WNT7A,0.033556408355089135,0.02861221725147165,-0.04677281441268061,0.08127085579113351,0.04063269175234126,-0.02939057652184167,0.024637607473613373,0.013459950675853113,0.060699333671882835,-0.014105519892591735,0.11280364591815296
HCRT,-0.023275687093385768,0.05081170783450715,0.023197454689501597,0.029353613854408267,-0.013477029757715937,-0.025250041813886244,0.010988214796983158,-0.03323055194249891,0.08881675290614612,-0.03076393335641138,-0.0026174726847859107
CXCL1,-0.019900680881286333,0.008383968693687797,0.023010561731435536,0.0961219447689753,-0.01134533100516979,0.11891716270947268,0.03303161773193052,0.04254351941855496,0.05162299149118796,-0.009285472818889914,0.05967268840822834
EFNB3,-0.0005661845725487306,-0.005238462608991366,0.011663904743399648,-0.0679446246951886,0.01883113980296979,0.021309517045171013,0.04780838226531782,0.016505696608268297,0.08335386208054738,-0.023416842706059808,-0.004064597151183206
CCL27,,-0.03376199477987566,0.02586409969052236,0.0556732781026467,-0.020692724706857322,-0.013086270002695825,-0.04354115828655485,0.03320341803252845,0.11363364166107816,-0.03743502452785617,0.04171526804559027
CCL7,,-0.015158406671143605,0.04185606303748877,,,,,,,,0.003273195319887831
BMP7,0.0433123496960884,0.05557251114979895,0.015773335137916386,0.033003830812999596,0.010311867340210513,0.013567132688951907,-0.1081670361031352,0.053116518811073606,0.12941063758166058,0.038070502198393634,-0.009581139139439487
FGF5,,,,-0.013774181318000712,,,,,,,0.03923377402779721
NRG3,-0.02957094250834294,0.01710495937655266,-0.04885758582465944,-0.043984582087783594,-0.03328367489688251,-0.028546977853205525,,0.05068226104614509,0.012074751942681644,-0.04014839822651246,0.033279306823272896
RETN,0.01066667565357634,-0.01741738873722947,-0.02415921024037971,,,-0.007696862973641903,0.02180653792578429,0.017968843077571853,,-0.021709807070100753,0.1282989589669991
OLFM2,0.019903287050984465,-0.008658896396745632,0.01890669597017054,-0.02130953790815248,-0.08982047888320008,-0.05560023897282766,-0.04046380085285611,-0.04574633380647748,0.08552048422144465,0.01646636206643804,0.08691092142618784
NCR3LG1,,,,,,,,0.012251965711368211,-0.02624207942166744,-0.03131272310747477,-0.02138197286620123
LRIG1,0.016377266160285307,-0.05589630072511705,0.015830570058996327,0.09238375668933241,-0.009386831466554542,-0.02670052702435728,0.018751023473496022,0.058160643747851196,0.0721687435703219,0.0381370305299582,0.09389318591939688
SST,-0.01213198476468216,-0.01773727758961511,0.01798107511952377,-0.08893411472855166,-0.01892915483141236,0.09340779155505013,,-0.03753604335054191,0.0074431692735130355,-0.05506229748142126,-0.0048418082217810705
TNFSF12,0.031166827537014965,-0.020961020077436093,0.010527793784033825,0.10503745392329739,-0.009533126969311119,-0.010668934526173119,0.03711250242939779,0.02486906004827421,0.018313109230570203,-0.003222260262754723,0.04069879664310973
SPP1,0.04171429032201319,0.01720544023192893,-0.05046256854699372,0.11875192500034631,0.08892513640527575,0.047837979905262305,0.0470452954312188,0.03876952275102211,0.03177788431694492,-0.000907021806102447,-0.02033688537962455
CLEC3A,,,,,,0.02131997817462587,,,,,
HSPA1A,-0.019682268780501666,-0.0023870333992159613,0.01161191981665507,0.08673849553389522,0.02428576913204094,0.048815098810699,-0.06284430245516283,-0.04148703079217725,-0.010428878150962545,0.004851966785196515,-0.058582855013651014
VWF,-0.025329471443921253,-0.0351502220704135,-0.019557112625814176,0.08117448402728564,-0.015018037625594387,0.015121175359926407,0.033408166213998836,0.038156092259291445,0.06242975207933719,0.053464365633638315,0.029171634846792326
S100A9,0.041661097039500626,-0.009699122699839326,-0.04381833003764363,0.08965358260919236,0.007380706079511098,0.010373286029772841,0.056315791608818916,0.06848158644235283,0.041935901628429015,-0.016143841014044445,0.020962468076634207
DKK2,-0.016422067142843347,0.00489311785398821,-0.01440894788174009,-0.0238847428321945,-0.01479130460344416,-0.01270334203714484,,,,-0.02230618876183054,-0.03138861894740716
NTF3,,,,,,0.04509571792082368,,0.058075158231027546,,-0.010241929632935324,
IFNE,,,,,,0.052788382814424994,,,,,
NRTN,,,,,,,,,0.022971661701158302,-0.01725569275319605,
CTHRC1,-0.023022063328693932,-0.00818410378809217,-0.024796508570555275,0.0969263834831096,-0.020983557837511633,-0.015895443565957575,0.10112280332426642,0.013020711864890133,0.04080071497873756,0.04203055096468851,0.03031108288197568
ALKAL2,-0.013994255040053723,-0.01433032629028665,,-0.014128248680609806,-0.022878924382929825,-0.016666109709876867,-0.021100084262848536,0.014887694914617272,0.011721190465046952,-0.03345258402276508,0.09507896404974696
RAET1G,,,,,,,,,,,-0.018516458179829526
CEL,,,-0.025308443804176437,,,,0.0300259289756182,-0.02364304912294793,0.05841783553266804,0.10139649127345216,-0.004994296686004936
CCL19,-0.013162015538808287,,,,-0.009620659119699148,0.013993253926408452,,,,,0.011913612351028977
AGTRAP,-0.019009644840561966,0.07308322863990764,-0.021025722362226995,0.10698888627862972,-0.027937635021680594,0.011880935985204151,0.06929253856181994,-0.0100665329596937,-0.004953068283989402,0.06285062199675744,0.03953372998056487
HLA-G,,-0.015358736130459707,,,,,0.17117405433112137,-0.04095913597903171,,-0.025716893290162697,
CCL23,,,,-0.013952280046423423,,,,,,,
TCN2,-0.0408103397479831,-0.01686417156222438,-0.006094729105129786,0.09314995214372293,-0.05351057015151765,-0.025470013664281105,0.06148573328618485,0.00043773106186352945,-0.02378570347748727,0.0580143934865661,0.03777224088702538
