,MGH258,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
MMP2,-0.036144673490924935,-0.014620706475083083,-0.09895372389044843,-0.01313663505994571,0.024377690924663804,0.02085601902379158,0.006823188492138222,0.01913249317884733
PPY,,-0.00988695234652716,0.116612859742552,,-0.034547213607197244,-0.05675877460809326,,0.004239845311672187
ALKAL2,-0.015028764767630738,-0.02384892292679864,-0.0037894741627341115,,0.04725401372184906,0.05237715610311708,0.07413050417671656,0.05746222677324144
CSF1,-0.08323601409343927,-0.011544454597814073,0.08046250376897959,-0.08331387405535368,0.08673499365451849,-0.0098685802957272,0.0963231710105499,0.03763044458085669
SEMA4C,0.011825214678917017,0.0012573788700265232,0.046910728238789626,-0.10629018083193328,0.03804635743691431,0.03756130656938862,0.023980096681769918,0.052558615905468196
BMP8A,,,,,,,,-0.020046196457001363
ICAM2,-0.05333801994687349,0.021225466046537796,0.025059672950329445,-0.01307101078150258,0.11393884112540857,0.11429298724741803,-0.016646185817793115,0.014822395126537246
SYTL3,-0.0470891770648483,0.011420339831571105,-0.007932334874283704,-0.06842502461262297,-0.004908930028365703,0.017266631319517733,-0.044518460456846924,0.04968601970208283
IL1A,-0.023523301361269625,-0.01651325187823729,,-0.05054353935367454,-0.011478079154554274,-0.0011328106255469146,-0.01575245787713117,-0.015677065958021704
HLA-G,,,,-0.033991527788365825,0.1010594758216694,0.012245241500714963,,
PGF,-0.05202319050263548,-0.03492609037768487,0.0753942061124358,-0.03608510718753842,0.05882255775630559,0.09346904185780806,-0.051767486682548984,0.03154905425934332
LGALS8,-0.008125884158587624,-0.05018314990562355,-0.007304386042244001,0.025398125985631136,-0.017610928838902376,-0.05775117491410545,0.0035436619963284933,0.012633750617240173
DKK3,-0.0466817241002419,0.02861976802600141,-0.024814208241635688,-0.016774970551402677,0.02589048768278744,0.08061532699236355,-0.020064584627726183,0.07188254572775098
COL16A1,-9.614975758276957e-05,-0.015750394392827483,0.03820958406974442,0.028944066477563302,0.008804353710369443,0.0789366467393257,0.08687573971027009,0.05898533743654905
TPH1,-0.03771367121872801,0.025242567727720308,,-0.0325776129660406,-0.03454072776799775,-0.0060906628965229775,0.03642112572206302,0.07235359038020274
TNC,-0.003717830720757728,-0.05914879073086135,-0.10803791498126947,-0.036085347831619284,0.004436626056717026,-0.06996119015105315,0.06038736692848138,-0.020728481036386807
TNFSF9,-0.02024407534747781,0.007207352344871306,-0.02760690067349994,-0.03305475943004473,-0.022354491095851747,-0.018800357649889136,-0.019691387511077657,-0.004637964314778641
C4A,,0.01130681889310001,-0.013833336132165324,,0.01094827981236882,,0.03843459567905463,-0.011875431656031932
CNTN2,0.07525663110259857,-0.01406243591869153,-0.014647296027577248,-0.03900178037052535,0.025632387106304465,0.09134806336877398,-0.009231229856772143,-0.0059193324864318326
F7,,,0.11044899709371894,,-0.01999686152424422,,,
LUM,-0.03460995320717444,0.038797382563666064,-0.04038388182749445,-0.01842112727578659,0.015141159059780685,0.08838916116553794,0.018335323601756343,0.02773068154624378
IZUMO1,0.07532603942562346,,,,,,,
BTC,,,,0.09280026341799764,-0.01446702629722508,0.00337943880729981,-0.025024900511344057,-0.023282456590431547
APOC1,0.05099670052877076,-0.013689486566703933,0.08119595078119156,-0.015635870953004023,0.0011005709104273194,0.06375398757749443,0.022925130267358144,0.07841891717290583
PKM,0.0342319076735327,-0.08920574920098165,0.03462468561633484,0.15082481807476494,0.03006243388039856,-0.13893066201452736,0.00029053144481930234,0.01446340457885764
TNF,,-0.004222955321895382,0.047553793490976985,-0.10491828443095269,-0.014041676886220888,-0.018272029103534735,,0.06430669252798546
GNAS,0.019996454083926935,0.004299327071022469,-0.0878944024824122,0.08351653269656555,-0.09361616699798951,0.012925263235388696,0.07149302247674236,0.02678340878479858
BMP8B,-0.0468901637769762,0.058434960093830486,0.053284207080662255,0.06075967804204283,-0.0033400185520578583,-0.02643153302284911,0.04046032268615685,-0.015370876631661836
LIPH,,-0.00944991577683789,,,-0.014255845034638621,0.05771719040633084,,0.046380543171439796
CCL28,,-0.014551315688134045,,,,,-0.02016015453149855,-0.015565914895137986
PTPN11,0.013276460353053037,-0.002840094931657376,0.003966485522489044,0.07290124824977007,-0.039508211458871664,-0.022857118781015956,0.07097303582914252,0.03011963745254418
ADAM12,-0.051958428538115206,-0.024651723846748297,-0.0011445328469773417,0.0773057313281883,0.004961909635982188,0.04348956011491809,-0.013885021991732738,-0.006526324335228355
EPO,,-0.009886952778094583,-0.011466894730222275,0.10701093469702233,-0.0154822117837756,-0.021157605504169587,,0.058654972291051134
EDN3,-0.028430415657713516,-0.0153242891831444,,,-0.020878372577788025,-0.01434014665777399,-0.029440309215399522,-0.030076783760024463
CCL22,,-0.01990759353400712,,,-0.017522529143095125,-0.019348306277616592,0.07887961576580932,0.023611075709802375
CCL2,-0.03282632900522505,-0.023457013821231467,0.0784386745294016,-0.05195775743005602,-0.003425316742710733,-0.017024618176952035,0.06371845469701258,-0.011400761887188048
DSCAM,0.11402816874265098,0.0541837684294529,-0.01687037921232198,-0.012407832087955671,-0.004619238893656145,0.049890000747457926,0.039920809332224694,0.08602586183566915
ANG,-0.044521644244035374,-0.019915380193640836,-0.0037708163343003935,0.01411927990722169,0.03132441645042689,-0.05630457046582921,0.09574877395378023,0.07106738293624028
FBLN2,0.1711168464619448,0.03272550245228182,0.05567325526989009,,0.0031331131495859676,0.07486053069978572,-0.04944852813341391,0.06806232843182583
VTN,,0.051892025845270175,,-0.0492598227252401,0.006111032591563416,-0.014877601667057557,,0.035936793405476744
VEGFA,-0.0384228244309924,-0.06513463128920739,-0.05188669608886929,0.09410210404984097,-0.002570525921076364,-0.12690362307593175,0.010453060541244633,-0.06284887397388018
F10,,0.09004000169015772,-0.025683608510136412,0.00039346370822184644,,-0.025409584533162152,-0.021651252712878048,0.0674185108296281
SERPINA1,0.029174812849269725,0.012079063498721336,0.02226717523746229,-0.12573697190650412,-0.017436671528012447,-0.012890325108244331,0.01564900724648437,0.0009216418553472275
VWF,-0.013614314643558872,-0.016278299815836055,0.026926767409524464,-0.07063896283487323,0.016993519472851243,0.09537985418777156,-0.08059169772823882,-0.0096156401582422
GDNF,,,-0.03810261992991701,-0.0013738040810645086,-0.03903256847063834,-0.037542626484059385,,
VASP,-0.0077346000196564365,-0.019042052832215575,-0.017720695079122054,-0.02504060432356049,0.04488056669913924,-0.002608653751364393,-0.05020602863487913,0.020627221998924562
ADAM15,-0.0390849125286517,-0.011999365927746324,-0.014330059180956322,0.00795821920587475,0.03441478957583427,-0.007950544614041731,0.07710677083113349,-0.006152038927216701
WNT2,,,,,-0.01920414674606142,-0.021729920663044563,,0.024389689604952698
CALCB,,,,,-0.016807140936602825,0.006657146857395646,,
OLFM2,0.053758256617573025,-0.06711600879928725,0.02111236998933621,-0.08133367043612308,-0.02613951200848482,0.04696629505022849,0.04172693828419255,0.057042920263896776
MFAP2,-0.058395102384625,-0.014733710473684167,-0.006103013546671186,-0.03337366530664309,-0.0386949462516757,0.11748781282957545,0.004389386260321617,0.06751456048559785
HLA-C,-0.04962854249896204,0.04277587050550686,0.09851356035915829,-0.008015336986847883,0.03578809826208464,-0.04471864007354406,-0.009310074884963401,-0.003172416338492821
THBS1,0.0008179411817176141,-0.026191646966368796,0.08397310723133754,-0.04953727929695252,-0.014804395919402507,0.03668432581227489,0.0055658863710027935,-0.08082329846927096
HSPA4,0.03160595592312931,0.020342848812179785,0.09309185830331573,0.003287105942990187,0.06462039260523993,-0.019613812788739825,-0.0302767612179497,-0.024645536986333084
LMAN1,-0.04063818675076128,0.009612583759318014,0.020892952252076415,-0.025278419398383815,0.031435834760848304,-0.05424855482942274,0.017964262976679416,-0.0460360197510647
LYPD3,,-0.013842529144937677,-0.03342278241601842,-0.06067865537971287,-0.018419340259252646,-0.04048762685945933,,-0.008909978906163992
APOE,-0.03606582636238665,-0.002941502704559279,0.06810490309357356,0.054734771778441674,-0.07785354743653407,0.06307285544011225,0.06597946380917724,0.0490153314226965
SOSTDC1,-0.020244083274218803,-0.012532811513921736,,,0.022627522915788824,-0.040035553477478704,,0.003320627901484143
ANXA1,0.007197914166367141,-0.03431852670509972,0.03459500373080098,-0.017027579552476305,0.020239375766117323,-0.02117384413478112,0.019913856018258725,0.00748868561508865
WNT2B,0.047762521763423466,0.03371622784324358,-0.019717990343898827,0.023137019622918174,-0.02883668316636162,0.04413726445124625,-0.014206119864787805,0.056381272296602176
AMH,,-0.014251541917134848,-0.0014380060040012827,0.029524666540466506,-0.00923534032700279,0.04711434573922617,-0.020160151960650314,0.1125008976707672
GDF10,,-0.013314905172800495,,-0.02957316981972701,0.048164466226439884,-0.007978100557126817,0.016054320539449878,0.03440084106591699
EFNB3,-0.048418538828038614,-0.00798431316377949,0.01620212740836611,-0.02739591889075979,0.00803047912013238,0.005355329899617403,-0.005918076228480973,0.1148519993983273
LTB,-0.04758298181440203,-0.000831637322060603,-0.022674923344110705,0.09016783025703112,-0.02251886100508769,0.11236173369470899,0.05054742265425854,0.0631531987718716
ANGPT2,0.009261992570137875,-0.0675918170407205,0.01848721408217137,-0.033494856951870974,-0.01137255237323304,0.054734473182897765,-0.01561178450016525,0.03469211604173987
NRTN,,,,,,,-0.02544438499202334,
ADAM17,-0.03265532975122948,0.00473998261779361,0.017168427682507197,-0.003873939542244994,-0.002273044221570369,-0.03192360294433328,-0.012518708663102738,0.016849728127474775
LRPAP1,-0.07556115957732505,-0.016415903917075522,0.05085147642026375,-0.1074203623696602,0.05098707789483775,0.12143294494128924,-0.0256801240674646,0.03656846315126074
NID1,-0.09613763225655132,-0.02251993266308943,0.05362864680141952,-0.06294499033468602,-0.000842982715127646,0.04473084191107059,-0.0390668491811836,-0.032919061199972906
MST1,0.0227518429155268,0.03335546087826084,0.028202204871718844,0.04734334194945575,0.047846735365496655,0.01665435006424341,-0.0501668928808437,0.04203078923292923
CCL14,,,-0.017687736910377252,,,,,
DCN,-0.010180919978923356,0.04946594351510348,-0.06963083789771773,-0.04908269416433969,-0.02203267735562508,0.05856547841419701,-0.03854238660115491,0.014176605916231853
IGFL2,,0.011607303376873325,,,,0.017160704783295466,,-0.00396537952650325
COL7A1,-0.002737330618545733,0.02025488085433582,-0.00033491939101703866,-0.0695099828553059,-0.035023613276707145,0.031556562269931976,-0.01605797331237832,0.05563099975833694
CALR,-0.008358500127053461,-0.07998451928027629,0.0409069040574132,-0.06706130045923739,-0.06505739524263303,-0.023502516429765273,0.027600861093733168,-0.012193261058018766
PIGA,-0.04798271787939274,-0.016206402313570695,-0.006469572111956298,0.03442855160372242,0.007632125560250786,0.029831235499747862,0.026650384278257572,0.012782891156159104
CD200,0.007982557638313377,0.023461187767030614,-0.0027463925460956998,0.059197277351556096,-0.038640965425695145,0.06197874655561575,0.04835507963600128,0.06569795969309862
GRP,,0.07444032279474502,,,,0.020709598772460425,0.045072880170209516,-0.019641269819237202
CDH1,-0.0746342930439725,0.03063137008218827,,0.07356369505197963,0.016202838631231464,0.04980366934411584,-0.038809167451288255,-0.007341694999827694
LPL,-0.07278990927338085,-0.04757350268059922,0.02719219800376673,-0.13688341923678765,0.079044109946722,0.09314492031997841,-0.033660667920883285,0.04053766028404079
SEMA5A,-0.05956549575529223,-0.039363732849611144,0.02689784597378586,-0.1853027815099305,0.00339790222707882,0.07521000333073925,0.08059802978284951,0.01621283332599502
SEMA7A,-0.050643058891804316,-0.01202509405894189,0.02303479402165419,0.024412718625363535,-0.029245390735435615,0.05632913311634445,0.004085899023092567,0.033371542058899854
SEMA4G,-0.00946119951057795,-0.009707091954844491,-0.033702450197821275,0.19451367449963164,0.03768085079767917,-0.001887195064815417,-0.01480295108499336,-0.010855841758935293
SEMA3B,-0.05637738988916258,0.02044372405583459,0.029627785369699938,-0.029735751753656805,0.02483981179795861,-0.03545825313188928,0.04079953111378205,0.030023380201951416
RPH3A,-0.007625448199857883,0.0442679410176797,,,0.03154176251311136,0.049031479652757996,-0.07365219032824803,-0.03980483187997268
JAG2,-0.0378059646331447,-0.031836884949871344,0.021100317264036834,-0.07171537877232942,0.07926443056644353,0.06313506700588073,0.01335870628708809,0.019251435884470692
CGN,0.04308318396130983,0.00433218597085994,,-0.007805929062124657,0.06521953834370937,0.018263257003924782,-0.04287742608543294,0.02858223363573232
GDF15,0.04523906190347436,-0.040170449309835564,-0.01409670542902349,-0.09376923780452259,0.017525889599377283,-0.04607258713326954,0.016415670338770044,0.041252449245412146
SEMA4F,0.014453898435048726,0.014360919218582863,0.0463013616348493,-0.02684990539764481,0.006004411985567137,0.07040118626117021,0.047609479405437354,-0.009231138042247544
NXPH1,-0.030966780810843385,0.0017579369150336954,,-0.07386085192580662,0.07371421615845616,0.04547653180354671,0.07665456928946444,0.012580300349815554
ARF1,0.024499005030259455,-0.007048865572788713,0.02794465651132981,-0.12887735267242661,-0.015829857412521995,0.03937285493781726,0.07163746136015288,-0.01111369820088506
DSC3,,,0.09045276304271485,,,,,-0.016553061864648885
EBI3,0.12655019866656775,-0.011487637556383164,0.09380100599924879,0.03952259505699706,0.008990865453327692,-0.0055696292703626485,0.018543319269250777,0.12673032264293443
TIMP1,-0.060270848242565594,-0.07149700970315569,0.04600279347379149,-0.023781986696444858,0.013297398551710488,-0.09599652759884769,0.034359624099415835,0.008258938196482175
SEMA3C,0.036874706435974985,0.017125258936468032,-0.017213765984761962,-0.029729118035594252,0.005945360854479866,-0.08277835091111502,0.020167905610973078,0.03474052232557993
GNRH2,,,,,,,,-0.0179374985183978
GAS6,0.06474007195005234,-0.027839267515531035,-0.029690488662160543,0.09949133057553514,-0.009828151551492869,0.03415299798035612,-0.04762037523665944,0.08210204069015041
MEPE,,-0.03489119784131079,,,0.036643913992509804,-0.030116897587069036,,-0.02287371381748104
SERPINE1,-0.03446705555515471,-0.041088452414602315,-0.07457952653480679,-0.0010132775705623844,-0.02235180993662457,-0.10880365776812326,0.0034718253251639995,-0.03152114157519762
RSPO2,-0.021389034877416346,-0.023394584590922304,,,0.0805004118358409,-0.013793798824325975,0.024189015102724944,0.024490494411881975
SHBG,-0.02402952468388283,0.008174849453987327,,-0.060678763375317774,-0.023198363805330996,0.05957062538561432,-0.03368749914558138,0.011813592649869252
LGALS3BP,0.040703105633628826,-0.0030165900207420808,0.009238182644905496,0.022752724992968494,0.010281152473058951,-0.03830827597120149,0.12590873124395374,0.012544844720638139
LAMB1,-0.06256175300618809,-0.022262215317458083,0.06543671929532197,-0.022733918895889986,0.07483293936442001,-0.02209161469259929,0.019787356881781647,-0.011442528617765582
SPTBN2,-0.02087220193214132,0.053234984968429516,-0.010973179236769744,-0.029962067881729046,0.017672728362880693,0.04367116627270024,0.003967370792177328,0.02257508333801963
COL1A2,-0.0062570264968468525,-0.010479748676032683,-0.0767115596824355,-0.06828278706435637,0.014940832339550231,0.014433205909823154,-0.03843216721103851,-0.043862085276706854
DEFB1,,-0.01044226394801775,,,,,,-0.011725477326771202
SCT,,0.01896572078931983,,,,,,
WNT11,,,-0.016160666128666984,,-0.04102157954543779,-0.03491468273252001,,-0.021967985340207545
LGALS1,0.04804907392173902,-0.06985541304437487,-0.06316352022295325,-0.034513034052049744,0.0249473786877853,-0.13573306889013173,0.003913262059793931,0.0014493040546796688
BCAN,-0.07035958282167493,0.047261494624299315,-0.016304863583326192,0.040293619924147595,0.015206771407341934,0.13270523374603582,0.035501795596755197,0.05091427891315149
ANOS1,0.02239835271180497,0.04879181636079028,-0.015871856903374355,0.015700790290016375,-0.021054068695306287,0.1581304226430091,-0.023324733097406007,0.05492030175382873
EDA,-0.030111292147076554,-0.015038693928239722,-0.017009076515515205,0.011638189670283162,0.04280558001284822,-0.032584735983225255,0.06331756433502057,0.016164706323646305
FGF22,,,,,-0.005715163424665991,-0.019968182379994984,-0.008316228143393382,0.047695451408104925
SHANK1,-0.0254930641800976,0.02497737030792207,,,-0.027749557269454623,0.006423892735741546,,0.029986237151348055
NPVF,,,,,-0.017522530317615644,-0.01804960143022487,,
RAET1G,,,,,,,,0.0797389199171473
TGFB1,0.04782932773275477,0.00282997899649948,-0.02317761779912372,-0.0884987534424247,-0.05417742958938534,0.016655132424653173,0.021286939883656007,0.010871489215386554
MSTN,0.015755181447577808,-0.014188320249196744,,0.09521038849518475,-0.01984059404102204,-0.015340124886978264,-0.014252264658410788,-0.018031822954152645
WNT4,,0.003985946560547203,,,-0.03137196502408649,0.051650954454861356,0.030889123777422006,0.050294038983720465
TNFSF4,-0.03491163476353528,-0.0024544256069606446,0.035799768828216186,0.03621622079509962,-0.02738118476345761,0.12437911278054475,0.037866625695760346,0.06117544643576571
NTN1,0.02709278792885414,-0.061119774406934356,-0.02126552628118641,-0.09369953945465169,-0.00012095823747560841,0.06498431999410423,0.056108383403831,0.020027929285466414
CXCL12,-0.007887067229650057,0.03711546440714018,0.02313485879809697,-0.07577260251785942,0.02162555517970912,0.01219718436646382,-0.06193457960728735,-0.03113773450216272
GNRH1,0.009767525721216756,-0.010016527443388901,0.0064877296439553,-0.043058301293847655,0.051224854593995714,5.140745435674031e-06,-0.01990166116145008,0.007914156019489308
FGF8,,,,,0.0711885660694447,-0.02491366269712366,,
RIMS1,0.04347409790260399,-0.006277171835758004,,-0.016495178757747486,0.031380238833056996,0.04774985107782471,0.06883172432795445,-0.01168675657468065
FGF14,-0.03848210519886624,-0.029083694391720965,,-0.08709397752904412,0.05073545311787639,0.0430062153258047,0.015797908157085722,-0.02203421938237303
IGF1,0.051878075596194305,-0.014134928732285813,-0.03274400970063698,0.010744073223058242,-0.035853894419545076,0.04986119313556939,-0.024800025917462557,0.008291369999707152
TNFSF10,0.02179582845301752,0.0018199819314493075,0.008546409757542105,-0.01504369885171263,-0.02644823246251952,0.04028952534251045,-0.03407312761154501,0.01682942468083148
GDF5,-0.02138902643496542,,-0.02180190519246123,,0.04014384950145432,0.015634800256307573,0.003546013977361534,-0.009080511852191702
CHAD,,,,,0.034733835181293866,0.03644471821750416,-0.02212780266596069,
RGMA,-0.06211705851119329,0.04114235969391481,0.06338638969291453,0.056362702812462404,0.023897094703199947,0.06301186556196255,0.03340870628475375,0.04915997035364277
WNT16,-0.03987287081464366,-0.016509763087586095,0.024648191098692596,,,,0.12119957714256008,0.0706271793084844
CX3CL1,0.006887849719320416,0.010421754565516531,0.056392884346665395,-0.1250600629153127,0.034335113082805756,0.060253919991185824,-0.008433316715763417,0.06818126509577976
FGF1,0.10622212773188272,0.018391694257445076,-0.02403630237825209,-0.036672474538945045,-0.04605972313661114,0.060082929281133006,0.024984735109655373,0.04449111972552294
ALOX5AP,0.07204011801853097,0.00014013481433774964,0.03197870546759264,0.0021716633641118877,0.05419341054870024,-0.0821672660753917,-0.0035649506648000578,0.048801806540674064
IL1RN,-0.01903487911839974,-0.025965026270446227,0.05236150765290232,-0.018617194741384218,-0.015225796169947115,-0.03576510095632333,,-0.024939586618888693
PCSK9,,,-0.022350928226339765,,-0.01528423758769771,-0.01913756435790398,,
NPW,,-0.013314906427663486,0.07269949851035393,0.08582070677560959,-0.030795378362017758,-0.03737251058879416,-0.020415601588571662,0.04261647374419091
CXCL9,0.025649364077983457,-0.025904725638844526,-0.021578963398125414,0.0172404379316806,,,-0.02394785820518364,-0.022428210980052207
ANGPTL4,-0.008093296994802055,0.01825499128344804,-0.07382979440747027,0.10271052375640811,-0.014688558318848651,-0.1077025698465956,-0.04801522110041826,-0.008529388892735213
CCL11,,,0.006096642993784086,,,,,
UCN2,,-0.015038694855717103,-0.045449794627492886,,0.008577672065099106,-0.008924793009811515,,
OBP2A,,,-0.013494903241797956,,,,,0.06824517585966909
COL4A3,,0.00835687247341069,,,,-0.015143945150191514,-0.01948498066018769,0.04232987077593732
NRG3,0.020023350780244895,-0.0005622087750233347,,0.0992035865615588,-0.027885872826699163,0.02316671613076234,-0.0011629259145943887,0.027567658677125077
IL23A,,,,-0.04891629586735654,-0.015284232255915109,-0.007118645384757306,,-0.026841078761546247
COLQ,0.11548282705912347,0.00984287382749831,0.0332037290555741,0.005689499865865938,0.017611917385965622,0.09085652400095472,-0.04613124425515044,0.053907251245468954
SCGB1A1,,,,,,0.11181841765899037,,
TNFSF12,8.404616239842805e-06,-0.010267386185409715,0.02570554388778453,-0.024257507339516034,-0.008446519216056088,0.012758502135979238,-0.006960444510598137,0.06037447421991334
DKK2,,-0.015418412053389043,-0.026773476136722034,,-0.01804197502226093,,,-0.002839905541051228
FYN,0.07413261764643024,0.026163739667733776,-0.0683239567715948,0.043246147227775165,-0.004174963652043499,0.10924154875039398,0.03922718603714883,0.029610305168957823
ACE,0.016576081393404735,-0.028266003449746106,0.08266545915986653,-0.009227325525631358,0.05431668427184653,0.10797373292500057,-0.00526146779668586,0.024146674591473342
IL18,-0.05261129376983271,0.040121731741913,-0.03639894881159128,-0.01956826671616101,0.07626339655125064,0.11810772578838731,-0.01795240361065742,0.07660250249714531
PPBP,,,-0.012611531107668144,,0.0278402530747245,-0.022654523389786144,-0.0015816431870828577,
CCL27,-0.0216664473053729,-0.02157003486787633,,-0.021781628346191288,0.016397022172818864,0.06582844734917334,0.055217291856128684,0.004226841891434341
SERPING1,-0.013333758893811876,0.008208935817491905,0.0714850635324641,-0.14059540417063224,-0.01108936250762616,-0.016639748355790688,0.07326834104913925,-0.009446393245949324
AZGP1,0.0064830673308153225,0.0021473336952481516,,,-0.009813161813845398,0.004537065741116664,-0.02878565815389538,0.03766313297459191
INHA,0.002480932471480713,0.04504313708468813,-0.02320641058739592,-0.01467124475779925,0.028788916244601927,0.06505369627775537,-0.020415601467563552,0.03614751706964778
SEMA3G,-0.03287269665629276,-0.023848923800258718,-0.018600259894387513,0.035980595466429455,,,-0.018834959550444917,-0.03619860931553691
COL6A1,-0.02524823131185476,-0.03985585404167095,-0.07434713994952957,-0.0018170618320577751,0.017076457401357548,-0.05881930754138964,0.03867140823542592,-0.01667377506686963
FGF17,,-0.021848239684531492,-0.014326901305258481,,0.04388801119044079,0.002902331950047362,,-0.017713822069892138
TNFSF8,0.09862068829437405,-0.012312245801157438,,,-0.020306177365516716,-0.020963662208195923,-0.018279928487723914,-0.031031211210391874
FGF20,-0.03132027032246032,-0.018288618749215314,,-0.00793957940464648,-0.02208125105522872,0.04512487361344425,-0.01257070123368548,0.06837378197238869
ICAM3,-0.03090630285089893,-0.02204666471844717,0.09329570141208351,-0.026593508664385354,0.008294558205932178,0.09660299055646977,-0.03305818140085843,0.02771129079266612
LAMA4,-0.05678676851454098,-0.034265189980006716,-0.00577972515844351,-0.0615049949456982,0.051478557066925286,0.006645096016099073,0.07150429329018647,-0.010165144941729536
INHBE,,,-0.01658982073644937,,,,,
DLL4,-0.0362513906555278,0.039734422910346616,0.02001612262861468,-0.056409458599581,-0.05282402707785807,0.025250067598115256,-0.04991001937701411,0.05254831104322882
SEMA3A,0.027749924844211356,0.00959098228227652,-0.0386068656622964,,-0.02477917621052787,-0.007736556051489972,0.008511597804304764,-0.007891101994403968
RLN2,,-0.01254155978624699,,,-0.014041672327562722,,0.20500957466581776,0.000511999404296633
C5,-0.009077050652985258,-0.027442842419119214,-0.03250135582018544,0.0066327882618738695,-0.053854343534443745,0.012957711586789955,-0.019114326147013895,0.06230251937148279
COMP,,,-0.01959658049009453,,,,-0.02189070453208088,-0.02525469398375776
EDN2,,-0.01522963299801981,-0.013148284731350856,,,,,
C1QA,0.01595257146975366,-0.012753931550031032,0.0882660254619605,-0.14160159417049928,0.0012664117140988242,0.044101420989518296,-0.09170296791747445,0.009408763412638617
UTS2B,-0.019948247887962144,0.03922053237684381,,-0.03399155338444056,,,,-0.02178276248453531
COL9A3,-0.016473490846016226,-0.06187929297702436,0.10982511061916289,-0.12727295709259553,0.07456413576823417,0.09797186277413744,-0.0039626834906800685,0.08696063917744185
DLK1,,0.026009931749475017,-0.020897958919139613,,,,,
HGF,0.08417722925673546,-0.02148192085768447,-0.030656359516662634,0.08510117544608671,0.045461522395891185,-0.018696330304175238,0.05076214128062265,-0.02789537513921412
GIP,,,-0.01741914243793699,,,,,
P4HB,-0.010873284556016065,-0.06454447223694067,-0.009963634273264799,0.05802652414610618,-0.02166739985269054,-0.0997487068829017,-0.01319824666518003,-0.02422703142503254
ADCYAP1,-0.021940584499346178,0.03301860266626249,,-0.03879359350334182,0.02454605319396925,-0.004936050486073149,-0.02343083024952385,0.022915823911837035
GREM1,-0.04285001551762189,0.07197307215060103,-0.013755299557264518,-0.04717108984476238,0.040010198662374756,0.05036424207989496,0.009760265034253405,0.04186266051902605
EGF,0.08316500105496034,-0.012210331655993254,0.2094021031149189,-0.035801140694424055,0.007772651131524465,-0.01827203318740198,0.012039055418067459,0.099179604276224
VEGFB,0.041161814748977454,-0.07254472730240744,-0.024078454447800386,0.16266685975153805,-0.055691596519019414,-0.017006484121142012,0.007964840543710619,0.04325029195520787
FARP2,-0.08276141648342235,0.037267792886990524,-0.015196626341659344,-0.07165771118969416,0.04337032793383895,0.07068084998983135,0.04464620385018125,0.014182019797253162
IHH,,,,,0.14469164011421132,0.014556228370160245,,
LAMA2,-0.05956667987428275,-0.006908938020553062,0.02464732912356238,0.003273647213032313,0.022065682695957323,0.09398795618123126,0.056330322177794385,0.0031138318910627965
SERPINC1,,-0.011598708524218994,,,,-0.018272034640982506,,
NRG1,,0.03623332820703542,-0.03409631314726708,0.05006766323837337,-0.02958652966427604,-0.019230036134138023,,0.02820541152202778
SPINK1,,,-0.022350922082835574,,-0.014055407213238759,-0.04989464616650422,,0.058982548611271
EFEMP2,0.06668895085307713,0.004551103075875364,-0.007251065906679485,0.03864389559833634,-0.023335078520487072,-0.028467633266790297,0.059263348951329765,0.009891369662513196
SELPLG,-0.08982996394612057,0.022280121555994833,0.019164398240277648,-0.008177509394061297,0.023991267871371326,0.10989439883020893,-0.020530623487576723,0.05906517886109538
GDF6,,,,,0.03006967350290902,0.06960268238594994,,
HLA-E,-0.03520878317120598,-0.015064320536075511,0.031003932213143588,-0.031665662807104845,0.009042916205985383,0.01303118694975496,-0.0015176537232834254,-0.036178301298953636
PTN,-0.057768028899501576,-0.09970924145341258,0.02219237382754773,-0.08675367066201306,0.08773944231004915,-0.02998271038302229,0.039563004735578576,0.04757131629162879
CD274,-0.022994355304843186,0.012016301443243923,-0.023727916566753583,-0.07004631956720356,-0.027427639102034284,-0.0450818031030064,0.03899128739346515,-0.01129211097929212
CD14,-0.036212207742013544,-0.009573731880163801,0.11164651567018657,-0.13308373748382404,0.021569152228121575,0.031302909585717444,-0.01539975070853186,0.04201970868445192
SFTPD,,-0.019907593620338008,,0.048178141672221245,-0.02714815263999216,0.0752541771993752,0.04916700790083043,-0.03974526691670829
SLIT1,0.024079626773957627,-0.017200627390793057,0.009126207421006395,0.002204577540286096,-0.01162152748045094,-0.003701136046786451,-0.010793748155309217,0.039052695573332664
CNTF,-0.025729645583929588,-0.009886951832756495,,,,,0.0076145328825316175,
BST1,-0.03180036991689979,-0.014672455846275596,0.05696666955407527,-0.028702221910499686,0.01971897423611258,0.022303946488367924,0.09439552231638428,0.016221494767985005
AGTRAP,0.03333320783948159,-0.06031033403825312,-0.05180451535498467,0.07989845139054984,0.04337310446153059,0.029976820440790013,0.044857362133324565,0.02256679499715887
LAMC1,0.02803907976515315,0.025691957036070648,-0.026534946097313137,-0.06818950494691942,0.05344966782409647,0.03038109734844959,-0.0821531219504574,-0.018274026732106895
COL6A3,0.025792485307554913,0.00714923280587854,-0.04753052910752905,-0.00355367550085408,0.06478278125879307,0.016343337131994762,-0.03326854797990159,-0.012369781677226764
FN1,-0.028545087189846795,-0.05325182034038095,-0.07456397818823732,-0.021879110532392994,0.013480780707525829,-0.05236850776170199,-0.03881801797684196,-0.048508224778704694
