,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
BDNF,-0.014118651323811796,-0.0208638725475783,0.0031689539274954693,0.07399381101824676,-0.08380992593063166,0.013462119904344472,,-0.03109252416728133,0.007343537740589589,0.027284059773359456,0.06559547069760654
CCL5,0.0012856496235592605,0.018896184353289727,-0.0414875402830451,-0.02440093782557711,0.029878990714791,-0.0350526555826463,0.1006556020051084,0.015180250980543486,-0.02487878732053196,-0.04270970111351124,-0.012912150442064554
GAD1,0.01738434391210054,0.031804721109956434,-0.10324075820532902,0.01639584422479471,-0.06929494114939222,-0.05461127926292135,-0.04782915589886425,0.08209271252928975,0.08572490740917087,0.0010879585678847442,0.010010537754873015
COL14A1,-0.019694953125708667,-0.04550420879252293,-0.0371605827692685,-0.025859577156909706,0.01856899705437526,-0.043813435668334275,-0.020537431851566767,0.05775274138161985,0.02490696544428222,-0.02982366578935191,0.008000062389538848
HLA-A,-0.08191040348896075,0.0035166689349220752,-0.03485862176502967,-0.04690033142982916,0.13394632278972285,0.084179119075521,-0.005428330404400195,-0.10970947925258726,0.033011071748339844,-0.08706299667901468,-0.07408918231561602
CD5L,0.06957850214830881,,,,,,,,,,
FGF18,,-0.014018332611519356,-0.0333426503974722,-0.023176181125104042,,0.04743219158771645,,-0.048441599103928264,-0.04116389975622541,-0.01688379936385773,-0.023228209146786104
ADM,-0.030817861353281954,0.012466228406511817,-0.033517223284942395,0.04806925196707201,0.08684941375919508,0.0021226168889440723,-0.059782996900386694,-0.06636982122394967,0.0006999489697710265,-0.04960996835011822,-0.006289140100466118
CCL15,,,,,,,,,,,-0.02014582398972628
GNAI2,-0.007656157664212511,-0.038443909355027,0.03487303753788556,-0.015556155932257065,0.10559472791024883,0.03956239584833656,0.11561534426940179,0.005183694837394135,0.0045896822977162105,-0.03000182938808026,0.009709675569613186
HDC,,,,,0.1554100686606698,,0.025878188431899853,,,,0.0950158314831358
COL11A1,0.05854017579003023,-0.01870611173995573,0.05399975889822896,0.06610593273683056,0.06190944468466378,0.05550700258222169,,0.015006800580997435,0.011144339331610282,-0.016146605358145643,0.04020555336280284
NUCB2,0.0047023412984383275,-0.005330259952757927,-0.005590542613177496,0.008554709290519687,0.07370484640688292,-0.013472473531170906,0.03297975339201496,-0.04511398947614019,0.06541036214820058,-0.030830680946210585,0.012534182307814157
CXCL1,-0.016931178903335276,0.07773282763699699,0.0346440508317433,,-0.00318327278432404,0.0014063887468702032,0.04267491625453927,0.0014202606866047538,0.03462057853462812,-0.04059636827377655,-0.0010470861892701087
VCAN,0.07674431365320682,-0.013363675093302198,0.06863179530638976,0.026836245324716793,0.11094714202695376,0.1007579604186892,0.135129979877008,0.04572535503719295,-0.012277184187879188,0.009138686055506778,-0.06443598953141585
MMP7,,0.005810419104153298,,-0.02053283589661348,-0.016759949498174134,-0.0245411017329283,,-0.05900261999936631,0.01964615138490509,-0.010591771954660266,-0.0762726030686207
PTPN6,-0.06482531635045838,0.05362046777202484,-0.004921163163797384,0.014438990083430055,0.03971109351292902,0.041411005411375296,-0.03811661914945378,0.05340093883840241,0.10263467723596219,-0.004799804033492576,0.026305876625223407
PTGS2,-0.015110189026299826,0.020681781062065085,-0.03462224495716804,-0.03387686625947821,-0.08966846278224894,-0.023909183103077398,0.05312018018659666,-0.052322013930480644,0.006088953577605447,-0.03574335813034856,0.03223180708098513
XCL1,,-0.015252447573637052,-0.03263358496037899,,,0.00229675934842616,,,,,
CD58,0.043015163357112876,-0.021451120521375534,0.0176354306072092,0.03183513318846225,0.11388506547576718,0.011055234585642561,-0.040164694066151516,0.026865637405714404,0.026077921273755113,-0.028952895400675492,0.03535239247343573
TNFSF14,-0.01765866141192981,0.003743396878175183,-0.04560451289324162,,0.00995303142989511,-0.036221007301621144,,0.007549256434662965,-0.025097051396129708,0.036942212602041447,-0.029423699163021153
CNTN4,-0.013823143821769017,0.025012655464102293,0.03691820566066072,-0.028145646803813373,-0.05951111909597447,0.03838230870668058,,0.037954359329954376,0.005988649262785892,-0.06852505351684574,-0.03427937234229657
NTF4,,-0.004420658999301321,,,,,,,,,
INSL3,,0.0911265432960201,,,,0.031075992945905503,,-0.03282995685948167,0.0063520468617460175,-0.024508706023352065,-0.0275842026327118
BTLA,,0.032135036140423644,-0.03402159868998461,,,,,,,,-0.026672544717519526
MFNG,0.06738896494690196,-0.041948706486057113,0.03176534502758184,0.03794144162914712,0.10023970338958295,-0.025788035197017445,-0.11447412149187217,0.09615198489915958,-0.023466531520931814,-0.03824945536732011,0.0383992639466226
ICAM1,-0.02478320252264153,0.015969535652392033,-0.0072793448734020045,0.07113436922357297,0.07866341072347419,0.046527712375061085,0.09643970520327984,-0.02129030033602745,0.02288083643131302,0.05077304541197766,0.05831178564166812
PROS1,0.037605261593999365,0.04165844647629814,-0.0033997400038762253,0.04329732121423011,0.08826406740589607,-0.039140367450988,-0.027910798597830945,0.050509176308888654,0.04975385965395079,-0.07667226832597192,0.029606280389005483
CLCF1,-0.012854616905806755,0.05120866210194088,-0.0655476486187031,-0.019087321383402966,-0.015934899495082054,0.05705822104971367,0.09568758684399827,0.007301989462866633,0.09714834707651296,-0.0279358552988009,0.061812513939986165
PSAP,0.011268276131096067,0.01632668539011275,-0.034514906011671634,-0.052843113102219424,-0.06051632044393808,0.009786757430841756,0.0031909198551255094,-0.012558737632048175,0.004416863818132046,-0.03319429655129674,-0.00871623756496039
EFEMP1,0.09817574399938991,0.05016055707209798,0.04201612100889557,-0.02524282339098361,0.07622456817613048,0.011921144368830919,0.04761516377622846,0.04205919527624701,0.08411186739773298,-0.07744191665137025,-0.009334143947739628
C1QTNF1,-0.004657463990790235,0.014891799631918239,-0.0292889382317307,0.0014403840847865427,0.0867632154927045,0.05881684931183786,-0.04292863389639592,-0.06056867057880242,0.013670143804604651,-0.10043889217250003,0.041547637165528006
ALB,-0.02329430944906472,0.022294401752671365,-0.019985422642424342,-0.019640876141790917,-0.028112706624915048,-0.012380175530851904,0.01218401709500137,0.030051383386603764,-0.03283292831051305,0.05385626745063678,-0.01778113941983578
CCL13,,,,,,,,-0.02876586892952564,,-0.02749160661862457,
EFNA3,-0.019103734426208042,-0.03152519146185098,0.0036832132698786726,0.031342991946738424,-0.03404823542079426,-0.004462552705851854,0.0033574179695266167,-0.0013979290573950718,0.01701807928789946,0.03836375082176747,0.025631138497772033
DRAXIN,0.04809268324156586,-0.008882311109815503,-0.06011619315107398,0.057479663550162284,0.09459087143383887,0.09436006059887792,-0.06724413874793195,-0.06352613958736959,-0.049098254104395556,0.0345116409199446,0.045478764452663356
RAET1L,,,,,,,,,0.006361421944911701,-0.016763040272917293,
NPTX2,-0.030586569459606028,-0.049713751848882264,-0.03921252715888079,0.020124385653235006,-0.11336364906362002,-0.03587038359486033,,0.032084841503775684,0.03548245761820302,-0.05603406496309595,-0.025282090898733973
FGF11,0.011300547597226075,-0.04082088922921448,0.05774735552534527,-0.04146611745314139,0.1567089090660361,0.043249474051910264,-0.07492639710098102,0.0072621093250530445,0.03801210634405752,0.07728353018333783,0.11699296650511916
CD59,0.041111080792335664,-0.0016100601801644341,-0.08969608241665564,-0.09269120025057112,-0.07247461206340965,0.013203726590629978,0.03563966481338559,0.00024508395282576864,0.03404035452070296,-0.08418157162687356,-0.054119728062232135
COL9A2,0.06542406290342924,-0.008659455861467895,0.08328372945473823,0.005910284735858546,0.062357638547483024,-0.015572321219137018,0.027596606762702928,0.05083671596465591,0.027720222873445652,0.044730864842255046,0.050433835908836384
DLL3,-0.005932350514054267,-0.008934451235625399,0.023583570906591692,0.046797116185040684,0.01604140489292109,0.03844163173938008,-0.03434671461512092,0.1399015750408201,0.00818246363968461,0.056901970450664655,0.1305914577671139
FGF5,,,,,-0.022385990026233253,,,,,,0.05917150665630473
LIN7C,0.022719651612932507,-0.005348064373908552,-0.017476326097260433,-0.052876570770341524,0.05718409676717965,0.008414230302546571,0.07759888929088946,-0.018641187587200046,-0.041726132726642856,0.033284881134982076,0.08914719764705306
GDF7,-0.014833216959454203,-0.025012793136031018,,0.05018518729901679,0.02825829394391934,-0.014400057408298613,,,-0.022605761937727415,-0.019924147436506848,0.023992644108543897
PSPN,0.04739516604416223,0.004231974356881286,0.03484414093351857,-0.0199334207919155,0.03648727719585854,-0.006325625142701944,0.010235569009179614,0.02186832520339669,0.011457123394656968,-0.008120071047498298,0.07678971535021134
ANGPT1,-0.006872276554032522,-0.008530867469306149,0.05887306588269887,-0.033807233111213315,0.09508526044382741,0.013216360145867675,0.03995095371649919,0.0040763799920485195,-0.015790413991998188,-0.06307537848768724,0.037689182920601645
PNOC,-0.031041300216785833,0.03627229805861396,-0.030364091233781927,-0.020491225428647664,-0.09961673056640503,-0.002518394474473191,,,-0.006282863291318102,-0.023620890552134302,-0.028469457866224998
L1CAM,0.05955602009939751,0.015607712867869748,-0.04868682179379217,0.03503104604711567,-0.036969019045988816,-0.030775490660246256,-0.01061719498379537,-0.010280245821809213,0.00015085945376094108,0.002625036143277776,0.003092943814146601
APOA1,-0.02054201416845375,-0.021831232615554086,0.02885995365960406,0.0672311352174555,0.024494836182805915,0.0014390207222489827,-0.059257147164018725,0.06436332863189728,0.02932467302636268,-0.006697617948070922,0.03369308029465975
PSEN1,-0.007808047634452362,-0.006323400636349343,-0.042896031508171006,0.030722247089679237,0.028709311660279912,0.021050197361207626,-0.04640582235232987,-0.0032114061210366876,0.005022859912840657,0.026344122914266792,0.03748077319511255
CALM2,-0.02367498791831478,0.0009298951970105122,0.031041923181906055,0.009484631132499347,-0.17662864920462795,-0.03988588309841548,0.10145715790661995,0.11316812975065366,0.015768757533899034,0.10954418557305448,0.08864517017980883
CLEC2B,-0.03306573483605931,-0.022752563741631985,-0.05608421943448465,0.0040056066936436895,0.10992537031623857,0.009087329608499096,-0.14013424648952522,-0.0020222309625103686,-0.03142961827662315,-0.0380941953106691,-0.05460623701801245
NTNG1,0.04146847797818344,-0.05101298462527024,-0.005336814518740159,-0.00594059387881626,0.034785498328171335,0.0020644267015832037,-0.040202483531247696,-0.026399421522929397,0.012864586574391405,-0.03510183095978529,0.11625328489296007
LRIG1,0.0478325010500324,0.015188377320028387,0.14464570704895716,-0.007843974870811343,0.10161946818805537,0.003721575883528356,0.03964416009706162,0.0885161491967337,-0.01001244464493395,0.027684167404108628,0.1200355508473039
CPAMD8,,0.036133903607061035,-0.01145764713677938,0.0028855369802058017,-0.020251140608672898,-0.022661630922938294,-0.051826918611763084,,0.037300932007958906,,-0.028902944911062562
GHRL,-0.00203008952322347,0.06551300087137621,-0.059769886847091225,-0.02087981646409722,0.05484913792067543,0.008264425534390135,0.10501775317789874,,,-0.021551833751503255,-0.006340839469885267
NPY,-0.048649398652140935,0.014229154277734305,-0.025225829255912467,0.02321577202377599,-0.07308069969243476,-0.05643971090609051,,-0.03825215311399601,0.0454011071398401,-0.07197708439456525,0.05189147764540765
MMP2,-0.011637962786775534,0.017706927892341046,0.0013479780129272815,-0.007716328110607526,0.1349374941746143,0.036067169049798904,0.047145054137315096,-0.014965623995674223,0.04170998625854012,0.04202066620370329,-0.03608110258214226
LHB,,0.025417789094042877,,,,,,,,,
PPY,,0.020441401646488763,,,,0.003352746653661835,,0.06295963400575458,0.021056641614406645,0.001413812554408253,0.021913231045839653
ALKAL2,-0.011906086887954545,-0.01423115345300425,,0.049133684178687076,0.043817419856893705,-0.034708538769109745,,-0.05077570232076331,0.052498314960789556,0.19518108680630178,0.02811141365836019
CSF1,-0.05165513563133184,0.012973540070453026,0.09817276142164025,-0.021649063877833517,0.08418053171964628,0.07133474519917293,0.0035233947837584175,0.010996307027129724,0.06852267023310926,-0.07213425939582253,0.07092591135022126
SEMA4C,0.039000768115895396,0.061118365071505434,0.010976272217688298,0.0507139143816747,0.08902530177027745,-0.024724534563434854,0.05521598911666754,0.006136372884913228,0.02929544941683769,-0.0167364355967204,0.03861014555089888
BMP8A,,,,,,,,,,,-0.024758306698585884
ICAM2,0.015603974731048137,-0.005286016465742995,-0.040694446195007936,-0.016447444183307312,0.0371523710940636,-0.014187985207780807,-0.004221732983276851,0.0356013733892294,0.0403921977510656,-0.001017144361210343,-0.053792978960417445
SYTL3,-0.02837825655619463,0.01606372134299122,-0.05540274768237894,0.09790493731303766,0.08703488890113817,0.0022144477468555904,0.014708760999109567,0.011960695401285248,0.15171696184114522,-0.0004531489408260477,-0.0034191119952138743
IL1A,-0.023756980760609333,0.020269589432142493,-0.018592346594950376,0.12814020599763548,0.1171119689715088,0.018196129838742758,0.07102404533936983,0.005191432139750753,0.025480487151089932,0.014957198151927835,0.051537638625369774
HLA-G,,-0.01525244619621293,,-0.015153274055024068,,,-0.0454115666180894,0.07215814530961641,0.05223271374757631,0.015300462504579683,
PGF,-0.018264950197608334,0.02648888718278923,-0.009149446987385946,0.0040963534168800214,0.12710921773000314,0.05333132027444348,-0.17062724183184888,0.02198195259614846,-0.030905605927700464,-0.003933951761442232,-0.04537588615165604
LGALS8,-0.04333961986983551,0.012345817318459244,0.04667214246982836,-0.02242392582483598,0.019951737192636262,-0.013007420216493721,0.1667751577628445,-0.001841250256442946,0.013487506639000519,0.000982795487396565,-0.034994325271448
DKK3,-0.026385378138084354,-0.01016074967479277,-0.04172482123322821,-0.01004445691213725,-0.1179888163648617,-0.05754537141184034,-0.037494105391176244,0.06676917776094507,0.010221928819095704,-0.02487329362613259,0.03734075452498136
COL16A1,-0.0013283630923033435,0.018747004333145766,0.09989394660244665,-0.015714075062948907,0.037121779835274975,0.07875355096392693,-0.05712480888663471,0.050890110155744815,0.003898537593823621,0.026122849097658062,0.02586796054273888
TPH1,,-0.027755513164707205,0.024400379909999912,0.054308756517174324,0.05424229457540023,0.042358850233815734,-0.020176156444129425,0.07304029021383592,0.05487584961854569,0.0016144605314551662,0.0774806481561451
TNC,-0.011049442082824832,0.02155504516708767,-0.039824445793720284,0.01436254444715892,0.14421364913679643,0.04724331904741075,0.14461341062473715,-0.06876443742039261,0.04325631920823035,-0.07393803264277918,0.031152492829743604
TNFSF9,-0.019909691566242855,-0.025012794818537524,-0.024214142082457344,0.03191944836222521,-0.0543436267229034,-0.025180655130395295,-0.044160074805939184,0.06366565472134594,-0.02263978360035455,-0.030791698665293264,0.03884993344713209
C4A,-0.011732914955846642,0.0330090021892238,,,,0.014760912081625343,,0.00815276763162019,,0.018103647246157754,-0.00746611245123641
CNTN2,-0.009787332556875302,0.03654395610764267,0.07613900184776902,-0.027664816391702787,-0.027983612000211565,0.028280095619881016,0.024208746536167558,0.0920694668731089,0.0319531584013074,0.03175035638699684,0.028267951051553494
F7,,,,0.013036468319429737,-0.020251128838032543,,,0.03882434130771661,,-0.01992414936312322,
LUM,-0.01729840010691018,0.049697341153829754,-0.007278475104871782,-0.04718123714172048,0.1309241681538091,-0.02155205243854899,-0.11273790923093188,0.004149353243356551,0.0021339223960070014,-0.04863097585949925,-0.056857337726315925
BTC,-0.018359928030661974,-0.008977653652183037,-0.021419363012987178,,,,-0.048405441852249195,-0.013913659170166105,-0.038522480836330586,-0.01928098389286945,0.024999450151278486
APOC1,-0.04712318044875349,0.05835305247774817,-0.08035780993758548,-0.0058863942155563155,0.1498471832030588,-0.028442845130580853,-0.02744763811178941,0.023402481687324873,0.009876562045774908,0.03492497907986436,0.004911505060512393
PKM,-0.05586942336342496,0.015122001910791253,0.01333071858565875,0.037918204446364207,0.05633584184959892,-0.03687413278258916,-0.05126335873202437,-0.05969600104126491,0.019299492826106684,-0.027480512460830133,0.0298766402036204
TNF,0.09999271151766644,0.00939726699615067,0.08441686970078144,0.011294564725932458,0.04927084774352571,0.0646413100226833,-0.003784920140370473,-0.028333724477971677,0.005825050029720536,,0.04710707593784722
GNAS,-0.021361598886472873,0.0009637846519260522,-0.07765796305250237,0.015495475022939473,-0.07248827557830437,-0.009458930852260315,0.004212558441356781,-0.07664533730215527,-0.05916727452803793,-2.1138739561670656e-05,0.02979280177850603
BMP8B,0.019909957388947457,-0.022112118149823685,0.029592417854163805,0.030680276448997765,0.08557432633783747,-0.007121869784231155,-0.05252486512688753,0.036797698091865644,-0.034438945117451436,-0.048923066244780725,-0.022671186880823493
LIPH,,0.005209149798713346,,,,-0.008234284151531665,,0.032126577303560874,-0.02940043720663314,-0.03164043043359886,0.025947818474301394
CCL28,,,,0.04746119618147077,,-0.024755823934890626,,,,,-0.019224878686815036
PTPN11,-0.04536190144654539,0.017155722560425333,0.048435584660034836,-0.021734334896378597,0.055034334115689,0.03217040746816593,0.02963897775782841,-0.04823716452163917,-0.049117499331969273,0.0756532626685999,0.045212466014452626
ADAM12,-0.013971634166720523,-0.02473423681322855,0.009714720912173402,-0.010053384202275506,0.07249280991339793,0.020901067705367277,0.09076214761918762,-0.04866500858778953,0.10248680181442268,-0.07480205462831398,-0.06125724251719761
EPO,,0.03155916570133369,-0.009801288618377263,,,-0.010138246057732066,-0.062067885420853654,0.05359888061881639,-0.030534595340047904,-0.019062072703378192,0.020591287797701165
EDN3,-0.020391253344426933,0.02496833095129224,-0.04471107244198761,-0.020002043834646772,-0.024784400762557116,-0.027222247699778726,,-0.014662876448036427,0.05604887923129786,-0.018216660358559497,-0.01338668603131832
CCL22,-0.014833216600261942,,,,,-0.046191489426624155,,0.026306252816473294,0.11059293764119103,-0.016726138973965382,-0.018268098856559348
CCL2,0.012485870721687988,0.05122244991431431,0.024052806707614265,-0.0218509727612407,0.028798022165831515,0.01950078910857955,0.07262989316408945,-0.039064549820168395,0.03896146336344061,-0.032469183598100436,0.021091360507870537
DSCAM,0.004358795578967762,-0.01447458839992643,0.07836082502859529,0.029286956025948604,0.006097332783716611,0.013436339894984706,0.0003195129643600647,0.08762140473973327,0.02770727317577511,0.030921790133495792,0.07832243956808761
ANG,0.02262869812102804,-0.0005831474979407002,0.01607246326086418,0.011879541002062576,0.04091205961832387,-0.04630875582786164,0.00786072532320032,0.005051411952451616,0.00029159321631470897,-0.032165578479797174,0.07599093643322515
FBLN2,-0.026974642680814256,0.023135544874082415,-0.05501341845710428,-0.024105946412745386,-0.024835004115142955,-0.027148061028113506,,0.017348070579877063,0.022883018125771433,-0.029927293816788533,0.012621324340222524
VTN,,0.0020867069592450274,0.002704836703434256,-0.0160570017435741,-0.02293156318190493,-0.03049157676898548,0.06696112354783786,0.10113997865375444,-0.021471311885671474,-0.00949241307198421,0.015829272882080157
VEGFA,-0.057879200534647436,-0.0027379678933458548,0.008502382139055808,0.025970064297265998,0.09768281468967567,0.0016089542645135325,-0.060210338689232555,-0.08770209221463211,-0.007057468719641692,-0.04515037679710526,0.020628654796102677
F10,-0.016931178560994485,,-0.04105470152283645,-0.0020273164826058302,0.026581894273070353,-0.0014069108640601476,0.030111731290442385,,0.0066866985449172515,-0.033014280944676934,0.036543288021180356
SERPINA1,-0.031169560565160938,0.06560852309431084,0.031469022384458506,-0.004438466483034877,0.060785852867778614,0.006854103378518372,0.10115571301111935,-0.07383156293296625,0.02140784677805084,-0.03729602520051036,-0.019245542121784497
VWF,-0.04304689920887962,-0.0018770965754076963,0.02560900502645432,0.007842441281114597,0.10920721824854424,0.04766152264661913,0.016012092171460945,0.07673396663683313,0.011127302633874719,-0.03992291601735402,-0.11310058264831174
GDNF,,-0.0018571927491530162,,0.06283330938140261,,,0.0942043451562724,-0.05612133674758577,0.05996142140353789,0.0013345367814511654,
VASP,-0.03768349128593427,0.01688500397078701,0.04984326838621398,0.02510187612641891,0.11478217078130777,0.025290191798873523,-0.014252158059387367,0.02787052602520463,0.044239735412937894,-0.01913583999879002,-0.03145824771961509
ADAM15,-0.019723688283508206,0.031498285582649325,0.06720646211566919,0.027349186339891873,0.01627985194857658,-0.006948874823463482,0.05736660266009328,0.03908573757501176,-0.011916958568902106,0.021067985822273868,-0.0034380296372893385
WNT2,,,-0.035357983659489826,0.07389281887780186,-0.0519815539666187,,,0.00493507457816569,-0.03136055892934816,-0.02288827982260732,-0.021672735168392375
CALCB,-0.021459809251543036,,-0.01320626632693184,-0.016275489011421028,-0.022385989782957416,,,-0.03391396230085934,-0.03714143932969834,-0.029775786750313,
OLFM2,0.014602990388998519,-0.03852819848419477,-0.0015569750382143145,0.05441576088794186,-0.03312169159325729,0.023432734937019462,0.05905969886725242,0.06207242880855705,-0.00664992693578196,0.05030735508627714,0.1024080772406993
MFAP2,-0.03221370242967617,-0.026305244755444594,0.04355102734472461,0.10541151734685918,0.09294219600050031,-0.010024886365976997,-0.008762032461462439,-0.013022716346512982,0.05748460997042292,-0.04107363114175302,-0.04319825709429731
HLA-C,0.014495634855425476,-0.007676424210629527,-0.03268728818838169,-0.007855044601147412,0.138234456436785,0.006296057921856195,-0.006525350860723206,-0.02444591749361011,0.027385609716443195,-0.05234250168813989,-0.050311161918152304
THBS1,-0.010758960014723765,0.05240639080382482,-0.03726053066423823,-0.0070845088486924165,-0.027586727474598737,0.07376643746797262,0.0004856447511912606,0.007618350442693148,0.023641658516451593,-0.05987446267356389,-0.10671181018452487
HSPA4,0.009038608643285392,-0.04260403373782869,-0.030580224067582085,0.004643422275399893,0.03807875317185757,0.03860210628041124,0.08093460231247837,0.007899196721144287,0.05046595916450387,0.03788752815612282,0.023546651482175624
LMAN1,-0.03872972281480775,-0.026827794694588965,0.02174613046381552,0.0004338606968778557,0.16575425055333168,0.03358191244122846,-0.06464258794617125,-0.10859898380422706,0.007986322080695692,-0.060047743932905004,-0.0008472086992251497
LYPD3,-0.013673138770972332,-0.016212134495372996,0.031347364015449686,-0.020180403237762372,-0.011555437568161853,-0.032118750945153623,0.11442500365401392,-0.00901289577025337,0.036117991940958424,-0.030359839428796533,-0.02261240892594667
APOE,0.025158436404402407,-0.014724065337862777,0.00975705283043722,-0.03698114274909417,0.06030566661728899,0.06467360071936386,0.10951769016994183,0.0028938571273895513,0.022257031848438254,0.03806087416413362,0.003758340653462914
SOSTDC1,,,0.01725528613869464,0.06414694697762163,0.07468158280616735,-0.027690991812988,,0.005949550617739934,-0.011843719802646131,0.03113329149724714,0.10559179365724503
ANXA1,-0.012996795502061058,0.0318610969285532,-0.030170345239594495,-0.057117150236405886,0.11611530482146255,0.012022400445415903,-0.008350451912255762,-0.0035415412533507684,0.05479224451146951,-0.004804077036336404,0.023682232737852128
WNT2B,0.030575721399484217,-0.011861494479258262,0.018688602092057912,-0.007363172484430936,-0.004990038460215215,0.06496529335560394,-0.09514483486083407,0.04163726048018348,-0.04405437758936244,0.004862054933544693,0.08478813657272732
AMH,-0.018359929962049038,-0.02252745565351095,0.007772519100419978,-0.015846426942023557,0.11212504176693545,0.0285773537812894,0.027824585837953473,0.026223776337310958,0.06994471224906866,0.04153259872286197,0.03513819825787794
GDF10,-0.01538250477011828,,0.0023337103292816047,0.08351543778391249,0.008462995497551975,-0.030894507689002395,-0.03950878524019318,-0.0016716805218490787,-0.012474678933064205,-0.041254230295756346,-0.05401664482404264
EFNB3,0.029034778694771318,0.03763492588445402,-0.04135133298860428,0.021437486529752425,-0.024408524187966452,-0.022887575175626396,0.03721817054327803,0.042781782347863825,0.01925655802676605,-0.006896060766116694,0.05660354135476209
LTB,-0.022441307607406737,0.03214103005932249,-0.011908365568787561,0.02855282713331845,-0.026044773911810915,-0.024613349208600255,-0.03866989530257263,0.03599824450633393,0.039475376175957685,-0.02074991895494385,0.08494686864738481
ANGPT2,-0.02432682964778242,0.010951823199667811,0.0278801319652276,0.02539778324412728,0.189709624671451,0.04706620240302853,0.020089559033457386,0.03068232802549124,0.03356410762500499,-0.017188745575588242,-0.08178806823312244
NRTN,,,,,,,,,,-0.016973407975120584,
ADAM17,0.016672192509191136,0.015560851908837693,0.031085155809321037,-0.0016544013154576145,0.06627377336428836,0.05311407396463469,-0.03172163718873426,-0.04722177864186987,0.05418345263532731,-0.054814291235844165,0.051774912635151445
LRPAP1,-0.024656666088204313,0.016842251835816634,0.11479914138103967,0.02022884764862376,0.09448500765499698,0.02982080618457825,0.0015758473838880832,0.04366950701365818,0.03564278051160612,0.041378719722945614,0.06947677235209831
NID1,0.017060977981156637,0.007255289956286074,0.009920189572023097,-0.02812959452882056,0.1366623436146779,-0.028805459259821628,0.0009874492791780462,-0.03267738910391935,0.031909656003308126,-0.05385031345527196,-0.10854410603078811
MST1,0.033519451204280806,0.031744348960617466,0.029217721743609495,0.040354738977362414,0.12599281468123294,0.014726437868906083,0.01374310970037069,0.041149207062327914,0.025961881710782092,-0.01855692842877993,0.10822585068736226
IL13,,,,,-0.022675434457464307,,,,,,
DCN,-0.050178057183169755,0.02787337797993969,0.005628318012625698,-0.06367802603499453,0.11139693136438908,0.026551210965421585,-0.07287265153009391,0.018658527943426897,0.004814200273955344,-0.08101644206576719,-0.08139663982895566
IGFL2,,,,,,-0.02719498796602483,,,-0.030254700188837424,,0.011254548938020881
COL7A1,-0.02034126412276602,0.025388853893005832,0.07544886152179733,0.022316041420649267,0.1222810347817152,0.002312169839511222,-0.051340470320931565,-0.05454667151609661,0.05937676389192413,-0.029765764945128906,-0.025591180036743592
CALR,-0.04178555983124778,0.02304520874411382,0.008472540058561505,0.05011402828765421,0.09819309909669126,0.04464589098377765,-0.015107832151670391,-0.058768778105694704,0.027226169160654897,-0.037826794428127926,-0.0672437593626764
PIGA,-0.022983514111929546,0.019185423117167862,0.0045826255745253465,-0.005540284168788804,0.013143880194862484,-0.057106417805774315,-0.026639449116748672,0.03698234270116953,0.02579923096345406,0.0666882845533292,0.02945803560376873
CD200,-0.015642881656542422,0.04139025503963668,0.01771751890132473,0.0045857490480836665,-0.028207486850947244,-0.011991598959884433,-0.049373203297754784,0.03431639004187192,-0.02356161302749701,-0.018812460230364206,0.030673149333428053
GRP,-0.013056886336089585,,,0.030364410638487667,,0.011435751032983162,,,-0.02852271611596095,-0.018617054238979126,-0.00716696801655517
CDH1,0.022757251527048265,-0.04141798641027615,,-0.025139531991075513,0.10589353673699102,0.00909410195935379,0.020539441796593227,0.0570843944013457,0.07325934082846179,0.012947473910619105,0.0659612779602062
LPL,0.016810292840511453,-0.0023536629392917887,0.093897315242946,0.027023857675116243,0.18223404141738841,0.030846428611951617,0.042037800211144,0.15096455416759125,0.001258726952181463,-0.028213765284444817,0.1057226338131854
SEMA5A,0.01933337234145537,-0.003621510542970873,-0.00907967426709172,0.030045767373709804,0.09834009377610882,0.06328258651592703,0.08324099049297251,0.0780906326306789,0.03226613406093175,0.042569257892796857,0.05211595385024899
SEMA7A,0.05025221435687752,0.02219846637309244,-0.032514412152422165,-0.022887510887840645,-0.00967433917282352,0.04484818112630856,0.08271535019044872,-0.0007905907977074951,-0.002464415930510952,0.033871390494446055,-0.051986258818619784
SEMA4G,0.06861395789194207,-0.0171519155470106,-0.021368375388249542,-0.04127709700996057,0.09887334641518884,0.023433241080658303,-0.052852517710123045,0.03577944315716165,-0.020977769535246802,0.04011888970904989,0.11174529901883229
SEMA3B,0.012059516878621977,0.0035143358558452037,0.13385740684074407,0.015920866128176062,-0.006897895870771368,0.014574195097179946,0.020490465307575128,0.05724063157356819,0.04068234713417513,-0.02739918036557471,0.06898361346328487
RPH3A,-0.0309034061065076,0.0222281879833925,-0.08066180724455066,0.006718047978332599,-0.08280362754244384,-0.025987333579105334,,0.013023799915242688,0.040809746965065084,0.042132426941463685,-0.012882422348816598
JAG2,-0.0004850327846665615,0.006796307646037729,-0.054317978600221146,0.025168356703301205,-0.008124012686938513,0.017757274744054422,-0.020860071560014064,0.03418698956642572,0.0021180779185806784,0.04514702697520081,-0.06933057573606181
CGN,6.590427161125084e-05,0.035684028090538146,0.03860873055410776,0.0013734069439345607,0.04227288444872843,0.01955115204885313,0.031128251133314615,0.07158515742536656,0.011872813743543731,0.016581711435625177,0.045630112236270726
