,MGH258,UKF243,UKF248,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VCAN,0.07527100392236209,0.049463992274751505,0.015715247880782834,0.009455797417705683,0.029318149646973664,0.04407016174469151,-0.06328264713485916,-0.04075808321760635,-0.10080064539829922,0.0007297357905022126
MMP7,,-0.10876062912744737,0.052440399843463395,-0.020190735438864134,0.05363165907827907,-0.021709522338119146,,0.013126947485099134,-0.153111719199882,-0.041820220054592135
PTPN6,0.013603695447405025,-0.0836444911156076,0.02842870737262531,0.015948728010341938,0.03496948808333489,0.045041205762507204,0.040580973551328184,0.042982604128808624,-0.015435976006529696,-0.020019226201841413
PTGS2,0.013433690440379188,-0.0044710588615719665,0.0006976666786104292,-0.03283994168692876,-0.022878383412268114,-0.05193639672077358,0.1172507281142962,-0.002978663328598239,-0.07619219123406566,-0.008776567812501258
XCL1,-0.017638272595775707,,-0.017886196232941715,,,,,,,-0.03662979390814778
CD58,-0.028661762341887182,-0.0590141141157077,0.04663091489915259,0.03548256582888108,-0.004635419552391574,0.019279607817763212,0.0371019801555207,-0.06454445922934407,0.018531541542001685,-0.07086265557193382
TNFSF14,-0.028853373638704077,0.02136995482962239,-0.018022186602458044,-0.015040116056661695,-0.027135059105249236,-0.023123101199655872,0.01767265369090811,-0.01782062096302556,-0.028592435177444742,0.03252931539206898
CNTN4,,-0.03996341913942129,0.09976103945414325,0.015383891629037371,-0.005388413323712395,-0.0030740012311067768,0.013924039218184822,0.02579440021264666,-0.0378420024111288,-0.023043283343165653
INSL3,,,0.005227563990233657,,-0.03017756996878497,-0.00027969590954098506,,0.04082118876331951,-0.030451008615702463,
BTLA,,,,0.07151762302542534,,,,,-0.029444602760882788,
MFNG,0.042749013410400764,-0.041406424824218545,0.09803795392385263,0.017740162986458485,0.01467952816059269,0.08814040397054049,0.03443566109820112,0.06759583593117512,0.04217574800594404,0.021403109569387353
ICAM1,-0.05167133108401653,0.033339715085230336,0.01511572823113636,0.02755438045174751,-0.057499231134400905,0.006449333109195938,-0.03060518860805085,-0.03428601811506905,0.05611280796718832,-0.08142805449951614
PROS1,-0.03978732314074548,0.09405990779347398,0.07946319302453793,0.008736387512230503,-0.0016657161976616972,0.0123146733814973,0.09433012508837077,0.04902694423205709,-0.03706399853558368,-0.02463794294072998
CLCF1,0.014077028489040622,-0.05351846881171622,0.017459828943231274,-0.03391256537864986,0.034908467001652566,-0.01192451579520776,0.044474724585554834,-0.0013131512772159547,-0.08905951198004469,-0.03528053893827635
PSAP,-0.03287801449013636,-0.013000022982032072,0.046971434363629966,-0.026155883072273,0.005162497992549941,0.01582952360786843,0.017184242647214746,0.11179175742207005,-0.07781508554642193,-0.09715575795476197
EFEMP1,-0.07777891603920513,0.0239142480553665,0.012389454072608915,0.029873006018426556,0.05590155077462222,0.053328952443639895,-0.03662591524608579,0.10391949174759241,-0.172917793961599,-0.00044152633896626237
C1QTNF1,0.052741856055509496,0.010260304879229248,-0.05507089204286268,0.04925221871945886,-0.02977997373299004,1.5701976193676002e-05,0.061348610394157704,0.04321142779102329,-0.03071790355147724,-0.0025074178386396777
ALB,-0.026554006753202814,0.06898092657548961,0.0289166139943511,-0.017082395257771936,0.07054593480229993,0.008667148739270337,0.004081373517914471,0.009698959388017563,0.015101402077343333,-0.03768310022363852
CCL13,,,,,-0.020143195381146926,,,-0.01288813036099459,,
EFNA3,-0.031156454278860022,0.05416049364303045,0.012153267578171893,-0.03462171439789931,0.014871136173466316,0.06514489390082225,0.04977168385933952,0.022223541158870777,0.09599174161660044,-0.014095815781961856
DRAXIN,-0.03307249644040931,-0.017826990276275465,0.023585227317690683,0.007284994339910244,0.04295111771013286,-0.0511497515542108,0.008184087441053348,-0.02064101048827022,-0.008439036578464405,-0.05729706847751061
RAET1L,,,0.09512008988808704,-0.01642838621729054,,-0.020435800866733543,,-0.03759271386832129,,
NPTX2,0.022059858104064668,-0.023808330748681397,0.019784204846863787,-0.009255688036207046,-0.03049633475489901,0.05740571045327704,0.05375753357614892,0.04195105294225164,0.010425142418931329,0.017110507350446495
FGF11,-0.014376409547548749,0.07746558359916647,0.0008382674062429431,0.006571115433259602,-0.008778927313455823,0.0127586325651443,0.06012657813886885,0.01608247572209811,0.0387751961912594,-0.0249897643721307
CD59,0.006581976908279445,-0.057375139710733734,0.021745771511319647,-0.0003672380383740084,0.0545108488639237,0.010933630699277512,-0.010617478146809505,0.07896775104869475,-0.1017307164517375,0.04382719075485196
COL9A2,0.023616799299678175,0.013672909508295446,0.011703628730341146,0.011468774744399618,-0.0019857403170337093,0.07959373201710095,0.06487593520289024,-0.0007925913522087009,0.16142224807578487,0.09957728685014519
DLL3,-0.004616819984338945,-0.023991051520348257,0.025848641427987387,0.03262517208809936,-0.0052850336920294266,0.05083793603914925,0.040185161711337465,-0.028993407616923313,0.2071028207744782,-0.002919978021268535
FGF5,,,,,,,,,-0.038745619387882714,-0.03306141631541676
LIN7C,-0.03144915496756885,-0.014852315113612657,0.038086254636671465,-0.0679236970314371,0.043426003438457816,0.011959183868721667,0.0023421182573080328,-0.027771089000365748,0.01800619017997073,0.015578207347217194
GDF7,-0.01826980421644959,-0.024157444210192953,0.01976305510054909,-0.01504011547220276,,-0.01751856376647584,-0.018215147778827,-0.02515475517605359,0.014546212552396381,0.035945145822347015
PSPN,-0.03830770966713207,0.022223545757998075,-0.006860354351956931,-0.06712298647773479,0.028453278936762787,0.02751205249767851,0.01831460299649788,-0.0010315011707871823,0.07261307007567053,0.025380659634821962
ANGPT1,0.012705702954335742,0.02672220502416305,0.07309156023446033,0.03856184531263982,-8.813355597083436e-05,0.10299356267025053,0.025625413597282338,0.0514640982683204,0.00292835511390303,0.02670479378399496
PNOC,0.011073904971876497,-0.04600609029147537,0.0005339041695528344,-0.012362315486812573,,-0.018629317768050664,,-0.004588270342227182,-0.03142826777746769,0.009166127574630001
L1CAM,-0.009314355005468157,-0.03277059401800923,-0.04600386813616121,0.0362433282663748,0.03217081220830662,0.01074784435647718,-0.032879239248357575,-0.007464008006256816,0.00694763033148482,0.02578781169780146
APOA1,0.0145192915811814,-0.051894975554084295,-0.03458432742133394,-0.00046505828061119164,0.05359135448188957,0.07106832135738383,0.0965912227821484,0.003534926003906498,-0.037678931283594806,0.011113821372068977
PSEN1,-0.028061327176911524,-0.03527258027427993,-0.028102378833707906,0.029626763181104916,-0.007285983174130183,0.02071829625202137,-0.0480301628346318,0.011009628463126864,-0.0370742386106248,0.023540817226422466
CALM2,-0.07676115942341422,0.012362153662126087,0.012623482682523978,0.03880910268766194,0.055420342627158635,0.016210914532563805,0.012116116492690704,-0.05608384048387757,0.16180126721797908,0.020995580061071377
CLEC2B,-0.01823879873851548,-0.08597458402860877,-0.00764541198720697,-0.024471278461212442,-0.04661148040817551,0.01559828173030353,0.010921620026928223,0.05926695253436034,-0.01169256096375004,-0.016858365202444183
NTNG1,0.049884322019331045,-0.048805699785111165,-0.002887864753287709,-0.03618583380401999,0.01182715781155038,0.0462436711295142,0.09755781999781309,0.024263435708965636,0.08735337554832634,-0.06513248362896558
LRIG1,0.049446939560225854,0.10043758421481296,-0.029240826944810297,0.006201338439377679,0.04458482167209275,0.04048059794125653,0.05996889625036058,0.009720077678068699,0.12306248116041292,0.041739567480645307
CPAMD8,-0.016075859785445748,,-0.01100230638219232,0.04569258135002631,,-0.019680691583345573,-0.027990461449879277,,-0.031906806813484276,-0.028849208199327996
GHRL,-0.006575764010545644,,0.02985337907056185,0.028437005793420136,,,-0.01745277998063631,-0.013381780414202361,0.005045519663067702,-0.025430877204989495
NPY,-0.023583913716374638,-0.02904195435757931,-0.054013579546530896,-0.05150034748249783,0.051838216305605346,-0.03673033582716284,-0.029570090022545053,-0.026966970536236066,-0.0384521762559386,-0.015236827742693462
MMP2,0.011703756950071477,-0.07093873272464385,0.020289882894172762,-0.03926677762571094,0.05575212725934813,0.009787184197052726,0.10179896173011309,0.05745767264481813,0.003055091961002427,0.09434504288858936
PPY,,,0.04305601784816116,,-0.024282193615391325,0.0249616528787501,,-0.0258711092515259,-0.017926523345005097,0.08258393451910268
ALKAL2,-0.024073732313027476,-0.01317765731160608,0.03426252101231861,-0.028761707331337465,0.02082964933010134,-0.007961592137616885,0.1510624744216071,0.03756405552269275,-0.04122933974841948,-0.03610003907013325
CSF1,0.0384440632242733,0.04979605347613923,0.001028955467152125,0.018456111981374302,-0.07049505902023755,-0.030642994229323366,0.04583945827455281,0.023545795327309823,0.02211337326701509,-0.033978714198290835
SEMA4C,-0.03210379288415389,0.023121058078811676,-0.0419499214629778,-0.016359857333700507,-0.017894441536350256,0.03466181069285578,0.026284608662795764,0.02614446936960205,-0.007741944465619084,0.09193176958004663
BMP8A,,,,,,,,,-0.027331419386209938,
ICAM2,-0.030520910256594293,-0.0698703330807692,0.026849111376399542,0.008543414616284148,-0.018528665885034296,0.008847211870290339,-0.0010740846256535876,-0.029856533896165566,-0.030614040545884187,-0.015805219710163434
SYTL3,0.01468352728673329,-5.9309271203577205e-05,0.020668562586568177,-0.011177582387663436,-0.008924075635942691,0.04968611818373719,-0.012841149925020804,-0.019833546978609135,0.05592766179716319,0.01597181207613709
IL1A,0.03246553648803044,-0.026165154041065123,-0.021035939536722514,-0.030578488815044817,-0.04211793448910088,-0.0375585752503925,0.022876500222286607,-0.04012312323855774,0.02126068646009376,0.10895098664863398
HLA-G,,-0.03820687098846039,-0.019206606524611532,,-0.04443207864410323,0.060868216839625754,,0.007762009010522793,,
PGF,-0.005036589460923537,-0.0411964711872041,0.06837280305210908,0.024006927464556755,-0.02216523740137879,0.022554489620144478,0.05333017299412992,0.1076317498040194,-0.07524944888780306,-0.009452956946174247
LGALS8,0.003908998355747363,0.025004096871543563,0.02292325233955729,-0.035523451090156866,-0.04679036932546769,-0.0035724170479988675,0.008911291506938795,-0.0003171600141247975,-0.034374377371809935,0.016652825921439626
DKK3,0.015531500290973948,-0.03248856916284213,-0.04567133735151974,-0.031532820039637886,0.004651366849573171,0.03165837751961713,0.0469977756460502,0.022079885752861614,0.042195227547631324,0.003858426971024354
COL16A1,0.08031163862820526,0.02853257258122407,0.0719714108655259,0.05410365486920733,-0.03639382210381524,0.043791939618656295,0.12016624691215969,-0.03363319943233702,0.08299132253042488,0.03527609733912581
TPH1,-0.02994848578411375,0.004554519283358089,-0.014102527024396891,,0.08879737169473075,0.053520616688612084,0.0765085135439048,-0.04196641197537272,-0.029031790943794034,-0.009412740158694262
TNC,0.04412671433376228,0.05018214390583979,0.03401707069525507,-0.03912469049822686,0.045654357771961834,-0.02087627468414933,0.06672318998418723,0.06865504679399419,-0.14005447493765494,-0.02180728897680155
TNFSF9,0.09857259045792176,-0.04534147278723227,-0.02507735054838588,0.053373774884370034,0.02372281134232528,0.004481419911346228,0.020154616959486463,-0.028664335304198024,-0.033045217844464375,0.0019204856704142677
C4A,,,,,-0.02242573852277406,,0.007201461607124446,-0.025420053478855103,-0.012723370307011619,
CNTN2,-0.062155629188357125,0.11021516769877934,-0.017895931441524175,0.017136327802230608,0.06536049511828412,0.04648749757292834,-0.08393083959840447,-0.02983012935254891,-0.031366070226050036,0.059314713232547785
F7,,,-0.01375807797178278,,-0.028255135760396292,,,-0.02515475760845695,,0.006961659317377389
LUM,0.028020123558527992,-0.046850343031559875,0.056213825630529346,0.017005705824540744,0.004256805134198743,0.003415786969989973,0.07930991654292976,0.029539535958549735,-0.12477951642627996,-0.006506540373600541
IZUMO1,-0.015360985996781843,,,,,,,,,
BTC,,,-0.012481857678386677,0.022942283919564908,-0.02044159737675472,-0.02985338600101817,0.017536178317585173,-0.024342744447367764,0.019122605765023407,-0.04323712373360778
APOC1,-0.04752552563075308,-0.10321929692553364,0.0548675852254661,0.010624557003025911,0.04285668598436338,0.07441100601897872,0.018673073723666528,-0.013074340165004698,0.1071844771155314,-0.031072214721140495
PKM,0.05948357438715882,0.11544426259592784,-0.029879809611366673,0.06511024026788133,-0.017124251824981986,0.008731517110316993,0.03522773899672951,-0.010441216502085921,-0.0958208413969608,-0.07127627357533073
TNF,,-0.0716957617014973,-0.009289607725612166,-0.006160754287159503,-0.019840587796378463,-0.02043580644060283,,,0.08950274548302915,-0.027753299852441123
GNAS,0.007272409930977174,-0.0038378831206649683,-0.021716622869826854,-0.015436505780381908,0.012218467651554517,-0.07105827623340674,0.04950856084415719,-0.03994728288563757,0.12151628500921918,0.05938388148895516
BMP8B,0.07628100606036403,-0.0640202346350077,-0.001410129899581829,-0.013314962109109924,0.013492719187488287,-0.0008196269610143855,0.005264614418381717,0.010862301537340465,-0.08311157605065549,0.01493968377318552
LIPH,,-0.015155535687409393,-0.014102523552464996,,-0.02014320278932418,0.014675942297206446,,0.045824553901903986,0.12060134893907976,-0.03221927811712027
CCL28,,-0.02415742300507397,-0.019836953629876655,-0.01574878862098607,,,-0.019394279478174924,,-0.021222906252646206,-0.04198951810328563
PTPN11,0.10695955292373398,-0.015941600543177333,0.003132005694450465,-0.013062802254699158,-0.02190300809778492,0.009000664361107559,0.00726187852252472,-0.03944263970107472,0.03899397933594403,0.08046203925251554
ADAM12,0.003952566686968089,0.01400319223101798,0.021682145202341185,0.02191541539360676,-0.07460769803631137,0.026966738262101005,0.04278966001844341,0.10829388338386288,-0.13971626333954973,0.04375401337067638
EPO,,0.02336911770637625,-0.018949206418098257,,0.056950334334006085,0.11296226019992218,,-0.024066363367851087,0.07075295031086865,
EDN3,-0.0024305728351589648,-0.015687304451650255,-0.024565927588165674,0.003016749096028139,-0.009813633344478155,-0.03245483767868016,-0.005439151535326758,0.025696783334405802,0.01330471505921711,-0.03317165078244163
CCL22,,,,,-0.024758957259537535,-0.021639536572672344,-0.024074217047864943,-0.02111718618182003,-0.03487470554980691,
CCL2,0.0061084706376613096,-0.00862303431591102,0.07739075801334146,0.05910165985075987,-0.006278777502472894,-0.0142628360166931,0.01682597509091265,0.01691525919124017,-0.09212776056238173,-0.07828953246095187
DSCAM,0.03420534811865359,-0.03167976016879496,0.010830724729259403,-0.036636012769699515,0.012087762756467158,0.039339184718033056,0.03195528068619554,-0.006526299305389107,0.07131853229645187,0.02324537472986573
GPHA2,,,-0.01571797908550528,,,,,,,
ANG,-0.02740243521627638,-0.03620971947078107,-0.011004545151380633,-0.005858029580591349,0.018464017314432844,-0.00027660660015963866,-0.0359707596423966,0.019087232481073645,0.050114507986701466,-0.012191656068773881
FBLN2,-0.02116837561285485,-0.03655120530182475,-0.03262384406187268,-0.005026120274969151,0.038550914559992974,-0.007080291349826156,-0.004548665236183089,0.05660138010024909,-0.07101570663345018,0.10330871468819151
VTN,,-0.01288322655139802,-0.026658684204254383,-0.0210004963356881,0.009327774582709227,-0.016639410228914443,,0.0921624309501333,-0.002795233187736927,-0.04498857493096191
VEGFA,0.0317553874915373,0.11657684562508283,-0.03394234849148973,0.005361341536046418,-0.07080669621679778,-0.04120123855850836,-0.05976714981434467,-0.013196949211594993,-0.009626735909765814,-0.03470924766829541
F10,,,,-0.04030986828973946,,0.02882601521181071,-0.020828731521381698,-0.004713843540362198,0.02662732234733434,0.04860569410937916
SERPINA1,0.05638707693786211,-0.03425681822085368,0.07039633231005676,-0.02270243151982304,0.00017079443796487378,0.04341521870944382,0.04810189218106795,0.05008282836321457,-0.039934653683200906,-0.0690837077507626
VWF,-0.017100262247223757,0.009958769199989663,0.036531034750429,0.0007909278239668248,-0.03252989596294894,-0.007612668374336757,0.07232284408078705,0.04331323373845904,-0.1043185176537751,0.06679717781243745
GDNF,,,-0.02208557342364755,,-0.03104022401819188,-0.002460671704874151,,0.024059675540792694,,
VASP,-0.005014827216572699,-0.03482323440709533,0.06179844037360737,-0.0454697793216438,-0.012314055647110448,0.014249538885120006,0.08453196804101355,0.05039763017980346,-0.09170497317933933,0.01105254166476044
ADAM15,-0.015442233213657038,-0.033994103797251526,0.01882115036213503,0.013082707312507193,0.007606607252193126,-0.01037300913062306,0.04217818720799815,0.04271627251712183,-0.00605091007899825,0.02088672282667091
WNT2,,-0.028089811088840944,0.030182106114752683,0.03017349456920077,-0.027135046807953842,0.0932161208229799,,-0.028897049531151044,-0.03850741958150078,0.007341739207702943
CALCB,,-0.029400286131021167,,,0.06632252381673961,-0.02878313392259966,,-0.027644334481794552,,0.05732109378565911
OLFM2,-0.027923714660137114,0.0462139285072837,0.031519298200322905,-0.020657146249015886,0.08657526834315173,0.06643039834265253,0.05650254801561188,-0.04267163350828155,0.13418894150388821,0.003428270885369735
MFAP2,-0.05277006392685976,-0.03769258911918589,0.013601860651913168,-0.03786274544470532,0.010445365237266956,0.0028708079464652837,0.1324127849484794,0.0262172373470215,-0.0723399866326355,0.01615930105225179
HLA-C,0.0072018545586553925,0.00849069781695253,0.03711118393319318,0.0013642652883356823,0.024306759644962154,0.012816659661398994,0.08355724819954538,0.10375996846435527,-0.0765401042641136,-0.06297356041416234
THBS1,0.01757953861448717,0.009588034748149484,0.012542101853276212,-0.016670489153017592,0.03934968263404105,0.01608442896304897,0.007300880460160745,0.012981929267438932,-0.1663383556543485,-0.030156132810297668
HSPA4,-0.020952372709179018,-0.042345452384254884,0.025221253916450168,0.01793109735083894,0.03580120995139089,-0.049876037036053755,0.006448657285241008,0.010537786389927629,0.030086125571519597,-0.04574268013213858
LMAN1,0.03473693152925955,-0.018714856162744316,0.03390077609731669,-0.029447922217751426,0.03301046465829555,-0.00984580776206047,0.003573632120554281,0.02067537460805944,-0.0815712054417291,-0.08670085108230832
LYPD3,,,-0.021513950548355424,-0.02086754579228678,-0.026195567194115633,0.037824990557280176,,-0.02875090915302412,-0.026529779857191328,0.0641602961016131
APOE,0.013475681524533057,-0.0005426512739224852,-0.0012807837776805746,0.042510066243971516,0.06477904171829547,0.0009324592244163536,0.02218800022699371,0.0820417300091702,0.06898827287052939,0.002578229989855044
SOSTDC1,-0.016075858450218656,-0.0026504123540586253,-0.03176926684109428,0.01486323610289659,0.014297725394551831,-0.014673133237615233,,0.008488773588118254,0.07799782350080105,0.052783476320935996
ANXA1,-0.06354429865545112,0.07577859822158298,-0.017177680453946263,-0.04160843359895689,-0.031233564798023028,0.02719228723154338,-0.008638428759259274,0.013105997624838795,-0.052919614952457075,-0.06319107751553979
WNT2B,-0.03584391411229518,0.042937314915787624,-0.025409598467376254,-0.01975266588681301,0.005943068131060984,-0.029168615911271602,-0.012966962972580334,0.09295564157301724,0.026591644851414444,0.01089161609603865
AMH,,-0.03765937075038387,0.06309471660292697,-0.017713643282179593,-0.025221483464226035,0.04557411201974612,-0.01939427700499204,0.04476231221825662,0.0030822200377079055,0.02888077493445183
GDF10,,-0.027413418820603077,-0.016322186534750635,0.013156305855244002,0.031191237316274992,0.019547062548340672,-0.003241670651579234,0.03787508362522917,-0.009251706448440668,0.03561944355597184
EFNB3,0.018213563984960962,-0.022757914176915077,-0.002663823715400631,0.03805521962899655,0.04009148616277525,0.06489117029140352,0.05405307684567209,0.02090454328200791,0.07701137760035051,0.0155785437447677
LTB,-0.020478923272299318,0.03519284472107099,0.07065749933479773,0.03420008771709016,-0.04749299438518567,0.009855535342535592,0.0331218654303929,0.0506851535899728,0.010015988859179452,-0.006616331198565867
ANGPT2,0.021288449038689507,-0.004586860738014985,-0.032997667420385776,-0.029404644977723743,-0.03147697137213886,-0.020933427652067252,0.08461057321764777,0.023368230190035227,-0.12463352903300978,0.04191086194116678
NRTN,,,,,,,0.14474667999788463,0.01350815628083535,,
ADAM17,0.010581383152083804,-0.06157344061212421,-0.031862762398281765,-0.056733870430584685,-0.06416545774926066,-0.008516298498715604,0.0007052938064477474,0.016498781829940204,0.05048683995025888,0.009836889658483512
LRPAP1,0.03400356205761506,0.029259154931181048,-0.03386538669632792,-0.007223157362952844,0.05951880026162726,0.06373968238174818,0.017090941809691017,0.013356461041202463,0.009522204469869837,0.009397154562459011
NID1,0.029905863477545872,-0.05234755366070637,0.040459331294871156,-0.01626266774826491,-0.08884206640090536,-0.055047661228010296,0.07853100543007394,0.014937202713765694,-0.15840945560708108,0.019254968295345763
MST1,-0.04152999102526829,0.05476450706510696,0.020259594868425653,-0.010902582280219304,0.03589193871963,0.023139106324024,0.007328167389431011,0.0895168480202429,0.09087634299434857,0.050446270883125616
DCN,0.06917400810385178,-0.052586560390440455,0.053160445037620234,-0.0016037043323134412,-0.028712077684656407,-0.013775105235832238,0.061349313222598144,0.08309225343121786,-0.1298376820403401,0.05994142675508296
IGFL2,,,,,,-0.023446185797842675,,,-0.02882937787815051,
COL7A1,-0.007088173096800223,0.0671488396301434,-0.0014219824551495082,-0.032112258857032054,-0.010510472560774866,0.05507342860643298,0.10287025900405374,-0.04107952388321302,-0.05109667566787121,-0.03612757794597856
CALR,-0.0031385472429451373,-0.14023321482011633,-0.004356666005476515,-0.01748564769764401,-0.042336286311646466,-0.022235775375515906,-0.009920586172378032,0.020643233802377786,-0.12885589949526433,-0.006273700733106899
PIGA,0.05038396781233449,-0.04149358185517683,0.037311248589303236,-0.026009531483809294,0.00321962485624805,0.06412552337546609,0.009895716633079829,0.0678888262052695,-0.005050643120291786,-0.04778654234144285
CD200,-0.0308430898775539,-0.06312777594797091,0.024146106045988616,-0.045240380307357185,-0.0320407554309167,0.05925046806053552,0.02930240344273359,0.025336257694654335,-0.028868451353429345,0.0388541728140138
GRP,,,0.025437704253421258,0.03129922202828949,,0.014081729829171719,0.048121839908512334,-0.023504515963516454,-0.02677933361866201,0.011427905830822037
CDH1,0.019612837960872768,,-0.04538577614742739,,-0.005713192080882096,0.07579818528915307,0.06120742016099165,0.02930064372431158,0.013351143699580025,-0.04253731150574032
LPL,0.02421795599967564,0.13441499803845888,0.01970615469084384,0.01021375805277485,0.05239746664499681,0.02824957177578868,0.09909852601666717,0.044426613250669655,0.11131454624118256,-0.002591907254111308
SEMA5A,0.053203499194349274,0.028163411537905296,0.039280181437853175,-0.057519579728365404,0.013161358270192072,-0.009483843338944578,0.04940765683448941,-0.06313604924349286,0.11360801776025951,0.05871889596898832
SEMA7A,0.0072821754761533235,-0.06228353277133366,-0.004605262482624205,0.07332733572423526,0.04126768448987623,-0.012097707113842704,-0.02640404348341528,0.05865998314277269,-0.09648934490379742,-0.017895414451972905
SEMA4G,0.11146668811126106,0.0016279047624278855,0.03984209710881741,-0.038664425356553137,0.04416654026747705,0.01124760828228452,0.03350265086701072,-0.020712944988157914,0.02724474800604627,-0.018648134562478342
SEMA3B,-0.016294812206260025,0.0582228743610567,-0.004619855512365225,0.004631853638097691,-0.02418417915034795,0.010474681148810906,-0.02960742948460892,0.002880027964144898,-0.04612301754153637,0.07146526939982932
RPH3A,0.03169689269498176,0.0141999331807657,-0.013399564251307767,-0.007375313705408446,0.02882118163283843,0.13577724182620501,-0.0011298456856989655,-0.04688093223789768,-0.02118413093836618,0.005789181920332757
JAG2,-0.023160516380120882,-0.05376302037199563,0.04406589777147011,0.0003838949794783431,0.020944767490493923,-0.00554302987032335,0.030499107701999723,-0.027128545693814093,-0.09142865723204013,0.05915342154530994
CGN,-0.029541659680795366,-0.00044479196042393563,-0.0059846220427994395,-0.01659416999172701,0.04627247399275375,0.04338814484438248,-0.03891532398077915,-0.021648755754277445,0.12167386682214165,-0.0078083359035531225
GDF15,-0.05953125579337723,-0.04653987058870223,-0.035922821286447464,,-0.07282472742319654,-0.05801182678694165,0.09919354628683805,0.030970645717686724,-0.025875543674932763,0.007484309317234724
SEMA4F,0.0620849640873078,-0.013961971060554981,0.024565250164544663,-0.00910998506724576,-0.027817054674317297,0.044880809687402656,0.008767701435807074,0.05844595498148805,0.014851571804964653,0.05719582967518587
NXPH1,-0.04833565151228091,-0.03642152181260352,0.012383726807190264,0.006370027543328192,0.0976899865285989,0.04920349075374307,0.05254052559881119,-0.06175522220880513,0.12645662988842574,-0.024346762196812317
ARF1,0.027212151967395015,-0.03589785406605477,0.0261961432448516,0.022171684770513057,0.04881340603544178,-0.04636477609012469,0.05345533357460474,-0.025280040870256162,-0.09110374699706714,0.004488731291670375
DSC3,,,-0.011895055651172432,,,,,,0.11288000700399292,
EBI3,0.010294031365060595,0.07073362848782971,0.05517185591374569,0.006363468699902633,0.08269505413932127,0.022570772853499153,0.036675891476401795,0.04941975214935197,0.028894725082042882,-0.003782722026729102
TIMP1,0.013033259441575974,-0.029816230630303774,0.037325030215144314,0.02534014097338358,-0.06832377797681043,-0.05543785768100532,0.08115590999405904,0.026389622226295862,-0.21054372266320126,-0.01926351251994895
SEMA3C,-0.0464516690732441,-0.0033848501410832462,0.024414276805772614,0.05541880354508586,0.039368637113206706,-0.009521007269415713,-0.028770228539550108,0.013787661379226037,-0.04372399955649573,0.014026738811334464
GNRH2,,,,,,,,,0.028105267955291034,
GAS6,-0.02184991996829063,-0.018665195458623416,0.008384570024467982,0.013428342822581643,0.10800373874572941,0.05499246768160742,0.07172896153547506,0.13216504907990306,0.04434079039522535,0.0937229590142929
MEPE,,0.011910097469330413,0.04751035977212671,0.03343307846184786,0.013393187678636339,-0.03368334661648167,,0.015072881126727085,-0.00422740735944468,0.007241159230293565
SERPINE1,-0.02509379073902904,0.014674202279656982,0.0274099062707292,-0.011026474595835948,-0.06694747333197233,-0.08540208754029856,0.0484945712714145,-0.021808092598021293,-0.17610798571548844,-0.04267304289909911
RSPO2,-0.016985066323750523,-0.057151576943055844,-0.0321040005916065,0.004003698906949218,-0.016582424983809862,0.008011478585207905,0.049344818933087585,0.015328382255588965,0.0293285985052286,0.004739883019099443
SHBG,-0.019081883442758272,0.017971079140966514,0.006384429501482227,-0.02689436991133816,-0.005501470002640616,0.025312803879791734,0.028053656095991215,0.009658801410089412,-0.03771756062037257,0.04775274708352446
LGALS3BP,-0.04778847653746412,0.053303252759033734,0.020600131523473317,-0.014099126275591511,-0.0019865217457351063,-0.032742083114854714,0.0958187502981878,0.019341837778224097,-0.0976207609086812,0.05212850293032265
LAMB1,0.05287639528100621,0.058726482797571776,0.016698207863452705,-0.040614418619963615,-0.00279316850834922,-0.04100381866859685,0.033606902916213884,0.047678023672172665,-0.15145924158730187,-0.0198887448674065
SPTBN2,0.014492091282660994,-0.049903931496547246,-0.008993704009137708,-0.01440692024219226,0.01705994439193079,0.01835528191155844,0.07287945078671927,0.021602131961893863,0.04084976698909049,0.0674631339852033
COL1A2,-0.04393207868554956,-0.054072805132434905,0.05839302287529779,0.025334555845737402,-0.0981876723529413,-0.014811047288435448,0.057346304091911805,0.02663927757850066,-0.19932104044876645,0.013881240087839935
DEFB1,,,,,,,,,-0.014970089136046943,-0.019531248353241656
WNT11,,,-0.017049477806758105,-0.013762630425173464,-0.04122896831078791,-0.031406334178604646,,0.03316009267088311,-0.029951628065264326,0.0724227413748993
LGALS1,-0.05512231075127286,-0.02166616262263168,-0.0007766112991672496,-0.020270286556009303,-0.06983714203336852,-0.040510595215349256,-0.04702291972933774,0.033920984351179566,-0.17896851350693843,-0.05085200561814573
BCAN,0.047641250820225016,0.006327122120207708,0.019610197551317012,-0.0172415850634278,0.034170954157604315,0.05612998849362145,0.07493328532299603,-0.06103692939766303,0.20213318669916713,0.02089400584943285
ANOS1,0.028024118029771748,-0.002943563867358677,0.031118365273757373,-0.08969107708416142,0.10913018253691371,0.01953616511612529,-0.043257830043806934,0.04346273351110338,0.1776441634189941,0.014991716382684966
EDA,-0.02391142457539919,0.02652582645883707,-0.012481861955062805,0.022696610502766387,-0.025019668344796235,-0.03644342692856808,-0.00734888715490334,-0.001012537949565483,0.07725999832732863,0.05026241672465699
FGF22,,-0.0029177890504497287,-0.017749256480663618,-0.019350150573467423,-0.03335410470466029,0.05025523705593718,-0.0073090614272754645,-0.01545195666723088,-0.043253977348761415,0.002427862619270952
