,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF14,-0.02442787052895829,0.10382978435043205,0.038088759340806064,0.001776198290935514,-0.02971415567501393,,-0.023034888662035607,-0.007246002012547066,0.030496628481644066,-0.03978547565877309,0.05028229593918654,-0.05791930057698868,-0.019497055227841037,0.023231536723321393,-0.021225158215164408,-0.020605928199040672,0.006795707144450666
CNTN4,-0.042317426808549455,-0.012541628667587798,-0.02110482883915792,0.0009091450988693451,0.022271068951548113,0.0015905977964416089,-0.005966795956942582,0.06898417793224228,0.018484345715996275,0.10329640558515994,-0.03812802538351227,,-0.03981412440268822,-0.028174848868208695,-0.039511490258742454,0.04980075077648218,0.10783783971245246
NTF4,,,,-0.01670431170241065,,,,,,,,,,,,,
INSL3,,,,0.1559269467454524,,,,-0.020053218532683773,,,,,0.05728318529939751,,-0.021225156164472365,0.08770870185696937,
BTLA,,,,-0.019265039924282405,0.026173235263068896,,,,0.01369806710065548,,,,,,,-0.038554180550826156,
MFNG,0.006204559569841358,-0.033429456907949594,0.04937351909199864,-0.014435808680518062,-0.02713330801742566,0.04858424678683951,-0.023933414582171537,0.0010231589835250064,-0.0023112230593471186,0.03634841710672237,0.02804150486549511,-0.009955934559627953,-0.06882521586637434,-0.09696362475916327,0.027088595975065556,0.0568272110646806,-0.019203944084674383
ICAM1,-0.0452223815672356,-0.0018600510078741728,0.020992175455301004,-0.017878881515265004,-0.03372977522727079,0.03129562110866851,0.005211737496728647,-0.0583423054613908,0.05591837464888569,-0.030698547970506983,0.12105611831464111,-0.03435022756341551,0.019046715996706622,-0.005211431162590417,0.017922214771331657,0.04463589657381126,0.034952734055330975
PROS1,0.0026091134079365536,0.045446457453310544,-0.030349833989948633,-0.015706766673165538,-0.05338007857177218,0.05845130189892149,0.011061224551512476,0.01353451084648203,0.032180610733158824,-0.05965685881397977,0.11246820085792641,-0.035079333142872766,0.010516801626430835,-0.0663087584445615,0.023301467516475334,0.02178410136270338,0.012520212799502585
CLCF1,-0.0725865002405311,0.046990484149303985,0.08515737514784794,0.01056433059138674,-0.047904029437461006,0.05336270551606923,-0.03217345971618575,-0.002373614471814075,2.0828082949458962e-05,0.0629065887235876,0.00013200739610867796,-0.12274216935180039,0.06130600736067185,-0.009583907051362165,-0.00865597967829955,-0.007639176961080289,-0.015848286169843125
PSAP,0.034199010197592396,0.015351170027694722,-0.02397507789108667,0.03608070113197833,-0.03296555788119542,-0.07497793285775096,-0.008046594924352968,0.0350731698236157,0.02815444097701386,-0.08829051358825565,0.10976454249859917,-0.1397261030423882,0.045644875248863584,-0.06107193163874322,0.002361736704037752,0.059701285633620794,0.05128632049537223
EFEMP1,-0.006846668153554417,0.04124953640697321,0.01862522490513145,0.008117490452601933,-0.09922836065513506,0.03921190414038193,0.017255827468885612,0.020783225588001594,-0.03423350977387804,-0.06169773760331405,-0.002450895868466518,0.014635590037347745,0.0071034104964154245,-0.05081530293067562,0.021973224040457897,-0.031571856498601024,0.05142296089388334
C1QTNF1,-0.03556186444376987,0.025659487219184592,0.07629428519056139,-0.04476710824906479,-0.012705131806426299,-0.006954576478161562,0.03108152286348139,0.017543972887837767,0.03881123692269169,0.03433247768958634,-0.04953383478224635,-0.13138711198486488,0.012064474920233312,-0.020783453049237507,0.00042786525728986957,-0.06979411866611038,0.02231719038568455
ALB,-0.04552466010562125,0.04045570459703869,,0.006313034923997935,-0.004970022821230497,-0.025108600380399113,-0.01854350967551556,0.002973625737556228,-0.025841812854240243,-0.0008891383809456982,-0.043452720823847234,-0.012276570711859315,-0.03214178110781449,0.08150117742413891,0.010488929198552769,-0.025781425553270645,0.01565805342858331
CCL13,,,,,,,,,,,,,-0.014473268375355793,,0.08732259980100908,,
EFNA3,-0.002411097859299658,0.03484135150358427,0.03332661409763641,0.011968259489905283,-0.007956910252711002,-0.01456738035443322,-0.030679467697088958,0.00037412477677863033,-0.00026255549889784083,0.04911678965972187,0.10706034693060304,-0.019533997024366367,-0.022418076161690486,-0.0019466186992922593,0.027718050671102275,0.04660947858284375,0.019084539097031374
DRAXIN,-0.01915553757858994,0.014980756705603605,-0.005878182488690536,-0.0382215510218898,-0.03641996851172394,0.10667676829482313,0.06324635681605134,-0.011291088306909282,-0.020749707616727446,-0.02806454953983474,0.11711777966224066,-0.02979623552033616,0.031649888642345955,-0.02234013018926997,0.01908363538053918,0.11075403616081632,0.0268370550968827
RAET1L,,,,,,,,,-0.02485244462021509,,,,,,-0.025786585704730854,,
NPTX2,0.04430783614519385,-0.03141409700962383,-0.011629249229203536,0.053961720427562906,-0.02244041379273391,-0.07669237400716206,-0.01852712921251289,0.023655629954686595,-0.027478242182695293,-0.027430683227243995,0.018507333628699375,-0.09167072491130779,0.01786417472748504,-0.016171932402354754,0.02699135791566252,0.00974784567093336,0.041347969380055874
FGF11,-0.0017743921408505641,-0.018427062087614555,0.06889529696511028,0.008991715855259541,-0.05784849529737052,0.04381741994592261,-0.023903284036070685,-0.06005479407263631,0.019731648968141068,0.06267440404038255,0.05337853960431679,-0.006579969022452253,-0.006996799619042627,-0.06615556310544518,0.029241591563249906,0.016486563281473358,0.01385354575476864
CD59,0.07138966931510277,0.06586679046265659,-0.01323486383352882,-0.04400014017870025,0.004059700074346079,-0.01706129358743626,0.025949070251708038,0.04745004585336808,0.004864936318476698,-0.03933884746953111,0.07691371190949865,-0.021436134553929505,-0.01950068711384423,-0.04732525587834518,0.0069656985247886485,0.03461345859773619,0.003814246528447511
COL9A2,0.05484123725199041,-0.03503284904220619,-0.022496694115972958,0.011306033537472995,0.09690352368402254,0.06856191615319038,-0.008078536517080638,-0.0070756901774832485,-0.01748227489299748,-0.014923435897930838,0.00620304827981293,0.01615963499146664,-0.036166244278904844,-0.030469812089151296,-0.026074269081794946,0.1101324902678599,-0.006189106572226297
DLL3,0.035887866956580035,0.037699565897509425,0.013838834138243121,-0.01838320002134897,0.01777593172247811,0.053896127980829586,-0.015560107334830165,0.03676674154879438,-0.02786525412034206,0.0423129309238649,-0.025855439272712475,0.025330626861560703,-0.06275105358913317,0.05621804349911105,-0.023524227692566832,0.0844797231888655,0.03279106610742849
FGF5,,,,,,,0.08787032679573907,,,0.08805073448444105,,,,,,0.03606445684995356,-0.012566194384408716
LIN7C,0.02822228768234051,0.019619184031058435,-0.008915617226928478,-0.05766451880316342,0.07542727430818105,0.03939448288904167,0.039142477549714824,0.07461944881727327,0.0426164250425506,0.058394009008597376,0.03208414491302979,-0.06242584943846787,-0.04532326895713038,-0.03249266255598349,0.009128572326162345,0.0225563774861372,0.04890140491116278
GDF7,0.15749561473463317,-0.01345806000790295,,0.005150463218948881,,0.01968406728810633,0.036529597532122704,0.05546421602234284,0.0036824984827208,0.07262821443495107,,,,0.049296003205781765,-0.01725481306034248,-0.010790921879861037,0.023183557739741494
PSPN,-0.04355582074374619,0.0022557923167077776,0.012170487439217973,0.045069920739188134,-0.04567418285734532,0.02488309807115723,0.010073111739676479,-0.03495576322708811,-0.00039625857360614134,0.02312107361027528,0.03656558215846107,-0.02106444872017028,-0.009370233578530831,-0.031431434676368795,-0.012807879963564675,0.05900668355207441,0.03619226065850237
ANGPT1,-0.03332392114645253,0.02437575034770586,0.0026315366765002884,-0.020877847764860707,0.004422851176748476,0.008676651990197267,0.02707383672445873,0.01803298916329944,0.06974287252311928,0.010287665008087492,-0.007552550230092918,-0.060394086537401394,0.029153607335957357,-0.017973502502235165,-0.07634041013400927,0.04196473305811842,0.01156077130283417
PNOC,-0.06125403480761462,-0.02816352529479931,0.09357733920993538,0.04765762133458049,-0.01129691900421923,-0.004848313797801027,-0.023260823692214938,0.021711874000761622,-0.018581377226374016,0.15040904648599887,,,,,-0.020456285625004598,0.02195539570922549,-0.007673858696467206
L1CAM,-0.057294392354183835,-0.068154880819401,-0.011292367671895993,-0.003241271808963161,-0.01804079042102357,-0.004111129090477783,-0.02010000367500596,0.023708951101191023,-0.09345983950533816,0.05040178390155676,-0.04991731044578115,0.04413357552542846,0.061034192538792414,0.02216488747871218,0.06769532684623451,-0.041257870733319706,-0.032167888550915444
APOA1,0.030185205480729865,-0.018637606401761653,0.040157586792124625,-0.018901305905294357,-0.007147834048221064,0.020341093080912736,-0.03160167099867933,-0.026112778944521776,-0.0028750804040306895,0.015265370657777343,0.03129354530480529,0.02166378771274533,0.014185298239068877,-0.014116130407535779,0.015140408530616318,-0.008353451810329295,-0.026129983867163396
PSEN1,0.02485255749718845,0.04222757650568343,0.043262026787273415,0.02503782856506966,0.03384582719932402,-0.025727064522220698,0.00373516982548092,-0.01279046921703577,-0.04749185980170976,-0.07746886276778142,0.045319590644429114,-0.060494290827535595,0.07074975209284508,0.021614448330305396,0.0031927665615842007,0.03526986940276119,0.057828161032685
CALM2,0.009160579602709147,0.012258627346901039,-0.0007764502929972191,-0.023235631115676125,0.031245549402668184,-0.09483813525735744,-0.017593923078549976,0.05397742864458644,0.016417077359655002,0.06850744903578107,-0.066632340215392,0.17257569314312568,-0.04759489751741817,0.062333266812962376,-0.08078993450253251,0.08401088046798308,0.03474510237174853
CLEC2B,-0.03605690892018144,-0.005624196566563387,0.01740744016745497,-0.010677150554167458,-0.025117901665380908,0.060362481811850034,0.041309208974714566,0.009367679710112445,0.019668717456924275,-0.013263635312990275,-0.018276457557708164,0.01629898649108669,0.04762903448377445,-0.0383147272529394,0.0003573548877216595,0.04807196186168173,0.00011748169789053015
NTNG1,-0.014313661671924782,-0.0254504667453182,,0.03820408093528567,0.006284621152943695,-0.01043195700149423,0.032678535638073956,-0.011271515494073174,-0.014125327640922829,0.0888470971809037,-0.02585563123416666,0.0357703528225993,-0.058844628781362845,-0.00847331772579776,-0.036109017027952356,0.06838392358004897,0.004166458242555697
LRIG1,0.006601112352586877,-0.028421310366215848,-0.0377237120494746,-0.016837745580294283,0.02728511481729729,-0.03514176184387184,0.04003499924358741,-0.030730760704953786,0.023093543985348627,0.005635535893088403,-0.06424368379825811,-0.014005244781779606,-0.05726081907284526,0.015135449094482733,-0.09002444537809766,0.06070140729068992,0.05496826481824785
CPAMD8,,,,-0.014355854975749021,-0.020842193554426243,-0.013200981355149343,0.04390506453211501,-0.022243649356884727,0.0426116312036391,-0.02059233468428612,0.03168993332409962,,,-0.02125708637621567,,0.07053044241701602,0.027491431881616346
GHRL,,-0.017070095692889264,,0.0013485389621723412,-0.024831421414584935,0.027704522787787757,0.12274746255949051,-0.023400454642782904,-0.020749707616727446,-0.021989239430909475,0.12228355283529807,0.00933685588135589,,-0.04515688190530938,0.0015763166518213186,0.08309334650685143,0.07858264725612255
NPY,0.018413826015042406,-0.032326297199995774,0.19420439436712655,0.010747340155747458,0.05573850723747293,0.024637872191781027,0.02202482488172535,0.059745067842032415,-0.021897138623993003,-0.06582966305142779,-0.04009844510092175,0.022647698836659867,-0.015288494808425469,0.0629197171878614,-0.015411559834688943,0.008190321795755412,0.02254482323334664
MMP2,0.08820355595927597,0.003599860233464572,0.04164304711192545,-0.05798034265296119,0.005406235602147448,0.1065041277275219,0.06126432484848546,0.043955563799613885,0.06370129295158419,-0.08179418923027358,0.11363567428000053,-0.030266967921787347,-0.07726343484434514,-0.007272461117155753,0.031146272165864228,0.05041814208329843,0.0905024715065389
LHB,,,,0.07895610247540166,,,,,,,,,,,,,
PPY,,,,-0.021763842380114782,,,,-0.016256488889444844,,,,,0.030311593914264075,,0.024556228242017468,-0.011800611377764347,-0.006804505245944187
ALKAL2,0.043698991346153876,-0.010802298128274303,,0.010941916318770808,,-0.0023475793555640047,-0.015145656947163123,-0.03921327189575359,-0.01798779847622815,-0.07754345809268301,0.018898361628749832,-0.07335275024266369,0.008922133007992435,-0.012260761784064428,0.036945099624645816,0.036455843232098155,0.03671466653980245
CSF1,0.0021782160935306916,-0.02078528836178203,0.047705590700829394,-0.054527810104011566,-0.0026619877139162263,0.03587676243618964,-0.009336220120508512,0.03584816214166399,0.013393059293676127,-0.06751093151586453,0.09731358613097077,-0.06008536983360564,0.022923707021923197,0.03397043867528659,0.018530336411870182,0.02913533951049879,-0.022208095897233982
SEMA4C,0.00542100482413717,0.037598517763851376,-0.060265901796467514,0.02345883533761521,-0.02048622562287363,0.01333259201861823,0.016236257976308476,-0.021547211326456497,-0.0018372993336763872,-0.03895344338878854,0.01298337632924246,-0.02801365416900453,0.02338109837823314,0.00440961316088788,-0.013229467283680487,0.06160666404958628,-0.0036180979150477375
BMP8A,,,,,,,,,,,,,,,,0.034214254494363425,
ICAM2,-0.019609104613836238,0.02351243062380073,-0.0366889150408595,-0.006459019965817245,0.022536828134726714,-0.0020425373794758666,0.014110899372985047,-0.005081835195673772,0.060811314446039565,0.026372888894713977,0.07402034315837598,0.06596342765096509,-0.05813250617257931,-0.027928127991301958,0.021323987308746233,0.04601030003062596,0.03016823403087144
SYTL3,0.015190112478989364,0.041726453429166074,0.003975392968332515,-0.04421815096875608,0.025042054661168368,0.041277004723269214,-0.05292707113269939,-0.02135298835330129,-0.019387278913437198,0.01962807363120948,0.05637286035249291,-0.020795485613711303,-0.010126617519894163,-0.011855780476936304,-0.03520093172825971,0.008393929156485354,-0.0026597372206884073
IL1A,0.009688550113622725,-0.021554520071864484,-0.04922911208051307,0.025488110452778774,-0.022499211754500165,-0.03586594812187237,-0.036740281380646375,0.030609065870167734,0.00914844028480324,0.0003861211600089069,0.0298595515532612,0.025172392267847225,-0.0365648739062064,0.05566763017884505,0.05698188960423111,0.08216652037519978,-0.007966129029802795
HLA-G,-0.05086989549839753,,,-0.013205445447604514,,-0.01937171743029872,,,,,,-0.02820976594328867,-0.01748889919408309,,0.018931743805075583,,
PGF,0.04933525806736811,-0.024150812260717663,0.04423353134669658,-0.005839144575728232,0.028561613978629514,0.09383346369730826,0.03816499642972091,0.0394375504081146,-0.02192954509340179,-0.0620388343289116,-0.017348726388241073,0.0056765157785278126,-0.08665024419417654,-0.07215798685816764,-0.03845139708343792,0.027040949774206215,-0.02670564878005438
LGALS8,0.03390228532246023,0.019984371312739474,0.03877163384504092,0.005063209679061342,0.005284136986602303,0.02751566726417461,0.0396782678822011,-0.028425525595645963,-0.026531917973805382,0.09442381374851386,0.052985232443898085,0.04016578356414473,-0.004962669116119334,0.05520408196088418,-0.022568256383312762,-0.03693624339295181,-0.01681344325492899
DKK3,0.014753286400446397,-0.015216159925490294,-0.012932637722793534,0.04776512413950191,0.004494448147535067,-0.10483668539758519,0.0028324702343115564,0.06167948331545287,0.013095658070382328,0.020531005544362612,0.022015944475574815,0.03792106821619126,-0.09510043955081332,-0.03204647469775546,-0.07531767904590958,0.05400926201536038,0.04551662878604618
COL16A1,0.05126409923181536,0.013741113015492535,0.047108253120753486,-0.030057316092642533,0.04316763935376068,0.056224147561874806,-0.001275216843212938,-0.009659412047911988,-0.008520030746027333,0.005216507306026524,0.08040283721380473,-0.06609159315069109,0.024238909517991132,0.0044986823742686555,0.05567516075388443,0.09933638008302562,-0.007914185553110915
TPH1,-0.04283659232321648,,-0.02520843435374568,-0.02403050043591139,-0.02045931481735845,0.05058037039915219,-0.015879194055576556,-0.007037208011837135,,,,0.044844293868904005,0.03113849311400225,-0.030782463059627594,0.04315366138952542,0.0031710863951921304,0.05303241740598627
TNC,-0.023411938984329785,0.01703764270000429,0.014608588558549988,0.030217606810396813,-0.06885352790026142,0.036920144085031324,0.028935612238548816,-0.04911066683245467,0.052974506921394306,-0.057655742601821935,0.06345457010739343,-0.06389061400307115,0.12618499863640822,-0.016142768734687573,0.04095330421885692,-0.03380478023376979,0.010830258242869895
TNFSF9,-0.014742844979863516,0.07562245567396879,-0.02807279779546144,0.005173264535469798,-0.01832309496799684,-0.011490531119858493,0.03441120061042522,0.0018851611978098046,0.026483288293073084,-0.008393620232252574,,,-0.035571551873022245,0.0200793784761116,-0.026666385900484084,-0.02624265729503884,0.056991265773286136
C4A,,-0.01064518060883377,,-0.014822872593724348,,,,-0.019271252173993014,,-0.023727058147426785,,-0.06182677686028289,-0.016113318965244688,0.0035164906851507765,-0.017436793468739536,-0.009449842760255235,
CNTN2,-0.021445260819687704,0.02721304424843651,0.07198225204854819,0.01697398148664962,0.06823412483007228,0.030222703659423554,0.030852114897507117,0.06499725623263235,0.009147760221758588,-0.08584502267037543,-0.06871503578366218,0.03674015687264348,-0.07098960690093647,0.08436033065953343,-0.021133054330699928,0.0023916780952987983,0.014962639037421047
F7,,,,,,0.0026862786758384007,-0.013357909950063494,,,,,,-0.020301851573414242,,0.004642639668729371,,0.0661832670725532
LUM,0.029283110386789643,0.06714815881368102,0.0033290074717995757,-0.03478119206659344,-0.03760776057227488,0.02101852376155073,0.05403782075301214,-0.008191781481563092,0.0638019738423115,0.03719906817170578,-0.0294648837865887,0.04649737593941471,-0.10392196816912326,-0.06064757012760031,0.04993523022445049,0.017974113289429838,-0.02159130006311751
BTC,,-0.016657816969362263,,-0.015103979956975294,0.008695200687081177,,,,0.019443970042584243,-0.028916795609942234,,,-0.014687675875479414,-0.026243001622528538,0.0723180866199162,0.029504898898228448,0.028676705636284834
APOC1,-0.0220374348774605,-0.005036536597393495,-0.017995660243234464,0.026299890077937125,0.07936254899017912,0.09881671585564888,0.017955153836259403,-0.022557343333141706,0.013642213473332852,-0.06379984320388997,0.09697664923277337,-0.022148316168546105,-0.037100250707115534,0.08152229731863284,-0.018661693566446966,0.06775848616540887,0.1077319388546076
PKM,-0.028399279476025885,-0.0037575714716605933,0.06528701020518923,0.02827033188033481,-0.0987808232011481,-0.02348772031578166,0.014770655963796278,-0.0738283032453499,-0.036699402727716164,0.06710271582534899,-0.007690359624230111,-0.08069712640216081,0.04339321913406323,-0.02004869534127024,0.05321815315892087,-0.07305879270848166,-0.02823902789409973
TNF,0.026706119993639293,0.06277416731707586,,0.02293837748264887,-0.008434173841675696,0.01561849029990424,-0.019604390352102586,-0.011510450829707206,0.09661886015517622,-0.01650728024800026,0.007713801502439052,0.09202896855046762,-0.01425583907956137,,,0.12561654920264248,-0.031626567513564796
GNAS,0.027314591035127154,-0.07887865576611489,0.0008841423141483823,0.0006859716107778329,-0.018156614808790043,-0.08039438227928121,-0.013237291140121649,0.0022862009376005683,0.014557130985713478,0.08911704377765921,0.14164374883650668,-0.036362819454286426,-0.04396642368400796,-0.07046634245532665,0.01918829625115927,0.02063595296707663,-0.014589927115461868
BMP8B,-0.015265568012202139,0.018722656461063907,0.024167867197014713,0.02653022454508409,-0.05804870042549001,0.07229833144939171,0.027258033626280206,0.03198569226941509,0.007462789251548826,-0.06652936380078249,0.10549135877439594,-0.08467222026378649,0.024839085079967186,0.06491930542980723,-0.025075154924686583,0.008710954206110353,0.041673795008102775
LIPH,-0.04400614065757886,,0.0955110166395637,-0.018778634322006757,,,,0.020788093932245,,,,0.016430632590964677,-0.014473273698271826,,-0.01373718062545284,-0.008326279643113905,-0.05043082876517256
CCL28,-0.032163994380745214,,,,,-0.01871435456338454,,-0.012073201464304583,-0.023824366670086788,0.08367616904868092,,0.04819451966389735,,-0.021141461395249604,,0.035869492994695905,0.05960100022951878
PTPN11,0.006911905075153154,0.006016335537030708,0.06160434138218409,-0.022917771544131132,0.06997247211962232,0.04809895991067287,0.03579763843039382,0.067030347718463,-0.005656999641154328,-0.01684473113932851,-0.035855168001127806,0.017076844343436995,0.061330437677650514,0.08937523641240859,0.0030250191629058046,0.03814094428349894,-0.017658789713739093
ADAM12,0.02024951059130167,-0.012676352778912678,0.08817352786146541,0.03115630924543222,-0.03031541858283725,0.08187207531931574,0.004556356882491819,-0.05965047139208257,0.02956115570853624,-0.050616327860709846,0.05489111619806488,-0.07189489103552685,0.03447239582164443,-0.01723405147924827,-0.012652395588571608,0.00013243763334230049,-0.11005628957510002
EPO,0.07159055475325793,,,0.08659649498314217,-0.02195388320766933,,,-0.016256489599043793,,,,,-0.015718344865332898,,-0.016508234647811548,0.05560288967251352,
EDN3,-0.030638256522830143,0.03287230111633257,0.07593807717504501,0.0871310943817531,-0.022490817874058308,-0.025570311721826146,-0.023668331499867207,-0.02519675711109613,0.12814222210281415,0.025494152640798087,,,-0.02837826683795686,-0.029427478897879628,0.008539654070517627,0.028003418736007566,-0.05043081457297116
CCL22,,-0.013458059682010665,,,,,,-0.024331269279039662,,,,,-0.017789780932505002,-0.02624300278394215,-0.014485257255638961,0.06252694289643443,
CCL2,0.007387235389309811,0.017154931969007255,0.02819246958891757,0.011080196837760407,-0.07172624027595345,0.037257479759139206,0.02307250297616109,0.011684619958285599,0.022169460842519903,-0.08201003309929471,0.026082785466411858,-0.023137692708064983,0.02006449161342943,0.02696620705839081,0.02425520201461364,-0.01373001247198573,0.006324509135226928
DSCAM,0.0024084965302436836,0.004724389576285783,0.030462299530315897,-0.015968989129168953,0.019997220440909298,0.04454275696184776,0.04082012355487761,-0.024951022767539546,0.032613845829537504,0.030029932748778763,0.017554053226687672,0.10842844169942477,-0.024782619221132732,0.03893452028100748,0.011676681031016562,0.052686040915277496,0.05371748477491043
ANG,-0.0023699288649827585,0.0311047644782903,-0.04033614297656963,0.0283414727892284,-0.022629050170155304,0.041921725539909145,-0.011586335264515813,-0.04034002281853241,0.010451610923781744,-0.04680025461404588,0.07220029247121115,-0.07308551946195303,0.020301451213120287,-0.03773782245591774,0.007961048829397443,-0.012504547993979036,0.056615887487282024
FBLN2,0.04949855019699867,0.031775115931709584,-0.024804999780334527,0.0016906473587351342,-0.017789151994814997,-0.04605797593090852,-0.016592393359559303,-0.00023685812317006394,0.035042401955048125,-0.060649257430175595,0.041392811170575444,-0.08362831375986862,-0.06177878001697595,0.06830452281177413,0.022372589985351698,0.07503418049176286,-0.05046328659044272
VTN,0.10955547035221504,,0.1477904094761872,-0.012604101550054335,-0.022134185233346492,-0.020527029302370603,0.010787945808751313,-0.006011206051797193,0.07720899607680566,,-0.029121519633273328,0.004666016959082593,-0.017967143839938696,,-0.021375935752734342,0.04087747483103957,0.010354595653619162
VEGFA,-0.04502820311182649,0.04324657602943279,0.0017675644705384692,-0.013622815211437437,-0.05494675097003232,0.10370889874393009,0.002861502564632678,-0.07256230962676116,0.03136988984646451,0.003173049857863003,0.07246922072972928,-0.06973002504780357,0.08682170955513253,-0.03560518714935589,0.05582397718323633,-0.10761354892315203,-0.013496094287822618
F10,,-0.015361523916304127,,,-0.020651569385234183,0.029718015679700942,0.04951111343927663,-0.002553158546917035,0.02030235365145734,0.07149958290698855,-0.03158899358451215,,,-0.022705139619486826,-0.028591198084503874,0.07388575146512968,-0.016150475156222855
SERPINA1,-0.028984419966440817,-0.0013486006246248496,0.05708250039540349,0.03219617589828879,-0.024953990792664273,0.05278888405204775,0.0005684559976328419,-0.011916511851489951,0.02575026030217641,-0.098092821182028,0.04698202248877332,0.01571333717564905,0.05124991286853505,-0.019568255295418696,-0.04535117874718224,0.09190346607165854,-0.040003229997240874
VWF,0.06223277490295711,0.03570954378059283,0.007534117370149924,-0.04882519672520022,0.045616644836606206,0.025031841610963206,0.04759659177730237,0.01968355224085056,0.06183040525926633,-0.019829179084531866,-0.012933850263614637,0.03899635771205632,-0.06990870018346834,-0.1380087059926352,-0.007234025654591304,0.05010186195041914,-0.05089433480027115
GDNF,,,0.0016246416039946785,-0.015571774402040165,,0.0886568636875954,,,,,,,0.055031573985056224,,-0.006912145374907144,,
VASP,0.03990240146786624,0.02303481220121455,0.08222288956263239,0.02728276783059233,-0.020214765789460094,0.06796087913254278,0.052234979788858826,0.006804152876019885,-0.04589638866778987,-0.021305906083568103,0.04927395478844191,-0.02803071673636398,0.019091121185939225,-0.05534908603316328,-0.00982635723764113,-0.00825501356880437,-0.03415078706395772
ADAM15,-0.011567987545852724,0.03615007324925353,-0.002114506564065537,0.025791845000080707,0.04573748035076248,0.043817704889729144,-0.05103665055091263,-0.007752031597050451,0.054120615130135774,-0.05543516247343769,0.01906707404453425,-0.012277428625407455,0.027956527541662533,-0.029114321393902208,0.02092885157477175,0.05533066402844217,-0.03956244166183007
WNT2,-0.03739970632744684,,0.027054594402151057,,0.0232717137910453,0.012992874675233891,0.038405972327765985,,-0.02703053076979813,0.04826435357865685,,-0.012437592275418026,-0.019497046392000787,,-0.0010343550892882958,-0.03255395371040424,0.03046175243275666
CALCB,-0.023158854353118062,-0.019470314595603673,0.031207761772400987,,-0.026735813029471565,-0.02080634013641742,-0.014766092204311815,,,0.02588172209018738,,,0.03435833103249127,,-0.025786580617240693,,0.01575179741696372
OLFM2,0.039453916005039294,-0.013159638955710883,0.0850882654715338,0.004645218134630434,0.0012047792357098228,-0.0016999655565852077,0.005554155037834809,-0.02578787273212398,0.04960455218542387,0.09352198382913916,0.007480537195962633,0.0621009715621808,-0.0065708973109869185,0.006360266000425025,-0.004338485090060892,0.0029672778013890458,-0.00824979030845053
MFAP2,0.05619570333019416,-0.02922723651655286,,-0.003669237472338271,0.0068000455465176,0.10636639969435445,0.0037567691065194093,-0.00642861829689553,0.048037671388821104,-0.004627089359772614,0.02838058578707119,0.09061758896551846,-0.03437589453191013,-0.06321633648303773,-0.005365312119061509,0.07330989097028295,-0.04020586268694792
HLA-C,0.0651619197801214,0.009260869171181917,0.041859705928809714,0.02763228186136734,-0.04216464517748983,0.08840080248052398,-0.007114299590671486,0.06055288784905736,0.0014959024578183185,-0.08084723358630597,0.0371954931500338,-0.052469526985213275,-0.007197980575133178,-0.02684860708548029,0.002409644783536116,0.05855278176845759,0.0678729944101047
THBS1,0.031894084656901044,0.03698897452586292,0.051533896111965405,0.023685005378713847,-0.06591104137889758,0.020511760943630063,-0.03847901365660864,-0.02826999730991291,0.014498903289675099,-0.07029507901392067,0.056682826071352464,0.03474830690970065,-0.018482632988616025,-0.04786227127896795,0.01552173445403875,-0.07906066125193602,0.03078219399969215
HSPA4,-0.009958982013316181,0.04731660180832261,0.01181775438732754,0.010886685035036672,0.03595031029583984,0.05489968876295795,0.05035005772705808,-0.01645083279901122,0.004213541830982824,0.0025091253004616803,-0.06418914761435705,0.05713256664231108,-0.015319221648720875,-0.024574664667960284,0.011845830197206905,0.021996264143949028,-0.029245347766521178
LMAN1,0.029684453748737828,0.05593753399452343,-0.0466122277351549,-0.02158551259228181,-0.05289257345171891,0.046923076142046515,-0.0025072087753710234,-0.007043558764293909,0.02351779272998692,0.025404361412118256,0.008599624495924137,-0.05186488752064554,0.06060237789799074,0.008642531813535722,0.04582322783027691,-0.07328591329155916,0.023829844314112975
LYPD3,,-0.012405530275672646,0.1399156453648821,-0.014036335871227788,0.02792035135645409,0.0037466254770633627,-0.02290639572193326,0.0266515089577444,0.02349635038908122,-0.026890578666438552,0.01681926905554906,-0.0367623296760761,0.023500651478535643,,-0.011830933363882627,-0.03217093492607512,-0.03512694494204875
APOE,-0.032505531995016546,0.030997389246666878,-0.06855137626478085,-0.01977480494228569,0.03244465742295539,0.030038384560113134,0.01161234775428356,0.0209324484189422,0.04953058027047923,-0.06452906240261717,0.014462487194794387,-0.036234460781727894,-0.08789279471020871,0.011524023687418462,-0.09042196747956602,0.06352408957199142,0.0675383914358285
SOSTDC1,0.014814790314192479,,,,-0.027632907946511392,0.009606321793960634,0.031083396900194103,0.036174032698461075,0.06718053381666257,-0.04211145912170362,,,0.021497579092867175,,-0.04459876533088343,-0.005219416247895232,0.004213596708652034
ANXA1,-0.016664320401435586,0.007274630195317369,-0.013049956229713536,-0.04451002401827583,-0.04046919667709073,0.030421854423529716,0.007035924213015841,0.03193776172895094,0.07415392623893467,-0.05665295529860732,0.03253923236741086,-0.08500872884320225,0.0670709979170971,-0.023497370531392423,-0.0009535687255391886,0.01721839229677636,-0.032472485880127626
