,UKF243,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk
JAG1,-0.02828441547762851,0.08834399967031573,0.017770790711729562,0.031100370599110864,-0.010080753785230542,-0.00262805673763047,0.012985039559524058,-0.023354542418217026
NID2,0.14782589475991198,0.035058066464417316,-0.013307517140187538,0.02533382750622565,-0.03329542897136083,-0.029544908443222356,-0.04023887276045772,0.02701999680579931
EFNB1,-0.002009522324781297,0.0022095431475065747,0.03474871494758254,0.03533326839282517,0.05662447285092456,0.0016082961549937047,0.004821938377104105,-0.08864025572254607
COL4A2,-0.04777216302118727,0.03747655229932602,0.004994438544667326,0.06257877286480928,0.0012649034424423995,-0.05326792367895621,-0.005190200631317717,0.04469075770896038
SPP1,0.014763797052045552,-0.03210968111600446,0.08932307521008731,0.08506779621817026,0.006703311033653517,-0.024150780582037474,0.014841414152152952,-0.045496621137525645
PODXL2,0.06449997926300004,-0.048673638961003136,-0.034217089506097205,0.012287051533815358,-0.016677596874419887,-0.044778726620147855,0.03670718722534959,-0.02187422370903851
FGF9,-0.03819161680830893,-0.022273672663735852,0.02581325590747627,-0.040058291658097336,-0.019259188807632867,0.04631104717877537,,0.0007146922978185724
ITIH2,-0.017084898059095674,,0.0023498169598564402,0.028311843494219346,,0.05660709417394171,-0.004296387625684546,0.06933523437514356
ADAM10,0.010576687880419652,-0.0005366028537176682,0.009961169604043555,0.023159227893841807,0.006912299705401154,-0.008312519165248384,-0.06078471668550466,0.02621412962439817
CFH,-0.034324363729005505,-0.04135507749379026,-0.07182990325547949,0.029792624306889882,-0.0013865126518009627,-0.024960175356145257,-0.062251203363813,0.03742994303894771
COL4A5,-0.008780960925711576,0.003844521169469549,-0.05048100763124045,0.07335564852714366,0.00548490490213424,-0.05475719187997381,0.07201110891804238,-0.060381169688807315
LTBP3,0.011548856834875445,-0.05897076038233037,0.012295259693128377,0.051447532475198864,-0.06265256013892212,-0.011934588611481792,-0.0031674479954059277,-0.04154983103268562
GNB3,-0.0078087617674252475,-0.04844087188248712,0.019833182728689516,0.0244310813303831,-0.003329503874054992,-0.03434089438501019,0.09379712522483284,-0.06020606961433332
COL6A2,0.06753465305179845,0.0520499895542033,-0.009015149730195205,0.09224926603229527,-0.03832146570669223,-0.0036207450336301046,-0.004570718460717762,-0.023806941432089754
PLG,,,,,,-0.051746609421837134,,
GDF9,-0.04234787943138172,-0.027642834144316942,0.046537278433600074,0.01665998513834291,0.01690694106938853,0.03899612219276923,0.0038776386533654135,0.020799403521125755
NCAM1,-0.03423634061576266,-0.05854537359431343,-0.03694042288758042,-0.03854811259878233,-0.008038441196220878,0.01607235916031548,0.06615470321666325,-0.008916740171433145
APOC2,-0.023730287636874996,0.08156957303680287,-0.023135484823952217,-0.03111905382332458,-0.01864006206879201,-0.00871114353701487,-0.05690717462378352,0.024333689000707804
BST2,0.04794151731698903,0.03763658449122172,-0.0060442216339139584,0.05154824868210495,-0.011188076172904512,-0.007663404406264979,-0.0267377539488293,0.025459378560564842
COL5A1,0.01635253951050514,0.00927196184144001,0.02503256386826822,0.04867340806067446,0.009962427309476931,-0.001579138924260188,-0.00949208983671031,-0.007609733280314234
CALM3,-0.05038688251902764,-0.012140039886717687,-0.008956345064354368,0.0035402627307015494,0.0031455894735936676,-0.024372922614505556,-0.05245493601596705,0.023754251657018537
THBS2,0.03008338990219059,0.010931248373236838,0.054940614132072185,0.051126162832062644,-0.0071196567426330595,0.030601845731744758,0.05899995217759632,-0.023771791088949373
SERPINE2,-0.058956630993344195,0.07818433690324979,0.004047734763989675,0.006323839393218411,0.00277978397358499,-0.10207371411011333,-0.03634157387075027,-0.013265273311310801
EFNB2,0.033634248936743306,-0.005297357476046517,0.02125781892364473,0.003563898250731906,0.01849166134837754,-0.053333149546207145,-0.0539424766933377,-0.012936263569304628
PROK1,,-0.03162135980048092,-0.018415500758608885,,0.020200821454596184,,,-0.014041671643762903
MMP9,0.002765952981483743,0.11635705650856462,0.024120326848440392,0.06231353298161733,-0.025732214595861714,-0.00814398157794591,-0.05902950573008543,-0.04040469945603493
NPPA,-0.02817053172654632,-0.06111016322400565,-0.02303641653962354,-0.022874896592924628,0.038211498952765904,0.005347952272266672,0.09464988094837298,-0.04249719226092472
APOB,,,,-0.013231780592814936,-0.021874034974975247,,,
C4B,0.021805025828377386,,0.0034348237247740004,,0.033395516246781755,0.05185856429667469,,
NTNG2,-0.007714836295967194,0.008147825795038637,-0.051337774047631464,-0.0038254641343691297,-0.01845865498396539,-0.04536448856919508,0.01793431503119216,-0.02174178077190869
LAMA1,-0.012028385649549628,-0.026206549654329628,0.0011009365571558148,0.052405798374824175,-0.02079660514175965,-0.022102089812097377,0.12175807349424381,-0.008604831376006957
UCN,0.007587868431793306,-0.012288234144041585,-0.023568149888497338,-0.02216677760291839,0.003974470818498964,-0.03025966014055672,0.001176236048425288,-0.035723992964330036
ARTN,0.15590562847311126,-0.026022280638224222,0.009429460910541603,-0.020044172976789693,-0.02573221709370358,-0.01326894379723751,-0.032716756220855174,-0.026428062915002503
PDGFD,-0.06534837960290392,-0.007001738432910545,-0.020311799822561292,-0.014488524483588599,-0.030574209867166587,-0.010550425968462123,0.03530759724001585,-0.031450576574288645
EDN1,-0.013461859090731583,0.00510551981724473,0.03560398582145695,-0.007610834880050445,-0.013575789952348503,-0.03680508340173607,-0.08652075751330916,-0.0013027408293380968
ARPC5,0.007974935249911672,0.015342792024691973,0.004286914370722809,0.009243693758020808,-0.030007510611480537,0.006824882557599856,0.03391239634240404,-0.006334922452076315
GSTO1,-0.08666739573775852,0.046240139219263,0.028974427266355123,-0.018373649698740988,-0.044419286445911255,0.021614541681877448,-0.061384447782699275,0.020078564105017824
PROK2,,,,,,,,-0.012201114842082892
SYK,-0.019947171777510972,0.03841228491376848,-0.007121256257496183,0.01029566707990829,-0.0013462334639687795,-0.03110872732254262,0.10526163885188404,0.026738222175440446
ST6GAL1,0.006791377948667574,-0.024680900900010815,-0.004347410942181322,-0.02099337164135426,0.021962374575223566,-0.017039438519666526,-0.04953998650575209,-0.011583742597672286
WNT3,-0.0446041350716144,0.033266969662121885,-0.032784424940836165,-0.004598936026996649,-0.0129859309885922,-0.04687945049847526,0.03012363722522748,-0.02699594785580104
HSP90B1,0.04209052956489652,-0.017192181961929204,-0.04413128560109119,0.007962020407457533,-0.016591042461017804,0.02239874279208674,-0.004671567181259224,-0.07607834247551788
ZP3,0.15874890661285812,0.000613134426931054,0.021784178081194826,0.04322523008523367,0.022403796826258673,-0.00019548950939058323,0.007401367196761514,-0.022645758548518916
NRG2,0.0036749588391011582,-0.02546259484666866,-0.007119452722154564,-0.03228080842513537,-0.040793487443450724,-0.03592364347283215,0.05873346549515552,0.05487191627454399
MELTF,0.05170099970242259,-0.014456795411654864,0.016888080952470838,0.07523878605269349,0.005754035158161726,0.009634290412378016,0.012856098377727287,0.011632093895069117
NLGN1,-0.010813556800717217,-0.04629749339098376,-0.026192717374414108,0.05290339807358111,0.0007432950863266759,-0.0097423145117909,-0.012043055447922842,0.026358723537346522
SLIT3,-0.0001099223736242573,0.15293381808740641,-0.0064377434357410475,0.04003433000354724,-0.04178617068767143,-0.018698463913363626,0.016478853416982932,0.044120154663766446
CCL8,-0.012723224690928205,-0.01934466815447529,0.01808398324679998,-0.017257034984442327,0.03433486242949574,-0.01238085320818514,0.0697171504326618,-0.03483918059554358
S100A4,0.0018459699988904901,-0.04728275140898084,0.06668335299548134,0.06569613153963455,0.022069310799718505,-0.03891105957694602,-0.028119996897618862,0.008513798341067568
TNFSF13B,-0.015062341356306463,-0.00782495085254101,0.0034045622739374694,0.05406901933140638,-0.009736563145159697,-0.03333919574584133,-0.0669360222494132,0.09603996419102974
HSPG2,-0.029830911642961314,0.061659041801122534,-0.0521431455455955,0.051901731583177006,-0.015732372566567256,-0.01169659388962565,0.04916941488590195,0.013314559510666351
FAM3C,0.09493055332704456,-0.04900450941595939,0.038917647545536296,0.03993241477033852,0.024768336669207427,-0.0022496494167392246,0.01156128667559922,-0.03639889760474202
FLT3LG,0.030821237964778994,-0.036093312491391985,0.004543602057139748,-0.0018398922806880972,-0.015973814897639542,-0.022231074210710446,0.06004177200946493,0.031760981343344666
A2M,-0.021251440504873417,0.023760185069276248,-0.10477244253349934,0.038921938581412636,-0.0063562473706908545,-0.04573391277112642,0.035271208310420556,0.030221135441611025
VCL,0.09219485399906874,-0.02686505538198539,-0.008192009000876356,0.02428471373055142,0.01485198679007606,0.048197178361542976,0.0018245728065351835,-0.06784910338744578
FGF2,0.07386662368082147,0.040763522758642194,0.01136886387589915,0.02059403796536068,-0.01657229719384389,-0.03657048744883964,-0.0745086236284063,-0.0022125249914847884
AGRP,,,0.010316205192368625,,-0.0182676240559737,,0.04371657308486002,-0.014467019797874351
CNTN3,-0.017878698174526503,,-0.04638748779224885,0.0029717444559886493,-0.020996187595162235,-0.028374090291831303,-0.04819725896840178,0.07316508761183432
RNASE2,-0.011476300048077962,-0.0017106401357744423,0.02182943167058991,0.06450592939126394,0.00554177532442464,0.019586009541464514,0.07517634445020561,-0.0030603213325378895
ADM2,0.0904365766372203,,0.07060978773645785,,,,0.0010772910680082069,
GAL,-0.025517608895198652,0.04668700175358742,0.06419477116996815,-0.020432745770645123,0.024334174195633954,-0.017517210790992787,-0.07777736482899078,-0.03373566079536875
CXCL6,0.07810079841792786,,,,,,,-0.0522197331510385
PDGFC,-0.049006677059472814,0.013258965455566141,0.048617401815112135,0.015435305570178139,0.021158687548002472,0.003038426919404666,0.018419396271574247,0.05806416907475061
COL8A2,0.014633891247389025,-0.03253267385657481,0.07668500591848525,0.02654724627566967,0.0656534451556237,-0.017849229748278097,0.011238499726452187,-0.0134126505553747
SPON2,0.04122776597528085,-0.007741508609286729,-0.00457137824016077,0.006114876659545308,-0.019171125106027354,-0.011687677376070628,0.049999870493680695,0.0333158942891683
LCN2,0.21715464485440455,,0.0022348685515203985,,,,,-0.030581562740632635
SEMA3D,,-0.0474646725090687,-0.017240654076829613,0.014571905262140465,0.021946898485397156,-0.013411562654277643,0.06510372252169225,
BMP6,,,-0.01076645248339235,-0.014688242407694892,-0.016691972424397225,,,-0.025558262594615234
TIMP2,-0.03380816711666338,-0.14425943757676787,-0.018948418643637024,0.05086179489489528,0.03480283489787562,-0.01045716059911293,0.01854552378121714,-0.06943512573505771
EFNA1,0.0813498058013597,-0.026463629855677517,-0.017584117545571588,-0.004099780720263516,0.009976517912806742,0.058583827890984486,0.01832554499685276,-0.08562113654902602
S100A12,,,0.09817774254579167,,,,,-0.015482206832685513
TFPI,0.0030303022287547035,0.0264780990126554,-0.011081665369593088,0.08754372020466239,0.03147029061254768,0.044783387471864514,-0.08205511295516434,0.03923060516000235
GPC3,0.014210715446667955,-0.07481761753570994,-0.025118395650772073,0.14252234658985977,-0.021895955729736207,,-0.04364424355207151,0.017410749937833567
NMU,0.028934802511931593,0.06290808128578279,,-0.03384689630805531,,-0.025994402690877032,0.07089792485934898,0.013987619560049533
SCGB3A2,,,,,,-0.01849225855409618,,-0.01752252842058716
LAMB3,-0.044712510261180824,-0.03595114578208082,0.007076360555489246,-0.00895943807563363,-0.02234137848225369,-0.059767907381963824,-0.006326632836853042,-0.007757623160545602
LGALS9,-0.029339607193119913,-0.0553152766054024,0.020178137594165955,0.022182418692261143,0.04367996631405966,-0.07084413221300531,-0.005992591199716959,0.04479256984076573
VIM,0.06852530345297982,0.023023734029475905,0.07593570850156174,0.05424962611715308,0.03405009699736709,0.06398388402956126,0.06482710838995508,-0.054964588493979415
PLAU,0.013594419958850608,-0.06513610548527364,0.006403373168303866,0.051645718774508485,0.028698815748429123,-0.02729828319420674,0.12013956898188177,-0.046222711711697506
TGFB3,-0.08158839659210741,0.018921359733114457,0.016337666266836054,0.09731696968602865,0.012184994340252383,-0.020500629718908224,-0.0039940963252015306,0.031011550078735153
APLN,0.052216676823176794,0.02104213218390079,0.04951152015504329,0.04173209499695039,0.010787061108973707,0.07384644091325042,0.0210233427119198,0.02751187875947554
SHANK2,-0.036673789028290806,-0.03413824252318165,-0.014973789420168884,0.012522552961656544,-0.042698824751942956,-0.024819756553409282,,-0.00920823122181111
LTF,0.01737567645969485,0.02911140429625613,-0.0097493943146844,0.05062168051519969,0.028134609430695352,0.0038649197900018136,0.05141802967389653,0.016331577652617668
PYY,,,,,-0.020752694679190175,0.10755663849404755,,-0.020459278375132346
PENK,-0.03752274430245277,,-0.026206309737145606,-0.016638602842243177,-0.017769283935846963,-0.019825381935608535,,
CTF1,0.015663545986069127,0.08171712775081114,0.03696797701691139,0.048018047385208276,0.060507671280252605,-0.020220074938642387,0.011168305070397387,0.0008085902142189314
COL3A1,-0.03564616369223764,0.020587931342793984,0.0017218843107493335,0.07188074490290912,0.030846758876545585,-0.06404727592474994,0.007493417318957249,0.018099228566005102
S100A10,-0.017841417581694774,0.11562743822556648,0.019444416224177644,0.0723910253474545,-0.01008029468207677,0.03518181883776044,0.024085717060752004,-0.04582557332261346
FGF13,-0.015546081185607123,0.03696079483489134,-0.01825244827261443,-0.03674577356159882,-0.0403118754982452,-0.04438693621864103,,0.02781130162564496
SEMA4A,0.09909465349588462,-0.033012135947130594,0.013104682499317153,0.015107139187242588,0.032475952707375244,-0.04147843115499192,-0.002320631550982114,0.03968435801142231
EFNA4,0.02353370176246885,-0.05375809064025989,-0.002613041899685429,-0.009538385736809827,0.007412836942424393,-0.006977783628254714,0.013745946398667764,-0.0072406512380560565
HSPA8,-0.031041916397454117,0.059809643812783565,-0.025445385965369376,-0.054179822138404804,-0.007925807999985275,-0.0827530879894508,-0.038897080398721515,-0.02947153455589112
NPB,0.10597736842801422,0.007239996913164322,0.06244992742974422,,-0.024752848109632415,-0.025026532150888695,-0.0005455924109325487,0.005490253369906353
ULBP1,0.1373339345236717,,-0.03241603630181173,-0.017405930267337916,-0.0029339715134178964,-0.012380852912655085,-0.004708398200869135,-0.018878712082515098
SEMA3E,-0.002865666253546963,-0.032260555429577585,-0.04486729707115183,-0.0014870233828317523,0.0408983134912699,-0.023942989471765774,-0.03376545847912218,-0.0310393816968735
FGF3,,,,,,,,-0.04474320170075842
ADAM9,-0.0013414004892936884,0.021964222341292663,-0.05791691355160399,0.06274359186248385,0.02875102967998802,0.027708793314817168,0.04928919054421355,-0.07803870061604065
ASIP,-0.04326634917706821,-0.021190646671297428,0.00696064817296574,,0.026663275120011844,-0.015894840993761983,-0.019358326895616555,-0.03911682015138388
IBSP,-0.027556484909157995,0.01919827312837237,-0.014958033419820348,0.06285596454654185,,-0.028000775747821435,0.04741592134920074,-0.05155916907275722
FAT4,0.006580592022934636,0.03802337444713645,0.056211570410595296,0.027615170599029404,-0.025227092624451865,-0.023601508333728354,-0.006374332262502723,0.01641828532598003
MDK,-0.06920720880587922,-0.018193856504773988,-0.07120821361463622,0.09758776786904691,0.009005664494831615,0.028598278841341186,0.04163436949987876,-0.08153079301083598
BMP5,,,-0.017865252773410386,,,,,0.009698476815098047
CAMP,,,-0.005509833316135255,,,,,0.00024725454672604055
HSPA1A,0.04991760201465195,-0.028407316283353818,-0.08090232676682592,0.01634157695358197,-0.003448690728168017,-0.007171937376876767,0.03453231343985226,-0.026636207938339467
SOST,0.00017572288049134697,,,,,0.09548266696385097,0.015707617245846527,
SEMA3F,-0.014515712496754516,0.06511507019889175,-0.04024057467633453,0.0024188706910014315,-0.020600723634990655,-0.0388792760662992,-0.06622797454700195,0.0014511548518281489
ARF6,0.0638826993961465,0.022780066949987084,0.083075999138876,0.05151877663065543,-0.030931289695018856,-0.034228414159709356,-0.02006874330885944,-0.01005964832711343
IL6,-0.012066953401918611,0.03189184517274058,0.05380162143047558,0.08050505728701353,0.014236801768755832,-0.015773176036802224,0.015603090650128427,0.013289086361318682
CALM1,-0.07949858161639972,-0.000560249141715651,-0.002385335232765025,-0.02130740448628923,0.003418802684604949,-0.059864160599259676,-0.06687227644069212,0.012681834660444414
VIP,-0.028591985112987474,,-0.0022670530890661522,-0.045654902937179706,0.003734027021563646,-0.008194208151156051,,
NMB,-0.03851261049358537,-0.029723970721334852,-0.017361529922650096,0.030997877882902963,0.027945215252960166,-0.009992530976425464,-0.014761621885401529,0.03143663039155103
CCL26,-0.010395176673845275,-0.034944007619559965,0.021549861974973536,0.050631279343861295,0.01995783092824525,-0.01751721498484195,-0.007213232749807221,-0.041199384996295815
FBLN1,-0.04854861976170792,-0.05592277713216873,-0.02444600537703155,0.009114863458394091,0.02011770145740979,-0.021260112030443194,0.0762611899327982,-0.009388470120730153
SAA1,0.058461712777772595,0.06895940274124639,0.014477267513645246,0.049799183225375104,-0.01988929118638759,,0.06305866016711821,-0.07173206494389814
MICB,-0.038851928739607924,-0.031146843756245407,0.04369620063165911,0.07307679684372925,0.021849967570453495,-0.028000780714087944,0.013734342475060654,0.0437629292043031
MMP13,,,,,,-0.010571428698180715,-0.04065721728392882,
F13A1,-0.00716161383705223,-0.027240002204902886,-0.019112873363262457,0.0693111605846496,-0.027308458177003416,-0.02264071348253622,,-0.028336295648926455
CXCL11,-0.06534117424456458,,-0.018231460378816088,0.09308714235619843,-0.02811559432625664,-0.012979282231882421,-0.020732618220835972,
COL5A2,0.00862047423969548,0.00785254084452576,-0.061311652161867736,0.01756061528789204,-0.02333289883942492,-0.0016610283728474436,0.02039697018917941,0.0309963260701288
EFNA5,0.0458235184069465,-0.025836868268862292,0.057974754501248865,-0.03153890837768934,0.05545527330931772,-0.021241825614430727,0.113783356988368,0.027340150043667535
AREG,0.09897745364787648,0.054463563638309016,-0.023874135274325595,0.031324542860116024,-0.004283601403539626,,,0.018589375259415862
EDIL3,-0.028632695716912366,-0.04590818617473233,-0.013162268502673609,-0.08413648424865136,-0.04289729355871142,-0.01278118247470194,-0.006668878100637054,-0.026606802539094667
CD86,0.03099023174999791,0.0032201528647904697,0.004230820686323269,0.06288700400790026,-0.03245051593941683,0.013632347132351976,0.035504695420238416,0.0575570071362553
WNT9B,0.06090511570912168,,-0.00732662613081853,,-0.0182676240559737,,,
HRAS,0.010795528495129903,0.03671702285277543,0.04706580247008383,-0.05213261339832909,-0.004222438936589629,-0.03389722265409524,0.00868633731967442,-0.009185891136226795
C1QTNF5,,,,,,,0.1047107633302959,0.008286138045949423
RLN1,,,,-0.019246210780495945,,,,-0.015677854382085292
COL4A1,0.007643085977174958,0.007170133580412018,-0.03984698021762077,0.0735313760149155,0.01407969083973811,-0.02357045652388081,-0.007602711043697751,0.07514288223267335
CCL3,-0.04696806438180134,0.06688101574179636,-0.056749789972612555,-0.03292737901389923,0.011952848137594578,-0.036695825690696904,0.02078936247676872,-0.03584252049205895
BGN,0.04274664796520166,0.02268995049073246,0.009875654886267755,0.011407513391752036,-0.029788726619747866,-0.006848621797033028,0.04651396647769879,0.025251708076211715
RETN,,-0.017320094229078663,-0.026010836631063978,,,,0.02921131098413306,-0.025933989212812016
S100A9,-0.01839546775415113,0.02801383743851168,0.06870993623832825,0.0660600633449992,-0.030905423264390323,0.05104767846001065,0.11229755658760024,-0.059904999963888254
HCRT,-0.015113128732454779,-0.017846231581462462,0.08392164174764721,-0.0005844904096536833,-0.021895947850305707,-0.020122030173591942,-0.0522895241288358,0.023177577944368102
FADD,0.01661785551246441,0.00844278393249505,-0.033108657029459115,0.03250895162711281,-0.030252477757508636,-0.02491996914863783,-0.021389501657217164,0.09439676027148819
ACTR2,-0.05211759008991784,0.06356221382388104,0.038464835466547456,0.06113714822378007,0.007066190449806022,0.0024735520777849898,0.035032629907061824,-0.0023374515514874654
BMP2,0.07691433747606276,0.12587858272457447,0.05110603615456835,0.029149907562569247,-0.0019690339757323905,-0.04200049065410917,-0.03188552028187569,0.05039848635394064
PDYN,-0.04923000693497961,-0.015415213263878258,0.016724283073911373,-0.031232035770436584,-0.027979337899540505,-0.02360150569675701,,-0.02947436442409191
CD55,0.04157350141853974,0.03182943489989458,0.008987971115312418,0.05362809458760106,-0.03661460222909633,-0.02256974149577857,0.06311465454448399,-0.06476758276575455
OSTN,,-0.019344670451484518,0.006739162054142037,-0.014860828806241648,0.0427118357165467,,,
PDX1,,,,,0.0707865843091962,,,-0.02360551805185574
CD6,,,0.013187046333256989,-0.019246210327787915,-0.012925182697078338,-0.013968397459223495,-0.02128118433281623,-0.018380808029308332
IL16,0.10107355660655676,-0.03885510571074511,-0.051455548292923266,-0.010881543320141185,-0.03931589067128668,0.02925383311644442,-0.017521490817338916,0.046028796993505566
LAMA5,0.018828128183861842,-0.016050736122772045,0.03384079806785378,0.01074735419713256,0.00798265671851581,0.0014279242642980922,0.1412959316386483,-0.029106292271016177
RGMB,-0.04047663357407037,-0.061885242294686435,0.04565589954207834,-0.011490951283455286,0.033593034416310306,0.0020537760868994,0.12268649133230007,-0.012751869128970375
INSL5,,,-0.036082727882480674,-0.02553974060487116,-0.02798215007435229,,0.006556803500295211,
IL12A,-0.0458000897559469,,0.002525868481544848,-0.04622764697885682,-0.0367288578257716,0.01757990124576753,-0.0488772590633028,0.05776242223467894
S100A8,-0.022392606555585802,-0.021299763856693153,0.07539608002458843,0.07609126702584698,-0.0017471167902411192,0.028073254050650243,0.13625606592164172,0.006305868126428
TAC3,-0.008820108070078386,-0.023311479116311644,-0.01784041848544183,-0.03353004093313802,0.0541793665437634,-0.03018872258109793,,-0.01975734950210072
TAC4,,-0.030624306878212448,-0.033202835445806045,0.021567484564578444,,,0.005485156313498769,
MFAP5,,,,,,,0.01371414474448349,-0.007240353538700616
CXCL16,-0.023485758277732777,-0.019427158519981343,-0.0035591317072123604,0.046723475478155946,0.01876366583963373,0.017774048388305118,0.061050977018731196,0.05532334586127393
AGRN,-0.04923327852238689,-0.06056313797554956,-0.07921566039241129,0.059947683534810586,0.009921232955485857,0.04252313306537168,0.05642101367201475,0.022987018310423414
COL4A6,0.011665160467894847,-0.0325537558354591,-0.02877463921454758,0.09024213656849128,0.0018296369632255672,-0.01142784096680393,0.04981159644285791,0.08707502720689801
FST,-0.028800771027506864,0.013899502161467514,-0.021239128482392948,-0.028677206361841612,0.011702376396869562,,0.07724699814023173,-0.01650303435888831
MEGF10,-0.03335895364567982,-0.0422672099115032,0.06469875679124923,-0.03834447075861209,-0.026505598422020327,0.05412511209974338,-0.002341242918088765,0.03421088612533459
C1QB,-0.08528923852106494,-0.009245990220619537,-0.0204175162781086,0.046822394258415806,-0.01326204701018306,-0.043675482965128264,0.03712442918371777,0.04995443433833296
HLA-B,-0.022183353459907025,-0.057216718925656926,-0.06308403786323237,0.06637906357044443,-0.011418370139826222,-0.003245509138282041,0.12820554688343677,-0.06119429546316009
PDGFA,-0.09398572477147059,-0.08146595572285195,0.0046000751107472026,0.025772454851545615,0.0621000409482682,0.04652183245557069,0.006342816588324743,-0.051115017782737325
LAMA3,-0.05608787269007735,-0.026571804231362958,0.025401160033087854,-0.04443902513354498,-0.009973136713231396,-0.026857362913114604,0.07523792029120265,
DKK1,,,,0.0006567519698212352,-0.05197998708767528,,0.10676846580511534,-0.015879819036566812
INHBA,-0.04925174008248805,0.04047064354758213,6.048489406985086e-05,-0.04302135101183668,0.009303654279354309,-0.022372759330912685,-0.026026138212938713,-0.026952421574718187
IL7,0.005897480873610921,,-0.01714395404533863,0.07313008466004368,-0.02653328182197509,-0.01355278458606706,-0.05168408788644979,-0.029474366800451873
FABP5,-0.07729869226497156,-0.058052588019965025,0.006438698364176301,0.025878726999200446,-0.01502736116837317,0.03366208439600703,0.0456308396807232,0.022064441434232456
CCL4,0.04077775012127651,0.06516749067123394,-0.04861309143574008,0.01450853553052396,0.030967193798208257,-0.008279913334459085,0.01071592330318487,-0.044694431826235476
FBN1,0.0690420057019486,0.051614409168364475,0.010745223538931446,0.04148995904929178,0.05095382950130957,-0.037477296213101655,-0.03012055159217811,-0.01911094659320115
TCTN1,-0.01471403312018915,0.016865639243809946,-0.009843104666113876,0.041649244588879336,0.014207160029786727,0.03974582031617548,0.04137214377317052,-0.046684656468133925
NCR3LG1,,,,,,,,0.04376066201520608
BMP7,0.060859303726360996,-0.04462868171210402,0.03586592570342117,0.024679199094804736,0.0009989267168777245,0.05814025969684303,0.04868992004450126,-0.02451314577149158
NLGN2,0.06856887819656225,-0.06710120985085027,0.03311857985235238,0.03544906691713147,0.04771238512474265,0.027377619716827877,-0.015070497089492495,-0.040828038632237156
CCL25,,,-0.018900351972428713,-0.017845841078204815,,-0.035797291092944626,,0.05491914244252412
NPNT,-0.035196010613746935,0.007818295067744327,-0.03651059058732459,0.09520251705096903,-0.026408514422873394,0.03737741960656784,-0.03817735087556107,0.04146479018383281
KITLG,0.04348777940859143,0.0158141604448951,0.01071640367390741,-0.01078395243613218,0.016398186574411496,-0.04007230748067261,-0.001044984913801682,-0.027894660873779606
MADCAM1,0.05284981179342454,0.03635011896709992,0.10450182821215621,0.009515766989812631,0.015461408824399997,-0.01942374848020901,0.11936205898412837,-0.018878709367526517
F12,-0.020588316759748284,-0.09329808988336731,-0.009838693540602557,-0.019969222297282693,-0.03605932261724288,-0.0540400802380526,-0.019548454324549186,-0.06696140082186176
S100B,-0.0920874170562473,-0.08272479323241444,-0.1080752575150965,-0.0027226321691587512,0.016631412935133642,-0.06095709171104311,-0.07605732897770613,0.055104734996049794
IL27,,,0.009144920909687548,,-0.019547354886901187,,,
CD99,-0.017839401848882518,0.11119655769952975,-0.10030849147823123,0.07149152634760611,0.0014412116010122074,0.06763423851413634,0.038927877229620704,-0.07592807583157256
PDGFB,-0.04273854263791958,-0.03944750683416244,-0.01585915604679139,0.051933425673896756,0.003675887475841418,0.0204697585373259,0.015116923510269234,0.03234897929326265
CLEC2D,0.08081249905324978,0.055370821312704765,-0.0019736339454897132,0.02749981480716489,-0.009062279702668598,-0.0021046749070115544,-0.04448288923259848,0.0035886391487119354
F8,-0.05918222690207698,0.001620885880092906,0.029641216859810637,0.03177096336654588,-0.004896686334605829,-0.006070313759739852,-0.034332860014406254,-0.02064506242447655
C3,0.04892580369841222,-0.03689228035523698,-0.032201899520757686,0.05173290188186907,-0.012404345684303607,0.0006374442165068831,-0.009922978481648975,0.07197941452773685
DLK2,0.013701378912183777,0.0857211184387203,0.022104373704610884,-0.025862715496916794,0.017690832976975573,-0.018172418630217846,0.06369416583289755,-0.06925782257530745
TSLP,0.03379726662433401,-0.02781794547485727,0.08190095304354118,0.02739234897673453,-0.022425314593658107,0.026139581912814947,,-0.007586221792797161
OSM,0.00788177478578057,0.027619855480333223,-0.04247234004935841,0.048255648971732165,0.024564699211001354,-0.03360345522087049,0.00010305201998719898,0.02007959553193627
PRND,,,,-0.015533291952048636,,,0.05626936186604499,
SLPI,0.06695257232437662,0.025704207395622836,0.06623661679613405,0.07749725985029267,0.000409149052584559,0.022795958499739054,0.04014199776001988,-0.060596251780771236
AFDN,0.015984472662637292,-0.10336340343185384,0.02203092248365391,-0.0028443975884040675,-0.04697378834117953,0.034715139510818886,0.04446307255482266,-0.0644510912076649
KISS1,,,0.0014025593543874283,,,-0.013411567344050131,,-0.021503882406921825
ULBP2,0.009519837562558245,0.09794842025234403,0.030644797905917037,0.023356511927315474,0.03932763331802108,-0.021920089262873206,-0.029570152592598167,-0.036165621253540454
ICAM4,,,-0.021080629284008657,,-0.02267977215830966,,0.03699580627355255,
TDGF1,,,,,-0.016896584042383825,,,
ANGPTL1,-0.015463473937940432,,-0.02739844917410183,0.027680120176494932,-0.017115736139352054,-0.017405872842833528,-0.012658324835703625,-0.025558262283774832
LTBP1,0.03640634524919458,0.00280792369729734,-0.07949037871840292,0.018163914987813144,-0.03186852910513307,-0.05291823686749428,-0.06179316264182898,-0.06393232568108076
NTN4,0.0692875576209881,-0.07369284682193958,-0.010783807665354085,0.019093641337081604,0.02633097621470488,-0.03333919370780876,0.06771673853742433,-0.04704182347430829
