,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NODAL,,-0.007979019941787149,-0.011055421663648835,,0.0073312697342550765,-0.02172872798242625,0.013463404214331212,0.005457019795795347,,,,,0.05770586453508474,0.0024251518566054653,0.10420007664887847,0.026966523508860057,0.018321856798663588,0.10234754459987103,0.08737910711024305,-0.054896614227804466,
INHBB,-0.001479101744677746,-0.005389171120583655,-0.02308797602062404,0.05614111733477921,0.015322264570691139,0.05482317984012203,0.03952848786842313,-0.08396191883847001,0.015001475485353199,-0.01552854253648253,-0.012353178036003973,0.09261986051638899,-0.04948735641106766,0.006619775124788112,-0.007911483245495598,-0.0113847238272427,0.033633236336730675,-0.04095223359035883,0.05476893796326984,0.05113064601257185,-0.031692880128654295
LCN1,,-0.01820097476945822,,,,,,-0.015915333462839437,,,,,0.15031790918994023,,0.03071248034423153,0.03296340577913176,,,0.004215726646529135,-0.030788599772552792,
ARF4,0.019728200061796403,-0.008579903444815073,-0.012092608238519011,0.0015099725109669112,0.022067629793186456,5.207154652017813e-05,0.10343649498241062,-0.06655252304239867,-0.021077517845490883,0.019927473506020008,0.024933340632477704,0.065578138983293,0.0764714746362363,0.04535367165072809,0.10483619000632347,0.19746091796304843,0.0328038949032088,0.0003259020304577599,-0.015935866341361776,0.050185969603108574,-0.05942610430480177
CXCL14,-0.01117815972935942,0.0003856146197970938,-0.07758748149169747,0.025843369417952337,-0.029734700694879098,0.001794050571931529,-0.1441352033034306,0.020225935753147933,0.03946765235651451,-0.006151912050540463,0.04191568026785114,0.015333680193102415,0.08018358514676296,0.10669823188105988,-0.10176944451427267,-0.14272342980053415,0.10216815072343073,-0.010352831558874266,0.11728874997887483,-0.0802511787935981,0.05912398565035442
LIF,0.01723519558194291,-0.017010406639273137,-0.013990001921209682,-0.03093294698030934,0.0021107970809737956,-0.09477857308923665,0.0018804149562204346,0.05706061840487553,0.026684745435797838,-0.0032236806907751034,-0.04148587727376095,0.12010449674144476,0.046138728449505124,-0.024266798938254192,-0.021122430472078964,-0.06551691485439384,-0.016911652491209805,0.04866442746226101,-0.06356095115312761,0.11076707347540095,
IL17B,0.010607239220606988,,,-0.030827263714428982,,,,-0.02628440965310744,,,,0.05246900319949946,0.06575697526255644,0.12005785841656755,0.02352307937951328,0.07023845898742302,,-0.05149698915555738,0.08561777012487849,-0.026231645967754003,
MMP1,,0.030751115956395157,,0.0029352808155315145,,-0.01951242315481438,,,,,,-0.08997217857278506,0.12415391281808276,0.01433495396014752,-0.06851641807033648,-0.08018704753257427,,0.08389866558286402,0.034248094090570794,-0.02156875167670863,
MATN1,0.026552883936772163,0.005753144965432324,,0.01711784240524332,,,-0.0020278144532331214,0.029445457081522183,-0.017429096427416076,,,0.04508271131954544,,,0.046719479922370216,0.11652160852609389,-0.024648857804400952,0.007243911908466907,-0.019899783522894624,0.01676713537591544,
ADAM28,0.0335494680263354,-0.0278983908259112,-0.022441427118528267,0.01881897412317662,-0.009862758053033747,0.054425909563797725,0.028031420358787817,-0.07621514187178409,0.01731706566419244,-0.010512100462826808,-0.09749141456142382,-0.023680024947997518,0.07313640196577645,0.028050422408217635,-0.03571069871659996,0.06410363698365398,0.02663967756430228,0.02554988835323737,0.05846165023772575,-0.012138841446869506,-0.05845685686997678
TCN2,0.004939480709163265,-0.043033417837020825,-0.032842188142193224,-0.047245833088630416,-0.030475342640635707,-0.030973266071365566,0.0998679725184786,-0.05762896800214793,-0.03164383801979695,0.06143428744252096,-0.0783879544006296,-0.07656154934937622,0.019861499378183586,0.04244157500419977,0.128211209905781,0.05782493052777574,0.1197740430004291,-0.010653311487384182,0.056371613549244706,0.03431135780344847,0.012496934208855207
THPO,,0.09606563391655572,,,-0.021934015415632502,,-0.012636792497817151,-0.009344831866552368,-0.035781179228680536,0.21391546561395372,-0.014952350801386868,,,0.009202055175733316,,,,0.03962491069182612,0.05047316596623767,-0.007942364079849887,
CUBN,0.02827681798681328,0.03631183717348819,-0.0015395166193363245,0.05618838195532942,0.06259464558159283,0.013761216583091712,0.07160200695385155,-0.010205359387684392,0.0300528606468129,-0.0245971891373058,-0.03166757663822344,0.09912141255893217,0.04618152360964958,0.046522544788476256,0.031181177212383174,0.130155813876902,0.1340063993381811,0.014271132354395786,0.05791087509995044,0.04902323505194216,
TIMP3,0.005607803166462706,0.05327957638072826,-0.016294899284101674,-0.03369884896974956,0.02639510178693126,0.006042982314749756,0.06798390207088015,-0.0016558244994989292,-0.058189457168023595,-0.01800639968631111,0.06588636628382133,-0.10739030422654103,-0.013035682266818071,0.016628541218941535,0.055497575330109475,-0.06312588954284784,0.09490836651105025,-0.02767100592404133,0.010387079989107569,0.07826339854719308,0.12614578878473856
PIGF,0.01439334452283869,0.05375419598390712,0.009426347455594572,-0.01438747805031456,0.01266842113311349,0.04369422261080508,0.10195504301416196,-0.005624702532253698,0.013892622402327729,-0.0003689682965670848,-0.008811982571740692,0.034148610065038026,0.08474411056212212,0.09172978471360949,0.13009045666331656,0.1556506524901574,0.0452244412697883,-0.07330971800127982,0.15237882704769512,0.0919320336726829,0.019315241104207553
CRH,,0.009868943310052778,-0.013874525036553082,,-0.02910428250337853,-0.02189179734629565,0.0865587657597517,-0.024473597709810904,0.014467634745371627,-0.017841861537513135,0.04524595605429289,,,,0.02660967561081369,0.011254894726639963,-0.029590252403872048,0.007303225905694049,0.046910067648919744,-0.0010345284664120319,-0.05167723557832164
BDNF,0.08194194248461358,0.03325522875429544,-0.01241157956211781,0.05902412928521941,-0.006477481117423987,-0.013222905837571452,-0.025139894561683668,0.14823587180307224,0.019659350086395255,0.0435137963075166,0.025903280957064838,0.015007784557328192,0.07672349608896567,0.0685052599223807,0.06472074142294042,0.023796104097953887,0.1675836077641209,0.060560140899393766,0.045698341658974594,0.16539930677962017,-0.0031965838328587115
CCL5,-0.015942569051619115,0.0026601347162422836,-0.02824057802182908,,-0.011437333435129787,0.0008240319194346547,-0.037353211855303874,-0.0361279419662791,-0.017566462551083118,-0.03624382260055388,-0.04717525281190394,0.027787126031866716,0.03890216071401882,0.05275259080738888,0.04303411682509963,-0.01442980099875568,-0.04364989685702257,0.013420808301459818,0.0872683105069808,0.012788004529634437,
GAD1,-0.011573461128567587,0.044968886930788425,-0.03588822132419549,-0.06709676462783032,0.06386676610263188,0.05569665240564229,-0.12227618852493997,0.09254993352290575,-0.008222131383485458,0.014205440413252581,0.14548413723223536,-0.03481318828125855,0.045363484743386695,0.09636689574952806,0.07888676057344478,0.11346099764052354,0.09214682656891078,0.013955018580371277,0.06248341167166015,-0.04738325427375865,0.042761502245877984
COL14A1,0.07591107255571834,0.040144317132703826,-0.017313656388669694,-0.0240940368927433,-0.030629200010970862,-0.011652999036964201,0.017139702338629645,-0.02823288143060857,-0.007569277958111811,-0.025431258695017125,-0.06316664088895732,-0.0991575726156123,0.0412889649367121,-0.10356777347953955,0.08549793676446599,-0.03720668352162119,0.05803907330415873,0.028187790722289538,0.04394071087366299,0.04481599959484959,
HLA-A,0.07075102943802945,0.028544352974238713,-0.14425608209922383,-0.14718341786243422,-0.051469580604551535,-0.04298044077847875,0.04290615144245241,-0.07731205458919985,0.0159036139328309,0.037104057486457974,-0.15855790390244578,-0.0796116817072699,-0.01657670392146205,-0.0781124476703497,-0.09636242624180272,-0.2889918507920628,0.13638189395526273,-0.020309834642749155,-0.019439311266796367,0.0502577276129097,0.03316746187642958
CD5L,,0.02701190460000576,-0.0004955092979389913,,,,,,,,-0.04297791475122431,,,,,,,,,,
FGF18,,-0.019294914547703514,,0.0033695494253196366,0.027537848824760767,0.051910275824766476,-0.014869454176550985,,-0.01867596347471676,,,0.026298123046696875,,,0.002234165737849124,0.011114114664265002,,-0.015115586506808424,-0.018808456316450353,0.06322138168499238,
ADM,-0.06819049841383312,-0.06121861269252175,-0.027091705103268075,-0.021750790121621465,-0.07119168448850598,-0.08126828042415662,0.035734481907728974,-0.009153887289380755,0.02379649254299957,0.03397249194684245,-0.023635637619039467,-0.06419312115516501,0.055847832187137195,-0.014758659995114219,-0.04882100926397211,-0.2548247918092235,0.057478811360783,0.004629310132620257,0.014682146874058355,0.1551635263165399,-0.021957953394826143
CCL15,,0.0017893862702747277,,,,,,,,0.09380428421176887,,,-0.032061730429064995,,,,,,0.0041526674634279346,,
GNAI2,0.005882185414721895,0.031018774284497348,0.013506368359884639,-0.08234703870061783,-0.006984424437069037,0.009476390069550275,0.16696485975258019,-0.10874308642948402,0.0016867461269476371,-0.008322516283029855,-0.09234562525111109,-0.03353243067239294,0.034905807485005436,0.08238809621168568,-0.09443471100130872,0.019340992908896477,-0.023035302237748818,0.0012961801901758775,0.010928105243034236,-0.05339894427106526,0.027613403515262567
HDC,,,,,,,,-0.014411300814938945,,-0.023635568009670354,,,,,,,,,0.059979116854178054,0.14218925306672242,
COL11A1,,0.001420754330564254,0.1154759126585377,0.01313727647728771,0.07619551956407328,0.02597270206886578,0.21576752945084843,0.06981095457590256,-0.027927347584211594,-0.016333342322162422,0.009836755459935474,-0.05599124644540448,0.07931093042065336,0.1911725270052824,0.0702840317282289,0.031725185173345424,0.016723381280586785,0.04537018416279447,-0.03399065978217628,0.1114421294104895,-0.021069875265775227
NUCB2,-0.011399811844784502,-0.04275255634203544,-0.02769707698848318,0.0073977902543796836,-0.007423788167738331,0.005634168385198841,0.024786120012903198,0.004850768118909944,0.005254441919769324,0.0018050868775605635,0.02326325486832904,0.062102679567916964,0.02409119167168841,-0.04762077433241572,-0.0621427117581718,-0.1259295653749402,-0.03475690833453199,0.005550786586970664,0.0011781207835117073,0.008858943479088284,0.03301828818751314
FGF16,,,,,,,,,,,,,,,,,,,,0.059260076852642396,
CXCL1,0.06508484153321245,0.13261552565292264,0.07386048965642594,0.1129461850416425,-0.02031201423726893,-0.02061278027118284,,-0.040712030852629366,-0.03180022217653251,-0.01766799219022528,-0.04049539015687852,0.07564268326246175,0.011068094626485905,-0.07336589568913662,-0.01917179770425818,-0.09308566999192791,0.005622793580438759,0.024030474078271125,0.05981743149313028,0.013494284216915191,0.08892558258925062
VCAN,-0.007006080221969151,0.05452942721332396,0.06510919005545279,-0.016739315619232767,0.05274554286774045,0.02029021874891927,0.21748399354206913,-0.014874586511412333,0.00984598862016047,-0.02374627925454872,-0.11175401992648952,0.1275462637510897,-0.05584733254354838,-0.03532869931460262,0.021386412885294047,0.14487037915881779,-0.13762615518359764,0.029115669905919475,-0.07149004997818226,-0.038660151260314024,-0.06195516350602998
MMP7,0.007027941601877403,-0.03230546639863048,,,-0.007294069534079509,,0.008518324773728136,-0.01161688089942556,-0.0172129156096737,-0.034130733380121375,-0.02529188668503132,-0.03394350813621799,0.0054193993374411385,0.03803266469549335,-0.024063458545387554,-0.07767631771055236,,0.050790295590716024,-0.0158860152317286,-0.06601724103116328,
PTPN6,0.03099310870548504,-0.020469172008041398,-0.008236922630802177,-0.023621695103369436,0.03924153481428615,0.042286342431898716,0.13038105641696865,-0.035534834423568654,0.007032433952278517,-0.008396115780416474,-0.08917069102384349,0.03468805797140991,-0.00660831758680136,-0.1152554211178684,0.053290321767689365,0.06664365365214991,0.029223349707287908,0.07884920301703881,0.08762518147255692,0.04823003419074747,0.10241414223314599
PTGS2,0.08717067927684595,0.01240057483608644,-0.0132832314501784,0.0012914344012356321,0.028703352912824793,-0.04522359291951841,-0.004948223820461525,0.08513934591556943,0.04965131741438193,0.025689136105961012,0.01385119541114085,-0.061704843564246804,-0.02800747233878417,0.017587941670449074,-0.03617074693107614,-0.16993968803098533,0.003217803263143196,0.01539646220821607,-0.03283924708245297,0.012590754911576078,0.006961734313941818
XCL1,,0.06600016160671089,,,0.055263031080361354,0.07158591949748193,,,-0.028271569842299085,,0.036827579988503376,0.0359994221447847,,,,,,,,0.029390412732090924,
CD58,0.06066067964682444,0.017754758373828013,-0.037246084018935255,-0.014918216278720066,0.014861420414256137,0.06652191491150986,0.057218715551025,-0.06756373899887826,0.038020099595669724,0.0540011997968079,0.013588140120491981,0.058397021030562886,0.022611205871570228,0.006431685479948475,0.07551213668988471,0.10054310560520581,0.03978195797463689,-0.03365923624110051,0.06627618279208357,0.0633973763890323,0.11073313609567424
TNFSF14,-0.004542683698936788,0.0066466999845407986,-0.015523570633479868,-0.03938977281798236,-0.0361367697409188,-0.03959673971511795,,-0.024205478586899504,-0.0057271062918545805,-0.017256979258771184,0.007362082308451061,,0.016544382214068128,0.02107547533049359,-0.028161193494924925,-0.023095308289769325,0.06713247126891872,0.06277968489462661,-0.008941520447892669,-0.08834538522724296,0.034557036940777906
CNTN4,0.025123735776230297,0.018160876073879874,-0.012151801571381479,-0.03543924086800046,0.07108626344273189,0.02985447260262074,-0.058451312793455924,0.05370712217910809,0.013876859637344688,0.01429128407878632,0.2124883881416292,,0.09837548612638806,,0.05428476264074166,0.06991644921081942,0.0020409139561202707,0.03752562526193606,-0.01156083100431063,-0.04602714934440862,0.035912908690311725
NTF4,,,,,0.08896477204537391,,,,,,,,,,,,,,,,
INSL3,,-0.004475751117277451,,,-0.02312313026494762,,,,0.03745730892762543,,,,,,0.08607733744056835,0.08458320493594565,,-0.04778804231843531,-0.009254188151153312,,
BTLA,,,,,0.0133383840792744,-0.03606681920466087,,,,0.03043263305578042,,,,,,,,,-0.045337135456434724,,
MFNG,0.012465535702167635,0.023083746883833106,0.03191385465929965,-0.02553071861064733,-0.02899207908595119,0.026743879421055754,0.15358019946110638,-0.05538216198843804,-0.03275633747307054,-0.03953256010640021,-0.057496674467954166,0.06189309166281157,0.08517589896342619,-0.0011943373086762922,0.07172817321229995,0.11702286405057745,0.07611947069998497,-0.030176720705468892,0.07062669242381829,-0.009528283734969615,0.13813006130143501
ICAM1,-0.006170597587853841,-0.03131285440328166,-0.017006932966991045,-0.06934528243413052,-0.0370358442039184,-0.11069948021838481,0.09925601653779473,-0.05452522601962599,-0.04705909621633109,0.03443796208373047,-0.07213359686574838,-0.03587892227048902,0.08707016750387134,0.05593420697708076,0.04301195866849512,-0.05387841444832449,0.10693266165918099,-0.0005633363634330018,0.07645085457998868,0.02784579355476262,-0.07995983278077261
PROS1,0.02029087973829584,0.05046051924949052,0.030589321455905528,0.015943667678019215,-0.006796092699922503,-0.007498432918236256,0.13571904793552877,-0.07703103879142507,0.014937241427157478,0.012369595826941625,-0.036995088940960937,0.04654686074623405,0.11624613692946995,-0.04500006890791712,0.004709184622575754,-0.057427678673325246,0.15484437119461356,-0.03056313194624627,0.04165383309022226,-0.016358845210066027,-0.011638809210071014
CLCF1,0.04950700708834705,0.010047704808597747,-0.0034366628374512547,-0.03332620925528669,0.020011958977391008,-0.06720553992241504,0.14095003939272222,-0.0062921409618938795,-0.002665766499275938,0.028136440174526205,-0.058174928595609056,-0.01954295587738387,-0.008087005300365433,0.0013563204203232947,0.07728752903385806,0.053142481916019196,0.05992996307754911,0.02482597318128896,0.029162912726525412,0.0811139151139779,
PSAP,-0.030741584264577917,0.01747849399912156,-0.11654665005809066,-0.09167698769275653,-0.023418889623295185,-0.011230913553375601,-0.18453297721696468,0.10320911888164695,-0.061914238182650516,0.032083870936938215,-0.07286623380289046,0.041981570998452,-0.03101798539071206,-0.12871941555755603,0.02145848757674081,-0.1286150032444748,0.046916512007308356,0.04013919753058765,0.07637753430660545,-0.09200474733309656,0.01624908074909583
EFEMP1,-0.04699409604690085,-0.0009406444187854826,-0.0192816264799657,-0.0033380560543016476,0.00702675869662867,-0.024514286970508014,0.13640615804182818,-0.10853150472765435,-0.037489366883490735,-0.0027914489086584148,-0.23091252574489327,0.06782676859860946,0.15124031586069642,0.12006008684522132,-0.005390155910699625,0.06444914813973529,0.0584942384186885,0.035773054343258746,0.02910568488543644,0.018971049636300474,-0.11903705134527971
C1QTNF1,0.014806058321019337,0.02213080253995442,-0.06912688074810301,-0.028367700607729387,-0.009228536715785156,-0.013860437980843982,0.03550049319903892,-0.08988357370784202,0.012386320254712747,0.0012333730663393915,-0.016691544526474467,-0.020179193567377112,0.02280508782375004,0.026814599192423745,-0.05376692106556597,-0.18527053624258788,0.06997602652925988,-0.017445655791390395,-0.010985017095700274,0.10648075057587145,0.05729437045764535
ALB,0.04266148811583032,0.010859683362077823,-0.02047781820236936,,-0.0035984384798030903,-0.02357471201380216,0.030267164211751366,-0.019485856127293737,0.0037241364578587534,-0.019600283637633928,0.0034394811424027756,0.034592994580321064,0.09558161373305593,-0.062056231776034546,0.11047186682480263,0.021501651529648447,0.02502625759032964,0.0033292736593335146,0.10731815416728191,0.06143118488483772,-0.055742339840303946
CCL13,,,,,,,,,,,,0.07786010525638805,,,-0.059003222296325764,,,0.0036802991341283835,,,
EFNA3,-0.008779484316628254,0.01153894728584145,-0.020800727840109716,-0.02041384082358022,0.010079529194385237,-0.004593316798994633,-0.09046866984603213,0.06951959230831001,0.01504777359932176,0.0036028395229461318,0.16027203329645986,-0.01557285651851608,0.048683481542529085,-0.02630446089375632,0.13103460918683224,0.09066982883750828,0.033879981721954,0.07185952253232597,0.06784470773693203,-0.01827359096734618,0.06603439031593314
DRAXIN,0.11117527365365805,0.02823073503372474,0.04711165915683745,-0.00064842710811751,0.020067441203689064,-0.010187012048756362,0.13196418357082948,-0.056797011587155895,0.015873798466411747,0.07662788761371725,-0.0019167811160243945,0.06518173963819159,0.042484321920731274,0.07590793053200211,-0.031017385299542666,-0.14864903378593033,0.029281127988004967,0.039007587107847234,0.14519518847059992,0.05778414724085998,0.09526111496795846
RAET1L,,-0.01630730204850276,,,,,,,,0.11950107934010512,,,,,,0.03864466126902505,,-0.016782427588560057,,,
NPTX2,0.015121110650597102,-0.005140081636866671,-0.03722516380899905,-0.03682906784001256,0.014941029932251682,0.014443125274366012,-0.18447378100762046,0.1178589507229134,-0.0006232567162108819,0.03661336241638881,0.01416376289939238,0.11572804599340558,-0.04011476211154141,-0.03646558936749229,-0.019284165033320644,0.16073697000394635,0.09519803418083517,-0.013221252395931903,0.012027038509190891,-0.05768593042106628,0.07509723757950765
FGF11,0.003276008916756461,0.050996598654662266,0.06568999616325612,-0.015520730998981946,-0.02325077235580633,-0.04262623817408508,0.16735547130787026,-0.06668210573831711,-0.0403454429934896,-0.019820725652314814,0.08017745294552525,-0.008392270372255744,-0.029181102972173478,0.03484150528008721,-0.0009434706570021448,-0.041482920334468196,0.025502780063107234,0.08141159827541318,0.020246480023693378,0.07116412416217076,-0.05077211855515718
CD59,0.014889346681356512,0.03922001288810753,-0.042785048113543334,-0.12744927445823487,0.023533329287416662,-0.038873406321734194,-0.17122362720459536,0.09866794472547295,-0.011901767673262889,0.026516559903688137,-0.0418196012326839,-0.03779235157156824,0.08327387460963966,0.036791368141999695,0.030591325726950527,-0.02431095558247246,0.053160826360089036,0.00017950085047751266,0.015548811954481101,-0.031512082070134596,0.09756118960345268
COL9A2,0.04260518794411287,-0.00178012983762379,0.005752394546311485,-0.013579358717565753,-0.03320866317123848,0.04481753120180818,0.10339553943066379,-0.10478646098375882,-0.019764231195113963,0.016304417504075724,-0.05382872380503194,0.09079481513452385,0.06665690538481382,-0.03847396689982703,0.12827161378209584,0.24747449364265964,0.03216954266678173,-0.006611229875883606,0.1019052777898939,0.06538457732931365,0.041659615390485454
DLL3,0.05206499429224803,0.03409574271236435,0.07691118757581206,0.0009426245300773487,0.006716526950501056,0.04802387608974598,0.17021884583382593,0.00667613126793098,-0.01328604252438461,0.007703114810814196,0.040736954155822076,-0.0068604634412159655,-0.017784183724426472,0.07141293006893232,0.10796480147053923,0.30209897350982684,-0.02459831624834426,-0.03252363975797037,0.059356560226745424,0.03859971915014572,-0.057930233473886546
FGF5,,,,,,,,0.009307732205363134,,,0.0682878082471173,0.011007042539564953,,,,,,,0.003164623004197126,-0.004198696541439311,
LIN7C,0.010898570454843961,0.01421458181085846,0.006556729332251478,0.10339245149081576,0.04055562110199488,0.021997387810100057,0.00915154457612535,-0.014199749851764917,-0.029052502093946865,-0.03476148922445276,0.0448489245424239,0.05285772900131606,0.0005037740580242565,-0.05242185110347511,0.05739861671871225,0.07533660121449277,0.0273081287406825,0.0263581546711245,0.06674058648017883,0.0040192863263540796,-0.09519425185741687
GDF7,0.010090622941396697,0.05210276763340223,-0.013039747794034776,,0.09685621091764111,,0.01564342400913491,-0.027756442671358003,-0.04011593542677604,-0.01725697858816494,0.09392337225115757,,,,,0.0497102336851433,0.008474349997880791,-0.024270968313112467,-0.01134695775113849,-0.031080517069052266,
PSPN,0.050912022280869586,0.03398099071903085,0.03123079461356343,-0.05228947858508071,0.05510673482024897,0.035658353170906015,0.03558123739401673,-0.027054484480260033,-0.006989512167216398,0.058107077956217563,0.06435874350296703,0.017347831618019297,0.032677721290672944,-0.07866280598881004,0.0323719517377315,0.1028017404208379,0.0005374959567865905,0.08127917375185834,0.06695380064055442,0.0705147232000251,0.07004915687859244
ANGPT1,0.06918475319467125,0.008025377348565028,-0.03232749934761585,-0.021942220194177662,-0.033369244552608174,0.03805244056220162,0.004535749579008244,-0.029836978721396706,-0.038869331775483684,0.01071484282767224,-0.02469031339769241,-0.07086168762165189,-0.0005836196478345542,-0.06552224481531484,0.023219599054770588,0.10088759268317718,0.0005124774997862882,0.04324304823556953,0.14996739484951183,0.006813671301380894,-0.02481614812051123
PNOC,-0.046400184675085936,0.03460072893838078,-0.027288128201200267,0.018377331809224105,0.030893710347308225,0.054638234674924395,-0.08244769554328472,0.05878286493031504,-0.012115056354460738,0.045091786194852615,0.197869008714742,-0.035514318081118136,,,,-0.026953476591188876,,0.006085979077460876,0.013328332033116518,-0.09545757341558464,-0.053919961530270864
L1CAM,0.0005416028858131632,0.04643755948914582,0.11129454783293843,-0.06888455009368456,-0.018553781936056373,0.016058452327507303,-0.025274613337541933,0.04064783320397606,0.016445216312198113,0.04661757325521812,0.15073735881423833,0.05165913251576332,-0.03507541342616079,0.0860699221159058,0.010391009345978846,-0.16277431862461755,-0.03934914292547044,0.10087492309675408,-0.0204537373250191,-0.0484630368633157,-0.02424288121497323
APOA1,0.02763459529371706,0.02035230294185585,-0.018058300142869486,-0.03524623273248881,-0.03601045492485095,-0.01975643640408345,0.10751359737957944,-0.021855355452360007,0.016788285765199324,-0.027928762998080912,-0.019402721668659494,-0.009214632583794194,0.15556321093540348,0.022541286704850717,-0.013367449656766893,0.049298784432839075,0.14540034395212054,0.05662969919606861,0.1598786825720412,0.11776048525618116,0.1366506813909573
PSEN1,-0.03892815848746685,0.04119891790739944,-0.06371620049880784,0.034328544806978584,0.020260433805203072,0.04674720046599794,-0.025035912053526684,-0.06720893263527065,-0.04835524753209239,-0.03599691042160306,-0.07863889104901807,0.03783646339106996,0.037555180469755,-0.11947747315666482,0.06318701123968845,0.03425391350908468,-0.09898101549351267,0.023183407292789764,0.06375558777496824,0.04883478849425295,0.012478714856143191
CALM2,0.039202276018715405,0.05658373225010677,-0.06581645745058134,0.033739341148762654,0.010288046736390884,0.07702340561371651,-0.16177260999182214,0.08712776139387378,-0.027531505575798393,0.05465295079317852,0.17312575413884287,0.01792974853954079,0.058933425722571355,-0.01936110136172626,0.16185800937371989,0.22506136525215867,-0.050142603010640246,0.1224711816763829,0.09660327040944999,-0.02867305771545014,-0.020262710401298217
CLEC2B,0.04279765125818828,-0.0333119234339143,0.020442098971158673,0.058912630294755686,-0.05609968666038662,-0.013747544509314938,0.04936636788405754,-0.006721235215907037,-0.01794415620332115,0.039437027367715226,-0.05419667383244128,0.01365097221607123,0.07810385850122402,0.005767230036337739,-0.021923920930201308,-0.08770560675855606,0.06656154181774367,-0.05563336475741048,0.04737299802026077,0.05242405473770449,-0.008573564623741682
NTNG1,0.033123795094121694,0.03454341283995849,-0.024594257976919887,,0.03755022144927359,0.01669198917383913,-0.00035322142048936796,-0.0020880138805781413,0.06484688281334043,0.004221813921283443,0.0737490031081378,-0.05169244483193952,0.03745453421049177,-0.021620943520410153,0.10713990997356312,0.2279028234588896,0.019815067586893248,0.10289707859637308,0.07558453859283853,0.06225658975724515,0.047228766131685904
LRIG1,0.04505153210448269,0.02292863724260352,0.0848150207217516,0.01789413620912167,0.02935863033716324,0.01945665122448171,0.0547579499189029,0.0013232090888923105,0.0013669212163782399,0.008764880249956145,-0.051237051188110755,-0.007366803544959031,0.04459613332512474,-0.007858202464061536,0.15554744543033291,0.22329233506779506,0.15567948674907317,-0.036501934372668784,0.10716142548008058,-0.08479015106073759,-0.0035558326884777306
CPAMD8,,0.03363286327997445,,,-0.016546076877391513,0.033843629445050025,0.002359059000449314,-0.014036742088876982,-0.022016349696391792,0.0037428443004447537,-0.00532779207165443,,-0.034337202825989864,,,0.07403223396614206,0.03183954791733924,,0.022405066628020633,0.06525956603433218,-0.03542795787410779
GHRL,,-0.04344800945112675,0.022822484896135635,,0.04876986235361255,0.019491466490026314,-0.044614311353413344,0.02052501254496036,-0.03860247145291976,0.05605009459655601,-0.027128810210354178,,-0.0462631912027297,0.1085446954037931,,,-0.008545391557670203,-0.014834893843432171,0.049583114064341675,-0.04172361029216623,
NPY,-0.006736908814459502,0.02947785067037014,0.005845551395138262,0.06254446196772732,-0.054912383464336016,0.0566142450226689,-0.13781913642101531,0.08428597863246222,-0.057252743534240216,-0.054338710538554755,-0.05886244792852454,,-0.040098417137000034,-0.06761045160443785,-0.046695071645823226,-0.07304472265026814,-0.042844286555501945,0.043441051635197,0.04044847107380396,-0.04528543119151251,0.01233820681168332
MMP2,0.04113346996582443,0.020356525517770292,0.08131732151401809,-0.0366110083751471,0.06797382867339877,0.002208704647258109,0.15967132527331898,-0.07007077897120409,0.025858500600766405,-0.02908908231881261,-0.06367723965866746,-0.03987209053647964,0.06474090340829079,-0.08742162553239133,0.06909731798840618,0.03493813968614289,0.09219928153495371,0.01971865530274106,0.04451212526908196,0.07462581238432357,0.05555773670602896
LHB,,,,,-0.010993544007998414,,,,,,,,,,,,,,,,
PPY,,0.02317038694185098,,,0.03898138842728309,,,,-0.016090369816711195,,,0.031191538925838008,,,0.056405499725729766,-0.023952444791518968,,0.027711140535396056,0.07866795545149888,0.04514129075437681,
ALKAL2,0.02101256990165071,0.11790529676070408,0.050385081281336716,,-0.02347418118677032,,0.02067092509909349,-0.015915330883422004,-0.03881256591240902,-0.020278543853933066,-0.04857310319806862,-0.008686758067630897,0.058855154853512864,-0.013704836648216107,0.055640776645994997,0.06549937829920728,0.0030138436723551655,0.10745045778531596,0.026548962751018538,0.02645464198555329,-0.052055685190187814
CSF1,0.015764531235561933,-0.016276297745474788,0.008203572130287756,-0.03921662963753379,0.0554519128748246,-0.04946831314748402,0.10106037258325536,-0.04522254936023158,-0.04318263651724425,0.013517251665959162,-0.04284157945472746,0.08746628853937953,0.034571256048086,0.02716499476599005,0.030606518838830032,-0.0407864473568393,0.015617642718039363,0.08310038445111019,0.0742742667565498,0.08785076349046567,-0.11156770222153554
SEMA4C,0.051959606462035984,0.039235160910623075,0.10538692900359414,-0.03657596282284882,0.029036485432666456,-0.023198116780494826,0.09402445037066347,0.008261476096808364,-0.02462181906324369,-0.019709806794297933,0.031035721556967145,0.014519584124592913,0.05375751573343984,-0.007672374498995981,0.002580736666929064,0.05067042893163399,0.018762501181060192,-0.03253217558922023,0.07214731056913194,-0.0007965238123190751,-0.013529591298823154
BMP8A,,,,,,,,,,,,,,,,,,,0.011254582850779904,,
