,MGH258,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
XCL1,-0.019816955233830254,,0.07419667793034779,,0.028731754542779053,,,0.10764312068755143,,-0.025108040593181405,,,,,,,,
CD58,-0.013251628436196894,0.0985991600053394,-0.006900894877688259,0.07937789451454372,-0.0324939856741159,0.021555104033442102,0.11683909341328816,0.04474612000448175,-0.028192617574888865,-0.034159669551373624,0.02985635030202757,-0.03488962779803353,-0.044980391582211184,0.011627437626373685,0.008056391243948427,0.1237396781976873,0.02663827974276472,0.00129441963021588
TNFSF14,-0.016900897673566312,0.058170806438631206,-0.02196974501256634,-0.044935321110886176,0.06087605486708865,,0.018562490878235072,0.005804519243208823,-0.012332313525125411,-0.05452154518198309,,-0.027098672620070433,-0.03525562477894084,-0.022482461326330493,-0.036491961381426324,-0.004057131110890793,-0.02145852340173053,0.0993696614746601
CNTN4,,-0.009907816359226804,-0.038625452310802104,0.006831254780480823,-0.0002908747681711587,0.05072418131008732,-0.0521095325171763,-0.013026482974983468,0.008346870596228392,0.10353142435931963,-0.026534106996444505,,0.01842329190122772,-0.0072578702364653426,0.040916734077083475,0.04486637340505486,-0.018954285723462774,0.0570453735980983
NTF4,,,,,-0.02805807703132678,,,,,,,,,,,,,
INSL3,,,-0.01953233073732111,,-0.020386334540114442,,,-0.019327500635758357,,,,,,-0.025003300973632014,-0.021181901019815798,,-0.02145852132849166,0.018663538163833666
BTLA,,,,,0.05416642231395048,,,,-0.01574878616803668,,,,-0.03312640656661536,,,,,0.023601542505553613
MFNG,0.039549526058003374,-0.024718982768625875,-0.057674406735416,0.010818967795676648,0.047792757831354865,0.003951961536973703,0.10810300114357048,0.013047678985526508,0.03561020153412785,0.027937091150453425,0.01232156997780482,0.05738939994009759,0.04012577922817747,0.04702495930334444,0.014943252862995377,0.007519266021323624,0.0035288654328419003,0.0935882861467502
ICAM1,0.006863014492497365,0.06867497187973876,-0.015721696759838293,0.006113214776892291,0.02654676229500127,0.07042786345666437,0.12301536755846958,-0.02358462103758867,-0.017029683920583346,-0.0569214485615521,-0.019477054399040114,0.12357078160017959,0.14178710421941637,-0.0447934872894024,-0.012511938074686374,-0.0037316941449930087,-0.03481581920783654,0.021910312882016583
PROS1,-0.004198348954459521,0.05923858660729656,-0.0769843395277049,-0.03653665073060245,-0.0024822896585356036,0.017353982728034782,0.11728285021921861,0.006639008568436257,-0.00809876446354183,0.07548625420426962,0.007313000845598943,0.02432358097882984,0.011140317912577828,-0.015679514703315245,-0.04258384064401904,0.07643966152393372,-0.01067986399251642,0.021484093434655765
CLCF1,-0.012001881326678149,-0.03148043032137825,-0.03782930434950513,-0.05083803621069095,-0.04282048581012701,-0.020002048124984496,0.03816045244228219,-0.031079097219051673,-0.016886898789593714,-0.0440278840044367,0.04114928249176721,0.10334370004261313,-0.04965445563069856,-0.012289804706800696,-0.025166792482506466,-0.016023976395390545,-0.018496007779000675,0.0007198526131111434
PSAP,-0.06332318336677549,0.01547817049940275,-0.07568761276067788,0.01548728729721363,-0.08096997202148107,0.017309314254020512,-0.06941647164384457,-0.02290908071283602,-0.022805244521463697,-0.034597684789316685,-0.040664089501575996,-0.035271409252633314,0.005972157253738694,-0.02801825646426281,-0.00518711014855309,0.03504838157696405,0.02403610075137886,-0.06437359691827042
EFEMP1,-0.028884697641258478,0.019300702077198164,-0.07938258111553688,0.0010752276129518967,0.0235815839695118,0.038151067952569825,0.15891086390782846,0.009183819712928842,0.01781062384002606,-0.17066352530270026,0.023396468195486724,0.04372876024627581,-0.06952014132343376,-0.015305296607162627,-0.0218217349480216,0.009931155608178886,-0.06625403677898603,-0.046379905089841425
C1QTNF1,0.04306047901351935,0.07492829721009636,-0.04169440311211492,0.0720660415277117,0.019287903088574396,-0.035236248106402336,0.13627770974936299,0.003813471659832801,-0.027368143028644782,0.00524879079900047,0.058292694899547214,0.08606232476608987,-0.0094078636635354,-0.07120477854702172,-0.0477680122754149,0.08758167393051504,0.02596589277188901,-0.04377625944371069
ALB,-0.029833962495458537,-0.034505851962025526,0.015897420601038322,,-0.036193026464622094,-0.020582131034193412,-0.03621176313424524,0.030359638235010547,0.02670558439370253,-0.06846277801539845,0.014992341112655523,0.08286986442790069,-0.04750831923088423,0.09609651040431041,-0.023071053583990198,-0.0008048077436681432,-0.014928320637368972,-0.03605726635529917
CCL13,,,,,,,,,,,,,,-0.016689427850103633,,,-0.024070190666866262,
EFNA3,-0.0017695817241592607,-0.040943764545017663,0.01818728511101635,0.005018238177103421,0.040916058214050026,0.03019728099999802,-0.1278897911319869,-0.014583252207436526,-0.007471114497361679,0.050956638316427355,-0.006362248971509307,0.08913869527222783,-0.026311019361362886,0.03086890611009807,0.001983344143964384,0.023028531437823872,-0.040638585760522865,0.05693338329031034
DRAXIN,-0.03665767470016482,0.08520092550996258,-0.0020085779035291635,-0.031767831595971865,-0.058981794112982905,0.0262661393996615,0.11506471298301593,0.0021637758351781477,-0.011246856157713132,-0.006166020483234214,0.0238225696797875,0.06242742018409946,0.02290842636441829,-0.0010759934522440134,-0.03037575767390823,-0.01580121138431517,0.0015134063225304393,-0.0023690404080414554
RAET1L,,,-0.015215875340161755,,,,,,-0.013470641368737228,,,,,,-0.021442915108918534,,-0.026070102620029446,
NPTX2,-0.04177456748571588,0.051485310113166566,0.0012477625536700683,0.0019418453992329555,0.05721925955073538,-0.023860346620496464,-0.12090610068558662,0.004030086460015806,-0.016266244890918803,-0.0653967771962184,0.07374668035893571,0.030971311344219054,-0.007329202929654005,0.01734337117283954,-0.016768795227266823,0.011050496957594056,-0.03421641752656234,-0.029992791881485563
FGF11,-0.019492447753513695,0.0003665755001999571,-0.025596537318966762,-0.07208035424667854,-0.009173645304459417,0.0408090744155481,0.12251132705126967,0.04398106658228143,-0.0013954890301962522,0.023789140356785633,0.01286467214633277,0.139556218601617,0.03039287912796441,-0.0022674085654278485,0.03174171707869823,0.037529857273677636,0.08739328536288327,0.03544812054782912
CD59,-0.027441335855007593,0.07988487275698847,-0.09093650777182655,0.08388097052509425,-0.05581812607336028,-0.035088266786069355,-0.06063651772493024,-0.03705758172183418,-0.02168597702529055,-0.024304516675893843,-0.007325340673122516,-0.12377048454659681,0.04711430221228365,0.035600167658920746,0.028734201221215512,0.05116592795556278,-0.001725704838130248,-0.0953633298002644
COL9A2,-0.002551395864553569,0.1307668727010957,-0.013110431416762153,-0.0004593965720971129,0.03347409618846955,0.04527503516393573,0.03309606670886993,-0.011988010270772346,-0.00634586698551421,-0.05082148603455,0.021098774462119628,0.09080258143781642,-0.019693948870903567,0.061036437918192625,0.08222249177193054,-0.01675465547624973,0.03864621366894524,0.016144695478031136
DLL3,-0.026256464803802483,-0.06183996188804469,-0.006360303147191068,0.0840686448418967,-0.00038315068742478606,0.0034743527812752056,-0.009669684412743672,-0.018416537192731296,-0.012202249599198132,-0.03463224272904724,0.09732045177873015,0.018767733754774543,-0.005683858412505481,0.04991438251067326,0.06375704596887403,-0.030232763109962275,-0.026884752179803257,0.02176002065109833
FGF5,,,,,,,-0.028835223131347443,,,-0.018409266230941124,,,,,,,,-0.020580816104286775
LIN7C,0.05517987617779293,0.021733589931883044,0.023864020015015915,-0.0402065812032253,-0.03841787218402043,0.00870882922056203,0.10070350284736014,0.06199171001729496,-0.0509792694057111,0.035888335297087806,0.0031596650258226564,-0.012448216115425128,0.04361559959197603,0.006274701363667145,0.040222793398373424,0.07971869180186553,0.004479327559453918,0.04726502420009707
GDF7,-0.020526493755116063,-0.0243790288657851,-0.03588280360787136,,0.030470189163313413,-0.0294001947419823,0.06871115770148085,-0.015120027774752602,-0.012332313045891687,0.11236255613824957,,,-0.03756401347117235,,-0.018381911143312155,-0.023129963647797867,-0.01744452531728639,-0.016485837997939803
PSPN,0.0066873260737832785,-0.030078864271848756,0.02381432560128558,-0.024658346407514325,-0.02438626416889823,0.036433147716506895,-0.0005282566122905335,0.03509132024589492,0.016967167413799958,0.03325764231461339,-0.01805159512624155,0.13516138579986914,0.05119137682496443,-0.0384268033681557,0.023317721624083347,0.021478015111981948,0.0019886659159764424,0.09435103156294129
ANGPT1,0.011991443297829182,-0.03979901128293636,-0.025618579044615435,-0.020034097749272485,0.01094140303534012,-0.035427386068484584,0.11674035211826674,-0.02649817016965122,0.0367019374365449,-0.049677114538915414,0.06862105091339436,-0.07703616231138674,0.03865260379413741,0.021207997042167442,-0.007969724206349732,0.03369737614210563,-0.05212974765235099,0.0030043077142128086
PNOC,0.053985136965537195,0.023199928716014062,0.0006126314935322908,-0.06289028456847646,0.01625588904493819,-0.03168475226841489,-0.11250386692314966,-0.06357824389318167,-0.031597401311027465,0.14325959525453144,-0.031316144574833484,,,,0.08418821710581996,,-0.02068119725406932,-0.020047852136771564
L1CAM,-0.03082369449381518,-0.026777458720069085,0.022762261027052668,-0.08449080067277938,0.024620155317706508,-0.008730630497043224,-0.06545129712909044,0.005910530701727224,-0.00044713034514672,0.043250854097043635,-0.02484360050962086,0.05740755812182002,-0.04168404804370293,-0.029435721174796155,-0.06994150048478563,-0.006592594408303001,0.009062954954510604,0.025769205365988094
APOA1,0.03826462187243763,-0.052370983288390176,-0.004037277161243832,0.020253105566111592,-0.0029856816984714647,0.0615142248662835,0.0006846215284067157,-0.003678668572297412,0.13971583794167322,0.0564215415604185,0.042810091097776386,-0.030781190468162283,0.13436217003840975,0.04547818002022639,0.09619329445534734,-0.03166726921719404,-0.04842987145557505,-0.044223986745423355
PSEN1,-0.08066535207474188,-0.0035835185876802694,-0.016322757073517106,-0.019343849796494905,0.001948344880407801,-0.039771906526429986,-0.015962424102367086,-0.004991833754781149,-0.01708181434348795,-0.07895845789640922,0.013828453166352212,-0.005572738561338397,-0.0035889453394804664,0.05128109247871418,-0.009762554840563641,-0.00037963021768090384,0.028620875778020752,-0.009024024545419167
CALM2,-0.03999642802883811,0.02858907837630752,-0.01887114112566259,0.010452572885595408,-0.002034355370668177,0.04914696769261003,-0.142821206924707,0.03897892137330505,0.027006846326394905,0.1345355321672146,-0.004860241944371954,-0.040738855289850884,-0.09480488659505897,0.03881606430352471,0.012227196376660397,-0.0024730474274844735,-0.00460238055529482,0.030064643702079247
CLEC2B,-0.061350045846551585,-0.06720661189956999,-0.016114222241580288,-0.008575090070283467,-0.04559972430876851,-0.016412768775798798,0.1406907066828428,-0.021518823420826085,-0.01633844237036599,-0.03665281978350323,-0.03213704113981141,0.03655718386712785,-0.025692174513725963,0.004131735264569896,-0.06708179633719892,0.004365437125984864,0.018249430630397946,0.024004668534401728
NTNG1,-0.0586548349424498,0.05066422885740468,0.023673543226315416,,-0.012371165844030722,0.04112316339146583,0.0004270435195551827,0.02896452437179192,-0.016384756237095413,0.07467125197800076,-0.026967949108550566,-0.029250802235267735,-0.02881978906098434,-0.09368874230796814,-0.0033056466232690026,0.00806652930306679,0.06046092604988563,0.0018836357169294085
LRIG1,0.07001009047025535,0.07328102544609907,-0.010373162546429848,0.025883581683917536,0.09177774705679925,0.010834382013291401,0.06255527711849114,0.0090795139197103,0.03680561255088139,-0.11480376533402133,0.044705363745825545,-0.09039574908004412,-0.015110174146333326,0.0696023404241397,0.011332758071562673,0.07184194929628249,0.012171156539987339,0.03319447623765603
CPAMD8,-0.018061552909087463,,-0.007694242885856751,,0.011153629728631403,-0.031152264775820365,-0.02608533986797417,0.004932730174990098,-0.022826091731018756,-0.04152890978669525,0.010368692149450274,,-0.008991694646488932,,-0.0006087951809383781,-0.04602538230681484,,0.017234331596406947
GHRL,-0.02881590920801262,,-0.007231525869936307,,0.01909860977487986,-0.02188044542063753,0.0864820994013654,-0.03758957761798378,-0.011246856157713132,-0.020531595619526118,-0.012124934743595779,0.09101939256633707,0.15245331120630654,,,0.05506633262025172,0.041132506570268935,0.040393707652484526
NPY,0.008461937250860677,-0.013667685140664248,0.015862101961345538,-0.015766620995652604,0.08216489676895594,0.01102193819925129,-0.0806714185549852,0.012664591597366751,-0.07434187036271989,0.02317864825388983,0.009548467118809509,-0.05664164631737773,-0.03343756342901697,-0.03323314218379287,-0.017673255192602762,-0.05539952052861038,0.005048112085970778,0.021765521142758818
MMP2,0.01091882960433241,0.016896486495480343,-0.08510723868517837,0.058546991669160775,-0.02232636945794832,-0.011048294707302394,0.0967616578508714,0.042014838878809364,-0.032975294192452424,-0.05577701992938406,0.07656363763632736,-0.09288340390752302,0.04642075225782711,-0.0021383224983365988,0.08320099384655842,0.04569009470840186,0.018618610281653944,-0.06692104989285788
LHB,,,,,0.036283755284266896,,,,,,,,,,,,,
PPY,,,0.0003894700244607799,,-0.02020979658594473,,,-0.015668173108164603,,,,,,-0.07936163783783237,-0.00027947696586757593,,0.02095829253601162,-0.05691131379115369
ALKAL2,-0.008769371192997269,0.005300524029576261,-0.016818619513573087,,-0.006365161008843175,-0.0291112761473193,-0.016342968860663224,-0.015802369929142638,-0.019238135872530718,-0.05575502675217087,0.004183431313287095,-0.052635220008030496,0.08649338642213958,-0.013422657342908397,0.040693628586211034,0.03532078584888707,0.02888195012878531,0.016315990444460117
CSF1,-0.05482596578128995,0.05388415371556837,-0.02187095207764195,-0.026261477515548574,-0.017945231460363368,0.002080906074633019,0.08002748548727266,0.007010803624277054,0.050396518869478296,-0.03359290594406124,0.0015345859238304776,0.05470148425308294,-0.009291504877462511,-0.08268906747597572,-0.010136550069240339,-0.02148027126174549,0.059766417815679734,0.05038035852091382
SEMA4C,-0.045526388778459326,0.04191150531780999,-0.00044494011474133466,0.10763845379557223,0.03740826519941132,0.07657388195079871,-0.0024578798920283007,0.03612072351799219,0.03222911274687784,0.05152303937693072,0.04816494020704151,-0.03420939631643811,0.050430107123204546,0.0001519492020280187,0.02167620511498543,-0.06734449941259062,-0.042341691373101606,-0.007252682305381001
BMP8A,,,,,,,,,,,,,,,,,,-0.028620858600595392
ICAM2,0.01624700937037274,-0.04273219907980713,-0.054890278039851,0.07789383140779896,-0.011867026777453509,-0.02374378666641333,0.0911661792707425,0.009125119544232951,0.002317960344547665,-0.008953308631123683,0.05215225629386157,-0.0981532467000998,0.07432127881797641,0.042227230701923094,0.012703161906997456,0.014593742114994753,0.07678566626844224,-0.040127199392496406
SYTL3,-0.012114922440482002,-0.04904843811078741,-0.0432903848884886,-0.029451908751869243,0.027207038988244156,0.08052751962658809,0.09152953774764133,0.020040936978290864,-0.013408366943951233,0.023579875912138226,0.02807249021561238,0.05462973892391805,0.007542592555662274,0.0134904776691477,0.014538466053830742,0.032078280161854364,0.008492428735720122,0.0239107857191924
IL1A,-0.020987234200200516,-0.0027359333451286386,-0.03872796825670134,-0.04572449425478717,-0.017558033488820856,-0.00478416423258943,0.1028769542633494,-0.0026131355428881723,-0.03170333269274174,0.004398677038419721,0.016742120002347725,0.011464526697854823,0.0015496429437014056,-0.011257754917810512,-0.030708288495503062,0.007208479857669024,0.06681669948094225,0.0028352250746541776
HLA-G,,-0.023199294370680218,0.005399749344202846,,0.0038206486146473233,-0.01587946840792561,,,,,,-0.046123383665757724,,0.02247702024500687,0.021953499313224507,,0.017413117636265685,
PGF,0.026313103870659143,-0.04926538703340014,-0.04013310538744833,0.005952168587788611,-0.007288170232679481,-0.001625907471375303,0.12476212402870542,0.012440754711364322,0.036850430083055774,0.09230512619342893,0.03414910022460944,-0.14258399805091335,0.031260855599084134,-0.003481639187149844,0.07134457065256446,0.01785085561838028,0.003131713678822718,-0.06588468724922404
LGALS8,-0.0251773223015632,0.019235426154184988,0.01702786113812689,0.032765395634535316,0.01721342095735724,-0.0020549817405481766,0.09480080179054738,0.04176661436922283,0.028120511782632952,0.006069224561466329,0.03580044977837131,0.12474912363424322,-0.02478531518588482,-0.06124661403367008,-0.011701340959195155,0.011068560662254975,0.04508934799079104,0.033476806691966954
DKK3,-0.026438224451294578,0.046118326643592465,-0.02467453362565873,0.06771589487732638,-0.013757539916775247,0.009970286219838285,-0.1294632385585289,0.013698883648232825,0.047323693001859325,0.14899438061029066,-0.04581745881222546,-0.11606060182542795,0.01553377851804399,0.01654801420839294,0.03516411127629184,0.008291023923775547,-0.014026831031004439,0.006792968674679396
COL16A1,0.028816390734773007,0.10251306726527,-0.0683640058718319,0.05535774536780194,0.05222670222136072,0.07737737887519877,0.04565919444473137,0.0034338828717271727,0.01905097360826094,0.02737372235450655,0.06720769267792906,-0.06908453426564781,0.15327169201113272,-0.007257672352877558,0.05351127503808523,0.053238473263296344,0.025505123378250057,-0.018833019245347644
TPH1,-0.018458834985497583,-0.03246840525186115,0.002247194459279856,-0.02341384727587414,-0.010708336478974559,-0.0168265111793564,-0.018008968450027186,-0.004576096684470764,,,-0.02409750414752918,-0.059978933196644706,,-0.04043711155551858,-0.01168798527359038,0.0031778114772298086,-0.03320391347075388,-0.012597834100636734
TNC,0.020331356914271643,0.017087227623211725,-0.02868436024814769,-0.01591238075377469,0.004863065896362209,-0.02126773579770589,0.1732380860108193,0.04145412826306925,0.027442508728677366,-0.12028233622423373,0.04091479212926156,0.14941712016566272,-0.0147339183720515,-0.06629656824311016,-0.05751128658346271,0.04759489649169225,0.019842386908742585,-0.023895470314030286
TNFSF9,0.11056416082790967,0.0610506065220578,0.07254518604606257,-0.026074296839135695,-0.027642936989609183,0.017482469312806243,-0.051360261538179644,-0.01473837756679249,-0.01878564632004115,-0.015823946660621646,0.025762565966862563,,0.03817198196495669,-0.04101829891525309,-0.02640731532766109,0.012708800152620882,-0.012992727800328356,-0.045294614504272024
C4A,,,,,-0.02489784125617342,,,-0.01857383332444349,,0.02615471713300918,-0.021182621559460574,-0.05416441590634174,,-0.0185806044164884,,-0.03127254261758396,-0.017628506553735063,0.0035331932680519357
CNTN2,-0.051145153296051876,0.024448169866278235,0.02034858504401414,0.018275933181490595,0.01819721635492769,-0.009760498750114513,-0.03841731880972157,0.056173478758359575,-0.001622241371788481,-0.14528509568888417,0.08717523455393199,-0.08790851678654829,-0.04099054096768216,0.007865201439919261,-0.010506358340491634,-0.09937761413618244,0.0061768737131616515,-0.01865368322676772
F7,,,-0.016771631077321558,,,-0.014613872974900705,-0.011148202373632954,,,,,,,-0.023410488790143825,,,0.025283442750800213,
LUM,-0.0030714889263644407,-0.003145440471853905,-0.08740897645274322,0.03469705080803998,-0.002435188785551028,-0.04944231602479302,0.1207242209645794,-0.03697037453375563,-0.0011717843562806863,-0.057386294491438145,0.0835474279144612,-0.12900371755782575,0.07938556388577367,-0.0005411007209482402,0.04325247377452473,0.0460732262248591,0.022597590579189634,-0.061228136595160514
IZUMO1,-0.017258377780068085,,,,,,,,,,,,,,,,,
BTC,,,-0.01521586900226065,,-0.034062958030199875,,,,-0.03781720386268639,-0.026999931304639315,,,,-0.016936665613615794,0.038380706686810186,-0.026833021783914394,-0.016881405477107907,0.0025426625889906312
APOC1,-0.05070095809244896,-0.07477857397826394,-0.029068812256951588,0.056159810062101176,0.015532911781095022,-0.03264719779028467,0.10886740702232278,-0.08036067708916389,-0.03329050280349865,-0.1485699327283365,0.006656106690854972,-0.0642276809622412,0.14169488421993215,0.03706302094808452,0.033849334060553245,0.004567571633566495,0.01825310768546445,0.006418540369310973
PKM,0.031155677539249187,0.05630123875104539,0.07596600174760745,-0.06548488612458682,-0.025203813792797788,0.02139137249628583,0.008183453686677843,-0.015751093880542813,0.026849375126916656,0.15479583206372957,0.03718370374191384,0.14606835564215412,-0.04688462366401997,-0.030496449206140093,-0.07795852646229112,0.06274454923629537,-0.03670424731667829,0.03774723846229928
TNF,,-0.05525016452372152,-0.0021455237498909786,,-0.012555313433342541,-0.03590218925196361,-0.03828345077302009,-0.007436799880918194,-0.016442655141059772,-0.06925889191643024,-0.03666349015042143,-0.0008660512374555592,0.08419853300995742,0.03743291091652003,-0.021442920957478455,,,0.020032795181932996
GNAS,-0.030150392211069573,-0.0265132074911547,0.0625332522328685,0.005350567960981538,0.01603993755651751,0.04189065633252757,-0.10442828080183215,-0.027457361078329065,-0.017584183418601178,0.17174198419227624,-0.0011845987046790062,0.1506426883562739,0.06920772189241065,0.009732738867793666,-0.024689577804602146,0.08969797828108043,0.043658118318151036,0.001044117773162163
BMP8B,-0.02973370933859947,0.05084656366414513,0.05788868894425737,-0.008674452913152848,-0.022548822377715754,0.015438434999825435,-0.0033742305190825055,-0.007985520393178437,-0.010917754004429903,-0.04160235873213446,0.07896279714508084,0.0656142915033739,0.03350757102044214,-0.01770766577275391,0.018449690826260894,0.02961486444172961,0.032564005692025264,-0.012815644351452687
LIPH,,-0.0333548756086812,-0.0171915236100768,-0.016801771330570543,-0.01291775128406525,,,0.021717595163099512,,,,-0.046123410268487985,,0.0862853336151654,0.08166690808522525,,0.02857830791123678,0.01430665614446425
CCL28,,-0.02437900746616172,0.005099481520733146,,,-0.03142669712029802,,-0.023059940531959686,-0.012913397621616262,-0.027518976167239525,-0.019110367588117922,0.011645247367425473,,,,0.0026030578139917475,,-0.0029145936582599717
PTPN11,0.013305599924653841,-0.028924662788034423,-0.03662816252762665,0.04686647480468536,0.04656255864803944,0.018664140898377958,0.0027488547789467233,-0.03741131190788072,0.0034668512784728424,0.050905702469445466,0.02656923654385869,-0.045137931402677536,-0.04884102427150001,-0.028553113497219913,-0.05178290061340894,-0.002009003285318172,-0.01104952093953147,0.013330725389834364
ADAM12,-0.04899895662871009,0.04233981009144835,-0.0808586107405335,0.022342917247421774,-0.008347575390677287,-0.04557031559964179,0.0895760439804995,0.03627016483074774,-0.012479996034256948,0.0242331421960816,0.054435424404683824,-0.023023390138727104,-0.008402627660897636,-0.04993742009001875,0.02035463649307981,0.04469110526257046,0.04293896687667478,-0.03286475384946757
EPO,,-0.014990044537055715,-0.02309981815077444,,0.054241315055827084,,,0.02033675709242526,,,-0.024097507686329275,,0.008099532833651925,-0.018125151537969154,-0.024829254589335936,,-0.016689738466035692,0.04670340544608512
EDN3,-0.025365308323596507,0.10306784638970107,0.014886129840642486,-0.01981930336463992,-0.008748302640976804,-0.02096060706173985,0.07226065249854563,-0.02428489662594747,0.00909638956842466,0.11402393314602058,-0.024346158103116838,,0.05770892488526316,-0.039359984923985555,0.010300860603406606,-0.05315513741654008,-0.035174161408304434,0.07759909916495447
CCL22,,,,,,,,0.031211863309480586,,,,,,-0.02051376770209948,-0.02270597314732589,-0.026833022971440013,-0.014644518954781699,0.09056079410035388
CCL2,-0.06088976460781665,0.03503095308541838,-0.05004762275755346,0.0356244730250236,-0.00830781767929928,-0.04494597594402191,0.12573360573669148,0.04379616574623883,-0.03587502226157424,-0.10875386104671435,0.020316232964264158,-0.027580491706442677,0.08176744691958121,-0.057830617386752964,-0.03849260396544556,0.0465609326346313,0.007507033924240863,0.07425928866052338
DSCAM,0.007244087168115829,-0.011719756830017455,-0.03102569521333269,0.0636463244778992,0.015544355154489313,0.01920329868836386,0.016752842921109946,-0.06202229015802108,0.017920384818466004,-0.024585571059898403,0.04650041403194017,-0.014365943128244945,-0.0066360592539739345,-0.03442934209418234,0.06166605590697999,0.03849401004618053,0.019000470124384713,0.05181314717205761
GPHA2,,,-0.019160826609924426,,,,,,,,,,,,,,,
ANG,0.09391375098842755,-0.01495111274818318,0.056099598578598434,-0.0005076386013987741,-0.02107094895169159,-0.013011828614963162,0.12642485506294368,-0.012822575604094008,0.029214138005944284,0.04684741697958949,-0.019383224752092625,0.10732698153282019,-0.00010589985459423718,-0.014760303221127372,-0.029575230869969812,-0.05043421587947018,0.029065301017561333,0.0740296932113881
FBLN2,-0.023783097217429067,0.05757105264195658,0.06890146978240722,-0.023039133187918403,-0.01773744895198921,0.011658365577878945,0.02849090402108389,-0.008939243584683648,-0.001325649371302884,-0.016415617104453984,0.006478120116128476,0.012618909587613553,0.004357005264407275,-0.02399241354640591,0.030666529466351376,0.023834438695740798,0.0265941387888005,0.031720835094154166
VTN,,0.06139755865721991,0.013790971610012482,-0.019602380499839738,-0.041348988362831254,-0.01682650567707207,0.04108409418268715,-0.004401596665559675,-0.017219594850150198,,-0.020023578061290324,-0.04004604996798914,,-0.020718288572585068,-0.01745943128570491,,-0.021610958699766997,0.061289940186847996
VEGFA,0.038239441474619,-0.034661523773128824,0.040651573426546184,-0.12088766663828783,0.014662952098035881,-0.02402964281095541,0.09220855066742487,0.012297080884129728,0.03583926738455075,0.11231307917584522,0.03620157129989297,0.17766307453105104,0.017768393850480194,-0.0366295920387027,-0.09611992649629664,-0.024241042742745363,0.0021974174954579764,0.017955864363657353
F10,,,,,,0.020150443492472404,-0.0029540821962468116,-0.01717981391957638,0.0304584916072934,0.03997205534395336,,,,,-0.029819113663821853,-0.023215618197176574,0.05152482737942263,-0.04172490039752718
SERPINA1,-0.02482801509401413,0.013332394457685382,0.05382275750686102,0.04398810519759923,0.0037219574829217197,-0.045156000964034236,0.1200879453272294,-0.0116141657292778,-0.035530807421174974,-0.11310271529301277,0.037334216886865924,0.1168996072677379,0.060744249182715176,-0.04484352858770391,-0.03147061589928606,0.03809740199171312,0.015347739726951677,0.022473419717793708
VWF,0.014384359489991599,0.02705371221299058,-0.053230407426604516,0.1000606753401423,-0.04125496302272342,-0.06470502487872345,0.13476940671828344,-0.026733227257874866,0.029060546164391993,0.010171354752179194,0.03812850543143483,-0.08832594704377138,0.13013462467299639,0.015525337790355868,0.07705836114528909,0.049429657835107804,0.04047801441059746,-0.08826271470157447
GDNF,,,0.04036661093911515,0.025176666686723036,-0.01525458430966285,0.05772833142312306,,,,,0.003329144552167345,,-0.028819781013710175,0.020993635332348982,0.08346687904170644,,-0.023370699131705724,
VASP,-0.01583893229738246,-0.020886388630888566,-0.050750751795453374,0.013822710820039132,0.024357461966699075,0.027019435116223175,0.09275446345524771,0.029491853105687985,-0.017727792824042833,-0.09745727490376235,0.027011567614319956,0.004556114175604146,0.0016361985024622432,-0.012652191251213907,-0.039510358396740726,0.08690156024890602,0.045199078619153135,0.003957560490056166
ADAM15,-0.00397390918454072,0.07090410327713427,-0.024455874977714395,-0.06848359696672023,-0.0005092419279063002,-0.023297464399291413,0.02271400094420828,-0.01885946491736926,0.03276335526978306,-0.07909736138080717,0.08627454515342979,-0.09625088996779804,0.04629181299907043,0.0161622314659115,0.014499528889688246,-0.04092222644592888,0.06441794452172193,-0.010579266618937325
WNT2,,-0.02834746546078576,-0.030072371697376865,0.023744240340940866,,0.05551756447215804,0.014540906978726679,,-0.014651218082199909,-0.031167273431667954,-0.02255169268574219,0.10915728302266932,,-0.02248245113753868,-0.00986304544554871,,-0.02003976220849581,0.018554624957507718
CALCB,,-0.029669960862336666,,-0.029911313004816836,,-0.0170554635679352,-0.028835222817985697,,,-0.020865542310409945,,,,-0.019676256897297222,-0.003009265042436881,,-0.026070097476603632,
OLFM2,0.03925918355068526,0.04345661627003715,-0.04171775195256562,0.02994347063468089,-0.0022682443930818162,-0.050738922329777086,-0.05653776561476746,-0.0062330863670236394,-0.021410192900948536,0.09194094867655668,0.003914236205749409,0.013520636885182081,-0.04841002412116748,0.043966712064213626,0.021879623178535305,0.030608428041341253,0.006467881399399016,0.08402943012459654
MFAP2,-0.0264718340698369,0.09153399543741117,-0.04996148255781337,,-0.029095119095689875,0.068541498687251,0.11821455830209925,0.003657623923111037,0.02438426638903875,-0.024256563963472106,0.06484937160797553,-0.1195955671525249,0.02030913457942956,-0.005838819991707249,0.007650174660000939,0.09413399242488978,0.04730978986869416,-0.08920935841165564
HLA-C,0.029616981180157625,0.0816482247617726,0.012149905088114386,0.029638817632526123,-0.06490935228580659,-0.054912337237943656,0.15252498482034407,0.03880889628589268,0.002258369657340693,-0.15320625788282027,0.005074887017957271,-0.04676477077940991,0.08583512124181894,-0.026262313453556473,-0.031335732068640196,0.07233357855360475,0.04602174822122406,-0.05174296154958774
