,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
THPO,,,-0.04622658687214421,,,-0.002589003414473087,,-0.001291599096218077,0.04014296285425272,0.02312129673864175,-0.028209925472565685,0.04856332929501515,-0.036862643067328324,,0.03844546392276739,-0.03158550140155249,0.02949585585168362,,,,0.03450826797785262,,
CUBN,0.03630146172113467,-0.05594609145526348,-0.01996203585452467,-0.013807401146537234,-0.005426195771885123,-0.009424506826867043,0.013583223026580474,0.08881427858590824,0.09770089113390894,0.014783516095132338,0.020089914223376724,-0.02388862657355771,-0.017730133621425035,0.003187186688612275,0.05350366090914437,0.006058369509944679,0.010321303441906043,0.030880985231601342,-0.003936926384605175,-0.029747219413571,-0.031994486766140515,0.008281894857976507,
TIMP3,0.05074969084663554,-0.08521732708544746,-0.01776215694004007,-0.016562730536381336,-0.008149020476899626,0.0939315707231477,0.08727972797661333,-0.04781416731513359,0.14393449322571666,-0.033434380592138345,0.019131932249499613,-0.038266718644521656,0.03738071864788676,0.16690062524567834,0.09052668138986832,-0.0810903686413454,-0.10064687872315128,0.0727453959185875,0.041476295602681665,0.06118322755647486,-0.036556885749674375,-0.03422604798444308,0.02794209405944603
PIGF,-0.04142236930739003,-0.013501417925682695,0.04462259211293685,0.0334380616945727,-0.0374538062062214,0.03298711509158892,0.028640024016197977,0.013398239141392062,0.17262305792871072,0.021971598854325786,0.016812217522531373,-0.026805640103245022,0.0711187996379323,0.0011222592636326184,-0.07350832323768097,-0.03339972389800814,-0.025106965580796056,-0.01745444571484612,0.0651986257762047,-0.02927215293332408,0.017069024329397955,0.028164859236240385,-0.017754747674963864
CRH,,,-0.015465965556349106,-0.030515206417532713,,0.005873314731335358,-0.04240155419758337,0.06566837383698872,-0.07678901751045074,0.05113330339072551,-0.005467095495188802,-0.008829887161636088,-0.050418601175375576,,,,,-0.029666588319668702,0.04030590239776558,0.009662646666660559,-0.024556447095233747,-0.038047421244562014,-0.018773263613492058
BDNF,,0.024089050919652015,0.00047699997268562717,0.025185488359835688,-0.03299002948265329,0.023926532132275018,-0.053600754894510265,0.06415715822904709,-0.14358075623917868,-0.02789174906081879,0.00013384848990233528,-0.02508738056978753,0.04900955509726612,0.03086321851473081,-0.03253795898267056,,,-0.01805664931863265,0.05466045999058746,-0.045675255378828834,0.020405214915417084,-0.035190530552925835,0.05721452021294459
CCL5,0.03018968552476299,-0.06919281093224314,0.04595334242540921,-0.02612581801060653,,0.014428526103518004,-0.08517651923830269,-0.03535412916754424,0.12101508568895131,0.039124623979769305,-0.007833574178649438,0.035828586548178866,0.11922962250719275,0.10210193383359983,0.08617800557650752,-0.04701857834407503,0.017451852323439942,0.04226916642561595,0.06102991072162109,-0.0025331973425373687,-0.03486514710527235,-0.04689512561053493,
GAD1,0.05810225509044961,0.13126233926395264,0.03898427986475234,-0.018877686729952558,0.02011408366506012,0.13456989120587276,0.04725774706082481,0.012661035139419484,-0.18413823218981498,0.02656782886152209,-0.01363989825067855,-0.1276992055479963,-0.0013608338886002393,0.029356553404710346,0.06039760023707656,-0.022877092184426785,0.06596455588830152,0.024821291725932507,0.07668936228018725,0.056703861957092795,-0.008217311207324477,0.06416891101745098,-0.06005890939937365
COL14A1,0.03054452782459996,-0.08994126956792856,-0.01821605436051996,-0.02863837982581691,-0.004016588259146962,-0.0019815694150051716,-0.053912756457359066,-0.03746752840233669,0.08310219938878294,0.06936442866943027,0.010611850464825982,-0.04571337271127849,-0.028794088361682537,0.10488587881706012,0.002156272928907661,-0.049190368532789595,-0.011266740549428963,0.056258434662229156,-0.04280094949765115,0.009604278517271386,-0.05125971762760392,,
HLA-A,0.025581008642725788,-0.026598138434502483,-0.0521130185867933,0.02460059785188948,-0.017155345554777133,-0.05931292280502911,-0.1524522151924128,-0.03361114465040728,0.2801539746065612,0.054121643565484816,0.035040706347252724,0.10091201281908652,0.04855571905474236,-0.0456123282806076,0.09233545012637955,-0.01863394571744047,-0.06769565704305337,-0.044480655681046956,-0.15513012891952224,0.04333773433426442,-0.09045044692518897,0.0299640375970184,1.7358938097589473e-06
CD5L,-0.07320124739434383,,-0.0058215301617557174,-0.03944942226679066,,,,,,,,0.07854105434085554,,,,,0.04223161415764569,,,,,,
FGF18,,,0.012659372770096333,,-0.01677858725850116,-0.025856809722488383,-0.032657715477096755,0.02328488787434929,,0.016927691898473776,,,,,,,,0.023032434895936052,0.03289685178844079,,0.028677968871056923,,
ADM,0.05074858698647913,-0.14739644288524514,-0.0908250454567803,0.019872327287781825,-0.13994217732589778,-0.06103414853525845,-0.2341444742022327,0.05355233706794723,0.1263709449674818,-0.17528461754267075,-0.0033010732086502068,0.010377533293813362,-0.09272684073878035,0.07163492347578203,-0.06395793926022707,-0.08256784139763355,-0.04644442457200242,-0.08565060320975897,-0.1409544432060453,0.04242084206069748,-0.01650508163728865,-0.04087479509419284,-0.07764191492865338
CCL15,,,0.1493282610298195,,,,,,,,-0.05370083973642568,,,0.05943958409045171,,,,,,,,,
GNAI2,0.06156611331304623,0.005941831549918375,0.03322698213023474,-0.018907496479143724,0.009648826001734251,0.022716762491245164,0.039495241883343676,-0.015259648122770654,0.2443919862776564,0.005267749033304128,0.025771389844986333,0.04417613087758393,0.06688762822262387,-0.0013060224690610916,0.07109166930254689,-0.03624136379963345,0.004949075662153195,-0.04929686098354821,0.0003967377767709243,-0.03319678510750823,-0.05723533222526291,0.01925230734034821,0.05940529758373491
HDC,,,,,,,,,0.18106190937742592,,0.026525923229709897,,,,,-0.03189665426603582,,,,,,,
COL11A1,0.06592257667800529,,-0.041221888135134076,0.04227146036050961,-0.006139386514340021,-0.03090474938855206,0.09528036033854854,-0.0021666053006844073,-0.046279375046821225,-0.061173234040966376,-0.04321387249704305,-0.07011095891285087,0.04685227804725276,0.19673648591881449,0.011906589848251055,,0.08707975424817457,-0.02672727215122073,-0.014774667798661805,0.0699591025576543,-0.0030193231548245147,,-0.001000963197085691
NUCB2,0.07718474428426587,-0.07584988674876134,-0.07000030377350455,0.04413626043757392,0.06119063205004692,-0.014057943266662962,-0.054322488609573845,0.022935849921418276,0.1614853195486786,-0.038385507063665565,0.020719601085171686,-0.06693052293894781,-0.006262752544027192,-0.012715144434318955,-0.045227131391872705,0.03888227368442008,0.09784299075433292,-0.053290642602909104,-0.059064169455776847,0.066668675577627,-0.012926509536567392,-0.09444836806392323,0.03562926887913945
CXCL1,,-0.03221556941987939,-0.02876162009803587,0.005811232425618966,-0.016533000610309857,-0.028652716840926906,-0.01654311248434911,,0.017833123306858444,0.01754821862594926,-0.02567120059510267,0.0027012558394461823,0.04978706031523804,-0.013434550595782014,-0.05294612701046554,-0.024679951040839462,,0.040661033815434684,-0.032812070717867396,0.09371685727870725,-0.02196014847981124,0.011470706804461826,-0.026403273907651285
VCAN,0.024028831986764435,-0.054271385060085414,-0.05060278909711209,-0.013734050558723981,0.0876626776278221,0.023109071059468515,0.18709239229884875,-0.03792743051135431,0.18702734670481574,0.125286765560452,0.02405321877361173,-0.06959659354763621,0.03456321196404366,-0.0818719463000226,0.03505518838123057,-0.21756533214524532,-0.04395661867320547,0.038091636761423575,0.06161725068161314,-0.020312250858329627,-0.003465985189159238,0.024320991304985745,-0.00393349523347384
MMP7,,-0.0074039411690473515,0.00792277975509053,,,-0.05140509658210117,,-0.02974969805070158,0.04099588997872634,-0.008767013318409792,0.029225336201531064,0.008925760992285328,0.050396282340010624,0.1769628073152416,-0.0020475666803372403,,,-0.022377344967295792,-0.06652414890418347,,-0.05559766033815012,,
PTPN6,-0.025547418542193633,0.023949789069415323,-0.017436015458155613,0.041612098596551975,-0.03412940278426081,0.02039073104968909,0.038224926325989,-0.016362644482695903,0.15362280894921623,0.048568411519532,-0.03885753605105476,0.04813051488193414,0.09617450721438481,0.08417031345280052,0.07882982212742083,0.001529441883732845,0.0359686015095233,0.07164602275865152,0.07436819964723976,0.0645247868414783,-0.017937196387555338,-0.021072577426869597,0.02024258180013129
PTGS2,-0.08067583484242508,-0.06436671827921323,-0.05104436761205926,0.08214127533019039,-0.03525286637506218,-0.070319059203495,-0.13209240217317778,0.020882722843856227,-0.20442968846642312,-0.07254193753444176,-0.008563189151277633,0.005478266254326506,0.036784144344973534,-0.018387664342233517,-0.02895426150226186,0.030420479256037698,0.08235671050096767,0.021784568293973308,-0.09836376068972529,0.12798953426770085,-0.022740025988401538,0.040928462575568356,-0.012279947368366434
XCL1,0.03584493245774591,,-0.021106853509026646,,,0.013528431930141563,0.024076858467263925,,,0.08474963890142671,,-0.006565833332541586,,,,,,,,,,,
CD58,-0.055924749979875815,-0.005549140481976684,0.07567569958209777,-0.029382667007452783,-0.001942362715995629,0.04468859122393146,-0.037154948209989276,0.009022127246625506,0.21452675944341174,-0.008256771438532299,0.02648499705898593,-0.020638381054739172,0.03425166687575328,0.029369958516396392,-0.07769817469464661,0.06124556121359286,0.07895489921031457,0.07719459794077353,0.08434309423230285,0.020185986071524907,-0.022831401736904594,-0.025939142592423015,0.0564569838986402
TNFSF14,0.0027443286255454035,0.10689644528062119,-0.02211243042382707,-0.04425486969723907,0.02883862724867483,0.014151346872923543,-0.09465684242439758,,-0.023817135358224634,0.06786583461544335,-0.0015399050340537124,0.03146105213976077,,0.04859089795236816,-0.10597353716424787,,-0.055884572865656505,0.029721849259469232,0.013527719452927751,-0.07285539175032002,0.023757799722627915,0.060540540925002856,-0.06989212441720521
CNTN4,,0.1225340924295582,0.04281773587938123,-0.004243402016458173,-0.019288804378077715,0.002556102430547283,0.02974060723004398,0.02816992251429612,-0.09769377916352258,-0.016275903797172933,0.005513815680903519,-0.11731767607034832,-0.08308273423861837,0.09306255235281946,,,0.06492790666965316,0.11187287494845018,0.08990790335576065,-0.0036774498077900204,0.009081094784459499,-0.01971437852466366,-0.07061958477062788
NTF4,,,,,,-0.01946742360610975,,,,,,,,,,,,,,,,,
INSL3,,,-0.03551880098660362,,,0.009316269050908346,,,,0.051441118777262144,,,,,,,,-0.032707445071986974,0.08665202832776148,,0.010936907657536191,,
BTLA,,,,,,-0.027282197787472668,0.055678257503088205,,,,-0.012762624800025955,,,,,,0.07625293443857513,,,,,,
MFNG,0.03454630981847691,-0.00552947746849342,0.06361956328830744,0.008435940008226674,0.08039114102881802,-0.012491844883782294,0.050749187973705034,-0.0031953620192291038,0.14299664798294115,0.062154508056798896,0.056553721301820514,0.01347750029888213,0.133859368862379,0.03014004841799067,0.031636560081743974,-0.057922383806397824,0.08933004833598523,0.06044078283196,0.12346083316863207,0.007955565411762212,0.06645666712336837,0.058897385768677715,0.044624814062092455
ICAM1,0.04948115384936517,-0.057217304341866275,-0.03473101580276215,0.012599583624255853,-0.07213565733485083,-0.05283494724385574,-0.09360509086144857,0.0990618620993028,0.1960816487478554,0.030237979374883543,0.04985528242111522,0.054997640648107866,0.09582080275765532,0.012573122054557023,-0.009520226337317203,0.032405282729892425,-0.017736995733225912,0.008801877092174042,-0.031762142449768035,0.07731451616354286,-0.05059421704645746,0.06989056463865106,0.19518025191793326
PROS1,0.057872507323535924,-0.0967719356766725,0.009185853552016628,0.026616344306266082,0.010734839154146232,-0.03280851061801256,-0.1411631169142282,0.03211233281260551,0.20330245472034625,-0.06312698322817797,-0.007057711373139911,0.03854478753262412,0.0804589254561492,0.07875788083558502,0.050376221283132655,-0.04847638831516234,-0.06831108324633162,-0.012602818128158107,-0.05628112083978174,0.00037422678961643215,-0.103930537850962,-0.03664141453096743,0.010362967947545723
CLCF1,0.0461694098461279,-0.058535761791122985,-0.000659054802466723,0.031442867557222046,0.003556808764606401,-0.004585284231179969,-0.1471564187424781,0.06582002191869181,0.023946367664813183,0.016187662412357473,-0.007456526920992854,-0.061170017403968394,0.06367471402954045,0.044515607484507946,-0.002281152256427423,0.03263068429992502,0.08433487231045965,0.026771285018676556,0.016013327853005598,0.01616148374515896,0.016837644634885397,-0.00805625734578546,
PSAP,-0.026018513836144223,0.030303590021142128,-0.06527858631169291,0.014194685169104061,0.039724928912780746,-0.01979510110872428,-0.14512086219546386,0.025952405206298042,-0.16223039919675894,0.04751268732133409,0.05698134526345837,0.0004459202012151147,0.02372644676803023,0.036896888140500725,-0.030793735986785704,-0.07394716434650316,-0.06576823672633486,-0.04934658384651246,-0.06684786168268576,0.02434705797412669,-0.055214589682909876,-0.09175573586636211,0.10796872352448227
EFEMP1,-0.023412645455219656,-0.06929316217322042,0.001790463236671177,0.07401864351784432,-0.023225562367478504,0.029932196404722954,-0.1878377398349995,-0.04911723156636999,0.1409478396252674,0.1397810729171347,0.05366870720114815,0.06738149834259365,0.09935593727376109,0.0323217176336654,-0.06355757889945289,-0.025530020880937344,0.0010758636086402533,-0.10643781894994941,0.02877075858683537,-0.02088519642683019,-0.06681777074368184,0.0029630649357817057,0.02958524903240611
C1QTNF1,-0.020963684115374675,-0.06933064194703518,-0.06911986450183409,0.028727005726463483,-0.017346230638128717,-0.0033786309965528017,0.03139974749561095,0.07963402207328596,0.1894418732706774,-0.013227110770103516,-0.0008823004756545438,-0.001733387814790526,-0.007973425732265981,0.06466796268594238,-0.12192833512816188,-0.05766934774683737,0.05727732236841103,-0.0655616330680458,-0.10958963384770679,0.09768862310210848,-0.08631274214852369,0.07561472407032646,0.06453754980468862
ALB,-0.025313455799929732,-0.02985252322785582,-0.01687932403360342,-0.04661668789150978,,0.00758077562499964,-0.010756246001268885,-0.002714819335996048,0.013726534645798403,-0.022076631598447177,0.07682687260558381,0.09607857716746342,0.008535696945923798,0.04970959223502595,0.038492649112619126,0.07802032754738175,0.040263608620000675,-0.03923149105116829,0.016101871256819205,0.031163618806924386,-0.041037308133832384,0.11176070553612615,0.020818253931798494
CCL13,,,,,,,,,,,,,,,,,,0.01817965332767145,,,0.027518065265753545,,
EFNA3,0.05166716090424261,0.02496678875224231,-0.0035334475549184947,0.00097783928674843,-0.04788666563326184,-0.04378572478681544,-0.018654293661326687,0.014270927343820095,-0.17979055028198399,-0.027863315025488403,-0.030225408854804868,-0.04633457794398455,-0.01713672223760234,0.0160212832924179,0.07904815047374344,-0.04738147611885716,-0.005090232199486078,0.018149870191520343,-0.007955840845555399,0.004743766304755897,0.027054773116695244,0.011070691618534571,-0.06186606728992181
DRAXIN,0.1064970674866607,0.08011348952551157,-0.0036580938836754734,0.0672250798985057,-0.027955986004078122,-0.010228875112904845,-0.024279033202235418,0.0506087702508881,0.25792788074876466,-0.05088666040790272,0.0655603860535181,-0.032390865976687944,-0.011912806688165262,0.07100871461625546,0.038189836744264925,-0.05968115906722718,-0.00910127681412494,-0.05524407737787124,-0.07124483235314252,0.08609645739471365,-0.033032537058147585,0.035923267225236206,-0.03848025172609279
RAET1L,,,-0.02766949092314513,,,,,,,,0.015324909213823484,,,,,,,,0.10085340267154659,,0.010631545340288229,,
NPTX2,-0.019702815509344884,0.06629927118861328,0.05456991171893574,0.0037631137052020203,0.03268683578713409,0.01810661067589094,-0.014546160462335006,0.04701002069634931,-0.23884713528992615,0.014733422221051845,0.04622340225934799,0.002736823048551076,-0.003548413332590958,-0.0386851796242835,-0.03487345237645665,,0.014333552697478548,-0.0009894253261956184,0.057721470348184006,0.042621696938881605,-0.05191970658600203,-0.07559397110240845,-0.09338290848273549
FGF11,0.005877022000377242,-0.052148033395137,-0.014488266124573882,0.06419074353905778,-0.02365639060638161,-0.0177808519867668,-0.06051162567214721,-0.04851643371611328,0.20006669899686544,-0.04623310785235212,-0.016999162334731435,-0.014369718184938858,-0.04533405461814712,-0.009560885869848882,0.06585737440599444,-0.016871495160780736,-0.03750521995098016,-0.031801066687909156,-0.06450363893248214,-0.0041868799604405215,-0.07739611950710669,0.04907414374975675,0.033538591222387
CD59,-0.003241268936453962,0.0938922208119192,0.05796578053401435,-0.03877622356760517,0.044071183213052055,0.06016060252603697,0.0062553498195505606,0.08499040693223577,-0.19010929171097546,0.11597308574672285,-0.013166465561976688,-0.01629141757973389,0.08648590795373262,0.1560621872942754,0.06338107363269536,-0.0683641231942432,0.08550020251976419,-0.017528392416088435,0.06122897218163929,-0.0073761413710442675,-0.009715438938181846,0.10957253792775717,0.08663657560243647
COL9A2,-0.08213684877847971,0.03467049813213648,0.0814179796431409,0.04589030738375334,0.029818659462052574,0.04087105995733511,0.18281823592399135,0.009100705606617295,0.0930739184176045,0.08363919316620816,-0.03249538340339533,0.1347547427574934,0.07316363531241078,0.04780828941322857,0.057119925741758976,0.08870725012935742,0.029470088167416437,0.0649060721094239,0.1673513390577499,0.032856399324864824,0.09574958899907715,-0.09288040340850397,0.0016264573208451092
DLL3,0.006462561012506265,0.08756545752814669,0.08690638708613364,0.026960612892272126,0.04167663439072918,0.02410961477377035,0.0545274002174775,0.0034447885537038396,0.11652104877558858,0.0825446650053037,-0.056174053043686285,-0.046454818205940225,0.04060628419462857,-0.12192117748625739,-0.02918695598109012,0.09323832781261077,-0.04284485979593143,0.10879760309130129,0.13144371734696506,-0.05209654691221331,0.03968954637699009,0.06313091510895205,-0.06989055680963054
FGF5,,,,,,,,,-0.01849622902101164,,,0.00596893715809583,,,,,,,,,,,
LIN7C,-0.03175937462737928,-0.012519768596658092,0.04373905414029397,0.03653587277266274,-0.044799559652528055,0.04547288648137214,-0.0011549268494162903,0.03175346463614897,0.14819583228461114,0.023706173959930445,-0.015710862157193018,-0.0505265204382043,0.016222363331302784,0.04528647335287596,0.01560300412271186,-0.006404080913734152,0.022812028258749898,0.029938526428001686,0.019882523672243312,0.05744686499524087,0.0005706057896946226,0.01826445627634313,0.004508735376016881
GDF7,-0.03018768933139022,-0.02109136520638154,-0.026601792517906044,-0.028386547567356344,,0.0690087524510144,,-0.040649419806222734,0.1038969397330039,0.007688693421538885,0.06822755427932084,-0.10747731324672273,,,,,-0.020011966481225673,,0.052251632930212254,-0.007405894629321115,-0.023622302132379293,,
PSPN,0.014578189752744502,-0.01932706382669907,-0.011667250166582183,0.015685448317455438,0.07659836848122231,0.018298375593495758,0.06193279332631034,0.09948256057103226,0.039106884859331455,0.0383195659523601,0.018494522259713528,-0.06050655529533986,0.0348727503054647,-0.014305373444323071,0.03921014303102906,-0.03615194981093918,0.006699317967602642,0.03245371501743913,-0.005424667732288563,0.003933649059316412,0.008144589308134456,0.02800493270382699,-0.07912115285796698
ANGPT1,0.01892749912962273,-0.05942863371532669,0.03849777575050513,0.010025655214475172,-0.019713618818856103,0.006806787859646619,0.042589264840212575,-0.003267039396123095,0.23514693175283868,0.03739799577673619,0.00018652419612377207,0.06317625143421778,0.052280422166228135,0.09466915890966753,0.1313974236814358,-0.025285442604151682,0.007927206414840552,0.04714836822481829,0.058471143625747506,0.03976658219293544,0.019710964398215743,-0.0737661139986483,0.06570464051204716
PNOC,0.04660480862569542,0.1122700222439951,0.012234644453081143,-0.06445157977207253,-0.0003180474591128347,0.11917494122503966,0.08919611133228803,0.05795482962037586,-0.18613135752542853,0.003619603696760744,0.04569007979043983,-0.09810035539519546,0.015071584971461927,,,,,,0.10190591993768855,,-0.028005203988603213,-0.006546314305698875,-0.08487716351422561
L1CAM,-0.06714932919659455,0.083802007405557,0.012384583678009823,-0.013661859476122105,-0.05654689778548003,0.007451076582402116,-0.09148780010914828,0.04662899473502849,-0.18730350185242248,0.0546495449934988,0.009191088019692354,-0.04849395757811962,-0.051228787912657725,0.039507016236396325,0.03755976521205927,-0.03653890531279089,-0.0038974582202333033,-0.05989598009666045,-0.09631081965182431,-0.02821241443852598,0.05218309640917752,-0.08711558200582893,0.061892348007119666
APOA1,0.006776209853566258,0.019689941670827493,0.09127214274463809,0.046216775370417025,0.03970646998109993,0.005274493951266657,0.005827043280412653,0.03706283141332286,0.07865048973223208,-0.014174210799336999,-0.02623620522670655,-0.027480849130175487,0.08387218318976633,-0.02481753216852271,0.025123706414904714,0.04997770472782437,0.02650232467613174,-0.025957725219368566,0.00979265711587052,-0.03515496666916447,-0.05100031100678939,,-0.05838527690116434
PSEN1,-0.0008178611122879538,-0.041256247556516405,0.02767420467313439,-0.013083235415168714,-0.02356876185111386,0.08052312719529989,0.027625436246263648,-0.041560996693777864,0.022007350922136543,-0.0023735712227684665,-0.019759470974407858,0.16351350242967638,0.03200437432410789,-0.009231738520337991,0.01331876120122232,0.002676611836693896,0.017242075534408825,-0.05227526564526935,-0.01529742502264302,-0.002708449483720672,-0.06458032376167282,-0.00335871253329572,0.020511861092604385
CALM2,-0.02074479562960377,0.19176759158679454,0.09529201443550303,-0.004855187125808784,0.08672655481755948,0.058237796807356364,0.14468957875705,0.010996980106532243,-0.28777366072351984,0.027935472589357555,-0.0036315393729516453,-0.07051088512472518,0.041506712093512095,-0.056465272347252224,0.050257199683939505,-0.005806296344009979,0.07984527519842556,-0.00775118215828698,0.045259533524795656,0.025281513590483386,0.0692070341427352,-0.023901492033171667,0.09189473072010818
CLEC2B,0.049647433341850726,-0.11895164653121612,-0.035647208044211384,0.014285329679361254,-0.0031010438283063987,-0.012643520991776729,-0.09935897822441538,0.1043289058517214,0.204048199053689,0.04157204192417081,0.03252711778705388,-0.02844372263686386,0.06678310265353687,0.13414740497437588,0.016258139408299104,0.011633245416035899,0.031967569448094764,0.015072394416746982,-0.0019097306185272252,-0.02481921072618886,-0.05645192738742153,0.07905951047294231,-0.06123130094881391
NTNG1,0.04131973458069764,0.08346818635037646,0.037284847660021644,0.0016583835456452966,,0.04938849715383269,-0.007736553578947545,-0.000705473332475786,0.009076708556459975,0.08399754689752177,0.01289326458951198,-0.062171620023184514,0.021725987319433104,0.06172680891940284,0.09647276750366475,-0.048288008283240556,-0.030443027439366853,0.03306274998255802,0.10597915218941446,0.051739518897133435,0.036994031501388136,-0.0480522248331692,0.11408999780886528
LRIG1,0.10726305846593286,0.02177757203582111,0.0846274584183356,-0.023933154813762736,0.05226821239659221,-0.006134094346785129,0.18493737147715203,0.03102957297652314,0.1255292352849786,-0.05125860481736753,0.046075490564987116,0.08991674686806106,0.0697090047632801,-0.09394295622540912,0.05127539703551145,-0.048356862091697164,-0.0065605680397176035,0.020533879068485358,0.11199005062718691,0.013401081670644239,0.02068431084959555,-0.10335048752524213,-0.029245998749156142
CPAMD8,0.0065110589182427936,,0.007108172421415075,,,-0.020880034754993997,-0.01393344184519432,-0.056616533534086834,-0.03978397889027739,0.006120702947578692,-0.003955992847397802,0.017895408840556952,0.09546085148044962,0.10751835089351243,,-0.06225035011268568,-0.007387413501438305,,0.008060495908084364,-0.06724481440848527,,0.06663252344397669,-0.046382950918193736
GHRL,-0.020362281098917554,,0.066818320868977,-0.005224602070338684,,-0.009178583759205453,0.04680631177194153,-0.018183810799337768,0.042161270603652934,0.038136409091417814,0.0032481199592782864,0.01834944921852877,0.08593758080106553,0.002100318346258469,0.023352423929329333,0.006591157086224899,0.0962393329541909,,,0.029758200951893122,-0.025552106056593037,,
NPY,0.030038045081935402,0.1274289684553199,0.0972795430989249,0.025721592492785897,-0.015514407499631766,0.019971553450421342,0.10257373117457602,-0.015126233273105931,-0.14680195882411182,0.03338834968150639,-0.009792841964793101,0.034770258805843744,0.028783330259426143,-0.06535252674147107,-0.0014918071088100085,,0.10037289759113716,-0.008095506929497454,-0.041767659219091056,0.040964422763030944,0.010416361962795072,-0.0018414893279932755,0.020595892050664286
MMP2,-0.02899022474220241,0.13348285401546547,0.07143785736840562,-0.02149181446074747,0.03340016467547322,-0.03577997185162148,0.0758137645297775,0.03582083874121989,0.2741322045393797,0.009990863873889857,-0.04208738016524966,-0.0189280962124183,0.10062904333893839,0.05413471748057874,0.13393322149901205,0.07532136757042251,0.011394808932570184,0.03708440131942026,0.010210263069660566,0.034729364758258316,-0.02660370435757749,0.05582048728228359,-0.002250901209272485
LHB,,,,,,0.01674283463244898,,,,,,,,,,,,,,,,,
PPY,,,-0.03054329564632425,,,0.017341898618526117,,,,-0.023758485448791642,,,,,,,,-0.04884106951713663,-0.054726915469756145,,-0.008841408835326126,,
ALKAL2,-0.011908024323451645,0.07536322729102542,-0.010596800579155366,-0.029838180343300044,,-0.026249357692047393,,0.033111176357683084,0.008172631154725331,-0.04539726528909702,-0.060800853539741545,-0.00035771580350180333,0.04502929407543134,-0.05575402086419623,0.0636356638774664,,-0.010949635002304217,-0.03956829839760058,0.03805418399761446,0.056297524995976775,0.06499444997500918,,-0.040046200921723715
CSF1,0.13739985039261862,-0.08876554183907233,0.04409619259150976,0.022519494967869223,0.0071253499413806215,-0.027754753805826402,-0.07527569410227376,-0.010538025333571085,0.17567686969639137,0.1281063430375797,0.057878543539804365,0.028030534029986745,0.05413095275399342,0.014253911175056637,-0.06615342501879946,0.058719402089669304,0.025914574615415416,0.0054862637991518965,-0.050988378553522146,0.0634218583240667,-0.056248882500816104,0.031476089930465655,-0.03776151436800574
SEMA4C,-0.026990862743765564,0.049454462687079426,0.0481316214414456,0.026823929030316548,0.025372537652153745,-0.002338353602941165,0.00034807333941772533,0.016679596819272464,0.09972600654486025,-0.014232361954081176,0.014312946706426794,0.016078486540415667,0.03583563997266214,0.03198915553151059,0.005244862897651519,0.03133172389909744,-0.037341701078330486,0.05493247208378821,0.09784571269568004,-0.0005420625272558932,0.018033843709680617,-0.0875334530344072,0.0032895577328288196
ICAM2,0.007133479827808315,0.06921876997038917,0.0898192283963267,0.09518860747384696,0.030403879818884566,0.014757097898372524,0.03802479715506523,0.05360147644050072,0.20523366998318157,0.05432549321873795,-0.007174664944957984,0.008617983693396947,0.1287026759037661,0.02862754114050437,0.08582393193613667,0.13220712493619205,0.08184786088102615,0.051248609328629915,0.05007737078205996,0.008567389740532918,-0.004884934869369024,0.06095711212928645,-0.06502007613166738
SYTL3,0.007360558308929642,-0.027227157812218652,-0.011178683397217797,0.008498958572711266,-0.049814834671075975,0.03195442250465911,-0.01891262720743898,0.060210359666279634,0.06277137123670387,0.04837959104381624,0.0021392894572191353,0.01563671913812937,-0.01757116506802506,-0.04004833026638083,0.013388807484229355,0.06672810335373959,0.021364141813183652,-0.025251724923172285,0.05653340154420839,-0.02306354296411174,0.02395929479757663,0.059663842930760644,
IL1A,0.0032648757965317,0.011293336531600875,0.031520257319274964,0.11258874013541509,-0.03202479705615602,0.03934248916338781,0.05395970876863373,-0.021798040617003942,0.1432885961563285,0.0370532843915227,-0.02998937920682189,0.09356989353198909,-0.05359927312444999,-0.019893477739031152,-0.044510250970242124,0.07510385260195422,0.022186530118053892,0.012983093623143682,0.010148429678449375,0.0019295789254565108,0.0024712885256236916,-0.05529689190496143,-0.07732217318059091
HLA-G,,-0.0333576293253203,-0.03419469921288222,,,-0.017814362684853296,,0.2540496774545732,,,,,,,0.12925179615226087,-0.054544742324310225,,0.01818371633807071,-0.007665001797893892,,0.0012600287731897985,,
PGF,-0.010600916026609996,-0.05603407836061095,0.05063414553146239,-0.012934313925034713,-0.03830035152474614,0.060388040080605145,0.050947931594340266,0.050375272203548614,0.19978240963326907,-0.05144808266902322,0.024728943687425863,0.010967706002670167,-0.004010840391995428,0.03259100929943669,-0.020703365836654265,-0.024488934015924252,0.00461908478322352,0.05566793367121473,0.05342070237236285,0.03244671024448276,-0.03140703494423611,-0.046504434003255955,-0.03985053028285942
LGALS8,-0.07656054014126157,0.031497097429519644,-0.009251606905253862,0.021140551783071747,0.015342585320374948,0.04135277319717986,0.005330555751709253,0.0016092620687631434,0.08756292391886163,-0.0003319099466040476,0.020421844185508204,-0.07515983091379919,0.01762917102402067,0.03898158227704216,0.13223945392246617,-0.031245075248349907,-0.05802153400222862,0.06826019107821747,0.021550432055474866,-0.03984748679368088,0.042734526410480714,-0.03647896860459081,0.028622986810712826
