,UKF260,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
ZP3,-0.033277577569841746,-0.04145798983273628,-0.010148273427686573,-0.029206880225640372,0.010139745021060704,-0.002013025066488256,0.01575284271241465
NRG2,0.005063133271285634,-0.007868648345067297,0.019110984067278666,0.05267172535835902,0.026257569836775792,0.0013934023621966943,-0.02325892983025382
MELTF,-0.056412054721112145,0.08314516405769377,0.03996429898934459,0.0038743441220468614,0.008284563367722658,0.04585926517998454,-0.03938863792865186
NLGN1,0.06835812098212575,-0.05017267752967112,0.0635836172722605,0.048257822205290284,0.013389418314884981,0.004566014741142456,0.08260969847451106
SLIT3,0.028318022330008498,-0.026795986025825582,-0.03874832955887086,-0.05182692760325214,0.01909506017546433,-0.053193708968144786,-0.03286276844243031
CCL8,0.15076195078267454,-0.020615562577747625,0.031772935301975426,0.07043666624438413,-0.02689113634479179,0.02790236060394008,0.05504170408632415
S100A4,-0.017448545040075293,0.034858603919684095,0.1180674121602434,0.08954145941897931,0.05997230045849246,0.022161207350089543,0.0698719652546232
TNFSF13B,-0.05207986109120245,0.002407288275401861,0.12338426065022651,0.03136994091690343,0.08994422788747106,0.03185508888519909,-0.006817897008561352
HSPG2,-0.04726854224529762,-0.052825514356044226,0.15328214442914392,0.0003490713898585465,0.028698202401442153,0.0018686048065332946,-0.003865524242180684
FAM3C,0.019380660520853583,0.0354228747369134,-0.02787524025931532,-0.03442866575708927,0.00815850384416375,0.07441496078545899,0.011213055453018867
FLT3LG,-0.017567484334395974,-0.0027537308592436994,-0.008779314659414773,0.04672333547239732,-0.019842720327562284,0.024578300258876987,0.021666778211496457
A2M,-0.07167130430392503,-0.0035494485258760304,0.11732005437566827,-0.0004428347593416765,0.04281448637254504,0.10453882190736608,0.0018113298378406412
VCL,-0.014997111168744606,0.043295708879453006,0.03213164901996816,0.024296497522197997,-0.012034936926717546,-0.021228311275906003,-0.017624291489712108
FGF2,0.00016229919032116448,0.05640389074918058,-0.01345891476143783,0.10544720483166906,-0.02906502726540406,0.06092605009439148,0.09198613916859592
AGRP,-0.01843364121584454,-0.012328566084821505,-0.0022992372863140805,0.08724638212336919,0.03000368514057435,0.005223546392783671,-0.024862468908423353
CNTN3,0.0009136258027611425,-0.022326272411435092,-0.03080642535425828,-0.027404660931462915,0.03649312278319751,0.07597528435103283,0.0007780564250657541
RNASE2,0.022345035094965635,-0.001102231680801421,0.10560722168584565,0.04040246446989952,0.10495325363537021,0.10452384229072322,0.005787190070317166
ADM2,,,,-0.04020247793311029,,,0.005367631835280416
GAL,-0.014740968418815238,-0.0007136940916503206,0.008371246915606433,0.01836193629839644,-0.0426290829462216,0.036608961360065445,-0.031994390255494595
CXCL6,0.04029075856757706,,-0.03012586832962951,,-0.0010151868292060952,-0.02546767719272299,-0.04854626813331437
PDGFC,0.004066948810752389,-0.0011712619166000886,0.021179779128460984,-0.06691092871908598,0.024679055379396835,-0.01760821907668056,0.019206769921521972
COL8A2,0.007595900114391535,-0.03526079648683676,-0.02872538966266331,0.05634314925559034,0.047148743635929434,0.05521090205197011,-0.016355699701076323
SPON2,0.045417900600963644,-0.03581555427429615,0.14094316527052175,0.025157542917397233,0.06200135496279711,0.029241655350836192,-0.038046921627179174
LCN2,,,,,-0.03155456585866389,-0.05459859112699719,
SEMA3D,0.07889241783917358,0.009351530555332041,0.04621553945113582,-0.005786279334972164,,,
BMP6,-0.022315291335321574,-0.011265180654563806,,,-0.01697537294708964,0.02062077175087482,0.031710237828195396
TIMP2,-0.005265404170484429,-0.00319351435197907,0.11485739907612466,0.0023118305756151753,0.03589168182891305,0.008411756126415539,0.008987993175919966
EFNA1,-0.05668265313305409,-0.0029328957183801553,0.04963570089136052,-0.10595260249132893,0.053767376830754596,0.005776268956015442,-0.0329251508621192
S100A12,,,,,0.029208411157507802,,
TFPI,0.01788078845587496,-0.014015009795067809,0.03402928488538647,0.022576699642560955,0.005882031754821175,-0.015755661287114323,-0.09269893338959385
GPC3,0.03596334871588317,-0.014777276802787273,-0.02626224392315472,-0.040885645002470064,0.031065687944403137,0.07555466918914537,0.006023198986312906
NMU,0.007956465022953623,,0.02903435941679019,0.01839497023871563,-0.05538478005842746,0.06397656912954551,0.04345760848569351
SCGB3A2,,,,,0.016455473251623803,-0.0033963216772805453,0.0516960072115486
LAMB3,-0.0010519559485710195,0.015302704681152711,-0.037585677794309776,-0.025320929853176095,0.03707500121398461,-0.0419610597393975,0.03325625119713741
LGALS9,0.020428518753821942,0.04162072292181021,0.027229353120875835,0.07566214249870315,0.08402261273316027,0.09506449773166409,0.0033542992365290752
VIM,-0.071525215003509,-9.591534400404731e-05,0.1064715804281012,0.11833308907017066,-0.030745085164639745,-0.07432019519958137,0.10127660552551901
PLAU,0.004081161434682886,0.02204962724741047,0.11160887968551693,0.02659250516669663,0.026928353462834318,0.10479504076822935,0.08658163780990692
TGFB3,0.000869509830209928,-0.02650634302530703,-0.04667639529843642,0.02548797655631057,0.04045775871750937,0.015885567837748728,-0.018775364576144347
APLN,-0.06506709294249934,-0.013090966366837242,-0.026219885868220747,0.0693311405661413,-0.012316459795228335,0.014909860101531383,0.02504480556829374
SHANK2,0.01930963173137948,0.042320330106960895,-0.028369933355742602,,0.03550514077821241,0.07498720820503973,0.02495140101396218
LTF,-0.031631001624816794,-0.0535020349346205,0.1307438910563895,-0.014447570696378538,0.10552423867030956,0.01936249114538743,-0.02471010885553118
PYY,,-0.01400570577796918,,,0.020984951015512513,-0.014504325702079084,
PENK,0.008547665903753146,0.04497590237723411,0.12305722013205174,,,,0.012458505388890624
CTF1,0.0605110418529263,0.0015113991192480575,0.021199600237597104,-0.07743274537832696,0.036001824183838835,0.0020497691819083047,-0.031351467449540135
COL3A1,0.0006971398815129978,-0.0034999635659895886,0.11467095363914426,0.02918270579609865,0.013205715605279465,-0.0014036378740457872,-0.007297369439132123
S100A10,-0.060496442211150935,-0.013925032005800217,0.0992054037690483,0.042928104804360746,-0.05405078883377277,-0.03392650464052787,0.10200004672090127
FGF13,0.015916517166912336,0.019294147800158177,-0.05917173070958845,,0.08140384535655354,0.06506824499620613,0.011968509470091692
SEMA4A,-0.00815045388101176,-0.002113858265185667,-0.021908765798968614,0.031207261428345474,0.03975122198360047,0.0854370960153077,0.022304092032588853
EFNA4,-0.002706410293679461,-0.024346061691358303,0.003903355835396743,0.03974138845718375,0.028275093201266168,0.11322029147109315,0.010639057885383206
HSPA8,-0.018653975666743688,0.026312580553412235,0.08977716540843893,-0.010258895682952131,0.02932025829305424,0.016034363786786746,0.018994695916622725
NPB,,-0.016705353841971558,0.014966769385395637,0.1051869678102549,0.0033982003805011775,-0.05211373814194225,0.003297635444811125
ULBP1,-0.017335966500984422,-0.01717981401554423,,-0.043522707312785194,-0.03840464017873939,0.019408401947328027,-0.025815600631483464
SEMA3E,0.03589864000378934,-0.030796049993454002,0.030737689856683827,-0.04899933689312662,0.06389482651877701,0.10010423030285151,-0.04728282521429771
FGF3,,,,,0.015502696897016657,0.1300873698696283,-0.0046499633597912315
ADAM9,-0.030880859238975506,0.01790424944741352,0.10382298451879841,-0.01843404882107673,-0.03401405955361298,0.008461463480015268,0.03415817962038377
ASIP,-0.027363228448377762,-0.015410050297945975,0.06277972735071054,0.10497470157493438,0.00824899185740265,0.057837406067762547,-0.017283077286211344
IBSP,-0.03751731806222478,,0.135091493587819,0.07187453767441243,0.032926369022974446,0.04627311981532218,-0.007893238869095124
MMP12,,,,,,,-0.02353591310776946
FAT4,0.06697240799471832,0.002844183126784241,0.0736741943723606,0.05353365638655964,-0.008407574598312645,0.011783739905939545,0.02360998035071867
MDK,0.015992487882484436,0.0004530462142040322,0.11359607195853268,-0.05582839530370393,0.06208335554602356,0.013508070819818686,0.05874752331504629
BMP5,,,,,0.039485356250675785,0.05260335809765411,-0.005757100285715047
CAMP,0.0002058090104004593,,,,0.0187033798353004,0.08217082823066428,-0.03446594370167424
HSPA1A,-0.04845758224483692,-0.0364761653977624,0.0027311161089151907,0.05159863865833129,-0.026680473247103906,-0.05580315924080538,-0.008978732995530224
SOST,,,,0.07824622740392362,,,
SEMA3F,0.016451035917084203,0.015620381688944057,-0.009080401523592954,0.03691287228905365,0.04748700708119358,0.06099092188668154,-0.0727047123142164
ARF6,0.04494862826668968,0.018052927978207615,0.07629768581611464,0.04768024314483502,-0.009504873315358533,-0.040738807840773814,-0.008658181871659641
IL6,-0.02069515711746313,0.04969700934304505,0.14996192755268933,-0.01532376142368544,-0.0016812144753218425,-0.02273051873273496,0.01713785109933642
CALM1,0.03223082597340473,0.008576115982515035,-0.06456947307295134,-0.03600693148704502,0.06420566357794788,0.09395337044424242,-0.06027225866130127
VIP,-0.01914802950547305,-0.01640461495813394,0.0299886998063352,,,,
NMB,-0.009920922059306097,-0.006657943797129085,0.022820401582042064,-0.027250955036463277,-0.007150930031444136,0.034621792782843115,-0.027619336468431694
CCL26,0.04659547993904052,-0.010399903873167063,,-0.07788357386436834,-0.015642486437795186,-0.022381693149005594,0.0926041349442554
FBLN1,0.09491645325586161,-0.01604932095111207,-0.03258625108552882,-0.02661432135233293,0.03781982837340016,0.0470840485559461,0.007757300264868581
SAA1,-0.04910129992484661,0.006207630916550776,0.1683302934695502,0.008906540371735577,0.0028796108143347163,0.012530960118863276,-0.06484355384099334
MICB,-0.001371689166541412,0.026611255665942628,0.007427167833099797,-0.07666278765494171,-0.03707131814677663,0.024178419938502376,0.02383641462493979
MMP13,,,,0.11433219336179042,,,
F13A1,0.04640552767166849,-0.033791888775998875,0.14299888397393068,,-0.014312350952518529,-0.011247313514410088,-0.009889340124992799
CXCL11,-0.024855338287282078,0.02310585304208642,-0.024853213793094995,-0.06972437567139415,,,
COL5A2,-0.022421957535526057,0.033585698757950984,0.08437653214112871,-0.026585819149372476,0.06959775406768835,0.0023681972592057526,-0.011022360517506153
EFNA5,0.06188167654246258,0.0021683952595800047,-0.012693555183751813,-0.0315304210180177,-0.040532234315885075,-0.026856831754153033,0.028231730779622623
AREG,-0.0146807533384304,-0.0321894486223449,-0.03199071403052063,,-0.009917456644756436,0.009934073402630937,-0.022126140377195683
EDIL3,-0.001262010016413443,-0.04861354532563947,-0.0003562977601913531,0.0277011664700704,-0.012452063895355895,0.08929225666473475,0.004823374964473927
CD86,-0.026380522254563117,0.04697447703044995,0.07093819918627535,-0.05546439401275715,0.08621891612678384,-0.049701317101250066,-0.03057696060100364
AHSG,-0.02898483389364786,,,,,0.020913021797343223,
WNT9B,,-0.012328566084821505,,,,,
HRAS,0.0034216582896284685,0.015320457791015006,0.037943067002735406,0.09932104460602993,-0.05127096177440923,0.027163269883279925,0.024020165868441266
C1QTNF5,,,,0.04989987191128696,0.09840680872838989,0.03298165946899396,-0.027627509715811675
RLN1,,,,,-0.031893190260383675,0.0010661268008674502,
COL4A1,-0.0287734295952459,0.008889039014847973,0.1247515947859274,-0.025978228620847317,0.04122623903804808,0.03676523896332267,0.0024651884551344953
CCL3,0.011522260586357858,-0.0029648461685558083,0.13289132442874882,-0.12127388285192738,-0.00196630520856233,-0.024040162574967126,-0.012580943037022532
BGN,0.02129228993956194,0.014365173833599938,0.06928630519092441,-0.05469439269304982,0.002381205339629311,0.02610650975559328,-0.044236393251157136
RETN,0.0010785213132826492,,0.07840786578695885,-0.026532789185635692,-0.010465770850094458,-0.015827643442187848,-0.01701760747355712
S100A9,0.004140150023762967,-0.010096664929516205,0.14813437027211446,-0.01288757161540911,-0.007216678719663626,0.009255104545310453,0.026075492074405956
HCRT,-0.03884671162002022,0.022766699824848226,-0.046634961951141744,-0.059593070270195836,-0.006784980055519664,0.09229922715875126,0.02082019002655983
FADD,0.049957599847943894,0.017806673658775377,0.0364712557099874,0.04723041051266931,0.10991217890742783,0.0696452952840147,-0.032041002315466006
ACTR2,-0.015564642935565412,-0.004884831324621398,0.02952785682143753,-0.04961528504748987,-0.07701027569721634,-0.04611935271868613,-0.018360387976908074
BMP2,-0.022053538229921916,-0.01693056238503336,0.007498973461611555,-0.010489640289529253,0.04463959748882483,0.10640018756232301,0.06737932760420359
PDYN,0.03708236971996635,0.0031141463594002816,-0.05583500802532956,,0.0048302818456431714,-0.03628335203490497,-0.03317670823170608
CD55,-0.00707652581249624,0.01424701001414668,0.07964009403124023,-0.04424104722471291,-0.01260842301335219,0.022097619646177014,0.006844661530319919
OSTN,-0.002962475094485025,0.014854213468005676,,,,,
PDX1,,-0.015818927274795648,,,-0.03835783995475562,-0.04533334629432921,-0.022940583289625196
CD6,-0.02603996449256523,0.03398920254675654,0.003720807230990874,0.06859248804060816,-0.03739176250343166,,-0.009695561418935886
IL16,0.0178461496108311,0.07371102310171943,0.024323627835961165,0.015864629372958936,0.03735156346469438,0.022368304114308034,-0.034700900664141845
LAMA5,0.008908562552989677,-0.004554017306497003,0.05371485350911664,-0.004812084313021506,-0.07363653118777165,0.0023755685962389586,0.0558942895055025
RGMB,-0.05844826263052673,-0.07084971389262458,-0.0743621771596915,-0.04704398982712781,0.047108227170537115,0.018898050901145186,-0.027590109493539596
INSL5,-0.01843364121584454,0.05546174903508699,,0.027323848613660186,,,
IL12A,-0.029680290447700326,0.013894499815788854,-0.024853227462009304,0.021426756784286717,0.011375893219934353,0.04966362805266218,0.013726764711153444
S100A8,-0.024051331790423815,0.017334996431702457,0.10958462658011026,0.007546288571394667,0.03587197801224414,0.02170946530867503,0.04054754698724827
TAC3,-0.041522823690662396,0.02370332457305995,-0.012658448758576949,,0.00727145085629169,0.0255196827445962,-0.036569924796251686
TAC4,,,,0.014850192542930126,,,
MFAP5,,,0.024981241255898262,-0.01965667581188351,-0.022682203303647137,0.031670361371263236,0.05215213901969433
CXCL16,0.015255360597598824,0.03674581034911246,0.023661725860057707,-0.06632039708304624,0.011510056288426213,0.0627710800912429,0.026468923847667088
AGRN,0.03365208142934823,-0.05235122904565703,-0.0013197766802924297,-0.006515281426838716,0.03570025123556287,0.024530608004623988,0.028241758887028984
COL4A6,0.014896018364941359,0.040818099888910594,,0.03463540754649872,0.053192793112604435,0.036897567616115,0.04448731433920538
FST,0.019788147654162484,-0.03202056719691208,-0.03624991880792551,0.016524814165671434,0.05181476148595196,0.06202408580253198,-0.043764312604989614
MEGF10,0.005111333945562259,0.05832400979841573,0.03477738765025101,0.09362642997181725,-0.05976221656867656,0.07784775986759154,-0.01258821164375093
C1QB,0.04034091123029886,0.06950633550954503,0.12664795992274241,-0.015961502424615796,0.08482131476391803,0.09624261358933295,-0.027935154111409843
HLA-B,-0.08558477693254089,0.02096399775616086,0.11415111997714561,0.03369999990055911,-0.0014455765804481458,-0.0017545982448146672,-0.004457201001197505
PDGFA,0.0332496125827418,0.010409216287291634,-0.03374887653533911,-0.030765440372005785,-0.0077602110471370655,0.05092282743748007,0.08675066032213949
LAMA3,0.03366412973044946,-0.0237710702564366,-0.03573123590932392,-0.05130408469390415,,-0.02757433091396313,-0.027333244313235402
DKK1,-0.02058288725668233,0.01838102776161066,0.16459584414432285,0.12587159863386016,-0.011503869073042225,-0.022014646107426542,-0.05213683087743432
INHBA,0.10884845125922338,0.018139226292602468,0.15908162356575464,-0.003885222354336583,-0.07527984845652566,-0.014830044771756114,-0.05598425529431569
IL7,0.015270372215890789,-0.02334326806828549,-0.02660371257829843,0.02690007606149516,0.01472063754336102,0.03987659817417974,0.05749985134784495
FABP5,0.023637942176298714,0.010314246841891068,0.1032437956284852,0.0195999900937979,0.05157023359714725,0.10483747138043209,0.11297546781211405
CCL4,0.0009657816805293824,-0.01510433496669293,0.10910980039490561,-0.06147511224208368,-0.03556493054625858,0.018166965055029332,-0.01257450612588394
FBN1,0.06274824571677734,0.016476595320551953,-0.028011331419487615,0.009047511184190142,0.06073841153773181,0.01069343594245328,0.004093022142922645
TCTN1,0.05821394869279319,0.0632809475588629,0.05724775032058552,-0.0009082396360433539,0.03226649405327387,0.02087862274016845,0.03172992475813083
NCR3LG1,,,,,0.02882317339112289,0.033508773605578634,-0.03990927021275687
BMP7,-0.03819413201588899,-0.04691549600289576,0.013219671157280097,0.043952944201835875,-0.03139401666649126,0.03641860260770216,0.012418484872624796
NLGN2,0.00620608694377691,0.01912701165959357,-0.002110025354726735,0.009899796624705647,0.08096733279514626,0.07433347849164965,-0.015512311648327037
CCL25,,,,,0.09107890832114067,-0.013898092571036726,0.06397723677639137
NPNT,0.009201168159848738,-0.007188733654925183,0.032727233188941836,-0.0376456107009747,0.038775251909604076,0.06434614344763505,-0.032657247337856556
KITLG,0.06860418535690962,0.004102692250505682,-0.01403741748726804,-0.07159183303358566,0.010881443531013663,0.00024937488659510236,-0.04954645660685506
MADCAM1,-0.021637407025304454,0.04813235314345304,-0.035205999869709695,-0.04517592521933458,0.08210675358480832,-0.019894213684927012,-0.025183765854347603
F12,0.0037372362984342596,0.010291855803858675,0.008415144224596615,-0.07319694069412155,0.06300628969756093,0.1305152572896607,-0.02594032303966351
S100B,0.05412840515613805,0.03326380399741822,-0.06710061441328638,-0.005301480131476072,0.05756264655977148,0.07835012418587028,0.01464622926848246
IL27,-0.020218277066345155,-0.013192238671444157,,,,-0.006669632835752052,-0.02353591310776946
CD99,-0.01815160608761611,-0.022985744956618665,0.1144897235789947,-0.14723504626579953,0.05617396839747574,0.05343589866363603,0.021326877528996695
PDGFB,0.016036097194021944,-0.03616312665502156,-0.026201412831498433,0.013293999219901357,0.09712172284955062,0.020692926691168248,-0.03470694891981823
CLEC2D,0.05895823472802672,0.045447058522593585,0.03617495959533203,0.07465882062193195,0.09026526331285589,0.019397640547933692,-0.04042378087761038
F8,0.08658099354280888,0.030009412092013975,0.0005650476377298415,-0.056598145875436254,0.0627082318860714,-0.025317860298899854,0.03294702974060335
C3,0.00418020588582871,0.06519046507771965,0.11912054362523466,0.05149649470226235,0.07012236637640702,0.06935831675825388,-0.09472414554710025
DLK2,0.01269674065903117,-0.019266716154021063,-0.04642472384160416,-0.019429724553947633,0.038636452187479506,0.024106036533031967,0.03571234191934328
TSLP,-0.04244676808443404,0.020548565245812698,0.19847358277436733,,-0.04206174122645023,0.010660309068998388,-0.0460279997150937
OSM,0.048714792118871225,0.031512062487507306,0.1825943105996944,0.027195716611069027,-0.023251942141704448,0.027916560317194188,0.021170025218490863
PRND,,,,0.034938749917255194,,,
SLPI,-0.010277706372742716,0.015899646120096433,0.13965435394803685,-0.11000483169364787,-0.007251813480728313,0.010626617122252798,-0.006813874096117968
AFDN,0.05772700699121669,-0.0030881154609170595,-0.06487809315035545,-0.022697777980633584,-0.011992673310158053,0.050322135290933614,0.011407090929069486
KISS1,,,,,0.06977489737465903,-0.0045067586126970455,-0.030955908924400838
ULBP2,-0.034806863436275245,-0.02656725835667829,-0.0089011962747258,-0.06142282480946879,0.07453438659664745,0.0029364224953919195,0.005257049303650564
ICAM4,-0.017616500674406864,0.05765615631013713,,0.0011862652035530424,,0.03198208386655867,
TDGF1,,-0.011403270197371383,-0.03358787864571209,,,,
ANGPTL1,-0.01843364121584454,-0.026110400935767313,-0.020494963445689775,-0.027544605207075773,-0.04372990231720622,0.03672786064860794,-0.057361620202981974
LTBP1,0.010932515716584486,0.05223973050115491,0.07065297234109831,0.002721989910714398,0.01044317743633749,-0.06816898399873512,-0.002175503832601359
NTN4,0.05055035041508871,0.023918996753603275,-0.04128790930701774,0.06269385811895026,0.04439342380741587,0.017839841782430907,-0.01712229348972906
APP,0.050289264620937836,0.028676696026369294,-0.08801282902172258,0.011355321714242313,0.013976741733003423,0.03810903865019135,-0.024577471166272208
RIMS2,-0.010995161143558845,-0.003236614914720549,-0.0020760411392323087,,0.008350043994783968,0.048695014183119625,-0.010086651826583302
WNT7A,0.010751827871028963,-0.044744076197302585,-0.0036876738287020595,0.0992804752951099,0.030671461407802234,0.001652718839689794,0.023269496414552154
GAST,,,,,,-0.00414079408268887,
GPI,-0.004036916636560631,-0.047384387057291734,-0.025684203197267344,-0.004871070969355021,0.002677569111752688,-0.06445214447554722,0.02499264511383332
IL1B,0.0025680712895027463,0.001667247154012193,0.1335054022297128,-0.10252493916432392,0.00504529951508718,-0.05331050186881827,0.024335762633876382
SFTPA2,,,,,0.023725233283377844,-0.02676426920933385,-0.025183767602614548
HAS2,-0.022500625844504907,0.047648688622313196,0.10195110253748825,-0.02032450886728814,-0.023617544024769004,0.05956022492449347,0.08026249516101973
IL11,-0.01816514896042242,0.020575799681513476,-0.02660371872510521,0.04814906200460539,0.015008609551776637,-0.017644911602940443,0.03530633201223757
SEMA4B,-0.005906045611465967,-0.0438356056381261,0.004706280906078176,0.10655823897286389,-0.008961351079038187,0.05584630613007452,0.051256722619034516
FGF12,0.053621422401402365,0.026948034777405896,-0.08272746752717625,0.09097490742899357,0.05171074624417016,0.059895300911488356,-0.04102820579584348
CP,-0.03428009417409404,-0.05351800703997213,0.0904516229701356,0.01078846502623792,-0.0022632595484274784,-0.020004276980919788,0.021631366961434178
NLGN3,0.007259041798897478,0.03428584761255707,-0.005705793627068472,-0.11503689009973629,0.030126924762837484,0.04738584637463506,0.06035770395344939
GZMB,0.0929677234120215,0.08405900168231004,-0.021663334115369404,,-0.015517525853755515,-0.03839506522565136,0.03491349751217359
PROC,-0.01972396677748016,-0.022094166762812572,-0.022587675037391116,-0.02919988932087951,-0.005578190197963019,-0.007413096651841788,0.0626111873044945
TNFSF11,,,,,-0.029430008731463096,0.019939585546,
AGT,0.10016041677153602,0.021662532566139144,-0.13489604992766369,0.029292116738543032,-0.019234758493526512,0.013942388046107371,-0.025156398055440104
PTHLH,0.0035376723771219434,0.05456703739370665,0.010591595277985059,-0.0852540031408202,0.053419619078777306,0.01831365191821446,0.028600881286179426
COL1A1,-0.002008160624949512,0.023271618794012492,0.10653198831808638,0.05897375106127446,0.014873976336605718,-0.04044478813799457,-0.00817833311428894
LAMB2,0.01776046780914506,0.03560632590768222,0.1326111976855397,-0.01423029050067098,0.05451620118386798,-0.013957261615628679,-0.038646586381847065
DSC2,-0.04937480201010357,0.016259903462449966,0.03367960304153604,0.1381793425278515,0.01121233005327928,0.06701402810016246,0.021333383080412778
WNT5B,0.0011522812388163404,0.006365688900808589,0.035605799294047405,0.03584317155592112,0.0760867163176461,0.008251105294686516,0.022634310668685903
LEFTY1,-0.04096998233876713,-0.021485392975909436,0.001505404419640296,-0.011100053048951106,0.05371388854256864,0.037460746680334646,-0.005456215545366735
FGL1,0.01573159185197182,,0.01195978791339223,,0.060335596327294384,0.08876858146371144,-0.013488551873641688
CXCL5,-0.001554355169118576,-0.01389222947193423,-0.024982102038834733,,0.0023845852759639664,0.007188545402945122,-0.03792371451823983
S100A1,0.012905507765737383,-0.024432239014815,-0.024387828663364662,0.0757521483621947,0.1007319161519948,0.04966564884025168,-0.06670272467553663
C4BPA,,0.0518902663170513,,,,,
NPTX1,0.013162465850196321,0.021984000876733883,-0.03995498025338762,-0.09210251182415437,0.052483661116684156,0.00644163228531808,-0.030514539452082656
TGS1,0.038678757788510904,0.023251074666038863,0.09588206216349603,0.028554697636327526,0.038216769827738625,0.034471374007953394,0.07343708215687149
SST,0.022187457652270273,0.014358651213216264,-0.04428151701225703,,0.01273907712240045,0.025554814652180197,0.053132525640658394
IL34,0.019648295265503143,0.0199161000351972,0.009929903338066023,-0.04304270921836048,0.05071361108108794,-0.010310727183465809,-0.00141568474394756
DHH,,,0.07175087867955907,,-0.04855139187660165,0.015402514216282883,-0.04898893492319925
XCL2,-0.02717773300875801,0.014103852113347188,,,,,
TF,0.05622817344917421,0.001326203071029559,-0.005832077867482153,0.09551579455368472,0.03482586154164398,0.00331444791175393,-0.048717262978298835
IL33,0.02862710509376907,0.01228918731752491,-0.04718223059798164,-0.07548223431005079,-0.011167464992246403,0.045286200957666695,0.021362903232343983
RBP4,0.012645062324649453,-0.006902108926161126,-0.05131309251152414,,0.08832829839336662,0.08193114711546884,0.0019775937663224193
CCL19,,0.0414515162129028,-0.010865309011758062,,,,
CCL20,-0.0548529230817138,-0.03871661663831061,0.11894970800151465,-0.019673744978595684,-0.015694334790676993,-0.06896853810570971,-0.04502475986345865
NAMPT,-0.05232714310145658,-0.034154857029040205,0.12386614834159808,-0.10665929023862493,-0.04040676728983251,-0.021355855963929166,0.03566589261792061
