,UKF243,UKF248,UKF259,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL18A1,0.009344832407197589,0.0555189893702097,-0.03605425217867372,0.01797996391424807,0.033220222445407094,0.00838212494339206,0.02959005061868176,0.08510779816703916,0.0004141933431958899,0.038653033386567275,0.03210000536327532,-0.0216186626981305,-0.020591402871085348
NODAL,,0.020646727437410143,0.08768069362479047,,0.011034136035356044,-0.001686434242241124,-0.01974707493890221,0.0485649540441695,-0.016849433001518345,,-0.026437179709402316,0.012073170709355097,
INHBB,-0.01956533414374138,-0.025033821886260743,0.00018927832795113817,0.12107096611947604,-0.015807546280579614,0.016310781363312443,-0.07234809051015138,0.010806471795712601,0.0099037114169623,0.014942729103249038,0.013854171483089293,0.010156413675939955,-0.0433241596777674
LCN1,,-0.00600102890457495,,,-0.03286386146955476,-0.03244656153807603,0.025551088082241314,,,,-0.02139969626188787,-0.020951910713336498,
ARF4,0.046842763456177015,0.0206701319675459,-0.03823830223909191,0.08729479669627699,-0.03158455433027652,-0.07147434521679585,-0.14537959898684813,-0.03295191522294569,0.04404841671496716,0.05830901901495419,-0.010018616337448992,-0.05916546300465942,0.04215013604131037
CXCL14,-0.054496156591173996,0.038518727850284436,-0.04661542187514837,0.018143071304041466,-0.03923916131526647,-0.034069698738799545,0.048468333895539395,0.10406246419784142,-0.007744178457637774,0.013532855857100286,-0.05810080787955961,0.05446425696601317,-0.023245669438051036
LIF,0.035347449916860375,0.06956589758724989,0.003572824690485678,-0.027198222169173496,-0.06105491405569296,0.00588431893579716,0.03449096010010758,-0.03101115559539894,-0.041464101194691676,0.06968906755383177,0.0265379657772325,-0.020410545985065726,
IL17B,-0.013882874430133826,,,,-0.03922553752504305,0.0357662130126089,-0.029859349615465196,,-0.02096226033730688,,-0.011219058863674445,-0.002919083453615994,
MMP1,,0.01756313027262702,,,0.033159265627179205,0.007936821120671218,0.03705005085483841,,-0.015179423230490385,,0.0386133274942735,0.07866982437661948,
MATN1,-0.025461598189259187,-0.028498720771054364,,,,-0.04082714675129845,0.020375285643026226,-0.022195140421685338,-0.02160385968216821,,0.05228770107665534,0.07093212383589041,
ADAM28,0.022481437835651413,0.09603210467779204,0.02161770094161244,0.04537474739392922,-0.06396002621904612,-0.0331911392179858,0.00604817129721346,0.01869450032120366,-0.004660130822234317,-0.05343823067795322,0.021247160787863366,0.06895368792433995,-0.020402137091572625
TCN2,0.006331591823300079,0.017258954784810775,-0.008500350651996285,-0.054138118246677,-0.03333882650678055,-0.06615211966305648,-0.0066725086394701545,0.0847916495753741,0.01737238040242813,0.10561837272855178,-0.02034542166020236,0.017535409306084302,-0.05033458173409333
THPO,,-0.008461914903107819,-0.007743617675065726,-0.026998945179052873,,,,,-0.01874034763054417,,-0.023927420650556176,-0.03235163727027864,
CUBN,0.01896194355694865,0.06824523968279765,-0.03455727557418896,-0.0207613250958173,-0.05294333680937552,-0.05007635262335787,-0.07440324889348608,0.020103666660461983,0.017873337456271458,0.08771100046440689,0.029219751555191267,-0.00497759092713965,
TIMP3,-0.0010633283880040162,-0.09200724481335941,0.0922971998673382,-0.016871280623146304,-0.0027775755347466294,0.05254622609469846,0.03641174126868427,0.06958568233571032,0.029262740225841653,0.054230709483948376,-0.036088899354733465,-0.045459479022139,-0.12393456197400049
PIGF,-0.10148931914532863,-0.02384452626480102,-0.012399623195493101,0.02224612668673327,-0.05274565714822859,-0.03478591894826107,-0.049408193367166654,-0.014136756247616936,-0.029492605505748157,0.07118768485927926,-0.007734729132327273,-0.07755000145895563,-0.09031907500444257
CRH,,0.0302239449631318,-0.016101717418610984,-0.023161232626742398,,0.03714933243313799,-0.004509359569783793,0.16075864052024627,0.018242891791696893,-0.0125231730480363,0.0031691242910499803,-0.04728120994787103,-0.057776031433166744
BDNF,-0.01896911158739864,0.02289222914556208,0.008609587464681854,-0.026798388970714626,-0.030200448378544374,0.02730995194024878,-0.005684090532069045,0.10304509228783128,-0.006796392810298818,-0.035721661234868064,-0.040435506147698266,0.006506636940464233,-0.09231548960002119
CCL5,-0.004779056322052801,-0.041853037262348625,0.01911998428160765,0.019476315512074776,-0.04589887543726223,0.0010425569566724835,-0.01592766009151618,0.004088293141731097,-0.01853420153027119,0.14936612248066816,0.031821892958172,0.02251219848198552,
GAD1,-0.05424931600977424,-0.026603452549856,-0.014017278366417885,-0.009240397224398142,0.08009303914660186,-0.031221907025035932,-0.08565065056102539,0.10571673606903335,-0.026225842455870244,0.14887383341495944,-0.026461683669296007,-0.09415590026931013,-0.10255229596152092
COL14A1,-0.04650378599818813,-0.023491122396027773,-0.016739549140102176,-0.03497708709630091,0.019559982478124953,-0.03635866363504545,-0.013172579546405813,0.09034086370602086,0.016981787091202495,,0.020735125373730443,0.07062229389487354,
HLA-A,0.07605578299280122,0.03267331849086698,0.024846118087596715,0.006061907149074335,0.11266311119833985,0.06772827052497393,0.05524929773268143,0.13745283952186632,-0.016520830936422,0.15292423367836522,0.011751343389516306,-0.03732497512310706,0.020319231422653586
CD5L,,-0.025430603517736947,,-0.02817640485358423,,,,,,,,,
FGF18,,0.08308379056624622,-0.012792694076740097,,,0.022753093890942645,-0.029110555138284533,,0.0018558452692547763,,-0.020107099770081047,0.005364727872578605,
ADM,-0.03457474275819201,0.022716837912181174,0.03780180057107193,0.012361929472533766,-0.008781022479378378,0.10678275598023412,0.06272909066287674,0.06547035233931661,-0.0018237834481161534,0.0964350969888197,-0.019607177107629745,0.02110739272714265,-0.03199123701655149
CCL15,,0.024279798690118922,,,-0.02487459298117658,,,,,,0.04562438452330987,,
GNAI2,0.025599842830057843,0.11869099541441212,0.009500357290073763,-0.01987505297213491,0.050368816044561344,-0.0030528395907812264,-0.05251845048870777,0.024187495606139277,0.03299789832387884,0.08447806914460142,0.04089708578115597,0.04928025083174038,-0.035799592220139
HDC,,,,,,,,,,,-0.009249548130948443,0.0014970456673784479,
COL11A1,,0.004277324414832258,-0.021072235815882374,-0.034201512760508174,-0.10677968611966533,0.02359125194729976,-0.0415441159056531,-0.008514382164753921,0.003063130822416715,,0.03393580711544859,-0.03943480021511018,-0.06880649910711654
NUCB2,0.04006139848995429,0.029441161322043587,0.020674311274378517,-0.013729889692032078,-0.05770438713480173,0.049981375434880466,0.048314876281884335,-0.02187555673042849,-0.060548638096666496,0.04424795117047083,0.08452832522490178,-0.030263506372659687,-0.024329994986025665
FGF16,,,,,,,,,,,,0.0034366484553808806,
CXCL1,-0.02905399583059724,0.023957339091266214,-0.034941174612133995,-0.010398222150256865,0.08467536915813831,0.05485345855042199,0.03730992296781507,0.1384802026748776,-0.00733969152896031,0.1012779652774239,-0.05876768131038269,0.021250790460717837,0.06574075318000365
VCAN,0.040354260262283836,-0.08270865752291176,-0.01811106495414777,0.009793666457941247,0.05511537672205607,-0.09988860284734877,-0.023343500915041008,-0.07554011785601357,-0.025931161617142547,0.10989551043111752,0.061524112130415635,-0.036307601404777165,0.07484381835761408
MMP7,-0.06151507272984116,0.05028960977883586,-0.02543274602002261,-0.016581410309771207,-0.06353703469157441,0.006528888549248675,0.0353268443750467,,-0.07387442650939359,,0.06544132560933975,-0.026671974594954132,
PTPN6,-0.06187269747558368,0.0240127669586629,-0.030481292576762756,-0.051252371709741625,-0.007309367184076919,-0.020639758632198246,-0.10325635706453894,-0.025987307099662547,0.029794598168650866,0.18763038791426245,-0.048413245541823316,0.01813711110077101,0.016342008336088794
PTGS2,-0.02635582755002759,-0.018583099469092233,-0.03813399022484838,-0.0618179594580256,0.05914107084789523,0.12575405539795087,0.06895581508117936,0.07035663542517134,-0.022098839000731837,-0.018106372153285182,-0.019413834522942656,0.007892108582804907,-0.03488445909503828
XCL1,,-0.02786739293414497,-0.013918908984276683,-0.021750092393045595,,,,,,,,0.01778515790276115,
CD58,0.01961253951163924,-0.011183931033495957,0.022226837591291314,0.001899878075868404,-0.01976028968066921,-0.010394415504399481,-0.033805389908055546,0.014574920868879555,0.038340732429205306,0.038554751899028586,0.02026230568899107,-0.01366531927258455,-0.03909513292778757
TNFSF14,0.032689590394357246,0.08371398410360746,0.10248898897543163,0.03418327403297591,-0.0317035349859355,-0.010710153379536926,-0.018310915631954163,0.01180038521075712,0.011182621854084938,-0.040004555666128594,-0.019900099310686804,0.041183320273435936,-0.024736561744289516
CNTN4,-0.04212089673095851,0.03410442676664627,-0.025014783598290076,-0.04012235075210489,-0.029581012580685108,-0.008819772684512226,0.029824144747859604,0.008833088941912043,-0.01857195762290788,-0.021580744291142567,-0.006248420668591287,-0.04990530760993021,-0.05115637313836847
NTF4,,,-0.0015008198710486126,,,,,,,,,,
INSL3,,-0.02496404089010922,-0.01279269156752782,,,-0.02969709257783639,-0.018421602088184462,,0.04511564152082648,,0.077003405552065,,
BTLA,,,0.023142818486241848,,,,,,,,-0.037983841601191205,,
MFNG,-0.06718831497764535,0.04611764706964764,-0.015497524908825307,-0.024363482367955273,-0.027088726752724848,-0.0029652939556557957,-0.11652182505490674,0.008095847817782331,0.033530239924007575,-0.021238715786629916,-0.061831786688431964,0.041560238481107785,-0.08725952340811512
ICAM1,0.00507736405959666,0.016704272016732313,-0.004789273926553408,-0.0022316425146300593,-0.07364343549787923,0.10421566480939652,0.010849540003465533,0.030120241960560224,-0.0354298380609074,-0.13307285739801863,-0.03058734679305188,-0.06223047242015232,-0.03729997333725358
PROS1,-0.04776232426500926,0.06395132272577918,0.0039632850201889655,-0.01662696871583347,0.011429328203321376,-0.05514802927897583,0.02064723557330185,0.07190143509173254,-0.00755663796646201,0.09747307612915529,0.0023704310461275927,-0.01730140165343405,-0.06268181757605377
CLCF1,-0.024658540435466413,0.058218891231016784,0.04187387645400837,-0.03813959681214037,-0.07936457245287996,0.01743075092535142,-0.06772442116824613,0.04420586325483155,-0.029694266082323006,0.013412711716783403,0.042352895644293766,0.03493999441072891,
PSAP,-0.06449112910016826,0.06901552851120649,0.008368149312086546,0.05006148418536479,-0.029813408326834878,0.04532697207032052,-0.06831804116352902,0.0018989408511462282,-0.03568249623071138,-0.022972567004314846,-0.07504039930721905,-0.05126085883720968,0.04142628952249368
EFEMP1,-0.02663924032485202,0.06114514699686952,-0.010908700674211845,-0.0009374123571024923,0.03423356940355982,-0.013675726614653796,-0.09523680251104037,0.06070493769877672,0.004344666853646638,0.07570421439725045,0.011139217701029299,-0.006422673048976999,0.06542362008142755
C1QTNF1,0.0017319787646911508,0.06671150587886596,-0.01753681362570202,0.03629717575994872,0.03445809715572125,-0.015093694156686386,0.023861904547689453,0.0466711736174831,-0.010098169933059254,0.07304693054403096,-0.006027389007718125,-0.041284529243952005,-0.0026498715511028437
ALB,0.0634117485933929,-0.029225928637322658,0.05617290095012772,0.055709464529471404,-0.033712091523917694,-0.005390940750612706,-0.02046300158271976,-0.010367900104818079,-0.004533353408299633,0.10823953607919304,0.07450000222572904,0.03340103758550805,0.05124032311591672
CCL13,,,,,,-0.019822482017807466,,,-0.02458591496828914,,,,
EFNA3,-0.07630542933049646,-0.03519404752819389,-0.019356090839432304,0.023096351783888972,-0.02076683554589521,0.011825193463512589,-0.06121371929943782,-0.03356076078191529,0.025787785729426423,-0.029572522460893307,-0.022787195026730746,0.06043687148141943,-0.05469025271974169
DRAXIN,0.07850394646021908,0.018744235120312,0.017956740991560177,-0.022699633940623878,-0.02918168474164424,-0.009684042676613847,0.03442645075256895,0.09295475103065656,-0.0296681862575105,0.06868539714635477,0.034125932074576426,-0.04467345315903247,-0.06516519876603066
RAET1L,,-0.0019771155670596516,,,,,-0.018648602378874248,,0.0015492956557958133,,,,
NPTX2,0.024147090225025317,0.017796138890197877,0.0033122694128848063,0.0551709032643593,-0.05530518035756736,-0.046569775616583806,-0.023443910126659282,0.12198392667903656,0.034022565709620776,-0.02150262918227676,0.025483082597833842,-0.0023475604245306336,-0.07556466230826177
FGF11,-0.02946449244234956,0.011975606135272073,-0.027976354269075108,0.048452562300791605,0.005328731633415865,-0.010713264162270583,0.02832379860264893,-0.042362539233829315,-0.03288308388513275,0.09985956364390602,-0.010891409604760548,-0.013601210898544392,0.012494567143910534
CD59,0.0016161085848657886,0.052475762715190596,-0.021979350338880155,0.03197118268670544,0.07357511581018208,-0.030439810780191236,0.03018495768707021,0.01465687264747519,0.04407393349731335,-0.04189246512142612,-0.006474703780332148,-0.08529356916496844,-0.05868122788631061
COL9A2,0.10936830868209003,-0.043944118772184376,0.0036988894496684105,-0.006352102924467006,0.04185452225394274,-0.040446033007528456,-0.1058132544174538,-0.04929732329718518,0.05119134665449165,0.09202256044653145,0.017219684280536184,-0.0013486929532910588,-0.015004600320151027
DLL3,-0.058830591867476065,-0.09556224394672541,0.010484256673529225,-0.022871349865459252,0.0779491791171677,-0.021175049583864177,-0.13714249547502413,-0.11683127879060233,0.016796229120585343,0.030293986619572916,-0.022669907495103895,-0.04106840035683736,0.011653514029751092
FGF5,,,,-0.015947211807514808,,,,,,,0.0065261045015582025,0.019415329386697634,
LIN7C,-0.017193141931210243,-0.007744119532390681,-0.030214629864839943,0.011010921975674853,0.03324126621055339,-0.09085950812210937,-0.08361227248988938,0.006145707937883438,-0.026534169997066176,-0.03595936225349401,-0.033392572864369016,-0.00851218071088358,-0.014497949441390335
GDF7,-0.002999281848151599,0.054933428700610784,-0.022825896592800897,-0.029313455730848866,,,-0.01598649018261748,-0.009120927430694875,-0.017818289104928314,,-0.056034058861842595,-0.01711255106617828,
PSPN,0.01003031663608222,0.025817624274475332,0.007960357892707156,0.032331095757523416,-0.0685676062896679,0.026025770601030895,-0.016321860731063377,0.039622817525532754,0.022180398496988142,0.021303357885452862,0.060026754085457906,0.048100107378447964,0.12853420430809387
ANGPT1,0.01808300169373762,0.011812054439775588,-0.008211923261164199,0.008016406004152954,0.06148582406187509,-0.026624454717666335,0.02764146151271477,0.07311684888517637,0.010771002953352595,-0.032110082082658274,0.04593545849285803,0.04517600331770778,0.03207922929955769
PNOC,-0.04848978940970687,-0.03185973189228846,0.02408126115113813,0.05386941533786084,,,-0.017000103979854648,,0.1214272866831797,-0.035721680549268,-0.009031227560812826,-0.028952209060187334,-0.06304438999783651
L1CAM,-0.03196726028516186,-0.05408858954147408,-0.01851609448427544,0.002676477141018387,0.0033135230807076676,-0.017676666622470315,0.053349343142237694,0.02680677857343912,-0.04116708818967704,-0.034245378849039325,-0.0493425111509312,-0.06211515117473734,0.04674244976383498
APOA1,-0.044118241780298856,0.04468440930394216,0.03990342722104233,0.08346182423955378,-0.07136070670072332,-0.033893141938717126,0.004347587293133745,0.08622394348039569,0.04110546817803351,,-0.01866848877593853,-0.023010119296723055,-0.04188147356421417
PSEN1,-0.10690578082217826,0.06212196011314071,-0.014569729733230013,0.04668754882158066,-0.02083583229129625,-0.010348902265549255,0.013743045762086929,-0.033981511100877715,0.040316013075925305,0.07178544594487785,0.06988413388176068,-0.026032115177845167,0.10496010209525687
CALM2,0.0030101948642805754,-0.00921673109659871,0.0004364441547060083,0.008064481956419333,0.025773925882869277,-0.11647225506638596,-0.11984303319043291,-0.09278856192905194,0.026310103362059366,-0.0847527575632542,-0.03906271716014706,0.00253981523013932,0.044976398034148664
CLEC2B,-0.0049748846217935305,0.04081648993234558,0.029022344771004932,0.025649667800688048,-0.00886267465822275,0.02223834865022569,0.06432384494547691,-0.010509425936922286,-0.07120010239288523,0.03785530265863356,-0.012378918725865733,-0.002456665698440399,-0.0062642832159173776
NTNG1,-0.014493763836559023,0.052060624689447305,-0.010181403755237725,0.0018404902935951965,-0.005276394949530996,-0.036158249206468734,-0.09127527965522571,0.05235797378239572,0.0041429455763383185,0.03421564013707169,0.03470152101213985,0.005789648948604739,0.0030517543432227625
LRIG1,0.08625046433682296,-0.012336810291651892,0.015452645039449686,0.04864949457693134,-0.09019506419072937,-0.1054144061121366,-0.1162554904509347,0.06275856806283485,0.04272670837440489,-0.055296282083627885,-0.008825455569502122,0.04571570936471456,0.013685299156752201
CPAMD8,,-0.03907149652888063,0.042343546817422494,0.08434537816422251,-0.02663998271391843,,-0.017959530642937444,-0.04449944437733403,,0.009567856899991635,0.020985786442294735,-0.023399599918914358,-0.06275856850163768
GHRL,,0.04173933035703024,0.004851424932195831,0.04381560510685134,0.04988789937525399,,,0.053555292172977234,-0.019273939110790058,,0.03368358835264572,-0.020626990802390714,
NPY,0.011007042726625558,0.014692849446874804,-0.04187155715485218,-0.013157567259745886,-0.03110973088863936,0.023058197123457583,-0.013689840697926895,-0.05356278989406353,0.06537183089955313,-0.030044882807188065,0.03342670984675782,-0.01447342062503114,0.08982383156615666
MMP2,-0.015620205082530649,0.019474925252327975,0.005770760188985293,0.06665063753782104,-0.01794599709261655,-0.059328828722856664,-0.10175392649070907,0.09109188688453593,-0.027657589862406403,0.015874546157193727,0.024679756849166536,-0.06723890949663575,-0.09618951824496291
LHB,,,0.1200734393519798,,,,,,,,,,
PPY,,0.054411273183093155,0.02955076044812913,,,-0.02326439135672847,0.016873955427328342,,-0.039078203619834495,,-0.026475036698463125,-0.04188815189285753,
ALKAL2,-0.03328042820838796,-0.036470225643976784,-0.012986907753481753,0.03572846781418519,0.016050895184382453,-0.0074883646810361155,-0.019706076629543167,-0.026309036532560934,0.02369608666941028,,-0.0034012897553863126,-0.026798417837744403,0.0945962931974379
CSF1,-0.051224912519948616,0.031302747620651335,-0.013753219362254413,0.047638342252953436,0.03214054305808027,-0.03591647158794323,0.018580321438702172,0.053993562797241955,0.0036235598494783372,0.04324384832410883,-0.06188357564577695,0.05541445820131137,-0.050810350063708966
SEMA4C,0.011022660297456428,-0.005442292688117156,-0.027021951782436333,0.03171499924588733,0.1239122691140118,0.029525409204456954,-0.0909632848798466,0.01477738566922183,0.01749277720558514,0.036723532913021294,0.05255419644755831,-0.013486665144995797,0.08751770980073445
BMP8A,,,,,,,,,,,-0.02381952058262493,,
ICAM2,-0.001166461502725271,0.005371262618161818,-0.0007417235128947364,0.025910232913322444,0.03375373643082502,-0.026612017099234463,-0.030337729834744014,0.05498467691222234,0.006358477851274253,0.11293690490716099,0.005390595396792929,0.020520486341414488,0.04861729107682946
SYTL3,0.05380834881205518,0.04212825656778071,-0.0017497096517524063,0.06611118560223622,-0.011032287220476233,0.03514201962138662,0.020865482052669103,-0.026941229643036864,0.026883330918038118,0.016446519701217903,0.06518162860226055,0.0430810196713913,
IL1A,-0.014314118164969476,0.06162840314806452,-0.015521716036863115,0.0167619901143312,0.0010671318027053638,0.052814629752938776,-0.031527589652867935,-0.0429172325806973,-0.02842108399201883,-0.056131487901250735,0.009912293426480845,0.02073538641054594,0.044022395155645426
HLA-G,0.0637354801577651,-0.005952685191540607,0.006536460590103851,,,0.0010653765642815757,-0.04521564754937767,,0.01683627276958082,,,,
PGF,-0.015658328934562402,0.0713581157089681,-0.005697830974436625,0.03994247092498017,0.06273775401960681,-0.07341554207809213,-0.03790666380627987,0.07888760462891357,0.022439535293446923,-0.04720632543135873,0.01817158988430187,0.03196058111798571,-0.07231091826234222
LGALS8,0.026716668364665266,0.003948174662389805,-0.034933238683262945,-0.00024907946253727436,-0.03621642195348691,-0.023401647253414683,0.00353949970852186,0.04000016100232301,0.03868162159185417,0.1257716200306521,0.014229978334926504,-0.020037218909027786,-0.038486978096651914
DKK3,0.050550149249766765,0.005684605036153259,0.0050019529513131685,0.025851708913013447,-0.08503833787772751,-0.018903517180767625,-0.019769687396662176,0.057667138169683774,-0.03828560063140256,-0.013379215121015078,-0.06862429657408085,-0.02854609489115838,-0.02572006772922123
COL16A1,0.09127103683593923,-0.025716617563442762,-0.0062044685283097,0.01023544179284499,-0.0453109860487812,0.017129019432120716,0.007082720504273689,-0.045168121231446895,0.011121981879308091,0.04819787377190395,-0.01569670362894802,0.04507077982007353,0.033403790389204595
TPH1,-0.03391021256487122,-0.021972288396873423,0.058702538956536925,,,-0.02663971535583594,-0.048690881969318034,0.00422937635153493,-0.05046455385591592,,-0.015614399440590893,0.03324361769701412,-0.007618467876512163
TNC,-0.030372139578756032,0.07501830108762793,0.011108035560249207,-0.0093605009832191,-0.02094205486904048,0.06093136720769317,0.056334316450282904,0.061684041637120685,0.002466984619216181,0.09126299464080226,0.05288025379628992,-0.019760567723171675,0.04182023856368248
TNFSF9,-0.008866447626429156,0.022319985724241168,-0.022825898128203972,0.009709579100696294,,0.015364075559373504,0.08007317010780456,0.025154635810159736,-0.027537207832779537,0.08287639836942264,-0.0075592861559221885,-0.038762550464003176,0.0013597064702096854
C4A,,,-0.015623721040227176,-0.019191312287767326,,0.05488369328762076,,-0.030235724311255395,-0.018006212295803344,-0.028055948686555334,-0.018375526270718583,,
CNTN2,0.03133303398018549,-0.05418061746988658,-0.033743521676941515,-0.0011676293860011038,0.06913748373734294,-0.03643788516021013,0.0024593659428677464,-0.09483445625793416,0.06850376679659702,0.026577237995056447,-0.022475486669361073,0.02400750350553796,0.07058512703522458
F7,,-0.021435623307774564,,,,-0.0278052667376388,,,0.02459220821331323,,,0.007888593425773282,
LUM,-0.05092246476642715,0.06348415330397854,-0.02828053892446685,0.11045758360843493,0.04415551517976775,-0.055566365135455736,-0.03647649857150432,0.0629778061907712,-0.0036279850720922066,-0.005156807411745914,-0.05059620624489588,-0.08693671583918122,
BTC,,-0.019447222200942377,0.02159619364055924,-0.000559783997653182,,-0.020116132954517807,-0.027242579276758504,-0.025943392547817926,-0.01724310394336486,,0.02558376875270417,0.06457438302666134,
APOC1,0.0015987156523298764,0.023888991456924222,0.0974138121467387,-0.0037932529376571403,-0.05038480010769531,-0.05591907625334313,-0.01975485330482759,0.03196920842768362,0.04824358956439048,0.07302458559839628,-0.05431705212362303,-0.0039732570578449745,-0.07707160067988222
PKM,-0.050315463995938475,0.007689001421900432,-0.03995242052736974,-0.026197578701282757,-0.0477976992287165,0.061950872745022464,0.08841407077334676,0.09138083507207187,-0.04760617240411404,-0.015139768144332788,-0.029144162123035614,-0.06006203464787189,0.07454397788479115
TNF,-0.0056496641981689105,-0.0004150502738345587,0.009219187187200214,0.032782241501885495,-0.005707751561055386,-0.019524692451950435,0.025104133088289692,,,,-0.0005756724448309518,0.06858485260114736,0.0002939685050685623
GNAS,0.035427929050838566,-0.04516815205986304,0.02242109702459712,0.0150010700103932,0.01900394446999638,-0.028685215397614296,-0.06415095249048128,0.10917417837589288,-0.018626541157372358,-0.04269798487647893,-0.0027818887281992454,-0.030920112018674055,0.01392078991279051
BMP8B,0.08001707007018556,0.0022026201084724526,0.008071100741096205,-0.011622897264459003,0.06387020247242484,0.0067448445153437475,-0.04562065825338393,0.06205206305025495,-0.05311483477484687,0.04957309686574479,0.010839968103623157,0.08537032344752123,-0.06719657036988029
LIPH,-0.034836047942341825,-0.02197228298746781,-0.0045602180805773725,,,0.0016487693124216751,-0.020791592960381015,,-0.0009421418693533853,,-0.011017693505630222,-0.022081840147173272,
CCL28,-0.02546159316681372,0.025369757169713566,,-0.023838589553739412,,,,-0.02090009519111756,,,-0.027377768209812147,0.027883852464836472,
PTPN11,0.0614481713587039,0.028480565651776923,0.042829461335968065,0.02860743910230349,0.0111897573584217,-0.03060191725304201,0.09823734791286888,-0.05597169672837996,0.009087112073815998,-0.020390534097298824,-0.020761995769422056,-0.025193616195996266,-0.04079101932914487
ADAM12,0.08255785070784179,0.08019316830497296,0.014169606265685678,-0.015262396305542752,-0.04990082855172636,0.051019244466888464,-0.024461163528889048,0.09208835186157906,-0.017383021831327297,-0.05400164299291392,0.0565767973226711,-0.021762627712083205,
EPO,0.02881255119473255,-0.017482707984146275,0.009606245916955318,,,-0.021527729629700745,-0.02159365430718796,,-0.017047330303609925,,0.04180325856136414,,
EDN3,0.06836392501861238,-0.010042463121145536,-0.025119840365292953,-0.028559657531263643,,-0.028673376811406616,-0.029230035259934298,0.1303069047320117,-0.02886196248468383,,-0.008648296835870213,0.06755539558606921,-0.047345391263413514
CCL22,,,,,,-0.024364753246458447,0.10616669476712674,-0.006405732891073614,-0.014958290225319465,0.10921994054673895,0.0018013219095997027,,
CCL2,-0.020202361128087865,0.0881821630820831,0.05202579211736413,0.0012141956028903667,0.039878161537152526,-0.002266011995652864,0.0610951457203564,-0.06343412202277714,-0.022095490424335423,-0.007215978394097735,0.008436858972307499,0.0011240930455763177,0.07749792900135143
DSCAM,0.0035500697622197898,-0.0452079662650402,0.01983731596198819,-0.04775076520195084,0.008636774522828947,-0.03572854458573886,-0.04683971513953944,-0.005850600817289028,-0.0043815240804436825,-0.005394310305708254,-0.0705963327086328,-0.03632384614733744,-0.07349179151820952
GPHA2,,-0.010737129852892876,,,,,,,,,,,
ANG,-0.06870193850728551,-0.003228870438454145,-0.025922474266342272,-0.010790178675880167,-0.058923308099826294,0.041732207829186824,-0.02894426546749855,0.011335477950812892,-0.050251108347712896,0.02214738168430117,-0.005302429184570777,-0.01737196180240081,
FBLN2,-0.06076297969949553,0.006305797183426,0.0380736421873751,0.05981900290613902,-0.04442595119783483,0.016111463456751025,-0.058261940881500204,0.045195706296156254,0.014763131230077596,0.09769871231547521,0.021617780840324258,-0.002934864533137694,-0.04097620377908486
VTN,-0.014237499478818826,0.05357903843893601,-0.02594703102287205,,0.01081319178706375,0.01222035338605444,-0.015184222394881704,,-0.022073991865260698,,0.05442074678763615,0.0208832929049702,
VEGFA,-0.03790168856476741,-0.018659945370410224,-0.04248228683266025,0.0033617378023959397,-0.07601621349612649,0.13019832485571362,0.11525701859532521,0.05209242531202089,-0.06667497893356009,0.01996775005363354,0.02789583355576167,-0.0014217836653415438,-0.054644074339087086
F10,,,,0.058612352384829425,-0.024507810389748464,,0.08989794638946452,-0.022445921334535386,-0.029524877003555956,-0.03367025982752577,0.05936551353300844,-0.012820988548376565,
SERPINA1,0.0018877411937579123,0.04057361060244808,-0.022863815417707597,-0.02612247514054117,-0.034761937950146725,-0.011413135383850661,0.0467107584620424,0.05899059611534835,-0.019046006716386746,0.07702261056649073,0.0970945168034075,-0.015111139351788346,-0.02315431644985157
VWF,0.07441888459002378,0.08886458486863748,-0.00642994859866392,0.092445410119916,-0.021414392550093322,-0.02460581210746108,-0.054488198642666616,0.11846649607081779,0.017648158964714673,0.15708619475750327,0.019027170197974525,0.009130552091950838,-0.0773395321922423
GDNF,,-0.034410186758387744,0.0010518589455529778,,,-0.04541694974865454,-0.017488072977615326,,-0.007938040619839395,,,,0.0345870413849661
VASP,-0.024100012878926182,0.12321930472645838,0.0229025087344739,0.019761859755911274,0.00017442358875233196,0.025782098389777644,-0.044075470203540884,0.05489021594850134,-0.010357164030233337,-0.07032641823065382,0.014833799121559701,-0.028131246413131895,-0.007159919277163556
ADAM15,0.041932880937835926,-0.011528038494406713,0.05368675895120341,0.04873584857774375,0.040308332973766216,-0.0020857640997469485,0.07195024076258956,0.045860349577460116,-0.018477490103923785,0.05996513227606384,0.024662206261221807,-0.020015391796903835,0.03451232677173849
WNT2,-0.009023449823660632,-0.0023969519230218777,,-0.007212009065808877,,-0.009400125180499656,-0.022177764625960758,,-0.0019958563255962594,,0.0986945368948988,-0.02230509940310111,
CALCB,-0.0309874991342722,,,0.09862413272875521,,-0.023370019153892828,-0.02626592533568001,,0.0748168162933667,,,-0.034679143527394554,
OLFM2,0.05508154335864313,-0.034144561624136475,-0.009050692864647521,0.029806093914340123,0.11232596244977507,-0.04400624693942468,-0.06054359344956049,0.01365704182842375,-0.024596285168133135,0.0010375862343218782,0.034714623216689,0.0026100187317299383,-0.010893739074766502
MFAP2,-0.024722248842893934,0.060592020058584835,0.01100175639013106,-0.021012492208835058,0.03178479194866523,0.020542016394421787,0.009658546923383485,0.026300567736229494,0.027686438501843276,,0.06583397846683327,0.01165390406941153,
