,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
SPTBN2,0.0021031910216832463,-0.045095830729308506,0.001147711996760243,0.043296004993660354,-0.01513462590629786,4.750299577242644e-05,-0.0820033162846783,-0.14713544293247807,-0.015528240708317858,-0.023123336604148184,0.039744098923339306,-0.035080628714835145,-0.029541662942871406,-0.03939114945880558,0.06312995752083768,0.12435768686797372,0.13508506980750037,0.006314525397524519,0.009681513878551326,0.01748782680240094,0.020971236183571322,-0.09976738079063534
COL1A2,0.0055368657140128065,-0.03570866141231891,0.0010850502162675867,-0.039613392895327205,-0.07464383950256857,-0.08104671246717732,0.046423308658301944,0.24554555145721155,0.0025188888172901647,0.1008074569598634,-0.10827353450094615,0.0546200309160098,-0.15290360480499793,0.0726679883997676,0.13521587712072541,-0.10605947331456546,0.0032847408193483543,0.009375009157809965,0.06452581069913217,-0.026688431053511524,-0.014953341701340413,-0.011521311919418097
DEFB1,,,-0.02147110862351193,,,-0.0215797560419941,,,0.03335705878074081,,,,,,,,,,,,-0.021883869604302848,0.069329530104355
CEACAM16,,,,,,,,,,,,0.028992192462892977,-0.04892182683077737,,,,,,,,,
SCT,,,,,,,,,-0.022744340559818426,,,,,,,,,,,,,
WNT11,,-0.0038211467576028902,,,-0.02818230491196361,,,0.07546634354367049,,,0.036797517078693706,,,,,0.031420517108775935,0.10062149561862081,,0.02287355974021626,,0.03922141485296274,-0.0233673787830742
LGALS1,0.06648173226636127,0.029845247545391227,-0.010784480154820092,0.06125440437335197,0.1772473892803262,0.005524385931870774,0.02574272574914881,0.05652324200527995,0.010253173488194371,0.03798888931116734,-0.13602810775612603,-0.013857800796801876,0.21682049758252175,0.10182689214828729,0.18368588308453487,-0.1161637268388509,-0.12271458416702555,0.0343842287114262,0.018270147272425066,0.045898250609786286,-0.018316536404772422,0.1494765026157903
BCAN,-0.1113751520669975,-0.056801705987160556,-0.05778371206375453,-0.07352662679893102,-0.18522876735369928,-0.0553020408806895,0.07265531786286035,0.3410950821723608,-0.003318950642062308,-0.03395748420626176,-0.04429796870041801,0.14929411794819972,-0.12317316199981092,-0.003699047724021769,0.0709483368171014,0.14454995181040986,0.16394243171724437,0.06729562721010308,-0.0688449311317644,0.09654227220095275,-0.051526541860896495,-0.06754855552787434
ANOS1,-0.06772291941716896,-0.04436049473557063,0.09487789231090546,-0.032711916559864246,-0.08302309770674376,0.002623170284317396,0.05944030046266806,0.2404918435535239,0.004580385086506171,0.015959171831067126,0.07306349373482472,0.060605517602503135,0.0003176708434175912,-0.034090918952487115,0.047221566039371415,0.08823462318709673,0.10717284854547618,-0.033779332173065425,-0.03493942809049504,-0.07880170065936011,-0.0015587906848240852,-0.046066250070581766
EDA,-0.027771089571124664,0.0338398284947397,0.002973588522454936,0.10840765762868684,0.0021199684345490047,0.0051971212388632615,0.07463247983508843,0.039269340967693564,-0.03563814249977283,0.10802498000091679,0.039334963972434064,-0.014088267980378974,-0.055165546382404146,0.0254184033836378,0.03437163784209866,0.037035708903671964,0.009079427132641739,-0.017934967173645587,0.03484653024304799,-0.047232373021865885,0.0028559950178381564,-0.017102457233141462
FGF22,-0.04306899306613082,-0.018852122739655572,0.04860729805347458,,,0.004441038400038137,-0.022110589696646015,-0.055232343491808,,0.08211576567960716,,0.02399710786654847,,,0.11007349099533817,0.01304330830636128,0.05250157811414871,0.024838306874544375,0.027326149676851524,-0.03654831623371525,-0.015811530498804034,-0.03248900741248106
SHANK1,,0.004154774676620407,0.02978526922853626,,-0.03397967444661116,,-0.011941371764362085,-0.06175676732247757,-0.033291414351514455,0.03854307323235616,,0.010928859241237794,,,0.026987102311475743,0.04289013851798499,-0.010316892731617667,,0.003905690577258776,,-0.034831250976004244,-0.020736900094279254
NPVF,,,,,,,,,,,,,,,,0.04028510718651345,-0.01973038437850427,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,,-0.024361032433983087,-0.021520250589295287
TGFB1,0.06516630872737388,-0.04050151763280857,-0.02988842982414714,-0.019680975497040072,0.003304516165391111,-0.03050953589586779,,-0.02695958395307294,-0.026813629912033916,0.06685593702655843,-0.035155296639545176,-0.0182406514662838,0.01849890014757814,0.0579087555785005,0.12240159445487984,-0.06085322310103151,-0.018179019329544514,0.06360125489099165,0.019810652052126607,-0.07812208399092209,0.04302178960715634,0.06163141945860106
MSTN,-0.0406970485161163,0.04580891192823326,-0.04353841800721156,,-0.019644098225032425,-0.05406351254250761,-0.03049028870205874,0.24439090754096848,-0.003978046492442813,,,0.10076484152293348,-0.06584529438175171,-0.013590446310009541,0.01900644027127053,-0.0528562266145407,0.031139131351547528,0.022900591405542636,-0.007165781367472767,,0.0068779038665182915,-0.029099837493752938
WNT4,-0.011529168324590404,0.06061851961432767,0.02111039909258539,0.027648353850440788,,-0.02277490986578245,-0.02437204480591814,-0.042931099166177725,-0.034949370253977395,0.01490037252317235,,-0.03693141140843546,,,0.00010146613901846257,0.06074464694131679,0.10220211347928884,0.010444547523088151,-0.004309846832338253,,-0.034242922086540284,0.05005834275286243
TNFSF4,0.09909092727826925,-0.04797430700935222,-0.035161532025146415,-0.0267585984519098,-0.008488621682030085,-0.00940411524268829,-0.014577701478879318,0.02249616205559699,-0.014672194550656173,-0.018151103105459174,0.03272976395115121,0.03257682056823877,-0.020916631497259017,0.03510875381362406,0.11315328783107192,0.05502876214658408,0.021550251118614104,0.021482534266777546,0.07999086294995303,,0.05094985906177926,0.02218169230078629
NTN1,-0.036612940790761446,0.03193088922016546,-0.015931836306535933,0.0101301979692525,-0.02586774979505735,0.003648655523702084,0.0758891254673929,0.3003779542395434,-0.02926775044531089,0.01476193364811544,-0.07646222473379592,0.0671565747920589,-0.005648898746088814,0.054339409832735205,0.13092404270735167,0.07298913821115706,0.1546304721071205,0.03330467137104963,-0.07044430705174165,-0.02095383860141238,0.019826261998759316,0.034695291580598
CXCL12,-0.0552158057044179,0.0418611051295133,0.02244902153389738,-0.032864343342701996,-0.02261861278302169,-0.017925719300174767,0.07776597157273836,-0.017611905499171902,-0.04564259627125114,0.005542900169837277,0.003335175765786805,-0.05181875402068294,-0.006346486254091999,0.015296055947410006,0.10885794953430837,-0.008415079596757672,-0.014929105789961792,-0.041731959723965636,-0.03670249680539853,0.07856049932940636,-0.01909709921079871,-0.03059204368251568
GNRH1,0.014286082474527586,0.036576568293991224,-0.0018541309501615391,-0.012745692389166518,0.07412774349606478,0.00854709409665267,0.10942086523492539,0.10553725135376077,0.07006697722410364,-0.029580223680702504,0.0020724937981102583,0.03619519043696393,-0.02869368551067852,0.13861893570378717,0.13454198701227918,0.045825960352818176,0.04679225935421138,0.012158152635070543,0.015237344449674266,,-0.023861046262418372,-0.012506661680982209
FGF8,,,,,,,-0.01697654892003287,,,,,,,,,0.03596820189285262,0.028353729357217965,,-0.006604093906382136,,,
RIMS1,0.0025850453273271842,0.003463137985949274,-0.0024554740041543986,0.056438128908845246,0.03391986736477465,0.010257879324388508,-0.018249864264418388,-0.12916831659890426,0.00654455791258759,-0.03858044366056612,,-0.05536459149881643,,-0.059217545217227795,0.05341621693740318,0.0714575415311509,0.05672472668622329,-0.04426937736775631,0.06848861759815741,0.012563365646321774,-0.021200513037352067,-0.06792291782183499
FGF14,0.05929645404213739,0.008840481920804595,-0.049040667678409845,-0.007773205172851694,0.027119813783251064,0.05360353098068909,-0.005998111658236325,0.19611927304665144,0.0065737095211682636,-0.008952657135177624,,0.007598671187939911,-0.04613461989164592,0.02478547887851826,0.050165753018013085,0.1295627072839011,0.0795962159572616,-0.06455062380668217,-0.026231745275486437,-0.06774263266080195,0.037691836105720085,0.010407376298392411
IGF1,-0.01589255321544211,0.03090904542098404,0.024249973621440057,0.04166237467936289,0.02726474533376445,-0.004012608578115241,-0.040963330887795885,-0.024625045393567316,0.02386937288389416,-0.012793763397969891,0.06211897579985892,0.03597452789681803,0.008870200234348568,0.02359779220778872,0.06059303564756323,0.05738337200217852,0.11372870607254504,0.0687496358331692,0.07107225667903819,-0.05209948973153287,0.00793478412773066,-0.013369463219729944
TNFSF10,-0.014918048849350942,-0.003070408418709847,0.025732866709605107,0.02472009843864612,0.02099267984575685,-0.018056050662407425,0.004927133290092141,0.18730881521793502,0.03645105034886868,0.03480754804823181,0.017812586012576154,0.019956443543370908,-0.12365022051616108,-0.016403046729252534,0.11691375153626438,0.045869688761223014,0.1030238693842558,0.04875065876895913,0.02363171427460551,0.010213272595069873,0.08305861713083582,0.034560606741705364
GDF5,-0.02406909745177796,-0.002149094287237964,,,,0.021398586516994236,-0.014052356019492914,0.04705486738810123,,-0.038566906865047955,-0.030961135131968066,0.08914035079453186,,,0.0006607653702331588,0.03001758610919536,0.02797796638795022,0.0178329799206304,-0.0012297800640857885,,-0.04855099969677801,-0.03801760286026582
CHAD,,,,-0.04551574275183759,,0.005709403998168686,-0.024044373213802768,,,,,,,,,0.07247187444192002,0.09568062251031076,-0.0054866573611958335,-0.029288817958186022,-0.021132877973100237,,
RGMA,-0.10113739935367573,0.030633672203719785,0.019631549987338008,-0.009794537052762032,-0.08802523807219835,-0.007238101558998468,0.09728683510055121,0.29275715907448524,-0.06243677994173887,0.008889674695984978,0.15136509768958625,0.06671985555151666,-0.10728177644396152,0.0788678183477742,0.1523290489653162,0.028269501916603833,0.12451192750314577,0.09772078748958397,-0.052757381603332876,0.00878653062584532,-0.045970058784912116,0.0017793253540472319
WNT16,-0.004215954429823925,-0.01731178526166256,-0.021797439705238033,0.016217988211508466,0.03186671109368113,-0.018802770665810927,0.07371469121948315,0.12043054571042013,0.013229020094792814,0.16818244825299056,-0.022951249551925037,,,,,,,-0.004426446664470635,0.03555357816466476,,-0.028089613748121755,-0.03267907156315318
CX3CL1,0.005957617110237089,-0.04459135599942716,-0.01389726110690647,0.003100389550128476,0.028280764071545745,-0.013308815453629398,-0.0022990920376656826,0.0020833808351827287,0.0003214745547596426,0.020319561964661764,0.05314774898761226,-0.018955390068318406,-0.068189020733046,0.02536619450962168,0.19000768858099581,0.06382389082679595,0.08484347354458367,0.12176731904042752,0.011965762119741437,-0.08214777131770133,-0.00042413088419978006,0.0025127404929185574
FGF1,-0.06879675031563758,-0.021562905154493314,0.014966533921486735,-0.032607227506837075,-0.11810821643112711,-0.017681599420646236,-0.03886069967611867,-0.01985378513158962,-0.05714325659697029,-0.03428141195340724,0.06642076816945539,0.04252357349139985,-0.18810347353546034,-0.023988604334622892,-0.18964887385101736,0.03212605816736301,0.06288135537869616,-9.452386457843292e-05,-0.03275436911776316,0.05749198065174365,-0.04555795993994313,-0.12363833216788099
ALOX5AP,0.06451371003707196,0.06651433943602712,0.04229867793613684,0.07484816290070406,-0.01957516923582524,0.027656148578132308,-0.03889875521567932,0.24641518296562606,-0.026909433529662786,0.026288197337375335,0.12380474973232353,0.04517544566085213,-0.061329714933803965,-0.12086187837973261,0.011367967080366335,0.02370696150820125,-0.1137025512730762,-0.019088543427905284,0.05048993973494074,-0.02341088567837842,0.08012920255021239,0.09531407580909172
IL1RN,0.12792361757753645,0.10188755458674521,-0.016511883945098386,-0.05733017733443627,0.08363745605373715,0.008552073693363579,0.07232093243734244,0.08657447811723837,0.07536074976154228,0.07929636675658,0.0073032395665394,0.06942909208902746,-0.04261582846055688,0.14699902994135955,0.10960314281507971,-0.033781131250500314,-0.06657283317310882,,0.05803079753132718,-0.0453609907604818,0.10972434413618566,0.10987496457526783
PCSK9,,,,,,,,,,,0.008396499173484744,,,,,0.03940961546044246,0.012830034972496577,,-0.032754635477441424,,,
NPW,0.013202997138974281,,,0.07458065949094776,0.002445362280230443,0.039943604485538256,-0.01727303485179478,,-0.031553174424885366,,0.006011148673653833,0.07563650530835062,0.11134379162595735,-0.019723643814227827,0.04262343940047416,0.052396210648918654,-0.011375642289443648,0.029277487702998917,-0.006949035434877808,,0.028337759624972557,-0.015113798997355096
CXCL9,-0.041180233187454784,-0.01379042135320938,0.006103101648275158,,-0.02093854900200505,-0.0050598120007218205,,0.08588444401230767,-0.016843532769921263,0.05477729543757893,0.0036584265264805018,,,-0.04475797147269175,0.10446740647964874,,,0.07326311926579263,,,0.042031733808224156,-0.03390947331298957
ANGPTL4,0.03393312269475127,0.05063614369483251,0.05234334198142017,0.0014282858430822564,0.182642575353235,-0.06091876026123087,0.08198931498662759,-0.03604837277321715,0.009751398055553502,-0.009999465905194087,-0.06251420650976484,0.020584611283874035,0.12504829422012925,-0.05163198032827213,0.17532243246296636,-0.0414334489183695,-0.1324149929874832,-0.022526250843277154,0.010881886738479556,-0.10749982686781615,0.05343647382667446,0.1699532250438104
CCL11,,,,,,,,,,,0.07107928694993572,,,,,,,,,,,
UCN2,,,,-0.02760348417260543,-0.01619704241325689,,,0.012938787353649514,-0.0026883795548923234,,-0.012687541702803317,,-0.045546676825059335,,,-0.008113904406395499,0.05628278741913462,,-0.026155041128051736,,,
OBP2A,,,,,,,,,,,0.028206285634809723,,-0.0782167551654417,,,,,,,,-0.003381558452525888,
COL4A3,0.12734910009029735,0.031787969968934494,-0.046902015973926424,0.07147255153762544,0.009238395220690258,-0.08949929431590388,,,-0.009058245208282403,,,-0.01221521364287672,,,,,-0.002160398781115333,-0.0477052462045423,-0.019705114135862956,,-0.03549931110723911,0.17472503634166472
NRG3,-0.04398899099568647,0.012448315620768844,0.004588152581050522,0.03996710111143239,0.0030892381108725215,0.0011708038298160232,-0.011450306783012914,-0.15359000617767116,0.08791324917296532,-0.036021634162142574,,-0.07764673183587736,,-0.032280582261463645,0.006611240394110733,0.0915659890793233,0.03059306788490037,-0.04200330520458575,0.002442502082046027,-0.08661901641745214,0.013781205861929083,-0.02925283530920064
IL23A,0.0347813347086662,0.02335062137724019,0.015799548129304515,0.009648989514143624,0.12219760476311693,0.0028396557807286466,,0.03227972417199526,,,,0.002774592170102349,0.06673341911366451,-0.04840279962532263,,-0.02176803694197836,0.10826669413219643,,,,-0.03168024061995134,-0.02888994157426172
COLQ,0.008096857593109196,0.0270404748350918,-0.033594075756313235,0.0021896577043687866,0.0006669640793992078,0.04765483218345333,-0.03497103687493446,0.12981263084150696,0.023323431860818054,-0.039737370055305817,0.09933726088755432,0.10338279479407658,-0.028136297441437343,0.06427152618457312,-0.0003863566915039108,0.08427164933907974,0.13947324940727399,0.04023797902353215,0.05749133841965913,,0.001973548796960272,0.04309893777830688
SCGB1A1,,,0.022694870986044453,,,,,,,,,,,,,,0.1321509983185565,,0.025748101409231696,,,
TNFSF12,0.026281354971341094,-0.04431408875182194,0.04524752457110873,0.0334053730779304,0.00248751033708204,0.012896809065351705,0.003665992840736853,0.22006738701665512,0.013067990985849126,-0.04032560989634198,-0.0016904497777801787,-0.02165999408341793,0.08776864394464959,0.04010753152505858,0.10841665853659908,0.0899947627797383,0.004490389444173011,-0.04427274377443274,-0.01642238101400638,0.08011187381212939,-0.003024437374736746,-0.024372890331728975
DKK2,-0.043530918683953514,0.041776129363827505,0.02659617785087404,,-0.01643582949383394,0.10055649482711776,-0.02382382814393033,-0.06734835642474483,0.01229390104636985,0.10422884801826908,0.10336051365035036,,,,0.09831580609640786,0.0010664115514822112,,,-0.01354579310995505,-0.04583460403665558,-0.031946922039639745,-0.03648056981739275
FYN,-0.08343119343210045,-0.03937145292543352,-0.04220952606155401,-0.07740880296339071,-0.15500491746320055,-0.007668852110728976,0.0379903716341992,0.2575255422358612,-0.035385713283552875,0.07291796241933,0.027067090461471644,0.08707799059332473,-0.04964796305672452,0.09558284038301101,0.06763751199634942,0.10599957905199359,0.1813173407823835,0.09103928783216286,0.011292115516742997,0.13166204558020247,0.014142483963684912,-0.07542148370124713
ACE,-0.016481292675369498,-0.015675172102291315,0.02302208574838343,-0.0637431560510294,-0.08800137140121093,-0.054017163233196816,0.06756021418635437,0.1654086040076507,-0.01270573595356663,-0.006520175477885077,0.030671643112346,0.039193123254165116,-0.12668600665397603,-0.05275718873216624,0.22262077912806502,-0.015173835610020447,-0.03215183390500934,0.08807359045573755,0.03223036409753274,,-0.012206486284265258,-0.0686282328983605
IL18,0.051867376594066796,-0.04250399463363902,-0.020833929610086056,-0.016917022819077008,-0.04417922697239131,0.01937357538744913,0.022113511256853867,0.27229436391175904,0.0009499540775048136,0.04716592889225386,-0.00974955996327307,-0.009469222882496159,-0.03282264891984531,-0.05264302773461581,0.05829555728301566,0.0074123197517401,0.09156039692737208,0.0007170885381508611,0.0553130182801273,-0.01622538015818974,0.003295622215717505,0.010724095313089115
PPBP,,,,,,-0.019674943661102923,,,,,-0.03426371569542833,,,,,-0.0442753863003761,-0.03282702760673898,0.019479859226424517,,,,-0.024119313222930837
CCL27,-0.0429726225395248,-0.00042757063493918305,,0.009455499796705593,0.030075821474072395,-0.010895384704859958,,0.02800267788029114,0.01869159581142111,0.03337064754823146,,0.019022655636674896,-0.06002990719473637,0.03396557896100434,0.08621112873261334,0.06532384753821022,0.03486459827041975,-0.005263734969559166,-0.012123921602201075,,-0.049163723885493,-0.044633174674080754
SERPING1,-0.03260554179929449,0.0050859882385959655,0.03006381426937654,0.00809383656141691,-0.050413438902118364,-0.025906146034817435,-0.014830657732468465,0.2796343754245628,0.048319991839457614,0.04222841134045615,0.11371126605925055,-0.04403352911955376,-0.04952723470113091,0.06204754597476784,0.11982629124136254,-0.006236801085276488,0.012854863358318418,0.00020231894152905375,-0.01417107719388014,0.014950342261143139,0.0026528537239963513,0.10484730324629946
AZGP1,0.01035534168269308,-0.04756045884692926,-0.04418156098817808,-0.001376939719586244,0.045014545980387545,-0.10281466290310055,0.05376772712531073,0.017499975495475245,0.02860729742533884,-0.050008238826383854,,0.07329297780687488,-0.005845528692206031,,0.04161901741890765,0.08939062569844387,0.07153276359163534,0.06700428299654657,0.007750333135778036,0.04525215806495315,-0.01960403240401592,0.055636668396908576
INHA,0.011549991403442778,0.024947050516338467,-0.003715047396202761,0.022306854625427718,0.06973500401699562,0.025079885415673426,-0.021992313810919362,0.13014225342105903,-0.0116211067552149,-0.045058471347635014,-0.012901517991613702,0.02332534586077553,-0.042191201864309594,0.0006890063511768185,0.055586137445331515,0.07403287768007034,0.08789906132871536,0.0332422481266967,0.07336428816092702,,-0.03223591732440074,0.06916506872577838
SEMA3G,0.021979653520267928,0.03286463381051833,-0.023832821049205935,,-0.03053558172569347,0.041289475824012364,0.023708215613751738,0.10946941524134354,-0.031084148717677066,-0.022176639256950695,-0.05053423025653626,-0.04214328233750091,-0.03623938234202516,-0.07536290373528472,0.17027661241955921,,,0.0028144813628235327,0.042006471095364234,,0.009831178515336415,-0.0329464079795332
OXT,,,,,,,,,,,,,,,,,,,0.023715454115602677,,,
COL6A1,-0.04889232607069509,0.02318703341134127,0.031289259126427195,-0.06968163411706674,-0.011396495762826201,-0.07166624490577769,0.03227364471778316,0.3469974856285857,0.029275365381686524,0.02282977892309116,-0.12805402233839303,0.1140454652276234,0.07560447859209513,-0.07957195054998371,0.2085088907112688,-0.02944206281412348,-0.0843600433592609,0.0529598147527935,0.03660765079209517,0.12924927572889272,-0.0036332991278740126,0.01833703512935701
FGF17,0.012849340071857491,0.03489419425958344,-0.02425712307344743,-0.030493625218297092,-0.020580332330258442,0.015377685603753277,0.042889177308801096,-0.07601704408683586,-0.027919367904206075,-0.03564579341305411,-0.028897439093513378,-0.029627484118345326,,,,0.0875727941686599,0.07196230956305531,,-0.0012510364974101945,,-0.02090743633885374,-0.03665359283784034
TNFSF8,0.003981664788899082,,-0.021471110833959816,,-0.0069221412476129915,-0.01967493856123787,,0.01846521299325471,-0.029177106233269703,,,,-0.006701383582150066,,,-0.012695545799339366,0.020202692124382873,-0.02627281737325395,0.036504169739836397,,0.02031685688396717,0.010356063839273032
FGF20,,-0.013950728784028902,0.055138817144827906,,-0.02352963293471469,-0.004528847367351674,-0.014577706081063192,0.06361825815845981,-0.058004360649240465,-0.04768223472398099,,0.015100257999434178,,0.057423098588580614,0.004540708994026452,0.028799489311430098,-0.01289619985809992,-0.018549528467656805,0.03529971276305921,,-0.023302927564854928,-0.020105768505161464
ICAM3,-0.00813286725571078,0.03493859139468736,-0.004588271464926602,-0.013292109604451385,0.058253127048481644,0.009074531689643488,0.06701968634229154,0.15662072740892186,-0.003177247311811125,0.03917752669413076,0.0322194776274132,0.01821740393341407,0.014713371649242215,0.09825253126597384,0.15971835722194141,0.12681743913194699,0.08066957486176309,-0.0522552862171086,0.030462052001045403,-0.03931471864515147,-0.037094257860705394,0.036704809124715944
LAMA4,-0.06554433914675055,-0.06651280469672663,0.018991185126430145,-0.005931810994295489,-0.04081185830065172,-0.051414830466264716,0.028207767447542647,0.3242648118940767,-0.0068829252631196275,0.0773850967075434,-0.049065559111849684,0.0708920823739253,-0.12974398494806128,0.11041879089500874,0.14968392878871728,-0.013803265486372661,0.02163917504222982,0.008479769004991563,0.06072298925903008,0.044607920008972436,-0.020231474367414858,-0.016029641439692165
INHBE,0.050320404460795796,,,,,,,,,,0.031558710949108004,,,,,,,,,,,
DLL4,0.0072836654369076055,0.002367135306634441,0.016163736749284483,0.09074387829979735,-0.04295724018020476,-0.026184413894633843,0.0806806133468688,0.21387612097741715,-0.02219517973248154,-0.023026173865604162,0.00391385216180716,-0.011388029716968097,-0.11786737360524484,-0.004438399244754316,0.23040302782119815,-0.047496315472958066,0.07840633787385362,0.04471432890515084,0.011965363218039074,0.00773411033914228,-0.003080550786695285,0.033127929836519354
SEMA3A,0.04575450763111481,0.03045738689840841,-0.0239370497045277,0.0006748538050418613,-0.028016538313153795,0.032205537641887653,-0.037693278438975374,0.014930190798308336,-0.015821884669090108,-0.0066070509907376436,0.03436346454759167,-0.013445426141626087,-0.047298580933101714,,,0.12018727067791117,0.030587595530671922,0.046259354076093995,0.03011344398128276,-0.07239730865966952,-0.06354360756634456,0.06655707600153009
RLN2,,,0.006700593652868292,0.056501353966592185,0.006377109728664558,-0.017521007188057727,-0.017125382867136857,0.029798352853489845,0.049554451495095755,0.029915447838095185,,0.008838936857488692,-0.05516548157977355,,,0.06864769414588968,,0.03438282541425024,-0.003141011854088756,,0.19858770747436197,-0.023620433044146894
C5,-0.02617795715640871,-0.03578348898561235,-0.0379180745949852,-0.03694324241288387,0.004861449743322708,-0.0007056321299962885,0.06490220991645614,0.2451290022077692,-0.0017909569595218214,0.017551990408907817,0.04070685741117013,0.05359806023212046,-0.030495420701301238,0.10143725281343449,0.20495193781479493,0.07979521959180938,0.11340082431607007,-0.04601295531828348,0.031089114019967577,0.07257011515060593,0.021456240959744174,-0.012903229493682063
COMP,,,,,,,,,,,-0.009939320929808707,,,,,,,-0.012500385639967733,,,-0.02980784748990442,
EDN2,-0.0294002587724897,-0.05051129784548513,,,,-0.0109272486647136,,0.08146289405857819,0.07774689266104091,,-0.0005755257800877868,-0.021998192717177067,,,,,,,,,,
C1QA,0.01770041831696888,-0.025476429681312373,0.007089681791451135,-0.06028363892113643,-0.0764795159001837,-0.023026398406388357,0.00374968261294583,0.22488962690496953,-0.009387499641378774,0.07074029425156753,0.032299483458409634,0.0132504311843552,-0.061723461252378826,-0.0220334404485651,0.02289195590956521,-0.057453914824183355,-0.03161770987128635,0.010521813528981001,0.08755444278572613,-0.1371484566063356,0.033780871553510707,-0.029341390437964975
UTS2B,-0.023377221250808218,0.044977849914721736,0.058180614938700116,,-0.02085163691421104,-0.021579754462389807,0.016255360100105583,,-0.004573321919743871,,,,,-0.008484570414205129,,,,,,,-0.025709963560256458,
COL9A3,-0.05756812235275815,-0.030956670984145895,-0.003304565769420527,-0.03897891994389524,-0.07279411313459523,-0.06438454383990738,0.056285077576672116,0.2763896557503371,-0.023061304355838627,-0.009653117500611406,0.06782922425341044,0.13261924237845402,-0.12230932573252114,-0.036706589111696636,-0.09992997360258042,0.18335897160739045,0.11112094270498281,-0.03436355826957162,0.0009060195886198412,0.0024171643192539794,-0.009000727323002144,-0.06493815949450446
DLK1,,,,,-0.034705263786150575,0.0033699730633989095,-0.013630007804763075,,0.027710790417494774,,-0.029182637186091983,,0.12247501006090829,,,,,,,,,-0.021465548791885825
HGF,-0.0010116872586189594,-0.02662608999601926,-0.007443737494121189,-0.0034006360430873595,-0.007673427420714059,-0.00935178935264648,-0.03915932681041351,-0.07925874134431447,-0.02548353541971764,-0.044924004037455355,-0.019789669255740962,0.015098970740459764,-0.08329752949565745,0.06506105372936513,0.1006650972188266,0.02420714087589431,0.0524140683101784,0.012455983408880617,0.021919253591679996,-0.03147983941028775,-0.04183081949606848,-0.07738414160285863
GIP,,,,,,,,,,,0.01971492474689426,,,,,,,,,,,
P4HB,0.035979463194483946,0.07029916378974348,0.045128411110253036,-0.017038482547957593,0.10947139132054645,0.017702576281197518,0.0708651754648998,0.2523766664420369,0.05743465183122452,0.06447167109542234,-0.03810564856621265,-0.011174924625131474,-0.02160573563269704,0.023927713173577055,0.14240081590909534,-0.10701247071498511,-0.14553106309529512,0.043331455365688824,0.03501585892605618,-0.0044153567531700225,0.07379407928532361,0.12546380688604658
ADCYAP1,,0.0038656863734387514,0.048096122361559926,-0.05474957573624807,0.02910771108213673,0.00500144871966514,-0.03870020781829284,-0.07825426877976357,0.00845066084202738,-0.04650922973009871,,0.01648914480016334,,0.04674845257448291,0.01058691140413672,0.09255494786658129,0.09638999342006752,0.04578128972201409,-0.003732747954520418,,-0.013229621320107531,-0.04867606179630146
GREM1,0.02720325952754403,0.0762059087996121,0.05801305520929958,,-0.018022351411915986,-0.008985857651908478,0.030088799395224516,-0.026574445546589217,-0.011631904408303462,0.03238853657480936,-0.11962795780448128,0.02151385092993936,0.004687202027638992,0.061969787266203724,-0.13509865150043315,-0.06363174265701607,0.01692174187271983,-0.049033934683262996,-0.025033204127214298,0.028487316946111445,-0.020074826520817223,-0.021112772061329093
EGF,-0.021748246724426025,-0.04419378472733678,0.05265534220869865,,0.015542310387158509,-0.021832572345512613,-0.002250985196711038,0.15480752461060504,-0.03264970645672607,-0.024513250878620944,0.10071671742588169,0.016845085610743497,0.003947986686843872,0.07224194169840391,0.08733543447581374,0.03639517045852303,0.10285496224344204,-0.02213047971553956,0.005180812014664796,,-0.023579802897311826,0.00588558081371463
VEGFB,0.04593654745112095,0.049743987197222096,-0.03514553743018123,0.020337423652972277,0.03656976890361124,-0.03065587560496196,0.00045862831594279253,0.18235162743322547,-0.01825083318639792,-0.02010778036002278,-0.047731617370284904,0.06208384673945542,0.03802900648454606,0.07042762176926108,-0.04412879766760526,-0.02925483690645957,-0.02033119812425065,0.09529518533624429,-0.03987079129924821,0.06291610944807727,0.017208782043800105,0.03825944109016212
FARP2,0.02467718449526185,-0.011701373442704534,0.013903271375101674,0.011425877418940968,-0.008333565263420595,0.014437056106177742,0.040689715869320076,0.16931765371799395,-0.004962209571007247,0.013997882129388814,-0.06761628805141545,0.03146615365244219,-0.05832787518651191,-0.004806893516249089,0.078048498397192,0.061160772701331474,0.03320663497979393,-0.018276439547364128,0.005485326054456948,0.04297860687595102,-0.019345593247065265,0.06174560722634293
BMP3,,,,,,,-0.0198886422808418,,,-0.029226656064978023,,,,,,,,,,,,
IHH,,,,,,,,,,,,,,,,-0.0067078417113060704,0.008207129123948886,,0.03096505133352583,,,
LAMA2,0.01134499247479265,-0.016022404722869362,-0.04952451999829449,0.07056091756971618,-0.045435206925193546,0.000834593367992185,0.10645573696067415,0.1432346837933001,-0.021160714031490318,0.04170104518583669,0.12914240436707097,0.03953626203126171,-0.12667430309124203,0.12084921291854485,0.27229596310476567,0.02120021842849451,0.10366560088179949,0.07011459061899776,0.07792410015919811,-0.09306235658380672,-0.04204864890280666,-0.011426203865941262
