,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PTPN6,0.04126054227149765,-0.0816729472975537,-0.023421909663864888,-0.011382611109717116,0.0061440363825544,0.02131654399581437,0.03803737621918853,-0.00806016832306972,-0.018104578251600056,0.051006267889653595,0.08243275148398341,-0.018072713523521126,0.01808692517762427,0.058823767466139446,-0.016045118277558307,0.0034002170044740896,0.02470418578373104,-0.024272111980222534,-0.025490915100718645
PTGS2,-0.02762162543740899,-0.037219617968346407,-0.01948933865434572,0.12290061125860793,0.013107359009614154,-0.024862466436865124,-0.024676492899724196,0.02184160517215162,-0.024350260995924834,0.0020941087640573247,-0.020406269230191367,0.021721613734295646,0.05765043730106237,-0.08540593217092687,0.012694364328536408,0.041618076966365374,0.003253060733905603,0.0035899765201063446,0.042722327950868055
XCL1,,-0.0002803260383836208,,0.020298922784756656,-0.01430041168174605,,-0.017827955961251488,-0.015803130698118367,,,,,,,,,,-0.02577392972346691,
CD58,0.04704255795303221,-0.008097507506964573,0.03282631039214328,-0.041664672310323905,-0.037941527221928124,0.048467193726726955,0.0366861732737334,-0.0694196147539353,0.09510334785394169,0.1156983571744768,-0.004050765964740385,0.06123837917397763,0.043744447973249924,0.07499134363946154,0.04277690727933778,-0.006076045427048149,0.07081251464669694,0.03808326390416741,0.07240414465797415
TNFSF14,-0.04258858202664333,0.018395344946786803,0.03642467429604486,-0.004601135851523033,-0.002224259501439751,-0.027437167727377882,0.05382615066748538,,,0.009329940006498755,0.03747133692472843,-0.04024876802012149,0.024923338649688563,0.0279238247859016,-0.038735008464156874,0.008692564699439362,-0.03472095859594663,0.02797430695483658,-0.021839528678596426
CNTN4,-0.04681910383949615,-0.03318175147906737,0.00022367133278545498,0.05365899270184202,0.12507923453333747,-0.03781309674650185,-0.011968678622706114,,-0.031707857242053265,-0.031800216016469735,,-0.024488950850355944,-0.024586303517470747,0.014756912141806229,0.011611961308218474,0.016918684666769993,0.006926920584507718,0.02839047571027588,0.1399305312938594
NTF4,,,,0.017729221168117128,,,,,,,,,,,,,,,
INSL3,,-0.016779530220581613,,-0.01937956460254711,,,0.00930903785397906,,,,,,0.02205631594275072,0.0015476154128178992,,-0.013379668934935345,-0.03606135774248096,,
BTLA,,,,0.019471876986115317,0.05879821988604199,,,,,,,0.039715449778086505,,,,,-0.022732653049597255,,
MFNG,-0.04404624312389544,-0.0107990616023259,0.025963686898538785,-0.02960601216045274,-0.02923579662715808,0.07275971533245049,0.016316627177376936,-0.01834325967697887,0.006108490029525771,-0.04227128500842232,-0.07666277766114811,-0.013015955644665796,0.05783771720569648,0.05269577162569191,-0.006682841014749329,0.03292148696743864,-0.007660936539600598,-0.00022009162673336904,-0.06907410110566849
ICAM1,-0.06562963248762765,0.013184715266919974,-0.02051811047164347,0.06166500403177134,-0.017108170060153034,0.025909643435102287,0.04233062337673227,-0.061161782089967816,0.004406565101576086,0.004306891559301647,0.07850079017290361,0.04544043732135895,0.03930692215589574,-0.025888387225128148,0.03726911198759971,0.03892398339886802,0.04393374011176561,0.02608969662208038,0.015458483130547795
PROS1,-0.04010984818856348,0.00037463741609570687,-0.008924519681911273,-0.00706220985869021,-0.015965052436461635,0.08743353887316697,0.008221032558365036,0.021879671566626124,-0.009151864941437871,0.005508251583018421,-0.0027670113100155473,0.06369407665119643,0.04985991921845602,0.07932557430633888,-0.08850059460412062,0.006717619634498646,0.0507403073944597,0.0363844521506393,0.008504444816930289
CLCF1,0.028562460628206537,-0.01911999200689138,-0.014209512312325966,0.05814337452029944,0.0057920224564534505,-0.0670882795452015,0.034956886569925134,-0.025765401831504494,0.053811610729900525,0.057444420036136555,0.0862277541079141,0.05928828756588258,0.04380123564093536,0.06637483100130163,-0.06579252266375554,-0.024998728448018204,0.046486913699553364,0.01021569491300399,
PSAP,0.015579951590825359,-0.028343695543332863,-0.05939048717371089,0.0349800661037914,-0.02626326046692007,-0.060616016855482076,0.03691436232024237,0.019112255206799288,-0.007688260135939919,0.025340860597704084,0.02251126745534232,-0.0029013421641023275,0.1227325544140293,0.04244794065454617,-0.01868157325828137,0.007467636524767545,0.04964251923973425,0.020173673582565277,-0.042161213463549674
EFEMP1,0.02802628732517301,-0.035920259979410875,-0.027454147473409733,-0.04044249662389884,-0.04263696945746095,0.018193810593962564,0.0676047646525668,-0.05445966474379225,0.0456650642024008,0.027511140449042678,0.07990307686711601,0.08209487601221796,0.018571977358576443,0.12391147715569732,0.07603352152637809,0.021369131862429266,-0.008685531100863241,0.07944626009295544,0.014532792644978493
C1QTNF1,-0.008478753326319689,0.0113429565894555,0.0138128753475392,0.018807106388531575,0.0062727111807482985,0.018364519167961314,-0.04788542695065775,-0.009816290154737782,0.046398618445996354,0.024734542831410047,0.058639469766872516,0.0068175291582771875,0.094534721955505,0.03209679868801191,-0.045952607912175994,-0.05055848508031169,0.04040670203161885,0.0338283585259555,0.08773847866544471
ALB,-0.04005786486315327,-0.025941591581596844,0.07863853844336638,0.041777767047329176,-0.03521553617886012,-0.022087425413082666,0.0665325007299117,-0.014649414197138748,0.0682607642281752,0.007980484764803472,0.018846121354507018,-0.05423677304654991,0.004193496165054452,0.0891328683124285,-0.037975832961048145,-0.035188935660920385,0.046288887487949154,-0.043158799036497136,0.014385452811996425
CCL13,,,,,,,,-0.027920295848862818,,,,,0.0009546744790683076,,,-0.04608300494815905,,,
EFNA3,-0.03280446878681384,0.019222433652873478,0.009729535868086213,0.05795032692942973,0.03911582870671951,-0.04895571462707527,-0.016961560707242727,-0.0035373649889289083,-0.006340906156866795,0.023705111454580107,-0.017712802499749887,0.08083332894504065,0.07577931156035778,0.07931678298528667,0.02162345810437338,0.06293456313044943,0.05028515230873638,-0.03459933529196798,0.08771777916641472
DRAXIN,0.031406268477893066,0.028672034673266907,0.03425545761947102,-0.027974846619413796,0.04593320803043466,0.0952159356670204,0.025237957978577825,0.029570322803875695,0.05781422341871139,-0.021720246060289612,0.05377710734221272,0.025308787981928964,0.036479902011604455,-0.045279000442705955,-0.055666711258471044,0.03942831886253412,0.15479391956144742,0.02490575833366532,0.03020450674206531
RAET1L,,-0.013071417002734188,,,,,,,,,,,,0.1629946117988752,,-0.0184509093226553,,,
NPTX2,0.07360684217980384,-0.01772063945455992,-0.02510414006494887,-0.027898568811298124,0.08460397499587376,-0.08650481516081467,-0.018618358434502085,-0.033735435273836586,0.024690556653500007,-0.11546829885358903,0.06612132772828533,0.09420680903385151,0.005305523909334149,0.048030811582787034,0.02061488423080045,-0.07180514030301263,0.02310327913099296,0.009438172053629401,0.049432910605136354
FGF11,0.04581126033312508,-0.04609324572150915,0.040911203014687356,0.05534141900532433,-0.02731113289681214,0.0325326739967739,-0.03533789217113755,-0.012146152500269953,0.08879273866993351,-0.010894022864410732,0.03560914722039088,0.03134006228871308,-0.0059509323755198885,-0.026339802769641218,0.03818965205398796,0.035874320263324135,0.08662942650780386,0.10017873579091163,0.08599355205844904
CD59,-0.05380910285532081,-0.00022133023482889114,0.0026932267279941085,-0.06474563801991229,-0.0061350860454732,-0.062209901536825214,0.04048100761542166,0.06014179745663543,-0.025345365410843954,0.10307314597807514,-0.06291664622144787,-0.07858466240355573,0.06229267837831366,0.06216373809112695,-0.015621747008965263,-0.04909691388913629,-0.007413156589911199,-0.00028810261189472753,0.04641647341615348
COL9A2,0.05132901759754889,-0.03588519899092736,0.0010118769341715594,-0.051729388504759825,-0.03071313545556692,-0.012680877454347114,0.03331690128997781,-0.013693887070730321,0.03883516115198755,0.08284649012285189,-0.05497304022221892,0.014634846915237055,0.05827780143247075,0.06278135880718609,-0.03837209736976265,0.05023918494716738,0.008277609503164007,-0.0385593325420365,0.03889986575458616
DLL3,-0.020193283232687074,0.035668102950704134,-0.031029938118993062,-0.08251385883292985,-0.036208602713382436,0.036710187150074236,-0.021908961504987407,-0.01877204700863293,0.02741769028222073,-0.051879450320427754,-0.06450967339992607,-0.009990545206849206,0.027043527694703848,-0.00935941109969219,0.018743161404385745,0.035610484417390675,0.00047492027339064464,-0.046784128453519876,0.03456011460768446
FGF5,,,,,,0.16029989326848315,,-0.035342969881754636,,,,,,,,,0.0020417955300087018,0.00947899765869259,
LIN7C,0.02562020335603175,-0.04092120008050159,-0.0098471542376434,-0.015436148128162706,0.06695097069067334,-0.020692179374494645,-0.04941678828638001,-0.08173455981411157,0.0177127150030466,0.05781576280583656,0.04710944927355172,-0.04073118142465025,-0.021099046751898633,0.015922383751048055,-0.034200785619354836,0.005281179303382607,0.037017854566512624,0.018363210113612888,0.02096696885232068
GDF7,0.1767403427012519,-0.019653180622402427,-0.019132096107667244,0.05468652549732482,,0.07876397575364287,-0.0017304884728419141,,,,,0.04271075538145521,,-0.024535396479937875,-0.044478407097915736,0.11865451083411187,-0.0004426902456435771,0.01227833707012157,
PSPN,-0.02146567613809199,-0.01732703949844379,0.013834676670055657,0.07970705901438158,-0.02857447348773542,-0.005469022146804865,0.001205237859075388,-0.04280238053072775,0.008806079115812535,-0.008960854950882459,0.006700613575634704,-0.02552666828874844,0.054373581355284036,0.04478213807178255,-0.025826232337312665,0.01616807307654134,0.06458062833549462,-0.035063294397193204,-0.01933134003836317
ANGPT1,-0.03042699805555667,-0.0032283247832093527,-0.02889869757974221,0.025790110642963517,-0.03719191197174658,0.031735004787766696,-0.019307900759412872,-0.0031383186807093784,0.005773512813580139,0.016782635889149633,0.04326344376754691,-0.04508540977555855,0.014483744072625444,0.013088247956344508,-0.00388361738369389,0.026132166142317854,0.01547546027491986,0.023616981774656595,0.03822287395173362
PNOC,-0.05389838920166562,0.007591103754374148,-0.04003751449721605,-0.007076270369415963,0.04157551784273561,-0.02710781813622414,-0.004489695103211634,-0.014649414197138748,-0.029218689521551003,,,,,-0.01051529623561388,,0.03302868665694652,0.007772925652118811,-0.009104876354195565,0.07970930431310944
L1CAM,-0.07128096619787676,-0.0026146896190724824,0.008916481547834448,-0.0072126383396515364,0.07681431683826219,-0.024969628516640977,0.007378065199761518,0.05144279902002181,-0.04616483930437169,0.030115615565850712,0.0385201455273905,-0.004697862486700376,0.0137674944394312,-0.0689114001471043,-0.03160607716259274,0.0717895175056026,0.011451547358592024,0.006930641476004249,0.026698623455035698
APOA1,-0.019337301275698573,0.043608005564434386,-0.026495384675502005,-0.011318351586750737,0.07708556710353108,0.0157537749089302,-0.016298363325361637,0.00816844207596955,-0.03757355085264101,-0.011217850835602656,0.0039403884427897645,0.0758292057167139,0.058387719004492494,0.02714682778759459,-0.045558489436815224,0.0034442204396638925,0.05965848956593275,0.038078676829383346,0.08025542820706685
PSEN1,0.01123420499074598,0.017902004531983824,-0.015892756050118376,-0.03040249330348258,0.037718810806013504,-0.02513269498722525,-0.045704905695854336,0.042321127984994066,0.062125566595646615,0.13295735335468983,0.03447125803342607,-0.02408926299008143,0.0033212998432619145,0.029518360867976073,-0.03233476012063097,0.002752073766030715,0.0170759366237407,-0.016999480003789483,-0.04684997350728645
CALM2,0.01599302263735368,0.005609503539873142,0.0019250935960486591,-0.1082532949760268,0.0632696717294636,-0.10495867966965926,-4.19229912764906e-05,0.00968192628483934,-0.05980233995230425,-0.044102266333617156,-0.06216334190022269,-0.03020917572085016,-0.009699218147361643,0.07264417217201587,-0.008480990020115929,0.09944674472037611,0.03472461807571597,-0.05068926527033719,0.0983042347990314
CLEC2B,-0.008899509279972267,-0.03487451300529689,-0.027915167879548685,-0.05225627380899969,-0.030419923956174242,0.06664885098161791,-0.03539508362041752,0.014052510530748767,0.019991462283010963,0.025316817293316914,-0.007954501411407794,0.028254906152217932,0.01741068405248579,0.002907418141190825,0.00965653573675889,0.034562453240258556,0.03112133790159158,-0.0067682592388440405,-0.024057850233710338
NTNG1,0.014571595714952703,-0.007038375936433078,-0.030221533843944035,0.007147983226786171,0.04512977521015362,0.05148810853996591,0.0589379041806518,0.009320895339365524,-0.028903680502714878,-0.019545142655363067,-0.006550076216124607,0.056141457918608965,0.04265850093089696,-0.008363767524991475,-0.017698675042827634,0.029856655309712352,0.08312692654103626,-0.0032973056668441376,-0.04277286733747845
LRIG1,0.041369319760952525,0.011556268941990836,0.006042025611965425,-0.09154759757007225,-0.028334559707336747,-0.00822137351684589,-0.04504070005156313,0.00023461101861071217,-0.03996090190100741,0.02483966132701002,-0.08018426446566293,-0.05144759667367624,0.004396236813820518,0.06113356662115696,-0.053803100354958985,-0.021339123982588283,0.0654688855270373,-0.017311853778252756,-0.04032729253564516
CPAMD8,,0.028666483775715134,,0.02732426149727169,0.11946423338089018,-0.015910796626301855,0.06610576178966764,,-0.027274209933719526,-0.02863854652260201,,0.06159904689611009,,0.06248356582386172,0.012537073652260833,,0.006676786029032275,-0.03304126177643461,0.0420613624396015
GHRL,,-0.02470657863008667,0.04314494181118526,0.03560522320670115,-0.007577627618320837,0.07086192606312754,0.021941406243862708,,0.05327779693796905,0.0765292816720696,-0.016973389402299126,-0.04462704942641153,,,-0.019293061929663756,-0.014492826601415747,0.026029450876006898,-0.02912621605171108,
NPY,-0.03189218934993337,0.01447945979772159,-0.03549394116466046,-0.027234150423152855,-0.013712671230618525,-0.019689410154388215,0.009046593371069299,,5.63367309794931e-05,0.08455262779047282,0.024611474801800735,0.0013979800566055738,0.1421522449416352,0.003830025961696018,0.06929020749780655,0.02235555316538667,0.02822719895381599,0.003974005691811439,-0.10506829764582955
MMP2,0.012534986752300326,-0.033809268216335446,-0.027055803534856565,-0.076818476132624,0.02148163674488214,0.12670300414072544,-0.012540525627178138,-0.02738528377139361,0.013242041028024775,0.06965894533623417,-0.041129309175639714,-0.03603918070908606,0.04307348911698695,-0.024413946690843905,0.03045811402013609,-0.06807078238806304,0.034184955458660536,0.03334746569945976,-0.06673360882805195
LHB,,,,-0.019963824663750372,,,,,,,,,,,,,,,
PPY,,-0.022040992192292053,,0.0500724207077975,,,-0.010146532579998029,0.0420815747039515,,,,,0.0490625236370305,0.03977543970691061,,-0.03205003810291018,0.018019755097835675,0.03712411745468335,
ALKAL2,-0.03699256058255232,-0.024513389320195977,-0.01535664173383498,0.038203373262987714,,0.024744318010149816,-0.024475072296633687,0.025180875413798664,0.05407217568462472,0.06302602550768728,-0.007261520378990983,0.0035134816455954206,-0.03264290385662244,0.039360556993312826,-0.01284420414799692,0.014315062319671619,0.08041968015358578,-0.036526087850596765,0.2394488826901389
CSF1,-0.014089326411274262,-0.05216177777559768,0.01983135977392712,0.006972481150456211,-0.040739999551776956,0.03289276936731493,0.03081617313193979,-0.004184676817878059,0.03728555458460113,-0.05566534970079285,-0.05164931005138689,0.07389599308327899,0.06606287204129317,-0.01922331290630151,-0.03141081316146993,-0.03225743911727461,0.01293568829601469,-0.012317780917128691,0.009568340170814645
SEMA4C,-0.028991822492982103,0.008928654878011042,0.050687317705398395,-0.018627257987034414,-0.00041866064916033704,-0.04357827669973169,0.03710316432553416,0.017752504582883258,-0.021058432794328445,-0.0034129753075221713,0.048262789166735674,-0.02626353439611502,0.03213075466151132,0.0433071759306601,0.0529353023114405,-0.030073316834335877,0.03510709007146729,-0.0008339946570971196,0.12405736348946042
BMP8A,,,,,,,,,,,,,,,,,-0.03236700972813276,,
ICAM2,0.011868983703540356,0.010003170288773422,-0.06548819837525663,-0.0021528229032593683,-0.04254929479259126,0.1015758620403533,0.06606076680559034,0.04100063829555203,0.007979397855348257,0.016247757030565833,-0.0011917105505056572,-0.029149706575973777,0.046082157241171644,0.04999291903872182,0.01765255379245573,0.02710542675732143,0.022886502066028394,0.0032106718691833546,-0.006408923335985005
SYTL3,-0.004044234784288623,-0.005126115217866854,0.08373779028572907,0.030175181615149378,-0.019936022143050135,0.02803101347942737,-0.010244400415057128,-0.01710835823950895,0.01210253866444556,-0.04919254061158703,0.12139705859864126,-0.01506933244107267,0.07134613734010789,0.06893507883484075,-0.008007577624107995,0.05063038609867334,0.08502612178477739,0.0061963428314848615,
IL1A,0.0023114561662009167,0.011975899082386074,-0.030642094724454418,0.051456540398152346,0.03236806394945031,0.011783642170822199,0.03081228204964492,,-0.0046302712103586325,-0.049299765008070165,-0.041571709772344444,-0.020774355971556187,0.10244708564215217,-0.03903712481820109,-0.027434022361783977,-0.03733525790128477,0.011122311241254014,0.05047448866439346,-0.017963937225503778
HLA-G,0.018985002466329642,-0.003578096801849701,,0.006765315014673426,,,,,,,0.013242225853922464,,0.022704048971557415,-0.006123053639206846,,0.07652149517752392,,,
PGF,0.04047176471170411,-0.07920277237952897,0.06251181097152803,-0.03600229540428861,-0.02481698467731297,0.03742715836939565,-0.029291999870837672,-0.0008375937801484673,0.043095978807795816,0.06124444222338033,0.0013430904715091801,0.06954658845112237,0.04166060667951796,0.0024577338472713114,-0.044632440831900114,0.017788613494843536,0.04634324884970304,0.05942921322928985,0.0904556612018124
LGALS8,-0.021378135367025694,-0.012416205122640942,-0.016607460323696033,0.027800532159512847,0.09308397643332471,0.0543526301747047,0.02796817255636411,0.0355054422037128,-0.0032608638387137782,0.05408090696779484,0.0722407941318389,0.034722179124055945,0.06394682436756992,-0.021149788802781115,0.011397215229053155,0.04028541378599369,0.03975667270815904,-0.00880848843316847,0.02261080804340638
DKK3,-0.03918460259184929,0.010446707152361099,-0.048989035492932695,-0.021699617545503865,0.03261491523081105,-0.046134976251192096,-0.007506130429831678,0.05324896531588703,-0.05789842778870211,0.02726061135261812,-0.02203781567425209,-0.08519398391840759,-0.007361472276031332,0.07828812684670888,-0.07834796145774794,-0.04217057128076017,0.008968912589956777,-0.04952828842941767,0.017705241493226526
COL16A1,0.04092682445970996,0.0036097504167675438,0.021398112094385212,-0.07314915741920966,-0.06154271808853655,0.014149734182815895,-0.024773179187856906,0.014612382709561849,0.009898699737617478,-0.01838423502706612,0.017875497227440557,0.03405602931417561,0.067471272205977,-0.01774359136283669,-0.047664525987956764,0.017342863714236455,0.0620324501314182,-0.004167015266236669,0.11855471573850462
TPH1,-0.021753764900807843,-0.014768629758043121,,0.038239498554540695,-0.01782315884631717,-0.018913923009165286,-0.02346680071914224,,-0.017771281382539778,,-0.06480535706559895,,-0.021528942340919937,0.006970531776729652,-0.03982803977120557,-0.005141531240690606,0.007367564653468478,-0.03797987685729888,-0.039229352883194936
TNC,0.026415821613127343,0.001201789073913732,0.009154508749492994,0.052002588831262915,0.004551254388590288,0.050379662274296515,0.015669563006826915,-0.024572015665952414,0.05978336695290257,0.01876376586175944,0.12315820015400283,0.09507313501433226,0.07554520010926326,0.0077004554906656714,-0.04267260233872387,-0.0042316941908614025,0.061575527062920625,0.07703394681822369,-0.08784493575466185
TNFSF9,-0.029142975470703464,0.02892590467222962,-0.025679805908629158,-0.03457880345599336,-0.0012108427455047904,-0.0029581770031441522,0.12139203600446441,-0.03206786193500959,-0.030151123281982252,,,0.0005023583558611191,0.06384359353991752,-0.03393264043101123,-0.019846615281076976,0.07839126340207622,-0.01685650260085272,0.01520309090802643,-0.04293636842557554
C4A,,,-0.015133282090590014,-0.0236682725940034,,,-0.012028205436644904,-0.01606864596766117,0.005636304655970277,,-0.02601754586916663,,0.1117228939937591,,0.0019921658971996797,-0.033750233472919625,0.07825929270046658,,
CNTN2,0.01329545965373399,-0.006238545786576987,0.009697773428250487,0.021481368641838465,0.04126342248183646,-0.05237630573364047,0.028744222884078734,0.02728979785746213,0.021773476127962932,-0.0926059445716991,-0.007113773829307758,-0.07180294296849145,0.038544173844006414,0.024490609248070973,0.038134213768770776,-0.005257071626101793,0.038448756140831694,-0.029387698367437952,0.05160346955901817
F7,,-0.014407911390351568,,,,0.03200275695909971,,-0.014649416252817049,,,,,-0.042768681233813305,,,0.048599418017044684,,0.023263465043953567,
LUM,-0.0018833335195942971,-0.05792783912531274,-0.022311724709409536,-0.013114688514028323,0.021355498377339757,0.0358458787827303,-0.0005693431215665567,0.0068734997764648585,-0.020235737912779075,0.01958757496561905,-0.03048960096082478,0.03585139539531819,0.009662884305990696,0.03229350996638414,-0.06077482372122829,-0.02761695423592693,-0.05040613180980348,-0.0037369382657251797,
BTC,,-0.013071411558068902,0.019155039403539346,-0.01311280789149747,-0.052309500243126306,,,,,,,,0.0455555242222779,0.0484713695980788,-0.038603642490162814,0.08852520739742314,0.024361256579592188,-0.02227007762113469,
APOC1,-0.039944791467751664,-0.03115120494167992,-0.029971187979362355,-0.014041029426857995,-0.021926717316178165,0.061935791593983235,-0.0038595051477140654,0.025946849251630502,-0.007489790539184705,0.08114683158755927,0.02676904018387664,-0.06031260452130494,-0.05401845139664072,0.09833107098185528,-0.0568469146906813,0.07608681328537319,-0.020368934512143076,-0.02119505524428744,0.02530802481794223
PKM,0.007643375210584077,-0.01471537120594949,-0.03294980333918796,0.12290197795757525,-0.009204990630001415,0.015731058476981082,0.03371298610161078,-0.0013698904853977944,0.022795921253599773,-0.051996220475305444,0.08215337264866218,0.1576780383689253,0.0588931323404547,-0.043135482169282105,-0.03695672168052195,-0.006732251934203741,0.054406281306545866,0.04937121429848694,0.08880362161465431
TNF,0.047853643364871266,-0.011651556408794997,0.025425232367646634,-0.018371041935409352,0.020915944640383058,-0.023351054748970246,0.013660270341912443,-0.020853650765372756,0.018736773903863295,0.09326590557838502,-0.10927037684916859,-0.04720361414785084,0.04494708589461857,-0.028621102739424153,,,0.06411297192722712,0.03417604085950921,-0.037576808692768575
GNAS,0.0003577119695632251,0.025333748163993933,-0.012029986855954536,-0.13516851337163005,0.016159138817814743,-0.028125826845515428,-0.06591384699820338,0.0012231206104501696,0.03266165663627703,0.11109089779203263,0.003973746540939852,-0.07470002863716084,0.024930533683869185,-0.09649640658667652,-0.09494833421885467,0.009201761488166177,0.03540902806257496,-0.002979689004138942,-0.013583271808689481
BMP8B,-0.007570391880637441,0.019933450827900653,0.11340450402919439,0.006975644903824502,-0.05279887322502627,-0.018258706810025435,0.08593152765382148,0.015278578884314862,0.01717259328437797,0.0776187945099228,0.06252849725117249,-0.04109605563988324,0.050876120299865255,-0.013299574962449587,-0.019482182805852025,0.02216641587121029,0.06376243900883125,0.011146363768922706,0.033767676544201944
LIPH,0.14651261191942583,0.09845183000484327,,-0.029984595311474047,,,-0.009698021690334405,,,,0.11849740035315409,,0.06906247843593753,-0.03191006724459825,,0.11346302580472625,0.027327250866526574,-0.01795612774159836,
CCL28,-0.028301604830741456,-0.020773909752507418,,,,,-0.01493335797894785,,-0.014093398123433208,,-0.015753284243386408,,,,-0.031099240443637897,,0.06138759471728323,0.06205133750866087,
PTPN11,-0.009759926169800053,-0.040368284228083154,0.010291104684784173,-0.021029529945579006,0.01284425564258193,0.033893632712706755,0.04187357570420619,0.00875631429481669,0.0140494288791561,0.049707906714017765,-0.042300087997107605,-0.04074000607362799,-0.029979578138488887,-0.08774358212510033,-0.034071638275388366,-0.00041158037850115846,0.01574495063359848,0.009849544643275239,-0.05549773501384873
ADAM12,0.007341516535516948,-0.006948476197148002,0.07301218157617854,-0.018171055826301068,-0.013518515889435102,-0.012105008474973825,-0.02086467935687922,0.011975614606739116,0.03822057927209146,0.02987030142099089,-0.007682626696052269,0.004595781896656759,-0.0313750943627422,0.06370115425783618,-0.06993179393933999,-0.002011936418954978,-0.014095867846451142,-0.04191875600848376,
EPO,0.09767258611301152,-0.0030837467522068854,,-0.010991604392509506,-0.019125154053145643,,-0.010146533022896179,-0.013319814541334327,0.02047261920859661,,,-0.038525749179980584,0.07769751624815918,0.017220987970858453,,-0.03195293759648209,0.0047761684699205425,,
EDN3,-0.039059464609676756,-0.02572624669216203,-0.0036122779385875585,0.03878213307178065,-0.01959290538961883,0.06737647160800767,-0.01572662576013144,,-0.01795465719542797,,,0.01818382836216499,0.06002174325444368,0.038170181159920276,-0.004589186790851885,-0.000196314786134451,0.025853140962371447,0.028238003665516268,-0.007912502227771373
CCL22,,,-0.019132095644375915,,,,0.006094931381442174,,,,,,-0.0015000981642663775,-0.016692097044907355,0.01804575378556219,0.07117684675361959,0.07147816697570729,,
CCL2,-0.008369288283704094,-0.029880530564242832,-0.00744759432624446,-0.0703245808242123,-0.007143275845839888,-0.03773690878361089,0.013214277639692783,0.0024770923241249857,0.032808628968378,0.03065872510297587,0.01046277828706125,0.01295386727466151,0.10482494242037664,-0.022917144970627724,0.024233699164658833,0.023021153080120878,0.0457621547814133,0.03298319189467733,-0.05299455909536639
DSCAM,0.015514826662934172,0.05305297714661498,0.07386603208707006,-0.012807561412170789,0.04565379157832425,0.07913720787197334,0.04243000699675408,-0.01959644067873595,0.04516979218325767,0.07383585191963994,0.05944758772016159,0.024226506225493435,0.008861250174088646,0.0201459408901654,0.016132485338559405,0.04760949104863599,0.023380460608548048,0.012461854325662021,0.06570993920315293
GPHA2,,0.024718443887835923,,,,,,,,,,,,,,,,,
ANG,0.017530741600301544,0.021402886766262504,0.011766451056302134,0.05770359317708591,0.004336235275279764,-0.01929897666354986,0.03485955421718437,0.00029396548397974895,0.08076456646984945,0.0568913134396311,0.07973728670234405,-0.020161992288580677,0.048378042020883305,0.04240531817571866,0.021898022722316408,0.008168535988652494,0.025515916523854,0.10415291623153705,
FBLN2,-0.006039640621752433,-0.051045723441244854,-0.015239202614767841,-0.0077311370364706354,0.06413717333356966,0.004369111451449986,0.012257321858025864,-0.0027798112503259398,-0.045384801571245116,0.001568909160249329,-0.006157857891963476,-0.000429054549453798,0.04083815770242685,0.06644080775795728,-0.03914831304868126,-0.047385514674463926,0.0026752437373767568,-0.0321372938137735,0.022268869727047554
VTN,-0.03663812834996055,0.020631495584488627,,0.07195228400464783,0.05759023889797886,0.0032311395707625506,0.00026069655124394257,,-0.014766867051205671,-0.024288449395189968,-0.05446857983980684,,0.04338250761892746,-0.023304109435044008,,-0.03209871608478083,-0.03334495128402728,0.0419746422191574,
VEGFA,0.04564242004688129,0.020361005887316628,0.00887014285768074,0.09957674004779742,0.006524211579817651,0.06700735525603681,-0.019804943745344052,-0.029274011317037402,0.05901917517630397,-0.006977792847039108,0.0912139180467549,0.09721091542490884,0.04622175467947305,-0.07076983386791748,-0.050823694229046625,-0.008525610902758262,0.022053881599551732,0.06475001560960467,-0.08457682829063942
F10,,,-0.021838077089444855,,0.022151933857944738,-0.025871279584432045,-0.01112545415792288,-0.0011982697847319611,,0.028409995294703155,,,,0.04742335089394028,0.055635661881264745,0.029525850854329863,0.026151801106867722,-0.041848023291711896,
SERPINA1,0.02714104880846933,0.012272858260606393,-0.010725374517292647,0.008069654831239509,0.031100696165611976,0.017601280097019924,0.001384565165671475,-0.018910560985451613,0.022242114242743097,0.011285740622832502,0.05567078670425937,0.008415643258187108,0.07429250120258624,-0.01021359092164046,-0.011137279159642742,-0.0023672818515563863,-0.033369680108079725,-0.04238487421952686,-0.02609162550061366
VWF,0.02153479441570534,-0.059181017340343554,0.017782430020315213,-0.059967261453573235,0.010363149169095765,0.05842106718263303,0.04657409862991366,0.005301778965287811,-0.016632526910852857,-0.017468353448831866,-0.07582853365494069,-0.10722462006782271,0.034394415219453627,-0.006020976205222573,0.015981661991763936,-0.021566783403168942,-0.015125302844548914,-0.02753256898924194,0.07894502751037431
GDNF,,-0.008120203282473369,,-0.001379163345433504,,,,-0.03572408523038137,0.05628285523972059,,,0.03301087765770099,0.007740366244230306,0.007420247472423712,,-0.008984090185976658,,,0.006623069877150393
VASP,0.009237434826742219,-0.002732233696234729,0.001325378621097324,-0.0386670673451326,0.059421638246387035,0.024824921406950303,0.04189442861384909,0.050584552858416,-0.007491141853339182,0.03712650936251359,0.0689173146844983,0.00633763869854608,0.005337106800696846,0.0300020334353577,-0.07832162025647568,0.02316855153435944,0.07185474979802314,0.0032362224336446002,0.17669645716886545
