,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGF1,0.021095673796404896,-0.028536033161829597,-0.023032999149667166,0.006660454100619164,-0.011452276727577357,-0.02521909839852193,-0.020050863944956355,0.041388419145959116,0.03704050943370257,-0.022857804844270625,-0.0611899870515625,-0.06309013574168595,-0.031426724623008655,-0.014565693207104964,0.06741341332508728,0.027084193260604895,0.010094131891093138,0.13189953428641507
TNFSF10,0.07993021663414174,0.026674021463507863,0.035409887261553155,0.012281758419656355,0.10153331850254418,0.046151865465833754,0.03984318539714499,0.015735502451671976,0.004378583518823525,-0.05659593462434536,0.06510320194946673,-0.0614552743066897,-0.004155499978973898,0.02237067974261701,0.13805655486410007,0.034139077476755625,0.03352360091017243,-0.026075560706017152
GDF5,-0.013722140459598402,0.00761262924305239,,0.004963080359403095,-0.015343510224480831,0.008182745870858705,,-0.013414377683523972,0.0967698754300338,,,,-0.026573311195684634,0.04282014646403566,0.04338914766549068,0.01178362168348451,0.06603262573577774,0.08451422450615166
CHAD,,,,0.03285010035070808,0.029969173896221016,,,-0.011272851470492532,,,,,,0.06740345220634059,0.05326332024851024,-0.003752166996420251,,
RGMA,-0.0012061096430472343,-0.0072308673789604466,-0.017472600081069527,-0.04937032760771793,0.04478786618910608,0.0961595148067841,-0.05693307020590668,0.01144510048596679,-0.0009844875853630105,0.05231061718798591,0.0048297146417257825,0.0714144649116508,0.06488239083098592,0.10421764287679643,0.11205496337280178,-0.01162258538277433,0.11612153285960414,0.1258653740727626
CLEC3A,,,,,,,,0.06437295144251012,,,,,,,,,,
WNT16,0.06164504566160229,-0.016941998965639877,-0.030241401064396333,0.028841376246803076,0.02264377172434595,0.0009233683367739785,-0.023468340613750565,-0.006947227633030423,,,,,,,,0.017411611187070908,0.044646785380997464,-0.03389585084832661
CX3CL1,-0.03639838266306469,0.04556514095604047,-0.01590292917769239,0.0418680530135502,-0.021078728628551674,0.0234961946600618,0.04029716557446863,-0.029749582137298065,-0.006278275584241899,0.017012679390070288,0.005273510101881341,0.1311250169538148,0.1631095239944878,0.0839447869481325,0.040912802502483483,0.032943254610881524,0.03902764607625019,0.023658381502806462
FGF1,0.005866224636415554,0.028194254262553987,0.024325406539783156,0.03348364877171313,-0.0649275817088304,-0.03814194776304156,-0.008449855527414118,-0.006864909375348809,0.03228327257944495,0.022538596266896548,-0.07976799676952724,-0.0548404839611105,-0.046147469270739545,0.031782661574385106,0.12874666628786385,-0.022798089961623746,0.07236773650400935,-0.088100710916487
ALOX5AP,-0.06379453547510909,0.012654579194781858,-0.04009411674988241,0.009776089547171187,0.02204566263077964,0.08819009200485728,0.011370309051183235,0.04858556444011405,0.028955617607232115,-0.028021413518924093,-0.04194264705775688,0.06663582752035126,-0.010824857316973283,0.010267296310360514,-0.054804986373383276,0.018753052642822492,0.04790014595595269,-0.045040878750419386
IL1RN,0.05418002917772858,0.014828340210136726,0.047208906094027246,-0.00528112990029072,0.12196430773715682,-0.0024700008827565857,-0.02176164290051291,,-0.019450460977792693,,-0.008151292210057486,-0.0037760167940362886,-0.03641385005814466,-0.011207664167006512,-0.07008762108949175,-0.01077250315849065,-0.043217539448021446,0.022055065967748682
PCSK9,,,,,,,,,,,,,,0.0965114755945378,0.009789036599096232,-0.019076066594555952,,
NPW,-0.01642904779115495,,0.03269298462148653,0.061713749512504745,-0.0188601104675037,,-0.01892690752901114,,-0.021663578698489103,-0.03206112345082343,0.1463571543094556,-0.05711818879604359,0.0843913474716884,0.017816802516136265,-0.05352261283095849,0.006413183906615958,0.0202229915091113,-0.04579479107796979
CXCL9,-0.03963767343513676,0.016708920754735252,0.0002582667335491574,0.0610205707756566,,0.02330206895675862,0.009320668307295825,-0.013414375491308715,,0.04640778540360851,,0.0473523801149746,-0.034635945386367654,,,,-0.025238968315004412,-0.029736181457321254
ANGPTL4,-0.0002414359798756206,-0.008585960783534949,0.028252777790050667,0.01695241165569787,0.034263211774240986,0.016609577108081884,-0.055107761634055244,0.004053770808894621,-0.04826318176565804,-0.00035081730212935063,0.05670788539034173,-0.1020287238195121,0.029060926675155953,-0.06967099697777304,-0.09506359148728406,-0.027911799870849806,0.029012205701950403,-0.0024320094559844314
UCN2,,,-0.015196139008003704,,,0.048911599135056286,0.005155532492839258,,,,0.015720773715236943,,,-0.04241355266794271,0.0047080245545752545,-0.024325351887160142,,
OBP2A,,,,,,,,,,0.07578358540398449,-0.0008874376554300085,,,,,,-0.023983364368045455,
COL4A3,0.17253171014739102,-0.0031067258773837523,0.03241502217119403,0.0004109441340050041,,,-0.006719350743969163,-0.01929853531000418,0.11427682211739931,,,,,,-0.028718602270901235,0.04040593848557548,-0.05025674982064135,0.03715152115026166
NRG3,-0.04234121870779914,0.06668451263208397,0.018757909244396992,0.03373127067200813,-0.01803354340905829,-0.008836960367643901,0.0342004705846999,-0.044014081510467956,-0.004993049952439226,-0.014462937397285314,,-0.03168722718313871,-0.02524130799271509,0.005297275146432171,0.012206002267319379,0.06864774911234693,0.13747908355880104,-0.0169070018016843
IL23A,0.0035888103263409126,-0.008643872940886565,-0.02390799592574688,0.017166893644297118,,-0.012420289097937234,,,-0.005816583246284822,-0.04106197274857521,0.039744369934448964,0.07621829123611965,,-0.013704909371041721,-0.011365102997692242,,0.15400075749846964,-0.02765858345850284
COLQ,0.09335136909308665,0.11311752912786077,0.019331982225771184,0.044419998093758864,0.020480362204298243,-0.031511689361148516,0.05311428731970472,-0.012935069403679734,0.07803034415177015,0.0476294389079573,0.20545273866425126,-0.050591166438403896,0.01447516062291464,0.06359713946534783,0.12331479015183089,0.10742544931438903,0.07131482566507139,0.02802079135794961
SCGB1A1,,,,,,,,,,,,,,,0.09832027014634562,-0.03644160798231288,,
TNFSF12,-0.03519370273224392,0.0024739788039792442,0.040059771447484155,0.0806710389578287,0.011779765839518869,0.11480179424360784,-0.016476789169068976,0.038079532944363746,0.027309530798621178,0.04896317774613647,-0.017986758105830006,0.11763914767906161,0.06115826461119019,0.06434144135250287,0.012161050000045723,-0.007980866197452445,0.0669990894763787,0.0018482096382531389
DKK2,0.03153743622988637,0.0869197337731608,-0.01542017013524175,-0.01778549693167495,0.0786708506702684,-0.039045112541426175,0.16303105326593031,-0.009230517722279135,,,,,-0.02311622359988614,-0.02124895684263505,,0.03219728827169957,0.025569756212386933,-0.03911237329743464
FYN,0.009957172083251137,-0.003459161384417555,0.04945696428438894,0.021466677388922432,0.09569280674644105,0.0777937318171832,0.0017939792804607842,-0.05539730338965309,-0.009704983657267232,0.0842217292613402,0.09270593462282888,0.021684675082116606,0.05995148397359667,0.07819475316826181,0.1491266383635913,-0.023151705538720636,0.07922156501090259,0.04845932915408533
ACE,-0.010063710740128365,0.06462326561215133,0.06717944457010916,0.03581694477349642,0.0893841823344653,0.11682752307029871,0.018173788633006865,-0.013997164326811435,0.07024023073221834,0.05207856950405943,-0.07192171871213149,0.0473027137780259,0.06672539155364184,0.06330511699051473,0.11765347073464263,0.05170649378463706,0.06308335605701045,0.06270312133150518
IL18,0.027835908281211696,-0.03034418267140715,0.033258968705980566,0.0717393475890297,0.03315138774263408,0.05850987245618976,-0.02471878766872522,-0.022539539431538233,0.0009383862189736708,-0.03166364735911372,-0.08172300203242534,-0.025541660137578394,0.06540067636429232,0.05703342899400309,0.16718681384351242,0.0027602860556471026,0.06519892383295642,0.03289671684122219
PPBP,,,,-0.016836739772459204,,,,,,,,,,-0.03619134331229997,0.05795334317659623,,,-0.03333731721945959
CCL27,-0.0599504557892446,-0.02062242379465405,-0.027016661181673608,0.0222424567858996,,-0.03291523501437343,0.005775804293846703,0.10799156644733454,0.03259945815199795,-0.00035889668331137947,-0.06928448162428638,0.05138215220499845,-0.02402348587387325,0.035785662329852426,0.0016144805777026931,0.026040062695153805,0.04546773508450089,0.09878132428085148
SERPING1,0.05916453521519693,0.05146146089860813,-0.04281256231588269,-0.03256185943837329,-0.006459709811654532,0.11806402662261528,0.040992180741601644,0.0229258584985079,0.005257300110048632,-0.13660495594469202,0.027709922854870422,0.04013239810418486,0.005526880024371542,0.0684348979394814,0.021647565081676128,0.007472244953244374,0.027207591501637693,0.025003741573429755
AZGP1,0.10583022222250006,0.048083214556889076,0.0006985385508177976,-0.026052551372135118,0.12195907640867801,0.01498102508862511,0.09042579254099116,-0.01834721616669504,-0.009830252000479668,0.03628376830222748,-0.011637128680817642,,0.05778846585269961,0.06659143287133353,0.022843619985972386,0.012512908308313852,0.08240473797999569,-0.01881969131755984
INHA,-0.009152295662588277,-0.012243449726979414,-0.0036996839942180816,-0.0583718619822725,0.09944306002742352,0.0581498675999311,-0.024597866644244324,-0.014650106548115984,0.06747074831957983,,-0.09287868591531212,-0.03322060533174483,0.008378185607987388,0.05399956687362603,0.04976637203302232,0.029513689114226985,0.02922204152432225,-0.02442101363580906
SEMA3G,0.022730426595550756,0.04024227755189859,-0.028648621936934866,-0.016471677014761165,0.037566943946488435,0.05063935127800547,0.13351785331306718,-0.0012880580938333175,-0.027679902449982724,-0.013888989625246049,0.08372117515969339,-0.004955955278786502,-0.04160335667602842,,,0.016946363204269062,0.014144288751094957,-0.04432265427181478
OXT,,,,,,,,,,,,,,,,-0.006362489150261154,,
COL6A1,0.06247300245493541,0.0428870938761539,0.06352975452998101,0.026354502432427894,0.07265694554067116,0.10215318656283569,-0.06546200525679084,-0.009009165393517283,0.03954796887732641,0.0732865428010958,0.06544384362976711,0.01082680393932349,0.10367148597921019,-0.0034495128931006738,-0.12898535459810126,0.003535770356707035,-0.04075256149922224,0.076987766376286
FGF17,-0.006280138235757987,-0.01248400325902185,0.03453342846566955,0.0670407412677024,0.0038953596494611365,-0.03228925154905369,0.022180525631622608,-0.018570458617275652,-0.02575211374540247,,,,,0.06623295907345358,0.1257035218190017,0.062055896242987525,-0.03421620987091599,0.05229970095109139
TNFSF8,-0.020924332073355065,,-0.019384900532969016,-0.016836735408273865,,-0.002384080149118501,0.04589503788334645,,,-0.050213176507983875,-0.01860346790333972,,,0.01785266938054472,-0.006824079577822013,-0.03244863729675446,0.04434942687093238,0.029562647455371252
FGF20,,-0.015964917838629675,-0.02688261268208416,0.012844068770677813,-0.015917130337005283,0.023673901923340984,-0.03981986859384539,0.026340600889400788,-0.023682040708018583,0.04680269513765263,,-0.038360416735130104,0.03833753048720292,0.022162349909577796,0.07849692276915052,-0.028657514617894665,0.11459493218653785,-0.008740585493770466
ICAM3,0.03393320133115676,0.005914827872384061,-0.04938722986127415,0.00016649687550461515,0.13305923960414462,0.09959106136131414,-0.0042015276044998755,-0.003826400462647397,0.01757142646302025,0.048989891369026595,0.012705352108380077,0.06420846795470568,0.03805291062441659,0.07871038455368316,0.10308121060275095,-0.01363525572809045,0.06498027049735157,0.04240855914213139
LAMA4,0.09563992958251182,0.07055858442650711,0.042025322805231795,-0.016473157791793102,0.082308489435993,0.14569635211326923,0.07546750331445759,-0.009441232409488975,0.024311851074819566,0.04562448505055822,0.04370418615262404,-0.04418256600607124,0.07593374917660214,0.06887742563737739,-0.004332956284295326,0.012439376177678324,0.018370235995073127,0.11603702476950237
INHBE,-0.015158631480598284,,,,,,,,,,,,,,,,,
DLL4,0.1064097164283633,0.054848284033554115,0.033720338493195584,-0.029751911712666824,0.10953694250348653,0.0983770983165679,-0.03261765659099081,0.00868435750723482,0.10429409059979508,0.028726643438436075,-0.004864951582319372,0.0281875896869438,0.01871934506294421,0.113308017948543,0.02273052988309908,0.015195762960283351,0.09183738686871028,0.08426733881797892
SEMA3A,0.004792092854067547,0.049689382164771985,-0.0058149231247673116,-0.018604454328281457,0.02200883599900068,-0.0223981281167747,-0.027812231465636345,0.0011170559604835274,-0.010851767265993857,-0.026748431459285175,0.03116948835440238,,,0.03090362776449187,0.009534677304077284,0.030485283764639874,0.021065146128232334,0.05036511778492398
RLN2,,,0.038648245595835004,-0.02582492943134469,0.04053519327373732,0.03347208636872314,0.042590973253276904,0.038676901210679585,-0.01865769832825366,,0.06832993768685763,,,0.03683342112118451,,0.036634472967450774,-0.03948934497820676,-0.01666537596677757
C5,-0.07552487987577465,0.005314235858880359,-0.06375398540367722,0.0867628572560043,0.22923955717466105,0.1545676052088655,-0.0345745091928431,0.011817669949564907,0.0636602015461272,0.04651717265607245,0.026783867242233684,0.032741026750616256,0.07405533644364351,0.007963163059878035,-0.037318578536295104,-0.013663136151158101,-0.03357884122738503,0.07479198919668939
COMP,,,,,,,,,,,,,,,,,-0.03043030776958135,
EDN2,-0.028298962048798643,-0.023300070215464794,,-0.022143121766043525,,-0.014671072470311021,-0.02164865799247528,,0.09025878401055577,,,,,,,,,
C1QA,0.0551748121096285,0.05075341188354669,-0.03150169539832212,0.013433330681667398,0.01829368386658482,0.09518234138553829,0.00015460264452241674,0.026743251047627804,0.061128092144854485,-0.060175889640562176,-0.0070510142989526296,0.060412073222761396,0.04281940349846733,0.019905079654351347,0.07133469189746194,-0.012435738037748436,-0.044148905306372534,0.05900404764386928
UTS2B,-0.02250153993889384,-0.024933701674077772,-0.01956310078149988,0.04106851449839812,-0.01391879506437868,,-0.015410050655910956,-0.02320028977291381,,,,0.15189127939778135,,,,,0.01049859943585351,
COL9A3,0.07792285887558492,0.037358785879810306,0.006489908165252189,-0.006456290212636445,0.11188723226430436,0.0971545313970188,-0.04025079265554563,0.04021418254335873,0.010052993099209782,0.1111362217773268,-0.039126817180624565,0.0756923029597819,-0.029505312828461056,0.09826598661896603,0.037308142498614645,0.01879637704693507,0.044536119211856656,0.026891865225347745
DLK1,,,-0.03256063664883216,-0.015040448433540346,0.029046402242048634,,0.009296859988883995,,,0.06920887319828967,0.06367099686133341,,,,,,,-0.03961814748162619
HGF,-0.05786629499509936,0.01949109123116741,0.04107725013473233,0.04087666227536162,0.00922321702781447,-0.03218828602984394,0.06276167391150571,0.026839257739248768,0.05585566691860276,0.06413242126812164,-0.030340316888262386,-0.009450779602264325,-0.0010649779499138428,0.04976564708181019,0.03597572490585948,-0.003974838793152749,0.0705396941717977,-0.02139946154331926
P4HB,0.08256970249791896,-0.02343121772247773,4.170145551227593e-05,-0.026872605484531683,0.09858023547972107,0.08615545563853419,-0.022607466508042226,-0.011168580872846896,0.05966375555817901,0.07553343256737469,0.01717943791270162,-0.024931189236115543,0.05299495781464541,-0.06859019149440425,-0.15473613182560456,-0.020714671904048666,-0.07800315271251816,-0.005104019821951502
ADCYAP1,,0.015113141198361183,0.011830104339833515,-0.030394747632792023,0.03840906529819374,-0.05857697323732298,-0.00953223184498441,0.09408381796466944,0.04900873637465637,-0.0012730934708510503,,0.05129222985608648,0.08098479141343114,0.009396939354659824,0.06275902216107503,0.0538392698882363,0.04444153028448527,0.02255226173634069
GREM1,-0.022501525987875182,-0.012071053155370055,-0.016908652229150868,0.0037755561963728063,0.01954446930494351,-0.056986526546185745,-0.02403198204384861,0.015239665846151877,-0.024714758085171845,-0.021599464256863113,-0.09944089059556029,0.008064726774521084,-0.06944218599314794,-0.01994513287001677,-0.021812981045793482,0.005460126263838195,0.06101264019007467,-0.0210979082588361
EGF,-0.05983104860529773,0.021321909766062755,0.01730116561298337,0.05668856580015085,0.09286456688364642,-0.0003049692388295045,0.03703569547576206,-0.01654954105757556,-0.0339590758687577,-0.01740352347499196,0.0430490587961365,0.1396104519583819,-0.032507477091646746,0.0557207265986626,-0.022123578603368884,-6.716626369473286e-06,0.09114784953828613,0.03131792129950891
VEGFB,0.09814956422149394,0.004593023396579603,0.026389273888357326,-0.017784667611978965,0.04110127111523507,0.06647286315719382,0.031940194649523836,-0.007495390277190682,-0.025955870486200187,0.05112337713061485,0.03245441162539992,-0.002474884616781719,-0.017305318648759994,-0.07555846043804267,-0.02253784712981728,0.04949720142823701,0.033700007402955735,-0.011254048636320242
FARP2,0.009232646903621192,0.04960017163810179,-0.055553190811935854,0.008784157425734495,0.04790912085922157,0.05938071593771101,0.05555981509905616,-0.02631880832934052,-0.05046151245474726,-0.024628513926670034,0.03211739886852411,-0.02377651320325661,0.036560990987510214,0.02428291906633078,0.09608193595197018,0.02276691645202036,0.07524170763545232,0.0546793365798576
BMP3,,,,,0.08120754035003805,,,-0.026304089893220448,,,,,,,,,,
IHH,,,,,,,,-0.009531505076845645,,,,,,0.11241662583151878,-0.04226802541141,0.011706746944838132,,
LAMA2,0.05330723744762416,0.03461236854757369,0.016627897039545664,0.05024573798596974,0.03807871291122251,0.1183277092785756,-0.056642363119217276,0.03211493673128177,-0.005492505838572802,0.030455893538264684,-0.03413505746409915,0.025175863815306163,0.045536397608198886,0.1213479373860831,0.0649450806759631,-0.012341822454337367,0.0024861729944028015,-0.002843756955732486
SERPINC1,,,,,,,0.08300296787461187,,,,,,,,-0.023103839410269954,0.09763126798756465,,
NRG1,0.06617408187772224,0.007006942540166091,0.028323868336564185,-0.012685284044643958,-0.0011528665356611378,0.06112984045220996,0.04294042708221219,-0.01675835139015981,0.00791171695395202,-0.03662123979847437,-0.03708703143329707,0.0705753039597677,-0.021307408475906602,-0.033185529512367994,0.010942522212190489,0.04002591463743852,0.0741822662270069,0.019407236359209764
SPINK1,-0.02961716962406965,-0.00793359387208135,-0.02415698709713654,-0.004211917139867982,,,,,-0.01865769832825366,,,,-0.024551863570900813,-0.06246613865488545,-0.06156126576089218,-0.005448405528134275,-0.03884417152167,-0.06809910622010701
EFEMP2,0.05918728812192719,-0.019765376945819393,-0.004028583985549898,-0.009873632275729143,0.07733137086288239,0.11389105061217383,0.003358847805959986,0.007891220482254286,0.004682075202122203,0.1069240252354121,0.02867999843004771,0.12400908079583833,0.007647788076754893,-0.03268894920324982,-0.06709563141173268,0.01448426057219867,0.04095664244606424,0.05401508290910689
SELPLG,-0.022949095437804854,0.05817831978914639,0.029881976701647956,0.03664369842380978,-0.03738075054446411,0.06299125840894106,-0.05161561376751354,-0.026942784189347452,0.007435915907434324,0.06077808178262212,0.10138664811518207,0.05956725971510893,0.18037081916091355,0.06820097054347757,0.10760987654416844,0.10466788519375739,0.045685324080402503,0.01769591856413493
GDF6,-0.026386528604453955,-0.03955363831383502,-0.00815678210228564,,-0.0016312097208426115,0.0016523672391667895,,,,,,,,0.08490289946258202,0.0042910188363706825,0.0594130604754372,,
HLA-E,-0.017128248190068623,0.017229462784886535,-0.0017990646099390576,0.051727634995224446,0.013662766639318497,0.11197305613737973,0.03957029493035435,0.019508921665982084,-0.012493355869340186,-0.07265908400982357,0.01663604018093463,0.05068547790886112,0.08460650955096176,0.009314096709062455,-0.018441578648104855,-0.03575817291982934,-0.022490538783543127,-0.016636303868330263
PTN,0.12668767602777842,0.04462030333272292,0.014876995282154162,0.004362469144595494,0.10948673617263419,0.13514453887372666,-0.05620497695545424,-0.05929768527781551,0.006339687849725601,0.1672577779361586,0.0695238233609394,0.08564154764488995,0.16435571937840368,0.0497469610865773,-0.03164948503537292,0.01833256704003961,0.12885472958687916,0.12086476589242928
CD274,0.02793904810291117,0.002067716477178141,0.04251388432643708,-0.030390790738837728,-0.01922412232074092,0.1283003002109357,0.005753119467348321,-0.012807163941733191,-0.01994402209319984,0.013331408740377438,-0.015081623648743043,0.08632774697929418,0.05319469976144028,0.06700225981600255,-0.016505942049635167,0.06226493231766946,0.052894358276472875,0.03442636656701005
FGF10,,,,,,,,-0.012062939081909675,,,0.021980916385188856,,,,,,,
CD14,0.08759391125473123,0.07914712461760752,0.01949611991320025,-0.005969829736994508,0.03350169064981672,0.10512369133913096,0.02414767904089005,-0.005251049957347629,-0.00929993776631615,0.04913772021404739,0.04931789334027336,-0.014572918452031675,0.062466273760067005,0.06536776891405735,0.047240354898720985,0.00487104252220525,0.006482594400854029,0.053911292862307475
SFTPD,-0.02860648380095143,0.008789266347534576,,-0.018908086713199494,-0.031469271036106715,,0.030252173574840932,0.01356983849196968,0.011227338516703357,-0.04702114280174398,0.018239482486409234,-0.0009119287862292038,0.12284083539857171,0.0644164847093939,0.09564451741517772,0.036891544899659186,0.0548731766073662,0.07819986749181818
SLIT1,-0.031324654998393195,0.001172415949877993,0.01615761455710027,0.04490612722124472,0.09142685739861298,0.06790524134314753,0.031071268071073167,0.05907380894202008,0.025688668959718133,-0.020293506399436684,-0.005163898542064696,-0.011816891527495677,0.08057782045631164,0.051392594322347135,-0.02314774139909584,0.06442962624553128,0.12180895676688117,-0.024844566277963154
LPA,,,,,-0.013918798553876075,,,,,,,,,,,,,
CNTF,,,-0.01542016855004466,0.07086900941659208,,0.04490808260039223,0.005232232596011684,0.04150801344689978,-0.02166357879893039,,,,,,,-0.02389341750558712,,
BST1,0.07518457392440529,0.046379743265365356,-0.002425032422861605,0.07389494024659762,-0.022413097938198682,0.09019539197514008,-0.014733772605610653,-0.020280317443145908,0.07557386587440497,0.13810066372988358,0.04404058412583566,-0.03670065645682904,-0.04770189197255821,0.1093298063077455,0.08154164720823229,0.008119545032064138,0.06628366086672448,0.05592801232448286
AGTRAP,0.09202536093885587,0.005361722674451393,-0.01788493159058917,0.04461843569645405,0.05728366135160286,0.08233198670180719,0.08515551076784572,-0.027343189877874003,0.03177217536648929,0.05041757684634154,0.14750002240250407,0.07476611981704079,0.03318035121245279,0.04839181519099462,-0.029378263631605395,-0.00599195787877781,0.06667637279549059,-0.014459393368698692
LAMC1,0.036282235800426804,0.0538888155656965,0.05064245437374096,0.0071375824093036005,0.08683148509336526,0.15431937632075754,0.021507314440961947,0.022386258044621528,0.03188322633976659,0.07344791175165469,0.0158054536812514,-0.0795530397510255,0.07908841859288948,0.051274043365086765,-0.03311092354365359,-0.010408516228489583,-0.03019168962270287,0.05849696772119047
COL6A3,0.125804997137288,0.022659736942199936,0.041272041598909806,-0.029935525902936695,0.06124338843005374,-0.01447466579943203,-0.029138649448626618,0.022518938932933153,0.07803327144557236,0.04037082090498226,0.11092252739601881,-0.016323539690348512,-0.05364624447781797,0.013300772959277793,-0.0728525205557874,0.003788796945740104,-0.015065243798084996,0.08312811871201847
FN1,0.03408792326268451,0.017299058567476926,0.016021618776403672,-0.016915777651125702,0.03802486161941591,0.14829787598546887,-0.012155191307586345,0.023017726076578954,0.0622970163616258,0.06913201441678947,-0.014055249671964554,-0.055377929094719704,0.12376828701190606,-0.039584952429213685,-0.17067144986985353,-0.011892619632698113,-0.04814616454460596,-0.04098656182601556
MIF,0.01436486505542235,-0.06893863709038793,-0.04664500358136381,-0.01415430899940268,0.053288916222013434,-0.025284715529131703,-0.029090769960206445,0.042077480391672056,-0.07280468548528721,-0.00946690522462548,0.004559429586673756,-0.13415597516354652,0.045415767903150335,-0.05168111241515706,-0.1134590652572641,0.03277316958772065,0.046893220073895674,-0.01526982882873969
JAG1,0.05322500606184455,0.022445410600259317,0.035528638080587156,0.021828122732882822,0.0929720816063775,0.15067179114737994,0.011840395618899551,-0.0316040984821809,0.07016186741454097,0.12876242750447936,-0.020080247103661762,0.08093070643161808,0.08377519164021813,-0.00158823248917246,-0.036072777090149555,0.057630759755214644,-0.024414545177733796,0.014908550214216724
NID2,-0.007560403952793746,0.08164207346412221,-0.008823955322941017,-0.023924130142654838,0.08542814333631496,0.08683207775211726,-0.036994400365540116,0.06938461216336288,0.030172656391997697,0.013792549002613326,-0.04132258313350956,-0.029461448935015278,0.06128825456009489,0.06679908629581258,0.04005207491059631,0.049479371280071564,0.01879280474438779,0.060084735212089325
EFNB1,0.06109784012961059,0.08889878174181462,-0.010987160045009688,-0.041165153545852186,0.042628976886341104,-0.024012335942250686,0.014697359933384817,0.03495911395866863,0.0356799734556511,0.024558107936767003,0.03137397338928571,0.03011841356489774,0.038519437194793456,0.03217704462149568,0.03751766274381193,0.029830985346495836,0.04724613583977506,0.04449292845033183
COL4A2,0.08037726661283198,0.0600924699648976,0.011062815279112405,-0.023184201950639752,0.08797958960172929,0.14444756573760054,-0.03649352748107385,-0.01497058420467688,0.07945051648193312,0.02946105877973126,0.022817059479419904,-0.01609561876517173,0.03789419186726991,0.06685404892655834,-0.05710563243392356,0.02787167509180843,-0.0019798698384994257,0.0699944553808971
SPP1,0.03079972041569879,-0.03346191542125861,-0.020186647785542508,-0.04585690347633956,0.09706029447113913,0.09797692223995652,-0.01745082892028568,0.012435575196528027,-0.00018160921308180486,-0.06752360639948173,0.012279977483071382,-0.0737466291294002,-0.146230161604968,-0.06259490212862759,-0.10137834630126027,0.03091042198840151,-0.0578605059183801,-0.0023208519283502123
PODXL2,0.006151738347862736,0.03485696608502175,0.0035442488253088988,-0.020225212030325134,0.07110814311180567,-0.027145404356242447,0.004123147149470224,-4.390280222754017e-05,-0.012318045779371713,0.04458697809022843,0.027686247484403778,0.039179878464753626,0.04231441812510135,0.04845660077386566,0.0980084984847214,0.08166440798346637,0.08824929472673061,0.0037442960918272535
IFNE,,,,,,,,-0.012062938140716588,,,,,,,,,,
FGF9,-0.046774345421074795,-0.015313436959017936,0.06767198806572068,0.03743210911374311,0.05894687937570873,-0.03222292955070576,-0.024973564344374397,0.006355883862955202,-0.015521501237852954,,,,,0.06941984639304653,0.050801327192131,0.001248468268656556,0.08336244910254205,0.011687448072166618
ITIH2,0.08996666139980841,0.04945426874663116,-0.020601940463824308,-0.025660413214315964,-0.022136604564807327,0.06090653347148846,,0.09711640430554193,0.0849008621030617,,,0.0051930669465078735,-0.04092575122320247,0.07367912457583493,0.08378727938525557,0.013978685274203604,-0.015298732990644166,0.02499189848047706
ADAM10,-0.011739021543036654,0.04028411219408004,-0.05403408399023204,0.03596374184681472,0.03067730911365147,0.03976305032781908,-0.028106463587876617,-0.018541795944950284,0.06045562837721313,0.05707939810958165,0.0620242951037646,0.04434911787941821,0.006282797125056304,0.04423810375410264,0.028466616109138015,0.005822479948781641,-0.0018751693081693757,0.006534270074413913
CFH,0.040606186662326425,0.03436350604957476,0.05081313759132225,0.06604792254418701,0.026514005855306815,0.09420755570300719,-0.06578640733898301,0.0038323780457841946,0.057137393511348895,0.03853725436144221,0.08850849010009935,-0.0763001982388886,0.04512866785748529,0.08877509088775663,0.07087255733937878,0.035101511959863906,0.04150454043322748,0.0020222113651467886
COL4A5,0.000672556646762522,-0.0020615755543475934,-0.04344329181700333,0.01700060607385044,0.038451578439663896,0.08399488334308186,0.0025244556059537487,0.07625900808547316,0.023190250988029827,0.02976084778800799,0.11974080370764045,0.007891831594493567,0.05062415776171312,0.10088792638497995,0.10298852019331604,-0.01079108062900366,0.07506315318685029,0.08841953979263147
LTBP3,-0.025233357712230745,-0.0025349256334071812,-0.0561800566168361,0.018929744943371428,0.027417520401415336,0.07829410090987907,-0.0037808541637258555,0.01924090215231524,-0.004476869087067002,0.022249521839011775,0.055774465682278236,-0.03126542630682281,-0.025613863468494348,-0.07786257638355025,-0.013578869116956929,0.020931181511885392,-0.00867167102117145,-0.024839040593951325
GNB3,-0.001952031726778443,0.03996258892236301,0.027840453174892907,0.003840244753751077,0.18730176170074977,0.06066115959429571,-0.00391703736597285,-0.015967241692531265,0.05890748520767491,0.08057111297869801,-0.07577179130058273,0.09041247247592059,0.04792783654423681,0.06830535856062848,0.09728756337546358,0.007144604646051164,0.030111064173164375,-0.029532954497255126
COL6A2,0.08468777976023298,0.03273367147070826,0.05356749812204024,0.05981358351037283,0.12874602974226212,0.1054768438376649,0.018186495753216795,0.016502909755356645,0.01866157258784088,0.10748668992644769,0.014060444926321917,0.008663230081381736,0.08460569527748378,-0.030033200586319128,-0.13952468975516694,0.003069195276583472,-0.02873359534644683,0.06927723091098945
PLG,,,,,,,,,-0.008113547586305735,,,,,,,,,
