,UKF269,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916inf
MEGF10,0.08256044822397453,0.03949463797412242,0.058489245351539695,0.02442554638024204,0.01255955822196271,-0.07029094048232015
C1QB,-0.055808005079976325,0.12182742579251142,0.030134360968565935,0.030008280694764775,-0.03911937074105301,-0.028898443790255877
HLA-B,-0.10873060825094305,0.14451352254866423,0.04022102028674239,-0.03363651607127297,-0.1265032646479739,-0.10518128105689993
PDGFA,0.029418562686946707,0.045409210199798294,-0.004081888694920007,0.019683537975287334,-0.016389937716656765,-0.019934627872638132
LAMA3,-0.027405017004199075,-0.03910617328294607,0.030577327487412796,0.009739056344314566,,
DKK1,0.053014081909800184,-0.03523430228639888,,-0.002963676136105842,,0.01978068492847302
INHBA,-0.012888459519483827,0.0429777861525218,-0.03345371800289513,-0.0370661286828747,0.08320276996519077,0.031008709326783245
IL7,-0.024882799434492543,-0.03193047352320997,0.029336103174937726,0.058917910108221984,,
FABP5,-0.0619248157841618,0.07765841410848322,0.02735451926880056,-0.07998693431538946,0.11154655937276428,0.10368374602615565
CCL4,-0.0265007065795926,0.1384328610386322,-0.05787119502861576,0.004580706502922932,0.07816956492551871,-0.007753420941234104
FBN1,0.01901131778067047,0.010980159481868503,0.028921276401688855,-0.018328300447949707,0.014026176548366251,-0.04001044162973363
TCTN1,-0.10492727750847673,0.08312710838007278,0.026359124818541607,-0.029924617564375876,-0.034178358961479235,0.17885472572459368
NCR3LG1,,,,-0.025497790322699374,,
BMP7,0.00960542485976186,0.1290733501032513,0.0695331656700827,0.01771995189416193,0.03842962126650343,0.014290903595554473
NLGN2,-0.08442911724758398,0.038426957493548436,0.008023448964128226,0.012314111930506246,-0.048979061126868284,0.09246358633497428
CCL25,-0.02595755553471879,,-0.04043084683697702,,,
NPNT,-0.035782341666807625,-0.004139083800269234,0.00761192320195348,0.017000116981643536,0.029085177221250112,-0.09314986396606408
KITLG,-0.08775378665531873,-0.007116240822603387,-0.02701993688789237,-0.03533210973124856,0.04030225455020587,-0.000559800699017987
MADCAM1,0.049614626112523263,-0.00995804296358496,0.044475447791569964,0.02821522373984929,,
F12,0.0299901215059853,-0.015878485068724756,0.018666887059743197,0.04066660896743007,-0.0030174530619219123,-0.006580184554909253
S100B,0.047051078979913334,0.07910156497650886,0.0141547653928061,0.09565775691318504,0.13411844757622654,-0.06865943968907688
CD99,-0.0909089808128839,0.0994969967038015,0.022185854938574345,0.009273425541190285,0.02865562470793676,-0.03458207383680898
PDGFB,0.016093315938783898,0.0003499727379779066,-0.009182701247030963,-0.07097578702160053,-0.024834992623758833,-0.00016949315945234418
CLEC2D,-0.05129011295208409,0.03157843168143103,0.0021382565557561285,-0.029088511447318208,-0.10287924684368942,0.07878442268371749
F8,-0.04960602271374748,0.12893866703315043,0.06322131212147739,-0.0348985421514503,-0.00516568742962079,0.0026356556722158487
C3,-0.022030877954054003,0.129900756923432,0.02669164602336772,-0.05889515380004343,-0.03960937440352505,-0.10607614513566484
DLK2,0.011358550144725237,0.0618484689792987,-0.02717299906077634,-0.027199431055072817,0.05299774415808287,0.08898123239202932
TSLP,-0.09010248887137735,0.006826366263728571,0.02017560934083266,-0.021240112136750564,,-0.03199059219980419
OSM,-0.0664476641868402,0.11388091890301877,0.017332198098237973,0.026836696607111594,-0.045671710167788516,-0.0646605146897592
PRND,-0.022593851795236486,,,,,
SLPI,-0.08369758142130372,0.14563250704001107,0.04944739230473734,0.010083366581504567,,
AFDN,-0.04308494178570904,0.01208146020072564,0.060408424116723355,0.018947416638640517,0.02693700957585325,-0.04155570602967904
KISS1,,,0.014687798569088613,,,
ULBP2,-0.0677446562699847,0.08183861884878901,0.020704027963020455,0.12517743307673973,,
TDGF1,,-0.03506537480193895,,,,
ANGPTL1,-0.1023265246046823,0.05090428966450897,-0.01253677539552316,0.012602954656142109,,0.05642397467113651
LTBP1,-0.05159547766782442,0.09360266129481172,0.0017164257407290028,-0.016293837450789612,0.016893814688398352,0.13928916309716716
NTN4,-0.014922832378647947,-0.03266001682814883,0.0159315182330368,-0.009545429805393144,0.06563792517896275,0.007518414397017062
APP,0.0814558835847526,-0.06744872100115858,-0.036097789794493476,-0.05383084998044149,-0.0792986980863042,0.11026802017737981
RIMS2,-0.04979526944966864,-0.07835926691097035,-0.022291595702945147,-0.0358765105848253,0.01874509428548438,0.04140769465361515
WNT7A,-0.018503901125012642,-0.005066607650676508,-0.023258433135992854,0.06304564984432169,0.014051524592915126,-0.04752690914431296
GAST,,,,0.004383414280292218,,
GPI,-0.010384336483943922,-0.08600264971830135,-0.01096979080243491,-0.022370433109059416,-0.03504200474924925,0.04600607822916602
IL1B,-0.017571459299778158,0.09904846780453078,-0.010539995913130856,-0.04378831824198187,0.07793799785566635,-0.08105203641329294
SFTPA2,,,-0.01607126605586643,,,
HAS2,-0.04133276130161515,0.026796274378236205,-0.038030202685997605,-0.015444097097856272,0.07484724815159191,
IL11,-0.012004504255232399,-0.030192189132138208,-0.018049819536406705,0.0685231192388879,0.1652191894990029,
SEMA4B,-0.007773700756124771,0.08899401781415071,-0.015391965273858424,-0.009924311257156657,0.12064204697448845,0.09198161579065926
FGF12,0.011609408621896904,-0.11360057263556336,-0.006269807345234735,0.029739908616098924,-0.023013408482675024,0.016189806648242922
CP,-0.0635145146211813,0.05870835500177116,0.043806704829967916,0.0649085480592733,0.06323135194333636,0.04477375687358038
NLGN3,-0.07688901651891294,0.001917955992594008,0.0682188938701216,-0.06955194892051425,0.02886777233261079,0.08131260764734022
GZMB,,0.08221452183266868,,,,
PROC,-0.06886605902249847,-0.037176270324527395,-0.016801171827417038,-0.07799906794483974,-0.02805594909730998,
AGT,-0.08455910360818976,0.027537039663720207,0.09256668448592782,0.008163738715476288,-0.0060366249868238474,0.004618605549565118
PTHLH,-0.04483054516894889,-0.07657666932289663,-0.03713766643583821,0.037526091696253205,-0.05173291188332304,-0.00015774407265470926
COL1A1,-0.08849223847696248,0.093912654213902,0.013438667283875333,-0.07630703625014099,-0.004904513001109535,-0.05036044012580809
LAMB2,-0.06663993916638528,0.0248702397906484,0.013030550841375152,-0.03235774504247899,-0.043943491254852994,0.016462863165557222
DSC2,0.02604763953270613,-0.031063610748310985,-0.03190740339236078,-0.028158698272645076,0.19729482049259658,0.0728288028759864
WNT5B,0.02855564715071597,0.12046046052457265,0.041403015570076335,-0.04097170121066237,,-0.046054873089192816
LEFTY1,0.0061674343712010225,-0.05202451982782499,-0.028102803875009127,0.047881578032013476,-0.037621981017123905,
FGL1,0.013912914380375544,0.032739909640212034,0.05346986832872558,-0.039820164233945986,,-0.026386991017268255
CXCL5,0.012030478604110406,0.0018133277885774303,,0.055048710529283174,,0.05591891184493861
S100A1,0.03231707593638333,0.02962368654881536,0.017041990443745755,0.10864518151756519,0.03869707357588874,0.09169046170809052
NPTX1,-0.023394985995380233,-0.10491966992878293,-0.05860617789013964,0.016651126160619,-0.08769760460283268,0.08945122140481171
TGS1,-0.03772320438705213,0.04298400067916447,-0.013852181166036353,0.029244740528378277,0.07271497379908157,-0.005144290921931682
SST,0.009069622146367348,0.0414081954175867,-0.045061717652808565,-0.05165225533157266,0.017534175935085463,0.011700700908070988
IL34,-0.0009748926180443077,-0.010814791639631512,-0.054223986459905615,-0.026207191111733787,-0.01613618032398327,0.042254768294188345
DHH,,0.019430889374904756,,0.058469774436778685,,
RSPO1,,,-0.017087913181864776,,,
TF,0.1374368066033178,0.11937124258533963,0.05827985905968423,0.02897690456172812,-0.05320059787278509,-0.05827910888911247
IL33,-0.010527445967429432,0.09208923820169934,0.06646881258594989,-0.0233897227947814,0.062123456622459626,-0.0594103374457771
RBP4,0.018456537537845142,-0.032377422528535205,-0.0670405682138345,0.08495118567745881,-0.026743782311995028,0.024231670133787523
CCL19,,0.09113803647815746,,,,
CCL20,-0.020594342066290718,-0.037187293589431875,-0.016839257400235952,-0.027199434991484122,,
NAMPT,-0.05789877968885998,0.13210685960112264,0.002024408245751826,-0.009679907607901082,0.01985847120845543,-0.03382175260069336
