,MGH258,UKF243,UKF251,UKF259,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf
HGF,0.09416263236266989,-0.00790283252130841,-0.002470141753841816,0.05864014332421606,-0.00445490335225121,-0.06346307736100701,0.020407408110063762,-0.006478922320202722,0.012945327236735197
P4HB,0.012964783771675325,0.057753879654172516,-0.07623490363282688,-0.03864815450310505,0.012156311113343657,-0.04249560918522854,0.04770674927890768,0.1438825466475365,0.07106648774783723
ADCYAP1,-0.02149008345604526,,-0.03333801077794122,-0.018608491818174783,-0.01994344386244175,-0.010811368603888755,-0.01708790320681595,-0.03879359443361767,0.0632058639986228
GREM1,0.06736976389120275,-0.025847635729458744,0.01945888242749786,-0.012243317724116515,0.01029451148686728,0.02257415879911297,-0.029290736023025447,-0.04717109097593177,-0.015943872106444167
EGF,-0.06864064407402444,0.03764001192599585,-0.020848244427148502,0.005492628266465949,-0.04154103301101367,-0.028660444150238613,-0.021107076324077868,-0.03580114155294046,-0.04024869313639766
VEGFB,-0.03960105123845484,-0.013766467227979834,0.04522437432079635,-0.0768116120613221,0.03191846777020459,0.0141626973080065,0.007105032641198404,0.013349156711988152,0.04800537409367088
FARP2,-0.01800219107347471,-0.08257138982977616,0.004635376327223437,0.03146001371070302,0.04316620992239584,0.008711423297434984,0.04544171866043736,0.007974643630090966,0.018101561126903074
BMP3,,,,,,0.027745415471912532,,,
LAMA2,-0.03569641071775537,-0.008983676804638978,0.015049589620980613,-0.010161375747141939,-0.0328691060573452,0.07671582312608134,0.02447482886824244,-0.06166878806129103,0.05488451559202364
SERPINC1,,,,,-0.011126957441996562,,,,
NRG1,,0.04905016130845945,0.09748336142280335,0.0217411117620936,-0.03417290395251893,0.006238877530404669,-0.02342236913139992,0.08124509434780394,-0.048088719682233806
SPINK1,,0.06597381534582462,,-0.028039476638102755,,,-0.011596589499903739,,0.01762114985027553
EFEMP2,0.006952086541091148,0.05743670094010706,-0.03510363105573,0.046379099054689364,-0.03994278972650883,-0.06516514299730908,0.04099233686900625,-0.02305593140987918,0.01571957813226815
SELPLG,0.011544693291725553,-0.001225353057140603,0.02604881380383005,-0.016785360863051678,0.03761932755893986,0.03656774474261319,-0.0026387738087192093,0.07452768921230445,0.01824087942392612
GDF6,,0.11072173393916233,,-0.0158687713313079,,,,,
HLA-E,-0.02674648121792609,0.005680484347521959,0.006050767688077725,-0.05010982746405027,0.029930147624356394,0.00793199346445013,0.025079191198090222,0.053825515897807596,0.010781940189330956
PTN,-0.08655350840215335,-0.03249655144871177,0.030870633011575093,-0.04069971153743834,0.012444315392170611,-0.017850804477637785,0.0663123026530073,0.11994820553010724,0.0042127279689804864
CD274,-0.0016560231094719915,0.026222360364713905,0.016068892656721828,-0.01727028174152253,0.04725791038914821,-0.004215886439639754,0.016527303549434873,-0.025010363097351072,-0.040459980537327515
CD14,0.04657931461701405,0.03099255536609881,0.019503104727730456,-0.037328043096222015,0.038426907488367204,-0.013926535806775057,0.016775681226825517,0.05439396274369025,0.04610764670914505
SFTPD,,0.0021027808627178493,-0.00947568545072048,,0.011369726988075679,,-0.01960751693303523,0.031072951143413234,-0.013305798788579017
SLIT1,-0.01440084345371356,-0.022921396707336054,-0.0012894972050265555,0.004267301404080672,-0.010889240023226287,0.0031643011447363336,-0.04658039667435334,0.03253314435370529,0.022579506852380193
CNTF,-0.018066086039737545,,,-0.011165527586648275,-0.009484822559721936,0.04564985973986276,-0.013464877929212811,,
BST1,0.008039166510033516,-0.028296682144731265,-0.006266097976894712,0.07324132019219062,-0.013323033809165977,0.006622871836422636,0.023622475184557956,-0.02909929413290872,-0.007382124826523175
AGTRAP,0.035742172387452385,-0.013274227114216351,0.029447987664058026,0.027647496967592344,0.036695129851150685,0.024335188723949918,0.036502219890958684,0.03229616097873904,-0.011198701854114935
LAMC1,0.020777298120884084,0.014480252346049565,0.016690702685428924,-0.0013720179691187962,0.03116290011975294,0.0523690120385463,0.05025374850028867,-0.015749017619635947,0.027354641696760957
COL6A3,0.06661780496877329,0.07341158153300706,-0.03445864407398293,-0.03463591481187686,-0.01966503253993968,-0.05842175085174819,0.000985148038226579,-0.06010400584778538,0.11232471135446438
FN1,-0.06540527700171075,0.1427450363906574,0.016936185714966818,-0.007185187893747081,-0.010636420730213357,-0.05288953115211708,0.021765311695821857,0.027631736236181512,0.07003781115180721
MIF,-0.03375678446567235,-0.008273290474753925,-0.0387366060901897,-0.011794951723057142,-0.011859141753080655,-0.021963284149421437,-0.002789442454605863,-0.14560053276613177,0.06419848894822662
JAG1,-0.03904444233372082,-0.022558935423495245,0.06500650547483751,0.02879546330683971,0.04037624793644887,-0.027164162934903705,0.023162070092017494,0.06032731412339981,-0.02931288627547181
NID2,0.012389336505272866,-0.02505016471759272,0.008382274590714929,-0.045865825537538776,-0.013317698992559303,-0.044490056109658886,-0.029981181574327737,-0.0021695115375781272,0.03096689226571072
EFNB1,0.0034630996884030176,0.03510419786743409,0.05888006111799084,-0.015163149848195938,-0.019157834658637275,0.025607539602541085,0.03838099521574261,0.06252191562387523,0.023527145362260186
COL4A2,-0.03879812218412116,0.03696537129520101,0.013243362206413149,-0.016084014261127134,-3.283995718899225e-05,-0.02760164556766544,-0.02358926995071209,0.03686848246335238,0.10506033721878821
SPP1,0.15508531239629597,0.09992228643728375,-0.03636251381768435,0.011909423562924213,0.07893571649266876,0.04378556401317252,0.0422929784966679,-0.10702703318510892,-0.053267256481914764
PODXL2,-0.07621601710231819,-0.0059840597065106416,-0.020416889112527564,0.03342377920374082,-0.03337795746758712,0.0024929460053148547,-0.03814442909454164,-0.05276334896453788,0.030181427308154964
FGF9,0.015429702335631509,-0.04219964554651069,-0.020303660549866733,0.03970078555834333,-0.01659463151353708,0.012075069181553261,-0.02514578195608576,,
ITIH2,-0.04590674259029119,0.07503961118820704,,0.004168379715607459,,-0.026451726003887316,-0.01887240771277404,-0.003579648511219231,0.04135707878133678
ADAM10,-0.004128223491697228,0.04471571900096207,0.034936682925557946,0.03236771163455143,-0.07202379598334943,0.04519771052741404,0.01773565846284407,0.0005840197609331163,-0.030225333076774715
CFH,-0.005290124171763424,-0.09975245366114019,-0.005842922367300254,0.019713542328790565,-0.04494667750490418,0.014943647175701173,0.007968633965738313,0.013381229909783266,0.09564973214255144
COL4A5,-0.04766351633267731,-0.015684157242077876,0.1004955228276165,-0.0027753279622733233,0.028133382438390777,0.020974208275704988,0.05305442330804132,0.0052039584902873895,-0.017488110807635387
LTBP3,-0.03561840667272204,0.07802808685758225,-0.017125023741901713,0.048565373240668785,-0.0042977876332896195,-0.011243595066725998,0.032319216055580996,0.012251606473634602,-0.08671498196272295
GNB3,-0.016740931781946203,0.0669177673813082,0.06594713252529047,0.009639870739567263,0.005281109633521661,0.03899193565792816,-0.017343035638714678,-0.0178601518846769,-0.05204486518995699
COL6A2,0.01617136581876445,0.08984938912746739,0.02502609823944434,-0.03935538334416965,0.027749001774534016,0.0393313453899435,0.06176054310068714,0.020700805892882902,0.11052390265789853
PLG,,,,,,,0.05912317288995922,,
GDF9,0.006017037667745238,0.05507998267756437,0.007794599920557663,-0.05548122431418112,0.03761177508941556,,0.050504834196929825,-0.07903616395538705,-0.03990917403226674
NCAM1,-0.04844743591457618,-0.04079386302445642,-0.023262388707350454,0.07754190114683347,0.016841402112596573,0.042926086720398236,0.04475290215036432,-0.09136670197835099,-0.04068247506339855
APOC2,0.003781003893924788,-0.09181101758681388,-0.04640804721080988,-0.04726503761746121,0.031721656789958336,0.05748521984483325,0.01918474706927087,0.008306807943507336,-0.013477602611023631
BST2,-0.15378508779933528,0.009167195469213223,0.018013935662823288,-0.025698029212105736,0.04053439405717433,0.016661253715693807,0.05466682500863098,0.01732219271259008,0.01794403177802331
COL5A1,0.011288771176117185,-0.07025427242551815,0.018667021453892457,-0.04368174337806467,-0.022749142787502907,-0.03745756852415256,0.0061310843510708314,-0.03176304168041136,0.14208044040044757
CALM3,0.001090011009916886,-0.04604995973731314,-0.05189241268467745,0.03239561145468569,0.01885385595827042,0.008523303052999124,-0.0782053620966864,-0.0013097434522337578,-0.030680778935554372
THBS2,-0.07708958805622912,-0.05964131499206062,0.013929878607657431,-0.04527639798851811,-0.05465622659737607,0.018613447349195865,0.026539989739957495,-0.018232954190167527,0.028376644277611003
SERPINE2,-0.14888918466228473,-0.09806379840203154,-0.024032342758518368,-0.004272185327726515,-0.009426372655857914,0.03395182317890781,0.03789635152099357,-0.11340801450693583,-0.03707219872273082
EFNB2,0.06132643594149557,0.08030509092868927,0.026491546131366762,0.05009324691514009,0.0022573841347857094,0.03153871834808897,0.007272540219538927,0.009037608440746145,-0.07863854964417251
PROK1,,,-0.005417202172319629,-0.01594642122246515,-0.015322887212553636,,,,
MMP9,0.05380321460031031,0.04173782404639048,0.07769070668488848,-0.015513697557666253,0.05305057201937111,0.09652921752959855,-0.03566224142692604,-0.09609931569378899,0.04007971375344302
NPPA,-0.015803935360562144,-0.039631779378721164,0.07781095673391951,0.0018330324940802022,0.0032125715492734496,-0.020223061103519374,-0.026854286045365043,0.03284435350788103,-0.08691768489841215
APOB,,,-0.007544046053878944,,-0.01924101960302394,,,,-0.011236906212526617
C4B,,-0.034912564430752684,0.06440532454021379,-0.0190476685985553,-0.012460467558930695,,0.09971760268750723,,
NTNG2,-0.04807301274092207,-0.06553562730379384,0.008997405896256335,0.019311540880187526,0.013946600031583507,-0.042158917441916875,-0.013780045994312826,0.09867953295330695,0.01292141714188233
LAMA1,-0.09545404477301023,0.04136111840634294,-0.04965395841873365,0.018079315649936787,-0.022940645186719063,0.016438029664057493,-0.022428459005111683,-0.010556318363777068,0.0001982640137262188
UCN,0.019519678456739454,-0.0010154754967035531,0.13239859407805887,0.010860793614838878,-0.018317437639288964,-0.0331765516389499,0.17089883145036328,0.01597133007417814,-0.0006908634018695788
ARTN,,-0.039929225538985376,,-0.018949498904992857,-0.01583826493545718,-0.026271362768491235,0.16295458379554845,-0.024432116008299757,-0.03673441907665751
PDGFD,-0.001255292495307029,-0.06722448319550892,0.03966613615698265,0.014442829503270404,-0.017430767689085903,-0.024646391859315137,0.009732287669524196,0.13281500461945003,0.0031958998309547433
EDN1,-0.01269870914720613,0.03214821638497109,-0.029411559418359327,-0.032022664904912485,-0.04985869185145647,-0.01672479384927853,-0.004458530636817904,-0.05654259453214435,0.054383151801790326
ARPC5,-0.006644449014715483,-0.01832825601218239,0.021542826264237286,-0.013236247651025563,0.014754252334583592,-0.03194476962428708,0.04506075223692736,-0.06170959890052422,0.08055077185755762
GSTO1,-0.01238402784451225,-0.00033435243549698727,-0.037004819949199554,0.04489008888229743,-0.03580019344348506,0.0635217242739176,-0.013287969264152665,0.10416722895790015,0.04722800836759597
SYK,0.000895607874429896,0.01048953139784643,0.01714427888179651,-0.010178354213102111,-0.008969618992972038,-0.005303433666168339,0.04116373828290703,-0.03550595927764003,0.005006577514357662
ST6GAL1,0.04638538265033025,-0.07345670447112419,0.051672726522390716,0.048623301332707626,0.03411431634417922,-0.031911765396577176,-0.06119114793382758,-0.04382554256667841,-0.05376776504275439
WNT3,-0.024307281003636754,0.0019406922561079052,0.052899360717495576,0.06148471463430073,0.00569397421704934,-0.006147362297202304,0.06899843220538594,-0.020066412637587218,0.07572266810380357
HSP90B1,-0.01213074015825756,0.04487521999178613,-0.01568066807046359,-0.016272073037019132,-0.0357029891831434,0.05209214774009096,0.05624410510285424,0.007851052908668882,0.07596242546473507
ZP3,-0.05024577668977747,-0.08482651376646566,0.04051028263982343,0.02437717224840981,0.06502024551512227,-0.02342452605436618,-0.020145239029510927,-0.005066229819958114,0.05361144727956413
ANGPT4,,,0.010658438353870226,,,,,,
NRG2,0.04661104413707777,-0.07528952076192608,0.0474645844850852,0.023678881661509138,-0.035322119505045005,-0.029691205797549435,-0.01717348144705815,-0.03499156270268351,0.022527022967170213
MELTF,0.018596854010109968,0.002934360373623441,0.054346175155560755,-0.025263188519469924,-0.002272389407425369,0.04296932410211703,0.06137131122377146,-0.008495741827922839,-0.03524310271946341
NLGN1,-0.06630368505910476,-0.037519645906924345,0.011701126777468653,0.012873492273024112,-0.05375599106439618,0.0027126070732126587,-0.025521264625433204,0.00668313459228051,0.0010316512633971877
SLIT3,0.08283390513754586,-0.05939641250307646,0.0189723547924418,0.07695014781166203,0.05136404367011004,0.02628406066511049,-0.03969718578309861,0.061368476796042085,0.07665573219535217
CCL8,,-0.05892380446988176,-0.004567027522978582,0.009453699769064027,0.0856818993464067,-0.04050803804222133,-0.012563674339794712,-0.04787495198721278,-0.030398591377950295
S100A4,0.018321462967332808,0.06494655099042042,0.05578118564080478,-0.03004969792749661,0.0004225353837878152,0.043257047549462115,0.009177303678387047,0.04221860440628029,0.08838506955965718
TNFSF13B,0.030800293146270957,0.02331872368562719,-0.0030613919007214064,0.03460384808548542,0.006046273484631438,-0.03480997048291903,0.0796689185834332,0.0871454412688822,-0.043500115572355946
HSPG2,-0.02167738147348731,-0.00879758925252436,-0.024523703669833724,-0.004551307687975302,0.02313595256217434,-0.021920032138622078,0.044728476254012633,0.07931436382627098,0.0926260464719405
FAM3C,-0.12996670657474446,0.0040315599669361124,-0.004761509837835145,0.0011999911025288178,0.043503790529546296,0.010680980828602344,0.020862749204063856,0.11090272324215254,0.022710725517888213
FLT3LG,-0.047083520156987094,-0.010548881598130673,0.0874933389302868,0.010556672429931323,-0.038036484236268445,0.03590346698593187,0.05843196387577461,0.0586529857057124,0.012527574959128143
A2M,0.09407158240281231,0.07764286009532026,-0.05956997178897616,0.012442936749944275,0.026264854608864355,-0.05677976787339529,-0.026338527677512387,0.0899998316689232,0.04771853982129863
VCL,0.02086255377966914,0.018462217420721582,-0.04459467146898459,0.02351799243930976,0.031749776496945326,-0.032303242987637364,-0.024460829848146973,-0.031145394999841827,-0.08952881264867929
FGF2,0.007761842867133025,-0.030360951336685774,-0.012046867999242076,-0.007229682742106721,0.01245020730983368,0.04610119488950132,0.03681706242145021,-0.10869878572564326,0.013465233988654022
AGRP,0.16581340544921006,,,0.03179412388820029,0.013255730205017963,0.007792480492549103,,-0.03257767702588881,0.058860355155748216
CNTN3,,-0.0010629474151338319,-0.008207210130234975,0.039794474156063984,0.010423314348088016,-0.02709582917055155,-0.02879307460642727,-0.045738770899599906,
RNASE2,-0.03476661048066357,0.05044845108444249,0.0028493212904643606,-0.05232787210441278,-0.026072310873809353,0.018209904163392944,0.0894732961265373,0.08828477553941276,0.018284362379911004
ADM2,,0.05789876359277776,0.1315185176882125,-0.017096751744330296,,,,-0.030092414342077288,
GAL,,-0.0013522570289760596,0.0003965822874230112,0.018893665958719,0.00498900245485098,0.027084110506973902,-0.01777587764097494,-0.05453826506473487,0.11269489352943704
CXCL6,,0.0061753491079890475,,,,-0.024164306278415506,,,
PDGFC,-0.02901221472819422,-0.08485361358890973,0.041618082304478866,0.013635226013881811,-0.015933913516952575,0.10092695228979812,-0.03638784396666237,-0.0184131640001198,0.09174683578821308
COL8A2,0.003299194718223547,0.02773322582796049,0.002992449641384847,0.04709633506998974,0.06504423947014257,0.007219213895656619,0.01030813395316615,0.08885844670271266,0.04160250153287204
SPON2,0.02812927120074655,-0.04165932454728092,0.0006267691481687802,0.02027288529113844,-0.008123330872700243,0.0018376767722042765,0.022425936044826,0.019161672385424308,0.11362931832487501
LCN2,,-0.027132020596227723,,-0.01677002203482048,,,,,
SEMA3D,0.09376907187638424,,-0.01554726372919208,-0.02637240709483402,-0.028214043437071026,-0.024552693049598607,-0.013609603695543418,-0.035801138672883606,0.03518492574473316
BMP6,,,0.00717824617540638,0.15358944774518563,-0.010273964368878185,,,,
TIMP2,0.009106227000865282,-0.016287339090734893,-0.026772986667121832,-0.004140299061664696,-0.005745192313204256,0.036594952563167825,-0.008019956687449245,0.028346240852752377,-0.0111775060703918
EFNA1,0.027425193287179295,0.01601301487520469,0.03280370871974612,-0.018891764948478062,-0.006742773394780216,0.007846862481228557,0.01506884457241389,0.024105558716450672,0.05704231148065286
S100A12,,,,-0.013774867968299269,,,,,
TFPI,-0.09181628845698808,-0.01535406845962831,0.02801674640812612,-0.012002507883688382,-0.01804082934092828,0.035476641589710464,0.05527836003150094,0.02520123838314428,-0.0005816196075216266
GPC3,0.02034035055254703,0.019191509044297728,-0.0351154903417466,-0.017311442415926873,-0.013477033346942377,0.004227444608103116,,-0.0003587458372520962,-0.029074725615976647
NMU,0.04236059158499661,-0.053025388208988534,,,,-0.026719565761076865,-0.01299982406049217,0.0008914997523070099,-0.0456985112845197
SCGB3A2,,,,,,,0.017834190108655997,,
LAMB3,-0.04703032263599819,-0.02889231323772033,0.005340395238354125,0.033663274716698596,-0.034169608551775865,0.0722949188656011,0.022801943320108934,-0.052365727622014815,0.05738508089656907
LGALS9,0.026511900843691108,0.027576437848913574,0.08491485016747066,0.0024817538665341484,0.013040424070987796,0.005805908166688597,0.02365265822835084,0.0871979845381546,0.00974345144605099
VIM,-0.10483115820315628,0.10726245449269543,-0.04156809810704116,-0.0016468331266025914,0.007893357826836584,-0.00534712078492509,0.032974341653682765,-0.004171509146814049,0.049119276729656325
PLAU,0.021745732364025553,0.029966757603761555,0.02616392419865963,-0.020125981746127945,-0.04162291079226689,-0.049465338139666123,0.07443574561199934,0.0018577710575347491,-0.018160659954623348
TGFB3,-0.07421192556087673,0.08757177909408284,0.025495875045597326,0.01636600678751579,-0.011883597432805974,0.025378658125944302,0.012778956434253223,0.008699854273626016,-0.03797609819260799
APLN,-0.024223579766755404,0.1116548427615229,0.06088125456218713,0.004333575855615107,0.009525373028246291,0.06415473346405724,0.050313485897850826,-0.09393909252581008,0.016464184686262838
SHANK2,-0.037417468966182275,-0.051594607083022825,0.015983057974817933,0.029871774987936216,-0.023008807625358577,0.007302124716018005,0.00677721753562864,,
LTF,,-0.005915814031612231,,-0.00617590535179222,0.012273760483116493,-0.04618785184800647,0.0021460707631959573,0.03763137216852058,0.002626695140363329
PYY,,,,,-0.012773352379888516,,-0.011256682077891595,,
PENK,-0.03255689604240682,-0.05278896182416117,-0.0018685538942824445,0.09903804729976463,0.004199761357289803,-0.03987016243606692,-0.020118132257344334,,
CTF1,0.002005283790485761,-0.03521910811689741,-0.0016297812922335085,0.019279817660852655,-0.04438190422233735,0.03799212961948494,-0.02051865347110322,0.11648161093745622,0.047344292306904755
COL3A1,-0.0220221974032232,-0.01368006669574452,0.023577627741956805,-0.05069532319007737,-0.0190338320195022,-0.036004522742047365,0.004216212075449595,-0.04269093726261592,0.09233497888259874
S100A10,0.12191020308563628,0.11356697284664416,-0.03988499940702552,0.0005085327897060697,0.06425186609066076,-0.016443640173682193,0.0676771444796566,0.06313240578814394,0.05868821053238614
FGF13,0.03936815646652673,-0.03921684485829163,-0.004923353436969326,0.006129760386654865,-0.014476181745764555,-0.00034398448193861465,0.000886164117713578,,
SEMA4A,-0.026175694953959005,-0.06603614070711848,0.022238707409012615,0.015990532561825973,0.03539658700560379,0.011669909639296988,-0.007395902715710097,0.09325125193007142,-0.014609312279623006
EFNA4,-0.015990183211406103,-0.027637686533306813,-0.01255620689751541,-0.011482274001713264,0.013578077520066458,0.0275654608717714,0.008623934359420866,-0.018801050899988955,0.017837135798841126
HSPA8,-0.04404008815591993,-0.0014464248437387661,0.0011799595844188527,0.026125515591442775,-0.022580487133041706,0.03021441759923223,-0.020410957359662342,0.015574096046518585,-0.029806770449148586
NPB,0.08991046333040514,-0.03686323668715725,-0.000557448853295495,-0.011944879256373733,-0.015235460078697126,0.00590760312546737,-0.025396084947546027,-0.044641425690814605,-0.028092768864651885
ULBP1,,0.013052517707164603,0.030021684430768213,-0.020469935153846517,-0.01566817279473889,,0.04120977597992327,0.0256632312897818,
SEMA3E,0.13522975414995977,-0.004781699375203823,0.03851139714161063,-0.031383770236233406,-0.01956582765730755,-0.030971401727774316,-0.010493661480073727,-0.010836401540555944,0.087303580053067
ADAM9,0.0651531962773241,0.034313636524638993,0.005127901723452348,-0.0035151403281068585,-0.03738814667342312,-0.011188974378608085,0.04095097291174009,0.014668627997097,-0.027997255312823807
ASIP,0.06566387962750632,-0.03833377347822353,,-0.01100331101767409,-0.014054129493216543,-0.04478592826359007,0.004451725360448614,-0.07454499803669017,-0.010178626308524265
IBSP,,-0.05935997022922727,,-0.058402576835853516,,-0.021781624066393758,0.09991014959183551,-0.052706592745026995,0.09628471341909291
FAT4,0.0057390387542806095,-0.04370718540630593,0.0029108184360643902,0.017498756517494177,-0.02075971379489542,0.029280611401512557,0.004014905166167765,0.020245268698794124,-0.049536475735720814
MDK,0.05779788461530844,-0.039352174037695635,0.07036619424343979,-0.044028651670587574,-0.005585074973063193,-0.01565787664231298,0.03780290078329334,0.05581191733596336,0.073723863118113
BMP5,,,,-0.0017959762481760935,,,,,
CAMP,,,0.03528289174494704,-0.021371765669837454,,,,,
HSPA1A,-0.023964816355546145,0.020880117367789892,-0.0076896864198636615,0.025726395915260474,-0.03935006697733449,-0.02404050029882257,-0.041046641201162526,0.07467084735901645,-0.061849102716652796
SOST,,0.0010693423352899818,,,,,-0.015503242872486419,-0.03837811436325019,
SEMA3F,0.07006746210773174,-0.023330534717133325,0.019144861083689672,-0.010425862213290806,0.0006453349829369183,-0.035372953445800076,-0.03945338458104215,0.025535755435315333,0.035891111313905155
ARF6,0.031611671855195034,-0.0517485523893587,0.04068429263811394,-0.0024059077566941016,-0.006248680255440474,-0.03193703869621084,-0.028724932934583308,0.017266189245451972,0.05632257824431399
IL6,-0.0205357371271796,-0.01874369023248044,-0.007753537479701113,-0.027048725018492904,-0.03338114427799356,0.015428848234338105,0.004549201667988308,0.04942554932353187,
CALM1,-0.045205565380357804,-0.05423283269492099,-0.042403051937023296,0.023592275435361246,-0.05531184955158373,0.015527074874896454,-0.05002907420329653,-0.04300040368986046,-0.014536640490285933
VIP,,-0.0402247020751043,-0.003979382779134713,-0.018652231791733892,0.023657676511100994,-0.014601236719078309,-0.023599324031704734,,
NMB,-0.0072600759594090335,-0.01372726221489755,0.05943987819747732,0.021794613441704257,0.045837676931188814,0.015480951804486958,0.07979800518732068,-0.13813692257014085,-0.00807643049306937
CCL26,-0.0061817767871967435,-0.04196090418777272,0.03170640992834039,0.00834306857364804,-0.009484822756871611,,-0.017775881896752325,0.08745783518068997,0.06668511788595476
FBLN1,0.04773501051926154,0.01977543230741827,0.023210105186233006,-0.006870969171264581,0.010027425949086921,0.02299660339352431,-0.00212997348462532,0.004558972761686394,0.06475016537199203
SAA1,-0.022340601389264383,0.016506062532155707,,-0.03203515980990756,0.07273407727919402,-0.058797801272154775,,-0.008336054813226032,-0.03685252274414328
MICB,-0.04495745691194633,-0.010889457543018613,0.029045869551844558,0.0054900175927049735,-0.013169669760676753,0.10387331424814707,-0.003299960739567304,-0.010309261443761094,0.006602576434427105
MMP13,,,,,,,-0.010727531070515892,-0.028509246847084297,-0.029521995968150347
F13A1,-0.027591171350364773,0.09875819005359586,-0.03264892252494175,-0.04832637359100608,0.054070810809890596,-0.033350074922505094,-0.022975036229904617,,0.005037451350318282
CXCL11,0.05746365395715401,0.00858708221709123,0.030407968098038578,-0.010496372311403447,0.007546444100368487,-0.019935049291462992,-0.013170940030033522,0.027737732807531456,
COL5A2,-0.09671741478842806,-0.017861878014700593,0.0031512832983076407,-0.01995625719916868,-0.008975818464897554,-0.020604320705016766,0.04988588976864009,0.04453733669675382,0.024726826950328937
EFNA5,-0.0851055822690255,-0.07187806503693675,-0.005911637550150563,-0.026961487708656726,0.009653963936632103,0.030527774645192594,-0.04167749407206443,-0.037958876637281355,-0.02907475108421452
AREG,,-0.026710287106723164,-0.00996719543558094,-0.027396679148132125,-0.029357118926080093,-0.0012691651110269782,,,
EDIL3,0.07516099714093136,-0.08630830269291355,0.022723418345629496,0.026837105757868324,-0.01229649824687035,0.038022181025937726,-0.03750255754194329,0.013757727922729373,-0.014235808570098499
CD86,0.008237060570115109,0.022943749875634335,0.05639554891794735,0.03433908776539956,0.028849035426668054,0.0264524557401017,0.05511062650139578,0.07565306153609726,0.026533118003179035
WNT9B,,-0.020347094560122205,,-0.010838760320059416,-0.011243783172132414,,,,
HRAS,0.04279150576171018,0.04526997763401767,-0.032030665347400004,0.03880123174952538,-0.002927790615775063,-0.029901365479548095,-0.06724516889793745,0.033287649125639814,-0.06336545472525762
C1QTNF5,-0.052866457064158025,,,,,,,0.01504446915597274,0.02219088979038516
RLN1,0.010967463568897415,,,,,,,,
COL4A1,-0.03279826254628735,0.042733660908009945,0.03258866672485425,-0.07317937869510782,-0.017292844810424927,-0.09634635441731333,-0.015469838688931783,0.08923220427371187,0.08596008531649103
CCL3,0.09233587425619076,-0.0197374632448818,0.02608291432649114,-0.012299185713036016,-0.018474882603770924,-0.008763451522708323,0.02232435266859259,0.09329802492704112,0.0019525904880902105
BGN,-0.026499712917115305,0.01724532678145388,-0.040772107634162204,-0.03710202669745474,-0.009400232120875393,0.0507826153487693,0.06241307748122031,0.11392225569836745,0.10341531702131647
RETN,,,-0.021967560508412604,0.13845435519142013,,0.07863652789846752,,0.33067317516347766,
S100A9,0.06775012803644853,0.04220444274745412,-0.05998244372164662,0.022624462365814967,0.06102095133749748,0.016610485003828227,-0.038326651194274274,0.006811159124504327,0.09192243230182644
HCRT,0.019331233823797776,0.059589524962791594,0.0611191503249756,-0.017304146465612857,0.15035161865460628,0.02371779024460843,-0.020419160933868294,-0.07349154132372847,-0.07121993107496537
FADD,0.04924104951412336,-0.04086613039226757,-0.025753836448509804,-0.07395701109930743,-0.013368434850681236,0.057096101705571195,0.06392622706925054,0.014722586650541367,-0.030383105581899692
ACTR2,0.01648342177959061,-0.0032004535369258213,-0.03372026553966623,-0.015273690760074031,0.0014394484739879306,0.05161939900070571,0.011547547494242279,-0.014925056216646828,-0.044632311419039145
BMP2,0.014740494717819616,0.058008366499578065,0.10214723728557693,0.033357725868885246,0.008708790284281502,-0.013206308371138849,-0.0021197008620504267,-0.0026419878162081242,0.07398579028001498
PDYN,,-0.06925935202782998,-0.05011672886293283,0.04563612769161861,-0.013047245362513853,0.005741713141885115,-0.023950015925140802,,
CD55,0.013678922650439065,-0.03722752583990699,-0.008482936952218889,0.050297675408109546,-0.029505380618285462,0.05788673537240584,-0.023464458260917285,0.10015223622065926,-0.03629445116083975
OSTN,,,,-0.022412374443895468,-0.020826522656269743,,,,
PDX1,,,,,0.024522807698090596,,,,
CD6,0.005246063793475736,,-0.01549782787757607,0.018096116444238253,-0.019025989315633575,0.01898773446836517,-0.014174660968476572,0.022458347734835585,-0.03984054017174677
IL16,0.07795423309540009,-0.04951373808619988,0.05560468745587764,0.004323017698189107,0.006571307910420495,0.011938827391503891,-0.00048216312994384266,0.016599243016923813,0.04419945464050928
LAMA5,-0.024634741191983806,0.021403249742415906,-0.021957932715222072,-0.009014814784985566,-0.021842638197684564,0.03507792924570003,0.0030259963799066417,0.01580999591206425,0.10722575954701118
RGMB,-0.007357166024883421,0.024743533400860027,-0.017269906169456766,0.010986252057803523,0.035395063789874455,-0.0019327322145261622,0.006892074814091647,-0.02769123122418047,0.02227152729512376
INSL5,0.0007603431142486369,,,-0.018552197572822362,-0.017223106144622042,,,-0.006229002110811102,0.07457866521259315
IL12A,0.019484597088484833,-0.015130304877773594,-0.0069043583498910556,0.04918524886865165,0.009029483678074652,0.11639809168594381,-0.019295489586290706,0.009184235781907999,
S100A8,0.04462278840516804,0.011542908983610179,0.006365904978827127,-0.04602809135990701,-0.02470873420768836,-0.005665091785741894,0.02407501773387078,-0.08221819829962594,0.028062187716522947
TAC3,,-0.010038576631939019,0.008862290272677927,0.015519329733066373,-0.010066680111702406,-0.004496721985235002,-0.03063450255533064,,
TAC4,,,,-0.007298120652417399,,,,0.022036676504128338,-0.036367051620932636
