,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PTPN6,0.014756037647391267,0.03636089067289059,-0.006571396380147746,0.08675681955042863,-0.061475653012623116,0.036040381353022496,0.12315656754283334,0.025282546155683205,0.005357359007312565,-0.01932544278672154,0.14392437853669254,0.033597769210888466,-0.043418159541707135,0.0006932472597737829,-0.04984525917656134,0.04515536495603808
PTGS2,-0.047900793991631704,0.022228323253417965,-0.02080534414668758,-0.002677827064254003,0.018733212355904357,-0.0387297811030742,-0.08816108940876478,0.015142509982626314,0.025620126227937967,-0.008528409993726569,-0.059284183371935445,-0.04016693543138514,-0.04447471926070665,0.034430082955867074,-0.026479436600868878,0.04089728349488358
XCL1,-0.02158258014252659,0.06808996823973047,,-0.02690831921505814,-0.017915669571573437,,,0.022158916039410188,-0.007291706659506408,,,,,,,
CD58,-0.012928830984919974,0.03556219205446091,0.03628816522105833,0.043725311135386934,-0.04060252665362278,-0.057342227093905906,0.09383665436819204,0.025081560948414117,0.03807770596354439,-0.020908839440758793,0.056004816982635874,0.16335620372793225,0.06602015023547285,0.017192888357086312,-0.029593607242112175,-0.06205542821646115
TNFSF14,-0.006044177072751935,0.06529774161777989,0.028863772064938432,0.039764875437310616,0.009745463958082496,,0.017218927005172007,-0.007410284758112045,,,,-0.031051383559157056,-0.026703036223401377,-0.014155386415717673,-0.017376868155820933,0.06614583142616622
CNTN4,,-0.02889082951202257,-0.019033200967935787,-0.022794373952466005,-0.04219396218941703,-0.058684816344220216,-0.05517995848197754,-0.013089865294511862,,-0.009471925734209893,,0.08305098904624388,-0.007324490040730709,0.005745532394946862,-0.004089693370529305,-0.028127319459337947
NTF4,,,,0.054023154646819393,,,,,,,,,,,,
INSL3,,0.008804274705972913,,0.10507703520926231,,,,0.012072925226862775,,,,,0.13149250865163922,0.05512987263844841,-0.017376866476935673,-0.017912982717566
BTLA,,,,-0.039255759998047646,0.07934792082803283,,,,,,,-0.02917607509968101,,,,-0.002501548127623699
MFNG,0.04194689310851072,0.07205461410639093,0.01037628370753709,0.04165570860405091,0.1028133785996808,-0.057846634794994384,0.06931198108624122,0.028495729428984238,0.01018107892859093,0.0034978048462176114,0.0715369791965366,0.0603124287065944,-0.001693313524018298,0.03395695494929586,-0.0412404828586188,0.056339938204166815
ICAM1,-0.03707117345080762,0.04799250034095843,-0.0432059253471087,0.017109843750710223,-0.03212508710925634,0.015952306309806725,0.08207359823940626,-0.0024305176858304698,0.06008719442362817,0.004088871176463038,0.12877713738187893,-0.011516672589399198,-0.015107634560958743,0.014559347684401688,-0.00446886864821207,0.037685503039847856
PROS1,0.002049157576626041,0.029139779549852158,0.0025132130023418995,-0.046023739950875726,-0.021014871767163473,-0.020786183579543406,0.11806006699192621,0.0029301316211870336,0.017334340964196896,0.03998652193031657,-0.047551612996046495,0.11446297604975637,0.01710468177975374,0.039899538813149865,0.019902010967340553,0.07670115269341278
CLCF1,0.08737328543962748,0.0734000005070461,0.030768621559629353,0.0453556747320508,-0.03916592157828577,-0.014681597835640403,0.003122046862955676,0.011046806537722992,0.03269783907993455,-0.04036094534826632,0.0892575037119612,0.07910873678435536,0.022635423499617738,0.04294092956234326,-0.021558135641157432,-0.012777348045267582
PSAP,-0.012566153301846471,0.060113745228962415,-0.011971969385218028,-0.05023028113095767,-0.036735796719283696,0.057873198347998284,-0.029832517850185734,-0.022493391978906492,-0.10181580309711326,0.02630679571774761,-0.05601289115864493,0.07016999797544816,0.09986043430340377,0.04213406689227242,-0.07802670652219751,0.051986667501068146
EFEMP1,-0.034747914322797537,0.028248078084830555,-0.016750970727701854,-0.003333076625553849,-0.0015952107820165387,-0.006403436854262956,0.09301427847229388,0.024009977404963783,-0.005774610844689241,0.06223804342785767,-0.00738285743843649,0.14029261569368254,0.054315483925477435,0.05366235785379794,-0.06596832514567849,0.008924022390852163
C1QTNF1,-0.00887946102095873,0.029147845664072126,0.023725159326458526,-0.010794517833477612,0.04315339734947582,-0.03257268176450669,0.08201782783391733,0.04093087487114389,0.04130206234061565,-0.020324108489713034,0.1202039062962577,0.012947516371369592,0.04316647288815515,-0.08396198950913601,-0.05578783629490626,-0.03857459825475149
ALB,-0.03249206948947189,-0.022586936079225302,0.05380193854030116,0.041514224604304144,0.01497225900647658,-0.015107381431956004,-0.02606669153502374,-0.004833604872191525,-0.01220650526953668,-0.0293214302344693,-0.047682789811908405,-0.007199697711587373,0.04602894403479156,-0.0022830391647604134,0.12602665934021443,0.024026926171141473
CCL13,,,,,,,,,0.0437005745261037,,,,-0.01982249140609997,,-0.019491766598901925,
EFNA3,-0.006300811259373228,0.04653581488997218,0.017600289329887685,-0.05376661110367594,-0.024497966233074455,0.040722470339183955,-0.07498700723171903,-0.02969943204982927,-0.01152376315749272,0.02246529719706867,0.04314801992717943,-0.004503280520314837,0.036433694717309395,0.07210640016714172,-0.024267164127956934,0.061285788760784825
DRAXIN,-0.017970499658347804,-0.0159411281070091,-0.0040305159649529805,-0.006427462829414191,0.053864172520078774,-0.02984294319672178,0.06317768637356061,0.02653210720698168,0.009567213721509238,0.11707500603589488,0.05590982096985568,0.010379967714477432,0.011711012728312152,-0.0453853305477653,-0.026567229068457758,-0.009635450421771241
RAET1L,,-0.01138107734743244,,,,,,,,,,,,-0.002339052412160597,-0.02111127254918387,
NPTX2,-0.010554067364882931,0.020734046173446367,-0.03536816724473413,-0.03518084813075318,0.0033763678698585857,0.05126879632510916,-0.09649623266026836,-0.013102490405698851,-0.02810977714867459,-0.012726056153027196,,-0.030603350867928578,-0.028721186039769402,0.023618546149706987,-0.0301647486644061,-0.016378183037137943
FGF11,-0.06746478280065646,-0.015542471424388242,0.06355956683310329,-0.009776223723555744,-0.005361146714416068,-0.046378016313498104,0.09675688627024834,-0.01924296561853947,-0.0500868132353122,0.043311877139992926,-0.011363380396458123,-0.02727061346106595,0.032480700784249875,0.0787837481368691,-0.010013928648020596,0.03453983133965023
CD59,0.01568006897003031,0.07375249758837904,0.04226590973017012,0.00933511362541489,-0.03265565284410517,0.022677680811881838,-0.06544338053476527,0.02349531893730939,-0.038871701859230355,-0.00475960935080037,-0.008583092648703283,-0.012372469710465801,-0.01093882882732774,-0.017811216553010312,-0.020098419711433706,0.012802938565682211
COL9A2,-0.02875743867738742,0.03357664467598512,-0.024621153673853088,0.043575181801714456,0.016029303404381703,0.01702377552185943,-0.00960664635186223,-0.006200124080230737,0.013912603169482922,0.023902715659274987,0.0833257382038672,-0.0334853714863823,0.014256759977492553,0.010347180928124538,-0.012944437121217853,0.06539089001090254
DLL3,-0.027429770633094697,0.018704054742410253,-0.00489956552194793,0.03588551004177638,-0.010951454284015614,0.05068679913490741,-0.01194843645753447,-0.023574949791153,-0.015641655539756865,-0.03914974571260258,0.08922460500535642,0.014717925856985024,0.0327790109595772,0.011205860934236526,0.04881312466724115,0.0018660232435288864
FGF5,,,,,,,-0.02075675972810048,,0.07508579526579215,,,,,,,-0.006180848990899183
LIN7C,-0.03532580212745876,0.03480263753106808,-0.01904837396865122,-0.008120482161749227,-0.018725092925838172,-0.024690382846654087,0.03225547926249615,-0.0008155682762398442,0.09672870573424036,0.01846692466687266,0.02164502398609085,0.0024871145433908084,0.022471521815271022,-0.02944538254590941,0.055025712382991414,-0.003666124616494712
GDF7,-0.02235533619002062,-0.026839399914508653,-0.020423979018844855,-0.023326428390890188,,-0.021579881859804705,0.026676164098284244,0.026660453007547324,,,,0.00940260940286301,,0.07119981263687587,-0.014126378167051314,-0.025784630330260513
PSPN,0.008175489976778623,0.05152441994469991,-0.00010130674871435501,-0.030630785759804907,-0.04510330470800024,0.05604594041650494,0.08113250715430327,0.005518071160257172,0.03039775663861441,-0.05109779563808506,-0.04790551714805815,-0.002898753445128697,-0.0028441181727821086,0.007959315744885596,-0.005123049763182106,0.02100590465440695
ANGPT1,-0.023869170989257473,0.09101090949556714,0.05482493576277823,0.029779370736025934,0.014899282533820014,-0.026003868772606673,0.06694969410994392,-0.007669257987774284,-0.03983217498028107,-0.021478698026206333,0.0024487749527475804,0.04817915703327205,-0.0034764015160715744,0.008865833538509747,-0.01621809561285234,0.03225778889080381
PNOC,-0.031570382308832065,0.0026447714436554554,-0.026892705311612555,0.04110987278984496,-0.030647935073179665,-0.011256614126252767,-0.09919148746476211,-0.03400828279569355,-0.01220650526953668,-0.02681642540769845,,,,-0.01954740722906199,-0.01674739828368184,0.02095365050439582
L1CAM,0.03738937367039743,-0.043829957060754175,-0.019919872464418186,-0.032215255193466505,0.04122741041577751,-0.021862301185657376,-0.07084125048978451,-0.025665489866713624,0.10859525888547535,0.0038607544178830104,0.009307753153274347,-0.007050766487081939,0.08194787952447127,-0.01346405740195083,-0.02897915498069609,0.025332439751423453
APOA1,-0.047084600493693576,0.01700776997353405,-0.005364694216722568,-0.030130023037040224,0.011281918700377192,-0.02306164230564635,0.06873203099876066,-0.029692963025493745,-0.025969424025595985,-0.005437528941598642,0.032372067636522325,-0.02491387198526851,0.08882907261278965,0.05726230031660291,0.0067872375788779,-0.0303056822485427
PSEN1,0.05465691477417185,0.01870582775808607,-0.008871010499644732,0.058070390947146514,0.04823808756202071,-0.026612853410772113,0.018627041716994343,0.03018893982659223,-0.02705921555968982,0.024291952066963603,-0.07848125683479033,-0.02379975630045487,0.027596174363565887,-0.03120558726252799,0.006960873969388414,0.073531665523719
CALM2,-0.014618763692227468,-0.03617663682682575,0.054326061716464626,0.02012187168481199,0.019348245127210038,0.02632174882573341,-0.1356208875228943,-0.061392016639903055,0.04062718033720521,-0.06433528618531675,0.028177420991480212,-0.03866092760725291,0.08182822318806092,-0.028724264861836435,0.006365338925017402,-0.020843818985051814
CLEC2B,0.01566453242880498,0.07703874289171025,-0.002624427421628633,-0.006389060734303293,0.008073970280896717,0.010756473226713676,0.09289308351684059,-0.016941071158657617,0.023523743954459414,0.032099848360409335,-0.08821228213585773,0.005960369635733119,0.0396892683567424,0.03543421369696189,-0.0708264792722253,0.011142339514518615
NTNG1,-0.003649537995594102,0.04231732976413521,-0.0534801268939037,-0.01755196200852824,-0.003849828757074769,-0.047282505111980906,-0.0023500161750359245,0.017485526986517008,0.05650483858428105,-0.04099287480977074,-0.04486581913664054,-0.02538302270454071,0.042491860914339354,-0.001448648202171356,-0.04826805383743392,-0.03375178839843379
LRIG1,0.019933059319025136,-0.002988963360566894,0.0142380745422017,0.01981977782746087,0.01833173887943987,-0.016500027457383437,0.06898056324607624,0.0025408443231724922,-0.04675322607130788,0.019149679228460302,0.052459416361560034,0.06110647058581043,0.019973146658259534,0.018651852833473287,0.022392444596361128,-0.010821014631877008
CPAMD8,0.026920152369371956,0.02233587079166626,,-0.018180049038785607,-0.022746863478715473,-0.030056470936154225,-0.018777282547772632,-0.013585786048207135,,0.07107671928850415,0.03406922273261423,0.03576928825605981,,-0.0206505948161452,,-0.006387347174258016
GHRL,0.12724475638817503,0.06827174650825553,-0.02590561166145146,0.030472999725390262,0.07006150089061718,-0.016060350326285847,0.03730325208743256,-0.013979821189192963,,-0.0172970247255069,-0.0028185215474323807,-0.04426969055611237,,,0.1569976757178071,-0.005748978118470179
NPY,-0.02885779801248744,0.03154659149494959,-0.029101138950394772,0.03245610921319348,0.04045318241758389,0.00441745041231804,-0.09575957466807716,0.052782233008086814,,-0.010750571369455815,,-0.004515815810999715,0.06053787171684312,0.005002116656288993,-0.045411851956047286,-0.01643173764431496
MMP2,0.00494047052662317,0.10641408348718534,0.03742699756611956,-0.022946285527367494,0.08408395683451782,0.02345021429261732,0.10394036827380626,-0.02822095233399751,-0.1032261140869453,0.013460390090260708,0.012370238069893949,-0.009393074696998968,0.07081560924063306,-0.07268104508729134,-0.0483813503534961,-0.026538688306336444
LHB,,,,-0.025476691992509612,,,,,,,,,,,,
PPY,,-0.019190745494704915,,-0.030282480036304463,,,,0.0010223484889976954,-0.011290473057935374,,,,0.05036273037530958,0.12092271026672971,-0.03098128440794746,0.015046222926430564
ALKAL2,0.0350453451220065,0.07477294650204108,-0.01639358943247568,-0.025106555394676336,,0.055580693974389854,0.10803723445334114,-0.009538173441660342,0.0007294953472119791,-0.002101379238307615,,-0.04080136569572538,0.0485109373617187,-0.07190056730004521,0.013669559111810982,-0.04934378323231021
CSF1,0.06655836369345791,0.05855002436479401,0.01909335369077375,0.04122912377857873,0.05774233046022746,-0.01741785732055773,0.0900269272828934,0.0386021253029679,0.08124405866851842,0.00237166288891298,-0.0013526807834904867,-0.05389162678680691,-0.019918634046059484,-0.00991694637853442,-0.05310152759960654,0.010121651342893495
SEMA4C,0.0757056237795648,0.07780681089350124,-0.0486911094310233,-0.029580123824523723,0.004801887764124497,-0.04452424950774574,0.03771923157529557,0.011589381698656417,-0.02889276073363557,0.00904369480132277,-0.04415695494206226,-0.005291234075571316,-0.012274914059803564,0.005672361746457723,0.007593995980973307,-0.03687462502663251
BMP8A,,,,,,,,,,,,,,,,-0.013181556835659629
ICAM2,0.0643578326115607,0.05926624828011853,0.00813727887489188,0.02535587988566047,0.005220844879152814,-0.005269615247754864,0.1138519982299665,0.06304094896993216,-0.02792768646173989,0.034758029924147234,0.05592300466960322,0.040600974314411405,0.024603081541749398,-0.007803930930910043,-0.03147396336084607,-0.006324433372087121
SYTL3,0.05707506261704236,0.026501264323668578,0.00805086106774735,-0.007893210100939173,0.022645200690415333,-0.0026258530900032926,0.06818182954211048,0.03621546235755432,0.011304816287689744,0.0006372903911647196,-0.09911598945679245,-0.02678297515953022,0.07596405503807013,0.0593478427890338,-0.012398830391400157,-0.0016013456131794418
IL1A,-0.02285712707886326,-0.00318020955060936,0.009266627355629857,0.05573588691064745,0.030691561389196702,-0.02157987902499164,-0.011185545202772196,0.06007928751925603,,0.029251042623918765,0.09370357207500508,-0.022031578780859463,0.022484155999419102,0.07445730236465327,-0.022532296901487593,0.007627384668883662
HLA-G,,-0.017512760441602555,,0.01537524825461469,,-0.011655604843671554,,,,,0.12169210806474248,,0.12348117827073822,0.05388228848802133,-0.011352575208053491,
PGF,0.003870263441593013,0.08191222862163658,0.10836042565528034,0.026931565169701428,0.03339497193339564,0.048859532109756965,0.14004880216041327,0.02061949738667321,0.041763551583650915,0.08204387468470009,0.06812492078039782,0.05870709814496858,-0.041167297215351846,0.043545416883088904,0.025334527239898326,-0.04228331220124386
LGALS8,-0.020129530813449575,0.0358983624224413,0.06185020723395643,0.003377897360753721,0.009025982942040697,-0.011189759509917957,0.01988652019800078,0.04597494100177773,0.002532236884386242,0.019015578027801884,-0.04752165907751049,0.0450054391786473,0.049029176556610786,0.041250453894658166,0.03614584317226443,0.010807382257151594
DKK3,-0.06552286428356921,-0.017537501538775035,0.01710480601805151,-0.05382921553958331,0.040343723630318865,0.030796729909653212,-0.10378944148043248,-0.06892737262112798,-0.04357863981110377,0.015268485046831525,-0.049991575729676135,0.04523549799215488,0.04426965334673552,0.0029963825734286792,0.015002206493339923,0.047958142160747695
COL16A1,0.012236740141095225,0.04945806136944602,-0.004729984409851007,0.004276315551716157,0.029606714482347248,-0.0441544242682595,0.05441331929729651,0.03449277264277173,-0.0144986931434113,-0.04556174152218824,0.07220204607434369,-0.02170566646093312,0.07555252291441483,-0.024542604981604165,-0.01317747642945908,-0.005008230474207726
TPH1,0.030742701323998027,-0.012858813819245671,,0.03162396426327609,-0.022328995256820253,0.017875366085511456,0.04735679966961633,0.03970786366762403,,-0.016310185343617042,0.04746559085002765,,-0.0022551716456074224,-0.001588050462677464,-0.0057512149112592765,0.019035347158299656
TNC,0.021552462906092452,0.06857078604508464,0.005785815055404814,-0.10077147469071246,0.029880799536410062,-0.01965086654896708,0.13286188538063948,0.04336395275676764,-0.06436420839560225,0.02294008530651998,-0.04296403517117136,0.0932369558648523,0.027668872728833806,-0.07478585144377965,-0.07601531578317505,0.02303591513854744
TNFSF9,-0.019670767963430487,-0.022865758826329425,-0.027413818858857898,-0.04412749260002642,0.03909273333844972,0.027157099850851175,-0.027281199617158292,0.04965562804807108,-0.01243691548811877,-0.02767219754511007,-0.008469021422236982,0.05393975115360145,0.009268536670918513,0.030471358195670616,-0.021831557969442673,0.013344204526971696
C4A,,,0.0038205798377598855,0.04720247670630911,,,,-0.02763073632333664,-0.013389068602953753,-0.014337272506867694,,,0.05812983167087,,-0.014275364079504907,0.062157893831035683
CNTN2,0.01247461404927206,-0.007939882778179577,-0.023393600507890647,0.015243497157647884,0.007113622943556593,-0.017943606706269273,-0.02147394556661482,0.0006941212301296595,-0.014176887591489922,-0.041114925348441064,-0.04671870949227355,-0.011057023260054524,-0.03385475421987658,-0.0006220508605121198,0.02293906739780914,-0.02625550766195468
F7,,0.040737726353530866,,,,0.12546944197404916,0.12595575701784237,,0.110381218616267,,,,-0.012590311730965175,,-0.014126379533037565,
LUM,0.04949307588861149,0.09941348985841908,0.03064170287089217,0.02625604620554185,0.07245855411915755,0.022802889257851015,0.16114988237451683,-0.024504928782776707,0.02262735018605022,0.10205742605989504,-0.043827468220217276,0.0367219839219389,0.007897476915827586,-0.004103633440305245,-0.04798972539015818,0.018305016438681352
IZUMO1,0.005582648652397096,,,,,,,,,,,,,,,
BTC,,-0.011381072606847946,-0.0252799366388786,0.06706880288816919,-0.020259909091914108,,,,,,0.06737099528413373,,0.001751609685497801,0.021233347399451014,-0.013670370126073096,0.039887587869342676
APOC1,0.006875959898922927,0.009603467425576924,-0.015310387181988166,0.03516916278604674,-0.01349325861609039,0.03573015848943747,0.13973537524013166,-0.0003302180451077669,0.0514900515896526,0.06296134465922251,0.03512811015212181,0.024762428641260516,-0.054690596741511686,0.05861356254072059,-0.003855398618102114,0.07669762469817641
PKM,0.02793108367647624,-0.05293749720876029,-0.011506458065055295,-0.048172079224416686,-0.015074297544661329,-0.02695534326618836,0.027194772917703773,-0.03529838163422817,0.019980468202319933,0.02344215845599028,0.011332856281033013,0.07092725418499979,0.016278721928827594,0.015219296991890462,0.006970816080588907,-0.03452881196638734
TNF,,-0.0292727238166611,-0.02616155719701414,0.0013389976490924445,0.020701803600395148,-0.026352376552778122,-0.027557976078023422,0.0048068583930224095,0.06984372962083721,-0.013129072442391185,0.028365617450257046,-0.03641695386926143,0.02366927265912392,-0.0214429232204004,,-0.01128637415245827
GNAS,-0.02174170193611175,-0.05019185689830222,-0.02048808012884114,0.0537047055143069,0.01653556670992655,0.03412462774653235,-0.11272193299031931,-0.08764919698194484,-0.0603839732643982,-0.007916826116439565,-0.00576289615072763,-0.022964796349362313,-0.15513142028037652,-0.053252443740723285,0.06190128928580507,-0.029722361893945965
BMP8B,0.05887450006056207,0.012720105968274052,-0.01345080851844053,0.044070302283569514,0.009281043520053737,-0.015587912062019498,0.021725225220017543,0.0191774451510376,0.027506030257467687,0.011752619020973524,0.16907686674528388,-0.04208477519883955,0.06634617529646812,0.03244220095993132,-0.0033998703028210115,0.05522299322467539
LIPH,,-0.012858810653506246,,-0.005212685762795293,,,,-0.022277926794237898,,,,,0.0021654830508595914,-0.023907014628797657,-0.0224333155081119,0.04002946425987048
CCL28,,0.055809068968130524,,,,-0.02306734418093755,,-0.03430434231537351,,-0.012934685494340478,,,,,,-0.021977527718017843
PTPN11,-0.0056345330607999785,0.007333406742581754,0.03186050472933606,-0.010320481143956728,0.06403510247110762,0.010083498973352577,-0.024268820700062036,0.04425530077584224,0.018646819881795732,-0.05372013869860167,0.031186123624961676,0.03004015752363722,0.0294666886814109,-0.06495412614167126,-0.03322319718819367,0.07657562000422678
ADAM12,0.06657465583455595,0.10228234673936704,0.1167332382599997,0.007782393868575102,-0.03510952873610633,-0.015331989727803344,0.1467759202835768,-0.011198270225238737,-0.07984186772376116,0.013415966243722576,0.026948972098304495,0.12106686617692798,-0.04996498599124705,-0.01630879233413298,-0.07940561173323928,-0.05135160562814589
EPO,,0.1400048218616713,,-0.039010129193007906,0.006179223214436806,,,-0.023308229978974613,-0.011098627166935092,-0.016310187738823,0.02135561451153643,-0.02972209768242855,-0.02152773982562992,-0.024829257209625644,-0.013515160360756548,-0.0058037480361492425
EDN3,-0.02762527306916192,-0.0223994386684611,0.06305852590628346,-0.029507040421050585,-0.024546147811644853,0.0330592940073428,-0.02079369392344076,-0.0025883276224622294,,-0.01647848460304363,,-0.022775820341033544,0.0005151878155387068,0.0582170908412933,0.003387725331609154,0.07348368183880966
CCL22,,,-0.02042397852427006,,,,,-0.017024370086188206,,,,,-0.02436476478605425,-0.022705975543540705,-0.011858964865315002,0.022839742715977822
CCL2,0.045569434546903785,0.1121647469173845,0.015842119364497795,0.012401650873124781,0.0041048218846271205,-0.014567801463537946,0.01955733752239931,0.06324751837702268,0.027719491432704944,0.038687002816648754,0.05384661852284792,0.01300393183871054,0.008653940367592953,-0.035438016631236344,-0.011003020085922088,0.04900530232103983
DSCAM,-0.017939264915162605,-0.0009159037236120847,0.02239443427750986,0.018881261672270878,-0.007010224684943342,-0.06835223181938202,0.0011236252446804593,-0.026850076698139744,-0.016328574862459245,-0.05151039681285919,0.10039363804342957,-0.02294427061045671,0.0470803501198902,-0.022756678492780878,0.03659046969372647,-0.0074361354713680635
GPHA2,,0.10416153769537695,,,,,,,,,,,,,,
ANG,-0.01041547003057423,-0.03654452384577606,0.026904649333568145,-0.006156316341679749,0.02619871888988389,-0.0090216473405743,0.04676863902041869,-0.05854259810038334,-0.002400473195625468,0.06637443086589492,-0.041783918380617326,0.024732554125900717,0.12145588270374484,0.11220272298543173,-0.043933202023482304,-0.0520470437231559
FBLN2,-0.025902092207201924,0.05271538022684281,0.06854679133160589,-0.04831755994975811,0.06439738850027424,-0.03805015426627045,-0.04306136598305918,-0.008315892145477339,-0.017031231805311773,0.043137214956933255,,-0.04101118645002148,0.07557817920172297,0.04502736318108053,-0.06309617422948047,0.004369668688612412
VTN,,0.018039710329170337,,-0.0007350699376168159,-0.02415692419326027,-0.01235073467408147,-0.031652353837427157,-0.031207727261454418,,0.0874551268200554,-0.07344316136344829,,-0.02460767983586786,-0.017459433128239808,-0.017500308526189532,0.006329545832254146
VEGFA,0.011834754296527,-0.07893959622514184,0.045651879238499414,-0.05329061022393483,-0.00595376032671754,-0.040236290916806715,0.07229161912016241,-0.011139763906946144,-0.01262487889766639,0.012107002097700686,-0.07862710642534781,-0.02908252448750715,0.024945805230931158,0.018128654421904294,-0.07954573999430763,-0.03443017944315831
F10,,,0.05916648348386477,,-0.022538819064338824,-0.021477647000920252,0.034847191283477276,0.03104306321595892,-0.03580891636472622,,-0.0456282875214533,,,-0.0014602060206672332,0.04046953227187604,0.09311239370651163
SERPINA1,0.03602329732627911,0.046912376751912226,0.015269407668882937,0.0011268797941125846,0.010880287204204895,0.020835107270930606,0.08015762063046925,0.041933682995281565,0.010539511369760718,0.04810603123836869,-0.010367899063408398,0.06400596965263454,-0.03164999312582873,-0.021328128376753606,-0.03365458331461847,0.05385472572098928
VWF,0.07068136178446484,0.1140840891465421,0.018939202908653956,-0.026903284068333883,0.04485651365953536,-0.04138018154345031,0.12158935412149882,0.00855907025399016,-0.01410186504171064,0.08054993140935025,0.05574591648410382,0.03431439711046443,-0.036332986157170344,-0.02546121431763744,-0.02728600815463097,0.013507477260110807
GDNF,,-0.020137828933400638,,-0.013679101290358006,,-0.019224397400250115,,,-0.03687892691392853,0.21432738392755288,-0.005106339744415502,0.08409302236620414,0.06353099011371477,-0.03007004225900015,-0.01892532631058194,
VASP,0.022158872169293797,0.048186238643479644,0.0038930007156347626,-0.03361907375404957,-0.007768602586748966,0.022995172483295863,0.06925444265681395,0.0778628092657218,-0.003125583130719584,0.04375304105239534,0.01585064993892437,0.008435879636323364,-0.032108437590396326,0.0384475302844484,-0.014302514390164054,-0.03529360321449325
ADAM15,0.04134533505302476,0.085596084078981,0.022543823602201894,0.03728531642906674,-0.006089888415209582,0.0500968603372912,0.032263222784302215,-0.016892174321874436,0.02543922139101926,-0.017667909310483253,0.09105631835242943,-0.10238989278773629,-0.0054903739900718194,0.021224443819435765,-0.003966972537695703,-0.06427049439695302
WNT2,,-0.02249334860185216,,,-0.019411350384262407,-0.0024699097570361405,-0.04819838768417177,,,0.07107291578298314,,,-0.026703024121893765,-0.008633937915970398,-0.0162279714802255,0.019108028029347076
CALCB,,,-0.02954818871051253,,-0.02917907308488162,0.016950047306215233,-0.02075675950253002,,,,,,0.1279348125309783,-0.0025256725686169804,-0.02111126838409615,
OLFM2,0.06094873004672404,0.047057713271343796,0.02093407644842427,0.0029087501349542794,0.04124753173385664,-0.003787684852306955,0.0023852258844997854,-0.03222267212579841,0.014889132862845931,-0.028937732082152518,0.003731753840044555,0.02765963462938999,0.006683708273572641,-0.03031858586392466,0.04249761841469552,0.0075906452864638735
MFAP2,0.09291256064934708,0.08374608764257033,-0.006401206286399317,-0.01877740300220417,-0.0024928629092380093,-0.030988114377806377,0.05773405011895283,-0.04732128659123838,-0.0207900821742094,0.009054646846982076,-0.053965130373266494,0.06418705817825535,0.018079282429868594,-0.02614484164701446,-0.06808954815690339,0.0037770196983814164
HLA-C,-0.07016121309813331,0.06226179318151124,-0.04878891560783573,-0.019535585236827958,0.01188849463666832,-0.03641160063803985,0.12362183397826897,0.04622616254656063,0.0647501205117787,0.06536705316217055,0.05710486538539391,-0.017971146369086918,0.11704390653734902,0.07664108674928113,-0.049474085945331314,-0.01578154624879113
THBS1,-0.01972004098761652,0.028175348255798996,-0.013587789996442041,0.017522360168425666,-0.02993678519156744,0.037208663928892285,0.06472947917956041,0.06527263173217274,0.04597094459403214,0.09271736221444853,-0.02037371582612038,0.004537119930410361,-0.03548896133399388,-0.023642479945411913,0.028486722676315936,-0.024731813922158313
HSPA4,-0.0023070465022871313,-0.014941581629060646,-0.03469698037308411,-0.0014121565241889877,0.05856944887055883,-0.0568231962871689,0.03981648189185965,0.06924994810124255,-0.009034569375227843,-0.07939034142288728,0.025513597555101707,-0.02161253685630786,-0.025559122729854736,-0.017819448357505596,0.029290129507103642,0.008839541379551834
LMAN1,0.056471668554234106,0.01164213013931612,-0.009511279201802973,-0.04647912651961639,-0.04644270831199259,-0.02243798711374954,0.10095108267481251,0.05418320604476886,0.03713546476998589,0.03989648764036589,0.021700383483403512,-0.03754478343906926,0.012811341389078844,-0.01735377299920286,-0.06669950417788545,0.003412523405511566
LYPD3,,-0.01961661793940733,0.04856807511105281,0.11123362087312513,0.14386066986180024,0.033258116863582286,0.017611136029970408,0.021957463408804924,0.017106100448281317,,-0.06518542298570762,-0.0323345021780895,0.032826602285769536,0.06397564038674308,-0.021525366354010797,-0.021510422804879213
APOE,-0.029362058933797137,0.026813392216909794,0.03520586435261531,-0.01458612023955492,0.0591058891016622,0.0011654074408514006,0.07184476598566214,-0.05112837124522216,-2.1026502137743175e-05,0.003343734846086974,-0.010619091034877126,0.010097267676149881,-0.11225290638937453,-0.015399451393068898,0.06223989497691147,0.061456096509366946
SOSTDC1,0.028465027020469182,-0.01713650816425918,,,-0.030158149282023112,0.02700225757476487,0.014459262077187578,0.032823477865731185,,0.002476003282199294,,,0.07467660522665875,0.03708490710289788,-0.006377631257998669,0.017701892961378935
ANXA1,0.04646860057350077,0.004620375843079797,-0.06914453791831913,0.05601218583693466,-0.0022139551243253014,-0.009968131056926533,0.16356428990996905,0.046438397101710924,-0.02889372546625894,0.07552324363494844,0.05135572628791514,0.04225923518610171,-0.016961024209838915,0.07082642824682005,-0.033384109039802566,-0.0003591381515598834
WNT2B,0.0028712476758488313,-0.03277066141708148,0.022203542615353997,0.09128218168093913,-0.034694902533771575,-0.01999288632876275,0.09703302590564793,0.03698071663416392,0.0017977739263912332,0.024861997310365706,0.014110883211641018,-0.04184292125396403,-0.010732713773915225,-0.019853837088979975,0.007228900798872279,0.03379942207166905
