,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
GSTM2,0.009470520233883586,-0.03874742732207132,0.008517997691558109,-0.05223514898639447,0.0274544230048552,0.044201079941702026,0.05497098409496812,-0.02550260715634288,0.1011126687420771,0.004503974857495097,0.019784342375121108,-0.10903168428080344,-0.04094080169941797,0.03715836183130301,-0.0018909350203654208,0.02397490778647719,0.11853754415511344,-0.03031474986914702
IL4,,,,,,,,,,,1.2924614881634843e-05,,,,,,,
SPX,0.029518536440628476,0.0014328017269940308,0.007094463548005166,0.00675207392290409,0.009436983967858333,-0.03621540477944606,-0.07773599527820256,0.01899589435227127,0.01405484339388617,-0.03837892460469103,,,-0.05239818192254837,-0.025087048128963316,-0.01759686464708973,-0.058195005910708676,0.0033963133655700644,0.13922221537254093
MFGE8,0.06645180280674501,-0.09306783229315299,0.03041511877717338,0.00021906020747082994,-0.008554950778785108,0.02043110844300027,0.06386693977512586,0.03606650143959043,-0.04513569615735853,0.03251395869693184,0.04467959106176964,0.06160694784047685,-0.024159535654263313,0.08075913896204807,0.013152846146784258,0.0953573988290628,0.06630600966520196,-0.024643173839766976
TGFA,-0.05877781866172332,-0.003221598557922875,0.0296719459428047,0.07846786767544549,-0.0335394001121151,0.03285045763680023,0.06881337849201548,0.01944397618662275,-0.004927766829962306,-0.052818703402680946,-0.033534484156615155,0.03595703024981552,-0.0036698934298371303,0.03664109071566408,0.03702254722490392,-0.0579706380030133,0.02677863420739613,-0.013217310220311668
SLIT2,0.0805589158382573,0.02097103128107237,0.03590718277194613,0.03447992740465189,0.046956678574196886,-0.05485294438791234,-0.053239298893280676,0.09093524685672143,-0.009427158966085505,0.0465674078112111,-0.03380160438805861,0.013215694249112078,0.0651349359480015,0.09300893946626636,-0.0314132678007818,0.03529071218496276,0.009688867128381838,-0.004511995971678079
PLTP,-0.06188832635416814,0.06363221716970668,0.009043546551352987,-0.08827125251867839,-0.06695504300510793,0.10291737895158709,-0.021577799524724637,0.021335817266085397,0.030713085247046315,-0.03253545936106336,0.048097539256319224,0.032773462129086675,0.08964178005808342,-0.009233713445266948,0.07000280805961115,0.08755081740997156,-0.06227058145099116,0.05813553472803827
APOD,0.04559972350734953,-0.04561540671599415,-0.012238511290419501,-0.002876507222604585,-0.028455094366865837,-0.010143179749599253,-0.017859472894059533,0.06776866995250344,0.03488842923980746,-0.07640100308843747,0.04631259105824945,0.01825032979818528,-0.10291471804883623,-0.004887673124719107,0.03665459794258381,-0.07540939894126539,-0.07943733014800229,-0.03811380309841743
B2M,-0.016066670308470726,0.01977037329737409,-0.004075439443931756,0.0001012099106332564,0.017892616382020422,0.12625638861811447,0.007876366559300699,0.08118788828449132,0.009360787191539528,0.03282629133172309,0.11593112658434725,0.1077615404773536,-0.015900423902445445,0.02382789321578166,0.062193014074050076,0.1106092245301503,-0.008278023564497085,-0.13460506193175592
OMG,0.024284749066775392,0.07757698835683753,0.020910923554129594,0.0241681093283912,0.06588046360475318,-0.048068684371038214,-0.09208098938746488,-0.033314750281396445,-0.06313491108659126,0.04298823188023594,0.08205110651554344,0.013065715446149512,-0.02852619344317139,-0.0019522184870781212,-0.010361057623350853,-0.017095318763568516,0.04318934442263821,-0.05814678072053927
CXCL3,-0.02103693627680962,-0.024769414316456382,0.07193359981713848,0.059829571116088325,-0.061399975040798804,-0.021673973523440686,0.05916671558188394,0.00752850902420689,-0.026631705166491257,-0.029835991842827637,0.032167843759149925,,,0.07112269538782094,0.05266902921125071,0.11084439036848691,-0.0017818363533834867,-0.0840506789954098
CXCL10,-0.02195698221675175,0.07859540595402795,-0.016207868378649046,0.03773100570819504,0.019108283318195907,0.12194104989677848,0.03199368143397427,-0.0126428778351439,0.013616328392484627,0.030936058692912174,0.05321318596912478,-0.0832634890386916,0.04185982183780353,0.07732989057149622,-0.019009316968973955,-0.025688606255863475,0.06066824565230821,0.022921031477371834
RSPO3,,,-0.022968949637274635,0.012145974438992463,0.018835532219871373,0.04901393967157799,-0.03662336007042507,0.011208488662181512,-0.04063019781544355,,,,,-0.004736271645063308,-0.046831853719398985,,0.06699095443976992,-0.024185609905915176
CORT,-0.0261230073589591,-0.03952175851615307,0.03685154954171591,0.005122410952216481,0.04629533697628461,0.03196948266016277,0.04398228104884016,-0.01840073674495016,0.018795511517468392,,,,,-0.028371917178253228,-0.014830711906940153,,,
NCAN,-0.006704157874121752,0.04212183499502511,0.03718252688881446,-0.055882754508543436,0.029971123020028263,0.029143848877807722,-0.007542313170478255,0.013810167442596727,-0.029162993991040907,-0.07454488319627596,0.0448682950695432,0.030290443003045946,-0.04306481758661311,-0.013406474960112413,0.007256014555105255,0.07167537191400652,0.0073553415090280155,0.03791424023751075
PRG4,,0.06502462264034561,-0.025429364509715252,0.013142594857822933,-0.017715996513439226,0.043795826072616326,0.07238788296326132,,,,,,,0.06780013615015949,-0.021883622969952717,,-0.005082721773857575,0.00014486710625012935
ZG16B,,,-0.02344790575452765,-0.01513073760496669,,-0.025352349557368953,0.03461984044907007,,,,,,-0.02889973540757216,,,,0.008512782813868542,0.04344803567956711
TGM2,0.0006989306313449377,-0.08679274706175416,0.0031309251386608273,0.025784841536468123,-0.031126097243923786,0.07651037915803345,0.07678330434826391,0.09304626727234225,-0.05070935582356488,0.06023299400036151,-0.03938350768649438,0.09488173183315007,0.011814931970531208,0.05754982900841962,0.07343023288353302,0.025500590733460022,-0.020671968753200428,-0.06636385095709746
VEGFC,-0.0070817191882954645,-0.038701535261440496,-0.032287637224626846,0.014392603702065,-0.02727078914795702,-0.030959245944228955,0.018609348663140245,0.03841113940323603,-0.021377248870534955,0.010990004710621773,-0.031104207360471155,0.06952740583761512,-0.03745979666361481,-0.0030570510934440553,0.04234939383167019,-0.025150950352877812,-0.04478776217977596,-0.029442769167998584
WNT6,,-0.036127891109100946,-0.02728256363283496,-0.009598544309884856,-0.009512570941782138,0.010958788716793599,0.017250621063296376,,,,-0.07294763537424177,,-0.027483651765536764,0.0697482179830234,0.0029981946772084395,,0.07305431451751038,-0.028833218756099004
NRG4,,-0.0029134916013146116,-0.015573934442097268,-0.03484663284186196,0.07478200266552233,0.05197743022964382,0.022176185403541535,-0.009758509534360306,-0.023815520183821492,,,-0.045375318427387006,,,,0.0053048629625974154,-0.01969111009713158,-0.04336073860096283
PMCH,,,-0.01794979757023516,0.03817772568263426,,,-0.001538493571889178,,,,,,,-0.02529070873057502,0.05801125082700885,,-0.02264102358461076,0.06656920009721472
COL9A1,0.03955911270662994,-0.0034933893636488397,-0.015305181815365033,-0.020626349065328235,-0.025596046155511587,0.08020298491098496,-0.0003375925204231043,-0.011738609647866402,-0.01865573643224596,0.056319671621786936,0.07421745442046535,0.14613102073609127,0.033585525626153995,-0.01593926557112706,0.017506868870071718,0.022032837985117203,0.1013081385186543,0.05311959900155739
GDF11,0.009397808567356713,0.014812993778985564,-0.002033495330971965,0.045523383429702996,0.042230054753928284,0.09139748188869858,-0.02344171886006406,0.08438209762016576,-0.021768950433474456,0.045911841498900686,0.1530983650574611,0.10179118999975097,0.05713602071636911,0.03345149177718554,0.026840480723594625,0.012409310157174112,0.023419273387660783,0.031240097238454844
RAET1E,,,,,,,,,,,,,,,,,-0.02160100786744212,
IL24,,,,,,,,,,,,,,-0.01885614300107107,-0.01394644299011589,,,-0.04847586328683584
