,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
DKK2,,-0.04393023945433534,0.001119580238302537,-0.018297608963102095,,0.06826351017250136,0.0940554839387386,0.021841971489010938,-0.02617123391688572,0.03066213637408407,0.033959103183613906,0.03924275736823166,,,,0.01200511990588482,,,0.013779782971251809,-0.04366811124248107,0.04114968804829666,-0.05160694434859587
FYN,-0.040239701375638995,-0.010662288008863192,0.03001764046569919,0.06501572783347537,-0.03542643015482495,-0.0355955594549316,0.0599683426090986,-0.0761576528657325,0.04155346975193158,0.0053064178761048075,-0.007460702354978573,-0.00025562189432123305,0.022724576883714865,-0.011435244330078578,0.07665368989423932,0.15660352129357835,0.21399365121117883,0.15372216793553897,-0.06834138479051449,0.06553371533426916,-0.01961616824414187,0.01805413183397327
ACE,0.05274620333297206,0.05170339825993594,0.04467038212766754,0.04535312896581348,-0.042756083841753625,-0.02278105275921376,0.05197751882626538,0.018408144575995218,0.082172002703878,-0.015465241300959645,0.0929964338748295,0.01607564529952396,0.08698292032702477,-0.01936018376735641,-0.004033268277584975,0.07872727965640691,0.11965134718039594,0.18193339160093183,0.08817588335705732,,0.0009722534340345087,-0.013653156112207741
IL18,-0.026246511942622244,0.0024765307390631616,0.05395836621903249,-0.06924641626108809,0.04294401111822866,0.005156926062724643,0.023909797268678968,0.05038406077791458,0.12377959841315506,-0.019850557868721547,-0.05282306759872265,-0.1804064134738741,0.011410665969198293,0.07842326947652069,0.028914362900941275,0.16913962251426112,0.15424416780850744,0.004379788431424551,4.886503364575242e-05,0.08107254205920995,-0.0014851254790963916,-0.01810346308312981
PPBP,,,,,,,-0.03722180132706931,,,,,,,,,-0.06980463459142894,-0.02195248265089306,0.0021344771310197125,,,,-0.034120192240766484
CCL27,0.0726983981656995,-0.012421670784385865,-0.026754764167330244,,0.06245825166097044,-0.037867686171704946,-0.03699256801847657,,0.0012290298601726722,-0.005570497896911593,-0.02247005953943482,-0.026691268812648297,0.060927483671246854,0.09450502156438846,-0.02045383226388479,0.026689939829542483,0.06482117640643216,0.07226208546967763,0.058718197505914706,,-0.03442116133382888,0.021151609665442675
SERPING1,-0.0651260954025146,-0.0027096222336817056,-0.0007738944172316951,-0.0034342266318200766,-0.02037238003716497,0.02251978425253639,-0.047150617300861945,-0.0497992502361754,0.1252618437035999,0.04082386912890489,0.001961496468269448,-0.1484328278790925,0.058500981946577046,-0.009845908276630486,0.016799448411159098,0.028668333257005005,-0.019285348392602868,0.1299433917903794,-0.03457913419306142,0.0407720103629872,-0.02139417198728263,0.05207716514494199
AZGP1,0.03454339326888829,0.08697328658637661,-0.0257784773989965,0.024874876374151034,0.0496272954377782,0.010233834551982016,0.024158685804139383,-0.057665483596738086,0.076549035932538,0.015973115744548228,0.03921168351736159,-0.06330027991403558,-0.001498189219220069,-0.017739999537693295,,0.051802561459179115,0.01460356532867639,0.132413797441813,-0.002597976038696344,0.09407327636471899,0.03018287066668623,0.058377655843845466
INHA,-0.04353841154803192,0.033011774868976315,0.046577797483418074,-0.02389378575369519,-0.029812094859503074,-0.02766593722200244,0.053216642510303204,-0.01528048678605955,0.05703829573538943,-0.03381526893587382,-0.0005724018728360367,0.10616201797844674,-0.02543427618201336,,-0.025123674063300905,0.0949374272017601,0.13639791573272783,0.12563758644281312,0.06036783492135276,,0.005048314303606119,-0.03636962364770803
SEMA3G,0.004443066924999353,-0.010039014406701392,-0.013597119088382709,-0.02263749591535485,,0.04461689741579475,0.04651472388133024,-0.007427950649776249,0.0014055549325915852,-0.023549157622272183,-0.014029599896089524,-0.03709314730898537,0.030035353341887432,0.07163229872377119,-0.057896454942331116,,,0.039829489714144586,0.04761172617828202,,0.016064556926030385,-0.018145600170127837
OXT,,,,,,,,,,,,,,,,,,,0.030793506081149197,,,
COL6A1,-0.002405549129142215,-0.07328203579324426,0.0070841705628576996,-0.030316117263898674,-0.02525389531877563,-0.036824043734994004,-0.08328874581482126,-0.03770746883227701,0.09272263136987723,-0.09305466731132042,-0.0458910529999562,0.01939301676214682,-0.02639533972654124,0.035660945291228756,0.07002847418282723,-0.09831223553719691,-0.13953374213592612,0.13996575006674972,0.012347737140769215,0.043359576240565904,-0.027313997985789266,0.1040169976554614
FGF17,,0.10848806361135006,-0.008024640178163421,-0.017099636525228088,0.028815414958577094,0.030647933620285304,0.1033906123534946,-0.00607034866606784,0.020386848234663777,0.022877154026288326,0.023261656824389847,0.09813206518061478,0.05714838541693665,,,0.07182992492071069,0.15322430012142996,,0.06039967292766473,,-0.016728211002942896,0.05046655379108982
TNFSF8,-0.020638803407810304,-0.021938048274892433,,0.005970666499573508,,-0.00858995109503296,-0.037221791678952044,,0.010834154262302127,-0.013949723857372878,,,,-0.005628674178555367,,-0.022295607421158877,-0.06061632502844582,-0.045495509088825485,0.030745502498237817,,-0.005926518785370663,0.041317103615317735
FGF20,0.09266360678929175,,-0.05309762283632023,-0.02734789253551295,,-0.024612542683815172,0.026422915079331723,-0.03416095419518515,-0.006323328933188199,0.008433650078912626,0.03650084812758962,-0.07323765799677132,-0.028095283679958893,-0.021136892231446578,-0.037355024415737306,0.05386925792877227,0.028812678851684082,-0.012042602194399451,0.01216910720155808,,0.06926387740976378,-0.028442463523059517
ICAM3,0.0230694585968532,0.06159948341140632,0.0003118434145654657,-0.017915251016471744,0.037199380015957684,0.03488161861857627,-0.05638607164078569,0.019130312959036017,0.06568074812041594,-0.02041300808026883,-0.033169181994616714,-0.05529539149358218,0.0023277287873658924,0.02050211756435722,-0.09705166149003805,0.03629507981876331,0.08433074499973811,0.001185566155744303,-0.00767856062692279,0.02774468006966529,-0.01532781729486395,0.016516278258275112
LAMA4,0.003699045109219712,-0.04929763722378846,0.0509789280365218,0.0922448467132488,-0.01411670040142661,0.003571952743564807,-0.012484563254315453,-0.008981671819786836,0.11617528553330682,-0.022289864831102176,-0.007087394689172854,-0.0015784290818685476,0.029712139780937844,0.00955196513580276,0.07921089031551044,-0.04426341656539338,0.05837134771453484,0.0783409396444119,0.046445925212273864,-0.005649942667117702,0.008072921233718314,0.047835407206308404
INHBE,,-0.03450585256656528,,,,,,,,,,,,,,,,,,,,
DLL4,0.0051669896341162815,0.06440407017913517,0.044349377665529176,0.04265615621261059,-0.01666311217893963,-0.02596105793567566,-0.050545565128968586,-0.025105010937334003,0.11640822040704234,0.03372456821349713,-0.031464449210453285,-0.007637300526961635,-0.003225026925582604,-0.00800980481570893,0.010446667146538607,0.0839091142630242,0.04874588484081942,0.12009373066863474,-0.004174323327166648,0.08623034858655904,0.063007778356272,0.012807362566963059
SEMA3A,-0.0015381089182377157,0.00869663430815984,0.0475155180728864,-0.02849517150320828,0.0034176458976242193,0.0032839925865253633,0.0018221230217205094,0.021554326319499436,0.00043039914809976936,-0.0039974910906323295,-0.05211843328459895,0.12559662713276468,0.060901649670531376,0.08615083011798895,,0.10193524255051316,0.09704344795986401,0.07251910290286816,0.043221525021497155,0.023596002019716292,0.04827668493165237,0.02861032346274529
RLN2,,,,-0.016254722470810258,0.07959010053486446,0.010681863349863707,0.000704758971357507,-0.011136317800090346,0.009806995586640487,0.01961963674078361,-0.006074355147028529,-0.009540186050222228,0.005792642905504016,,,0.04207771813379483,,0.007121114248682079,0.05346997934882707,,0.06674122553744652,-0.03341445541286075
C5,-0.012796688953368338,0.0525562676145627,0.06856612641189498,-0.009155530430189282,-0.003975266568533454,-0.009078752719042757,-0.01818474700350372,-0.036251679762112896,0.12131687866257218,-0.047007956548614435,0.05035109434644855,-0.03082502820951848,-0.0648759928974481,0.023347386118159102,-0.06285160619456168,0.08590129678000155,0.05671682901507325,-0.0011439144565278067,0.009036478728920607,-0.042213264867468514,0.022573881814210273,0.013010801168848288
COMP,,,,,,,,,,,,,,,,,,-0.011558761771310766,,,-0.02384950284067208,
EDN2,,-0.029669955216704267,-0.030228642855191286,,,,0.0017328068621636293,,0.014655757482232062,-0.03369052982482418,,,-0.053993564229276106,,,,,,,,,
C1QA,-0.04066938324850507,0.036991620100402106,-0.024906013312054068,-0.04738400446996627,-0.057154403006904185,0.011177451341723562,0.017540331479241382,-0.011837661695954037,0.1293310171461243,-0.014116986485119094,-0.08546664629144578,-0.23591241646566538,-0.06655616462742231,-0.01910560646808427,-0.038880816963301666,0.05825360357927673,0.038718842580835695,-0.0005058966829842275,0.04566104727320515,0.02781637694739999,0.021843066730031672,0.031137413625395956
UTS2B,0.03328983305470384,0.050256128218789775,-0.009383803574095054,-0.018490154181913927,,-0.02963431252382032,0.09624362140624494,0.02613204676178815,,-0.028923874740424852,-0.008887074680578283,,,,-0.035466865285153665,,,,,,0.08148908505366131,
COL9A3,0.06184414177344843,0.0024111063304526614,-0.016065552168066183,0.010261335027578517,-0.0395535047549123,-0.02237387332035117,0.07576680419370083,-0.05089047393286561,0.11550341117856082,0.0052198199834654615,-0.009393373819405325,-0.16191827029701567,0.008805893631361096,-0.0907181159124494,-0.04243113044932865,0.11163466474524027,0.13181124741305672,-0.07849161047504712,-0.00964991680631798,-0.0024394659583603243,0.0483712329044645,0.0770068647529721
DLK1,,,,,,-0.010943474633296004,0.05500550088223984,0.010927895530953493,,0.032659660202277035,,,,0.07516777335474609,,,,,,,,0.03088936869983698
HGF,0.02066573909245085,0.14254758242322796,0.00384211425331078,-0.04242172903186259,-0.04351724521131508,-0.007845985340177487,0.056927997557643245,0.06706704753834712,0.06013269755242255,-0.009617880453163384,0.01563178461772267,0.032489868063560294,0.0057174451444788115,0.044704356676254,-0.02945340013481451,0.06879531014421059,0.06547585650859211,0.09113292021640508,0.023460464972535674,0.050255946782876156,0.03369919570794276,-0.01171952680462501
P4HB,-0.04153754674121542,-0.059552652495370305,-0.011578427411385844,-0.023553961114593513,0.08761538783360748,0.021527250074716394,-0.14138486366909186,-0.03890219551030438,0.06944610141788514,-0.05504935273371608,-0.026045664931826362,-0.05913936322001742,-0.04748726073087071,0.03581021242659627,-0.04209856901522094,-0.1569270252029581,-0.20245519718912697,0.11063767671403348,-0.02524041857957314,0.05347438548353712,-0.017469267979655083,0.10409337402553176
ADCYAP1,-0.03216481799586164,,0.042955572605890786,0.03469834951171141,-0.003220530873232851,0.0067782976081360476,0.03979000684854243,0.03938254247767747,0.03040667366595275,0.001404938513581298,0.013681828934910175,-0.005078647319769787,-0.011000685777299336,0.025150693136708768,-0.0404773250327489,0.07840309697776106,0.05962555401473107,0.13739307042140542,0.11172668173104855,,0.11671830272400083,0.08482775142617499
GREM1,0.055381492723250166,0.1528619777144813,-0.04252033701189949,-0.00633672818222471,,-0.02561333656212096,0.07258366644358741,0.01402764415431317,0.030853847285309363,0.0337009994690115,-0.02551411129927312,-0.17356324016669505,0.00789294881858324,0.014673636063834124,-0.049218424058368536,-0.0486410065831729,-0.03006380266712916,-0.0915518893440026,0.050352318920293994,0.027058545202530215,-0.003927446372222753,-0.01030977462908927
EGF,0.03995648066829716,0.03390103263745291,0.03658296457858563,-0.00943934395441898,,0.02450307407147418,0.01082840827052622,0.01939240943478233,0.09118363274876495,-0.033204405795148766,-0.03910805635708361,0.07337523888043532,0.04001368798311211,-0.022192502661840786,-0.037354992862585486,-0.0035258806260393895,0.019922707602785715,-0.0037844833618486716,0.04540604235291872,,0.023555949430920202,0.028195902172385448
VEGFB,-0.002424300294195771,0.02576964585267549,-0.04787848998301124,0.0068231707456961705,-0.010596471096665862,-0.014409272954650105,-0.0015039262865976463,0.013922090464948236,-0.0022892954182804617,-0.024880454886079758,0.036042324733399286,-0.08685643872100439,-0.002903812287792452,-0.005961243157267985,0.038148527102438386,-0.04417664801430661,-0.07700350703857727,0.12502727504899458,-0.025030859234768617,0.03296085445037524,0.01668735410862367,-0.0013485530985956904
FARP2,-0.0049022910668224985,0.006384980660220172,-0.017851887246057598,0.05886936079034196,-0.01577164799849021,-0.05763906320125843,0.008561551197616696,0.05256520346519993,0.05575558382638067,0.015271022681818248,-0.010869212982477172,-0.06582479769521156,0.023201197034203272,-0.03262116739052515,0.06330818917350234,0.06648826026532469,0.08539036996048704,-0.06305629782931892,-0.0630491895600904,0.03891662065384817,0.05834135326274036,0.045976596675072104
BMP3,,,,,,,,0.040180825295199424,,,-0.014920019113091246,-0.032170798207897776,,,,,,,,,,
IHH,,,,,,,,,,,-0.007469879771003098,,,,,0.11203196104396095,0.07228669786778469,,-0.01762945785347674,,,
LAMA2,0.003008606859437376,-0.05289461811137074,0.02703779816638291,0.05097986420021813,0.0962355639630569,-0.025586908461514173,0.003788617195023803,-0.011435734921535783,0.06685030091037172,-0.03150650046214517,-0.021868189659689768,0.056258748198090416,-0.0034151835258865748,0.032107710603830025,0.059985350885978346,0.12546918666903167,0.10698580655317158,0.034486388885403604,0.07614919457203007,-0.039021084324207186,0.026888011618072083,-0.000679709239116097
SERPINC1,,,,,,,,,,0.030157188482247008,,,,,,,0.08446962738719398,,0.01208764990389732,,,
NRG1,,0.02044360437449829,-0.023187859799126926,0.03713139204826885,-0.030536243413736,-0.022598217381361148,0.029579061093054016,0.11188195263180095,0.025094707796598004,-0.01607942335275276,0.04358866321112454,0.1281798064888615,0.0234044820806874,-0.021845793046068755,-0.06696328832057809,0.023805726529560704,0.07955315754406873,,0.06123799111012714,,-0.01702881668371891,0.06509498686298798
SPINK1,,0.0030891564333625095,0.03109174290154773,,0.02880372542714316,0.039296601231635926,-0.06656307581226309,,,,,,-0.029391582223243614,,,-0.01454891102394306,-0.09661888716311293,,-0.04766480948758486,,-0.026912101016886705,0.042067593522653754
EFEMP2,-0.03575989420911531,-0.059675235322513905,-0.014393644953200805,0.006758228263733746,0.01618052052525328,-0.023005016360509282,0.011163325855054989,-0.03600481527361841,0.09861699912634622,-0.02887230757721263,-0.05581381242865101,-0.09123823483181448,-0.013656254822753478,0.026734323416522352,0.008243980894951113,-0.08735997582646961,-0.0401526854325874,0.1809536225491187,-0.02115397072468696,-0.009688396711045598,-0.013208911554134242,0.0070780018301421724
SELPLG,-0.06561059510191314,0.025805322736950378,-0.031165591924237124,-0.00780623575293961,-0.011173230564475044,-0.0031577434290933994,0.06458579445623303,-0.00970611614774199,0.022584531131528005,0.03554394517122019,-0.013130653067530078,-0.08351551805267066,0.002344894624454398,0.019985960661740916,-0.07176872876116128,0.16219127340633974,0.11110524463531288,-0.06511283443391827,0.09512574620967357,0.03773252912852959,0.05562989801165722,0.027900666872084673
GDF6,,-0.027664870558447574,0.015173883363018637,,0.012758614084467072,-0.015883422561975623,,-0.003326905676435994,0.06948699074223272,,,,,,,0.004133944863560961,0.03920930484836929,,-0.0039286114306740045,,,
HLA-E,-0.01940088768868257,0.0022712579164411947,0.019292070041952547,-0.012857043175314626,-5.300856098611664e-05,0.07315815979733731,-0.02654942865253229,-0.059764508667530344,0.11313282844258674,-0.05938413512281401,-0.022934280776741284,-0.23596730061698262,-0.08447207597030894,0.051585564180680735,0.003415875028849998,-0.019969861475308773,-0.07378471686983636,0.06139055578005138,0.0016840083708899404,-0.04379507458174168,-0.013968061006271055,0.03261940157788928
PTN,0.09673809362648073,0.003763329223874262,0.052624452088049965,-0.018350336977209523,-0.08574875958182586,-0.05096072118959311,0.09771958182650071,-0.1035380982280063,0.1167894374820988,-0.07621247455391145,-0.007632720475213353,0.023151600713726555,-0.04808810227834018,0.023733862468153143,-0.11265701214599538,-0.01487233875501916,0.06324289857598979,0.18327463489348292,-0.006515337337782798,0.0826724516569757,0.05031066212027605,0.11327584559602152
CD274,0.031573176955220335,-0.025141884771170846,0.005486610827811437,0.01919913037488086,0.06841263737261545,0.029525803015652826,0.03736683127513521,-0.019163022684376405,0.04089553363131079,0.03288259182527956,0.03573330531185718,0.12354333876654937,-0.025947626501420094,-0.047778868763592844,-0.07308649156787334,0.007960235307984816,0.03740417809602592,0.08206860508335072,-0.0034250095156277906,0.01993551328370399,0.019993258009023563,-0.008965554519267732
FGF10,,,,,,,,,,,-0.02850581172046716,,,,,,,,,,,
CD14,-0.09128904843245202,-0.04394378518370979,-0.00927308744089022,-0.04005313088659497,0.01570658279020961,0.03837070011993923,-0.0601718916458673,-0.09017387024601257,0.08735883538098965,-0.008584959047873075,0.004432656435969877,-0.15710931212830262,-0.04103912765492666,0.03726774888418149,-0.04354731116846944,0.05336031382338007,0.048247144866348506,0.11292709798690945,0.04637649773974649,0.050793280799749,0.05257412912905813,0.11765821978846373
SFTPD,,-0.029992375402957103,0.006913386032593925,-0.0005639007377747778,,,0.01981392252919778,0.014917174711534838,,0.05203868432519962,0.01972446749428801,,-0.019584795955075895,-0.028049682645625167,0.024222585984125095,0.09429281632332047,0.0778108369866439,0.0955938966614511,0.04875020682823319,-0.029102565880365177,0.011342572101576237,-0.01946621829519742
SLIT1,-0.044094495627201906,0.13562597603285262,0.004275819445392648,0.015817644273921676,-0.04448579082621405,-0.013250054136450612,0.07984100292872964,-0.005579757762526006,0.05544795034634234,-0.0027194284120332967,0.010833389165536413,0.2477801700044683,0.11157450114168288,0.01961838671370044,-0.06626722775955182,0.05045332012286929,0.010463217482114963,0.0612194188121678,0.1603318290056282,-0.030107692716436058,0.040170367887443936,0.06798281582502431
LPA,,,,,,,,-0.029872183602438766,,,,,,,,,,,,,,
CNTF,-0.03771956792353379,,,,,-0.02335857178705255,0.004979309307724659,,-0.036911274351271145,0.014661626838218516,0.03367655856472862,-0.04263417902155461,-0.03412676345797026,,,,,0.04582192445657764,0.020106836662264527,,,
BST1,-0.028497860758944223,-0.01995651072333623,0.027631485202742695,0.0013732914257729254,-0.029394850817808692,-0.011583379519362808,0.07017419817368806,0.002901339892816649,0.12146713757130356,0.0035163479784561767,0.008905428454027609,-0.09676494636319034,0.09792574982488922,0.03201282688163836,0.03669565248705944,0.09014795619656328,0.11405886230043946,0.07221170686962988,0.08867080977130636,0.019899326656862594,0.05181026843639325,0.05716323156006063
AGTRAP,-0.024182701418223894,-0.05953503674279111,0.027281692177062195,0.02985239446455052,-0.04402495102080042,-0.00981181482439885,0.011047901165057706,-0.025405170821596372,0.07917273329851261,0.033811921304496464,-0.008376557883242276,-0.11851351284984213,0.04212429657693458,0.01470638605734186,0.11050926254480463,-0.011409872948635987,0.02492963675674129,-0.02420715670463271,0.023402134896470965,-0.002524154688891052,0.004163880228503931,0.0421669186418653
LAMC1,0.07950669611004045,0.05836515169757378,0.04717147890017647,0.02610875428259998,0.022427339505762634,0.021977833521360207,-0.051413444867499145,-0.019361601671801933,0.10372483648884576,-0.02377246452967538,-6.354106003671893e-05,-0.032024487236333755,0.03060485792227513,-0.03186810432813629,0.06160918895580284,0.0084353513100177,-0.039213399985109615,0.13285013007165147,0.016851869380553164,0.07154437430540855,0.002316392972037894,0.020172851190691923
COL6A3,-0.007613683018582494,0.01915693621794684,0.028114181706034105,-0.023742067005287644,0.032553104918128815,-0.0034347120918381303,-0.011079983378798147,0.003951309965890176,0.04032208827441838,-0.00902788741790009,0.04009854092548188,-0.03201929719280843,-0.01534784648269533,0.0018678348095786039,0.09463298185723182,-0.03562212453762924,-0.020312750172002535,0.05891434799300892,0.007249721034707863,0.02396794280646423,-0.02874820526732964,0.0174018515916575
FN1,0.023107397159012038,-0.0640504177092931,0.032452383613529104,0.022362943332133917,0.06430589267828685,-0.01686302597929576,-0.13413907525327254,-0.08242037921763519,0.12707044686255706,-0.03997605281209269,0.011824317925855587,-0.061975341382051796,0.009857340146041954,-0.015048369965453098,0.011915828190967835,-0.09795987760618025,-0.17154220968031217,0.09703728173568293,-0.05111344772354051,-0.05286340809806796,-0.016795347645851316,-0.046398664185769864
MIF,-0.033712736581056856,-0.03647153545646546,-0.05048877015743587,-0.02879067283554661,0.009732815739141807,0.039660266439551374,0.019751528524922703,-0.009098698626172384,0.05850949613816042,-0.054137922078500794,0.021899810400261642,0.029448041117712057,-0.04285372768474427,-0.06763219899890835,0.0359639334615636,-0.03402208107222707,-0.07705544436056937,-0.05464090044067,0.0010684419410370506,0.11290141805200926,0.028918591838360427,-0.023915886774907726
JAG1,0.06450552519033213,-0.04649451936123366,0.09234972266442802,-0.04236449199091163,0.06940357034708429,0.01673828723372228,0.03613570975342794,-0.006665113277511192,0.11140624284885996,-0.018117054988740333,0.028645153863814825,-0.01060536100378643,0.02024706018805026,0.04306630612694832,-0.10458525952260489,0.0025817149515968917,-0.04238444599910827,-0.004799720273693415,0.10190137254269199,-0.021135243546372494,-0.002535911592692246,-0.0009993331404612956
NID2,-0.0302152208149518,0.01177558642933754,0.039282859713752456,0.01809847674674952,0.08251783329866207,-0.0699883381174332,0.013585386612465779,-0.024320711176744666,0.0910638136810882,-0.03506604373474939,0.08596365822798138,-0.044343366209180994,-0.02729798466568542,-0.012656628389980837,0.031490652607092474,0.04747562014385234,0.08007245906744742,0.15922300862763472,0.018808442662574896,-0.034441484093116426,-0.007337753939301679,0.008609162925393087
EFNB1,0.037671647668618594,-0.05621101897411405,0.05380330114722552,0.060964711666466255,0.04342677723583899,-0.003266527579707937,0.03144711680004705,0.01414308283252236,0.11014210998805636,-0.0004837215500021974,0.03718356519733398,0.04067478413544113,0.019374439713977912,-0.02873848888598478,-0.06465658772134308,0.07254773775210478,0.060554969310491945,0.0546933662368086,0.030400562025058187,0.1719273493595935,0.02285457104779143,0.04384139376766104
COL4A2,-0.001726336302166922,0.0051618675505574335,0.06414007489885222,0.024170841516140955,0.06107533925482349,-0.005546467943993189,0.020997179272486375,-0.002902319130935276,0.11799417794507358,-0.034647938497349186,-0.02703689222333715,-0.04119454533864108,0.018240416876613416,-0.010210634866964505,0.054101486510199685,0.0430301202736455,-0.03146889939009142,0.13433469801501374,0.0661038002999832,-0.00704837298859326,-0.0028338853772851575,-0.0375436594020454
SPP1,-0.09418966128875438,-0.07327956573658638,-0.025559438772866858,0.014145928742968107,-0.004512578630867162,0.10717406515856505,-0.1628314250097599,-0.09390634834018333,0.10126344862908351,-0.05688009463750173,-0.02655902381322499,-0.2834490029432186,-0.07957088869762102,0.08040077337248207,0.009462247566707133,-0.06699891243930593,-0.14230674982650576,-0.0057826198688818945,-0.006604982258774037,0.11088577975962216,0.011282352933564116,0.09244838125786245
PODXL2,0.01874289446898898,0.041828420134509554,-0.04711696918417706,0.01930162269785255,-0.052187911335596034,-0.0370350877591871,-0.03680143615102034,-0.02275880324955497,-0.010189521332020335,0.05799828657416461,-0.0008057557867690567,0.08909830435710998,0.03279051938270507,-0.05249462090059714,-0.04568156673169302,0.08105268520749542,0.11168488027560447,-0.023803796566521245,0.14744601833543916,-0.01421597339795073,-0.010498758727737338,0.007323668501341074
IFNE,,,,,,,,,,,0.07416748635812473,,,,,,,,,,,
FGF9,0.06981533820942594,0.0989383139280305,0.02632672083127522,0.07761993954136756,-0.025676455973476005,0.07724719184553776,0.08200796255998237,0.042234709124878075,0.03726799395948409,0.03795841303464676,0.015565341698092827,0.2230030962584693,-0.015002845289271666,,,0.11794968482180228,0.11107929091142704,,0.04516159445195727,,-0.027325539976386513,0.02027227297139203
ITIH2,0.02186729818318643,-0.02193807163086537,-0.030750734270127558,,,-0.021508514993356147,0.02461586340438663,0.01518359479885875,0.04993179683383928,,0.03212284268583243,-0.02779703103240555,0.008632890376871755,,0.05140393331691962,0.07672932234930656,0.1698595121418681,0.045858367816454006,0.06692625151823048,-0.0436851558527082,-0.02015441305292081,0.012082930379675783
ADAM10,-0.06770546744776935,0.0324501353550504,0.0047816576821896415,-0.012066660563612878,-0.027889672837146016,-0.01558344818470482,-0.014310029713896985,0.020128780978503815,0.042359066971845674,0.00432618977771921,-0.009911658362678096,-0.03847022343615815,-0.0017932066356752489,0.057255147998991146,0.06425152853734187,0.017118065563861085,-0.033719521942859605,0.029947369289061405,-0.047023017663599224,-0.04363629562713843,-0.005183063645238243,0.06473980668168433
CFH,-0.0011783953565479345,0.04923709780784274,0.05938345742938283,-0.04317020281990056,0.047727317886161955,-0.006658657137323055,0.035459222971869604,-0.029110684154916112,0.07142802953085942,0.01970746401222812,-0.017867324720218517,-0.013631961176142467,-0.04614544220751183,-0.005707644289821426,-0.03279224706588647,0.15761389735460887,0.1077032969218748,0.04045942800066947,0.06092688879664661,0.023590061305455358,-0.019657061671978185,-0.024928341595785802
COL4A5,0.04177300143509812,0.007927781531132279,-0.016790834330349398,-0.02094175997309567,0.028474224976740032,0.010539668896753398,0.015222651703522104,-0.02806883418864791,0.06289536918333379,-0.031689007603300415,0.01843780456384466,-0.11208892341198516,0.0011126162062146587,0.052420199997492305,0.023165975558474865,0.082382152588537,0.14134241503210376,0.07349969733603398,0.06493604891870655,0.09910095983965594,0.04318354120755052,-0.041414680553519476
LTBP3,-0.022922148663995053,0.035620678375803246,-0.017461704662993592,-0.009279875745379458,0.03312066691563741,0.0017144300366437964,0.0019853584709849125,-8.138351583553374e-05,0.042706728554120915,-0.016971522847899077,-0.04891527570659356,0.03751200509423188,-0.013273319347714812,-0.02083309177390028,-0.026332070567539004,-0.12949161301902684,-0.0790838341860788,0.1293754922089037,-0.0007116860927259068,0.040407966723391864,0.006810046084849949,-0.02650495713606815
GNB3,0.055189771662541,0.02388844755565614,0.012265036250036323,-0.0368187601353916,-0.04678848800848106,0.02444597656809717,0.059572415844227074,0.05067476351140977,0.07502421184661778,-0.02384038791547047,0.0009569535676380993,0.06111284478133793,-0.04215011608235552,-0.025101667406445448,0.03880884396985256,0.06659749560168823,0.053642782752906244,0.03648313425986411,0.04890315391456557,,-0.02844158621883961,-0.048154267612817554
COL6A2,-0.016738626594276485,-0.09143539111363862,0.039244520107506925,-0.028880275784451827,0.02774595519516264,-0.044459019827283175,0.051742121504239486,0.02480753702871508,0.10873168174234302,-0.02051362525038612,-0.042180208335833705,-0.08780523880843741,0.03660500661470154,-0.012695173214712054,0.056672325851094676,-0.13083534671183672,-0.10885411749952431,-0.005994547460159218,-0.003965196721922922,0.053979367447431904,-0.02095943193444548,0.06141442767119253
PLG,,,,,,,,,,,,,-0.026148536949302758,,,,,,,,,
GDF9,-0.010986272633780955,0.052306464337702696,0.03943361678426339,0.001506256296355633,-0.04873575156549002,0.055107289424158365,0.059004920299010236,0.013330482086631734,0.04422277681678643,-0.005312643177608239,-0.030914481122095862,,-0.022402009141964194,0.0732700208284789,-0.024567966859232668,0.10548608382739652,0.13100183855764364,0.07240012115642311,0.030032632358168835,,-0.027519998360459614,-0.003501526253376701
NCAM1,-0.01955492071823852,0.06510693093033167,0.009616007314253064,0.0628458356186279,-0.06779144331376455,-0.019423263664159567,0.10001817986506766,-0.00868882438594499,-0.08778033985368604,0.06758380386284502,-0.02838501224946911,-0.08285861210222924,0.02731568899656137,-0.062160285754932404,0.05751920553783234,0.08706217586729245,0.09420174401089745,-0.09127063283046807,0.07213693890477098,0.04452086092979969,0.042263843570782195,0.008604844876884028
APOC2,-0.060128873858834225,0.04343649915404521,0.03742254144456248,0.0812410439716806,-0.05115894326754916,0.03776825114566632,0.01192181277735625,-0.04001095912193537,0.032895549211742564,-0.02747651471265863,0.0030282558971785204,-0.1765690146799092,0.041408577829385555,0.05183305891961082,-0.028946588093990044,0.08341486850115035,0.05099183991876469,-0.0028722824576310224,0.08458549136563051,-0.011816164307869375,-0.014831055354287555,0.05406540091166613
BST2,0.07329280567496489,0.029731764217099325,0.028872656738912046,0.05427068791460879,0.025844580249381525,0.10086956857771781,0.015146827702073007,-0.044413617468753684,0.16013772729744524,-0.010991949229927401,0.011204614223412132,-0.1388446625387833,-0.03812203913712281,-0.0003131761660685343,0.12126224439480705,0.08714922528444656,0.10827409309282257,0.10318483619201277,-0.014648478040431852,0.05987931478292846,0.0568722642490422,0.00334298649945044
