,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
COL18A1,-0.03294919094516465,0.08250863293639664,0.051665138378675333,0.07759472930761967,-0.03663674996319007,0.021558389558517282,0.13231504044276599,0.04005533882359126,0.04676966646862959,-0.01160194897877422,0.10175830617255284,-0.056265832237129484,-0.054146163531131185
NODAL,,0.025624792221252066,-0.020177544739704487,,-0.014266736704809563,0.047253829557781436,0.10925352389331033,,0.019043393322119795,0.05457499412371643,0.08135738888581609,0.050278901120387416,-0.011154358358291245
INHBB,0.03337973782849225,-0.00594633738220247,0.003095360702919278,-0.010130663759243092,0.031476556850672424,-0.015687908096760118,0.01892350846225661,0.05823973379759692,-0.017850031311063885,0.04701956039754731,-0.06275085096039285,0.030090018896009894,0.035103570706275095
LCN1,,-0.01341225565584604,,,,,-0.0228262830561845,,,-0.03941875757186132,,-0.023318893333466425,-0.017740437474680938
ARF4,0.11346721866187558,0.06821692002958064,0.023180796528624734,-0.015509165551065978,-0.04106532862239535,0.05979019149979972,0.07025773662688319,-0.038789295079091006,0.10954786909914212,-0.038578595951799216,0.10760638123782056,-0.01703602169393717,0.021634483054115167
CXCL14,-0.05662326576551169,0.05265451771081536,0.024404387877655007,-0.05141053676618309,0.0008798347492404558,-0.04956516272389489,0.009430701328180377,-0.02056140894926639,-0.026802356223364836,0.02345528449457777,-0.09763791668554905,0.09774539522045007,0.004483396574222646
LIF,0.05107340324101544,0.02180317315647886,-0.012309245291580532,-0.02451576838032,0.02375221046536205,-0.017273039183385,0.020471769249716217,-0.01235927748833244,-0.017102002464553623,0.08981398030038625,0.01088515620652511,0.01942858804811367,0.046636732784342085
IL17B,0.0605274484685802,,,-0.020968017260328275,,,0.002596571261166021,,,-0.011843194169207547,-0.035698600767645465,0.0021163636263316836,0.07749120496297952
MMP1,,-0.03721704337478751,,-0.060380132341077815,-0.011667189533456235,,,,,0.0550206518189581,0.03852632135807004,-0.05410398216671509,-0.044888274002537566
MATN1,-0.02083883208574401,0.004182404862970918,,-0.0027983870154976048,,-0.01667523271384148,0.15340228759960078,-0.017338500484728462,0.0011225444299415106,,,-0.028045125376596917,-0.018279059989609745
ADAM28,0.0026056157966461613,0.05639068270683844,0.05500592277185361,-0.028213912435609834,0.04205763933346504,0.048344864350844306,0.0883133836225266,0.011195438372245336,0.04835761698254398,-0.005293586812317082,-0.023077128011658742,0.05667136619342389,0.05386032727942612
TCN2,-0.02270796730879483,0.03596086861987558,0.052746932927235125,-0.015537180092433133,-0.003958790032682942,-0.04001116783921578,0.09016704695104395,0.0389089283432592,0.010367130755042307,-0.0005745818326584679,0.06723375659760196,0.10019861408737055,0.0011069165607596214
THPO,,0.038115581362280014,,,,-0.023712908004659417,0.07927160278983618,-0.027711831430508184,0.020825588611748172,,-0.011482773521328267,0.05326948760936712,0.050421898421195474
CUBN,-0.01957533074059601,0.022477070733183013,-0.033605975525290856,-0.01594841829778405,-0.029302359424550256,0.008101312643579004,0.02432283368520461,-0.010824667075120328,0.06050559605851387,-0.05547883785324684,-0.04015685618843559,0.023861206576831172,-0.030919272566123843
TIMP3,-0.061372554935360785,0.02750505365470273,-0.021165563450742858,-0.00026735191733768046,0.026929700878829663,0.021820183873562965,0.05282738647203513,0.0021482421247150498,0.03316268290738289,-0.032086272358835356,0.10327845942380091,0.0126520550965196,-0.0045133736961590265
PIGF,0.031173745141869855,0.020880083545584835,0.033283468742287915,-0.012604757857309462,-0.022544039175896632,0.07065315607474552,0.08941856469891396,0.015255297068233727,0.10285543495654466,0.05683945203149469,0.19391277789013683,0.04708124105575402,0.07418855128453174
CRH,,0.06587980833216639,-0.0253227654434667,,-0.011855991199704144,-0.014052356831529394,-0.012389580959083992,-0.027294847029664813,-0.024110474765949668,,,-0.010757053368545636,0.008753896903923763
BDNF,-0.037748911252245686,0.01657313899611492,0.0808999257802318,-0.014672176418518425,0.0020118373605745397,-0.03794540523220999,-0.05234004637718472,0.020385303345253392,-0.01985358234226692,0.04755934920845633,-0.07302425752979216,0.10522686341564617,0.05795322279890669
CCL5,0.20679637883509813,0.037605805810776376,0.06170507684830321,,0.026418344833884878,-0.020527034793823316,-0.028386031988094723,-0.04336404127149344,0.03443356507883761,0.04361867995541535,0.11025996987130562,0.0038794173876151063,0.02340624809444192
GAD1,0.02665432980549241,0.015081186875023687,0.0036648514482929373,0.07750497511326139,0.04878769220136995,-0.026072173882672776,-0.021282385069845724,-0.0341964427412922,-0.06581383861365486,-0.023829335707585997,0.0432354615857626,0.0018238577252297232,-0.060365312687236626
COL14A1,-0.07286513769966256,0.02544775772706232,-0.031599615737763855,0.033827986292191206,-0.02585238227466064,-0.021754099938611257,0.13467267886811055,0.009161005778744017,0.05690060427305165,-0.04100654941125752,0.21384755970549302,0.07431488056486264,0.014146487912575903
HLA-A,-0.02148321454373121,0.012805207321790864,-0.0010314277153698336,0.05221797176811719,-0.037728759071417185,-0.04615430766564119,0.12093213023041648,-0.0201497187755855,0.058007696758387836,-0.045364745936368724,0.07151982828708475,-0.051953560754263314,0.02120248531739943
CD5L,,-0.02071070442796447,0.043962976059583866,,,,,,,,,,
FGF18,,-0.02861747345529557,,0.0037542268539040597,0.028436675341917,0.04016951494279051,,-0.018578886352925754,,,,0.012754751294808617,0.03528265877890616
ADM,0.008182744024816078,-0.0041938331340737696,-0.009344174156868112,-0.01810752216044089,-0.011665009396904763,0.009592923856744215,0.13129353202998698,0.024247987381053788,0.07944767603486329,0.03249312516405894,-0.1266947929645946,-0.008542747267960006,0.038385402549711005
CCL15,,0.021362226206364448,,,,,,,,0.16950972599073064,,0.001176617118216079,
GNAI2,0.0023789899972938484,-0.011851998355426416,0.04774869085620135,0.013290824184649427,-0.0495042465424863,0.03123657477164111,0.09753421841606205,0.015536148285752456,0.03356260440575414,0.0010940653228901777,-0.11272210118122553,0.0030712884730666377,0.021646362007981517
HDC,,,,,,,0.05480550276842179,,,,,-0.006733004273339726,0.1714866521600392
COL11A1,,0.005995776475429285,0.018059998749903508,-0.03367240897026594,-0.025924077699771973,0.06883032250990223,-0.032183818445608636,0.004070352591331101,-0.0058163402162521236,-0.0032021791836109813,0.053329585649638675,-0.011512542111234146,0.009304754702613143
NUCB2,0.07653520464168788,-0.020026051687139654,0.0025588093479689657,-0.038511828820179506,0.003944800924949802,0.028502507413668176,0.04274527455584115,-0.004907366473381836,0.01598696518782443,0.019100055708692536,0.09961688059686301,-0.019192955837625,-0.0015095438720486838
FGF16,,,,,,,,,,,,,0.009147351572258138
CXCL1,0.037648702444276004,0.00934661825576521,0.03460187110635883,-0.02066108723559926,0.061174604642995935,,0.05823487005245508,-0.0014847139747771766,0.03285868265344591,-0.031953492718328466,0.04457655184536996,0.05764943562774036,-0.021407830816756273
VCAN,-0.043784775375376374,-0.020203046492368322,-0.01978160306277903,0.051214611686298955,-0.016934937410239773,0.050897276686599296,0.07454500430317863,-0.043799028972699154,0.02900309186709301,-0.03961012343368435,0.017261957162308016,-0.058934262881564385,0.0021745920126449423
MMP7,-0.027480005322613875,-0.007482114456901327,,,,-0.017273034334928508,-0.016661304160507505,-0.01712344336866826,-0.02724576948352318,-0.02121716659741647,-0.07565076319251636,0.001027873660984048,-0.015441385803433846
PTPN6,0.02314576471338838,0.04570259589099173,-0.005725677033309173,-0.05123007639754689,-0.012151928580993591,0.10477247677995227,0.07624273274237814,0.014983618954745653,0.01466587596214102,0.052814992686522566,0.06300478567449987,0.06983776126165131,0.11980352760093997
PTGS2,0.003980062851933469,0.014401654270333668,0.0034563054994996155,-0.018052285757879212,-0.016333437281978898,-0.01523408676097104,-0.06014798666683269,0.03314287839727557,0.061767797901994624,-0.005024441235085911,0.09929773451374556,0.0522509290487271,0.04245319647780099
XCL1,,0.038638322244144804,,,-0.012405930042332229,,,-0.008906916212032028,,,,,0.08010440292050343
CD58,0.01138412401884012,-0.010668530884044496,0.012547841025031871,0.05549915807527315,-0.01563386148404019,-0.056884056869942606,0.10775455304877832,0.0007384421532362672,0.01744330042987475,0.08949878281123907,-0.02812572798676043,0.015585364586170845,0.09282574413974648
TNFSF14,-0.033967470819394996,-0.0049229330507620595,-0.004705801505684701,0.00022659830495995394,-0.011949780292583588,,0.05674694222495133,0.0007657770768067046,,-0.03802699694737201,0.03435797460839579,0.017114174090645307,-0.012211323139238589
CNTN4,-0.000728620438158446,0.008015259080434576,-0.02217857693124254,-0.02410498126258785,0.06200348128171576,-0.03594643552286936,-0.038711725816472135,-0.02141522753396281,-0.024694681113239556,-0.035481124600298036,,-0.009225257609405318,-0.034903568222229994
INSL3,,-0.006991216500104274,,,,,,-0.019745131173869657,,,,-0.02738370709196024,
BTLA,,,,,-0.012933595061305493,,,,,,,-0.02647867555452195,
MFNG,-0.04074611422201243,0.052678233836205166,0.06868159278708032,-0.029576435981332163,-0.04658225186179091,0.046933865575856014,0.03699962123406065,0.012797676674949398,0.01236882927297029,-0.052194279290782464,0.16633485241318105,0.008034892221329243,0.039160114285291314
ICAM1,0.0674770109099228,0.04422724158010332,-0.004414280706506352,0.03508532356892364,-0.0035385782636555337,0.02098727097780675,0.07040908021254624,-0.05480131948614478,0.024170220460786675,0.09347256330763377,-0.08071631310324058,0.042918367243988266,0.06113097289801565
PROS1,0.03485047760755465,0.04758168838422667,-0.010116986597724822,0.02255178442609164,-0.04003732584317437,0.041061646678330885,0.11726786199380407,-0.046950552356418825,0.0310749341518417,0.0028905018720196303,-0.04931771102137889,0.0928349560619942,0.019552360318171348
CLCF1,-0.05504900796310396,0.04358248800244446,-0.010565569274680628,0.058285420186598345,0.024442994482902818,-0.016057010306682086,0.07592576113905122,-0.010047883234422897,0.043318653018727254,0.029982784911329684,0.004205886804317401,0.08537105629588203,0.048345964439161955
PSAP,-0.05926472703183071,0.056144752555546774,0.00787670673445565,0.027265994924749955,-0.00695736690748347,-0.028966202014715003,-0.06312123291182743,-0.04013342829337979,-0.07332575419732357,0.08182748389173387,-0.021154179841406467,0.15614801356583496,-0.04024400767885993
EFEMP1,-0.06478986211300812,0.03472794134517176,-0.031503358519154916,0.007205996237818938,-0.06783090599388426,0.04877661560850668,0.09395813741506048,0.02523572887788408,0.0484631651100203,-0.0041951928917438805,0.014800111477330494,0.13971018546483677,0.03301432356482891
C1QTNF1,0.013625089584749131,0.040650961033700396,0.040389071941394725,-0.056566377137510664,-0.022724596984567583,-0.024561871156051282,0.05963214124197748,-0.013836507558356845,0.019637273228530604,0.06961858167138295,-0.0003519188265717899,0.005139849241965046,0.046352353068775574
ALB,-0.029495110257103017,0.004820481282481248,-0.018657637797269668,,0.09371533189086131,-0.016522682481536172,-0.027947241482073202,0.029931640084088232,0.023626072951393778,0.038281527285647945,-0.05902831741071788,0.05453698890193257,0.013126864868776606
EFNA3,-0.00573454754412673,-0.023667496830385357,-0.0025084451455301554,0.0006627791965830147,0.0660807414839686,-0.021922203711268417,-0.02630883798692257,-0.012169990844341824,0.046401221578724505,0.017046755526394206,0.03181096222378832,0.005645689659021071,-0.006222619337096732
DRAXIN,-0.03774595643888735,0.033478340854121665,-0.01836863541361946,-0.030462934594715326,0.12530066041084342,0.0699661272952419,0.04750521748129024,0.026260772237984124,-0.004119862827992605,-2.8557000161370633e-05,-0.006673311212135385,-0.01446402088767435,0.049655540943758764
RAET1L,,-0.009235610152330282,,,,,,,,,,,
NPTX2,-0.05507769494248311,-0.022537166177180067,-0.042244841401034974,0.046107640384319186,0.03869684449176218,-0.013483092417521462,-0.11556556111888794,0.010693991798154766,0.061899455071405075,-0.004157734383788056,0.00211644212404009,-0.007984912587719321,-0.019357129295322868
FGF11,-0.009009127908161607,-0.026377593840345152,-0.014922492042779909,-0.02460984750536531,-7.682322586290194e-05,0.024091725155647163,0.14063164762283234,0.011537090255225082,0.029246901743568608,0.009401093974363907,-0.07774602108843626,0.07472698803759042,0.0383482085207403
CD59,-0.04927394378207862,0.059962384407234594,-0.0062501348437898,0.0037602566893421897,0.02970653689308375,-0.014062462140174266,-0.06452587382340691,-0.015419508965984539,-0.029354744160454856,0.1032932730492354,0.02167341727190094,0.00586259657667921,-0.06256159160898563
COL9A2,0.011632991097516872,0.035684334492463644,0.027072623950532934,-0.019120036144112208,-0.05382328810690097,-0.0025762484430297224,-0.0003595120863297755,0.032652886990795084,0.0033893130069868847,-0.02990686384057089,-0.014987063100231037,0.04954118578998487,0.032923950947754604
DLL3,-0.04085785156291171,-0.01786314945939001,-0.008505005672374888,0.04280933713961967,0.03243273571105812,0.060215076458516155,0.05914351447002375,-0.0062542180976599415,-0.060264977589317814,-0.02141319189267266,-0.03744987998145324,-0.010970163976385242,0.02066361460170888
FGF5,,,,,,,-0.022254231064466685,,,,,0.10039673165121761,-0.014832448505367352
LIN7C,-0.0636412833841133,-0.0243286138429183,0.06554049628272218,0.05010387779382864,0.02568243270732502,-0.051402075490179076,0.1365630571496364,-0.0265387884793599,-0.021943425726765924,0.026101455570614433,-0.046513606038827454,0.024905726513500145,0.02539845752367376
GDF7,-0.020838846267258467,-0.007423278614077002,-0.023799191248736164,,,-0.023601544553869837,0.06239942873449307,-0.007133206753338552,,,,0.06938292278537632,0.046029153411131396
PSPN,0.04393991436447661,-0.029544087621768824,-0.011337384644750518,0.08231055674403256,0.016807308714769424,-0.020970903102564973,0.01734244415442309,-0.004775593548065176,-0.0387274146093689,0.022615320762077697,0.05812915413548094,0.01443537638406819,0.04031885262882287
ANGPT1,-0.005990889862435684,0.08554354081072163,0.0345899146326601,0.016606853983581707,-0.03963956825936845,0.02635485928416107,0.09882998527882694,-0.0382979466961115,-0.01605221808328518,-0.022875502734056943,0.046788821675034446,0.008000957724129452,0.02285260763734208
PNOC,-0.0396860625900628,-0.02085319393434674,-0.04290174275461091,-0.02513660822506248,0.030842832006034354,-0.04477109482554045,-0.05528260176695008,-0.052529700716173314,-0.03487977927854142,,,0.0017819913067616952,-0.06850926786666092
L1CAM,-0.058088281655413715,-0.03964651471140496,0.027178382789470032,0.016551445077505812,0.06553904762926616,-0.0047777460897813874,-0.03090126981888751,-0.05071798966700442,-0.07576023514866684,0.020404641338082848,-0.04546709358707013,-0.034396845835886036,-0.07678433448271162
APOA1,0.0751690243061661,0.020301965508107093,0.16434475066255544,0.02918182967031923,-0.026006234297369545,0.005713638882103671,0.012079299203282585,-0.0257115956091284,0.05273484015690735,-0.048030450167552995,-0.00673054222882054,0.07433982413069366,0.028465523532947973
PSEN1,0.05400490342420592,0.04192761396858567,-0.005049231651424844,0.013655364327779763,0.000326863551581077,0.00872800120162107,-0.03725366054396277,-0.048731306590426834,0.06732396110913916,-0.010583997753827191,-0.028156139698654867,0.009671007407309265,0.0219821179792974
CALM2,-0.06684570894247373,-0.039009017753374176,0.031929540723536896,0.03236116893928342,0.029665293641961108,-0.001615920635792035,-0.1589430871860581,-0.017660045081320463,-0.04095283037365419,-0.0024851716632998248,0.0948611593667523,0.04009364955141072,-0.034527824116948574
CLEC2B,0.0688461310315708,0.06755841125727435,0.001117987579629224,-0.04177217109322438,-0.017982575630363814,-0.020439412781140056,0.12176605030751271,-0.02439513729111797,0.01945693518274186,-0.0050639289196160045,0.02571465919034107,0.05783162206080511,-0.00926946268325908
NTNG1,-0.042101079316940605,-0.039721043303563984,-0.004016688493369388,,-0.031522176248676995,-0.020913573657023465,0.01256899452424258,0.001843998609391285,-0.040331492967586674,0.1366968262020298,-0.010503748281092753,0.031552882775646655,0.007264936659532125
LRIG1,-0.048776272793844666,0.015030996653144257,0.052545244242560296,-0.011779276552031162,-0.039565361943774684,-0.011842557734675548,0.08954850134390219,0.04585506947753289,0.044720413468374125,-0.051733536442004534,-0.0025037260144320887,0.02734724700568566,0.035180179350112424
CPAMD8,,0.05545585255520891,,,-0.01575135084245932,-0.021295385704971716,-0.020131946896084774,-0.02190190934295228,-0.011453057491314672,-0.03195348852390211,,-0.0286928641033475,-0.019812949041913105
GHRL,,-0.0310925476401428,-0.019582373723217947,,-0.011973514808320734,-0.017564928123291572,0.029208988508468915,0.04978393543790247,-0.007012911991044244,-0.04305156586769522,-0.0221449287515677,-0.01817914594529997,-0.01746532073505377
NPY,0.015030439749411933,0.0012630027273987919,-0.000729081132937888,-0.019388163970588505,0.039285717299301026,-0.06842298493712748,-0.05600714785776931,-0.04279720439543384,0.04361992692957482,0.004107395510442556,0.06732440904252023,-0.010133935320398085,0.0029084307311000035
MMP2,-0.04005967255214271,0.010602893322473555,0.012018823815916665,-0.019441824775492406,0.034035534980421625,-0.00700296167538059,0.07910495419834519,-0.011614594279544848,0.03744732931853495,0.03563845736332823,-0.0025638443265233995,-0.043227840350858096,0.034975399554026704
PPY,,-0.022461113644498612,,,,,,-0.01600673253649945,,,,0.024553916501206186,0.005992619163620287
ALKAL2,-0.00574070206506659,-0.006922148967937455,-0.019102750242583014,,,-0.017633725736502653,-0.02282627935670107,-0.030671066702189793,0.04799601427852731,-0.0510792597058725,-0.0539311529530344,0.03892643181925057,0.053736954868451314
CSF1,-0.021890312927039114,0.02811315400144858,0.040815132120516115,0.048549365503035374,-0.03156965489878396,0.08424781931799483,0.10767600316729974,0.03691789532718047,0.04113982977107608,0.01973049688306775,0.04667791037746143,0.08738201182126272,0.09052072567637384
SEMA4C,-0.07828526557079983,0.0702624549122831,0.021251139204713,0.055937373152596406,0.01867725233247841,-0.0257531319098759,0.043387569851014905,-0.03450738531463024,0.09006821585095082,0.038933483804025164,0.016805094001766704,0.026739219851887253,0.02472152350516815
BMP8A,,,,,,,,,,,,0.04533516472628644,
ICAM2,-0.0038392302071946056,0.04656265951560128,-0.02509664483551622,-0.015273397685744103,0.023355870586458247,-0.0032310070957627837,0.04697052246276778,-0.051829166701437376,-0.037851262478568015,0.008883520372626602,0.037213253228826654,-0.020863157634507908,-0.015387372600677024
SYTL3,0.025151668169738954,0.0076079405124202994,-0.004009906449997045,-0.018701681165116144,-0.042804283292140054,-0.02269396451489871,-0.0010090592598901106,0.013842395459793587,0.04710386998250787,-0.0008146600956745239,0.023579500780096865,0.01119499999393047,0.03806757284124122
IL1A,-0.03367656378828625,0.03484395061016385,0.015553529792747428,-0.056227265964501075,0.019209385528133203,-0.007756494381621278,-0.010658971479440636,0.019064246870698097,0.006122760020135634,-0.05882880406664678,-0.03546094180758721,0.053244757574049804,-0.03139446285852448
HLA-G,-0.03295825104485025,0.05152225085287996,,,,-0.01274753396739424,,,,,0.11578994276537642,,
PGF,0.02584857182259347,0.00615497513423359,0.04687729924878681,-0.028740767018446356,-0.0698482822889839,-0.024397512564684143,0.10679824719774594,-0.025676069036981292,0.042882237508539624,0.010570326513167664,0.17309962897259443,-0.011144854506913026,-0.051053494203043975
LGALS8,-0.0386846882268738,0.03776580717546387,0.009116388792722259,0.028786254830809946,0.041140423434180014,0.029184352644994707,0.09273312145774644,0.0069229451550626795,0.006361741079981251,0.04522025895877336,0.021224558900209016,0.018559699810812652,0.038484448138916105
DKK3,-0.049959816375871956,0.026901059993205682,0.00722256246745753,0.049065184107344534,-0.010765361829642273,-0.016822345267591257,-0.12443679134289604,0.013692528916289857,-0.01648210392044553,-0.017702105126080635,0.11402361867357871,0.04088623869019759,-0.08428432386409147
COL16A1,-0.06494773694139075,0.023469266725511202,0.011870622546999983,0.08068050205843587,-0.030063060081203477,-0.011083470799834162,0.06395286246555491,-0.015693197183668996,0.052852086893852186,-0.025095132205374307,-0.019390158392165,0.024766543845723486,0.03409984368750317
TPH1,0.012672103609260944,0.06024277522053881,,-0.010200222414030876,-0.015461992752490342,-0.013507789889523445,0.04002337560722153,0.04090462881987988,-0.021214448090241936,,-0.0614556758705399,0.1267127420560001,0.11381425279803087
TNC,-0.051461814003483215,0.04807752350632025,-0.003769378800874705,0.03665552229608779,0.0008517866319407438,0.057965287324098516,0.13723864471784109,0.004288350852806852,0.03458668332423051,0.07652975511146945,-0.052236799464394246,0.07726819306539416,-0.017958567762459566
TNFSF9,0.1018502186162117,-0.01868943927915198,-0.031944153354162105,-0.032063480353485566,0.024428268325847435,0.0035749603689203824,-0.031135090533571014,0.013323811974619447,-0.01611942674271848,,,0.03759353553709417,-0.008965375664956608
C4A,,,-0.018824904112346084,,,,,-0.004285002443581653,-0.01864830576383541,,-0.0121655001603414,0.06993450521524282,
CNTN2,-0.0194561965755048,-0.01762671831552892,-0.027030349762395347,0.04261649407475386,-0.005353038991190337,-0.011037872678524612,-0.05146086305307813,-0.030560318389338332,-0.047206832876402746,-0.030519483378546416,0.04443360135006299,-0.022440960501957558,-0.03282789362578589
F7,,-0.026659309936396397,,,,-0.01173155406447685,0.05839641359161734,,,,,,-0.02448992466066649
LUM,-0.0374010234794872,0.05555845290512647,-0.02775446038218414,0.03866956606432526,0.011460953468138238,-0.03969072432160993,0.1787795456148941,0.06465720000029428,0.04201098693336719,-0.03591135457728975,0.1271873090200748,0.022638725672529687,-0.009849891810936843
BTC,,-0.024186351691898474,-0.029457631457096567,,-0.02125759668460216,,,,,,,-0.06704840097548198,0.00013698712992239273
APOC1,0.03588054629803155,0.04072545010458909,-0.04017712012882027,0.01404532018267966,0.020116393200348862,-0.0015874776485390533,0.13042935089542895,0.0417923908075153,-0.026085793821734413,0.08382540624605095,-0.010927326205411097,0.038340501308188515,0.12091494721189174
PKM,-0.03715647802912816,-0.012788277405386364,0.021140685013638735,-0.040315712131279435,0.03795256330723655,-0.01630506388569604,0.02542531626084524,0.06773388615667301,0.04334258489291272,-0.004241347315722126,-0.02377340130907766,0.05367946407330528,-0.006198774240920386
TNF,0.018657129270624732,-0.010127545591132705,-0.025812143286933,,0.07670168415371885,0.10418742880181812,0.08079357123909467,-0.029331517800221668,0.0330069910003598,0.0652937648194622,0.08745678799821584,0.03347490478940342,-0.01906030529233586
GNAS,-0.060942956565907584,-0.04705390437717402,-0.011504826660504097,0.014037452858169411,0.02292096074789167,-0.040020650976713784,-0.028580869648813078,-0.03574237561027007,0.01818587139570454,0.06371173262883265,-0.11350415919235794,-0.05863838810246333,-0.03584862017177434
BMP8B,-0.03772665317602781,0.031387729052021786,-0.016954155138554496,0.04345473366873111,-0.036733923504404506,0.038872842672505535,0.04271608204230878,0.023746928368708953,0.11433575721492749,0.03977752793532522,-0.02419989337859557,-0.05019157984164491,-0.034894674606126795
LIPH,-0.028511272081405466,-0.000995166579058856,,-0.020661085063391614,,,,-0.01529918108540517,,,0.0034873380880557476,0.02394740655232104,0.022080514087785906
CCL28,-0.020838827975165525,-0.029334187331822227,,,,-0.025228356436923265,,0.023633918073830952,0.022650817763618908,,0.056814213860854494,0.06613603779079323,-0.011438357621947226
PTPN11,0.013097155269046262,-0.01273114842854637,-0.023701957920638256,0.026905249691584754,0.009853231738098376,0.018922607315870598,0.03123126790782086,-0.025026306020842735,0.044145509181671407,-0.007709593755180703,-0.08124644626066668,-0.045797688012792194,-0.016321797498651168
ADAM12,0.007673906193441151,0.0740648519727186,0.035830459845767056,-0.008041911000914292,-0.01584854662477367,0.0035910956060846446,0.09374050502900841,0.017111789677468625,0.03755708997263125,0.010373050946902013,-0.02246218611327736,0.012649359935456475,-0.027624154851727832
EPO,-0.057498285416094246,0.0028946126396698006,,,-0.016591502993932125,,,-0.016006733235196486,-0.021214451205655488,,,-0.020295463263172372,
EDN3,-0.02875997557986522,-0.0038447922838972634,0.015527593160972127,0.061923219450551105,-0.016997287840315317,-0.016826511041350217,0.0641848538906622,-0.02480964706507603,-0.021433352770201856,,,0.01136109003494268,0.0022044219766165643
CCL22,,,-0.023799190672429266,,,,,-0.032229904016491714,,,,0.03660070795156602,
CCL2,-0.017365531728096763,0.050734989231166275,0.0024880344947157186,-0.001946870642171904,-0.03170554545434217,0.04970884871398216,0.031200466213033993,-0.018535880387532237,0.017948329969636183,0.03547173270306012,0.006817375668356497,0.14299494096630724,0.07595940865641228
DSCAM,0.02242248893368921,-0.0014302522494610468,-0.005286833796964774,0.07365719797713373,-0.0014509396915513735,0.0040798371985645236,0.01901668728491814,0.006471612137784776,0.03435673064607332,0.008401186385173115,-0.056710077480426946,0.056323667824498144,0.0520355230433296
GPHA2,,-0.01954368282118774,,,,,,,,,,,
ANG,0.03638706773524842,0.021116295462196913,-0.014723989786763486,-0.05207168289218718,-0.03031290381837685,-0.02746891983856695,0.030912344529001778,0.021271283315034445,0.054229735592306746,-0.0063019330388506415,-0.1389787346727515,0.08212370111985465,-0.006400296077811369
FBLN2,-0.02448149961375881,-0.013293236803546389,-0.002489141679441641,-0.008931757448394795,-0.02049364847968042,-0.044160043659159695,-0.041218388727327956,-0.007363982412920012,0.011042084763839116,0.0008550539644116715,-0.057886237563701884,0.08114232794421915,0.0005405916610314926
VTN,-0.02697711520540868,0.018506455521898356,,-0.024104985300880472,-0.016727765065226628,-0.013507785472463972,0.023619968862279364,-0.026297265115990787,-0.017627931704524938,-0.02709986306044088,0.11665163739196419,-0.03309851292202424,-0.030897081695164197
VEGFA,-0.03466757624516823,-0.04990207448382326,0.03224067684473246,-0.04282152611637603,0.009419780047865114,-0.006099741818242508,0.0906869508051623,0.05561213309078712,0.0774197923130847,-0.002308941474388618,-0.11975667592646105,-0.035728742301464216,0.03820615211355409
F10,,,-0.027165270874217436,,-0.015607287879021442,0.04043747475529828,0.10714296987762487,-0.017551037031508936,,0.022958713131041156,,0.025182151640201527,0.01684674714647595
SERPINA1,0.09537456129366924,0.05304792604684101,-0.03557272609842259,-0.011375889967273328,0.02672425005730819,-0.0005721168905561024,0.06926555168282614,0.01609602828674596,0.008064098620038651,0.09311131373555111,0.023786529068514018,0.02924509396598084,0.04676264282926004
VWF,0.0038006104064897623,0.04383448133287755,-0.035870698934089014,0.0624133341576292,-0.019682734648906606,-0.038356164079755346,0.10857019241593673,0.030180625870488562,-0.009476253657228846,-0.027158722609182836,0.15380336858473206,-0.07963282090912192,-0.08837691512267093
GDNF,,-0.0013967291290689228,,-0.02232656894139009,,0.04991169038596332,,,0.04168826352675189,,,,
VASP,-0.008414399721187465,0.058841607663758504,-0.013353798796188759,-0.033486218692269205,-0.0014729329873345246,0.02926524554197435,0.052953046855618253,-0.011096823995499558,0.05930625348108227,0.03818024586164573,-0.011222494926368093,-0.046388545913440986,-0.03413721183006605
ADAM15,-0.047365615581414826,0.016545507425824633,-0.05079131898283504,0.096309015354348,-0.02222661689525575,0.030249504202672337,0.03914715534995958,0.008452141825823746,0.0001952782181650778,-0.050332856781131335,0.05588271026316925,0.013178985943626098,0.056557788968639826
WNT2,-0.02423100928490204,-0.04780147344684608,,0.0036273019352989835,-0.013441632975663814,-0.022228321085541587,-0.010576488322952413,,0.01333090848591395,,0.031476947867585627,-0.049355808355041164,0.03147806874567345
CALCB,-0.025361459497410456,,-0.015135970950646107,-0.03678184699644206,0.015274191446129593,-0.013691585610850465,-0.022254230822622713,,,,,,0.14305595747978678
OLFM2,-0.009384346473266709,-0.0012695754148793284,-0.012803626333558705,0.049530529962369625,0.012097617650937456,-0.025502973239443255,-0.05455963849310267,0.024868309137034066,0.010715473802753252,-0.05863372486439193,-0.02206096612770776,0.007042585004495305,0.03181537014043186
MFAP2,-0.032514617988364594,0.030810957490264284,-0.05168535369295575,,-0.012207942944761446,0.12407323482508124,0.11498830988896043,-0.013856712527893089,0.014086280968487951,0.00472550289620041,0.03820818228044437,-0.004154144123475949,-0.03852105583737625
HLA-C,-0.01585896476591253,0.07303698533400808,-0.027344869012581513,0.03452475699038709,-0.0011805176499485124,0.0290897984408848,0.1195187542361796,-0.04155385858684667,0.08131490858588694,0.09425829170375843,0.06393450404061701,0.05085987708437491,0.021928095090612592
