,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
CD58,-0.02698453377061595,0.10673216531217355,-0.011778438560979917,0.022550018224076516,0.07198140244920308,0.09094210053067825,-0.02561373515727331,0.06828447824682214,0.08004573676072799,0.02079605599118359
TNFSF14,0.0280540432969412,-0.020838149655722067,0.034474993914085185,-0.011196289341521138,0.06102929615250562,0.07212538013300951,,0.11154649596536853,-0.025324352747394994,-0.026104302707871233
CNTN4,0.010712302573930004,-0.03551079761681775,-0.008284170662027952,-0.007269176585935394,-0.029581008365999466,,,-0.010399289787165339,0.04210738144851875,-0.018486638984859315
NTF4,0.06340215713115065,,,,,,,,,
INSL3,0.06441198269222388,,0.011505347573453494,,,,,-0.026112961874266108,-0.0023154836462497027,0.003301074710485752
BTLA,-0.023760164010968407,,,-0.014298044430660989,,,,,,
MFNG,0.001978258785355884,0.026802578045461257,0.005853700242385485,-0.022660994096602622,-0.003269789989867749,0.10079916817887559,0.06789882075059803,0.08176114512552185,0.0564866661640392,0.015245724914925417
ICAM1,0.0077593519385492525,0.03383594122966829,-0.03343471345580806,-0.021454706374425807,0.04795921363802588,0.049542201861732006,-0.05873898181008362,-0.011186325767004771,-0.042530969832743466,-0.01837685286351194
PROS1,0.016258607895857348,0.04793206785741802,0.013481449870325879,-0.011829400129102477,0.16014677005159633,0.0504865883663242,0.03237512068818372,0.041054620508005915,0.0022621365677014896,0.023532481011085155
CLCF1,0.005765560506679109,-0.009571494929763653,0.013880880877765333,-0.030578693720409313,0.12465973944625805,-0.08668300531583902,0.053964676003393074,0.03221360819710793,0.04758756803057289,0.06713262750156866
PSAP,0.02866604234334786,-0.015046146862932921,0.04149248336502206,-0.03449287042747671,0.086485017580837,0.027045697352377468,0.005356058221964671,0.018941894457255012,-0.016382771779623207,0.029804112856436308
EFEMP1,0.053413406860679746,0.0792717463789514,0.04301536050846705,0.018379381315929793,0.11001619042080396,-0.0360556533825784,0.05064875359593637,0.09363279454695017,0.08136973082746332,0.06305332213355737
C1QTNF1,-0.003678708502517699,0.03603700960272798,-0.012297012778323941,-0.012590037312218052,0.11111968108071212,0.016818304350153013,0.05856581114963411,-0.008598835007581436,-0.0626684975944477,0.01005259466290122
ALB,0.017017710519425924,-0.016775094311507553,-0.012773353247693884,0.09655365860628087,-0.03371208672063831,-0.06765337326623179,0.04204240627172597,0.050513128942626585,0.0659703842164967,0.12562133027009106
CCL13,,,,,,,,-0.01743011427221822,,-0.02928139703002031
EFNA3,0.03853275041677232,-0.021129276494069676,0.0033418642157036194,0.026286924329490327,0.0162749624644203,0.12429989874268987,0.09148590829795844,-0.0084258875141133,-0.008814443742327437,-0.021859200043235993
DRAXIN,0.03501362242412257,0.09286458681659361,0.0017256236676206197,-0.010210821794927107,0.05256709347293659,-0.08510068573336085,-0.050025687366360774,-0.005288479744083995,-0.005187686035594724,0.047567875517305465
RAET1L,,,,-0.012229757058395298,,,,,-0.021606659869809853,-0.019699028372120998
NPTX2,-0.0571615796076559,-0.04958731377980363,-0.011205705155014315,-0.04310039444205846,0.03265450637076648,0.04755695023384227,,0.05226695689230795,0.06899941254846383,0.03338335036565134
FGF11,-0.015069058022271134,0.07201550497650405,-0.0031841038446893547,0.06787271742841622,0.010557348570535769,0.047761428776606794,0.025650128180094486,-0.042974163823593835,-0.018108288916018317,0.03357441844545811
CD59,-0.02232953963393753,-0.06869777276918862,0.034898227345143806,0.025649462493408454,0.025214885352268273,-0.021640062049602848,-0.0017680531673631634,0.030719580993449836,0.010112392410607096,0.0018444867447734335
COL9A2,0.0007245941510544296,0.026660977429270937,0.022042272923352042,-0.015928581519041304,0.09645232053820656,0.025064415571409853,-0.0031790494906802805,0.0046341382137285786,0.11107384039449916,0.016855145242242957
DLL3,-0.007639558978235705,0.0502977581818039,0.024527246179599546,0.0425277730765169,-0.06196042655924247,0.07753079022190523,-0.04904326193999568,0.01855734319683439,0.10188386501631409,0.06475830037133203
FGF5,,-0.01335791316563298,,,,,,,,
LIN7C,0.005531968277237277,0.07071414780108579,0.008692727506008538,-0.05766108095163878,0.024611361383243418,-0.021465955059329887,-0.10545327139665031,-0.03161409175419581,-0.0415315079320769,-0.018262757072766322
GDF7,0.0061305137524579585,-0.023895123751416593,0.03264376590197028,-0.011196288906433314,,,,,0.16255041086353336,-0.021221272356551957
PSPN,0.03190615908794115,-0.040652853204321215,0.0350383917699044,-0.027852570313613597,0.013376427842455319,0.07910962237060468,0.03832627504023122,0.02140145833977798,0.08636911057519348,0.10061156668138564
ANGPT1,-0.009270481351903295,0.07026599696030654,0.021650005743975215,-0.06585878642239892,0.06424334712643869,-0.09046632610784255,-0.05887603175741679,0.00857537161022977,0.033505582567240635,0.025413779266476724
PNOC,-0.030940375768041165,-0.05127242847719779,0.03309555425084554,0.0663886264669836,,,,,-0.019696675224317464,0.005295840438258202
L1CAM,0.015336062704538444,-0.0691877554528032,0.014156413885378432,0.0007603023754696892,-0.03872753343642532,-0.006631207814257781,0.038699454853854606,-0.027068936694276888,-0.08553264837275525,0.020126027339398365
APOA1,-0.023311559700700066,-0.028587954528588456,0.02108509617887627,-0.002314518555801293,0.03049777934132267,-0.039352451738403287,0.040524999957755284,-0.051345664581460254,0.021354380913846744,0.008126061805726588
PSEN1,0.04523829897761988,0.011538086506939507,-0.018189048465577725,0.001119080958582012,-0.02880444256299517,-0.1043398927948529,-0.05376224931888282,-0.0005434805781590624,-0.017639252255241957,-0.023248615457339087
CALM2,-0.06904213320320482,-0.08679384951168843,0.028063937485276438,0.06183531721497674,-0.00033607646535749374,0.12414804466441152,0.10439896890520152,0.07115773398496338,0.0653700669181246,0.03890884279249219
CLEC2B,0.02155249171824806,0.03849617602209466,-0.00036654203919530166,0.0002237994466182157,-0.0459557544924966,-0.0010918639116316374,-0.08494754241884084,0.01119067665387869,0.009813969461229404,-0.03086493566687652
NTNG1,0.03425030042290719,-0.015085935752973866,0.028387674381425154,-0.011045795445470066,0.0669007027941232,0.04747913276992034,-0.031398510741961906,0.016598086336125844,0.07182316339645142,0.030086957598508438
LRIG1,0.0047071193538502105,0.09702861158251158,-0.05722840190322343,-0.011538404139592501,-0.03598427063726845,0.006637610197041991,0.007393241499939982,0.06101362284814763,0.11124120602096098,-0.033782238213027276
CPAMD8,0.04610174984037258,-0.012084030120565276,-0.012978023690282304,-0.020723404982844862,-0.026639978918269032,,0.1234224295850081,,0.017461067858867814,
GHRL,-0.002175834670981784,-0.025698394317730543,-0.022755079562600884,-0.010210821794927107,0.08998038040300008,0.07412917192081547,0.0018340376399982798,,,0.009199072017374552
NPY,0.0176032120334103,-0.02250961459819204,-0.00735652053710569,0.0014356460517768847,-0.031109726456142815,0.004781849677959428,,0.024496838151161573,0.003764441585815291,0.03047032109799875
MMP2,-0.003326143167507321,0.07895402104387994,0.06309346510765146,0.006840642975379295,0.07488277127891521,0.07180271844374181,0.09173383727619948,0.03748530398166739,0.020100643080222663,0.0061036745752327285
LHB,-0.015420167135448646,,,,,,,,,
PPY,-0.0268420136419548,,-0.009484823939769838,,,,,0.031134698439664033,0.013041397352504472,-0.02884552076798123
ALKAL2,0.02257476348994172,-0.013701280293981736,0.014429833956612554,-0.027149387144109256,-0.04258534715880404,0.008157024176585292,,0.04685731942551779,-0.036476468162456706,0.022852864545142217
CSF1,-0.005924554203141028,0.03277356090004646,0.021597255726651318,-0.006462249869687904,0.07804583830998046,0.058591220852134036,-0.038230628817810815,0.013098310950000575,-0.024795164978750523,0.06872723882752921
SEMA4C,-0.023773081340015954,0.0026979341249691595,-0.00412254552272145,-0.023239510385666136,-0.04022797351629361,-0.06420013962206741,0.14325658221236812,0.004398634603301134,0.0004209465613599882,0.022818655824894226
ICAM2,-0.03216007213810904,0.037499175334048444,0.027226035527012044,-0.017529254849974592,-0.08033424041624061,-0.15482001908189014,0.14719300022127563,0.08735816209218623,0.052286021349688704,0.004501302458840518
SYTL3,0.019741870020026354,0.02470153516327029,0.033782492367098974,0.02759061138871361,0.022635504999813136,0.08075192347866317,0.07198573116845942,0.06353065487873473,0.03613707314404801,0.021769326356470546
IL1A,0.04395274528998271,0.09425718778890924,0.019893558499399,0.023137936018247443,0.06208365433863732,0.009675964561718356,0.00972587961774274,-0.004640910819092217,-0.01589329906252169,-0.02271780167393509
HLA-G,0.1836547302405704,,,,,0.029658573670883613,-0.03546685271717457,0.11097176821541564,0.013861333773893775,0.00974352148434962
PGF,-0.009387412508237413,0.12594250839404872,0.007529135085268003,0.04459324323245683,0.01615423190024624,-0.03827817236661674,0.0022776558091334993,0.07929796958033256,0.08353217944201617,-0.006883823385604942
LGALS8,0.014602587728751244,0.05599340552319064,-0.010646108474445415,0.0506161877674568,0.0226434466426279,0.006791471762014878,0.01996361771348329,0.010409924136130455,-0.014380996820750584,0.018186442707826458
DKK3,0.00717935235256306,-0.09926759789408765,0.012752600877409844,0.023883253072440023,-0.011911701727048854,-0.059832579841141736,0.06141402634040262,0.04487010031778554,0.08146481481722065,-0.01385132784783927
COL16A1,0.0012640646196546966,-0.017706565514568295,0.01783797209945272,-0.06968150523002081,0.03226598510466037,-0.06726976391389716,-0.04234417420193934,0.003967039622301094,0.06337429971337427,-0.001876398109402892
TPH1,-0.029637552471574763,0.06593200811478361,0.0037744548754692236,,,-0.016095293552061046,0.10235466324048464,0.07792646802950184,-0.04219999937035825,-0.002822987435470515
TNC,-0.013751865312927698,0.09487891243755624,0.011880023369747097,0.02233475124124513,0.19464110967595769,-0.08683696244513811,0.08727276831023356,0.013764499952154332,-0.06846767721738392,0.07456051975049463
TNFSF9,-0.004104168853881803,-0.032427310385622514,-0.01140557995569176,-0.017055156053091308,,,0.21137433806489525,0.08979383754763771,-0.027833900782665257,-0.03279633549086145
C4A,-0.01828150293613772,,0.037914660324483,,,-0.06360721466131039,,-0.019405222344052037,,-0.02144508560776743
CNTN2,0.0018484678875008629,-0.009055763471314829,0.06052155345944554,-0.0239105369700475,-0.029538059934706613,0.11382306202446625,0.037816431705859195,0.025992395782239056,0.07065439156798844,-0.00916117494457979
F7,,-0.01208402309692274,,,,,,-0.007057163848907706,,-0.021221274408597137
LUM,-0.006918796426301338,0.09042544312046769,-0.02238024120740004,-0.035690831837356496,0.08650458413430707,-0.01580408029420735,0.019229100902602804,0.08847150822346612,0.06226260714774453,-0.021017564144089312
BTC,0.01525976674359449,,,0.027658841539018587,,,-0.003183254265422632,0.05456703220021564,0.019809120878605996,-0.020536236835065808
APOC1,0.049279529304832585,0.09254825871490664,0.005965261510529069,-0.034163287181613156,0.1827627478326902,-0.01096699635936047,0.020459927996950882,0.04966664473664691,0.06887927564861404,-0.0456855919905779
PKM,0.012448001336364527,0.05012920145179339,-0.010111573365940858,-0.008040417302897947,0.0030701351247486852,-0.04837958444031668,0.021799912706173437,-0.024191581621932058,-0.11471195843285725,0.01331802912036756
TNF,0.06346780742635126,0.004237777066179326,0.10537230941253371,-0.014927995799578337,-0.0035874586194503824,0.045028689537329226,-0.07366599820063117,0.1575690497028898,-0.0026492373511977033,
GNAS,-0.029990031805868525,-0.06630528994363023,-0.06097929240629665,0.021844789461189982,0.05082843781673379,-0.0691922434947565,-0.011050916461404816,-0.07093556001344864,-0.06546150807166795,0.02248057781696
BMP8B,0.0007842102341306876,-0.017227956053236158,0.046378624513657034,-0.00991203577042574,-0.03814590073509664,0.000704785723169277,0.016463395000892354,-0.0027990907663377894,0.02745802830484244,0.020514367088176434
LIPH,0.026685518823992956,,-0.009065562799080747,,,-0.014936526725668507,,0.08086487658539036,-0.024089573476851856,-0.010532135597687604
CCL28,,,-0.013959475332400205,-0.01172384531573578,,0.04444612440015688,,,,
PTPN11,-0.04493416454251254,0.025090607255062156,0.053997836540107313,-0.08641122107946445,-0.029156756475886527,-0.05586118600846399,0.015140438236182923,0.0282806806453765,-0.04198346270259057,-0.0870128155009061
ADAM12,-0.059167863853461844,0.12296327491680804,-0.00916806788708082,-0.01133036767966505,-0.04561023627315611,-0.054339919660097255,-0.0737744617572582,0.020838667459491405,0.0361336963144392,-0.0002466994596856962
EPO,-0.023611492116342475,,-0.009484824353784277,,,,-0.048475591454512586,0.004091901266625256,-0.025018858490446824,-0.02030307383580098
EDN3,-0.01903362768602879,-0.02141118375398689,-0.01470100995837188,0.047798463965962046,,,,0.04498544644474329,0.02072193941322524,-0.03562069843094006
CCL22,,,-0.019097899243024262,,,,,-0.02142418052989834,0.04743450769751371,-0.017815063443552222
CCL2,0.03968518872749993,-0.003667695301500262,0.040369537405004076,0.019121533498850166,0.10379088017446877,0.08115624465063907,0.04462814279242774,0.024089858036368105,0.005891422882053518,0.030838780009987344
DSCAM,-0.07499390418290906,0.005370410924992535,-0.032864933051970274,-0.004387471040596021,0.042992236973913925,-0.007094717827613824,-0.029795687006559057,0.021426057321414116,0.07927073944319211,-0.02672866655669738
ANG,0.06033315188635661,0.008897095383730938,0.014611921722241404,0.001788786873067104,-0.0056231565432253525,0.019860170563298724,0.08217405123498726,-0.017713152170942964,-0.06486329581202137,-0.020026681381780168
FBLN2,0.0147341370342926,0.028052918307014604,-0.033189217325229094,-0.011667214143267749,-0.01691036436997116,-0.06042238244078478,,0.053434459842162586,0.10377649054791362,-0.08671854571235593
VTN,-0.030360931471277382,0.11210074762040731,-0.015582501247763775,0.020006779432412317,-0.022593457364697173,0.055268473309604584,0.027203296074101532,-0.021637778154432553,-0.017592756926675578,-0.026289740311792643
VEGFA,0.03152309431469595,0.03726234382989912,-0.027909835158739345,-0.014523255158546107,0.10129957976003813,-0.07645982915541123,0.0010553234147726563,-0.12013103486879628,-0.13131809125427735,0.05208247309119488
F10,,4.461112233000312e-05,-0.010399904904055344,-0.030007810244963365,-0.02450780689788975,,-0.031932110088449664,,0.052491795200783856,-0.03516361489571192
SERPINA1,-0.03752494269953751,0.05391567584508587,-0.032805851165190664,-0.024273466884049903,0.0982574970933497,0.025422131913917928,0.007084676213103716,0.0318840889897114,-0.010546461733276617,0.02217771629450105
VWF,-0.037577324410851584,0.07181887690019999,-0.00465695077551448,-0.04877174209692336,-0.06890644244981818,0.005823960070455098,0.14855263295385868,0.09810259980177788,0.05719067226068994,-0.0014042663603891301
GDNF,0.011115312551426641,,,,,,0.03562118946449383,0.026749326856777323,0.01434181099365436,0.025813845032661615
VASP,-0.00421711876711035,0.052094402198956426,0.015524239586296958,-0.013308921916124289,-0.006007264098246958,-0.028607495084545954,0.12224471435329286,0.045753672548641384,-0.001410553988159672,0.005539772523976671
ADAM15,0.04950791901173213,0.02549787393711641,0.03142384633249039,0.03908461291751404,-0.05715850922811173,-0.027849529039548692,0.07339327142303882,-0.010864703260490709,-0.0103578183221875,-0.030093578895135337
WNT2,,-0.031017841216182916,,-0.013301581776998198,,0.012143432421150933,,0.04939943877431101,-0.025695620894822347,-0.02437837912193647
CALCB,,-0.013357913020468192,,,,,,0.02105397725980016,0.035411730418324,0.12491141241387416
OLFM2,-0.014177687155404597,-0.03059070691173067,-0.023411422885547265,-0.03593597608601855,-0.00237803122298572,0.028571643765585592,0.007418348828536792,-0.06558699139747672,0.03145376462201105,0.03908178887177121
MFAP2,-0.04490524640555655,0.05448868676233768,-0.02490896293804374,0.058234079359052,0.02934144700825451,-0.010440550262638642,-0.045561697734971845,0.0096839441297518,0.08961985089644131,-0.05909193701869562
HLA-C,0.050388811569703006,0.0971462432394141,0.05675967793569698,-0.004580403386225723,-0.006293302475020187,0.05287636852569163,0.0990454749260417,0.06320851715562291,-0.018067858061255233,0.015592687111161676
THBS1,0.006488515447398683,0.021686260688208548,0.04075364953311759,-0.006899719414229147,-0.005698393542448066,-0.09484243676475965,-0.050544992724662986,0.1204877054906012,0.003771783410024907,-0.017961507863353175
HSPA4,-0.026054622861736418,0.033581659417025865,0.005950939211199434,0.004661137286747451,-0.048708699046235635,-0.025119088497031473,-0.06287268681019624,-0.01714289318992466,0.040043397779868505,-0.00987732651022525
LMAN1,-0.03523814819732012,0.05504863307933366,0.0403565279209331,-0.0005893025998318574,-0.008256915674798181,-0.12596318087483308,-0.06488724655990077,-0.015141292979285507,-0.08784624514060745,-0.03797440234220912
LYPD3,0.0511375435115186,-0.0207219105388398,-0.013279517005762067,-0.015534393461970615,-0.016006033677279888,-0.059973569780365464,-0.02921012924799742,0.02678684574676768,-0.012213794567647604,-0.032336360854225435
APOE,-0.014501807277093227,0.015746367130362534,-0.023968019093766845,-0.03799451071568331,0.021537674214733123,-0.011721102719313042,0.025497217433160132,0.009024962557338048,-0.019259578033445284,0.020701774389560022
SOSTDC1,,0.007024174819081668,-0.011115846691461909,-0.023973525737218962,,,,-0.016621974559995964,0.008159811728723735,0.01928398929804752
ANXA1,0.05852252705324291,0.05657143275227551,0.03413119679214768,-0.030193283013666326,0.10603696451261135,-0.08326807734659167,-0.03296769430483278,0.06711598175010473,0.0158435633980178,-0.05353935222405828
WNT2B,0.04408687378473487,0.008870170993051886,0.03783961012405586,-0.02207109640128028,0.060064492516645286,0.11405582350821132,0.03162935696014358,-0.031868285828407596,-0.020479005622090526,-0.018799354835162006
AMH,-0.0005751765595892239,0.05768479779808,-0.013671894150653438,-0.013186538902532616,,,0.026452582985284186,0.055733857373337074,0.07902931312806584,0.013960233876562375
GDF10,,-0.0038028881135921374,0.008828385399497476,-0.006271893618451104,-0.005383392187044679,0.07668089880391467,0.06265464271040148,0.029144141141192067,0.058086139460197916,0.0671420028622251
EFNB3,-0.028928483979541376,0.003993184859627847,0.021305140461092022,-0.056456216815949964,-0.02946456142143165,-0.08775248141143861,0.02691635105714308,-0.024467283554512977,0.015659664932077887,0.05118156926706434
LTB,-0.011819089801968592,-0.021860288929640637,0.051540592097737675,-0.026462358326132075,-0.01495443253539839,0.02192278078057379,0.03561097811272504,0.0075276851631740724,0.07088336758162712,-0.026084584954529727
ANGPT2,-0.06293293929764578,0.0955465730318947,-0.03019031192218718,0.005489413298911223,-0.02081279065346522,-0.12199716011509296,0.04754618019088606,0.07633583957476914,-0.005339800792774113,-0.011376350681049219
NRTN,,,,,,,,,,-0.018078430437576388
ADAM17,-0.05234596915516676,0.07479896562820602,0.023576715258349444,0.020311127749088186,0.03009107538641006,-0.0214160230889247,0.07521771129031252,0.00405887331709115,-0.035270088393644025,-0.0029380869968624376
LRPAP1,0.02884630007955755,0.052354646408233306,0.0046337613729275215,0.05030458046041542,-0.006144974359698599,-0.028811903529502518,0.10586029193327283,0.02485299991984409,0.12832198332048214,0.02197439879364484
NID1,-0.012164845592642528,0.1009764262629988,-0.031201791648205066,0.00822535953824194,-0.017538087954371614,-0.08614798296229936,-0.0135247076039506,0.0437050534034979,-0.01439332627775129,-0.03369561621283466
MST1,-0.034922570250121604,0.07766928945659606,-0.02767711333058361,-0.01597473188824643,0.021014677567878663,0.0036414097544476137,-0.04183425583346981,0.03910381813903964,0.02355512186768346,-0.025405908128334
IL13,,0.09986664651698404,,,,-0.04852648431669513,,,,
DCN,0.000709987748547964,0.060747265224729154,-0.0015843978529126355,-0.07764455823578995,-0.015034403858905997,-0.025130928176785156,0.0016996406974991156,0.07129346597529651,0.026170102004874466,-0.07832158536060348
IGFL2,,,-0.011243784223832437,,,,,,-0.024789523301874252,
COL7A1,0.01068575726204418,0.02972774265785816,0.021548612098362337,-0.011856033386474866,0.05939835311940899,0.1154038325155649,0.006015647801596039,0.024090217841714178,0.031865556545386746,0.017394840462277964
CALR,-0.029136021758034775,0.07382406835683705,0.011264392494833948,0.0479483030407532,-0.06638454890831542,0.022745380043938352,-0.0054774740083765065,-0.021649522337442127,-0.0729156241490971,0.022080373249418226
PIGA,0.06603607356149024,0.02795030800334292,-0.020171285861598116,0.04410596121374048,0.06314727902212405,0.03083616889631161,-0.08314385522675867,0.04758160520513328,0.05715301137076243,0.000541600055060521
CD200,0.0004184278152211513,-0.07315230828799692,-0.056148775526033125,-0.019650659280539988,0.0740080866099381,0.06488538066941554,0.004439237731893232,-0.02478703710421263,0.016462954049146192,0.027684903436582236
GRP,,,0.045292017335080925,-0.016310823178071362,0.03976322236840678,,,,0.06359072111090729,-0.019829083263968365
CDH1,0.03500486940444751,0.05746335637923533,0.020955258123727994,,0.1440833963803761,-0.003067135221801549,0.02564649670709803,-0.03833960328160192,0.09513621929509437,0.03444593603719514
LPL,0.0015765263834196968,0.08108556027620596,-0.016327270574324752,-0.019091921445145,0.11265025069211153,-0.09321552920533117,0.02622224758206868,0.012042474283708993,0.09912985481559719,0.11354981408515448
SEMA5A,0.01315869163400244,0.04879451398407034,-0.033630072842293815,-0.007620133082533327,-0.023025888726384627,-0.07390620420923122,0.0461028712784181,0.02852367329490771,0.034892171092770215,0.00663145245728936
SEMA7A,0.014595257490193895,-0.017218096036381626,-0.03505394869480987,-0.02278913000713681,-0.04866296236616492,-0.05552910861806158,0.06923761897445792,-0.03767953393269127,-0.050750419445280914,-0.012348869471281129
SEMA4G,0.05595373932876572,0.0018933096326799075,0.0061375151410071205,-0.019046613745155646,0.06524698067003358,0.01862343396209055,-0.06093572556510707,0.023014012470185512,0.0431551406933176,0.05413171873677217
SEMA3B,-0.07577404438873328,0.010268759649666327,0.010927022169439178,0.033313355516024365,-0.04818299466298752,0.00618876563077409,0.06623413417626563,-0.010378765062288221,-0.04009167412922942,0.10078885506070198
RPH3A,-0.017984967120120376,-0.061035206888852236,0.006833217204533336,0.029409471294398908,-0.006939020283216919,0.08249621025074794,,0.01222343850518982,0.07143647222490139,-0.051598061349095774
JAG2,-0.03711679128541541,-0.006461930387406941,0.009833135962582836,0.0653306246676561,-0.0037098699595878464,-0.11949454503226545,0.02405751316875292,0.0003622359579938038,0.07129049188986086,0.030884922416293176
CGN,0.017264614398419906,0.06757520161430837,-0.015168677278722923,0.03345181657865631,-0.03971869773314089,0.12977704720381425,-0.06469517354538727,-0.00926146000946578,0.0357764121145924,0.07846101103817306
GDF15,0.028956687570280595,0.07365373217265855,0.04366247070288459,,0.05726980013525411,-0.018874929198385678,-0.04465815806416727,-0.03832657442914642,-0.02196107665117483,-0.012377438086721412
SEMA4F,0.011761107392345843,-0.048486232841122655,0.04579591460669155,-0.014728245773819981,-0.007363434135469063,-0.029626040767284045,-0.03540270698404143,0.020345576533256814,0.06088353101938759,0.06889937606723781
NXPH1,0.0034907046058095742,0.03550223521649388,-0.0027496852746789996,-0.03629097572348733,0.06700703136630054,0.01972362071937794,0.13347194693064465,0.05482853174317445,0.11113344488656922,0.008461795602709285
ARF1,0.007700444092596268,-0.01854327903452163,-0.06463795640245072,0.019836385557528827,0.011079358753235815,0.032955310442247546,0.01674778484037722,-0.022893926246683644,0.028840030718103076,0.026673688107203372
EBI3,-0.014739006481932911,0.00037447129682684937,-0.0014005916042152007,-0.009441371383909066,-0.027389881824440927,0.08367364641909174,0.03651805608525404,0.016482071599223956,0.04838616904569618,0.06719658064490806
TIMP1,0.007577472261840241,0.05792807062866069,-0.018722249984929447,-0.056256355319915165,0.12236692704618486,-0.10258029835365501,0.04678286490741836,-0.03783450471475263,-0.10988422132663755,-0.02266860050458915
SEMA3C,0.019623136860292184,-0.014012421667452856,-0.0146118787694329,0.020008791332780915,0.026121663199045176,-0.05694096163287033,0.025155904598128796,-0.02432471012821249,-0.022042869731243874,0.07720958301216603
GAS6,-0.02153909854250368,0.03777785745672168,0.0036768191647376697,-0.02542743353363613,-0.029740135376505692,0.08032515080806399,-0.049284613704717116,0.04044774918785238,0.04779177710519303,0.01759313922971746
MEPE,-0.03433071862375261,-0.021297632668798173,0.023617906766660028,-0.02620912943450763,0.0012320994778238234,,,0.0782207316241787,0.08153945975677725,0.06673027226368204
SERPINE1,0.008300736867585349,-0.0658478937462703,0.00460991452344989,-0.01798506844613767,0.12426482876969254,-0.16203163324700445,0.035023538325790846,-0.10866678972818537,-0.10529885237865734,-0.047415556453218766
RSPO2,0.010101806958621989,-0.04239757282785897,0.0031377823362338532,0.028476504927083368,,,,-0.026470076000466327,0.05422261560358539,-0.041219532826690775
SHBG,-0.03130308731943212,-0.028677376426542195,-0.019097899315491395,-0.020020932421719505,0.004676422814167072,0.0025945799360923565,-0.033844012893167956,0.09405271894943128,0.04720101661676132,-0.0287734940453151
LGALS3BP,0.018947724960838155,0.0642124489545279,0.0540289023325414,0.04057209028187221,-0.033396959298685566,0.03457767920453168,0.07762951650385588,0.014394781222937953,0.0077446850022183985,-0.00280001669889537
LAMB1,-0.051888441662203445,0.09092596103780826,0.0021550438934893317,0.005521125234307607,0.00650347782817225,-0.030929304570994232,-0.02621764507957787,0.010835759043344457,-0.05732340742908306,0.040522983956771265
SPTBN2,-0.045895739889095344,-0.07556295265601119,0.006751567521553744,-0.023688622874866443,0.05049691233870264,-0.015716374927867732,0.05498828409379111,-0.010019968087514819,0.04716501325232168,0.008721616912815899
COL1A2,-0.04359108399112868,0.10559222518058366,-0.04963198824543039,0.008625461969162132,0.00952396174658238,-0.081564085703548,0.028948878013718413,0.08175777411376954,0.0006552117679483689,-0.035803817343605736
DEFB1,,,-0.010017549555029827,,,,,,,
CEACAM16,,,,,,0.23793506754999605,,,,
SCT,,,-0.009207362521180349,,,,,,,
WNT11,0.018726277771140686,-0.013183081170947552,,0.00046079132612225144,,,,0.07099869057937294,0.07099280315439666,0.08385516757829194
LGALS1,0.006645692335662472,0.040560803843195464,-0.039496593987286895,-0.016837995075918374,-0.00928082240404674,-0.038323553299140674,0.025446113363942636,-0.026458126322371225,-0.09861179489941686,0.0011014435749114218
BCAN,-0.0542604397802228,0.10485096879184405,0.07070069681754688,0.012716133933063645,-0.11901552118884985,-0.01991674579884916,0.04595996515750297,0.04661841590841757,0.13026922396003462,-0.006325094042798168
ANOS1,-0.0430263763464417,0.09799933367862337,0.011269391160843462,-0.008770482440675612,-0.012993039909249233,0.08336092332443816,0.046112132441368504,0.10105907170585025,0.06700489398666287,-0.03253674899260688
EDA,0.04168856001790069,-0.015762527116849407,-0.014427030615105797,-0.027272886908999823,0.007203450503746408,0.08688469708114564,-0.02905547742653054,0.029896558293161804,0.07023256117947264,-0.0045909584049020485
FGF22,,-0.012084028524281804,,-0.014404801386262047,,,,-0.028861650073348892,-0.023612366209308247,-0.005560882973553155
SHANK1,-0.0038669783086433137,-0.01149718565508227,-0.013477028273079417,-0.018033508250712357,,,,0.10646723557858656,-0.030046818524076216,0.006706519733840118
NPVF,,,,,,,,-0.021424181965943298,-0.021343645144662922,
TGFB1,0.004058361092249459,0.07919945317597835,-0.009184793628220847,-0.01788763600742599,0.01567557127031018,-0.05457023903045993,-0.020055347844077268,0.06349425934593912,0.034460502872265236,0.029632372407476997
MSTN,-0.01791585168976674,0.12150730988060543,-0.024325699143115893,-0.007836893333509865,0.09819651775263148,0.1885431907649981,0.07568817890596868,0.08591674949293465,-0.03457186446497644,0.12833698939420016
WNT4,,-0.013701283553987682,-0.014148201877693648,-0.018716762049730204,-0.029581012832643413,,,0.04707934189504881,0.06153833654187312,0.044910426755268594
TNFSF4,-0.03672841056301269,-0.02174875817542725,-0.012636777427002241,0.007555816181142275,0.0733314382772799,0.04987348078526436,-0.03258657099598956,0.03689158823938413,0.07736585461411982,0.0022387964570954265
NTN1,0.027658162282111563,0.01779570948927265,-0.0701707684230249,0.006702215659107639,0.052823340460556686,0.03145829603077263,0.06853687496150178,-0.025261172614844462,0.054044415634841386,-0.007598677663043031
CXCL12,-0.006144263133438258,0.02711801614341512,-0.001515534024138997,0.003095595179972797,0.005543810492948829,-0.11927140407314359,0.027486192429240896,0.03631639727236282,0.011449296496980413,-0.007178707989714684
GNRH1,0.11658432686958893,0.1459178380853937,0.004539170367518191,-0.019941574648584703,0.003472693713370201,-0.060910040477697554,0.030615847739319104,0.10612057975770495,0.031620232312600194,-0.015837869355290055
