,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL15,,,0.014836455644660905,,,,,,,,,,,,,0.025458080602714796,,
GNAI2,-0.005097704636955616,-0.06809493948554292,0.03523779831955877,0.0015945766279811472,0.002399910625581836,-0.03244441550460475,-0.008965571604360305,0.007908547573444717,0.0016745407798682752,-0.05233988616995051,0.07691880541842418,0.025894561257682507,0.029196452730379352,-0.04331681048519758,-0.06823999101173599,-0.06640180407183593,0.00846563240587146,0.021664226147466634
HDC,,,,,,,-0.049712686935907364,,,0.0006847479804176539,,,,,,-0.02517681076744019,-0.021792336878912386,
COL11A1,-0.022414795516777775,,0.013599354484772902,0.009945601644294392,-0.03884922851175196,0.002139276431578877,0.007563526894589464,-0.02191733293655086,-0.019487127671204026,,-0.0465639892909771,0.02601910764944959,-0.04916442817874734,-0.002075749978163178,,-0.05554305163703926,0.020565341548061385,-0.05914263301799204
NUCB2,0.06441792384682506,-0.01012935530662617,-0.03996202688437632,0.012250227639642524,-0.034926297431026515,0.0005887478745783872,0.02861998951365556,0.012716834560874656,-0.008805551968859453,0.057605226814243314,0.07396941623609586,-0.02738880883734215,-0.07708181718736809,-0.004059451606666769,-0.003188877116558179,-0.03485995804801143,-0.006539689569935791,-0.023708357660014074
FGF16,,,,,,,,,,,,,,,,,0.07263762982991888,
CXCL1,,0.011077120652475568,0.049336128659874245,0.0003234468903266746,0.030188196733142273,,0.015223881636853447,-0.02423290237339776,-0.019498421212698194,-0.04663061653650398,,0.01016101515307056,0.01531906437024013,-0.021356235666757498,0.012397599945484701,0.03067966732540672,-0.015580652943964463,-0.039685408535266364
VCAN,0.007644624332012813,-0.13494488550690992,-0.028739191811070965,-0.038142700718565334,-0.0037905692277932137,0.036505257950378935,-0.042750067071401276,0.08838535257158096,0.004956735692659885,0.01825112771529963,0.028156411405084687,-0.02521789255683592,-0.006876359230537137,-0.04002444023681186,0.0946188492685195,-0.036476563338025285,-0.011778111575094403,-0.03997302355699063
MMP7,,-0.05286016105743038,0.10084450356939566,0.0038636577963343634,,-0.01630085906146967,-0.01636226029887372,0.01513426149273076,-0.022214611065878076,,,-0.05559339993722525,,-0.05189176155054464,,0.010076853871402645,0.07654523945315989,
PTPN6,-0.010652936963618664,-0.043016069364489234,0.03741766714110897,0.033929673551772795,-0.06527241053506556,-0.029688335804198766,-0.01104668777961534,0.0420268137207352,0.03003953398763826,0.06347490813824777,0.028603135282888166,0.04457609029462654,0.04392632867312391,-0.032971737377718614,-0.014273731215848962,-0.022487336586914295,-0.07979538517826217,-0.05411797103478508
PTGS2,-0.014013144755224161,0.03983310661488536,0.040292898591465044,0.011667288211537286,-0.014825852826568656,-0.018923245939696902,0.002935222150181665,-0.014521128845958898,-0.012891337993280239,0.05345526258943864,-0.04560538515917176,-0.015483166964419688,-0.01369037104499521,-0.06268894309344701,0.05379168517498128,0.043932903229278376,-0.03080197611235771,-0.05090035769392
XCL1,0.009238423147522622,,0.04721632724401179,0.013817739590309991,-0.013298709317962192,,,0.015572902275789285,,,,,,,,,0.014873146998062655,
CD58,0.04429757558973223,-0.0037379955412712106,0.004911815258010925,-0.025925264523315044,0.11685175010564038,-0.04949126994013972,-0.03619637167673167,-0.03687598562094088,0.08825146963904204,0.008997865111028895,0.0925615401848358,0.015615544165960418,0.010688771299586829,-0.05628958422845074,0.005374461783926081,-0.03072580636864676,0.013540914246575372,-0.03857875047185926
TNFSF14,0.07153341607244454,0.046999926650061294,-0.0043471232895723405,0.004938278414485086,0.0008655068987597276,,0.04596357210927828,-0.006926883089795838,,,-0.015200374794388773,0.04478762960549189,0.04193607680030043,0.05403180502192149,-0.035659970923228264,0.033534192445713706,0.002773153552346575,-0.043094122769747605
CNTN4,,-0.03094752726080357,-0.03633728348931109,0.002971059022365216,0.043010344249934745,-0.045963124910759025,0.017758074530801193,-0.01936054761289783,-0.004964180607578716,,0.06397533309004488,0.11518734388527754,-0.0312251990354421,-0.030426550120056572,-0.008146505820242978,-0.03144212150618206,0.07581497289526731,-0.039886898049700865
NTF4,,,,-0.009740119827024378,,,,,,,,,,,,,,
INSL3,,,-0.0183752369680479,-0.01655466047090792,,,,-0.012196066633681335,,,,-0.012336350977143223,,-0.020266624742049853,,0.040347892828071476,,
BTLA,,,,-0.026277277202451668,-0.013864347176682794,,,,,,0.010248215837307457,,,,,-0.02446489928441724,,
MFNG,-0.02764367593487889,-0.06721454579177182,0.07237566996871002,-0.017272031774382888,-0.017273393122574515,-0.009902255075162004,-0.051825178630619334,0.04812001121654369,0.03357333084085858,-0.00733422710915708,0.09451834608744977,0.04591670373146236,0.014973647623937783,-0.07454864279417113,-0.010629243795844994,0.004756656395549456,-0.018519332047014787,-0.0104565612810301
ICAM1,-0.00425884874701681,-0.040175686300680684,0.05126361092722551,0.009645734990656752,0.022798183041249108,0.08279334435283249,-0.01344733957274013,0.02155726544826611,0.03313717615596808,0.02012736037876838,0.07733079900762505,-0.012000166332514417,-0.004247368559300162,0.004325448958173402,-0.025440305203108807,0.042841821118913145,0.013465041346207128,0.03433233992712901
PROS1,0.03457486298404277,-0.0715955378788882,0.04950003469917765,0.06071433401053173,-0.05747215406731062,0.016726634959132496,-0.019098764918234864,-0.013726005492961074,0.11093347471047967,-0.10915808276461886,0.10203829824913786,0.006559548969080593,0.03959295299339979,-0.030883318186434184,0.08894942100931966,0.03215390386411567,-0.01705567421259483,0.060283821331112285
CLCF1,-0.002492402864346976,-0.013177110384266251,0.03085398086456993,0.08393988265959046,0.01171244293064898,0.15332201812208796,-0.016732302970781418,-0.04864780260176545,-0.017174606751584852,-0.024017078705005794,0.03322335278130911,0.012755439231517264,0.02631993713730993,-0.0029047855595952183,-0.01659083396973366,0.009549228596501053,0.026101380649558834,
PSAP,-0.03565014140756653,0.005237085561816208,0.07832015611132546,0.10120030541490477,-0.028868791491945194,-0.033790962030034365,0.016674997304613432,0.009229460154782541,0.013950323402966201,0.03201960668173283,0.011939419883900322,0.026135826095768182,-0.020326645174742978,-0.08160817575300416,-0.09624391481821064,-0.004477510548270774,-0.018091315241989942,0.06584110249600514
EFEMP1,0.011187144485222683,-0.05682895961951478,0.11800690052221421,0.042340467147868315,-0.036491668132900966,-0.014542462001017742,-0.032864031123683184,0.06753411385471343,0.0751361666238279,-0.06372293412326366,0.08968921755952851,0.06471209717792627,-0.06764467085112925,-0.03750638362604606,0.05142139638932518,0.041193391136580125,0.016104444119185202,-0.002995329464567518
C1QTNF1,-0.004826736284488812,-0.034965727057209475,0.06993949436050416,-0.001587675415810356,-0.021904453363424656,-0.033619150476773746,-0.003399241794218504,0.010437746772062075,0.021152580129302743,-0.01037039662035543,0.022284947224228833,0.00279861781446429,0.01625091950524326,-0.08993911794143122,-0.027381178137991253,0.030403421615896948,-0.019828119350170224,0.04123025108752501
ALB,-0.007704300917064679,-0.026478333910702256,0.04586219666693606,-0.029390436194276254,0.12457847333379905,-0.015592739134681394,-0.013784138047132799,0.06926614541350778,0.0116046318253967,0.01008729481189682,-0.04750831597170772,-0.04106175696117724,0.025213158235729397,-0.03392582702788666,0.2767661605064644,-0.014283093625083513,-0.01420506955739856,0.0823137472186452
CCL13,,,,,,,,,,,,-0.01848988475371899,,-0.02273323097371401,,,,
EFNA3,0.05594209148698109,0.022017259122242387,0.04256469685161611,0.06385134222764459,0.06684854249024916,0.008201019774955062,0.05105808701151948,-0.03590631944660654,0.025258732807878655,0.10250664849756046,0.09544910061032372,-0.03458444772009134,0.0016613929699704866,0.05736274517952879,0.0127832285878133,-0.00248074076696699,0.07469841688983651,0.025133469389614055
DRAXIN,0.01848412968334983,-0.01643269834416048,-0.0271248142046478,0.051138740416340395,0.017860150355552423,0.05760047910136652,-0.029508797811028952,-0.030607095032050963,0.008056319198228884,0.12765849956335218,0.032540939894547954,-0.03313075889559548,0.04190440659121037,0.020367575156920996,-0.009858557375711835,-0.01915725373846091,0.02610998281498842,0.05267406096565427
RAET1L,,,-0.014314488056334012,,,,,,,,,,,0.035223672336648366,,,,
NPTX2,-0.04547897239067641,-0.019748988708304764,0.019877833960075145,0.02469050513609597,0.06351697563239764,0.017296497462603373,0.050614665929944194,-0.01288325044259078,0.017353742949863134,,-0.02800376511211659,-0.01252817677259633,-0.03547642225182577,-0.10197221838253491,-0.029112220822010995,-0.002151970995610735,-0.05083945824855407,-0.021243096512178414
FGF11,-0.005264488477148421,0.05962871111863352,-0.017009155160955844,-0.014112817141431892,-0.014640489302261379,-0.03202937658814012,-0.027157353021587838,-0.009112740773730591,0.044575901040868525,0.06390421712027404,0.11368866899347072,0.02629868724546718,0.01840707991727768,0.0388165543952702,0.06094714695679426,-0.005271147872932557,-0.015512237667325011,0.035987277089988806
CD59,-0.04351736260356021,-0.11653785150540737,0.04323460815365412,0.04654873968569317,0.061299273454202746,-0.006915845610620842,0.020990821494139854,0.07742854693469789,0.03095980694113003,-0.08384246924971771,-0.016779687522980067,0.026755550308798826,0.025476057563977934,-0.08955723764850781,-0.05886213044500178,-0.054258170470667305,0.053013671204907555,0.07121081385151005
COL9A2,-0.016422704000927688,-0.08089529841674731,0.026357582938788947,0.030655761290572358,0.021290978168798803,-0.045164995762654134,-0.01407069895831084,0.01681194080475829,0.042593246146922316,0.01408010184309827,0.06659182576240448,0.023094724060363225,-0.007590211465770534,0.08343399746157017,-0.09041882717172808,0.018694071454930572,0.01224134224398027,-0.038431274610124515
DLL3,-0.025783273517967466,-0.051312762478405535,-0.07410844125700546,-0.03169926011831017,-0.00946465477872116,-0.024809398877985226,-0.03102614019833296,0.016766652419200105,0.011983945062159884,0.011790676312079354,0.028756719483488534,0.034475063810087164,-0.010689254620632055,0.1016062864066314,-0.03461012406173277,-0.0174875820752148,0.012951334560057154,0.0050640344679138355
FGF5,,,,,,,-0.02185480307665148,,,,,,,,,0.05385630812978135,-0.02279164860970316,
LIN7C,0.02559545631638919,-0.04134359231570817,0.021806091931244134,0.018747479234779544,0.022476575178426876,0.033091045318088645,-0.028193617760636194,-0.028324088312704176,-0.007547446473974315,0.010619612623815214,-0.008911798457821066,0.028727548109377186,0.014804630518100463,0.05300755822056719,-0.0680227644845548,0.042146832780191955,0.030951733115756018,-0.018872497522879887
GDF7,-0.018002814092179718,0.13302349126162696,-0.02377194957954312,0.00030820584803008635,,-0.022273182808862965,-0.03909467127118288,-0.03474396304889223,,,0.11604954808837926,,0.0615647338663336,-0.016475582962895714,,0.009572335615569699,0.07210253303019924,
PSPN,-0.02117039169834969,0.06021522197902148,0.020725411813364493,0.05911781262560776,0.010207666516881615,0.01610115195322894,0.048269431010230096,0.0518164598307487,-0.022320055456682097,0.08355591811719411,-0.02901426024984408,-0.005747829233563212,0.013432576798188378,0.08695919743801939,0.08344461208762247,0.007989728358994348,-0.010647463201298609,0.04097170099152937
ANGPT1,0.04947106342795319,-0.05179291653029627,0.033520006599547514,-0.02367638171770912,0.0048674875570549475,0.03233024288024635,-0.0811131869387685,0.02596190099769017,0.021022817150765954,-0.03539100157686677,0.11057794121797003,0.03660792692803744,0.022490867288722398,-0.02263216415741248,-0.029964833428155386,0.04690464227583859,0.08528909510349483,-0.03990621691680892
PNOC,-0.02542371623016147,-0.035626949948683546,-0.012778350725388188,-0.0043056888051560055,0.05862086744324292,-0.0644624985298885,0.0023582101472070707,-0.0005098303812998834,-0.003712153003043973,,,,,-0.019532476518222257,0.0009565798907327624,0.07075791617572928,0.0283308547679869,0.0364817582320586
L1CAM,-0.027034000459430173,0.044267229536968995,-0.06508368282194549,-0.013704164568834318,0.012980348723737583,0.01825374431779394,0.028684427575218042,0.03601899116818833,-0.005667666099673824,-0.05411451934090954,0.08279764948298925,-0.010840745492865293,0.001493596143779117,0.0077348903059683265,0.0876956049849056,0.03838584016843788,0.03457518334621174,0.012120577565614703
APOA1,0.059509122625404635,0.017637925306045615,-0.02919382390824273,-0.025781148480036535,0.04430689881260073,-0.03601239506403506,-0.027803882819854325,-0.015881400358696264,0.0174569643348436,-0.0188327261539302,0.013007145803085351,0.028931586277017512,0.024300880938729837,-0.03615883042848553,,-0.021739469727346607,0.06085731510720858,-0.035999224686681736
PSEN1,-0.023533127236931593,0.061337909262700295,0.013499275915219685,0.014599246547631593,0.0447538748521928,-4.33412374569016e-05,-0.045691756130861634,-0.00920761370268819,0.029739182206994067,-0.12179237405955229,-0.07456612606511934,-0.04495906042315152,0.09189779923370918,0.022510459559453203,0.05682983893930982,0.012344396267325374,-0.029355941956651838,0.061505945067762295
CALM2,0.06145362733099857,-0.135202566430832,-0.03038917700685892,-0.04154025093762404,0.09768729413485433,-0.0272611891859521,0.02082307387659318,0.0023022699348879865,0.013462386939684785,-0.05198644925705933,-0.03850271596010353,0.07762132395556914,-0.0556144309427527,0.03969807525353442,0.08505329317342365,0.010775720051570705,0.03068479110457335,-0.05627955595132297
CLEC2B,-0.033358593493489665,0.02309017096300401,0.015682325635977545,0.01209399252283936,-0.04244695580198756,-0.009509706343282513,-0.000700312506404399,0.04341106148908861,-0.025080602587215454,-0.039849093625878865,0.07232685075948328,-0.056953680554877234,0.03681657804391513,-0.002567123624432993,0.008242115248322364,0.0006206972406890899,0.009766731642728869,-0.06742501085608929
NTNG1,0.06823542777127259,-0.03779495741625361,0.04560152258203924,0.091336576041166,0.09972605729841122,0.010557685809540406,0.028667365702611643,0.01797289288264251,-0.019389670921238996,0.07797040569087077,0.0448451618402843,0.041645972184951474,0.07556561354319333,0.02451201668023187,-0.018447371000493623,0.028904950667849708,0.06181796279558572,-0.027040935118637987
LRIG1,0.01957418261693736,-0.073669485428161,0.012607620134022468,-0.0064346022774797755,-0.013600365328655908,0.04280037424596088,0.014947935446842078,-0.015944092499688225,0.08444485481945116,-0.16145990462742352,0.02770124958317618,0.02081639402271091,-0.02283920989733532,0.07615544488787317,0.02169922834918428,-0.010739092824448805,0.07161309846251254,0.07133259994945479
CPAMD8,-0.015840931389333172,,0.05216222608851072,0.08319847733351962,-0.016884879690948665,-0.031022100866881112,-0.019770610527453946,-0.013528253795801148,0.062095171663040884,-0.04469768833819891,0.02872496616876841,,0.08641431917296379,,0.0244972000769409,0.08498825139537244,-0.023621053592272637,-0.049150695542408106
GHRL,-0.00550437242032508,,0.048423164075476005,-0.05222992772988185,-0.0014162418805360138,-0.01657632424105327,-0.04204499162676857,0.0013179691811635644,-0.01834357095003239,0.07338430749907901,-0.05026363766630108,,-0.026182101256877574,0.02455081062418289,,-0.0009510309992440913,-0.02082220451969126,
NPY,-0.023239264590455957,-0.009784349943684125,0.04697883960950532,-0.019436146655677042,-0.00821186006580614,0.012225180830379306,0.026024024669046353,-0.05958068741408444,0.017905683347289272,,-0.03343756113512564,-0.008133062383830617,-0.02323357210331598,-0.00924726752898113,0.09171875759464422,0.02039807920153566,0.017395505943847197,-0.027001635457286486
MMP2,-0.014834346006500018,0.03602357878672507,0.025909201553346133,-0.0059294985404558355,0.031006312136544468,0.013550340060381848,-0.04584253458320749,-0.0007652948520237312,0.05176213269704276,-0.059392928012807523,0.006560775650142317,0.0032113934349510182,-0.004881627975094182,0.006949870190044803,0.03818207123221306,-0.08106303278364477,-0.002263452838012831,0.10476202628804226
LHB,,,,0.01728923380965104,,,,,,,,,,,,,,
PPY,,,-0.024137055639822404,-0.02968561297876697,,,,-0.009886952630682537,,,,0.07975963418064042,,-0.036133445921103485,,0.09141932658591591,-0.029716294823216576,
ALKAL2,-0.023721925106680527,-0.024452161258791526,-0.0016645743938979614,0.0003252126588088725,,-0.00938841880462036,-0.005688912026843412,-0.02384892361222721,-0.02449109319614526,,0.12548767110698536,0.024715190775418897,0.021390034677095,0.04337989310909247,,-0.05782607320585369,0.048408885181100196,-0.06554261722285747
CSF1,-0.06500724383123904,-0.028595792200668903,0.04699214228272151,-0.05252230396107278,0.008547005664106069,0.023188059591747804,-0.043425165519073515,0.017492641217171496,0.026434484023241417,-0.11267839646520568,0.06258049375680447,-0.020809846929521064,-0.01005333452293734,0.030785264340703385,-0.08044729967675347,-0.012155017010800354,0.03310674116612802,-0.05795878205873043
SEMA4C,0.005117654156345755,-0.023335689937993877,0.012681022220530079,-0.011241662530423791,0.01887944404010293,0.02454618391816945,0.012215954171722368,-0.01566825090857276,0.06174852559636932,0.015286367880438422,0.08874215599926774,-0.02285705394545601,0.0033964754143267317,-0.059033215647441205,-0.004507215013150746,-0.055144741410271154,-0.005703167241769478,-0.048003317215889525
BMP8A,,,,,,,,,,,,,,,,-0.02270909979713198,,
ICAM2,-0.01392549176534932,-0.030780970587866614,-0.014911500162872774,0.014101021198526064,0.11325641347218025,-0.04836771944567199,0.017825007424078675,-0.019900804898299547,-0.04696740411347099,-0.04958060137498277,0.024385525351634657,0.0225739558118334,0.07445486009196538,-0.04975598892895489,-0.005938151336868162,-0.0057225905481134605,-0.01979551685346891,-0.056837479459180995
SYTL3,0.024592897349551758,0.04844604860019853,0.10315462302033541,-0.006131756645448963,-0.030209800512831002,0.08548208136949405,-0.07666681439216513,0.07735727522615157,0.018102910216222286,-0.0031952704021495876,-0.0005982983266376206,-0.033325576009560105,0.012939861088760489,-0.021692821779533127,0.21624548790200096,0.05491923406686053,0.012486750497195418,
IL1A,0.032920567572021504,0.03572675470325043,0.052369216896667584,-0.02360519351230994,-0.007002713626383533,0.029007827996097333,-0.0462135960922872,0.0499761809568076,0.04824820572365854,-0.07912374066734254,-0.021652611655526878,-0.01672705191690292,0.019288923990462097,-0.026279398905724363,-0.0500354820371349,0.07432693020987863,0.05074344153141053,-0.03117934849365597
HLA-G,,-0.02958726272495074,-0.022026579077007422,-0.018012064961836962,,-0.01203006666660753,,,,-0.013321517071402125,,0.04613668390269553,,0.022880141528780696,,,,
PGF,0.03252905432415316,0.1600047777965979,0.03280472586452395,-0.07077119591585716,0.02448849102804526,-0.04535925097384242,-0.0139317168331817,-0.02472974212408177,-0.01772731906086158,0.09128137736336198,0.08825562615861408,0.045530764803301545,0.007390099441961512,0.055246747030257545,-0.042079612290257196,0.05184447917906805,-0.03653951945832149,0.060963694553882175
LGALS8,0.01327346153517434,-0.06228016595091362,0.021493879292565278,-0.025448376070233047,0.02368543672538905,-0.03633055387487488,-0.07365374598130002,-0.01611148533451262,0.045952411622388084,0.01871201780703042,0.11965917518400976,0.02772810256795144,-0.05986126103494141,0.009069355588090045,-0.04154669847346352,0.060746752718891475,0.04892355765041589,-0.005747067588295756
DKK3,0.030831415491323517,-0.1268487714625695,-0.0009116362282784137,0.05201977583389973,0.05646727019884202,-0.03455676716842504,0.04089619585892693,0.0032084163982469857,-0.03670157360706384,-0.06863549444882434,-0.026956142680222787,0.053660266808252435,0.052900417064903525,-0.010530867682499556,0.08217451126824815,-0.0028571028805796173,0.020152518955751583,-0.035934356129967836
COL16A1,0.04700682790579341,-0.0586419463170146,-0.018759679706511535,-0.01692153485055531,-0.005434579629728279,0.034923403674251376,0.00017760162558984622,0.004562272369573631,0.05190165579005436,-0.07627068033059427,0.0037703252038042974,0.06034829914457796,0.027527776887074994,0.00649403336213997,-0.01664819575917053,-0.02933808520530187,-0.029812459725828123,0.014544871976814493
TPH1,-0.029510826472253372,0.023774065439631124,-0.016173103056516903,0.08102637221195123,-0.01657469826044184,-0.012747533233105105,-0.023502267934359954,0.0012400705895966788,0.06273372969593118,-0.037535718513640064,,0.01690643168688818,-0.03799180268460218,-0.038830454799902304,,-0.00492596049747477,0.03784209941436595,1.9128751494489464e-06
TNC,0.019312573077070294,-0.02741919260500599,0.08173840537276408,0.07036521430005556,-0.018651957965705675,0.01816176068551202,-0.034951428103917964,0.007489954855796386,0.04283506000729525,0.010210195966351787,0.09396665250120065,-0.022320772189658392,-0.008637634597124915,-0.10243190055866473,0.0036869646301682037,0.037202926305074116,0.0591212836916637,-0.002424260011175782
TNFSF9,-0.0158409238709694,-0.018005600660864346,0.01769939966485993,-0.009790046308326084,-0.007362461849929931,-0.019093264595874498,-0.00777345495031433,-0.031079992497716757,0.017889658540313453,-0.012840410406712147,0.07149379994942195,0.11975837239664086,0.08706404370504597,-0.025462127679249266,-0.004776449497451867,0.009422532405345138,-0.0031485618138955354,-0.07419742636742152
C4A,,,,0.03774292241875665,,,,-0.011720486426925704,-0.015204740678427224,,,0.0010167771515961004,0.05365457971444125,-0.016649345107155527,0.004326277024698932,-0.030581273422071852,,
CNTN2,-0.06233116519526933,-0.06989535745879595,-0.03765302097180069,0.01633408452225213,0.037108174863238814,-0.003937580257541623,0.006791547640376792,0.013047443711284348,-0.009285727148721955,-0.021705774639948088,-0.12684602097522218,-0.014465664472462258,-0.008184530422320745,-0.0023090487674051877,0.0039032034786410062,-0.009925342627299555,0.029559972032244253,0.06734658469084122
F7,,,0.026782774697961042,,,-0.011071268988931834,-0.01977059903611375,,,,,-0.009343146415659708,,-0.016475584556044327,,,-0.02919695708380349,
LUM,-0.048278224026163,-0.04454936735701492,0.0005583762528720974,0.04376505062037655,0.025494512946237127,-0.006416486312003704,0.02614273462755082,-0.023329097734014762,-0.026240330045363802,-0.10689926424425933,0.034531691651751864,0.04216462256878162,0.060456251317827905,-0.03695491540145801,-0.03093977469187253,0.009023540800727948,0.0023715460957034673,
IZUMO1,-0.015136504578612297,,,,,,,,,,,,,,,,,
BTC,,,0.032974572801406477,-0.02042545504097974,0.036349208727026225,,,,,-0.04986338280675392,,0.07321520535305702,-0.012127338509689398,-0.01594374116862691,,0.0004263799096162856,0.017903702398142228,
APOC1,-0.04410932886397496,0.009755619953896042,0.013895691309877377,0.0086780436540945,0.0683135527788321,0.04590828455967931,-0.061307900897211214,0.03625973868983652,0.016168666478147773,-0.11464655066585694,0.12847359637750036,-0.01078148080662745,-0.018775564099678583,-0.03932511644404558,-0.0883548418998795,0.0034658811518417923,0.0057362557484739885,0.009953606198626386
PKM,0.0032630089827734533,-0.01657378578545626,0.013233248056685657,0.06363131188725807,-0.04490814241866332,-0.05748167682902466,-0.03387284884978016,-0.032716522432538205,0.020850441246003756,0.1303206806222038,0.06929769460449672,-0.025467828310368153,0.01626615766172397,-0.08172029573321524,-0.029663489930266136,0.06376484474144355,0.0063114487594040465,0.0843872420876865
TNF,,-0.05552093858636977,0.03416635289880044,0.02978023035303525,0.037381557777989016,0.10076728757840102,-0.029015807296787082,-0.005350881636661649,0.012483371453327374,-0.11580446213977558,-0.04134767040837662,0.03053757624570456,,,,0.015268724605849155,-0.022723749596434147,-0.05587318309533029
GNAS,-0.04624492462467164,-0.12788371549447697,-0.028945557979822033,-0.059396419868831846,0.03388924079761729,-0.061023381342427054,0.020311481297734874,-0.05130895490430656,0.011560731898476171,-0.01349404204351909,-0.017145348674692928,-0.055059185058814596,-0.0012675890476398855,0.02182270538428973,0.08956540753722333,0.006698201756108256,0.03325638160326673,0.013190354792537795
BMP8B,-0.03669140239496834,-0.005186545703424735,0.03879531940990732,-0.02611285451754811,0.04153043276443536,-0.004029843780520358,0.025790069476659804,0.005681268986675568,0.11693441117249803,0.004571434922208535,0.03734301452267021,-0.02409047240649179,0.04095351558177645,-0.034106193676879906,-0.06693974250484808,0.018782341441248733,0.0050407416388870445,0.016505064481184464
LIPH,,-0.02559512325296476,0.10972674097206483,-0.002130305631344982,,,,0.04885075852902728,,,,0.07462046155394272,,0.029560446508324824,,0.091177792978928,-0.007685142921283784,
CCL28,,-0.018707421014004754,-0.02274947566690181,,,-0.023808433113527382,,-0.014551316106345283,0.08311990825058042,,,,0.020021356516566405,,,0.14260112188104224,0.07178738611466073,
PTPN11,0.024136348565925766,0.006820297092706903,-0.051078182843770914,-0.022013312056139444,0.062186082999015485,0.025698356117980194,0.019195855332839646,-0.01582496725267294,-0.0001626946130869026,0.02655884671913901,0.010310336311514845,0.006775497555885696,0.0406710969206431,0.04812323555381136,0.17360396674686562,-0.03401409779086241,0.016001586387713894,-0.01390169014646376
ADAM12,0.03388153841750984,-0.019891090415534878,0.060320421439863464,0.02754221014342322,0.059276286829562166,0.013245411670460085,0.02793311834020539,-0.060820985852541413,0.04153238891613379,-0.05412001345937548,-0.025695995625271216,-0.009051817629378726,0.09617309161222776,-0.0027412459448076863,-0.04813694307731882,-0.03076934129176371,0.0017660647183022093,
EPO,,0.05922852299359965,0.05653687106482409,0.007600081409083239,0.06630615610649604,,,-0.009886953062249971,0.04122133391871304,0.17584716328189512,0.010174840896960925,-0.020080494435803023,,-0.015762720150013045,,-0.01875193733318383,,
EDN3,-0.0222467088431365,0.13917860384659916,-0.004228460000612342,0.013400456457456,0.022858277059821793,0.007018335462327213,-0.011849042442481077,0.0028033420252391987,-0.017475505542823278,,-0.025859579472854857,0.00038076177872776426,0.1877315209090829,-0.0149582860873808,,-0.03407213360640305,-0.007216318320397539,0.05935741406625734
CCL22,,,,,,,,0.03553206382178805,,,,-0.02272679471597506,-0.011118419779853646,-0.013831100738070234,-0.038025523656610126,-0.028976657140819675,,
CCL2,0.017505254839889142,-0.06713760278546844,0.09099546939781353,0.03700504118022015,-0.02855322351624043,0.017295966766853573,-0.02424163045944445,0.039271706994690965,0.05140321332791588,-0.1698401236679315,0.0280072644748829,-0.021636206178798342,-0.0660210251188501,0.0209333296387725,-0.09531265822129933,0.027560988909280104,0.02773014858113027,-0.013566239571536812
DSCAM,0.021826606699488486,-0.0870075526751056,-0.003138359076277313,-0.0416283193940371,-0.02291331043611524,0.01070158971002294,-0.0047127251544286505,-0.034066706823819036,0.03341072500459084,-0.06483479540911051,0.11191952910488852,0.03011493089754002,0.01155712687535424,0.05977394786486053,-0.020881684592538412,0.035686473806459555,-0.02528827611083579,0.045732625844747056
GPHA2,,,0.06011553224138823,,,,,,,,,,,,,,,
ANG,-0.01138564590174225,0.08228801822720115,-0.0025406326223318967,0.037795948293696875,0.01380524907646753,-0.02592289126374514,-0.024097988846624254,-0.06662641270113746,0.030381872311119468,0.15524158678538288,0.06743514013459807,0.04633380718368136,0.057263682193040795,-0.015649283036090953,0.006914006509398714,0.03700503722501313,-0.016218363633477305,
FBLN2,-0.02085902652687073,-0.05108456397056113,-0.04688494780009381,0.0505425316548506,0.11214005716926037,0.015924519492787108,0.009869047275226018,-0.007674783032492542,0.007359228264970651,,-0.015571123629865125,0.06087259783449191,0.0024948830995393445,0.006346597715797989,-0.04813693834926493,-0.03120396971844609,-0.06675078378868117,-0.035221099954585874
VTN,,0.024406212627638917,-0.008331332182961506,-0.033577319248600516,0.0023653273112722215,-0.012747529064650244,-0.033326779761918515,-0.016243153555882503,-0.014372787193575156,0.09189570096563691,,0.014562132145059624,,-0.02041059510016581,,-0.030581279771110696,-0.02185661475338245,
VEGFA,-0.024808740831923363,0.06745430628629467,0.01839565308291348,0.06686911360393709,-0.05549211163755446,-0.01659418636254194,-0.028669273547299833,-0.054908134498727154,0.012725965263418576,0.2007856407293172,0.1156906029753488,-0.061674812682442855,-0.021141109380264932,-0.10692397130667827,0.06955004028016207,0.03988797120633428,-0.02620760409646731,0.10540856781257804
F10,,,,,0.00560126859029069,0.04920244057420292,-0.032147415652660646,-0.010840830341495336,,0.017846355396059912,,,-0.02516331168491032,-0.013351167948495349,-0.03001359386285379,-0.020793671055377917,-0.029916968897634687,
SERPINA1,-0.043748611121617986,0.06827508146479305,0.058493762122412175,-0.012559402589285869,0.009313511921937925,0.03552791582566807,-0.0030761379673933877,0.02561915088013655,-0.005537649767669507,-0.05391903862524759,0.09104210148694789,-0.0652446541784458,0.01678525366565414,-0.08642746953566911,0.0019680252900398545,0.029592223984937546,-0.05455091692754748,0.054976433828703646
