,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CLCF1,0.05233807546605999,-0.08661073332131733,0.008302287442549867,0.04489342054156206,0.0017848877586301537,0.032986816167937145,-0.05746415425572919,-0.04555128815131256,-0.04112580236590075,-0.035981665748584905,0.05056362237001952,0.007163389133059804,0.005366738530609781,0.05133089819259205,0.054110314291888825,0.0643375673861364,-0.036375662007857516,-0.07065565655832455,-0.0543375264924085,
PSAP,-0.007956113859778482,-0.09592671749182215,-0.040466843867888215,0.021327153971779592,-0.014934205891302945,-0.03400519954356604,-0.07745211552533239,0.005241008076994858,-0.01134618218310213,-0.08014841941821008,-0.003896269227360272,0.06597758209519379,-0.15955521268174166,-0.02215213688945769,0.05472477771521274,-0.07715497714309018,-0.09089624867332288,-0.028399768554605763,0.0010691147521111263,0.07403708758158777
EFEMP1,0.02954685210492642,-0.13071750130184256,0.018729124029255185,0.01819424236881789,-0.07173636804195627,0.0327828459936133,0.051284441704422985,0.01230790188771216,0.013423061004133034,-0.1355041209738172,0.006567420327918324,0.09396279811015176,-0.07563087544462117,-0.08636797060952743,0.08541480394827838,0.08389704773778106,-0.034479657806911375,-0.14038176644867081,-0.022567913521154823,-0.03131200375738351
C1QTNF1,0.042123222754643704,-0.05107785971075311,-0.013208382754138038,0.006119675215241434,-0.009309105476228447,0.12362306922701546,0.021703435802849252,-0.005717296453481476,0.021953871456521664,-0.030045229631346954,0.003309646657795292,0.008108175535526242,-0.08386673296629484,0.09898843729362347,0.021095958188584393,-0.08665263783370457,-0.031850040231179565,-0.1099721012171063,0.005596963309484758,0.0866609071673963
ALB,-0.026872418047116025,0.0036027469337256515,0.04246655748826629,-0.030175361516831707,-0.002437271896286932,0.1008675208798451,-0.036742623964274954,-0.014193575979961208,0.024672923708865358,-0.033540209349365545,0.040589446331164035,0.1539874376458403,-0.00497979999709595,-0.0021975233696154535,0.0694969606661767,-0.0028104368443891956,0.015060482303324775,-0.027868166570340636,0.028318347670000292,0.011294168612543391
CCL13,,,,,,,,,,,,,,,-0.0291502859250241,,0.012690236808279352,,,
EFNA3,-0.052450905467439635,0.013120152432015137,0.01062829337220558,0.03339981573458157,-0.03423348044358606,0.04936617093856831,0.001496937083634624,-0.028157385827760503,-0.03524683696210212,0.09001003958258298,0.0014639759641138508,0.09840815935841189,0.043915896110865806,0.09448151600593628,0.17628814359027184,0.0782495897084122,0.07932909472620338,0.08019466726069199,0.1102281166087117,0.07426243615935897
DRAXIN,-0.04581544439716603,0.009116356999905132,0.06210496897114527,-0.03415850907253745,0.05053968315966182,0.07363649092711035,0.08296858456291653,-0.07340311371486548,0.04052326253695687,0.0034266009149459377,0.004388387745136239,0.06312551739716268,-0.0012238990998418259,0.07280952213714469,-0.05631319271581714,-0.10185021572314813,0.030830426877821268,-0.03994389331770492,0.06990018615728401,0.04682077379702005
RAET1L,,0.01893442784658936,,,,,,,-0.023185400180947825,,,,,,,0.054221324818370456,0.05904591062035299,,,
NPTX2,-0.016691532658676306,-0.008533139763316202,-0.02356919310265178,0.04808557659934445,0.09992901506899068,-0.04765869978863789,-0.04397861624175528,0.004142160987494716,0.037255356731406605,-0.017231664897116212,-0.014213299428234846,0.028896083366320803,-0.10854168632468039,,0.0008806466418194182,0.09110814625746506,-0.025621384068788465,0.007060816434750925,0.008660545938034843,0.05339335334320251
FGF11,0.09301257135715643,-0.05111479741915481,0.05054081173502999,0.0629098452153736,-0.04417001392378222,0.085090846940968,0.06126724153775306,0.05496393259538443,-0.01666213728736361,0.058501016276651774,-0.04346339658258725,0.14917520192732042,-0.028008466059163368,0.07604497577075414,0.04305995188503265,0.02985082068197709,0.09054643936099566,0.06720184057818673,-0.0268418042582429,0.006154411763649193
CD59,-0.022076890134336877,-0.017067853494279518,-0.013312875059305613,-0.027424155945642067,-0.02788667022299256,-0.022477924330009988,-0.0148000728888743,-0.0015367956945651147,0.013609161140836708,-0.07520574089985652,0.06884623075099454,-0.018717751982651475,-0.04220653910761939,0.10538729531765348,0.057958286092372975,-0.03991505625492869,-0.13483220824500325,-0.04657611899706586,0.05324454208700387,-0.002749384416449663
COL9A2,0.07658699392752139,0.11390410943496396,0.024782880296996695,0.040636294904018606,0.030452397312564643,0.04302591591510974,-0.010418750441759508,-0.005227998678706522,0.010734404832881702,0.003805287105914284,0.10046937437316561,0.024419005162275825,0.039147114460601214,-0.012433771640848496,0.10399178341728114,0.11931479258112851,0.012835144859273616,0.09099743106205116,0.08244382601524188,0.010254989951873622
DLL3,0.010849374420857117,0.18120078335030554,0.04929009883280252,0.016456553431432912,0.010149407137337307,0.03441603327381576,0.01634299457131353,0.10098783964919948,0.005095866206378105,0.038977430877736904,0.10323175181084929,-0.05035603023562266,-0.03406245034863701,0.0316631746559409,0.09312050588693069,0.15653691459545593,0.013561126944066736,0.1057447699818659,0.03932472952016463,0.02076301078272972
FGF5,,,,,,,-0.029257944621843522,,,-0.015044921625842506,,,,,,,,-0.06313795410020671,-0.05100752018379018,
LIN7C,0.026592830425181353,-0.05722459745838765,0.004444030539405898,0.02471764333655922,0.009937570565423907,0.049268829776720986,-0.006162767911547626,-0.01724595319559065,-0.005263271898398797,0.0431977387606483,0.037172638648345996,-0.037705017192673974,-0.09502854847059078,-0.006224928642561861,0.03937975222053396,0.0464811853338796,0.07734636723309746,0.04033880790284118,0.012465877737462976,0.0768190898004524
GDF7,-0.01898586523773024,0.017942607490016627,1.3411173102077552e-05,-0.029391399270138643,,0.0797453424980516,0.056352033960253164,0.05639141100100526,0.005867546191801105,0.050111247998082226,,,,,,0.007504522297531773,0.0023152852377394577,-0.010231941981273203,-0.0339207504751278,
PSPN,-0.0015852626958594,-0.015147066506128275,-0.03970682111110245,-0.009105121448791,-0.04908111223231973,0.04992339495193984,0.013124114296051292,0.0345843006331204,-0.025254724767051977,0.008430106518772958,0.07598842787466269,0.06366755420137327,0.02073852539393395,-0.025394785652859835,-0.005159335112201096,0.11313697407251892,0.009676838072011924,0.04559299136313029,-0.0405739671340653,0.17451977310716493
ANGPT1,-0.016122895452467388,-0.007471232964630962,0.03369482963769903,0.060504087150220126,-0.021502098504633287,-0.03297081959661103,0.05242133107935768,0.0820964905553656,0.06162604917238246,-0.03661896588145364,0.010164354798927803,0.019622024613301883,0.031045961336770362,0.06514366986291789,0.1000070855731606,0.1046846806071214,-0.047445926674885876,-0.03395923001470567,0.1180312306400591,0.0351197136695992
PNOC,-0.036157195388254376,-0.01980424355486935,0.025365080051504806,0.06639671614358796,0.01357726527686793,-0.0010160148003403341,0.015331062369430111,0.027821076495060937,-0.022750312635820374,0.1571963327015357,-0.0403943302712085,,,,,-0.05629721077835012,-0.017865927438158197,-0.025436450979815492,0.11286971496333302,0.14386668021895502
L1CAM,-0.00604637564699281,0.07148089906301139,0.09065526244305906,-0.025696465227071457,0.03840290860854163,-0.0075565500396722355,-0.016035974943022956,0.02173426552557436,-0.04303778036056888,0.12065334927808294,0.026717879497617638,-0.03247850094797309,0.031962800351115817,-0.04324923011423138,0.0781779046437507,-0.08728100758118541,0.09993886348896772,-0.003766942689365461,0.07716130392140791,-0.008140245999399864
APOA1,-0.024778831373145554,0.13136092875377833,0.007816669703777236,0.07496680448838114,0.03374745132578707,0.02074282308067944,0.02136171720961423,0.00803233635885689,0.0014270332329665266,-0.04009629405527655,0.026051274599254333,0.017748958672555992,-0.026103434064016107,0.07442116883683522,0.07358629017611942,0.13302863434852538,0.016156682523602972,0.07542005032370978,0.032810722183405173,-0.0324778622544347
PSEN1,0.04541779458852825,0.08960131543439158,0.008940435301699868,0.01872073296067489,-0.02755506372591554,-0.005862466082781626,-0.027760393858452217,0.018804076778298456,-0.025006221193269878,-0.08493168624169933,0.03566803208720927,0.0425110989942025,-0.07061038266696802,-0.003962672594008561,0.02836630941221173,0.07582520808869617,-0.024107236269602574,-0.016758665144011465,-0.02004225822648771,0.04024912744185425
CALM2,0.011643392905071014,0.07008518644966157,-0.0231832289617124,0.0037040135887813483,0.04763274718830118,-0.033555480727192596,-0.05908408981496165,0.09524048322739764,0.015121701428136479,0.17439797661915793,0.023866699982891506,-0.0033783651280212376,0.0435305876803329,-0.14331647867923428,0.1551643714476133,0.19551181403677165,0.11197530953528874,0.09601449938398872,0.05124991117305328,0.05199761954690118
CLEC2B,-0.06187148342524995,-0.0912184945612883,-0.017207596776142375,-0.03669107624641652,-0.014076559671570699,0.04389795039322949,0.08148622466705817,-0.034999983302310494,0.014305155598596478,-0.034511617632297986,0.07729822449376578,0.01163284212600074,-0.019607453123982235,-0.11144660192877227,-0.051708656978225936,0.011396230406095885,-0.040004622059214616,0.1035900679724421,-0.011924768697155372,-0.06082964936458694
NTNG1,-0.007137604199790918,0.029683130943202667,-0.007942654950880734,0.0019555560107134416,0.12082779314719241,-0.002753226647838597,0.054667217097257324,0.0021266594405435837,-0.0010801164005214941,0.17545935848562239,0.02155607244917533,-0.03174010648936809,-0.0394957750561744,-0.007050075392093253,0.13345979241738087,0.059681762436024334,0.05864372823714001,0.02363873792094589,0.03379050100237005,0.06399772475841027
LRIG1,-0.029449818935668712,0.06735133576261092,-0.005164658393726168,0.000793990870437478,0.05431202718017252,0.03887934910421301,0.015580733768484274,-0.04294948461910019,0.012997493247945932,-0.08259622270447113,0.024067458320102614,0.0921515443219342,0.011676206188174446,0.010432830023280668,0.1017013144456618,0.12535624915045962,-0.017629772389731537,0.07069632622619115,0.02492213010525907,0.06641802684572569
CPAMD8,,-0.02404716564407644,,0.044242119308865714,-0.005984372296652407,0.04070572094178366,0.07442454406546298,-0.0035367509283099744,0.014835803962384542,0.01235465150517104,0.011062037154497429,0.05716221239120434,,-0.02464478338813589,,-0.01685476740975496,,0.005870745350610548,0.07521119161242722,-0.07822572834595919
GHRL,,0.019139546869304067,-0.0017404040448475815,-0.006571142789269913,-0.0448233983192898,-0.03685735192476648,0.03666171175309884,0.03028105508242063,-0.019357865275763095,-0.016779389415863228,0.00010060990922413985,-0.01144615868859576,-0.015580940923932167,-0.02549240021139224,,,0.005647599449242406,-0.03545022701716859,-0.0288332412088518,
NPY,-0.011829424814912816,-0.008374601432234646,0.05492276186726206,0.0017749285934560946,-0.023301684059624,-0.037858309762812084,-0.024420924226142917,-0.0023284292032342987,0.0379956044428237,-0.06521147045666953,-0.027500494420522832,0.03942723362235911,-0.046808894571967366,,0.015135467137196679,-0.007043182390764533,0.012124612456286562,-0.03112124738553492,0.0019898000496225777,0.06401994373939146
MMP2,-0.00547201015683903,0.06586402366810722,-0.0032656878438111657,0.003366402591244879,0.04168243719496076,0.028587062278866295,0.03939507228856169,-0.016347031226214597,0.03460816244499942,-0.05241800009691667,0.07685650478880263,0.07072076369673629,0.025358081352381996,0.002462462355263168,0.07859867429556122,0.016116168206993412,-0.04149582326903694,-0.03113731984886586,0.042592151058832836,0.049359037513930296
LHB,,,,-0.021856879522290266,,,,,,,,,,,,,,,,
PPY,,-0.0312128922332239,,-0.007049832931893939,,,,-0.018589541307052537,,,,,,,0.08046374555601933,0.04328993897434592,-0.012671956788321727,0.021943280720643707,0.03235966927785236,
ALKAL2,-0.024816089324870724,0.013195298786334152,0.000981159121038326,0.0185897816424876,,0.057102063712583966,-0.016750400316640875,0.028655019614241155,0.008393903199358007,-0.05917129985682201,0.02818113631979472,-0.02346447038635525,-0.029058430306622474,,0.06418586237682022,0.07130846047466725,0.004433035964858662,0.004719830106080741,0.024556583135192392,0.027805679071540128
CSF1,-0.03960549461197003,-0.01932858347966378,-0.031033526844703403,0.03146992337685976,-0.04996853088043996,0.0207318679794105,-0.012112952355773681,-0.0002803127856446961,0.05103842756178233,-0.06601944242504884,-0.015615350483419391,-0.003730300016998955,0.018639891736131245,-0.01744094524610041,0.08032309122329459,-0.01723133339282358,0.00506787481411372,-0.05712001989563443,0.09040820089362658,-0.0004589213263952247
SEMA4C,0.0018852702690862247,0.007645781339902104,0.03140061718127428,-0.02153395245699756,-0.04711501165005669,-0.01330240330812351,0.0548423540958464,-0.02331891688107871,0.03380809366508247,-0.02927939029881822,0.020941611645880476,0.08346653373833907,0.04747739001707248,0.04290834413644294,0.014400092404001596,0.03578640559475947,-0.009847517159446218,0.044840242992223577,0.003625901648937807,0.031961514850351876
BMP8A,,,,,,,,,,,,,,,,,,-0.0035907436213399196,,
ICAM2,-0.05491262719866232,0.00563201550306868,-0.03019303463571812,-0.017035706744440927,-0.015453064449615712,0.05987251875005324,0.06992834226900742,-0.02672532191027094,0.0007839296099250245,-0.01471296378687757,-0.013809028403267315,-0.015178201187423319,0.019437081217505217,-0.0033232753978754692,0.06555602781530144,0.07316940772330047,-0.031212650562425705,0.024043145840434755,0.06366685865395805,-0.05882545111204315
SYTL3,-0.04638285616565209,-0.07480471742471898,0.04256691064565134,0.04925097730112871,0.003639619688472408,0.02295810384921768,0.0338103626522777,-0.04803894805806221,0.003690628948498034,0.05555338373084351,-0.02389135659265966,0.04572314415870863,-0.05575070736203158,0.03310018931558938,0.03436173232250741,0.06740098469102573,-0.016023023981866055,-0.06465361811118908,-0.07496019356857903,
IL1A,-0.005308048958287905,0.012853467162245846,0.03948110175384857,-0.0023670426061845043,0.02214795452295598,0.035733297989139726,0.02709545481135423,-0.06781376454886333,-0.027149622579060888,-0.03711079674905225,0.015270096677126718,0.003824969621266499,-0.025469958595161962,-0.004635608436787317,-0.013138157445118762,-0.0500606226306196,0.010294297908075891,0.03909071691125051,-0.04102548709278932,-0.018504531924143953
HLA-G,-0.030027617881703886,-0.023675479852084094,,-0.023085094339976353,,0.08444571844516226,,,,,,,-0.06759706373132579,0.05047245730696932,0.10425857510996234,0.10077816649040043,0.009418397850312864,,,
PGF,0.03141709662215317,-0.0308713593007709,-0.022020785452910464,0.003880933017248398,0.02527825049341159,0.044299767041261075,0.08031834980958329,-0.029322651374981173,0.03445945953046991,-0.03618933678479867,-0.006824868865779548,-0.044373778879140895,0.05448177755152802,0.03360490963823245,0.03932758293966572,0.08523346306479257,0.02847141419521735,-0.0013574212285797193,0.0414549673273076,-0.013755292442653024
LGALS8,0.03057626243339371,-0.037115707929306095,0.06375531603500491,-0.0011751048797726084,-0.06771300279539008,0.051325607788318565,0.05293025781530208,0.005640159985052345,3.5004376827667864e-05,0.0914497064609663,0.06969311243454664,0.002222578268745784,0.038231818480470706,-0.007999616129486384,-0.01906790962904562,-0.019381781304325857,0.06255644224513587,-0.012376948617178146,-0.04110756178279701,-0.06657408676227579
DKK3,-0.010788807380171331,0.09863590112942656,-0.08713462224887301,0.026137427154533103,0.0366815422977704,-0.03398650945858463,-0.027101110294499568,0.07726743464961529,-0.0004160385877369501,0.14301966962371995,0.05089576629785566,-0.026747447691467734,0.03274355895721107,-0.12765710463145677,0.09725970881763064,0.04247529935629814,-0.004162482871262874,0.0027351611524479573,0.07152187398736089,0.07330469591103382
COL16A1,-0.045345884817356956,0.07757599050880061,-0.030832981807172484,0.05280765580159247,0.04892608666828939,0.02457892497829524,0.031819922052596004,0.016191282884314782,-0.017309688724752838,-0.02634603021806174,0.06756893125529459,0.06696651262213543,0.0527533462195361,0.03462771275752739,0.06770969782820276,0.0977332645720308,-0.014756994262755391,0.07666124749232076,0.04142444445962817,-0.015265902566948784
TPH1,0.06939258252141967,0.04831066438257364,,0.015689810251153322,0.04380265880705648,0.02752224278570434,0.03139627172340057,-0.014385556594326976,,,-0.010826831673704062,,-0.0036875753591623013,0.037110854624951436,-0.009562748562080845,-0.03066653946725174,-0.045837957858786915,-0.010671396895011795,-0.03667995258795923,0.006279570415477893
TNC,0.045723118996438376,-0.15128841972377868,0.024556781283813393,0.01819805235686967,-0.008013914510696761,0.07204551401807487,0.08581183636402571,-0.06290333188446731,0.0011745562531597215,-0.11739757323179922,-0.03117506473244878,0.027119978025368956,-0.07170776656197071,-0.1364460545360798,-0.0244417190102869,-0.14054476559584297,0.006497201930274936,-0.13015431966330454,-0.0322759130650653,-0.07763961999191618
TNFSF9,-0.03563485791495196,0.006432104283151987,0.0629581007668438,-0.02212006090209546,-0.008200788268684743,0.023105824534265445,-0.05334611096040763,0.025028691067080496,-0.02321496788487538,-0.0037009177428347574,-0.009610148030290722,,,-0.030716305081134477,0.0532981631279898,-0.0658576296811111,0.01316902496007316,-0.035007586246451776,0.017367374923706803,0.00874442712590287
C4A,,,0.0019342015025411888,-0.014343283364812989,,,,-0.009521905211047826,,-0.0181054715238979,-0.021596633855027914,,-0.09905832008459767,,0.025650205153385834,,-0.03458829687545093,0.027568758685725656,,
CNTN2,-0.04720732533622544,0.08499248969381727,0.034875319570895194,-0.039373685010021364,0.07145642339292334,-0.015418159116881856,-0.08299690947022845,-0.019265822553541343,0.02324909547652993,-0.12368031818669348,0.06434374982367726,-0.009409081021039758,0.005949571540328785,0.04249412901583655,0.1462607879997881,0.08717737623852882,0.020721260635595075,-0.003498905554699985,0.07646586464222999,0.007849829192461294
F7,,-0.02096363835440072,,,,-0.02461689645091582,-0.02646773296059901,,,,,,,,0.036033418942762914,,0.01911777435159503,,0.034630154388282146,
LUM,-0.045212407524945306,-0.03411027648033499,-0.014360301609709901,0.018005858225867342,0.004673051796936057,0.058825379513146356,0.09064969825412152,-0.0023447211389247226,0.04560486004740541,0.013602699178819778,-0.03573213890383263,-0.0028480298646883884,0.03731558109390825,0.021995300086241967,0.028711605787255484,0.07540594128103793,-0.00932897320833177,-0.06505915921059054,-0.0263558583243662,
BTC,,0.026529934180689184,-0.007770990380043156,0.009269529801538268,0.08740190932513367,,,,0.0024705984851507183,-0.022065618764244666,,,,-0.07848351910324826,0.04682185105129035,0.024000084214870585,-0.04146460018964982,0.07769826542989774,0.052794041649006085,
APOC1,-0.10197431931911732,-0.04141787083595624,-0.04165267983678414,0.00800215205910063,-0.01496271998976627,0.02139465156095341,0.09435226562975108,-0.029645300712776244,-0.01629035172267458,-0.15875330099859997,-0.079948434493321,0.056900339220805514,-0.10679775717135778,0.0026185999097482746,0.04190496848990347,0.07938876506370501,-0.021368955325035945,0.10688487715584903,-0.04580016909986279,-0.021809650504848694
PKM,0.024497452076820317,-0.0066103342763767425,-0.01316162696115012,0.04344266682140587,-0.013677194942585898,0.008884389858863037,0.059711700636067025,-0.03445350381433009,-0.02400003635999739,0.1506983995163804,-0.000538006124883916,0.09975320948285828,-0.04592911285298288,0.049153881834335264,-0.04162603124510248,-0.11090052557774673,-0.010861983588802525,-0.09691754560794377,0.010869006024554739,0.1579796444051406
TNF,-0.011568619221769856,0.0054591707254179125,0.049842687096042344,0.028665804455138343,0.035964398425624225,-0.03541405850011927,0.001587643250743988,0.00793928253573623,0.01238020623674886,-0.017001520089244746,-0.051301763023824554,0.06242417348557638,0.059979049260521305,-0.0007327971082903684,0.04100342712017485,-0.03240586070316416,,0.08868838160152194,0.000518715921380881,-0.056552527715973015
GNAS,-0.07318301322462922,-0.0026524034259903318,-0.004605122256642397,0.03750121996683116,0.05157230053386469,-0.007510161022550286,0.005733440851182591,-0.006869373442880845,-0.026669314108037655,0.1902116261215721,-0.019322438970402086,0.07565040034153898,0.02967075202291748,-0.057065777102094026,-0.07232676039485798,-0.08234885828517328,0.03707238585254559,0.07044360160838013,0.14438647949292988,0.0718828391168929
BMP8B,0.02913978241484263,0.026294457344362296,-0.019970668217599654,0.0006802276047559868,0.028193344264744992,0.0945935533317018,-0.04179359656470142,0.01720733938205416,-0.018791421190777514,-0.046864068278259945,0.022512177175429228,0.02314257103863323,0.01584259096183405,0.14954754568383383,0.11482235618738608,0.07607163218716856,-0.03297159663125759,-0.006340937826488699,-0.0027838091054601943,-0.04504837120864158
LIPH,-0.025976062328571463,0.04169133992480575,,-0.03282786231024736,,,,-0.01776782101548211,,,,,0.041258038501768506,,0.017687321677446435,0.08090309264609848,-0.04513358454327569,0.023454081373720428,0.06161666704337761,
CCL28,-0.018985848572162144,0.03992461411218249,,,,-0.030572722869057656,,0.03624891931777422,-0.022226283319198757,-0.022489806734593613,0.015644385101533074,,-0.07671651617739678,,,,,0.03260188747144337,0.08236151353332709,
PTPN11,0.00017489289227903547,-0.0027084638356743534,-0.0571794655574475,-0.025261702650240494,-0.0730078548510963,0.05443191212409493,0.044379022596015213,0.04920197349705362,0.034095136537408005,-0.03633271715483167,-0.017025592147292306,0.04382414672317259,0.07918466408354903,0.10786213816913177,-0.07931941507813813,0.01690728875620344,0.006027590635595209,0.013419834374052576,-0.0006475269947871223,-0.09149574302963187
ADAM12,0.023011114692753434,-0.02769954554938103,0.057429861475007206,-0.000611723945909523,0.02132358796014926,0.033210846542110595,0.11090387244496482,-0.05453318481598259,0.0312991707001896,-0.0386239405252922,0.05613849511406698,0.02036700206402708,0.05209257821835758,-0.06036299637836191,-0.04878693128345857,0.018903750895643917,-0.02041288904258726,-0.0373933928612903,0.0031466006693928613,
EPO,-0.002273217006612222,0.028354757030244593,,0.0005439484433549986,0.10720319994806915,,,-0.018589542118489684,,,-0.02456849115014011,,,-0.0366662426591933,-0.022124726349456635,-0.05811840434033124,0.04768001006739997,-0.018266043258687595,,
EDN3,0.15149795471975552,-0.046599262665838984,0.06457996455468366,0.01857840402422187,-0.03312690802818318,0.030162963713387416,-0.012355593330251918,-0.009292517478274765,-0.023477715083478744,0.03189827729031506,0.02942876414009007,,,,0.04388033002440242,0.06887334551204986,0.026671105874636624,0.03202700886723483,0.03964595089427093,0.09648319914365378
CCL22,,,0.015260068359923575,,,,,0.0027876105047641617,,,,,,,-0.03321385620814059,-0.03632095546374393,-0.035970294313065754,-0.028225823466769485,,
CCL2,0.045871551234823595,-0.1067219044280875,-0.018425339393738187,-0.011153507151880866,-0.05031562541179239,0.01192373527595021,0.030744065087927774,-0.03241236990462549,-0.020113845745346737,-0.09645169315462343,0.003384484239080361,0.044858308855317434,-0.16502624286775583,-0.09792385956545205,-0.027381150677199095,-0.05736235993249471,0.043419576192807945,-0.13931889035742429,-0.04125548877474029,-0.12346960871444308
DSCAM,0.02353600811772203,0.015046193023578808,-0.02317331665490516,0.013479092210706888,-0.020394880761538583,0.04179234025317433,0.03027882133449672,0.03029485017095229,0.04182826842386462,0.04824621679541823,0.055823677896862114,0.016664833686328085,0.026683664398051834,0.008407097383887457,0.04057150800912379,0.16711489857494508,-0.012690523637198756,0.06321205010312039,0.08090281478916986,0.04894961455991216
GPHA2,,-0.004178589791682183,,,,,,,,,,,,,,,,,,
ANG,0.052659121606858796,-0.03063534235783564,0.024891849760822732,0.02824229359731506,-0.019455747307776175,-0.018125961646355732,0.06790285760908563,-0.001958112821618861,0.0318677842750605,-0.03803935180095642,-0.022578699807438617,-0.011526552787349586,-0.04869050923993354,0.019684862517792286,0.04112979653052826,0.02287309778676686,-0.050266646898999116,0.09403188334056721,-0.02733955751410077,
FBLN2,-0.02901626315023294,0.02991642115960565,0.042774239738373535,-0.01427484177489412,0.06506991978910741,-0.040009834965303755,0.041195543711099666,0.05080195476917185,0.04020416107120641,-0.0026738028978636353,0.036571242967075854,0.03215819061547165,0.10802080074493013,,0.12483921274817789,0.09855561651756876,-0.0046282362699083405,-0.03274039331748393,-0.07033561563809888,-0.03177585191710852
VTN,-0.024578322006115306,0.019506945818838186,,0.066695003697762,0.014534312738778877,0.0002033375292764414,0.0774022088137882,-0.02106180132602213,0.01049287604551553,,-0.02041493696346191,-0.02827031248913551,-0.0018930847399061053,-0.04687891925916749,0.021512324864729874,0.07005295948712272,-0.053081466671481746,0.20858201863017242,0.03626778621404286,
VEGFA,0.06265884543038183,-0.08193428445309374,-0.007038907008805068,0.029481507305121994,-0.0714081995340543,0.021204012776325824,0.07007662302591919,-0.087036983912345,0.028461211298312892,0.050922046450097104,-0.03581907141076173,0.1187021365047073,-0.05466561993441577,0.03290906737448345,-0.09098604239835309,-0.18697606787683108,0.015850978873613905,-0.05042233335588476,-0.10195486224812018,-0.07767309038881817
F10,,,0.005052267001851538,,0.04462786727669316,-0.049289659188392856,0.020148092563123478,-0.020383031148604163,-0.01996449361217392,0.018440570631661688,,-0.03066566343712045,,0.04828555910056801,,0.001885980273326171,0.016749537418295334,-0.006735338459708606,-0.02829502275023333,
SERPINA1,-0.07851341578335296,-0.028604745540512906,-0.0576252912947779,0.01490164701592767,-0.0278455632157651,0.044866324344047095,0.054345995062624705,0.016865937984363207,0.01295115662633877,-0.10195773766470718,-0.02877438784502,0.04257167692972042,0.0302608921259266,-0.056765864276947374,-0.0539174137968454,-0.09601816925568357,-0.05030258809393169,-0.009291938188674,-0.0655640800689451,-0.09915296175843519
VWF,-0.06302345238468782,0.00885962550136135,0.034560542757652336,-0.043499996932591704,0.022409148946703823,0.02267576991177884,0.11294724207622188,-0.014230091336191863,0.013831022480835843,0.028931844113331898,0.05156520477313383,0.037606184112935724,0.0867326353065817,-0.04573673015246103,0.0567086770954211,0.0440552705377902,-0.060942027827922456,0.0019063199408296642,0.022709171718723123,-0.07184913347691949
GDNF,,0.005929583383494879,,-0.027221791384336492,,0.035546868591182,,,,,0.029425726821208264,,,0.04386515784301793,0.08705590088066553,0.03808458751899328,0.026444628551611723,,,0.008593739432034253
VASP,-0.03866268011191015,-0.02479911939093451,-0.027981553834696925,0.04628997541351853,-0.005090838090541916,-0.01582716123530575,0.0499714253396919,0.0197212846463569,0.0011470992714071755,0.03515912320660836,-0.02324057249987252,-0.06621928134460638,0.02590149784122354,-0.025981829364421314,0.02635741547130296,-0.025787052764399084,-0.03277587201237836,-0.036343746524299024,-0.00620392828800813,0.12332400078981584
ADAM15,-0.06439071696518935,-0.024899444362441302,0.028950138749373498,-0.006194119862954788,0.038330776460324116,0.04447518693783783,0.06290642116404808,0.012495909276049523,0.03797509508094211,0.004291657400577907,0.0007874147900910091,-0.0028355726847847564,-0.061198350670953985,0.01623705538945762,0.06285284864907548,0.01273397561962126,-0.062201584932061287,-0.013558504343409633,-0.039183406417424224,-0.026247770435287147
WNT2,-0.022076398614262797,-0.013452138737246624,,,-0.026197105298014937,0.024419869643101517,-0.027723208700835382,,-0.014078263953820593,-0.02547136752699763,-0.0086823870429805,,0.1450312964046046,,0.009526954370243089,0.009095590950471313,-0.0194230600539643,-0.04442053471706554,0.029562471878767326,
CALCB,0.14838295823952827,,0.07715282405793496,,0.008849887738841837,-0.028729726972126005,-0.02925794430388792,,,0.04628121786990907,,,,,0.016020158054809937,-0.009593286992843333,-0.028038108110065362,,-0.048475908086693234,
OLFM2,-0.05331118458082789,0.050716907435989805,0.03563449030282755,0.006459718359527592,-0.0102788522852569,0.0895766105597014,0.06711365583320646,0.0229253461961672,0.06759385814990745,0.004502222460824348,0.018309890354968862,0.026863791966487485,0.0002037499034116626,-0.08793424349682216,0.052203794386114416,0.047090110299620735,0.03999804360377279,0.09263473614030508,0.08943759416320633,-0.002827102830446533
MFAP2,-0.029623432481158344,-0.05906419184716838,-0.017003840458936926,0.05430898613578632,0.02982979973551923,0.08000777243661199,0.07609455552036463,-0.006951246039400311,0.02877080936381522,-0.019823609434758936,0.0959308207672579,0.08790565010545974,0.035239424325931114,0.01602784239570835,0.06326989055848707,0.06715185233552026,-0.031062261330484228,0.02113703198945767,-0.05100831330897502,
HLA-C,0.02717469079089094,-0.06713486365912825,-0.06656997796857696,-0.012923728547190169,0.005483291937778256,0.04116402148857421,0.05810650375129177,0.02792735604861551,0.06268749317831944,-0.13006827149390854,-0.012008144184229361,0.06753021083305066,-0.08535980736804488,-0.04749004223910452,0.09106706048457229,-0.09835187842346818,-0.011281121217938946,-0.03909303092907457,0.004623535370322003,-0.08038352008562039
