,UKF251,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1019inf,ZH916T1,ZH916bulk
COL9A2,0.010470852507047426,-0.018385726439158784,-0.017852316853038064,0.008607427499472298,0.11894825518342908,-0.08370882706816327,-0.023163856668726588,0.08931299952845588,0.03318431444240727
DLL3,-0.0241563253863394,-0.012489720920420602,0.07486031677806511,-0.009388385927006785,0.0029892922047770345,0.05360674523286642,-0.06705565625076612,-0.07527806398985759,-0.055489793550105235
FGF5,,,,,0.08956221451236837,-0.029649738806046565,,0.08312394951706885,-0.04469896800172398
LIN7C,0.003153524251881275,0.0030901921646079994,-0.0012567460254229179,-0.005997636987194723,-0.0430096206392671,0.043809770047968925,-0.028183875171690558,-0.08847616879756218,0.08281099487502161
GDF7,-0.0130397491381738,0.029621643901739037,-0.03380817354510105,-0.023216583499143722,-0.060577139005336254,,-0.0291733004328395,-0.009407698065760608,0.015141892482654034
PSPN,-0.023494177342155424,-0.01973848338304422,0.04146953020913742,0.01492584237839915,0.12561407347292047,0.0005518827668071683,-0.07304892201039635,0.009394173231426791,-0.0142734057155822
ANGPT1,-0.023203452831320442,0.03606489270029993,0.022267019974518604,-0.023674076634470825,0.025034343840147993,0.14009240957304708,-0.03067082245619199,0.061830969967455456,0.008816788688883068
PNOC,-0.02728813101406433,-0.012655602569001995,0.011844749205892836,-0.042042429680412566,-0.07902839031030347,-0.01905954348096008,,0.08744402766465112,-0.06764516075443962
L1CAM,-0.024459971080009288,-0.045667899989384725,0.010812130813411869,-0.027143519574138155,-0.039961193017390206,0.18909526711329686,-0.05025900949854893,-0.04549609841018761,-0.02870789027539703
APOA1,0.07377825929417679,-0.005193632042454812,-0.01545365273128082,0.04123355232532806,-0.024540294392313748,0.02870584522068947,0.12574483594772598,-0.006532813622053379,-0.007859828436056602
PSEN1,0.0011105231346492876,-0.0037288002918580278,-0.015817246828095446,0.08440048295226689,0.09851648244112002,0.007902607893790405,0.012918118517950265,0.08403013094163805,0.051008163845997566
CALM2,-0.03513759417846227,-0.0432051384340301,0.04339500026801034,-0.08482509602344428,-0.07103253782706782,0.048545778023708366,0.010205669430572793,-0.06292495658080471,0.06522578807816284
CLEC2B,-0.005318590556705391,-0.01735794385424252,0.008278086199258022,0.023620824501084742,0.026453554553041204,-0.033646237368143324,-0.008683248951594526,0.1210034233859233,0.012541748242108814
NTNG1,-0.03414454342764244,0.024775771935610195,-0.004510673345696427,0.026948595513576767,-0.02959342814820171,0.07491943295417297,-0.022382282588956748,0.031077639473362267,-0.12212209130585111
LRIG1,-0.019033743535737377,-0.024123465057515517,-0.02790619170302654,-0.008676829563598295,-0.015009703548171294,-0.14294535842313472,-0.041551326790005734,-0.11410046718464036,-0.024486605933300983
CPAMD8,,-0.015866990840344368,-0.013163885520111954,0.0352014805320144,-0.019544640305949962,,-0.011968681026839506,0.03163044418716912,0.00644209559920295
GHRL,-0.016539513530864487,-0.01983264189281507,-0.010974558191742194,-0.02117312252103359,-0.03675468662926751,,-0.03903619894628723,-0.008164164782630975,-0.025267178673587663
NPY,-0.0003151266129521034,0.07652164918934011,-0.06375055039697351,-0.01675976543878299,0.027649694423596643,,-0.025968579859163666,-0.009050432102993935,0.07239046646779305
MMP2,0.01046009551403642,-0.04227355212485829,0.017617117971308174,0.03622163936669111,0.02419629548657601,-0.1432950166110507,0.08870614837742342,0.10639500086068297,0.015457319192232045
PPY,,,-0.009620658699755497,,,-0.017629227810630806,,0.027793949811055624,0.008392264312181964
ALKAL2,-0.010466535119158689,-0.011653059657756365,-0.01120079931560647,-3.419762689514885e-05,0.007999487300744616,-0.04494609446574889,0.00754965820780123,0.037856274840543665,-0.013018007231579705
CSF1,-0.022714192445600766,0.00611798646646617,-0.0045724688307184885,0.03656061067672141,0.13383774331657938,0.16125175921715648,-0.03304053122924199,0.07843676038013866,0.00453674201934061
SEMA4C,-0.03501533146017621,-0.05109261257523776,0.03633346616449162,-0.005681262183158927,0.12233015767578476,0.029170996397031492,-0.11245091933098778,0.052980080718420454,0.0035028128486587823
BMP8A,,,,,,,,-0.007209020734824546,
ICAM2,0.015020613614328628,0.0636344817687052,-0.003933328884927917,0.0951492962077461,0.036330837686993335,0.012023872496837559,0.13849856858986312,0.12348432574523636,0.042963010073306676
SYTL3,0.02361593954945597,-0.025623860695189453,0.043230660156885786,0.0435665516609487,0.033667670464534456,-0.0329855344471391,-0.05486355189756112,0.0859872130187075,-0.017535674552657365
IL1A,-0.020884550549321014,0.05832398140614917,-0.04275837516506827,-0.00735567797197965,-0.07392758091839832,,-0.0518867282582384,0.0291748591396967,-0.0019011237421586074
HLA-G,,-0.014393299785644069,,,,,,,
PGF,0.05311419219986159,0.022032572474771285,0.0031627576221161247,0.01768958702920567,0.08771259184574107,0.0997315755832105,-0.06729752935015065,-0.029224266467973478,-0.008481472529687452
LGALS8,-0.00504361655258221,0.00042486102106470186,-0.06550589131319899,-0.01845383972539517,-0.06917585809161506,-0.010779321214222853,-0.038442427274172734,0.01682703126607396,-0.04139547418179991
DKK3,-0.003945400549851705,0.031315136160518814,0.052547670046827324,-0.0509996146093437,-0.0468769615327932,0.0821298613141155,0.021989623721125572,0.11410209088816284,0.05742601065975921
COL16A1,0.003627203882199918,-0.03905450367729511,-0.04398533807238552,-0.0645254617488749,0.052991765656854616,0.018947012144564353,-0.013043486297699735,0.050542625995266245,0.058892714126701856
TPH1,,-0.015251708276965297,0.027517335596890086,,,,,0.09454077256342044,-0.05967788782315634
TNC,0.020206915285533093,-0.028465454376872486,-0.04322061172454115,0.027298148748455157,0.11772681798153477,-0.10892810290898142,-0.17291021032508194,-0.02036926288420104,-0.14915562146202174
TNFSF9,0.019374257770829025,0.014545790808787278,0.005990989801638676,-0.01816603008473188,0.03849719495990194,0.007314488996907154,-0.037977003347885355,0.035402111688415366,0.06958433015238723
C4A,-0.010314301213416435,,-0.011404808328770638,,-0.03965942476469777,-0.002892469153510387,,0.09637830963202842,
CNTN2,0.05001519398729462,0.019330825326359664,0.005408200368136911,-0.056413566161579116,0.12454215346606162,-0.02213614785789886,0.0410799728133309,-0.004523942083787155,0.07018134595906854
F7,,-0.013246152160363511,,,,-0.019059546155489545,,,0.09715338387841825
LUM,0.027289378291420942,0.007585848762368861,-0.022700754768024134,0.0029949143819669524,0.12600110176655602,0.005349910863865383,0.1254940891826942,0.2033781264060176,-0.04810931339168121
BTC,0.0642662110138368,,,0.027218630152366773,-0.04833399373841128,,,0.04800026255593372,-0.03787441618504793
APOC1,0.0625995193874619,-0.026611257111769156,-0.01899386759047408,0.04414540001692172,0.1059377976404835,0.05748786439644909,-0.028712701280995352,0.06664733896781203,0.0016592396491459946
PKM,-0.005392131064819628,-0.0022053008569589212,-0.015527568227151829,-0.031689059591706426,-0.06354257217207829,0.13106204590631187,-0.09493659755946063,-0.03434436319491189,-0.18109817354457894
TNF,-0.022902038019667927,-0.032542082618239584,0.03228332868184552,0.039301693746395604,-0.03491585489242392,0.060099476384897176,0.015484689790592168,0.0961843729682682,0.06524848389037165
GNAS,0.0069793996608540085,0.014550295128515175,0.02226359986573355,-0.05771637995245835,-0.06791274293840083,-0.14313535939622885,-0.017333479156777024,-0.07425502008630054,-0.01332626256814796
BMP8B,-0.02857221241596156,-0.008557449251087224,0.04641453624440242,0.06476880144383135,0.003221741942782577,-0.0015567482512677817,-0.029318738446317875,-0.03707012740530056,0.04329529761898711
LIPH,,,-0.009195393205503444,,,,,0.06058139717080959,0.053038606878567596
CCL28,,0.010956044758542586,-0.01415939279985594,0.06236886078493329,-0.04926316318168917,,,0.06248167207021836,0.020224657354985014
PTPN11,-0.055661583122690754,0.0002512536364545238,0.06557067974380745,0.028957833018171283,-0.008957109124434828,0.015615241568376148,-0.03367175589107447,0.05252453412403377,-0.01322100566949114
ADAM12,-0.012282339365922497,0.01161443206026091,-0.0591350856129176,-0.023494608750207827,0.015753381576324773,-0.1691792274390188,-0.09921927613120063,0.08987526423131599,-0.09645767548976684
EPO,,,-0.009620659119699148,,,0.028539265444482327,-0.026208399102353064,-0.0268444495843365,
EDN3,0.07267679340188818,0.0012377566041046478,-0.014911547146191377,0.0005682929088057527,-0.01936877133142578,,0.2961765388800804,0.10084999388054675,0.12561314999656847
CCL22,-0.013039748822411077,,-0.019371405485879137,,,,,-0.011801859897264753,
CCL2,0.046139797878963947,0.036029216587440294,-0.010797153156796389,0.1012546564013656,0.04486110614335783,0.22416307790953305,-0.051011070612560334,0.06666626436267528,-0.13393500034162942
DSCAM,-0.008097842237952067,0.05476869083996498,0.028115263869818212,-0.05655296005641982,0.04039696260630924,0.19029849232171844,-0.04882423477693941,-0.056486790600313315,-0.052535641586116795
ANG,0.0481920194347676,0.017164254697254088,-0.019139526008358543,-0.0027557956314718805,-0.035428042751621105,0.0960324223901807,-0.07279156598741975,-0.002645732111838451,-0.01609301128800033
FBLN2,0.1296475606326509,-0.010958772592222117,0.015819151670426905,0.06718822164307958,0.07329858622282653,-0.02826072840255753,0.3058409512528898,0.25353241304123625,0.024408188319573778
VTN,,-0.015251703289642938,-0.015805662513635153,-0.014328796244161422,,,,0.028607618583261815,0.08726006762909591
VEGFA,-0.04879942248460806,-0.03632169567186129,-0.054505930844388296,0.011140452993992467,-0.11780896628102336,0.04213415663758094,-0.12305103689980033,-0.09630220504207386,-0.11118827902764088
F10,-0.014884048527873636,0.0023023843558383746,-0.010548844789021761,0.026297723678824506,0.054279011053449996,0.10411129208650152,,0.0809907381504975,0.021717697275409634
SERPINA1,0.02493277746593342,0.05279685654607606,0.028161433158877733,0.08249417085845924,0.06250593722458408,0.16127965594579988,0.006992509225352278,0.09706411435483492,-0.09922851782506117
VWF,0.02752986595652539,0.05730413904945278,0.08552493538544195,0.11650388456104085,0.1061595215385319,-0.02170093803270453,0.07070897943393167,-0.018166071958521875,0.09661342539199916
GDNF,,-0.02373986753080367,,,,-0.03584889554446353,-0.022382276339210642,,
VASP,-0.06848887218402445,0.03699315343208894,-0.03512313188443482,0.05518026768173203,0.11807154189380742,0.1548790462936147,-0.053226226167791636,-0.03520556578326263,-0.06588817131541956
ADAM15,0.02374237152085146,0.014393643844909373,-0.0013988388542476354,-0.07912238606340066,0.08705783082779513,0.08509893430598263,0.16785764748897067,0.0158310536437087,0.04623720348425911
WNT2,,-0.025098100537256536,,-0.00666176465792446,-0.03575748641427996,,,0.042200714343719685,-0.06173879486119366
CALCB,-0.018865127501207873,-0.01545923287922523,,,-0.03735250212309318,,,,-0.04248046281438739
OLFM2,0.028604475213699403,0.0007446357971267536,-0.011639927237577521,-0.013589491369109542,-0.06356219350983991,-0.027822567850263286,-0.14623810293722597,-0.08182173352300955,-0.0722678181313176
MFAP2,-0.028318779374896533,0.025592375797958405,0.08007350900944933,0.0024142217668009273,-0.017175626042033085,-0.04388429471769225,-0.07266280574414186,0.1464233207365914,-0.042930118805527925
HLA-C,-0.00016818851597762737,0.02318932112439448,0.0659161625093267,0.20520164907616603,0.038910762463311786,0.1682124449789249,0.10547381052147337,0.026374716402275306,0.03814509006802407
THBS1,0.05613025494077711,0.08471577620273074,-0.06650160855607809,-0.015553116171934507,-0.018618177675967268,0.07806214070483797,0.11861773199753488,0.15945082048108034,-0.08085133012833653
HSPA4,-0.053270748127344544,0.0284368217190673,-0.05260765015969696,-0.005259339053229155,-0.09840209853718274,0.030536099419371684,-0.11840532209419548,-0.06565420757212984,-0.051327876357465683
LMAN1,0.0010203024240295472,0.03237725917803783,-0.03084785231585748,-0.005788714079774128,0.000620772400560266,0.046400631498223155,-0.08983942237607742,0.025710779833030915,-0.08939490180410185
LYPD3,-0.012019934717618913,-0.019168305974113436,-0.013469696603892483,-0.03221206115100896,-0.04494720225636002,0.05608261429627216,-0.028511969340584954,-0.04812982000540873,0.04178035279053598
APOE,0.0873867589880582,-0.011781188977108779,-0.024918027612141937,0.006661499497344988,0.12996474161460975,0.027338413266770854,-0.07800603670284709,0.14427692692680502,0.06304482278370524
SOSTDC1,,-0.014168103661370928,0.0020230228310834067,0.03495276240072216,-0.06657346874741031,,,0.015162290400212145,-0.05509964160015928
ANXA1,0.024770201426495095,0.02562410714172347,0.0368741254287792,0.03197728149345248,0.029613824361846307,0.05869261308062135,-0.038525158013314555,0.12635509471211934,-0.03905315034222545
WNT2B,0.0027322166007784855,0.0312965954177729,-0.034379038215314774,-0.011799619747206372,-0.047050016854343575,-0.004113178772529743,-0.036896318407584755,0.17464854832633053,0.019060248376074864
AMH,-0.01614005118066914,0.027166198940481143,0.02642568833487785,0.057361280755466794,,0.024087402303145582,-0.0472324313330816,0.008098447832280033,-0.03011197601736684
GDF10,-0.013522623168486634,0.014125162125048066,0.008443458010614217,-0.05642502095764491,-0.01392170820292685,,,0.18818467105595627,-0.04445701190233337
EFNB3,-0.005364155343061166,0.029771642712482973,0.02035101828238498,0.0007926894160649968,-0.11661358999996782,-0.051270820430519434,-0.0752461911045124,-0.08090949277173577,0.05255784655722133
LTB,0.013842185896899737,-0.0158665760649758,0.015501637434001677,0.22822527915817714,0.023364843573285346,0.06057142962152487,0.22694578523698022,0.12804221074404393,0.2212322573015521
ANGPT2,-0.010067251858870849,0.030316733804609808,-0.05186471924943578,-0.05008927190022269,-0.010231633918898723,0.004461696525579288,-0.13487584966106742,-0.11057486441648108,-0.023027526320927225
NRTN,,,,,,,0.13560804908498195,,
ADAM17,-0.007608498635572284,-0.07205301955618441,-0.015474246443368332,-0.0075488213966190265,0.06902924903322004,0.03726732790880243,-0.03992310503844638,0.0005947331297166117,0.007251071457061408
LRPAP1,0.05109286829732854,-0.03043938201328325,0.04827962277017148,0.02721757728254853,0.05152485780540403,0.0015664136241255718,0.027576599212030418,0.050341528666179365,-0.007435190898734531
NID1,0.024884925025311748,0.010617497252858465,-0.028924710784277816,0.07313275714551157,0.05129301954342264,0.04249380830851881,0.019135045958588892,0.05412260661531261,-0.011988587049601542
MST1,0.029833909238271,-0.02369215455536461,-0.06646411606851911,-0.033188013513378384,0.03595998083373813,0.061231499359640826,-0.05055705316335589,0.06486956925229918,-0.049937873932147485
CCL14,,,,,,-0.026731101684744803,,,
DCN,0.0503930894757421,0.07470950882595837,0.022304626461112583,0.03354275112362583,0.08329132436824296,0.08193564211773575,0.13225313375008882,0.2522467181693305,0.04199291775546145
IGFL2,,,0.012195983158548883,,,,,0.004602115916571231,
COL7A1,-0.0036866017422764667,-0.028949624004808522,0.040412605069847056,0.025511358685212253,0.02189382662418059,-0.09515538773881718,-0.0045985530102893015,0.16031059124243013,-0.045967142118540145
CALR,0.045319457307513855,-0.022731165262566785,-0.02069928938589843,0.08565747996607086,0.07475020105204913,0.03765821360456027,-0.018140303112109995,0.10228117709269902,-0.17171047022315933
PIGA,0.08438323168075672,-0.021231454449178743,0.008269636279675141,0.029415247882480358,-0.016851805282348004,0.00935443846516958,0.0404472775037013,0.01723701601678714,-0.0034017372480972257
CD200,0.07802419565187459,-0.013013753534812727,0.0028414485416502055,-0.011113404054483746,0.0027549797976013347,0.029701397261137318,-0.01082862096035051,-0.021226338454805673,0.023615679363947588
GRP,-0.011478192681577428,-0.020635562732156772,-0.017707346832288834,-0.033822062954795194,-0.028122684244269787,,,0.020165207757519867,0.02587870065389634
CDH1,-0.027483524516157154,-0.023878722123313743,-0.036516808608388344,,0.014834838855633048,,-0.0630764024160593,-0.020624500267367746,-0.059677877471655434
LPL,-0.020787521467855508,0.002276194555924179,-0.04119858671778383,-0.05083920742985086,-0.06758239078724876,-0.011246419506225966,-0.10547786364855741,-0.17019497623481591,-0.10309549480760168
SEMA5A,0.022797359456281224,-0.013558646115708554,-0.05507864234455445,-0.016958585504630763,-0.021420547100107913,-0.08775005245414413,-0.14741862694908237,-0.08913795532239378,-0.05537567604456076
SEMA7A,-0.017424739169999915,0.012684947541959413,-0.038178535986421645,-0.00013600393707021582,0.03508776810377977,-0.00553267548096663,0.0004097773509711611,-0.0032005879586169393,0.06316449688701965
SEMA4G,-0.0010120255829875267,-0.0011790915684433017,0.06523701408463418,-0.012332093520641825,-0.07634316584126792,-0.013029384014090487,-0.03761924749704981,0.09733607893462932,0.031862325059090146
SEMA3B,0.0007462152336967515,-0.014048145597567398,-0.02779516826066035,-0.03324469254518137,0.1717268878165347,0.06724292756065607,-0.09826735921774893,0.15839584563653497,-0.011349986695124254
RPH3A,-0.025351288445454385,0.07458426008219968,0.02694640895420098,-0.02278283355379908,-0.053896684739300385,,-0.0440652450566276,-0.02856003102019891,0.005333402574220823
JAG2,0.032971740103450685,0.0859466258830484,0.018263465650019545,-0.07185146149472181,0.016027942843286146,-0.014684102018948464,0.058741358501351794,-0.007288384119895821,-0.020096308909631946
CGN,-0.0156278429950314,0.03704973518719878,0.006335323444321832,-0.025615490381304267,-0.021278105284707707,,-0.0354184812065334,0.07086492450900937,-0.03097144772971535
GDF15,0.036059205342997454,0.007507592115257927,-0.0580209676733804,,0.01225880986431954,0.10651206047915004,-0.03621481439644869,0.08123804771763986,-0.08089478485828548
SEMA4F,-0.018676546718011,0.003890345723964891,0.013165043073919833,-0.05775954666526508,-0.06684244056134418,0.04579967992622075,-0.016895054639838734,0.14698978157774115,-0.05564257437723679
NXPH1,-0.019980563912318346,-0.08378898190595581,-0.04510488212487318,-0.043048911801408934,-0.11428708712786811,,-0.06916375453615363,-0.061386668610865947,-0.05501711845817043
ARF1,0.021376623364570566,-0.018922369291946527,-0.01793198496799599,-0.025263332179490474,-0.00023555026925638353,0.06775214219734195,-0.057806303029502404,-0.010056734918323828,-0.0006633862494363338
DSC3,,,,,,-0.05340357292128285,,-0.02684445773268788,
EBI3,-0.040322729134010644,0.08133656522686142,-0.0491003934986904,0.03819437186250175,0.036648893757016986,-0.025913520653089085,0.09144058717949118,0.10809774080822408,0.008814547182417816
TIMP1,0.01442666613958795,0.0973000820415248,-0.03395952794451061,0.06901877959342569,0.037350304903573495,-0.016237028128004594,0.08765646858445,0.16350185097427955,-0.09714932617957564
SEMA3C,0.03185942822253361,-0.014799188395517048,0.09634329574644172,0.03492949639207696,0.05741281837767287,0.07885263264919341,-0.03897899261883802,0.1493313025023265,0.02025938498612319
GNRH2,,,,,,,,0.074210887714768,
GAS6,-0.030039957340278853,0.0039989686735103416,0.03136565823720078,-0.03233978660412031,0.10124415818297869,-0.02809530701305937,0.02619045066246104,0.08891012155435166,0.04598417102546217
MEPE,,0.06936738539767039,-0.03395144371003313,-0.05434715440457056,-0.12469371527349575,,,-0.025838972197842845,-0.0415560896993044
SERPINE1,0.02616253381547385,0.015794969742852393,-0.025549548581753383,0.051512580364964325,0.06198827538584254,0.09725780099953828,-0.018171997998488017,0.010335950548488406,-0.09536200743084546
RSPO2,0.0008988784627758218,0.06066393907007193,-0.02276447846447646,-0.02422591493765005,-0.07071248443900525,,,-0.012000438949560738,0.07817316252351747
SHBG,0.0206995325338986,-0.017033501248402617,-0.019371405559384096,-0.04151533183754158,-0.03794147162974123,,-0.030460541079080323,-0.04130849652306296,0.059182824775315175
LGALS3BP,-0.0288030649144466,-0.04761149050112435,0.0001917272042410404,0.026894530012486373,0.10151064755495855,0.002895914374146552,0.009471285750913059,0.0362491181423569,-0.11455598167456926
LAMB1,0.020338128284418958,0.020670322029047485,0.0064812440268006396,0.06591777265660924,0.06720950422779844,-0.014834038491662864,0.07474604387584793,0.10139822165188377,-0.08278142426966824
SPTBN2,-0.01204116511221174,-0.0576018839765837,0.057490445611116464,-0.08363191933753777,-0.020437354151563916,-0.00276775384557157,-0.05885251381129109,-0.037859855507145934,-0.025408274711592446
COL1A2,0.006264832616083908,0.028053337689206464,0.0670431276562136,0.06939918912802541,0.011316955749846088,-0.19216768399682566,0.1552778886113891,0.1738899838991225,-0.0414305373460083
DEFB1,-0.010159882568164877,,-0.010161013624378162,,,,,0.2645467889724424,0.056772876308185456
SCT,,,-0.009339223680239019,,,,,,
WNT11,,,,-0.013666078202515003,,0.006203529266151409,,0.07401164915694881,-0.030734310112697064
LGALS1,-0.029582671856050714,0.07454812199693457,-0.05006272650794534,0.018560849331697996,0.05343158658244758,0.03178686846647124,-0.07672151332076996,-0.041547614567526966,-0.12507773639379047
BCAN,0.0035290240811279502,-0.04017913345605819,0.03855243879863502,-0.07990304678528984,-0.02085097814280692,-0.024641194552485517,-0.1428062303748055,-0.09760160264234825,0.10188315231546045
ANOS1,-0.018332634088544075,-0.03859734123863641,-0.005073002655694806,0.07487627506936169,0.04861599706391355,0.028539357724167828,-0.06995039917744161,0.03401365798000285,0.01424678095482088
EDA,-0.005067119460767648,0.07682665337544382,-0.014633644069752186,-0.0248463470714628,0.053412217585492125,-0.02570545662249701,-0.037798410753467,0.13802444050086635,0.06774115670100592
FGF22,0.008960461936412343,-0.024965172318988652,,0.008876631238020937,0.016537824538485076,,0.0257003730250197,0.005798811218905202,-0.017461621998756904
SHANK1,-0.01133893253375297,-0.013483059832982518,0.04621589001923827,0.018342542432761698,0.030751974413390944,,-0.02895425956267719,0.05409653181312386,0.009192423376519508
RAET1G,,,,,,,,0.01614806687584566,-0.028304845890264562
TGFB1,-0.021125429421240044,,-0.02225056352963668,-0.05794614957748849,0.08060729864780826,0.02633427994426833,0.049639995030676905,0.14235533592949812,0.07306024326854592
MSTN,-0.05229534765025991,-0.03442673044663644,-0.024674074139380574,0.022207380085715458,,,-0.04433985578230828,-0.038852326922923446,0.0014884307273593839
WNT4,-0.013283231983811516,0.030126371706521705,-0.014350822149665906,0.024904348687496736,0.017966112553045546,,0.261168210797324,0.24460395607362145,0.06779328927314648
TNFSF4,-0.016638034046414535,0.07430469329781379,0.011679954213248826,-0.02781875200958343,-0.0537312759836482,0.03471561041650934,-0.03616294757486311,0.09535601503808097,-0.06945239407516325
NTN1,-0.028047145163697877,-0.0706792049090406,-0.01424334680507303,-0.0543384211065205,-0.09579485156021805,-0.061295050249792676,-0.014731592718817299,0.10220319208049666,-0.04255147648454979
CXCL12,0.037398107402625926,0.012996053155598541,0.015137073756352806,0.017790980837551797,0.04082261845069132,-0.08619070345872432,0.1502006451712567,0.13985215985166072,0.05466098944214076
GNRH1,-0.018330679853782953,-0.0137160315850809,-0.021660573218989333,-0.04135077585102791,-0.04342294763918108,0.08943434114117267,-0.02960742777742868,-0.004223152834799317,0.02850408267457081
FGF8,,-0.01916830238293696,,,,,,,
RIMS1,-0.0041412869302242935,-0.03441753815880935,-0.011792039412086123,-0.011542245142064585,-0.053575452449983976,,0.026582838435296206,-0.05003201334138516,0.08672686975959931
FGF14,-0.03870861249317024,0.0010367021062547914,0.038540611090733964,0.01810314061639409,0.006905935248902373,,-0.055208375769569315,-0.05461752011034086,-0.04533826859982
IGF1,-0.03132249434677599,-0.04625189234680172,-0.0018617394930045977,-0.05578597440118212,-0.052314972680831254,0.19416513716295114,-0.04768451521552913,0.1901713220841725,0.02766165909172027
TNFSF10,-0.010233910973123119,0.027716629281642664,0.00400853005560547,-0.027617303951369424,0.04712992347564372,-0.030309870095408056,0.12551702582593743,0.10301741431287893,0.01695878679337314
GDF5,,-0.015866582227231796,,-0.02986974361786729,-0.05661514921196088,0.0530431272938216,0.2028145869767336,0.016682895801458725,-0.03422257534884839
CHAD,,0.0001681286570586119,,-0.02510121536830431,,,,,
RGMA,-0.005488209352275453,-0.013317922344851067,0.033012449095076675,-0.04014817541111289,0.014400156959677,0.13526591026097734,-0.07926592314014698,-0.1298985815681199,0.030414531566709407
CLEC3A,,,,0.02049734078820671,,,,,
WNT16,-0.01031429869668508,-0.018482110345803486,-0.016065091679670004,0.03251752809830162,-0.05862452662808751,-0.051092767594399686,,0.23177785145338345,0.00723475000304376
CX3CL1,0.03064509700841119,0.01368051380715282,0.03481018407321714,-0.05147279855026995,-0.08411726901298612,-0.0007988178102669355,0.008777762336444938,0.0087649670232597,-0.04261975584011102
FGF1,-0.022579181472203426,-0.01016722468279992,0.005108003003147696,0.01345344736945735,0.10593448236687042,0.08145392366693566,0.005961015459766308,0.006285552584223779,0.026801273626007836
ALOX5AP,0.010120285320666734,0.038868632361827665,0.011486742266664771,0.07875055613940857,0.0511606180130434,0.1373238301866736,0.012983903023040998,0.014658414878752742,-0.002774054816686973
IL1RN,-0.02222072899800109,0.0016645425406980907,-0.025265688264988165,,0.019340480119875283,-0.025439709620870464,-0.03067078819873482,0.009413573926553738,0.0031682842428670797
PCSK9,,,,,,-0.033778483827187254,,,
NPW,,-0.019503066063062367,-0.012956284795357204,,,-0.0252846562050261,-0.03369882811970121,-0.019839722592892513,0.051670473770040574
CXCL9,0.06264105733197817,,-0.025207011761280387,0.23194574659986036,0.029812312434028352,0.04024631937874576,-0.02917328827662985,0.0173890027487909,0.01886955135247098
ANGPTL4,0.02297690553475425,0.035853733394630556,0.04054931216523276,0.022074658303337415,0.03987695237674134,0.09715882706560276,-0.001364182655839662,0.0754838054488929,-0.11022124997823317
CCL11,,,,,,0.25169278608736856,,,
UCN2,,,-0.014633644972249034,,,0.02233481094887953,,,
OBP2A,,,,,,0.01695214082559607,,-0.0022032045525038077,
COL4A3,0.0017800632875685696,,-0.0189301719320214,-0.028471698276639743,,,,0.006283978935816158,0.0884415719242047
NRG3,-0.016620523679601647,0.019334340723123903,0.05560962540381017,-0.014847606305025003,-0.11339642514980444,,0.11978892303756458,0.04064906881441679,0.06302366832370862
IL23A,-0.013758153214925881,,,,,,,-0.002261746942092477,-0.012201247494677811
COLQ,-0.02534215001445749,-0.030060909753055837,-0.01693358921688393,-0.04042060538363957,-0.04945614353708298,0.04206982971463216,-0.0007673376028888661,-0.031083174840481034,0.00019178636557608047
SCGB1A1,-0.010466534700559816,,,,,,,,
TNFSF12,-0.028630584551726627,0.0400856247813655,-0.03306392158239068,0.0066769044789617114,0.018287293430753665,0.05958125337326033,-0.08814835223950028,0.041276992673789405,0.003538595533995805
DKK2,-0.01228233600058014,0.0020615043863129617,-0.015003134925592696,-0.006837826248525678,0.03517206304896232,-0.021804889317413773,0.2348419720130439,0.05187075332539179,0.03105753492541572
FYN,-0.10132115206011615,-0.010739956055989314,0.02514330609090754,-0.026501055666667397,0.000712041768872639,-0.06631193752854912,0.028219922529974843,0.03405615000783771,-0.011504720780490817
ACE,-0.010917274758650284,-0.016392179786812604,0.005504208596594108,-0.021659463616153243,-0.03693090460221418,-0.04397097531366506,-0.12163606762028574,-0.010243739830051819,-0.022927399498564847
IL18,-0.041805992444262065,-0.04378082221669011,0.04615856247701224,0.0409431944628734,0.04781631219900892,0.023683902980202273,-0.012257178353999079,0.07896819292241598,0.036095560646106715
PPBP,,,,,,0.06225201999079783,,,0.033925229239263374
CCL27,,,-0.020989070881741984,-0.02117312252103359,-0.035233970434948844,,-0.03504184826866691,-0.020283566788077467,-0.03133442723420854
SERPING1,0.0294789504359299,0.013332027449633455,0.030796121510759975,0.04590415878387518,0.04532645723981857,0.13382591091196752,0.11893974045385526,0.14104552315891208,-0.11280112705509174
AZGP1,-0.03828200125788214,-0.03016821840281291,-0.01483370888198671,-0.011985803450254027,0.0262179358908124,,-0.053776789135088134,0.10363962190554907,-0.06841835760348179
INHA,-0.0160387898519723,-0.009344958017504358,0.015135096662574557,-0.03262133636688441,-0.0026450594979772137,0.06345995843645051,-0.028511987819729377,0.09182725901064151,0.013048413712921198
SEMA3G,-0.0136181100305697,0.0246857750091791,-0.023206580571752997,-0.03984342798221876,0.008690452676858721,-0.0015029059237888194,0.07469038723918447,0.09805877933376049,0.11934827410120749
COL6A1,0.061810946490996055,0.016377041670189964,0.0010150118126033107,0.07125409270192137,0.014268317215709342,-0.155745215366623,0.08780123437467179,0.05422669206580486,-0.07419650768064484
FGF17,-0.011478192681577428,-0.026268322965996897,-0.021259782572853502,0.1254517149116755,-0.016797144109796564,-0.021651942108743136,,-0.02872688761316725,-0.007053339087713907
