,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL12,-0.035627402725163904,0.24365569075756074,-0.0008728924087051116,-0.002697065062500688,0.009527899697920556,0.027380315385904613,0.2293486339373104,0.012539918297244327,0.07380404467999853,0.027175860207154713,-0.02071015172602908,-0.11180305763412111,0.10030353034331858,-0.09029630722169191,-0.017291888683432476,0.047487242600961876,0.0697897714437946,0.07069614275754624,-0.019255512797659045
GNRH1,0.06585088873659713,0.013003924914156135,0.09370750128842549,0.022977245522882526,-0.024540032268747507,-0.05846000657671424,-0.05838028358023623,0.009270814613901581,-0.08600457478426946,-0.017264682940652344,0.05302483162782352,-0.0026602732160197207,-0.07774743667336503,-0.008158692256409784,-0.005796875091616467,-0.06532841088479928,0.019790911246692154,-0.03421777359041085,
FGF8,,,,,,,,-0.00362308528054286,,,,,,0.04257175864937483,0.013134758352060173,0.02426785262841762,,,
RIMS1,-0.025222004570693544,0.4475914113724338,0.03045913275950684,-0.039867454530912914,0.00672851735342092,0.04201754785355904,0.16345627505504423,0.11504457616584682,0.14433409437936995,0.05655283874192511,-0.008296201814743958,0.22334874357884682,0.26344320925863474,0.08402065973830694,0.1447468973327811,0.13018869513740872,-0.036663197399494654,0.1541306335030566,0.16070437280529729
FGF14,0.03899742274067401,0.20542847670105402,0.0506023305343167,0.04027649657807062,0.03835239300518302,0.07054607912882213,0.021581962147850527,0.031982714094463315,-0.0678617630209515,0.019495564253056385,-0.013319661943178704,0.21797056213461694,0.2169984451642504,0.00191025029245567,0.1107774457138523,0.041800242143307055,-0.03611922623088175,0.1895209946000377,0.08589391472960622
IGF1,-0.01503059844791483,0.20121663320783006,0.08414131298179901,0.009891490887938318,0.1995043213508241,0.001390662969308949,0.06523008347917014,0.04038530557678427,0.060929074379276506,0.07775704136002451,0.003207703641729505,-0.07858055064396573,0.1405384691348668,0.0981854930935104,0.12034626555212226,-0.010535207916613847,0.04824602737523827,0.05886481725289871,-0.03756544305166075
TNFSF10,0.032037899051283736,0.03761251154742532,0.015234324385968437,0.03486552582003421,-0.03621804062660625,-0.01178618681554976,0.1895843991844548,0.05515201059701072,-0.16435240049723124,0.04849083984643043,0.026937053634199862,-0.1042227417164393,-0.03772349326416021,0.15245730200055585,0.08683560240925653,-0.0459999041667395,0.030222434562984346,0.05289990770401366,-0.0241570179017958
GDF5,-0.019736366908523102,-0.038710864269536946,-0.019408678382519622,,,,0.1621663347602999,-0.01608857587539967,-0.009008393999021272,,0.05943876248577634,-0.0484797820215103,0.0807052018581143,0.00788757882498441,0.07318463895870082,0.022490264816764496,0.01329071626686762,0.0668079102223361,
CHAD,,,,,0.059978389709013556,,0.040424909201426086,0.06155446235923879,,,-0.021442451713029505,,,0.06179563006661047,0.10562104930888565,-0.01268506738316848,,,-0.04609766341186888
RGMA,-0.04336737489800505,-0.19016875792905924,-0.07647985430224932,0.032069242336271606,0.013615344511030119,0.016071778356967506,-0.17158500836583174,-0.09669319564212049,-0.22534260807575424,0.0006884981224091433,-0.027317162987794193,-0.02914607539189569,-0.14176004530319325,0.07878496967233158,0.15813368107317516,-0.07087437778478888,0.052129229597374496,-0.04854456436593621,0.03241358896566012
CLEC3A,,,,,,,,,,,-0.013661463273058597,,,,,,,,
WNT16,0.03781465363467352,-0.003924167298910112,-0.0068776171982523025,-0.042631070916518535,-0.02227368339339676,-0.041882387582890306,0.2035189988519864,-0.008874179953260494,-0.057817535300694466,0.032305837762793756,-0.007963238200389508,0.1121964208456343,,,,-0.0640374883676913,0.055883693031241986,-0.019166469414938374,
CX3CL1,-0.026289539522594153,0.13807959139923615,0.030806794598714726,0.0393504753692379,0.06233504611355429,0.025498794199273228,-0.017731128425851016,-0.0349702765097516,0.02878813248264357,-0.014189463380683826,0.06635339999570382,0.3067172473697433,0.1927372184548663,0.06215210722179119,0.09635336044034425,0.024343090568531997,0.0013116157579276422,0.13427383406699434,0.0609720066895628
FGF1,0.043094763231633665,0.03179881749372659,-0.0036322378584703594,-0.012775102336861698,0.06847803464674264,0.017074707771589454,0.18544201151796272,-0.06646363627089402,-0.12412402128767,0.11227914361757069,-0.051217768731219235,-0.25804431219765334,0.06328889755807955,0.13061538939668177,0.21587623070336606,0.013540631734621698,0.03879003657340104,0.04400564000694386,-0.17200246447677808
ALOX5AP,-0.003595189133336331,-0.015083006957984813,-0.013113365401898773,-0.030439084540436583,0.08079035671526645,0.0029696143071613365,-0.18238699557480925,-0.0026658075315058524,-0.3271178380586369,0.11970787880234454,-0.026585960760314855,-0.33931647454910235,-0.07340114647942282,0.03365742981334916,-0.14258532299353543,-0.043246333698713973,0.043594769637633465,-0.12334024187786863,0.0303127549610867
IL1RN,-0.017564116790560667,-0.07171180326815847,-0.06141275970141233,-0.011920051146958481,-0.01808030249292636,-0.05123959739980537,-0.11299552248022209,-0.007623113796608605,-0.026825346532553494,-0.035303056055504066,,-0.11563742788422998,-0.026214225178504563,-0.061496341816701536,-0.14739980209028702,-0.04849625666055487,0.005141618419402577,0.01573934588378645,
PCSK9,,,,,,,,,,,,,,0.09344094996526643,0.05924947330499829,0.04341931785360705,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.04837781713494543
NPW,,0.3700956249997187,,,-0.03524855882181795,-0.038702386882089906,0.12947240120610987,0.01237844238082582,,0.056606224502673386,,,-0.02919693938477003,0.006845333445696679,-0.09624637947817012,-0.011126437309382233,0.031462753158658895,0.025094520923647296,-0.05152294200552543
CXCL9,-0.005110645801128936,-0.04337768714399449,-0.025713730386323914,-0.040532443141703935,,-0.02389549262701995,0.0437514589615429,,-0.047025971530519996,-0.06257528000960415,-0.011523754464465621,-0.06389135498271371,,,,,-0.01058304047558066,0.02674581938121182,
ANGPTL4,0.0039121807165325125,-0.31190199561429854,-0.01839143848184461,0.04797155655933146,-0.045848319369827716,-0.028876857319737333,-0.13451951852749702,-0.01609963957528364,-0.00555852103940953,-0.038099986648890395,0.06652014502159989,-0.010829003995041032,-0.1067665454294263,-0.11912011801283284,-0.31591683460458875,-0.1655299601466939,-0.0029159430062255195,-0.14258655357657513,-0.06642456138106233
UCN2,,,,,0.03262696444954505,-0.026836005443643545,,,-0.04120234105607246,0.04465920319626214,,,,-0.008326644079288048,-0.035762649943982865,0.02595402812754246,,,
OBP2A,,,,,,,,,,,,,,,,,-0.02797987674670424,,
COL4A3,,-0.02571152672199299,0.014396828323204144,0.06404925838699288,-0.034859932257630004,0.03710867520337301,-0.1868958111263232,,,0.022881136961741967,0.0522225444943501,,-0.033059331821245666,,0.006755152864637776,-0.043588991556259456,0.0474719479763126,-0.04640949858513338,
NRG3,0.025861897771359672,0.30677309574743244,0.061205737254245406,-0.0502502348640578,0.1087678650740646,0.0350893798605659,0.22657815303854964,0.07303382257871854,0.21772392227248988,0.0873196959237329,0.015388597713689852,0.1812184309413828,0.18014658296004538,0.06262706307973734,0.15519900829720223,0.036527288587890956,0.027978173047196502,0.1623572876281185,0.11186631647767514
IL23A,,0.05243033202566788,-0.0014439734863895813,-0.03311920128279934,-0.026447803120117006,-0.01994556347261816,0.005503913996723618,,0.007480559441844252,,,,-0.040222345604284615,0.039901711926311506,0.07764563855324755,,0.044453361022681055,-0.0746887440798991,
COLQ,-0.032046897125573626,-0.036229149543634744,0.02487827606662963,-0.04086476541783917,-0.02889710522694409,0.03886339695055561,-0.04972816382367497,-0.02462766227524718,-0.017216621492270365,-0.017994307797816845,0.019920395116628888,0.19961977396180455,-0.06531980886334075,0.09455017315740903,0.1676190561357328,0.02106314195398449,-5.619664516607003e-05,-0.03707803225630249,-0.01813883517175888
SCGB1A1,,,,0.030981407499361274,,,,,,,,,,,0.08789177377689854,0.08898288021822261,,,
TNFSF12,0.012622816844571458,0.029153084237762483,-0.051609094157342106,0.02797468420365038,-0.006118770291957209,-0.016384461267306572,0.0004686639448455287,-0.006402104702127082,-0.12141788801325812,-0.04737870249647282,-0.011122014406493203,-0.04425336247861342,0.11629654979611825,0.10593729615397189,-0.0006199201556746923,0.1035487847188706,0.02589641896476993,0.04057236592142913,0.03361488323635434
DKK2,,0.016737024448649707,-0.03220147544136441,0.01402654019254705,,0.06239589728204453,0.01110103120545404,-0.005166463232756589,0.03902830157872638,0.01019276461484763,0.010976571790502805,0.018834852981289014,,0.04608641731969305,,-0.005778518897109416,0.08954684531128075,-0.060044163125177435,
FYN,0.009645377800828865,-0.08417573950903316,0.05692184380626708,0.03969500250080752,-0.02026235137724992,0.05605160782452583,0.02262017661990302,-0.07137027556632072,-0.22313982335978955,-0.06251577126807309,-0.00890742239656659,0.02200236136529246,-0.06066290046336601,0.15929440013770438,0.2889681923361872,0.09284949738657512,0.06829863515414715,0.04735353158892177,0.02299577626146041
ACE,-0.010759656368163253,0.12771446779015208,-0.002168244927448081,0.0011738536142711067,0.04250029299793695,0.010500377346293707,0.008221295611027829,0.07013989977073475,-0.11519065868826385,-0.051532649383066904,-0.026073592391417252,0.04909194706130499,0.03279440097219595,0.08491513149686043,0.14316527547298022,0.04321051862393159,-0.03136660009633584,0.12944856033451316,-0.013103075497620674
IL18,0.005358065202123555,0.13557366141118934,-0.042104970398563264,0.01099318658771765,0.11590606741610811,0.010839491068144434,0.05605903702517773,-0.03376512007944565,-0.23408367856454282,0.020873998805701406,-0.0616172445371437,-0.2021778159535499,0.0029609748889145573,0.18622206752370354,0.24601243003858173,0.013904409278218887,0.11610413243444767,-0.003560488720621978,-0.10711383426878754
PPBP,,,,,,,0.05312241662584729,,,,,,,-0.03280330333011916,-0.05173855738800135,,,0.09636005058968444,
CCL27,-0.019992352383275392,-0.04141820546623147,0.10345463158471332,,0.07093138334889448,0.02659396937584862,-0.028476148071929688,,0.005375738514816806,-0.01366618028493179,0.0046223104418168,-0.0471862547405265,-0.03552519877914111,0.034113953143188394,0.09486771797524772,0.07687416533405983,0.04774746726247215,0.007792006967004232,
SERPING1,-0.03651795544683776,-0.08850129568639846,-0.02987431549825799,-0.07029916658839326,0.1698489674873146,0.004453620854641732,-0.1280786689278482,-0.004587306623782167,-0.27718135057238086,0.05855095150087435,-0.002030072139787051,-0.26992041393092,0.1284725309368013,0.05842854728236148,-0.016431379943594376,-0.10918485086341642,0.04300082436374153,0.006935200516718996,0.10133923002624275
AZGP1,-0.010690904239744137,-0.053809752786453766,0.001963383229951983,0.058903942734418006,0.020480412774924763,-0.022439984198648167,-0.24888821349925946,-0.09200729098902936,0.02421315322184353,-0.09502966659126716,-0.028349287207167895,-0.1146329622682153,-0.11156902930522423,0.0007694949246385312,-0.0874953295903297,-0.11414084450668162,0.04841152230937639,0.11360413695225602,0.014939175275280174
INHA,-0.010816435846601578,-0.07151635535481002,0.046507326324279716,0.041681724000807434,0.07360452512000447,0.059749789449059565,-0.033457325127671696,0.04836969985580534,-0.06646392194373357,-0.02655634237269932,-0.021157004613182855,0.12225970908698103,-0.04554133153155267,0.10503546874128104,0.009499928925030328,-0.010369040119375932,0.08778695588954687,0.04128007671968051,0.010219135169563912
SEMA3G,-0.030332731807773076,-0.008594614124220495,0.03231912229804787,0.01922293152624224,,0.016370910052851382,-0.05264172096080737,-0.0007972284016496062,-0.0027651962856856498,-0.014044662228767097,-0.012018966768450781,0.11901439210544133,0.07581399492650774,,,-0.03225121173274587,0.06114058985929546,0.08925212367871911,
OXT,,,,,,,,,,,,,,,,0.027008096813035194,,,
COL6A1,0.03995979053173542,-0.19460791331684182,-0.01927416806823249,0.014138682840299233,-0.025780457361995992,-0.034889325677222756,-0.18549510761291657,-0.02598722037509546,-0.3008323231320002,-0.15470023289350399,-0.017252122622139935,0.0035581611268012195,-0.20993788052864415,-0.12161104263847987,-0.28342935124204754,-0.1246609045583268,-0.0697767817297026,0.055173349433822176,-0.013050126645705365
FGF17,,0.12941905575949006,0.08181735528716895,0.001611538117660164,-0.01419555123283323,0.0005464632118259145,0.1393626895028263,0.05585169244928244,0.05435145939200023,-0.014937415404860273,-0.005890090795656044,0.08337109577433306,0.03715179176599727,0.08446562333738698,0.13734084573077657,0.04486371803178122,0.036199132786249595,0.017130380879332847,0.025901063016611058
TNFSF8,-0.021705733354207002,-0.032834148108854905,,0.08927443837947782,,0.05676838537344962,0.039073968552570816,,-0.03888235807510804,0.008057196550224525,,,,0.049152892884183896,0.03636445551985535,0.01617801326165893,-0.006884805457649217,-0.04787963821199391,
FGF20,0.03619781982259636,,0.07090754082884596,0.07976901921224162,,-0.003976192746062367,-0.003841846004658006,-0.001545916292574845,-0.034261934526091484,0.029394228260034082,0.027381094750758235,-0.056720874569625414,-0.031917307693391336,0.09135503158706541,0.07832174220021579,0.02009422841337682,-0.018242760677869622,0.041053443123069785,
ICAM3,0.08347227177400084,-0.11259521953678418,0.029924926119111205,-0.0008345283922747044,0.013744423353629798,-0.030408990885037245,0.005291917659146328,0.01848507602242167,-0.09806583571778349,0.013428614027517478,-0.002739082708556326,-0.012232747999276844,-0.03448440330746514,0.04060486539104789,0.1200306038017093,0.019748403369318306,0.11215509826122684,0.047234125678994446,0.12590970881742203
LAMA4,-0.052589660786151286,-0.06707480569515589,-0.0008576974926900789,0.02557807057950462,0.012973136029091444,0.04295687375788041,-0.11991057458676699,0.020287351703760514,-0.272919730982339,-0.12526225048927464,-0.0042789111293328515,-0.04331662595015716,0.008968295306142014,-0.01816974042397304,-0.01591314926173437,-0.0777321862958678,-0.006977531134263469,-0.01854160660324842,0.10543798231305147
INHBE,,0.029519035741672306,,,,,,,,,,,,,,,,,
DLL4,0.05151082912004747,0.06405308403354656,0.05200008621482419,0.050620261453070844,-0.03428910949550374,-0.020793610873381215,0.007728731322927007,0.05161018462563994,-0.16938582762739152,-0.05480740787512968,-0.02895063348401276,0.06237402954621538,0.057166119923178986,0.06456721543993164,0.0903792959969403,-0.022672804571696285,-0.00514031393927966,0.07956928673191112,0.08065811703891879
SEMA3A,0.02679190204262935,0.13736525231877061,-0.018401805978798463,0.020651248241999022,0.013201184176989605,-0.012540504129519743,0.030728665493405898,0.08358661574325096,-0.021699933942068622,-0.023015239006447207,0.035048198613288846,0.16606735663258423,0.08413498983460456,0.11760614789146594,-0.02524270615164818,0.09202502377301998,0.05050564289070502,-0.013709700583350882,-0.1181224247750294
RLN2,,,,0.014111007840194641,-0.02414385790254749,-0.015802364227499855,0.053060731507414555,0.008919966501686192,-0.03497417602865229,-0.03483354300873226,-0.01767474445971722,-0.009826313749503702,0.0011931040077544702,0.039734936273005915,,0.005036120943368774,-0.030764292648319688,0.0683291478342174,
C5,0.02075147430092193,-0.056312688066181504,0.06343792018617095,-0.05755940837875234,-0.045877866515826024,-0.00017116482355628539,-0.035130312276648666,0.008939015206515912,-0.16268877558603245,-0.04286347795099567,0.01173909412598886,0.039604037525384356,-0.05743318791122068,0.06904965352720954,0.038237374904750016,-0.0030922373422464446,0.11650927603903144,-0.031183526182636267,0.011596846487167679
COMP,,,,,,,,,,,,,,,,,-0.03800394994995481,,
EDN2,,0.11530520044235297,0.0700445443005593,,,,-0.04895286062215438,,-0.05314255976661957,-0.024423405327924627,,,-0.04272123151191492,,,,,,
C1QA,-0.030437725905355494,0.2046808721548723,-0.05911355777809912,-0.0483125408827997,0.04433418034450216,-0.04706524897675485,-0.0450245295072989,-0.09672711288208248,-0.3018069735256227,0.03404898975917382,-0.007774443513654627,-0.36936518795928447,-0.07878800604735263,0.06601963352398434,0.11845621300470112,-0.11153185592098065,0.03997970171227266,0.03729508444366594,-0.16914634705915374
UTS2B,-0.01840691256781031,0.019198652403813132,0.0184342930080668,-0.007971456218796389,,-0.034547951870561755,-0.040825379280616546,-0.019910861574956883,,-0.005818392425288422,-0.0017487865978645914,,,,,,0.045452751432700896,,
COL9A3,0.007585709639215588,-0.07047600076224249,0.027079182817103913,0.0193669961719669,-0.00023716659520404474,0.030219218471159756,0.06099188585630618,-0.010323711323124755,-0.26754527790344534,-0.07594211023155575,-0.008331428397052906,-0.1532079908076607,-0.21001146563998183,0.06060324507486633,0.08517694990986295,-0.0680735224673167,0.034055333220436364,0.11694673652232582,-0.040044901302494676
DLK1,,,,,,0.07285866152445683,0.22425584976313864,0.06925955830133211,,0.07194173152767938,,,,,,,,0.07240897731629123,
HGF,0.024737693561341437,0.21590319887581497,-0.027728963947690078,-0.02130531576288873,-0.009798900966735151,-0.002622712479384115,0.011538756939215392,0.06620768432583957,0.15112094822481942,0.05136245808582073,-0.015985054425515476,-0.056185088091828525,0.03540336357359335,0.05911844198061609,0.06911587878624705,0.051641123959614246,0.0816532673185728,0.032534662129521226,0.1901080156790002
P4HB,-0.025067003469147718,-0.20921109294476337,-0.016100445356761684,0.016558119100015825,-0.020358268897998424,-0.07914488051252003,-0.23985171181457868,-0.1203581002741057,-0.3069128495539007,-0.1931668974581243,-0.02654597654413015,-0.11298821429445771,-0.08271926907049595,-0.22031441756813006,-0.37259605399915624,-0.19279918841225016,-0.051580722343530325,-0.09459266005419742,-0.05718839054155842
ADCYAP1,-0.020245307900441187,,0.030488124259519956,0.01083835063216394,0.1553021885967295,0.04614065144634543,0.09321924648005311,0.00010433498209255564,0.14845583314370414,0.035111788319445975,0.04991914772163632,0.1438509836639295,0.1973325332858681,0.07333515378704113,0.1543288566222986,0.08091393211626453,-0.03775598204594944,0.09810865068158793,0.16744270930492422
GREM1,0.002723393130555428,0.11661390413962804,-0.0027190621943267634,0.035071892468230094,,0.00942453163337555,0.2248558804323089,0.06595523988690416,-0.07183709702292222,-0.02417559072233253,-0.03566099304482661,-0.22822386581593865,0.013433056346436817,-0.05247934424470662,-0.07483374304560643,0.03367570810122029,-0.00937710090805409,0.002281885367445854,-0.04788277554194412
EGF,-0.0497597230932062,-0.04922991159558005,0.037929856630629824,-0.02356810181851484,,-0.01618350930352013,-0.00012534215867455488,0.04484737574663878,-0.09274645090667384,0.0029204091905187368,-0.027217545462959642,-0.09185598577079303,0.013083264070830975,0.02863088443360447,0.004132441300106655,-0.0035814070800321927,-0.035132722868230395,-0.043545743519024106,0.010181305356678215
VEGFB,0.007587490677430549,-0.16455716158271105,-0.02049865073461154,-0.011056626901640788,0.04888309615916348,-0.04532663876117761,-0.08650376045737154,0.00815860897570987,-0.20924809269996783,-0.0776787984140797,0.02521996023704646,-0.0755281197631778,-0.14049084456573413,-0.04431967706771908,-0.12181356582897333,-0.00934681553392321,0.09090755089476331,-0.06514656324661103,-0.05995628640194881
FARP2,-0.025151102903895713,-0.04237666666211728,0.046728006516763676,0.027023684316537244,0.011550285320607291,-0.04583167971836726,-0.05622905686596576,0.03622594074061013,-0.19806800703946228,-0.05161132009760657,0.06191095356810788,-0.01480992817034787,-0.06613084845960551,0.019702867082010942,0.0801218962010955,-0.032020812732423555,0.10314736122293776,0.011952421423660603,0.028001687472044692
BMP3,,,,,,,,0.07396153435576903,,,0.019352415684774117,0.01303903702490116,,,,,,,
IHH,,,,,,,,,,,-0.03238631142907271,,,0.028848637429979684,0.07088083037954762,-0.02063526448657706,,,
LAMA2,0.11880938982103267,-0.007844105819529584,0.010621760910210967,0.019382304549362926,-0.016405219463491175,-0.002462341530388219,0.015842037506255107,0.017284474748791523,-0.16007892583478028,-0.01851583092784841,0.019937944134382525,0.0207924897678171,-0.057318789415026127,0.08892448692139825,0.08927775878190156,-0.03309927346077478,-0.017216409552324643,0.014149734438361,-0.02071526378328493
SERPINC1,,,,,,,,,,0.016317943025153055,,,,,0.03712376146396523,-0.02588449639864188,,,
NRG1,,0.11222888956250372,0.036001393644075355,-0.0047240006702948326,0.0029962983518325723,-0.009292737846709732,0.03651901822120315,0.05833116643383458,0.12235622574615862,-0.004304108838977087,0.05047230214336148,0.1419744828657221,0.07738397691341012,0.02639723116252955,0.030443670780276197,0.014072247976601998,0.0699076228783435,0.03507389392017858,
SPINK1,,-0.021824219868788564,-0.009173683258176366,,-0.030828951889516797,-0.05467948638098036,-0.04921424805909847,,,,,,-0.025145784763038248,-0.10254066583586897,-0.12122757288223199,-0.05564625231958215,0.020046727969237916,-0.08853280899780734,
EFEMP2,0.02433141163404572,-0.1480064586941944,-0.011568978940598424,-0.036700904857304865,-0.0779516444090107,0.005500569186396904,-0.20397371387740598,-0.014190607908778363,-0.24211870725408113,-0.11778020234228713,0.03065254352145501,-0.12286439820928188,-0.13625451701189542,-0.062273200856963945,-0.13996986077339094,-0.06451842456551769,0.005798359977372337,-0.09606641146114435,0.026851107086455047
SELPLG,-0.016976744856197566,0.05592340985102198,-0.042797040844626176,-0.027765359308855063,-0.022003594828706313,0.0766588688002863,0.08909250691878332,-0.021820837256574344,-0.11391663138152877,0.06076263144454102,-0.052661448347940364,-0.11424761438730636,0.03061597422439029,0.06374966713813812,0.1155669117217663,0.026485997163288016,0.02987895570983063,0.017785722988968924,-0.04341037666756173
GDF6,,-0.04140534499452054,-0.009790949038167624,,0.03234864337822473,0.03867211164178557,,0.009152990644411845,0.0015778028027146132,,,,,-0.07825840040297262,-0.0024443554703891634,-0.035751734352091155,,,
HLA-E,0.0307077330116293,0.13191757412778252,-0.0009026303565353732,-0.02143472879911912,0.0709092404720706,-0.037830002573178326,-0.0038007951069971265,-0.08837401883236105,-0.3092898415857538,-0.025939154632941427,-0.04681516711483211,-0.3519740394949608,-0.10489146593282071,-0.039956808576350276,-0.09864709466981944,-0.10404963789417188,-0.026795176052465876,0.0923649425288319,-0.12947644774315395
PTN,-0.03469345463992054,-0.11951532524883321,0.06781179726181617,0.04365846336096149,0.04182002486932285,0.057212965051718453,-0.10468578874480718,-0.0800945170966905,-0.33763763021640314,-0.1663828455557535,0.04471745447715026,-0.12235167164674164,-0.2511865285916184,0.0471659969692613,0.0738697258314581,-0.10851586607633118,0.02348006303730476,-0.0662031319517647,-0.017768029961780986
CD274,-0.04817039369421682,-0.09620745265277302,0.03874622187650027,0.008376773897975096,-0.014899039017807668,0.028073266790778355,0.05151160456715174,-0.030526700549610927,-0.10718043046544566,-0.01748696346431884,0.05118442166471531,0.08466538885693456,0.012333104294959952,0.048048743726100955,-0.037720892748993866,-0.044661018209243265,0.06464269028586604,0.03882554087518679,
FGF10,,,,,,,,,,,-0.002462182374073146,,,,,,,,
CD14,-0.022395338719137396,-0.048707742813362015,-0.03603041935617275,-0.006289329452464786,0.10754944567789249,-0.043900746248326884,-0.29033864026628176,-0.07793744832261061,-0.23592609737682618,-0.09591177263171788,0.01729507564487251,-0.3291583006531166,-0.09575426876894824,0.13436180252002794,0.07555808769096874,-0.1254268218752325,0.05313821889938395,0.008413381172664113,-0.08650416988531898
SFTPD,,0.051434650265023384,-0.025805636311735602,0.02395067558496355,,,0.013445917568680061,-0.024681380777061567,,-0.03559040652393824,-0.00013467882786865983,,-0.017138723218645787,0.030350412960525243,0.10034851805968091,0.03876915435479947,-0.0549443962083324,-0.037801930854054894,0.03343949025624772
SLIT1,0.045565995151013096,0.21361506333113772,0.0442261701282594,-0.012957099586808664,-0.022202388360826178,0.007867960629161857,0.045428514614397134,0.041601122980862326,-0.07855272918185568,0.010208986649014155,0.05009429752931957,0.35468419823508895,0.010976758786427497,0.02217109961873785,0.07536489260969512,0.10889042394010401,-0.007959832132769937,0.1900902029038842,0.01661294882707172
LPA,,,,,,,,0.02528194637591535,,,,,,,,,,,
CNTF,0.05588995329935318,,,,,-0.004992729111925878,-0.026534096054843158,,-0.05224447444676519,-0.03318921125933077,-0.03566098996273111,-0.08310668865074855,-0.02919693952013909,,,-0.01731998027685551,,,-0.06547343212143111
BST1,0.0104014328072029,0.06878434993008893,0.0033943867909860363,-0.04285785890597575,-0.04187473234413044,0.017492249213157007,-0.044181208628883036,-0.005815487953988124,-0.21514596897979962,0.045010579540118306,-0.007545258851663015,-0.13635399497664236,0.008775757604690659,0.07174589101212012,0.20119805145276307,-0.02038495563298345,-0.01595683200439978,0.010721361454848066,-0.02593352211677188
AGTRAP,0.002030198385341643,-0.08631297585336387,-0.0648059185837638,0.002397192481617055,0.0031972081905452254,-0.030267662158361484,-0.09562729470847084,0.03321917158937959,-0.26101079537681127,0.004451353989207073,-0.06226928253198978,-0.17382821284631075,-0.09795366562575736,-0.019887284814326226,-0.08534131597677996,-0.036387533062179435,0.06722846854326979,-0.13235863935693973,-0.1683963905021866
LAMC1,0.0025813968558754006,-0.0418018485233793,0.013334445112030635,0.0018519203169847353,0.024886931115652967,0.0030803413657517742,-0.13880519547897477,0.07585783952797803,-0.27912127976133316,-0.1638045725713293,0.0145793247210589,-0.02681277621469193,-0.08398260398446868,-0.050652654919911194,-0.15485109316045384,-0.05456536619878668,-0.04023939309751116,0.04129626900611438,0.07172882357969974
COL6A3,-0.02536618212680199,-0.08972331569856745,0.011476700047904747,-0.0032245373672611117,-0.0027441144568967806,-0.010342525040132822,-0.02452588480418375,-0.01680939714548671,-0.018515639320381465,-0.015066744400728648,-0.0016789027365031017,-0.11557133037245526,0.01870128369619082,-0.08783354958110919,-0.21410566931382857,-0.07500787585882428,-0.0401560107937151,0.04255924069553288,0.06689261853443508
FN1,0.017165436456819044,-0.25270945257346017,-0.0224990623156158,0.046732974270938324,0.043515632555180796,0.004064503619859058,-0.23401459247026377,0.03129142506711935,-0.2403626091020815,-0.1260513127739261,0.02162219266694829,-0.10580582569324072,-0.13716134124415733,-0.18168110039713792,-0.36837693959682716,-0.12857261397744724,-0.0823013973185416,0.06898725634640082,-0.002806063604774118
MIF,0.014620627923445217,-0.29911735666943995,-0.019401063544372345,0.0622747229102834,-0.011240351315920254,0.010253368908772247,0.009135543619162235,0.0801634420085512,0.1247757514781883,0.009672263745055839,-0.022863324535191267,-0.041741616800623965,0.08395914962267391,-0.051669761181160644,-0.15919195255093194,0.09601002386800438,0.025871200437135203,-0.19460344845623082,0.06155472228781396
JAG1,-0.013469982060907573,-0.1805978177939986,0.06896672385941757,0.029878057363597183,0.05497322261737932,-0.031238245934704367,-0.1305974606120121,-0.002298233602202189,-0.28303776861820595,-0.17140918500233357,0.04037784675599534,-0.006428297632404956,-0.21003083151554267,0.069111591709875,-0.05297801301788482,0.019832802029835193,-0.0250057545309194,0.017276998241966046,-0.054497594447726345
NID2,0.06188799617087179,0.08975699356336317,0.014443946051037552,-0.010906365740873197,-0.003870397710218583,-0.01842856689514922,-0.045022913093925074,0.05002050629322663,-0.15877672492958173,-0.02284626996581836,0.04775477614791773,-0.09071845090538708,-0.02980701236986801,0.029422119648956906,0.09353456454709096,-0.006136942263189904,-0.027241212739370402,0.06629149959640926,-0.04114362130516152
EFNB1,-0.027106374858770748,-0.059135831963660165,-0.03812235895302954,0.03668974823038678,0.025926384319320303,0.0061155257773680095,-0.03814027085801368,0.011801093815881914,-0.11971290504709356,0.003416777373494829,-0.0006498854543090972,-0.008466427703108173,-0.09566169740868503,0.03046457771228112,0.026124560481475382,0.03310828160384963,0.03052019526738351,-0.02766928023184374,0.07060171607792239
COL4A2,-0.0014216204409402786,0.06493926498968454,0.018692302488848886,0.04045170299305572,0.007773876841639583,0.03219106392366066,-0.11907106306925012,0.002910777104337721,-0.2886328633904159,-0.15829273946714364,-0.006613285243155229,-0.10813821345247264,-0.08720534006273092,-0.03331131231934759,-0.1393469479687264,-0.03819556103848675,-0.0673766550819313,0.13977775103598555,0.06587314660422401
SPP1,0.05118902369931699,-0.12183442800739222,-0.021712820305481325,-0.009136225584845833,0.06550849970454073,-0.03369571429487883,-0.2873433355616287,-0.16164363632162515,-0.3890652728766378,-0.14311851209562332,-0.010135733682436669,-0.4075523505905782,-0.24636804159005132,-0.004204797166339494,-0.10203027105674099,-0.11340673899572024,0.0005034687885326201,-0.15415846549127588,-0.17414870015420283
