,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916inf
APOE,0.08684303078204844,-0.049371642942302674,0.013587540547340063,-0.017220961803586482,0.02468880232670561,0.04032666377277346,-0.031872084035740954,0.12581915525558493,0.112851541591682,-0.0019099083632482714,0.06156425822177034,-0.03653316142904517,0.02120350573874898
SOSTDC1,0.008040812567846563,,,-0.024875248527251027,0.012774355650467877,-0.0021971697179710677,-0.014903974593561067,,,,-0.026043027857391425,-0.02699999038993762,-0.03474617395391042
ANXA1,-0.010962896758395105,0.006586828846978029,0.011318219025343306,0.08788081473266078,0.04737094591644285,-0.012911602239724205,0.032527490623926465,0.05906474412300996,-0.09221035473611748,0.04763195341295438,-0.0027723791400401506,-0.027704083992048233,0.07609359140635504
WNT2B,-0.033361326093464934,0.04131148462906022,-0.010582029467704363,-0.001440750032970731,-0.011837677061036063,-0.03625822863508838,-0.0006461603826731303,-0.07070595750065785,0.12215391178881506,0.04068891990682006,-0.0166533220652581,-0.019740073970835565,0.2009597178642991
AMH,0.007431575034187951,0.02554078200168927,0.009652604092320057,-0.02474224631332983,-0.0007919620644969433,-0.014625714178603741,,,0.047887945786527844,0.049452941331592226,-0.027032454425757947,0.040395141710549545,
GDF10,0.0010433088920227935,-0.02868867585882279,,-0.013266728936595315,-0.02252321664078037,-0.01366448616612169,-0.03496329853094857,-0.11709165093961582,0.023227383988530713,,-0.029249575174789266,-0.013225665473077236,-0.017261207404083913
EFNB3,-0.01616076166969861,-0.02485583429067258,0.04494736580241518,0.05186047131005039,-0.005507080439173103,-0.0803671976982149,0.023585411550633685,-0.09715143523317835,-0.056428603995739575,-0.03380909768945522,-0.06288169762771556,0.01259202552853592,0.09250897866049602
LTB,-0.04192076067176742,-0.0418534828637063,0.021187391460334593,-0.02838081498876313,-0.02287489510567117,-0.0176541840759526,-0.04055832636153983,-0.037539928502209836,0.010973621518624235,0.006769654972683722,-0.028845496572800108,0.016081020753359394,-0.04073040448003036
ANGPT2,-0.07002473719368973,0.03689698888565572,0.015123170404799617,0.007076575353842193,0.06875100578225393,-0.009777989279447936,-0.011807848419630581,-0.11402898067325865,-0.10960343501736038,0.028606678351420816,0.003674233255974132,0.06289072196000611,0.045151773932732904
NRTN,,,,,,,,,,-0.032114142390795554,-0.012034280338802649,,-0.04824836028236935
ADAM17,0.01944310276579797,0.049623552115782156,-0.06201870110057393,0.05356685502897954,0.015167316455156246,0.006736917888991413,0.0604603530315942,-0.024462337287872487,-0.04565959690847242,-0.062135744976994235,-0.0033156286714369123,0.029440390964376152,-0.05715926352759859
LRPAP1,0.02899313720536282,0.010507967540025295,0.028005476008575367,-0.014574820229423899,0.02792939529587978,-0.051989450269668724,0.032621979304582424,-0.010424538855337872,-0.0015732675826193368,0.021367717670124332,0.05030115650033408,-0.04347432228654156,0.03408007088394877
NID1,0.045733586075818705,-0.009864484824741698,-0.032377242675959886,0.03798026212605678,0.10939305411407285,-0.020604352021790263,-0.0661486796331646,-0.05772083300435201,-0.03793290617211497,0.034248146219282356,-0.005935010882424292,0.020067002085921617,-0.0024204109788207866
MST1,0.03981177879256133,-0.0386219132599293,-0.04561143537919558,0.0461438959392216,0.08131797796570503,0.04001626582798555,0.04378012674553402,-0.022185978781906653,0.020740186133419995,0.027683420897449223,-0.01984967030970998,0.008403390643090645,0.03324475930976865
IL13,,,,,-0.014158626988629897,,,0.0001865347039406963,,,,,
DCN,-0.011633096554006439,-0.0588156108065579,-0.04315366343716565,-0.013356280456724413,0.04047878679315491,0.01053750304587201,0.02206693065797803,-0.06650115819266875,0.032249920448548276,-0.000808855506165272,-0.019328450779951836,-0.008474449428215075,-0.034018516034043225
IGFL2,,,,,,-0.012028207103681198,,,,,,-0.005028605177429792,-0.040104108158193895
COL7A1,-0.07281154068756739,-0.011478116912110202,-0.0005352330905933375,0.04459299502132248,0.035872637723138236,-0.002219805458254303,-0.04307906623375912,-0.13773756195607728,-0.043441344343554476,-0.01984786065404424,-0.04875452939807806,0.05784528046975011,-0.06460391091679914
CALR,0.031039592600889232,-0.008500676883227209,-0.024175580039797716,0.037638789259653714,0.05655963870022609,0.06740176191573778,0.03594859127792019,-0.1175066246924259,-0.07318578275374668,-0.03422380691494805,0.03036643935810673,0.0496298735927152,0.15032532580009572
PIGA,-0.037316595854700256,0.04228477562877871,-0.028435599643990523,0.03028508992354778,0.016201642700826736,0.04045790944824503,0.01762602942296192,-0.007435950467520787,0.08045002261919984,0.026868552956066476,0.014358838897739526,0.002349722563497592,-0.10076642890014892
CD200,0.0004052783851249722,-0.010565032007823256,-0.031588175942953364,0.04300807932015153,-0.03014553641454529,-0.0025509610923078164,0.007700180516067333,-0.00998795719326688,-0.10462549962298193,0.10586860355785953,-0.026386513301664995,0.0681801650027163,0.06197575482529571
GRP,,-0.024351351448902298,,,,-0.018675246990473668,-0.02053436304720188,,,,-0.013199638524153094,-0.01921106689810485,
CDH1,,-0.028274395976041453,0.01387116241469274,,0.09495470012838661,0.009168553821467671,0.03401409394852381,0.00480372059795688,-0.02504288999571168,-0.012920871435778114,0.007681413053487898,-0.0197666092258553,0.07184178243206858
LPL,0.07857959214957927,0.000656893110804827,-0.010028510676394447,-0.07158759734183547,0.0432349194696639,-0.004304703677173524,-0.064008836406517,0.00011456299492850085,0.09146888614755797,0.026032605256855905,0.009996601649744715,0.02969320768306475,0.06420227766195483
SEMA5A,0.08531354092820359,0.09697302022777196,0.02226221005708181,0.0026857794732880985,0.025825331089731642,0.045281694199753295,-0.04441756587146713,-0.03302267345250033,-0.058041820083718186,-0.024507503037268324,0.06992797558785199,0.0535103061255897,0.1826919465324671
SEMA7A,-0.06256205420670645,0.03983442024776711,0.06079317043897546,0.03297341063649443,0.0464772255424136,-0.0028120110645750785,0.024860822621720267,-0.04490906657576567,0.05193953094789472,0.04926254835753416,0.05211442224499476,0.038449917330405654,-0.005513477191024754
SEMA4G,0.04100173922141742,-0.004668459395696113,0.03001510741079365,-0.02873427701539213,0.04443013233549694,0.0029752212405846205,0.013794029222714638,-0.009861187349690624,-0.0014597065060148243,0.020249121028900068,0.040443356349231546,0.011891962270677106,0.1639168936782387
SEMA3B,0.025663835557206773,0.016691411885401207,0.03726325110830323,0.030308234359536633,-0.0385870403737248,-0.014440078254576102,0.008469636682685258,-0.0057789733030750344,0.09630482829978784,0.009258901189343407,0.043089832046371825,0.04630869958504809,0.1539221401667612
RPH3A,0.09466569572019723,-0.024536842968654573,-0.005746885559717959,-0.008567879803446943,-0.04726788458034875,0.011842585817722878,4.072175085171689e-05,-0.044139852721694184,,0.10630763409399427,-0.022766941420442808,-0.006761589809232401,0.04826593823213408
JAG2,0.010154029149880648,-0.028724783146931002,-0.061967153456822896,0.023076407177360862,0.018173094243969956,-0.029280679165688876,-0.006767072806164717,0.017101752892255358,-0.10157824222183406,-0.033436661026780085,-0.03150688082064175,0.029990825331079624,-0.01281568617071769
CGN,0.049666237329202806,-0.0027686560218996765,-0.02910173823661956,0.02519826789353974,0.06773332768210513,-0.0005913603120388674,-0.03775899682535557,-0.0739472642685189,0.19068052794902748,-0.0535685717656733,0.033810084631109745,0.020221621004360344,0.06158418229353643
GDF15,0.05572822523257856,0.0515460462747225,0.05270048571914253,-0.010125923230956816,0.11430398889274157,0.03261897966901352,-0.0064765538165099164,-0.12229472197793004,-0.0067085163436437925,-0.057927994482286436,-0.026088827286615143,0.012807508617918364,
SEMA4F,0.08245386088784704,0.010499210313342546,-0.015296244566135368,-0.04160142283081997,-0.04736565714906153,-0.021516736457892503,-0.022809732326059366,0.05419251025315858,-0.00834157573693341,-0.023581738488835494,-0.07727076083899437,0.06315579961994859,-0.032360533267833114
NXPH1,-0.008511233413599616,0.019910694281244735,-0.05110091012631297,-0.023828962905453836,-0.026129217385291968,0.031562363143392974,-0.037896821676034316,0.052803038450118946,0.03518954944063694,0.07490628936061426,0.03169579219159091,0.05059513508661541,-0.009409466897465312
ARF1,-0.06117461532752497,-0.04250437826258265,0.010470204241018908,0.02411967420262642,-0.006820630685406084,-0.03782378724957527,-0.031892891165503263,-0.04089309074969806,0.006704738681722437,0.034503280861154756,-0.005316065422027646,-0.01627709042423711,0.05883442479637856
DSC3,,,,,,,,,,,,-0.016190499991949502,
EBI3,-0.006361572200909637,0.015338250339457097,-0.002430177248681029,0.09909586812002905,0.06227762914115576,0.014538797462668113,0.025451646730988067,-0.02753910055371581,-0.02335114400933589,0.04881440941648068,0.07242383002838107,-0.02808809627583465,-0.004007536771436073
TIMP1,0.024730017266945032,-0.027206273052681283,-0.026740402814434853,0.0689806044154466,0.07870826443225504,0.02178202875652192,0.05303161236033277,-0.048354829749531716,-0.06333234106168086,0.011005280465471395,-0.0170931055333077,0.03886855543909084,0.07552848463976751
SEMA3C,-0.02469479666689201,0.04274479370365312,0.012629645795203268,0.011717084742363661,-0.022582414064771548,0.000775264059621263,0.027187442896894665,-0.03334459983417358,0.02122097653755377,-0.03816370428386488,-0.04053032338082417,0.028983506195200872,0.09141516756899913
GNRH2,,,,,,,,,,,,0.005444497327987181,
GAS6,-0.02445491350993123,-0.027389193527198433,-0.0037625819870821106,-0.0017513287443260185,0.037213649951273305,-0.01081674221881222,-0.01546612319334366,-0.09092772120792554,-0.06245319365904475,0.07129095597086453,0.023152974574581642,-0.012816140366860867,0.03168372875359011
MEPE,-0.0007473267717714929,,-0.026233282962216154,-0.03745215512510148,-0.022286124161757934,-0.018121410403879032,-0.061981161359337636,,,,-0.020369351201185774,-0.02237271064446888,-0.03683506561635047
SERPINE1,-0.04233696188641807,-0.038124076579218714,0.013230633239921257,0.10037917887382995,-0.026726198555701536,0.0134850529569227,-0.047912037140976825,-0.021579052070551597,-0.050672070475568425,-0.07144675884653756,-0.04306902681231358,0.026830202127801718,0.07014178999503716
RSPO2,-0.03796823993789685,-0.020135599207634896,-0.01586200254392784,-0.03273795650352549,-0.044365380269851325,-0.02400880617293836,-0.029854002044191405,,,,0.0580494910638015,0.017988249795240167,0.005208305583373374
SHBG,0.06507655841735567,-0.018235486675370102,0.023784678393825774,0.08654890152081365,0.02172345339089959,-0.006559531840958785,-0.01885946272541274,-0.04495596574202055,0.11599297778050395,-0.01924378661272405,0.039557654371628136,0.12697770514309709,
LGALS3BP,0.0353250957015528,-0.02836546854714322,-0.03698449042954831,0.023674019919643994,0.07941460543153649,-0.022046629540235115,-0.041204709373660955,-0.11966522812198442,0.05201333123828761,-0.05469443483166741,0.02240373803975655,0.0599309525913038,0.1588219683100221
LAMB1,-0.02511584572587799,-0.0494120517042857,-0.06613733874114831,0.09616177330222647,0.08416903983163325,-0.010860132362224339,-0.06769776252284694,-0.04581190045177931,-0.01838791574115645,0.014383801845127669,-0.02151529787007088,0.023469643399488174,0.028577676459312265
SPTBN2,-0.04981823345198958,-0.012788992913019973,2.8933677472971374e-05,-0.0393293964806303,-0.06423806152821386,-0.048727258180477934,0.007297079854255095,0.023980867040302875,-0.012562536179854337,-0.05218300347349542,-0.017286992937045054,-0.009187927751230392,-0.02500546747568851
COL1A2,0.11414785863423273,-0.020138479782490656,-0.03426708206396203,0.05608985987449109,0.11339263578580212,0.014506294395577381,-0.038391072351003384,-0.05180266036230559,-0.019386703554848544,0.017469964050017026,-0.026338067070734862,-0.03389840994089451,-0.0638761453464158
DEFB1,,-0.006717978128843469,,0.05053323235974529,,-0.010716424143384902,,,,,,0.13753513701001885,
CEACAM16,,,,,,,,0.11652271360440979,,,,,
SCT,,,,,,-0.00984971439141342,,,,,,,
WNT11,,,0.07523369288179717,,0.09868186955488178,,,,,,-0.02835497139259892,-0.02148682034671544,
LGALS1,-0.07067095901900207,-0.026096573859617913,-0.02447000474954117,0.04006565879423877,0.03055462296975796,0.014515985796807369,0.03477529203100472,-0.006445538873660457,-0.06267481585398803,0.05547984174212028,-0.019821748416836652,-0.00504762312587783,-0.020301034461855213
BCAN,0.13524992073476622,-0.03726566511999221,0.0068994511693066946,-0.059969095607995654,0.11110190966800268,-0.012576550570611345,-0.01334836419709302,-0.009773503782039622,0.0625085754520068,0.07550776317233147,0.054630367568464754,0.04779237199134049,0.04075198548969999
ANOS1,0.08766298716768889,0.024405549948279984,0.006896626529078141,0.04562909799116435,0.09610320488918454,-0.07331440099047984,-0.04807520352775514,-0.07411492536251287,0.01089081213843464,0.029607773742907698,-0.01123529970869877,0.016403692790641536,0.07464049433497424
EDA,0.0817327139407626,0.0025524293741246012,0.04844906125066682,0.039878405331477254,-0.016494116594649923,0.10944808872401203,-0.023076807667387483,-0.028581383391900708,-0.026228953689007836,-0.010750841693510862,-0.027099594169233934,0.0008828469362523472,0.10736189516485016
FGF22,-0.02952662121944681,-0.02968023257011946,,-0.023515891279724022,-0.01264488707521528,,0.004129052040484536,,,0.1345379855289358,-0.020261465768637625,0.009850594298305848,0.02474641181322628
SHANK1,,-0.024055906608710487,0.007866473453561392,,-0.012030806944817339,-0.01441725347834121,-0.030868886941541773,,,0.05752321239202575,-0.029352273533760874,0.1173326417705499,
RAET1G,,,,,,,,,,,,0.01996396659959614,
TGFB1,-0.03476016064971863,0.023593046412221635,0.059705372611466606,0.031149627227586685,0.01491983021574427,-0.02346680016655431,0.03670783638657934,-0.06351085597279038,0.00021119713161534234,0.04392115130135356,0.042810414111151225,0.025768273622222396,0.05248151437206398
MSTN,-0.0388524326893296,0.0033924200461377236,0.016041011697527092,-0.003648090425179895,0.07964987840549867,-0.026022782135488868,,0.05863957041406742,0.019045154511658065,0.12271522973114773,-0.02047675438793458,0.005290907784669007,0.10387359659239284
WNT4,0.049175116217603794,0.019220021002056678,,0.0016393954832386328,-0.014337204101889149,-0.015135251525805742,-0.02914032934803427,,,-0.0313694143981011,0.01979187644136391,0.009991817354217057,-0.03750869121976943
TNFSF4,0.007052163040281332,0.001760752310507847,0.009386598472854989,0.04960787318270988,0.0771102261580206,-0.01478015497061704,-0.03142735138096426,0.07074611888260231,0.01400569761085378,-0.008241146113333436,-0.02580638069107037,0.0502582494515333,0.012334037765989793
NTN1,0.09117298721527431,-0.028778230976608216,0.010661181651105373,0.04418105499132274,0.1184765654876658,0.044218189994618934,-0.06717339003062309,-0.07303718119152133,0.0025637744501227195,-0.03587786486773349,-0.0100362306258781,0.03970250557687925,0.08382822324949522
CXCL12,0.09147116215741705,-0.004521556583176091,-0.040289185828279846,-0.06652804808778555,0.0139434973247741,-0.049288395741014006,0.04550877029541229,-0.06107548457334198,-0.07100282837683078,-0.022860433389646297,-0.005513324393640129,0.0319502275816718,-0.012750597088682829
GNRH1,0.11181515274617955,0.006958432073308348,-0.019162094128382053,0.07225685502077529,0.011352284511715036,0.026638950557127408,-0.021584124896904276,0.015056077740882629,-0.02408368074473389,-0.024851944909480474,-0.019039800070595598,0.0295556457448738,
FGF8,,,,,,,,,,,0.05465093925873629,,
RIMS1,-0.04169363911303514,-0.011589397680041384,-0.026725104036405965,-0.0009884753090356618,-0.046925716385574474,0.024073818795860676,-0.07729683444698059,,0.02147672321288745,0.04729427456023001,-0.0043212642060892845,-0.009815489482436383,0.014427138770274324
FGF14,-0.03835061728124485,-0.015203264233591363,-0.0013857070657265443,0.041374531790360575,0.06359907341136875,-0.005020866745655973,-0.022831374949260373,0.099155643866839,0.038854599769214127,0.04228541270844188,0.0572962403161011,0.05564568803744632,0.06985727229010752
IGF1,-0.018215266407707466,-0.03394401623602284,-0.02853651729943896,0.05704013122123122,-0.03452662020326053,0.018757610080584367,-0.06745087525392868,0.02660400650918603,-0.018007741769736133,-0.018566240229051272,0.02843196616034956,-0.019959651290806273,0.07417363911836834
TNFSF10,-0.02812300794187634,-0.018298118935024116,-0.03438187374708567,0.062114382457172886,0.09475176865948935,0.0017175745440250597,-0.02019619256254933,-0.014275970117159233,0.00014134916594203236,0.06582873727134544,-0.0028198322368079612,0.03862796511225894,0.044066786866727915
GDF5,0.015142744649083618,,,-0.021486867449739804,-0.02228613763070282,,0.009096071711266196,,,0.016133225525002456,0.019078860768682773,0.016881735547370297,
CHAD,,,,-0.006001430742339111,,,,,,,-0.018810239120812693,,-0.04932125763138599
RGMA,0.14236911806044003,0.01663588419928729,0.023210354637159845,0.06704521204335263,0.08871407668275824,0.0141466121952302,-0.011427135774220637,-0.03070372290144612,-0.04456881594422413,0.12463333428541681,-0.0009722450590210068,0.048116114964044714,-0.06308322758636901
WNT16,0.00694788110076641,-0.021882113280347535,-0.012988749573294883,-0.014122257869849471,0.11073966644581569,-0.01694322463348173,-0.02914033186500636,,,,0.10988350191725131,0.0733572788018159,
CX3CL1,-0.017910324679666183,-0.0441263663572067,0.008859711495872917,0.05831377093841247,-0.013929693952842766,0.025958283229962985,-0.06029879125700534,-0.03951096440239645,0.021322262789549334,0.05328316307474795,0.000590118600756424,0.025708556972498617,0.008393843642626814
FGF1,0.0021157552914621075,-0.014860830846852668,-0.09000889055801198,-0.012071729880706967,0.0009114812520220267,0.02390877413424411,0.004383234228582232,-0.0035174136924705007,-0.0394222445930741,0.037116886744717185,0.020575890374302082,-0.018931887961341876,-0.036684027310297886
ALOX5AP,-0.08488053427968108,0.05780571118270024,-0.018015136408370613,0.024345750898940217,0.06422611806042866,-0.0754750381244721,0.05253920794191838,0.0836443094808435,-0.01932763595269915,-0.06860172745715223,-0.02902167054206715,-0.0011128768349820883,-0.022156155511013187
IL1RN,-0.020603670636954674,0.01247878099666844,-0.013283961052926584,0.041869976392419475,0.10388286208820494,-0.015598078854584911,-0.03839412542472847,0.1443929345156353,0.0047158698532826435,0.07476117989347918,-0.03353100233523584,-0.008685519369953019,
PCSK9,,,,,,,,,,,-0.0116811474567931,,
FGF23,,,,,,,,,,,,,0.06531806522155877
NPW,-0.008310604430649083,,0.04797150134004166,-0.02566070164877051,,-0.013664487453930932,,0.06479276523435971,-0.002373646982063955,0.04689806780372104,-0.045149387774609646,-0.008889558523881874,-0.03253885081172102
CXCL9,0.06286771955435243,0.0435393628930962,0.007489360716678654,0.07526004766133344,0.009493670648811625,-0.004903425917697413,-0.0194326518411722,,0.05659158778085904,-0.00792825222767078,,0.06393683493367686,
ANGPTL4,-0.029773265500394233,-0.009641064934548658,0.047775911882034124,0.03130797798709239,-0.02332484048533289,-0.016143213256407017,-0.0049555729824006,0.0837189381282279,-0.03570933055165884,-0.0027989013690703354,-0.029278858549026225,0.06285570431866996,-0.02340389030503722
UCN2,,,0.010603922129339565,,0.04234281236239869,-0.015433533708693336,,0.0763569618752901,,,-0.013199638524153094,,
OBP2A,,,,,,,,-0.03496499013714775,,,,-0.018186163558835657,
COL4A3,0.052564998761706,-0.011802949511846496,-0.04193722989901744,-0.016358626126412593,,0.008416966884943164,,,,,-0.018461191683764158,-0.015382217045511586,
NRG3,-0.04418585530901711,-0.038832228175526465,0.01845466721484273,0.0125208347507308,-0.05212063253387271,-0.03560571128559432,0.009004307611499493,,-0.016282803056047172,-0.012356519880592056,-0.0126853087615116,0.0796040650230385,0.058548926489989724
IL23A,-0.009085357218596116,0.07587537051367738,-0.019384901185438855,0.019999885576128012,-0.016649264196989304,,,-0.01395281462664558,0.10003822412843191,,,0.14857984280396264,
COLQ,0.15861028511724065,0.031116772281338582,0.017142042126565935,-0.003926219648083534,0.0058235773360393326,-0.0010042946820347496,-0.04249547923016695,-0.06741160428386075,-0.039484406466778386,0.0832835020095714,0.04074916861993748,0.012697855470783143,0.02743716541298812
SCGB1A1,,-0.022205086812537855,,,,,,,,,-0.013515160049564408,,
TNFSF12,-0.010619803396696464,-0.02010613620020536,-0.035023900042875894,-0.05674040070002257,0.06278480719617174,-0.04188917495550127,-0.03252907511806524,-0.1177391971499555,-0.159863929882178,0.048767019929915986,0.02906406753828643,0.0616046823707366,0.04714546540395125
DKK2,-0.010474036745539185,-0.0007159706223876435,-0.012502866206882976,-0.015610031887524167,-0.02423799008421654,-0.015823220328859886,-0.001456822650613959,,,0.1130320058885001,0.03256638301186701,0.10289342190282745,
FYN,0.13699295119648655,-0.027327188475702573,-0.01766524116578032,-0.024394579060214177,0.07137559757790654,-0.03274910434744601,0.06489683097670391,-0.10370092808209748,0.04901550218782068,0.03592776440107251,0.08436037286849622,0.016945059022004553,-0.05866270897118154
ACE,-0.032157835353812406,0.0013357021411145188,-0.06434185414594484,-0.03491652598315385,0.08619079126938499,-0.04313332316271278,-0.05308355169264739,-0.04815542577816192,-0.06973234407441413,0.08891461949355511,-0.024287402478549703,0.08110858077141037,-0.016296655634403582
IL18,0.026957897953244495,0.010373622277490795,-0.04080848254814094,0.0015100259381040095,0.06340284075681969,0.03313822326622118,0.09049183746081377,0.048211998076777604,-0.040550346543436006,0.040958966461749326,0.03708265514249902,0.018832900239599625,-0.07043810175004399
PPBP,,,,-0.014777323666563603,,,,,,,,,
CCL27,0.023158236852374822,,-0.029028571367882696,0.08474415578288068,0.017684654501406855,0.0037672236178393713,-0.02379131745100195,0.023585128787926377,0.013508408865415083,0.006054489066706874,0.04515137254871273,0.17444842748843553,
SERPING1,0.036186855882772435,-0.0009565091616283071,-0.018746173801148482,0.11185600533239527,0.07369792686619862,-0.05115867784576131,-0.023663773333070286,0.03529651634800207,0.019408961815736,0.0021015561226390917,0.020004843816506863,0.028118802676196847,-0.0010243599142072987
AZGP1,-0.015618863626158474,-0.00822970904962505,0.008912865296032142,-0.02511671862506797,0.06193416266195065,-0.02432959857869773,-0.08189696255150185,-0.08732027908859587,,0.0034891084550382743,0.030978980120280428,0.04825676962542409,-0.04062202313021917
INHA,0.07332614716421879,0.005058288830112626,-0.03877951069171687,0.04526094089066022,-0.008072898332494836,0.01215486123722509,0.0017697219065333344,0.020411674036192342,-0.05654026730182443,0.0037862429644233554,-0.03518397047079608,0.09720562561076831,0.010127374107662285
SEMA3G,0.03014913671741671,0.011255544493382834,-0.023228659862218424,-0.02553124907486559,-0.01185943472120236,-0.024475073995362383,-0.026901317134010363,-0.013978220517630013,-0.08140458631389781,-0.009655014760647122,-0.019379639165216175,0.05568488108613073,
OXT,,,,,,,,,,,0.12098022538796883,,
COL6A1,-0.0009527018362818336,-0.02378917517151632,0.05132918848951349,0.10024509008423779,0.12891841169639953,0.05256570342115139,-0.03424157393704705,-0.08214387049825299,-0.07635790610347487,-0.06355098057189298,0.01630144408704829,0.02183696636066726,-0.013304188842974284
FGF17,-0.0017150626370810123,0.0025268379591826253,0.06815154994977896,0.07289064866599626,-0.020044161943249206,0.003399739821690684,-0.03427914817491978,,,,-0.0312120452465032,-0.017325836055290242,0.0781006135070401
TNFSF8,-0.02733354339040481,0.053022346332241524,-0.015717519046273894,-0.014777319836191441,-0.012843352400642234,-0.012635502111384544,,0.12878344564378102,,,0.11085642939538351,-0.00823861243280828,
FGF20,,-0.012546582503860891,-0.03910841115479036,0.008575279853200229,0.01571625340411576,-0.028748388715047885,0.02927311179227463,,0.010485065716808793,-0.03972984001252761,-0.02434916354367708,-0.029827631325299264,
ICAM3,0.09672532331763478,-0.056252041226389604,-0.013281636122678195,-0.005988913818326481,0.06924458046103212,-0.023772729061164104,-0.0356322430282871,-0.027259272748569645,0.047073768363265704,0.02842857910878815,0.0014653279589530953,0.07325202774914176,-0.04985089111596543
LAMA4,-0.046338182672293685,0.06306059378857748,-0.040039239351374475,0.06736785234939206,0.09414070760361248,0.03913189542805411,-0.02010682471947206,-0.038269132157590514,-0.13459309848027629,0.044224538482619334,0.0011621341063898425,0.045546345040280885,0.04697027348711504
INHBE,0.056349433831369124,,,,,,,,,,,,
DLL4,0.00725893711875798,0.018192787672504294,-0.007191163333235209,0.0021674124013859354,0.08203973168438321,-0.012807251197913806,-0.02711141555358366,0.04077025476433068,-0.09618807736113041,0.09891812252874563,-0.02847794409483018,0.07119472148567198,-0.04660238557868989
SEMA3A,0.01125187416839149,0.010385059469208487,0.028802247301051995,-0.016012893052198097,0.07550666969502857,0.018631364515772894,-0.03081701183954321,-0.025996961774348407,,,0.07305210993310411,-0.0011304703098024903,0.10302670595448774
RLN2,,0.005984223687500916,-0.01586200612074191,0.027483919783115096,-0.016494114468261316,-0.012870836703429209,-0.0037497883336664343,0.016778394779933703,,,-0.013199637068614479,-0.019995958629093286,
C5,0.028939790169074033,-0.018866760428787176,0.04671697666586488,0.05251589682799898,0.16472780094709982,-0.034908271407972,0.07454489127904539,0.05702086418290395,0.02251407064664523,-0.0061134566820460765,0.06294202844835121,0.0014242005745956554,0.033477452424404704
COMP,,,,,,,,,,,,-0.024701540179339516,
EDN2,0.028547567958748656,,,0.05488199048140881,0.0037952501556381955,-0.015629484905507723,,,,,,,
C1QA,0.016961003809668463,0.035895342414292035,-0.028693480363937016,0.026142428919779047,0.05880233776111119,0.0280607937004461,-0.007425736025453351,0.07158542588743846,0.04229688116254381,-0.00786275177566387,0.026454006680042382,-0.06749201384413585,0.00829020802735012
UTS2B,-0.009870917037784201,0.04826535478982501,-0.01586200602961286,-0.016207976085143627,,-0.011125454252332205,,,0.037555405382160206,,,-0.021305654429026537,
COL9A3,0.0988779577807956,-0.023594427936594078,-0.012639946261252364,-0.07140548223674675,0.07820467031882695,0.01615793607946268,-0.06497781121316706,-0.0366180039135109,-0.02543313861658843,-0.0556012888680091,0.029791782604053026,0.04095135234077356,0.0020889774975749015
DLK1,,,-0.026400570166270527,-0.013200748933367987,,0.007241169919703356,,-0.13596643845240192,,,,,
HGF,-0.0018716022023483843,0.04161925858670189,-0.00402129008220057,-0.0009388372311971099,0.04428783448882772,-0.039326864801843775,0.0018089377447654646,-0.020195786357867427,-0.052624210246064444,0.04110352852261858,0.08210620030411231,0.056828996751257035,0.04444525998287278
P4HB,-0.051884962188152584,-0.0050348245049000855,0.027862379191217437,0.03464524028623043,0.11806591639267215,0.02927966443719418,0.03355239262400705,0.006813219470363046,-0.15525751635303806,-0.04944841816634531,-0.027774649303538783,0.03077371844387012,-0.02386122644484699
ADCYAP1,,-0.022210417459412532,0.00446624120369608,0.03015845778537004,-0.03998168537940908,-0.021334800704147203,0.006090702354000797,,-0.04879636634982961,0.03573166314576348,0.01729718796886929,-0.03063330543773803,-0.06058996433116815
GREM1,0.01220292393726061,0.04151994002980818,-0.013709746047265164,-0.03231284599191551,-0.019842870460424992,-0.0013620223090134388,-0.009448768712392858,0.04127174266434408,-0.06773326617384759,0.0618813361975128,0.027133157548405736,0.01936410951710154,0.04641982498492985
EGF,0.07486623591188965,-0.050055013143284255,-0.010097576153493344,-0.030116826640148243,0.09612924960402407,0.031511849009207546,-0.027938136411325684,-0.07954375548115163,0.14172065300131254,0.07028896528532935,-0.016618924846766484,-0.04577775572940133,-0.04256294476591219
VEGFB,0.040356074757691714,-0.029748172036353465,0.008591764528150383,0.01293500662315472,0.011369657862593358,0.043224095159485,-0.000871567548793159,0.06764422713819962,0.07987239385358437,0.0014062185650023263,0.015053109889131113,-0.029087262795922865,-0.06805686761954217
FARP2,0.0415628761969508,0.040811146888581916,-0.008642970751089166,0.04773353256523684,0.06655076031066194,0.009207639762991228,-0.014305380647765834,-0.012077317752027758,0.10930364347283089,-0.03360152248736744,-0.00246723676781612,-0.02671729069945938,-0.061789037218549406
BMP3,,,,,,,0.07685871161483968,,,,,,
IHH,,,,,,,,,,,0.10195840706041476,,
LAMA2,-0.011282663148045526,0.004074861847244155,0.04388829652735668,-0.025077035882457122,0.1029761730342206,0.0311379439328309,-0.00979119093113501,-0.006449799219706798,-0.03063261986297313,0.0860559546664832,-0.007381996649815207,0.012672784908917859,0.013082414706921789
SERPINC1,,,,,,-0.011903231011951185,,,,,-0.012876851040162791,,
NRG1,0.055501181163316926,0.00020896358235033657,-0.02774016107464197,0.01905565801067977,0.02804501436485906,-0.03655698084732355,-0.037462174960406415,0.03363811384461057,0.069159368005725,-0.04645670694966522,-0.02137511978854286,0.050256966067126124,
