,MGH258,UKF243,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
MMP2,-0.016883171587085473,0.018039208538335745,0.011314526971841382,-0.0763275716405186,0.13979161767184356,-0.020316066040855108,-0.030283030488619654,0.0748079839675625
PPY,,,,,,,-0.013179238085847584,0.09199834541301853
ALKAL2,-0.026732120746398066,-0.029167819745166496,0.09784996410933258,-0.040157342870952205,0.00715934186863613,,-0.01615733137067606,-0.04809101182281095
CSF1,-0.030674048319150365,0.043609105870553014,0.06396428827355775,-0.043726784007866545,0.09526454065522179,0.06377218341933912,0.04749559969690006,0.07168644548969096
SEMA4C,-0.026515060868702284,0.0388464591119198,-0.005279767515231351,-2.4452081259000653e-05,0.014693323992266562,-0.07046408590513793,0.042621448656010794,0.0019054972057071017
BMP8A,,,,,,,-0.006853745386278683,
ICAM2,-0.029163517568242744,-0.0645420634531204,0.04127160293814811,-0.019669569512992768,0.17511398634696035,-0.0011075113638635897,-0.0026881107586605407,0.03601198152505632
SYTL3,0.02355077304205487,0.0051878444225029255,0.01979210018952399,0.03642338330755618,-0.019166045059346028,-0.031845245744331556,0.03455325464618908,0.06067183821076161
IL1A,-0.020742653749593908,-0.00025256834503311487,0.049776786742786606,-0.023500123243547163,-0.06147668814347209,0.03442649517511095,0.009776902942573365,0.13629654745915484
HLA-G,,0.06294360298143929,,,-0.03873328236754302,-0.031398477962360456,,
PGF,0.04434019615024178,0.0015169974788580799,0.0020023964646047007,-0.012378938948783162,-0.0029326919200736287,0.031450781063441485,0.011980603034019125,0.021565564375524277
LGALS8,0.0022196477298298107,-0.02215476434383477,0.025621419436041223,-0.004265994556916966,-0.027345515274782024,0.07408275382071622,0.019058322629333446,-0.01940319679245937
DKK3,-0.018431084925125848,-0.004552402585691396,-0.03243929230024415,-0.02256024267539057,-0.006143680986195054,0.022144119256305828,0.07052987230252046,-0.042376876410255504
COL16A1,0.04143459957600564,0.07677287446519031,0.021305100102450774,-0.04979247489538249,0.07423468539756065,0.016123025300893178,0.0228220238377463,0.055192571420671035
TPH1,-0.005148293577385152,0.04811268919323732,-0.017458092460875325,0.07514224893042916,0.03738556151869718,0.09828036529711422,0.015482790506095209,-0.003847936139226879
TNC,0.021420530658837516,-0.005698370996987532,0.02588481437942922,-0.04376160411500816,-0.11701980800986772,0.05077176104599858,0.05310387478149837,-0.004184385234937139
TNFSF9,0.1616747888916791,-0.04188375931038655,-0.039409981080113614,-0.024965044734162868,,-0.030533171147153145,0.04056169017319361,0.038518789556199313
C4A,,,,-0.012934666605944528,0.006276362768539087,,0.08213468828598172,
CNTN2,-0.04841643929411982,-0.03062937726198756,0.0439083045667822,-0.052485118492814155,-0.02274878310891078,0.016828206302061836,0.07870819659787293,-0.00534836736860483
F7,,,0.08763238823397439,,,,,0.06599597048816631
LUM,0.05415534643455231,0.03941548761464529,0.001185615564704035,-0.023190230916693415,-0.004842480195284214,-0.043797359717940305,-0.031087755457301757,0.06856826420109459
IZUMO1,-0.017057252573481896,,,,,,,
BTC,,,,,,-0.04735637811529262,0.025755741530086397,-0.004585976383309572
APOC1,-0.11665534565409591,-0.08430998713329133,0.03673767096884142,-0.006881768175151043,0.02469935444226985,-0.058464964875528935,0.037196765798411004,0.006989860653275947
PKM,0.015163321376299624,0.1444487243049225,-0.01528039222612857,0.03142715880502336,-0.06524102066764065,-0.08639848728060046,0.02637352957242241,-0.04194286388329222
TNF,,-0.027933359975469686,-0.02155369209597283,-0.006869646060607302,0.004323432683223961,0.1145033431358725,0.05482491602347921,-0.021416989596844533
GNAS,0.023525128892801176,0.050211901010221105,-0.05260733471503999,-0.020776630949721923,-0.024356677741012918,-0.08118951408762437,0.02643531575578573,0.02962214739138857
BMP8B,0.10823570552383138,0.0327175264151701,0.023522767007555127,-0.04068637936053099,0.002726013857443598,-0.03980083373356704,0.05432283668088945,-0.05128564274959173
LIPH,,0.04756115943719197,,,0.021885130884830354,,0.04614838975269823,-0.034150924995597395
CCL28,,-0.022315192438756144,,-0.011669293754575687,-0.03522695624437753,,0.09225203980787192,-0.0006612849034065431
PTPN11,0.021881804544039003,0.039829241756918356,0.002712943824090819,-0.0038975558611372397,0.0438748656993928,0.01862595155315516,-0.0032825190768866206,-0.03121548251779777
ADAM12,-0.00247963424380921,-0.001192301367598179,-0.016926084779901752,-0.01789855736056251,-0.05072132474511038,-0.008828159696742218,-0.001449992993563218,0.06648679709637742
EPO,,0.07739736534589954,,-0.014714572843683106,,-0.019808667737501832,-0.019995323162481485,
EDN3,0.03070924429347653,-0.030797528074201684,-0.02602171862584035,-0.014866405336821324,,,-0.011849195472147267,0.08733636536049547
CCL22,,,,,,,-0.030898014077393576,
CCL2,-0.049653032461633814,-0.01795399181747771,0.00997362489707879,0.024045360192966228,-0.061201944509236,0.024924822472125772,0.02362805974573126,-0.03115711719755345
DSCAM,-0.009782855528538427,0.012505000149784782,0.01707549394304541,-0.024947841081707563,0.008438096202058694,-0.07643701598058443,0.056836784227660246,0.042105061317679965
ANG,0.0018281860123857518,-0.024918527856948015,0.02525738130271005,0.10304016021198453,0.011430301786608248,-0.05071510538421488,0.008223359661059462,-0.025780140229754753
FBLN2,-0.023505934415567167,-0.028709747277399878,0.019722311707635786,0.005062875009641152,0.015264888063040395,,-0.07566705062611777,0.054692634177327594
VTN,,-0.02888835773147205,0.07331722996003079,-0.012226924120504891,-0.03362968710958684,0.09953441464461754,0.007395193690635068,-0.034717307361507244
VEGFA,0.0650668721187823,0.13106978259990532,0.04986631187983651,0.04078639954075777,-0.10745586681365342,-0.09392762181925948,-0.02528416531793018,-0.03861298640046836
F10,,,0.009384408347158984,,,-0.028269202877940824,0.036493672455151775,-0.02819655307900015
SERPINA1,-0.02923311653207932,-0.03979195398542375,0.0304999335265292,0.045335598789745656,-0.028729386577300002,-0.025869757506087516,0.01111442737994815,0.032134317131544354
VWF,0.0755767633428353,-0.037861579683720385,0.046333544199312925,-0.0017138318078156831,-0.014392369594009745,0.01790540533052567,-0.03167367826171153,0.009752527743335267
GDNF,,,,0.07765814223213205,,0.05706059028700933,,
VASP,-0.053172563086006853,-0.021861705048700362,0.05257028692275826,-0.006553898183129876,-0.06304152626695425,0.09607816355159614,0.013293100166593507,0.03556143786401074
ADAM15,0.023842253668569253,0.014580669498603132,0.0897096858078312,-0.007653074172461842,-0.05393432164845863,0.07180378121756639,-0.020656865604388473,0.00471719704227484
WNT2,,-0.025947698969552097,0.06974723144107717,0.08504444386051761,-0.04288745165488327,,0.08232197680757215,0.05091378268805243
CALCB,,-0.02715823797225518,-0.016234312779756885,,,,,-0.03299420184288399
OLFM2,0.008872849914937881,0.02185180914681172,0.01194987263240309,-0.01694141109672237,-0.023195384751129953,0.01639361527585421,0.10548825523729016,0.03323717816091942
MFAP2,-0.03038218049404557,-0.03481817491596404,-0.021552129177825903,-0.024586233646120673,-0.0033212173433019585,0.10245647743037448,0.024088764571606504,0.08885362197970988
HLA-C,0.0867033371203757,-0.022721713426872864,0.01889133866197543,-0.046087752020904364,-0.035037285277252174,0.13317466101942405,0.041465620324157924,0.014567554647221741
THBS1,0.009315407127681988,-0.028147916173567517,0.0546207379886228,-0.023057281327354975,0.028377845556143554,0.050875099862386024,-0.06091124452748899,0.021196665305159464
HSPA4,-0.007065087647431413,-0.02459244123247812,0.03591174775581692,-0.055083325095431186,-0.05290802880019458,-0.022701970190751278,0.03968624470861254,-0.03449756648266606
LMAN1,0.06786134954094998,0.008562554154446404,0.09216866505105689,0.018428784617433892,-0.006654633582106227,-0.014457863837674027,-0.05709088619177431,-0.05346516001341761
LYPD3,,,0.037314196884153876,,-0.014148493560160033,-0.019219184280915336,-0.011053685342105726,-0.031192292846192196
APOE,0.023994856065057663,0.03122285016162877,0.031428858664320374,-0.019198540293210595,0.04806706533922744,-0.05996509242779087,0.05264962761720925,0.006832652020437203
SOSTDC1,-0.01785106619968082,-0.015418171535613088,-0.04499744233619242,-0.02237479909943039,,,0.06576574925607793,0.05551802463522904
ANXA1,-0.07053905221215573,0.018957552206626725,0.005220105629215879,0.03839836736143745,-0.028060530372307945,0.11539016821369313,-0.039664130548948996,0.02255435873190217
WNT2B,-0.039802047626610694,-0.036002919682148554,0.08504614364248803,-0.009044112610606971,-0.03461005178569861,0.06619876796837378,-0.011979406413432871,0.04358055872055592
AMH,,-0.0447280042248333,-0.033306504280537205,0.008428515947336578,,0.014951260235758832,0.03621268761512106,0.012422204939482711
GDF10,,-0.025322887969362037,-0.02615908195461039,0.036367195340727625,0.07406076507587102,-0.027317175227988866,-0.02808615262394698,0.023597825997821804
EFNB3,0.0361230543281035,0.010645205245374467,-0.012882780633568574,0.05840282436130637,0.011542557998598187,0.10401788320461393,0.030394482307379744,-0.014959113947926685
LTB,-0.019969711983670518,-0.03079752132694848,0.0625692575609598,-0.0020649651518571256,0.045972915012394804,0.0660177506485887,0.03304581939481377,-0.006356602623560042
ANGPT2,-0.004919077574350342,-0.05858122537988781,0.01864619893689305,-0.07090752541811761,-0.017025982782283632,0.11142099404203919,0.02993222613322617,0.036455707431299784
ADAM17,0.05454256144101972,0.025300497246202796,0.021677345101336863,-0.029338126693264837,0.0356089785034342,-0.037915066789871756,0.008859026050495836,0.037269827219328595
LRPAP1,0.0427552290668801,0.04346690202866392,0.03414203250687573,-0.011651078840212964,0.045852202767191534,-0.00494282157154541,0.01675126121110447,0.06887914892125738
NID1,0.06575885030628652,-0.05130555517712171,0.013065560767034082,-0.038974439086751696,0.055637065657942755,0.06836176110329992,0.006578767049422274,0.05761274970376658
MST1,-0.0013866778537442873,0.014511078432244738,-0.007514923633553422,0.059483933850138546,-0.04758314022861726,-0.061916520812133315,0.03483735340493695,0.04698302017625487
IL13,,,-0.016444217967061008,-0.01725739912598402,0.032962886750851135,,,
DCN,0.024780337703457254,-0.007333080324906982,-0.009253405742307097,-0.033350684606366525,0.009076801467301924,0.0679134753542445,-0.0693405666983898,0.06375474762173299
IGFL2,,,,,,,0.015205402000300605,
COL7A1,-0.028818777143470954,-0.030459280667013748,-0.002328710509098457,-0.03237441645245778,0.07253424726584153,0.034847864659596266,0.01487548632356988,0.06564199990609937
CALR,0.020368070840273148,-0.0837269079446982,0.04162157039195851,-0.06511073809153235,-0.040838409128879954,0.017801404047546376,-0.015402173840090122,0.02536939628399508
PIGA,0.007235859176543801,-0.024425838129667792,-0.042368079760000475,-0.0336002372836675,0.09401333905148035,0.046723352298040775,0.04355747962216171,0.11086042741639081
CD200,0.008446960736050049,-0.0473772823809651,-0.00685142153955598,0.01033320387460202,0.03406342148887189,0.08586708438839978,0.08146902633971943,0.031195154602866013
GRP,,,,-0.014866407574326217,,,0.04741627624118107,0.0628167179420323
CDH1,-0.001414654723331294,,0.048442493557385266,-0.024192998938360105,-0.001205702180448741,-0.03582930391944928,0.047487000186633176,0.023587500343066548
LPL,0.03623334299521754,0.11637670216183744,-0.0018668868415614875,0.0010917464782029648,0.05966678583472429,0.040067891421261055,0.061149026809137835,0.09276713597812725
SEMA5A,0.06663987794761818,0.12224478139696503,0.04786863676113439,-0.03246100891749078,0.11141686670096042,-0.01024149478311863,0.03786325425310172,0.08715701916854253
SEMA7A,-0.030464318860137802,-0.00948030472428422,0.0848550562127815,0.01975366790422277,-0.052417085508227004,-0.0316263991572504,0.07865555961076005,0.01101929441327271
SEMA4G,0.04311757488828042,-0.025002594161277272,0.01803617770575531,0.09877941681985132,0.10678376980623802,-0.050081426805796525,0.029524153735915687,0.031984894768510914
SEMA3B,-0.0532379243948659,0.07402376631921113,0.06546292846348004,-0.031408117086020905,-0.004641332926213785,0.0660207334824104,0.02207582110034045,0.009559310352374685
RPH3A,0.071408946013985,-0.002210508879069321,-0.05148894203717134,-0.044031649900823165,0.10611941440565363,,0.016128649601297392,-0.02112171960157594
JAG2,-0.010724917615579928,-0.050097783792639794,0.02959513629548053,-6.104610830867867e-05,-0.08993974923241557,0.12338775295319976,0.009884590393629595,0.08521131744379332
CGN,0.07534939046330212,0.05592611959024345,0.004372706998024338,0.022156753572033342,0.027932454545961074,-0.027966375534964852,0.025959997079348377,0.005218462397293626
GDF15,-0.058798115113926526,-0.0665128502061198,0.00994159622210724,-0.02393468889205869,-0.04958813201229282,0.008796809614961315,0.08968821339155711,0.10372801414536871
SEMA4F,0.013081864756094418,-0.003350334828477328,-0.022437572890899198,0.013322592908297947,0.07539635328734555,-0.05530020229725184,0.11699353787796579,-0.010729674777515779
NXPH1,-0.07954997524906879,-0.0084733527218606,0.05520323767858251,-0.001973480024779789,0.10214297497396879,-0.007366983841957471,0.09798622624721282,0.05812659716988573
ARF1,0.08838121759357873,-0.052181873241315214,0.010422044478910767,0.0005726910004523908,-0.09957971699085183,-0.066809327677557,0.02052339943107911,0.017378466431658628
DSC3,,,,,,,-0.01999532923185231,
EBI3,-0.025124307554266027,0.07498114803637967,0.03174062135479726,-0.028136346220056174,0.012551325033796093,0.05421407938100943,-0.0318514509341053,0.033993484728184906
TIMP1,0.05730359149915038,-0.06682137433185473,0.010503051207331901,-0.04191632698981415,-0.09197138887445805,0.007018909526104803,-0.050957060805648796,0.0010799652872020874
SEMA3C,-0.05158118443751712,-0.018213660160973432,-0.04645319204444841,-0.007182081971140083,-0.04063673240897749,0.09074358414743067,-0.02956209064940877,0.08050470272147982
GNRH2,,,,,,,0.11246642684848628,
GAS6,-0.01961134525918819,0.04876751383525677,-0.00607113246205275,-0.0063128521247656265,-0.0007049416302924449,0.047046086100667545,-0.04001364600410829,-0.023508544748410173
MEPE,,-0.026255070017165334,-0.025883716242488256,-0.02726067594793388,,,0.01663793425844351,-0.03504791072586144
SERPINE1,-0.006278677110303122,0.016510272498317796,-0.05695347992130573,-0.019322075165860604,-0.09942045447453278,0.06713248268046135,-0.08616883334685407,0.03452578233517003
RSPO2,-0.018860675110455204,-0.05279323201795154,0.017752221594448357,0.07382447916276605,,,0.03618363179249393,0.03674248930804926
SHBG,-0.021189037313689346,-0.03622781806330318,-0.023498028593313344,-0.011857960670800726,-0.03308240661737284,-0.05604987297085524,0.08880438071879519,-0.012109044159425429
LGALS3BP,0.07259046233324706,0.05382454365896571,0.0639200271725987,-0.01786938196016433,0.12150364980872569,0.0635900577096214,0.026667175945116393,0.07596837447275258
LAMB1,-0.04663815443124146,0.023171245099647176,0.018639699249232367,-0.03342974840086865,0.03589074053117513,0.03009479908331575,-0.0073867427302376125,0.03247396227322791
SPTBN2,-0.037612921812443,-0.07046755503392807,-0.06821189341513086,-0.027562044719984108,0.07217935205518795,-0.04195840899657394,0.06876066446276309,0.08663952283812276
COL1A2,-0.009609945093565603,-0.053061788336540454,-0.021024141341979805,-0.04409241414763961,-0.03597132579999161,0.07231893842978863,-0.06592887257026803,0.06038080648645921
DEFB1,,,,,,,-0.03318868357206519,0.06740351643441234
CEACAM16,,,,0.04271614107711045,-0.04108334605943773,,,
WNT11,,,-0.01602183385998608,,,,0.03429817072967425,-0.02387106834948783
LGALS1,-0.12673157037805569,-0.03120157881132117,-0.02815407293274505,0.014818283174521768,-0.15797572861532702,0.03013743495109616,-0.0550086372840383,-0.017982227570141777
BCAN,0.06170473925563573,0.0407457061804629,0.03674233014156139,-0.06744786645575684,0.15993371928698463,-0.05074551057482266,0.044414566350583884,0.10999372347555868
ANOS1,0.007659786281444262,0.07973303271180429,0.010361782049108228,0.003385921451071482,0.04119681884587646,0.03842287012545067,0.01250630734585085,0.07333576481864866
EDA,-0.026551889863046164,0.09397063822055782,0.0017030223092371077,-0.025903180637440345,-0.04632666806220858,-0.0532638271501741,0.03097719834517401,-0.006559995182388313
FGF22,,0.024957128845309075,-0.014686118887141764,-0.02690409222010575,,,0.01836169994726729,0.08850551547743557
SHANK1,-0.022479574409337878,,-0.013972909370314018,0.024037212792855932,,,0.13174149017979933,0.07706159916385036
RAET1G,,,,,,,0.008189737496532602,-0.0219841248555988
TGFB1,-0.03956415492073073,-0.056691440517230955,0.06865378989863558,0.06766990420016489,0.024039942567353145,0.06101973008110256,-0.04062816620105877,0.08172857058860991
MSTN,0.0014436812216203116,0.1398294712238552,0.03469771631738534,0.10609448896594026,0.04896533985534527,0.02566920719594987,0.03528187515795705,-0.029727091610100474
WNT4,,-0.0288883540760776,-0.016651622327435913,-0.0164502728739987,,,0.0038749383086415074,0.020983395617491744
TNFSF4,0.0934600736039033,-0.0010850674595540627,-0.02643198396711864,-0.010350369018257012,0.042383515586557244,-0.04690167699539648,0.007957540309858948,0.10351991090265968
NTN1,0.04167004850777605,0.048864384584934244,0.048562165068946436,-0.019116004410804292,0.085191142454136,0.065885683395913,0.06863534070600474,0.06128824093596764
CXCL12,-0.011485446190720816,-0.06864247130085903,-0.04554013872655958,0.008626109455103904,-0.07076050509615534,-0.01159626432047952,-0.02641043894348936,0.07173435466223203
GNRH1,0.0036556118383175183,-0.016049514753408742,-0.03054500273669891,0.06606381052611698,0.012993309462992394,-0.06769113179462352,0.009921889310768036,0.0031727828842863168
RIMS1,-0.02410290851818481,-0.045278115291248894,-0.023888220561873917,-0.027108127183134913,,-0.03777038092521235,0.01937383930643494,0.03442859160749446
FGF14,-0.022713897994711456,0.028544690661397792,0.06520735853788574,0.01030230630030654,0.08210032027111315,0.016641393489739375,0.07414541484488857,0.06659524083535562
IGF1,0.0008649097110631702,-0.02488718765090627,0.07276287060163414,-0.012457740938966453,-0.022594378445085203,0.050354598775485586,0.037652419942333766,0.08238221354813242
TNFSF10,-0.0353557761670145,0.12766076461690345,0.04086784929723305,-0.03246728594665866,-0.0775745475455115,0.08362723735325361,0.048812413317660786,-0.014169516506535059
GDF5,-0.018860667665971383,-0.04376356893729593,-0.0258837318856905,-0.012043795215614626,,,-0.025255983909511462,0.06869099358225594
RGMA,0.010068960144376879,0.046087407349926356,0.045009333849182175,0.026688660893842038,0.08944385782520724,-0.025866450703455383,0.08533952902945859,0.07559425056199573
WNT16,-0.005671308527012593,0.047612180270597895,-0.042028571955557856,,,,-0.02904434463283435,-0.018515478328102943
CX3CL1,0.02697948997755058,-0.10144417808459708,-0.04038935644125476,-0.009033804115624246,0.029257228182399266,-0.0016737982783477,0.05457611969249154,-0.0022034438556728184
FGF1,-0.04487355372453708,-0.04510760089410133,0.0598582158466514,0.029693286650242394,0.032116380773851975,0.027137680747768005,0.025972837201525528,-0.03666185502504006
ALOX5AP,-0.03847561200550762,-0.08037554889356968,0.04882373962996931,0.05395659677836396,-0.0493036707857847,0.05260871717297723,-0.00660914662370582,-0.014943964404394055
IL1RN,-0.016784799916240618,0.03294682596686394,-0.01491662183552737,-0.012934663758691843,-0.06200296505794166,0.008758669261289638,0.009221141231929155,-0.010764127907638123
NPW,,-0.027083799783252642,,-0.014406399241377515,-0.031390955629098966,-0.02557938463040355,-0.00576135271816587,-0.014969155290595467
CXCL9,-0.041078539439397946,-0.007463448926049907,0.02502315229975961,,,0.03398887018420386,0.059175119669634055,0.014705325039046266
ANGPTL4,-0.049462090569900904,-0.004527563835063338,-0.013880731727709254,0.007325882229657098,-0.06017950629183571,0.002712769389803571,0.009905737385569519,-0.015318272699239929
UCN2,,,0.15292231524056,,-0.03824897815721146,,,
OBP2A,,,,,0.07067682151688821,,0.014066412106805504,
COL4A3,,0.0026158090593328014,,-0.01631218692458139,,,-0.03633135884817975,0.011172677154683643
NRG3,0.03452552286979755,-0.040634441572189255,0.0007824883889095039,-0.016938190143158918,,-0.02731719252646079,0.0706590559836889,0.013135332136622173
IL23A,,0.08521690490939281,-0.019336912376202844,0.048385988983475396,-0.041540262337558455,0.09210918654339119,0.07412555925384033,0.003560993580389635
COLQ,-0.030624981751327184,0.029577453866463703,0.011420218278489887,-0.017115576360869078,-0.03812714657720102,0.0859099313811733,0.04796777799046427,0.003164209175541025
TNFSF12,0.012909879059949366,-0.032430488138722895,-0.048920092514402665,0.011576866889268416,0.11326366323229282,-0.04249505712440099,0.02158796186525134,0.0494875108075061
DKK2,,-0.04021130132355805,-0.028150666893646974,,,,0.05730489753215259,-0.022626447596532043
FYN,-0.008616647443157268,0.060768277964518745,0.012619350036758868,0.006379629760345989,0.06849896736846944,-0.06019903802956179,0.037737757201176045,0.05601323267208911
ACE,0.01398466277382529,-0.0536594054152936,-0.004625449835819576,-0.016487803121201104,0.007728640456862087,0.10463820237057934,0.0026655928407678044,0.07074369229752069
IL18,-0.07472666639179654,-0.027903247606544657,0.004520861318904643,0.009207248202486988,-0.042490387306173494,0.06680941291664558,0.029920308532081545,0.024497791851516786
PPBP,,,,,,,,-0.024639210920153604
CCL27,-0.01910529510875235,0.006822344369045973,-0.023731160094176716,-0.013601985178292112,0.10864452553885384,-0.07043281928533693,-0.03568193119905402,0.008460445592713382
SERPING1,-0.03568820611419169,-0.01598015751687825,0.018953081122894563,0.01793273928158927,0.043629489479444554,-0.030229544463642413,0.025454316905308576,0.027504409836486297
AZGP1,-0.04384573801816731,0.0378179594496321,0.050129741561575465,0.021639622298980993,-0.024035751333535537,,0.048739939283559214,-0.0559834467221462
INHA,0.04688291184565336,-0.008418629331289614,0.014398714749047054,-0.014918737645801705,-0.052302376159993634,0.003990488180554932,-0.03335912771290655,0.03549436111868926
SEMA3G,-0.012034473987875674,-0.0366876801563414,0.09037520345546386,-0.018407287697329817,0.0026192289339570618,-0.033478808817046665,-0.016230568438232246,0.09160851325851185
COL6A1,0.009058780037543379,0.04180855833611226,0.04167998667808567,0.01870835457142419,-0.02859607564646428,0.07559313903947085,-0.035796714488443244,0.06726784110914874
FGF17,,-0.026559207124596695,-0.023279839791425627,-0.017125297583058526,,,0.017446088296713062,-0.01133758770887253
TNFSF8,-0.02074265365745186,-0.02008087095790699,-0.014916621962958747,,0.17850689320458096,,0.02182354799514159,-0.009124466092638037
FGF20,0.12877330350360022,,0.041092519129226214,-0.015748687603219732,,-0.03307007215533272,0.02326205414086974,-0.02053915326409356
ICAM3,0.0020272218748838035,-0.032278449864281335,-0.01160976801887775,0.005623848941995877,0.0413336731403234,-0.0360839251070189,0.04721587925789394,0.022280705499265287
LAMA4,0.08547481314161766,0.027594927162558274,-0.018496814388405593,-0.05043619973579092,0.03255367316075853,0.07697959002537039,0.019942012663341366,0.10816670296691629
INHBE,,-0.03158474099424683,,,,,,
DLL4,-0.0024072491299616514,-0.017553495243576713,0.03239200340006985,0.007422493510607179,-0.08348479545455766,0.04555142501255889,0.01750705913689922,0.10626866102917149
SEMA3A,-0.050806540816854526,-0.00040163777375072136,-0.03474388346067786,0.03002228495429574,0.03454354542316561,,-0.029016079722435403,0.039329606462616296
RLN2,,,-0.019156717223185377,-0.01240747222714179,0.05032737850111236,,-0.02469508516068226,-0.024129577257066753
C5,-0.0017725991237917925,0.07700680698809675,-0.06352218313247102,-0.028743709329741296,0.09590924903789745,-0.076674703110152,0.08044238264798634,0.04903646040691709
COMP,,,,,,,-0.030506496319774822,
EDN2,,-0.02715822914454039,-0.02038733022959546,0.05897575686509607,,,,
C1QA,-0.06769577585805667,-0.07422597203856013,0.07437643902797318,0.026605611308917563,0.02897004871340977,0.09858885505587575,-0.026815078513803256,0.09858052517143794
UTS2B,-0.017590200988214257,0.03179295702316375,,,,-0.031398501605834024,0.037777367973596536,
COL9A3,0.045775649188641014,0.006611568685968975,0.04866912406381514,-0.03238773884211794,0.11430718711496489,0.09345875293575776,0.0063313989418928825,0.0023299163344335516
DLK1,,,,,-0.014574760348421914,,,-0.0005650863556432597
HGF,-0.045045845195285886,-0.05553370107753457,0.06395212570193992,-0.018897959144046947,-0.08149609214724943,0.021296940153631948,0.11168253763397994,-0.04237686983677681
P4HB,0.03806228064152624,-0.07685976347789694,0.06401427378183885,0.043574547150222735,0.06797496630157403,-0.08461187426413964,-0.03765854847383311,0.02068012521545622
ADCYAP1,0.0771648096250661,,-0.01662926442172988,0.0009429944763799853,,-0.009360775112739897,-0.02667697528261196,-0.0497252862167427
GREM1,-0.0635461708531339,-0.021594488088529994,0.0758671750629658,-0.026046141078480325,0.027870496419904543,0.04774623120628863,0.026012913887755628,-0.052148691933071416
EGF,0.022139351216560216,-0.008938683542398186,-0.03488179158446241,0.0069596067574607574,0.01780210806640961,-0.03307004422160697,0.02943220925334659,0.017435395455442492
VEGFB,0.03347001240432885,0.013891140003436792,0.01371405906387248,0.0635841928554807,0.0583329595360966,-0.08277699212531245,-0.02533439332079767,0.048056196944887
FARP2,0.04412884249098755,0.014781740125650013,0.014867728519621906,-0.014371747053887236,-0.07857672388821672,0.009217751865747817,0.04475514914847967,0.025191545444817234
LAMA2,-0.03826232973046542,0.05412493100473937,0.002907268442400765,-0.00939797716996482,0.03665655560323402,-0.00576126868590157,-0.0044098311996737406,0.08817308724528031
NRG1,,-0.021909755469391137,0.02606269385071212,-0.025060160532035736,-0.01855113359729352,-0.010056280881016393,0.09525983358140137,0.025067704048417544
SPINK1,,-0.050674653563461604,,-0.01240747222714179,,,0.05020762937315479,-0.02345271079461805
EFEMP2,-0.008083742672732461,0.08369539536870131,0.0026285413523342545,-0.0043075666952713445,0.0008090920560186685,-0.010029655131082832,-0.01961109265358734,0.0757322532696717
SELPLG,0.05741028898592198,-0.049820587329265455,-0.0035342386293355033,0.008635000473918325,0.02532993960773814,0.0992198596152391,0.03873261031476438,-0.006461911441026823
GDF6,,0.13743725050662467,-0.019156719289623876,,,,,
HLA-E,-0.0223202192773077,-0.08623111856405427,0.004811298079388658,-0.007155785273294191,0.00047730707860651225,0.07417987127525609,-0.009227017243886082,0.011869728944631503
PTN,0.10095054058637674,0.033838923641804276,0.03177764525227287,-0.06019317502584027,0.1337215804418732,-0.051699371613610025,0.09096651750114883,0.10643753171004794
CD274,0.018292090501130932,0.00780271444516799,-0.01343609362693441,-0.02041948854473056,-0.06193576268142522,0.0778651196759263,0.07104856450934978,-0.03031119941203322
FGF10,,,,,-0.010060809251036787,,,
CD14,-0.01673192316141564,0.034411154558984414,0.034831786327701314,-0.019941536676544074,-0.01216682669808443,0.09815321120461291,-0.013842546442987352,-0.025730242712162257
SFTPD,,-0.02745335467591127,,0.09099891308301476,0.012340879649197023,-0.05950768765861907,0.04344140240540526,-0.014338283702197462
SLIT1,0.04602030712773125,-0.057126249774975595,-0.013597600699507214,-0.05162821262755808,0.06424636565851173,0.09769406120945837,0.05450544210013639,-0.0034344124139412797
CNTF,-0.022688189946243748,,-0.02004279353300743,-0.014406399308171527,,,,
BST1,0.02973009193995298,-0.04310492667960375,-0.0062469598163212015,0.02598898184133884,0.04487660619680761,0.020156900869493066,-0.013484679071879217,0.06771580388664447
AGTRAP,0.03298232014107824,0.05157769748189933,0.01834423956863124,-0.0003195068402171734,0.1002144273622258,-0.027473328297519844,0.040324619110699116,0.045269662197482526
LAMC1,-0.008811860133593278,-0.024550791843685006,0.037397047188584526,0.018471812506923035,0.10778748568981551,0.016214090346013524,-0.013535843651131911,0.055821084006598645
COL6A3,0.0005795581137661606,-0.018811902162753996,-0.03290936529080599,-0.03051429092177283,-0.03416904358450903,0.013867355709368687,-0.0002982116710917112,-0.008305605724120117
FN1,0.07241677717658183,0.022330117230178886,-0.004783666303195443,-0.01711148230223277,0.0016382211989144865,0.03897853729150485,-0.05031878973374114,0.0079468286555295
MIF,-0.011662315225565559,0.05604715423063664,0.03157082761552861,0.049076986116453954,-0.11091975830786435,-0.16375032962269392,-0.005562481865502042,-0.029146491643757575
JAG1,0.06136566792027007,0.027445527738690162,0.05826828534194056,-0.08000505837872092,0.012598567675298475,0.01325328086480862,-0.06273990423031066,0.025239277022696443
NID2,0.03639176315135789,-0.06125458133788459,-0.030383458655061597,-0.03207759296157327,-0.062469199671893155,0.07241768631823745,0.005884783326338985,0.10584843596264698
EFNB1,-0.009294692614453008,-0.022764874841200686,0.0526251463089354,-0.03067494989467957,0.08809459791917454,-0.02919510452639156,0.06427051259185787,0.007151431944951418
