,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SHANK1,-0.011509846372575506,-0.01289847187524764,,-0.024196338536692622,0.003868667094223387,0.05292349250601925,-0.06519545239797,,0.029521629305248983,,0.019956058931935573,0.018347538342396733,-0.04541317328773623,,-0.07145952065508158,-0.04965320534723074,0.04567565151813144,
NPVF,,,,,,,,,,,,-0.05590551367811235,-0.005886882516669474,,,,,
RAET1G,,,,,,,,,,,,,,,,-0.050095470363570024,0.16696937598863598,
TGFB1,0.07246096310246954,0.046522721094366726,-0.007308795931602196,,-0.031078267674329595,0.028196774819642792,-0.01748796948994867,0.09967976289053253,-0.05462651155277758,0.019115514670931668,-0.005361786897802558,0.032546528623026524,0.10342704543489792,-0.009881748124431504,0.10947780222153843,0.2520444954348695,0.12642762730586754,-0.0651464287040525
MSTN,-0.044783287499412926,-0.010216184600160974,0.006895590480054669,-0.02954451786143783,-0.04738172186185319,0.047808060518628875,,,-0.04885263092055522,-0.04069119176702395,0.11340164204520503,0.03553267268556165,0.015073111832620945,-0.03146432050513391,-0.10051675592534248,-0.008098335603570853,0.016171134681288776,-0.050586883406957696
WNT4,0.2451215865944645,-0.01511018728134849,-0.026995546831463556,0.0623017295293906,0.004116768592326495,-0.01642094754607601,-0.043065836659500256,,0.028810453016233837,0.0340706719990806,0.04282053767157946,0.045917993730245764,0.0008715356579354247,0.10607595273457808,0.13761897244312699,0.2850479971070431,0.16615184368236824,0.09051909028341029
TNFSF4,-0.008741034590007263,-0.018926403659980183,-0.03486341099645351,-0.029538231204097487,-0.036393789943808624,0.05361643045191112,-0.01691272221839032,-0.008464726445417592,-0.0015379396642016762,0.12034067331284047,0.08610806574657948,0.00546718893897589,0.00823166869066564,0.04603986183646583,-0.03124239497765942,0.15250140069108536,0.07118312068845989,0.039665726008576145
NTN1,0.03549006665626366,0.07634941083897234,-0.053377075644737364,-0.06538854382826326,-0.11671082772747751,-0.011206761896812302,0.06417443679231681,-0.10617467523087011,-0.04576468927673335,0.14168595518381077,0.014645278601715682,0.10371293831294828,-0.020944196622081548,0.035170598288901594,0.006814142323765411,0.06443164971334389,0.08535982954075226,-0.09654193810335819
CXCL12,0.16999540381932202,-0.03505760786070563,0.07664013831639055,-0.021001660649651567,-0.022095167990819484,-0.026102887890282634,-0.099706395257327,-0.10204164501161339,-0.02633570333614266,0.028459771336277768,0.009486190809914205,0.07749451809514342,0.13542870928698905,0.051091051283677365,0.11336353016736099,0.36732118634943944,0.014256689582674727,-0.006928839003487257
GNRH1,-0.02701658912687652,0.04163608653070211,0.11880744843896371,-0.02461442341157164,0.008199518950502404,-0.04016995507539215,0.016110246022284926,0.10981807616304604,0.008617044410652499,-0.049884449107337046,-0.07599056299632485,0.025144690381326787,0.039156348558371024,-0.01146902373516743,0.006621108844374733,0.07107768520705714,0.03827595858969396,
FGF8,,,,0.04315892987816596,,,,,,,,0.06903045237723662,0.05618133351218688,,0.03939970626296781,,,
RIMS1,-0.035319927527336904,0.05051103314794811,0.013011049037009052,0.05911870737250133,0.11369007537853192,-0.06320392929489578,0.05675843393559053,,0.05959549549045753,0.0011008889205930293,-0.011381431707350606,-0.05054167449484802,-0.11543585349065545,0.0027676341939999348,0.016944616672536727,-0.015125188208478068,-0.019017284035205712,0.03098498513549931
FGF14,-0.08285155612356708,-0.03650639065792642,0.037705981936313054,-0.028393845649021185,-0.08579913421002648,0.02675270679649997,0.06579917662732444,,0.0009858691798404335,0.009419369231544846,0.02525305861011132,-0.004619963596927782,-0.02108674630728747,0.02242256529863693,0.05275262468702543,-0.028969276400234757,-0.07195839038822158,0.06730975456148257
IGF1,0.060167558268164174,0.060542492026664195,-0.024216427792851786,-0.02628800328772843,0.08050339265543024,0.017005152578699084,0.025011543332531312,0.06323939296460235,0.01773192700633983,0.011480157563296291,-0.025559297579622834,0.014999485256395046,-0.025133797668581304,0.018721250603810365,0.039679050135916334,0.2691557750250365,0.056607645640809306,-0.020880469791199886
TNFSF10,0.03319348123007582,-0.04603193496682534,0.03253415988055753,-0.01893409402927215,-0.09888629985046521,0.11004522628779494,0.04052463365230918,0.002884733210079711,-0.009236402976736117,0.035179139986940874,-0.023622480404963644,-0.01908521248708216,0.028255417550742245,-0.036816982570817246,0.0555453038353171,0.20375725787459664,0.08007700225219265,-0.01744627051466493
GDF5,0.10503839510451432,,-0.02238022438802976,0.04907498750939086,-0.06149824173200074,,0.018206884782297574,0.07870806932377764,0.017051607191857162,,-0.03049073850807116,-0.018753533807922135,-0.055002311692378805,0.014094369995111619,-0.047579097982670474,-0.0012893112207495825,0.03350751830766193,
CHAD,,,0.006289115882974097,0.013889599107965118,,,,,,,,-0.03969463087779096,-0.027775971330435554,-0.05223132818110307,0.003232736655924691,,,-0.018212094724006776
RGMA,-0.011886516563898249,-0.0021269462165739864,-0.03414975556913466,-0.05892378690933433,-0.1307359071165992,-0.02237401537398429,-0.05041884852328488,0.08778808445590618,-0.033003242797762,-0.008784664896317351,0.06632507774141419,-0.09154422572313384,-0.07552800115582332,-0.0026243909490201982,-0.07848539095743594,-0.22391798253044423,0.017052769893180244,0.014694209258865795
WNT16,-0.03960155144974167,-0.011732911476108996,0.00962067916738495,0.036541956333024754,-0.006498589029563426,-0.020177255900157374,-0.02525747611918484,-0.08414611055730217,,,,,,-0.006207022466842169,0.0490435165488706,0.09900273200313167,0.03467757302674713,
CX3CL1,0.0006581309022398324,-0.006445299748741826,0.04154176575518454,0.008114494660531133,0.025700289247337645,-0.00014944942971131876,0.09654599910153737,0.04038710964361454,-0.00795911621631575,0.019226454147681885,0.10056087656488225,0.0588602863853374,0.03331612021179613,0.014337720535419351,0.04081540661164508,0.07780659932813677,-0.08508095336465088,0.01803196461538127
FGF1,0.07283296507710968,0.04720531249922362,0.03572034184475983,-0.03241479201036843,0.02442724761670237,-0.020038667518300947,-0.1654399743217655,0.05670237963291302,0.05087568240404824,0.08462874507678192,0.040992043207060486,-0.013436844611209848,-0.003627305349298156,0.011104156181568044,-0.14586151756476207,0.049053377567567176,-0.17423300801590277,-0.06944131222142302
ALOX5AP,0.15941065179598035,0.04722479622286539,-0.04611372579563876,-0.042228500540549725,-0.16184628422985722,0.006617069934367459,-0.04673199405328259,0.22773460715262153,-0.12382329094804989,0.05871723854613796,-0.05454078776941592,0.08889474606767016,0.07274578337290843,-0.04838606772639183,0.08363538947768505,0.008061294043981966,0.15507542761264326,-0.08508619653016367
IL1RN,0.006395330018997333,-0.02527693388906276,-0.02702832094556832,-0.03378836988787835,0.008647488892245037,-0.01587682617960928,-0.06579869345381067,0.06252991377616518,-0.02033271481100864,,-0.0230322026179388,0.008266322535004028,0.0022366452126923782,,0.0028017325500416337,0.08362490633121764,0.1299808532806991,
PCSK9,,,,,,,,0.010622321127942532,,,,-0.007287921285659692,0.0021832378614567416,,0.010844803912367942,,,
FGF23,,,,,,,,,,,,,,,,,,-0.0032361816463408765
NPW,,,0.016267492334852567,0.009491077894750944,,0.06911618227153861,,0.016777039525490787,0.008610469346169661,-0.018616236371457092,0.017158406080773042,0.08706458249799236,0.0943774512088818,0.10282876117053155,-0.0020724129807117783,0.04225086489450781,-0.037032952253872084,-0.005640802101086739
CXCL9,0.04108375528354748,-0.018588375715291355,-0.0073126348738849585,,-0.04286387908959241,0.03076455431821422,0.027742832974348923,0.0136847452908748,,0.09094506385325077,0.006691153475143966,,,0.021217910618314458,,0.099969645064209,0.026788864652017363,
ANGPTL4,0.1867402804927015,-0.029760079983557477,-0.12533713243852077,-0.03271728559860196,-0.003112793423659054,-0.015455292318888088,-0.06676676915568722,0.07954344459654068,-0.04871613505174709,0.05421575983137604,-0.00021377656323377138,0.13150128864791424,0.17364384343453526,-0.009309342897899536,0.20986257533010785,0.26159943664829594,0.1592613234707442,-0.17452075044268756
CCL11,,,,,,,,0.15224341972445193,,,,,,,,,,
UCN2,,,,,0.0049820280371831085,-0.006460974005906082,,0.011500432474508458,,,,0.036456495211283226,0.04915436910458837,,-0.004242020505106623,,,
OBP2A,,,,,,,,0.011857322215542889,,0.031182058848104988,,,,,,0.08993074560173596,,
COL4A3,-0.014333546854402072,-0.028591295149243162,-0.07021146551488132,,,0.003836807893499069,,,-0.025642030660325516,,,,-0.04400120848078263,0.06323816205379637,0.002630627683630407,0.04653714216723452,0.1098132479936685,
NRG3,-0.04037182745999437,-0.022126388541801614,0.06103987506671972,0.025757550864674274,0.09065745393226748,-0.03657547331514674,0.010099622172898483,,0.036189577275219965,0.0986520503556661,0.03729040634817006,0.08009738165316438,-0.07231752637886993,0.015161775675206981,-0.03556268434927636,0.00870235743411446,-0.050987929392655416,-0.07310354970101178
IL23A,0.06773152076144018,0.06757868127966593,-0.040676142668567894,,-0.045943379297622294,,,,-0.031197926951217276,0.10239769546171607,,-0.02423890264482578,-0.026871181034308286,,,0.037846101349722786,0.10776090870007442,
COLQ,0.0014892587411331644,0.018710603858006377,-0.04686707896118921,-0.001237396772741163,-0.04988927491479767,-0.007483087813162458,0.08332413902487677,0.05944125670962324,0.017807213224122938,-0.055885604227120564,0.014354805485512618,0.03218942366709107,-0.013907847358892061,0.009421156490264548,0.008046082298059242,0.03622781364051396,0.08827457725293518,-0.010069941808826227
SCGB1A1,,-0.011906085785818773,,,,,,,,,,,-0.050391362043372905,,-0.038113304567108534,,,
TNFSF12,-0.028134436496040766,-0.05911512130609166,-0.0316190384057371,0.08391533436068786,-0.0755566891651254,-0.037646034030872105,0.05788607141359308,-0.003101611105944817,0.04468681496768249,0.012921159115968119,0.032136835989950686,-0.03294733239522882,0.04800834188846132,-0.016406705262484163,0.10448823610095523,0.12417584883893511,0.015102388043307546,-0.01491237935998522
DKK2,0.1844598199149183,0.03159891266128095,-0.016259048330999084,0.0407336631140223,0.028546392342797156,0.04429602094995168,-0.048714542028706946,0.003677132910898207,,,0.06042751526290601,-0.0058384052568866635,,,-0.05588677155960375,0.06302769752677619,0.028436984095381056,
FYN,-0.054867351810792435,0.006728430742569874,0.004541445134748112,-0.09493372363260871,-0.10991482742548828,-0.016337214809558867,0.01081485096369102,-0.05821290712508544,-0.018633555887512483,-0.004586617253600839,0.011252851838577837,-0.1149310259978468,-0.08805816101745516,0.016938021476966214,-0.12495216488740146,-0.039906968742280474,-0.056831862974914556,-0.05946380122017578
ACE,0.12234142878559295,-0.0279534314750354,-0.0323296447021873,-0.019669963014328603,-0.10457075894602433,0.025929528903865483,0.06171908727076238,-0.009631036596632104,0.058687088095655565,-0.008940926703655016,0.0974773654601362,-0.07481426563817127,0.011041343878148206,0.07223148430783878,0.04155934310901081,0.12164107897855901,-0.0279621416106516,-0.05203303308162701
IL18,0.04183650114449662,0.04063424354142945,0.0798394579876767,-0.011673082505367055,-0.10331755866223326,-0.031014109876029844,-0.1311934857894095,0.045001550455867505,0.044200969357499426,0.042868245805326645,0.02161789155070316,-0.13361306980923265,-0.07253982605164834,-0.010600052450494038,0.010492286632995581,0.12948221028016077,0.09794760654698335,-0.09409369055201613
PPBP,,,-0.015391718699146207,,,,,0.011665300978126203,,,,-0.014284870400464523,-0.06443365599144743,-0.03632543564979502,,,0.010231196816827779,
CCL27,-0.024519034840315306,,-0.031014278204010932,,-0.012758625547763537,0.011831572615101699,-0.03864626604833253,,-0.0058130994131167365,-0.012168915338192999,0.05188443021145564,0.04439978015123959,-0.04514576534129053,0.0010085793244345752,-0.029716868913512585,0.030190363666253845,0.05537820851610483,
SERPING1,0.1974888790645192,-0.011899119749795493,-0.00847063116394458,0.006978483424223022,-0.12408130523893779,-0.05396672925933947,0.06343944282748444,0.20182939069968742,0.0574387572304585,0.043780104517627275,0.03345661663083128,-0.008245227829156659,0.05357941174829083,0.002730464906276922,0.04246072015987933,0.3200811306206882,0.10865900072636032,0.007344212718373134
AZGP1,0.04538012203486521,-0.008610110947507573,-0.08097213196486171,-0.027398910578435992,-0.03882814410476918,-0.026552603278909112,-0.03819766589714509,,-0.03538180082592472,0.05596810907997998,0.12522188525549993,0.15170792226116753,0.20438623901614747,0.05881172885043985,0.15185002249436783,0.22659852111509393,-0.01803082573289309,0.05457127946193695
INHA,-0.002059193387819215,-0.018244740340667677,0.004100490108395455,-0.04456217264437646,-0.047211929570918555,0.016030180546390695,0.08601246838422202,-0.04120841376107704,-0.008133062631504378,,-0.0634279810609355,0.014472928700449554,-0.016635594328248814,0.0692989989660065,0.01217705901368437,0.06573410865522956,0.07935987908498887,-0.03540293861751031
SEMA3G,0.09691617551300481,-0.018469129224686534,-0.02659275878807026,0.039318649660600224,0.009905943895852386,0.011697443020271007,0.0162844105501484,0.01967500666696258,0.11747384357516691,0.015109292297813956,0.04861557975392534,,,0.0016489730426239874,0.09627040994800479,0.19468381671594268,0.04817150621781197,
OXT,,,,,,,,,,,,,,,-0.026713989380049322,,,
COL6A1,0.2369009871923656,0.0004305318317570338,-0.04747969362542953,0.02282890846960412,-0.16137547074320974,0.07901166996474548,0.05580729054611728,-0.16963138478599396,-0.025138243685153678,0.00402817331024727,-0.038389227014543156,0.3293617430736657,0.29710555672961875,0.008813606885381374,0.29342253705714716,0.3187507515676404,0.09776721627207928,-0.04589355372859617
FGF17,-0.04320352621376318,-0.013056885649622757,-0.027655686130103625,0.008975937474237148,0.014543947453989304,0.029360562286347067,-0.024984565755443347,-0.0316461186330851,0.011362484326845942,,,0.025247255985455564,0.01545219017544048,,-0.005553603513659524,-0.02693238073221966,0.09804422835752892,-0.038305277906104634
TNFSF8,,-0.011557258380581185,-0.015391714709519114,,-0.024403174349241812,0.017080712337010712,,,,-0.02553141545507674,,0.04585884101371356,-0.07605417862687372,-0.01860513954097276,0.06447121911916646,0.11219764176036226,0.07799338269486408,
FGF20,-0.011231851934992702,-0.01515604069803377,-0.02004584491828563,0.04681906228076271,-0.006944993859919455,-0.009970360792335905,-0.04130494091476509,,-0.024756234847524088,-0.0015684964330913748,0.14471690113603122,-0.01550745486049519,0.004007459618666775,-0.06382971760420691,-0.04173981166013028,0.0467960272010561,-0.024891705589586068,
ICAM3,0.09356711771957918,0.03811987208951395,-0.008464251429815202,-0.018083546349167787,-0.05924576994265611,0.0047749242166003104,-0.09153432588201428,0.09498032660656205,-0.010383648420895626,-0.03834279767701929,0.06814212662074574,0.04369007248293333,0.05604908947491955,-0.02942622526319649,0.0008688985601392413,0.239666512533617,0.06494457960100959,-0.06010068645582733
LAMA4,0.1371090244122887,0.04618643478575172,-0.010933915999725242,-0.02892191034138922,-0.14584118759994888,0.004743002447815923,-0.022420777271404502,0.03858326189569419,0.00677922599163846,0.056197759233064984,0.10641000194714285,0.16934399970043526,0.19152499757976071,0.027363775665735054,0.24624562117941126,0.16118443407964494,0.09792066740772742,-0.014479103355529663
INHBE,,,,,,,,-0.03926159528571547,,,,,,,,,,
DLL4,0.13395224417006002,-0.003861350313239327,0.0329476551785045,-0.0036347774670066075,-0.08505274538873224,-0.024136072345712828,-0.01957636733624498,0.07394150019841515,0.11279850013832284,0.09175670380767009,0.11889549356370599,0.021935287787976716,-0.01848292900884331,0.11014410067285761,0.04026094402540015,0.16799496192698923,-0.012559615749302082,-0.05618425871752178
SEMA3A,0.027583994745989274,-0.02175825172276968,-0.0015268910848083446,-0.02378339138438694,0.082241421146759,0.014232157515073519,0.026313935758830745,0.004429388158501271,0.004483519782254927,0.08503255992272334,,0.009553975087197688,0.09195357296979102,0.040933555648613944,0.052505414824945314,0.03030841375677999,0.06369021052745043,-0.032052021689404395
RLN2,,-0.012411728884096385,0.00781625653484855,-0.03470049920565848,-0.017737068354078123,0.050663684295983606,0.03260697098632764,,-0.019503993225216894,,,-0.023685778515628673,,-0.015438284590191772,0.042672557202150616,0.016624591146731767,-0.01746933065659786,
C5,-0.044367705838066755,0.10113242763700746,-0.018214379297394882,-0.021737255759697465,-0.10545119084895106,0.020419420685573803,-0.0204124847258788,-0.030266338679650125,0.03555866155765153,-0.013296222145376287,0.01726855626450977,0.07830612849414212,0.027991837989014525,0.005523962925581718,0.10061988345542869,0.08576506145121267,0.05018233166111026,-0.04114668305797646
COMP,,,,,,,,-0.0019224525444319943,,,,,,0.03046459035724919,,0.04958465849217616,,
EDN2,-0.015026833090359059,,-0.020242677973878465,,-0.04843911103185731,-0.01715720102474938,,0.008225968723182498,0.0064964075019934234,,,,,,,,,
C1QA,0.08447573681055552,0.028373395502189445,0.012549722862713976,-0.09120857066620917,-0.1661365236023979,0.007424177244518486,-0.028800919463809194,0.14235069910609496,-0.029445840761180214,0.023955010605392662,0.03293454361607098,-0.014976282480102037,-0.008675747789263834,-0.030955395371901884,0.2218055893319995,0.3945011705299085,0.0455544865989193,-0.06497894524026342
UTS2B,0.053410034122067344,0.031192056089848763,-0.016881853183569905,0.07437266655622829,,-0.019563037722635304,,,,,,,,,,0.07035435157495683,,
COL9A3,-0.07174548926612677,-0.013276427669600495,-0.002298023499594453,-0.041343839656960577,-0.1824282797343448,0.029113463588331605,-0.06889358722566966,0.09618725705891373,-0.02256171671969028,-0.10613061306721824,0.10196837352117256,0.128247666300204,0.012404286946342933,-0.025277481308334335,0.12541509101142323,-0.003030569113118433,-0.03355605041112146,-0.01041001049098806
DLK1,,,0.0123430209811499,-0.03847401399107629,,0.004873893521540872,,-0.018954133115783048,,0.10312205798096764,,,,,,,-0.05123795305344385,
HGF,0.044506384665109464,-0.053793316484443125,0.04438477266991955,-0.03827180907990349,0.07062009782150752,0.003749679816419444,0.12951399151217147,-0.01972087686546163,-0.02970674931753004,0.0745072333636097,0.0057474900796694465,0.005003809121735978,0.0928824688309384,0.02168769052702572,0.12425435868879375,0.10080522818074131,-0.019728699258966545,0.12782335117466376
GIP,,,,,,,,-0.05414450337954969,,,,,,,,,,
P4HB,0.16721478766319123,0.03844978370957908,-0.10101888906339943,-0.051908329323731926,-0.15841755330221957,0.07267444866717802,-0.005764426112044551,-0.10543349850005435,-0.033472537292901006,0.029021410909452424,0.003936865791748653,0.1945258167574914,0.2010134339540014,-0.00831329982297488,0.23797430199560754,0.2616466231178918,0.10689445034833467,-0.06793007318255677
ADCYAP1,0.007713501986905439,0.02010141361022644,0.012003831703899962,-0.0237041376020588,0.03047793363853245,-0.022936300172651917,-0.016846567358934302,,0.04407198369859951,0.13306275393767852,0.11625351735924733,0.16681099018672946,0.05190775538510863,0.019355633301393553,-0.010585764856552925,0.04900929600832233,-0.014229278718795372,0.07136201740794862
GREM1,0.014165295165330848,-0.03398679012161145,0.010762539113086882,0.029648505115515592,0.005087115150205452,0.007330056966705116,-0.08748535059055332,-0.09757099133360235,0.013199176357420822,-0.014179743572288907,0.03033736802229404,0.09832222857260396,0.11328875350238064,-0.007603693435833857,-0.07409427451753156,0.19020377364523017,0.03806405124973138,-0.06818262126599647
EGF,-0.02553932103953451,-0.03515651694661366,0.06422922774757873,0.029314852345060725,-0.07220708303963762,0.051217956546852524,-0.02863014284124598,0.028085760442356927,0.024986289999650014,-0.022543885301107507,0.05870313246204728,-0.0023089160187574746,-0.01084888130199355,-0.001041214855826661,0.01817250403313019,-0.021515367640255974,0.0282696054070094,-0.051314272237623665
VEGFB,0.010357947245076196,0.02912361428673236,-0.039142711659373795,-0.03622899999958104,-0.08965098059102573,-0.013637096965586749,-0.08429383244140805,-0.05233350555035935,-0.0499859200465006,-0.05420704405971769,-0.0479597800487201,0.08114129612928772,0.09486943280373149,-0.006851005367375247,-0.03874263209627596,0.03523718224903435,-0.0047890150184878135,-0.08304716830722692
FARP2,-0.033786176797236736,-0.007155542139937699,0.04053800021408548,-0.021469157440453725,-0.10366052322840985,0.09187162170668255,-0.04719880522195959,0.018680875874734194,-0.026923605193451435,0.10817306794568315,0.08966380199617482,0.027627678245802343,0.02382700839819668,0.019096687246322654,0.07000143381977347,0.03358589040377186,-0.008292162752377805,0.05285730806896588
BMP3,,,,-0.04029958460037396,,,0.004454598355714099,,,,,,,,,,,
IHH,,,,,,,,,,,,0.0022640548468013445,0.045251665961904476,,-0.0068140600219716045,,,
LAMA2,0.07817560261864297,-0.04651472548233035,0.0023799999945395725,0.022693407886811304,-0.12375031320607544,0.04628903326371342,0.04913324899481063,0.1042229367042104,0.06961735731944325,-0.05223435199553341,0.10535544637093888,-0.011525157428542179,0.0893925072850711,-0.004973561969575148,0.18613837705242692,0.3109144300195779,0.058696752089590146,0.001919729028783446
SERPINC1,,,,,,0.04543289837151556,,,,,,,-0.02048475088878571,,-0.0024184447354500295,,,
NRG1,0.13042812135485304,0.10170709207327151,0.01466356402263148,0.08540791369229184,0.02887094133294595,0.017816596686782846,0.10486252130449623,-0.03914266000804016,0.0971719808533885,0.18870191004800516,0.10959549535489968,0.11059749724273733,0.04755504984733577,,0.0833119111631577,0.05717618289159771,0.08799010701549409,
SPINK1,-0.011513494041340855,,-0.027524732874956825,,,,,0.043273342293725564,0.04809691369958239,,-0.05307643967520709,-0.002030416822888735,0.12101360487446237,,0.052101166839296366,-0.07220791082630265,0.025276555817135917,
EFEMP2,0.05843434259730926,0.007157326950297882,-0.052594247205496755,-0.028330564145073536,-0.10418998030401967,0.037127118113305324,-0.011860326737150822,0.0689986419898845,-0.01084817603207348,-0.014867043958390811,0.09313321439011457,0.15173060679409617,0.19071128432364026,0.06260542882327126,0.18721012562235012,0.25383670976483746,0.08437867687421141,-0.02533766045240779
SELPLG,0.07353806488746453,-0.09075484556049836,0.007394911512275739,-0.051144898150621954,-0.07022618031030735,-0.041952872315786066,-0.04807501909866791,0.04696598214296457,0.024383968770913395,-0.02763634799228403,0.10008101548668069,0.04550670762161246,0.0213233336590424,0.0247414222058401,-0.0422044245141301,0.15651203300758287,0.08554043381928948,-0.06966683508153015
GDF6,0.0217944729290863,,,-0.04359883842444263,0.0008264286767438982,,,,,,,0.0737361958273909,0.1024619571809347,,-0.02682552247580442,,,
HLA-E,0.17467116337876268,0.022859676343862642,-0.014868269599947501,-0.049914193643799794,-0.1617871244233342,-0.03265550015534383,-0.043110102605789305,0.11980656071065689,-0.0009460143775661765,0.04262938085139078,0.08374537751152268,0.045123025130108754,0.10872718597977885,-0.021917073305221756,0.06901597113317211,0.27337783467612603,0.0035132219050744515,-0.05637665488289364
PTN,-0.12778386995360502,-0.028265703605570767,-0.047217291907148684,-0.05875180503756114,-0.17907542424207365,0.046444736982749445,0.002064032506828833,-0.11667825798285054,-0.070704219643522,0.00488729445436938,0.06640870864438922,0.0559865555656278,0.10324566178096604,0.01039939687793743,0.13831262431942673,-0.23909957164131687,0.08037519123051017,0.014569541512158585
CD274,0.012775397580251254,0.08862288274303046,0.002659067086487523,0.008824992560366068,-0.04239679926218285,-0.009792119732179609,0.022356181388461745,0.022287448233950354,-0.032098525706759785,-0.011205041734073056,-0.059465775646852605,0.0005260659852870554,0.0078122235919923224,-0.020185038421676876,-0.047259144865479503,0.13265920443337764,0.10669211145234135,
CD14,0.14697232895479032,0.059980139738641434,-0.033254001111976426,-0.021776063172959718,-0.11858786467374921,0.04201269528937617,0.0009216312453620797,0.13495575457259312,-0.031670916102462116,0.024937629474405865,0.01660898436327556,0.0054502903616730335,-0.03862977275359632,0.08886262395337124,0.2038336260233863,0.24494585748506004,0.1583291323960956,-0.131769360047135
SFTPD,0.05080152724650626,-0.019694955014362952,0.0033887138506336623,0.09107807780289394,,-0.003906645347538535,,,0.041675059947803406,0.09538002111840714,0.03342250761718566,0.04365282736922188,0.007019605340870076,0.09964301887505915,-0.09321971371907817,-0.030000389006220082,0.03885357400103699,-0.0011783099739031064
SLIT1,-0.08449346758035217,0.027828060080110618,0.011364788515837155,-0.04480448646857692,-0.04807489960260445,0.0385585497590196,0.008897838170716522,0.0004572630181144555,0.05725611541132059,-0.06820108547235512,-0.00354634339679934,0.10164354402722259,-0.012241351852103363,0.05195754356084784,0.005733431320969582,-0.06743044952823439,-0.12763534230477924,0.016802886570037763
LPA,,,,0.019257232582901688,,,,,,,,,,,,,,
CNTF,,,0.07876252046378725,,-0.0050815048059940394,-0.017841698083214945,0.08367793344153505,,-0.00738144596339504,,,,,-0.008923646473778926,0.005886974213625806,,,-0.049850919209596445
BST1,0.0389371528230456,-0.019640016947070318,-0.0069045321796814,-0.0038911325644617255,-0.09587710716819244,0.12224497776181877,0.007586956585615041,0.04883325894596558,-0.02470619945581457,-0.08353379767352269,0.11896883522885836,0.022697136105685328,0.06697595916602862,0.014301023416507812,0.041159879144248464,0.09752454105218314,0.07977771574594193,-0.0015555640797075435
AGTRAP,0.04969090492636208,-0.08485817419216687,-0.008033926043135737,-0.016944121774256866,-0.15495105105840704,0.0022308609380960395,-0.02002789715175357,0.15037097757803494,-0.01847506152218983,-0.059722220253412256,0.12260942621694729,0.10116602764304938,0.13720432457357895,0.042579272118615376,0.07392677493137062,0.10640928864646607,0.02240987079992988,-0.015991929159774328
LAMC1,0.15790199910864092,-0.04996358911735155,0.0016305030608495038,-0.024478855925416612,-0.13961465624214192,0.05294082250355008,0.012414468635177884,0.11191874286290808,-0.024587148143335673,0.04586107081256131,0.06691098929467203,0.16760739300166486,0.17382033461194724,0.0063732594301215174,0.24317047813219078,0.2452246680383089,0.0813209592967455,0.109160316985987
COL6A3,0.19976037273154607,-0.018128891425052508,-0.01864170503998445,-0.04883219264563755,-0.005830431078866692,-0.006231925882714846,0.03660499890806909,-0.1385199153993677,-0.006153380481949094,0.04778787378562927,-0.0174300499369529,0.18910054905729606,0.24722686044238437,-0.002990146721630311,0.14781924552284784,0.38018896345567527,0.09921650326465672,0.043224704259937616
FN1,0.23800950442189778,-0.057575752443181166,-0.05088575322543521,-0.041104343244701545,-0.1443366941401823,-0.06662750881927423,0.048558575908894994,-0.17413282122111778,-0.021866084236694523,0.042359813477693506,0.03692306758457798,0.07006141717028065,0.1502365750928152,0.004011365674308779,0.22093818131724835,0.21649957194987077,0.02045430466128452,-0.007015564749873987
MIF,-0.08189076337266742,-0.016970578374030317,-0.023625267510115636,-0.019873825194763033,0.05177420729902202,0.01418373417066275,0.0523583731608135,0.004155648319900363,-0.010647004460822194,-0.03992981985866113,-0.027379029032926595,0.03743423878842518,0.08087958038151066,0.03804306703907945,0.051507421681305225,-0.22397829721851256,0.09298853780222914,0.1971404530951792
JAG1,0.08502654491129415,0.038021518760247466,-0.052190711874642165,-0.027173013659765002,-0.12868976241470087,0.0179215670080708,-0.028425079706011387,0.03932294846359854,-0.017928587796328686,-0.0459562182921882,0.05028168788569493,0.02169214584503308,0.05322680673106932,-0.029373664841654264,0.15725686638177175,0.13068168316621043,0.08231062750857276,-0.07037356978406406
NID2,0.1055564317305375,-0.021659165156727948,-0.02042307181331724,-0.04479817178021055,-0.10426883516779512,-0.011889593458366142,0.06897871113874184,-0.033147726214162045,-0.0005781302350165195,0.030340813465639917,0.1058262713272131,0.08315876437726019,0.07178601150141632,0.00569263146996939,0.10619425362462384,0.24789344767778645,0.09047087913782297,-0.07841240847174631
EFNB1,0.039232411610785924,-0.06693442227532216,-0.022711992261751576,-0.020869880501329575,-0.06316646465649485,0.022452829048724626,-0.0007145070349715576,0.023649484203212272,-0.04567740162114856,-0.004398001985745232,0.02665757307039265,0.06354781140818687,0.04358894239593549,0.03961829022682194,0.001265444555544434,0.09641962504437018,0.12363018446272493,0.01847959095625801
COL4A2,0.11202186142307086,0.07338015362272955,0.0049773136397440005,-0.03647535044571297,-0.14623266824056244,-0.015176317521460071,0.016774649826332214,0.20069706466779424,0.0333197410233759,0.05306540830847233,0.02213495436764181,0.046709697821732975,0.14243265289079654,0.03767811948885882,0.27185371082619647,0.19853200701485962,-0.026142805797206743,-0.018353707823457764
