,MGH258,UKF243,UKF255,UKF259,UKF266,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF14,-0.0077151856812534446,0.022422722325030373,-0.0074165233361898454,0.017376478389833337,,-0.017151077341490142,-0.014231078248235196,0.035359369561277415,-0.04164377495282048,,-0.02544760945948976,0.044470234035660215,0.05830483925562846,-0.05856245794996409,0.028679591319745637,0.0499601800969557,-0.008183956751536601,-0.022590712778409662,0.038568982142321566
CNTN4,,0.036362780378487565,-0.0018973365067457058,-0.02019634064846388,0.0311499640401031,-0.03565553801862941,-0.04873319644988345,0.00841171130867763,-0.03885576265653306,,0.02303207483414166,0.024549361590255767,-0.029181643276979086,0.06940261799299713,-0.017419578278504353,0.013044324185663939,0.029833917088150586,-0.013368581705536146,0.012175768494929044
NTF4,,,,-0.014215319418197475,,,,,,,,,,,,,,,
INSL3,,,,0.1542940333291404,,-0.014841430803039775,,,,,,0.04472248173580603,-0.027114509758776616,,0.005860190020328086,,0.03441250787657135,,
BTLA,,,,-0.016394491494581002,,,-0.01817357366202502,,,,-0.019323005089384036,,,,,,0.09171994375295578,,
MFNG,-0.0033101340647340885,-0.01177849757587468,-0.06449609505581755,0.014024010755085288,0.08334026652165338,0.003056468956506157,0.022537599937403306,-0.007275900303651051,0.06693945612054425,-0.0689999471901942,0.017329892235260057,0.007451438262534523,-0.01757613260993915,-0.046424676025242195,-0.04981883690705174,0.06244345834916296,0.044023637807297,-0.03974113140807933,0.024745429632510585
ICAM1,-0.005873383897939675,0.018190813911522934,0.03967770875651059,-0.007507009816713553,0.05187105464299725,0.04470707543369952,0.0021114519047220975,-0.03349927118917527,0.09696708819693292,-0.02059674822440952,-0.011356319671237285,0.006691025729836864,0.006459778293704528,0.014390078488898174,-0.0478228951988727,0.0031731218757250876,-0.060480509531149834,0.05255159043368589,-0.009292957585490307
PROS1,0.004582843191675105,0.016975940975210914,-0.0753443323873792,0.004768201026812566,-0.00952994561215196,0.007062873957583389,0.008317953308930854,-0.011356840242120336,0.052911344681264585,-0.04321930014147883,0.11084210339454391,0.005533221600047249,0.015457375635619748,-0.05632035880467953,0.03694499431662055,-0.0025663117065526674,-0.016555778640063187,0.02092992062813647,-0.018714794109323796
CLCF1,0.05323399094501649,0.05344138932198753,-0.03638610751572216,0.03894402510369152,0.06615458383592522,-0.03436194790422792,0.025436499923038328,0.02557339095358169,0.017886459960436116,-0.06256691970337186,0.004692973428318701,-0.07855591754155417,-0.0010218372868427616,-0.025623472735084345,-0.020478675822378077,0.02285651468898377,0.039590463045002786,0.053370667214064416,
PSAP,-0.028322742925772828,0.0027187775405962257,-0.10286466918157508,-0.03691654384330718,-0.0808490367965381,0.04557274183182119,-0.03375222397869911,-0.06881360331698826,0.08231184432564156,0.14587931500121967,-0.031825100230472116,-0.008105568976501337,0.018231361284843182,0.028075717010614735,0.0060380072676027765,0.01651710216583292,-0.08288385355785151,0.06894756076206451,-0.006957738310467169
EFEMP1,0.01717713072989416,-0.033418565523035654,0.02649224416981488,0.00581369709087774,0.06440190256414365,-0.018703258532519366,0.06589875131940869,-0.04542589668222523,0.05014816239356614,0.025013361811265993,-0.031010414171986182,-0.08104651259274188,-0.06159318177757727,0.04428702981588805,0.013106937585379286,0.038393559289664085,-0.016817202423805848,0.06481189510593939,-0.05473666709350035
C1QTNF1,-0.07856376539217723,-0.009648876196579653,0.06594265709265906,-0.04148011603102444,0.096456178157518,-0.02316604323218642,-0.02246166136006086,-0.05603207774855968,-0.0834731612943681,0.07008189704620162,0.01553972035680847,-0.00807766632427035,-0.008926258528676649,0.0004500973732505359,0.010602173367557062,-0.02438784140207473,0.027201730782189584,-0.009066715830339337,0.04820620763767273
ALB,-0.031519336446835064,0.0692389365016579,,0.013589099769251526,-0.01845296549558119,-0.016202949762761355,-0.016163499182106245,-0.043188973957212974,-0.044282088834375115,-0.06488937059379528,0.09860192244059182,-0.013961694639132638,0.006794075079487507,0.002502721099844541,-0.014967380419928617,-0.058843320458269344,-0.019935003520031875,-0.02325262850051994,-0.008428053161871021
CCL13,,,,,,,,,,,,-0.022272742616383987,,,0.007103631181992895,,,,
EFNA3,0.05511482490637898,-0.01864857520188872,0.05457558235096354,0.030624970530090872,-0.05604190526894944,0.006468991123019086,0.004268916076974274,0.024060654593454998,0.1253298422898683,-0.00896332895619352,0.015971576405459074,0.0091122496239063,0.0680773124974704,-0.03021345712101542,-0.07486037741328926,0.06526449937654126,-0.02568287803716814,-0.03589204849523071,0.09057419531691711
DRAXIN,-0.0030098134084737657,0.020163157809055258,-0.054725031218253894,0.0057688672771465535,0.004079027051268029,0.005346017324410641,-0.012978496670634535,0.08095542792540306,0.05317136689004048,0.10391804497367885,-0.06443559892672204,-0.036749176885036934,0.020275552053083342,-0.022052154879878463,0.023072151143196162,0.03163803997086826,0.06820658417566206,-0.014900928303976102,0.01855027682776319
RAET1L,,,,,,,0.0024986966045329813,,,,,,-0.012757865615459123,,-0.017442942319777378,,,,
NPTX2,0.015130704041380144,-0.03199650223353502,-0.11033607322279973,0.014453517325919164,-0.09096901080748336,-0.010369879421536728,-0.02973783952244117,-0.0007802322395673332,0.04321343706798989,,0.027555891292530887,-0.06974686413110498,-0.04430265137269078,-0.03494511062216118,0.05116532726429947,0.06828727661962791,0.009358046229873516,-0.007217958021424684,-0.021898493882615597
FGF11,-0.00308233822465955,-0.07724825529128483,0.0016163957428966568,-0.05322533026731721,0.07098364217618028,-0.022334555817262628,0.0025904223248485263,-0.04114120197218564,0.042495504942199204,-0.10796591926559337,-0.010948898909227072,0.040043293361993075,0.03128107919130869,0.006839098089274906,0.00464338244428358,0.06950764720587456,1.5624579359527822e-05,-0.033316617980047154,-0.054873441758042735
CD59,-0.08672605801690884,0.062361646150392726,-0.14215890701614883,0.02763297822964671,-0.039102419670923934,-0.00039999600427206465,0.0003377939369368959,-0.04744246670704617,0.010304468742195077,0.029685955226679783,0.00828737636881945,-0.09055169957052188,0.05359664625663926,-0.024321075139755118,0.01866773342059614,0.08207452620811229,0.01682836003416823,-0.03724073121356926,-0.04794962759091569
COL9A2,-0.022408328818913272,0.0022966018410252036,-0.03708325908198832,0.03924214332512636,0.0029256615876343743,0.03091417193000668,0.010741367447845726,-0.006417269292319128,-0.021799268133258352,-0.04701561207700879,0.06509887701295808,0.060537917805132097,0.05013748594529636,-0.06270721080957244,-0.07387642624391177,0.008937301826494118,-0.04549108696181834,0.02244797643568627,0.007138981805006203
DLL3,-0.0009829722680228528,0.03534914204099801,-0.010343441816676794,-0.014999444817554176,0.05249984540587843,-0.016326989167669476,-0.033567221806138255,-0.027154380863581153,-0.05408755824159681,0.007597951649650754,0.05254990787061495,0.04620862216594973,0.09362776698214588,0.05732334495049278,-0.014015316769912144,-0.019193662978193405,-0.02091627151721262,-0.002878072119133478,0.05574092969212391
FGF5,,,,,,,,-0.014811365562152495,,,,,,,,,0.05252354774224751,-0.04411500081808523,
LIN7C,0.01564962779371191,0.06425139778103968,-0.03567572690644086,-0.0044221182626521605,0.01852193936869269,0.05470441655324741,0.0035872448745775457,-0.04783197851658558,0.08117278505584881,0.002466306254729903,0.04088625760523332,-0.012677388132788328,-0.021762179391733704,0.009166609735646767,0.02221284171639323,0.039473067358506475,0.02271702757364296,0.04756047167849437,0.13614251379709896
GDF7,-0.02168607213473063,-0.03911662981124023,,-0.018429085399976453,0.001776561980630711,-0.0422800349408929,-0.014231077695215472,-0.02722559366239692,,,-0.005388834666732121,,-0.023530301110085937,-0.004502553230851506,-0.02957340208888295,,-0.003716512368730419,0.06106255788376001,
PSPN,-0.009419938641359408,-0.03246359713691928,-0.04679093140447254,-0.026577501977408043,0.007189937644810382,-0.016552080210344478,0.02155596489497328,-0.04164516704432771,0.07095094961369115,-0.016345150000799495,-0.0019770025057813507,-0.06655736681381261,0.007024066619983531,0.0011703323625117232,-0.01798531734177598,-0.02664616279441892,0.04008225166589988,-0.02545497292615271,0.039612420208858294
ANGPT1,0.06283445029365747,0.0685599409423071,-0.03429257716928385,-0.00192658291941903,0.025945069686263738,-0.06012223322076704,-0.037904350789381126,-0.045943039970713986,0.0667727449935401,0.07324923446881726,0.006713097654507537,0.009694372672783311,0.03710918615000109,0.0013007273738590535,0.010823705202492775,-0.059019606317561375,0.06287258749153797,-0.020469609854830612,-0.04120132473578928
PNOC,-0.03062524232473752,0.029835934199107232,-0.07588555552866422,0.04801421436050716,-0.06105770052668647,0.026048340599545357,-0.00586051327904237,0.032049157622549306,,,,,-0.008820089466184948,,0.034804309199979226,0.11131967258586993,-0.002318077171986378,0.01317209651855615,0.021935541003113523
L1CAM,0.023202965514001247,0.0179173922619749,-0.047081976320555316,0.00922703915996946,0.035640709581962096,0.028222931064105686,-0.03447620063347558,0.02182860642465082,-0.03626865262150133,0.06703103725802322,-0.023944215636411297,-0.015112938569521088,-0.015461943543823011,-0.0597929614060392,-0.0009003156277345144,-0.016125387494438117,0.03696945498042856,0.06510640992192422,0.008356946785019201
APOA1,-0.024554674839555674,-0.04090609415295986,-0.06889127293173959,-0.016084954929693165,-0.007913227883143773,0.037506043857065345,-0.010770616642097632,-0.039473842650011554,0.02328631762841047,-0.06402855449160619,0.04212442192133184,2.084160206766791e-06,-0.015822543671336977,-0.029475899139136338,-0.03633336175186584,,-0.007097666751076864,-0.044072234764486934,0.01984026994402326
PSEN1,0.05541790422216882,0.04515483849858775,-0.027273340497698858,-0.012764511518830417,0.029274118343426265,0.039255502361896885,0.03865033818961806,0.006039086980152991,-0.027018383684094132,0.0693215447695011,0.07867585133663738,-0.03408886597427565,0.004887496212812382,0.0130491859380622,-0.010871705238699764,-0.055240677273463136,-0.001771610633549324,0.02510145461052223,0.01790859482608505
CALM2,0.03764774871244948,0.06691087077334093,-0.05642186843860663,-0.010465947329309557,-0.09046298575930349,-0.0016513256138536749,-0.04224649511937893,0.040398600864006505,0.05738623920675583,-0.055621363787204885,0.004916846113400482,-0.09622858004879642,-0.07626026557811344,-0.03713904009305091,-0.08086685574658528,0.05142229323569719,-0.11190961212327516,0.04734032389402626,0.12494650509139268
CLEC2B,-0.012719807637181049,-0.008049522788894925,0.12368256228854461,-0.011699700248429368,0.030605359667248838,0.017423101254048775,-0.010668695405046008,0.010497733709654768,0.030923942330576677,-0.06514052878190761,-0.08416428373450605,0.03852794912900788,0.014228724015479918,0.009875413016960152,0.09060318372834002,0.013135378054761723,0.02163011178851131,-0.03237453942804089,-0.01919744280262334
NTNG1,-0.0593937021733293,0.020774584346909604,,0.05130124817488478,-0.0026424405338486136,-0.0007569220777330184,-0.04776558566306014,-0.05411495178385798,0.017844048152613996,0.04823906139297868,-0.026740568311941836,-0.042309872063191145,-0.0073645107121463205,-0.0441198587303749,-0.06073066150336467,-0.07016850819505183,0.02531741903263186,0.009560203198738763,-0.06877884033248874
LRIG1,0.03525009786318766,0.035680264921462826,-0.01925246928706925,0.01654156776233333,-0.027605272800040447,-0.031853991202507696,-0.0033925908107289237,-0.059181629455848796,-0.07534695540050487,-0.03156305665242913,0.05180870333967713,-0.011859109004319156,0.01872810936473771,0.027181732801243412,-0.07733360993256402,0.005339920815830863,-0.05968151073732561,0.055207944419958264,0.04966851308258278
CPAMD8,0.05425812162889693,,,-0.012216789750884586,-0.03671258474553409,-0.016462573436739143,-0.015438329664910698,0.01771531992580564,-0.03499261029969057,0.043084459890393216,0.06805370087611037,,0.05077330651731502,-0.04951673467024555,,0.0026798885684009076,-0.03993744849646329,-0.02828903309496412,0.055709636134633936
GHRL,0.03463803094347006,,,-0.023698654750694444,-0.019616972785966653,-0.02886473143354313,-0.012978496670634535,-0.016518907624029938,-0.04714623463015076,-0.0461349352932623,0.0840964287572728,,,-0.06676029728832067,-0.031989376073283476,,0.058691849453801244,-0.02493707702184611,
NPY,-0.027993866163714874,-0.025911355495580667,-0.026987892040803384,0.024470251268110674,-0.11325785389766177,-0.015936311060098147,-0.01011486287542333,-0.022150384273665415,-0.040863791136983116,,-0.03649359077104649,-0.07295486446816014,-0.04144080477543146,0.0011316901466823215,-0.06164714478810964,0.02747398819194556,0.06323475768218609,-0.010028061591735015,-0.012248663157335884
MMP2,-0.06100424092501909,-0.014057789310938092,-0.10500907638576859,0.0477953342227045,0.06474180269543439,0.04886230229950497,0.0062374868290834985,0.01430245118490497,0.025166231460843378,-0.0616354517698719,0.07407184396591804,-0.03610837884836123,0.016759132191613013,-0.010016830969222509,-0.03983480401238291,0.03199934166222242,-0.025886507420736584,0.05364131582750688,0.04975858599972946
LHB,,,,-0.010639901257854429,,,,,,,,,,,,,,,
PPY,,,,-0.018520964928832546,,-0.012031462907555064,,,,,,-0.056176722868072515,-0.02043947846155379,,-0.024238203921794328,,-0.03428765094989312,0.023762532135049287,
ALKAL2,0.004189555135574602,-0.05112865636244705,,0.0168984045508079,-0.001156721832755918,-0.02902182811467737,-0.03450831262520389,-0.027844558716903396,0.01916213638353813,,-0.001348624653723351,0.0029042135566485256,0.00762659575179372,0.04587440768964055,-0.04557090289105367,,0.05013850571330808,-0.06004689339520948,-0.07791822562651533
CSF1,0.08500035311612741,0.04525683692505455,-0.09448925086803106,-0.026921167186798305,0.061016955347991106,-0.016601444007533276,-0.028897599843444737,-0.061205018449227454,-0.07911227963135156,-0.022438420731843357,-0.006638158717497279,-0.0885496676370042,-0.05688232867905729,0.02476066067682518,0.03601260081733651,-0.03721100836276796,-0.09536910361202336,0.054271786330805184,0.09064701488107507
SEMA4C,0.05922355829975566,-0.06655077824099176,-0.0503563455219012,0.04662028824653536,0.02249293812399706,-0.01330420691627693,-0.0279643059981724,0.04327818886746134,0.06213277710180192,-0.054387313754806856,0.029535102369876002,-0.030788983915525023,0.08522198850339835,-0.017797408144530527,-0.0103626340816701,-0.08288201072254396,0.07422802843747614,0.024407277576040103,0.12493707653806038
BMP8A,,,,,,,,,,,,,,,,,-0.01710581423723979,,
ICAM2,0.06777728331714059,-0.07172422270475413,-0.03993730678011133,-0.02434541408564312,0.008524930005151046,-0.012709478054734186,0.027641138544363144,-0.029064061826489775,0.09676906966222966,0.014064420780681715,-0.00731760678668423,-0.07479228102985923,0.014870585233094528,-0.045274428510452144,0.00887643285381,-0.01167029805350476,-0.007791480577510975,-0.06946023147917865,0.024425299540229883
SYTL3,0.024265877617756865,0.03599311469557952,0.09228602614991013,-0.04813855438512653,0.00484625720801757,-0.009929815851816015,-0.02923824935562256,-0.04214517341854825,0.0757399744387608,0.05397416136861602,0.00278165628839175,0.018209288748397487,-0.01197261508256344,0.016977551806355167,-0.042274830721056846,-0.028041057169519962,0.021465112152786164,0.00017332603677970438,
IL1A,-0.0010411437889079633,0.01030890396469011,0.03617906382369479,0.06842844289102025,-0.026358821006840033,-0.04243868494840179,0.011281193203899165,-0.03653469194607205,0.07467777054083827,-0.10900073759766518,0.09188726021836355,0.047070603176228555,-0.05432175255916824,0.008911674168205456,0.014047067502090043,0.009070558199245286,0.05109345855942162,0.08500270535566173,0.05473758434066017
HLA-G,,-0.05249112714982107,,-0.011237794674903575,-0.014236780541957428,,,,,-0.05067914904697716,,-0.019665796070367347,-0.026859570762833088,,0.02306832519018931,,,,
PGF,-0.01384996586599167,0.04296731035631345,0.09904637232987071,-0.005514229254010552,0.025439329609141626,0.05602963063377584,0.03715823217421665,-0.023010119843371275,-0.041827365263387685,0.11292959641994124,0.04500152506401533,0.008227649201832256,-0.003970472675989719,-0.04060315859254029,-0.009742958233382396,-0.007845018467325713,0.026539699254193246,0.005796577245713544,0.0784946466263262
LGALS8,0.05395308704739847,0.030235840393570183,-0.06333004379898309,0.0020378881201257373,0.01336584964900055,0.022041555376026447,-0.04136450806956759,0.04137176261094937,0.04947069427125507,0.0737341120315165,-0.00403485486478543,-0.04636646971803801,-0.08102571561298855,-0.006246171175976825,-0.06708808753887822,0.038910683250077835,-0.013418111987701055,-0.016640894637313244,0.13287523810218133
DKK3,-0.02366531778535677,0.007759623076962027,-0.02714149128921979,-0.034909908923278554,-0.11297670985752775,-0.036986648997091136,-0.04865280406969388,-0.0218613151771,0.013297367436584724,-0.049216564241401695,0.011189487811270687,0.030897495448427948,0.011055794830044518,-0.07557822632911416,-0.09899552661929356,0.024091001602712454,-0.1058547073472373,0.014715138358961247,-0.016722736814649322
COL16A1,-0.015081589863155574,0.017698364247220977,-0.13973915268628964,0.0016466761102913812,0.03885098548352089,-0.004633899253396986,0.01918768541565953,0.0015562606577380544,0.018482018303582353,0.08575568715539776,0.03940509316753898,0.029610785965962595,0.035941639351887184,0.001894071443389775,-0.04393875667508162,-0.02594581025055721,-0.041557309167438404,0.05186630552998747,-0.024429121715780152
TPH1,0.11161185926249673,-0.05209619282993042,0.011660009251198615,0.06842289167293415,-0.015085854311579204,-0.007946194935320096,,,,-0.048571094343861525,,-0.04500556520814817,0.05840656401300032,-0.02057977877948696,-0.036339527902870865,,0.05334114924530357,0.014170877900756223,-7.08440455791041e-05
TNC,0.04862216408617157,0.07205312743613548,-0.036527221534546496,-0.010591562413990048,0.0959237337282181,0.006593858956050652,-0.02362135596008241,-0.029115934335646722,0.059459377829581314,0.13199189979710474,-0.04093896077467152,-0.040777046421017066,-0.037127490807535884,-0.045380557508232555,0.07039706630392173,-0.04074499271918969,0.010463961900317235,0.06847306781907665,-0.037213436442681644
TNFSF9,0.004713130859193159,0.11552677938197968,-0.04463164988417534,-0.018429086639624337,0.021993595645144918,-0.0014863391470816179,-0.02167800892991475,0.019800645930129042,,-0.030846759365097585,0.01996856794478822,0.07312222775823463,-0.05911312664875345,-0.020332168060098445,-0.027892621571437345,-0.036003586106898355,-0.003117725023549067,0.012841938306965136,0.0736120612206089
C4A,,,,-0.012614220350343942,,-0.01426269579429798,,-0.01782440374797079,,,,0.04663639832947887,,-0.01949035354166455,0.02218581018841309,0.14439540429796577,-0.027235390618695867,,
CNTN2,0.03807415629191637,0.02795849121993008,-0.09628843294865502,0.0010302187891123573,-0.025113569574286114,-0.03660108846030472,-0.0065409296441814885,0.027788198878889538,0.042600725191077146,0.023191735099499507,0.11212207587816037,0.04181610132318821,0.012327797623243705,-0.031641769030721315,-0.10024273739986928,-0.010937169345724312,0.03325336912892469,0.024747038262117663,0.04531248147201254
F7,,,,,-0.013102107518149768,,,,,,,0.026421394803800298,,,-0.004833791932939105,,,0.05227252356225493,
LUM,0.02639994112443428,0.04161927148284124,-0.04953635261060203,0.06017821707925795,-0.026442480038802767,-0.028389250412960542,0.025104262317894723,0.0010717484732359283,0.013850639213096056,-0.10109783929440332,0.0038116678884609514,-0.022139911021141396,0.06103258767455315,-0.03834917007301934,-0.007597755642781412,-0.04993079983894018,-0.014887936517660051,0.0285957491976362,
IZUMO1,-0.018233334437534218,,,,,,,,,,,,,,,,,,
BTC,,,,0.06538916777360436,,,-0.03593600375937684,-0.021723074004648898,,-0.07931767060530853,,-0.0030981628179715163,-0.04009798811840005,-0.03953499592771946,-0.028618754762290276,,0.049148761878519076,0.04476520744692005,
APOC1,-0.03563746469667111,-0.002747393520441153,-0.10583904558284603,0.0644999657103368,0.08233580542264898,-0.009530456970773211,0.01970285386118802,-0.02402904272438124,0.06834930810456824,-0.025363276075866692,-0.006664552259839269,-0.005252179979096162,-0.04561669504165977,0.043948490819398785,-0.05551608735486382,0.04954584797778284,-0.1328370891296043,-0.05080805509709477,-0.06549535145007704
PKM,0.021110692772180934,-0.04664145522967231,0.06999037542764522,-0.0411712326951729,0.03017994046150589,-0.019144603585360586,0.002378720225058546,-0.021660181644067782,0.056304389414080495,-0.0010802944408458606,-0.07685378624352503,-0.026594906407493436,-0.019775730498891295,-0.015197036183152636,0.05233601157090765,0.024152711147442513,0.036780703458308035,0.05010358980729793,0.0015431702575729222
TNF,,-0.01929768249620313,,0.015794690766597713,0.05302988544630067,0.0015780421975461526,0.01139853249229336,-0.05572295786997344,0.00394465944022957,-0.03482342269342622,-0.049425610421130764,-0.021938143228263977,-0.027448635937553888,,,,-0.08886752542286014,-0.02721440438141585,0.04295343489500616
GNAS,-0.07909574757761421,-0.009642230751523146,0.04056554130772002,0.026681915916492847,-0.07575639072164705,0.020333519078352562,-0.06150208243580693,-9.206549885151394e-05,-0.008186936033364352,-0.09581090415517135,-0.012064540757761219,0.023190880764951127,0.020090302342666993,-0.029069145382604935,0.029928554545822522,-0.038225338665688856,-0.033710475485904876,-0.005596984463626137,0.06275393723068108
BMP8B,0.014370943342966321,-0.09843582020874442,-0.0539488843038885,-0.016291907566710572,0.023964936051548563,0.010491855644662991,-0.012598723768697332,0.08538020465759241,-0.05101135504483359,-0.040351822166676876,0.11295062695066371,0.005429611360577404,0.023064110607524634,0.008261410298672627,0.027382798702301606,-0.01703060671337735,0.07439878577471606,-0.00845767023692116,-0.04083016365264986
LIPH,,-0.008683889171061252,-0.028759769825680043,-0.015980561778329884,,-0.011499631753406889,,,,,,-0.003050103354883395,0.035420970768104916,,0.0028061497387624514,,-0.07475087354851928,0.05086899913808238,
CCL28,,-0.03911659547512493,,,-0.0008249712315032978,-0.017707541092721494,-0.014901629903374231,-0.022140676917588895,,,,,,-0.026832989033071356,,,0.03808225639324274,-0.01731040140611285,
PTPN11,-0.019444153982727457,0.04678967342536225,-0.04081768525514567,-0.02484366819511668,-0.01588063116855165,0.03396786449614665,0.06991917304448719,0.03202374041070207,-0.045720468691303064,0.07646634040229527,0.007189922709089603,0.022393904029530107,-0.052825461172852806,-0.01956816509502585,-0.08382461729542447,-0.039428963333944196,0.059159257337828314,-0.02537932726169701,0.11392434368390222
ADAM12,0.03440638464220619,-0.0689376275743209,-0.008267605315092779,-0.008064236715139303,0.0566813320707706,0.004185987179204675,0.04530125925602452,-0.038024345809039954,0.00213132842117755,-0.046646091435802825,-0.030300211032435076,-0.00819811781900494,0.036386338163849785,-0.039302900632228216,0.0122617815545234,-0.008966686401689806,0.06955923051950307,-0.025084740893107374,
EPO,,-0.027312774204325062,,-0.016291908022901137,,0.07925645870630679,,,,-0.053940859640189256,-0.05114412329528545,0.02838806142864192,-0.01814952626404631,,-0.014426613476447345,,-0.03729590392891231,,
EDN3,-0.026798240000832852,-0.01908806131774723,-0.03392491134760697,-0.020281160980627835,-0.01879228920630951,-0.018648174930914002,-0.0034217415826909084,0.10012396054134078,,,0.020750008036008457,-0.03362264742520452,0.09368147355903217,-0.05057663005992621,0.046992209530513404,,-0.0479139734962419,-0.04339530619263024,0.10258697385694975
CCL22,,,,,,0.054500157780966396,,,,,,-0.027376484815704177,-0.0013502974156933407,-0.016215689285556785,0.005886249521486583,-0.044479927107745905,-0.035141493655988884,,
CCL2,0.08317345870044661,0.029896799159195374,-0.004297529100844549,0.005323535984420026,0.033898767697500325,-0.059827150863457745,0.018853885593843593,-0.021064456715394454,0.042973865030566806,0.041635882211147106,0.015276494681415223,-0.020284178085404482,0.04170651040771906,-0.01235263315689187,0.04005277484913722,0.0003966770169969824,-0.013656236824664464,0.06578600331877184,-0.0984600273498414
DSCAM,0.03339520984619762,-0.033224341871328396,-0.07186785792310005,0.06858305369747157,0.061084145144296144,0.09694253843078403,-0.026517671402622466,0.04877202967806434,-0.0032299097838167047,-0.04550244436932992,0.0401176921593609,0.029954316663690403,0.00011378766033806747,0.03635850027217342,0.0028323748427345843,0.002461626363113195,0.028656696170914212,0.12357066083621895,0.1317718400214578
ANG,0.005495909166459833,0.031008260153336256,0.02737560177791766,-0.03366224280806615,-0.030678010701252357,-0.02798309039129747,-0.05632484600736693,-0.009801344007548963,0.039094593412254755,-0.007100425463609938,-0.013779717448543477,-0.0016951477425233112,-0.026189006967645576,0.000938037188156228,0.029947141491340135,-0.04059874463871875,0.019325653272181335,-0.05098245860818704,
FBLN2,-0.025126646956737487,0.011611459097057568,-0.011252275861484255,0.04941945613900363,-0.03330328124922646,0.0773565696305332,0.0007551483944541093,-0.009445862113893318,-0.0019096221748475326,,0.03565299528946811,-0.04818694698515604,0.016872634335434303,-0.037821621199838854,0.013310244123865783,-0.012208737298172878,0.018404999151696265,-0.06159705877422469,-0.0505926410477407
VTN,,0.008702472225928588,-0.0335536021838982,-0.020949015021261484,0.03327761192826238,-0.005927143813049921,-0.0058711366721367324,,0.1459509908652336,0.0035785069750064436,,-0.027649426509626655,-0.02234945388216399,,-0.0366366845488846,,-0.01825179874179757,0.035660251991179205,
VEGFA,0.1392749985109176,-0.05071032756542399,0.08209377321375552,-0.05244329410989744,0.05772900128564928,-0.026189075887381622,0.03369133917416769,-0.06290687026110912,0.02233218111897723,0.06160499442757393,-0.0259436821528797,0.016815209468050873,0.024543342265403213,0.021210192071385196,0.0788372756252628,0.029658005227802094,0.08097951505885115,-0.011368855850462241,0.033393945993267164
F10,,,,,-0.026233949332603878,-0.013192239612439052,-0.007752132551511458,-0.024323544116079832,0.061542656594492554,0.03968128210896967,,,-0.004127801412034298,0.022394886836005334,0.008718252225425847,0.10656510066817095,-0.021989470019880063,-0.03582914368913099,
SERPINA1,0.01915395803151566,-0.04425406692235896,-0.015274393542670194,-0.032886252364936835,0.033627114214735625,0.020102987916244063,-0.04519325275939345,-0.0191172722304223,0.042572925704511586,-0.012297907755028028,0.09907400807697676,-0.04704385858783286,0.043458457827597004,-0.018495608750940945,0.0178439538688345,0.11081646179485792,0.033803016991972454,0.043898497914090916,-0.044830816683076376
VWF,0.029840517630063394,-0.00485658462942477,-0.08114814731370062,0.025341559471194396,0.011843478674258738,-0.0013065450760663907,0.03771331710048739,-0.02358376314936592,0.016103777261164336,-0.07266801985407058,0.0059896245466287265,0.0078018193773125985,-0.017976915399550843,-0.04541258307663612,-0.008632760529763125,0.05815218471735012,0.006004507347056399,-0.05553372797590878,0.030203869160644648
GDNF,,,-0.008992762160465694,-0.0132515335547269,0.0406982100262079,,,,,0.011545207050301121,-0.01156526804676168,-0.01198595818200754,0.031081937133591052,,0.0017342808682998675,,,,-0.004252856225574551
VASP,-0.02709073208757566,-0.008126116482511058,-0.06084926382065835,0.003899044652022976,0.05635270402543619,0.014508898014267078,-0.01350808022707724,-0.04229791624208903,-0.053836305630919096,0.1225708666218353,0.005455456605246893,-0.05110232504400138,0.033556910198758755,0.012430177272978854,0.00911280702212531,-0.04589666568973044,0.10790765995510239,0.006279382909726926,0.08964518352761701
ADAM15,0.03458345517865852,0.036951567254238156,-0.0010459144962743935,0.03455754793089696,0.06958304090710157,0.007653280578799334,-0.009406461501774025,0.014265975652373166,-0.10942533284766416,0.007172385991489602,0.054537564195174484,-0.039089748024413305,0.028399627435827447,-0.08216527365014069,0.006191049164713389,0.12730725145973287,0.0045590126746713954,-0.035813137365717285,-0.0027274564664227555
WNT2,,0.06933662737946804,-0.0260562871549105,,-0.02482517245456762,,0.015993720602241183,-0.02507595221780861,,,,-0.030003775567939494,0.018359099846163445,,-0.009976143891755683,,0.07122136810248895,0.016011182192677373,
CALCB,,-0.034608557987538896,-0.04058573547390194,,-0.01529112219757005,,,-0.016787587888354553,,,,-0.009328058571644444,-0.0386604642434649,,0.10598694710550044,,,0.03424504515088879,
OLFM2,0.014023312468318698,0.07312702005179209,-0.07120348365014444,-0.03529062254248336,0.02184540896498873,0.011858876679104164,-0.0023966477256927247,-0.06645377897175382,0.004678500836302565,0.062027849747990145,0.026898561444743,0.015140077883155502,-0.00102258553522252,-0.06229202309316067,-0.07278608946497325,0.016645401365911028,-0.0015483605295451195,0.021970099499087223,-0.08471433901818043
MFAP2,-0.01609435577964239,-0.04997201484775165,,0.04393377119033467,-0.008256191485874833,-0.013838391071704861,0.015696228921679822,-0.019515869434322,0.005922425831840428,0.037650468119711636,-0.022198656106456514,-0.04111617270681248,0.02272609598439602,-0.01696540172172807,-0.017163016456056567,,0.055766900649832904,-0.011423587579543194,
