,MGH258,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH916T1
GAS6,0.010604878016973115,0.019912160633964893,0.012385276852922887,0.06065372427943223,0.028713101879650524
MEPE,,-0.021631903980651585,-0.027605343296422415,-0.030116895527741255,-0.015145897941778654
SERPINE1,-0.013536300186327939,0.018838338896917137,0.02680302365521298,-0.04300219353520118,-0.07362146650309737
RSPO2,-0.0190830642617609,0.008144527998636852,-0.02230528975673746,0.178220641390191,0.1285189300433144
SHBG,0.021938211462677795,0.12159028236692962,-0.023901076628766265,0.024596630542575142,-0.004905573386799441
LGALS3BP,-0.029301365574653064,-0.03198615312175299,-0.010417620285775687,0.029787695331236284,0.01237350231070183
LAMB1,-0.006746060706083004,-0.01667932132010507,0.004724499429537291,-0.02751113294808928,0.04958510459491489
SPTBN2,-0.049241420005595185,0.040309902082220996,0.06764220740716595,0.027506105318239348,0.03057734015048667
COL1A2,-0.024253617995767494,-0.01744966028949544,-0.022009097610980244,0.0273647690799415,0.011041507666295058
DEFB1,,,,,-0.04534319392517687
WNT11,,-0.013389992704534975,-0.031815597447073345,-0.006606908902113422,0.07634364961529297
LGALS1,-0.08061300507246044,-0.0530597149848519,-0.060227235844917945,-0.026057002313907913,0.0014214132973688993
BCAN,0.08615397610672372,0.013755917491920112,0.05231498975247513,0.046624793461009326,0.03468714513664263
ANOS1,0.06341446044233078,0.031307963401694436,0.010014439868857378,0.0739022432175499,0.03599964926169526
EDA,-0.026864967322767205,-0.016009923656146167,-0.03250821373420875,0.019233292460128514,0.006552977831586485
FGF22,,0.11292568654312765,-0.02432057496670084,0.05969962545386446,-0.029215654772056225
SHANK1,-0.022744634564678484,0.0870883717341576,0.00258250041192862,0.1520484509777794,-0.0377474190870388
NPVF,,,-0.01805331373219388,-0.018049600196032484,
RAET1G,,,,,-0.026400605057567614
TGFB1,-0.04266039606147686,0.004140256329753319,-0.05655140444409715,0.04036412599842127,0.08097108089353208
MSTN,0.04706904894934337,0.016971233140170013,0.06744915875337115,-0.03712047219922918,0.0833773439968764
WNT4,,0.09849338951355975,0.0432899220445827,-0.008520952118463964,0.03526606620156855
TNFSF4,-0.016126970185812856,-0.02209011000732045,-0.0403094921876247,0.07779625828884934,0.042997569424986885
NTN1,-0.0184656938374106,0.01647943088368498,0.02575286301763498,-0.0009555629700453065,0.0040343857214927515
CXCL12,-0.011577613230739235,0.05383033703557298,-0.042609345671103055,0.01701322022933887,0.06880436899381549
GNRH1,-0.02932865933617081,0.06707616837159197,-0.02611839106319989,-0.040374939023516285,0.037044745779309926
FGF8,,,0.004735570867838049,-0.008343134690561506,
RIMS1,-0.02438710965828008,0.03143227678030041,0.01467194814832559,-0.02207519729864769,0.03593769273131625
FGF14,0.04534154009051228,0.015035853761782778,0.050959416876670625,0.044134317459880924,0.0699891442273425
IGF1,0.053039772570786306,0.013603218474140876,0.050743446029509406,0.09363302518587059,-0.009303020122635312
TNFSF10,0.04836492411365904,0.031934993824267004,0.02119535430042421,0.13046298945871942,0.025282876894453715
GDF5,-0.019083056729498015,-0.003522550826045442,0.06523535417998368,-0.03854003512140916,0.10400240525622731
CHAD,,,0.06025071856991062,0.04479893812496218,
RGMA,0.002327634381970322,-0.008677967402957301,-0.01050268859583772,0.02032767027317915,0.017277063913656143
WNT16,0.01738991567974632,0.04302810484053247,,,-0.030178309800930368
CX3CL1,-0.021623131202569958,-0.014483084256024773,0.0009096017469804084,0.023879695756278387,0.036344502795300396
FGF1,-0.017472863348035318,-0.037368873923897726,0.051173964842757734,0.08402473454385219,0.04563815204809205
ALOX5AP,-0.06389733721087791,-0.03307622458130278,-0.04876759546614214,0.04101639871009737,-0.0547697077201071
IL1RN,-0.01698271210052608,-0.01246632934153969,-0.0411543404044418,-0.04503880825082974,-0.03420922102387431
PCSK9,,,-0.015747219797970592,-0.019137563049319063,
NPW,,,-0.04364290277625899,0.017042731876712534,0.0393343233811141
CXCL9,-0.05163025060464615,-0.015077307106248846,,,0.06382438402663979
ANGPTL4,-0.0034260188758078484,-0.00748471507184711,0.03836982048270193,-0.007560081668027625,0.012306043023446069
UCN2,,-0.013210154503573329,0.07138304022914335,-0.03324364742372832,
OBP2A,,,,,0.011242907600247714
COL4A3,,,,0.03738274625266121,-0.0384714110494991
NRG3,-0.0308236936840249,0.04105851936208089,0.052503583381529016,0.02959291226687619,0.08376546650379214
IL23A,,-0.016160516823996895,-0.01574721430468039,-0.024578141049223085,-0.02175531887008903
COLQ,-0.03098608567048937,-0.01731579639149075,0.10373482969482659,0.13787356695245165,0.08645571869407476
SCGB1A1,,,,-0.02406714731890191,
TNFSF12,-0.0282926195809322,0.02992897587901002,-0.001361382102987462,0.02798072834972909,0.05939831577322627
DKK2,,-0.023526471914998046,-0.018588493186844936,,-0.0034492768044882337
FYN,0.006375762451081501,-0.011646324988377286,0.055093059074945765,0.027504464178621135,0.019107007274045303
ACE,0.016809557740587542,0.014723688569805505,0.001382604928568881,0.07521448769235882,0.11732570291587822
IL18,-0.04318562903153167,0.0323298559208658,-0.026404902601419488,0.07611964291594833,0.04217458954487649
PPBP,,,-0.019280949529971666,-0.022654521840719234,
CCL27,-0.019330568612473592,-0.019832939431781996,-0.03579222713974502,-0.039808143065229847,0.04721007327996681
SERPING1,-0.008239033736033878,0.006132744472663842,-0.042187754183242804,0.08893259043158903,-0.011128371482586101
AZGP1,-0.02161644641388149,-0.0038849824945254505,0.056946721794185966,-0.047041630429771414,0.02504527551159457
INHA,0.1171441702452274,-0.004245360600454783,-0.02633871238818769,-0.046488121349591884,0.00031332056888982963
SEMA3G,-0.029328662389145756,-0.02540225672194163,,,-0.01313415832593744
COL6A1,-0.021663520964455313,-0.010120971895556849,-0.006483178184548319,-0.005990970818171198,0.025075774579492442
FGF17,,-0.019455755670293978,-0.017753341350734014,0.01700312789981529,0.04975208206486679
TNFSF8,-0.020987233510277575,-0.012466329448038436,-0.020921281574996373,0.11299418573155555,0.027836592258692654
FGF20,-0.027943604500374246,-0.02008092235882287,-0.02275012487771947,0.08240971770223213,0.0036740230242027568
ICAM3,0.0923712663756967,-0.0385000861437966,0.07060368867518957,-0.008901246353031965,0.05198508737775993
LAMA4,0.030456763245733737,0.041893883528826115,0.013734822128915056,0.03256470759840139,0.06392331338426531
DLL4,0.051469324954980356,-0.02873652140878226,-0.020702341569258362,0.14940318541021327,0.10872369128981473
SEMA3A,-0.051405608635311094,0.02812403317845419,0.020487526439921484,0.00036771903044118285,0.006885460177999668
RLN2,,-0.01600992159217875,-0.014467015394421037,,-0.010615493475268217
C5,-0.015912342260249585,0.024725274505756317,0.03744533745105031,-0.008208224171572423,0.09805151216951437
COMP,,,,,0.032992242767252385
EDN2,,-0.017038386830424027,,,
C1QA,-0.09492960102661246,-0.03266367626354182,-0.07897009557668228,0.0801664164892052,0.04306687388063491
UTS2B,0.03422599600067828,,,,-0.027862472407036935
COL9A3,-0.01366461456763414,0.014818547110511825,0.03441096252177535,0.05059958622860807,0.06341216629430049
HGF,-0.045576987756416915,-0.010194113410830454,-0.04415739832776189,-0.004100946676831281,0.0468573185757122
P4HB,0.039554882844196546,-0.018304662840240092,-0.04112318598278859,-0.0033852702571509335,-0.012747952088388472
ADCYAP1,-0.01957515083505225,0.027024924102079944,0.014002434993575638,0.10255855793914817,0.03470138062868973
GREM1,-0.0320345989234653,0.0040008765544268295,-0.03358963307804225,0.017518218924966276,0.03257820078906878
EGF,0.013326043379528137,-0.026728049260820362,0.07998854757370667,0.06879380914133679,0.02607112302240638
VEGFB,-0.0338628971734607,-0.06592162154397471,-0.025403802114230413,0.0016537514899285244,-0.006290203647612874
FARP2,0.0266793358621834,0.038395908141731064,0.04671716291872477,-0.006980678541799381,0.0037190840846882994
IHH,,,-0.01893760696100293,-0.022288849876127545,
LAMA2,-0.003270709050345547,0.045379487616019384,-0.015897347994051302,-0.0003593855305635299,0.05351294412967754
SERPINC1,,,,-0.018272033391580622,
NRG1,,0.03128306190367473,0.11877045583002928,-0.028148909097090224,0.07900728559216035
SPINK1,,,-0.02871740427229935,-0.009022210335701069,-0.03645164061292362
EFEMP2,-0.04896297054137233,0.0021223627597464767,-0.0318529364575937,-0.04262069113762159,0.007796956245959538
SELPLG,-0.043967436652710724,-0.005325330640076352,0.018428831632349537,0.08015532776646835,0.0975384558978755
GDF6,,0.03158947451836377,0.09030671441749763,0.005457518181872161,
HLA-E,-0.05418583966166918,-0.0077954337771462675,-0.019710990989109858,0.05032425672851321,0.055519905793254255
PTN,0.12511205125799502,0.03487546264291158,-0.08949230467403232,0.057280262130504724,-0.0008317994822774383
CD274,-0.012569783851330974,0.027317605272782923,0.0031301501605447554,-0.010608454434618907,-0.05467910914241613
CD14,-0.06528333425492766,0.005781492365647072,-0.05149254767135436,0.07312380117199747,0.05660592090167553
SFTPD,,,0.012620145904389698,0.09014039701801765,0.009210425384822673
SLIT1,0.0680804480278673,-0.012835379075808116,0.05377380556796774,0.09189115555871663,0.0030856341015161773
CNTF,0.06014399301017299,-0.01675044576861587,,,
BST1,0.03254215316276647,0.033939727553919365,0.004836131016257127,0.029280941813630754,0.004335181179697787
AGTRAP,-0.01216088417259278,-0.0019596464159727612,0.04121680651764512,0.04075246346703668,-0.015224678818395418
LAMC1,0.04466168772538743,0.022666402689962385,-0.015744709457479793,0.00044195989698472463,0.05189790541983341
COL6A3,-0.037700729970361876,0.030277737037597393,0.012511948037665924,0.008327379490029497,0.049278873064853845
FN1,0.06310701652945386,0.02245398798877169,-0.06041700542406257,-0.002731610074072894,0.03105639396951703
MIF,0.02675062936595224,0.013312926683856145,0.03527241283044637,-0.03183218578200357,-0.004960167170453528
JAG1,0.04716428622527482,0.032636719620691465,0.007832330704213806,-0.009093801590835561,0.02408219419777986
NID2,0.009260601051209027,0.0032983202348463134,0.023375284107235734,0.03711675679294559,0.09860439298975004
EFNB1,0.019034831488257267,0.011567511851350753,0.03163195875287464,0.007528021696539911,0.04161697187728073
COL4A2,0.0639828928535789,-0.0061388430361175705,0.0023969922534718582,0.039678824492035636,0.06785457663738169
SPP1,-0.12454406824681734,-0.025411105996454977,-0.05943646787210543,0.01530642964293624,-0.10148044335595287
PODXL2,0.053454364267446576,-0.02242848877037666,0.06183647495227353,0.019104550129952727,0.07136508870064778
FGF9,0.0017356343806668425,0.02236636932909499,0.06414295145130483,0.0131661271397533,-0.012631516592376277
ITIH2,0.02949905590519577,-0.016309837736925195,0.036007813114639034,0.0023073134999577315,0.048204449975784526
ADAM10,-0.06750113402960319,-0.04654462769918824,0.06602555244319638,0.06099379257743332,-0.02143596757058411
CFH,-0.03327352100174192,0.03891517476346712,0.007518493163644884,0.012660767470001402,0.07482805491070281
COL4A5,0.05134136462332546,0.012026426602747874,0.029493457386647274,0.04290444150585188,0.012063610443999978
LTBP3,0.017722681948605334,-0.013111539033333664,-0.03427279383123574,-0.02029956673389346,-0.046780802601231575
GNB3,0.06908635771214836,-0.06073782198708868,-0.03085410966524998,-0.005917417786073292,-0.027720814633761352
COL6A2,0.06796481314658033,-0.046182090585280125,-0.05181251228060891,-0.005674488317509071,0.034498658652758474
GDF9,-0.022531786594505266,-0.03730428934056154,0.06096367789712714,-0.033458964280770546,-0.010485226070588927
NCAM1,-0.0006576251879491285,-0.07235076027559124,0.02245345616466518,-0.0585445030692408,-0.05277794369873802
APOC2,-0.03386617449467016,-0.003241541381342806,0.03204111113408619,0.06905565871512524,0.06030150017320081
BST2,0.08385838927576157,0.03730269874237028,-0.02417219545876453,0.03888479693783392,-0.02135991843828607
COL5A1,0.013532936516298624,0.02572425288813558,-0.042923898770059477,-0.012841478283785367,0.06798906015067441
CALM3,0.05578855812639936,0.010289185426262991,0.07161088378046299,-0.010202180767300955,0.005533950268266655
THBS2,0.006572530128168109,-0.03026394764401811,0.04610394399519671,-0.04083073439295807,-0.007330170204447359
SERPINE2,0.06885487145355403,0.0853620577617789,-0.019791227320690625,0.05457150969494313,0.06201736142314962
EFNB2,0.11037957448526754,0.01969686215078727,0.030104351063059774,-0.05964046058665794,-0.022021625618785835
PROK1,,,0.014931278934599635,0.03923323288835449,
MMP9,0.004191913383922192,-0.021430102131784205,0.033471736856490235,0.0006068678219973281,0.0718209168858396
NPPA,0.04309756885326662,-0.022203392616838867,0.03127273236027211,0.007192418718046806,0.06125491633733323
APOB,,-0.012843355087035034,,,-0.021477791941376168
C4B,,,,,0.0651995129177835
NTNG2,0.07199131136352145,-0.003631734926974777,0.01837680175334043,0.07091293389359869,0.06038686499221425
LAMA1,0.03427010116328716,0.022364964942934846,0.08041611569906455,0.03224695478922216,0.08288182818197401
UCN,-0.027228605359919396,0.05039615400515671,0.09768922933476251,0.0006125277045872425,0.03092905066418014
ARTN,,-0.019455766301525065,0.03565214287676168,-0.0055612395295786205,-0.03897516181917981
PDGFD,0.026855212789011793,-0.027457607377430325,-0.007878227919669441,-0.0014677659756525373,0.018837968882766117
EDN1,0.010909501661474683,0.007979666816157995,-0.0021693394503317573,-0.03398630747050263,0.034953469635702734
ARPC5,-0.02276955260463754,-0.03095585875197115,0.03702770546785551,-0.004412480018719192,0.033900910857085916
GSTO1,-0.07727982935663594,-0.05233625689049962,0.07534936736982065,0.013859837598539518,0.06408681608383543
PROK2,,,-0.012570708095620536,-0.02057078015665131,-0.01958274896389979
SYK,-0.04890097619312368,0.03682155692903933,-0.004570270282814025,0.07459446677584128,0.036897269492968336
CD40LG,,,,,0.170083980056908
ST6GAL1,-0.061339954228964946,0.07230053337805253,0.02335820358323606,0.04359574025232685,0.08767265042434966
WNT3,-0.03146910886484929,0.012732763967695562,0.029864977322413066,0.017191387398797043,-0.010925768663068866
HSP90B1,0.027275050335362972,-0.04940543147240198,-0.04556679661383498,-0.006669793061002562,-0.02244472642335145
ZP3,-0.019963218520464638,0.024471964401900498,-0.003836811178289543,0.026093357876188564,-0.00738772390891601
NRG2,0.06520194836039155,-0.017830261099873103,0.05131235090607914,0.01043976525397839,0.08879120891360157
MELTF,-0.035401740283456516,-0.016919296511624327,-0.007482952443141241,0.0349845789370397,0.08994291432857332
NLGN1,0.046893931224210775,-0.04927414876061397,0.029687813356489155,-0.010071193259346184,0.03408384985249063
SLIT3,-0.026681538814520796,-0.031223462307532937,0.003352431240191405,-0.02249333115055142,-0.007596809045444656
CCL8,,-0.01675044613231661,0.04090813605897468,0.015714167793549377,-0.003397652846156713
S100A4,-0.11408367481902154,0.00263042520394349,-0.01438858433773209,0.04601872370821964,-0.015582465786320972
TNFSF13B,0.04844405180423405,0.010060869817205918,-0.020017861952098363,0.029544334384915685,0.03339575110350877
HSPG2,0.058606358866634754,0.005319177979963093,-0.009700277970136029,0.04422990700123525,0.08839405604035332
FAM3C,0.01576214587779099,0.03426578292521969,0.028131697260843757,0.04053837416881835,-0.0034553852652726845
FLT3LG,0.06309388893188222,-0.04246887583199293,0.018606427641386945,-0.0017653411966360075,0.0010294474595610142
A2M,-0.12383411191762979,-0.01971452992946864,-0.027008119626828968,0.11204802390035504,0.063959156732374
VCL,-0.06068546291178932,-0.011346345396874824,-0.015184159120082912,-0.026621500152674095,0.014964209070828398
FGF2,-0.00024010774706525448,-0.013110926866442125,0.022232962047862643,0.04550348246455884,-0.005829477766777534
AGRP,0.009623792292795972,,-0.014905251302560122,-0.015663671409647504,
CNTN3,,-0.020080571225030104,0.027264277840605075,0.02798814319249157,
RNASE2,0.00784706846095151,0.04756962311511467,-0.009109970253439263,0.08112704328108533,0.017444873177633637
ADM2,,,,,-0.022075240443610346
GAL,,-0.019832932347594208,0.0636790805927525,-0.045973909595301024,-0.02177844673028574
CXCL6,,,0.028453296793820877,-0.01196718458906497,-0.03988667323289333
PDGFC,0.1042147587314608,0.009064822292708373,-0.017068077453257672,0.002629983222432733,-0.04156604260880314
COL8A2,-0.03722756353138079,0.03228339967708744,0.05821470850578665,0.0729063388971985,0.01866157017115353
SPON2,0.006039689162671192,0.06431350332878276,-0.003867235277541707,0.04633995698005974,0.07012159740006806
LCN2,,,0.05522099999297555,0.054706221963505934,
SEMA3D,-0.024187261190560402,0.01980572253954049,,,
BMP6,,0.012469009387236225,-0.026332467374209027,0.04268821509655517,-0.02694906764606581
TIMP2,-0.03924671395246827,-0.004995413777555957,0.009800446575617235,-0.013291326632770044,0.04410182728228909
EFNA1,0.031232817454793175,-0.005440701605650599,0.006800594227659864,0.009336379956734206,0.06017394848786258
S100A12,,,-0.015951190140300883,,-0.006225418937900749
TFPI,-0.0057703535694284035,0.04160641960357007,0.06022331217998019,0.005827387445236247,0.08263944006189843
GPC3,-0.024782485864962418,0.0015173696698114285,0.035449713831979375,-0.013260910719538969,0.019367179544559344
NMU,0.01930586146859554,0.04928475713726179,-0.034638483236209994,0.1083426479248086,0.011317042767288798
SCGB3A2,,,-0.018053316661907008,0.044042116270041023,0.05972905458959476
LAMB3,0.13168683746090215,-0.04134024895489773,0.0007061559133651478,0.08397812702001317,0.10950350876357744
LGALS9,-0.07796302723359395,0.00605509627416339,-0.04707697115523836,0.05492768763256913,0.05907016340118369
VIM,0.15620488773449925,-0.004527668598610453,-0.027646650592812568,-0.04162707231783326,0.04737778702587194
PLAU,-0.041173655819694996,0.003176992194435919,-0.014217046917902588,0.045502315670217196,0.05257562781403989
TGFB3,0.05418941623383483,0.009329198305461446,-0.042677057748105346,0.03433492684822612,0.05600639308229793
APLN,0.05827553675231234,0.03512806807834933,0.006276358645098175,-0.02824041315995534,0.023023050508858653
SHANK2,-0.020758042628887058,0.04755416748405289,0.06645846581369864,0.0011211773002494348,-0.009345205832716618
LTF,,-0.03830788647556025,0.0061084912264235585,0.047367347509475945,-0.07929756812344319
PYY,,,0.021609702361291627,0.013666531053980597,0.022326508408096662
PENK,-0.01806154864518831,0.014121212278478741,,,0.06772552606615072
CTF1,-0.01841422950707122,0.02824845397460733,0.053591728882277284,0.004716095791452629,0.01802897784213478
COL3A1,0.06568789134282894,-0.0009572859913819479,-0.03377710703799327,0.019774997215391592,0.020435417248441945
S100A10,-0.020072309877969367,0.004200916017530038,-0.0400396832953263,-0.021793546695789822,-0.1173292934734893
FGF13,0.04299155585546948,-0.002564374639044643,0.10371580843340156,0.046437924388811246,0.08202387318594133
SEMA4A,-0.029497908504950744,-0.008132196296492698,-0.036613513855583375,0.0009543251386987558,0.030185679923880986
EFNA4,-0.036150615980393395,-0.04225276295581273,0.05391743159856879,0.04442503004353013,-0.029737790041085843
HSPA8,0.0929541574447299,0.03967441761519204,0.026599251439117674,0.012778939599900875,-0.05037862798236858
NPB,0.022779022661212085,,0.02078791294870734,0.012469249785455171,0.010058938150305122
ULBP1,,0.07656557136123683,0.02665479426205864,0.06593883822924539,0.056754241436276616
SEMA3E,-0.0012941756782014614,-0.019620489206344408,0.029442211674095584,0.019776111584847236,0.022964189025456716
FGF3,,,0.10009460487844805,0.013247673768841966,
ADAM9,0.014284989753273645,-0.0017529437515726022,-0.020960059053765922,0.02523932975957435,-0.0027034920799808354
ASIP,0.01962916655098916,,-0.00015324611017194058,-0.0349076101640643,0.0034697580488190416
IBSP,,-0.03251989492300864,-0.08845118175951257,0.09290013147648526,0.02870583518702288
FAT4,0.08266778900860662,-0.028635982977773432,0.025539090409656514,0.007653562944597648,-0.04107027361739286
MDK,-0.018124685512682474,0.04844922101206743,-0.00425589462595078,0.062424021739048804,0.03396827642348141
BMP5,,,0.03133205266936172,0.08880814388883455,-0.018332914873586802
CAMP,,,-0.002580095049896914,0.032329212610866395,0.01570060261210578
HSPA1A,0.00571361338671459,-0.011255395513796245,0.0011042673422950835,-0.0005174446103578953,0.008873055902337312
SEMA3F,-0.009665580845772778,-0.0035313405555915164,-0.025727317161839198,0.09446603337053244,0.11260527624618001
ARF6,0.025574888812402385,-0.022632104161637558,-0.010253550672414295,0.026459398522622437,0.049859187882826034
IL6,-0.023783099538226788,0.01966251890223624,-0.00034046567588411915,-0.04125908360205249,0.026563154722977936
CALM1,0.056415651377439736,-0.015958172046219347,0.0004574165830882592,-0.0231678117575792,0.07172286141108045
VIP,,-0.044314680535492076,,,-0.030155899745458504
NMB,0.008524789353024068,0.03772294887118066,0.012439224627248899,0.011318107465305547,-0.04626814708560234
CCL26,-0.02704732489778562,-0.02139966807829329,0.0031858585093795457,0.02967122094151387,0.05650128373290169
FBLN1,-0.04153707357157868,-0.051308899312643395,-0.012641116418955243,0.03830106296582558,0.02260802460404274
SAA1,-0.01981695260640561,0.005269264741084663,-0.06650124436647584,0.0667513338244528,0.026678439323453144
MICB,0.08266510370335065,-0.009289591596676455,-0.02792979284729768,0.03270816862529443,0.049296502571128074
MMP13,,,,,-0.02614970942785324
F13A1,0.04139044994467448,-0.013679860217100891,-0.06884968997309107,0.0350546720265691,-0.01777561176913329
CXCL11,0.013548715100630706,-0.04869397252837665,,,-7.095355576816007e-05
COL5A2,0.10443118105213388,0.004766387565846775,0.007050626641205889,-0.018105342617270145,0.048019811127533105
EFNA5,-0.023483280565942115,-0.01870115460060432,0.04123886003015817,-0.0435432015817408,0.02065814156377344
AREG,,-0.010231013279958675,0.0755701848807305,-0.041172242815491845,0.06156663506428917
EDIL3,-0.05308169492070452,-0.07238215946882937,-0.0003339873282251799,0.056693810491769754,0.07301270910302755
CD86,-0.03828513399331423,-0.0241430316773608,-0.010297296426265125,0.11595844628395456,0.06122280941634192
AHSG,,,,-0.018924636435075713,
HRAS,0.014032735283741573,0.0012903384829331022,-0.013152546906299828,-0.0199567369830636,0.03928539459855644
C1QTNF5,0.05041912842200131,,-0.017074692354606322,-0.018230223418003153,0.06665696300329865
RLN1,0.007424000806494591,0.002225698550831923,-0.01615276419848819,-0.0211576032716361,-3.2658271715068954e-05
COL4A1,0.042862658515198576,0.00534551760490298,0.003362250848587985,0.06262320424171408,0.06347622486956783
CCL3,-0.006919832967052162,-0.04809980705238202,-0.016332162337084805,-0.008691550019292213,0.07736813679919816
BGN,0.0046057706545669114,0.003667485339682584,-0.026319062379825474,0.029978953475460982,0.07047102974897788
RETN,,,-0.009847536287155975,-0.01240941891293158,-0.010949075753718467
S100A9,-0.09194636127503508,0.024658061953362273,-0.1146369029070904,0.06531082882570116,-0.06592473263103643
HCRT,-0.0028957648456905713,-0.02802277548429724,0.07602007961503889,-0.0022211972164349553,0.08807244402306502
FADD,0.008665924279233888,0.018313202650017346,0.04978571185909461,0.05549394765192383,0.029433134444597105
ACTR2,-0.037264728700105595,-0.01508457311784247,-0.05915465190414709,-0.016577038953531926,-0.03456285006466744
BMP2,0.024242188175710215,-0.042974965996202985,-0.01905342640643973,0.006363181377525469,0.027249259458651098
PDYN,,0.00792509319779442,0.025911594904304492,-0.021917662727318193,
CD55,-0.02083434729249801,-0.04424358051218044,0.03763130174236837,0.030363614381968596,0.054722932623871075
OSTN,,0.012029418258873959,,,
PDX1,,,-0.005864657195069822,-0.03204978074916389,
CD6,-0.029497909195460446,-0.018681228243292287,-0.018937595071322862,,0.04961533140284119
IL16,-0.008408823746893173,0.04228891982465951,0.005593334949482537,0.03465359409014444,0.10585150305730588
LAMA5,0.036337376761218766,-0.03660398482106649,-0.03844524292772384,0.050805723671544845,0.02815969908805479
RGMB,0.03189362768587658,-0.0026167297545764794,0.03571104689993848,0.02723996038560837,-0.01674829790543921
INSL5,0.08824723414926104,-0.009669447999635556,,,0.020931208129897898
IL12A,-0.02058064884030498,0.028915489164512972,0.07200798821528201,-0.015494266798114489,0.044079686496760695
S100A8,-0.06910773788964943,-0.003358767952303802,-0.027640084848479723,0.09815468505894766,0.00045649926673499387
TAC3,,-0.016034863366931128,-0.03263219013044323,-0.021261268174197576,-0.03253273723622295
TAC4,,0.06599219940673949,,,
MFAP5,0.02389285492224723,,0.015450143321257881,0.06920042924707204,-0.014074265109670567
CXCL16,-0.08559444299495936,0.03985725803989416,0.02690086093921049,0.028144362396642465,0.04938799614749307
AGRN,0.037422353050875386,-0.007830525136329584,-0.012045347942527602,-0.007294372318498139,0.09908056967581544
COL4A6,-0.024187266849106128,0.025402666859970943,0.026726094843760033,0.10878159768545219,0.02600108534078032
FST,,-0.027835372694232162,0.058956487814358395,0.07511391920732016,0.040967819816227456
MEGF10,-0.007852227515575325,-0.027590884573420335,0.030423742406387448,0.011684743650794829,-0.023590010350181184
C1QB,-0.13417196577660728,-0.008268092756236238,-0.01343278647436591,0.08441037986750913,0.051466691684687184
HLA-B,0.0315290437044537,-0.011288986523047623,-0.021147687967533014,0.05060711926380253,0.056403049476812246
PDGFA,-0.059520262160703774,-0.02627695678920993,0.0038649013713068507,0.038541181411578446,0.019219960274762384
LAMA3,,-0.01426335824349966,,-0.01665680955613754,-0.028616533727394512
DKK1,-0.018061554645806475,0.0042573325765423485,0.08537428953829546,0.016442429694830184,0.0023078492997039616
INHBA,0.12430044433454006,0.01742138250590447,0.025792750054533756,0.010381508170788171,-0.0037954777333992933
LEP,,,,,-0.020864251231936116
IL7,0.04351178620414989,-0.016604762466397704,0.0603309085037264,-0.03177956603613524,0.05891315709847834
FABP5,0.05496507517113177,0.04085412373127727,0.039851797064277016,0.06808724183325979,0.012536400746338034
CCL4,-0.05125238560530741,-0.019597186654740032,0.019520315857454687,0.023180467787193317,0.07374073149872487
FBN1,-0.0659293337044406,-0.027591324379383237,-0.026827114182250422,0.019046084222635762,0.01918217636599229
TCTN1,0.05678864642196427,0.036760717509785934,0.036572958734771455,0.023357701967744338,0.03694211092917452
NCR3LG1,-0.02143887917411334,,-0.02567658178725582,0.10547340988207965,
BMP7,-0.005216132970786819,0.0033249548949110725,-0.01892991735588209,0.024472872444988615,0.03992097666147844
NLGN2,0.09024988094088164,0.032971287754968236,0.05171286217087608,0.028438918165218124,-0.029597169034701408
CCL25,-0.017529946154612112,-0.017321967530102494,0.08255453363661594,0.060822133112650466,0.02084854778477825
NPNT,0.05050197237514802,0.024653633027509732,0.015417550361990185,0.07068944531991943,0.027560615396365975
KITLG,-0.06353462268894984,0.029918905478168993,-0.031125471336841834,0.04871810872751462,0.04112726630850581
MADCAM1,0.007842509335191294,0.04861923132755905,-0.01945057871783128,-0.01955695342321488,-0.03157026762424548
F12,-0.0365783648071961,-0.040962941910309296,0.04484385715311743,0.08007204961290669,0.017925287202082384
S100B,0.08088555088450985,0.020074161113427528,0.06905411724461917,0.05342438713522599,0.04394883844363469
IL27,,,,0.02748297803247173,0.06446736313785664
CD99,0.11884713087062093,0.001180621312139641,-0.016727403441094846,0.10189922221205483,0.044179826624055854
PDGFB,0.00516684301356261,-0.04490578731413525,0.006186449590449056,0.040646483936673555,0.11073159627041852
CLEC2D,0.10302875151921592,0.03773595224704327,-0.03117988730388657,0.04372982277398505,-0.014909235490795767
F8,-0.014351983512496372,0.003989486624581085,0.013422272107143087,0.05888322176823793,0.03211297464346995
C3,-0.11920981818993646,-0.013624516737213993,0.013240929643278804,0.0999761785705524,0.03471311061420452
DLK2,,0.12924898244954164,0.04669617436853741,0.08058043339819929,-0.005850572638263969
TSLP,-0.01779761075950107,0.06678656540559286,0.16342671335265335,0.0690076307563624,-0.06652962941906601
OSM,-0.01698271505275546,-0.0017963858146621125,0.025849493671655954,-0.04141049471665061,0.106535162261454
PRND,-0.018061552395573964,-0.015077304434678704,,,0.0036596447918887122
SLPI,-0.08808963632857152,0.025042579649039425,-0.0655620833941386,0.03728617967859189,0.021273750226333103
AFDN,0.015887565352864577,0.014773207823286163,-0.00010815481615212538,-0.007288931759716543,0.0421495409243514
KISS1,,,0.19420506039187035,0.06727592426755565,
ULBP2,-0.006572954729392463,0.03107218019461379,0.04861625120391019,-0.025118866113074723,0.04594834206171488
ICAM4,,,,-0.01641386692526952,-0.024860565206946687
ANGPTL1,-0.027631171410256436,0.04473125685552547,-0.02633246705395272,-0.031779561450335454,0.03449146181261742
