,UKF259,UKF260,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LYPD3,-0.01253497505301775,0.11573652554806406,0.03660114485241388,-0.002689261515569984,-0.03549032828685991,
APOE,-0.09095720313971604,-0.006252572187325255,0.06421330462168756,-0.011580145898750387,-0.02034230994346979,-0.008828801082782264
SOSTDC1,,-0.020570323630107693,0.024109744870766805,0.025523675206917482,0.001748940421968868,-0.03422654100675809
ANXA1,0.048863449785809775,0.06950345909644999,0.05611907776763665,0.027078369660330316,-0.007739010074166041,-0.008550561427494116
WNT2B,-0.017248557021259277,-0.02366476028620707,-0.019823109129291715,0.12054025738504426,0.023065035701301466,0.12006684569152312
AMH,0.0344993764891913,-0.02046033885625176,0.014677466144656284,0.024900979421067816,0.020834208697805334,
GDF10,,-0.022673082531195942,-0.010186815195879734,0.009422637522174048,-0.01321028226687383,0.005575844286169889
EFNB3,-0.008239988196496887,-0.002436578673872862,-0.046659022376512094,0.0368200642116109,-0.049780945077301055,0.041244805620664834
LTB,-0.010081801106684584,0.08394567862318003,0.07011621536709661,0.0177693527539769,0.02802903637811692,-0.040121276690975406
ANGPT2,-0.007112267915000576,0.04123129244893435,-0.009530730702336492,-0.0267182199823669,0.012891593534337971,-0.06326820024725717
NRTN,,,-0.014035573300032798,,,-0.047526800617064865
ADAM17,0.044185864288136506,0.036486203925274886,-0.008440418453321979,0.0026285714486803937,0.04090615117714919,0.0587103314970323
LRPAP1,0.024840108280815027,-0.019723929428261476,-0.03051903074981257,0.003337699240085916,0.02414482595581839,0.09233995733058839
NID1,-0.0184747853219092,0.014583041263369668,0.07746148574734517,0.04390231671582698,0.012698981409273911,0.02577816013115644
MST1,0.007068784683183517,0.09674517520485593,0.0325221149768109,-0.026217375244784263,0.05963906294352303,-0.052642924158762275
DCN,-0.013265416240375857,0.026249231139228984,0.01795182492879881,0.051839367451516315,-0.009003134758635699,0.030604727860599652
IGFL2,,,,-0.009370142250067551,,0.02444614252060323
COL7A1,0.01123705593409196,0.0033047297631327004,-0.027949341515699347,0.032089970830649954,0.0467086939014727,0.05584219478672831
CALR,-0.02977322910521871,0.027779431753511975,0.006701522824161797,0.08860023956437724,0.02163330228185945,0.01710068919939081
PIGA,0.028461397414813343,0.022376323224767302,0.03148078167339865,-0.01189184522353459,-0.00822748423401473,-0.02586305681331152
CD200,-0.029353696829072618,0.00682324576080624,0.02154103031270268,-0.01122061461087566,0.018732199892822047,-0.0024774635187207127
GRP,,,0.05651824059096749,0.017587357422096304,-0.022899858408127742,
CDH1,0.026349485227238,,0.10530034641642945,-0.036087197480359566,0.016049548239092402,0.09017110640564853
LPL,0.056303015671005006,0.004752380701754676,0.055462837735285965,-0.00650842113006715,0.024805490478111484,0.08750331916633855
SEMA5A,0.026733965984193808,-0.018534140111535695,0.03076301251908841,0.017485132109687,0.08336433187304373,0.09806836975390502
SEMA7A,-0.031145784621108927,0.024752601809555467,0.008671111838536756,0.04700870093941157,0.058181413016172696,0.11455845212007625
SEMA4G,-0.03786075396427884,-0.03788185337078408,0.055837349650453845,-0.0060420571396648535,0.019183615518068492,-0.010613292062145495
SEMA3B,-0.0344428828960575,-0.016873807882860685,0.08342679244917678,0.07747834985574593,0.02686699159387564,0.03641681617702923
RPH3A,-0.03808924514672565,0.022253887091537323,0.035095359596226804,0.10941806246081937,0.01815829872632937,0.06774738217430748
JAG2,-0.008229472610149714,0.010039266872944074,0.0027556288236363566,0.039726721307959414,0.08429912290237841,0.10584888094248791
CGN,0.0389946746088907,0.08010201493623759,0.015899103390875798,0.07182505807988027,0.049275685963561494,-0.03628445680174828
GDF15,0.07701676176887629,0.034455835689021164,0.0271185872140492,0.07997402973060011,-0.02093567100442045,
SEMA4F,0.01758488049281755,0.0393546838677032,-0.005667984198334607,0.05229060799477288,0.01815195821769539,0.09405903484314648
NXPH1,-0.015517192667317527,0.053325968537825896,-0.0029732687592801494,0.05691734086872076,0.03818501468203159,0.038609319819945476
ARF1,0.012027877130017926,-0.0004658151993205591,-0.04579276750569313,0.03177667087333434,-0.05181500613893104,0.05880226441079693
DSC3,,,,-0.017935473531975325,,
EBI3,-0.024138949252004934,-0.0001309080986304002,0.06819987802832617,-0.0313057902329456,0.01187904065077117,0.06113433603579318
TIMP1,0.042433413205968246,0.023297780461025624,0.039983028537581254,0.030041581723916154,0.044276076691646266,0.09155845729199504
SEMA3C,0.03385396867032332,-0.029699320722531397,-0.028002430275599236,0.08575549101031199,0.059125131968464854,0.07732621547359535
GNRH2,,,,0.0017240073391150339,,
GAS6,-0.04650831836236461,0.011535352766573621,-0.008772753483620874,0.026429915567395195,0.04658177659029856,0.03783722357308436
MEPE,0.033089645744252945,0.03531744416079882,0.02329304729515353,-0.024783988128960672,0.03590597737561295,0.026893267025135375
SERPINE1,0.10382461252923054,-0.021257842910722375,0.03907524985378511,0.007132534659559541,-0.008070903292195186,0.05420072163015269
RSPO2,-0.014165364346234015,-0.027072306816479035,-0.008770565131076975,0.021297179431427463,0.01340817870685971,0.06887416760922392
SHBG,0.014998854366241746,0.06996947935494971,0.010136398914590098,-0.015267550488914705,-0.043990431662861554,
LGALS3BP,0.027001432877544484,-0.050329295840052767,0.08035627408093324,0.0728958650593052,0.06356906597137933,0.05007004793436061
LAMB1,-0.005862319244928891,0.01826562592660083,0.04585717238272143,-0.0028907113988289445,0.040572737628885726,0.07872368708925516
SPTBN2,-0.011834882882506184,0.047980011848306275,-0.02387570688749345,0.02315602868394409,-0.022918566370461992,-0.0021479629924100662
COL1A2,-0.0375506110040837,0.00831334726593569,0.035607155890867936,0.01586300778410839,0.020199003853865777,0.017277267602413795
DEFB1,,-0.013403015350773513,,0.06297035349362175,-0.030253094571998495,
WNT11,-0.019145389235593894,,-0.03307038461767728,-0.02380261868419422,-0.02716030066974751,
LGALS1,0.09690906140760742,0.014085725766422521,-0.027377671950138113,0.0014941062112046345,0.052276542897985,-0.04283896735190527
BCAN,-0.11221640127593617,-0.02409735919511592,-0.01083150787097959,0.0032878584100275196,0.03240505125793821,-0.08429331643255257
ANOS1,-0.01925464498916918,0.04654490479365597,-2.841268940939972e-05,0.016551949711065828,-0.03742485901996631,0.04078891849221955
EDA,0.03149579532433851,-0.02877974742568549,-0.03160623898190393,0.06745342613882387,0.0419635074589321,-0.04752690785887677
FGF22,,-0.019446217534044775,0.09141167267790398,0.040204313793978465,0.016874379690454543,-0.014958333707125768
SHANK1,-0.02308377882544904,,0.09494166715036148,0.07203675896665188,-0.02723228249156348,
RAET1G,,,,-0.022363598886428603,-0.02501335224286868,
TGFB1,0.03788100400546578,-0.025183851241426972,0.013440548509907621,0.024802942153023522,-0.04997608111574693,0.03154350702911082
MSTN,-0.03351886701676755,0.008402886113422414,-0.023882025270089327,0.00670530212658825,-0.0033998932651884118,0.019778650071535807
WNT4,,0.012012707330721913,0.007999492522309961,0.08151974126682585,0.019648628027848624,-0.03694774451558816
TNFSF4,0.005730934069959467,0.05617403402835171,0.0025256100573505516,0.0045133834555388655,0.06328688503620965,0.0733261850127844
NTN1,-0.049696581007490165,0.025930687826459315,-0.014005348365917375,0.06514562193390383,0.036888879991284686,0.08180123415548954
CXCL12,-0.04725267486505947,-0.038374410946613466,-0.016870595409412544,0.019037712963151206,-0.011806864806855102,-0.07813017679274809
GNRH1,-0.022068280431252224,-0.02452871530903084,0.029182311966790036,0.04478472106762512,-0.03430664523582293,
FGF8,,,-0.028398409929723024,,,
RIMS1,0.004178208800584953,-0.03760493958161978,-0.020673171780947856,-0.03867569277479545,0.03245004804277733,0.11091930330346074
FGF14,-0.02062268942243238,0.0263343241682433,0.003468299102490449,0.05507006786103215,0.051677326963302135,0.11030819501491909
IGF1,-0.0018755005590218193,0.03784660472849762,0.048916643196106176,0.11106243433664179,0.050844510985470756,0.05380552762933256
TNFSF10,0.008634447899889784,0.021222995256331964,0.08168943825381121,0.055398193909812446,0.028644963933422373,-0.05270851124445512
GDF5,,-0.017768337741597594,0.08306661998150076,0.021974243369975704,0.017027479495937026,
CHAD,,0.059155227567311224,-0.02193836960238031,,,0.0034635414303893493
RGMA,-0.04956468049962709,0.03409596954304044,0.01423435911307883,0.036849289122376484,0.024065279884204063,-0.0702337558570365
WNT16,0.0438555856082895,-0.011678251755048576,-0.014035571447480402,0.01133386228751109,0.06130559611112146,
CX3CL1,-0.02105804237090589,-0.02346615673458525,0.025037539118459733,0.013451676133672388,-0.08709057091011922,0.036852397770344374
FGF1,-0.02572565308979582,-0.02902649913864259,0.06545679584202056,-0.002322943208743151,0.011803131874952598,0.01866627702233259
ALOX5AP,0.07259545654350241,-0.021377960617215808,0.041152347473901646,0.07137345885793123,0.03288605653623351,0.02251066408960797
IL1RN,0.07924373522666533,0.035286377571075285,-0.029501257388654323,-0.0010115264730195651,0.0031553317216457097,
PCSK9,,,0.01353524897081438,,,
FGF23,,,,,,0.06933765295288843
NPW,0.03770213182856836,-0.021219845780137022,0.014200582201635727,-0.005272683567153648,-0.03431227301276373,-0.03205222863091133
CXCL9,-0.031448865168419715,-0.018624093985593605,,0.017724438298730723,0.0049166456532844394,
ANGPTL4,0.07647617108479815,0.0044532545000972555,0.024740031043743255,0.07169468542005271,0.051514992788660556,-0.014082165746146187
UCN2,-0.01100331156148931,,-0.01539472979055766,,,
OBP2A,,,,-0.02014622496648394,,
COL4A3,-0.01699043410690617,-0.03821299211293324,0.04665820342705726,0.04677542528199825,-0.029983809001542832,
NRG3,0.004222448209593176,0.019734362862998598,-0.030663573043505487,0.0373812507573242,0.027048217303649244,0.059095014570626034
IL23A,0.017248122544039034,0.01694962911135611,,0.05784427552514642,0.031196300271998843,
COLQ,-0.04147692969314911,0.017518983056152425,-0.030032898215132026,-0.04296010494279412,-0.008000553555619868,-0.04590555615488346
SCGB1A1,,,-0.015762722339590245,,,
TNFSF12,0.0031336568799711366,-0.02832217921455288,0.007503215606303882,0.08193697398307023,0.06413990555820528,-0.05670808557732456
DKK2,-0.011165529365049377,-0.012908550740745428,-0.018143586113229363,-0.04505664238269417,0.005186499500580018,
FYN,-0.07371579700218314,-0.032686845304279434,-0.009500912367810936,-0.012880714188261986,0.10955652438606651,-0.018942653190957982
ACE,-0.046975050079850256,0.028763739330670467,0.05373175884343717,0.0012536328658358964,-0.002472867329153439,-0.04251367586853789
IL18,-0.030753881749208817,0.05592102108655795,0.03577076883716406,0.05218155745386054,0.01638225428296245,-0.016149479666755694
PPBP,,-0.01221995148611507,,,-0.02803428682198283,
CCL27,-0.02592360508945495,0.09623913236316772,0.007781447537168447,-0.01744351042051146,0.07137340255208231,
SERPING1,0.04516616247799774,0.04728140938290249,0.0026401243687729455,0.0578300464068104,0.08064552980793636,0.027971280118926686
AZGP1,0.09376290953887038,0.022628516315086895,0.06324366590994991,0.07149381853244381,0.03831170020989937,-0.06871684721448287
INHA,0.08079009175095574,0.02351652805057276,0.06347185039486773,0.13826198002075202,0.060646044667980854,-0.02892602964000639
SEMA3G,0.008296622333268383,0.02948614916775978,-0.022602460502315434,0.0518367058619833,-0.051182355053086735,
OXT,,,0.07038813761667578,,,
COL6A1,0.06347754986234393,-0.014081147483688335,0.005254289065306498,0.02052980431271103,0.03168940702134519,0.06723574013895006
FGF17,-0.02065304375173339,0.026693990812552183,-0.016182915077366047,-0.019193173413021,-0.042603092599471995,-0.031297390763280815
TNFSF8,0.02717866561727898,-0.012219948318629329,-0.014035573300032798,-0.013236608255920082,6.47671803061953e-05,
FGF20,-0.03492528080711976,0.006215242332247485,0.027742906612243483,0.007877368811753117,0.06492979524120616,
ICAM3,0.06496566235378294,0.003346118555065152,0.010800726499072072,0.05979916347751946,0.020371357651523342,0.17013666483348983
LAMA4,-0.04467979223004075,0.04966553858031397,0.049143452868520184,-0.018985680009999218,-0.015040606322426122,0.07912607747774997
DLL4,0.01395484231804048,0.02582842430720465,-0.014540777081221295,0.0206500183637122,0.02145502142162988,-0.04590544165056976
SEMA3A,0.009846435157112915,-0.025368244384752395,0.006631781504111019,-0.008995127971341674,0.08235659731972535,-0.07348351662296071
RLN2,-0.014165367540463391,-0.01874349720006887,0.032222255881163744,-0.022151075440344857,-0.02745442992918646,
C5,-0.0007657046287995412,-0.0011050514130874203,-0.042310419876646535,0.03664443612726827,0.034529329222792414,0.017850642924652996
COMP,,,,-0.027363813366224714,,
EDN2,,0.07780645782756825,,,,
C1QA,-0.04491647217598558,0.017310149333624535,0.036027503216830806,0.01852299006160266,1.3766323236091708e-05,-0.019654179765107326
UTS2B,-0.014165367459081722,-0.01340301436969381,,-0.02360192713524756,,
COL9A3,-0.04577632176021332,0.007079641377199111,0.024130621352414967,0.03476821485140986,0.05400106389599061,0.026199070514592547
DLK1,-0.023576701259369007,-0.010916219688084731,,,0.06365214816082758,
HGF,0.06487150403218757,0.06103689622325942,-0.042173342820744815,-0.0256670331333523,0.027300919051642565,0.0877224230589677
P4HB,0.04928478487977622,0.0016454168529879368,-0.0020732669889573802,0.017398271106301547,0.06468600217224678,-0.06138727675191904
ADCYAP1,-0.02860139509545735,-0.02206022938674776,-0.009000547270935367,0.027459177694043962,0.007448234282581817,0.03995897438068836
GREM1,-0.012243318415567653,0.0132322912510512,0.04416294825143343,-0.000865760255574002,0.07658909355053388,0.028444981578973804
EGF,0.06747112103159532,0.019634354237217877,-0.01938264119562094,0.026636611366088893,0.029925122006544857,-0.012666618494687415
VEGFB,0.035297161949832234,-0.006274747352317083,-0.0016128649802088094,0.05144994701841682,-0.06613417425633246,0.04503440115780303
FARP2,-0.007240633353887663,0.064918842374444,0.01787010526085856,0.0018049920265633095,0.05365447615072477,-0.00997424512826484
IHH,,,-0.015207592420873692,,,
LAMA2,0.006486034850123868,-0.0378941601139217,-0.0037230654616754034,0.0247778634206996,0.04425018591944115,0.031048425327568446
SERPINC1,,,-0.015018262958779517,,,
NRG1,-0.0013055350230176883,-0.009498848363248527,0.053930010555498946,0.07915501853807434,-0.04235306970894731,
SPINK1,0.02532068465416239,-0.004923992607042349,-0.018460467362972032,-0.03087769646347572,0.0215452908670304,
EFEMP2,0.03926022652512105,0.05866051039037182,0.015221648252054958,0.03451819700948473,0.05134272835975567,-0.036119666596732394
SELPLG,-0.05164871015026674,0.03677965380033669,0.04710534115561579,0.024966695636662033,-0.023139412604183382,0.09218755549294673
GDF6,-0.01586877222750942,,0.05508073412698309,,,
HLA-E,-0.019662878185897667,0.05677611368268302,0.04678214969244826,0.025180432214516095,-0.01230020118896168,-0.0360434234260001
PTN,-0.06545242903848872,0.0063739966251298505,-0.06363020461749447,0.09993435054773343,0.06521580982796706,0.05190165378964333
CD274,-0.0199565041649923,-0.014146125267084557,-0.038421754737752147,0.037051923520852056,0.06570749650895095,
CD14,0.01468996056498735,-0.01946534219776145,0.04573334188455999,0.06392747786004677,0.049014832600494974,0.09749006271227952
SFTPD,,-0.013723316120173445,0.016791891111298918,-0.045128025214805335,0.047744816103775935,-0.04073060133346001
SLIT1,-0.02424167537680015,-0.03421697691949692,0.0023935537739741353,0.016259238107131195,0.05978396764269684,0.11525781529009621
CNTF,-0.011165528217230354,0.017246311657198053,-0.01539472979055766,,,0.020057340170852686
BST1,-0.013219790491285643,0.027915651386736264,-0.016711425523471015,0.04020254266737033,0.027736289296499097,-0.04192642026853261
AGTRAP,0.03591446788900924,-0.016977932003729903,0.011729647756250067,0.028367512307950368,0.05074517611133876,0.03231069578246755
LAMC1,-0.04265244922210088,-0.02031657217765722,0.07025433831186526,0.04509271422979777,0.016661335251706152,0.03003567196178769
COL6A3,-0.014067338201612323,0.006435794371804401,0.005452213979733084,0.028693745413812546,0.04211453069863515,0.028085430965280926
FN1,0.004092777490331428,-0.004147030734577503,0.04481875478892667,-0.024491330747827663,0.024893803666452424,-0.03524957005795132
MIF,0.07615273519953465,0.0279488701203946,-0.005864410237331848,-0.023701955439487124,-0.028698561178266798,0.031245757344226327
JAG1,-0.0030299529902088613,0.01632710904166066,0.05966602233979788,-0.027252789566780466,0.009556589374263177,0.02034093759900139
NID2,-0.04054345081200286,0.0017690815184050214,0.04831310023998836,0.03530797432404849,0.01960097616450218,-0.04514331492501433
EFNB1,-0.02644750388557794,0.008098751031119506,0.021058229542816314,0.0246264041895974,-0.003438203405401785,0.05148857996018194
COL4A2,-0.029703794254353644,0.015231607334536228,0.045381642957480414,-0.018795295469060412,-0.000551269770305926,0.06738385745296914
SPP1,0.1358756976558733,0.0060312873191889415,0.021701971322243656,-0.014381914915947116,0.05474093305643391,-0.04300544649776562
PODXL2,-0.024179767606174782,-0.026375089791913976,-0.007662474026606011,0.011378290446050111,0.0209289196057928,0.05996606698457656
FGF9,0.04428891657954468,-0.004698516296256764,0.029052370714564044,-0.004449197993700254,0.04507152519181696,0.0669941129571029
ITIH2,-0.014917576732834345,0.0579463778403393,-0.0037700562314165746,0.05939874864067009,-0.04067511103220459,
ADAM10,0.010725642825011086,0.0014330596585567666,0.0030697954591917555,-0.03880659945772223,0.09150330177373149,-0.043640605312549166
CFH,0.01463109040196791,0.03454697455887269,0.021279718548479393,0.07204990229152836,0.03778280413354138,-0.06576473474236656
COL4A5,0.04999310612250658,0.03609025062501755,0.008153513681907979,0.03468284057723222,0.11082318547262081,-0.024201868311048706
LTBP3,-0.00789542917786342,0.03487156188404504,-0.022895429821863694,0.035729328530321104,0.08824454872863091,-0.034839136566726034
GNB3,0.038254847839618494,0.039041036184106606,-0.0033777016392012088,0.01566843676118103,-0.00932023269762994,
COL6A2,0.017740779480042292,-0.004483905736853605,0.019325723162462116,0.0012142017849550695,0.008925880003975276,0.08988827890719546
GDF9,0.00046182453045477126,0.00045369905256390636,-0.03430092695488123,-0.016174292707897345,0.020043701950039537,0.041113193607025374
NCAM1,-0.040810651837423245,0.026100014870683464,0.0007747396395917254,0.0014827192993943743,-0.010082125199968614,-0.07260999937276816
APOC2,0.025409984491827162,-0.03413560258972009,0.018880439129320317,0.027203259654654272,-0.07301226906806878,0.014024373641896536
BST2,0.034696283110746975,0.03777594640046242,0.032776003192834816,0.10981729129860086,-0.03296759573188255,0.08940523127399548
COL5A1,0.04288297712745164,0.03667227210547942,0.02712251443981964,0.01639517766843206,0.10203648606435961,-0.03351574345506537
CALM3,-0.04453287997449762,-0.0046484550445327,-0.002262192479584747,0.027005950390890796,-0.02478231589142516,0.06003912033428436
THBS2,0.07702109211750037,-0.008270892229882016,0.005879619514849427,0.004220894722467233,0.07709363160160856,-0.015814645375888566
SERPINE2,0.06104943979161963,0.015456919305258493,0.07713389886828383,0.038963612217719816,0.10354747973276851,0.03323613025968654
EFNB2,-0.014241670182516578,-0.01627837325355215,-0.009662412251037998,0.09310773276335242,-0.02628341636595937,0.024014747920719576
PROK1,0.037809460766877155,-0.013403016209218428,0.011101560643967926,,0.034223466359248514,
MMP9,-0.04793315141456805,0.030974994350559996,0.04158509916944435,-0.013042832586367098,-0.013727501910251716,
DMP1,,,,,-0.007336446504348525,
NPPA,-0.026985023614043594,-0.03097067113175491,0.01362413745489974,-0.024001771554891374,0.0667928504900058,
APOB,,-0.017643057799686165,,-0.018193549840836837,-0.03130964703458603,
C4B,0.10117901758008892,,0.06740934934562506,-0.020146230599610106,,
NTNG2,0.08031928108616138,0.030305804503420436,-0.017563864171254318,0.08380244987950675,-0.018185120789776785,0.0791120602797345
LAMA1,-0.04066608168040719,0.04639947510362919,0.09717237665555423,0.06673692532668558,-0.011655568434471294,-0.05832514691981703
UCN,-0.015226458970546938,0.11747738955265888,0.053546002725797945,0.03880833979107487,0.0756841077287956,0.18544828080448478
ARTN,0.04195694219728749,-0.014495016266774194,-0.02785363989462386,0.12136042507632039,-0.023137762355456146,
PDGFD,-0.001001993869772058,-0.006803303569615035,0.08353750367277633,-0.002905252802669165,0.016590606483038905,0.09779012651132642
EDN1,0.0481541162259993,0.004905487841640768,-0.02272229556694823,0.011767715069266917,0.04083458664702191,0.07622358666387825
ARPC5,0.06507303666277849,0.03504695337434557,-0.01460456391104373,0.003701512290918579,0.009848685132714585,0.00689422439220617
GSTO1,0.04068822773511822,0.005937090275131756,0.06810309327867532,0.03759825190672636,-0.0631035004326231,0.03621989809740855
PROK2,,,,-0.016588284320277223,,
SYK,-0.015755980703352376,0.0026450514823643744,0.05078591382522091,0.05868170493686192,0.07871588522461093,-0.03952579626326868
CD40LG,,,,-0.019675093632921196,,
ST6GAL1,-0.043673757889067286,-0.007346865840690909,-0.014162234055827743,-4.8494074129523795e-05,-0.027351074433983484,0.031020595630744927
WNT3,0.033144678495477246,0.07113464673960952,-0.04086975822745801,0.025484809326051783,0.038667577669522134,0.08027972449084787
HSP90B1,0.030587349901398882,0.030025989805252295,-0.002146099302020999,0.027033901200218726,0.027090290670134107,0.025075858504633994
ZP3,0.026761704857550493,0.026391803165686494,-0.025224533834564102,0.019803536217316925,0.003688165305245054,0.09961792081750288
NRG2,0.012519219272631266,0.01643296750370246,-0.015562172500901967,0.03143848644976504,0.07869653671040455,0.19733079636926434
MELTF,0.08376420484676564,-0.03739644077110112,-0.004582743792220986,-0.022051020774428633,0.13008535602017152,0.014582221470748705
NLGN1,0.03164467117512758,0.038494687965353706,0.017083943870464587,0.06227199736344645,0.041991140508150844,-0.011674621316506982
SLIT3,0.07467439672007853,-0.007793288259989771,-0.03229271032620408,0.039340847753382834,-0.008612783256055974,0.001881829907108653
CCL8,0.11454054552517406,0.02829996927168388,0.018496313221219897,0.02312703696996489,-0.029741486163809533,0.07631356907034896
S100A4,0.034672343582258264,-0.013981204289659033,0.0035689785197403766,-0.0029485892878102875,0.04735646083750703,-0.04656031348273707
TNFSF13B,0.017284609038688777,0.0014606664891466514,0.03737847878551706,0.02099169064385222,0.0725782534700979,-0.07504720570744033
HSPG2,-0.007594660721242452,-0.01608207070839784,0.03333297312893081,-0.006154816026141725,0.012003140958496363,-0.005307192018759748
FAM3C,0.019287326521047986,0.006293711017564639,-0.05324361659063764,0.03781527604797172,0.05442242279932274,0.07984889393786403
FLT3LG,0.022611493028126047,0.028930199615058227,-0.028910529753987904,0.04378138060310016,0.08249678089954879,
A2M,-0.05143972034383342,-0.0015117742222666964,0.06114015107718535,0.04061589121339098,0.07570023380474114,-0.042437910272698026
VCL,0.0069791845634031595,0.007964172968949856,0.03990295912043022,0.0024470976746797375,0.0018910127647735937,0.0064905381874457956
FGF2,0.031843007839395074,0.019748078505452415,0.021973458870382892,0.02424103406225659,0.04627760972694649,0.06524113686293553
AGRP,-0.02258181347600283,-0.01221995148611507,0.0599011795906545,,0.01991450981495693,
CNTN3,-0.015902020273703386,0.01944536731141385,0.04390258605918529,,0.03402521596079081,0.046838825342566975
RNASE2,0.06513625976062384,0.034475437218123954,0.036712060803411065,0.06683078264019611,0.08936699701449481,-0.05214887892545518
ADM2,-0.017096752709882992,,-0.018926675061790896,-0.01869964046376492,-0.025013339746930225,
GAL,0.07263337759783609,-0.02866442829687522,0.0006957777435015176,-0.01844823048500375,0.057549746070284374,
IL36B,,,,,-0.03357923727199026,
CXCL6,,-0.012219944481959762,-0.03307037449695709,0.1057676498579682,0.03798473745815699,
PDGFC,-0.03276493973174645,-0.010239793673544837,0.06384880898935366,0.06729333204145241,0.017664798868697967,0.07934870279429368
COL8A2,-0.02616676969228841,0.05919182180910544,-0.003249218990171467,0.06564283780990296,0.08294032589814866,-0.0388787891095995
SPON2,0.024392579446951612,0.013494510182758221,0.049623893811151724,0.03315112838691287,-0.02188281179604858,
LCN2,-0.016770022981920856,,,,,
SEMA3D,0.01671006232284669,0.017106237303072404,,,0.046256257228676115,0.018331453748556544
BMP6,0.08458997022730542,-0.014793158569331532,0.000726506818146151,0.00452214491749958,-0.025643582122281395,
TIMP2,0.011232358936364435,-0.04952930395415613,0.07655190452593875,0.048545429424892435,0.07237423892008606,-0.05626834942408022
EFNA1,0.0527298688520279,-0.003661577380774244,0.024567756378989412,-0.0068348958349480834,0.07416299469903004,0.013793429140503237
S100A12,0.04818475323737151,,,0.14722734221597378,0.0008896779167177785,-0.05013570938641981
TFPI,0.018111328714537682,0.0012400014116413722,0.03860686035326676,0.025166077748929858,-0.00820914686524321,0.28365813314042565
GPC3,0.016160276865575435,-0.030292031105438877,0.029189812423521484,0.08909914527683555,-0.03822044420647098,
NMU,,0.02426388123411572,-0.02893484057331868,0.03192626987933837,0.04241085558963446,
SCGB3A2,,,0.005365585981666042,-0.029415987994032458,-0.02564360507626519,
LAMB3,-0.03136804257481015,0.024606898675845586,0.0561611099431063,0.027548644315477742,-0.009209961942835822,0.034394981312725996
LGALS9,-0.01312412147575264,0.01907528006351774,0.048487678165851124,0.03239932056912009,0.03930401766123764,0.05479068386935505
VIM,0.10503040186153752,0.004350720951328885,0.010915998320700258,0.06538726756847255,0.05116932998290466,-0.048566506202914604
PLAU,0.01153974797342156,0.09413816617750027,0.007722114746957113,0.01992082497577277,0.05805540247460722,0.05920965610670741
TGFB3,-0.022680933562787085,0.00018420909229264107,0.05698480652194148,-0.017285159882833682,0.04135469556386987,-0.015292294410332532
APLN,0.0588222052672285,-0.0067018969316365,0.038581492542744324,-0.032674480613362755,0.01727792333700218,0.0036687566876059175
SHANK2,-0.030238807136096158,-0.040918569762057544,0.0015365488366018247,0.04273658737294544,-0.007892570159480475,0.004115847630005706
LTF,-0.06231046821168806,0.031476236819669906,0.004327748691632304,0.024227165859869764,0.09044582933039891,0.02756766691115734
PYY,,,,0.0802389759050744,-0.023369275726897912,
PENK,-0.03521024246863529,0.030314852052909964,0.018045046902757305,-0.022151077917468193,-0.010989280314913237,-0.031297382896561005
CTF1,0.021353471103996692,0.08154144000225798,-0.04449379364972666,0.05481039468822108,0.026196327484574435,0.17791293153254475
COL3A1,-0.013328259217570687,0.007918246133499644,0.05752504090003194,0.01529006035819773,0.018099213484428122,-0.011524679922748693
S100A10,0.07749955461194122,0.01978395044329559,-0.04655243343739263,-0.02863302313330509,0.03866534227312016,-0.06963933315999517
FGF13,-0.026516635753336678,-0.019763858469141332,-0.04875560105094991,0.051508440263589444,0.056033592671007826,0.05241862025983823
SEMA4A,-0.017173904769413457,-0.005896988940116011,-0.020756867490209337,0.062175324011572455,-0.02052885220741499,0.032186359208407574
EFNA4,0.02845258425608443,0.012471709396143985,-0.05250637908473654,0.059759209944023436,-0.0006364693171035486,0.12520724798675548
HSPA8,0.06953986238659145,0.08062891719367989,0.037981045252136254,-0.02311904075668385,0.0544080455923696,0.04087512190761123
NPB,-0.01194487993097032,,-0.011301722822138618,0.06279114929704678,0.05011669448308192,-0.07861451198154228
ULBP1,0.06365471049866965,-0.01149228560577905,-0.02616396174710894,0.10450847485961787,0.06368181954667441,
SEMA3E,-0.018995187215835044,0.01857093380092376,0.02907156127043897,0.0024766761223104306,-0.013700701848031849,0.0166926676023776
FGF3,,,0.009093987257635196,,,
ADAM9,0.04326021841093307,0.022621537820096276,0.002346350420646511,0.07350184936319275,0.0828433355407015,0.019893804870506664
ASIP,-0.011003311639094859,-0.01813951569455782,0.04580174025138443,0.004192559511088767,-0.0355242765270159,
IBSP,0.046616400833839666,0.027326471763520793,0.04951866273169661,-0.03651896652217806,-0.057601859687629556,
MMP12,,,-0.014035573300032798,,,
FAT4,-0.02666824178083515,0.020184093269561137,-0.01830222549763462,0.12097557738763393,0.045234143733713206,-0.059509908152778054
MDK,0.036599947800725494,0.03557715668565064,-0.011179955504553666,0.05072823962383359,0.022114483211084064,0.07768971865281564
BMP5,0.0147466332609367,,-0.01129341331276477,0.024738319888828554,-0.04158982279789237,
CAMP,0.15420213063559926,0.13110299335984654,0.05051063543562469,0.04786870447560217,-0.032081791168281665,
HSPA1A,-0.04940944759310086,-0.025440172238851845,0.04989580834081621,-0.013103162274940332,0.033215749609771854,-0.00627691959539769
SEMA3F,0.058319900187002074,0.08783853474116511,-0.05193235473817421,0.04635921181083064,0.017320063413197768,
