,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ICAM1,-0.03289383094811502,-0.07803911041535623,0.005312606221039357,0.04208599200195085,0.06276146179058262,-0.02355863946300964,-0.0020498505811459753,0.04090145136536926,-0.045237311891992524,0.004778058358864743,-0.0004709745784662718,-0.01457710204955539,-0.014370484054827291,0.014760972606927105,-0.034273276024622594,-0.03522361458298256,-0.03987390326905299,0.0032449898368173595,0.10103622522573687,-0.0731147639009472
PROS1,-0.05018235244646541,-0.132209055956345,0.03432749556730318,-0.04913414397897995,0.044078336473861716,-0.034786329257797496,-0.04068256990778919,0.089291536984507,-0.041451610715817565,0.049334664586365075,-0.016599463737110645,0.024193538333062585,0.03894640010489701,0.008625508170905705,-0.009484062176137125,-0.028594591677885136,-0.012225837605178954,0.059344548760577806,0.14796650375268663,0.00534507504493091
CLCF1,-0.03141759485475363,-0.05738810179984749,-0.010550851178120357,0.018403008875976172,0.023717829232704823,0.023832108851387437,0.06393722677470305,0.012391033713513763,0.04664888585733688,-0.03815985797988964,0.04200009055063749,-0.04224022697893288,-0.01336684842395834,-0.017067878047666324,0.014203719123861131,0.05197311698228798,-0.05155030300500091,0.08460566238643974,0.10695172640583755,
PSAP,-0.05583063485618623,0.08405671774580369,0.02539429938678464,-0.04758084949928549,0.05887260322015474,-0.005459101916305989,-0.03920779056223758,0.0012809677358581544,0.0368214480410505,0.002699129200509933,0.03124081706778552,0.008267458324098363,-0.06471610026707528,-0.001470696487026997,-0.04839327293357816,-0.04099153616126977,0.04135820954467053,-0.03541375961320766,0.09067115483572388,-0.027315291041321084
EFEMP1,0.02970248200234205,-0.13585808111034156,-0.014843736114727522,-0.04610843955706864,0.02267394743011446,-0.009921266308570622,-0.011632695129960933,0.07633181212761105,-0.05233709702532415,0.0693288303082061,0.04515769523568586,-0.08066955084133781,-0.05688401388226221,-0.029044985567460723,0.04827244143721315,-0.026354607630628663,0.02486677386349986,0.03295217760074726,0.10270905581165907,-0.008989115269492063
C1QTNF1,0.0236175841840775,-0.1354458899297916,0.013209030197508803,0.1371128259888506,-0.011072439355204309,-0.01396088542514306,0.0014269039472610213,-0.0038169720890749432,-0.0010221520900983822,-0.031456133392867604,-0.019880349498178497,0.013671245110872537,-0.05418174357113392,0.007394235475166162,-0.06745374146394527,-0.026642357045069297,0.045851054510037986,0.02913111332667768,0.16850238729956826,0.17947074603206828
ALB,-0.03374936390289222,-0.0031952391851687335,-0.014463825357175412,,-0.01810358608800573,-0.019822422915564925,-0.018452959938129194,-0.019941354963533667,-0.0542008817038162,-0.017359787449661407,-0.016817366096920666,-0.051724642090893336,0.03183401191829406,-0.06144431435833553,0.002594965749474409,0.07212241631235915,0.01806299718033891,-0.03422507350262945,0.0030163559554696896,0.01275620868608625
CCL13,,,,,,,,,,0.013114752022709683,,,,-0.03821246187268331,,,0.0038377865423969886,,,
EFNA3,0.009903394116225069,0.049561264562570935,-0.02712144351374871,-0.006254235485777879,-0.0039055354809220304,0.011263363717217883,-0.012618969837722305,-0.08377684723301929,-0.0020611118168021823,0.00937126135235709,0.10442443747136419,0.06554134085680176,-0.038609047577220106,0.039240547273821015,0.044702571060216904,-0.06493699233670394,-0.032454335305279,-0.019689518075367403,0.0877151869571945,0.0015341801009515312
DRAXIN,0.1124030721759043,0.031540411593106374,-0.013789829875054753,0.04092439941554752,-0.03795694837687618,0.04765170371642994,0.046230352213364266,0.04898447983371854,-0.020745428208014463,0.024822789559233557,0.11005169446830301,-0.04521194530270361,-0.06110984259301456,0.09556839331894058,-0.02454222623709614,0.0012806281243873455,0.04646519583106428,0.01037362685626336,0.1089322747542907,-0.05053371895367648
RAET1L,,,0.048046785340172704,,,,,,,,,,,,0.1407450435276231,,0.009901946092098898,,,
NPTX2,-0.04200438785548779,0.10073597930339302,0.0931671375361035,-0.056905193431219865,-0.0013485369756145334,0.03582495993209804,-0.0369586292349261,-0.07212469028193658,-0.03493249897420422,0.08143062193226831,-0.0410050385369686,0.010039737135250047,,0.01930578705207772,0.10549169790111898,-0.005525211678268816,-0.007382453503249048,0.0346151491729818,0.04143171665156406,0.02708394246128638
FGF11,-0.027970900974090333,-0.0803999392661168,0.04365653106328388,0.005036110237100829,-0.046791736252583864,-0.016836942533596848,-0.015584158526837167,0.08474170593444241,0.03768051432128339,-0.024048462637436076,-0.005616822537346369,-0.13538514131785345,0.08364499575206479,0.01610777782049651,-0.026479296305127686,-0.008307689605652046,0.015529114129334476,0.03597543521791558,0.05516056643625777,0.0018182031054329267
CD59,-0.004918806129529191,0.014013507046571722,-0.052750274239271706,0.01157500294218093,-0.02791400586220037,0.08800556927183217,0.04403244707142386,-0.03734308482943365,0.003871265086901394,-0.013235886443575937,0.02887498882483008,0.09291349241707958,-0.0037522115127766446,-0.020845182736325314,-0.017520286972195924,-0.01286572092456401,-0.02964291313853405,0.027586647890464888,0.11303591283682933,0.026711941059187914
COL9A2,-0.051480725412071604,-0.024160287157992188,0.03934494111295633,-0.01022512626993107,0.030493012537948158,0.0038395790017257026,-0.002156537379119063,0.045713014532943054,0.026633460656446915,0.029535370070918717,0.05037273075613645,-0.029206913411349043,0.07450892304291062,0.002517452643164228,0.08932658440984494,-0.005362959676831739,-0.0370087721692863,-0.004301275771351598,0.05243435174431306,0.027599420293988066
DLL3,-0.08583386406038401,0.09844095448565948,-0.00750785180132297,-0.013131228491857397,-0.017599880716419845,-0.011156830332065187,-0.01763951061945968,0.023152946104797123,-0.02910984029319132,-0.02224517251540126,-0.0227380345630213,0.00847943607280778,0.11093039051149953,0.009041769257915376,0.12494249455012736,0.04669958993815202,0.012728901156415435,0.03442018609605314,0.09637451773629405,-0.002808284909256098
FGF5,,,,,,,,-0.01587918869852293,-0.014574320384908659,0.013956789713512992,,,,,,,,0.08261884818060344,-0.0006633249106998981,
LIN7C,0.07602095228831625,0.0544547475055728,0.056654601356941704,-0.00681227943625177,0.047229653094623396,-0.0008975862046028814,-0.011937605979339487,0.01479403528469579,0.0488349667912694,0.03761543809869679,0.06475005164350196,0.032265473205917716,-0.05404513200498327,0.0436118820535449,0.03860032599135482,-0.01721150336705647,-0.03774276488595726,0.0058016865983071975,0.0011849532107874438,-0.0928595727577386
GDF7,-0.023220385407982966,0.06283214697746717,0.004775546466650656,,0.1100596595820944,,0.0035360239334040655,0.09652311940309116,-0.026789867756626114,,,,,,0.028695780622008244,-0.009131824731074462,0.03988166899226311,-0.023138150299845405,0.01386091209802923,
PSPN,0.027949560350676843,-0.02084990398216449,-0.0523030105563471,-0.03128412779837036,-0.0016143807508084444,0.001369555271523873,-0.044327627206050775,-0.012018453511047427,0.0444624913400827,-0.008719515214876364,-0.04649560464928602,-0.024610751624653305,0.0920684278879474,0.010387891219139642,0.03912746663414432,-0.010515966201618803,-0.01327056574543138,0.05444193375172039,0.017056175624991003,-0.02191471987304715
ANGPT1,0.06189977116431938,-0.053512899060066996,0.025623631674733607,0.1028793438248009,-0.015107164783367629,0.028554007716934372,-0.0193063818362711,0.07799969305926013,-0.053400704026632245,0.024191007021065483,0.01593707410352448,0.0034732459024118876,0.08178095206637168,-0.050926202510258985,0.12428949240728147,-0.04164167547948528,0.02596630961960048,0.05365805541170842,0.039106486262341374,0.05279045768931916
PNOC,-0.018320002848444216,0.03908439586369829,-0.013297735511483591,-0.06582194980735778,-0.016994052945610256,0.08371744505379752,0.056599375988298666,-0.0531301897869176,0.0053452029150824806,-0.017359787449661407,,,,,-0.03804701493739626,,0.05692256506289207,-0.031238668042006576,0.0991914618269353,0.02062143049208576
L1CAM,-0.03486898806893988,0.19855150008794215,-0.040706921028562056,-0.0547554945618458,-0.010043062474873219,0.03109794428428292,-0.0009246169409502509,-0.04606943795886758,0.04735723813689854,0.031697123351662915,-0.04274526978070003,-0.059967461017906086,-0.006334300590855871,-0.058038865535526216,-0.0009890157632483484,0.017487910211099838,0.03602597425183673,0.07618183237996226,0.017063702464000154,0.0398894353560265
APOA1,0.022982484925973216,0.07257257271856628,0.06028552638961986,0.047199834100329,0.0020072521369574486,0.042659156514644324,0.0030748733795732375,0.046759799885606676,0.004894904473625726,-0.0010405388527756796,-0.025007850029992028,-0.00887872313343925,-0.08269279268183834,0.0179730015727961,0.020753409234940786,0.02979560813530267,-0.018275382409683006,0.04486015987393426,0.042076437257947207,0.00485635802661114
PSEN1,-0.09003856556523594,-0.04782011838368638,-0.000988274238567742,-0.01802010865887078,0.015065291409607221,0.029208272140003783,-0.01195493097773821,0.03728797779985351,-0.0338803140782098,0.006593198114522399,0.04543368374449654,-0.0008343460698595095,-0.014823976834959554,0.025435883078263773,0.01263957511919492,-0.035084198287204924,0.04579007628585933,-0.028313093245785164,0.08420834382976394,0.03789335443267154
CALM2,-0.07760205964640024,0.12299647853270963,0.009914754076996955,-0.016273014238707674,-0.037500935283922864,0.09116793232835306,-0.03465297166975675,-0.045881620138431535,0.08162188097473891,0.008011679259220635,-0.07392294211713465,-0.016384615408670002,0.018528759572396775,0.013141110963502818,0.10223923120657426,-0.002384132625924032,-0.06071428576753757,-0.03739930591029098,-0.0403244100814607,0.07098334000111631
CLEC2B,-0.008234106426280472,-0.09234028125258462,0.0011574919738754803,0.05021055400158787,0.03365567862571307,-0.009931927324155139,0.08989793173637155,0.05380780060045349,-0.05478059259512034,0.010136982432268,0.12451830910793532,0.013509365293843029,-0.032839581290846166,0.011346686674615218,0.03138684517253836,0.0007247548359534343,-0.00878977480126942,0.024598533855918488,0.0026530676251331786,0.02091989054716249
NTNG1,0.05757145567453224,0.15309240644414007,0.017456662325444662,,0.004572689786875832,-0.011317278222816668,-0.05775336887703158,-0.014176445230208567,-0.042024311336319675,-0.028447679324470367,0.008899164320701305,0.050783601417165626,-0.03843133279819207,0.0408036721495126,0.023492167828809238,-0.007729604611413925,0.05555709951150929,0.02203061741040587,0.10485901592938088,-0.0599845572580147
LRIG1,0.028739541972660022,-0.062224237846368186,-0.03628165435206065,-0.07351087551325576,-0.014109497713685751,-0.035908632742112964,-0.0016141436266959297,0.04360695146638501,0.058466425739276885,0.008575906479825464,0.07059086149236356,-0.045480789522899745,0.07915648567916153,0.012805631346127966,0.08678831560648062,0.013935280225414947,0.020982427493849924,-0.019854073299826826,0.04038146296909456,-0.09639856796062027
CPAMD8,-0.02043194637229048,,-0.01886731222848929,,-0.012061410302556882,-0.02010889577712093,-0.03671257368885989,-0.014364863144699,-0.01472198132696173,,0.02291262945441988,,0.2764721021764893,,0.022720857071528617,0.03616582021526121,,-0.005505057808208701,-0.03774466895120976,0.06192262846847639
GHRL,-0.0044036944127311805,,-0.019167909564851305,,-0.03217199590975714,0.034453482605410146,-0.01961696687795232,0.019770800062786954,0.01706851012345674,,0.036014021886056374,0.026043896709019725,0.004727254852773146,,,-0.013404877716299675,-0.025396724651522047,-0.04353665040307188,0.07525339642159205,
NPY,0.08724730294040033,0.08275600570179141,0.0019653644327541388,-0.01650159071354668,-0.03852711956704356,-0.012426784338321594,-0.030890963826506412,-0.09785384258164129,0.037079014510007904,,0.056468964331163087,0.09778476962626031,,0.0976385387614007,-0.027010476415795914,-0.012155707170182464,-0.01597190816390719,-0.016002751515010585,-0.0003698475945832596,-0.03222593844283841
MMP2,-0.05361227546835338,0.03126825124409872,0.04536776220088092,0.03098510731161397,0.014419150632734405,-0.020897283866526003,0.04795549730857389,0.10930108950191338,0.012599825072693124,-0.009885873408493203,0.06683465024116458,0.07356827264068634,0.0004321775617266676,0.023854311416059912,0.01636781684499282,0.015304150268445693,0.03748188103277776,-0.06883361985806727,0.1988538676555823,-0.018110516392106923
LHB,,,,,-0.010504577492657687,,,,,,,,,,,,,,,
PPY,,,0.036017415584186474,,0.09345963929406374,,,,,-0.016057029277743988,,,,0.04866092446747925,-0.0036419358016647235,,-0.01266456925832934,-0.016529744775199206,0.010026858658449045,
ALKAL2,-0.0305970078219997,-0.03355719426953803,-0.0068650566553063,,-0.010351962366017561,,-0.04095687159911049,-0.016287365586358047,-0.05732043696548876,0.016904650679972724,0.12061822035682782,0.0350737854845251,,-0.010035964276001546,0.04680191060680211,0.013839413552489872,-0.032079777451754,0.06015976542815922,-0.021998542618508723,0.05317213915048439
CSF1,0.04063401920050863,-0.10038473785759232,0.012106273776837808,-0.008077118800088472,0.012014714785402314,-0.014891179709005498,0.0017611674171983313,0.025254101383618242,-0.05412409700645966,0.08246688508587706,0.031707859505352994,-0.018862052802685107,-0.04639258561933864,0.005037259126312024,0.010092080707520785,-0.04092021719963473,0.014948391388341281,0.03608149594627029,0.09041555450149853,-0.07681070498419246
SEMA4C,0.015609417668491346,0.07631515414394834,0.017912871298329153,-0.047278026554216514,-0.034356305404540606,0.019232134273456485,-0.049150461055165046,0.004825315144218887,-0.07701516512990828,0.07433045595145904,0.05485155517578324,0.04680091946022406,0.001937443766834745,-0.0491223735993695,0.0924057431948295,-0.009414699188728002,0.011148037734725691,0.04867905200408813,0.06426079246832486,0.03767323182464257
BMP8A,,,,,,,,,,,,,,,,,,0.06618236756192858,,
ICAM2,-0.005772896930147635,0.030753561759653176,0.0034800585846534973,-0.019273105268705765,-0.027789628869779717,0.08258867340789791,0.03474646852028718,0.07547398519405664,-0.050279033262871614,0.043944334460741745,0.02166645788596341,0.10044361963926351,0.023578203111070038,-0.005668292926335562,0.04961397083492726,-0.06133514641440979,-0.03180966742195436,0.013301608141347758,0.052060950163852406,-0.04602283310806018
SYTL3,0.10960332689629097,-0.0071716483991885035,-0.05115195896919417,0.05803623416783212,-0.009849654784132139,-0.039031720796699546,-0.025345207625863474,0.08500206443348722,0.018251390618952486,0.020546343013721727,-0.006091061458124195,-0.017743372603605242,-0.0018306687202934986,0.001582853369916991,0.02354599542040769,0.018367872316448996,0.0012608718186364189,0.07740171912771199,0.08310885348409834,
IL1A,0.05584901795869412,0.046431454424564124,-0.05007973614791971,0.06581560070396826,-0.0423596828118208,-0.02583641683280471,0.002562497663879595,-0.028465837409482175,0.059607313648842225,,-0.05218364410272327,-0.05741538266923763,0.013860921748241382,0.03084667944625833,-0.04709093033946077,0.046973862297712714,0.0022600729510967254,-0.03635189170039579,-0.02638921016217444,-0.062496645397079
HLA-G,,0.0019145971984536288,0.003950949180053998,,0.09298456105331672,,-0.014236776254287542,,,,,-0.017645778977324836,-0.0434109258009041,0.08748532754757594,0.06880934459691175,,-0.00571217636380473,,,
PGF,0.04393248047105276,-0.054884600985406214,-0.013664004475557387,0.03471987278296304,-0.003073558382021038,-0.05649583340720341,0.0073536410687881125,0.0882695221075582,0.02321127184062267,0.058859493435263116,0.09196746053462812,0.10626676573534222,-0.07594285139851933,-0.011364969579850306,0.027183182007764973,-0.03669874406356087,0.04237980467666612,0.04231307077017034,0.10811412088901506,0.030962655077533964
LGALS8,0.04205382371634195,0.05384032890035707,-0.0233776556381208,-0.008587200563633691,-0.03693255900161319,-0.02407748464789073,-0.03921639092266859,0.03602205139673156,0.00512375464352783,0.057738218843151556,0.019277819664791085,-0.048018620104683385,-0.031978851075267156,-0.025747609013997357,0.04913061961945782,0.04853269021947966,-0.07136623775544278,0.006985472397347477,0.06557075252247836,-0.05694624676699129
DKK3,-0.030921214603505096,0.11286561013052,-0.016117973504865296,-0.07487019648495168,-0.02307245876881472,0.011334766525573525,-0.04570326407539165,-0.06922647813846114,0.09938110892199561,0.029452775202427676,0.07185058462608862,-0.006783012472899193,-0.030126851812289624,0.003023589621153734,0.0406815298238704,0.01681204775631926,-0.02334637264878838,-0.02369323522347813,0.007294701181422474,-0.020264429368155853
COL16A1,0.01992901341024478,0.016999813200903297,0.02859169834356069,-0.04983084378661356,-0.01508248674655196,-0.038678468252743126,0.008458689018054888,0.039688411882049454,-0.06843033828800846,0.07955396440179711,0.07865916186787121,0.08257642811671168,-0.004433261915774224,-0.028841422047616045,0.0630384111584282,-0.008507653612470767,0.024455889335858252,-0.024285260365064135,0.12815602827997175,0.013163967307286964
TPH1,-0.012537645097819928,-0.03419221602665287,-0.022191589473178862,0.01806481101703004,0.038892945436276444,-0.019739487989074697,-0.015085849768195042,0.05237658561679604,,,,0.11355737106017481,-0.04160520080310724,-0.029871989954132993,0.016358756038180804,0.0022001902573402106,-0.04193857446481878,0.009630949559057673,0.048606947653048904,-0.031059529564874684
TNC,-0.024478165846621165,-0.11467158343738296,-0.009098858178732676,-0.02297232237291741,0.036082219551591486,0.03180506129639764,-0.04072539410574459,0.07256084704728329,-0.0014775059078858351,0.003389387757267709,0.06695341251668764,-0.005043651597984871,-0.1288438241827229,0.014961561733926284,-0.047680807835266036,-0.07229966861775422,0.04686686374278907,0.07587464780591585,0.08462685460393299,-0.030193070342610227
TNFSF9,-0.0204319366749563,0.07944491185187856,-0.006744040700481673,0.012181270399825792,0.013657092570644427,0.024428562396787062,-0.04851850886659126,-0.01852243333249036,-0.044898201174961155,0.02272502126928928,,,0.0022413291712212375,-0.013015158453791826,-0.0020781108843270723,-0.054404029902322,0.01826451637965186,0.028003409735648348,0.056766833070558215,0.03509168498158196
C4A,,,,,-0.012453786174174327,,,,-0.017539137077050182,-0.019041599537607416,,-0.08290307416992028,,-0.04254253915792956,,0.10394112923130439,0.037831488658899216,0.03259855293273465,,
CNTN2,-0.04785196761391556,0.11910657006018951,-0.028734615023791835,0.04723999980755208,0.03329429440953138,0.022598116977479453,0.025486375406945577,-0.00561410454297382,-0.03945620561849609,-0.020162016060420604,-0.028379949150791253,-0.0295970780393218,0.04341900708258003,0.001794972953202276,0.09371344710057967,0.029880232578026467,-0.0195678628956426,0.05404620917611463,-0.002554607833034526,-0.012426052979989107
F7,,,0.010088176781628032,,,,0.04288805785475112,-0.014364854795360016,,0.004432860972815944,,,,-0.045338314325026614,,,-0.02347865806341163,,0.11678667927906881,
LUM,0.02775878899073506,0.08103012613630546,-0.01323043579790695,0.04454157040650477,-0.018114147192369486,0.010739719787302631,0.0063380163944941606,0.10957799119678967,-0.016062136658422106,-0.03180167487481875,0.03443962375088104,0.05088449122600961,0.08882503920175576,0.017463051320229954,0.013346485669722597,-0.020723424679905785,-0.039797859417287154,-0.007539004108069805,0.1329454938374999,
IZUMO1,0.07587352588162652,,,,,,,,,,,,,,,,,,,
BTC,,,0.02095739686331268,,0.08833852680400878,0.07238167639364916,,,-0.021375411940262948,,,,0.004087839969790755,0.07365514629101001,-0.005583570811369563,0.0478031813613439,0.042324887537944014,-0.002667266057156806,0.08080812860450771,
APOC1,-0.07932098280501093,0.03212668127625646,0.03230821302982448,0.0010897589723895171,-0.029104994144455814,0.05475682656674405,0.031513905316750496,0.09880458097681591,-0.02735459152337658,0.006797957651857746,0.06733846899065142,-0.017865398438396317,0.005988467583908657,-0.02367707345228025,0.04907684072149817,0.015458731631521947,0.037823925605810625,-0.06292896094700405,0.004396464690768023,-0.017575027774282805
PKM,-0.045066234491252986,-0.07624833544481234,-0.03371724769560533,-0.0176355303370223,0.033261427547060664,-0.020581489332873154,-0.000313172050481363,-0.02808603747499389,0.051696543113694364,-0.04673839979672104,-0.02908734397569563,-0.054154429190374206,0.044081978484885063,0.002169288267617162,-0.02295115653426521,-0.05553408614783814,0.039947846037899075,0.08813080725754141,0.07408272541900875,-0.009007215500607237
TNF,,0.020560551599324867,0.004956087080284722,,0.007388652747028319,0.027701007167195153,0.013795924204449849,0.05412981549276385,-0.024718175111413998,-0.009206666288252894,0.03760720501531439,-0.08080748502218266,0.019890723376134775,-0.03763840296214062,-0.019444348976470523,,,-0.012155679479866283,0.08827916868663976,-0.023130354529193882
GNAS,0.03930447827234072,0.14849168827278802,0.07445774529630535,-0.008407200870930992,-0.022179930028617217,0.061727863224860124,-0.02270977672768395,-0.12306126306587399,0.05398174863997349,-0.03852315948503102,0.07319428154509072,0.07000702747422262,0.030438647499080148,-0.005655743376266448,0.03880083684806312,-0.058970406564247624,0.04397762820107224,-0.033944787806438746,0.0349127715694686,0.030529528432103294
BMP8B,0.003247876400114214,0.10214476439444997,0.03935699145366486,-0.01724264516517611,-0.01608469866310002,-0.018694540152330436,0.018827612633993268,-0.02757396664790244,-0.037171429584039115,0.027543042796716443,0.07111165655686602,-0.03300439868587052,0.07676885202098473,0.00022692317311522473,-0.004439714587049904,0.04366241428285747,-0.016476866293621512,0.044195168412138566,0.08063169529851662,-0.08219135952120346
LIPH,,-0.035125750818598894,-0.03292972756075705,-0.017584995151220202,-0.015777312731426713,,,,,,,0.07762343198093581,,0.08093669761189518,0.06010438072892158,,0.033487125641989766,0.06234587784427382,0.040652145864942715,
CCL28,,0.06409025502840422,-0.04631975803742097,,,,-0.028175682196617872,,-0.021786331421071038,,,-0.0729055458805967,,,,0.0018566351933361478,,-0.021094873188918062,0.01966825975558649,
PTPN11,-0.013760413937542385,0.003192523415622427,-0.05088980573436148,-0.019429239064884845,0.017122282689058604,-0.045281002461081875,-0.013036755382433445,-0.008149404480643635,-0.01810941278796582,0.0008340676404033424,-0.05274420733313314,-0.08442696049131027,-0.017847092223447145,0.019341000099343527,0.0023913902724857017,-0.02562066955895358,0.008660612392146948,0.03402134641113062,-0.018739946771420112,5.036810119552902e-06
ADAM12,-0.027409156364423162,-0.04621108926988247,0.03316925902330802,-0.012360089896793113,-0.0003311874299837265,-0.0038016251233535755,0.05725013087328456,0.01859506294096364,0.05803822656463911,0.06760455575226118,0.08891700516173787,0.04991063513189666,-0.11504934992162515,-0.008846963513611267,0.011629334769649358,-0.038470178235257085,0.038744757579806235,0.034159550280181576,0.03171081093746005,
EPO,,-0.017651050779172325,0.02415881565468983,,-0.016084699113488518,0.06672508834883825,,,,-0.015784190834855067,,,-0.05933343791646222,-0.041499724754012625,0.03638069212482385,,-0.022462785177211345,0.05019540559542237,,
EDN3,0.005338536227654818,-0.03543215233901049,-0.019341997643999014,-0.020743191102334826,-0.02002321468959118,-0.005244623887487054,0.0006546639510330152,0.03378723828986725,0.05821363611937845,,,,,-0.045350517494984116,0.04995382074763146,-0.017098210734682474,0.04239484467053105,-0.03007402048333611,-0.010462706852477122,0.06577781159480568
CCL22,,,,,,,,,,,,,,-0.04696875011066908,0.027366659055642818,0.04954333294490468,-0.019710116127601485,0.013670680560722914,,
CCL2,-0.040803002048896954,-0.08550758232514995,-0.04220088122853633,0.012808124918541554,-0.04172016219431684,-0.015186060527086953,-0.014189907012954648,-0.016003562339725528,-0.0582664182048757,-0.05807383496402907,0.07248636458686512,-0.14673625805787857,-0.017444704499393542,-0.006443349498195435,-0.012699293909303905,0.009165102638627775,-0.09689432382836335,0.09316596724704153,0.035967474294534486,0.016230771515035023
DSCAM,0.041406807133663105,0.012529300048737889,-0.037541218110220036,0.03160542733712265,-0.05515783589213725,0.014792263054204273,-0.008109097270716743,0.030129301745426162,-0.019581842841054808,0.009394343629479688,0.0037281362353813433,-0.03605615431004387,-0.030286460617658304,0.043396310220648694,0.061911487241510826,0.0008220318296135045,0.055920537210017184,0.040591903853658025,0.13802639255334406,0.08208054237356159
GPHA2,,,-0.027300402904287164,,,,,,,,,,,,,,,,,
ANG,0.02052774468996384,-0.07368722022447992,-0.013604547333305869,0.016629486022515478,0.05156759622723964,0.04365463991129201,0.02943127546132126,0.04740614901952607,-0.01106982573638185,-0.003382803037021297,0.12433352952401994,0.012137954431490327,-0.03758449137242606,0.04581252406893368,-0.04505088912954817,-0.005701152129159846,0.004634166202927225,0.08070690094212384,-0.007852105895285767,
FBLN2,0.06190656439999172,-0.005720772690686195,0.0428574674556552,-0.024113115065475893,-0.024389036250953646,0.02507435131858826,-0.04218070151842101,0.027493839749570433,0.07277810882941008,0.10649470363628638,-0.0637818878739608,-0.04573300988481423,,-0.00023210667655424244,-0.01998331502933504,0.032627093508162466,-0.017860727316950237,-0.012361816138224298,0.07923434439608665,-0.03177585589810639
VTN,,-0.015686151180564194,-0.027404663300177757,-0.02051615625876691,-0.020682574617244816,-0.00463522851562447,-0.015085844835108565,-0.024214458611113772,,,-0.024937385488753388,-0.02032522274451307,-0.03287281115618157,-0.007991975861885174,-0.008652067393479268,,0.023685668403022206,0.02287313506857063,0.11435585560348856,
VEGFA,0.008224481331595675,-0.0953955740950402,-0.01056261268285135,-0.021229290492871557,0.030544419174835698,-0.030848822188878206,-0.02434008661299836,0.03428407717295583,-0.016394021135512592,-0.08582274405904426,0.06223387327838436,-0.023319142846137574,-0.021653439328037007,-0.004844750504765538,-0.08195024591938695,-0.008152482574525112,0.04983536670895661,0.0633154301389753,0.005418949195288257,0.043315627226330866
F10,,,,,,0.07014529754154311,-0.026233941431764624,-0.023357560236441234,-0.02393426341120494,0.026521228238400186,0.22298491821363056,,-0.03908445084682496,,0.07886289254552482,-0.023467073745204396,0.03906122189603871,0.03288446163480041,0.04780201904938167,
SERPINA1,-0.05559832934278044,0.002800770577808728,0.008902101351193528,-0.0015260657700031121,-0.010523182355859077,-0.011167073470234157,-0.035874764406623696,0.03729298652483619,-0.07470091904297922,-0.05366395423338453,-0.004634584875570192,-0.047291910593684726,-0.012615659977499244,0.007878175624704371,-0.043183979684985455,0.011272209917360831,0.023865218212419954,-0.006880389565575907,0.05392719048583948,0.05345654643484636
VWF,0.10351477367963091,0.08358701641346136,0.03887026300257048,0.02152475767963417,-0.0007753741508832317,0.02216601521321907,0.031372943740499024,0.0713471182865489,-0.058675759738771704,0.0912077697465509,0.07724602973188602,0.004721103361792411,-0.021361435068666473,-0.009907702287266685,0.04015830633948583,-0.011198938645802561,-0.002662919396360282,-0.01805031790658261,-0.01762263025644389,0.0561042803965721
GDNF,,,0.028637711269623656,-0.03130563043654296,-0.013082993699722812,,-0.023481702415423827,,,-0.037999683687975315,,,0.011049445478104408,-0.04181935932443948,0.02285017807563357,,-0.01928331992891089,,,-0.04394997213148393
VASP,0.017223981767045215,-0.012882886649634986,0.02844243748715288,-0.020492472132907582,-0.012556572583058267,-0.009310477776906967,0.001989157097310363,0.016707599620322283,-0.03167408967554729,-0.008302365186968265,0.04486742058422563,-0.057826615957859186,-0.13513601148622664,0.03302663949931673,-0.009572289496282952,-0.011216824389665684,0.020712978927109146,0.0921886233958077,0.10408953938155603,-0.09118917301665071
ADAM15,-0.02556141803026571,0.051305075038095574,-0.019525582789886208,0.006813077996271854,-0.003772059378531227,1.9582944472215852e-05,0.10845140378270698,-0.029910043084457,0.011230089253726063,0.03596632651810443,0.035021950045918245,0.058180981599091824,-0.02916172898354316,0.015861726503761615,-0.0055145735685447695,0.034434759293119246,-0.01613251961638896,0.02343921829366977,0.06924510114276863,0.09119360254081728
WNT2,,-0.02985248752824741,0.058529482361180336,-0.02470695242769989,,0.024503665642021655,-0.02482516497800759,-0.03687238774390183,-0.024674629766270623,,,-0.0483162351432601,,-0.05147628873882142,-0.022985221576497943,,-0.012530898234762635,0.07489444050272291,-0.011130476009708123,
CALCB,,0.0071666193191841955,,0.0031054008856232153,,0.0020153163273386107,0.17553118649592914,-0.01587918852595862,-0.01651891470425193,,,,,0.038674868269342084,-0.009230960555770166,,-0.03508784756319827,,0.05383321602911727,
OLFM2,-0.10022778469909316,0.009877857936962825,-0.05310201522890338,-0.06599903695763007,-0.01575718427319533,-0.013271750451293505,0.03260302146919706,-0.07699478554236397,-0.029855671107802278,0.07850556263369743,-0.005273669512932969,-0.07473367928191665,-0.09242124769968144,-0.02809908661674944,0.06533831788113421,-0.08624466335896717,-0.01343544011195966,-0.02190107775882994,0.10436077433343019,0.11171391480732334
