,MGH258,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
MTMR4,0.019511227254046668,-0.0019529928732226255,0.005180590632538644,0.03141410912716338,0.020936150808220862,0.015540166730513054,-0.00378440567050036,0.0033126685438343065,-0.027367707476577574,0.00436871889198095,-0.03394618643407939,0.08304655872654898,-0.0501203889191202,0.11283556417118804,0.03119997382507165
LAMC2,,-0.019864466233676957,-0.017936799973908218,-0.009259759105181816,0.025100522496893127,0.007210269312654467,,,0.008434784974115444,,-0.005031787632372197,,0.022439643181992118,0.08703380540988788,-0.038664977719784055
IL10,-0.02713385729039145,-0.03151566839176298,-0.03789848678110958,-0.015414853229798716,,0.13516450689555418,,0.04480859893619177,0.08830667068819922,0.06691551581422583,-0.018859231242943468,0.053296253600340966,-0.03834222068224865,0.0681205653480444,0.03619774219483792
SEMA4D,-0.013893688232951652,-0.014717039806817414,-0.025483311916655906,0.07488755426690327,0.0010258340988956976,0.037132800830315484,-0.01866316013378989,0.035683690135525886,-0.02088652656656197,-0.032455966775791135,0.07614983389202663,0.014627459039253774,0.048302875154646034,0.11516276457266872,0.03320381253364497
TRH,-0.023985939706737385,-0.007907107177040563,-0.050706721934818615,-0.031203957468903306,0.02098316891614019,0.03308922677250018,,-0.03268969586650968,,-0.01605398098129265,,,0.0760550167125732,-0.017670757687472494,-0.12928057318969605
SEMA6D,0.02198718112293254,0.016686635268751845,0.009099184306114765,0.016970555336682284,-0.008090695535375905,-0.062423835797265036,0.022308578776305255,-0.0722848360797785,0.1401251836034523,0.02844354041698652,0.09923572131033101,0.027282602707484782,-0.047561889446374114,0.04308775190856445,0.018295839746769963
CEL,,,,,,,,,,,0.15321080773630125,0.062208282007780794,0.009460919361993204,0.05312954991610226,0.022069027899507647
PDCD1LG2,0.02428457106856916,0.14140291555493228,0.019725521879536224,-0.0013750673912962359,0.01595618810389494,0.03840469499482149,0.022997813901801816,-0.01269313252649921,0.05483825758330066,-0.034801602112058676,0.025812011901902254,-0.04312888450967099,-0.0202272241364703,0.17074508591565443,0.11628074536037372
SPINT1,-0.0412734439094829,0.04259046749903469,0.021070177556112686,-0.03668187676351988,-0.04161488564352142,-0.02714726184068026,-0.028989152480930477,0.05691376253816301,0.09927950125557908,0.017010818295576765,0.042306074469995694,0.0018937201018073963,0.08185949604905232,0.13112804894114435,0.05758648995823848
CTHRC1,-0.0010223324124839109,0.17839357915265466,-0.00746912139015454,0.008401769291754499,0.012176208377110708,0.020492062467953855,-0.011304556693213324,0.05707567899451495,-0.24433334128814962,0.03898864423993547,0.030018460699973964,0.0783062456836225,0.047536440497346906,0.059134492796227144,-0.009203844303307797
PODXL,-0.015753217793296265,0.05302629800112753,0.02286355442174343,-0.007924775461605011,-0.004163708929743917,-0.007555960595597183,-0.001791783074501205,0.011692477521082862,0.009038723112677106,0.04813522603814524,0.04499846965806124,0.04614831609367652,-0.033463412326898145,-0.026786739648877764,-0.09863479214359228
JAM3,0.03538209689407567,0.051741791752715496,0.03859213952802565,-0.021179531519873448,-0.026769650194737107,-0.057665787562921615,0.023450422495707706,0.07910234359195624,-0.0737677975909431,0.02672926069617307,-0.013504906607841483,-0.016579558583644464,-0.02533251922839473,0.08875344712468387,-0.07488302736681472
TGFB2,0.04138767255667744,0.049819611124397964,-0.01614768872388854,-0.007262029282381555,-0.002292311789103798,0.04249940411601617,-0.008750214087956154,-0.03980468792222091,0.05914562971263926,0.05147324505085011,0.0881640528345777,0.07185531448310312,-0.027363906626510722,0.07054165378559925,0.07899771069279525
COL18A1,0.010809833372539364,0.019155606291168276,0.01975745693063571,-0.01227313743810757,0.024969537549570278,0.019702509006004985,-0.01435158376718971,0.08554866276376255,0.042663876736888304,0.03235933232408098,-0.018718806853920227,0.06836163561615585,0.032264994819187355,-0.029023439224428155,-0.05789281092893144
NODAL,-0.03794698886476637,,0.003922523936654342,-0.004042361342342549,0.1451312963617202,,,,,0.03889471759290216,0.019418614645103846,0.008655590277552597,-0.024494445806648526,0.05314090918139715,0.02300120866962437
INHBB,0.017918261701128542,-0.05494267180215829,-0.02227195534151803,0.04474367043590273,0.04266924656234667,0.047289576771232474,0.01781631403288426,0.038058758410327506,-0.071602259282056,0.09884390382267934,0.03172635666869388,0.07034008948283306,0.05099946223571921,0.06650979622789492,0.10849131850445923
LCN1,,,0.02048521505918557,,,,,,,0.04987762890333399,,,-0.026053802335304327,0.04148112901850942,-0.0016042310408945191
ARF4,-0.05037072868715617,-0.03793543871818068,0.07716062374782054,0.04105969115993594,-0.011116837632407714,0.008128976745424829,0.048628252688698026,0.001600476712327008,0.059848455119739886,0.0591897709253594,-0.030652436719230427,0.08002886603319323,0.027344454907954854,0.014946634645597203,-0.05872146382975504
CXCL14,0.024765893028356162,0.0431964918882215,0.002284416072945729,-0.006001789608636062,0.003969282383586625,0.007592250792182828,0.011428937372829368,-0.011902357289276634,-0.07761245380690882,0.09071551970953899,-0.04160465994853277,0.011312875042655593,-0.04946006701668851,0.08052702192114625,0.13651196124720053
LIF,-0.03239751865470799,0.07265139517221865,0.045953399649978736,0.08538733671779528,-0.031522993406799184,0.06615907512910046,-0.020510645332853922,0.0201749532159993,-0.04395682647597502,0.11210831438926955,-0.009506834759451329,0.06174431191528164,-0.04318712362689105,0.05987676101767124,0.075995960981027
IL17B,,-0.02374318670203998,,,,,,,-0.0527780898999599,-0.04439615170451519,0.08857397016018173,,-0.02267232001296962,0.01989883370725082,-0.04014170076314261
MMP1,,,-0.010830797149300131,,,,,,-0.18152156339003786,-0.028721385038461812,,,-0.03582050053330226,0.024728075714497377,-0.046405084960812915
MATN1,,-0.018707418271746292,-0.023550500397064383,,0.03643615901142908,0.0006814122648535843,,,-0.02494630712818682,,-0.08472060851982875,,-0.007081618061003644,-0.028520920343708657,-0.020928968635290302
ADAM28,-0.013968870167615366,0.07125069833184333,0.08108623942447168,-0.024760927543431014,0.037383248042624974,0.014769120532056895,-0.017449502674258963,0.06482279566521977,0.07345389872208795,-0.020185160292641023,0.11389436052454449,-0.07468359528099555,0.01768788813116728,0.09491237112881976,0.007003412362311984
TCN2,-0.018454715435366392,0.029112942475964174,0.014670225709773662,-0.027890538079051196,0.05300512462154117,0.0049414088160677425,0.00029234922204902946,0.05834523604833182,0.2429112812586319,-0.011475115128315172,0.036334162544314964,0.058877406835443825,0.028214595866832955,0.17060570013091425,0.019849060984791674
THPO,,,-0.01918803739778046,0.041743361173986374,-0.04009438957324957,-0.0244490574535911,0.009039416360280631,-0.02433543941503795,,,0.08779338454232125,-0.033994304948386664,,0.13578892674937137,0.0776174435235118
CUBN,-0.011107090098304804,0.04775002404766933,-0.03340473377929568,0.02092758787216121,0.04608316038933342,-0.023879190471853533,0.02710559097916833,-0.030058924480125596,-0.003820815404038848,0.018168325470024234,-0.030751925676594866,0.11349369134446095,0.03014659480711829,0.07755473045876939,0.03899010821096016
TIMP3,-0.03850984995084773,-0.003439831586879713,0.07594210178150053,0.03113842841453786,0.009962946800973541,0.01696339957439267,0.035256315739288814,0.0784507625952863,0.028632704782454835,0.04533901031588694,0.043495514497863,0.012441833306380943,0.08416812820170123,0.04067892822348114,0.01631964181958275
PIGF,-0.012253673798180814,0.00996997959313481,-0.03169051841161268,0.012314344872608629,-0.006500476189510764,0.02362476171255937,-0.020854058265078513,0.06148334144566463,0.049294442229091205,0.07613658097768894,-0.007658667242571883,0.01349932610971932,-0.03091041027880538,0.08616801796618921,0.009813204530436595
CRH,,,-0.02101510142654965,-0.01484759519702521,-0.011018120585088137,-0.02552769069582965,-0.011411890682144554,-0.03353358897761934,,,,,0.15073731997025241,-0.018121064019169394,-0.035956141064946226
BDNF,,0.0002292908230288832,0.02355264259204296,0.04331934245988337,0.0314798916541315,-0.01784528993722811,-0.03578697786963969,-0.03879958271170412,0.10805153247194417,-0.034181397435337366,,,-0.010844680128791128,0.1331406483501106,0.12183143812572099
CCL5,0.06028551816608021,0.008311383229858619,0.0059570415864142814,-0.014698405737787891,0.05669913237226056,0.036180179716845895,0.0035866577596115057,0.00866797242293082,0.03059008855905586,-0.002977814655526853,-0.08293466569244326,-0.1076185320503182,0.08766021998117966,0.11828283586350126,-0.024155983616300503
GAD1,0.006317010182679465,-0.030434577678897783,0.008799138455325846,0.06422481237843838,0.00912179520519406,-0.08717188118396464,-0.09381873777612282,-0.12356817091816359,0.028191586075174357,0.00921769630047426,-0.05344667843441668,0.1409324600737113,0.0015527496184997605,0.08927317857469308,-0.04887109469984134
COL14A1,-0.012834137605176823,0.02426819248326584,-0.007767655089287374,0.016934462947747288,-0.004584865540411385,0.0954695805148149,-0.039978222708871476,0.10997914796446774,0.04171900949375359,0.008588226727692808,0.061965934911423416,0.07032605396784773,-0.0004686657177173238,0.16729960312563394,0.09858445388187895
HLA-A,-0.0652470022128122,0.062210622577472806,0.04023376607877729,-0.07724844710649167,-0.029412790952509954,0.14086016627928702,0.03434655357801514,0.10578853893994872,0.011646786066817454,-0.024934530597154638,0.011478008371627569,-0.03308125384741033,-0.0076426268219325945,-0.04476267482421854,-0.116432105329753
CD5L,-0.03574948879228361,,-0.02101509899526249,,,,,0.02743889225944964,,,,0.1338586012987265,,,
FGF18,,,0.016134717488194554,-0.011796303350304628,0.04978746835515264,0.01491900809366628,,,-0.025902526416618447,,,,-0.026804113010707994,0.0010589460185837303,0.0007307755418394637
ADM,-0.048657470342185295,-0.025723128242506426,0.04692236405337013,-0.021338098165472497,0.09969261279430958,-0.011188713253352684,-0.003189149795060121,0.035806543767487244,-0.12189596297638486,0.039727841006504616,0.03687044835928466,0.06123116551275491,-0.015042703075469172,0.09108003855391802,0.149754342505599
CCL15,,,-0.006261471560600639,,,,0.044013244152556294,,,-0.028153500837951168,,,,-0.029305445387298124,
GNAI2,-0.0018716271368895796,0.05738525895469686,0.033824717631999464,-0.022588528113289975,0.010172397640126493,-0.0026362408195802103,-0.06040407073855552,0.08160793791650281,-0.05055215651815688,-0.069430496500654,0.056629860239256334,0.07822043900472575,0.010084425886846915,-0.004890674839725165,0.022289447884380337
HDC,,,,,,,0.0026494260855871466,,,,0.08149818326261848,,,0.09667167751732356,0.04904350387279246
COL11A1,0.11001151805110894,,0.03003366646813912,-0.014720413832081043,-0.003704593126746875,-0.033186297647114206,0.066927089747952,0.045152322353864065,0.006979453264667143,0.15011624863080136,,-0.019036435585111984,0.018894695981650833,0.06647312995074547,0.07217399945857537
NUCB2,-0.03662517765972268,0.00016774655619236796,0.019205796462766007,0.029828039596799506,-0.006655174188522302,-0.0004697505472433453,-0.01236467713169029,0.014141211822102274,-0.05836248846303221,0.013884572890027348,0.04804269038610253,0.09186603805091681,-0.014653853155600204,0.046613719563849736,-0.019842026923383386
FGF16,,,,,,,,,,,,,,,0.05687869311721598
CXCL1,,0.09417046604051249,-0.00597239727755152,-0.024399804567983744,,0.00869417076076881,-0.005491641741853102,-0.05565666579098716,0.17652760617982727,0.018180519767222816,-0.03911437745673992,,-0.004944228378338257,0.02197003549044107,0.06283651454099737
VCAN,-0.05002006423498294,0.08406643853953724,0.01635620160170227,-0.01312947179486126,-0.04351589858363654,0.10536284532407315,-0.00865885321330687,0.035195236999264023,0.07135976687185744,0.018658980986567732,0.010099537431532683,-0.0005842148036989234,-0.018565104900225306,-0.03177784652132988,0.022369853530395344
MMP7,,0.030793686022909324,0.01930087388902597,-0.023451853478535633,-0.022640957460061496,-0.01601481647755132,-0.02661641127037161,-0.0240071073486443,-0.026641300163302177,0.06167569141366674,,,-0.024715644312664455,0.11020806974074822,-0.06634598119007895
PTPN6,0.0027248457819809527,0.10059878067877873,0.00019112584572650662,-0.0005944549839163539,0.01356832251612944,0.037335325352332735,-0.0026832294085154976,0.056011994012916705,-0.006565902659129941,0.01672128706560018,-0.05110525344744466,0.1082853999471473,-0.01950737666503458,0.15968076297601805,-0.01735104663217548
PTGS2,-0.04205997189632318,0.0009635367365405474,-0.012984248034408523,-0.032390005866785546,0.026406118634930996,-0.024504442326626245,-0.00949653289247827,0.011133457497888088,0.05321738213071549,0.055750120153352255,0.10368814710795804,0.018421473276152338,-0.0007337092603491846,0.1034512430724106,0.07728707284448887
XCL1,-0.0234238201229934,,-0.023028789735268163,0.032440387452309045,,0.05993579388274038,,0.036471062099952836,0.0027227383096346783,,,,,,0.023521734284263934
CD58,0.035832763039746626,0.06424248148340267,0.008855171774648406,0.0352744807265804,0.03292759689656019,0.07162866119005121,-0.01630482291749124,-0.027290866719987317,0.002120023920475002,-0.06327498982824259,0.030461782236814006,0.09247006439436516,0.1333292912089518,0.10523124050114699,0.06591604960289828
TNFSF14,0.033468357920345665,0.024245956618165067,-0.023203879708833655,0.0479788522623717,,0.03756135576578231,-0.05394234683638134,0.015251174125712062,,-0.035882617233897365,,0.0868378692675204,-0.02144188058870191,0.04733801716890335,0.08655776640068681
CNTN4,,-0.030947516619733374,-0.0077665137958970905,-0.023066445097297973,0.14235243260691774,-0.04436516593076894,-0.04821130630450807,-0.10395814435910346,,-0.033480309129398665,,-0.027633213877805814,-0.0010782387112917543,-0.026573075072492357,0.0007664170815511472
NTF4,,,,-0.016235460205774727,,,,,,,,,,,
INSL3,,,-0.020629545431807027,-0.011796301036528577,,-0.018466767767825014,,,,,,,-0.02384604541372496,0.020611756387607757,
BTLA,,,,-0.018724314693445918,,,0.012576691056444584,,,,,0.1098519285873317,,0.03197829950877742,
MFNG,-0.003691656170109766,0.01295774687581493,-0.03867412683559791,0.022811369318468434,0.031752011818718985,0.01751699742269007,-0.0604521330133324,0.019846464852043798,0.0190857841720488,0.011241669258546711,0.025126096277785597,-0.013842929070335797,0.020239550914678526,0.04118100335806023,0.02058685891357093
ICAM1,-0.018488854379407255,-0.0335182854353691,0.0491207369852895,-0.03118994333282961,0.047437253577394145,0.07098933483631757,0.05639408609435845,0.03787963764746362,0.05392245401324677,0.04155047898279343,-0.09435657219577305,0.013349802023461557,-0.025405548865413928,0.03814921321416488,0.021219301149894173
PROS1,-0.039074517156455345,0.08820761660755208,0.024113064062711007,-0.043645071033466695,-0.000462878575876336,0.010937815642553077,0.03246552428708037,-0.03556007621942404,0.04204859381187576,0.08456565543135715,0.005790175113281151,0.0791033366757962,0.021541073102579578,0.14026165560699344,0.021810590416705612
CLCF1,0.05048839675243386,0.022108067526234985,-0.010572905297598013,-0.0133804148555036,0.05018666535238638,0.04756880488312532,-0.0010957287111455838,0.047564545695642564,0.06042621776235628,0.08154717367445245,-0.0695482886580488,0.004341180968223106,0.002291818973451465,0.18125460904083468,0.059082190767958724
PSAP,0.0509043281739958,-0.011416183344281055,0.031953373401538324,-0.045753378408760745,0.022127765723252497,0.006410700904773899,0.04145168785274093,0.059078610568610086,-0.24873907640855353,0.15338135630785601,0.10651911887109543,0.04610359229348582,0.047944180268693626,0.1382548456600893,-0.13684101078304278
EFEMP1,0.05422280052652621,0.04848868901226152,0.0772893989928009,0.06980840571917962,-0.05884536820464354,0.1289027850192154,0.00497357902339472,0.14282294022706113,-0.04153438157379432,0.06578956926124004,0.06249571397543092,0.11111417644576166,-0.0209389924821598,0.1736837726793948,0.05118908883123025
C1QTNF1,-0.04788700757301801,0.015122227245094275,-0.01587956732799746,0.003289273692820454,0.07070111889996246,0.04217597299078211,-0.03337149038097718,0.014202723041953781,0.006726473357401908,-0.00452833541260531,0.07372212603153193,0.01058521497686189,-0.014677642535978109,-0.02590081278812171,0.060644951199450625
ALB,-0.008396643248730682,-0.026478324806329966,-0.009688189186061123,0.10419786070271018,0.04851180050976592,0.007729081009414673,-0.025525036834688066,0.057050153805844564,-0.023614749177594038,-0.038155936769937435,0.04958518551645992,0.04374487630313942,-0.023228158809066757,0.030694283046199297,0.12158787942640341
CCL13,,,,,,,,,0.008413573054193666,,,,-0.015916972517443027,,
EFNA3,-0.06354723627643809,0.03036038734002761,0.015282102317426249,-0.05530392517615065,0.041180029027994294,-0.0036855997346969776,0.03164475671854882,-0.04268922887400885,-0.06961391544391464,-0.045781723862179186,0.1593343240146972,0.07939465903694752,0.03956739136168034,0.06297379539374312,0.024861177762703347
DRAXIN,-0.06105056207820593,0.01467260477184639,-0.02171923804190035,0.03560825636277262,0.0502818666087436,0.017462865778257064,0.017564168064838463,-0.032865271325343996,0.04959348738239715,0.04277602501162127,-0.020422184237077767,-0.02410936809445325,-0.051504310178448955,0.08711697341227453,-0.030699599701999026
RAET1L,,,-0.016070616243191393,,,,0.0015334535559240643,,,,,,,,
NPTX2,0.05853722544836147,-0.025578182098779875,0.12560497274765794,-0.020724959842798905,0.015828938567112576,-0.044175592008646174,-0.047381408444224025,0.017202298870357714,0.010576511709272847,-0.07904518207091098,,0.021622229556611847,0.033446936464700594,0.042039517868150744,-0.03213132485996385
FGF11,-0.013299499629233921,0.039273192954533166,0.01002840736098861,-0.05773993416230299,-0.009666529021591427,-0.021395480205985862,0.036933458155898366,0.009178076450403042,-0.05446474572549157,-0.05803406571068274,0.10652213582039227,0.009885120652449743,-0.014486756171391356,0.10938493810520385,0.09764545627076798
CD59,0.0034486790283855834,0.0741873661869574,-0.0017295404055327867,0.010789151067364482,0.003335194210632915,0.045285042749198694,-0.0023515565975380025,-0.0040178369554656115,0.11153000379076501,0.015529029624771496,-0.051995968322210144,-0.05227776524878984,-0.031552513230250406,-0.023408110999723286,-0.12967387814437137
COL9A2,0.07102536256077904,0.028661866354796332,0.0007889496577229283,0.035460192888339244,0.03403835966037622,0.04286704764045518,-0.0250887675011888,0.04221948241328065,0.05440507051492716,0.020249377173394242,0.1170804471808708,0.010078356307716942,0.020925603196524936,0.08624222884363776,0.10438783243275988
DLL3,-0.009930390978616584,-0.030774638674853173,5.0233650024937934e-05,-0.004366518830486328,0.0027113873357788843,-0.0011318134533269484,-0.03613978761131442,-0.034930317661498816,0.06251059620524937,-0.04143926756431738,-0.07663083128080404,0.034705501254704514,0.058904736944416974,0.03354729594947013,-0.07935782610314186
FGF5,,,,,,,,-0.023088894045940684,-0.05697261048922415,,,,,0.15828695806042709,0.12148649986325837
LIN7C,0.01765207279564483,0.03635503778394988,-0.032016571164950665,0.028992629031519657,-0.021398966359929585,0.03319977963565043,-0.038225811568963444,0.04869768890328971,0.06679204528605187,0.04789955890695441,-0.0032515955186282245,0.061904091712928044,0.011117131199435325,0.04540908157255559,0.03351817542211051
GDF7,0.07400246234033171,-0.01870743100276315,-0.0011617195676742892,0.006400830323081005,-0.014209853161643587,0.017998173547889403,0.00929635190536762,-0.04244097850202292,,,,0.05338857233779393,,0.08287822698854708,0.07484128357517593
PSPN,0.01139977533698858,-0.009244730855721443,0.023818668126422946,0.04551854678873986,0.06975319455826086,0.031020555511887943,-0.07043623193361077,-0.010524382539165102,-0.03248959120658216,-0.0416541338085059,-0.02355033587112826,0.12325230588418966,0.031012738381152215,0.05008734023731132,0.07470427893909157
ANGPT1,0.012717808647252825,0.007971221651993043,-0.020284905488935658,0.09214256701101427,0.05815920038986173,-0.03231235117309522,0.043419607311532486,0.06864862737999956,0.18081637777997464,0.05761155853476637,-0.011591417661163754,0.09720773798466535,-0.016232993988730633,0.15027215664850155,0.09156611193490807
PNOC,0.06548137182391041,-0.03562693769862971,0.009289340575554366,0.03348240495973168,0.06501728298672321,-0.05069685218218522,-0.014445393683158347,-0.012352163495266931,-0.023614749177594038,,,,,0.09127388688392019,-0.06168628799274528
L1CAM,0.042623283176336804,-0.052146961842369166,0.03158775854858681,0.030637106377218046,0.10567512712267445,-0.029712673487012526,-0.017982886948665053,-0.011160129269451513,0.005852549676271576,-0.027365726853327603,0.11882975719833365,-0.004461032553231387,0.03922916350936828,0.02846820200504683,-0.017110998111964176
APOA1,-0.02450144734819645,-0.04018726758182827,-0.07034073403751329,-0.0183707898493235,0.05527292739882083,-0.02404694407309678,-0.030304999104202666,0.04906225051161671,-0.0010381019389651695,0.03999654093720265,0.028926561817959835,0.01465813626722768,0.09622857920722949,0.1348728913632874,0.044587699301257666
PSEN1,0.04524794869162871,-0.06433655833892106,0.04142564980572997,0.042267905882218175,0.006370481425606229,0.009366666861700934,0.02870419468284469,0.03008516864424123,0.010157531497597872,0.05350294098426295,-0.0520912116191618,-0.012281650564524746,0.03717977488619005,0.0018855995357888585,0.04814744054447804
CALM2,0.06809074981860926,-0.03685975846163417,0.01873364318870981,0.025758587346678442,0.019240789528207985,-0.07513170856037436,-0.07547233486956396,-0.0581367011747174,0.16080567510055735,-0.01953925222426533,0.061671497297187274,0.0015229634310206974,0.05011962516066552,0.024259857446808315,-0.04488068445959777
CLEC2B,0.029256670449090465,0.00788099967249547,0.036240602837283364,0.019939102643264272,0.10018971987673217,0.046466345312864595,0.022717669197565227,0.021805877676050175,-0.03377881531509746,0.051188056640194775,-0.008367627305197092,0.006838712824700589,-0.011246174890373219,0.14109266881474733,0.019515220391985135
NTNG1,-0.05370663985368975,0.024082770776324293,0.03003781741310181,0.014559537801729973,0.03613161517177128,0.042968838304810124,-0.024394731502103754,0.047298661406458636,0.18713887874106325,-0.02432380884611869,-0.036471196730497556,-0.056175916317962295,-0.0008177396569553223,0.1199446733228311,-0.022408660720802654
LRIG1,-0.07430786346450892,0.04154131167132007,0.008607160278222354,0.020240068964589828,-0.08024401994824697,0.004016849823846899,0.014532002482037374,0.06731796503001403,-0.1316292525033251,-0.03429716650747462,-0.01808002888886544,0.1300208790772703,-0.003232453555519428,0.0644401653106849,0.12787281991717492
CPAMD8,-0.02134891871593642,,-0.032287529742453774,-0.013952919242102665,-0.04171968319365294,-0.02048390916964422,-0.04369540186082555,0.04218635168276671,,-0.030151599916704706,0.007672124453452908,-0.04632499851173255,,0.04833961844008142,-0.009613690713822941
GHRL,0.022879562114308766,,0.03903971562370402,0.11741869842992861,-0.032279593924363754,0.05066357342683323,-0.032442579608346685,-0.02575071868190935,,0.051150625826832274,0.115186523810607,-0.06555951858053281,,0.05764770756352198,-0.04458108737300651
NPY,-0.0005274272692008114,-0.054365741072454433,0.019319626752919494,-0.02638728377411294,0.011817583951504555,-0.03950886150310849,0.05979825111254461,-0.005291113203731409,,-0.03521053933644366,,0.1678113026784571,-0.05002291305945517,-0.003507544884417571,-0.07687001346742749
MMP2,-0.031180917425139124,-0.013518921100408258,-0.010363159473998013,0.042605024880908025,0.017749857438215336,0.04278454480104548,-0.00045018744351596387,0.07053844934212439,-0.2374328047906591,-0.010538434505644019,-0.027795045571159503,0.0822174499437703,0.004263438670214223,0.026267307691170423,-0.10733160024777243
LHB,,,,-0.012151938931750868,,,,,,,,,,,
PPY,,,-0.0007911341280903912,-0.021152981528482526,,-0.014970405102418656,,,-0.021842589952828253,,,,-0.018906821581971472,0.03645989815372347,0.05158583274733679
ALKAL2,0.13652441609343835,0.21168986144210017,-0.03013791637910513,-0.01197539021284347,0.07712238807943365,-0.004654256641083967,0.023715768018887022,0.026275052916338346,-0.028719408594869884,0.01977571450299791,,0.1271781966410462,0.03888299888673346,0.03641072950177476,0.04312268896968984
CSF1,0.027985286620157267,0.07613404862125828,0.06513074096979828,0.03016443805450408,-0.012862253198701561,0.06890019074621677,0.013913144574864218,0.053278426909708305,0.13618891555230833,0.0574589210575827,-0.021015192943722782,-0.026162778781293333,-0.016224828271734562,0.0994739276636925,0.11692079446439803
SEMA4C,5.9765594343285506e-05,0.01203101819057015,-0.0029860033352950184,-0.022263785218828172,0.0651278043594271,0.03195444235865106,0.01306391795854124,-0.019155071645081987,0.06765357381971984,-0.03975964747965893,0.12314758145191029,0.07747898177199403,0.019114143239945695,0.0957433518692234,0.07987000982677386
BMP8A,,,,,,,,,,,,,,-0.0013592617945843018,
ICAM2,-0.018569673048330015,-0.0023243696468936963,0.02317597488951864,-0.006660840729795609,-0.002249471900547688,0.010706531537120697,-0.023767029566026422,0.009333408611492035,0.00576696681878674,-0.039932566309088535,-0.02390676342256483,0.061308320424578316,0.05589724665968046,0.07409322869071255,-0.02659214001811672
SYTL3,0.00738614857915312,-0.04570263564842188,0.06867521733731194,-0.04376651196416437,0.0020998107717010465,0.0414387589725896,0.040831768356980214,0.04435289900136157,0.019011804590057902,0.006622332352098161,0.05288904162881909,0.10225270547849569,0.0352041675724158,0.13451106392830708,0.02738060801801222
IL1A,-0.0248071004341475,0.08209319501960727,-0.008192521038125948,0.026543058949013563,-0.03523467942023349,0.11529854809577625,0.023470247570175563,-0.02694095726255306,,0.004106821315533874,-0.0074136236553188775,0.07746969519659705,0.0076111545827775235,0.03154989211092613,0.13172610476298607
HLA-G,,-0.009529726535373763,0.016064081845371336,-0.012834799055693617,-0.01782733839508064,,,,,,0.028724355418276587,,-0.03510983045584646,,
PGF,-0.052684174776557645,-0.006491561545586826,0.020284528842733747,-0.019368121120346846,0.06436979908810372,0.06079462644764879,-0.06691272112941515,0.06007589048640687,0.08618099028109366,-0.04038370578201703,-0.09024506735752141,0.01047734412608275,0.04770979744797411,0.02714725358209688,-0.004347871916400288
LGALS8,-0.014967087769400445,-0.0053824743994395855,0.05547282450663928,-0.00447278331670465,0.01861734833659713,-0.007368552779340985,-0.06784330576931023,0.02336570267109955,0.04367595751019047,-0.08157360795626338,0.05230264958258746,0.049131286419855785,0.03159844465515008,0.10272361677034042,-0.036715498173669626
DKK3,-0.012305863352831898,0.05038351407739665,-0.05677603214687649,-0.01140303150757697,0.03006459354205397,-0.06815875590704203,-0.014692828006922162,-0.09576370917882576,0.14481461986733862,0.06714071805471405,-0.06190057232014583,0.05761360774974739,0.06396336487198871,0.09599749075511936,-0.1439651673621868
COL16A1,-0.01633579687709194,0.04440975259449878,0.016254615687157112,0.033727675587640775,0.022078615871888977,-0.052572851674536715,0.055299623090530735,-0.034551312673770464,0.023693363845817175,-0.04181402362724454,0.08039842854631961,0.0200160551368495,0.03873842449316521,0.0494040726544411,0.054402185031457606
TPH1,-0.02834419121725838,-0.024914874762357948,-0.018157249610324746,-0.023356019721290783,0.026509368401479237,-0.01773081036304653,,,,,0.07065787357913417,,0.010672841679531602,0.07401427885368946,0.008554172921584564
TNC,-0.04731070806513156,0.06657035764512402,0.05417611974258043,-0.018368431067922224,-0.012001922374767295,0.029017180283273717,-0.029905902027074358,0.12997963361000664,-0.1750331704910253,0.10147865030453737,0.07768244428067032,0.1120472881105349,-0.03744215390561852,0.16191972860079773,0.08023354218331245
TNFSF9,0.06383396989991379,-0.03511226048378549,0.06324140272779046,0.03283806899086726,0.05889355887309093,-0.02093015194244347,-0.009034551953752789,-0.027632324184574567,0.0073723221507987925,,-0.010100226084258342,-0.008690267751597256,0.098321636264241,0.04332126705520166,-0.03438450044959089
C4A,,,,-0.01440682875283934,,-0.017746664352771804,,-0.02778580866443464,0.00483262094104606,,,,-0.01772061765753641,0.05538700341277424,
CNTN2,0.10391742410029092,-0.05865747083786594,0.022808297546141627,-0.029315947067474722,-0.04736494376953506,0.054550834100504354,0.012021735168509665,0.061708165499692685,0.03139574563401892,0.045063892117483344,0.06166710666673907,-0.053039561975765905,0.027660133577203722,0.09065057201027,0.018212799680415444
F7,,,0.05739458920636884,,0.025316052593053768,,,,-0.02361475249133251,,,,0.19023579226917703,,0.07963941111745226
LUM,-0.025576991019335974,0.04058457230174366,0.013442994782823237,-0.02367839873211162,-0.009306395420988683,-0.0029331397810149163,0.04648342419126325,0.040193462892343386,-0.005243910659824701,0.0467282120070973,-0.006749105605672252,-0.07136542697557093,0.03454563427492477,0.014462919314214841,-0.04135324864045721
IZUMO1,0.025309920038998387,,,,,,,,,,,,,,
BTC,,,-0.01607060954926323,0.039199395352095184,,,0.053487089615463314,0.07558399652287208,,,0.021294572762417606,,-0.016152767100842878,0.1547852218264722,0.0905652826862943
