,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL12,0.18581399335136978,-0.03775256660114428,0.05776880859463964,0.02166126604246442,0.19984262138169084,0.01180297143917093,0.08743381268581005,0.06833563328125448,-0.06281425883952894,-0.06779639060021744,0.05635147810839787,-0.05000840533525607,-0.04085756934980846,-0.05884313029278918,0.17390821239396176,0.09605162073855605,-0.08021338711977764
GNRH1,-0.03587419795728109,0.022405166076920998,-0.012389225367815086,-0.04870615753759923,-0.007766222934970137,-0.0066401313113853095,-0.10836113988977997,-0.01720415483035484,-0.0025678624460248574,0.07715097979055643,-0.07831469498122466,-0.019901663992538222,-0.02299801152477699,,-0.03501494163884071,-0.055275815274913945,
FGF8,,,,,,-0.014057678380791059,,,,,,,-0.02941114247729229,,,,
RIMS1,0.5938059723978102,0.024384451222162463,-0.018245910697746094,0.06975366190397064,0.17518261809923166,0.17924624332117822,0.23117332318785971,0.024762692696437102,-0.01980551000685686,0.4123960060572553,0.37096141291334395,-0.019253546855996926,-0.05523166294581024,-0.06209394503667782,-0.04173450799380622,0.13895848322865528,0.22724339464293955
FGF14,0.2801129986841856,0.015205901906363025,-0.04212844762588114,0.038320907801977104,0.07974852382880446,0.09338479305339598,-0.11959026128401964,0.012879928848303749,-0.006545926403043744,0.3928357911273952,0.2665722364478885,0.05959701839300493,-0.05022177040590169,-0.04771346057881079,-0.010494389711161255,0.24816770335754015,0.24023585908535758
IGF1,0.16232316171047226,0.04635121220659941,0.04420120902341583,0.033915072342687584,0.08792923566696435,0.06168962047873131,0.058705243578189334,0.10880842130181298,-0.006174636564042317,-0.06111634253456552,0.07863342145948723,0.019386038305829863,0.014276165285869537,0.14192240720074012,0.09313496422752891,0.07697774023165946,-0.03960589848591689
TNFSF10,-0.003863702028414785,0.06698163180325348,0.0725196653776469,0.025614365644108503,0.14281056648044635,0.06141420159563549,-0.21431549226911895,-0.0005312474723434284,-0.022033856431796138,-0.058698796222867534,-0.04069567951712866,-0.005322337892491643,-0.008984304766533183,0.08043326140126703,0.10278343090984882,0.0637748753783722,0.034626132946108536
GDF5,-0.019455225549351796,-0.04134823748536393,,,0.11942660602048055,0.011729986768949253,-0.06237100721625129,,-0.020738911682109635,0.03636300719809935,0.12884940430562722,0.05629713273146927,0.019888773762837833,,-0.004870549385935431,0.07206509278453259,
CHAD,,,,,0.05058578302825442,-0.021218465100523935,,,-0.04273550761554196,,,0.0014648772160260038,0.028982833932825285,-0.0075219797132370725,,,0.14074162937466542
RGMA,-0.1935089335904688,0.047587105970425,0.030450708620951984,0.015943720320283114,-0.1487774199408349,-0.15735461752802632,-0.32290207437842533,0.049532240455619894,-0.023165008769010145,-0.016924070539155955,-0.2663715921482256,-0.025345128030266006,0.031054925972913223,0.002897359685191528,-0.11652528423074271,-0.061396810266479654,0.06658054900054676
CLEC3A,,,,,,,,,-0.016125731535487332,,,,,,,,
WNT16,-0.055676284633369974,0.06927089805497759,-0.018140656053321772,-0.01773296384937058,0.1993050878061998,0.015846811905224713,-0.1171358729790681,0.006304447700929876,-0.0006056563822333861,0.1385865328739857,,0.0380604280594673,-0.014536102289304749,,0.09666567294814113,0.00988515705775376,
CX3CL1,0.12449698431301653,0.033047356693808976,-0.009700202957135497,0.08154218338507865,-0.0011048343667765122,0.13042367792924903,0.09275330274805779,-0.01966794694483997,0.06103399678905932,0.3707083370328875,0.23704360112641532,-0.06177907551577314,0.03938967177072459,-0.011162722217510334,0.09687852870790747,0.1394153656535926,0.15473741382555994
FGF1,0.04417924660819923,0.011334265091457386,-0.008114680244716042,0.04075085552965246,0.23852020356758646,-0.033221416286114795,-0.14433999821774432,0.11940241919115817,-0.04000967797303197,-0.39968725015489137,-0.0006021947832606653,-0.025566017291218216,0.0851502747467851,-0.08091455101938844,0.06442714493123791,0.20915133311683448,-0.2758748630524558
ALOX5AP,-0.04034810001896823,-0.02910849198830236,0.06414981305621242,-0.03796634211975642,-0.14630471652868487,-0.0233441257000909,-0.40667355267996746,0.11312359583413409,0.002653910204155225,-0.4691274576953984,-0.16101782863065414,-0.03335516392730269,0.023787719840502222,-0.15954482303310705,-0.005924927565395524,-0.17014574823316297,-0.030294096407389517
IL1RN,-0.09785466544167465,-0.07269188633090033,-0.021804349938964608,-0.04328741789807175,-0.0905396201524348,-0.04224917060759928,-0.03883103644209438,-0.07409050036595528,,-0.13633966849466217,-0.03171030947313001,,-0.04050181069569158,0.12279308636714319,0.04286633088797878,-0.1151681171039948,
PCSK9,,,,,,,,,,,,,-0.014109558022556673,,,,
FGF23,,,,,,,,,,,,,,,,,0.10731498217168997
NPW,0.45632367364507664,,,-0.00837456751337818,0.11913404493873203,0.020146759311640526,,0.05207250702228858,,,0.013634750895851044,-0.020415604492769815,-0.049035318484384395,,0.04550418883047989,0.08099327486065652,0.20470475672870714
CXCL9,-0.008954970152268895,0.026785412355674457,-0.017426094668097844,-0.041009958798469116,0.04732527720607323,,-0.040392572095879924,-0.052565825868612186,-0.011987202907448957,-0.08010375366429477,,0.05901220474246467,,,0.18355126831154367,0.03878522285189997,
ANGPTL4,-0.38474884009471705,-0.12513230927208738,-0.020294689755795098,-0.05206256063266638,-0.12243869794753462,-0.008314811935468775,0.017237565752137116,0.055384609086471207,-0.018142518741248358,-0.07106738770940027,-0.20790374571735085,-0.03267025821153387,-0.019253842505053465,0.01108760245449099,0.0725775898473373,-0.16574814129925738,-0.06694922160998712
UCN2,,,,-0.0001682695573485058,,,-0.02232258732402564,-0.014162461626342836,,,,,-0.015943730384552678,,,,
OBP2A,,,,,,,,,,,,,,,0.012886774408966184,,
COL4A3,-0.031036800466668617,0.02598882744009587,-0.02159169620107045,-0.04233868641763056,-0.15477075922694794,,,0.05378673491842941,-0.011910600642084495,,-0.0399905637449933,-0.03433977624919015,-0.022299115407205222,,0.006714523105750665,-0.027491751083933966,
NRG3,0.3253486500324881,0.07012205488784516,0.007949267493104421,0.11195471477629522,0.18543441976386446,0.14934869768900816,0.2644945364433281,0.05768023342009394,0.04585631915322848,0.27077219261343544,0.27371300649934494,0.01216073415018634,0.005923107211788679,0.05877389165096059,0.0044338921144387,0.08137626897497044,0.1287670438086678
IL23A,0.06853964945905804,-0.021327128660626023,0.0424711756870258,-0.007673823012001133,-0.03772261288868669,,-0.005743096786147546,,,,-0.04865537768756654,,,,-0.023531720222690962,-0.06503963954614338,
COLQ,0.028890508695516445,-0.028394499287621115,0.0012624195417645118,-0.005779578697208382,-0.03280962953104408,-0.009239691118213851,-0.06926925929280697,-0.018471799508239087,-0.024140020280251133,0.20582040706939506,-0.003916636937955032,-0.03475843803883936,-0.040822754156547125,,0.012598277618791813,0.009703711710263763,0.08666885479827527
SCGB1A1,,,-0.0003743018078987548,,,,,,,,,,-0.01632484613423595,,,,
TNFSF12,-0.02492328669737559,-0.022419178446137947,0.015057688050872852,-0.04927167391478044,-0.004550508041502335,0.047226927984004026,-0.20343985864110273,-0.019416236288805285,-0.008147699755200034,-0.027178472823817856,0.09057607125007672,0.0027460518292804817,0.00951891348453232,-0.030127146820743345,0.013274785825037227,0.032567085337846566,0.07490560367244409
DKK2,-0.0023479996870794753,-0.03417688419569933,0.03904836949301761,-0.024913060957455085,0.019560885966413057,0.04214699332758301,0.1801497570912619,0.03516847113498299,-0.039700292947548975,0.02435754830604727,,,0.06312380467113322,-0.0497622092963354,0.10215748554883462,0.039761493868568434,
FYN,-0.13597897984810833,0.0701525724102324,-0.038966666274309884,0.071282642092112,0.06149644078573309,-0.20058440988239526,-0.27440127574022843,-0.008923259054197793,0.05412296435201601,-0.01864760744225359,-0.04533401649058372,0.00842972064711112,0.011812935275787069,-0.004232937748256789,0.005023411835763058,0.08923419197986134,-0.033705120051577955
ACE,0.07605918747933313,0.021772708474204684,-0.04321975725558653,0.019560020536541114,0.015045938409208134,-0.046407483064439765,-0.1671447517889822,-0.07071857473065968,0.036144003420678424,0.07099066266220337,0.03408759806437901,-0.03975005206679733,-0.03341999431291867,,0.1234024989024791,0.15234109133596857,-0.08237574190562602
IL18,0.05483920931096991,0.016106034297402386,0.0350232545696374,0.02547175940210256,0.10392043448413121,-0.09321149652839604,-0.3578607568223726,0.06295111579126601,0.009818994808628495,-0.32012802207385704,-0.032839312810641876,-0.028526062286189147,-0.059562645245153055,-0.09869237429072263,0.06891632084518037,0.02475179921142897,-0.06950925263832199
PPBP,,,,,-0.010923704634915741,,,,,,,0.0623036739584639,,,,-0.0044470789995331465,
CCL27,-0.07668737105810317,0.0905178630156755,,0.040256232135973576,-0.011168474082501054,,-0.023597419870403702,-0.01419622776820643,0.07896132353019314,-0.002802795528293808,-0.03654269102939294,-0.02523542251574395,-0.03843706602939769,,0.03097934127719035,-0.018570604511434493,
SERPING1,-0.13440445746912433,-0.043086260751285785,0.06478583924687284,-0.02175127433540662,-0.03675499516846644,-0.008718061726566815,-0.3590109084097097,0.06034932229108716,-0.051275772912656,-0.3357074712222687,0.08998224371512199,-0.01824688729345617,0.05094672627350976,-0.08310498988293794,0.05384711037958864,-0.07690044020884658,0.003771821703433948
AZGP1,-0.11417017354936626,-0.023615269766448625,0.05223436714980298,-0.03472613630641184,-0.20703635891658237,-0.20733829542771956,-0.03051908314451209,-0.030142820058549284,-0.014564798134521268,-0.09392639333386693,-0.12394424320510902,-0.045828008297476436,-0.0038366293387097536,-0.0997067910016173,0.021567813146851904,0.05773541461280149,-0.007608476854040102
INHA,-0.07365234225340113,0.024633751220255705,-0.028208817562133136,-0.03780154778828276,-0.02737693633321991,-0.0052455448791811805,-0.10738151651004989,-0.04146578765234538,-0.00714436592377108,0.11242170011546034,-0.0671303224439495,-0.020415604371761688,-0.023117841643272394,,0.04129896473677368,-0.007486257421586215,0.1940718469660858
SEMA3G,-0.005684142035902214,0.03884353575053553,0.032558425125205244,0.006911760941508972,0.003815991641280274,-0.015942031022969764,0.015217394143939121,0.05902030538440572,0.05298368675113001,0.09727555241475692,0.029284186592887056,-0.018834962229790638,-0.023408500258149983,,0.09464518472810458,0.03146293299005567,
OXT,,,,,,,,,,,,,-0.01367035837537019,,,,
COL6A1,-0.2867927480507658,-0.06842723729470489,-0.03794303521330084,-0.07091944320192804,-0.19425117805668765,-0.16227910817666247,-0.38875453716617414,-0.20455870523753153,-0.0479179449023446,-0.011168045969708018,-0.3099844936462961,0.012698899713311812,-0.07458645275838746,0.004391156214483037,0.12987225912991693,-0.020353769630876876,0.0979383753163545
FGF17,0.2114381840584033,0.005367796082618241,-0.02018769784291508,0.021756639038450595,0.14451589103412082,0.06860119703828316,0.08675617566098179,0.025633982176121048,0.07838629934526986,0.1056092128170217,0.04090042727348238,,-0.03770076227846058,,0.07231423748548275,0.013961019760021749,0.2585055461200267
TNFSF8,-0.03506402602691401,,-0.017869072789682583,-0.03131853957488709,0.01096852595624477,,-0.05283998661418679,0.06651577750144752,,,,-0.01827993108811432,-0.014536104207922116,,0.012294280838845187,-0.04360415365716249,
FGF20,,0.048631619693844545,-0.01037392159583312,-0.010566865886829018,0.041069790590424246,0.03764787913778769,-0.029935831455634745,0.09280478335644554,0.015171215626801331,0.03130671315591536,-0.0386091024096517,-0.03801827372273625,-0.01557253485007182,,0.0017874792609292097,-0.014345840207442062,
ICAM3,-0.13251708719803232,-0.02519689705959677,0.034312743769878994,-0.019358940871986367,-0.01627309257772014,-0.04229266045563468,-0.1557822544882418,0.0055261799684028475,0.01498170697352445,-0.02569539989117517,-0.09068611413570321,-0.008356584876773997,-0.029089262943598072,0.0030908315261328626,0.0923851390544209,-0.030664935163801522,0.05918559664748271
LAMA4,-0.15235402943010753,-0.0034410705206833676,-0.05469285498235107,-0.03020353282473789,-0.056821712053111914,-0.0942118865782765,-0.3485706448061484,-0.14179059025971286,-0.026627362843407408,-0.14389914471938553,-0.014723195046423951,0.0060103357134370095,-0.07775355875642545,0.01770649029772698,0.13589238360592837,0.030405784384755292,0.05497242503073709
INHBE,-0.013177945862479896,,,,,,,,,,,,,,,,
DLL4,0.050328777926494025,0.029961367587636536,-0.02052012225080794,-0.0018706500766812622,0.08296803670681475,0.032230828218209176,-0.20517818686487072,0.00336276908651465,-0.01914258023261004,0.04898391077651615,-0.038290714779435936,-0.03067060778416291,-0.031303674694634125,0.050685298855109286,0.10462551769870551,0.011699179496136273,-0.060795958900034225
SEMA3A,0.05390646818211289,-0.04717484992848315,-0.03364117777825923,-0.021341263520809554,-0.015417419084328655,-0.00831289870971458,0.018729329487945666,-0.01944653881392008,0.002250271229520982,0.17441129865864358,0.036926943806568926,0.05317907528998786,-0.005990597662743324,0.06477053942468253,-0.02786269426829724,-5.568852949105662e-05,-0.03044566601918746
RLN2,,,-0.019190198883878466,-0.021690792155263344,0.025219098610624647,-0.05620195653298845,-0.054984963869009855,-0.04919132858773427,-0.006872404041739177,-0.009860953022348247,-0.030417859438947117,0.08999965075136672,-0.015943728626420045,,-0.019820695427000143,0.09131144555332078,
C5,-0.01801208563727438,0.006078028634247239,-0.01488588053273556,-0.02762382452512151,-0.06773131230445183,-0.03136436121970864,-0.23297940350795054,0.019715057764738423,0.013823728968345739,-0.030273695547158547,-0.042494869322638275,-0.019069829694578377,-0.01577605992019902,-0.0497621866819335,0.037513670906063855,-0.06623538327458459,0.07230235660358525
COMP,,,,,,,,,,,,-0.02189070764611812,,,0.04600792881844649,,
EDN2,0.1899849269941332,-0.011435475489989869,,,-0.04437628007094294,,-0.025922639073483213,-0.0597346656910829,,,-0.07535589936586692,,,,,,
C1QA,0.1823294777467335,-0.018476483798403665,0.013766707797323944,-0.0666331573926403,-0.03609357765477301,-0.16716347970087356,-0.3977002422385212,0.0076842145123351925,-0.002235756942683494,-0.5055595217838347,-0.2050706659861484,-0.037861367005218236,-0.02938963774096963,-0.03406799957394536,0.08776875520289656,0.0833291854955556,-0.20800196734098114
UTS2B,0.06014813578425138,-0.046816895644839575,-0.0218293321698785,-0.03160644260159473,-0.03700863324296125,0.04981682798687452,,-0.04252061372734742,-0.01577613969394861,,,,,,0.0005102885274829621,,
COL9A3,-0.05475949149742595,0.055165340171257335,0.1214867999911094,-0.040638514718075114,0.07264159246050407,-0.17226775026566918,-0.33349086024673175,-0.08296471844830311,-0.026447419694979806,-0.23711565732898118,-0.2683996829791137,-0.0025338079578332753,-0.03635721136563547,-0.0410754065613163,0.021719987772324735,0.07710362047029082,-0.1492888526004926
DLK1,,,,-0.0414211189293871,0.15140311232655057,0.09059178519073798,,0.13922005311132934,,,,,,,,0.0420277302907788,
HGF,0.21849942374425343,0.001102867879601971,0.025310710490556228,0.031354668488384654,0.0010585885475716073,0.05059481983661582,0.16455631624560862,0.0949087453033203,-0.0254907907130262,-0.09890512264817682,0.0003593207264304762,-0.019337725628175925,0.00865414740375824,-0.005094728251823154,0.0282296608371087,0.12324331341458092,0.18529883086421065
P4HB,-0.1940292190928602,-0.11831090215012274,0.029259894235609145,-0.06678883796407308,-0.22263757133462697,-0.2430753036986569,-0.36040836053957864,-0.21203637825658425,-0.048275819603662264,-0.20390543202484016,-0.13068446715013537,-0.030232309936087772,-0.07925467460541973,-0.008655314417245964,0.10061672927424434,-0.09432870611324962,-0.028047225797871295
ADCYAP1,,0.035047337374447755,-0.02711814269204805,0.01422861016549659,0.1575763567945049,0.12301878260488221,0.24238167528659862,0.09527584901329599,0.0947011947582336,0.16422922643038665,0.2107029184761813,0.161392092781526,0.003953836663254816,,0.009593876732020412,0.06948768832853892,0.1859997302704624
GREM1,0.08452586270477727,-0.049405977516013305,-0.039738881616361785,0.01569686590673154,0.17298841961842792,-0.053136292138450544,-0.030340279263442713,0.00622635605631521,0.02892096570550707,-0.3144691942733358,-0.016869923358578703,0.00687450822214655,0.0704783377784387,-0.09776877299116271,0.0386283352434546,0.015800107449661132,-0.13829486087591597
EGF,-0.11824372104571512,0.01625457874963137,0.006360600868260786,0.027123368539103933,0.062346965689138334,-0.01764659197586196,-0.09181922242489812,0.01755617214043874,0.005229802309799418,-0.1016449577512524,0.0011811740411216522,0.0003010049307070237,-0.020073857064581164,,0.03461606911219398,-0.08852921537155048,0.0010036641197477645
VEGFB,-0.209950139381404,-0.021345117747872237,-0.01969464093530024,-0.05248910457337121,-0.0831980900428308,-0.10248925648646584,-0.2704119542649593,-0.05309695874645318,0.011121902248118822,-0.13817817164550186,-0.20560057992869818,0.022590947350992832,0.054680674597991134,-0.14805849257091505,-0.04222581345212817,-0.06111808904043727,-0.051864499594618106
FARP2,-0.08737934526526972,0.12311351942491579,-0.018934532863103128,-0.011820528282025618,-0.05266733219669213,-0.11836805825209382,-0.19163925540071444,-0.001594917563967517,0.02895286086352748,0.035029435732693175,-0.06617917806053744,-0.06109977942915454,-0.06868619217484855,-0.06507925183521995,0.04997890707241511,0.0337614593373709,0.05072511193464919
BMP3,,,,,,0.028568057020626137,,,-0.028294426227350945,0.059180321713682954,,,,,,,
IHH,,,,,,,,,-0.002454760601467568,,,,-0.015749919398084723,,,,
LAMA2,-0.09387176284347173,-0.001998255299801543,-0.004654955960730469,-0.011044925144143942,0.030931884765242362,-0.03738416614068958,-0.239704955283317,-0.030910233911463744,-0.02248239498139672,-0.01033962008784022,-0.1363168164483627,-0.0350077062638196,-0.028152220385565873,0.04908594135186933,0.12126263867299691,-0.008549092288753855,0.014467247117767444
SERPINC1,,,,,,,,-0.03086824709979018,,,,,0.008011649138054007,,,,
NRG1,0.09653273205775377,-0.03445937803351498,0.03873844676630418,0.0010767261738614945,0.05430880797958696,0.07104482997165078,0.06452899415539404,0.009404569137510085,0.018355678705880243,0.2546544515480234,0.07140692562937287,,0.04071010881779817,,-0.0021029734545838213,-0.04167506727689814,
SPINK1,-0.056510646366493174,-0.04438372932890715,,-0.022490183742122798,-0.03324303129821322,,,,,,-0.030417859438947117,,-0.019118797043686103,,-0.027699148504586563,-0.14134160732203457,
EFEMP2,-0.19820242571020116,0.04520556732523966,0.0013902359696703686,0.017157513514316113,-0.11517488050157111,-0.08007453716753767,-0.3216535909078225,-0.1567644375619355,-0.005966122265566362,-0.08691857456175618,-0.24224662223565957,-0.046772118173578715,-0.04689576078789043,0.0006021840537430552,0.07474907506861303,-0.0880730545643383,0.06213480465332562
SELPLG,0.027352976217890474,0.03065091622125752,0.04277001386934638,0.0825301765877607,0.07106003012469765,0.017906055785793882,-0.14599956682989257,0.04609300379651746,-0.005230563291501244,-0.21030954755800454,0.046804680276146475,0.0012891088162944244,0.01062582412292203,-0.03221121716145275,0.05611035455153276,0.011083940216174464,-0.07341951765858581
GDF6,-0.04421732184821575,-0.012274023414922055,,0.03201581292875414,,-0.0612826431663903,0.007936491956482892,,,,,,0.025403575555319222,,,,
HLA-E,0.11199658341077898,-0.0402924842713473,-0.009014825956462713,-0.043469227435794,0.007101849199202255,-0.11797609077813637,-0.4081093100948063,-0.024453938954321394,-0.10325077182660042,-0.45100092902543387,-0.19782165423448003,-0.0027017540546448704,0.04796378207438517,0.062129770355018564,0.1156596451280098,-0.0033803223190787737,-0.18678069561522023
PTN,-0.1318675187615724,0.12161191522014769,0.011454036961532599,-0.025908853705926785,-0.0894495759652743,-0.28037750847064163,-0.44517101205181997,-0.21299661121201865,0.0024027833660175174,-0.17679588416577494,-0.3712826995178789,-0.03786541154346776,-0.13645095764130427,-0.06454949146851531,-0.08517625877060538,-0.026903719809238922,-0.08843231695906267
CD274,-0.02280611649108021,0.004290826408830427,0.011095265955613748,0.002709640806136309,0.07073145201628729,0.06909280473412514,-0.1052207981682161,-0.018184948419600017,-0.0023053702556985593,0.049734678220085066,-0.05005992526101239,0.039164413055833874,-0.010410289087047246,-0.05884320968518135,-0.017201000545984012,-0.05181667775818396,
FGF10,,,,,,,,,-0.017618264749787022,,,,,,,,
CD14,-0.021895979643477094,-0.04326745197697468,0.06864122859336552,-0.08940095341601417,-0.23790970633856026,-0.16818423980798217,-0.2970857890751958,-0.021618212745027524,-0.05445974848818884,-0.44157545412974086,-0.23223500177580977,0.03854346362487412,-0.02065868457234754,-0.06540293132634716,0.033534727656356074,-0.04101527062375151,-0.07746928469442442
SFTPD,0.04017471722489576,0.01186719535371322,0.03352492794026282,,0.167743379946452,0.022655745304268393,,0.04416248974987411,0.017525045288455943,,0.1042375942413867,-0.013910063269133962,0.011275441008578878,-0.040904618390696555,0.001906146847647785,0.08603276332307092,-0.016094362477059587
SLIT1,0.21724686293222417,0.14016351030311933,-0.016192227029731415,0.024556633896706835,0.06950078343712085,0.061850708433034654,-0.14052258553842667,-0.0005549301100426085,0.08659726647635359,0.4697000149554602,0.02910753688502824,-0.05832037618732523,-0.005018043476937312,-0.05901706179331407,-0.05784793218822954,0.23663722416887853,0.14415350390763287
LPA,,,,,,0.0607622733092076,,,,,,,,,,,
CNTF,,,,-0.01312130679825767,0.011901658860148625,,-0.0709987116804933,-0.03877925111592242,-0.01916806809087277,-0.08877321022930558,-0.0353183808236703,0.08842591680428356,-0.015943730384552678,,,,-0.07892114319236077
BST1,0.016081840063635604,-0.07095495890401211,0.042866667697045696,0.010659185919205363,-0.006349540214573986,-0.04419613623692837,-0.293676782438564,-0.00012639071131682105,-0.0017224343048337601,-0.14386194302474903,-0.043665264252924954,-0.02106450781150782,0.02971753720263855,-0.01177342993624084,0.07630356301001844,-0.009531005096202513,-0.048864548593804534
AGTRAP,-0.0705342527231385,-0.012888166008153538,-0.0322602464384836,-0.03477017741704687,-0.07933639869408719,-0.08276742732369055,-0.3225453800201602,0.028918087751110842,-0.0606977314282647,-0.2986207274162821,-0.15305577563717515,0.0021202329592401523,-0.0599703564549453,-0.019495126286793073,0.04172601944433836,0.013075285726960885,-0.12177692246596448
LAMC1,-0.0780973703725563,0.006374723661096064,-0.07070254017478475,-0.018609249577975554,-0.09919745083195097,-0.09412603409792665,-0.34825715983615146,-0.18774441798003294,-0.007359661947304403,-0.07684309917531401,-0.20732194312670285,-0.0013870538283784549,-0.05963586261146099,-0.026264739779106604,0.1328144481174259,-0.027517160299171516,0.14325233120034775
COL6A3,-0.05131331633825674,-0.04439714793833815,0.044340859453614746,-7.898776523714436e-06,-0.03765314737081889,-0.10311780087907194,0.01678036807056209,-0.023544703805610558,0.01409095065484923,-0.12010661289774835,-0.0638542773450073,-0.030978201737469457,-0.09380090114556089,-0.03920165941544432,0.16175672504092,-0.03137499344717844,0.01334446827463112
FN1,-0.3447536104731008,-0.08800533098908395,-0.03254305808580959,-0.041070298783216636,-0.21856407360395147,-0.13168110965490623,-0.3234173205677082,-0.11316853953116408,-0.02052325335913326,-0.24831737693572892,-0.27992199076326413,-0.05061006222955318,-0.02539799172978889,0.0467596222793804,0.13500142132204368,0.043013416289416934,-0.011652543984732613
MIF,-0.35179333411106495,-0.06592229537035692,-0.07384139434701378,-0.009269343214683127,0.02534253080259315,-0.0662061162644265,0.13736608397400185,0.014106243092775868,-0.013106862103184532,-0.08678785089156363,0.06779722407566192,0.04337583187185027,-0.05077489632585787,-0.05819003980509661,-0.075274745672017,-0.18513343294041829,0.049140104014213815
JAG1,-0.22653933724393582,0.026111507035838227,0.06879208653028945,-0.05728290765807639,-0.12296205785461035,-0.0903630256396667,-0.39896031893745887,-0.12735721644977388,-0.002612920475844199,-0.03475584035448079,-0.31782769608475886,0.0014285818079227406,0.0014306841345782175,0.045888151484496695,0.07643999837019261,0.01747241078281625,0.07455247857951774
NID2,0.08644423047798408,0.056602657140175476,0.0074102006466108695,-0.0314220935896668,-0.03755678838049172,-0.16360180753883033,-0.246265237766854,-0.011932085916877957,0.027469556131845502,-0.07394561727140837,-0.06841318947182962,0.047305870286643514,-0.005631217876329112,-0.054212259819700584,0.13572808722453966,0.030318821792966386,-0.0792350348577411
EFNB1,-0.0821183340952011,-0.007244500244807152,-0.0032041610826762153,-0.007593332326632301,-0.0047210705641078776,-0.12002846678431031,-0.11600506254652083,-0.012406143157099613,0.00823762243012841,-0.03575009202787712,-0.1405608100790519,-0.04868900126587595,0.009801206096547896,-0.06399332170870566,0.09296307080829254,-0.023431400321165682,-0.025601490416105717
COL4A2,0.03332606743094857,-0.01008604521677613,0.013968867531536096,-0.06053499700004806,-0.11515307153022108,-0.13345293133080957,-0.35446741562048617,-0.1698604454361032,-0.03158334782629197,-0.19574214725988845,-0.22334737984632042,-0.035343882934537704,-0.014633513574267914,-0.014600856395740975,0.14394100000823595,0.1276586977354855,0.010058623580643607
SPP1,-0.15042394590524244,-0.06668040330182681,0.12105278481211423,-0.08565081185312796,-0.255290633007946,-0.3251342976864807,-0.47737830847344803,-0.19438737291026104,-0.12061357685987611,-0.52532187563721,-0.37120921343925595,-0.055367530306556965,-0.03279624937466667,-0.11521422329550797,-0.10375310683157918,-0.14580919567372277,-0.33006501962207785
PODXL2,0.1229780529605954,0.0588458627583322,-0.044702773204349226,0.03398158298918314,0.07448047399411932,-0.07310709529949722,-0.02222735799853441,-0.018210424934313768,-0.012799037814139205,0.22625066603605254,0.16354708945933155,0.05200449584599026,-0.041567620185992346,0.008696102029814983,-0.030296960135351887,0.1902745567638817,0.1480639911996565
IFNE,,,,,,,,,-0.0019352592909122402,,,,,,,,
FGF9,0.4686748597030929,0.051763156932310296,0.005310914913913229,0.021999198600226557,0.38410890689478033,0.04802683701613248,0.31619262819626787,0.12482057555524728,0.027230906152054837,0.3163558505921576,0.19499964417743149,,0.025429483080170585,,0.01914317139383329,0.12856012955944177,0.20304310106440152
ITIH2,-0.03506406335723769,0.012516702328574637,,-0.024788496199534195,0.05906568774951924,0.026247986531402135,-0.05563300295976137,,-0.015984214263856263,0.0865334377695077,-0.04187926906744008,-0.05501101019649639,-0.019274482228910796,-0.035787971010147815,0.11694866894761416,-0.08748476505016398,
ADAM10,-0.05076906574467189,8.419891236629899e-05,0.050508492896374206,0.042280301717521035,0.03403506423028453,0.015326597708485554,-0.21804566339766224,-0.05014658698873702,-0.004453763639977835,-0.10959050461132913,-0.12448042884597649,0.015135077584030925,0.008486639797460895,-0.0005836779460310656,0.025670641728777817,0.047520081364363885,-0.07000720582037995
CFH,0.09703857992412249,0.010092823108667544,-0.04768135489587812,0.016915300964881648,0.10315607687138033,-0.01958644210765207,-0.19633373651255112,-0.025820357512300763,-0.016390414374570256,-0.06461698563759391,-0.07271611161184553,-0.0397992358361742,-0.03980982538306913,-0.05702536858450328,0.13489104799224816,0.001537726539151948,0.007887306337486303
COL4A5,-0.13181748194878512,0.03106436412228667,0.0035644307261311634,0.061651655474188084,-0.09954801327853777,-0.12095817161799799,-0.265236929818232,-0.10858947855507153,0.01607333455209974,-0.24267873323342623,-0.12649691948433875,-0.08366122453442633,-0.02886919452693999,0.03955116391719255,0.024052060227334728,-0.04240586357252116,-0.13340088446928908
LTBP3,-0.23112984319336338,-0.061049397620167846,0.05813583962962395,-0.038364243267484915,-0.045465630462450196,-0.10474028769499606,-0.11541414637292347,-0.0733190821692015,-0.019793941369688577,-0.005474614366309861,-0.09121220800409113,-0.015763352147995124,-0.051596216803551385,0.016201783148499734,0.024669092706341992,-0.02579025556686284,-0.022495756384451577
GNB3,-0.07467259405392489,0.020164404324066618,0.04131654401866446,0.023690064303241637,0.00788724175834,-0.007975259098479029,-0.09383133928404522,-0.01915481328971497,-0.0033253433842610567,0.15952870017411375,0.003871329376729902,-0.03218138657243935,-0.022752228956520418,,0.0188305873369914,-0.03646428378796147,
COL6A2,-0.26407299700693065,-0.07606444260117037,0.08112926169032762,-0.07161375962268861,0.08488381984284606,-0.05263466471546014,-0.2505884319861474,-0.09175455448296754,-0.03370394525039389,-0.16753474577208624,-0.0400296346301406,0.037768967337027885,-0.09255511593410623,0.04928076965926886,0.14676281719953155,0.0017322176316431966,-0.09149377963689025
PLG,,,,,,,,,,,-0.18009937864964978,,,,,,
