,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
MSTN,0.017188664961795264,0.05273209106457059,-0.048931041931450564,,-0.0015207779793243235,0.019783796492951564,0.0214197732849283,0.03794902924925509,,0.053638252774679665,-0.025444294753049868,0.008780470888760121,0.02957717928598162,0.01914118611908397,0.008574717248295985,-0.05656226883391825,0.022506794032088828,-0.014644265421908506
WNT4,0.029804898672209555,-0.013174589265529016,-0.014123135040660382,-0.0423434704559231,,0.12467168322279949,0.010667793259791484,0.01233320194598075,,-0.005589288047077382,0.0014340711245757606,,,-0.035628000403750366,0.006671781881297991,0.06893237059382175,-0.032871667755365874,0.038685598858135196
TNFSF4,-0.04628258374012699,0.004394060903994252,0.01920679183576614,0.02842815268282673,0.014846420058162117,-0.020464924851912022,0.07656261546132992,0.002086691952752435,0.0208437576851972,0.07429597188169565,-0.02379658293504079,0.000186093073930733,-0.026312091237753035,-0.05620223092259134,-0.02111128290673674,0.02570485925580676,0.022748568460738135,0.12019796639348719
NTN1,-0.07811424439175504,0.016053138615264775,-0.04017632081380516,0.015736684118826116,0.0459001812581144,0.2379487283575575,0.10917551958472034,-0.019690066745275125,-0.012016097857696792,0.0015761952941447796,0.0878123021691239,-0.06420564244759293,0.015311272515476695,0.05374539405678882,0.0544202863837861,0.09953876855287956,0.04656673178255784,0.017809924161329746
CXCL12,-0.03932050910087973,0.08147995318213201,-0.013808029597379671,-0.013890550437941445,-0.05922488422027088,0.019249389714594785,0.017695140818070228,0.0373435369149494,0.04799826920537793,-0.046039073211887625,-0.06039629373995893,0.010554038849301124,0.13764768233746416,-0.012486770298595077,-0.023393010586505447,0.015871448025574043,-0.037717913843049226,0.05078752851348935
GNRH1,0.05439295671861455,0.016573240038927753,-0.01948973467282651,-0.003062047558161665,-0.024060158121696432,0.0050294519605499485,0.00026841488293311163,0.01761383685870097,0.059706905723379805,0.008646204122507896,-0.011180540597499844,0.11361098858945781,-0.07359240528261687,0.18838906916082176,-0.01869783252586034,0.05954928260252964,-0.023963314304179927,0.029102319338351113
FGF8,,,,,,-0.02383254989798224,,,,,,,,,0.11023685110135958,0.005230207518902878,0.028356138539546192,
RIMS1,-0.05702957514535054,0.009195641166437568,0.0066762655248786395,-0.03843277813026895,0.012971308979296518,-0.052685662167508,-0.04826590766705625,-0.047072601644249444,,-0.045244217925919886,-0.06045109689203904,,0.03665915019887879,-0.0724244112676696,0.017106447883940498,0.06573372431102006,-0.05666523147596915,0.03110835261384229
FGF14,-0.06957076600096485,0.03246163688615825,0.04518897813738723,-0.013238327955716963,-0.0027090502918046848,-0.018715257890671185,0.11962203609791708,-0.043914251448695825,,-0.02937796682203825,0.08731045921684329,-0.048596338337297686,-0.037219945916483775,0.04802718708704818,0.004072621668878399,0.04131870991642658,-0.02486725537791603,0.09588169131858333
IGF1,-0.04122404785199226,-0.035737412889877265,0.0060134233680718035,-0.047973887260325476,0.021818362703249796,-0.016453709191621497,-0.03551269519453475,-0.00836247045150841,0.11003248915429115,-0.015222615136484157,0.009086230642893458,0.06891560678281292,-0.07434135866174041,-0.06288391151523665,0.06813735542468786,0.12905679145644341,-0.03726845351519537,0.0006188203940467691
TNFSF10,0.007183583560048737,0.006106818225732339,0.09656569043173066,0.001653700893344611,-0.014100787148469135,-0.030143899083894234,0.030508874229359047,-0.03840304244780692,0.04274834695881653,-0.03402550782829932,0.1421819502082214,-0.04847092105886578,-0.02457337648195935,0.07543075303200235,0.025544108906510817,0.08295204181358766,-0.015643519846056657,0.08378154768161783
GDF5,0.011538224887770359,-0.020197093253611346,,,,-0.01972741795734345,-0.0065656976273519825,0.018598290995406906,-0.02262914985908415,-0.015893988358152703,,,,-0.03478513907880381,0.004705053724455641,0.05738913855014799,-0.005316160691819673,0.06627351269740094
CHAD,,,,0.04494142683723509,,-0.0337547240657056,,0.0020663877966533265,,,,,,,0.06060045882062151,0.08958208687676729,0.032302294714472296,
RGMA,0.05560665374619199,0.01507256936867578,0.033718667292974146,0.11435097473147393,-0.0002666108481441823,0.1609273822574168,0.07631044143860667,-0.010636572846465823,0.039364951999382586,0.021835798940347782,0.0603851097288235,0.049616565754026336,0.05930509496503707,0.00340711915853607,0.0779277123469817,0.11367157666341954,0.012760261537849578,0.0389395581074531
CLEC3A,,,,,,,,-0.025136864975492043,,,,,,,,,,
WNT16,-0.0028280994745223226,0.05270566542615729,-0.010966475141029034,-0.028679999767554653,-0.05197125513023284,-0.02297938587553133,0.006095266839800798,0.0010545894229886138,0.02069538264945271,,,,,,,,-0.033107059392656214,0.02043143595919508
CX3CL1,-0.0970036707473366,0.008226320848268904,-0.035024217245008336,0.021726389611601685,0.03126732779070779,-0.02738920922523185,-0.02049956844015716,0.002516519767958469,0.10408373267623353,0.011263104834524276,0.025203177212963224,0.049156325930089985,0.0037792429060641863,0.04341535025775237,0.13178964670248108,0.07179761944072836,0.04721152517362061,0.027941510914682006
FGF1,0.07484103240696519,0.05096495194342332,-0.05994036022678802,0.11751488557624044,0.01641721817308042,-0.09469890791816721,-0.014307287648295287,0.0829290248673069,-0.00803280468146398,-0.0436997537515566,-0.16032191806404558,0.03952685028241598,0.027002999212149603,-0.08427415669482795,0.05661465769030623,0.04525151157662711,0.10035697733255977,0.012779697541051847
ALOX5AP,-0.07020329997108374,-0.07924380023565274,0.05708573872710144,-0.0027942763675481925,0.007117718156296771,0.08185210983407913,0.06895948783519536,0.029076056243721324,0.05890818882507609,0.007540830647129709,-0.059898589838186134,-0.005032807710923376,0.03825486132914236,-0.03592614291403196,0.046757007005443864,-0.03424015136996539,0.023407550396479505,-0.0014221371537170681
IL1RN,0.04272849087296674,-0.04448017512006723,-0.02362575288327062,-0.019070130067800627,-0.01149754600583217,0.05790137408786364,-0.013210156467631675,,0.018173930745383017,0.02206925405295276,,0.052006244925961606,0.09204209992338507,-0.002284231916648937,-0.0014609146798472345,-0.03934616780377427,-0.05670370635016631,-0.04952657167572016
PCSK9,,,,,,,,,0.050176892438304324,,,,,,-0.012261808494037152,0.13384128127220016,0.031601981032457614,
NPW,-0.0490410545411606,,,0.0007487969013416053,-0.015296922694384353,0.06713403990460702,,,-0.0190084831522093,-0.019011876051204427,0.01633163762160002,0.055225840042686644,0.002517968467334257,0.014655278881928845,0.07836708001389568,-0.0031180187850362606,0.011871434716391294,0.08900220456448824
CXCL9,-0.047912727249255535,-0.024110830987635445,0.01950427522772798,,-0.02164690206522033,,0.07877595761961505,0.027514222243685417,0.011423874757768203,,-0.046301229428368264,,-0.07109857131095298,-0.014105937275961773,,,,0.07228130201773443
ANGPTL4,0.028578536199289798,-0.0666982238476166,-0.04271810168921129,-0.07133937620565196,-0.008342403504215697,0.07747994828649818,-0.0004435523569814261,0.012780084467019863,-0.06984814708128442,0.006810882730551725,-0.05243708096947589,-0.06289160720587178,-0.12417720067067,0.07362643047032037,-0.056921541646340314,-0.13508021054996383,-0.07814258251272566,-0.03672780430766133
CCL11,,,,,,,,,0.06125770702976418,,,,,,,,,
UCN2,,,,-0.04797388260592621,-0.0028136290546262486,,0.23021732686903948,,0.052710335766690604,,,0.007947034578207949,,,0.09897618090495683,-0.05744093201426341,-0.03631303758575364,
OBP2A,,,,,,,,,-0.02197579309768822,,-0.007222402985198158,-0.01664562816863842,,,,,,-0.027839373629439064
COL4A3,0.045500764030419895,0.027687249624210573,-0.026723608044128936,-0.059136471440892714,-0.013245589092778067,,,0.06558069286962215,,-0.021526911113464692,,,,,,0.05680782928582056,0.022760658225111096,0.039001761065581717
NRG3,-0.05118068462488346,0.02839768469225592,0.028180909613595533,-0.030305049508356253,0.029219879286176167,-0.08891498125906341,-0.04669752837382972,-0.026818761530254327,,-0.023546472348062227,0.005405531368181326,,-0.011576339364300622,-0.054459870903148945,0.0406506416648142,0.05196490385149905,0.06482041562049001,-0.009929437765686184
IL23A,0.005764295580936558,-0.02158241995228922,-0.014628085694904714,-0.03405467223091437,0.009886979176999254,,-0.01712476463552392,,,0.02671900557005269,0.038663182532452454,-0.02506246843588965,-0.01268485560300002,,-0.037051322079531004,0.0558968588486382,,-0.040188357420859036
COLQ,-0.01868316877290124,-0.05637689845065464,-0.0008516131525291953,0.008172170824809345,0.0005669973016097752,0.07342134825442444,0.022342157132407357,0.09587577306042473,0.07509038540124552,0.009138759682793958,0.007153359930980399,0.004545324330688444,-0.0641521802935471,-0.011955270568138202,0.0711980014282207,0.1511171897804792,0.05664228759133391,0.057300192743209105
SCGB1A1,,,-0.011128337076693012,,,,,,,,,,,,,0.027090704098130396,0.03242643992641708,
TNFSF12,0.0727753310307375,0.008532822421105847,0.004019476933260642,0.043419200595056315,-0.07159910300902037,-0.043807176775450124,0.04720271386627837,-0.001384763939456149,0.05805254782156474,0.00823841826302712,0.025323580475329698,0.030282078674742016,-0.034594834228053054,-0.021014929698898965,0.03058889474034159,0.048232685748385934,0.010735194771466495,0.02157766831314051
DKK2,0.00721910155238604,0.008531703788497373,-0.01305895208051493,,0.0015238863893205367,0.02671628023475097,-0.024930223373200375,-0.001053458908853308,0.020645650628639014,,,,,-0.03025972363690032,0.09770754064592889,,-0.024860929839532534,0.028766099413996802
FYN,0.01790347308330318,0.04016014936152345,-0.037389112953428026,0.053147548992853066,0.020543908644418227,0.18596709470397796,0.05605536295213277,0.017025914855328308,0.08115154105804948,0.030389352966651007,-0.027573040738774816,0.02766169141255317,-0.010348793773021165,0.07929405148273583,0.07553110555036836,0.13875302743471643,0.08571656521784335,0.0019338795691947635
ACE,0.017860843120096972,0.016677678030886767,0.012353882700409118,0.10555733108199783,-0.04308101848288502,0.01996958175984306,0.05570574983718133,0.013746959336753527,0.05114051841287347,0.011995011213804084,0.02504549300794408,0.007573685747213576,-0.03843845486673623,0.10399001060431076,-0.0056073197466035675,0.1655116204902529,0.007031048490270403,0.02058428422110435
IL18,-0.05932265478946173,-0.07143722643518537,-0.012719877399380883,-0.03439812842367414,-0.008144150741348897,0.043787964517180186,0.03678220264250223,0.029876738982594755,0.03804611089857545,0.003473944466243231,-0.025886134212045258,0.07930217481425986,0.04992576246870393,-0.005145563735219945,0.005433216893170322,0.13542176592060884,0.04429666962766494,0.02257449897152471
PPBP,,,,,,,,,-0.02626315937870755,,,,,,-0.04536578071601099,0.005898767748377261,,
CCL27,0.01700518501547407,-0.014314487821211848,,0.04242519120821212,-0.037043035548869035,,0.033515977329302046,0.04839065897615456,,-0.005889809373445942,0.11264665054681462,-0.035991056357644526,-0.051885751795990274,-0.03998222363951489,-0.03398619566041842,-0.0006718169638738686,0.0352202793506457,0.022872660258602146
SERPING1,-0.04897237433751487,-0.044982889087539314,-0.016229373187183968,-0.0018779641593631368,-0.03506361147381243,-0.017700628479815697,0.06726878496350919,0.043966801340724136,0.08510065787442371,-0.028079372706033022,-0.0392004280328966,-0.003217185019144596,-0.01178298104116528,0.004362369959679213,-0.008817998927556409,-0.008976207293654202,-0.024398008285305483,0.006941228734156513
AZGP1,-0.018656233311534386,-0.06956810146933734,-0.005819395480620484,-0.034344554707802975,0.0023415958008571663,0.18502376396301043,-0.03823476173625731,-0.013836748592875456,,-0.023448092860154323,0.11058607683151385,0.05969007783112667,,0.0443779565762544,-0.007591690465611947,-0.011334733429527285,-0.008589439728825709,-0.004237473870786847
INHA,0.033378030184474855,0.23835362816223865,-0.017052927724535653,-0.019459033990941507,-0.02326884217227296,0.09534798070315784,0.011805806074311417,-0.010701011403769176,-0.019370066242808674,0.05272377035442902,,-0.05991971456934881,-0.02629949043356295,0.0533914373831143,0.10312723278998072,0.036192173743897396,0.0323108503098639,-0.020988750259845798
SEMA3G,-0.04620958268528113,0.06305418381944601,0.04348563221466055,,0.025182913085616487,0.07906374728926076,-0.02691793042958001,0.02613046986122709,0.01919476491832812,-0.024291779387548906,0.05265429376939278,0.06011998697898512,-0.02334774671629063,0.07133597913639117,,,0.0016848046308831311,0.10532986364016189
OXT,,,,,,,,,,,,,,,,,0.0829029593930164,
COL6A1,0.041180218359821455,-0.05983292766315307,0.08010684520007286,0.028890195178844114,0.003394649118204358,0.13025791066750178,0.05214630246870634,0.09126487042499953,-0.1735586383519919,0.046455866922946495,0.012903601642376554,0.004623960665129206,0.04064854780253604,0.10925740496423506,-0.04395040130068213,-0.104302877718444,-0.07377691636408332,-0.027502191990184218
FGF17,-0.03345237072634651,0.001010442825717281,0.04134586377727624,-0.04061631632970577,0.004916897050292991,-0.03266022756301656,-0.020616620142080443,-0.03377588956352971,-0.006106423095845145,-0.022599959194103778,,,,,0.07609444163191018,0.029221877339684055,-0.01949678704904216,-0.026522384549394915
TNFSF8,-0.025292650365669765,,-0.01080229634282767,,-0.03756385500216379,,-0.013210156580484871,,,,0.10110943001796799,-0.004046587797504953,,,0.01084510289424817,0.010940047403782524,-0.03310706376245066,0.07484948906440618
FGF20,,-0.016364775523057856,-0.025749339566047615,,0.056169614075624985,-0.020464931312693734,-0.0026623436791644076,-0.0018316718908243297,,-0.02078327079965916,-0.04122109153274523,,0.005048833838317208,-0.006165791460700367,0.01050351044320484,0.059622688937076354,0.0578461891017755,0.031117151251269678
ICAM3,0.03698779221421849,0.022603841600712007,-0.014361074569422313,0.030800170862538383,0.013103835914945062,0.051353314402101884,0.07660540609116046,0.02286684865422935,0.03574590115534183,0.03828160101124336,-0.015371160632818567,-0.0019028776879765534,-0.008129782718062684,0.0492410755851823,0.041360423991153486,0.08680717937390962,0.020732773546137114,0.06289087228796278
LAMA4,0.0011948658126403895,0.03962744853411532,-0.006993334734363113,0.06881245063442581,0.006266466843328173,0.08149549689040135,0.12973701833924786,0.003972964365952773,0.037188468961318846,-0.03816337371612668,-0.0005202442965700254,0.01646431082734041,0.02428921326596311,0.0972256495106862,-0.09165232085742676,0.022182283886576847,-0.037651936388143424,0.02626200849438127
INHBE,0.024951086370370905,,,,,,,,0.016872578929576408,,,,,,,,,
DLL4,-0.002082417961022662,0.003644600382164276,-0.014069238443195613,-0.04384050106077496,0.0008190071983353057,-0.024525593461086223,0.06272154658850486,0.01097114177824237,0.0639613035424161,-0.001895043877785062,0.025385894561459142,0.024239865902624766,-0.017501554834474402,0.02278262517254586,0.021672452922081465,0.05350249762123215,0.0006464393321384993,0.057437970763722195
SEMA3A,0.02093600864553542,-0.034541757245925744,-0.02033692379899698,0.019242692332379276,-0.051672427767970486,-0.0315146835328814,0.018394115084943194,0.06291578909234163,-0.022495674813460757,-0.033816475684878784,-0.06378487478432418,0.05072579990277789,,,0.012622217119111519,0.00081915744215667,-0.055162684192394625,-0.033919985511883036
RLN2,,,-0.011600949733729207,-0.0310880704732571,0.039489771132167076,-0.0240414906248389,-0.016965183854277588,0.007016902883769825,,-0.01637392662377901,,-0.05307363967432216,,,0.08874498956893268,,0.04775124450945303,-0.030609807371037103
C5,0.11850573174123254,0.005141789226741212,-0.032155427888302814,0.06753100744644022,0.05564362043343243,0.10410474220405835,0.01708274684080317,0.04030913496071721,0.007010766058452497,0.009441968224260727,0.17347237782567923,-0.009289018409275707,0.09866218323902826,0.10084564499655714,0.05535896933075269,-0.03383828918648555,-0.01052724073292157,0.036108024472576716
COMP,,,,,,,,,0.06122043771273939,,,,,,,,,-0.037813110173043084
EDN2,-0.016138610730410976,0.04733916122080889,,,,,-0.0180550144167888,,-0.03970934019789155,-0.01146717146569993,,,,,,,,
C1QA,-0.06586956711340906,-0.0227623722305123,-0.023443532214748156,0.15140216388252917,-0.048234177553057575,0.1354961307408721,0.07715555286428137,-0.010645186317817735,0.11159930876099304,0.034328781917069985,-0.11934571719274574,0.13674094303493028,0.03778925467376278,-0.03777950745414609,-0.004298228301756142,0.0939158685557687,-0.017376951248780085,0.009497488731962562
UTS2B,-0.027199127808161437,-0.017307042688349674,-0.013196371061916623,,0.002517456163798074,-0.017895636896667053,,0.00830919874924074,,,,,0.03164981481542416,,,,,-0.01959124542526604
COL9A3,0.03363806830493024,0.01962661230335383,0.03550345593261343,0.045024262028354745,0.00859083901902458,0.19024252562794972,0.0972978547250015,-0.010623129892357825,0.09415933367282228,0.10583269643155037,0.15758145210468288,0.09500080114331512,-0.0663467349455505,-0.054969366427559736,0.11308849719584384,0.1344849761018976,-0.013553405414843702,0.04068943477120367
DLK1,,,,,0.016803248125925173,-0.001789313720126133,,,0.019143872064040345,,-0.013019973679018646,-0.14455677108954423,,,,,,
HGF,0.014493078825434795,0.12373737575526174,-0.023065361968346212,0.014492953147110792,0.01640272280068664,-0.004790126488648106,-0.029117545585501954,-0.007388281091353719,0.003912600683399027,-0.02493931001408174,-0.0842988420165882,0.031525537979727465,0.011319609014727785,-0.03771219572107446,0.03609844693958127,0.017405526422857386,0.07230676409213428,-0.014392354299926906
GIP,,,,,,,,,0.007867760707845206,,,,,,,,,
P4HB,0.052066538622771615,-0.047790648546221226,0.024279197883722518,-0.08328851382426095,-0.0016672052491867964,0.18000328036416777,0.07643739243857717,0.042131181685154166,-0.07894515101714894,-0.0010969556044080353,0.12915300431985696,-0.03473768043001062,0.11436429911195324,0.05989480970508876,-0.03910517447543899,-0.13557502677982228,-0.06598855416942571,0.013633524893652244
ADCYAP1,,0.033716661023598445,-0.016393587796884962,-0.04328268404954512,-0.012785421133284512,-0.047196194362853834,0.03348695683020828,0.0026808945774678826,,-0.024127444820303844,0.03286104181033442,,-0.07964485758714403,-0.03348557136533828,0.0457876952526857,0.04928019683483071,-0.028325811400013196,0.06778518521248852
GREM1,-0.027199110944624964,-0.022749475289858035,-0.031766649714434506,,-0.03777221291771128,0.08098183388690135,-0.03132109986219426,0.013928674513830553,-0.06750151266196402,-0.036218105234461444,0.022267682558416893,0.041666266955322606,0.11185536022568753,-0.04187885499507294,-0.07112381586244614,-0.019312495225860288,0.06780725166979822,-0.012033661281859452
EGF,0.0834563557680944,-0.04310719854578406,0.034171747013754875,,0.008945558711631113,0.037242670414819434,0.0861017156619716,0.033978721082339916,0.04757273048252663,0.09499876376141451,-0.008820823039738227,0.0009436630293030727,0.007210037130965335,-0.007318297664103902,0.003016368417953872,0.022080616425114646,-0.013650076685055157,0.014491795280380313
VEGFB,0.0043707892825217715,0.03427188514673884,0.02647368333347301,-0.007860661535053739,0.009086183797351625,0.1197245822606774,0.07380685123610004,0.06565209169739558,-0.050646572816389866,0.05261355588458505,0.019449535355053674,0.025735806771930308,0.012406054877684232,0.014688942775713835,-0.011038025038032324,-0.013603019071982924,-0.043988667436342443,0.027093359873389487
FARP2,0.06221036281588961,-0.013750803950926555,0.011064758000626895,0.055958042962680636,0.01265588386403856,0.11677658792549028,0.08241292368672995,-0.02103669473470608,0.004697522404064938,0.027558486928070603,0.08150684378370833,0.01694013637138905,0.059362572776264236,0.05627677542829074,-0.020270944655020207,0.06147132509098069,-0.007072226561008089,0.09007196035346858
BMP3,,,,,,-0.027920695884306013,,-0.010369903519989699,,,,,,,,,,
IHH,,,,,,,,0.010858148783196834,,,,,,,-0.024381963971078967,0.0391690205781266,-0.03587161857863335,
LAMA2,0.0063256804679185236,-0.007432459258517499,-0.02833157791706916,0.021105202253316576,-0.011784618733618283,0.04338890363779057,0.11380511336271747,0.007396663786906915,0.08181218067292916,0.025433320430941844,0.03606082916582507,0.011031074991160596,-0.03960677672231135,0.06288615534208007,0.023025786686028574,0.05339174760957768,-0.03937241305983862,0.025522553890812875
SERPINC1,,,,,,,,,,,,,,,,-0.0188936214132237,-0.0042827901035836485,
NRG1,0.0038311190226512836,0.01743320329607383,0.02886781961894232,-0.027834466597097825,0.016384372222437778,-0.05023847054005061,0.051519787867397915,-0.0014523181198556852,0.04618037704930386,-0.02279548428065617,0.044776758239779724,-0.06786660843562006,0.046426439182483625,0.007045081921052973,0.03139948637524217,0.062048784592124664,0.03275552860334769,0.033065202112893516
SPINK1,0.010955798623483974,-0.02046034699951372,,-0.05630759674850756,-0.05285094301391524,,,,-0.010598417337307237,0.06474908558173127,,,,0.03740533979416058,-0.031400970625863625,-0.056061397742331195,-0.01375438693563108,0.016108929965179535
EFEMP2,0.011695250774632213,0.02512796317933601,0.04424175407363706,0.0669612250158636,0.009791965757099919,0.09388029431000482,0.09001240732451106,0.04055140926434085,-0.03116637128961853,0.017437156085824582,0.041264100725735796,-0.008388735363220634,-0.07307998896335283,-0.017954484574411397,-0.0025816684857755323,-0.0647011685317926,0.018205300461567202,0.0067612290570492
SELPLG,-0.014937343406211404,0.05123893492056094,-0.02526784831084338,0.02244887780928217,-0.009654232254049962,-0.02432364513455137,-0.01613554460707624,0.01337705746231011,0.06187121505933166,0.0163508335181173,-0.022476569266967998,-0.012549022739367168,0.17164576554970257,0.01863547556906853,0.07383378666279401,0.12782095177720998,0.0877995058056358,0.09131358566091032
GDF6,0.09219163960813137,0.06262614233066571,,0.01560002936794445,0.025993013242959506,-0.00427097881680791,0.07443306981472128,,,,,,,,-0.01437727044104916,-0.03405414755367855,0.04708217209489576,
HLA-E,-0.00028214811117113097,-0.040129909673520335,0.0014970156375522146,0.028917669823522896,-0.02937102315612059,0.03434815746759243,0.04489219826515549,0.07331525251383199,0.09450613784931484,0.00942707337643772,0.015577500297805174,-0.04630734266212886,0.00451750474663459,0.01556726874656806,-0.08875353073365728,-0.019889138043813884,0.029346020513055075,0.0407977381849254
PTN,0.05386451529812943,0.09711138861107309,-0.06630883111804588,0.049710330237473024,0.04070083636542961,0.20649994502246777,0.11063705347812604,0.04842123374134083,-0.04498310489676169,0.1062559233513032,0.07034779929702349,0.09000470603163174,-0.04576782212842856,0.055738494934037895,0.13835545145858683,0.04934449686646275,-0.03555383438351597,0.04331848892280891
CD274,0.07026609712317167,-0.010481874516497059,-0.010025349615797569,-0.05353919241260052,0.032370091473540634,-0.010458242407787388,0.01238455069343011,-0.0008225439455990046,-0.035745279852143624,0.04941181038671611,-0.017731392092761082,-0.01480330507864086,0.07654563993805158,0.011708143278505247,0.05556396997222006,-0.016962757747418997,0.007306405490449329,-0.007847123143323262
FGF10,,,,,,,,0.0055404825976998456,,,,0.048042188306433156,,,,,,
CD14,-0.059818664684973155,-0.08259458821617718,-0.001263877409704437,0.07696846283625,-0.05351619347005572,0.14766073079118544,0.058357534117356134,0.04124254425980916,0.07556725442651058,0.0316441322548039,-0.0031309138560677414,0.08707672143014042,-0.019842740943548716,0.038699394888695456,0.05372621353898057,0.05748682444237019,0.006336954582498789,0.055111017790083254
SFTPD,-0.034578584894951296,-0.026095925261778573,0.017696016245718947,,,-0.021899349274054437,,0.044699837821974536,,-0.027685039945467445,0.020670291648499085,-0.04810918735632428,0.021879732244361457,0.0875821201435701,0.09420078910872492,0.06661552648336609,0.045469888385366586,0.05419357920511626
SLIT1,-0.011016555133718239,0.07865608028663779,0.0001667660809011548,0.058651856708021685,0.03571416101715517,0.0693283286425134,0.05389582166449225,0.01674939672567987,0.026040014970538934,0.02371007894234243,0.009387748779110559,0.02861525277881904,-0.0007787790383674334,0.05815841737529449,0.03260976014774809,0.03455257142042139,0.009373236785927826,0.027249197616034164
LPA,,,,,,-0.01789564138317454,,,,,,,,,,,,
CNTF,,,,,-0.03217195719656536,,-0.017749892806751825,0.01821176265268616,,0.10545138076113518,,,,,,,-0.03631303758575364,
BST1,0.010159824972998688,0.03383873619718443,-0.035583718358627385,0.015443668232669443,0.031021517020088533,-0.028816909838548954,0.04867545640239273,-0.021290575997424763,0.052325455164635215,0.013164215449785379,-0.07396810500137813,0.073442547240948,0.0955010827227474,0.03071967775037046,0.07449183284717222,0.03251521121173962,0.004490639942175456,0.0754522915196561
AGTRAP,-0.02988066907880002,-0.032239949734658505,0.029256010478087135,0.0381193364375224,-0.009300932764024739,0.07090385415964773,0.04071730948716375,0.0018133461595551937,0.024399800246317358,0.07271192809571787,-0.047229239618125994,0.05139916393297917,0.06667308920596142,0.03541664845945086,0.03517497800177077,0.005123259310702994,0.013101017955798683,0.07239753196329597
LAMC1,0.0029359185638092966,-0.00721507948895935,-0.035102792382702565,0.0028410353183738707,-0.017575518080627815,0.07511724217870326,0.1066238200030327,-0.008065924715509662,0.06221604508915627,0.038430948173028646,0.018482916126180957,-0.014521724349085063,0.019103469607176203,0.07962819647422459,0.007063952443089787,-0.052260090767389,-0.0340446729280479,0.03874085311614531
COL6A3,0.040139896701804956,-0.04673059047040446,-0.01694464648029411,0.039158177770504066,-0.08087866943414264,0.06914244612677044,0.006844057836607592,0.014695261478243713,-0.12678058858951233,-0.021579577579500946,-0.0008138134024130761,0.08425680233822182,0.015971687924360177,-0.04851862302002468,-0.016445491858727766,0.021646275582725045,-0.04157062823790969,0.015767194001026125
FN1,-0.000787815301158389,-0.0492449771258174,-0.01955698188276676,-0.0398509547533286,-0.052411968079546366,0.00397995845551004,0.1343915831446549,0.07818995090788075,-0.1429530250550564,-0.011660348001222471,0.0323246960239233,0.13017071666098515,-0.009776080035840403,0.11923900011402308,-0.07867223142354839,-0.1172439278888082,-0.09934381887586359,-0.0039083055229625595
MIF,0.09650306290388859,-0.04597699056583379,0.0037991465891768625,-0.0573910552969142,0.030701064980549284,0.15136194922197535,0.04779210354381947,-0.08864209618602109,-0.12100226929557355,-0.02838897182016977,0.10081655197943412,-0.08487143823981032,-0.071003435047653,0.13413850984736123,-0.012724733108942538,-0.0657765438829092,0.021388449128451777,0.004602204632376472
JAG1,0.0031659085063376947,0.019178030525616604,-0.03664773576110116,-0.008259129310779973,-0.01271080719665096,0.031138057714743282,0.08618310443025522,8.00414279183491e-05,0.060381477792782974,0.03813910462071472,0.03535142191755243,-0.027805890822414144,-0.10873143570713033,0.046077981117252795,-0.04543185033335064,-0.00010886344435112538,-0.06945384165592351,-0.061235706910598424
NID2,-0.03158244601061831,0.038951601985703244,0.09312089611459072,0.009919475265383997,-0.05740964405350774,0.16186921057016987,0.07032823425468047,0.012716146282968892,0.11004870914022157,-0.007725911880473454,0.03681796327360917,0.0008226235230379982,0.005657741360488496,0.04065433816333153,0.013410435246680728,0.0969366773747518,-0.014537882913983542,0.02654007317055025
EFNB1,0.05423349967929977,0.007277368119103424,0.04613112730581555,-0.08636388190725787,0.017297304816084828,0.08593782579036903,0.09866716933232386,0.013536325664611163,0.060890822557420225,0.03366319811674959,0.030469754564804545,-0.00736948396372649,-0.05042802736066186,0.06216404013890905,0.020026427784358185,-0.017914034117451096,0.06402274571168429,0.03329648118673508
COL4A2,-0.017939274606573893,-0.007358224026306967,-0.0018589925656271055,0.04993506859043638,-0.047520888330491166,0.05676872997676005,0.1322682785550877,0.004022918187222973,0.10850015437338227,0.04488054220106482,0.044250123452171115,0.08817333865729794,0.007913133221152946,0.08575653050270447,-0.03724892802552815,0.023616801548760405,-0.03606955226298513,0.0007111830340102857
SPP1,-0.04758599294683568,-0.08773981635873114,-0.03293291673946072,0.08526452517383812,0.03232945999070555,0.1931353211679067,0.09611067763315273,0.010217493825227486,-0.11590621750310572,0.034915295262144534,-0.05103030163218394,-0.026034382281919684,-0.09453528679339052,-0.0009119418801744533,-0.0078189717814747,-0.11015299336282679,0.040824911054635316,-0.095561116296498
PODXL2,-0.043345158868030455,0.11186017896688658,-0.03454795599311841,0.0525264345965874,-0.023462148376210797,0.04192214974151081,-0.023766726986903287,0.03319020172640898,0.042784433528043356,-0.01631959567997697,-0.040348037909120414,0.04209715804910131,-0.020467266888005143,-0.0014316651828377004,0.052440833024925367,0.07049251203059487,0.028951413962538697,0.06170834657047705
IFNE,,,,,,,,0.013692119911864007,,,,,,,,,,
FGF9,-0.05653930365236354,-0.04500337229475049,0.048894610404248987,-0.03579515332766193,0.020277743555560456,-0.0354937324235808,-0.041202350173849225,0.05902439399404923,,-0.035504851547078754,,,,,0.05642410982625921,0.03784092620945765,0.08033494784847556,-0.022696832434284712
