,ZH1019inf,ZH8811Bbulk,ZH916T1
SPON2,0.011542651874818321,0.015558029020687512,0.10252443215810794
LCN2,,-0.027796814300315605,
SEMA3D,-0.03139835602440255,,
BMP6,,0.018269801014663987,0.09935499551030261
TIMP2,0.07174288793595718,-0.002062247551201402,0.07016280238425406
EFNA1,0.04959150362778102,0.004130886345077305,0.04028793322551016
S100A12,,,-0.018395368532120978
TFPI,-0.045511922932953836,0.08229873485478544,0.03915148092066453
GPC3,-0.023482643497206274,-0.024096056583220515,0.07097456480177061
NMU,0.12148550376885747,0.01933069496344387,0.07553628903315886
SCGB3A2,,0.09989950934419585,-0.011171476387340592
LAMB3,0.10876049586956853,0.033090444934602906,0.042301059879610685
LGALS9,0.0022468806080828034,0.005900237256358172,0.006477659540678874
VIM,0.09523317800102822,0.0342125224601396,0.037790054724518955
PLAU,0.05058001431535375,0.013475930858807788,0.03470264720052887
TGFB3,0.0012683519656140486,-0.010809337101065686,0.04262624188179299
APLN,0.13092279259166384,0.06306088028673695,0.0010816596955927863
SHANK2,,-0.003139625748978717,0.021464271797602116
LTF,-0.03888346655424717,0.03665512731769487,-0.088865357208462
PYY,,-0.018939800603713912,-0.027873562318325325
PENK,,,0.08375773780339059
CTF1,0.10024006621633788,0.0084217513326228,0.037876557118890056
COL3A1,0.0812794344481996,0.06646084905343666,0.08232930828185667
S100A10,0.07827813663033864,0.007244036693440778,-0.041711085301259686
FGF13,,-0.011166206541348289,0.13980971933848713
SEMA4A,0.07434314014426939,0.10655787096683884,0.006068455452595033
EFNA4,0.191752635654538,0.04645293426829541,-0.01871411601884302
HSPA8,-0.06260733234105134,-0.028804759214364095,-0.03427962510733169
NPB,0.03366096834486118,-0.011879075070834532,0.05959872550948253
ULBP1,,-0.016129222017000264,-0.035625966723881825
SEMA3E,0.08000310453665657,-0.04256631835249402,-0.046324720080527675
FGF3,,-0.021958129647718552,
ADAM9,0.014384120147221577,0.037637109383853305,0.027920514624531087
ASIP,0.10728980794550404,0.014447223250100127,0.07756705933594465
IBSP,0.037251081613531835,-0.024764617663617705,-0.010593771114733827
FAT4,-0.040008886590170704,0.0016642478844394284,0.004136513507183565
MDK,0.06679395264054548,0.0854744588842194,0.07706106809535232
BMP5,,0.024520972019926524,0.07124537371265609
CAMP,,-0.012818950534377642,0.13017892880159085
HSPA1A,0.017768736557794214,0.04080814613995287,0.0031101090912846277
SEMA3F,0.14963129657063057,0.020863828317918283,0.06424956900093705
ARF6,0.09727985606662234,0.06485706067542779,-0.01032678168344532
IL6,,-0.010716560712150627,0.061567799586772214
CALM1,-0.022404415236839115,-0.032479818134810816,-0.01774308424209263
VIP,,,-0.023059372743833437
NMB,0.06299408611796241,0.0017139436892904282,-0.0689683690791665
CCL26,0.04499469766845481,0.016380916724511686,0.0860345629382337
FBLN1,-0.011819873128549345,0.04650460061498885,0.0980203562098998
SAA1,0.04534857478757448,-0.03909574610017028,-0.018105712800621173
MICB,0.08554632756531927,0.07806321158941384,0.064140369304448
MMP13,-0.023843888186689897,,0.16673409314672066
F13A1,0.043786797322834636,0.01088287642570216,-0.018664746086302447
CXCL11,,,-0.019044795629293444
COL5A2,0.06745895262627397,0.06685964095134533,0.06525989648063636
EFNA5,-0.0234826640670152,0.04515727577817829,0.08557592859464477
AREG,,0.12371423254328673,0.066507043588675
EDIL3,-0.06696782771156998,0.015745600272360483,0.06636004854887248
CD86,0.07951506367867434,0.027255121965722627,0.06392547302718726
AHSG,,0.03490518170902358,
HRAS,0.06355370636384071,-0.014333618800650271,0.050737239094626935
C1QTNF5,-0.00695612752944179,-0.03326148064559371,0.1497008140178223
RLN1,,-0.017831719411072738,0.037824343286890924
COL4A1,0.058518232398634566,0.04515713185717839,0.0443913857569409
CCL3,0.007977746693228137,0.06813493540966492,0.10999410575584405
BGN,0.05036318387731646,0.057280269759388734,0.06522283494073858
RETN,,0.05592544616931597,0.003101575939587362
S100A9,0.02792840141963822,0.0201435175063807,-0.012134893844299307
HCRT,0.10861100866487168,0.0011327506067100221,0.0404590820443329
FADD,0.04952475665940876,-0.03480574802573905,0.022600574005935396
ACTR2,-0.06616444860278584,0.01766138613536252,0.020995597346475426
BMP2,-0.0060253647215472075,0.010423880603246786,0.05196781585857549
PDYN,,0.0698737882160338,
CD55,-0.04113152176150632,0.09774215008047159,0.0855579978940324
PDX1,,-0.011686343039475893,
CD6,0.02387619000049513,,0.08307057509021241
IL16,-0.0035435960090967203,-0.02303731145644646,0.0988197220916486
LAMA5,0.03789596321459991,-0.0030005902828602556,0.0497676194859049
RGMB,0.03398550785452467,-0.008530849493551925,-0.002680313175320415
INSL5,0.0013496665201304756,,0.0362061721584424
IL12A,,-0.03138630002352412,0.1255456800292943
S100A8,-0.0221871559659325,-0.04546424205701668,0.012960445474704286
TAC3,,0.0057567099612495015,0.022783832181424227
TAC4,-0.005346394019139498,,
MFAP5,-0.031232776880382184,0.021993419158924065,0.013500725709411687
CXCL16,0.07328375583414469,0.024890333681118915,0.09256480010635666
AGRN,0.04016720010782282,0.046701253629869814,0.0671360298533372
COL4A6,-0.0020185029804481148,0.010222109799237478,0.08172297098050038
FST,0.011699452326164754,0.04238136110846035,0.02677414964063313
MEGF10,0.00990484182926155,-0.006233001419032929,0.022167513405212818
C1QB,-0.09966709289088452,0.007356679784921005,0.06380441569445891
HLA-B,0.04112118644515525,0.013461494820986096,0.11619185580157773
PDGFA,0.01055217259607527,0.016257766769557605,0.0023893493603369155
LAMA3,0.0065291404274908866,-0.014038431029988366,0.013254927187296485
DKK1,0.06510245284745503,0.08490399713877336,0.05547395576887588
INHBA,-0.05288431289195907,0.05244294012044198,0.004031720452253856
LEP,,,-0.015954309114940515
IL7,-0.028466264457713,-0.01068088930766075,0.08125870298407441
FABP5,-0.021162342115392085,-0.023739213293260977,-0.015970774321433148
CCL4,0.04239184382044871,-0.022342797631623258,0.05545957818414745
FBN1,0.029738844256299576,0.045785073445712185,0.07200740140113629
TCTN1,0.05205461526710419,0.03078400935286903,0.02176425405929056
NCR3LG1,,-0.0021100589070963934,
BMP7,0.03876560716838874,0.014738385598682633,0.005865021959068741
NLGN2,0.018157637567620104,-0.007982939702176103,0.01394389405913492
CCL25,,0.08893253153592554,-0.02470153768418626
NPNT,0.00891329758184382,0.005596429567748344,-0.0005765121326672097
KITLG,0.05758591892511992,0.015913621536007047,-0.013069410153295938
MADCAM1,0.06410713183239336,0.008466998206925999,0.06983223083252411
F12,0.031675641476737446,-0.03241314004782804,0.040098980790098736
S100B,-0.06244991388072713,0.012512245356721522,0.007625986623086213
IL27,,-0.01999220873269637,0.04900113120040539
CD99,0.107571419039506,0.000452917101273479,0.031972862382822695
PDGFB,0.0815380490074089,0.0749042067523682,0.06824313720139709
CLEC2D,0.11628556125187534,-0.009994884941365953,0.03302539677952461
F8,0.10492179643416939,-0.005502747170806993,0.052374517143825634
C3,0.031937558439703424,-0.047082064957926,0.061693240195922094
DLK2,0.02162377648204069,0.04252830746071795,-0.01776085743683449
TSLP,,0.06165549251081969,-0.020265109009429183
OSM,0.06404886013260526,0.043064042332707254,0.06898261971465143
PRND,-0.011390835774363589,,0.08021826040218098
SLPI,0.02997267895079435,-0.08033756549766913,-0.022916712356351985
AFDN,0.07616230814833432,-0.011771417835101232,0.02647763040223863
KISS1,,-0.01576841028066536,
ULBP2,0.0780655003278683,0.032715221292723945,-0.032441227790694964
ICAM4,,-0.013833677931491907,0.0030806285959779247
ANGPTL1,0.04077755355760163,-0.026783951637330446,0.04680770732002798
LTBP1,0.0037934385263901594,0.014877793089399866,0.025118548000761475
NTN4,-0.03195701560719339,-0.01421876643800049,0.07866941784596307
APP,0.02330361278325574,-0.032024375290671786,0.06723645108314076
RIMS2,-0.023116228904463465,0.01246437843906683,0.12947701748469795
WNT7A,0.01084651358166549,0.024954595243332347,0.013886536882108112
GAST,,-0.01576841056598565,-0.02184505222654092
GPI,0.06422715652421962,0.056983655911324996,-0.04028504179260136
IL1B,0.0011510002211704002,-0.03661247588468025,0.052557078730731496
SFTPA2,,-0.013626018652478441,
HAS2,0.014148286319646448,0.0166292884543355,-0.011115922031736707
IL11,,-0.057934768771895295,0.041723680174699275
SEMA4B,0.04466749087697573,0.029067127573133855,0.013597859561582609
FGF12,-0.009241268925278495,-0.043683595285134616,0.06679152308726548
CP,0.025183617046874707,0.007688400912490458,0.021646731174227093
NLGN3,-0.002651677691909872,0.027120400009709784,0.009744165882150902
GZMB,,-0.019547399962088232,-0.016080849860917616
PROC,0.00969689389840683,0.03179006031528844,0.11428561611672428
TNFSF11,,0.007934510903389189,0.04430517746570318
AGT,0.002489222693710124,0.04823706721039617,-0.006513646445044446
PTHLH,0.01965847529413368,0.015403977162478055,0.05951258506563202
COL1A1,0.03787847374499137,0.06937635260173822,0.07204694567009015
LAMB2,0.06160515401219371,0.04511385870105108,0.03979563580240596
DSC2,-0.06554605307637999,0.05315140667503451,0.03803124443534475
WNT5B,-0.04046933163355174,0.0015902255714670683,0.052062157402028686
LEFTY1,-0.0354068137413758,-0.0462316536082823,0.007975524882506684
FGL1,,-0.02209646579435685,
CXCL5,,-0.008951099360776923,-0.033462705141169266
S100A1,-0.022375590852356277,0.03594189169165169,-0.008046335166122163
C4BPA,,,-0.015954305205057463
NPTX1,-0.01592753671403711,-0.029968435647972903,
TGS1,0.0024146830323342936,0.010337003075159456,0.015800240663088855
SST,,0.04107506430056948,
IL34,0.017183915988611045,0.05299065846978323,0.11541958846179302
DHH,,0.057182572525972475,0.028698357901268828
XCL2,,,0.008602412492258866
TF,-0.08199536960152765,-0.00963958835051796,-0.01681139250805531
IL33,0.027586254242487455,-0.03261524690392858,0.014755438490245697
RBP4,-0.04315328822372812,-0.02325513080085535,-0.029418009037286346
CCL19,-0.02038348687409912,,0.1657975150671599
CCL20,,0.011738438433181798,0.03496634423336659
NAMPT,0.02456081366481778,-0.0033444055615157657,-0.04654319186761284
