,UKF243,UKF251,UKF266,UKF269,UKF296,ZH8811Bbulk,ZH8812bulk,ZH881T1
NPY,0.07450178947058546,0.10218947798008615,0.03151287512632582,0.09124411718370054,-0.019975416410088445,0.047381900010588285,0.00638716603126125,0.06404806127815253
MMP2,-0.006661794881850755,-0.04599528703369844,0.053026821860188846,-0.07851173305552048,-0.03381681539386339,0.023974508414186826,-0.0562525820585592,-0.04982581638313875
PPY,,,,,,0.05722870998886032,,0.010342278617561273
ALKAL2,0.1242124494035098,-0.012203963390808785,0.05700758868694128,-0.012336295902655312,-0.01977516733985511,0.008537412956079517,0.03710238532409369,-0.03708303436159895
CSF1,-0.005749820388400176,0.004827828114273728,-0.026931888836407698,-0.05392242043325369,0.01075782790679722,0.03511374725514255,0.06662319567763707,0.039137346799711654
SEMA4C,0.021043963853644286,-0.046845792167651806,0.04131234282926796,-0.01214519740115815,-0.016505361051025225,0.02919758191170173,0.05872762472801344,0.012460243968850733
ICAM2,0.07034024718949783,-0.00044981935810483703,-0.01563049620638633,-0.07483111510310131,0.05913432459303032,0.00930431292415273,0.05603978609645669,-0.006659951432950132
SYTL3,-0.04965489721955871,0.023412819135445285,-0.010869372192483726,-0.048356789240580844,-0.021502560230690675,0.028767234842758265,-0.0107934958841622,0.07865070140066466
IL1A,0.012410541583469948,0.06721432860166433,-0.026358817226626443,-0.029925343234673336,0.047602759155449044,0.026553643391870992,-0.026853303970422227,0.14893516936208606
HLA-G,-0.03214589188598382,,0.012031128673021398,,,0.03873957121869093,,0.017812737650591454
PGF,-0.047390289534453,0.009272088626153087,-0.004663227120245875,-0.03246246634748508,-0.0007236750419207614,0.10834712795246106,0.03702687776137706,0.024039640570614543
LGALS8,-0.013107702942009306,-0.06854212993191762,-0.018641743023895686,-0.05078848374890244,0.04690628693807128,-0.04647662448642531,-0.022447598846956608,-0.03925682292162817
DKK3,0.0576695096851807,-0.01461588223699311,0.017192724750372437,0.11257878747496987,-0.05547533454316134,0.05682508584912003,-0.0008494057266452438,0.05162538264826542
COL16A1,-0.007174141983572877,0.002866352626181816,-0.056978830671812454,-0.0906083454337725,-0.02438020549259268,0.07155792006726311,-0.03565312796507895,-0.04077926279495118
TPH1,0.018193010960154504,,-0.015085852148062425,-0.012933769545200825,,0.029643609563684826,-0.026584133359124844,-0.03545454153786181
TNC,-0.007767620559007723,-0.03419738716685467,-0.03445195214212815,-0.09959933598407915,-0.0019412436084795533,0.046106202696219255,-0.010550942274759865,0.051297387416410066
TNFSF9,-0.02121194852742137,-0.02040780898739648,-0.022378353499797627,0.03942974794390123,0.03949976192658869,-0.03681860700922343,-0.0023751378735864925,-0.018985263567595147
C4A,,0.09584133048609743,,,,,-0.02843104735546301,-0.020469134229116837
CNTN2,0.0653143376191573,-0.019573122255251447,-0.04616059623254511,-0.102849711200917,-0.02736670585464822,0.030303357585461488,0.0657808204146522,-0.003909327117570303
F7,,,-0.013102105639129271,-0.010880157286004858,,,,-0.02025550852663249
LUM,0.011046278844231906,0.00047974814843622344,0.06353721693444704,-0.07765417159592279,-0.013721325965690768,0.07092727267655838,-0.061584643456306286,0.0018970683324962309
BTC,,-0.018819272163280568,,,0.050023714727187106,-0.024975029237825203,0.06080141848376558,-0.019601646550930114
APOC1,0.02897556295161456,-0.03071536379558084,-0.029371401885826928,-0.11177704400189398,-0.009090335805070912,0.0029510104284095834,0.011241459437283116,0.004581384294957272
PKM,-0.023135465380963345,-0.07324333106136052,0.0448070809561644,0.018170621264075648,-0.038327931253224874,-0.018572053114535626,-0.07990871721075213,0.08865958102645463
TNF,0.007902156806306218,-0.014197148964058603,-0.02038676935011277,-0.01596798086860126,0.06590895446743801,0.031237556920288463,,
GNAS,0.02657969554352773,-0.04065254115892017,0.06668803738731395,0.10733432037023978,-0.02805763593924584,0.01050931721557111,-0.02043459428406953,-0.03093338814428466
BMP8B,0.013869341549119747,0.03822539469075653,-0.049718638241473455,-0.034599374450067576,-0.01321485320974208,0.03264392294932617,-0.05670436667320157,0.02530209806051913
LIPH,0.052845404409696,,,,,-0.019060994071493174,,0.01614024705929419
CCL28,-0.020325189895807765,,0.0955715654622935,,-0.015630380931778674,,-0.019652633090425087,
PTPN11,0.03434842211524427,0.018022454033049164,-0.0644670796731165,-0.020288415203229927,0.05680919889909863,-0.04619333772008507,0.020112533631200084,-0.03974413099471995
ADAM12,0.04789607195653945,-0.014321188269920628,-0.047661269738468195,-0.0013557455668732402,-0.015105791501068045,0.0445467328557633,-0.10087003614144845,-0.041106358091994234
EPO,-0.023213319165406397,,,,,0.14838729954261543,,-0.019379094642464588
EDN3,-0.02805109604802098,0.007435394350980858,-0.01879228651123954,0.02077766829787496,-0.019005103459940064,0.07590293257448007,0.061887342416704384,-0.0037026697310477328
CCL22,,0.06825349209171543,,,,-0.01810340905976452,-0.024394912691310198,-0.01700431192469677
CCL2,-0.04746650968930316,-0.022913569552329083,0.026031900743015805,-0.010135901494473519,0.004533168223486092,0.05666754257011773,-0.022030199684280934,0.05549036464666935
DSCAM,0.011622634700195431,0.02137666159668031,-0.04375344954782807,0.0118921031468387,-0.02026785471862381,0.0025768345508194557,0.03550024834684485,0.036323003429887535
ANG,0.020534755839567848,0.020475676269068672,-0.030678006301608194,-0.05007703960429674,0.024474789194646046,-0.02845960030591424,-0.010891667232855846,0.04268119461857929
FBLN2,0.029704268577803963,-0.015820371779729118,0.0020144086850309904,-0.036156143037151894,0.020374577121321655,0.05597539207916532,0.011648924136995212,-0.01811225089164036
VTN,-0.026312179842573856,,-0.015085847214975169,-0.01834039550260346,-0.020842603541317638,-0.013920355866940277,,0.06781625913254308
VEGFA,-0.05474063259397982,0.12113775951494997,-0.0010237921718272145,0.005763911220103098,-0.01999908003175376,-0.08571802114990547,0.019035327243922272,0.024811786925175865
F10,,-0.01735477703683394,0.05985786357929218,-0.017691367772955217,0.060423743728603714,0.009649448508197015,0.026096293945693617,-0.03356334250400932
SERPINA1,-0.015445228520308699,-0.007055073275529441,-0.006399373795440287,-0.06273928865975405,-0.04020280887849676,0.01703451891049313,0.01506312315206625,0.016299662833904074
VWF,0.10037327435908791,-0.04158391836657354,-0.007134623075510895,-0.07196911922849139,0.009746812063742453,0.04245364214845451,-0.02791412309412088,0.023773403879756804
GDNF,,,-0.023481706119778473,,,-0.033710721902243695,,-0.027136613989222572
VASP,-0.037659697373857985,0.03904936095392464,0.05212593205526165,-0.05890335218643579,0.032531767551476624,0.01945383241837882,-0.011162852926872876,0.020643042087605073
ADAM15,0.05744778409684635,-0.0007445523399493665,-0.02810594787340009,-0.07506915976144458,0.06259860764033519,0.02273022135384139,0.03596305528235472,0.02654662045703572
WNT2,-0.023633760289669223,,0.0772232604412458,0.07067219759865633,-0.017733839416205155,-0.020331787028532826,,-0.023268935534324804
CALCB,-0.024736347021724017,0.08272001945771718,-0.015291120004615064,0.11714760270515616,,-0.024079667587745247,,0.020686546042351487
OLFM2,0.04709850038045301,-0.028242336241415186,-0.012058050510978273,-0.015657582193432964,0.012781076782330869,-0.0274863062859759,-0.0008862064586400078,-0.02953452327599902
MFAP2,-0.013361438785361784,-0.033019651950626415,-0.03785053855660852,-0.05561713885488123,0.010567642328272713,0.03522713136989069,-0.008335414481494902,1.5727089394982174e-05
HLA-C,-0.015572155008476673,-0.005179353763143821,-0.061432026594056784,-0.07686185758884855,0.004344470293971292,0.00028387324641640185,-0.053051826458923416,0.039272361154055774
THBS1,-0.04427314864888505,0.06419946889122728,0.003214395013529513,-0.009574628687052385,-0.01829787105314134,0.034552519706146645,0.018086489165225973,0.020911548977056268
HSPA4,-0.030433790722635815,-0.0021020456547318515,-0.0040407792885004835,-0.046831139081720125,-0.017318894031912144,0.03005794972681819,0.043598029930567155,-0.07097750830716343
LMAN1,-0.014461185841022283,-0.027382129413612295,0.03580256888555335,-0.09606719538017322,-0.05438059863825858,-0.009873450980317328,0.011560005630273313,0.027388776812920276
LYPD3,,-0.014015224865124604,0.0010091923858417768,-0.018657498758547775,-0.0071190619318454345,0.006018127678138097,,-0.030864754886618852
APOE,0.0072853640818988,-0.028346389179736194,-0.023709028010624425,-0.039475076839702763,-0.005286898562384619,-0.03390328153956899,-0.049615762828467,0.07144374510840495
SOSTDC1,0.07159596858521906,,0.0009850379291168202,0.05834709775742824,0.01230691381086752,0.06083267726849852,,0.011539282147807597
ANXA1,-0.028416093028089062,0.008190858653421562,-0.013762386583089389,-0.10355938566618646,0.03605192931620185,0.02584281013829672,-0.011813105565537387,0.016972246567937842
WNT2B,0.03564339171366526,-0.019740966971285516,0.11799426822964977,0.03005507167688746,-0.029425468781218694,0.002738993240436189,-0.03896840818603322,-0.0046011010850123685
AMH,-0.027971094537705063,-0.018819274142988698,-0.02746102943594228,-0.02467501255856645,-0.01758046278055726,-0.009056088070179885,-0.019652630584296622,0.011872225111114337
GDF10,-0.023064668077594157,-0.01576735722157294,-0.019467536852901434,0.0006627843583553797,-0.03627830584844446,0.09317489888971703,-0.004453121817763538,-0.0419403307155475
EFNB3,-0.04105630486140436,0.008112673231270691,-0.012470893158267741,0.08131081396201073,0.03170749489148594,-0.06256315611404514,-0.0679074249923263,-0.11811401547470031
LTB,0.1398011876738872,0.019444946749835514,0.05430112423637556,0.042074880919869904,-0.017871168991964538,0.032698586975309245,-0.025855663267268163,-0.04136093118234989
ANGPT2,0.07739800247799983,0.0013828747103760129,0.02732055588073971,-0.09541284545863313,-0.012552367783963802,0.04543977974037054,-0.03256792105449871,0.011156279880413478
NRTN,,,,,,,-0.02480383578798806,0.026948037210991583
ADAM17,-0.036459748113457625,0.02083965761933479,-0.02805521025628283,-0.022625391219542178,0.014620392618631323,0.0410423813341336,0.03053443723781089,0.031912636564040454
LRPAP1,0.051791427322665055,-0.011092374479535583,0.05914807568080213,-0.04423600672360396,0.00022939084671310677,0.024662357028521226,-0.02305942870474228,-0.019905667111553536
NID1,0.03569359243055462,-0.00859590911312739,0.008758137581447072,-0.05535025507921941,-0.0050349184936087045,0.01375599649933267,-0.05202827665726812,0.06687874264512098
MST1,0.049933190009260886,-0.03835755659859658,-0.004747551807319546,-0.04462270769781461,-0.01910906365060965,0.054180346779219735,0.11751802401108823,-0.013606241947776201
IL13,,,,-0.01218264400957091,,,,
DCN,-0.009864378619229893,0.0347159719778107,0.055910446826744606,-0.07037360786903453,-0.022605590076143347,0.03181985691167001,-0.016564447975344145,0.01296098223011678
IGFL2,,,,,,0.12468610185577732,,
COL7A1,0.005026320441699083,-0.032196972136560136,-0.00978410688618423,-0.08565746500875215,-0.013237801882904304,0.05309546975979761,0.01767359078832819,-0.016933850515187567
CALR,-0.018190296647444978,0.015081121794014817,-0.0672484089456931,-0.10289072809495942,-0.012987300613997402,-0.05230092114050789,-0.004623097473577127,0.06026200922085497
PIGA,0.0668769350502709,0.022331817116784773,-0.007926984641302835,0.0018041614003175236,0.020548740067661896,0.004745335432028721,0.05430552336910315,-0.00374722792437263
CD200,0.09513008964051195,0.0867995105835184,-0.012560743741551294,0.10952852125014464,0.059657189200733325,0.06876375420825277,-0.03074821106497068,-0.03344614710857975
GRP,,-0.01338355450813984,0.09297742160600804,,0.055790675916878196,0.024972649192697153,-0.027143457800412694,0.11732597174012571
CDH1,,0.007942240058869381,0.08683784946566021,-0.05443513990916092,,0.03418188786436045,-0.023996378732201222,0.06313027152083577
LPL,-0.04983453640095022,0.03330755617920966,-0.033999016343458845,-0.05572836980355182,0.01347995917783564,0.04329893659741813,-0.04511618950239763,0.10858995549937397
SEMA5A,-0.037313757392685214,0.010968491775828114,-0.055971515011786245,-0.09833305006185751,-0.03436424246674874,-0.005930789961286259,0.03374789474016533,-0.04620204936816885
SEMA7A,-0.04167068272588452,0.012394338028448533,-0.01000412953090328,0.01306477033115483,-0.02189736938860104,0.048895608269780205,0.013919777171095292,0.04927402163754679
SEMA4G,-0.04759889285180552,-0.02179070764105352,0.026779505500938185,-0.03995334914724581,-0.022327510368583395,0.010509244739851086,-0.022920358336259213,-0.027722278857883597
SEMA3B,0.0035450644613393752,-0.019048113011715873,-0.014322560668255678,-0.05599811537176811,0.016998434641499686,0.03902630213798107,0.04761418678390396,0.11242451360650668
RPH3A,0.036628338378267906,-0.022093714988240892,0.047731627706858626,0.0961176064706412,-0.000497050719133337,0.06511439082759934,-0.007770908938155773,-0.025272583837417168
JAG2,0.004159616943510316,0.015697280877243598,-0.0005646258002239941,0.01097187787694157,-0.0333045874078401,0.06648969675602126,0.051038278470876476,-0.046148189617144335
CGN,-0.04631855795218945,-0.01822204020885195,-0.010263018493110187,-0.03197306803748761,-0.01646940628003322,0.08780809255910565,0.05129051018598846,0.06618007539376478
GDF15,-0.01196363643121057,-0.02094915359325086,-0.01229542178405007,-0.053679666164880305,,-0.0066635080411744756,-0.010001776729370132,0.02485043878106721
SEMA4F,0.0024625015168339894,0.014755212557275016,0.04797782602290286,0.07125131023624803,-0.0007379219998012632,0.06279766836315309,0.0034969219237316065,0.008196625817938105
NXPH1,-0.008899777050803751,-0.023297305912374226,-0.010723434682974337,-0.08830205711928661,0.02590564168628378,0.09518432890456031,-0.05904942189947952,-0.026582193170677185
ARF1,0.04048856760931288,0.034422827603335863,0.05973357728985626,0.06995858746954162,0.05446962978671397,0.05126022570256251,-0.055590207018737216,-0.03177866576375355
EBI3,0.003316602750076032,-0.016708256052906156,-0.02709373432557388,-0.010457054295524437,0.03881468510999466,-0.01995478479179848,0.03416901918340901,0.041882540710163146
TIMP1,-0.003166972484544757,-0.0008828129063963474,-0.002284024376557687,-0.0655021052504278,0.042937202175935794,-0.025100755190742785,-0.05586613435736946,0.07501495298131051
SEMA3C,0.030747516091392327,0.030086843535727537,0.06276386531782308,-0.009957021881916302,-0.002695862582506343,-0.032344191331860554,-0.018438974120820125,0.011741857689023538
GAS6,-0.012677813170462404,0.024856338924010943,-0.013087396803195376,-0.049010241412609123,0.05020024984040179,0.03735947873973353,0.023537426712399175,0.02083718215662327
MEPE,0.0475410106580767,,0.015508478668954795,0.0009201178541392816,-0.026192423348901605,-0.013590690682962151,,-0.02920717038568137
SERPINE1,-0.0011647643350469672,-0.04758538060543551,-0.02022111638078456,0.11847174918494514,0.06439821992726917,-0.012932777542256952,0.019850969904133375,0.0041065031896884065
RSPO2,0.0848598626569915,-0.020949150924988284,0.13333818678098047,0.022675231301916163,-0.037390582345933274,-0.02654842715568807,-0.0023373368633599016,-0.019404356249983958
SHBG,-0.03299712891422663,0.06276002741730044,0.02799766786634208,-0.025820404642407802,-0.026692163870573417,-0.033015617509314935,-0.03283943381523812,0.028891439191067618
LGALS3BP,-0.023058216120552588,0.005429845204446043,-0.026694837923880513,-0.07191417528260423,-0.0008277814486183008,0.02199903168684917,-0.10505664754372242,0.09870078335042413
LAMB1,0.030799742429186875,-0.04763164350724176,0.009477251448503955,-0.0594250964754034,-0.013759146017211963,0.048531885679177475,-0.07796263839604389,0.07912852590864376
SPTBN2,0.04732948361087166,0.03235536920389276,0.04692945837500145,0.11253914510832858,0.047934847705350295,0.024635626993380594,0.044511583909935974,-0.06730199073678109
COL1A2,0.06699095862080816,-0.023051715095240975,0.05617159587292078,-0.06792038961575883,0.016457175692692182,0.018757815772461973,0.011140815149580168,0.008656960518829113
DEFB1,,-0.011846407001476437,,,,,,
WNT11,,,,-0.01186972215326241,-0.03214317660449663,-0.012155946384405954,,0.03743489598578215
LGALS1,0.02061419437052264,-0.010823827669362282,-0.038207642280934255,-0.03798124105175701,0.03131656911022997,-0.014659041518981857,-0.01681642540796021,0.035065834267922584
BCAN,0.011463860520637803,0.018594646226423844,-0.027180189320553414,-0.11387579300599945,-0.04954620426175959,0.04605522358097887,-0.01442081192156531,-0.08005110938810797
ANOS1,0.004492329802821954,0.07514152496392244,0.024496882867538906,-0.056881788150874565,0.05264061726361689,-0.01677666458650634,0.025034177155672924,0.06438299753097203
EDA,-0.0020831887463233357,0.02863067575141955,-0.003136406486984749,0.09356418382309444,0.03073698953782312,-0.015860971139118264,-0.03607837180382615,0.05454783253735154
FGF22,0.03188409279293364,-0.016312318897371392,-0.024693686216381107,-0.010880162172665516,-0.01920466594792827,0.02486267387266967,-0.00768398906694664,0.024769229655685353
SHANK1,,0.011201779904254073,-0.013336437037092716,-0.010351783281972459,0.022971945605624423,-0.023774693657610337,,-0.042873048430946574
NPVF,,,,,,-0.016888264707443073,,
TGFB1,0.007079223012967416,0.015409757743902255,,-0.023573052082995493,-0.02163392153979089,0.03327168700072918,-0.07927682503731678,0.05349570552532188
MSTN,0.06776236911877684,0.019599530909489894,0.03472467129268006,-0.0666409974866472,-0.0008393022893752273,0.024299786059497164,-0.0031081038098394144,-0.029361173482999207
WNT4,-0.02631217651315662,-0.015488227478960245,-0.012936332602478215,0.049114729619139215,-0.014836949946499188,-0.02412638260575383,-0.019145607051954606,-0.04000709854573949
TNFSF4,0.015267761698271695,-0.019399921376635525,-0.016280759175325215,-0.01958204712337827,-0.0178859870425792,0.06271497472506332,-0.02949658622829859,-0.04431299381233854
NTN1,0.006338036663183466,-0.0025316921043778066,0.010657929961483098,-0.09704383021896792,0.01876824259938139,0.05821980799229387,0.016025052211104535,0.06068659895095613
CXCL12,-0.040292072559508264,0.03111045092738799,-0.004238838321499019,0.004915959671956973,0.00015544043281683,0.03560253375655219,0.05033441404214232,0.02644935762280696
GNRH1,-0.03060902598776988,-0.006132752147821937,-0.013566875316071557,-0.03028506147734477,-0.02658636306967665,-0.027125910307998782,-0.019400647156987284,-0.02730075588950625
FGF8,,,-0.018959854884916354,,,-0.02331068262573445,,0.00933427293085144
RIMS1,0.03642621205023318,-0.031893994933105727,0.11420800437109518,0.024860377294589564,0.028124501479837145,0.036572094913469785,0.012034878392314959,0.0005516110163058776
FGF14,0.0762522379542209,-0.009561308978715944,0.023825309963563964,-0.0007506383696540285,-0.004528284777757733,0.0026450186202815703,-0.042268021756065775,0.024342589523685152
IGF1,-0.03029660339936591,0.12014720168113496,0.011010424807421882,-0.01633405310610505,-0.023547823935719556,0.032702588849959746,0.09507334749276564,0.017818982871277575
TNFSF10,0.12842186220530458,-0.061639701866374595,-0.018704109427580294,-0.0567934267133795,0.05229754401474232,0.06043106952842613,-0.02540219843863755,-0.05419651024065225
GDF5,-0.024815683097507625,,0.031693569489350655,-0.019175876398268437,-0.019204666231263375,-0.02454905843883062,-0.0061692762026578606,0.04105772453276268
CHAD,,,0.04638513757940682,,0.0012154371746252728,-0.008357328987636761,-0.021570746702958464,-0.02697159342831712
RGMA,-0.0015080886312150207,-0.027561259441324662,-0.029876132570028274,-0.07696689688307058,0.016566807653053645,0.005522691623197243,-0.026363179751678956,0.01801929090779915
CLEC3A,,,,,-0.022634536556080914,,,
WNT16,-0.03777237659222672,-0.012026455963043619,-0.01828112490730409,-0.031136727291672325,0.02753625183291843,,-0.017819733834983583,-0.0172556909869211
CX3CL1,0.045864634301544194,0.007758501483638634,0.03626539766211675,7.837327567962154e-05,-0.034339039581590736,0.051558737370714314,-0.06954907426626641,-0.04725680294523686
FGF1,-0.00446044713216428,0.04573657265484272,-0.01587474391181853,-0.07050426482673464,0.006680802461868963,-0.005074147872547321,-0.06448372480835884,0.002338767405290011
ALOX5AP,-0.02054764385911192,-0.05517322525502579,0.040879258048624904,-0.10393038363899508,-0.00027911762811620765,0.022335029320061053,0.03182786849629455,0.03220605838112532
IL1RN,0.041666786472764,-0.025909334858323793,0.05932842391540166,-0.011050929512831114,,0.021539828462914527,,0.018999423575144177
PCSK9,,,,,,-0.017906226571341177,,-0.01674934369293823
NPW,-0.01246356884555453,,-0.019290978146075263,,,0.002523149287445559,0.08511728783247388,0.06042202254132415
CXCL9,0.0006869393372568091,-0.019053436346099312,,-0.013365462559958722,0.0395240124253873,,0.02039475135778692,
ANGPTL4,-0.016692079342519983,0.04561418106747178,0.00016280688128070137,0.022598762277593134,-0.032403635449014236,-0.056315460773199405,0.05640240084068824,0.02208377929565317
UCN2,,,,-0.011710302389184841,,0.07783945802793284,,-0.018926675061790896
COL4A3,-0.03643145519810307,0.02862759870946775,,,0.03449041978406783,-0.014169562436052456,-0.03347528541885822,-0.02647110188757681
NRG3,0.04693595969139947,0.03896354844794497,0.016514814068320813,0.11036358762274191,-0.031244968760482827,0.026278627006277856,0.04624797977993935,0.03381640905802742
IL23A,0.15694128753164974,-0.016041984883110955,,-0.014325687010195248,,0.13721800075113252,,
COLQ,-0.032360449917612034,0.038999136045293176,0.011230409097768257,-0.04127673184566653,4.72875343210443e-05,0.038827038326403704,-0.033058295377686175,-0.00348495995148998
SCGB1A1,,-0.01220396290272316,,,,0.12090399769436562,,-0.019379094525818888
TNFSF12,-0.0082650036680451,0.030529456867754306,0.002663626798711699,-0.044132148144607745,-0.0046718689446530095,0.03384509097128409,-0.036035570869950365,-0.027021569340326772
DKK2,-0.036625376975885054,-0.014321184345936763,-0.026607075827943402,0.03660892752019583,-0.013214851719574027,,,0.011550708789000894
FYN,-0.03450338009390121,0.01773054915903439,-0.01816526404521267,-0.06633490215431218,-0.007763385005930168,0.05116934193917654,-0.09505516194050596,-0.05913524415894054
ACE,0.008783199226896151,-0.017435894301009097,-0.0007504665307308603,-0.060768884122845646,-0.020039011530942896,0.04320347760382566,-0.018469564337449243,-0.05175741430020061
IL18,0.04870602596846405,0.004025625296334963,-0.006344729454211471,-0.09922976987949192,0.023690671739414762,0.05562931781949657,0.011809377513349095,0.010591812562649414
PPBP,,,,,,-0.021196899516406794,-0.02291301471156002,
CCL27,-0.052403151533448815,,,-0.017581150769261002,-0.013613198569500438,0.05325053614808707,0.0163809707635971,-0.018176527058185326
SERPING1,-0.05807955220962345,0.0003788295934480736,-0.010154872419121221,-0.06108839296050225,0.012006041082244514,0.0020850917178200784,-0.04983190821052439,0.03804004702313858
AZGP1,-0.05082428115512135,0.02399324722072341,-0.05192904717896004,0.010791552646903449,0.017509275849062245,-0.014530990027037307,-0.004604784409578912,0.08815335874105301
INHA,0.008988065201528303,0.05089127579349354,0.07858356772721652,-0.028079145612510955,-0.020973794919653885,0.08382147672434628,-0.019901649282275953,0.004964657159079855
SEMA3G,-0.016148073227733272,0.032617463679495556,0.037300110934771404,-0.022518139927975484,-0.025617218068459773,,-0.01836079920615456,-0.027788043787989786
OXT,,,,,,,,0.14827613201025222
COL6A1,-0.013775299873858452,0.07770327997433034,-0.021839919593340733,-0.10479733516141794,0.010326159534767515,0.00044356256349505557,-0.09246717643537115,0.04393848718348863
FGF17,0.023615203276331972,-0.01338355450813984,-0.02598266562973046,-0.01724679162894057,0.01817369481571806,0.052754885785074916,,-0.0008083611190257646
TNFSF8,0.10436837095100193,-0.01184640822106252,,-0.011050929607238223,,-0.01961483071956246,0.010174274782492084,-0.017255693264496465
FGF20,,0.007159177856469629,-0.01628076431516481,0.004711311101908299,-0.00610473545346495,-0.0306122941707154,-0.01097929265855853,-0.001987981339446497
ICAM3,-0.006932802229756354,-0.011835686648866178,-0.0133620445465599,-0.02940501606407224,-0.038294705025087764,0.053266400881934364,-0.01631057311349846,0.061615445013945065
LAMA4,0.008831233589647654,0.0349213664568191,0.015360722916433422,-0.08672747511352703,-0.02564375623303568,0.005642800224753376,-0.010147494470675937,0.0885599262654972
INHBE,0.05025130378438832,,,,,,,
DLL4,-0.0401697883318779,-0.007056126680555222,-0.03887278746868928,-0.06982367799618498,-0.019062334669391605,0.0061271518876840165,0.0046821701857425275,0.005574877113040535
SEMA3A,0.08745407904434743,0.03638745852571953,0.005086703756292288,-0.025739890127904105,0.029296994174551925,-0.0032651391006574045,-0.021624286252052923,0.042820654149921936
RLN2,,-0.012722256632871487,-0.01912607653881864,-0.014192190032360288,-0.005595246935117322,,0.006165984308529579,-0.01892667297472568
C5,0.01350648405789473,0.03185102007512974,-0.0035633165194740185,-0.026770379823007794,0.002513084355350301,0.061500501274317526,-0.01406521864177108,0.04777038687058256
COMP,,,,,,,-0.02133961739170819,
EDN2,-0.0003637248725715935,,,-0.015103885571830282,,,,
C1QA,0.020923777789237593,-0.0449585782557306,-0.0010279220099383927,-0.10097138381514999,0.017909748099829724,0.05480850504305718,-0.025631465365638626,0.05100329616019211
UTS2B,-0.019668768012358465,0.13897329049427373,-0.014236776177386232,,0.0037084698623538618,,,
COL9A3,-0.005712581581599893,-0.0530910213364485,-0.022276654236842622,-0.09862276962738957,0.030227921849582343,0.0676833781595428,-0.010566504693271098,0.03942703347525816
DLK1,,,0.02331375306656972,,,,,
HGF,0.0491450902670546,0.03468875794988922,0.02145209380559858,-0.010372710397061244,-0.01414383571379512,0.028513182132484546,-0.028973775605785422,-0.019804407048363785
P4HB,0.010950965550145988,0.07228380904938857,-0.042430350240365566,-0.09312230571716441,0.0174006570229266,-0.02053461688969013,-0.05284764749886735,0.06789078449751236
ADCYAP1,,0.07127635096290243,-0.0065362508799961935,0.11726160205704958,0.04936150251123584,0.0633238347545656,-0.03592930412996738,-0.047630788858049444
GREM1,-0.019668755817666445,0.003951295548620298,-0.04803410112077769,-0.033938176456266525,0.0026215731397568423,-0.02111632179168783,0.0029914684815707747,0.03937085760341625
EGF,0.015612390246453035,0.04420387730651916,0.04349787400339548,-0.03306646982762634,-0.023693116429970257,0.07640609799314597,-0.03896841401949924,-0.02382951547313328
VEGFB,0.04941480640152617,0.02810504069243614,0.025931871952711346,-0.04246306609158634,0.014875674955272292,-0.0244098903963483,-0.028729127195194083,0.0416449957040666
FARP2,0.04285214888321478,-0.05235918517622427,0.0023005129246754428,0.004758278513208054,-0.00021094122071346633,-0.009555298752875148,-0.019564269295451166,-0.017724820359495373
BMP3,,,0.04453714322684414,,0.02490132006086227,,,
IHH,,,,,-0.03654095295611455,-0.020854755376534233,,-0.018696603586934663
LAMA2,0.07511643000886013,-0.03284611885340385,-0.0047272273950078394,-0.07257650425451405,-0.04772588142219494,0.07325714494918743,-0.022466489164933025,0.0036251494932634724
SERPINC1,,,,,,0.07608972359518656,,-0.01846383709753009
NRG1,0.05557169315215271,0.022824088508100707,0.006903236246742947,0.008760750554830004,-0.010941661484467546,-0.036926004647887097,,0.08442286175413431
SPINK1,-0.04615563855917345,,,,,-0.046684354510626726,,0.010258360328404529
EFEMP2,0.01805340207305533,-0.036923902016915915,-0.024587944047792465,-0.07897623980773272,0.005599197989046752,-0.027730242342752846,-0.06650090619746751,0.03889844005745977
SELPLG,-0.03986907302638725,0.02019877329448353,0.052878573082255124,-0.03734436658517912,-0.022396657112186767,0.03610329291289905,-0.000576702082721828,0.025196912095232053
GDF6,-0.023064666293145214,,-0.014462880066849914,-0.014192191563274356,,0.05264969650157707,,-0.007957623562440942
HLA-E,0.01590211043959148,-0.016044860873878797,-0.01626538748140559,-0.09473637674767885,0.02027229382561437,0.025403277779151898,0.012950635001239077,0.08353949597985248
PTN,-0.01855653091756922,0.08807357706899573,-0.04342366346929432,-0.11110532542543376,0.02308721758813394,0.033243941812968546,-0.040537668009640496,-0.0245896682576213
CD274,0.007501656165634663,-0.03505073000440653,0.03821938174606013,0.09606138938113518,-0.018335349926232588,0.004308408306480187,-0.04856805776734173,0.0030043256761363877
FGF10,,,,,0.06441433564191092,,,
CD14,-0.009549749720816453,0.014691319010011415,-0.06195574176396892,-0.07022925105022494,-0.01637595366618187,0.07286870534911423,-0.03337711246651708,0.05959085456980162
SFTPD,0.02158819961025152,-0.02018770103709259,-0.007508701270063027,,-0.010712147218711209,0.013670653631735943,-0.03868665310370504,0.017612521583652344
SLIT1,0.006377735152808221,0.03533690586903783,-0.039768335660454464,-0.023089045951638767,-0.0018774948847519375,0.017461171852270505,0.027431168107107735,-0.023264376465062513
LPA,,,0.037514449512242656,,,,,
CNTF,,,,-0.01484863670981853,-0.01545739711160903,,-0.018360806451442165,0.13608585164000866
