,UKF243,UKF248,UKF251,UKF266,UKF269,UKF313,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
GDF15,-0.0003420992171990268,-0.01932571846802051,0.05311335332672899,-0.029644641893492796,-0.04266902586267834,-0.04270007036414297,-0.20198808950132202,-0.027185379890784615,0.11467437547943576,0.04856072629650005,0.04987439402675829
SEMA4F,-0.08500924410559825,-0.0008017094493790576,-0.029631985538129915,0.0010465771360987281,0.1184519183167496,-0.021283359295222615,0.005928361808895989,0.016219426925896386,-0.06416127713351087,0.06875725691682774,0.04611708735864478
NXPH1,-0.05403432766682273,-0.026272018132576968,-0.019980564555943197,-0.048226527622541045,-0.007056141329838463,,-0.020835147701386614,0.059319345973390114,-0.029180383410299778,0.05071109538569327,-0.01892220162476811
ARF1,0.006466789086204498,0.0102686445680441,-0.028743168027519143,0.020123310989488302,0.12174485942300177,-0.03211613619332696,-0.08165613051196709,0.023372149404032563,0.01620815043848158,-8.095754444251047e-05,0.04327047952389378
DSC3,,-0.014138292035345126,,,,-0.05067459827220066,,,,0.027610786595015206,
EBI3,-0.07008447210736889,-0.06098990507326389,-0.005296125244355003,-0.007368674824800604,0.10607322783428538,-0.024589314479936855,0.048335518498291825,0.023615202419328837,0.08103672237487257,0.026119377524193157,0.1278664283090851
TIMP1,-0.07803020985438178,0.0904102608392807,0.05267485741218321,-0.029972968822759086,-0.006772448413983111,0.06343296663616371,-0.023825952381566404,0.01019448618212752,0.05982766907487175,0.01515217812847666,0.04000570808480719
SEMA3C,0.008130441273702644,0.06088190221540233,0.03505320915942973,-0.0005462682874098482,0.07982856835920499,0.019994470616457,0.021820180472697154,0.010129540734530882,-0.013769243400953543,0.032500972705223875,-0.022141261059067337
GNRH2,,,,,,,,,,0.02867946540526923,
GAS6,0.05083293483049662,-0.027349866435267527,0.018784153128889446,-0.011255390610722754,0.01003062519160364,0.04685979177551581,-0.0573926635432,-0.03246215710329991,0.04944077499549861,-0.02991031836129806,-0.052715316678036826
MEPE,-0.0005313676841187579,0.010609036733508182,,0.002372906388351709,-0.01881881113012008,,,-0.03275972926420633,-0.027501763524665022,-0.012747309128233962,-0.02349601769256201
SERPINE1,0.05928340465227084,0.1102971805853638,0.015540792177465058,-0.0403636173529633,0.12291133216287971,-0.024324860661389044,-0.11908047576510777,0.015259981766697303,0.04771846252981266,-0.0587828274331934,0.046903672601300725
RSPO2,-0.024387777119039302,-0.038158353283726534,0.05626506216805963,0.015893463341349327,0.082700606480697,,,-0.010357011375912648,-0.016205146241558496,0.03957686890360309,-0.019513950813072466
SHBG,-0.0001783624724467751,-0.018313267400227647,-0.017313660100798527,-0.01445348056031763,0.01027944993474271,,-0.03250902546508759,-0.02836381316014665,0.003048864586925052,-0.03766768814556882,0.0709938575179219
LGALS3BP,0.010277339474986139,0.01976552806524428,0.02849253067122682,-0.013177042897558408,-0.0764673035822309,0.055368978869678225,-0.05091748192324869,0.016789128143739826,0.025351518104233608,0.0068932903638415895,0.009690645227059601
LAMB1,-0.061420857789518696,0.10137678870318823,-0.005433879837259771,-0.045010228042495846,0.0032690922314730616,0.0011657685788740884,-0.018831625795594026,0.07648890186348722,-0.014279454057975354,0.08913271884053876,0.018421096427623025
SPTBN2,-0.05671678868179115,-0.039465509680214624,-0.005005734392221901,0.016560358036188806,0.11695895051166377,0.015148936676913598,0.030424444966606318,-0.011338215549116556,-0.010918326796281078,-0.006631954623253574,-0.05802599414328544
COL1A2,-0.11630093519209475,0.0800838943606367,0.032183400830619005,-0.03344498434644232,-0.0480630273171404,0.08221567401233287,-0.001767036099203233,-0.014301953943387069,0.09816940948151734,0.02561720821461034,0.05235124953243456
DEFB1,,,-0.010159882895440571,,,,,,,0.017701087090814558,0.012124791885445364
CEACAM16,,,,,,,-0.04037129337911901,,,,
WNT11,,0.08445884071256779,,,0.03872795448991725,-0.023175218983559908,,-0.031088419397585637,0.037319817694321,0.09317600215359521,-0.023871065875558144
LGALS1,0.1378897205735848,0.03753948723379087,0.03791444093674408,-0.007477252985045522,0.0005624287061925686,0.045409536507180354,0.0499794410823682,0.027201372224041218,-0.023387884332001747,0.02477159392206264,0.007907223476443556
BCAN,-0.13691570477054907,-0.033627782910827235,-0.06661886579785713,-0.016475649922390513,-0.07751680053846698,0.0942742156361331,-0.032879116784283076,-0.009007773474306511,0.04247813213164847,0.02960041708105065,0.0770306395018825
ANOS1,-0.04675588153458874,0.01777413601430491,-0.03969265176700102,-0.06688338806857735,-0.009385832791700752,-0.031419522026783504,-0.03894656739967054,-0.03812701327529423,0.05417411950440421,0.075023480326438,-0.029333357122721636
EDA,0.07355838753492167,0.007847218984125378,-0.020965100913331022,-0.024771305789827027,-0.02909048664238585,-0.0243918827241873,-0.04552373861930958,-0.02656878501678209,-0.03658862882256539,0.06289491105790608,0.11961998306637
FGF22,-0.029304990651640283,-0.021096510927977888,-0.013990001333714117,-0.0034621543239490285,0.05038142813357067,,,-0.028861638955318056,-0.027356101563005553,0.07419289128579655,0.04213079320582849
SHANK1,,-0.02026476276159151,-0.011338932899008865,-0.011440815387728209,0.016704296377007113,,,-0.03392839530720386,-0.0031382080763250916,0.022369902403411513,0.02214050743793956
NPVF,,,,,,,,-0.021424173712960008,,,
RAET1G,,,,,,,,,,-0.03922660052716529,0.0004421698956512148
TGFB1,0.013096706006736333,0.03265468193807767,-0.02112543010174393,,-0.013080305058603732,-0.0019953448023321235,0.0734036054635276,0.007480336638380806,-0.007272618415673297,0.09821520205373298,0.0370023707343504
MSTN,-0.05023862903610781,0.004212551907676814,-0.0248603170839677,0.08155934770294397,-0.016592296154899707,,-0.011889397933047968,0.010952890451939616,0.02800446238196115,0.0458985056121916,0.03656983995700588
WNT4,-0.03860533884113639,-0.01365435276758045,-0.013283232411698247,0.02808612435891444,0.08327246399922192,,,-0.021590955696916634,0.0326523723947747,0.04026912198120526,0.09500495059026157
TNFSF4,-0.03326495097384046,0.13985592239698905,-0.016638034582367983,-0.013966635884749237,-0.04013835817699808,-0.00545421119980955,-0.058776364309534535,-0.011036293343896282,-0.024446583156858742,0.015067828559806389,0.024100641546555075
NTN1,-0.06529018576163971,0.02300562430569575,0.0009655371310640303,-0.05482455340712433,-0.0322888019506897,-0.04527382891853801,-0.011385052947800157,-0.006244576766059966,-0.017450167830130668,0.03170578301535007,0.0852706079356925
CXCL12,-0.0850054041503233,0.10881286610311697,0.01701533113937114,0.045928117964395616,0.02592146495878739,-0.09093213748403399,0.004541630712861153,0.004890035803221231,0.050074485009967654,0.06680792582012056,0.0268559157385761
GNRH1,-0.04490969491878203,0.013686867116320754,-0.01833068044426084,-0.011638499506862134,-0.05603350632259478,-0.025262921063066084,-0.003365626717409452,-0.025598480805915612,-0.02570666458281392,0.06214012923074644,-0.01224113226814352
FGF8,,,,0.1233596177514123,,,,-0.032312655374746,0.013965322017731081,,
RIMS1,-0.04931797941502844,-0.0439168613355901,0.010903058733315714,0.011265380779939929,0.04312241123113918,,,0.09683688493146955,-0.03255795797226095,0.015910945579554265,-0.01651290899013165
FGF14,-0.059654134806840495,-0.0045194649509858196,-0.029286371974298255,-0.03658577190960028,0.003590842393654888,,-0.007550405157724937,0.024338817085607634,-0.006670095480518924,0.005228280926486795,-0.017599121329663143
IGF1,-0.06480501990722914,-0.008668947400088285,-0.03132249535575331,-0.028533730553554293,0.06363934464237427,-0.03807294381063659,0.09052968342363897,0.08608756150855541,0.03448657397072956,0.07282587913209528,-0.050193829092679304
TNFSF10,-0.05497421636111566,-0.028644283849237416,-0.00899872992060708,0.015813665899944287,-0.01702856499889707,-0.010669066486383612,-0.0641374211978299,0.03935790321350715,-0.0012660066435404875,0.07920893353364065,0.057420028132261165
GDF5,0.03324315286595791,0.012210394408183039,,-0.013463311766362894,-0.0194634485131743,-0.018237832267078743,,0.019222765780091036,-0.03187341390897855,0.06461467613166627,-0.0436060848781565
CHAD,,,,0.01072787564101119,,,,0.002626759342032833,-0.02539672191978696,,
RGMA,-0.10064545445094296,-0.056030931943019086,0.022261417359932065,-0.006245060422981471,-0.09224174108252285,0.05850942000323311,0.09892923004281168,-0.0017415462122459776,0.0008143224174148883,0.03118630003863369,0.025493540434789963
WNT16,0.044415552635366444,-0.043625092072491045,0.0836301097987369,-0.015682672558101775,-0.012576575859961523,0.03072548667138,,,-0.01624813108255255,0.05641634156470645,-0.003610346858682719
CX3CL1,0.03288755911947573,0.050662681924408495,-0.05606712585197875,0.0417742082587648,0.04025251339552186,-0.0023456738108672878,-0.010248024825648449,0.0440785307858519,0.02573476629338795,0.03894246172391711,-0.0041269802899150465
FGF1,-0.09200223370161063,0.005154279583269116,0.05542920544665787,0.01959007445830839,0.018799846899142846,-0.03446928280901266,0.08631386702459493,-0.05479998114721779,-0.012886911361856398,0.03288409843722915,-0.0686582318700807
ALOX5AP,0.07573010645036231,0.020059126384256137,-0.015526120200922155,-0.052893761853309705,-0.08358098334285935,0.02356346447625511,0.0755595432382811,0.03634632054335306,-0.009233733289118654,-0.03371141064134395,0.024758531640685314
IL1RN,0.13415414115006943,-0.011804680175271495,-0.022220729713787364,-0.015976239609694704,-0.022651674984747492,0.005667659479498539,-0.022040856093950293,0.07092215486643356,0.016207601028456677,0.02652304739253485,0.004871804608183177
PCSK9,,,,,,-0.032052370366863134,,0.004244833903355438,-0.015771349410223966,,
NPW,-0.02914535899025238,,,-0.016548986734920248,,-0.023992585618363607,-0.03084689054586237,-0.03945430702699818,-0.06375612302080935,-0.029725125284550492,-0.027465328584287678
CXCL9,-0.038959823602240845,-0.034349426313421715,-0.016340877196602634,,7.666761897049232e-05,-0.030945333453963955,,,,0.0629382665781463,-0.025970780912969678
ANGPTL4,0.09406540489143236,0.04279581765468709,-0.040177656822703606,-0.02041001899844019,-0.042406683736275035,-0.02320005526002067,-0.05767299176459637,0.047902554067015456,-0.009614907707031304,-0.020991617311369188,0.06090906022639373
CCL11,,,,,,-0.024192979739118416,,,,,
UCN2,,,,,-0.024003226460266435,0.023199242000795678,-0.009543745081907511,0.06382902916494335,-0.017821546386866977,,
OBP2A,,,,,,0.06325760656837345,0.07544213741928166,,,0.05313386396260245,
COL4A3,0.029326868119388727,-0.014572692101574575,-0.02513435547471018,,,,,,-0.02492545408323258,0.14715152966202216,0.05230263468405871
NRG3,-0.05430238016965348,-0.022268697682108173,-0.028886764980452093,0.0024693653516735937,0.06377720615902997,,,-0.028299074925195518,0.0037127900978807743,0.07532011776785404,-0.04081471668524032
IL23A,0.010211376289261286,0.0419835321190876,-0.013758153658111035,,0.02190158363169514,,-0.04082029042738814,0.004831074256013389,,-0.016292616386908966,0.07158601382426263
COLQ,0.006079335014719487,-0.020661403077843424,0.04178609298566544,-0.033505126940073474,0.019038355754338845,0.052746350065402986,-0.07281130403315501,-0.028383473948563366,0.038092193190661795,0.04895212992425434,0.10482981789218901
SCGB1A1,,,-0.010466535037713555,,,,,,-0.01824754907556815,,
TNFSF12,0.07086214032299475,0.013322062055964761,0.00916122937271422,0.008756659027098115,0.03799597820868822,0.03659071372172877,0.036717831286253756,-0.027506580554752455,-0.017023844282312437,0.030628907415565954,0.02553171584477328
DKK2,-0.010652705736462221,0.09683542025924986,-0.012282336396225463,-0.022825184995672983,0.11883029786318164,-0.03839452950017904,,-0.02205928025207725,0.06838660518752958,0.11546420895655417,0.033990823286400414
FYN,-0.08795091098013397,-0.029473988694478922,-0.009510119672570922,-0.050654241461407054,-0.036514055485503426,0.02809503070089577,-0.025941333539700462,-0.010518472150003889,0.03482817137577407,0.0314928509245035,-0.0171923227330522
ACE,-0.029038497371219458,0.06171835802350283,-0.024573615142792517,-0.02920957396123352,-0.02123693303313877,-0.025796136517399246,0.046886050800435196,0.014855078545630578,0.11258756909474095,0.07766879774170153,-0.0068507225728577596
IL18,0.02197400184219864,0.044672233617835615,0.041978468886356264,0.007107021100494035,-0.03755920441738512,0.006485683504293032,0.0831330985510444,-0.012156427684252976,-0.028952836989664783,0.05902493419106893,0.06560257467317625
PPBP,,,,,,0.14909977001720362,,-0.0228810299432341,,,-0.024639208366615803
CCL27,0.005254093706794565,-0.014835761666548798,,,0.038803594676806746,,-0.07022827763696148,0.010353446909944974,-0.04296409552194008,0.05127503952077298,-0.010804497777106575
SERPING1,-0.036370729598394234,0.07762384106513122,0.06938065203459061,-0.021397644917205152,-0.011973787089302065,-0.022784332984725163,-0.0771653108141718,-0.004410991918602758,0.06618302246961835,-0.0363283522139283,0.04148807980314546
AZGP1,0.01871995373699777,-0.009609125584906867,-0.01619175871518557,-0.054054258017440404,0.011164904283800101,,-0.06841367024798999,0.012384906699384884,-0.0393389697723448,0.0070365208053017984,0.07412747095150883
INHA,0.04983865576547399,-0.028454870978886923,0.004163431339571824,-0.0033113300505439843,0.02118273385799923,0.014946399443477617,-0.05139587630776931,0.11027991599334191,-0.013429518151448726,-0.0049551349905028715,-0.03968463138833007
SEMA3G,-0.04902807269672953,-0.0028050531096015245,-0.026362207640623154,-0.013632372465371611,-0.00848784208540107,-0.026673720796626225,0.0039003714783695815,,0.23507461342500682,0.05439529847431988,0.07462702385425281
OXT,,,,,,,,,-0.01528042183577044,,
COL6A1,0.016106009004521124,0.09925641491166487,0.016583439437036433,-0.04810766418954955,-0.06205523332327233,0.0605598050924985,0.010290045076447592,0.04441654227145374,0.024828769892429506,0.017527264901200188,0.0940543668776978
FGF17,-0.03549275212069112,-0.02582740267838812,-0.011478193051319247,0.010959209875229074,0.03526388683659164,-0.020545506754590884,,-0.017952217175248964,-0.04214107160371934,-0.020467027048382627,0.015082173942659946
TNFSF8,-0.02683534082674167,,-0.010159883941399214,,-0.02265167517825874,,0.0680096053925749,-0.024827639812250855,-0.016248133227140266,0.006702788347995342,0.04272576524321218
FGF20,,-0.029443117963336242,0.018097113995279204,-0.013966640294019554,0.05555819496226237,,,0.07000868364789262,-0.009766494340594645,-0.05795759179358892,-0.020539151135474082
ICAM3,0.039284372863611826,0.022859201184271535,0.04572749546646831,-0.002135479555412952,0.032416345916848624,0.04616354271758856,-0.017119655812037553,-0.008516886046025358,-0.013349573858164973,0.10222549850185345,0.022645054872879423
LAMA4,-0.025296948668686682,0.13593893560393389,-0.03940249793183812,-0.021189154333166413,-0.046683345493269225,-0.029210446221280148,0.018915015351521697,-0.013603661041585155,0.02646579189955093,0.05553377130216567,0.03386517957860495
INHBE,-0.042208691609127116,,,,,0.10851688671806405,,,,,
DLL4,-0.028195213265017248,0.06495367137705223,-0.024925227088506342,-0.05079604648662319,-0.038037104694149955,-0.029776183621182988,0.054325952893728796,0.01423024159325742,0.07021387364705427,0.09234507826788754,-0.011423109097805317
SEMA3A,-0.030278344598339,0.039209583641437326,-0.019127487245809323,0.06556133107858464,0.09810779231851502,0.0056917605212766,-0.013716788521035918,0.011246303344975912,0.013090025492054437,-0.012628239546711178,0.009613059425727252
RLN2,,,-0.01091104142712697,-0.016407524000869506,-0.02909048289209835,,-0.0455236851428517,0.18484269194853187,-0.01782154442166551,-0.015206617454079824,-0.024129574756345935
C5,-0.0021331485882183925,-0.03157457502277118,0.012413722703313554,-0.01070847996958626,-0.09887902560099421,-0.019765438216974938,0.023474463595057716,-0.02547345816460175,-0.07022986129829364,0.07203299842295256,0.09427756011794267
COMP,,,,,,-0.028102495316160565,,,,-0.011927035715509625,
EDN2,-0.03629326321911948,-0.016762059201794556,,,-0.030959233481914362,-0.01885531051017312,,,,,
C1QA,0.05116255981963735,0.06051630216585242,4.746581907926912e-05,-0.04443936232448556,-0.057451114738044026,-0.012895282192303686,0.12329427735472626,0.024037598044050708,0.048582890082211554,-0.0039039381472489973,0.02384101547588035
UTS2B,0.03659546731011969,-0.0179372928800609,-0.012411583072865053,-0.012213181639808498,,,,,,0.04833773549009344,
COL9A3,-0.0597838324387654,-0.005742224485006666,0.008402830416043908,-0.04589450756153655,-0.08113282376266966,-0.028493849484329942,0.01013403195777113,0.002112096685218979,-0.040642070157563825,0.07897428319354198,0.06338143619778917
DLK1,,,,-0.04511070867797225,,-0.002630355945162144,-0.13049677320754227,,,,-0.07952726904220252
HGF,0.004582627404307549,0.026963362503617923,-0.015493808771426254,0.016323947982659206,0.0014017040861601887,-0.022838040166126793,0.10202996216891672,-0.0005549664672402585,-0.02681861921312986,-0.040947973390741466,-0.02976243947984965
GIP,,,,,,-0.02497993815916486,,,,,
P4HB,0.12777502266449808,0.016683116862121993,-0.018199263455734034,-0.03215085720551391,-0.07468975743880989,0.030057470092366534,-0.04145108994117614,-0.013242728280544281,-0.006503641618135854,0.03966782770217197,0.052785573363006995
ADCYAP1,,0.03322811155528923,-0.015418661376576416,0.10508362901058402,0.10046055406162457,,,0.02674635436183437,-0.06593836558387878,0.00874261758747186,-0.029034009437207273
GREM1,-0.028858083349543918,0.0202887758923986,-0.02987748753254934,-0.002913745069272278,-0.04440576483827054,-0.013662076770264268,0.10897429835876592,-0.006877662291415116,0.0032180509149430953,0.008851666533400051,0.12301995168339325
EGF,-0.022215693512772403,0.10595125224683015,-0.030905784070864355,-0.01954561707310249,-0.04400052284964122,-0.024589306195546737,0.025646950704694367,0.06512904955630844,-0.02243810991600681,0.049490831060785105,0.02943582442392076
VEGFB,0.13547673853686149,-0.01891162735436717,0.06623200212453147,0.004962619137828108,-0.05158669647899603,0.04144312326939357,-0.08785087297428386,-0.03184881108895205,-0.03218700245609864,-0.014704351791765302,-0.01513185596758556
FARP2,-0.07137555394460647,0.011551168900466724,-0.035058026459878114,0.021237682923204167,0.010872254798924215,-0.04631167487353488,-0.09666855876063218,0.02969518345511914,0.008568712521157084,0.04013925568062981,0.0232322220873295
BMP3,,,,0.05943002871621417,,,,,,,
IHH,,,,,,,,-0.002505154034693016,-0.0176049087868628,,
LAMA2,0.04674607976439952,0.043276398095143435,-0.003912875241616692,-0.01894228479896702,-0.04227778102511846,0.006340793654040248,0.0152788774539244,0.05533020543404334,0.055238503025099854,0.07725761102829591,0.006501685067862279
SERPINC1,,,,,,,,,0.003804247201148448,,
NRG1,-0.049938253080224704,0.07194451380001386,-0.02645760286589134,0.06356073078595727,-0.04989124514599875,-0.013508345689350203,0.08409911841148988,-0.011852348213400367,0.0009808105956651682,-0.030268891559377398,0.05962892629506205
SPINK1,0.11397875432612288,-0.04230945693226464,,,,0.00455636276894247,,-0.007649504151371101,-0.0213705651160073,0.014739142692765297,0.031445999786589934
EFEMP2,-0.050276301469161504,0.04565028038368888,0.05791721433114245,-0.00692157435150123,-0.042342815180503084,0.026931194741158505,0.05875509380309727,0.04295090104404563,0.008735156570674122,0.0448808049906556,0.021264483382345073
SELPLG,0.005053694738482706,0.045454921185439756,-0.03222364589974703,-0.01564606952562704,-0.007294700348375473,-0.024599249868891372,0.017326530545723345,0.02224671587581911,-0.004615820032168534,0.10522191087370161,0.02993796032910837
GDF6,-0.016065234161991564,-0.028454868201333715,,-0.024372345114666013,-0.02909048603009392,,,0.08869225094682182,0.019385865496769867,,
HLA-E,-0.03789758353826452,0.03300283708149745,0.011782841522023291,-0.0546529619570616,-0.08434203253020735,0.024574221535063494,-0.007833054498532842,0.012861128205394732,0.07380877485830814,0.06059639652678981,0.018886020353525417
PTN,-0.1223682102879742,0.02672081610839396,-0.07892891546035606,-0.041828551904106434,-0.04683892627331654,-0.04379694294212794,-0.03025196895029653,0.11320996945213468,-0.039453987131436656,-0.0011333280965327417,0.058627345621003156
CD274,0.007164727974730151,-0.022741996261944078,-0.006379657936495992,0.0024574134099650128,-0.06290573851203694,0.037421246808608886,-0.10841961124788459,0.03880389770432188,-0.027550782452347284,-0.01661037567334334,-0.001780228752261352
FGF10,,,,,,,0.037818955606461584,,,,
CD14,0.0962849989214843,0.0644540130182949,-0.0398770234167924,-0.04558225565807662,-0.01969820453038891,-0.025728256667163094,0.04980011592834061,0.030087689288566703,-0.010351956021745117,-0.01654236352538309,0.07328849631125996
SFTPD,0.08267424875456544,-0.027046229839821197,-0.017313661301647184,-0.013650459294953994,,,-0.041265447614428005,0.016975751945975823,-0.01984991614626125,0.05639885904675758,0.0011267502379191346
SLIT1,-0.09516048562728203,0.005654351546467139,-0.04506225790963937,0.006478111415299689,0.00814738507978926,-0.022330525333426263,-0.08656913405106825,0.001514834428483023,-0.0668747515390983,0.018119959400775817,0.025044803228147065
LPA,,,,-0.012213184701701808,,,,,,,
CNTF,,,,,0.021628530905840593,,,,-0.017821546386866977,,
BST1,-0.057603846027575005,0.06028053631600168,-0.033467555161744024,-0.019666590029088635,-0.06952585919814833,-0.022081423343942173,-0.012097550541715145,0.018018999606695275,0.035104507539888585,0.04410926869708182,0.053229563411473585
AGTRAP,0.06999974424393288,0.06310897702876908,0.008678497248885855,-0.036173806394826674,-0.005033862306573526,-0.0025354672223382286,0.03480664904802969,0.007887755991833846,0.02101196979256061,0.04177035803933612,0.04060065233730872
LAMC1,-0.016039961213058725,0.07384241737209717,0.0008505065963940034,-0.047422275932511075,-0.014415432859688649,-0.022186661989981104,0.011847957469943694,0.062158142619000774,0.04378125002068724,0.050386890834394876,0.02683926842349872
COL6A3,-0.04301035317103638,0.11402078109985954,-0.0159369486083514,-0.005149230012740167,0.07968967201931716,-0.0159146729694113,0.10019738570838742,0.022464974185220674,0.030252432770506335,0.06303144149973904,0.08584250838266737
FN1,0.08379077076112376,0.09477774507644039,-0.033692913600594294,-0.03362045163915022,-0.026744115499534298,0.06569619905994031,0.07356771814255507,-0.007908449831259767,0.09186920977623023,0.030184135203957622,0.024109667402143133
MIF,0.16391679083978108,-0.03785732363687472,-0.009164673281164376,-0.0038913125525316785,0.04768632640299006,0.05640938163232051,-0.005789630676281596,0.06411522466078372,0.011605096978786372,-0.024386036134893253,0.01896487892898996
JAG1,0.04335731550657356,0.08336217084613391,-0.05336062247294458,-0.01878348735762646,-0.04368229073978505,-0.06784906892969116,-0.09888565287923572,-0.0017290121166897556,0.044632144114890665,-0.00022860167951093265,0.014285854370529207
NID2,0.011145296020902432,0.08185485817051755,-0.0021037447469579892,-0.05260067887435539,-0.03993581596840196,-0.007078889296087199,0.12695678701941443,-0.004558676797178291,0.0695638761083389,0.09655311463304503,0.06331821620525664
EFNB1,-0.05708457552473914,-0.004307683303217512,0.0019088683405559912,-0.06639073442542161,-0.022919448455510645,-0.012912735915018323,-0.046856208678562,0.08402483493399387,-0.013937970949456837,0.04057158323887091,0.08227724168064042
COL4A2,-0.056627502129511384,0.06336691963524474,-0.0035706600060069387,-0.09382542450271461,-0.066233289911026,-0.043197868390312505,0.07951429628658598,-0.04292392232199501,0.09416530858930866,0.04642172395128407,0.036212623110112654
SPP1,0.12666799012598468,-0.041120493073335374,0.018037607408382707,-0.03947892350120816,-0.0691404566665732,-0.048848202287556305,0.017878136223576487,0.071018502689085,-0.0448608526053827,-0.1269960469081838,0.012515217898857988
PODXL2,0.06886836793814476,0.020431795795753913,-0.03249338956857111,-0.02642748612861263,0.08588461804615745,-0.017008059278165146,-0.07507098009163428,-0.0063907532839233136,0.039797039337080425,0.006912246451287912,0.0535401539737469
FGF9,-0.025934908276915778,-0.0312856802877767,-0.022716934609763182,-0.019827485078418635,0.047245349460570005,,,0.01971182917230215,0.03192449579451462,0.010843165464074362,-0.018276814187437047
ITIH2,-0.026835369396534487,-0.028329288612429563,,-0.019423978238641764,-0.02963543905740979,,,0.05582639119679202,0.06632382700010224,0.07007089563758273,0.14983891356960252
ADAM10,0.04870296925968535,0.043348422057301106,-0.02964217282212406,-0.011063089669885518,-0.05806707330121273,-0.012933848318224299,-0.02532055130767288,-0.004379010025708733,0.023370932915813766,-0.008053839772943048,-0.006841702317687428
CFH,-0.00664817249231975,0.08126878518550354,0.02830501176246294,0.015431990637979766,-0.031381884145552826,0.0236099908418461,0.022991674202090605,-0.05674868704793232,0.10215576159648451,0.07749751042343558,0.02610139334737765
COL4A5,-0.05509115048584592,0.00014691222958890121,0.02083295108180306,-0.014230491166341903,-0.08001878242849143,0.014707739782788191,-0.00869219829743878,0.030551892890212335,-0.02065333261679602,0.03371717098177421,0.024064532807803313
LTBP3,0.01716506770962912,-0.05711793825546726,-0.029231230729422103,-0.05624050914605972,-0.031373613262230586,-0.048187409241127084,0.06668771751237851,-0.01263147117924127,-0.028048271389211905,-0.07279881783029876,0.03958766574916863
GNB3,0.043621906625055246,-0.036783455602341045,-0.024714726311330454,0.014244462014455627,-0.03941657921529719,0.042816954496514174,-0.04275496882882154,-0.037425549155341305,-0.005813479641184584,-0.022195293179689258,-0.013245655290219992
COL6A2,0.02226752375316821,0.03023172679802253,7.163663823692942e-05,-0.04244401460144895,-0.05023099156274985,0.07293898301514797,-0.00351002661777545,0.014970491712058965,0.025364539201965183,0.03962665398457292,0.07471113914644448
GDF9,0.0949836433551088,-0.060235653567000995,0.021581425696229756,0.03752586791971052,-0.019135999367937258,0.004335742097296086,0.03141234417706813,-0.010478783325429713,0.0006134135867578511,-0.010151680254520035,-0.012182523383835625
NCAM1,-0.05344198689721202,-0.08496901747418809,0.008367111472808782,-0.007912864675222788,0.018884903562748353,-0.004716960791198013,-0.046771654943155924,0.014974413570698378,-0.020457337927279544,-0.0403363012712747,-0.04655059104204822
APOC2,-0.058618488583629044,-0.041797566657152736,0.05720276609015261,0.03222041691207989,0.008453458108003955,0.012685673817106629,0.054053785742100326,0.044234448139797544,-0.018014156242136224,0.05485619776017601,0.014929904982744402
BST2,0.008678326536322722,0.014401011936142813,-0.008437927793428125,0.01425248923649215,-0.06310028897511741,0.020945050870381402,0.021027013048988484,0.05336387688781831,0.010393068054391169,0.05668774355594848,0.06296995682282697
COL5A1,0.03615688256989601,0.08426173822504009,0.031099161224586225,-0.053201507991285986,-0.03450855733219691,0.012863530599513211,0.11198686156405684,0.0067673323396456216,0.018568277918908038,0.043813246090358776,0.06015891866102665
CALM3,0.003166817917531186,0.024139080793746465,0.012910871072116642,0.023122780065981247,0.0927138971764698,0.011689991018700678,0.0029754380773782856,-0.024052099757340694,-0.030594285311450222,0.008750605406898702,-0.06903984472125095
THBS2,-0.0702831789592477,0.04061224458256949,-0.01891517036336919,0.006038301877612413,-0.07625430937648729,0.061712959028527095,0.0932408956437824,-0.03861719654708425,0.02660737335967546,0.023502019644698724,0.10935349603088226
SERPINE2,-0.10343588796846494,-0.04351992715490987,-0.04176681934911643,-0.008561531596065718,0.06936514265598835,-0.0015054190759898765,0.01575734660878872,0.07486879986041269,-0.009939493806673846,0.012014049919639924,0.046863548062206856
EFNB2,0.025756844106354586,0.04242299891139639,-0.018890626225768568,0.018998249695916115,0.0662924899345263,0.05906335792510481,-0.06672062306009695,-0.03179577929607419,0.034869766369121605,0.022866263593484162,0.015218499468565166
PROK1,,-0.014444441015024711,-0.013283233247302512,-0.017643343092656777,,,,-0.017168256436218464,-0.016711968260807616,,-0.027517908130907907
MMP9,-0.0011125857566171512,0.10000894771261286,-0.010314300999869012,-0.010239428652840296,-0.018222093654931104,-0.013149434436684993,0.021285857296947003,-0.05225883423249783,0.03464684057735981,0.018933500524443255,0.03341490517636747
DMP1,,0.03234321054556646,,,,,,,,,0.08625692431685826
NPPA,-0.04424765207049058,-0.03779179908002116,-0.002848876397987449,-0.06911227604700994,0.04763943911740641,,-0.033546176917284225,0.016307086970055038,0.016962370516375447,0.010506405702349566,-0.030789567695144574
APOB,,,-0.010466536084210868,,-0.023336741487794636,,,,,0.04625002912799811,-0.027517907698848192
C4B,-0.03897879499828749,,-0.01201993633702504,,,-0.01983770960312682,0.0885830405705523,,0.01581505620457933,0.04961141955812826,
NTNG2,-0.082165627258405,-0.0034737941148318416,0.06000697434176408,0.03122694601596451,-0.038875310008459674,0.01898164789132895,0.09077284647647896,0.030080279070906973,-0.02770436772103922,0.03693602895165553,0.09319013011628886
