,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ALOX5AP,-0.0430751251383506,0.06921441851158597,0.029026262857943113,-0.003971762595475474,0.03868582716370316,0.06686614159736591,0.15179349449429405,-0.02880536948664875,-0.009708530978614969,0.049889999762167236,-0.013528780413680573,0.015585047491756255,0.04036682671363891,0.17275498847269802,-0.015272810120782214,-0.05072656834336739,0.03426457271961891,-0.015228076612450524,-0.010043146535161106
IL1RN,-0.013247618554384177,0.02779906174308163,0.019753911706795815,-0.03820448830677151,0.002918142437529357,0.07886381542878061,0.022999898176291264,-0.0020109521727715335,,-0.0358020653272548,0.006408701440696464,0.04222462370689743,,0.03702020061307076,0.04327058364960406,,0.033674228542245825,0.07087670685652936,-0.0393053179418256
PCSK9,,,,,,,,,,,0.10433075593226684,,,,-0.01913755806423612,,-0.013623714650362188,,
NPW,-0.04912362304591286,,,-0.009646448320291679,-0.0018836493460937774,-0.019085321753822406,,-0.01819708485648495,,,0.06005986668536347,0.04343179440047844,-0.04715767104674539,0.006663450339885817,-0.07193485037710531,-0.021409331592022462,-0.01724460869870853,0.10878537695606298,0.08701150589320741
CXCL9,0.011200488431140992,0.03557720401260771,-0.01708977603821261,,-0.04991109247945526,-0.033485451708096206,0.12821197568958656,0.0204176750297513,-0.013414373474419726,0.0116800371786588,-0.030205780370552167,,0.029876226316634395,,,-0.025113520902588452,,0.09250185784875256,-0.032433695426193995
ANGPTL4,-0.04922257221994515,0.05158919025848239,0.0727243689915951,0.09365861722314162,0.06843329684617973,0.06590615881000078,0.046235105418662596,0.013304076692589982,0.04546267991616182,0.01177262046143204,-0.024922634341905607,0.16216346224107728,0.017456820585666815,0.11705108669126553,-0.0625873138128411,0.05162490253051554,0.007987175581625393,0.030132079610439115,0.0018943348271057525
CCL11,,,,,,,,,,,-0.02361479909712917,,,,,,,,
UCN2,,,,-0.04414287628279759,0.08475467615511462,,0.02923287204506353,-0.004945170699600945,,,0.06354657502239947,,,0.05946622211206437,0.04651204171920137,,0.031980986235234814,,
OBP2A,,,,,,,,,,,-0.018889882517665893,,-0.04431206647685515,0.025536701498518773,,,,0.08646457872342378,
COL4A3,0.019137894705761486,-0.03651859374761891,0.021722652382726998,0.0052737227501323414,0.010920816568011386,-0.013674839145954657,,-0.027787043815300897,-0.019298532408415257,,,0.07882137318125931,,,-0.015143940169883723,0.04597983842037369,-0.004258940705890507,0.025613552829492355,-0.00865335324807548
NRG3,-0.01256672198904251,0.006304215276182915,-0.03775963131684758,0.008398754138899556,0.0019207754201746876,0.023573133915619108,-0.0772916442736397,-0.04028497168674275,0.028527996137657566,-0.022440362577104727,,-0.06285483406483623,-0.058198584430015604,,0.07976416965770847,-0.039863617941325216,0.004903372983233185,0.02834385042621763,-0.012214989534279134
IL23A,0.004423995130146853,-0.018121765164708648,-0.02406478617048846,0.07105702150155065,0.029760976762067758,0.020673518396455235,0.06690317928066761,,,,,0.049863780153786334,-0.04077612497701547,0.0926194495022445,-0.02457813464694128,,,0.05945783418697938,0.06446041253033119
COLQ,0.15317428352402343,0.0027278665974575537,0.05185278550909735,0.013869278071492543,-0.012217601551720294,0.02457951876991898,0.0464054391947279,0.005513638930698913,-0.011045858006423968,-0.02584764479450077,-0.04626281077176221,0.005561070287842615,0.009483921015925078,0.006477808142393068,0.05388939972197377,-0.03798884201708138,-0.017946424468731112,0.07356806705496717,-0.03934497552756942
SCGB1A1,,,-0.01830732043612631,,,,,,,,,,,,0.11349361482287831,,-0.015762722339590245,,
TNFSF12,-0.0043068483273354784,0.03212545576851678,-0.0067957850560012795,0.041053267296886235,-0.022559585109996772,-0.003918571916468024,0.13152369232290653,0.012258704924956072,0.0044182757916048955,-0.030873293023952576,-0.00043101383606445405,0.05726742760377107,0.0006619874059912848,0.05584317359723034,-0.01114631446645578,0.01993647306063401,-0.030992120365546667,-0.007291194256483335,0.018726873678139713
DKK2,-0.011211605676332599,-0.031185518871458415,-0.02148339133244969,,0.04956555600676164,0.008221870089476266,-0.05666178930789543,-0.02373460651629597,-0.009230516334444898,0.08483352301715212,-0.037476950353060014,,,,,,-0.018143586113229363,0.04912782039974788,0.11159119225142938
FYN,-0.022020518072904942,-0.07960536313867472,0.005827861035505876,-0.026626241491295288,-0.04600368526707939,0.007380340344199624,0.11486926568150851,0.018965644997570957,0.0025898816210873357,-0.0033548918759125743,0.0011464011104908346,0.004959971801316352,-0.050979701213435244,0.04313591146274243,0.04307813780572501,0.01892754895981001,0.010806988629444049,0.06139371273699589,-0.04816157746954221
ACE,0.013849416132168633,-0.07678154577691033,0.003234084564207422,-0.007541752394779189,0.027549573161453626,-0.04386144424727189,0.0843816770512383,-0.032944130842139256,-0.01399716222229851,-0.002272637528965715,0.0022216156503329075,-0.03028322934507884,0.04675891493540213,-0.05616111479806499,0.045684143613578275,0.04789211773686806,-0.013355908891008563,0.04409742458562952,0.009504224563333502
IL18,0.004483468366908474,-0.020136313591783743,0.02910760988429316,0.06599929547461883,-0.02361935631169794,-0.013960492799094648,0.1552131551127283,-0.03791106944343431,0.04074045424923457,0.04484585541516877,-0.0007226280713612237,-0.027414795374084616,0.050267137764466646,0.03398688512962304,0.07340853712657926,0.009119442314738739,-0.021676680304989492,0.054341933120668824,0.005016938361731345
PPBP,,,,,,0.12852991206883344,,,,,-0.0176533567320339,,,,-0.022654515939514883,-0.024648827836692633,,,-0.005373694367275356
CCL27,0.024732868654311495,-0.019746696806378767,,0.1358918326479546,0.017187919133411545,0.026130950953289617,-0.022492954000370508,0.004588252237933399,-0.009508759873082117,-0.022185120566742347,,-0.03319071829241992,0.0313836350226707,0.008180378863174532,0.0018778659583324482,-0.026463753678990492,0.056465517536199876,0.09279367020256543,0.07550431657991907
SERPING1,0.028668544441334074,0.021333788440751095,-0.041941264139725244,0.12040007885742059,0.026568594962314448,0.14220685368786698,0.1737188707534466,-0.04112061580710417,0.050250288027624594,0.047509930072036216,-0.0005035100353278874,-0.029923767692266057,0.05477773571165139,0.0943062560122807,-0.08947943120107593,0.08049705347736617,0.04012822484301006,0.009741324262310638,0.0018385445155849924
AZGP1,-0.02674881603856912,0.03712868715325411,0.014530913584940656,-0.008180552092347545,0.0679827188285464,-0.05627126023174005,0.07608461792643127,-0.0006851882824880755,-0.018347213408139617,0.025478351217944607,,0.04449314909321912,0.037829409656329346,0.029424943482265497,0.0005926057748483832,0.017937368970055732,0.03214928967361834,0.06349071953429615,0.006958229750018648
INHA,0.004545253437166235,-0.037874004888581975,-0.02805391408218832,0.09531735864668021,0.01303485349851569,0.036086256818135015,0.07219779130713684,0.03595291861900244,-0.014650104345431365,-0.03065863018194275,0.01866377559187825,0.051419187019661354,,0.05332747832868733,0.056091773804113065,-0.021409331465124283,-0.0016518590729583309,-0.014296389934606865,0.061959851094757414
SEMA3G,-0.00032147731154363076,-0.0010711610784380492,0.11251194142556893,,0.00428487158638835,-0.03796004911333953,-0.0413265865617007,-0.05039766480735409,-0.01789351517835851,0.10697961076800057,-0.011562434251083395,0.04654004891420325,0.011070499827930869,0.05079208923287522,,-0.019751751756535808,-0.022602460502315434,0.006861063518759019,0.08353367118435961
OXT,,,,,,,,,,,,,,,,,-0.013199638243557481,,
COL6A1,-0.04060525026402563,0.03316012413043494,0.00674733474207229,0.14758865952344427,0.04904772747291813,0.06655823392449492,0.15212537364286635,0.07065626140886144,-0.012772633126796586,0.02511018157451097,0.030627195659439218,0.10880135656280485,0.087988592365002,0.04635540745948199,-0.05223708113218878,0.06475906273022612,0.020528189033834167,-0.00046868363708902277,0.05164537474688085
FGF17,0.048855077065334256,0.024102541359970323,-0.020076840851442315,-0.009744158321839499,-0.005628756509255909,0.0378334872787066,-0.030548401746905433,0.004941157343508314,-0.0185704558251551,0.033440409936756565,0.07874269340343851,-0.034007877966769476,,,-0.04910625185240879,,0.00602806535753193,-0.034868371698799555,-0.026880024095842486
TNFSF8,0.04879854016604888,,-0.01777094809684807,,-0.021978352619322565,-0.004647717448667044,-0.017329330012662396,-0.02601829927880242,,,,,0.024551206350802292,0.09781649222957678,-0.020963655313989086,-0.019169704540630186,-0.014035573300032798,0.0164137685533956,-0.012401362560543692
FGF20,,-0.0302771237365127,0.015301200480523412,,0.01170723179706476,0.049289347015269276,-0.00558902219372271,-0.005072566396599723,-0.019082607745628716,-0.03244388806208028,,-0.03127416872900956,-0.03518621097356006,,-0.032717365372176406,-0.004316366332134384,-0.014503889392317483,-0.004323247057206182,0.14176140899113107
ICAM3,0.005649071203608665,-0.00790906931704007,-0.040080673598324464,0.06468868565037994,-0.002049726048171087,-0.022203667325101043,0.030012260235365715,0.003483767352522892,-0.02674868456777629,0.01952251045281116,-0.038920220662286543,0.07836469675105255,0.02445076724955094,0.1120471287825987,-0.021781926560561205,0.07613713520710638,-0.03872791432100833,0.13712465014128453,0.017185226879101467
LAMA4,0.023857014954684792,-0.04535574797595587,0.008574558798032652,0.031889074215952516,-0.019960331120396555,0.029200914216049725,0.16380676825607196,0.0013270132852197954,0.0036046438048174608,0.0603338324130496,0.07052323122328051,-0.01590786466145499,0.0645659483612676,-0.11569576115074502,0.01375877384454472,0.040005083862031686,-0.012442939854708672,0.046862718667129974,0.03737552297861628
INHBE,-0.01843790167413124,,,,,,,,,,-0.023222083114314628,,,,,,,,
DLL4,-0.0402435581278668,-0.0690686076225007,0.002772649605539373,0.025216338334872673,0.0267070702948575,-0.0514968518399035,0.09597708134088431,-0.018651618494907585,-0.013314957690962744,0.06338284802083041,0.029104893812384302,-0.006694734095060066,0.053229119688556224,-0.09577218090239842,-0.029056153235791946,0.04662240408041531,0.014262611270233502,0.05975216664439627,0.08377922486023627
SEMA3A,0.04180909164351972,-0.008360962628068395,0.027144212635662298,0.09435707921051799,-0.0013524029708110244,-0.007881240179634291,0.045660902193648004,-0.022304775544666547,0.025425136708809106,0.00466763271527907,0.00856856494928145,-0.021444200484017,0.06677910476543931,-0.08583664877185103,0.008776967412336452,0.002557111107429785,0.01627051615629298,0.002341606267751433,0.011239540577146202
RLN2,,,-0.01908481947258629,-0.028605498955432858,-0.022180393912369076,0.041817856404592055,-0.038558726840536274,-0.016204918112511475,0.017321999311576648,0.06510287709634803,,-0.02463909309197302,,0.10057251834953827,,-0.03191884090718314,-0.015394728092963926,0.005338557205919479,-0.025361808983897914
C5,0.0022434340614206076,0.0037962692881679506,-0.03309149772943842,0.04659812546683527,-0.01277821845706791,0.0063760009852537715,0.10741618767838701,-0.005704137015129201,0.06979986241852126,-0.03739445332723722,-0.03702011057407533,-0.00396535293344355,0.08548299121475832,-0.06541945539570992,-0.038602770098666216,0.004264107687155021,0.03029276862629216,0.12656987749420162,-0.030788396424239216
COMP,,,,,,,,,,,0.05700271547517908,,,,,-0.022956235214379384,,0.022853510284690768,
EDN2,-0.04593229774394036,0.0571760865778268,,,,0.035532226482526026,0.034181140651017045,0.06445950090153918,,,0.1664356448622663,0.13219181585059372,,,,,,,
C1QA,-0.021300059276307324,-0.015408876979042281,0.03290758894370294,-0.04045529631058466,-0.00967300465426391,-0.04004447916673386,0.12424100222859293,-0.04959010641899966,-0.01323381542502942,0.08626506285725048,-0.046910823841044516,0.07712595177255385,0.015188496662750024,0.02028135917864636,0.027269584350472376,0.0006905914940931307,0.012536764132897837,0.006458641397569837,-0.05700186894388529
UTS2B,-0.036522450201113076,0.034169977544441635,0.008475181745212609,,-0.022180393784940158,0.03877476808263877,,-0.022908895570441717,-0.011062427873893253,,,,,,,,,0.056894893114554056,
COL9A3,0.09297619697803652,-0.055068812213103314,-0.05199700615108523,0.022461256786488356,-0.022692776846036752,-0.0033245322474994192,0.11471109776832558,0.05320775248148981,-0.02967351138217524,0.03854440913876297,-0.009129943089294193,0.04307940973511196,0.030839708072271918,-0.017334527717210568,0.02992072563279642,-0.003053749254046531,0.047372374955066646,0.09251801286253701,0.015048960414764
DLK1,,,,,0.011057228701639912,0.03633370021926629,,-0.01706355020352046,,,-0.029252524584160024,,0.0652142441301511,-0.012602152307898682,,,,,-0.0026435861040527307
HGF,0.04773024618922534,0.015664962282723446,-0.02577726635748874,0.01251593262537205,-0.0036956416482603594,0.05335655079573019,0.0015239429758420308,-0.07691475741100384,0.10639151641124399,0.002191566121233862,0.07167457227340632,-0.03752807711951966,0.01161102492344736,-0.09897028697010313,0.03882525257826608,-0.017311303957641997,-0.02035077498457183,0.08768525620577344,0.029380958274057557
GIP,,,,,,,,,,,-0.02438295023798026,,,,,,,,
P4HB,0.10912986813238057,0.05523384473078925,-0.02830448991703954,0.0025048989614089635,0.017068429053408413,0.01912472151058769,0.08618559339628384,0.01613068890038683,-0.019708440379476045,0.0028287879498119996,-0.0035804207378431117,0.04896211565205436,0.10956703527621134,0.05394277960162595,-0.06439452750017242,0.0156389175831637,-0.004850684634865462,0.022320500604199673,0.011782864424440407
ADCYAP1,,-0.032671919548069514,0.04747589511858531,0.03868460169211578,-0.0183307725757746,0.01804426841060736,-0.03800202690672183,0.023740773044623964,-0.018197070016576403,0.018818562360933214,,-0.03630640179708503,0.025252495404509457,,-0.025154352883143872,0.041755202678688014,-0.05121036309008691,0.04707438550875246,-0.01984859964974723
GREM1,0.04403794616516759,0.05496536837330799,0.02295744050611754,,-0.019170813921780487,0.038308387213567045,0.040237674120225844,-0.03312182814887246,-0.010796925450691594,0.007128822956397479,0.0518186936156934,-0.028406916557308762,0.008311858733104367,-0.0650779682858806,-0.029709601091228284,-0.04708988317580839,0.028680315894694126,0.07738901005663393,0.009635592358976122
EGF,0.052647045969259704,-0.02632683088350474,-0.01704313314291465,,-0.002773739388333672,0.00873802649153175,0.08192398822998122,0.049808589289789366,0.03513227443792103,-0.02605197992804942,-0.02400165386848662,0.0226975364031028,0.00448516079392062,-0.019270637197097443,-0.0182720271783767,-0.0026687043667661618,0.018961866603269102,0.029931151886131917,0.02470198762799772
VEGFB,-0.001825293428245797,-0.013922380644284364,0.025876805372120868,0.1015766807783373,-0.05625388605284577,-0.014579349528740598,0.06272604968894312,0.038335447597920964,0.0031569941931407462,0.018650828588296326,0.009429266165583674,0.07598667535258279,0.0006527717804947308,0.02364518148949594,-0.026273164927630203,0.016015634383789355,0.02776685382011447,0.0046780328365084705,0.024106253422110736
FARP2,0.08494775937931076,-0.040339834593657205,0.07513448078004202,-0.02996051057023831,-0.019233737907036228,0.0059513495492153085,0.10922861006944963,0.015295379280013956,0.01578974757612947,-0.05531423983576349,0.023405438377489155,0.05507397163857114,0.04011606351253337,-0.06259054737698296,0.04498132588210083,0.014564868202357126,-0.008494603954418619,0.04340577213957954,-0.023919325499901698
BMP3,,,,,,,,,-0.026304085938326737,-0.019886365714402474,,,,,,,,,
IHH,,,,,,,,,0.017566818528578672,,,,,,0.015202652718122123,,-0.015207592420873692,,
LAMA2,-0.026522648276705765,0.02225117530914166,-0.02485403730718771,0.028943921691718784,0.01295299311918082,0.04000330096252908,0.10020641048658477,0.0787132027849302,0.029452171710878116,-0.02761282210052641,-0.057837935234827935,0.04681196181535196,0.06424009659433697,0.018404186063584762,0.00047520298342538337,-0.02909072762109182,0.023566747837243933,0.04951480305069191,-0.034005883709180874
SERPINC1,,,,,,,,-0.02451044874383171,,,,,,,-0.018272028631956747,,-0.015018262958779517,,
NRG1,-0.03451435143847785,0.0016117277494028912,0.021571726076991513,0.09539104844755228,-0.01628743031166675,-0.02814894815237132,-0.0058151215589319835,-0.04994738067279204,0.013178079885588813,4.2392865201498136e-05,0.05181510174374229,-0.009392826729708046,-0.01489685099713776,0.08662567573866069,-0.017480260907841653,,-0.05120462379826517,0.023912522111667806,-0.010322759012220378
SPINK1,-0.03518446996692509,0.03985508372949687,,0.08246383050758158,0.003057038602238091,-0.01958691882050111,,,,,0.020057309487956934,0.018034916985632844,,,-0.04989462975792029,,0.10374526659302422,0.04343253552703629,-0.0529866046854455
EFEMP2,0.04577866352003294,-0.033517853759474164,0.04578544754092342,0.11174421995539902,-0.02005804986628059,-0.005957882555458192,0.1419069868359022,0.049782972533571564,-0.051909994729742066,0.005127175548039603,-0.04562473416909845,0.028718228562263647,0.0948390775633898,0.03149129209227323,-0.07037089830332138,0.006179001253868989,0.03820650377296725,0.021580812132758594,0.05969151298470548
SELPLG,-0.02382190093760127,-0.012441311177243128,-0.026156809511536122,0.053101594708873635,-0.0087370682203525,-0.003975416054462658,0.08484048163262702,0.023465863242598767,0.03919567888965734,0.026812245508083195,0.017070342373256768,0.01607157615244272,0.036269151137797634,0.12397147899163452,0.006030865442689411,-0.03256141528367217,-0.05447710625496893,0.1088059767027543,0.009009950347963282
GDF6,-0.04282820996045083,-0.001074965098929019,,0.011641351210436085,0.03533524216897536,,0.015589254350648198,,,,,,,,0.027263624160765155,,0.01801498263399567,,
HLA-E,0.02878825142325344,0.00668540124359327,0.012824937966230666,0.017953321933874705,-0.004657620917578718,-0.025856260742146486,0.16315680285336423,-0.019597858710327824,-0.008490360518006671,0.05939223561083453,-0.0065833706145911235,0.06820001353858937,-0.0011269462825206629,-0.06181013667614052,-0.044797063769465496,0.03534450758063121,-0.0013752421543948457,0.04392718250371917,0.011571142836176385
PTN,0.08202227191895195,-0.07068920851058541,-0.004828337063395349,0.05115760124544981,-0.04465141116804363,0.024716136978472,0.18595637652679933,0.04222129817143301,-0.01379718002223126,0.005898808731419787,0.020118853724665743,0.09234009792362172,0.09857777626762235,-0.0632920616228142,0.020994528688754437,0.05019376631482785,0.026704422395625295,0.007600377590067533,0.07138056991575105
CD274,0.1384769407189861,0.021175119234433885,-0.024355886012007683,-0.04926376225088717,0.011674027211857832,0.07972030211381774,0.05311761918399658,0.024454765384431705,-0.01280716201614016,0.09791153789936605,0.012333743764897346,-0.015293001141759714,0.04926934428728003,-0.05228506523214821,-0.0007529489593552382,0.03617353715771891,-0.0182342794847142,-0.013562114763430454,0.06585591394509996
FGF10,,,,,,,,,-0.01206293726821294,,,,,0.1635943419996989,,,,,
CD14,-0.07344444813043287,0.04168358979183906,-0.019231303807054147,-0.07650053227951151,-0.03632111908739222,-0.014444463432482953,0.1550383980111197,0.025245672712428426,0.009537448916863941,0.05561672493435095,0.020542553262052045,0.10678477087701876,-0.01678966722706377,0.008639349930481634,0.037980674718175775,0.0193608905282906,0.00676743204493907,0.0418567512217371,0.009238326651812422
SFTPD,-0.006291056642263633,0.03322138949631874,0.012802069923059848,,,-0.02467402922109768,,0.025937415773912394,-0.019552113488034553,,,-0.04165978583785367,-0.015176788481006839,-0.1074893470715622,0.02965650363292861,0.192766884433568,0.027101749222821856,0.07800720435963857,0.027096535708596048
SLIT1,0.08881267943342624,0.00482836557175586,-0.015597146885943951,0.05217629724752301,-0.018684621754747947,-0.05028879921644905,0.06591930302378027,0.007669701066328968,-0.013871502439133179,-0.02589017817658205,0.03181989352578818,-0.0625949711194246,0.01296997174854801,-0.10345397101616086,0.040024749819194586,-0.008835760303994123,-0.052421754013872834,-0.006503936869338954,0.034542959133421196
CNTF,,,,,-0.01748319013893654,-0.02197102994444347,0.018974180068452914,-0.020893155959863963,-0.010796924517538798,-0.03180398021964492,,0.020916639530151195,,,,-0.0197517595507021,-0.01539472979055766,,
BST1,0.041963405847998334,-0.04508456914976527,0.000805757113028575,0.09766031295135107,-0.029787069343161696,0.019384794502770284,0.09834099889725084,0.032457570854352934,0.021517029534836828,-0.051261319366730874,-0.038526761985674764,-0.01852343225880851,-0.019599896337182166,0.016664850558544483,0.005385199876104183,-0.0011498325364670112,0.04688077866624563,0.03780946505596057,-0.064824737479801
AGTRAP,-0.0379473939572638,0.03391210263963192,0.016147173617420418,0.05655857914181726,0.006453944286496934,0.02334361674891925,0.12608519455607803,-0.0863426697065541,0.0023345800539245707,0.050031086222911296,-0.007243715831144298,0.01923515011847598,0.19092063551340738,0.0116479747018996,-0.029984236279251515,-0.02589688926828567,0.07046736132539337,0.03155816738259898,0.00037177782150349143
LAMC1,0.02902646278352166,-0.026947767993142607,0.0013747433652000558,0.08402561611265373,0.008812719586795848,0.006708903466081261,0.1532917204059387,0.04166543430602261,0.010914872386563442,-0.05493441277358996,0.015584275741991043,0.07480176469910853,0.07030132709133506,-0.050786347627588116,-0.027519712908491346,0.007949460545100309,0.030374084746960107,0.03272153795450734,0.05294004372654214
COL6A3,-0.028761496403114217,0.01432853905089369,-0.004125154004225655,0.10551207577038357,0.07604913178503955,0.03716160970852888,0.017464237526882993,0.022547923685033278,-0.029776054940485144,0.062141651221708054,0.10837196121012957,-0.018734465665915006,0.056313670311721215,0.06315235415393387,-0.048873671269712655,-0.00692314072364876,-0.0234159321777598,0.04012175849069535,0.035107300064030796
FN1,-0.08079784902988801,0.015820136254431388,0.056063770475308125,0.09611853747362654,0.08699652557491813,0.012173557257613212,0.1818316435092337,0.03252122976017089,0.0022283376251963825,0.06086073074060307,0.04700846888230559,0.008466385383200473,0.10752576081605725,-0.08176378568279946,-0.051744445268269226,0.052036244404921536,0.05819216922443858,-0.021244240877745936,0.002810550813694784
MIF,-0.025714739136247347,0.03637386399640376,-0.07480209122533736,0.04639769798884586,0.05267766722391017,0.027525797031085444,0.020218312745663748,-0.019580739785862052,-0.06876865770504775,0.07790028614370267,-0.05302773793834496,0.01677609672883759,0.013956081453167346,0.08949938825086645,-0.012940878295303403,-0.014179640558103725,-0.02454425401824599,0.03628454474528052,-0.0038114770241735292
JAG1,0.05980610601445212,-0.012360497197499863,-0.02386793403680548,0.052401825285532735,0.052594248051158615,0.020312313244053196,0.16472217903597577,0.00887368560766506,0.0314091835582759,-0.008669221385284618,0.07118500763845581,0.08940271871568627,0.028545008565748986,-0.13708020787665146,0.06286919738204128,-0.033056835818294855,-0.000370315768437494,0.017090777313256054,0.004774903075508644
NID2,-0.014463909276588716,-0.06472548634964931,-0.023283529418026767,-0.004641301878376482,0.05992733181957063,-0.03405309018402763,0.16261726503212107,0.01628961767960051,-0.021267590999080467,-0.013951692692817208,0.07024158186485131,-0.02520022329314148,0.07316099432210353,-0.060184583124302214,0.0009815904127810102,0.09971461153427673,0.026715649427643342,0.04179670955334425,0.052969279725377065
EFNB1,0.09719789558676883,-0.0205761647371549,0.01236513087625609,0.06393188365909724,-0.0029563326937740706,-0.0026025493683071205,0.11022768886275092,0.012756455846957953,0.003527160669007759,-0.03899751300033044,0.037038774607846055,0.042814308064007406,0.0036497543051217567,-0.040282278827024565,-0.05840440836561503,0.06190740915559981,-0.0667221171549858,0.09773070890660755,0.046463876373810484
COL4A2,0.00476626135502123,-0.05671269843893103,0.020300548296761697,0.031562490493677514,-0.001965257407210919,0.007115509553712828,0.17411462434176517,0.004221791055356484,-0.043423444877132254,0.015349480003722993,0.04233627466828891,0.041347547371860284,0.06205989061108446,-0.016646291790750754,-0.06996586725847832,0.04661836456692198,0.00736239334307295,0.022815209265709884,0.024227222151818696
SPP1,-0.10707424966961795,0.12642215606551466,-0.012762684907780946,-0.074166192027766,0.027513812021646995,0.03012105659234727,0.16026260867292214,0.030076971754064825,-0.04683025925668876,0.05850951849733236,0.017891056643913293,0.1050859269389303,-0.001810642042793836,0.090698374229781,-0.005812888444081773,-0.037368835397632805,0.0071482902980897324,-0.09306665268168401,0.01975423347663475
PODXL2,-0.0013032172608893509,-0.011136398540971726,-0.0027761786233041676,0.01225301583700092,-0.04519901777274757,0.00792408765203981,0.038189786382806894,0.007112217226338967,0.06577960550034646,-0.031437703513027326,-0.01660158885829619,-0.04534199581431571,0.03575754356761755,-0.06660301429319718,0.047541479793408115,-0.011979500055996987,-0.05918518922426886,0.09829462442563067,0.04021647495243258
IFNE,,,,,,,,,-0.012062936327019996,,,,,,,,,,
FGF9,-0.044311083819840176,-0.03133229000139307,0.015396828919241195,-0.032936692613483844,-0.0276678131615882,0.012287374342061216,-0.07058412953951478,-0.023665014543061923,-0.03048732132133193,-0.04638970614254338,,-0.04627352894560907,,,0.08156780805346946,,-0.040707062434881106,0.041381931525753715,-0.026039352322867682
ITIH2,-0.03396250620255337,-0.02845666214327911,,,-0.023358216947573354,0.056148600064514546,0.011510472617603025,,0.023488931541394427,-0.03624149854308773,,0.0466734707741244,,,0.001158427853774715,-0.013078329896767531,0.020510182310618748,0.0471868865144588,-0.04605528669110058
ADAM10,0.08354643086242411,-0.004570491459150251,-0.022656384062489918,0.03490000459304499,0.044393537295005246,-0.00818163331924779,0.1126511122236337,-0.005185581698092169,0.024436797349794915,0.06145577769639071,-0.0004769985967685371,0.06774992143647701,-0.0028106212819295835,0.02457007834529947,-0.01438716507887724,-0.007677256403596816,0.013222263997620892,0.02153893336552697,0.01477667070497428
CFH,0.06097141690644521,-0.009203133526629426,-0.007231795017784691,-0.0013438486385065143,0.016022016184477714,0.028177961716299642,0.07393645060060183,-0.025247619012820757,0.024133446636803165,0.010233622281721824,-0.015997450814326755,0.015536078951471547,0.036082048146860786,-0.000382364395960009,-0.008038414212044234,-0.002839400080423686,-0.0235229806541054,0.059869749134684194,-0.0012174246173276223
COL4A5,0.03692842851116356,0.01499139314288945,-0.0070427062790982976,0.10432106315740299,-0.04162256419652644,0.03478815986634303,0.05079294826184614,0.02770383930047827,-0.030124527789354195,-0.07607975345765645,-0.050422691953672466,0.0421531175166907,0.11580672342515438,-0.0016938279528305102,0.007680153483851898,-0.019676767774584828,0.010451680164028442,0.048954550345646435,0.013255251395591522
LTBP3,-0.006114442242091115,0.08987636720200039,0.003821268704350185,0.014223146925376927,0.0096954578493158,-0.016801751366899653,0.05904398169694605,0.10134506527623621,0.03572717881557237,0.0014242611429773299,-0.013272170980337743,0.08899554154852646,0.03792148463159949,0.07626464100267531,-0.08931043871668212,0.022201106354498176,0.01822889703277376,-0.01418470014988592,0.006199355366665864
GNB3,0.0337961814257566,0.04658962446073904,-0.028051798879477636,0.05889814358935839,-0.008881148727871902,0.002287095808314552,0.13689904376788947,-0.016977000629601804,-0.015967239291811684,0.02512029378687452,0.06789287204846195,0.055684309890508134,0.03166297221659374,-0.034724350511004635,0.04648607082404974,-0.03374781170277942,0.020745265427320556,0.042291530913702254,-0.00610325400058102
COL6A2,-0.06148380100297629,0.03165943926687467,-0.0297685488183344,0.09630265472890437,0.013840713790742068,0.0022547891111621816,0.14663628690779265,0.06908284218900089,0.05127162217537199,0.06674126013004505,0.06524220543387796,-0.028497634972154347,0.07783890591034948,0.014793838766018958,-0.08518645873989468,-0.019698733510170797,0.025129787719576604,0.028911143857885964,0.06868739760326117
PLG,,,,,,,,,,,,0.08806157788994948,,,,,,,
GDF9,0.03662400124790725,0.045987046491259925,0.0451185231204385,-0.0408762194238054,0.020858337757935445,0.010045733016609248,0.1212312001603636,-0.015066836531754212,0.0011998434644623834,,0.0038987728630929673,0.06279811007337574,0.018365227037292927,-0.010781918739572214,0.08185270787942905,0.025074296484280573,-0.012602640600019022,0.034958599654757956,-0.013377959431348316
NCAM1,-0.04332787353674957,-0.031407717099560424,0.006454803617304269,-0.014756017158555278,-0.05941048550226015,0.0313186793828044,-0.06421160638127726,0.042651020729449124,0.023234927159741046,-0.041508826631922444,-0.03328877830418198,0.029156701287918467,-0.061548520063795804,-0.05747959949090291,0.0856989823481351,0.027276079590254222,-0.06823408256004987,-0.014672441700365968,-0.02846431786941911
APOC2,0.045030257518470625,0.023793034609593436,0.06262847256732738,0.03700242206134327,-0.059333005521548327,-0.05992025657645702,0.12686504523146402,0.0011257445178429932,-0.03496872798198158,0.05791632659359796,0.006302158657659093,0.061187723530337475,0.038066478152346754,0.027822545833277413,0.042849558932680734,-0.005311872236010874,0.019610908023964053,0.07982617380842555,0.005584684869727051
