,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
TCN2,-0.0466145439256364,0.05579736526133006,0.0014729126264357189,0.012567077410716696,-0.021435438607689684,-0.1650024712494708,-0.011270685366677868,0.017767338963672514,-0.1000957343533982,0.023908304467918598,0.05640293266141816,0.0383576784767547
THPO,,0.01735659601378715,-0.022479027820490688,,0.007820198137225754,-0.05967695067003059,-0.00910417179700208,0.018113470350586382,0.01925368993006846,0.0059383337090421285,0.014206989068523896,
CUBN,-0.11954859382569323,0.05160570062280338,0.03305820725772961,-0.03308151093735576,-0.0544693741333828,-0.04831570910943473,-0.002110336275338793,0.020181243714072997,-0.05107938090196353,-0.010336129669510032,0.06603875537422453,
TIMP3,-0.11738614968298436,0.0368945197964721,0.011636573736634615,0.07281429725931297,-0.020019759926534424,-0.13356640083876056,-0.013644514222320174,-0.02196652195017464,0.04842091561060608,-0.015231727968969464,0.05856076011856666,0.00017047724362980469
PIGF,0.07090852524367024,0.04440259544154264,-0.0009723950722833155,-0.017895659577787475,-0.08177952943882053,-0.11449934736157799,0.04343161322261943,-0.03445688040597539,-0.000496619636325299,-0.08978547327724275,0.004542329846312259,-0.030896456525203633
CRH,,-0.0006499792645224564,-0.01249784178780033,0.14936854776718722,-0.0157160088078811,0.0446859986865906,0.1073782376379936,-0.018188249301544772,0.09890566821271356,0.20989378666745154,0.013108138458796522,-0.04367418759288167
BDNF,0.029051381829253292,0.003430211744499367,0.10036787997508523,0.08789446351656266,0.17374539551437385,0.15042553877238068,-0.020548769975910954,0.019572224225925684,0.04068667348663902,0.06517024632294986,-0.0779789556344461,0.07674858302815038
CCL5,-0.006532688415777031,0.06283179864184339,0.02478442954983708,-0.038224684522985004,-0.03687094938912452,-0.04350006013220259,-0.043827540230231665,0.022888678711659245,-0.11665242551183404,-0.02068186651797117,0.07474631563472454,
GAD1,0.18332773633079955,0.11005128711527545,0.10522699663942671,0.18350903187694212,0.18075245206396348,0.20145670739564986,0.14213426099568,0.14323893242595012,0.24566418623645403,0.23217853838920302,0.07310854541509226,0.07712683139616675
COL14A1,-0.06125933160536426,-0.02757164739746845,0.031645009591398446,-0.030114293736691285,-0.023006842920917737,-0.05188403539179578,0.0030754302884520544,-0.019442989778638942,-0.08630864790245354,-0.0735067483348028,-0.030249810761033502,
HLA-A,-0.1954308334068461,0.0575469280610343,-0.08462204975995077,-0.18986217355197937,-0.1689470284285364,-0.21903281757016915,-0.07249811526837684,-0.07547916547402336,-0.317097252224834,-0.23106760588695716,-0.056637121116933135,0.04373388725297406
CD5L,,0.12986397412581974,,,,,,,-0.01685375144741348,,,
FGF18,,0.009578697905674222,-0.009929441838671907,-0.02688714565293364,0.023546992766495342,,-0.013031010501134435,,,,-0.05147928357275306,
ADM,-0.21875514165306634,-0.07259122910653727,0.022021368982043113,-0.1032723897769965,-0.03169257573032849,-0.1007299099615901,-0.11715172783730157,-0.04690010145060184,0.004832927131215753,-0.21173546580583355,-0.20370760094028065,0.03425710159403659
CCL15,,-0.01709127843283467,,,,,,-0.018692436444819084,,,,
GNAI2,0.010184342946939701,-0.00728974463302598,-0.0521063545805066,-0.12679096992459551,-0.1798840361185087,-0.21417939512861486,-0.07394553377888083,-0.07094201305904796,-0.22837669096570962,-0.12868892559057551,-0.02368403411575719,-0.04081612619464584
HDC,,,,,,-0.08396039563219482,,0.05453923269781584,,,-0.03749892903811433,
COL11A1,,0.03748366847185947,-0.004903761456852957,-0.07041166841825762,-0.13265334615703783,-0.0065592523057878506,0.04852557773049278,0.037213015301558634,-0.005099778003722269,-0.014632967500627302,-0.11778947859208659,0.02291537547715536
NUCB2,-0.06681450794711123,0.0034603676395793623,0.018258433768474136,0.0655196209459182,0.05943833489374971,-0.03715671799075772,-0.005288465186297405,0.010429809386469603,0.05011460219830611,-0.0641420850295781,-0.038325981798184625,0.015568912987922368
FGF16,,,,,,,,,,,0.018572686423035018,
CXCL1,-0.022676925799938782,-0.008824493753497867,-0.03287136828490779,-0.006309529533699595,,0.01970712176025807,-0.033851619197146736,0.0066557631243897835,-0.04466143648084708,-0.009976911295617114,0.003016017784685888,-0.02663795034329509
VCAN,-0.048739096044733206,-0.05222326644466532,0.048522495888081094,-0.06166202581679784,-0.22687025723991838,-0.15279868544809128,-0.047746670271541315,-0.028060735533738092,-0.03704747041103352,-0.19149731525707062,-0.013011125600853829,-0.09788206604578244
MMP7,-0.0730213472915434,0.023638841819979845,-0.01974040580417606,,0.01305609998574027,-0.021348535083444375,0.08714881743045162,-0.03466380301355298,-0.04079547761020244,-0.035944401298662054,-0.040682120972232026,
PTPN6,-0.026394575009071466,-0.04552922771091664,0.015582509360357684,0.01838219038171614,-0.0486769744236302,-0.09506495838369358,-0.01700551287126717,-0.01975806929787218,-0.1231249053659486,-0.011696668001059153,-0.025429559182629444,0.04429479112314069
PTGS2,-0.02119258978240495,-0.029066560437134653,-0.03844337454555747,-0.08477442223092459,0.06462263381906172,0.21196223724440305,0.03738189850524174,0.007668849711782852,-0.038673643532664385,0.035975317994999,-0.023441218457213142,0.10543467402057936
XCL1,,-0.013792534164176338,0.04262046086992006,-0.020620121246462227,,,-0.02109446107591357,,0.038084727192412134,,0.0013752459246588128,
CD58,-0.01627023336988885,0.007081951248495634,-0.019790934743479358,-0.029359660403919054,-0.04174943230201242,-0.19208098519744976,-0.019247707894116593,0.020582677482067987,0.005008787935954243,-0.07873276857259634,0.012971695124721214,-0.06631286211154996
TNFSF14,-0.022410139372968565,0.0444315353662858,-0.0374723104602201,-0.05803875578644526,,-0.044482810256713426,0.01856794464327058,-0.03573108317813629,-0.0821884191778912,,0.03140091897161964,-0.028925974175326555
CNTN4,0.23305910447603312,0.031136289318178297,-0.01941599145232429,0.1919137650113596,0.16563890607698678,0.09729250392332875,0.0739145337247002,0.036885724519384974,0.26523049862604287,0.16635471072886215,0.11727417276367559,0.13399007722755568
NTF4,,,0.05036901358495584,,,,,,,,,
INSL3,,-0.018055993817928474,-0.009929439891069845,,,,0.007038193289429273,,,,,
BTLA,,,-0.015761038708177997,-0.021497162841217183,,,,0.02401023989264081,,,,
MFNG,0.08608884877168516,0.03622679869998675,0.010294014469125427,-0.043759383228215376,-0.11479163582540838,-0.12231705655681677,0.013484439936570863,0.007502716208589822,-0.030332440227344222,0.03217711546759218,0.05740835447479761,-0.05822421373085303
ICAM1,-0.12234099758462973,-0.08447115300902552,0.00840706735241804,-0.10730252408296649,-0.02875411637872533,-0.11595921437172899,-0.0610243948448418,-0.06306396371520401,-0.13561143074185744,-0.057714424804088664,-0.15418832277183617,-0.026701730973301124
PROS1,-0.058203345190122005,-0.026797813588899527,0.015122361679134971,-0.10897341401925618,-0.12314315896901754,-0.1640899863101479,-0.05961249439862526,-0.021586551673299162,-0.046932893324538386,-0.0030545577521660493,-0.10657979627969592,0.05314563301670675
CLCF1,-0.029853039842340588,0.020597016511393406,-0.0401063281106558,-0.026137926560884612,-0.01615878081530989,-0.029340458613566225,-0.016953954109889733,-0.037636002751529306,-0.08721805028397586,-0.03630461877207765,-0.12339299888574554,
PSAP,0.1329710469247695,-0.0654077774536628,-0.026374210990502446,-0.006169754712205598,0.12561517486118806,0.11348768975803224,0.13559567881909973,-0.0202791617740005,-0.08673534958971495,0.21782559246518315,-0.0051763543665366875,-0.01936112031818922
EFEMP1,-0.12938467038649507,-0.037932282111718195,-0.041391208860111356,-0.16699029763636686,-0.10175369903101603,-0.21343224578755443,0.0016269182113664443,-0.07706947552343905,-0.2562271638748453,-0.10683257106590112,-0.1640305919090516,-0.011992577650784632
C1QTNF1,-0.19809899045716475,-0.022840471609276186,-0.028054757751873157,-0.04506857232586851,0.0010111269645174553,-0.12813313902776197,-0.03202672200122512,0.015483022412823389,-0.012794775395544612,-0.08437600249871408,-0.08722003093828624,0.016775323221980786
ALB,-0.02876808412753654,0.018412435104108317,-0.017628302922686558,-0.004984565426011286,0.006357538616465838,0.07265484911476222,-0.028226622303651923,0.01713006910733752,-0.1372579072039487,-0.029168732488858245,-0.04307345739777263,-0.04710974532222963
EFNA3,-0.04159969463273656,0.07059440866203032,0.03465977658951528,0.08010232252006881,0.046485358990637285,0.1821546968522826,0.0619181400834966,0.037594213332872356,0.1890426894185998,-0.01634128838277936,0.046890524255660794,0.028284762082412512
DRAXIN,0.04106075373366604,-0.0071671068398746875,-0.023226306510871382,0.047818715179666925,-0.0524385452672431,-0.11519161063912962,-0.0838858734505574,-0.03258612847014003,0.019847028883261605,-0.060422160847559046,-0.05106607132707405,0.0979232729479031
RAET1L,,-0.028340761082431117,,,,,,0.04754429368246135,,,,
NPTX2,0.2064716649986848,0.17548466122793868,0.13937811181115045,0.17933260369164,0.22930152296843156,0.2273918724905296,0.19351977714693744,0.05055155615845529,-0.07501651475709721,-0.09080865091437211,-0.042254617570657314,0.034269437081324135
FGF11,-0.1452444437244788,-0.006577188265405742,-0.03729111056165412,-0.02940490543809335,-0.08963395343178152,-0.15126168640139395,-0.05587079437740715,-0.05649566696389389,0.020371824856494195,-0.10930443080487255,-0.10289704585808676,-0.035134745759443926
CD59,0.09108145523865142,-0.0009364057745981737,-0.019621832531738142,0.09964009662700184,0.09409705333282087,0.13157827148409962,0.05489569491234869,0.051521442900757615,-0.05597443738971128,0.1231789587755352,0.09786264334135134,-0.012981121837167289
COL9A2,-0.04564354337376635,0.0816491847102728,0.008155329561170866,0.028304551002387948,-0.03011135562148725,-0.11903353508244485,-0.02001593468995083,-0.04612599230840334,-0.1044421330200316,-0.08906250470488247,0.08850819252556091,-0.03762329274223983
DLL3,0.23275226050754602,0.05191537083602736,0.023327512317394473,0.0744272674037445,-0.12367585388427035,-0.06600930700243775,0.022929501702261997,0.07453288186910952,0.19974540667103696,-0.0195841144473454,0.03123568413794469,-0.05030932889972275
FGF5,,,,,,0.17661732241620356,,,-0.02524168479594114,,-0.054672308460700356,
LIN7C,0.06194360869189457,0.0018481142178888561,0.01698555555141475,0.018324319921069684,0.01663028226162133,-0.10617191565504432,-0.021945018504748736,0.013532089835974077,0.1108671448949509,0.00010119138070271974,0.07183115227954157,0.01589650464239421
GDF7,-0.020325188728288347,-0.012735118830777496,-0.017717019673428442,,-0.03499930849383793,-0.008640791470750083,0.07308619643199829,-0.035731081789626334,0.1200617915538427,,0.038283887130793136,
PSPN,0.011296315896260642,0.022833457553752465,-0.011681785020712402,-0.013179542703355173,-0.012136456942261651,-0.04784836188088424,0.045944258454949975,0.01869668906916256,-0.031790340579190224,0.047640569649753634,-0.0048035203100594516,0.08188173005683863
ANGPT1,0.08660413032163153,-0.020384803945102548,0.013792085105088222,0.04072489673181474,-0.023026967593371545,-0.0949776544916948,0.0791197642598155,0.0013250332640883616,-0.10392879687649689,0.029625261938724935,-0.023248437441963737,-0.057954473259051904
PNOC,0.1954850004137858,0.06258052377202496,0.10399336082438412,0.14678560023864431,0.11155690880593704,0.1838114152805976,0.15892108839527996,0.027768534627186245,0.2166870297308932,0.03881050400434641,0.09917645184395026,0.11278323030770653
L1CAM,0.3813238169850112,0.12775451442163624,0.048521790425421464,0.008622174967966812,0.0845812453457062,0.16532284359409605,0.14358404092445337,0.13367683370556857,0.16235292533053852,0.29122082313915576,0.09424257847780225,0.10576087826755283
APOA1,-0.04366253164072809,-0.01085331244231412,-0.015463462062851352,0.037921591985202556,-0.024060074261519508,-0.0610261744892285,-0.015707206237972,0.04806545289432879,0.027195349070669995,0.017671901147135266,-0.057999233730858156,0.025617976813432374
PSEN1,0.07976577446556983,-0.022040329203822297,-0.021445670649929964,0.05880801258566194,-0.002313002878741652,-0.12087887478948287,0.007034644196714768,-0.01636528660050966,-0.13176554985161545,-0.1487145792998464,0.0017046274321884701,-0.0023384198087589244
CALM2,0.2170514470755639,0.05556041095841412,0.0713418073413955,0.1470999899880154,0.24467537526479047,0.22881672218287252,0.12344422986025634,0.15638522514116454,0.3243395635821926,0.2185120530213142,0.1832446638371309,-0.033555517879418975
CLEC2B,-0.1088733499151925,0.012913510513627442,-0.04139100354435369,-0.021404454331819874,-0.035558452300937037,-0.15385535004614928,-0.006295783371241046,0.03337748508329393,-0.09775688449187392,0.049043601486805734,-0.01159598274914386,-0.04525754319713176
NTNG1,0.08254303043892715,0.03518869814288271,-0.04347603943089767,0.00874603784253491,0.0544717389201247,-0.02796061536085182,0.01141901106223613,0.01078651432398882,0.06561672302486428,0.13543583702047285,-0.11390332385209706,-0.04462878513206402
LRIG1,-0.043354284599988586,0.03685072283903308,-0.0051013586407794315,-0.07623258456569774,-0.06847565894788295,-0.10521643958417183,-0.08251422244567228,-3.9388475749861025e-05,-0.07285409522554437,-0.11703395077760752,-0.03652255044603301,0.013803678636317148
CPAMD8,,0.07871676550294367,-0.011744755622155711,0.03263507843467449,0.002570351287112845,-0.02579555420564469,0.01126981535010425,0.01652966005149326,0.02010334904903132,-0.02575549386882766,0.02403530259648693,-0.027335846839252928
GHRL,,-0.010392315793965991,-0.0015152540409628264,-0.02703940795147587,0.105397531038988,0.06871101240196842,-0.043915934934500266,0.05300652171985438,-0.043758410881341685,0.005724816605940461,-0.035829584226763966,
NPY,0.20209696561653348,0.07661908754359827,0.11225728903304741,0.14790021432094624,0.07506546555666165,0.07128513410753674,0.004660676651717778,-0.013802762408704924,0.002619728831913407,0.07291143820225308,0.08614022867552727,0.042147782627007586
MMP2,0.03719637014105005,0.07149900266544607,-0.011868396526659318,0.05658163247052106,-0.12222821740212952,-0.17284504805018877,-0.02100051995069021,0.016039485983299337,-0.08676495603443475,-0.1598681237351735,-0.02595952391742816,0.03057123931607444
LHB,,,-0.010228795179872777,,,,,,,,,
PPY,,0.03426770142374757,-0.017805349147463595,,,,-0.0209596131707118,,,,-0.04170753635131974,
ALKAL2,-0.026566695418425882,0.05117616910020482,0.047035479941079913,,0.045474287456923966,-0.029247868052616567,0.007413411794850346,-0.033535245276456835,-0.10441897535225135,-0.05147836805059402,-0.0825187783559907,0.08027623823401966
CSF1,-0.15125338077716774,-0.02087222661318283,-0.0500124515313663,-0.15428279997732047,-0.13001417314942953,-0.1792599798295388,-0.0709256338821996,-0.10965587534448488,-0.07076768165361658,-0.0995966121447145,-0.11783934083908663,0.01928831276608583
SEMA4C,0.09645486693671466,-0.0388176675767361,0.020988784208670973,0.027136548758802354,-0.010772473194227,0.04496456535425082,-0.027826921441926555,-0.012578837576463527,-0.0007898597491960206,0.0005574413943844782,0.059869947778919554,-0.049601436567040594
ICAM2,0.05827375953935377,0.08455349809547195,-0.005953130922606987,0.05449205175253938,0.011448400325136134,-0.119879019092848,-0.016306127070903745,-0.01979838155019588,-0.02260163370567421,0.018487847745871554,0.11378156858045477,0.17498299708793374
SYTL3,-0.03803631693839521,-0.022190490109586437,-0.046278569803186294,-0.009122283499433368,0.006567988530421034,-0.07711571874948038,-0.03678936708695966,-0.02677694551447143,-0.029964588101427,-0.033722909151509946,-0.10414857797020965,
IL1A,0.07207826898456937,-0.008194529947084023,-0.02555638773922791,0.008041546294491077,-0.03895568922132286,0.003655306447322867,-0.05184847233975076,-0.05968984839404058,-0.06369284933130488,0.0032852330983200208,-0.04793875317083584,0.13328134322265495
HLA-G,0.0037788735502072637,-0.03549685973521212,-0.010803587102671434,,0.015690113301181967,,,,,,,
PGF,-0.10332566044540616,0.014265289017016158,-0.025267680708476997,0.022112846585254576,-0.073284798644471,-0.08542242266454282,-0.06435978842584224,-0.024919837414938716,-0.031912436670899456,-0.11558281662615837,0.06780506900008813,-0.04172006919749454
LGALS8,0.07838686550923435,-0.017883478071918736,0.04400761749941522,-0.012481205083402967,0.04932205182012414,-0.09593946645695933,0.025182987593277473,0.035196330028898624,0.11975902459895064,0.03441532312428404,-0.033478824046725364,0.006226798976903451
DKK3,0.22166102153818404,0.009790506567828086,0.017635980229125058,0.17654561657076256,0.16926398386758149,0.1919440264858213,0.06560056710990105,0.14447328850152516,0.3016519136180959,0.2545012060638427,0.19915775677512404,0.008207702897905834
COL16A1,-0.013922544721784553,0.025243541428688752,0.021044361893022404,-0.015316012014345773,-0.029370913206763657,-0.06442516136132007,0.02130667354973192,-0.014448962963065212,-0.047396670580376984,-0.17716414221838703,0.00033820451735474204,-0.01281679346578607
TPH1,-0.005883300541127594,-0.032020568802910376,-0.019659738523038404,-0.025699658484317357,0.05848046238391704,-0.03066440591778936,-0.035822941789216876,,,0.04798251104145333,-0.051613526684461314,0.0780886909036822
TNC,-0.19859618122525605,-0.018421252826105208,-0.03099344743653537,-0.13653627788332198,-0.17056675920051134,-0.21062169955333612,-0.11328503020350665,-0.008628991440673663,-0.2111432428766884,-0.24448954326192415,-0.14647876860053108,-0.1111499585972348
TNFSF9,0.22897114739818508,0.01243544306185398,-0.017717020865178623,0.08386870277121171,0.07216999998503301,0.11857625031168242,0.0384662073973764,0.020597382437847176,0.01343636442575958,0.05873380886927234,-0.019848989554361807,0.15715741624836563
C4A,,,-0.012126830239350378,,,,-0.013417587176443868,,-0.02420608805393562,-0.02460206478370216,,
CNTN2,0.15730725950886176,-0.011655621058420444,0.0019497731084114906,0.1227720878351856,-0.04949624934509371,-0.10228790800873783,-0.043947624729289196,-0.08005639397113387,-0.2356505415120188,-0.006701873984146659,0.16588762112748365,-0.06839245876639014
F7,,-0.031238478148572557,,,-0.03212361293471227,0.06350934630617643,,,,,-0.00885482800881492,
LUM,-0.04840183495975652,0.07951739515404344,0.005221657685121793,0.006292320002465818,0.0253489300760723,-0.13533358147303515,-0.008504063127537409,-0.054055208393012526,-0.07476622884613938,0.03704301886514592,0.0024637552160118896,
BTC,,-0.028340749277593277,0.038721322836243854,-0.031011473756954937,,,,-0.0101785288969269,-0.007252832087168248,,-0.06241985447928315,
APOC1,0.0843656797660003,-0.02480650318489115,-0.0016166050305909446,0.14473587223879755,-0.18649304653959356,-0.21668989012725998,-0.04264492306724724,-0.10490757784919026,-0.332797700981628,-0.18246578114562328,-0.10687112363805723,-0.1292737200903415
PKM,-0.13090250356090488,-0.1068522931993993,-0.06904514926270591,-0.11297591347771233,0.03344835117741161,-0.04274576279163797,-0.02458975016724467,0.12026991752285592,0.26101450038191354,-0.10149771208495603,-0.10437535864680432,0.017683334165516276
TNF,-0.01582881124593427,0.047999008702915735,-0.026771854681545273,-0.05552218474892455,-0.01775369326740429,0.0017342731355709314,-0.0149055604334535,-0.006483249317218206,-0.061370664768650635,-0.034157873964124924,-0.03910164744291942,-0.06503908954527958
GNAS,0.210684788973751,0.043143143944366566,0.05991527693939237,0.21286025541497172,0.19743464908295022,0.21267764714517573,0.083279715933119,0.06734083065020892,0.3308370012385968,-0.17433128572342488,0.15948479015104305,0.063831838913001
BMP8B,0.04776352320530761,0.03145358284013376,-0.015662418433280346,-0.05262829196963629,-0.07116127645054844,-0.015322050118750957,0.013818508182416776,0.033518327880191615,-0.07043451647005901,-0.004879191742507684,-0.00806209859653572,0.013144827127597672
LIPH,-0.027808496617619256,-0.03202056091969669,-0.015363102469505672,,,,-0.02003312772594687,,,,-0.04576335276999698,
CCL28,-0.020325170887077925,-0.0041259782649482836,,,0.040206564293963715,,-0.01277119056204572,-0.0374146897571375,0.074359854789683,0.11972160400547628,0.030944105447666504,
PTPN11,-0.031794924461215755,-0.01426308204720134,0.004475337700426392,0.053486035002159,-0.049333891588175395,-0.04075411186347568,-0.02456207853514307,0.006688600128384487,-0.09469016049234805,-0.052231844885369874,0.10220628492362052,-0.02257185347552462
ADAM12,-0.05649130502076215,-0.03604957968550468,-0.007827186768904511,-0.02705414051976578,-0.07050355021764755,-0.05860675276464135,-0.061521149927396344,0.03907709507435168,0.01956502899983033,-0.12262811363266253,0.03715291280222001,
EPO,-0.006756276175852497,-0.043025222842798645,0.0027336266350738475,-0.0275770379349653,,,-0.020959614085603054,,,-0.02798749170685419,,
EDN3,-0.028051069813790977,0.07402932261972889,0.010521340995407163,0.0752793185239631,0.02086912680311853,0.014082474785088783,0.012946704654008937,-0.026675173909692384,0.0715246064176053,0.09159893424948992,0.07019601175514757,-0.03795358585275931
CCL22,,,,,,,0.05755422694911569,,,,,
CCL2,-0.11962557752928367,0.01039626295981943,-0.013130442312811621,-0.18553370360137722,-0.003372734811964931,0.004603623043035837,-0.11114950052798672,-0.07065119493278733,-0.18313974479474895,-0.12660913317462272,-0.13890720413483312,-0.045591363703473775
DSCAM,0.016950692543373582,0.0012415903049663119,0.021444875668686213,-0.027244518893760936,-0.09452198017382919,0.004422005290291891,0.033801416468697276,-0.029855336392396573,0.14400387314538407,-0.052531548030372056,-0.02920361773912041,-0.01934715312720246
GPHA2,,0.011892858704745072,,,,,,,,,,
ANG,-0.1516742143399975,-0.04208914866119031,-0.06987879944705579,-0.03814698679666221,-0.003835930184579274,-0.055320923722437125,-0.019248720028342284,-0.019460715296232143,-0.06773239634928505,-0.11833198714454528,-0.05921741313920903,
FBLN2,-0.02101576635483148,0.04639594105157942,0.053691464897651545,0.023142851821930297,0.17405023423586963,-0.019269521984810377,0.0004223438120862767,-0.026777568116479102,0.03500605489290572,0.02754096741124213,-0.006790965474245312,0.17012819179288874
VTN,-0.004033993287224697,-0.011278998830626248,-0.02013958388141779,-0.027803521594134673,0.00866837856693752,-0.04348286324564309,0.01662856885439959,0.05400306165034172,,0.037855526021119516,-0.03902989344575277,
VEGFA,-0.22735779437875317,-0.09629204009685638,-0.05957918282462675,-0.15252364024645,-0.06757453735473082,-0.07066522869803402,-0.09494809685847191,0.0758805460591613,0.005461883005164102,-0.2185783654014721,-0.20830209500566374,0.14806936662516343
F10,,,,0.07157623908449878,0.02337284733675779,-0.005827672541199901,0.0517897231867263,-0.032696231637601623,-0.0074235410794672805,,-0.04118319836801982,
SERPINA1,-0.011145552411720631,0.05688310119428927,0.008007951319850591,-0.0509268196521964,-0.11275455099689262,-0.1275676491428221,-0.04523492949857376,-0.0441503550886775,-0.19928495996636225,-0.09853447999902845,-0.055648446054145456,-0.07377026658513611
VWF,0.10123602187629077,0.060393466602498246,0.0011041932851535846,0.06855126158563969,-0.00014042289241771204,-0.1611718433202409,-0.039265105980190715,-0.03924574674881896,-0.08343414240036402,0.07416867897202685,0.18267675864674485,0.00931854599260872
GDNF,,-0.050146517864508695,-0.012739518841911362,,-0.07328864293457542,,,,,-0.0279874895272781,,-0.03269898041223144
VASP,-0.053868303012930246,0.04531788743642608,-0.0047527713852461234,-0.11544346566303924,-0.0778661809244305,-0.13170219929834892,-0.04577890230407668,-0.039988054841132284,-0.06174786592359154,-0.09006673696708871,-0.020535147420707892,0.0955383044872411
ADAM15,0.0031902637297588203,0.023773847346341505,-0.08062328723372326,-0.06585352253096635,-0.1111183018432251,-0.10589474897615447,-0.06100660289066721,0.03943657454194075,-0.030858951895958487,-0.0165929165609778,-0.02931338015549042,-0.06149066755649996
WNT2,0.14592067563065245,-0.0025164056246206575,,0.04489521369688371,0.08309739779771443,0.0889764640540112,,0.05704782607346761,-0.004816833631257599,-0.012673203833669142,-0.030376692752144552,
CALCB,-0.024736323887547155,,,-0.03358378666596493,0.01890696813222506,0.08307425546195495,,,0.017804755929126673,,-0.025660111403681657,
OLFM2,0.0921776788352997,0.03904829479703401,-0.022356657208808427,0.03639661299414312,0.000660616810253369,0.09348677911175514,0.00299938831306772,-0.03852873741358112,0.030564383506532893,0.0450141456154119,0.056403648128521826,-0.054483406809776765
MFAP2,0.07845449812278701,0.08108869374341168,-0.019987120451539817,-0.04493975007829503,-0.0894213543581449,-0.13186152079421884,0.018301687367445744,0.0022264521240810305,-0.051697330891989225,-0.048359873295034154,-0.055093198778289186,
HLA-C,-0.1141357851463003,0.11592433687403726,0.04896391539826741,-0.07376569024985714,-0.1865554868800266,-0.22063834714434716,-0.01903482772201724,-0.09178129505781944,-0.27946565869513745,-0.2432190840659889,-0.014921767500467833,0.0015732500542704271
THBS1,-0.069415839155939,-0.03536921421968017,-0.03202316820572219,-0.057803672067584216,-0.09884931854242537,-0.028916567483754648,-0.08147305438279796,0.000496835884490155,-0.03682768626632236,-0.056708247690310847,-0.025056522068210064,0.04997139560662219
HSPA4,0.02065621685520097,-0.004701824831119777,0.038225467977691156,-0.007660927115605899,0.021523486080128416,0.008223333120574971,-0.03646765050198062,-0.0020652642840336085,0.15446847673773942,-0.015228875609774097,0.10687554628499564,0.011520939799251945
LMAN1,-0.11359178081462676,-0.04105418543365804,0.01746657493465525,-0.07302929122266776,-0.05229016283261471,-0.14255603528099448,0.011952154948641904,-0.023436169303073545,-0.03963778298000548,-0.09035799032655087,-0.13666520129311138,0.027740701432480242
LYPD3,,-0.04884861646173568,-0.011483351908789198,0.025577707021300057,-0.027616616148549857,-0.044234676777200665,0.03753641843845023,0.011544315571565598,-0.01967582393989299,,0.00859549623635581,
APOE,0.169356208997822,0.009894631092722156,0.027549464958871082,-0.05465292065321629,-0.1899117115376304,-0.16679899030134446,-0.01096025103104127,-0.08445992775136432,-0.2841464625483136,0.1297010393700677,0.06639290693059889,-0.12635156928693134
SOSTDC1,0.23105860034728712,0.04470004666956279,,0.34614434804986394,0.021662019403266577,0.0446815774826944,0.12728636770083915,0.06090313843806931,0.1806341747290041,0.1581391341560224,0.010727049608474934,0.11422975792048004
ANXA1,-0.22216813910017771,0.0012997520524919977,-0.06663493002975511,-0.10526445421746924,-0.14637764746951834,-0.2049603471082663,0.055535046968713385,-0.18275616067334519,-0.22195221797535408,-0.1660453966688763,-0.1395258113516573,0.08256913481908074
WNT2B,-0.019961913761778503,-0.028296370092781353,-0.015413435980240118,0.0533172840072628,0.08220688240317753,-0.0338650867760552,-0.013128173090655983,0.01254340025731501,0.13263450915716807,-0.021808249086355168,-0.07529376136043334,0.14595029714261987
AMH,0.031517371103573194,0.039188153206741,-0.015956609597134807,-0.0017239079958185936,-0.08152226858954569,-0.05850147541891147,0.00925221924827285,0.032098194805353045,,-0.02841027560691693,-0.0272004152954198,
GDF10,0.17867303302893534,-0.02740449035256346,,-0.028803729026999507,0.08363242979897195,0.02403826748883873,0.11151421876017295,0.027750816759252842,0.06473443516860299,0.08091791937061665,-0.04378838524045257,0.01736810144383276
EFNB3,0.08013684369949134,0.0067306366867257595,0.05184651099319697,0.12057684361039783,0.12408617509513661,0.12299319601329044,0.003208973101624548,0.014260602151909206,0.23862716584122667,0.17833655882977148,0.10811813113151886,0.03350314009690965
LTB,0.07835510564741847,-0.01114982150899172,-0.027208864223098907,0.015310120854823653,-0.02335546184293443,-0.046664751941980546,-0.013650196195209205,0.004578725239052984,-0.07163952824622116,0.07260894725738543,-0.057807305920044544,0.17292411672295616
ANGPT2,0.04946988977235292,0.022749976459110526,0.05026497100598768,0.011718389480814079,-0.06942939078529616,-0.1814495168935249,-0.07896498129161544,-0.04965551572820906,-0.08600688174818508,-0.08551930842541498,0.13613332952434215,-0.010945709323460583
NRTN,,,,,,,,,,,,-0.03426500933253897
ADAM17,-0.045937732474162,-0.055938128721154515,0.042414207121796436,-0.09724213150228851,-0.11077181572482239,-0.09554479485304475,-0.019493683649644333,-0.004325864582673078,-0.03053792260672001,-0.10305110778334815,-0.006803824846153547,-0.021435390420491918
LRPAP1,0.03528992241149991,0.027917190121637257,0.030355722687850317,0.04613720862036525,0.17202602674388776,-0.10332744483098015,0.054087999079210004,0.07585786903242828,0.10337157933751466,-0.0457399229438444,0.05436171354155982,0.14424443459740627
NID1,0.08588415599984155,0.03784493140896865,0.01964236727969313,-0.07657910408183635,-0.07943196803484834,-0.1535924824477238,-0.05252037713450964,-0.06254515962059037,-0.025394813057625292,-0.04964664671905999,0.028091653336285063,0.05964974948509743
MST1,-0.07124880893574874,-0.01862148322584927,-0.006228861175190096,-0.03335684785893959,-0.05508896474050713,-0.13853744746292326,-0.028839931122784424,-0.050970804468116374,0.010381233223881023,-0.04604931950888173,-0.04697724022784325,-0.03795353914364811
