,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT4,,-0.01743080699371125,-0.015300314383479851,,-0.011427052314361355,-0.01553498200301716,0.006298748899643462,0.01155350962805642,,-0.016450267554026527,,0.10142767522357272,0.04271171088311339,-0.0029049126143025094,0.058011416635097623,0.12236198077593986,0.097768952741626
TNFSF4,-0.015208525969010447,-0.03986106479396607,-0.0017336703789022471,-0.025661021324315865,-0.026610481565285057,0.06986721413762677,-0.017885986332226222,-0.008805920705158897,0.0009973727994214525,-0.02458154335408372,0.026059012390056948,0.09440668568924773,0.02345190816764182,0.01741637973257195,-0.018669983094608694,0.1584720368171842,0.11917327667766112
NTN1,-0.012907191776075936,0.08090934168046705,-0.009454071368744505,-0.01219376911747553,0.034545466763837976,-0.010906619661695626,0.015941555233504334,-0.015561537441303258,0.006354617867250674,0.003615510373881442,-0.02326628507334243,0.03637801430943992,0.008817778728092928,-0.00958420253280988,0.005139901826513227,-0.015944058069610245,0.0427665995651382
CXCL12,0.00884351708665329,0.020993811885737443,0.023654696184153837,-0.04359321791104296,0.05393112092326347,0.10304352067337867,0.05827512957022662,-0.029042449885327445,-0.028676569069548984,0.04911682918123475,0.0009164715519362113,0.119833630410427,0.011371660480125202,-0.019535005763105927,0.04337637235732033,0.28634527548979877,0.1576993256218205
GNRH1,0.11792226441513463,-0.01640587537953068,0.04237253604608903,-0.009391131538692187,0.016874927851148303,-0.03813768547548409,-0.01603597972968073,-0.031041517925622614,0.011435847344624578,0.06960906625500624,0.017222428788705,0.04535759871709872,-0.022564519574610555,-0.023979845392429484,0.06430687323978009,0.015961282002188947,0.037291299501668713
FGF8,,,,,,,,,,,,,-0.03553193039658062,,-0.032875121031881685,,
RIMS1,0.014124923115374105,-0.0044128070797757124,-0.031507036559511495,-0.00174126888724799,-0.026233001124510658,-0.035599064937577723,-0.0060733839231072815,-0.009646553561796986,,0.031773265895160316,-0.0013059313918632742,-0.02771192602720258,0.040595931285287594,-0.0276035860556871,-0.03563534295663322,-0.03176589057808243,-0.023767375846167168
FGF14,0.0330460281791618,0.0019228765115878665,-0.03281321941176061,-0.03204658197103719,0.04535746501334271,-0.016397198859632908,-0.04413958794014862,0.020942491044459256,,0.05096728307781019,-0.08494499575270084,0.06258420145001038,0.03972955450484717,0.0022577611637023816,-0.015361004641102226,-0.04862154591686419,-0.009055868014921677
IGF1,0.023251108996992585,0.047558871087991554,-0.026234569836893276,-0.013155913578573094,-0.05584338653756344,-0.027014337105584426,-0.015154483047021928,0.03884307472090821,0.01872192972638131,0.027280666155146554,0.03698315428109934,0.0163142294857924,-0.0461573140747648,0.03953158607585988,0.09167530077009482,0.1447819689574612,0.07056514614399118
TNFSF10,0.06815645899481504,0.08795608415295833,-0.017479015213889462,0.010227243053692044,0.024549198849337525,0.04160822015429326,0.026079281133381045,-0.01052367456456792,0.04699677783257353,-0.021795449678832065,0.11094626536666467,-0.03218394060994583,0.013863150841869913,0.07637482138006998,0.07626708125821587,0.1563107906436739,-0.01250094796580317
GDF5,0.05460119533951498,0.08087380117574997,,,-0.028432314070815153,0.07164499675504829,0.00982375572305516,-0.040472152736566874,-0.03433283313185169,-0.012043791320684985,,0.025827799048077058,-0.046840488676344876,-0.038903008384046235,-0.0060308786562946115,-0.038216972879388585,0.05661719247467874
CHAD,,,,,-0.018450003527522775,,0.019847151208811985,,,,,,-0.029563233260863752,-0.02666216063570364,-0.02539672318644641,,
RGMA,-0.07758323382709609,0.008510717339333123,0.013832554008207511,-0.01863097973749432,-0.012644461559253823,0.001665356392694328,0.01214957562209638,0.025634131444633796,0.008880073991086103,0.038638315500110355,-0.01110475090823228,-0.023595092900871847,-0.00832474460385827,0.08145728543932473,-0.03030044113407535,-0.1509322795978285,-0.009271400216297562
CLEC3A,,,,,,,0.007367358103902882,,,,,,,,,,
WNT16,-0.03557415123841709,0.026802823308854546,-0.011880543296746319,0.019034815701642904,0.0006708405125383835,0.03276734098705124,-0.010181748755531487,0.1542322466817268,-0.04020024417960172,,,,,0.0012880552148482264,-0.016248131892926773,0.03191374589904358,-0.009332211036698287
CX3CL1,-0.04678550747440119,0.004148087766488471,-0.04980621108455249,0.010236260336340465,0.0343306907344882,-0.0056022622622301545,-0.02183262929850714,0.0322324271216355,0.057741529779127915,-0.022779793375002272,0.06298093554116355,-0.057610016500340734,-0.050358626083825464,0.04790591504532328,0.034764337046659925,0.12244249959974904,0.028179765734884756
FGF1,-0.03143940403369726,0.0009875379830457224,-0.0160809939341984,-0.018627364457357555,0.019349559193255945,-0.04448345267935865,-0.04441516060487161,-0.08075417342661124,0.012738368052389855,0.0027898579102262288,-0.12401391955771612,-0.015435928107318277,0.0905034354186062,-0.03311321158484509,0.03344202041230425,-0.031841820204887454,-0.10553700082154582
ALOX5AP,0.025949746223672947,0.05814387784782008,-0.03942147220976942,0.026680332009662383,-0.00401531360270984,0.025596601152045168,-0.010848964821881274,-0.0396972347219734,0.09381294173938635,-0.009543411130868753,0.04024407514281893,0.011333072748231882,-0.053626722179726104,-0.031721984329527116,-0.005401813520089046,-0.1113327328160171,-0.036875306855036386
IL1RN,-0.01698271668751402,-0.0246752494887167,-0.025594986213736827,-0.01673521933968556,0.03863896576688766,0.09388964850105766,,0.008755253457487856,-0.04811507502955841,0.08879293601594537,-0.07876538165110966,0.14731295790709303,-0.05370428650384907,,0.030471576530535404,-0.05537565551451982,0.052248868085581594
PCSK9,,,,,,,,,-0.0232588329330665,,,,-0.020549307688042088,,-0.015771350196818742,,
NPW,,,,-0.015311752151292228,-0.02310571911420312,,,,-0.026346787023089874,-0.014406394582388349,0.025896793037098555,0.10293607241012676,-0.010428867369912982,-0.02459910083464186,-0.05060229577637879,0.007935943996921832,0.012613313553471405
CXCL9,-0.008010418451213041,-0.0029929865615587283,-0.018822267853242532,0.12758021491626612,0.10826576334731375,-0.016830997940267486,0.03998607088288302,0.06783017336714114,0.010741221058305939,,-0.03018940225731896,0.027421434232433133,,-0.028855176087134487,,0.2393988509540054,0.0004026332580520623
ANGPTL4,-0.027939093687127253,0.010251230567664506,-0.03009731146149176,0.0031192865473912024,0.03591928823199151,-0.0036568765369141666,0.006377218271902078,-0.05896146849491714,-0.011822804638576103,-0.057396532840409735,0.03041530960011233,0.09839252293173396,-0.10076782662875035,-0.02667161267953281,-0.003507233441645807,0.12711350069024718,0.07097871651745914
CCL11,,,,,,,,,0.06054438510995543,,,,,,,,
UCN2,,,,-0.010617078097422255,,-0.01474667072000598,,,0.0024282047325383848,,,,-0.011065341974351158,,-0.01782154727571516,,
OBP2A,,,,,,,,,0.10443475259693406,,,,,,,0.2090344772049023,
COL4A3,,-0.035024811812072135,-0.028951051119946315,-0.019347832272855928,-0.06859145969573759,,0.015018481549782818,,,-0.016312181649265824,,,,0.007775473046417292,-0.024925455326387586,0.08760026538301967,0.026020886243857448
NRG3,-0.0002377739381066862,0.04091977928800295,-0.01255130216264435,-0.03816595387157521,0.06283673849213539,-0.056474964201206686,-0.00248643564984034,-0.016381741898143884,,0.010984980606421125,-0.032499451413479714,-0.04339395924323491,-0.04887498616688388,0.02725001858605161,0.05327330234454011,0.031383425692605826,0.10063480437186158
IL23A,,-0.028554893747609385,-0.01584735324813981,-0.016703786386977344,0.07154266713072926,0.0028594823394259834,,,,-0.01984656590775334,-0.015090349378434327,,-0.020549300519582384,,,0.01402001779791208,-0.050627059858436574
COLQ,0.00033290439640811,-0.027510779634758117,-0.02919040056268357,-0.024630781094307674,0.009808960945180656,-0.0024908915770400883,-0.005834675153190742,0.024880696186626097,0.07066448857920217,0.012811194040186318,0.058555839103006824,-0.009417326504651496,-0.023954425544934634,0.12160919989065001,0.0065504946058867995,0.04107637782860232,0.010247712502387225
SCGB1A1,,,0.041037941286474415,,,,,,,,,,,,-0.018247549985663185,,
TNFSF12,0.01140779360951003,0.04793935277610257,0.03284789217584671,0.005507395220506877,0.004527119320734612,0.015544674364411475,0.052947598240656576,-0.03501441891714827,0.00626601263346382,0.012917577431838344,0.046812689925381464,-0.01769766225701728,-0.011463762211864556,0.013409403034948041,0.03862832580968106,0.10201551203640452,0.017712528194418622
DKK2,,-0.005617676870515709,-0.014147430565199355,-0.010773601802087437,0.049887277256714394,-0.026262912704018624,0.07270651008291786,0.048665804308709815,0.08469190106348395,,,0.09537937864376692,-0.024257022563613295,,-0.0210037319307969,0.09057935820573905,0.01560812640482517
FYN,-0.03868698440992358,-0.05910763967898986,0.015049134106686778,-0.008846027321153421,-0.014361755276864294,-0.013274721059827584,-0.03149116307464683,0.0028869354415050072,0.04390839532216155,0.012683548643870815,-0.04265058651032811,-0.04754441789237174,0.07900470360198147,0.03696627505507784,0.04242282681690014,-0.07261611818587844,0.039980959685618746
ACE,-0.01624203148664788,0.052724306850268514,0.04657414983341302,0.018190217923839826,0.07376003528569604,0.07411043102827852,-0.020039010735081228,0.02059830313666605,0.07455231929838121,0.02133126736187971,-0.09964960082303415,0.03693612839973177,0.05011188265421002,0.017750821278334793,-0.001996227661804003,0.22237034434036765,0.12832338080720523
IL18,0.0642393259575198,0.09814930923564581,-0.037344156378622734,0.015823663987200063,-0.020632206517491807,-0.004243548717813911,-0.004096747336426143,0.026975407701169338,0.06757712263720703,-0.03457437470161169,-0.07952138601008119,0.01386379579194246,0.054245925853723016,-0.022968250856234298,0.02805749575417353,0.07182433820246335,0.008658550733001409
PPBP,,,,,0.05379886639471987,,,,-0.019860172275515092,,,,-0.025160642290651167,-0.02832124855483406,,,-0.030625506109096465
CCL27,-0.019330573833611687,0.11225676604233653,,-0.025013645961345768,-0.01152521135710815,-0.022139773394111245,-0.013613198028843884,-0.003202643820233192,,0.06109601583548519,0.06747479432146762,0.1414190225823336,-0.04670700592047992,0.12223002468516148,0.04262725804867894,0.028428858460928935,0.07908193705376339
SERPING1,0.06954725863234143,0.10285287954798109,-0.026251976190932353,0.07827219766125705,0.08664928063041283,0.043340381248835845,-0.008236946370861795,0.026585516197744855,0.08033760091980029,0.004599933910956368,-0.047871182463420904,0.11106882784469795,-0.02184547337192394,-0.016241180318322813,0.07394620801964842,0.05472919573979736,0.02348898956830447
AZGP1,-0.02469048061802615,0.02552637594657892,-0.006375213880572401,-0.0386674219377926,-0.07409554032766429,-0.0071661862516956285,-0.026266753260802144,-0.015024331943246852,,0.0014063511128239448,,-0.027441585929969398,-0.010894233208893931,0.05002868745357748,0.03958943819128573,0.031225216067347586,0.015789585935991217
INHA,-0.026497000650748635,-0.01683325052303661,-0.01847430861441052,-0.018442912737522348,0.008598286224183734,0.11399191767559051,-0.006936696272435703,0.0839695177483761,-0.004782952504204634,-0.012124510268599587,-0.08222354258149081,0.08489893427756344,0.012883171129693826,0.015342412523669628,0.0363803395145168,-0.034287357327346314,-0.01148068344466606
SEMA3G,-0.0293286703107439,0.07169267619084786,-0.03036535477530962,-0.020015916959417148,0.023158131918843264,0.10653233962029286,-0.0027756153365707382,-0.02424162147951642,0.024433108424255914,0.03868501742263581,-0.030689973503610826,-0.0433939427793956,,-0.022694558726947162,-0.026165501042867453,0.18961829903991131,0.08207278585023069
OXT,,,,,,,,,,,,,,,-0.015280422597880244,,
COL6A1,0.008557361923800192,0.11411972270738051,-0.012320618801474649,0.014177140837737679,0.0419361303019109,0.06036560329099682,0.016452912838814306,0.0034578862106848713,-0.1525636910450323,-0.0074409988629574216,-0.06606221324007644,0.17891326717502173,-0.049013225737443995,0.025184627605612603,0.04399389779905837,0.26026659148976533,0.20822748237804092
FGF17,,0.010587894372917503,-0.01322117665311598,-0.0199280895788752,-0.035134373108232086,-0.021718718157392212,-0.015467752959785598,0.08025120401456706,-0.02256147375505666,0.06045311041937908,,,-0.04228640126873726,,-0.04214107370550187,0.013922159265533694,-0.047880317121206606
TNFSF8,-0.020987239178876703,,-0.011702680009285656,-0.013543637812268958,0.0186859657478413,-0.01391632894283024,,,,,,,-0.02730119080246607,0.11420171027574356,-0.0162481340375146,0.0905158753121668,0.005457787600340701
FGF20,-0.02794361204787173,-0.03758635178450342,-0.027895576257910178,-0.01648275057113114,-0.040001128196445995,-0.004456138124024512,0.03516019132851979,-0.03795147190011475,,-0.01574868251013827,-0.03934369178719369,-0.02372339403581803,0.0002263579863440461,0.10442582068091152,0.09632319265303681,-0.05468601207900093,-0.02067710340180626
ICAM3,0.030421154185990305,0.03434292757233936,0.03377917863501078,0.04657945676519849,0.012044993327621113,0.06903482530319742,0.054784931930759055,0.06127269576337842,0.03125019376371666,0.06432701251934811,-0.0590102434394601,0.09068201241198347,0.0530954554111244,0.11800645363864769,0.07903661693304694,0.1879790049322656,0.015385767686230076
LAMA4,0.01284661805526671,0.06733915425056258,-0.01196946232625265,0.041845515317903356,0.014373783304306196,0.08614019717124906,0.02440459548045978,0.06439515279729806,0.0626565101145989,0.03740665435427218,-0.019024365311498016,0.1314860096217765,0.0025883001289356477,0.024354710323294775,0.014058912161214914,0.23748330504337184,0.19991560264728817
INHBE,,,,,,,,,-0.026125035495925358,,,,,,,,
DLL4,-0.002365437563901664,0.015818615979716906,0.027585148709782875,0.031803754763694,0.039054413647332926,0.07442401484561745,0.011319778738431301,0.002165328572877687,0.04018558140633173,-0.033389027604493415,-0.0317935880141216,0.03100620302108866,0.0036198080547420477,0.07582650493173244,0.024497026969321236,0.2410605526101775,0.13756138340661894
SEMA3A,0.03461256873984219,0.03533464090933773,-0.02203202949073959,0.062658562441593,-0.0495523264040388,-0.020434764937282933,-0.03183432180680034,0.037535048312492006,0.004243152440574279,0.02826334620125813,,,0.06490762742616187,0.034155486787609275,-0.029718084621874766,-0.048295398102755994,0.016617575901811156
RLN2,,,-0.012567902067210151,0.07093594145650267,-0.029992732405698087,-0.017872087863098882,0.040160649017684846,-0.007320556933889026,,-0.012407468214600021,,,-0.018878707129363376,0.07417528200034926,0.06360652377295913,-0.0031286766369627056,-0.04139271360360226
C5,0.012518848135852629,-0.0325748117665486,-0.013917648716484574,0.04092724707902252,-0.021480088491050296,0.02258253650067027,0.04252070779532835,-0.03825775636261351,0.0056572421179327675,-0.03670038240153598,0.014776855838682318,0.19180981579978656,0.0727328609584137,0.02417338431695856,-0.009784110724834491,0.04774326530864714,-0.01004612617830538
COMP,,,,,,,,,-0.017701686567480827,,,,,-0.02637647711676782,,-0.0008372158429802403,
EDN2,,-0.005229576536529005,,,-0.02571672954697988,0.14076806317115234,,,0.24148866065747804,0.00823555057031947,,,,,,,
C1QA,0.11252252266926378,0.11362560119879722,-0.04793745518796763,0.10646156811088368,-0.010984456301519332,0.024229725230999755,0.0003646570828875093,-0.02713478071333953,0.09420076832751326,-0.012398614964223679,-0.03831523675688856,0.032297737103084756,0.030079350898877998,0.025901689725043937,0.10417558163314856,0.16142906130902135,0.06165348281162707
UTS2B,-0.017797614588793975,-0.022898301772630716,-0.014296303574743638,-0.013668140882070816,0.04809925877553749,,-0.005033984019133551,,,,-0.03735501283327065,,,,,0.061404687891989836,
COL9A3,-0.05093310987345711,0.011865226081714444,0.0001288185066088875,-0.00894453116289791,0.0068303076759128785,-0.04445548744556459,-0.008769899318046935,0.05801863051361124,0.13275596355518654,-0.008271965043127572,0.09826380356736904,-0.02769690328245938,0.028070444495305463,0.005668224056921985,-0.03303711934181676,0.03587408465045551,0.0563818477978781
DLK1,,,,-0.02274912213032291,0.14924362911878958,,,,-0.032909332007149905,,,,,,,,-9.366663436619798e-05
HGF,-0.04557700006664699,0.04080759122614905,-0.03126905892252851,-0.02332756725769063,-0.02131931958046004,-0.027485869082290563,-0.005692985696343635,0.013342028386547206,0.0001780062546749213,-0.018897953032499887,-0.03075616863072375,0.08051449616709484,0.04963874675561365,-0.013618089647410975,-0.039123731060991214,-0.04550764416343861,0.03507741923314113
GIP,,,,,,,,,0.027435446796679877,,,,,,,,
P4HB,0.02019428599840006,0.06283309214003902,-0.018764782235328042,0.036817057231131364,0.033092532992834454,0.02250193831717747,-0.016584384586010595,-0.03907253001964322,-0.13592506470552562,0.01686637009987986,-0.006818111068170522,0.07915884639519075,-0.081136931619659,0.04104019722798362,-0.009711430582284509,0.25308586165764246,0.03513011203872036
ADCYAP1,-0.01957515612225139,0.010245059950588591,-0.017760011955092827,0.016281525454499422,0.03734416916936841,0.025132095622321153,-0.004688024003761597,0.03900065126366059,,0.07597540071200747,-0.042632214149687896,0.0004333048556325073,-0.0020749797826695358,-0.03313234594763686,0.07854464359826258,-0.02405230685336068,0.03336558597593706
GREM1,0.009886506886526437,0.027274926501486704,0.012708687949868513,-0.011813558769401582,0.01713504744072161,-0.04273801789270962,-0.015457397833655425,-0.005331556923167816,-0.09723051598707592,-0.01572580783255925,-0.010773257622547659,-0.08312369009934346,-0.06571718592184851,0.001466639990362633,-0.037121758883161396,0.14361917435171456,0.09647105036515664
EGF,0.06351023644321051,-0.00041488183062039086,-0.025763232072032245,0.04757969747307863,0.07355460704112367,0.004595545021589712,-0.023693115488983563,0.014726441891901537,0.1332011426839465,-0.022582965327547954,-0.03934365855424848,0.11316551710139851,-0.003912742315762215,-0.0066168935609264255,0.009943834095059207,-0.003792995023830029,0.03732489817278285
VEGFB,-0.048672071146747015,-0.0389069998735194,0.002362475130618987,0.018268196158419965,-0.0568913158672701,-0.0017137854914571217,0.04256442024115848,-0.018481410416659176,-0.0944960724086854,-0.003821904900764897,-0.034763069284687545,0.04465913889929435,0.001052737583308861,-0.030753889287053682,0.014123735969255783,-0.042459467051863306,-0.030924989413056096
FARP2,-0.0008227402227696125,-0.012363489690424678,-0.010195218610158175,-0.024729657254489053,0.005699810552825521,0.03065510385396359,0.00806118120328113,0.013862617100951385,0.03464862382688005,0.000857615346098264,0.09079146001848064,-0.06558632742245957,0.008956228097553387,-0.06525737418685712,-0.063292396336157,-0.010322740631638126,0.001391305263265887
BMP3,,,,,,,0.00195680767549559,-0.030670483696811447,,,,,,,,,
IHH,,,,,,,0.06747320252024601,,,,,,-0.02471259798932944,,-0.0176049096649062,,
LAMA2,-0.027342673520492595,0.059352817723281576,-0.030182306347819886,0.02040138939351298,0.039245196514245496,0.036426683121600544,-0.031073993289284837,0.006539582758779534,0.07830341865970379,0.03422753098415327,0.01390209802143356,0.11840111428588457,0.018191943557653148,0.05485339070980222,0.0278917051795965,0.2396433971126026,0.08508938814764892
SERPINC1,,,,,,,,,,,,,,,0.10824804649955487,,
NRG1,,-0.03971278346900561,0.00631875003867719,-0.02390343497232912,0.011148270302919913,-0.01674734663443418,-0.04061648888559439,0.008375707527313904,-0.0463941643936286,-0.025060152427650004,-0.0705282092020769,0.09161991571451832,0.02627802130018371,,0.02240850369647009,-0.03885261499156281,0.09240127446089405
SPINK1,,-0.06402743788053297,,-0.005463105541837154,-0.03496800730177838,,,,-0.01279635237906575,-0.012407468214600021,,0.02935341454985738,-0.0521070138797127,,0.014735730041871484,-0.07267038940460543,-0.06149640935117748
EFEMP2,-0.09485436095962899,-0.02528677550769916,0.00562108658148493,0.006104322753338709,0.0024729935456778915,0.04222074758445704,0.05776287545596789,-0.003006807854379732,-0.024935192922020448,0.007656810778958825,-0.03843839350618276,0.06772855406432329,-0.03678183940449624,0.024855939117353665,-0.03319449747784709,0.09290897070895804,0.04101999364311471
SELPLG,-0.0010741153717130534,-0.006224381118594065,-0.05139666689576621,-0.005119721156536446,0.037310340396050364,-0.04712232006829645,-0.02562411849872273,0.011901314314348493,0.033509066513112036,-0.05160022293888661,-0.04583040761504321,0.02502835468321258,-0.007013742518965991,-0.0216361837437419,0.06246017022949678,0.08343038639132659,0.06093099880467948
GDF6,,-0.03632477672809015,,-0.01531175347604798,,-0.01787208979096418,,,,,,,-0.058676694234170323,,-0.03366474269692337,,
HLA-E,0.060347973172143264,0.11711476986350798,-0.05803548134213193,0.0524464394547586,0.06898648552615792,0.028342599593275095,0.015086256794670256,-0.005805415225076848,0.02437743644397006,0.0014042148205920932,-0.017288224854678548,0.06549957691620997,-0.030423922559178765,0.029185193368545484,0.04639700609712624,0.22205767662889422,0.07441119602342852
PTN,-0.07950519637591598,-0.03719268195208878,0.026258109086981608,-0.028966098290770258,0.007313552897688744,0.01452750092717308,0.005286575417211584,0.059772340338832115,-0.023126377011975063,-0.023143290417443552,0.0770573025836201,0.0634234152134807,0.04685992381674161,0.013528453878207421,-0.08443343537189499,-0.1710841885962334,0.04364398969295652
CD274,0.03911533998612998,-0.03272151223617884,-0.0346254720991412,0.005761361570815868,0.06854072259030404,-0.00036601971437521776,-0.002286978855945233,0.04237020819528197,-0.01729548000011038,-0.02041948194112515,-0.02490139974906254,-0.04523804131623941,-0.018704533987745856,0.05509326670751692,-0.02689870291233138,0.0207495566398121,0.03732591359669496
FGF10,,,,,,,-0.017269881249874917,,,,,,,,,,
CD14,0.051159887887904466,0.08238522812806656,0.00758360102077302,0.12498648618257692,0.020813842209396027,0.05866403565313378,-0.0026602093714135147,-0.006770418255980878,0.010417325856823536,-0.022185742887126367,0.005501351189111991,0.060872803676940375,0.009915060661608641,0.006857994254008592,0.07779145416377249,-0.014506335248772683,0.048961916414307985
SFTPD,,0.03319898676957726,-0.019942770918545055,,-0.005510537190838726,,0.017187663277571194,,,-0.020978550902046308,0.0445867570787661,-0.006628671003216353,0.0018807315679134618,-0.014685120027010792,0.023479549348313786,-0.011725273915104988,-0.03197436585004122
SLIT1,-0.03981750365571527,-0.062185051141542255,0.01625759489034649,-8.936674390408059e-05,-0.09292066628805044,0.026375161168315748,-0.01137926035411958,0.03319119658530785,0.04139433767935475,0.05701905868507982,-0.03030190617310881,0.033479073736701954,0.0030343857677220722,-0.0018494511805508932,0.028722282689637706,0.011785802993999747,-0.006760293463821991
CNTF,-0.022955716120079968,,,-0.010773600694558658,-0.019553964208024393,-0.01869874482514788,-0.015457396497708997,0.02185738581679928,,-0.014406394649182338,,,,0.0645017761374038,-0.01782154727571516,,
BST1,0.020990581526497864,0.007222217339165031,0.020529046141662375,-0.013777996609859476,0.04573656243666042,0.013670678873860974,-0.009650816955845529,-0.07905966743715818,0.03267887355797139,-0.02999163965175006,0.01292138484400898,0.021754183904679224,0.07571720935503269,-0.0310643537007278,0.005055275242350634,0.010758741700776004,0.04431727317264875
AGTRAP,-0.043807837732991774,0.1027177177755426,0.003477113689123732,0.02907271360536352,0.0350483341083785,0.0047204099816943275,-0.048281425603740914,0.010361936990574944,0.015238283657997509,0.008031004800190257,0.029007012579778516,-0.04208032669229731,-0.0017172799765456602,-0.0024476547884162716,-0.012164498346392834,0.04665141262994376,0.005200956232272938
LAMC1,-0.09792397648627094,0.09296288421412649,0.0530719751626738,-0.017219996705299122,0.024370977514121817,0.06643382520410032,-0.014095047399558424,-0.009287896060414694,0.07817702503557358,0.016940662678184722,0.048764438528275764,0.11917406940526333,-0.06292323138736579,0.03615931993883177,0.07600544512695459,0.2583371951529553,0.10923039578967425
COL6A3,0.017321648629111744,0.049036167414769974,-0.01835700200550533,0.02098094485952267,0.01936332521315963,0.01948443502559756,-0.010650442514629512,0.05052858854791612,-0.12151027718418739,0.07430649357995257,0.00020804689650210807,-0.01011839106308362,-0.0076420836570060815,-0.031684802405331454,0.03695012534361294,0.2932969170080923,0.19310822776391248
FN1,-0.07519749680449024,0.07893598155862694,0.009896036643638868,0.053902657360622365,0.0399783023471112,0.07495561693934685,0.02169387463356908,0.03641848294306728,-0.14034717002334404,-0.03985910515381971,-0.06738873891913746,0.15098364993839916,-0.08793863491951102,0.009742506585020363,0.019126286819451506,0.2661516087403202,0.17456760441969682
MIF,-0.040032265913835775,-0.0015933793845692417,0.04319234477597647,0.022412880222919495,0.0006099707948839445,-0.013010973520258326,-0.04229958171730354,0.04667445254872461,-0.09276093782937957,0.03780427426244638,-0.07128025691340827,0.059160007264433066,-0.07716958851971067,-0.0007943147149248115,-0.04287064904627625,-0.1914592878954755,-0.0909375617377171
JAG1,-0.053956961372866166,0.030804800508989708,-0.04437183508133912,0.029586918049757736,0.024703452446263884,0.011323003579781311,-0.04371362494343608,0.03886795511327433,0.039100041560549005,0.01984318477929221,0.05666719813506752,0.16524735070003677,-0.05509216777054563,0.022697489568054743,0.032905382331993506,0.1560135057988143,0.13244760875874612
NID2,-0.008245144418819605,0.030506816636806856,0.023553621126219473,0.04586213540760682,0.06290042681063643,0.09602613195221837,-0.030915975943654184,-0.014010712429175131,0.0058082554545895405,-0.03207758258776954,-0.052377450800645764,0.0437641986501292,0.08546553927447731,-0.02607139461526853,0.08147400000576212,0.2539257891662385,0.1437254358864618
EFNB1,-0.03409801707351332,0.008420820161330708,0.009215398686275056,0.05849934573011325,-0.06170946209767737,-0.0035221174121420886,-0.00277884145130779,-0.05827497238441551,0.05405543937250319,0.02048391925979235,0.03354727349952307,-0.018375647214924223,-0.005989833195487719,0.01685564588769926,0.006724711093417424,0.1259108633259841,0.06925767934309822
COL4A2,-0.01621281392084004,0.08793147423952748,-0.02964694067271144,0.05902207113214565,0.08085760397309465,0.09722595167207154,0.02159315708443363,0.04603933238021197,0.053588611452202076,-0.018114451609169285,-0.03673765914796182,0.08982824373380337,0.030897317671896716,-0.025037608208741464,0.040655966723831566,0.26081759169229307,0.18644314620319977
SPP1,0.05593394486806762,0.03143034764388268,-0.006734164321740764,0.05173457346178798,-0.025602640283959074,0.03317304243347506,0.02689418342605123,-0.019668630957791002,-0.14576133982904,-0.032293886027159165,-0.037761340441152674,-0.03394585511559415,-0.05137284846764702,-0.06745179792449402,-0.003476077251735541,-0.14499127820528881,-0.049978836687605506
PODXL2,-0.044923168266435665,-0.015910133439163126,-0.03742756735523093,-0.03179999735021698,0.014614330278029573,-0.009754496811919335,-0.016392539337895595,0.05577275842008037,0.0013488954276916346,0.024981283034172214,-0.008650543465497755,0.0221944948478952,-7.71483749669996e-05,-0.04210346015306989,-0.005670823306871599,-0.0491373460863111,0.015769657682785345
IFNE,,,,,,,-0.017269879902417823,,,,,,,,,,
FGF9,-0.020987242535104825,-0.008667832274653554,0.00852681221854652,-0.02949847288809464,0.05205110958374881,0.017588508554033162,-0.008596457293719743,0.08329918019333944,,0.07732597148616867,,,0.0104204442361417,,-0.05380746829390311,-0.049072227797659074,0.04610254384869658
ITIH2,-0.05086935951828341,0.019916555055949543,,-0.0143939464325551,0.05639170063387395,0.0238696148942361,-0.01586580307279007,0.06886098113138646,,-0.020192039981337607,-0.06336837036909686,0.14048846420930278,0.03955367530896128,0.05880118174235243,0.06841749130617451,0.18070167132701515,0.17086304487610054
ADAM10,0.007047187758322837,0.01585640010313396,0.014039810404278588,0.025947384009128886,0.06212271220683255,-0.040821955508357544,-0.057173313112121545,0.013466141619593159,0.07089013177838366,0.0017096113361777187,0.0049342506023401875,-0.022487653847197978,-0.028024399279758826,0.03500754531648215,-0.014730223458494483,0.12053556304360713,-0.012679372755153288
CFH,-0.03978250849050561,0.0963706878254267,-0.03833751403036397,0.018748719402938194,0.027508143601662968,0.11049009686039328,0.012456383678250312,0.06765152892685346,0.07879238122810783,-0.02967164231571343,-0.015081262465206118,0.11447767212857866,0.022204151337314043,0.020667280382157018,0.1035437199683172,0.2749368936535569,0.09281325355985513
COL4A5,0.03405028737397138,0.06103849711030513,0.022168863020184258,-0.04151678484885107,0.002963437651540513,0.013441007195832846,-0.016874725526398786,-0.01934649540818115,0.14931115468183678,-0.02746716585188852,-0.03288277607997292,-0.012228003697198885,0.02019517789111122,-0.0663922602646943,0.009732221775566314,-0.06107750356860609,-0.013810079611006134
