,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
XCL1,-0.018877538104678016,,-0.00040899859376465907,,,0.019888000637078917,-0.01881369627756644,,,,,,,,,,,,,0.034602464384765864,
CD58,0.025279351752839168,-0.013933434894639959,0.00044670340008673957,0.010540862929677881,-0.017619256605159908,0.04102559919448018,-0.058561177062385665,0.0037875729605533377,0.04869545909879791,0.0533025655065668,0.08830906324608342,0.018524985974138382,-0.010379451659703694,0.2115661234124256,0.014717622663708612,-0.03402228537045559,0.05699472857711061,-0.039541659909275044,0.04198844888297789,0.10386763416614749,-0.03839788231355463
TNFSF14,0.03574988862540482,-0.0187517974851176,-0.018664046508214252,0.017470084739097162,-0.0029796802867317956,0.01971714942568547,-0.024064985922844333,,0.016174071766315513,-0.0027886280174454197,,0.013250852678064778,,0.085221782548769,0.18517081771209254,-0.019231266288706732,0.08760509494556878,0.028874700734809397,0.0060749795662131114,-0.0025621492804921557,0.08929072060971545
CNTN4,,-0.051010631129075945,-0.021996196853059,-0.03136815594154563,-0.0274928061682632,0.010138436053537708,-0.04430894342003077,-0.014952389462666606,-0.040118971299196865,-0.0011460318572112458,0.010289870929867209,,,-7.853153587190142e-05,-0.05226934617924426,-0.041339854079350695,0.04852024741430585,-0.02307746065560144,0.027032089861860852,-0.06292337878974338,-0.05338880706784112
NTF4,,,,,,-0.03368351947428041,,,,,,,,,,,,,,,
INSL3,,,-0.01659338008186558,,,-0.03859310156158918,,,,,,,,,-0.02447978328390846,0.01247311136223202,,0.05772857377773382,0.08612753039515011,,
BTLA,,,,,,-0.01961130918854201,-0.019613904675436226,,,-0.0294987203673298,,,,0.1132633966728457,,,,,0.03424645837588765,,
MFNG,-0.02825220266286802,-0.0849814800962629,-0.024920627217925716,-0.006246958111752027,-0.012264712003274027,-0.018796646925831443,-0.011207022378664161,-0.026588498457837915,0.13248491813035895,0.021920949118566624,-0.0517008119517507,0.006498782079866822,-0.10427563712946562,0.07703543095094466,-0.0690035139207921,-0.021211516760852832,-0.039460859129122804,-0.04326011336785023,0.0866846104524592,0.08678056789731023,0.05169864749321422
ICAM1,-0.002593244501908567,-0.00620277482648282,-0.0303520855189365,0.03389195686971967,0.027784360103746297,0.0244208143248513,-0.02506964260182282,-0.0399525104727011,0.03169792759994271,-0.018965040512877823,0.06751800698329469,-0.007761588258821616,-0.0745788460298207,0.12975898613021553,0.15947096533231317,0.05817777510525904,0.05594642484878965,-0.05180883723127441,0.06884418245789463,0.10866995174261455,0.0447251313776341
PROS1,0.04741937150236283,0.026478544388511573,-0.033622871722496186,0.036390678032708686,0.02390145566219759,0.07921194026889045,-0.017745932002469274,-0.0071791068096159335,0.0660390236554048,0.04034866887525007,-0.038259848654173055,0.004411754838643279,0.00924376739081733,0.14226525094414766,-0.003754064516399468,0.031643260045836626,0.04881159390945087,-0.011339317555845312,0.10028025908196397,0.02227321299186255,-0.023268822115090643
CLCF1,-0.03055335400667683,-0.041882472657276924,-0.023367908801693166,0.02924038607220234,-0.014554335088076872,0.027162455629825027,-0.02117390155328608,-0.015611352204859423,0.02804301120818317,-0.008279969357016482,0.01854478220328199,0.06183121912933661,-0.04665221962127064,0.015171375838096118,0.049998567028457896,0.037403969908649436,-0.023278695044182937,-0.021120457318197332,0.15352403169761603,0.10955182957703916,
PSAP,0.01582854751957356,-0.05662441233376923,-0.015284053070805966,-0.012363845771054094,-0.03245671353397955,0.050363710112717654,0.022969885879172817,0.019017132762768688,-0.028412798026865946,-0.011796217671984147,-0.046264206915656685,0.09669359352394608,0.16711171118344026,0.09385669926435303,0.1324860961400665,0.08277055723603177,0.046476071941253895,-0.08274491328911043,0.21817354830377764,-0.08815764175745305,0.060363113492165985
EFEMP1,0.08687165811105212,0.09158688683627247,-0.055064229275626375,0.035050457990341115,-0.0037243442821194707,0.016185690732967616,0.017069000316112606,0.01374795241835327,0.054342170175454584,0.06688817110932603,-0.00041317904545248673,0.048526510209286125,0.08209626439665334,0.1813290775194314,-0.034461441990877174,2.7452767802212675e-05,0.07865043451331542,0.001808690385427675,0.10393686902020598,0.12500114745016294,0.03309674889933295
C1QTNF1,-0.04376809068967634,0.16647815312795664,0.008818893436560664,0.030602458149887487,-0.031942102657768354,0.014994055742215668,-0.05253915251595191,0.020270450115473505,0.028518948053337375,0.00556356171288149,0.06783902747603865,0.12418255421971088,0.02929737324837447,0.016667998928291412,0.10451449889330237,0.08795151847515828,-0.002139148317119773,-0.12385726898131172,-0.04204039228391166,0.15154656520446835,-0.0394868254070907
ALB,0.03942199245296369,-0.0015027165386154158,-0.025653798609568006,0.013324086261755234,,-0.016287201309173355,-0.038003335864058116,-0.016064099770863337,-0.02606669207549215,0.04289620898341568,0.02139362769480245,-0.03227826868090216,-0.07206509580628175,0.06078651772677356,-0.0006606714955268204,-0.05354495235698011,0.062578297210025,0.06946394345209381,0.08051048326372255,0.052587181012411374,-0.0216299601264457
CCL13,,,,,,,,,,,,,,,0.045715813720552036,,,0.03775805006615254,,,
EFNA3,-0.027339918093357236,0.08471550890888811,-0.006776122925867645,0.03135827389530878,0.04785506358181725,0.014197448808221609,0.04634034772595312,0.01940880082049323,-0.046280483812355985,0.01897080241629174,0.05417683350650525,-0.03877500121861757,0.10245549900012542,0.07975271420408553,0.07651552200107392,-0.006228792943183627,-0.03398083657272393,-0.015703959491376533,0.133289430196034,0.06933903408013091,-0.036742675070144254
DRAXIN,0.0844175028971862,-0.034869300644182075,-0.01801321067427212,0.05771911084298657,0.0959570924530901,0.019623960795652474,0.06917725312173831,-0.0017735331804774618,0.03387927351558778,0.0067177977983927445,0.02723054098910585,0.048773209328461756,0.010268045309255057,0.11035502192237846,0.06419029134234308,-0.009395327745492722,0.02152822902392044,-0.010273790952445305,0.1028974828977977,0.036119471027219276,-0.049709300436115995
RAET1L,,,-0.01292640423680529,,,,,,,-0.005170207825261365,,,,,,0.08064812068320262,,0.013922647117017167,,,
NPTX2,0.05718318119997271,-0.11428060073220053,-0.0943975806382837,-0.04143371218509991,-0.04084267054829806,-0.009013447907036204,-0.07029940219228129,-0.01840525362256748,-0.052294784394794847,0.02068480061821335,0.029838090367721615,0.06128722351880665,,-0.005566534593818731,-0.01787592032443766,-0.06761791454663126,0.0176549194708158,-0.03770389244548902,0.022247042732657995,-0.09345759187011568,0.03553008572672282
FGF11,-0.05490500557046437,0.20075587320238475,-0.07838929978404578,0.035337436803873086,0.04144681995973588,0.028985744744898404,0.0464487941831778,0.023823045241924794,0.06812987317369028,-0.004102090237809048,0.06509544732037296,0.1092885305790224,0.2532973285571616,0.17365528975163386,0.03507440280122539,0.0691203290610775,0.04503141683202069,-0.01794667893263739,0.17050989837869737,0.14079974035645526,-0.04572644643963012
CD59,0.04924138807514904,-0.0655530621182964,-0.058740313578958585,-0.011425933025993457,-0.11598241505074908,-0.0056053912161393256,-0.05247856812181069,0.014597644222965363,-0.043711669454470886,0.039832023208860895,-0.04111541122474287,-0.03336464307880064,-0.2612999864934871,-0.003836974473655382,-0.0017323904178739276,-0.013598078066288627,0.06322264979962056,-0.10343972743963932,-0.1073141098293185,-0.11157126786852495,-0.11314576238992523
COL9A2,0.01559433391752695,0.03579114989912903,-0.04635318392821247,0.008502863008940811,-0.03690050310314042,-0.021506386917760377,0.05521043651111087,0.04426512999163597,-0.03143589107232096,-0.0005968250327296248,-0.02005108378247171,-0.08322621983490534,-0.06522363108693818,0.05003653751529409,-0.07514044608456673,-0.09868323599155192,-0.016068452890915744,0.02765505471667478,0.15805171903804088,-0.01571542406453487,0.02731772925417385
DLL3,-0.019134923886490587,-0.07043816973751932,0.02965271905427608,0.02747016148738313,-0.10791309681130759,0.07079366097592159,-0.020289857895557185,-0.03331174863391375,-0.01597874725497627,-0.07418850616161365,-0.017942241448200127,0.0027556514569558065,-0.159819570848352,0.07431303832618173,-0.07349575954447356,-0.0992107355022648,-0.01790329990590624,0.12830250183656614,0.06275307937606332,-0.09713428973939835,0.04435120126805782
FGF5,,,,,,,,,-0.020756760158472432,,,,,,,,,,0.18341622315886527,0.0016875405762323207,
LIN7C,-0.03328145540652158,0.04802226322934825,-0.006285816385745947,0.044692106345204964,-0.08404122591024478,0.05622082275834998,0.036692759913883675,0.005624729668355263,0.044623099232172954,0.003591154739918203,0.03887799944136702,0.024494927430677757,0.05063454715073396,0.08670659585506688,-0.07843139622891222,-0.04116736979134053,0.039367436228748866,0.024110942958937353,0.1103120177984397,-0.005785853834645334,-0.016255506700229887
GDF7,0.0759954685586699,-0.002951910332576699,-0.030483663556375426,-0.013472008116597371,,0.0026503185882036577,,0.040791654048753234,0.04655575752240651,-0.02319800937702738,,,,0.1947962726926028,,-0.02026795477143805,0.0059045199375674295,-0.0032025940852539476,0.02892953112219737,-0.06339342283742498,
PSPN,-0.03150626349251764,0.05960705533642175,-0.04872474597653198,0.0019429768012898065,-0.03934624390091567,-0.06842431407643094,0.0019007840836322164,-0.009065182367641972,0.04878654236651662,0.04208428678666889,-0.004456646493082095,0.012845388399112,0.0009083057545067487,0.14490753516753074,0.0008536425744714249,-0.0308044226654405,0.06088129227796278,0.06633196157372416,0.12876038618157593,0.04153839206774466,-0.06228621586816168
ANGPT1,-0.0070592013010831334,0.007148765428430723,-0.03354002678302056,-0.0018338719768740887,-0.028098304614350058,0.02991669317601616,-0.01097963698966653,-0.012840640512656647,0.04710742374025951,0.006000294112558083,-0.024012284450230455,0.016255582417066847,-0.03544068215401412,0.09198786391436328,0.020243485103710157,0.04603408172225519,-0.02186957300902182,-0.020305348260548875,0.20942634761598883,0.0402857700594039,-0.05874376777872064
PNOC,-0.0276135240123548,-0.08355473324285488,-0.006968030424641392,-0.03927607733212574,-0.05962526810385175,0.005010919230685669,-0.01914777749969371,0.003199852786053323,-0.06193580285491405,-0.022297875081451486,-0.029979640015534735,,,,,-0.021553032256453893,,0.020654004581236358,0.09158350980882998,-0.057030610422354584,-0.06024984291483715
L1CAM,-0.029362506019118863,-0.09663619332980194,-0.03466582380419779,0.045111375759707806,-0.060222929859417476,-0.016184967603940788,0.03699000408847486,-0.06122298112212071,-0.05507093068192802,-0.035674049993115416,-0.02924923220936247,0.05828912722295454,0.03848914202195201,-0.024933720134376787,0.029224264649404585,0.0900354653503822,-0.008429443471600382,-0.06529122971425064,0.040389923724485306,-0.12773486611850432,-0.04713333085834878
APOA1,-0.041183275312475606,0.01395534234122344,-0.027739802210178775,0.12570617242111548,-0.0357061610571297,0.01013743268653091,-0.0018843302267746,0.029256226472754276,-0.026019607315882567,-0.014593159964690293,-0.016206656506153716,0.00681156987637399,0.00905716292928251,0.03406419209411858,-0.011605105842039847,0.005367704709457494,0.024131330561042785,-0.02363426277778005,0.05425503652525353,0.13506807879734573,-0.03194801506837457
PSEN1,-0.007156625716367954,0.010929568081114928,-0.013100626042157578,0.07644168760572613,0.018615521993637748,0.01706683999996594,-0.020964950628541312,-0.014341595387529035,0.02820872623917875,0.037683256409808685,-0.003885516033876441,0.02008213885928193,0.03693867255311951,-0.15923907277499175,0.02047249517528957,-0.0016821981582895126,-0.017575028467231732,0.012565728371607682,0.024775265691716255,0.05880864323315168,0.07389472464169114
CALM2,0.09206194388941953,-0.03239192696764936,-0.041164655972696404,-0.05132923567811471,-0.05887155382609144,0.0004960253702736193,-0.010778616461126602,-0.02912158231742543,-0.08301668860829561,-0.08012519771999088,-0.08236122289497315,-0.029462278911343818,0.02442814685109861,-0.0843736504618441,-0.09238877399171778,-0.05606125140154123,-0.04730104956801672,0.04269459476371147,-0.0026490909151807305,-0.12520288939664578,-0.036276260167117
CLEC2B,0.06992425467106841,-0.009485870225579928,-0.008505119975693623,0.03136584407739938,0.11399581462501311,-0.008682810589849764,-0.0352230841879887,0.023579008284662962,0.08918136083013425,-0.006591864703074864,-0.01565486006526504,0.029582183847782096,-0.009100934982225294,0.007303318991208577,0.08224780409304226,0.05126189991369464,0.05381540887497593,-0.041514984395763434,0.23557817035888604,0.02665178945751425,0.11059398401593959
NTNG1,0.010100083091332883,0.009453141154091916,-0.04242945284077524,-0.04626921802670245,,-0.003614066257617582,-0.04780364292938079,0.012102675722767608,0.015985734776624193,-0.005432196199862476,-0.03088156367354406,0.07259835987743356,0.0611668291566574,0.020771935195487087,-0.04033363153707474,-0.11431664576706153,0.04239192618819553,-0.016929255030664246,0.16030018122860346,-0.015642366100620513,-0.05900595562735881
LRIG1,-0.0295177080067513,0.03781315695993288,-0.014397168183759216,0.0314760300348512,-0.07581895685599659,0.026634169228613162,0.04662047095394153,0.013046221396250808,0.05544068837477781,0.014056615984178443,0.011718836248460271,-0.01771377995840283,-0.17888365074360874,0.2390454530928147,-0.0958830942582275,-0.09916034420596903,0.07101605595704723,0.10044652052421012,0.01869633264790391,0.05164493296917839,0.0816774523681419
CPAMD8,-0.017205350128101173,,0.056159427107050956,,,-0.023021805539318888,-0.023887054795587892,-0.031959883322805735,-0.01877728293710198,-0.05019234298880377,-0.027984519802571516,,-0.010669376785749075,0.0846327752004932,,-0.005066677588303314,0.04049745606889784,,0.06816917494017821,-0.05463501104249821,0.10685175923889845
GHRL,-0.02744989922400204,,-0.0023668626346474682,-0.04269440898178374,,0.027698235357916087,-0.031375084054996186,0.06813398324390837,0.04639224328102921,-0.03050122966752467,-0.019337348909360334,-0.05252273707811447,0.038375248325020636,0.10642622956588701,,,0.016372840300043528,0.09233757491488308,0.04425248284983796,0.007263188234054408,
NPY,-0.0068753589191918015,-0.1529655875890576,-0.0325140120823129,0.05461457881876682,-0.02211306568527358,0.03537708837624392,-0.012362560635539933,-0.009229414511764249,-0.0345208215980099,0.007800152191053182,-0.020709614276486946,0.020901776463633167,,-0.07390766534922119,0.15247190800951363,0.07795979390520036,0.033645245258194754,0.04033212252567467,-0.038372490686600126,-0.08963226850552172,-0.03576103490176344
MMP2,0.006561957483143303,-0.0684790589627075,-0.019504480338969163,0.03940844039615672,-0.06744339601760281,-0.005056211074849668,-0.037494276769364274,0.011284052740540724,0.1388136485145577,0.05809136796492156,-0.014261098026559654,-0.10504780049658301,-0.07645468603720937,0.0845726609981617,0.0015981289746837316,-0.0795126962777065,0.03062615736448881,-0.06622785151230584,-0.016901310299831523,0.02110487511724136,-0.0576619552954237
LHB,,,,,,0.014055086344887618,,,,,,,,,,,,,,,
PPY,,,-0.006226659392306798,,,0.012667682889366531,,,,,,,,,0.12027182741777895,0.04965827425945902,,-0.04688604343593729,0.09763736845455018,0.07286023444975405,
ALKAL2,-0.02576515339545405,-0.044973025473443694,-0.024241440656415304,-0.027017876321795725,,-0.002433494854029485,,0.020671143850715612,-0.021290315740176254,-0.028350434453689097,-0.021109318007810195,-0.023969905792512403,,0.15751061279006703,0.004068222832361407,-0.025113883097319316,0.0072063575732361764,-0.0226511558610604,0.018615471752517373,0.002015400391341512,-0.03828386673832874
CSF1,0.07080605985778234,-0.030504486617624605,-0.04067959375170302,0.053715254845058194,-0.02809610267420743,0.004716195427645756,0.04824783833256549,0.02119219370995144,0.052297149493433656,0.011832455317004434,0.053854345041939075,0.08233192182693176,-0.022965651983461552,0.038808656268324325,0.09610413775181087,0.03193585033057482,0.02118804297910903,-0.03193920993692294,0.12041008296563038,0.10683929283841057,0.12080585888535063
SEMA4C,0.01714731613517802,-0.044708915462131196,0.012541461821427503,-0.033909144755457206,0.0044138210957203085,-0.0078092799360538895,0.02691535771307676,-0.037691074146062896,-0.03120266711421689,-0.0309543450189231,0.07278718130868825,-0.0587092206179021,0.005651869472068755,0.18791969551729817,-0.038961786696706316,-0.02484301413930407,-0.016198079521527232,-0.0023597828033273044,0.12831970782991373,0.055937308016805964,0.09045189932226505
BMP8A,,,,,,,,,,,,,,,,,,,0.07486540862705136,,
ICAM2,0.04952553187041263,-0.0971503982347003,0.028120772763299454,0.031313704998483474,-0.001588151914944756,0.007755380684201795,0.0032339338123453685,0.0027874946747292136,0.04952369416272309,0.0379556843765849,-0.0012055206648218296,-0.05705581040629583,-0.005023999743569204,0.06076524143318203,-0.041985298176093755,-0.03281488808603234,-0.0004391087670717206,0.017917199789938998,0.0667771884502847,-0.09081490910828982,-0.05738888230440791
SYTL3,0.04141388088448887,0.03826079935795111,-0.010442088178028802,0.04864355765150714,0.02922361349638797,-0.0034674117399121915,-0.06491305226527319,0.0949437749656158,0.02884544698473813,0.037869815114439674,-0.0068004545577392776,0.0803791288380336,0.028197776684386135,0.1709758175864371,0.05201795884079809,0.03316511608791398,0.005417526533656034,-0.01930163704117814,0.15509511333494108,0.11971865301679141,
IL1A,0.1216196344554594,-0.09982172614056233,0.013163765548591673,0.06225076160309393,-0.0359066037924985,-0.06329255230450433,-0.03653776791562279,0.06318975239952211,0.011311543217147328,-0.012475843869855192,0.017684169471656058,0.016940798948109816,-0.10956418148561888,0.01399807162297103,0.03730981718490512,0.09798661151131018,-0.04732066038741826,-0.03409962728864712,0.06045036728220101,0.08760236142906061,0.082533809965829
HLA-G,,0.010711272518962573,0.05096170194312295,,,-0.03954146807056974,,-0.012393729511750046,,,,0.03801050809477901,-0.11541554021264101,,0.13156382981565598,0.02986399327720226,,-0.0387727860262473,,,
PGF,-0.02887031020666629,0.03209774729633428,-0.01477163501911144,-0.03492706709718692,0.08805641957820799,-0.011078777888678318,0.014463422985415976,-0.06464571518229317,0.07059865026220652,0.007664849000545905,0.038244904510072605,-0.09939256549575247,-0.007680814699897852,0.21410791265526513,-0.037435045730398187,-0.05289722082170141,-0.05396208875543536,-0.03232386127023518,0.06784734497952513,-0.021257635765035112,0.05825560405631077
LGALS8,0.04254519770038811,0.011413409338153732,-0.006529905784124772,0.02939533459952575,0.013871798843035238,-0.019720265165961474,0.0015919609641514584,0.013793926926446522,0.014558268205359397,-0.04680578944861621,-0.0038191942083766884,0.05766191763298122,0.046652050984810234,0.12446065329069027,0.005429161820457812,-0.01675215132427929,0.06506208969166904,0.03384461221879787,0.14393218830272686,0.01650506366085549,0.16301594420146237
DKK3,-0.03209645517992675,-0.10768713323068778,-0.03485860604281597,-0.057318665665905204,-0.08574413041027382,0.003995750824517223,0.01404985337985156,-0.02422275516663708,-0.09152444594770284,-0.10825041493651892,-0.050091920287727854,-0.031033318175513133,0.010951310185877182,0.04247204197342528,-0.038085913589494653,-0.0410085281743081,0.02088921332352782,0.040527984652534606,0.11965112298642586,-0.19870189473507094,-0.00602281072126944
COL16A1,0.052900719625782744,0.09505543701883368,-0.020026220195941167,-0.02400753364882711,-0.14506734957850137,0.09949240191571258,0.026693300154913245,0.013843446072957014,-0.007263840400153347,-0.01985435009941686,0.026385521696196627,-0.014691779906946336,-0.007218409976978493,0.1377696880632394,0.035422229778396624,-0.057861178864476004,0.02209050345267101,-0.0029824397127077985,0.06598899457727896,0.14397245112491816,-0.014517722029548454
TPH1,0.07717456411533613,-0.03025667483415355,-0.01460478831302261,,-0.03283848472663424,0.004933592355228681,-0.02344824084116794,-0.013132884730530106,0.02909986399650575,,-0.01823410382831693,0.025828975380828213,0.02177534970776305,,-0.0356557310210173,-0.008733985711926478,-0.05307949794559746,0.01730125749305461,0.08987052983185759,0.06266434715945841,0.04905926909191736
TNC,0.03813699826789137,-0.021067628797843508,-0.06864714156690585,0.004737233214269344,0.0163075088484545,0.04995076835480789,-0.003752314302799584,0.0197831769121784,0.07058364167731011,0.09418748563437358,0.008976086424716718,0.0516606846164867,0.10252128298784165,0.2691181127933162,0.10122023951418277,0.049397317019703305,0.05246355854061452,-0.08267084878137224,0.08670549886007742,0.10001424056072636,0.09547749957490367
TNFSF9,-0.01720534196216207,-0.1563534041401002,0.0011028984130596444,-0.031153017940579526,-0.03656982931600325,-0.00949834336134084,-0.04456529606603459,-0.04248917627578862,-0.032822037737155946,-0.012248510905826787,0.0140575624068564,,0.04469937313680462,-0.018576561589312354,0.02122953847877401,0.03801372782441252,0.038563944006314986,0.0006970843072888399,0.06308316324990595,0.005861032033526793,-0.06584754300272393
C4A,,,,-0.0009747886362555628,,-0.0318589315289012,,,,,-0.016028469940558236,0.07673271689593503,,,-0.010174026601159788,,0.040276173511174455,-0.021603860301020645,0.06793546595492742,,
CNTN2,0.06506278550595238,0.02789421749462359,-0.035924155709489355,0.055449038991457214,-0.04732654012242489,0.005438184532476733,-0.04317801674445509,0.0017750167540324742,0.010586004246671102,0.020232369309728205,-0.05807266670218489,0.06583951012700659,-0.06449355409677779,-0.23982237398288175,-0.05043010513464761,-0.05742410634762315,-0.008878619816312166,0.08112789305290366,0.10868620757313703,-0.10903608962252759,0.05096816751282381
F7,,,-0.01424807171256175,,,,,-0.011405947864072967,-0.018777272023117013,,,,,,-0.034188235906537905,,,-0.021378392052998005,,-0.023034365362128835,
LUM,0.004644602904475809,-0.0576514435932437,-0.050838019036449626,0.07640349441369226,-0.042089229704983466,-0.08313823015861388,-0.026886655198797578,-0.027443822536699306,0.08389311608972265,0.07869566720520832,-0.007508224491196625,-0.059219212340681754,-0.12603078836029397,0.11632929756753269,-0.00678491648501078,-0.050061732058545444,-0.015123931451938763,-0.02750393108208345,-0.0017918865557705692,0.03552410133225073,
IZUMO1,0.0404790390031963,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.012926398852542478,-0.008480730607677298,,-0.008403599472639786,-0.06013191045099077,,,0.07726201703498863,,,0.026100614088022205,,-0.024733986746668345,0.15012805168672147,0.02224538908633709,-0.002713127604167177,-0.009379047074468499,0.06890309342720564,
APOC1,0.0551184361487075,-0.03324668689702525,-0.03966881872818861,0.01206944813441513,-0.06666164957541787,-0.01297271328618298,0.07620557767640142,-0.030732303504696475,0.1036561219601458,0.03925421199745327,-0.012747623940104428,0.04035574109511006,-0.15959185522622082,0.135498369066235,-0.1331227473640896,-0.04448327994119905,-0.005376155236600475,0.04645262019266686,0.18364306015096765,0.10484453052079086,0.07017269486178458
PKM,0.056188402391232996,0.20191063839627732,0.0005186945391651563,-0.03384603862774207,0.08232806092589488,0.012214410180600578,0.044021089908977684,-0.05495251922465841,-0.018124741120172264,-0.08538689531712289,0.07591572890077246,0.08554840483000922,0.23142329122055988,0.17977187672188727,0.15773004678165428,0.09413925156457131,0.027761574689223467,-0.05767279348945929,0.14550520933212285,0.0958137107159886,0.015849854676965234
TNF,,-0.04782731447686135,-0.010724637295486499,-0.01217296145500402,,1.332710267240751e-05,-0.007980681973478763,0.05301569038457215,-0.013617238738001428,-0.025858919363278804,0.03834641249111859,0.06303704944186928,-0.18965754633178702,0.051232653824293484,-0.02400677532959233,0.012643329954768615,,,0.14609459196108743,0.10664961041089181,-0.05485807590213659
GNAS,-0.0186449704378444,0.0008651073815024362,0.03655754316325139,0.034211124898202466,0.1297319968901151,0.03400079568394804,-0.027554921911032888,-0.010879042086432016,-0.07731777754029444,-0.019706318898430157,0.09718100609688597,-0.06348482405885217,0.09069512693346496,-0.010514195470624805,0.06341471946496005,-0.04231172135197828,0.04135586807818855,-0.055240039994945145,-0.06961127561316816,-0.1329009595089097,-0.08012009690783671
BMP8B,0.13052134393791023,-0.09009812473724184,-0.012045270903479404,0.01506172498133503,-0.015950514022217446,-0.02327833292987967,-0.02677123081391057,-0.024081019753600243,0.0017180019548233801,0.0052206052069198325,0.02644691663387378,0.012329956706912561,0.023269263318722366,0.007565807078103565,0.020181890223755477,0.035597775233819594,0.03586260320982008,-0.04509045115930249,0.04094435992132413,0.010507551507808566,0.09375000024442949
LIPH,,0.008255825236144022,-0.014604784717437914,,-0.0009492114306326707,0.034599952948684634,,,,,,-0.06452486837233255,,,0.04631762158366799,-0.026359948990263952,,-0.023269508628399514,0.043352655482085084,0.06632802086934281,
CCL28,,-0.006073734932301199,-0.020543446436117288,,,,,-0.024528150033175364,,0.004580286398801344,0.16968345573002955,0.06174494482760802,,,,,-0.034228521741472666,,-0.0771509012216694,0.07479968451757656,
PTPN11,0.000973130068019969,-0.04479242547959662,-0.07107912095710739,0.014671664331178553,-0.09920471208447626,0.014584450188967023,-0.0009337840946441027,-0.011213126349396755,0.01235853807726005,0.051054125594203775,0.013244918845189666,-0.049323874663301494,0.09756662222275597,-0.14022442261957518,-0.08972486062348028,0.04541184468747225,-0.006274363088339498,-0.004051113901755262,0.0728152655738865,-0.05617068142950852,0.05059014802394171
ADAM12,0.029230416323289297,-0.022385032837015838,-0.05028266775847965,0.010989255803648065,-0.045656918122292944,-0.025976856494732633,-0.046471330346560036,-0.049186173172873014,0.07882276320783779,-0.020118615429868068,0.02215014222341416,-0.012060007431772206,-0.07913814904368119,0.14210918528927863,0.02033494727166711,0.019562007239615032,-0.045494709233578644,-0.07810757466344972,0.011151292585359027,0.028603011992107363,
EPO,,0.10300608914713551,-0.019624082120695666,,,0.017065282112898737,-0.02516115253359044,,,,-0.018234106506056832,,0.12065306794720329,-0.022720554098434462,0.006270362825558114,-0.027376816540007773,,-0.020453393325279217,0.06170218563411199,,
EDN3,0.11036690192936568,0.006329792904302798,0.044415484855265704,0.058328140891476296,0.04889787374552331,0.02089201467790884,-0.025776528634200557,0.029693897195866698,-0.010222090885481832,0.016403665004974602,-0.018422255348729554,,,-0.086672126192245,0.06097561147005867,0.04387925427570588,0.07258850670215417,0.03147307030044014,-0.017344648092202947,0.014613047559076138,0.026514532529919397
CCL22,,,,-0.014177449652708929,,,,,,,,,,,0.08936898506457273,0.07497760046546441,0.039629870043912,0.06563353766915393,0.058505591184059326,,
CCL2,0.09180264063774193,0.011732827538504109,-0.06582201564390223,-0.040075556193623955,-0.027796379262792992,-0.004388318710651821,-0.004146980315407094,-0.015064090428952953,-0.04983945833474113,0.027637648467036632,0.01385984385704942,0.040221640890681434,-0.23746939756482283,0.15603465747917292,0.08125042904918271,-0.017715358271590625,-0.02637620081203642,-0.05016078625804265,0.03693789351379234,0.06599113436801847,0.04203523288684162
DSCAM,-0.02262831822260905,-0.052711011745900135,0.007443392602001452,-0.029444150143878578,-0.05526158927119521,0.029320394769272857,0.03583567840273981,-0.0003971008725673562,0.04773275959036937,0.005336258908274077,0.018493277512075502,-0.11454957657318598,-0.0057174733203888,0.091874091998062,-0.06685616045445475,-0.07313668575749356,0.038480322435893805,0.07660769434821436,0.0377240376517737,0.10922263258372072,-0.054483628804327666
GPHA2,,,0.024976143142176593,,,,,,,,,,,,,,,,,,
ANG,-0.012234587668591035,0.10600906174624984,0.014860301953649478,0.017305691018639966,0.11302257509916423,0.014649828723102184,0.010783179203242316,0.0030693736458982106,0.025343611960606024,0.054105736136081495,0.08435424227431251,0.15189762938724743,0.0769527738652868,0.15442322752066645,0.09762255880581877,0.08157569394404822,0.030905465169521338,0.030069419544184912,0.1582561843870104,0.07787998938119585,
FBLN2,-0.022655666255067878,-0.06275641756150377,0.0020842934152634,-0.04943312055005324,0.037213899263288275,0.0028677762259891695,0.03682502148950983,0.005438344873314394,-0.022488603174821986,0.04346365592178985,-0.016703440026012314,0.026980541484523397,,-0.07214546637552723,0.023749175529987832,0.00010531340532166905,0.004412317246228004,-0.05891096913619043,0.14805523311748434,0.02195411142676332,-0.031257457399912605
VTN,,-0.01628412017450811,-0.027608132842667298,,-0.02749281077411604,0.056690684011198395,-0.01067894472405141,0.044353694208205036,-0.00748998210187894,0.07430347488957625,-0.015151444695213939,0.004496717037967883,-0.09095823019516848,,-0.030256597529799593,-0.019250825492236376,,-0.02648438376204773,0.05770205871281198,0.006591334629924576,
