,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PIGF,0.039134876956388176,0.018343217319922268,-0.0009265353671073678,-0.01984598118410851,-0.010652166004969701,-0.007429903132537517,0.012850707618690806,0.0850693769000648,0.07523691009458727,0.02963604594990382,-0.011813612030801175,0.05718426420551401,0.0009913522329538307,0.06996556622702678,0.04025745243343555,0.007789177004774643,0.0482950734477554,0.04224725628758698
CRH,,,-0.0044104506281762625,-0.02386234098570986,,0.03371724216104495,-0.020252649202942747,0.026167535114626102,-0.02799739983925464,-0.03055345810304952,0.06919481633412414,,-0.006602896799439015,0.022973208479886792,-0.02616587782878258,0.019132770696483167,0.014023215767876667,-0.03443775179252345
BDNF,,0.03784523265506615,0.001969168784189635,0.04207420582411018,0.012811551052524338,0.04556412965761419,0.026553603243040295,-0.02646562809134526,-0.09403075635172785,-0.010087779146006283,0.15921619718716123,0.09382822632372192,-0.010364711288410397,0.004846901774450838,0.05166039755974869,0.028389471164675887,0.005878054225975573,-0.011746740467870713
CCL5,-0.063967488623209,-0.04171300503269628,-0.02090619491229371,0.011703400019948426,,0.04470635697069475,0.0033603277064411952,0.004832903506975342,0.06720828268412597,0.11186803852126138,0.04354904942390494,0.1049518360088156,-0.029238162054487964,0.006846760843639349,0.05034695122779797,0.0028857658996975987,0.08143853544901722,-0.00918418821302881
GAD1,0.005429542898202742,0.0023550565210523427,-0.02005093665850538,0.05962216177748003,0.015295805529861713,0.02820252339035887,-0.05790416270120094,-0.066262376962338,-0.042863428932441085,0.028131216167887777,0.04702826248980122,-0.017089693888696838,-0.027403291718062515,-0.015762169140397332,0.0864538728774794,0.00965516721574277,-0.009621767061003265,0.01616764940982716
COL14A1,0.08353513321951836,-0.09147640757044848,0.000745331540597873,-0.029777190308670178,0.14234318062096737,-0.030625962342434487,0.06087793405816211,0.03043661272335435,0.05515541326267865,-0.005422297116098055,-0.021248874627893113,0.01543098890922347,0.004484755602051039,-0.006797129385472065,0.0772340553241942,0.02680201382811532,0.02820132300452882,0.04578479408560604
HLA-A,-0.05351302796608677,0.04012914971496483,0.004600018990723597,0.0023519968452019426,0.11518467367474525,0.042650022059846665,-0.04084963075851465,0.0007449331905974611,0.15685767515463633,-0.002735700126061662,-0.0950169079953855,-0.024102874256112142,-0.011051950637016646,0.052128840731442985,-0.03490455476358215,-0.013273190031044992,0.05556555569066612,0.0728737170302967
CD5L,-0.03648600381785788,,0.010766553892583254,0.005664563999247711,,,,,,,0.004612820293775935,,,,,,,
FGF18,,,-0.01901486673182934,,-0.02074319904141063,0.09886542418215132,-0.027632920345293892,-0.023402207119079425,,0.1384936494897165,,-0.020756439890811485,,-0.0003852124028554989,0.02720432811654298,-0.003583276599006598,-0.004003573157203452,-0.02158603169507526
ADM,-0.06419388843866355,-0.027883352029020217,0.01920878418077775,-0.023566735537676874,-0.02040937850843654,-0.011803709833616286,-0.03527351706058313,0.05830588201595967,0.08190568403484276,-0.03003209911804747,0.03494699532972943,-0.04905610645828256,0.016590612878551063,0.056603257982657036,-0.00674864486859956,0.024506156833794077,0.01466830077963153,-0.03962690664270948
CCL15,,,0.074043851704417,,,,,,,,,,,,,,0.04786002316577829,
GNAI2,-0.03495199589389545,0.024249634788079694,-0.021236819698764075,-0.023173513951409305,0.014693911259137573,0.013308221049905745,0.025611887110884305,0.01810291310011352,0.1112228557841673,0.0114634509811902,0.0025977331440186846,-0.05627247393202981,0.03165007625392355,-0.03724459612579186,0.0045564742286658124,-0.020207839157829997,0.08673416200920446,0.012713071496116064
HDC,,,,,,,,,0.004305699643231087,,,,,,,,0.015988568466720723,0.04809312163969924
COL11A1,-0.003366414560860325,,0.05780556067005934,0.044689747873759844,0.008155382680330562,0.025749587866282484,0.008466254411752482,0.09613728404189104,0.03777914986010278,0.09317573797929458,-0.0023185346344759346,0.004091611068704252,0.023070596488918012,0.016051447943761565,0.08987234738014267,0.043680226704682544,0.013718122461198214,-0.0014160977850858274
NUCB2,0.036593485181428874,0.030708975937277203,0.02279477821297848,0.03908214941924707,0.018986940003120692,-0.007223379395920307,0.018146737441565343,-0.05382409061208598,0.04498622766004986,-0.057975202548143506,-0.012243478643785827,0.003187912121431795,-0.05297300387664386,0.06505833932650676,-0.07393187480443032,0.005263148049798451,0.02745304887404398,0.04955078740065128
FGF16,,,,,,,,,,,,,,,,,,-0.015493820380261227
CXCL1,,0.025403278157723606,0.03837240767919727,0.05132721292534116,0.07898794648090558,-0.0454842196369452,-0.01358952489386958,,-0.013686590294356735,0.02134245909948882,-0.030554379477866024,0.08830278676948303,0.04411687392407915,0.04327265343888447,0.06188189116399717,-0.05499450851939197,-0.010798697439890776,-0.02746313419901179
VCAN,-0.024084330587230484,0.08714493038140114,0.013852877200040237,-0.040888795297986974,0.09523786876908895,0.004614851620382511,0.01650591447043277,0.12676828225289777,0.11548365546810556,0.010373864189293881,-0.037109712356837146,0.048381589871528755,0.06664376456101517,-0.059176127928099335,0.036307396011493305,-0.03378948376386406,-0.017145164976144538,0.03864776174941521
MMP7,,0.002544179690662419,0.03828257753849099,,,-0.017066562668642583,,-0.020733082633451343,-0.01328952380776592,-0.019167735542754263,-0.02266104735923824,-0.001253852436939203,-0.03331113331464135,0.10037737914287458,0.023147412131441496,0.039122648123804483,0.03211601790018786,-0.0028652092881547592
PTPN6,-0.021628865565156533,0.0369626891850218,-0.018404352035458444,0.011099751244154616,0.08353551937607438,0.05843473635041143,0.020447648246038827,0.05563339570001189,0.11851250097780827,0.08652342354100855,0.05596162099222437,0.01589797888279657,-0.0020124233730913067,-0.050309126589124405,-0.017140278563638537,0.02551514977110723,0.040506481411557445,-0.036415719456206336
PTGS2,0.05639460925387322,-0.008907584270289235,0.0183409131082687,0.034449284702168896,-0.015592967531512722,0.019416981490837558,-0.015275186427692255,0.13101007176498128,-0.09856590758519436,-0.02708480923438723,0.005152359335944827,-0.006284018570877704,0.0431299381367688,0.07395431251903622,0.010190161315839209,0.030353402759091125,0.014815597645505378,-0.013596374888389986
XCL1,0.030676508720276063,,-0.023028790334354097,,,-0.018555169359493928,-0.021192066099869667,,,0.024450957987581564,-0.010992501849271126,0.060850816618107116,,,,,,0.09941970939945463
CD58,-0.025167347025003207,0.014832827283666927,0.026823157171946537,0.054393670752822074,0.011017940500303816,0.04750727294675201,0.029172860782566035,0.07858298742506933,0.0665070803330178,0.03684226905399473,-0.057751672530530235,0.019879416538379085,0.01815479826597209,0.01008097759151478,0.023015311798747475,-0.06945206429549622,0.02493118766147945,-0.010931014223571072
TNFSF14,-0.03048523280212007,-0.07322000613842222,-0.008374586208184438,-0.026698480473813464,0.05400330584557299,0.0018990886345542897,0.014005799109005165,,0.029576818302768086,0.019616242133668808,-0.06454683500647959,,,-0.02940987622260296,-0.0257148799871004,-0.05215313969935721,-0.013599920395843955,-0.001211923288972868
CNTN4,,-0.04518899034202372,-0.023691072724320396,-0.020899485346204578,0.06259005144913095,0.013673391860701697,-0.0023512194224840155,0.026793264721323998,-0.04718835424527416,-0.04147495009551012,0.07048519420313225,,-0.04348125318435808,-0.036870720784674835,-0.015587598034082838,0.013648847685245213,0.07965748092447371,0.05354210947059644
NTF4,,,,,,-0.023471476665485977,,,,,,,,,,,,
INSL3,,,0.07751298183565888,,,-0.01705381929484496,,,,-0.009519960187375439,,,,-0.0327074503150508,0.0847291631183047,0.013402220523860238,0.07169958120408279,
BTLA,,,,,,0.0050628814233928034,-0.022093434390881576,,,,,,,,,,-0.025538459864626883,
MFNG,-0.039661939864560763,0.024239353227269316,0.00819730374192962,-0.02834794988960108,0.05011814741812571,-0.05247889759624524,-0.002003429728132256,0.08866864143164974,0.1203218394966821,0.04729692381278391,0.07634866477390341,-0.003402086250956195,0.007653863592495103,0.06234084176980918,-0.013574179701848883,0.024664181721598216,0.06484683055264992,-0.0379981929341747
ICAM1,-0.01816496158462311,-0.031962563022617206,0.00025723055676692196,0.0658890796265499,-0.00384758531504872,0.020158431263845287,-0.005712471455312137,0.10819074397287858,0.14827484983967562,0.016227208006623403,-0.0664746236640904,0.027618244332880557,-0.06909002353221731,0.03734041700945408,0.06595573678999443,0.057261367614524564,-0.016563018495674403,-0.009949559165899482
PROS1,0.07063864626994018,-0.08044086903209863,-0.004069576379246879,0.005566663085578321,0.0701380440329438,-0.0424604729183132,0.017330162322655,0.033300460032263675,0.1268344460351409,-0.044630686750822955,-0.053534780385761274,0.04361602027975176,0.05016934282445166,-0.010361449402229278,0.024201682009009406,0.04237753877774846,-0.01663021079366043,0.04594589866778573
CLCF1,0.05575950758870717,0.0023135011038015727,0.05622038943763108,0.006626371677613345,0.035923219665192324,0.005602109823257484,-0.031568879532677147,0.133788165885298,-0.017969630204874906,0.022619232337230483,-0.00939341149069157,0.03932302453847692,-0.01787780726117165,0.045158179016727036,0.07375134987530303,0.055144304406704404,-0.022857550972820495,-0.003783812723287265
PSAP,-0.08846459155818708,-0.059965767805756055,0.00760170420146679,-0.0067467459568661195,0.11573703920109711,-0.009752060144924687,-0.006147404543005737,-0.1527738449158238,-0.027338540573952227,0.03067280081613036,-0.023436805581346344,-0.08105548279941678,-0.04465891363537201,0.019839365239580357,-0.008775391351921104,0.06093431708868117,0.028908799110912393,0.03496341942550777
EFEMP1,0.021827374289716713,-0.03842904368913073,0.01050377533844301,0.013221991352681138,0.1068981112214799,0.039219405546739874,0.022691800734599397,0.04233636993633784,0.1277532508708514,0.008589027524435633,-0.07648668974292804,-0.037906514447921064,-0.00047478759268951943,0.00703852340923849,0.02503857818014847,-0.03516099960359339,-0.01957193931336403,0.02663235687487839
C1QTNF1,0.00021428413257470048,0.036918872031674,0.038411231435681474,0.01956142424395122,0.0379799391996643,-0.01537354303201561,0.031172645731438832,0.10111688274112453,0.09228403022049642,-0.05422054813796885,-0.004226954781837637,0.043848075027115616,0.0038374422671441297,0.03154271455726564,-0.014612337359478967,0.043304329162462164,0.012667209894896458,-0.001481308804109257
ALB,-0.028055820710496813,0.07085220579048225,-0.010650977488268366,0.011865739580486541,,-0.030276621422388454,0.0011283816524166484,-0.019832424030053104,-0.022291504161945627,-0.02413004012970024,0.0020428855484950384,-0.018923178147087875,0.04500095204472726,-0.028997197565905557,-0.04007468105263983,-0.06269566866055819,-0.043232069928639955,0.02529851123746763
CCL13,,,,,,,,,,,,0.10961183067188729,,-0.02183186263164019,,-0.025661659756046864,,
EFNA3,0.06784770523035408,-0.10809232178199227,0.06764991497743868,-0.027267662864895084,0.030494113115439852,0.01120998088506163,0.007831867855116048,-0.0024017928349347553,-0.10873527233574862,0.012202338110852822,0.02251113903578003,0.004831498925385604,0.01042616855815697,-0.027850937978628247,0.01220784457827551,0.03599136667504418,-0.013935365631878532,0.03084569345165227
DRAXIN,0.09031020368681505,0.11099143104507589,-0.002474724106047159,0.05504887151036983,-0.07302191081728156,-0.04645679551501731,0.0055861126603489455,0.15594477779011712,0.09158017352271211,-0.046061393742661605,-0.031022540915154953,-0.018670657803386993,0.056305280820385606,0.038069600210537305,-0.01428196934948576,-0.06031063517421564,0.057091238871516035,0.08043920328540244
RAET1L,,,-0.016070616661262874,,,,,,,,,,,,0.1288866364911223,0.04049268535037915,,
NPTX2,-0.019439402052409502,0.0314805567364391,0.03586333053896625,0.018914252390938937,0.05555001746345853,0.031075863592936962,-0.03889366199306619,-0.08747313200628963,-0.08633662428464314,0.02017159086222137,0.05150441388721047,0.01259028184139331,0.03514013168181137,-0.038780720101286144,0.016301421623904997,-0.029121809507934287,0.028678831234604824,0.04176181634072267
FGF11,0.0261398988411372,0.056587534781744414,-0.010558469890306914,-0.009544381621359139,0.0021299006142276485,-0.015510620398089729,0.04044961461325502,0.06383925258580787,0.07355061250680815,0.02751199772064233,0.006283079818624768,0.055379674312243596,0.03959048851930404,0.0001541755686687593,-0.006428000179513661,-0.014877345026749316,-0.015239328013581637,0.10129617691383073
CD59,-0.032013067126242745,-0.015043809738124954,0.002923331980522908,-0.0020722699374223375,0.06549670086286845,0.016063241094471506,-0.035106316723338866,-0.0966456822027017,-0.036529391232763296,0.06252033039279693,-0.01730627227635041,0.047578297628883534,-0.029363308243445848,-0.0025226323463673926,0.007081093112527483,0.02598341357618043,0.0351110173386788,0.03290186768840743
COL9A2,-0.04127979273639728,0.007209869326146976,0.005703815849652721,0.019635958027687632,0.1055982997265037,-0.032900872168608465,0.028439325904718916,0.09556114531466127,0.029115077896848234,0.0038847704359156027,0.03712958485114872,0.11043341283569964,0.10465817268152956,-0.04233847867936687,0.04597704107983036,-0.06693647587748329,0.0733433838899475,-0.056473186933778875
DLL3,-0.006457250903529987,0.06292708041533313,-0.03234624158327456,-0.016678381780223697,-0.007530196223701825,-0.026384050725819626,0.010783677709198223,0.059756304582290115,0.013616965647520058,0.011410332717404678,0.07089187272385901,-0.008125348063003805,0.05314051066965296,-0.01763238794119771,0.03281044476641138,0.023083646259136635,0.05993977123719039,0.0527149812722421
FGF5,,,,,,,,,-0.017750599275161746,,-0.021794317568086446,-0.028161636412098724,,,,,0.04352896072620816,-0.006708082083757057
LIN7C,-0.02237919768454152,0.08853671667425522,0.030067624544163205,0.0020256754376116065,0.10351280272942984,0.04215859462975503,0.03755254126111675,-0.02194192379197236,0.010516449973164456,-0.01235505236359376,-0.04463137483035792,0.05995875031320258,-0.017881854373258628,-0.0012503813112368152,0.017449553004746494,0.024578090884906555,0.022035699506133453,0.056191205092784566
GDF7,-0.01930308884367381,-0.027316244120502306,0.025800857925056018,-0.022426634959333967,,0.06403422847681725,,-0.002057749246649049,-0.03175292136447247,0.036345203872616694,0.0013562995418512727,,,,-0.022839852718657717,0.03509570444062956,-0.008800635961525628,0.07943948458683447
PSPN,-0.06093467159829969,-0.027879017275937838,0.07611558284237598,-0.0314930617280556,0.010079883455194356,-0.0010756177960361932,-0.0018616885101158448,0.006676591040822366,0.17367638291323667,0.018388687702160515,-0.04267084550662352,0.03447085442340294,-0.015889696967115636,-0.011386728939291801,0.07323460691516541,0.01598802607075679,0.05285262824552006,-0.05583618168030432
ANGPT1,-0.004895198506558534,-0.03130796485373269,0.0007148680136572332,-0.0008787849257861701,0.019246542666511265,-0.012901362042216357,0.07699140479312362,0.009226981515033032,0.05641138956173544,-0.013203174814368212,0.03893146426082565,0.0210050459461337,0.01736638078339738,0.056196847024193725,0.012080517354630662,0.02897213329271658,0.0684501565277114,0.10492213164456046
PNOC,0.04297076729122867,0.016620348826832398,0.05830220201244274,0.0242707389166307,0.02100652080948471,0.07009022252289013,-0.014369472415855284,-0.013039878260631103,-0.08434240983516479,0.012227019964190603,-0.011725363530820623,0.10299409927561867,-0.034862237702430084,,-0.024287999846516264,0.033240669124030744,0.0035489333253235947,0.010593265129885222
L1CAM,-0.028986563433712427,0.01832368595592264,-0.002378386965151323,0.02772450112123896,0.12309575539617437,0.06967579982440997,0.020638283619755723,0.07051723896805637,-0.06648249711630536,0.057174182797378945,0.05412203793330978,0.061712733631536676,-0.0478834190701012,0.014712410844428949,-0.03805481467848712,0.01682169263465365,-0.029851796819786343,0.051160172394670606
APOA1,0.050181514745994193,0.06303329368204837,0.009512553141183946,0.035519057574814515,0.009564953256028897,-0.01571044579323906,0.031734476812006494,0.06364954939130694,0.0034736224408152177,-0.01901127488485697,-0.04851452142716345,0.06606684547827028,-0.0010547019243198617,-0.009355796970602683,0.04529696176108422,-0.0027112339841570193,0.07939332422901957,0.02094164521372512
PSEN1,-0.01850476011897009,0.02106864820222841,-0.019499806588146647,0.03476259774363168,0.022122511864918613,0.016184794412865824,-0.009222703406310434,0.006471792863419668,0.012482173078728578,0.027833539387949587,0.02079083149776275,0.02708446873093208,0.05346049155222037,-0.046485569354040676,0.030107607264610144,0.010487998073038667,0.049103567503964336,0.05926010635407054
CALM2,0.041872873761557565,-0.022727505546361448,0.007763487841458297,0.06409705090238779,0.004843515054554442,-0.02649760182556761,-0.06798214426387886,-0.09037817045659238,-0.12707123599189238,0.021189659092206353,0.13659779736092498,0.07847485354759855,0.03673146079698567,-0.034390172800997446,0.014951543192984541,0.02598857269383159,0.0273837894709353,0.03411171731400182
CLEC2B,0.037115496487272845,-0.007388615202934158,-0.020336650283521128,0.05908490928150404,-0.01882757211723023,0.0052752246512024386,0.03618024543350047,0.09172235517626554,0.08473740852431927,0.007317769381466138,0.011331981313081019,-0.012265369103023638,-0.023761067076990466,0.028659194179993387,0.033974161100706855,0.019817790782080895,0.07307729813913984,-0.022320091377146797
NTNG1,0.06966480250741691,-0.011371144843639176,-0.01791987001903397,0.04794124617478529,,0.009441529432858666,-0.009169685439191696,0.08392743940510024,0.04804867472081244,-0.007949924241322124,-0.044187520004133334,0.22263286373789085,0.019879378191949484,-0.03024377674765164,0.05265827930816867,-0.007896381009950042,0.020089469212929742,0.021840761943771
LRIG1,-0.004096845250986268,-0.006851407161669571,0.0339919495845703,-0.06360042828817183,0.08567231516388109,0.02061441057526653,0.08099577601756648,-0.014911473943009916,0.12504257352178996,-0.013022013544170014,-0.05636211757287839,-0.0763999314829035,0.07429531169173623,-0.0029447549827122123,0.11570030988002263,-0.02428615601000601,0.005931259211131875,-0.010928915857023507
CPAMD8,-0.01698506158032635,,0.010751267641349697,,,-0.020171625211457656,0.0013273802754426491,0.0869839866105002,-0.016057805859301257,-0.0134850275839543,-0.04916514524769188,,0.0672417086592097,,-0.025658729971068,,0.08833677962189514,-0.0170433374048671
GHRL,-0.010155997231776546,,0.032651875026002426,0.018040947031775452,,-0.001223168399883073,0.03462387341813549,-0.0028658203627302415,-0.022883033403576638,-0.0025418752884881005,-0.024306895750108835,,-0.003482060003620161,,,-0.008736397936509238,0.2204243808552742,-0.015023879259066657
NPY,-0.006381055242106657,0.07268936593840562,0.003181981376051741,-0.027070644254896116,-0.019180306292555155,0.017598405406270872,0.01928304931540611,-0.05663675228724711,-0.04203787545615409,0.022408068096673856,0.041489976361432465,,-0.05994391281645061,0.07331613863922695,0.021159166229576275,0.012636801399153737,0.0071537156660157935,0.04087462236110136
MMP2,0.06389529066433126,0.10208048754955097,-0.016967396626226112,-0.026436629272895727,0.06068889902099099,-0.04388521692202631,-0.016110013282691685,0.0920467335162482,0.05869044773903581,0.001722692149001272,0.042349210466585345,-0.04039099585081671,0.03369536069726393,0.003708663095231551,0.03530275934905515,0.00471549803061441,0.029587648675738164,0.04469062139166699
LHB,,,,,,-0.0175679621927533,,,,,,,,,,,,
PPY,,,0.021971822712042465,,,-0.030580698425452597,,,,0.013368695162190308,,-0.01750309595764559,,0.039385163166125496,0.057476067780138286,0.008488568161607455,0.056466033521985794,-0.030509662919459685
ALKAL2,-0.025435269482460606,0.033329976797285894,-0.006984945666216217,-0.018001048940370523,,-7.985616242615261e-05,,0.08665735278566408,-0.018206881047921192,-0.03685733621908184,-0.04111027535258302,0.03192103556752739,0.08762570869144402,0.009070164207326164,0.005663307462282227,0.04449057351526947,-0.020797231002777555,0.020628843471098477
CSF1,-0.010628839927849803,-0.053880165422629696,-0.004085549693046484,0.011302722239123156,0.08091057267133761,-0.04434203204686637,0.013796353979404522,0.038876031057125233,0.05388032526003226,0.043321776876084156,0.028836496874134147,0.09435965879758461,-0.009165685830394895,0.01596410757563663,0.001482141901163082,0.0668662551609484,-0.02401310643609091,0.0018470018627826021
SEMA4C,-0.02696124276135604,0.018250185877908828,-0.0235198759044409,0.010669069778241124,0.03791231017601975,-0.0011205911261954924,-0.02445606651821975,0.08130739333730722,-0.025575397313594372,0.012313260260150677,0.025226417626035547,0.08926369276484172,0.08705647711483629,-0.03329978915584872,-0.02306501980373981,0.04915901351528646,0.10292873212625317,0.026008419797607842
BMP8A,,,,,,,,,,,,,,,,,0.05275900486664675,
ICAM2,0.018083822490694606,0.053041287936731824,0.019020870520093443,0.005731445476810135,-0.01429079103851335,-0.007650961604062312,-0.016160267843913265,0.07953727681425822,0.045093531542689635,0.030579140350026568,-0.04540795793546664,0.01810583823348532,0.003140264172607577,-0.00617574442403834,0.013658470509457243,0.05224004340699631,0.1203727163395522,-0.015913580289518763
SYTL3,0.02769620009217179,0.02228386128673044,0.012441646094716773,-0.04906488160900473,0.05501474775833753,0.009245367184475734,-0.05714522403370601,0.027219206720269073,0.10014204914652668,-0.026869729023368455,-0.04113123987643185,-0.038199778949409034,0.02660151435807753,0.009653724471928884,0.06263283705323343,-0.011180885504927438,0.05772968910998229,0.028155381258968354
IL1A,-0.01973636857724362,-0.003311387847864886,-0.015937846783183295,-0.017883458855543988,-0.012004048662808086,0.015090565707825365,0.01747838275722366,-0.015222546215250553,-0.007862711523390183,-0.03836829859245806,-0.05375930228604714,,0.03424305232061576,0.07212794327830005,-0.05358713669275982,0.03306776927898106,0.06729268588641447,-0.027005895084598473
HLA-G,,0.00015296505014852454,0.1025244090384167,,,-0.01855516768380629,,0.008419214107554416,,,,,,0.05930968375308857,0.08869364809316449,-0.024500165338846722,,
PGF,0.0454828914859512,-0.02463894501110248,0.007083512692582894,-0.014106411486348358,0.05503873883229551,-0.031329596413285137,0.013750390585100958,0.13186489728849274,0.08983260769649655,0.014772888482287942,-0.05982687650501275,0.012775780759230169,-0.016527270511728715,-0.022657455747156538,0.025441937837831458,0.01073966908531105,0.12476818077467158,0.006785298817531452
LGALS8,-0.0017147144704800976,0.021467210697317513,0.04170132412599379,0.044596829399253135,0.011790591223014008,0.026362746633278807,0.05082409906928368,0.05757440017743034,0.06482342162614244,0.02594118576090721,-0.06129735129205177,0.059879699748364,0.030040737421947183,-0.038744002729431126,0.02218073529156847,0.048306076299518275,0.006700567279332467,0.03290910966114105
DKK3,-0.053072037428909646,0.008682324576232567,0.0005408082863718084,-0.072499189539947,0.07885310836213358,0.04172290113169186,-0.04357069681579446,-0.12635275033164675,-0.06824101673109166,0.037840774187741136,0.11034742681052385,0.018549543617557666,-0.0004280340000836062,-0.0029143577883318362,0.06264813201851681,0.05378073670521823,0.05820419472360445,0.023134593488649415
COL16A1,-0.004287042693067962,-0.00089210458602275,0.04527128380833193,0.05411507817033674,0.08400656013710468,-0.05647490134650522,0.052115101007684045,0.03048796880331666,0.06984296250440229,0.01813065130085281,0.03803026057200565,-0.000710893291400399,0.06527611984565632,-0.041113519521283094,0.05563268873440388,0.010302197569483858,0.09027957855129277,0.07152343765793842
TPH1,-0.017048948202847358,-0.03638023848062236,-0.018157250082679266,,0.04336732297918917,0.043150000962107096,0.029301421232012143,-0.016213603154164483,-0.019088679897829846,-0.02764602833620625,,,-0.025937138936668654,0.0070515643329790625,0.00419718135581031,0.02469236913275432,0.04301849551388042,0.012520393079421524
TNC,0.07356755856578388,-0.02376528186684229,-0.012983468027070934,0.015201619373248581,0.09921202549124485,0.0040186728186153015,-0.019561745166283562,0.05091419706415212,0.12914280363130554,-0.0019168435485862828,0.002553926238049498,-0.11563961275956315,0.012893590669629591,0.05512614225013255,-0.06304483021288063,0.02638196193180316,-0.0018118874319287114,0.00900648265238381
TNFSF9,-0.01698505351893977,-0.0512702721638307,0.02168454227385374,-0.0301018576165617,0.0013649574463484692,-0.02039479824933652,-0.0015260288565685557,0.006141335663540696,0.009954848319520891,-0.010309761070456154,0.14872403954700306,-0.0020128182941004874,-0.03528465854749275,0.06990678094235427,-0.029039845496791398,0.03089858557829211,0.04211553774735582,-0.017120316935318167
C4A,,,,-0.01773922686110058,,0.05007860410529589,,,,0.05764954376006301,0.11553753822786646,0.01655175278051278,-0.008374326356682444,0.012719982185205172,,0.02037983063037513,-0.04621165652472278,
CNTN2,-0.05018136409669692,0.03791250908177599,-0.019709639909416442,0.03740609133974663,0.026955206871065562,-0.009639090468189174,0.04279369495812968,0.0027054677154836155,-0.02130688919470884,0.01591238328856731,-0.008259354884268101,0.04869005441266204,0.13118483820770474,0.011946327590539183,0.057052324966709776,-0.012351495343666308,0.02355996399095831,0.08265856675998898
F7,,,0.06146603238234312,,,,,0.037270873173473724,-0.016057796525967335,,,0.06574505195238545,,-0.002448565093179197,,0.057607656072564406,,-0.021066528164411603
LUM,0.017822050899810433,-0.04538517360162886,0.028484402608268525,-0.026153794260449687,-0.02571729465573304,0.028715124006126778,-0.017545689196283038,0.001864766043176805,0.11131178780474679,-0.0277219616487435,-0.05796474246533921,0.02685359954700678,0.013616678035971845,-0.005378991823089437,0.03148017288950034,0.02063235727739338,0.020669614947253733,0.07127415300502538
IZUMO1,-0.016229756701789746,,,,,,,,,,,,,,,,,
BTC,,,-0.016070609967334535,0.0338231150671423,,0.003331916201148679,-0.021392629452767417,,,,-0.0319646133522045,,,-0.022155280602515558,0.027036783034740948,-0.03070870147093887,0.05278959075315218,-0.04291941705958396
APOC1,-0.09307503136158064,0.0440696179921587,-0.03152435044608398,0.008782854528160544,0.031178473622704466,0.09727115174996451,-0.0003338114952158813,0.05101763302648396,0.1347604419706694,0.003933532282064298,-0.04774007093100241,0.038235465821983054,0.02124451260342505,0.015861998163617493,-0.05974751446346426,-0.01369942728083415,-0.04145066797973793,0.019901516043527905
PKM,0.03540289442197803,-0.01942948988335193,-0.015559150108621052,0.02106783016673075,0.005547298055889116,0.0097597942147008,0.0143183342761976,-0.10097904264558616,0.09182703623211505,-0.009150396890575993,0.021252446718430067,-0.04743375117065588,-0.003040922594996808,0.07567716629905977,-0.015867198035416575,0.0453265114059913,-0.01867610019923789,-0.008859455264508518
TNF,,0.05451055106620318,0.07737400142155794,0.03769754752958564,,0.034023780242728584,0.10072818220916394,0.030969505833383097,-0.02356680891445926,-0.02435228692691905,-0.039421009287094716,0.0724009971478442,-0.01379328937295957,-0.0008922910939532466,-0.026643212052780082,,0.033573632693357565,-0.016395904186189084
GNAS,0.013857366904177394,0.06700654549761739,-0.04207673613588695,-0.01435924618632337,-0.09062266003798712,0.011537161924575351,-0.0031616897321406676,-0.08851116416559164,-0.09064726747642783,0.07955371043062474,0.08548349737256616,-0.054099108169479444,0.040517166055469386,0.037100919338205696,-0.014722106861649988,0.02752038069942534,-0.03431409138867891,0.01980257562925684
BMP8B,-0.013045349340943924,0.03249852370349369,0.04552688774467226,-0.007573901509399333,-0.0556804907035768,-0.015645102669948174,-0.035341797335844,0.0939412775524061,0.02130942830044338,0.002923419127482943,0.007558218124070015,0.07000002184215376,0.013125807889603016,0.023839940123997188,0.05869822662350317,0.004667088649801537,0.08331784907034719,0.001544869800102317
LIPH,,0.07473823107927646,-0.01815724561250626,,-0.020439580583986507,-0.026386138210954715,,,,-0.017125682653427746,,,,-0.021831870660868183,-0.015694134482684967,0.029537471625108516,-0.028914695548740352,-0.005703098033039707
CCL28,,-0.027316220142626094,-0.025540424585826057,,,,,0.020691159485494562,,0.04974118918988628,-0.032579098928418274,,-0.020569277889911558,,,,0.040263737194066083,0.06135573458677904
PTPN11,0.05433792004602982,-0.019596525969053143,0.0484928100893508,-0.02746211588379915,0.03696452538010445,0.023861141761193107,0.004194693424193018,0.03658632417954444,-0.025636499760789466,0.007876167890554564,-0.004949853021718459,-0.005528263049846354,0.059068766018031946,0.012200753315565954,-0.018704552359141743,0.0102492224573172,-0.019870399552860258,-0.021325357222082623
ADAM12,-0.01809578861325415,0.043107332765358414,0.025416632502704883,-0.021123990844257753,0.04541978990652101,-0.006940744615982538,0.030876768188867063,0.11629309911056199,0.13052436548085058,-0.039114367478064835,0.004283929533239701,0.017098933964968116,-0.03317562181104323,0.004108153411907077,0.027286462219628452,0.0014155560355528778,0.037584952794389406,0.039569504231390586
EPO,,0.004924120943611623,-0.01009418895862539,,,-0.005638975036795394,-0.0016686171173016173,,,-0.00209760317785103,,-0.01720568618375681,-0.01242348941560369,0.012624090973104454,-0.01672418593624594,-0.021268062204250923,0.0014968887910249572,
