,UKF266,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CNTN2,0.06070373509781689,0.05691461030463608,-0.009160667492590514,0.009381867106897313,0.05483506252038015,-0.021199440332559476,-0.04774453755344469
F7,0.05203061807688335,,,,-0.015021004678678548,,-0.031052585405450847
LUM,0.04213785989829906,-0.02320961792207105,-0.022707838678843368,-0.001114626302143923,-0.03926382345495792,0.046017595479166194,0.037221923610687206
BTC,,,0.03912156619175147,-0.027411463377370836,-0.01453611614658756,-0.011458615020903505,0.017832366607032604
APOC1,0.009997116129273856,-0.13641648689774907,-0.030378997597503166,-0.07175391167417539,0.04511963968367153,-0.012774175868861887,-0.03140510540964359
PKM,0.013316491888986322,0.09796981815582047,0.020082737931020705,0.0018557180516284178,-0.06030025645049214,-0.009704910738963794,0.08777977847845446
TNF,-0.02802123419493505,-0.022634726835188686,-0.01808101146739105,,,0.016627406782231926,-0.024167969732256354
GNAS,-0.05401960638486272,-0.17677527368042928,0.03350487189347371,0.05236273315567822,0.04240840324521549,0.03354748717184629,-0.09948089118784219
BMP8B,0.06206541200841196,-0.020105360223825298,0.04980616669472615,-0.006865637193908827,-0.012328810193967796,0.039657402578860024,0.019575684881015624
LIPH,,0.13369799871767385,-0.02015877225373493,,-0.023854019808652465,-0.0004215987161024131,0.09285306080227014
CCL28,-0.008881417484169254,0.09368052063362263,,0.023344651668909457,,-0.014520833390674759,-0.036565071828854157
PTPN11,0.08590149389222244,-0.08363876871780304,0.0018641052761979849,0.002101087485091545,-0.03759723684555549,-0.0036380320495348387,-0.0751188234264926
ADAM12,-0.002505337118113993,-0.09515020966364068,0.07902865017775251,-0.016078912689256833,-0.029828988527486756,0.049191360723091625,0.010231494856699158
EPO,,,-0.020936421761139905,,-0.014371076930025106,0.011296143490437408,
EDN3,-0.016359505968369267,,0.030588110927677013,-0.034409368224826736,-0.017740003587389384,-0.01315281656423251,0.01658622722420763
CCL22,,,0.06488190357892086,-0.02741146459049604,-0.012609994394499852,-0.023861472260635556,
CCL2,-0.04780332573552688,0.21930851290841297,-0.010539650999466696,0.004400027775029246,-0.015895651499106312,-0.06434840631207199,0.0907876468576456
DSCAM,-0.019138042840585685,0.02611820208031313,0.011207140816192774,-0.05847088091332758,0.04381208694294732,0.017659108699469232,0.07102129526773218
ANG,0.027456960874102782,0.016216712723458638,-0.015448719159715575,0.012611315047489071,-0.015887316233738867,-0.005183915169401527,0.03464120271893017
FBLN2,0.016718337972882164,-0.05331494636574444,0.03789798674048521,-0.03554125327762219,-0.0269544831145825,0.06397277207981192,0.10494628919506827
VTN,-0.013132888720256877,-0.041032073183236616,-0.014722069717878532,,-0.01860860496034586,-0.008504521944487848,-0.039176693330512165
VEGFA,0.04177272067998437,-0.010087991431837468,0.05235498580138185,0.0435956255692266,-0.025183566793004847,-0.03440001274834506,0.06883228720995666
F10,-0.022837795117400316,,0.039972600173899545,0.018783595638700197,0.006178672553820201,-0.012124823459851356,0.029963980860879834
SERPINA1,0.02979653161363815,0.04993743793925333,-0.0015315301382347389,-0.005204867602362388,0.0158403643630507,-0.00757374309859762,-0.039671880227923104
VWF,0.006799538785250661,0.004641940640212717,-0.0372115878506597,-0.007464197794429628,-0.00640297210546908,0.03688101304589026,-0.05621644875846322
GDNF,-0.02044185049989804,,0.006140033090106561,,-0.020123869275345877,,
VASP,-0.01738561763545334,-0.013729596458909582,-0.0016454146276675778,-0.024678356889356837,-0.013229027067956608,0.08136959919534355,0.03765150345999468
ADAM15,0.03173521487779886,-0.041467344514828655,0.04141095974160808,0.032370720222096964,0.01612526714624665,-0.06125637744241418,0.11694258861667794
WNT2,0.045691752676284114,0.03395486294174768,-0.02150275387958965,,0.004971540815192678,0.09749757708467707,0.057227390487639855
CALCB,0.09866730132078742,,0.08740305529977044,,-0.022448247297101945,,0.07427098660270916
OLFM2,-0.01775153985130163,-0.03037775703688948,0.03937850829265302,0.05673915750403432,-0.0325207100416179,-0.0005011600962759361,0.01939376494199133
MFAP2,0.011068285234962463,0.0026209509856663384,-0.07206845067724804,0.023709903504981433,-0.026895852735536154,0.09719377627703724,0.08666585073962176
HLA-C,0.004459235852798092,0.06899318884578327,0.04156793591853655,0.010165750596081869,-0.009799674234314996,0.06511681385691986,0.01207232453460308
THBS1,0.0637387666366818,-0.058613086700533445,0.023676491254872197,-0.001557726658368399,0.03228172359986375,0.026186959360904923,0.016044469735746466
HSPA4,-0.027504436997650178,-0.006471247001579186,-0.0525804925877448,-0.0034133286266845608,-0.020976340584217275,0.02182804013359067,0.005357279613066119
LMAN1,0.01517672998074997,0.008330528342223479,0.019242857715469394,0.00876661778427096,0.0012342079211048883,0.08555568891824342,0.00422542868548976
LYPD3,-0.016505384646763627,-0.052327665684010496,-0.016866158503793544,,-0.022888570136295954,0.06604822742900349,0.025896743371824932
APOE,-0.03253307968429986,-0.1484376227641399,-0.06098540186320859,0.01945008568440285,0.06394298601959628,-0.03763257945107138,-0.07702508441103768
SOSTDC1,0.025953089854991687,,0.0701164557167682,,-0.03882500468572084,-0.025751265573137234,-0.028066056063455403
ANXA1,0.026114422494360568,0.020367049496759645,-0.033068017228517425,0.08672612290069755,0.010593950555211052,-0.0811247271651309,0.05614162233435187
WNT2B,0.04135697983270437,0.09538724373286954,0.0690566575832195,-0.04378704505550235,-0.0006597142169534786,0.024208209945432234,0.05603602958068907
AMH,0.008225571250667257,,-0.016431739338153523,-0.022082775789701487,-0.03691206698643076,-0.012700859729002785,0.062396690952191886
GDF10,-0.027557390163460323,0.05669681742387601,0.01863219945533555,0.06463962205913436,0.021687062462856545,0.04009878109744073,0.06223793686190207
EFNB3,-0.005376070865675025,0.01054080349366672,-0.010701378135086929,-0.02791882464638698,-0.02174651258728793,0.004424733937426763,-0.03577636145230088
LTB,-0.013662341436600079,0.05485787624168353,-0.02876132124086205,0.04363299123606,-0.005516399019153134,0.06468802471637272,0.09622098655008175
ANGPT2,0.04936494706154165,-0.05331314585085365,-0.008769253395324845,0.05989578715514358,0.0211182977237643,0.09595613630756039,-0.03882882795004264
NRTN,,,,0.007803432218920684,0.015992904529087294,,
ADAM17,0.04137870947314825,0.02356811157223905,0.0019322987510584162,0.06549221351806768,-0.052517288041122656,-0.031930949203325155,0.057949415899123585
LRPAP1,0.04320797428962376,0.007056269928966335,-0.0011891609481498228,-0.011808053520090149,0.0013526552304171473,0.009428154997745207,-0.024348677520832345
NID1,0.04817651662056914,-0.09331487831719848,0.027210413280738845,-0.01048876837796043,0.014637010289707613,0.08713766885099108,0.015718444309039126
MST1,0.006337450842713153,0.037147856460900304,-0.008572041520995716,-0.04385424583138201,-0.003919952550416527,0.025524042312677412,0.11728958871318533
IL13,,-0.042339945036517175,,,,,
DCN,-0.017364860385939724,-0.004693341814782858,-0.04192820080067523,0.02021905960735084,-0.03660160347943876,0.008869507128758176,-0.00721524168583215
IGFL2,,,-0.020744508199837367,,,0.001555178541151597,
COL7A1,-0.011287467724102222,0.0053254742237767785,-0.04938058857897488,-0.05831085135542578,-0.027567829829423483,0.049800678770676315,0.030563078315157366
CALR,0.027901108565865737,0.07613440846873241,0.019890770335029284,0.01931252157675821,-0.04791956182901233,0.022823535871008886,0.048973567769438744
PIGA,0.05664434630314241,-0.017082472673544256,0.05993077660517216,-0.032898044225130395,0.014136567459309655,0.14507076628758378,0.04235672292671035
CD200,-0.019475888390648535,-0.025492756181808927,-0.0008046908170274643,-0.011785195825024032,-0.009666655428863233,0.022514305786973877,-0.0458265436069595
GRP,-0.017768805483209704,,-0.019556951966342447,0.08760727703050257,0.012079244844060545,0.07182193114365126,0.01978465380298103
CDH1,-0.02056141497588478,0.03320397336291734,-0.020365235096720207,0.08380737957101089,-0.039727572595501366,-0.031069591107950285,0.040471925158918065
LPL,-0.008416455994722096,0.0447373384133294,-0.012263181210122185,-0.0231436132052767,-0.009113587583127173,-0.009355921956208666,0.06842535129853813
SEMA5A,0.07372703164051185,-0.0691891775763326,-0.01366099701161235,0.038388832936637605,0.07606337938436508,-0.00037820653879317475,-0.05801932415613869
SEMA7A,0.03653686177693931,-0.014090593406311218,0.06705536058899599,0.09346733457516518,-0.030724201361306366,0.10294577422779135,-0.05424916888829153
SEMA4G,0.04338791730699274,-0.00661332937434704,-0.02346943443642947,-0.05693313970050515,0.001985520876594199,-0.02858602827252859,-0.05213521199979212
SEMA3B,0.06720389419446465,0.10058083935478332,0.05083974232934521,-0.00877833121847111,0.03523218273594639,-0.009592037731933086,0.05470177050807614
RPH3A,0.0476790752907352,0.06941761477948151,0.043836274448789535,0.0071908179834050115,-0.019234404188976494,0.009018638238032112,-0.06273518552393621
JAG2,0.027450841043278017,0.006236167632722739,0.07638693884776357,-0.005210842803474706,0.05476810841657596,0.06623998350916666,-0.03436689580357126
CGN,0.029334301494640717,-0.0006323053764096182,0.013966769434094379,-0.02631552896112919,0.08654640504364647,-0.02344615274955226,0.13006477065402003
GDF15,0.05408123647526311,0.017314819310644228,-0.03929118437685843,-0.05974164965793235,-0.00314831889940484,0.041752294073578854,0.14093053516462334
SEMA4F,0.014106495756014565,0.08347642039121438,0.07889732987446257,-0.017924416070157694,-0.00030588713553474767,-0.004720405634467107,0.06924987501390112
NXPH1,0.022909521035777026,-0.0019213646489419328,-0.03176993241388965,0.04125430872495188,-0.05043243118919437,-0.005584770649506381,0.00027236036667223514
ARF1,0.007511544175118769,0.017778842155032577,-0.00117259409944772,-0.002618937425232321,-0.025406754418676427,0.05955192519159052,0.0016277801683709792
DSC3,,,,,,-0.015441704201863282,
EBI3,0.03792514498582565,-0.0591672420482056,0.03387176544658926,-0.005525060776182778,0.028476312341016857,0.08527502942669028,0.08465145971656267
TIMP1,0.05205604306243901,0.03184623048611162,0.020136659398104162,0.035805354152913006,-0.015356979943060605,0.007117737195395255,0.06442393698163651
SEMA3C,-0.004317952071793947,-0.07024456946703808,0.06449893029227315,-0.0024487920047855214,0.013376664327347645,0.04208222611807758,0.008464287700710315
GNRH2,,,,,,-0.016733191025764038,
GAS6,-0.0026603182120557463,-0.029380927192164105,-0.0018407676157709766,0.08097090561298845,-0.04615320402335118,-0.0303860649850415,-0.010624820924368537
MEPE,0.06682231463240766,,-0.002618340834278509,,-0.02165934478699654,-0.021337993276152555,-0.04225247406937657
SERPINE1,-0.01986584686132521,-0.01552399996874358,0.04746689215060208,-0.0018728431215242554,0.009139805767640114,0.030603556949516223,0.11540452096019688
RSPO2,0.1501435830373795,,-0.028077428423672078,-0.0027154636912436543,0.022730446849437418,-0.007886145256036026,-0.024423663561828565
SHBG,-0.014667153704959416,0.27178719596870116,-0.034917083111739605,-0.03690019261757774,0.016875244598268207,0.007426103205430359,0.16584420296983748
LGALS3BP,0.08546908357130563,0.04855444405117114,0.0056354884465564985,0.030946047804572926,-0.022969458422899845,-0.0326574264909863,0.13760620060905046
LAMB1,0.07025675625263032,-0.1333847247138633,0.04058941690444392,0.05236668796876911,-0.03216341369168001,0.06942797992091367,0.05278506931268393
SPTBN2,-0.018388775859678685,-0.056550289589870004,0.004565579784347866,-0.023070798992394774,0.026610329896012745,0.05794090311532697,-0.009960490922581965
COL1A2,0.04844928499365004,0.02645133164729794,-0.015511464120350356,-0.01781214960875919,-0.023021554993027556,0.02628885157162345,-0.02421302261349387
DEFB1,,,,,,-0.019982926275226277,-0.030004668337176958
CEACAM16,,0.0402662851321815,,,,,
WNT11,,,0.02666587467980846,,-0.030150695314339296,-0.02049307459297345,0.1048367301204036
LGALS1,-0.007955547284245966,0.043121531548635544,0.08227453764581087,0.08145422631899699,-0.07725852138428072,0.09387426317879352,0.0660244605305988
BCAN,0.09602935808547024,-0.1684519836474022,-0.05692616349478581,0.06189064835370556,-0.010668252845766548,-0.07342076553564582,-0.03308203287688235
ANOS1,0.054813924309061915,-0.013294723633147857,-0.06106003590350267,0.057178015956902674,-0.020177042767608268,0.0012983442852442023,0.004505837173670319
EDA,0.04733761425035106,0.08426803138622578,-0.019230740067701837,0.02011329125121772,-0.028815814892766432,0.1019336259883404,-0.026167137595690972
FGF22,-0.004272717460745247,,-0.019759432986334334,0.0052403376958941855,0.014172514103757238,-0.029594617772345427,-0.023450686504263768
SHANK1,-0.011609950772866771,,0.007271218351709165,,-0.04205300217818489,0.0035979578558938863,0.09568894570703594
NPVF,,,0.07545557573944685,,,,
RAET1G,,,,,,-0.019254137800024752,0.015213010931910598
TGFB1,,-0.057823123918461845,-0.003114025053569221,0.02891605627341807,0.013200144060564252,0.02134573459738424,-0.029706969437644094
MSTN,0.009656241349386375,-0.004419364669271259,0.011339300993918246,-0.009301074101852626,-0.02177354983113556,-0.03723763596141546,0.05573974437572896
WNT4,0.009000422851670827,,-0.004275702401118644,-0.02151305628386812,-0.05148620737385862,0.006190790279704092,0.027191709459229545
TNFSF4,0.012347285708489277,-0.06562764514692473,0.03816924160059505,-0.03314398535336979,0.03317199023631214,0.06304766224439748,0.05513647791786042
NTN1,0.09617115222302505,-0.028885021533832538,-0.04967230233012069,0.015962062583621938,-0.013823421990619127,-0.02772449591503563,0.10504102677730731
CXCL12,0.0016316060773907822,-0.028246281138857215,-0.09769250858100131,0.008358045561820732,-0.039947466231897266,0.07980899025606511,0.0159830326968976
GNRH1,-0.011810557356745766,-0.014954380033720472,-0.017822791247474278,-0.021799633362323902,0.051955071871127814,0.013078134133371125,-0.0050812481199380925
FGF8,-0.016505381554484683,,-0.02465321275316177,,0.004915036880804616,,
RIMS1,0.03798658993090619,,0.010124514330305786,0.024330162902219357,0.01615446759012704,-0.021024193438449322,-0.009157635014735075
FGF14,-0.0035042239377674022,0.03777364805141766,0.013377335338674514,-0.03375939797204684,0.060483450876768596,0.058515166163728316,0.02803672253082462
IGF1,0.03507508444827551,0.016885446044392318,-0.06389976393632874,0.013500856748278129,0.021405885125923316,0.00992295959468697,0.03052900971079237
TNFSF10,0.038084888894534874,0.11038539768684566,-0.025244394685591656,0.01749488682027953,-0.0017905311782617137,0.07059550565527668,0.053933728507905045
GDF5,0.09275638031993323,,-0.03813713631277238,0.1352838750924671,0.15329065867806038,-0.007827476363813668,0.038530711803188
CHAD,0.038519225819186716,,-0.03197472023539877,0.12799160178408892,-0.02000149394153583,,
RGMA,0.03738918368253492,0.010761016699508866,-0.024588154854630322,-0.03300876753579017,-0.05807543883694772,-0.06514078313617909,0.07364314055774213
WNT16,-0.01591451747240409,,,-0.020023232270214877,-0.012796411144532505,0.0028272494223305056,-0.03767153440161887
CX3CL1,-0.0053902800288028,0.08033680812818493,-0.03605778363557235,0.012796226047895879,0.006472677740051665,0.026339734150067445,-0.016447538477067706
FGF1,-0.034278851252966966,-0.00500393016234057,-0.05158137838869031,-0.019768100608039532,0.05916405424962993,-0.054749072457993514,-0.08740982585207108
ALOX5AP,0.00953447180760313,0.12455364891953973,0.0436429352764384,-0.029793925831116,-0.052342300299856835,-0.06389795206497512,0.056582027966699984
IL1RN,0.028739449638197044,0.00727494994252322,-0.02380388722017757,,-0.023732906124661224,-0.0019172912571309914,0.024910234628110206
PCSK9,,,-0.018937498328866886,,-0.012420916001472897,,
NPW,-0.016793638811735158,-0.03830056415534538,0.07322582778847246,-0.02236258701681725,-0.0030704982768059103,0.043247135674498526,0.008475642661505226
CXCL9,,,,-0.026231706210391805,,0.0009900508376194945,0.08852990247289795
ANGPTL4,0.004726808276347782,-0.004969630742868298,0.03640412957771515,0.03580516693391066,-0.03776089402031223,0.04125153923367008,0.05220272337073958
UCN2,,0.05008461865934961,0.01891687740470489,,-0.0140355733000328,,
OBP2A,,-0.06591287624927636,,,,0.07802529527062267,
COL4A3,,,-0.014985628819362138,-0.024335380295176887,-0.019630341286187066,-0.028057457323165502,0.042011200483000444
NRG3,-0.00979554523512948,,0.016120678085442933,0.03267527871619259,0.03453469649814117,-0.03963940615722796,-0.024076204564279634
IL23A,,-0.008566547631938112,-0.024321200345457674,,,-0.02503899291162974,-0.002407328518727253
COLQ,0.11236007509153033,0.02859128509496709,-0.01937162094359476,-0.040356773265478346,-0.014658685719651978,0.029774967167649435,0.08793977055991241
SCGB1A1,,,-0.0238155485605841,,0.11514592024171136,,
TNFSF12,0.055375072604312986,0.13630349820312235,-0.028217686872113665,-0.02555534491420021,-0.0073029583311787815,0.0009600878394101617,-0.007914455671051424
DKK2,-0.02316262129931643,,,,0.14049158232265713,0.052788961677600686,-0.042053796975557875
FYN,0.01916680880719226,-0.018487784293998513,-0.045612963289907396,-0.036943604133716675,-0.019932472157399548,-0.04159800344519938,0.030828380116143108
ACE,0.03412491131541864,-0.025934545637999462,-0.02902449993386587,0.01610004027099466,-0.01989972703104008,0.07182195730976212,-0.053912114583822404
IL18,0.007438902416830035,0.016324698405237703,-0.08893451283499355,0.017186647932815588,0.017296701304676348,0.006229320404335021,0.02235347949865163
PPBP,,,0.014085070141529512,0.013373014686127322,,,0.06115645625042162
CCL27,,0.052210784653777674,-0.015883686198392005,-0.009025978257124189,-0.009727045938927719,0.04593312936905792,0.05755707113582607
SERPING1,-0.006159313472654766,-0.052239411780143366,-0.058299133687579795,0.003908733348690474,0.03824746496063824,-0.03831055771447575,0.11664948562192946
AZGP1,0.062496296052917434,-0.009877496165862433,0.05832025151602069,0.050056798813381057,0.009221719690174188,0.04421180184684759,0.0011877209173913417
INHA,0.04664454406285198,0.04312860957714621,-0.0041314513205981665,-0.022362586884268898,-0.037412175767194536,-0.03375275298452368,-0.044782067306430154
SEMA3G,0.07809726214490913,-0.03351596396890715,,0.02847185105402517,0.015456298683928152,-0.04283888110566223,-0.04075592652739239
OXT,,,,,-0.012034280082980017,,
COL6A1,0.08259387487082147,0.009729515154463119,-0.005155418536621544,0.007416169743331169,-0.07615980601535993,0.07926830562945972,0.06169031026253126
FGF17,-0.022619044957062087,,-0.022349352906076033,,0.04100284452974341,-0.016524532012525888,0.005096875653551902
TNFSF8,,-0.05286644249535279,0.017752564668679152,-0.020023240054643062,0.10177883431646263,-0.0143026767633654,-0.031309656206582645
FGF20,-0.014173116231718418,,-0.019902293860085126,-0.007189301494066502,0.07473237997899375,-0.028448130706063685,-0.023177376641482932
ICAM3,0.017662451560585084,0.17812218727217194,-0.0003295891666366579,-0.06892785722916384,0.056516076072834584,0.04951780291387121,0.036716155973473524
LAMA4,0.05347283658621393,-0.023360015640959783,-0.016273257726537534,0.027083206787577738,-0.025340628807399228,0.04654904564553057,0.105381914178818
DLL4,0.02718296429130541,0.03926307392078425,-0.04521922130350986,-0.07496220715259631,-0.04156659833166258,0.0797817073689367,-0.015690328609826103
SEMA3A,0.08025066361364111,0.011452499615084322,0.05778664174264891,0.009262060316786181,0.03498651171878477,-0.0326077146838604,0.06513535735549053
RLN2,-0.016650084762232193,-0.056523778978928865,,0.028095534823377392,-0.01403557175231474,-0.019071163863789656,-0.02722898520186285
C5,0.04560515446315131,0.05215561423574088,-0.00452814021914711,0.03368666480044824,-0.028302039561376138,0.050337517311818,0.08300892237055747
COMP,,,,-0.02397836687957935,,-0.023559116578824885,
C1QA,0.005604510271874426,-0.03053369351151299,0.0001653587634572822,0.026490006147629305,0.016022888705193118,0.011884352845346077,-0.00015137869480449405
UTS2B,-0.012393735307568224,,,,,-0.02032028743298444,
COL9A3,0.08080746964127576,-0.0061447979780479235,-0.0651635742492802,0.025687148719031515,-0.06694348493613622,0.018669519926680315,-0.03909678888012746
DLK1,0.02921258563608912,0.04819330989347833,,,,,0.03333393874506691
HGF,0.019362159621465914,-0.05997772374989754,-0.007395751304605885,0.023307341346293788,0.038106545096316016,0.04766706341776373,-0.08465915716266478
P4HB,0.05295054632653258,-0.0855310247393953,0.010450761499919874,0.05933474912281938,-0.06285348486076975,0.06224713066437106,0.04884100652715708
ADCYAP1,0.029498218702067355,,-0.04792464171252759,0.015991697029413564,-0.022459935332731905,0.027247719675052996,-0.017365839985240734
GREM1,0.036485251841147336,0.005261018799892783,0.0564241916062468,-0.07004327509177952,0.09032557728545314,0.020976580696038416,0.07339648790075096
EGF,-0.0008125004520275185,-0.002600008698325121,-0.018081015508565137,-0.017955266648930417,0.06689833769786474,-0.004525641018188254,0.028387725923589575
VEGFB,-0.011554900965824552,0.06998454561966394,0.023843978295964557,0.012819393814781038,0.00162016514228588,-0.024686234577117546,-0.021908070353234287
FARP2,0.05699760467385742,-0.004335736436930274,-0.02080115333574941,0.010989272879487994,0.04933275710399225,0.016474198010597664,0.07650207065321604
BMP3,0.038484554973261344,,,,,,
IHH,,,-0.022055841498405882,,0.012665015149354844,,
LAMA2,0.013504941318056771,-0.04701486206803432,-0.03202041500916808,0.0007628209507813139,0.016227835578013394,0.044962264053057525,0.012657305675606209
SERPINC1,,,-0.018081016946949788,,-0.013692343643888123,,
NRG1,0.06136248511668462,-0.05649278042972644,0.07490756402239297,,0.03195120122846342,0.010133855228004113,0.12360221875939309
SPINK1,,,-0.010984095968405909,,-0.016830645704790335,0.06964084867187145,0.070232545679519
EFEMP2,0.0209809022998635,-0.014871297060264478,0.03930078603429874,0.06878368791609685,-0.029562564944043655,-0.02840390584133972,0.08615043462032841
SELPLG,0.016195551572276416,-0.039266909920778734,-0.05088226898513778,-0.07227213381666733,-0.04918009068181268,-0.016465842225570952,0.028754687923068817
GDF6,0.004613278982763851,,0.02644354321354672,,-0.008767929232029813,,
HLA-E,0.01404685930926041,-0.026714867248133725,-0.035844566490067814,-0.011812334349256666,0.016475580080544602,0.05430811046214224,-0.06536823235028395
PTN,0.061574730006591805,0.021784982637017548,0.08377503250473471,0.06891553347565216,-0.06254615342371794,-0.05664941097180795,0.040337497714934806
CD274,0.09996351267571331,-0.017141716077439986,-0.02834697667571388,-0.054573738900606475,-0.012356997164429213,-0.017223649760290408,0.028402094166014503
FGF10,,-0.03384914815538305,,,,,
CD14,-0.04432172969507433,0.09346105111790148,-0.04496213944033707,-0.029417233226008376,-0.027208227068916985,-0.053314901447966315,-0.004440109367580578
SFTPD,-0.028021234147040733,0.01314709849331296,0.006132886867672863,-0.04347044956036116,0.007581527385205306,-0.03647386036588415,0.04727809903267192
SLIT1,0.07273937638991294,-0.049601471017229753,-0.0048279443744305706,0.03836100107134401,-0.05675842069109589,0.014894425388471367,-0.04974657421030131
LPA,-0.012393738414727058,,,,,,
CNTF,,,,0.07729185536360923,-0.0140355733000328,,
BST1,-0.01995733121896047,-0.05646487500638565,0.023935407081420515,0.00782767314527259,0.03224096997328315,0.013326591529990163,0.022175872838803675
AGTRAP,0.03427562322817889,-0.01734994716805113,-0.04184041058713153,-0.047016011574956405,0.05978731024913779,0.033751976366370076,0.07232177485752299
LAMC1,0.022182349374222914,-0.15017529620229286,0.003540029820817223,0.012672744241850116,-0.025256974766997675,0.08696677184131285,0.008571180930382404
COL6A3,0.03906863469424379,0.04711914343573397,-0.00014525926267585507,0.027113778334771518,-0.07795746936534577,0.06214496740684056,0.014463280524681243
FN1,0.018417082542057525,-0.03484933527010583,-0.0077819629362953545,0.0007653035165629693,-0.02713127430522346,0.07515981706475768,-0.016837201745021006
MIF,-0.0434903462345872,0.07367973130661949,0.06927976956545849,0.03565049360373281,-0.0282730745632561,-0.015485596457647792,0.05238886324705688
JAG1,0.03967379150480096,-0.07038025793326469,0.002943267216265768,0.04192194871087199,0.03140370857800866,0.08031678760717315,0.0545669307717564
NID2,0.06844188287361767,-0.06819696255901601,0.04166682396242064,-0.016734732624091128,-0.02352354715426611,0.07454474676082037,0.011187492941012511
EFNB1,0.05824699648512053,-0.0046564192560067915,0.02309261703663661,0.040405151874365774,-0.023992342946346043,0.011108346003920891,0.06825051784129008
COL4A2,0.018000389948649925,-0.0897940984965879,-0.04903249111565501,0.008056677712157716,-0.033170440581233314,0.07247594976191468,-0.03376520897572841
SPP1,0.036012682992260875,0.025933534613705046,-0.0017219037168923032,0.0410336269969954,-0.030972299289527785,-0.010559416154747444,0.06215539591606682
PODXL2,0.10009410337240306,-0.0031363157034253047,-0.00858915876843391,0.04544349967613911,0.005109942051894729,0.013344921064038473,-0.021613995534604843
FGF9,-0.002916613508236952,,0.008936799199337627,,0.03222639357407325,0.02202532055501793,-0.038084736591354106
ITIH2,-0.01971113277518289,,-0.019159030081568024,-0.04246764169442607,-0.0332607724721905,0.0661272807828092,0.019384800339573918
ADAM10,-0.013570718837109827,-0.016135364069844834,0.014364056090005474,0.054444809624037735,-0.02682299592391157,-0.0005630553004255675,0.006353998522109608
CFH,0.02262120298160519,-0.09281348509416663,0.032337584172279214,0.08021511588248527,-0.04936105557097411,0.04902427955110866,0.005563984032645267
COL4A5,0.07456316157594807,-0.02706401711956644,0.043368546638658405,-0.0020402904550710574,-0.012402821117032644,-0.058054890658053096,0.05142238211470964
LTBP3,0.0024767977481929067,-0.14790828380562757,-0.02624583539897901,-0.0034598272770260314,-0.05305967315014904,-0.06368831705725465,0.018330353617772025
GNB3,0.12146842948583646,0.044172749105535036,-0.010661036834956998,0.06886421861382529,-0.005081086722433156,0.04897903764002834,0.017972893324870523
COL6A2,0.0045129030280974345,0.012467639259271059,0.04737654713252762,0.0037156267381804955,-0.051169059103607334,0.05439508196690616,0.00031118846305475063
GDF9,-0.010463818005641511,-0.041690418645039674,-0.04352473916934665,0.03457764244394871,0.017934335527521505,0.08972385772287265,-0.007212897358961769
NCAM1,0.003200258598843233,-0.008537081925831141,0.038186731988578214,-0.02440724036869692,-0.027599388577709855,-0.048024721294703955,-0.03604864762433453
APOC2,0.03963786744216944,-0.030490597924014234,-0.009724142577237674,0.033500428780523846,-0.02285912520638773,-0.01887934562785867,0.0005837551013979615
BST2,-0.009777595651804763,0.08909456176522694,-0.04446837261908559,0.000913816879561479,-0.024007175325940208,-0.05944954728982745,0.10079974000550704
COL5A1,0.024734420989817697,-0.028748740793054554,0.0194394447610996,0.09308443655310414,-0.05375854848207129,0.06443290106036025,0.032583885811386486
CALM3,-0.017403818954704706,0.055785717439428166,0.021181318106277106,-0.016084255638070262,-0.03906970724602976,0.0329530696724694,-0.07222281491840138
THBS2,0.0036350409509580844,-0.0766355139094747,0.010394822175053069,-0.015545677598448715,-0.005568402127463963,-0.03081234428156232,0.0175442777220307
SERPINE2,0.001807511099830914,-0.009884806304135131,0.01395501576819433,0.06170549769145465,-0.040870512275369024,0.03828804173803459,-0.10825212838739273
EFNB2,0.01576457225803338,0.07193954980967306,0.04925289128665889,0.012283698860512234,-0.05059890771829496,-0.011044460449200192,0.04527332621952139
PROK1,0.1446139456693187,,-0.01996001932622997,0.10517765684848313,-0.013161711695526039,,-0.03105254530379387
MMP9,-0.0031027621405234603,-0.03833915553565254,0.03337297780517877,0.02156122723828054,-0.04141930988325136,0.09016343284053598,-0.03463669952467315
DMP1,,,,,,,0.010783803479682353
NPPA,0.027605519344419738,0.19371188735173323,-0.043173373806035656,0.022984919566792647,-0.039175325442810334,-0.020664537014346087,0.04244309618864107
APOB,,,,-0.022639236903093038,,-0.01566389727727015,-0.03105254481623668
C4B,,-0.04361370046525039,,-0.022912773417074647,-0.016248134037514596,0.07749672383418389,
NTNG2,0.05545325943589258,0.04172400414023089,0.046925210327711395,-0.008971029843761514,-0.0683751193314648,-0.0004779267576958904,-0.038071859031677
LAMA1,0.03274137702256981,,0.03973378935340098,-0.028471685252697172,0.06599198609726155,0.006069701180516586,0.10200915372366347
UCN,0.040936942247188614,0.051266387284881185,-0.020815108443724903,-0.04425884282586181,-0.002034651360642874,0.0486325993887506,0.03816958104303236
ARTN,-0.02032166412152821,,0.021131224037751452,-0.02854793533068458,0.03508746650675693,0.05072256654639558,-0.03373628711973601
PDGFD,0.07586490494060788,-0.045392257265275494,-0.007399008525773641,0.000609028043462055,-0.008605081363994089,0.05915357364482041,0.09434215077677058
EDN1,-0.0010625141391790375,-0.09812543795653121,0.0028220915065599495,-0.009631853126485759,0.0032867777164354668,-0.008078463447000514,0.009797390502726815
