,UKF259,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk
FGF11,0.037476188965581754,0.04686576945664036,0.041218583387141024,0.010130083536940216,0.07300678141111355,-0.022117272674799328,0.11810388080139944,0.019420241656453275,-0.012769249815752587
CD59,-0.059228061793627426,0.020127325398875382,0.026393733411414814,-0.028086120862721664,-0.1496836317705794,-0.05188700281564346,-0.05128563424701995,-0.03172050870476448,0.03758637737229431
COL9A2,-0.021792523969145685,0.03187961578259486,0.05116645087905495,-0.019603835318652535,-0.0912887356448942,0.05330284679112123,-0.016287304749858095,0.04050009731712032,0.046329844428154104
DLL3,-0.07116857533354434,-0.018406884121568,0.017263361737181435,-0.020441242265508957,-0.06892166417077349,-0.04961655570651473,-0.020778392056768083,0.043226092979159365,0.022810470889494904
FGF5,,-0.014377102617798931,,,,,,,
LIN7C,0.032381417274714455,0.04608367061323947,0.0077789850550630275,0.013187029596956234,-0.0364985524818337,0.006209683111611388,0.018894131866479105,-0.005216924336743577,-0.0023754794030123134
GDF7,0.05288976531732369,0.03572477562862205,0.060060609477409224,,,,0.00290237292340389,,0.0884133846590041
PSPN,0.033135427670503204,-0.04375460709900088,0.028856795183040452,-0.009995235047123947,-0.011727280857276293,0.03481431803469619,0.03851097568053572,0.007765674597423921,0.0027846537569031996
ANGPT1,0.0068093176749613495,0.04153854039838672,-0.042918351402276976,-0.02381072081683631,0.12164704962674254,-0.06277274119251704,0.014700322382421718,0.015897321042027054,-0.06818252424311413
PNOC,0.04828570079789598,-0.03847365806931611,-0.03674596975841657,-0.017801736876211508,,,,,0.033297682246328515
L1CAM,-0.025612535510771292,-0.04507033128577424,-0.008539866568739543,-0.01615302435113481,-0.028532540241271605,-0.00440410702414717,0.04115044852182221,-0.010654184878141152,0.008518392639389295
APOA1,-0.028056030878066525,-0.030769174106321538,-0.010892743614154215,0.02313497483318185,0.013904482661455855,0.03524334416053278,-0.04759994855210739,-0.036875970158120955,-0.02114993687903526
PSEN1,0.030011560400504445,0.05230244569658111,-0.004146889008404643,0.00583594724316549,0.06432421363873674,-0.11941039426071666,-0.0891482723654805,-0.05210202834548699,0.018797866197906896
CALM2,-0.037903947914167575,-0.028275623656521642,0.006721668468651897,-0.022594603017667213,-0.14654970245280166,-0.06046365546004646,-0.07467835628443241,-0.024862533854376034,0.07256035544116266
CLEC2B,0.004559480119051639,0.02430054270080129,0.0047250429123832155,-0.05603192928631313,-0.01567077911131193,-0.03886062747486246,-0.015806961817564705,-0.011968347339098578,-0.013886335185802255
NTNG1,0.0644248483481581,0.0043238195008020635,-0.01892415551060927,0.02934082758803715,-0.028949929440584585,-0.033476620787836156,0.020594598058008774,0.004905711354749909,0.058174097215368474
LRIG1,-0.024924791983409248,0.053089855569690744,0.0018283403317848692,0.004907146999588265,-0.04114552297585154,0.01720385656285719,0.038923521047378465,0.05164538724945019,-0.013656869601895936
CPAMD8,-0.021309020260226675,-0.013006024139078731,-0.019486826412650655,-0.0021280904532888618,,0.06435425814372474,0.03935410524658563,,-0.01722714494929286
GHRL,0.008837172954518881,-0.027659144631156558,-0.01819758306348207,0.05217848000408162,-0.008303579924493596,-0.007990519547658644,0.06327277218685118,,
NPY,-0.018636609829050525,-0.047039022647868356,0.021917803603634326,0.025948815197431294,0.0072069386618813635,,-0.03301603718809285,-0.009896977438882765,0.0664529228142841
MMP2,-0.02118069656816874,0.012033894494698452,0.027196657952071965,-0.0013387930584758223,-0.13223226873671692,0.040955199357124834,-0.01399534833059092,0.05903285093304591,0.05201837314251115
LHB,0.04336724029975129,,,,,,,,
PPY,-0.012879950580683091,,-0.014241699821155713,,,,,-0.0303909987959023,0.0017339933365359747
ALKAL2,-0.0018474838383366892,-0.014746668161356273,-0.03435327586064962,-0.0493447394509065,-0.018158820034955152,,-0.04574171897241337,-0.0016477183216163558,0.003890050396842862
CSF1,0.010747977160010127,0.022531335168461415,0.022113926856989437,0.06870749306560844,-0.038471880193268776,-0.030257907597494322,-0.023128268457009642,-0.035078001144808135,0.05996267831083192
SEMA4C,0.04041573029930706,-0.040854487071247794,0.00019208752958405127,0.003108185770729651,-0.05222932965272239,0.07925781794172251,0.06189998444994207,0.09552563464119149,0.04124892678297565
ICAM2,-0.009649064300639769,0.0777412042879746,-0.023038338524871617,0.011086707542518741,-0.04623425406274402,-0.00776192860181617,0.004814095685318199,-0.009591895941106689,0.039907693481985
SYTL3,0.028695620983482113,-0.018026484715341316,0.06990093139939546,0.06370345376410044,0.1370551876639923,0.04507604705301386,0.08298517197551043,0.019915747166786527,0.09648024129611693
IL1A,0.05943333557765448,0.07346367671870224,0.027052979178045063,-0.028876598290964815,0.04889005195075312,0.015875547627970412,0.08193180432881199,0.10751662413795446,0.04298963145417399
HLA-G,0.010216916824941413,,,,0.03653739099664162,-0.03781422592645876,,-0.0036377994114674557,0.008462071159226037
PGF,-0.03187395638647092,0.046771291983029185,-0.024367619273756358,0.01921556432311479,0.009657326568352343,-0.032510657274909344,0.10680345725573089,-0.006510889701337554,0.009306835213657763
LGALS8,-0.0020432306820798093,0.02150663854714578,-0.005146547607548277,0.007105612198547261,0.0020919979012109314,0.00839652652962988,0.0020389653681652784,0.010232153607263005,0.036524785966827636
DKK3,-0.09135371920048399,-0.0864209162710531,0.0016808410523106241,-0.03636328507670014,-0.12179588986172574,0.060283365447213424,-0.03665783338687057,-0.0225174583542085,0.018661770750160768
COL16A1,0.002795383403457729,-0.0015441773510083724,0.054981604755865124,0.026780309726891126,-0.1501761838945158,-0.04240231366661685,0.029037696822774475,0.10021509780669581,0.028705471122614
TPH1,0.023134837907890827,0.08548471063353326,-0.03293806322208347,-0.01808104333018152,-0.04894306105647549,-0.03624130178886014,,-0.011374499866187163,-0.04670527855493878
TNC,0.0860080303763673,0.03115448402712215,-0.010495334693860188,0.026051376045768414,0.11853399060833607,0.05392272724340937,0.12519388966513662,-0.0938743386136473,0.06747752610876866
TNFSF9,-0.023213463410459,-0.0349014672615758,-0.004638302611751709,-0.03067667180436338,,-0.03677210829753489,0.05513616656151725,0.03789759600780596,0.046058130246674434
C4A,0.003875145472585372,,-0.016882820792748415,-0.015893923948249008,-0.017673606159850516,,,-0.016352019791082438,
CNTN2,-0.007397024157173079,0.02516747165255142,0.034052937018699644,0.009575239457561342,-0.0013863071146794533,0.148891504058095,-0.14389925504496337,0.08159743157744546,0.027234779761450494
F7,,-0.013006016579542428,,,,,,-0.020602600832276555,
LUM,0.01518213703564638,0.06928268485046775,-0.03360449062890938,-0.03144021734822132,-0.013482972590383804,0.09227116078337183,0.01407717059381403,0.019024536971780647,0.03757229654537296
BTC,0.022023218043263144,,,,,0.06999829779892834,,-0.014905257391036587,0.03808498513037194
APOC1,0.03792206420963976,0.044780392747465,-0.01077225215907296,0.031705842044568326,0.06574849099086454,0.043966330226126046,0.042521255054253845,-0.032795098655437394,0.058201045933598226
PKM,0.044048024714898375,0.01780163204315996,-0.0063867270128901525,-0.01589675450106115,0.11295016913367675,-0.013813876946733014,0.09998066609964966,-0.038947610030467206,-0.01960134176074489
TNF,0.08099567670990865,-0.019087943166592156,0.03560941380492779,0.026543663430901813,-0.015577566281532028,-0.014733727512665001,-0.007467452024344215,-0.014467023415243,0.0743074716524863
GNAS,-0.04012921310279219,-0.07931122126762848,-0.05324667311126688,0.012910782579712163,0.03295916193280437,-0.022520050740560883,-0.006948622883736026,-0.027809396127015152,-0.03636216308550331
BMP8B,-0.00691080861024768,-0.03161933201531219,0.011568413935330792,0.023229352678961496,0.04545099507084418,-0.027283417847853673,-0.014903777798483002,-0.0008492517490521573,0.0013985285918060265
LIPH,-0.027873944108727792,,0.06634066481104284,,-0.013407561381161618,,,-0.014687679085008412,0.06137705033588372
CCL28,,,0.0061277812327271705,0.10365600565491444,-0.006087743163889593,,,,
PTPN11,-0.033244651104770234,-0.03672240304590508,-0.001697110101240892,0.001686153852188625,-0.06707972344758296,-0.08134164375834824,0.0030199787786764046,-0.05487523328683542,-0.008316095703858177
ADAM12,0.0019344163904626357,0.001209218967044857,-0.03152026623634553,-0.006045409221264959,-0.17073885564408817,0.00716523514077971,0.0241906024949612,-0.04236494679439555,0.06371911429630912
EPO,0.014473747859110497,,0.06388459125996919,0.03854279465198774,,-0.05168394787654791,-0.03332093953910715,0.09016149534925579,0.01855934138008477
EDN3,0.013475248579852214,-0.023044826102897632,0.003225607180471266,-0.018267615471332595,,,-0.02553358584060531,0.04420066889055262,-0.002048259124518534
CCL22,,,0.03270888421051176,,,,,-0.018053316670190132,0.1365249893932536
CCL2,-0.093870609974556,0.0396883423402666,0.027321134747015863,0.04379205418186943,0.03759283885822767,0.018004736523206825,0.012641563412306477,-0.03477350205532965,0.06619986313184617
DSCAM,-0.013401725735191683,-0.016762782441686268,-0.03628113882020118,0.0016115204408591777,0.022260155848637733,0.07615797709082973,0.029611955024539345,0.026943855418135418,0.019208671349002074
ANG,0.09567759741655005,0.07287666197177525,-0.016798439455967665,-0.0010812647395379142,0.12458753987781045,0.07343308158820741,0.11201637042089489,-0.0015811484364608348,0.010131369051654305
FBLN2,0.005832148214626185,-0.016737595468245495,-0.03874864453911427,0.051042165080583866,0.029003572161692148,,-0.014715106109696906,0.01958462745813947,0.00625412715844744
VTN,0.013654324251719608,-0.021923900703995716,-0.023397514454951623,-0.015024260617819404,0.023404821454739263,-0.03507342390453547,,-0.018233307011026514,-0.014565013158725954
VEGFA,0.07553011331499727,-0.01592462885775602,-0.053892047133930664,0.011023738170187942,0.15194876272779118,0.011720281161652784,0.10790228931729932,-0.015046267566412181,-0.06856336186266848
F10,,0.054387877207553725,-0.01561571672312091,,,-0.03404553640048447,,,-0.024875711916842947
SERPINA1,-0.029104942014865222,0.051070942409286293,0.11122390168515647,0.003117310052475909,0.04684588013049834,0.01116166217667189,0.05211715155651647,-0.05959106073663897,0.0650244120048994
VWF,-0.048602026357475264,0.08387072695794591,0.05090027161825869,-0.018271487056720628,0.011314223717334811,0.0064799284334468915,0.01586931318892997,0.045368358347039915,0.008575156739338681
GDNF,-0.010784312166908068,,,-0.0180810445773501,,-0.04966183564839844,0.01990150286687154,-0.04021493206241817,0.013705166708623498
VASP,-0.04529437381637172,0.019934381302481437,-0.035334812088366654,0.010661628241199502,0.03720408384206326,-0.018588883476000802,0.0520285177682236,0.029566227205926707,0.038373924170405874
ADAM15,-0.0007409782304797005,0.07252210722062168,-0.007586365243436072,0.05154926489775578,0.028457613281120703,-0.018026294377944774,-0.004604711841357327,0.024246514939363157,0.044657420139593146
WNT2,,-0.033384457633320985,,0.02345389924052154,-0.027109527002465755,,,-0.019785873360870808,0.07752863180339892
CALCB,,-0.014377102461558279,,,,,,-0.01731625812524748,0.008307260254120584
OLFM2,-0.020324876324423306,-0.06317562906830988,0.02442685966555056,0.045683665625363135,-0.06571059339711927,0.02509834943916296,0.010623894897956085,0.09722652206657488,0.04694941399546325
MFAP2,0.04248373840407684,0.04855682368329752,-0.005110263626387785,0.030861770061150835,-0.1311273555248589,-0.016063873301876037,0.0671524850889819,0.024601134265585262,0.05814569143505336
HLA-C,0.01757549514199511,0.06928904534125008,0.01707136380453909,0.02459389973092677,0.003054901877895966,0.05705208464659687,0.007959548850079885,-0.02912790460304094,0.011941410015479924
THBS1,-0.014307295958603687,0.06600413868097647,0.003197986807569412,0.005333686303131751,-0.07297379799625023,0.030808437213327267,-0.012695785877821867,-0.011556744881973802,-0.003699954177640667
HSPA4,0.020212711259018728,-0.026379567854716606,0.014039679310631529,0.016448744658581694,0.051853086951508136,-0.08821202497068108,-0.04435564663524769,-0.03367993206455133,0.008729419056996434
LMAN1,0.021699950167095635,0.009370132726997526,0.0008964131100711016,0.025233158949068902,0.06807128655347616,0.05851053182774143,0.06152181487658328,-0.03745709578490685,-0.010167588711871043
LYPD3,0.00784411085978701,-0.02230296233847628,-0.019939526149030995,,0.07385231261391731,-0.050929104472433706,-0.016421048986092687,-0.03327046553708224,0.012980056075943167
APOE,-0.0611453110685104,0.07374873134005443,0.04276959561933404,-0.001309135266622808,-0.008255474869583935,0.04883714634832692,-0.058274159783376925,0.04008956115977646,0.034253942871551576
SOSTDC1,,-0.03984972125103941,0.03253102262027519,0.024283093560128154,,,,-0.004131797312583632,0.13828456373809467
ANXA1,0.010863722192603753,0.029972036150819784,0.04226757173328433,0.018483479970460327,0.04129292092998127,0.03164114181591825,0.07498911483736494,-0.026248409850716962,0.0024143582265031766
WNT2B,0.055705687229492526,-0.03869312788563901,-0.028463867229018152,-0.018265794085471247,-0.029428685938929156,0.02327909147210946,0.09582616291022869,0.09266229358426546,0.15500406917082082
AMH,0.10263991250483992,0.02597600680920689,-0.020528690223104534,0.04101263407501946,,0.12133297833695754,-0.0043467868927674624,0.0029850902298593435,0.001902748561003253
GDF10,,-0.023166475025089783,-0.019179508100368812,-0.02441895530440813,-0.0641840365987842,-0.03289897800084883,,-0.024596835949305725,-0.03190011039843013
EFNB3,0.013804700078713764,-0.03579020059372567,-0.006596177012837531,-0.010743901084796054,0.09573699410061659,0.0017958543502278072,-0.017159875116696817,0.010024454754578206,0.10200996186419692
LTB,-0.024087384343971733,-0.023528197353818062,-0.02477945839848858,0.020988772739373232,0.11628509189711142,-0.019947513929677706,-0.0028836466961030417,0.0353685828801726,0.06848085100844938
ANGPT2,-0.0024463169289141913,0.059047755441842174,0.01002471521841617,0.0457549734218238,-0.03214947837783933,-0.06457938997553592,0.068162371318994,0.06276502153688239,-0.010400160288708774
NRTN,,,,,,,-0.029145972649220826,,
ADAM17,0.0025520426928274495,0.0008931209931514137,0.07899142311861465,0.026825187078629548,-0.0632117381836747,0.05197462221362784,0.042998219936316896,0.010344654748064489,0.0020581864000047204
LRPAP1,0.0015014935853021885,0.000139267892188165,0.03170307248070066,0.011369962763072363,-0.06093423377745746,-0.04329449745133036,-0.03063482591281587,0.058665760565637146,0.03654522422144568
NID1,0.027875832713648876,0.03081508184562105,-0.026835785122974062,0.03094818663880324,-0.022153002058727715,-0.07267516199499317,0.06208539814359127,-0.0218141944845093,-0.0012432706084621007
MST1,-0.0077202002104096185,0.0024343434373049096,-0.019673993442334642,0.045091805872371826,-0.02035105238319012,0.035113891398727545,-0.012552125959224137,0.08262827369788302,0.04261273634967984
IL13,,0.012103822219433317,,-0.005369586207798928,-0.04384900144845364,,,,
DCN,-0.013747281564418965,0.09886856848041216,-0.024997003871317466,0.029992111549058807,-0.10219504248981755,-0.0313796906078046,0.035340919254246,0.01658306510647849,0.030977024679717597
IGFL2,,,-0.01688282257915624,,,,,,-0.020523203645408973
COL7A1,0.0025781677904589727,0.04167866518845954,0.01624260471735092,0.005391130910198262,-0.11774114057650177,0.007518220758126717,0.10790185969210392,0.03536834384745009,0.029636793836852585
CALR,-0.03129675113283478,0.010058485230182806,0.0014055633577948982,0.011244700976354128,-0.08389788300945886,0.03906538206309771,0.031449169527992746,0.0028752787652765502,0.018335311248936066
PIGA,0.07468177802056698,0.01931099737359613,-0.009135095267862514,0.09433151326009857,-0.028375244010608123,-0.0821638404160575,0.08390100512778678,0.004031157713961069,-0.009032741328017032
CD200,0.03187963598425472,-0.02698535349952496,-0.005003496530187043,0.03198209665266132,-0.048696069933895504,0.07117078266040759,-0.054459414532073924,0.03931592546194617,0.025466947122897318
GRP,,,-0.02621262494437716,-0.018267618220744984,,,,,-0.019348316384375605
CDH1,0.07905985629334196,0.01594346771626753,-0.004511994439941757,0.0383045278816717,-0.005264686057220098,0.03745923408552918,0.05188956686628616,-0.02582491052908922,0.029198960279931647
LPL,-0.05417204105761377,0.04141065941049467,-0.00195404898876266,0.014611941175981837,-0.0028811107311021563,-0.022984336537945835,0.01318579916340338,0.09259040447292409,0.014056779635766679
SEMA5A,-0.01073125050900186,0.05201362552085836,0.015816452202472027,-0.0005352089932677282,-0.041107272471443544,-0.05838874874534337,0.019355702751977125,0.022353258706407288,0.00926206367157309
SEMA7A,0.02812292543336445,0.015856049530235568,-0.025469225386803705,0.02490829022834859,0.09663598390909088,-0.07531519010881932,0.01106353884285885,0.06945164442028583,0.030927036576487134
SEMA4G,-0.02166661129066551,0.0025184099486618323,0.05796801239553498,-0.00251551736440824,0.013183668963880638,-0.021219462674276775,-0.0027684737189362964,0.058748158334791536,0.1342762825713898
SEMA3B,0.04063553990188788,-0.02835947065378607,-0.005385227605780752,-0.01658444400785386,0.028905328378352926,-0.029568229334075123,-0.026079752069623756,0.02235290716954958,-0.014683483910021312
RPH3A,0.009076512588023247,-0.04186330492916764,0.014977804550126253,-0.027576137244057757,-0.07571657233536465,,0.000300121941248753,0.02702623983440857,0.02657192936228556
JAG2,-0.00388362608343968,-0.02822457342532406,0.033493503369832554,-0.021154804613116664,-0.09862323583648626,0.006255674257093635,0.04374319182032143,-0.013321218242415219,0.004156504038758253
CGN,0.0599743365371444,0.016948926744453998,-0.006529663272851173,-0.007008774729555603,0.07688945947148448,-0.057824791316677546,0.11976316742324182,-0.029604649434865862,0.0669255526216334
GDF15,0.04567248270176826,0.03573869394014862,-0.05182866313132003,-0.0034026360404851787,0.11067613166177723,0.0228859269117628,0.09705833154607889,-0.00937273628060176,0.004956675769289194
SEMA4F,0.03186936570218587,-0.07177742701837186,-0.027841266879383,0.02082195250227374,-0.03534800534409852,0.08601682696629233,0.10077215315738997,0.037647817239585296,0.0634948651373687
NXPH1,0.02082694416919854,-0.03819125164568356,0.02450094504715749,-0.02844317003478426,-0.04735023159360469,-0.0030951082756918856,-0.069670843800037,-0.002761943952150213,0.02802606777500587
ARF1,0.028695565707737413,-0.10093950656090367,0.01788356312669574,0.01321115202757789,-0.02155449202456885,0.00706364219926488,0.0030677713507224094,0.012037418578825697,0.045734972949669536
EBI3,-0.03162857675242465,0.06948915529375665,0.013189225591814568,-0.0345735194131446,0.009372520659752408,0.03201498235485864,-0.0012251669813602075,-0.07521070793785241,0.041624418314397435
TIMP1,0.005828039361339673,0.05286294173276531,-0.0007442482994064292,-0.007198618686813863,0.08680422437252275,-0.01857631767983816,0.021802023163146965,-0.037851637809641216,-0.03568500759048605
SEMA3C,0.024560399938451792,-0.027289846589945946,0.016723101434439804,-0.005062787226693357,0.08334385802965165,-0.033305755608257,-0.03470490506120029,-0.005519169708406092,0.04002226984747108
GAS6,-0.01724585220325873,-0.018592027289990563,0.008946526998937238,0.01610026496748228,0.00040887001285266433,-0.029138195950722662,-0.0032220507183266154,0.008523574696734766,0.0076224338366641916
MEPE,0.06022366993569558,-0.022922611234161935,0.002037442461037187,-0.0015119886912968203,,,,-0.02760534963927939,0.12931703706679454
SERPINE1,0.04629211883738115,-0.012869757660205537,0.008092118710036157,-0.02080777566857374,0.04576733734731955,0.06205890000388019,0.05936317866320887,0.0004010814919187452,-0.04112523169799769
RSPO2,-0.023544661292290926,-0.015381181575377758,-0.00876520538993617,0.016605456082257032,,,,0.03570418787315424,-0.027777895519496283
SHBG,-0.0376740293523314,-0.03086541876573936,-0.02867597237366155,0.031843273495327944,-0.058449494271985446,0.17600155411382337,0.03594586527388261,-0.023901082120496943,0.012387112878113253
LGALS3BP,-0.0033061580595747306,0.03678332245054721,0.04414499391914601,-0.02226444644364162,-0.06711501521225992,0.0742599276128136,-0.006490725763179462,-0.0009295654534238621,0.0460747768467901
LAMB1,-0.03668796982318874,0.07559811779327426,-0.01937801769433906,-0.027848537394581013,-0.037737465800220575,-0.056092825023788734,0.11448237408216369,-0.06759749502206877,0.012200381698424346
SPTBN2,0.03292339536905488,-0.019358097364299304,0.008126203122173334,0.026618867001512128,0.0009423007807143545,0.16824587521832252,-0.03160109442559305,-0.00818469623103005,0.06251096570295271
COL1A2,0.016718385400769066,0.05969211481956414,-0.011510935334926758,0.021734320661259222,0.0021166443969595243,-0.06282882984155358,0.05335746962544877,-0.005541748442123154,0.023542379601747456
DEFB1,,,0.021136372854806153,,,,,,
CEACAM16,,,,0.06782213991676746,-0.07258543273312185,,,,
SCT,,,-0.013825084577626013,,,,,,
WNT11,0.006947190557238378,0.012584011881918091,,,,,,0.0045146761008679065,0.11568173580848558
LGALS1,0.02533861297199023,0.043764337154879825,-0.08620803715528258,0.041187813384377395,0.2012790971689975,-0.04485002367490677,0.09569858330127856,-0.0558891184622151,-0.03642668536941398
BCAN,-0.09036161742972128,0.04335774257296861,0.014556654913991916,-0.018784241320988042,-0.14045890322058516,0.02188342424374173,-0.09586194396104114,0.0404263661804061,0.03814752757031453
ANOS1,0.012273069152308183,0.007619019966645609,-0.056583074822702556,-0.008654305879110166,-0.0606326178581999,0.007358820611734229,0.0280238766524909,-0.0031508089360513703,0.016696279113762612
EDA,0.038770507711933376,-0.016965185135192008,-0.008752250317726262,0.013935450917469295,-0.08184925452552406,0.04356415215089898,0.03168579063598247,-0.0059009447464223085,-0.004428600369213009
FGF22,,-0.01300602242100114,,0.01831287804175936,,,-0.0351028321228205,-0.0243205805548193,0.12935022155360887
SHANK1,-0.02282607095817733,-0.012374404289756499,0.00739024529859379,0.06460626302263904,,,0.08457116133096523,0.032393105076560055,-0.008526456290870324
NPVF,,,,,,,,-0.018053317880288897,-0.01767036705405879
TGFB1,-0.007415565662340916,-0.02817895901341658,-0.03293806136670184,-0.018234971672741344,0.004711395916808861,-0.01594040107698852,0.034945062958476415,0.02369350746073312,0.015094492311786004
MSTN,-0.019389169432615677,0.0028726813903561096,-0.029033703819563793,0.017142671211344544,-0.019677758298536897,0.01320764716462591,-0.05894929726041005,0.000701699460577098,-0.03634054836984957
WNT4,,-0.014746671670095959,-0.021243878160601266,0.046548020406995586,,,0.019763115715726087,-0.04331965626357915,0.07561885434482271
TNFSF4,0.0293643741838902,0.009417917563358155,0.004494479217620396,-0.030205440839986577,-0.04045319551019612,0.02636474904144709,0.08798912321607437,0.04479153865230821,-0.0010088920876547285
NTN1,0.0658837854821349,0.05746518046188179,0.02132300237838013,0.08039234634897806,-0.1076830399885333,0.007300318418259663,0.06452440450001644,0.024795065087181878,0.03198306843290158
CXCL12,-0.007240426988119369,-0.011544020372789766,0.03136061755981095,-0.011036445298093032,0.00205624433898546,-0.01577936871024537,0.042202998698015984,0.026815750658229717,0.05763347522133907
GNRH1,0.06779080826149673,0.00913597251209146,-0.03206468406855037,0.021205811975957306,0.021998169474994812,-0.007630137727215311,0.04070952253018101,-0.025800375087789314,-0.03952663685523613
FGF8,,,,,,,,-0.027228617861870304,-0.024390209735157722
RIMS1,0.025533607315855928,0.01730767723481693,-0.02192099604871483,-0.016415742164842685,,-0.03642742093119971,0.1449870063552067,0.028656483463769818,0.014468466461560553
FGF14,-0.01194060941374817,0.008000021626553059,0.05532999163503258,0.009370795058843657,0.09568522789910829,-0.029293951509631492,-0.04710820271262387,0.046207578019972245,0.03410134521590342
IGF1,-0.03395797166901269,-0.013718548942561562,-0.03599226014362764,0.02180477786407827,0.03765653394626376,0.01750163857311341,0.013326661232442062,-0.042216557928994404,0.05965648261527571
TNFSF10,0.013047360510148983,0.025347852262991657,0.03216504007860037,0.003395585725471746,-0.05515353792716019,-0.03158201721212766,0.05345135193682695,-0.032091646120337734,0.09485759780378332
GDF5,,0.060701368195341034,,0.03031749629570384,,,-0.028456452347185357,0.014973144746137765,0.01979223732715782
CHAD,,,,,,,,0.05118596992482221,-0.0031284667032551094
RGMA,-0.05364733227063769,0.015233136873734308,-0.026094519534447365,0.018511748307262998,-0.1148581158328126,0.07739819864127774,-0.028931751175755402,-0.046299221340858954,0.06804458864214755
WNT16,-0.0363962599531509,0.013402659892061552,-0.02378155388747146,,,,,,
CX3CL1,0.022353353257181973,-0.02376372226473042,-0.0017532126120825625,0.022272559621130773,-0.014705022857195703,-0.005896394833566652,0.060052798628917305,0.07499150062123817,0.053672407933990085
FGF1,-0.09894427090808601,0.027624929716225183,0.004043687240542529,-0.01310910373233417,-0.07986556886499514,0.004925941776894699,-0.09273371795167296,0.011737053440664365,0.05657762993749692
ALOX5AP,-0.010225022068023216,0.12663064842308538,0.07624169345937515,0.023868111040293787,-0.04212695436653664,0.08417340599816077,0.03909384494040262,-0.07664754194846361,0.027107548496476973
IL1RN,0.005294897325707379,0.10334349485557989,-0.03740142533629249,-0.0158939204495877,0.0598064119327319,-0.05477496228840787,0.017621779040848027,-0.007915891112700028,-0.025250994357820408
PCSK9,,,,,,,,-0.015747223416196304,0.026054539030358707
NPW,-0.02637594245819374,,-0.019179509907941195,0.05983843563509129,0.1960776432890376,0.08662548501115852,-0.04284415121771069,0.03517279244028417,-0.04702630892825093
CXCL9,-0.023862671628666395,-0.01597692230715047,-0.0001547234070089211,,,0.14905697413182808,0.02202703999116427,,
ANGPTL4,0.05325620649477708,-0.004844222620752247,-0.030693842222737987,0.06343229140050186,0.011520144381269245,-0.026858297523004813,0.0964105657638845,-0.022447610637647112,0.0058522957765996695
UCN2,-0.01828892201263361,0.09665914943163331,-0.021662547803450487,,-0.06757771451050393,,,0.04087391440308783,0.031161985747161343
OBP2A,,,,,-0.06253068300876316,,,,
COL4A3,0.005963763644402445,,0.010826271745289898,0.012815626857284781,,,,,-0.014825760584514116
NRG3,-0.01129861714463785,-0.0536091869622939,-0.0174560691710499,-0.0022482016974428656,,-0.03289899883397095,-0.02809356298128922,0.016029548763592184,0.08038003458858155
IL23A,0.06120261448683202,-0.017124763720796434,,0.08693222166710503,-0.05628771136205683,-0.03645360194327231,,0.011374913459329063,-0.024061739270084603
COLQ,-0.03081354737965162,0.002813951893575827,-0.04591303109235568,0.09735138906220715,-0.021405701756592198,-0.07270016836697872,0.0639737045340979,0.01586322702006163,0.07795199180228322
SCGB1A1,,,,,,,,,-0.02356148183063823
TNFSF12,-0.059273076548985844,0.019538898155051426,0.000890573131545786,-0.027975931241722304,0.0609156752457853,0.0003251958226706142,0.02860913443909864,0.0065128811533568835,0.023884464241585513
DKK2,-0.0185585489101173,-0.024930222041540582,-0.022209512950710834,,,,-0.024754375187683256,0.029431698906289546,
FYN,-0.01889436942435168,0.03291574925270169,-0.009212100651097363,-0.005596425954584197,0.030808924415907407,0.051727382631450054,0.0817310538104226,0.05087762713410758,0.0348944707525525
ACE,-0.009012005766923889,0.05841207387341159,0.03820460245315293,0.0014617598614291387,-0.1188062348574605,0.013839284809442458,0.055784093166654475,0.06076011825671615,0.0007447985669723147
IL18,0.02029723619472712,0.07742984641145363,-0.0382383351382908,0.017195850118279756,0.0002093839937734189,-0.08156869353736394,0.07415797383731253,0.016670130155485918,0.07438104189354236
PPBP,,,,,,,,-0.019280953960139548,-0.022178536477926763
CCL27,0.03471179924800589,-0.021016308163722037,0.08812847598185528,0.029874824457496212,-0.10352404270509802,0.0075505469936200725,0.0042700226736929235,0.0022227383582515184,-0.0389717496267711
SERPING1,-0.0024000412036644866,0.06210445535466781,-0.016461007906011446,0.0459502646997117,-0.0623069896335323,-0.0051259950043937,0.04628276793106862,-0.025786271226203507,0.005296027241586177
AZGP1,0.05813330445413595,-0.04125134690637151,0.018522833645216563,0.03634375715766358,-0.026247784752176713,,0.05570874824044773,0.08385637146032664,0.04905712435707844
INHA,0.008134220897410418,0.017846524366148576,0.011316177238489678,0.0036487225594495415,-0.07980335653452046,0.0651711667471794,-0.017036460754983405,-0.03780106419635643,0.051225270862824364
SEMA3G,0.12375268107285817,0.0012308469566103617,0.009707689896841532,-0.022618598504923416,-0.07975164459087093,0.003971690972296161,0.019576773247286218,,
COL6A1,0.009594051476019059,0.008253885613656435,-0.013593243450253352,-0.02052296919266131,0.05325426695607248,0.012451898179449103,0.1553342581477351,-0.02294314584844728,0.00898048433357173
FGF17,0.035836220366875324,-0.020616619040833825,0.032548139861547955,0.027503850854058737,,,,-0.017183201673802155,0.059354034959038036
TNFSF8,0.013477868244329947,-0.013210155874858045,0.04561767656487127,,0.007474031694742687,,,0.060390620342128644,0.019008784338398584
