,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
TNFSF14,-0.031129134066035076,-0.016589311795336063,0.05125135012785208,-0.004357029286803431,,0.05931984660449324,0.028056580423815362,-0.038073006674134005,,,0.03354828564485639,0.032153442523748375,,0.11291533702646138,0.11875112740585185,0.04507814678310246
CNTN4,-0.04145886906638866,-0.022291641815695838,-0.03297072747569645,0.022013547385121447,-0.0311639994871388,-0.09268936333101085,0.06345704742210537,0.01689145152783956,,-0.02293703623983107,-0.03442131662890797,,,-0.0389933848607564,0.01446182132319819,-0.017180883647450518
NTF4,,,,0.011322792401598817,,,,,,,,,,,,
INSL3,-0.027675539329037564,,,-0.014278798641313933,,,0.07169786425034376,,,,,,,,0.0029823650005255118,
BTLA,,,,-0.03978601844552051,,,,-0.004043601694753956,,,,,,0.13136060596169324,0.06856361919293831,
MFNG,-0.026242783324594565,-0.012912118425129657,-0.039254087690256075,-0.006346401499631588,0.007240615913621341,0.13284861320251926,0.0406524563591266,-0.04814230791135223,-0.02892637889028447,0.018513136619598514,0.0891119356397439,0.00404437312663228,-0.11261008323466801,0.02995167502987423,0.032105474925259184,-0.0078067011210819605
ICAM1,0.024289971716441365,0.01868887492096455,0.031185326126665008,0.06931704300915081,-0.04255607288729932,0.16698825801368777,0.0023769974965396467,-0.015808436264328807,-0.024827818504695037,-0.003084260837000435,0.07697224482269772,0.06039843571110033,0.015099747119344073,-0.0018441956026785072,0.09991093435941187,0.13889053250840103
PROS1,0.007501633301734151,0.025093694087372904,-0.0432628227691446,0.09434557128326909,-0.03658172618851229,0.21525437889344218,-0.026292347650186756,-0.0029354971387814737,0.019726173454072692,0.019394771231309747,0.06134067247666322,-0.004485418464754694,-0.10665228656474109,-0.0445547321901471,0.04966584745868373,0.1072421015080996
CLCF1,-0.01569012260494973,-0.011674815682027849,-0.048033706622418244,0.05646107473713323,0.008977277771691161,0.036878900880758736,-0.01429693636832391,0.027881994218577667,-0.03872708920570577,-0.011496304146913381,0.04872794016776232,0.0239631873243296,0.1069652948347684,0.011389985761277076,0.11788254410861017,0.08303910156273468
PSAP,-0.028351835406966733,0.0005468354624296885,-0.12505396044082057,0.10474081536128246,0.027393100894267178,-0.16478993739328804,0.04297953131363187,0.001306761508040123,0.06443556418074833,-0.10158461867572129,0.05119421034150489,-0.11695493810665476,-0.000748585331397926,0.049107093571353025,-0.025418070972306157,-0.04731425109585921
EFEMP1,-0.025909994307487128,0.019841750879034573,-0.10510857124265313,-0.0014065588099057926,-0.007002486544077381,0.13090538993409984,0.06019654366730734,0.03427080208115207,0.10790782719526987,-0.003923928939872256,0.07803771940958297,0.06210700200743484,-0.054495748471311986,0.04009146937189563,-0.024187426694893946,0.18320239124002774
C1QTNF1,-0.024948984809323987,0.03326998851661868,0.046453590901752405,-0.04859842184031737,0.007036268918014146,0.1517597942874814,0.015996041419065306,0.03052535845083738,0.008073602977338905,-0.006576059536953768,-0.023966755125580528,0.01453200276517519,0.03773026920387146,0.008678134868397292,0.1309872708387606,0.16665136201314523
ALB,0.022622555183612367,0.06219546430768258,,0.00470369862924324,-0.013185339793698136,0.0010122507491586998,0.023210346257491646,-0.012837545415679672,-0.01750713162090094,-0.022621560729630032,0.060679840577957854,-0.011396269894329085,0.044302671135608165,0.009457413287527828,0.0031542438909995685,0.08590409275484709
CCL13,,,,,,,,,-0.03336681506459189,,,,,,,
EFNA3,-0.0024036006524040506,0.00021097410480640715,-0.0071974854798807705,0.08469537425683453,0.03322754235398451,-0.06795840418146762,0.02375273199304358,-0.010619445544917672,0.06295384187444261,0.05009874913153929,0.016665239171614457,0.039267574623964775,0.0529571502429831,0.08526137319026321,0.10832955055701442,0.0347879895391943
DRAXIN,-0.03582311711104483,-0.0375865379576297,0.0034372446340945584,0.025635493206012255,-0.005374343705911114,0.16360785116307575,0.028631993132364985,0.009809340750478962,0.061349931263227866,-0.041551435730216475,0.043946839053303814,0.0019326452483088771,-0.09867806464209608,-0.013948041985026848,0.016786485794194395,0.025211485431736663
RAET1L,0.042808689088932345,,,,,,,-0.0038741121066762935,,,,,,,,
NPTX2,-0.01790306369410148,0.010070778152781804,-0.09383171197761396,-0.006671413084120924,0.02456941194268144,-0.15025216731318114,0.017825332963188747,0.018001355743557705,0.017283577151542905,0.005511644972493582,0.017868086268123005,-0.02281899022154454,,0.015760944116969978,-0.020680485400977208,-0.027048168614081602
FGF11,0.049316835596619917,0.03190858082042958,0.05730407143775956,0.02386157862658662,0.0004585378885844876,0.17929698620432807,-0.010938862292936802,0.0391721932076678,-0.008767988551317971,0.1501160085358257,-0.0024888799909917885,0.07188089951173421,0.11096262787641935,-0.0360147144423548,0.21514728158076754,0.07895714759793268
CD59,-0.026662836074636365,0.0384496212584697,-0.0008422177640343745,-0.04682871212171155,0.008697895892709077,-0.10732309577441107,0.04515561207051849,-0.032056863676510894,0.04169214861055986,-0.11925948355660754,0.1404640115329437,-0.07012898967387612,-0.14861564056035598,0.011663771406990328,-0.15723295406377513,-0.13441204126511758
COL9A2,-0.012354105904992259,0.05480750338521371,-0.0040589500688606875,-0.03570736563918795,0.06175719944637618,0.04402265404196126,-0.013669513908927941,0.024306662747354494,0.004285377541432062,-0.013372344518630319,0.06183183088639812,0.03097904683996569,0.004223625872051889,0.005530746008670052,0.05026914227133013,0.06413991561266219
DLL3,0.03339396839287635,0.030758150392708693,-0.05545217280993512,-0.11418220474861124,-0.012752896654182888,0.11968149348635991,0.01432119926485153,-0.014915932133409483,-0.022433982229683,-0.021961806232834207,-0.07049615779689422,0.012928605075052007,-0.056316662111557544,-0.08826966279280288,0.10966683093666955,-0.03313137961037561
FGF5,,,,,,-0.0061873988110676915,,,0.04171029135403265,,,,,,-0.0033215692524141754,0.060844697696425164
LIN7C,0.006484488832137033,0.05520020914347923,-0.023766427744434878,0.00926471186021431,0.06634109005917557,0.10874184092622387,-0.022000409667254552,-0.03797895549818261,0.022936044713770674,0.08864422241421432,0.03963878974301457,-0.02312789594283604,0.06099548017307703,0.03597940790674614,0.10407020132814442,0.07124962972944013
GDF7,-0.04396447960314237,-0.023920517915319076,,0.06603187067475742,-0.036108810074223154,0.033726678197487696,-0.009270741768091425,-0.029358117334753964,,,,,,0.05382974889756443,-0.016262108998705678,-0.07696602928277158
PSPN,0.05251520119156994,0.03359729120294352,0.014056868312747724,0.024504197302416045,0.057682393418812844,0.05945572404926049,0.07359263275600746,0.04728699855610078,-0.01112530059310495,-0.011810299570867572,-0.010766018702573195,-0.04514026222631818,-0.07244893938847856,0.03777738475194949,0.1500699178244932,-0.05584921570259906
ANGPT1,-0.0461468905223584,-0.03766716311258786,-0.03369687103960565,0.01178741127536143,-0.008161014077107996,0.13461588893752668,0.010235009395082687,0.0044706924182687565,-0.026335257166187554,-0.04069437797513726,0.11995369825293078,0.06470425943485489,0.04688283866287291,-0.04595956755353317,0.0004988446081013075,0.028248525861945054
PNOC,-0.002518337356243187,-0.00025881817928291427,0.0026449011892791495,0.015020008549723319,0.05973710208341361,-0.14221853850264984,0.014758037484306824,-0.021571127478791093,-0.01750713162090094,0.01373636196975813,,,,,-0.05158010444767866,-0.0001926874045276988
L1CAM,-0.04192886182851925,0.04226347032528207,-0.07984234892395366,0.026493530259275387,0.03779345214092987,-0.09316217661966489,0.03491388498378103,-0.009754190524848026,0.05712902750126772,-0.0370993976370553,0.05535003249830223,0.03859169683411878,0.016186005674655134,0.026466463726913008,0.12623330428273896,-0.07294570373575904
APOA1,-0.0013748166893798655,0.008141935398317382,-0.015730568564573187,0.04905607014149239,0.06012529079466342,0.054164308627987184,0.04334962716751949,0.03216585225862565,-0.04887172074218754,-0.020233743168520692,0.03185576223734909,-0.05202372409675797,-0.10575788228664622,0.028242596008993558,0.10304339170456847,0.028578110844947376
PSEN1,-0.01983351425032297,-0.017952041703957925,0.06499008361944057,-0.02680979098436562,-0.06640529270544616,0.04441087227430127,0.01093889636753465,-0.011671135100269363,-0.004339481994890065,0.024628407203026035,-0.04923146619048683,0.039170141384956975,-0.031328104285762444,-0.04244863819329923,0.04813399622269176,0.059506678043913436
CALM2,-0.02720817907110254,0.044103796434238035,-0.006791665859778828,-0.10575831072847586,0.04685075874731263,-0.2495811908418107,-0.0006249546551867611,-0.00932074248044815,0.03075385179026946,-0.07374465323659847,-0.015629474891007168,-0.022887211028412204,0.05156098624927499,-0.06093694322149406,0.11183234899709422,-0.05683638534188932
CLEC2B,-0.0352045093490694,-0.004528623458111343,0.08488370681730915,-0.00900781189387188,-0.03527214247646392,0.1939012355104204,0.04382798207149527,-0.019803539373911407,0.008663651053269036,0.024455430324687496,0.006614550229682037,0.003976083721279892,-0.11564291689585428,0.0337582767938831,-0.0063426664988141404,0.008307650064782074
NTNG1,-0.0036793497010581583,-0.016169528335686495,,0.010311248322767533,-0.017901465067241062,0.002256290628297037,0.023365514208513054,-0.009391207648598573,-0.028689133878329776,0.006875360337451709,0.04905051804276543,0.05120543943792677,0.06144387485022842,-0.03353936889428771,0.06168228026783347,0.11594363786140625
LRIG1,-0.03610048972771951,-0.025999806231210877,-0.07363185993827019,-0.022379758157080924,-0.017544901833995225,0.12602749049359724,-0.06703221560771051,0.02292561022867721,-0.017800743777071814,-0.060940839505139933,-0.06527564873091748,-0.09592982515849954,-0.10907057231767468,0.12471809652041915,0.06531376612205093,0.1091402806027972
CPAMD8,-0.03459500145883462,,,0.09065078825072583,-0.025896767012945843,-0.04023105587585949,0.023496410071038473,0.008249083255059856,,0.04489548745874872,-0.04517798727131384,,-0.02295520830434976,0.04116824333243377,-0.037185360749176596,-0.011007830074478123
GHRL,-0.024883927786363814,-0.01990154910016681,,0.0010814013292790602,-0.03981856615397185,0.03946588611665729,-0.006348909520471167,-0.015150503210447142,,-0.020343439447204348,-0.03670315367084212,0.16211887785898638,0.054119498722498445,0.039345129062192744,0.002760521944621943,-0.009589340249493523
NPY,0.02910690388923996,-0.016678795210053582,-0.026519077677962192,0.0002704578087511778,0.010808334037641292,-0.0991202279009713,-0.03479098602995583,-0.010580177918525774,,-0.011168784860936823,-0.052758105783853905,-0.066238710738331,,-0.03891335819283197,-0.044552404968999114,-0.032440026444556826
MMP2,-0.04036025954029454,-0.011507561268071663,-0.0671236202839699,-0.04760262748205293,0.04192597862614028,0.19607201343302996,0.054461001174515425,0.0023934442050445623,0.026566549085664488,-0.08345726821535748,0.10333582131275426,-0.0854081856930146,0.019519910461491107,0.03248610775931316,-0.11467227224299996,0.014795023622231285
LHB,,,,-0.014678869602234107,,,,,,,,,,,,
PPY,0.0022022703042940215,,,0.08196097190489728,,,-0.022652418813697884,,-0.016193316065722156,,,,,,-0.020334823901377502,0.07256805791065465
ALKAL2,-0.023398053189421817,-0.019200134770707332,,-0.02461744831208523,-0.0020442794581059347,0.09979647289940598,0.012024942710521043,0.0008716357304189192,0.006602780121462088,-0.023090877393843152,0.045375613990440995,0.0020683952736719833,,-0.024375851050690713,0.009128928912844966,0.10939335572521008
CSF1,-0.011705537242486205,0.03251277998514598,-0.031146375006663184,-0.010897061361561409,0.051908952226503956,0.1412854432019121,0.0522488796508534,0.057655278998359566,0.043140619852308916,-0.027526758476101157,0.13792877646849724,-0.04234857340358124,-0.06555467892199501,0.008743264849424441,0.09056457754649179,0.1370022136594899
SEMA4C,0.001437662859487159,0.0016686414362016922,-0.05587769480008246,0.02264292473052888,0.05519404765884793,0.09845956469882117,0.030567683110758612,0.0772038707678438,-0.010114179535571003,0.029503626393120156,-0.02489353799364158,-0.050857620917641976,0.026209571570001484,0.08614216954662372,-0.015229444281340562,0.04473730386482766
BMP8A,,,,,,,,,,,,,,,-0.02655111196704571,
ICAM2,0.025736400229061943,-0.01314273828453566,0.04640797309668071,0.029273088657795453,0.003496815297330525,0.10464424017017132,0.009831943077746494,-0.03682033151936929,0.11263936262821558,0.025501409570328697,-0.013966486065900346,0.017346440568150632,-0.0706344333106431,-0.037480627037909046,-0.07303566823661244,-0.13758172744373356
SYTL3,-0.04968771859107203,0.04246274781207339,0.05553207237631735,0.03450512673596036,0.010779324352401544,0.09181305146300782,0.03324443842764132,-0.04314043777941582,0.005948665266898131,0.06200548686799997,-0.07760240107995349,0.10821607688287006,-0.07905843374942864,0.07208779295604162,0.039302455437044075,0.02735187858456409
IL1A,0.02985889712775852,0.02257695010237945,0.10907267837118446,0.05234076820515025,-0.004604980650268255,0.03770161080326356,0.03266862135198135,0.02565515737186044,,0.033808872272207795,-0.030242496924281395,0.01772380413325569,-0.03849007474885098,0.1404674798863885,0.08415451426474405,0.03539497545827209
HLA-G,0.007432930826539611,,,0.05761154654982824,-0.024737301251761983,,,,,,,-0.028273086926802922,0.0078921764067622,,,
PGF,0.00906950895837713,-0.005873054620820982,0.04700238369953596,-0.03248115290363761,0.04903049625130493,0.20812976371012526,-0.003063553649664979,-0.05318552955426585,0.0727522364175871,0.09616146671483052,0.11838198441520195,-0.00965840364033921,-0.006365079216688072,0.030572028834542787,-0.031120879712439563,-0.0610686050991918
LGALS8,0.024377038284398148,0.009209857065185952,-0.005794498188712613,0.0039037351195093167,0.027104366897771643,0.07685208560742919,0.027110450541769412,-0.011349333329742783,0.01216886080551653,0.047560561021655914,0.046671083957041046,0.0426002720046441,-0.008718942235960621,-0.009539940958643396,0.0037037308271465315,-0.0029356214813985055
DKK3,-0.0912456917685801,-0.05839222818890736,-0.07950453215034899,-0.05231651857399826,0.012597146196147747,-0.19614198340504135,0.03579487185496465,-0.02941817045315373,-0.03516358689106689,-0.10252415951272996,0.015881307169099638,-0.06549757724186758,-0.002197175051046886,-0.08342514063160285,-0.06003571089482229,-0.17488675608483112
COL16A1,-0.05945060880798931,-0.00504699490302475,-0.09118324663976435,-0.03962605303890632,0.03606652332752523,0.029289329630992268,0.02677740674735734,-0.012252283593119632,0.05931846032000114,-0.0014113727109743132,0.04067120905369849,0.004229816286308228,0.034813786915485576,0.055920227026702456,-0.029411477886729084,0.08001056842599065
TPH1,0.03233753576039882,,-0.0393815285355091,-0.00510301226518578,-0.03722261387932532,0.02056816562129978,-0.004395298731130168,,,0.02213798752663072,,-0.10886194395436793,-0.057182540925731,,-0.05503079464577887,0.07976818218984386
TNC,-0.03567629251493895,-0.0034061269441240044,-0.012649271291485268,0.09976772289267011,0.01636154911020722,0.24147821984645687,-0.03458451663233044,0.08993189524632365,-0.0465130802603013,0.009021804844844574,0.09112547598024058,0.09642590229392338,-0.07314889302684534,0.08547688683241976,0.04443046524579017,0.15582715063702984
TNFSF9,-0.003381128511141224,-0.03210700248641905,-0.043856340776247775,-0.027334330813863498,0.04736689316788911,-0.08020080613395271,-0.009229255257768744,-0.024569004739828548,0.0456094145765429,0.018271366481364584,,,0.048391387376310824,0.027383049585761647,-0.03717014872956371,0.012931161779132658
C4A,,-0.0016693772046482834,,0.023416764249339535,,,0.007516258706198427,,-0.019203218377185926,0.021599009476935948,,0.019577842197005323,,,0.16594213893278498,
CNTN2,0.0010520962086253548,0.05616773854358221,-0.008648590757203424,-0.004018163082908887,0.005792984433777644,-0.0620596089268491,0.030255497939379122,0.02544992664073144,-0.02033314462726252,-0.05556443012472013,-0.05082326405275075,-0.01729214470141836,0.0010200328766105903,-0.0989632871284879,0.07506156136952329,-0.10586853995078484
F7,-0.02376387855268225,,,,0.08063388296214888,-0.0023020347870131774,,,-0.01750713407758829,,,,,,,-0.022071889700329375
LUM,-0.03253688439710516,-0.004686737630673981,-0.013191176470643986,-0.061000413407569426,0.06068687924572101,0.24607740658757726,0.005964740399412448,-0.003105485448810332,-0.09663408208553245,-0.03143899909941582,0.06733034911318768,-0.02046771578652611,-0.04674208604722653,0.04093363479112832,-0.14774399524364004,-2.909082777777696e-05
BTC,-0.021559504938799934,-0.029607804468976,,0.013798087054161624,,,,-0.03443595381040429,,,,,-0.0248939623372934,,0.08728508653348688,0.02546022765784791
APOC1,-0.024159138522225322,0.03384736845147068,-0.036568679872366845,-0.004926096513018844,-0.07418424937435282,0.2623493605397085,0.006366704974169244,-0.004807591128557315,0.016796918828536726,-0.034092647045005815,0.1257067481410838,-0.11911038837150062,-0.19417359300511122,0.01456619213934088,-0.005135641921066409,0.0645784711446667
PKM,0.09214259403022786,-0.015443659713273945,0.002992560354720631,0.056903949072095644,0.04690003477156431,0.11457582288792299,-0.02058870693210828,-0.02322600647392456,-0.003560768217266543,0.16685946289131653,0.01718483039730634,0.01484994416350468,0.12337526730248422,0.05332291836685905,0.1580008658697238,0.18386000768468458
TNF,0.03330449560018234,0.027696403484876467,,0.054749143170188586,0.005509431836451038,0.06714579546778832,-0.015532801718213344,-0.006220230571162715,-0.024921652416448815,-0.036022844280807535,0.033821347225994086,0.01603786025695558,-0.06953477561300711,-0.03284094661278796,0.016187334247794002,-0.027637370613475685
GNAS,0.05561421004442514,-0.02936587395065398,-0.02224556307983347,-0.11455366216921095,0.040350727224771156,-0.11466090199962428,-0.02788545298443852,0.03957178594297578,-0.008887202407038726,0.11660729311159876,0.12809843851649616,0.029916517499975512,-0.010018272829097374,0.011475356386508031,-0.01691806109549046,-0.16390449828763992
BMP8B,-0.0015993949593015497,-0.052413747514166414,-0.011620212450315413,0.0017129508598767696,-0.02451398609925786,0.0506387295529255,-0.012469128607141916,-0.016116423619008124,-0.03130656000376304,0.08467440830417507,0.05478286832199178,0.002833928229542745,0.027280781466065704,0.013119027016798714,-0.029325234882768954,-0.020352999049247505
LIPH,-0.024358828149866403,,-0.010180853552546118,-0.051186548949832156,,,0.05569820256306479,,,,,0.11165843003516325,,,0.06432178674176138,0.09365599473083225
CCL28,0.03847673652326522,,,,-0.01291597321344313,,0.019679444972631913,-0.017272123170647035,,0.0421361950063256,,-0.03126655626539691,,,-0.008281537658297953,0.056402886022030044
PTPN11,0.025985894989870605,0.04785347732961095,-0.03686876487565622,0.014583275940927218,-0.016824323495533977,0.06602585646203933,-0.012979551816459716,0.008780269106222463,0.024859355564368142,0.0374410450529158,-0.0010596122216004905,-0.08526519377310553,0.04526836383761026,-0.031833045905965085,0.07748740689307884,-0.0438912382995423
ADAM12,-0.06182277430436351,0.03545317234532322,-0.02217436178012499,-0.02353593113127176,-0.013602328274544268,0.16661963720286677,0.024637859386841283,0.03244852065429364,0.059642686475141475,0.0025332899384763047,0.029273562824532966,0.04392233077648461,-0.03803174149368063,0.02395411824445043,-0.11743245658168609,-0.008312701528649784
EPO,0.01045717528999795,,,-0.017773048925239766,,,-0.040616624842341784,,-0.015918161859787967,-0.007109154415054587,,,-0.004472978918554938,-0.039272722168928256,0.07348623857012515,
EDN3,0.006600857526090907,-0.013866671787940453,-0.017481842153551145,-0.022208140165382542,-0.03780214849319593,0.03284271485478354,-0.0099040315575782,-0.036364916271011974,,-0.036705712512619885,,,,-0.030094392191962863,-0.002586431238739721,0.003871123616921899
CCL22,,0.0036127991720540705,,,,,0.04441053823482878,,,,,,,,0.026657023174984844,
CCL2,-0.03223009256604077,0.027638168453575702,-0.016557169684568537,0.009258867309904386,-0.08480376782310557,0.04765713100241288,0.005840115585335099,-0.017281328302334975,0.024484559841947164,-0.021316554018704782,0.1180916988120806,0.058720001917561604,-0.045700255373611054,0.01905504999174369,0.047330054669122386,0.0785142350839078
DSCAM,-0.04494183097739502,0.01739518838550233,-0.05011315621890707,-0.05457813055427661,0.041912655495992164,0.03697760229064342,0.044075248131027124,0.03766639348533282,0.00973149480424721,0.064360992203976,0.05002273777549603,0.10127348607707286,-0.0292003929318922,-0.025142720040806685,0.14292369006686964,0.08472760607637607
GPHA2,-0.027149151709099234,,,,,,,,,,,,,,,
ANG,0.0409463823063399,0.09243415328006023,0.07667678870741791,0.10937719195150741,-0.009865533751731636,0.08906926924154011,-0.01919051789279933,0.025651635840667004,0.016970857013150254,0.06001118401410774,0.05312899844682172,0.0513126585386474,0.10821073021833937,0.07804858585168,0.1586922357304358,0.08061796700071351
FBLN2,-0.04961264947384567,-0.043500167581280384,-0.038751268443111046,0.004887045815710254,0.017525454930886492,0.06218699183606843,-0.008814557815427186,-0.00783054978216223,0.03546380866771594,-0.03331966337234817,-0.015707239818509047,-0.03151357531996007,,-0.041204599618314054,-0.014050077237183269,-0.016009421514683205
VTN,0.04635974171828396,,-0.032970732999262065,0.009880505254348899,0.06914959506212826,-0.0157486248058479,-0.005455681254883913,0.03778031723577982,,-0.01786505113385166,-0.038315605743113844,-0.02581617576210181,-0.008803345273849602,,-0.006573867048089413,0.029558548805438227
VEGFA,0.02919526437426844,0.021090737090647887,0.04777836695827779,0.12140492569171786,0.05434272457113074,0.15385836405313674,-0.04134021052141411,-0.010031905454270466,-0.06750466672460279,0.17428062218001208,0.07718759317506092,0.05414430695602893,0.1256109867177631,0.07176146441578993,0.0749011731107695,0.1812149424978527
F10,,-0.0030744565929700512,,,0.03348878662701817,0.027994457478152414,0.04231190362109052,-0.010392965852086369,0.016056021767205383,,0.06688622928897404,,0.027374762334650433,,-0.04058989264175275,-0.03317236931147321
SERPINA1,-0.0051021858604949006,0.003326122716250283,-0.042247645532869596,-0.04502260674640779,-0.01875696455304689,0.1719789665113192,0.0204357705242745,0.012239479072610577,0.06948465091161443,0.05353703591471465,0.08022686784414279,0.07125972073332022,0.08881098814812663,0.002039984054055471,-0.051961223896767925,-0.04866500524539065
VWF,-0.02251760486801002,-0.02121608240598309,0.023661659404883156,-0.059545090166265933,-0.03914917631091663,0.18591201624817236,-0.00727716084979602,0.006758812038104891,0.054037955835976,-0.1001725626310735,-0.02401940528113537,-0.013620069340131593,-0.11331175292765612,-0.03290839416868532,-0.15664120414791285,-0.21876108106043474
GDNF,0.018110301944010764,,-0.016406836347753143,0.014523713081617122,0.0035566148348124887,,,,-0.023007684412870304,0.024180206442555918,,,-0.03747189721873965,0.05561922465653387,,
VASP,-0.0532442308790956,0.024940176621319678,-0.02695156299620408,0.008667514206034344,-0.03210920312085606,0.13344786624035787,0.00592422516030505,0.052685406665062724,-0.005070788927519993,0.022083658569541618,0.11524481580500494,-0.03417927185118512,-0.005892974290307076,0.0030639348751979965,0.034382637815474244,-0.008057975514939142
ADAM15,0.006828667737354528,-0.05235243787298769,0.042658883728425,0.004193029464177558,-0.010728423837306213,0.07523374266888963,0.0042810181585059975,-0.005507818441241387,-0.010312210075112498,0.048095807298951306,-0.05637661780382993,-0.0939017221301361,-0.04524926241917943,0.016001784061700206,0.03705458391162702,0.06627673805536764
WNT2,-0.025909827673510133,,-0.04219831668252471,,-0.035000460872417365,-0.060687094359220296,,0.008981401587947094,,0.04266400062488555,,0.1261183889155724,,,0.07340505830536609,0.12399888565083463
CALCB,,-0.034606771616974556,-0.004558653056641282,,0.02834913199225312,-0.055271204009928146,,,,,,,,,,0.03258593647266135
OLFM2,0.00336634739008556,-0.0007785304449802354,-0.047510488987576864,-0.034192365667652797,-0.0556847118917177,-0.01998539575538959,0.016459573318281635,0.07474892836082603,0.01824455811993439,0.04901404343037617,0.012172217447767177,-0.07380804451369867,0.04580994242324644,0.005394438371045388,0.1447650888788761,0.08245917822254847
MFAP2,0.04114628485232636,0.046775944937095915,,-0.01727280936016222,0.03292911606315304,0.15899272393230043,0.012411525492209268,-0.030110524295364788,0.10176988469062165,0.017973358299724858,0.1775618045029769,-0.0507299383330337,-0.05731388693953683,-0.0010143926758191296,-0.07471240899364663,-0.032961541376000436
HLA-C,0.0035508612356764174,-0.06310000787949918,-0.051157109879085415,0.012300247715791988,-0.05613239601813649,0.23749240101041844,0.08205201692806281,0.015294736947212596,0.009723106891088159,0.022722386168559167,0.10858524415182642,-0.13219055476450514,-0.10344389311311694,0.04022915357262551,-0.011268423195382236,-0.057341393412497686
THBS1,-0.01545757391076365,-0.030226555824667066,0.08665076904008047,-0.022935078638502134,-0.031430707147120616,0.03003065260856904,0.034006341565942705,-0.02790519738386126,-0.021600219846420205,-0.03924903306945554,0.03028694234015429,0.010323887993557268,-0.004898289077322001,-0.07800443450562596,-0.14328604833119044,0.043100915591809445
HSPA4,0.0535852791339723,0.017915534066117227,-0.031210253058372186,0.03409660775084377,0.008400084547465785,0.020858120065616177,0.0016753060036542508,-0.00023014246880362523,-0.00883741460823621,0.04455220128624352,0.09247784885369499,0.01364679764700019,0.09967950150174573,0.04941232159663832,-0.017367604786770127,-0.0004803018762006698
LMAN1,-0.02724164216437227,0.04039444105071126,0.018290457299582327,0.10103865390642595,-0.04104020994595009,0.16096581305787014,0.029255072537677732,0.048035562085377057,-0.025475766256020587,0.0347200247517509,0.012063688821939133,0.01684009971109526,0.03397188536847046,-0.02297321897616508,0.04029219794614982,0.07906309502058907
LYPD3,0.019701583010955565,-0.0220497388950564,0.01470382183233609,-0.03826005559450648,-0.03868788663283996,0.0035206485561795815,-0.0066148905984884055,0.026051030077484317,0.049750947231963966,,0.0016637502610758617,-0.04339466762637294,-0.012052782780873144,-0.04272457260852914,0.006804595013564874,0.009096999452754034
APOE,0.035062562013301816,0.024902870029493686,-0.060963624558604705,-0.1027981620166858,-0.07607717800601613,0.10352623967702887,-0.00803566835187686,0.001401201406207569,0.0754838161318845,-0.11413689529362192,0.018019982907519962,-0.08914386613774046,-0.043568061921440325,0.04316402308397287,-0.09824445231253667,-0.0891786139475485
SOSTDC1,0.0335497565109601,,,,0.020633512739086812,0.0063029945762968125,-0.05442187227464668,0.0455382422252156,,-0.028364819976798423,,,,,0.13471915551280503,-0.02991442968061983
ANXA1,-0.0015396882174405133,0.0034544530624919484,0.012727154801683033,-0.02371501590085642,-0.030041345370514384,0.20006516440812985,0.019400014552564467,0.09084281007609694,-0.039449776589861305,-0.008652339085407385,0.09653888117192029,0.03772751329805116,0.009010686660998517,-0.003012329875480169,-0.04363662654109214,0.09238454394244944
WNT2B,-0.0499718172391112,-0.020541506743279887,-0.038751310994807,-0.08663910570183375,0.049600162369127156,0.011643593963920774,0.001332086356323729,-0.014625693534451577,0.02914923989474254,-0.002272622721920688,0.12783053186079607,-0.016031916415015873,-0.026352932043924446,-0.026460067809183023,0.035004519793585445,-0.013756045944467108
AMH,-0.021735847474297996,-0.029607807583592265,0.0007441288480719562,-0.009117315018252903,-0.03206484924129684,0.06121876684604412,-0.03924603029724476,0.006105815580661407,-0.03907991160210326,0.05349528519439484,,,0.01283984968815156,0.0736775362821953,0.07313663245077329,0.06729372441498986
GDF10,-0.028192779494458566,-0.024806316926522916,,,0.05357221445291125,-0.02262786405837334,0.003861995375867756,0.0027037379343925823,,-0.04412616331628666,-0.024661431279463734,-0.08900898874125368,0.0055581915027896,,-0.06642594832526051,-0.01732440512702277
EFNB3,0.014464798235095902,-0.060545913634531295,0.009460925837972919,0.009135714991298999,-0.022562095532629788,-0.013914274070434756,-0.01204377317827754,0.04250049337661746,0.00819592985958405,-0.005649826353857646,0.15653749746626322,-0.07850145197922355,0.04224186371381482,0.03382698962124861,0.1292531553217446,-0.06501676033422762
LTB,0.05100992120144486,0.0017782787042195387,,-0.008458270413159812,-0.016851640246867163,-0.010023077022084301,-0.00702472553735147,0.003164338722075907,-0.019264231613526184,-0.05222386380787963,-0.02226269269551713,0.05761790539004799,0.011604062519872237,-0.05690768288358538,-0.033940562813436534,-0.03324574850982586
ANGPT2,-0.04614834140923744,-0.015812513621415253,-0.005491683244493513,-0.03544140780403215,0.00329443467102823,0.1820895417618771,-0.023758985083619896,0.024460022541919216,0.044235405327323625,-0.024109132644929806,0.10214353100983568,0.007346228312775161,-0.13700224028132177,0.05255252443955158,-0.07263920814057763,-0.18159588073164773
NRTN,,,,,,,,,,,,,,-0.013851283366953326,,
