,MGH258,UKF243,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
ANGPT2,0.01399731661801933,0.0009285993624192806,0.04664003743947074,-0.013542832509851669,0.026311970361733675,0.03479804437651762
NRTN,,,,0.08098548628435352,,
ADAM17,0.1056197758154917,0.04334169888730941,-0.0675566399337113,-0.046932718141318976,0.010599722118769823,0.019386790782677493
LRPAP1,0.019494238056325157,-0.008325329280421694,0.08306829100083332,0.06026564661702106,-0.004872456745516814,0.0019002632394172674
NID1,-0.01553136606529706,0.0033651281903565146,0.08772586685033976,0.058499884004957564,-0.001176616858771056,0.03176266695318025
MST1,-0.024455958316606834,0.08954174944728245,-0.035435391445713324,0.12289275814974002,0.05883671496806994,-0.06722002370105963
DCN,-0.06728329927407364,-0.10628269784129736,0.03962147784369085,0.03671290984672304,-0.03865436445335131,0.047823210243630135
IGFL2,,,,,-0.026092431766974927,
COL7A1,-0.023591653235217325,-0.06812499597351727,-0.08151378845365077,0.02025303340187092,0.0166217619554734,-0.033549852916069635
CALR,0.005287738123434696,-0.04408205037460706,0.05031521720207254,0.01937497655802483,-0.006582537657799607,0.048754359117975335
PIGA,-0.029982986852041777,-0.02077017086524126,0.05142063481887597,0.047979323021166496,0.055705740954826825,-0.04133736357455928
CD200,-0.017587648955678475,-0.01748230208684034,-0.06689208937994073,0.052913638819559176,0.03284229394456445,0.03962175263065325
GRP,,,,,-0.01666175376118147,-0.026561234473472167
CDH1,0.047633025298928114,,-0.08264322410118645,0.09904444611261247,-0.028253340085733936,-0.023940631075301148
LPL,-0.028794781965640597,-0.006574941486822838,0.01534475158727025,0.06484867550022885,-0.022171040406761735,0.01795637260518046
SEMA5A,0.0338137371046128,-0.04115646608010392,-0.025599577591327874,0.02395470217378429,0.010880117145704117,0.04146138913091433
SEMA7A,-0.027823024915316977,-0.019516483062996234,0.041230390956454,-0.013975005333569502,0.05649702818682806,0.019605881286377302
SEMA4G,0.00026732864994109226,0.09338141644030139,-0.07274750702730566,-0.04197659009118591,-0.0356459244191856,-0.00908545865865637
SEMA3B,0.034702291982555734,-0.014530080667997542,-0.027160576758650842,-0.0018463340935002458,0.014922292245951659,0.04779902872193115
RPH3A,0.03772033591291727,-0.06652615233810169,,0.016440897688917513,-0.0337665697479374,-0.036913007284116305
JAG2,-0.02856792100042802,-0.0071699640154214385,-0.04348883331189179,0.010487266668813283,0.06342988693291383,0.04213417182570475
CGN,-0.026853920894210577,-0.041988485587158814,-0.007772483258773659,-0.039520914589682266,0.05791806948566946,-0.044290292664595644
GDF15,0.04066293533057735,0.04433189282820362,0.03337757284887938,-0.056996496098826205,0.01719496241526844,-0.015023855590110137
SEMA4F,0.12865630366234831,0.07671179426366388,-0.032795569811237456,0.08687208555369424,-0.040529713939190255,-0.036092660828828706
NXPH1,0.015702680612012476,-0.04373372216902565,-0.04618840574569635,0.006157720854737437,0.04577732400480932,0.01824047985695037
ARF1,-0.030359768373350863,-0.05517007741618725,-0.03478353715154622,-0.05854960855188429,-0.016678648486001067,-0.007118155459275311
DSC3,,,,,-0.014042016800372757,
EBI3,-0.008124494035269538,-0.043301844181986925,-0.018393200781896754,-0.01921311911131747,0.011395760788649508,-0.08554765473687602
TIMP1,0.041367102620710576,-0.08061748110689858,0.011848527867659149,0.031855800902501744,0.0018154540053482247,-0.006994656468311388
SEMA3C,0.04509530641779703,-0.020900132241765082,0.0645924399443459,-0.0050799023148392925,0.0024705059733759996,0.01846331534535165
GNRH2,,,,,0.04002011079943901,
GAS6,-0.052335677088937126,0.0070364598411256675,-0.05085447143380006,0.07119081095225442,-0.011652997046209148,0.08613796917425416
MEPE,,0.0582141490866516,,,0.06523926945763885,0.08443754139575664
SERPINE1,-0.008896253711183208,0.008150558056899258,-0.02418311156133663,0.0488366259539083,0.030344914287492388,-0.04298649776210059
RSPO2,0.1040838419823365,-0.043590054002116324,,,0.05988183681734367,0.052984971308177864
SHBG,0.009070121382108264,-0.00964325926558537,0.009233128783605824,-0.033988708756935056,-0.029439887540606318,-0.01505633165479816
LGALS3BP,0.04951471776329311,-0.030927068349086956,-0.03944725524599492,-0.010624337202585075,0.0014002760108869255,-0.0241601689955698
LAMB1,0.0430084586699322,0.0032784209427591817,0.08883243302081843,0.10733387295544662,0.013384846808046585,0.060705714200060275
SPTBN2,-0.012591398183003893,-0.004341974333681233,-0.02416785380113159,0.10104591544096696,-0.05715978468594971,-0.018758277868994106
COL1A2,0.019271982277747592,-0.09162822595528872,0.022422113404384176,0.0441912172248448,-0.016490461068749664,0.060917973852446364
DEFB1,,,,,0.02447925361258397,-0.022067596513383556
WNT11,,,,,0.02639618824166465,-0.019811611500957796
LGALS1,-0.010945675734914274,-0.003949472945092439,-0.021365931817541067,0.0037091660345112496,0.01708369460033256,-0.046432002148720855
BCAN,0.0061561338311725755,-0.026597057964079438,0.08967065579130737,0.07662963754065215,-0.031719088331772526,-0.04033483494848916
ANOS1,-0.0381578795184456,-0.044628371105541687,0.07216421124190127,-0.04359389296714469,-0.009542329336408731,0.005941769078491918
EDA,-0.021735931933204257,0.003035338616496425,-0.05766273094052759,-0.04217650537589796,0.09777830477728457,-0.035119603542882974
FGF22,,-0.0328491525650363,,-0.030807926141061783,-0.01160855472282328,0.011625585112177554
SHANK1,-0.018402249398028803,,,0.10350830189897797,0.008180832592805888,-0.02988652042863533
RAET1G,,,,,-0.01750887874357908,0.14780281956783478
TGFB1,-0.026053026076541655,0.0033180109326136583,0.021062784987109496,0.07026850547439621,0.014102001791646026,-0.037756467559357625
MSTN,0.037722254561609915,0.008928938805123925,0.008556843496169865,0.0062955626125471365,0.0179025376823157,-0.024671773437627845
WNT4,,-0.02385239293135705,,0.28693870196199595,-0.0033082039192421685,-0.0020289447952702147
TNFSF4,-0.025201074506886093,0.04742567160228015,-0.005760870560589639,0.049474924830016954,0.08746815270606467,-0.024570430286133475
NTN1,0.004252417963888105,-0.0355485219708267,0.010991811496685391,0.08367087151694629,0.0335832621319053,-0.05097696543162076
CXCL12,-0.041773054197469725,-0.05667637529419939,0.0012762764142263251,0.0286594575822279,0.018769861461785994,0.004917655297878318
GNRH1,-0.02372925808411072,-0.027747553104979453,-0.058757919246611015,0.11466116574509187,-0.03277513938452414,-0.02502438892623742
RIMS1,-0.019731144624573618,-0.03738500969193304,-0.007030465255129237,0.054306605034196404,-0.016750052734133276,0.020708103128381238
FGF14,0.040334081043636734,-0.03782687624457268,0.022077856244985705,0.01981532515327137,0.012473769714665748,0.05647936856992448
IGF1,0.03990991161329718,-0.04003992310785127,-0.05888112867530786,0.020842805637925902,0.06607865882722852,0.004826467136760503
TNFSF10,-0.008432210504639197,-0.012958997516842846,-0.03850740054285536,0.09577797432710969,0.039774450025603064,0.003090651145328105
GDF5,-0.015439736708643775,-0.030389856650310628,,-0.024974745031435645,0.018949991418547852,-0.03918693638999345
RGMA,0.028447823916898155,-0.017128681675586722,0.02184704800674005,-0.05090618712634614,-0.012508428619585902,0.002516508059554075
WNT16,0.023391359440380087,0.08889137717193832,,,-0.02009500665527526,-0.02770636261907735
CX3CL1,0.0553320659222708,-0.03734800275774289,0.017944070126449205,0.06088630975204175,0.01106934731115677,0.011482557784078612
FGF1,0.008554171668408458,-0.027798270636493094,0.0014563276288697693,0.019134281929519822,0.01854034529328329,0.0724429235756276
ALOX5AP,-0.02110945227049289,-0.04459311302291902,0.011779708310193166,0.047970694185700866,-0.05200848949326898,-0.017881742190836134
IL1RN,-0.01374038798645435,-0.023451297919202908,-0.01772342875259593,-0.034223308270396394,0.015396921969964625,-0.0644953587884721
NPW,,-0.04119265818282673,-0.009349198125923342,0.11348759851492012,0.07742212440462522,0.035478221988441035
CXCL9,-0.03085672467186341,-0.03140857648010016,-0.055172815301045286,-0.032552356707723246,0.021818653874060963,-0.03946204452394212
ANGPTL4,0.027068559105478857,0.05093395930780637,-0.08437529979811179,-0.06169464821456631,0.055518319292090786,-0.02684390195940558
OBP2A,,,,,-0.01577285533828334,
COL4A3,,0.001003344640885899,,,-0.025514236120394763,-0.021871170812153243
NRG3,-0.02493886181942663,-0.03355084420433438,0.10246023356592002,0.01815693948345375,0.08470631641801214,0.04298324239637841
IL23A,,-0.021631224830431856,0.05280773265325508,,0.012707364572291439,-0.024493816960301076
COLQ,-0.025070250073947167,-0.029335245850316875,0.024800988190679395,0.13906526878542194,0.054463810731291196,-0.010379173482628817
TNFSF12,0.01210569807098375,0.0019623449314061475,-0.06027430369169805,0.046678185120233494,0.020946399481039643,0.04645943810080647
DKK2,,-0.033201467862267825,,0.14494807292297943,-0.010083565589056112,0.03603614865238995
FYN,0.0036483448451475266,0.0010487733473335799,-0.1029702107350705,0.059614690460888665,0.01745793412045249,0.003794556778428349
ACE,0.022985157150093236,-0.044305231757335,-0.01271915832199066,-0.014267526471510972,0.03384270450466455,0.11860014750788962
IL18,-0.056784634600089125,-0.011561447859102602,-0.035288308253162856,0.021793624037352875,0.024526815597917084,-0.03381726080054134
PPBP,,,,,,-0.020449125581374055
CCL27,0.19246502356610581,0.09197406883365648,-0.04164859630413607,0.08142139707990785,0.058909960178182896,-0.023976062067288997
SERPING1,-0.06073439714209907,-0.015532438360023638,0.041865882674352116,0.02901886930322678,0.013586868240817616,-0.014653384864467357
AZGP1,-0.04441207374561566,0.002958193981005477,,0.07938964437020876,0.049147319834968804,0.01726777457281202
INHA,0.021912349700750625,-0.04750425483160868,-0.03442499683192496,-0.031814459486132034,-0.03069329125021855,-0.01594983935909266
SEMA3G,-0.02372926055421444,-0.030292101811146988,0.0734715374303629,0.13143506802741636,-0.0071114082006298275,0.036871793129746706
COL6A1,-0.01471816532801182,0.003953975231721465,-0.1041503968049231,0.0032130039959207117,0.008021989090531007,0.08696635484968929
FGF17,,-0.021929274427087513,,,-0.015026693498648094,0.0036763290351051097
TNFSF8,-0.01698036977171609,-0.016580273948127548,,,0.036798636329663396,-0.02302737868572048
FGF20,-0.022608636671364167,,-0.03580123274845358,-0.02137624764781987,0.036512926445599184,-0.017046313934063258
ICAM3,-0.03541986387289224,-0.046968441444136554,-0.010983250332009057,0.12081658525807473,0.04994310149796074,-0.030744013406576162
LAMA4,0.032745728893805184,0.021885302524259066,0.020455395749095093,-0.02150725574156424,0.00865497504714134,0.06271276323856233
INHBE,,0.06413620218288144,,,,
DLL4,-0.039183299878315675,-0.036414531301973474,-0.015264463677808753,0.05996921068771942,0.050161184352091694,-0.009322476454061573
SEMA3A,-0.018619422199214752,-0.02685439136787368,,,0.00017591346365725168,0.00013900811250057082
RLN2,,,,,0.07690588396266096,-0.020026159001367446
C5,0.05871161325446936,-0.003031720478212221,0.14253166134529663,0.0307666456125116,0.002422834445359045,-0.0407069215022217
COMP,,,,,0.017687567992245575,
EDN2,,-0.022423871957864258,,,,
C1QA,-0.015973720781816678,-0.07088361903134027,-0.07877976729570997,0.03936333597679225,-0.03777463047747313,0.03754405980339874
UTS2B,0.11440453467858344,-0.017830040888935868,-0.03399161207339215,,-0.018478389029621515,
COL9A3,0.019855435840614114,-0.06211224566451602,0.034987378763811916,-0.014181228844459997,0.013801887653711575,-0.014213469870592294
DLK1,,,,,,0.12417902312180784
HGF,-0.024271375920626552,-0.045852790904788505,-0.006404827139045226,-0.015697165996923668,0.03129124642725317,-0.01988438099237647
P4HB,0.031650486537205064,-0.046661483065054264,0.044778774294012044,0.018949939468545653,0.012141678330521842,-0.005544490740120474
ADCYAP1,-0.01583788065032626,,-0.03879366048337375,-0.024041692206165654,0.03884499248217689,0.012604461549853497
GREM1,0.07654494286679932,-0.01783002983425989,-0.003226813374480379,-0.03827597640871867,0.022152958146495365,0.003240976077320822
EGF,0.037729087158402674,0.018845701960707787,-0.03580120250776307,0.015266509188411218,0.015985236385681025,-0.021844915413343054
VEGFB,-0.026642384436515343,-0.021462495441042985,-0.15237435262146445,-0.11515629527488978,0.0023390944383922937,-0.016553334475951056
FARP2,0.009726274209860478,0.006538828869131605,-0.03982502229465266,0.06296300439837858,0.0577209873806058,-0.0720161427646529
LAMA2,0.007833661730230012,0.033621524993949055,-0.04455143891520809,0.06996631610133695,-0.0027144551676896995,0.020557346705998136
NRG1,,-0.03085445874926061,-0.0641779334443918,-0.015997449129270966,-0.03728116597652514,-0.006119637100399733
SPINK1,,0.019932990451720572,,-0.023074901287778452,0.08200778791050463,-0.020223618894061022
EFEMP2,-0.009931818012705866,-0.05659530825381629,-0.005560186305425005,0.06363688655298702,0.02591727983705479,0.006246581177504998
SELPLG,-0.0065024031965298015,0.022450541186358055,0.05569496548345713,0.08084590906617105,0.03906605701820517,-0.04384291722588797
GDF6,,0.0886136519478631,,,,
HLA-E,0.022723298265541737,-0.002846066800464404,-0.0026144220933053174,0.06408793495168308,0.009417076112325786,0.04831165832127208
PTN,-0.01711358221882231,-0.06626266959695769,-0.020409597123285054,0.10817395473716235,-0.05927826985687958,0.04268192893721022
CD274,0.032410208674281536,0.04946399574947634,0.018818212777705682,-0.04076227764114259,0.009369554355426309,-0.01021005879929418
CD14,0.00860634821711628,0.02990765730148106,-0.07956257492100892,0.05388866144355402,-0.010593395546921944,0.009042526652603543
SFTPD,,-0.022667549743029702,0.015620650866795897,0.023898316037862376,-0.010406735714613214,-0.01145751531627249
SLIT1,0.022167760430164805,-0.014747642949445456,0.02325640542892344,0.001434701745893324,-0.020863949482610448,0.013636180475315169
CNTF,0.10594395643957026,,,,,
BST1,0.0068370266153253145,-0.035590662096275615,0.09670126400256612,0.005978484418214122,-0.035594421233086156,-0.008716744212919786
AGTRAP,-0.006074241719908827,0.04462275853572344,0.0766869760309881,0.09154692641960031,0.033257271642396787,-0.04155690668508277
LAMC1,0.00211945127106989,-0.013845994117770977,0.08337185225737953,-0.00832049399252917,0.014533998358368718,0.018120862412306888
COL6A3,-0.014690664984984232,0.01596939465245742,-0.07328147992643685,-0.01903637999618702,0.0016489505703226794,0.05161706238865156
FN1,0.011004829287154202,0.03505862644544591,-0.02290388184939427,0.030392631500132477,-0.0002789834083761213,-0.0520397106215203
MIF,0.013006816433707841,0.06738069626884675,-0.16224515853260266,-0.0837653927146965,0.034084702469609776,0.0028473111314395406
JAG1,0.03313237256226383,-0.04145539828401834,-0.05160033747777828,-0.009475553558695273,0.036008554076631956,-0.07320571120681535
NID2,-0.03584449029179314,0.029095524919337076,0.0433286342068514,0.06367038857193247,0.019172836833240427,0.029425286036361187
EFNB1,-0.012798595626569287,0.007278871042116676,-0.06227155129702483,-0.022648747249625796,0.014151080300790044,-0.026752027133428877
COL4A2,-0.03043886276356329,0.02416889150855558,0.04029689946500722,0.04540964059517086,0.0012369170839837795,0.0519633407281007
SPP1,-0.02261992174915188,0.02042596327543169,-0.17048028382499794,-0.06869776507774561,0.013249101516627606,-0.0038434487163613576
PODXL2,0.09281028020661569,0.020219362833347087,0.013214659031783937,0.061932308626841334,0.0036929636270057664,-8.850944093656346e-05
FGF9,-0.016980372487175426,-0.0036412414092686046,,,0.008793864054994629,-0.004379875218491289
ITIH2,0.026615054976797694,-0.016580291600036448,0.05002884223307979,0.06034039344400245,-0.009524276901485988,-0.00468519307871598
ADAM10,0.013270163673623303,-0.06796209394720186,-0.03941903702564769,0.018801715640398335,0.02223109223824157,0.042914715704418835
CFH,-0.02343542638331418,0.011098096923653513,0.014836614821082075,0.05101138837160413,-0.003136156515237175,0.08056010362815086
COL4A5,0.04984655142224018,-0.0172349257489154,0.07379199858653228,0.03315841941674789,0.031576868969203364,-0.05554132393346742
LTBP3,0.0023016933376139525,-0.04940776635925741,-0.07441452188405379,-0.016786024799331518,0.059580963613634096,-0.04374020826732164
GNB3,0.009127313949762262,0.10853260056567803,-0.0580210304087374,-0.05591368158913403,-0.019370890486080504,-0.0352115929596957
COL6A2,0.03054144332874473,-0.022426579736477218,-0.04158650006142264,0.04463982409984164,0.00930320062191688,0.06643965451132358
GDF9,0.08270007500242862,0.04895226023619432,-0.023927137267589313,0.06296363703589626,0.06551632502556366,-0.031657485934345385
NCAM1,0.02996946044868063,0.04499429183045078,0.06107003194518365,-0.021894065483916567,-0.0204472409615908,0.029247802433314932
APOC2,0.009352574956547758,-0.021038129834614745,-0.06342711210217283,0.015037942700751327,0.015385547856001902,-0.057273851171290156
BST2,0.04101982826774165,0.043400298072457176,0.013949442967555705,0.0395158022081137,-0.020040884792597916,-0.016956443636916826
COL5A1,-0.037751533637862766,-0.03186381994281125,-0.12509843081963612,0.059965583333129076,0.03055300496432053,-0.0299646225560871
CALM3,0.0028921203460695916,-0.04300116077814141,0.0865609993207138,0.025159161251165497,0.011340556172315408,0.04804053903362093
THBS2,0.07612027492721077,0.0042079636516938355,0.018927738778832626,-0.003693270619925382,-0.02914929989196256,-0.0482673285783101
SERPINE2,0.019431887228004218,0.015895085921667586,0.01605487538352021,-0.05027324347366416,0.05223095736337685,0.02381212456219768
EFNB2,0.02223100938770935,0.005660361832840499,0.050354203317202126,0.07593824285674529,-0.0026627251303477924,-0.01531071939497096
PROK1,,,,,,-0.022838280789413985
MMP9,0.03841475882543556,-0.021929270398981515,-0.02643399060786506,-0.03670340909352934,0.03530563472770598,0.06320458721684001
DMP1,,,,,,-0.019376014109471287
NPPA,-0.040951422907487774,-0.027338508485015747,0.05860169166648493,0.09768296276311729,0.13655994507016175,-0.02496297877514851
APOB,,,,-0.024667229123163582,-0.01424406955679153,-0.0009732211006446305
C4B,,-0.02408313363381944,,,-0.015772859748562896,
NTNG2,0.007988018049543077,-0.062468774113047396,-0.06672893103637163,-0.04596135891868386,0.018743226346593977,0.02622384322578761
LAMA1,-0.013294679822998612,-0.04327311030517339,0.002978380611247861,0.037506368458372644,0.040584277562518506,0.011445357266465202
UCN,-0.02203014452348593,-0.04359007438948135,0.1190559185142148,0.008790689676154448,0.0321364780024669,-0.0441765447916736
ARTN,,-0.027543690652046704,0.03745272625206761,-0.02788431932715814,0.10817116215550841,0.06370310346162414
PDGFD,-0.002919711994126787,0.034805608915153385,0.046957567806270736,0.033929412615591764,-0.000920854604044968,-0.02570245246028976
EDN1,-0.0042834786479687215,-0.05618138027121355,-0.013414441392869942,-0.03328024353778604,0.011842412192006416,0.014484221250507169
ARPC5,-0.037863335255918215,0.04366666439714576,0.06881953822905969,-0.029396053870376658,0.039287527948165285,0.0584172004838292
GSTO1,0.02988415607278914,0.0005799094226094531,0.1235029409536505,-0.03291317489892952,-0.011236450426048575,0.011220935035089615
PROK2,,,,,-0.01298727723577637,
SYK,-0.023319784041155173,-0.10204515090670618,0.010891923552697148,0.060611328649322976,0.04507698775842556,-0.0005846350724902918
CD40LG,,,,,-0.01540399782865162,
ST6GAL1,0.017840215744140166,-0.008676677017381363,0.06994801799983139,0.04752319059503079,-0.006934206441405453,-0.01496911605506585
WNT3,-0.025461054914639025,-0.017961272502724633,0.017852112820352237,0.011904620248720325,0.06265785921698562,0.053661451682136874
HSP90B1,0.017537091100602538,-0.011031878946417226,0.0412674979222007,0.02806931947985511,-0.00505878495627859,0.009949782119493747
ZP3,0.05404064844886478,0.019999963584882867,0.06728226380992575,0.04566077094626516,0.04077545801834108,-0.06061655834391802
NRG2,0.09047965238273083,0.033022766252018665,0.008404922951851962,0.050791686877176265,0.10057095523374256,-0.022332066081514994
MELTF,0.02687441010170924,-0.07310124431270057,-0.0314984320094694,-0.0038242098762002012,0.1066085615186182,-0.003851592565711534
NLGN1,-6.412142491343818e-05,-0.01938933601822072,0.04812295815722989,0.06481204212076132,0.028341937760385662,-0.019424678534323794
SLIT3,-0.00036658989925157187,-0.04723148017340432,-0.03879362952379559,0.012491535600695445,0.0011717420105026297,0.02358925477104925
CCL8,,-0.040646394225089456,0.13970285521237094,0.07210772901025479,-0.015659424926280276,-0.05208361206142802
S100A4,0.01587605937243797,-0.009238480978517486,0.013610963845302344,0.06451769029992412,-0.016733881755062404,0.029477774875595636
TNFSF13B,0.03331107685295287,-0.02179988830136484,-0.02055100791411328,0.06062759847706175,-0.005512969921550634,0.026788484490605537
HSPG2,0.036533222242226666,-0.019116359844860095,0.04870738557264146,0.022352353071568534,0.01415691903794878,0.01701637512650081
FAM3C,0.054400696675640875,-0.09765360547623472,0.04756024027804129,0.019077852694051618,0.02545790457502381,0.018522244184352128
FLT3LG,-0.034395489327565795,0.03518695386593157,-0.06927669088728622,0.01919133486667226,-0.010608133865730006,-0.053039325879870945
A2M,-0.05471291160255519,-0.06270010301852653,0.02185515298244306,0.0797329000813836,0.030430520732392663,-0.005987613964020679
VCL,-0.02916169658727321,-0.010422093919310269,0.11791703904477217,0.04399743874960129,-0.014659396986143543,0.047775478934204495
FGF2,0.048533510493300444,0.0013927670731544164,-0.04342282683436625,-0.0208661906384832,0.05614979694081093,0.02467601318244996
AGRP,-0.014183146479730482,,-0.032577732492458815,-0.03888923191106665,,0.09932698455453431
CNTN3,,-0.033897412973236965,0.11434356041153043,,,0.07746969617503707
RNASE2,0.023647216723901177,0.04144489572205108,-0.05162439515716693,-0.004220361643806184,0.01927138579270817,0.0513237512808066
ADM2,,0.01915399823962422,-0.030092465577253,,-0.014640297346205493,-0.01824554799423192
GAL,,-0.02476394034981279,-0.05453835792127878,-0.038249775055681015,-0.014443463783977433,-0.04508154715205093
IL36B,,,,,,-0.02449379376982197
CXCL6,,-0.02167815225139092,,,-0.026452837864763476,-0.003626208536889306
PDGFC,0.0020394923645737956,-0.0006265794612896073,0.07784108794762176,-0.010486915131704445,-0.027719324305011728,-0.026898106977338947
COL8A2,0.00508245606386259,-0.05303769024738415,0.022535661828924722,0.06016110203855415,0.0633605665711061,-0.03873908006096672
SPON2,0.024913207045152378,-0.08229494601557734,-0.012673302990158999,0.061593158453823044,0.014983103390291786,-0.017042794758062505
LCN2,,-0.01871601494844435,,,,
SEMA3D,-0.019569451046497724,,-0.035801199627701306,-0.02950953872491967,,0.025777158913296922
BMP6,,,,,-0.030175900294456763,0.00848821273422852
TIMP2,-0.08813124437167347,-0.020458172017209092,0.03816957784225911,0.04205243201029807,0.006790279878702395,0.10146091649757741
EFNA1,0.033052881768829916,0.030908315151419785,-0.000711752105339893,-0.04036430521175634,0.06407716323436993,0.0011099227503776055
S100A12,,,,,-0.015954299809234827,0.07996371292807225
TFPI,0.007885184597249054,-0.048090348368478586,-0.1162208690698119,-0.0234652886562719,0.03900892913345688,0.08439596247426243
GPC3,-0.020051035961615095,-0.026715013088035817,0.031376516264130516,0.0440950917710332,-0.07740796753256787,0.1526960249910946
NMU,0.0060948449412942494,0.059275162872502014,0.007203658820058551,0.007996035874445924,0.0040844204807566715,-0.03921254390845845
SCGB3A2,,,,,0.05063158640414083,0.008724115792613917
LAMB3,0.05425561604293111,-0.03177766557385172,0.0810270843836335,-0.019205513945450975,0.0935865491990761,0.014339391260297181
LGALS9,-0.03989585584349249,0.006474210574578562,-0.03957192327586785,-0.03638393300254123,-0.0027881532548019263,0.03431856003359766
VIM,0.01738294899218505,0.023133674779971105,-0.13903450589428545,-0.012111554820055836,0.0285370566117518,0.04047363854981582
PLAU,-0.028819878073072288,-0.007230651390958445,-0.01957328130231748,-0.019621991842310896,-0.00209176282889784,0.014264582487739649
TGFB3,0.05993584556870066,-0.03596565221261093,-0.016587555064823983,0.006277187983598609,0.030740993671735474,-0.030204423779240718
APLN,0.061407869236104515,0.024759760812035105,-0.10688483974642957,-0.013290627790072645,0.0029733475291539905,-0.022174510845180375
SHANK2,-0.01679493580718662,-0.03559062009407532,,,0.03142486178855947,-0.002665979159794065
LTF,,-0.02924367479659569,0.008935673440944066,-0.027272693554542475,-0.05948437451332933,0.05014160636785053
PYY,,,,,0.08085589791891247,-0.017046313934063258
PENK,-0.014613254028690655,-0.03641450127570757,,,0.005914158150508474,0.09880934897465375
CTF1,-0.0011040620897750813,0.07459481316221517,0.010722285338123768,0.04836045942447124,-0.019836051125775404,0.038308873698972686
COL3A1,0.019481655772374692,-0.07842059516778475,0.008745786862190985,0.008888556134760727,-0.015860803929280638,0.05125146906223279
S100A10,-0.008045739448226256,0.03499090028183664,-0.15378768251876646,-0.03783886141360984,-0.0003279959462445437,-0.05675797657596055
FGF13,0.08966403329814797,-0.057169233211934865,,,-0.006742924808812789,0.06454212715510044
SEMA4A,0.053964118232868806,-0.04592797950180087,-0.047524072688968695,0.030432223964587658,-0.028566625261693002,-0.01595964833675799
EFNA4,-0.02924877290385997,-0.03859580074648035,-0.014817883907781918,-0.04366166161920587,0.06548248352178712,-0.03138844480239424
HSPA8,0.021033710284309774,-0.005842523554717792,-0.020305524552137664,0.006005442378657859,0.00041140883746046034,0.021539785557166027
NPB,-0.031500791750344,-0.025428732314201525,0.08691011177276348,-0.019319164291267635,0.07455970755356589,-0.02886378508504357
ULBP1,,0.033827384386085686,-0.032577732492458815,,0.038882599327821114,-0.0012302177527674072
SEMA3E,0.02499747145684616,0.0027802996356807333,-0.03667711381417725,0.008209059998654976,0.0057641662137483994,0.05783704573033813
ADAM9,0.015974556377131452,-0.019465462716586234,-0.058146053785545763,0.052125898095824935,0.03379157848492617,0.012645932082003137
ASIP,0.02565180504022454,0.01855225377283886,-0.014847056886385705,0.040712967960004724,0.058767657132971336,-0.03833722358389048
IBSP,,-0.04094726694641731,-0.05453625741985495,-0.04197655953532819,0.024631356407591298,0.0052434039572951344
FAT4,-0.029751148267331235,-0.04515361394640871,0.01718775218759364,-0.03760208933410319,0.07249227430681304,-0.05625099983443407
MDK,0.048150719483248,-0.0455266015135492,-0.036929137272250306,-0.09614171562289271,0.017538562989104826,-0.0005388934543674368
BMP5,,,,,0.040684805768021456,-0.013333610810009331
CAMP,,,,,-0.018946214180037262,-0.023401507612498897
HSPA1A,0.013829753209416663,0.049593879887218056,-0.10290298573633992,-0.032093923032152805,0.02819098545076854,0.010112743245535353
SOST,,-0.02361966879792463,-0.03837817970561224,,,
SEMA3F,0.03616825074907878,0.002542739812163507,-0.0011218083334098964,-0.018366039536513643,0.013063805843173773,0.08854363953756221
ARF6,-0.02189187265612523,-0.03794571048553938,0.015745670165102973,0.08264123284854956,0.0423621347464972,0.014181230972105788
IL6,-0.01924245157318402,-0.05316325657176146,-0.06922534278619423,,0.027447088950974217,-0.03487809992359218
CALM1,0.05853802233878412,0.005662549271441816,0.03673587459918335,-0.07019215188772354,0.002605227059133152,0.07227190336544961
VIP,,-0.027747514147141838,,,0.06162033641954343,0.06585328983240513
NMB,-0.03600809332344511,0.029276496641782515,-0.020593906523883695,-0.02040510220794537,0.018522250893211196,-0.06948954877048993
CCL26,-0.02188347396407601,-0.02894516857833229,0.02942644023141643,0.05470786421702696,0.0935850396669173,-0.03617403839030827
FBLN1,-0.02483993879143607,-0.08013220022163597,-0.05135857251604939,-0.0011771650433837796,-0.06967190732799561,0.004344397890614417
SAA1,-0.016033517845053493,-0.028529811983461488,-0.048916386494860464,0.0666749599449167,0.05702587527030382,0.02951000781369504
MICB,0.029904886579680882,0.166752267157961,-0.07607983689503883,0.03545172139182265,0.01891393680262458,-0.04838306448154193
MMP13,,,-0.02850929538676792,-0.022409521735817336,0.006988081970096518,
F13A1,-0.022030143925407968,-0.058171174642349006,,0.011036701902820233,-0.009425150458864147,-0.011972421772149558
CXCL11,0.09416181095797532,-0.02214570240072408,-0.023703671022428714,,-0.028253341253147154,-0.03643413474576675
COL5A2,-0.02695397433714521,-0.03752649490142489,0.11172565124604353,0.10603465644447364,0.00018936691067564172,0.02593025539879459
EFNA5,-0.026210682099073537,-0.005072013070526649,0.012653216238513197,-0.022070027619003355,0.030553319840763118,-0.005585339145160861
AREG,,-0.01842509779150675,,,0.04519371551820483,-0.07165825484240845
EDIL3,0.028634752559242867,-0.040276175851167086,0.04076903103553417,-0.020564309499898053,0.03654979191454999,0.07266238347407282
CD86,-0.040995374372608875,0.013250254683791467,-0.06734374393358908,0.15177480561713985,0.008556741779000824,-0.05968214018774752
