,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VCAN,0.11150583631089293,0.01851040844805645,-0.0031405352862546535,0.03184715575378424,0.06867806619072984,0.04653767923054294,0.038025556023829045,-0.008150323670971805,0.04500811094628073,-0.0030014175503328038,0.08934303665533172,-0.03886829853462364,0.02272580445712984,-0.07600911161396909,-0.009036509239206299,-0.00142945378007497,0.06131159636467509,-0.012373603919496386,0.002650552305237816,0.03746965212941373
MMP7,0.05007096054562479,-0.02101771467737486,,0.021579252893533577,,-0.009007904606065393,-0.01133925523190552,-0.012635501307200502,0.009204560665650431,-0.029000301127702386,-0.017767587287062833,-0.022622359627732014,-0.03433366836555806,,,0.024572342108839563,,-0.03823109544487649,0.04253088674512008,-0.017904013786931672
PTPN6,0.04239993116392183,-0.08374566575490343,0.06712351083702653,0.007413951293712438,0.004198337417327486,0.05585749178645462,0.015677982141345175,-0.02090266406836658,0.013714436092679591,-0.02833089572789039,0.00598365533480078,0.005395867211963144,0.0584789300122755,0.057149299598462606,-0.027265032016764886,-0.012336858636407745,0.025528852134147306,0.06642828036947074,0.11440733578293534,0.06368391239686491
PTGS2,0.03417321542198881,0.044775550157123284,-0.010588586555554868,-0.036367179838463604,-0.06545833379922165,0.019272265161793495,-0.04783558439588579,-0.053483675331807166,-0.018842036879785504,0.10697579539112945,0.03105577117389703,0.009589763074074624,-0.03400333081031535,0.014319821583936514,-0.042050461989983946,-0.009884585338430398,-0.03876028158575501,-0.034023282442698505,0.025559949177728563,-0.029251324696181788
XCL1,,-0.018523211240310877,,-0.01598283774663002,-0.01139237503548058,,,-0.020753338121184933,,-0.02409375235437062,0.026464962358634186,,,,,,,,,0.02151934598289069
CD58,0.0752366027966123,0.08683352955639698,-0.020740406275416533,-0.03743080637651757,-0.0065623704623589425,0.00725617774474828,0.08686229496945443,0.011421327329974158,0.024665450923415856,0.003998809561996595,0.05927074759248425,0.030486554321269715,-0.03753653860675178,0.034849868555333945,-0.04533167402734108,0.018993315136273885,0.0585257963814173,0.053906589657053694,0.03201252955415361,0.012788487698708037
TNFSF14,-0.02878427328230158,-0.018664044892608592,0.03514268906416566,-0.07480726409933271,-0.0437274224315884,,-0.023627004708367934,0.0867498736715354,0.02834300544325978,-0.03361733080169047,,,0.06341374723969327,,0.19217015919590733,0.0029703570185754488,0.0077498585959534785,-0.019518786699691454,0.01445302846896224,0.0017993758175152818
CNTN4,0.0011133205320879966,0.009161022154374242,-0.018651978341505913,-0.02872403490605257,0.0023282413986488552,-0.013714988498071467,-0.04026335333761576,-0.03500359263549367,0.019138269151315734,0.015066961855009695,,-0.007088313090229274,-0.02911890764816479,,0.027921326733622763,-0.018979086009520075,-0.01129333156314472,-0.04812303752032744,-0.012727892532071686,0.00505621551857555
NTF4,,,,-0.020217589823632125,,,,,,,,,,,,,,,,
INSL3,,-0.01659337864550189,,0.12550167708625504,,,,-0.01457006195464055,,,,,,,,-0.02200437117320517,,-0.019518784813862378,0.027864892618652125,
BTLA,,,,-0.023316894587690772,0.0035845302832953263,,,,0.002004232822045805,,,,,,-0.03054421313998027,,,,-0.03726130579477776,
MFNG,0.04011620357317295,0.052801109206211984,-0.04291597036634861,-0.027503485244346756,0.06949126049303139,0.008359723016773749,0.02941717092880822,-0.0023200309562405935,0.04241861081044302,0.005738943411613088,0.12993116144999983,-0.0243525240831829,0.007436204992605984,-0.0031567548121672006,0.004742376429293399,0.01349807490801574,-0.04826689564349235,0.020708511538533144,0.055343880309234414,-0.042096599108382655
ICAM1,0.08145328838573097,0.013984215406698437,0.006768256315462039,0.004903732512444688,-0.08727618095150755,0.032983038706307824,0.043139031307706056,0.060382145657194936,0.04162343565571637,0.0009419199151390578,0.0645592064866427,0.019185093808036884,0.02032010727985831,0.0393288909004424,0.055951227677202106,-0.011699680831333511,0.006627441826227375,0.02282145563254881,0.037828229554382094,0.01925079084299096
PROS1,0.08001052788648011,-0.021504847200456235,0.02370211478939123,0.004913213733645313,-0.012212066492299568,-0.01592847167959616,0.03731664724159669,0.016317553490825205,-0.005349882300217574,0.04258584409120881,0.06539773969619164,0.06922959603919424,0.027826631105971823,-0.014252933086646602,-0.08275988932406882,0.06479493109841988,0.0013004896538206235,0.049283714305288905,0.019259557501934723,-0.0193202884295592
CLCF1,0.07007339968331157,-0.0008220875220159848,-0.0254667152160191,-0.005602998074133867,-0.08053687077501621,-0.022380499239134388,0.05786447811872006,0.07922640632909776,-0.028355697877387384,-0.01448970664733731,0.06716729769160018,-0.012383609202192501,-0.05454266658713351,0.022689874151421534,-0.011375816777870874,-0.009443699049212639,-0.0010462397504604343,-0.03257793328393236,0.02764416976915156,-0.07650165777644392
PSAP,0.00031031799072398994,-0.06402787404043651,0.0018760082518029504,-0.04264832450614566,-0.013964479230948651,0.0015361432086770388,-0.06542570628395246,-0.031212873087348617,-0.02978412470536837,0.06500768675256566,-0.06728448736820873,0.058649592805741405,0.01895964143365643,-0.053504886875380034,0.008963808254889596,0.019505114392932465,-0.00039239648271516573,0.0379959314715997,0.06071864608597349,0.031448809954907134
EFEMP1,0.016779988414686527,-0.04612165017142333,0.0043740512501105056,0.08338694184316936,0.014247665150768753,0.051698546339427366,0.09537778404395178,0.030866148248642502,0.00663217776358888,-0.022769173569677906,0.05151796621671725,-0.016108611992452098,-0.060338049141066594,0.02381185663455055,-0.06634634684770203,0.07318148372483976,-0.00897184528701445,-0.006432183443583712,0.012839031808872149,-0.04589317448586341
C1QTNF1,0.0069816636639072945,0.04686927174762457,-0.04528009189923765,0.018337886978055704,-0.03690187258505487,0.0816739088652568,0.07797147669057299,-0.008944361485037047,0.021479399230550766,0.030589662364542785,0.03684079546686864,0.0065280535820464855,-0.01595723668925884,-0.030751325285390017,0.04447246074567764,0.001557863078391595,0.1034373108526345,-0.05871229045073537,-0.05330638397045805,0.030672145288307483
ALB,-0.006752270123618715,-0.025653796388912256,0.0036985057687964704,-0.01447272411955734,-0.002572738540303465,0.04435625129578701,-0.019020173999588795,0.0016251733006345326,0.007457245288787219,-0.001361699262344,-0.014121225236358803,-0.009723291823546571,0.10875059879071973,0.021126159662428187,-0.010076943530064948,0.0854162364701236,-0.009204136928496628,0.004401808347139345,0.004209984008366791,-0.02877441389574287
CCL13,,,,,,,,,,,0.07325455137588863,,,,,-0.014687675258134608,,-0.02189437309603407,,
EFNA3,-0.06594881269465136,-0.011618894286869,-0.04316604858591664,-0.03547568886223309,-0.06853043465500454,0.03008863941393648,-0.05911417302793119,-0.0031447279969524177,0.007227119951938811,0.044870071054437105,0.015157756312864474,0.0593407138239604,0.15948593174689826,0.0010314599657335658,-0.016850111194746643,0.01043867688115854,0.06260487110069107,0.0026373940981112586,0.032930400122606195,0.01939067393876201
DRAXIN,0.053101509612965045,-0.03162720425289828,0.05951063677533108,-0.021714065953061072,-0.04582897790489079,0.03345040104643168,0.13266547868560144,0.013374031466651311,-0.020820776219498738,-0.011062624728292883,0.05450150040717893,-0.021468036123981543,0.006678005164315315,0.07047388218430864,-0.06694737941710532,-0.009214615650764365,0.06963512079498528,-0.05150123458591903,0.03835768436174279,0.10022414162507352
RAET1L,,-0.012926403117864022,,,,,,,-0.024937565266116908,,,,,,,,,-0.023713503615928444,,
NPTX2,0.09677841703064603,0.001443078147418445,0.00942981918346798,-0.023418498305861072,0.014606154545168617,-0.01531897093213824,-0.07443187802074228,-0.02810305329975483,-0.03157987060410241,0.015378984849050916,0.14603233286226813,0.0007750698357652367,0.043663484124971653,,0.00850462849842169,-0.03028526251484533,0.002268322611673367,0.021059078089317694,0.014375256084344635,0.02500917230899747
FGF11,-0.035129402187050754,-0.019946801549622993,8.937776904835434e-05,-0.030704396887722623,0.03405240265606833,-0.007093177475076398,0.052368703299747583,0.043141368045004125,0.009855069229724888,-0.03329328890821864,-0.03510316655888212,-0.0317225039689346,0.04081970198115745,-0.014367931236751386,0.0127590726344073,0.04669101689849937,-0.03589517895725333,-0.06726951198748472,-0.0068684340324401145,0.06280283215319712
CD59,0.16687564995174295,0.020278130946270272,-0.022081967945807936,0.02485067733215547,-0.06537086125395943,0.05846959846588654,-0.08770915364481986,-0.020117260799294472,0.033309042979868676,0.03458026136001769,0.03348480407787514,0.07980270791898107,0.06355165399339416,0.0748618577314687,0.07214051790570394,0.005214425024686336,-0.05907629961630139,0.053082877909211616,0.07100931260775865,0.029228892187345847
COL9A2,0.126364365094127,0.06904318706124496,0.041719606099914715,0.005253780362607355,0.08883682296132533,0.04870109929441459,0.0389375841643541,0.006806237884166985,-0.024034394056368192,0.05782703325275768,0.08596242504067314,-0.05598850047004636,-0.033557249441635434,0.05234463150693567,0.025252669155416525,-0.056706312078860184,-0.034892867920219825,-0.0068308276239198605,0.06871983096964339,0.05589381728704895
DLL3,0.049105440005338015,0.049857335771432726,-0.01946641181837081,-0.014880641633763557,-0.030264723093423773,0.017087583223558016,0.023199007229347014,-0.02776918806528287,-0.04935073620712118,-0.05544492343466732,-0.01809521530275225,0.07145181677411867,-0.12341637348042249,0.09182752223726869,-0.05533915291560792,-0.004626609376910494,-0.020421291085255918,-0.024895122890895155,-0.018085518963556667,0.09065820499864903
FGF5,,,,,,,-0.015145657482679417,,,-0.027891110341359243,-0.011821234483002877,,,,,,,,-0.0036026142083529,0.055907166817672334
LIN7C,0.1035214757954106,0.03996381739765423,0.008714965997943176,0.028293796415257495,-0.003237596737619048,0.05908827185105117,0.015616175689776284,-0.006714186212416845,-0.006680814250176396,0.043506985035944974,0.06430605147453561,0.01993734329368539,-0.009025652452732564,-0.038534215054298694,0.10826831551305813,-0.02054668074598794,0.027761480805817994,-0.027180721379776528,0.029484306551085283,-0.02576458508513158
GDF7,0.023308515933181465,-0.019177559801653463,-0.010075922596901146,-0.00392606929064678,,0.02421904805636019,0.07061747902307895,6.837288260547798e-05,-0.02283023154174717,-0.027793829563858244,,,,,-0.03463590992126764,,-0.02931412358641099,0.03172028356866672,0.031249624982963742,-0.031067164428761125
PSPN,0.02406152368963128,0.058675913209065456,-0.001706149341332124,-0.004348262391696803,0.029904503090803385,0.022671096767308278,-0.027613128554168566,-0.03697779949606296,0.01826065463858019,0.009123214532501159,0.0240633531549007,-0.011509182209000816,-0.025407573185591052,0.03840201040951247,0.08550162936102208,0.008186562865195092,-0.004315331351142214,-0.06444721309182985,0.05558963176533859,-0.015001620967921882
ANGPT1,0.006038246647224246,0.011760596618725423,0.04373011932038274,-0.001999568342365518,0.06004379344710546,-0.002017262889081372,0.0731736697826977,-0.045907995662102706,0.07411080582837308,0.07997302246811228,0.049001921595100244,0.03759584302249247,-0.006878199832500181,0.1114656143990794,-0.03641383827138209,0.0004130071811529032,-0.051859624560280745,0.027987744366809716,0.03338935344563538,0.032814070091019804
PNOC,-0.00625323885000888,0.02190400353994774,-0.01741794761289954,-0.042345222278553314,-0.0462511906919999,-0.005726043253296435,-0.06516387659989281,-0.04414519837801732,-0.041278751237696136,0.00738597109995726,-0.014121225236358803,0.042476022232277345,,,,,,-0.018811726712932606,-0.01835240057252592,0.013815676852771441
L1CAM,0.0550124847378289,-0.011176755956227653,0.01658129395076206,-0.04577449215600029,-0.047450236604461224,0.056768060899996,-0.04929046507241874,0.02937630967220034,-0.06476234728002671,0.022828991875020837,0.03790610098121892,0.08909872136472723,0.05956647394966821,-0.021850029160651648,0.04166481995441502,0.04311632885622177,-0.02747171699195771,-0.015381844984203832,-0.039069568932161396,0.0357913143326018
APOA1,-0.036176009697739576,0.04371015283859433,-0.014197455182638541,-0.022876659435724565,0.057258092107820936,0.039920480524207845,0.0759160759766619,-0.01897275524172912,-0.03694853781403289,-0.05965493815551732,0.03642906194501351,0.043716011291421865,-0.054008609702799526,-0.025499673244612827,-0.04444989867702452,0.09261248335045873,-0.018287398315412477,0.0048765361324266615,0.010495735267974201,-0.03355248988741054
PSEN1,-0.025659405129601045,0.013325003498797896,0.020739586188979503,0.008674944233636609,-0.018762950191277078,-0.02447122842351066,-0.0004009736267453724,0.03538454688744607,0.02715590286615831,0.03263852982772543,0.0038108381736208486,-0.029507981089252632,-0.06112139432567647,-0.021733888110426477,-0.011760800038201366,0.028311686961829695,-0.01417940767866335,-0.03232879963401016,0.001958815691934958,0.00730052047904325
CALM2,0.05371456201312392,0.007040469392560606,0.0680183053198448,-0.06971444672051037,0.07193273294401466,-0.051236657383801384,-0.10859397266412114,-0.016786292617566093,-0.05578607760488093,0.025731018739387886,0.03785455438494695,0.05482465366217928,-0.08126711695408674,0.013779435268246598,0.0015442271612882187,0.05288094317379457,0.03101068483136431,0.04366014416892496,-0.025966803236649804,0.03393152101285329
CLEC2B,-0.05865788414218986,0.042609734557222494,-0.03766620324079768,0.0019862666096461356,-0.02487688866006157,0.04632006571711151,0.036245446504056235,-0.009903217234540698,0.004946026596664039,-0.015352284374365812,-0.021642660278859634,-0.04206886295024474,0.04897702672504869,-0.03155953397599203,-0.03564424636245704,0.05103639500029949,-0.05378690343675145,0.028308084188837405,0.06211474664708596,-0.02881304018877574
NTNG1,-0.007149890569425494,0.012696852508224072,0.008380960858302092,-0.01744629419039683,0.00683063475740193,-0.032385275202652365,0.015203676028570826,0.01935959802996341,0.02597301221524746,0.05855544721155243,-0.02314061092956463,0.01714936782903212,0.00023469187838803958,-0.03583416744420808,-0.026573295173377403,-0.032174185201879826,-0.001960853473611044,0.008954913325190822,0.08216688445323508,0.04920461392501624
LRIG1,0.11142156605965355,0.09187122606992741,-0.022158646464158223,0.041679388368584404,0.13477690206457396,0.07742102294931077,0.021561722667459735,0.03187007911138036,0.03504189214752628,0.06719018440751144,-0.10245502856847562,-0.0008988852924497103,0.023373762952597722,0.11325160622936795,-0.019022128356357554,-0.033925749461320494,0.037572799839936076,0.028661735545299,-0.02345916767207809,0.005079817049467514
CPAMD8,,-0.025970480460436887,,-0.017375201842369622,-0.016069916099024813,-0.009022280903842163,-0.013701285443847265,-0.016161562728640798,-0.042256870829752664,0.010815770524694217,,0.022913576011450967,-0.026223821590942005,0.08013455866784704,0.04253094882812557,,-0.02818616170914319,,-0.018583596287043463,-0.022028948052718624
GHRL,,0.029116794638049243,-0.02273892706231684,0.002224083494995498,0.03654484368535224,-0.0244822574682651,-0.02913771585164652,-0.028336952876851063,0.03756293539805366,-0.031106562951754114,,-0.01868026667934138,0.07157096814146081,-0.020619690828188257,-0.046345605410155116,,-0.027340938861182173,-0.017163925542985226,-0.024150456298853727,-0.01941874692064614
NPY,0.05824037401913493,-0.009015984828404837,0.013435518317659954,-0.037898583726982765,0.046968751925747065,0.00679172911588841,-0.06461663611479578,0.014581137989726697,-0.0018659291979557075,0.030288203598069635,,0.07916601246201765,-0.030623744817208972,,-0.030831115418561258,0.02153841551518762,0.030010943679999676,0.0026283801112127665,0.002475396560135641,-0.05408291546451137
MMP2,0.05260864072017343,0.04794664944198272,-0.016041937377796918,0.009632566110950171,-0.002461574925509078,0.0452899903433747,0.12746386655909742,0.05944046759776013,0.022723400652304254,-0.05859882830728824,-0.10929113394395236,0.011353299972570303,0.12597390707101147,-0.031086883999167654,0.034319515763529276,-0.05093972543308515,0.03493649229197708,0.009718215658363375,0.05663529525090938,0.12170681670780803
LHB,,,,-0.015132488624903866,,,,,,,,,,,,,,,,
PPY,,0.010224404270114819,,0.019854022848146614,,,,-0.011811473050976512,,,0.015708414685640115,,,,,0.07009255906684986,,-0.034800119136464414,-0.008391307121699054,0.0651540939412729
ALKAL2,0.19648158299281218,0.033030305361182316,0.07094965942877507,-0.014912637167814404,,0.046734618549503365,-0.015534978842408067,-0.028491177116236763,-0.028896604138023526,-0.05375315914803095,0.011770730673028609,0.04524093614435554,-0.04192009872481417,,-0.024257581661422143,0.03133520765308848,-0.01869057554029276,0.024419866028850462,-0.0017777239607984375,0.036813965255704885
CSF1,0.08760294860319774,0.03135560291926105,-0.005030057374578391,0.00851494815329244,0.086442030947009,0.0029026591104634705,0.02722431396678586,0.053497046039917916,0.05129217310519097,-0.007054545659922247,0.10136033468144548,-0.035940902071349166,0.0968780085917266,0.0813316931694411,-0.03770763253637977,0.008197258310955921,0.037127947179750015,-0.031014980839306924,-0.020037715205883037,0.02892983560141718
SEMA4C,0.03819112671611942,0.05805741734039624,0.014268512737366653,-0.0011278190144213193,0.0037486442999972785,0.013995961851265552,0.05490664694646443,0.0033432740662897734,0.009586343629343526,0.003858806803830339,0.06707807805587716,0.006028131007124805,-0.01302501365754954,0.0818744945903375,0.01371519995992853,0.030365179349531854,-0.024195928245707935,-0.023081648876306628,0.06175323914441553,-0.010636912060406577
BMP8A,,,,,,,,,,,,,,,,,,,0.013919906437158722,
ICAM2,0.01832256518056556,0.018157062941549836,-0.04120994411693863,0.009437422495640318,0.05276502685335358,0.026030341076406092,0.0077862125227402355,0.013517647360582532,0.01892435205220945,0.19019426149119165,0.041749351656363703,0.0009449833280241956,0.04994101783674664,0.022332755233620574,-0.0014278757497932916,0.04876830862348436,0.02200135938602502,-0.010180757616506442,0.059287471937274634,0.014136041927305424
SYTL3,-0.0015712959189724807,0.11264388207015999,0.021350595196330396,-0.020164077275697776,0.005492652031938621,0.15660031421440315,-0.008301457217126907,0.01870790920767174,0.02067949975871107,0.018765519319559096,0.03984952701096702,-0.022096107635634705,-0.045044758384833725,0.07739640522621871,-0.03773995790883784,-0.010833535501592407,-0.024813583400204706,-0.020795083691175532,0.04361355393380859,0.0260635821755161
IL1A,0.05848301854878089,0.09273415298814261,-0.050769467265385955,-0.03908012109839948,-0.05484823826472111,-0.020962648555337846,-0.004678261793603314,0.03746529271354255,0.028784626488788528,0.007225133385542608,,0.020096375163605063,-0.010852682681820462,0.07265974307672847,0.10760599362635745,-0.03710654565788752,-0.044419745316621274,-0.025309687173228,0.016329269821332534,0.06483975354654661
HLA-G,0.010278307621034762,-0.019890647806361447,,-0.015982836303245537,,0.02293387213073005,,,,,,,,0.05756520033559604,,-0.03239823324055587,,-0.0018391994869089157,,
PGF,-0.061249811547377825,0.0735360636805283,-0.038066376666655716,0.015389865351524631,-0.0386439397107367,0.035568044808319994,0.07918963888871,-0.007178779107475284,-0.005696478389508514,-0.005604998842538977,0.10322513037781962,-0.012552841347234101,0.06198223750952486,-0.08563876519072082,0.03181673505216384,0.014229323533788236,0.005205080378594371,0.02523077621742943,0.07732932563690836,-0.004631594131887653
LGALS8,0.0371909121154027,0.025483646683639324,0.016631149916703652,0.011539533749344648,0.06726366277209127,0.057717033782230455,0.0145536252409919,0.03999596002602006,0.002968764043909356,-0.00733137610999595,0.04420159065045374,0.042853990693599034,-0.008403307155483191,-0.034238029739942805,-0.04233437617835325,0.024355652479300712,-0.045107066074838574,-0.02534347843612885,0.04016391504582871,0.016927817669009748
DKK3,0.11669189627428182,0.004367303929598102,-0.012827663181376644,-0.015599560254936926,0.04456948203358737,-0.003175092481545608,-0.0668345022609372,-0.02345094423257128,0.005417579949132641,0.04981244703016453,0.014067375760568103,0.06660610989583692,0.02566370420735069,-0.010157828177665657,-0.016442217391313813,-0.026958802889739893,0.04153693473432835,0.02846536224787214,0.0670071804778723,0.0364154063226394
COL16A1,0.021370233088095138,0.05623846565209174,-0.011778473236309104,-0.02359351038605579,0.06807271021082041,-0.021932395403677772,-0.01649919224694919,0.03516845025703379,0.0504327013281936,-0.010368561364869716,0.04426268274755385,0.004456195586835331,0.07454259322570272,0.07981014367357189,0.028544423923554406,0.03808886086338383,0.009472336985877948,0.0028732626274671886,0.09442069244029404,0.05858666491758159
TPH1,-0.05067574049413413,-0.014604787048796301,,-0.019173316293657178,0.021615940856907642,-0.018827357993228704,-0.01628737165700026,0.023384782776674877,,,,-0.01761450981560777,,-0.038793547441024,,0.10300342753076851,0.05191446240521324,0.03690095148499286,0.07955219582128788,0.010189482130912796
TNC,0.03604539593493988,0.0030928522956090664,-0.041443692877829015,-0.012188634024732739,-0.11641184939666563,0.011912778401599832,0.10132595207035139,0.04100510760617835,0.013351365499476646,0.00858504771987489,-0.06166397587191147,-0.04847457232269044,-0.012557873031844411,-0.0783139760416187,-0.009786200255803179,0.05656444738809769,-0.006566189462693646,-0.011178052524447694,0.016993636791714756,-0.07753432530603344
TNFSF9,0.02509584841190314,-0.025970477764275295,0.006078424086549705,0.020508285584771815,-0.07166962719440376,0.024980196730459113,-0.0263397398898548,-0.02219215728870033,-0.017507778132033525,0.008329523375515988,-0.030911645690322093,0.00648377288403526,,-0.039361735294657,-0.045088078740531064,0.051285004965708834,-0.014101826958003291,-0.024522573314498936,-0.03856906356334271,0.05874727630894199
C4A,,,0.0033230483039216655,-0.01794044336856027,,,,-0.01400190885373061,,-0.0013056434749937746,-0.01548928618572139,-0.015483823266306226,,,,0.16433090555991872,0.006287197887031096,-0.01603498306079712,0.02979135907022012,
CNTN2,0.011128838978429492,0.023212530060159154,0.018788103858801985,-0.022209843349809858,0.08928183047500181,0.011819966988837591,-0.05892085562853435,0.07587885052370599,0.035926798170508485,0.03873839010357051,-0.01640068294809889,-0.009504782372694708,-0.00883820270350398,0.012577758095035476,0.02302873130155083,-0.023412643383425125,-0.06119049217599991,-0.023721258240630566,-0.002849868411033106,-0.008066939101933995
F7,,-0.014248070479213705,,,,-0.016351614142305505,-0.01370127748020184,,,,-0.014121227217919015,,,,,-0.020602603041403714,,-0.01586763428666994,,-0.027229024665816375
LUM,0.038521393735726064,0.03710509537037102,0.0157639668016078,0.029258572138062055,0.030878000815169254,0.024467537388730295,0.09147503854700312,0.0218070913543577,0.0459921642232651,0.008731476793607817,-0.0017950368177224517,-0.0006913525088199392,-0.005732201624624581,0.1128217020826782,0.0698833193344462,-0.027654219633066537,-0.012567042401345086,0.09096065277175856,0.042228240000139125,-0.007791047073629725
BTC,,-0.012926397733601679,-0.039235783980305236,-0.03405334192507427,-0.020881052681441175,,,,0.02534447262832016,-0.04090646817639711,,,,0.038965267966360156,,-0.014905258989262421,0.04838874906726055,0.08068118723483987,0.0017978086083420227,0.033535498628443156
APOC1,-0.06635390641857855,-0.042806826156815955,-0.010057776618333595,-0.028523640578188354,-0.056615139431625654,0.013606640656259114,0.09009020900568765,0.0364855009809803,-0.016059280151613887,-0.009058178060722472,0.004578059309831235,-0.02992062940688057,0.016785743437781067,0.018235064520673708,-0.018742792788545078,-0.007108366518704459,-0.004250774859934078,0.04745660976615153,0.054172099014119124,0.03442189184383225
PKM,-0.029503165657277834,-0.06366883622146856,-0.00782650347195182,-0.011942544459231094,-0.052238153048849295,-0.006262713491069934,0.0042929209188243625,0.007499485681712898,-0.07934458787054724,0.013691985396555147,0.007445227883585849,-0.015523754722392417,0.010550590364048068,0.007520763857509988,-0.055366009832420536,0.06726558183111353,0.13617684978120828,-0.028809621613300033,-0.015459664278617754,-0.025373809947961838
TNF,0.07532148341067056,-0.033247382199491436,-0.01613402769462357,0.017039481108021202,0.034943033967672156,-0.012421032372772922,0.019173084680088694,0.10581535356221977,-0.030439514682653074,-0.07159339766447072,0.11440105497124972,0.06352290259554941,0.01360993231083033,0.007860479177228801,-0.0006190106805064289,-0.014467024966478914,,,0.044032981987447026,-0.021192124113659044
GNAS,0.07074637440293677,-0.04709152253303104,-0.037087257603319955,-0.006141232062346949,-0.0030936593737330874,-0.03396769332024393,-0.0783132495021175,-0.005025423532166465,-0.03195866317023348,-0.01377187233928837,-0.08898257973039482,-0.05302704341955789,-0.023736125369987784,-0.058868622251982985,0.05829960674932042,-0.030336882717839395,0.07639731521735815,-0.0004512803186692173,-0.009298393996301817,0.017474526951451293
BMP8B,0.059646205920799285,0.028018692999570147,-0.013203263003568354,-0.0231709956658891,0.02782595956935097,0.016883296945065355,0.046504823540610925,0.019618534238457455,-0.020211524870430316,-0.030501648173961286,-0.03291158071660673,0.026450076749341335,-0.02824828713660379,0.042985543593014104,0.0396509257367438,0.03573872925828466,0.008017186771168167,0.01573253304123569,0.13262245700121214,0.10887970232172049
LIPH,0.014946255326575113,-0.014604783453211916,,-0.022728187364674416,,,,-0.011289366188896892,,,,,,,,-0.014687680659904273,,0.004390841792022763,0.019596603132945523,0.025817972376459494
CCL28,-0.038050044228425825,-0.02054344465782616,,,,0.049110868403488384,,0.09421025452468659,0.0005760737135697603,-0.04169285136806209,,0.08068488243542503,,,,,0.004118164974095814,,-0.02685698313391144,0.04691841563400319
PTPN11,-0.0018747838073685818,-0.05404177730094184,0.051545410963000644,0.009644677727030194,0.039947626835572674,0.0158391806408554,0.04935139094146741,0.006251441740014453,-0.00012798588265673546,0.04553183508114486,0.036337554938875874,-0.07923149943052576,-0.013996894233368442,-0.04869556366015001,0.009500388977897904,-0.024687870786191113,-0.042102944026106696,0.05219115306024696,-0.05517608990938684,-0.001539486639463074
ADAM12,0.17295359412289446,0.03145916059888219,0.014246934905346223,0.012087145296860233,-0.0188328414237198,-0.008036163993938087,0.021381894198888744,0.03198613583526544,-0.023103630117230076,0.06651277747698674,-0.008563143647397693,0.0007169750238604323,-0.029039522257641753,-0.009967746998622603,-0.023295497415925185,0.0026559483913334877,0.035150175149885644,-0.011880038939332276,0.08270366833512122,-0.03552179453099429
EPO,-0.003742403756611577,0.052110891188676935,,0.02681791654185975,-0.029995133283082672,,,-0.011811473566549642,,,-0.012839564689313413,-0.01761451240235819,,-0.05532372141512234,-0.031115840066827126,-0.01595119630134695,,-0.015181074629110548,0.02864724790537035,
EDN3,-0.040617893090015664,-0.025440840528838014,0.07170524700952416,-0.02884466973907643,0.00021571510375581132,-0.0077230537011910225,0.037452623001078024,-0.018307201488197616,0.024633904992573383,-0.03936914336560929,,-0.017796267955976743,,,-0.0238438346678794,-0.022064080786140947,-0.05577052211086755,-0.0471902076294835,-0.01786850048671949,0.10639117563365541
CCL22,,,-0.03169908298600074,,,,,-0.000515343610418508,,,,,,,,0.006047282719423922,-0.021663051510873638,-0.013320732114070836,0.11580152675378257,
CCL2,0.09563215119546871,0.031378750919486935,-0.02866121353854301,-0.007818215117016405,-0.012227395050732342,0.0013521821036215223,-0.03251429759083148,0.0764246597147815,0.032575075726490335,-0.03425649600174254,0.03813400953681628,-0.01373729105933834,-0.0396873262486181,-0.08170533849813277,0.003468328562686657,-0.04557289335574857,0.04590784138397386,-0.03380616085640022,0.03527644928453334,-0.06777588234974842
DSCAM,0.0680326116811179,-0.026006413077982186,-0.02142872675708835,-0.0014486279847096815,0.048339796520567614,-0.022389115709378887,0.061399192142356084,-0.0004360183196921301,0.0024646027867125295,-0.00725265991930596,0.0010979432544976078,0.019762235648682475,-0.05976944945398648,0.01206497407940557,0.02679020280061729,0.04659249973255871,-0.006649585390939277,-0.03818312262046807,-0.06395401805167734,0.024976675280288733
GPHA2,,-0.01627777326603321,,,,,,,,,,,,,,,,,,
ANG,-0.03135764629521489,-0.08884538144811746,-0.03109937321285114,0.0026255940162282377,0.0240307377861401,0.04287485578890991,-0.00877480917378842,-0.04242844434764731,0.016155222245243753,-0.06497913038355348,0.05573454128675357,0.0033814459552626982,0.035765952479918116,0.01284064654925287,-0.004968244717693314,0.023792592336833264,0.0033742970673509517,0.04112942164026037,0.011554920008747539,-0.020631914807800866
FBLN2,-0.018115241321880027,0.009467484818326625,-0.0022221262965390087,0.018056586571386188,-0.02467360110259819,0.030802247700950764,0.034257512999114115,-0.008148248645065309,-0.0023313866498005796,-0.03159049692118602,0.049493563695959863,0.023735821096595378,-0.014748348205657985,,-0.006291138286158573,0.06716417334058447,0.04288297489133936,0.027659106875009356,0.06298297337505822,0.04599826120570433
