,MGH258,UKF243,UKF266,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
BTLA,,,,-0.013716325032730212,,,,,-0.047203066889734864,,,,,,0.013574320572485211,,
MFNG,0.05880379817369851,0.047911317267965305,0.04513499497798858,-0.037762663603348644,0.08916480347569031,0.08068034536198422,-0.07361614915899259,-0.022905420927238827,0.005232995366242381,0.04577272887999816,-0.04555874804880658,0.04283204003795722,-0.0025652755152626994,0.07003230828825537,0.017400902572472118,-0.08425426437682453,-0.07479665635806351
ICAM1,0.06895423715219573,0.10833055892239167,0.038167594613835266,-0.025354420711770072,0.08720336261003779,-0.01113108736146435,0.06107942024275742,-0.09125634705554794,0.10379502738922473,-0.011549768765713219,0.07347504353635101,-0.0022772308406852973,-0.04731045977248273,0.08380383809524575,-0.010488439524028692,0.0769495564142112,0.007024866612118727
PROS1,-0.0067963094596849,0.05232570699243994,0.02246528154341465,0.012234687957311776,0.016363647985999197,0.07032487490576943,0.07969174846702436,-0.034767696301474804,0.08006450103780205,-0.0733207712141387,0.012512456453348402,0.07953189615848863,0.04307579123707001,0.04819938863514031,-0.09390472748831702,0.05775089063475069,-0.006262880956642911
CLCF1,0.02101788630075317,0.039279943497613594,-0.013170172181132995,0.025306705445654828,0.02253780605964762,-0.017894925296955362,0.09880595490977766,-0.053263659839194,0.054605740094521384,0.009139334288794062,0.07125942535023155,-0.0091731856467901,-0.0017238844503073025,0.03239039767518259,-0.08923055322512245,0.14084297159413361,
PSAP,0.2039161632423055,0.006183854147047426,0.034847409203114924,0.04712135049137052,0.11309535887627784,-0.02626756984079609,-0.14526337417795385,-0.0081284353988595,0.04157088686291898,-0.015344740808098176,0.009035415297697798,-0.06683495974738883,-0.0238248870407102,-0.06150954644627818,-0.025507715004850145,0.04474329473301323,0.01977442274253511
EFEMP1,0.10829465470185622,0.03234909851585078,0.01767793838030627,0.020875153531983104,0.06512438939941649,0.015829546257970905,-0.011917412289438276,-0.015544555538403294,0.09352979606790462,-0.04013929462980982,-0.010603963378551781,-0.031976493077808595,0.045040805229806344,0.006811030829860712,-0.13474379419595553,0.11997883491106949,0.08000758090043801
C1QTNF1,-0.07043120944335277,-0.06375089476991785,-0.029219423665073567,-0.02383614466015315,0.04903411967939897,0.020955929195631516,-0.04125175647171243,0.07459779377762453,0.10522594117310723,-0.001815016253619348,0.14276605897801525,0.11906421021916284,-0.02251811421896173,0.020289276953040558,0.024092074705886774,0.14453810685353013,-0.08413687927470626
ALB,0.07068602108673482,-0.028023975903337935,-0.0135521226566981,-0.012199241193343502,-0.005725781141065583,0.0537996614958945,0.011423198968113198,-0.04020244746377404,0.017233842359287366,-0.015332570903235128,-0.0337483169170421,0.09866570858877875,-0.0019552829343185835,0.022428981716915538,0.03838979689849635,0.0027629674983726477,0.011959573923091549
CCL13,,,,,,,,,,-0.0006631656857806573,,,0.00131318481265419,,,,
EFNA3,-0.01156910044018687,-0.004643308035690655,-0.047772603556863746,-0.010256411491974345,-0.044041809930144615,0.048078532570595835,0.04407856035282367,0.06274437925285667,0.05843933848919197,-0.09305809520989707,0.018656076771709384,0.09854221240106587,-0.01424037007873727,-0.02419399686416132,-0.02674907678107564,0.036412190968488106,0.08018183641723399
DRAXIN,-0.08873724477747151,0.012058587702737465,0.004329585994021167,-0.0097953920390798,-0.021415300393273395,-0.0487821605098497,-0.04602087796759955,-0.08022836622758421,0.021789588098429166,0.01665059346810096,0.10693262424672369,-0.03896643948453538,-0.03643771029986437,0.02085996215433568,-0.028689698314877686,-0.008644231791998889,0.0097137179036499
RAET1L,,,,-0.011732186432751321,,,,,,,0.049947987438684754,,0.023864067132367182,,,,
NPTX2,0.04443505053679653,0.0012686125330699995,-0.03661465827657004,0.016759375220541894,0.018323615391241922,-0.0707049786689776,-0.10415497814494235,,0.12280091778390718,-0.05659423256934069,0.056677122563419564,0.010220949282084259,0.054142629401324825,-0.07574477197128432,-0.029160586535950613,0.06252888613793696,-0.09767302685169439
FGF11,-0.07539522349796034,0.016028587497882583,-0.020796412789507644,-0.02220220407261936,-0.002937529546935826,0.05581129970370704,0.017701482825061187,0.013852376531572699,0.07856925274029063,0.022954994989657324,-0.0035758127864231543,0.022735841219263198,0.04963642802820491,0.08514357919491473,-0.023115890518685706,0.09320183170923861,0.05826371033026261
CD59,0.13542828749561833,0.10861707763348394,-0.006503859489100231,-0.031069867640854367,0.13501311028768354,0.10915640041423659,-0.04999049283768792,-0.025126678811392338,0.011927474983566104,-0.0415211577176922,-0.008105147464301748,-0.029987116082088577,0.053129930898991526,0.01607106267643007,-0.06405752157757476,-0.0950009795403761,0.03137611616321418
COL9A2,0.010667256957453436,0.051334772622284884,0.017148453149111936,-0.03721766585825789,-0.018974036618610936,-0.023746680322795664,-0.09416869049647181,-0.016437402113172087,0.10839807966460245,-0.028556359590343958,-0.0391830553267046,0.08349039982277204,-0.02579939325950953,0.05063640731115599,-0.044134899481000266,-0.023104423737871565,0.045246815106339225
DLL3,0.06406009593951091,-0.01001020931274011,-0.01192451634641442,0.013087065175315852,-0.02609821765174952,-0.04395308206376949,-0.08519581158337994,-0.12326940788921541,-0.052158780644215086,0.03467800836272597,-0.057008842626520374,0.006853380358069321,-0.04216612389746918,-0.049398542353360005,0.021750402577987375,-0.04207008548952473,0.019801640805152378
FGF5,,,,,-0.015044926811877031,,,,,,,,,,-0.05452433715992884,0.012934658171052858,
LIN7C,-0.006968502005467389,0.042358173126752274,-0.01526186049557698,-0.04406912674901697,0.0074363485747285804,0.07742142585768574,0.030527343871866796,-0.033655401870527374,0.05852507351437455,0.060191656819190635,0.03210503638696172,0.02663424655196698,-0.05106496462550312,-0.052939173429400806,0.019480568998626685,-0.05106642168351595,0.0703306925243474
GDF7,-0.0018438218940649979,-0.01979946237042389,-0.019358298934752115,0.09409494831449994,-0.027654915567497326,,,,-0.05352638044096244,,-0.03511214495500531,0.03984868934852968,0.03532215834172201,,-0.0041734867229724845,-0.046794968352584836,
PSPN,-0.005225589878240729,-0.02207693934917226,0.05041412583763964,0.0692267825590283,0.029943617492781897,-0.07884068495126142,0.03505942418119918,-0.03469530011660808,-0.029412864938853582,-0.05690792938771343,-0.0028080840079746133,-0.02724645019334858,-0.007774605119222557,0.010207503865479747,-0.017645050662720745,-0.02791286475369333,-0.09679469891663696
ANGPT1,-0.05001279841661956,-0.029173991524507316,-0.023326849907265475,0.01751491512570509,0.048310452833988396,0.06549734261374114,0.004144947403254452,-0.052122366406957346,0.13233528627055133,0.004572234769264386,0.011349429021738995,-0.01537444036254798,0.014630061991773287,-0.021728463702824687,-0.015305004832158612,-0.047929777608670364,0.060514690215880865
PNOC,-0.02395867145366103,0.02747150044586558,-0.034641142677356865,0.0748286557371497,-0.0035370072622712486,,,,,,0.01875101339693196,,0.008431768885383018,0.03783007152165844,0.007040710977112495,0.02890686273928746,-0.030015139047480908
L1CAM,0.02908034489960349,0.029223998621752643,0.004563853975304229,0.04173652237232469,0.016637734308531948,0.016817948138845115,0.040310559328302825,0.038497728948884626,0.03593693497611508,-0.02538719956415115,0.06666708853365719,0.01447649525986132,-0.03075729338092508,-0.031582642098330074,-0.02933904992133851,-0.018015524567405333,-0.038050082613435815
APOA1,-0.08027407825346376,0.07345507964886756,-0.007578906017992022,0.016197480460415137,-0.027004627258673947,-0.07004899720208532,0.05757591086800878,-0.042101522861384195,0.05294100022511334,-0.01404639746547003,-0.03922916119254437,0.07669437255359515,-0.03848518593572466,,0.019228871264451764,-0.026235589619850116,-0.020256411486489205
PSEN1,0.057999004529329636,0.058059789068751595,-0.07035760026616276,-0.04766579564046508,0.03127777238662769,0.0032561972343011494,0.021258997049373167,0.031711226668543056,-0.08776677341138343,-0.008261240051334079,0.010714170064705975,0.02726961155635532,0.03913776540159992,0.11544857065719016,-0.0008476736722435695,0.03160081393381471,0.14127169625981273
CALM2,0.0005428041853127728,0.08228193481734451,-0.014333781053498569,0.04721879637765018,-0.06012603329822649,0.054331023651947336,0.010461188558145979,0.09489445311943097,-0.11025228029660783,-0.004475279873805186,0.01754387126520886,-0.03905877252533006,0.01559060020558714,-0.004581575619480385,-0.0038448427391186927,-0.16921698881772695,0.0891895794539214
CLEC2B,0.12782839915638894,-0.05577501735073296,-0.03524087390292646,-0.022501765922985233,-0.030920899009513784,0.05385322918211571,0.0486011029556339,-0.006703074469065895,0.1203953512719662,-0.00017441234574001437,0.05095280894358227,-0.005229885258818226,0.022988396890901756,0.06623645592161571,0.061102718073697715,0.04514550022658501,0.03446020667669788
NTNG1,-0.054803301308962736,0.1375848423155535,0.009601551421030821,-0.04476622761873814,-0.01290397157639542,-0.0062297909382895275,0.011398787547664107,-0.02779678984256885,0.1787995727718783,-0.0007392507693820867,-0.08955039250431436,0.14126576253339368,0.04565177941790641,-0.017903464695280955,0.018659415531611413,0.12343073855039755,-0.021213860202596756
LRIG1,-0.033695172447092164,-0.004938746434685612,0.09171612984022479,-0.06248542234597844,0.10910014561300795,-0.05545926924257512,-0.1743691145863385,-0.06330844684668363,-0.009091823426820559,-0.015269530008801567,-0.09986721415282429,0.10623456967770775,0.06267345150636441,-0.09692344846376899,-0.024725616225700763,0.0013650444099624595,-0.013452242056122807
CPAMD8,-0.017354582911231962,,-0.026962249056122854,0.03681325679401818,0.027913470621151078,0.13432302785685896,,-0.03583415347261727,0.10182680703883418,,-0.029263739215751875,-0.07145851241632288,,0.03036587429563584,-0.03129739962676248,0.05540723181132804,0.06215684360196376
GHRL,0.03864630730503979,,-0.014406986314052905,-0.0097953920390798,0.10801788027387085,-0.06659077073800011,0.04583872449052836,0.08797281857637643,-0.02477170354194889,,,-0.0358697820765909,0.03887310613435433,,-0.04204441635540498,0.10466371089955431,
NPY,-0.015251102189204816,0.1415018652333438,-0.0877735442193144,0.027714231285616196,0.00403127385073161,-0.04151900874240832,0.01875506481277786,,-0.0476464460458654,0.027271146877908162,0.08519160117989034,-0.05195647675526724,0.020081519876642747,-0.05120544505880833,0.018201611678595065,-0.08241066451330431,0.05452877454720923
MMP2,0.005956101689078198,0.015743278697150517,0.013492587992234375,-0.01596390895849434,0.007240868552626103,-0.023937628006972547,-0.06995170803456144,0.051387399672416775,0.004552584256563847,-0.017464402602333798,-0.018406627946922993,0.06132632791284778,0.009965638760600724,-0.03814245275680516,-0.03258130135381232,-0.019026105679809863,0.015736021091689575
PPY,,,,,,,,,,0.01479232897981963,-0.0027671136526851523,,-0.017373258796530396,,-0.02602552450845471,0.07661862328070909,
ALKAL2,0.0056513439842195675,0.06654450412194061,0.038468475803711245,0.09261800778984079,0.09180703796828854,-0.06559364289560464,-0.037027125577205486,,0.03590101879209679,-0.009913671019382016,-0.004941034648826976,-0.0037325209648267446,-0.006086193357091446,,0.016326089783406467,0.009589763288579212,-0.028139327716755775
CSF1,-0.01562314432888725,0.027580551425153893,0.07458586958177299,-0.03887331835417738,0.03261683118913127,-0.14604579432574816,0.02629820538361144,-0.03123871028491331,0.030252627948869747,-0.015299055532347929,0.04082710681344054,0.0015232518034751308,0.041629600244766946,0.05649772152618548,-0.0709496248349206,0.06924223169334655,0.07124494729795251
SEMA4C,-0.045059281188941466,0.05670610232556997,0.053680640449462386,-0.028325155320288842,-0.025639597073974715,0.009576798373034169,-0.05353704868529374,-0.010558886431164052,0.0020944053340747654,-0.13393635676807705,0.035404182417272494,0.010285792491222015,-0.006685954006734566,0.07674031765667015,-0.002684719840721791,0.006462538894478924,-0.012599831225047722
BMP8A,,,,,,,,,,,,,,,-0.05264386984768897,,
ICAM2,-0.07160908495672932,0.030518081445167124,-0.04313048037304829,0.028785239354389952,0.052397801952939596,0.03659777904285087,0.0030574259818840614,0.023852139375582292,0.0725152191769079,-0.026288792319161775,0.01410510691771797,0.04589046475051978,-0.010791183885860593,0.07847275515428055,-0.019394314038359412,-0.07666296589147599,-0.0014117949065520327
SYTL3,0.04426348528817124,0.027784313366645056,-0.01861388978553241,-0.022067279612030196,-0.0012546841073286345,0.07755461753951798,-0.008675586516318766,-0.04492963705140076,-0.055176583542811915,-0.04248560901147039,-0.010070046686980028,-0.0018030110475356059,-0.007402056489085231,-0.048628994945996956,-0.012369980688168998,0.025356147214340555,
IL1A,-0.052220572259862486,0.06073029826828213,-0.019358296391774388,0.014904619002782418,-0.021617848735138175,-0.046709991957049786,0.10688550667684184,0.014950625847355644,-0.06712660319627607,0.00607752098625408,0.0829158802893916,-0.05293110869121414,-0.01077731331351899,-0.04623167925256048,-0.03285743132606249,-0.009548694930267568,-0.08562192531869937
HLA-G,,-0.03131438482670594,-0.010455695925259365,,,,-0.00772467777170554,-0.031398452603648645,,-0.029024992809158066,-0.006236634221117242,,0.029259799749527957,,,,
PGF,-0.13404878805668977,-0.03742443419406457,-0.019434517444538627,-0.017711789270328383,0.04819446280964006,0.03728463091225363,0.004029927252106189,-0.018873554702369476,0.08647216416793246,-0.04145736601810233,0.01731965434528199,0.012303246570181146,0.0024902649871027375,0.11179433588047197,-0.005157442464192664,-0.07296266644569221,0.021933616383375588
LGALS8,-0.07150258832277843,-0.03129862038737832,-0.05262044665141648,0.013234998715233407,0.022792179323452583,0.032002537668005746,-0.053565775542852884,-0.006073436461301058,0.07927417466512976,0.030703478540871108,0.0062387343205784745,0.08012562417432618,0.043496033191125646,-0.00797959109858751,-0.03453456100458611,0.027513763002564844,-0.038210005329583505
DKK3,0.06901171519202742,0.04968182356189904,-0.03267639026761847,0.0070335609995445265,0.01889763956976046,0.041836555152416556,0.024779709183753492,0.05877140159403785,0.052892099195860555,-0.04276185777419157,-0.03452119177700818,0.051756483757650636,0.07590974208946573,-0.06066098700918541,-0.037956379410377335,-0.17477910765114948,0.003967187452442501
COL16A1,-0.12022645034851691,0.0012794394791307315,-0.003848001832109275,-0.003050863500253218,0.0685251203136949,0.030847965223960286,-0.09905651001998546,-0.028133471032003324,0.02295568386532819,-0.053432404278773056,-0.06522838682758027,0.014849831847307123,0.0103091420758335,0.10244468029350012,0.013673606707301592,-0.07643497999701425,0.1676565323430268
TPH1,0.06351162973040743,-0.02636926070972908,-0.011079267885725814,,,,-0.014801422335689153,-0.030092399583296625,,-0.03677843648116221,-0.041776954238658556,0.006500227412766347,-0.011029110912154857,,-0.02124654587109757,0.019312497416070863,-0.048940847789018575
TNC,-0.15663942831248703,0.059706816743703026,-0.02643832783005417,0.01689161000686946,0.04135545828441318,0.007206084847295661,0.07720609580827505,0.12057268398329045,0.05532147405873643,-0.046979341419603644,0.03301789250215362,0.09698173102170356,0.010085153185822503,0.03913463919617241,-0.10095714179445348,0.15130291488038863,0.1239706878376646
TNFSF9,0.047946106156540665,-0.03716191069134766,0.03588384827919718,-0.016361262901553448,-0.05917133439378023,,,0.09772177227790547,0.05260342981661389,0.041733853937025146,0.03361561771910355,-0.02797488012253828,2.7078944728188688e-05,-0.011736936598195758,-0.05481010059384931,-0.07046163375052848,-0.08834246870056431
C4A,,,,,-0.018105477764914155,,-0.019883524718117933,,,-0.05275557992587993,,0.0711947782926456,-0.04509845354962006,0.03873761074981785,-0.05858019659960398,,
CNTN2,0.18838163668393593,0.006583956830641011,0.0387033696821605,0.07356666082282717,0.07796994951428227,-0.04318443757090594,-0.10249509894847303,-0.06641211230437193,-0.08368374833147187,-0.025656814773622885,-0.08818956638301902,-0.05595930755636883,0.0328638093214744,0.03468820679963518,-0.007505926841953198,-0.04163370903302783,0.05798981764586455
F7,,,-0.009622375774220756,,,,,,,0.02021739564159919,,,0.049952404149372055,,,-0.01917991889797014,
LUM,0.00567722872698923,0.035495844470653,-0.03255485693323318,-0.01603588834391454,0.05816506396284533,0.04047932889999802,0.05616158388837132,0.011691231841507239,0.1018899461184725,-0.037669173902396984,0.031776641189940266,0.013501449254249835,0.07384064430449792,-0.046001335295524436,-0.061174179277397454,0.023603494594144556,
IZUMO1,-0.014379434144167896,,,,,,,,,,,,,,,,
BTC,,,,-0.051366249001566625,-0.022065626370336846,,,0.09882151980851285,,0.01024224182189639,0.023499429028366322,0.009419151799808286,-0.04127334980425714,,0.009992495341693072,-0.02156243387246462,
APOC1,0.20311472472456174,-0.0030737272205495197,-0.0331436734615577,0.058225240837374306,0.014339260532433697,0.03820720689731922,-0.0819924115867026,-0.17967187011533547,0.07192345640353649,-0.053043433894858195,-0.06175883963423136,-0.005627782507987406,0.049018819170598804,-0.03865539539007624,0.001484421845950466,0.029291681994816812,0.14000294099724953
PKM,0.0024123858434847247,-0.06803874873520985,-0.07452407436911601,-0.00022343671110341731,-0.024222487907879526,-0.010289102418160176,0.01936379678987384,0.004444090042895386,-0.016989248482757027,-0.0174285888271695,0.08585474929185362,0.049610567623708635,-0.07098296332320317,-0.0650790126713641,-0.007983008778584932,0.1681733680468761,-0.06027399697495783
TNF,,0.006608245497855031,-0.023639479875931436,-0.014320646677748643,0.06612682493828874,-0.03703488671692132,0.13857103678151728,0.004833982401903533,0.04869850329940203,-0.046674124653924884,0.06896597463165215,,,,-0.01008434901094714,0.01013845257123638,-0.08855327120020166
GNAS,-0.16541621653099928,-0.0452233776265455,0.0672995276632392,0.049275171109934776,-0.058415411176732455,-0.022261323844003412,0.02352467566905241,0.023585974516214536,0.04628514207454006,-0.005175963201600854,0.08043691975131681,0.05800814522119227,-0.022987736497158087,-0.06629173765702263,0.06168236127267338,-0.14072787472054651,0.01859713569619384
BMP8B,0.0002502342236808806,0.08205217252638401,0.0037447817753372427,0.01983358339372224,0.10864161496722112,0.03652616835878223,-0.04495547961245823,0.10374993403738267,0.01632759502140957,0.013183000331851942,-0.005013417367819371,0.0116547587158966,-0.012666586435291788,0.020133023595283777,-0.039133941278639554,-0.030989094191863232,0.05292598150872336
LIPH,,-0.027089208849131293,,,,,-0.044724398194141875,,,-0.037498070485593255,-0.04566589773808854,,0.0017414889018299107,,0.03283524146605696,-0.020673284411649,
CCL28,,0.009339093484797332,-0.02069263155314812,-0.011246857831777594,-0.022489814486904798,,0.24667170834072627,,,,,0.027167908377309164,,,0.1262746671579322,-0.002963842776860831,
PTPN11,0.0002758154168845602,-0.021998648007024724,-0.05133998434393924,-0.044546495432930266,-0.019749437845531032,-0.040424299793921,0.060227627131625036,0.03518218537906039,-0.08160472133757533,0.0421819055924749,0.0572182149808432,-0.007986486222855893,-0.02647881456801877,0.0703925137512454,0.037700294484741985,0.039902977660760536,0.15547732957060437
ADAM12,-0.03262560957109224,0.07736100569784855,-0.041494827681622694,-0.010869388928555912,0.038918806652676316,0.08039974188210673,-0.054733104925838445,0.038080965726955567,0.022546882768277657,-0.07038598255654278,0.03909276674030061,0.10239818775658487,0.006743754330401728,0.06295297501709879,-0.014510919590897127,-0.04099987759497129,
EPO,,-0.04243693593909528,,,,,,0.09200674418527509,0.03161894743088684,0.031014757437200356,-0.0010520563919477035,,0.0993573388308662,,-0.03272893839293211,,
EDN3,-0.059616941365242204,0.015122906285551385,-0.013801326859091332,0.04138668308118304,-0.005759397258962729,,,,0.08028799829928816,0.049360458115709785,-0.04999257194882056,0.043999200594860344,-0.043997509322434306,,-0.0012924056476464163,-0.03903886889809544,-0.008149390152982354
CCL22,,,,,,,,,,-0.013350728629502767,-0.011714750602230465,0.03721829575913022,-0.03291418876592984,0.03853142802641715,-0.005697042935806596,,
CCL2,0.03541723123000959,0.13011626189544415,0.02378658897786252,-0.014984959766042805,0.017827106202449133,-0.009146754797979644,0.04848715704118461,0.004398215519070305,0.08820355066933189,-0.07043322537991857,0.10971487468969587,0.007309603430783839,-0.07854571844808148,0.05466663796354165,-0.08547198430211846,0.08546679564050438,0.1273713252670381
DSCAM,-0.07826465318035117,-0.02568959352652386,0.0638901141954931,-0.026163283860127142,-0.04504905160511757,-0.0011431665588436909,0.03647707591437852,-0.07335190015022625,0.048622757707455014,0.05615462524461216,-0.09621296255898779,0.0049037150589097845,-0.04760349397039938,0.0024088222525077436,0.026177245613464156,-0.04835011825118931,-0.05558667928519633
ANG,-0.04255187199078052,0.005395646098249129,-0.02253037128294779,0.060560245339477806,0.02261480601230386,0.098149776934537,0.018176155736617766,0.007935369140224408,-0.08051405402867166,-0.037033024369082845,0.013376367562257184,0.07401806990152356,-0.03161749034756007,0.045398502073497854,0.01489832869845023,0.11576065026808446,
FBLN2,-0.029726818658815428,0.017643717469916217,-0.012801260730183806,0.007924500754720835,0.05105855512035253,0.1090345580186977,-0.011663100356034418,,-0.01726958716718394,0.06252098777393322,-0.09076922036317092,-0.033878918704797284,0.027458297861369146,-0.0136698483519309,-0.003953818090237221,-0.028658614656136224,0.018918612700769465
VTN,,0.06865229198690907,-0.011079264262795225,0.02294150962104179,,-0.016782955149486727,0.0438378847114093,-0.000890576454237647,,-0.008623941454057342,-0.00880667529377303,,-0.02357394138239045,,0.029576496926171272,-0.01712616041039254,
VEGFA,-0.05038345093929761,-0.060137671324336964,-0.02641100472197799,0.008807069718505476,0.016498394367846093,0.028101549199243164,0.05148877796048307,-0.029177575296564034,0.029247611757879856,-0.009762009112510144,0.06269583232177381,0.06996554900554317,-0.027433264000456575,0.018768605687892546,0.060605350487770514,0.2089760566475669,-0.06507476686002858
F10,,,-0.019266588842329235,-0.028786935222957704,-0.024707103440008628,-0.05330987457473436,,-0.028269180046561235,,,-0.010673773178555496,-0.05427613312982319,0.03953514935969327,0.04785240332041715,-0.002157944099004082,-0.03906997130646424,
SERPINA1,0.05572984329344268,0.01976923728029193,-0.018637138320864347,-0.023138625862715652,0.013978182107815259,0.06110890574285314,0.03284381534293429,0.008749835958871329,0.0973807622876482,-0.025501717364699746,0.10506343019975446,-0.08084976440701849,-0.001062208197372684,0.021090749450697388,-0.02928262466655844,0.07835113042006936,0.02996276318647319
VWF,-0.10117721301989967,0.07248161143603515,-0.03349555060177361,0.005338405494421626,-0.02296919018918522,0.030705834870810612,0.05157697396794283,0.028363498479450563,0.08228028904946365,-0.03745416591524078,0.00656433885895749,0.07963065887694881,-0.01574913654258945,-0.03408842150230873,-0.05407580711848286,-0.11033609795408376,-0.0009150146989735509
GDNF,,,-0.017245304405845385,,,,,-0.04123593051591136,-0.006585653599623482,0.004879281329883838,0.023812156391797554,,0.04319884685446146,,,,-0.09588168231559355
VASP,-0.026794437972373873,0.06482077067437299,-0.0018405740615670052,-0.020942812911235766,-0.04808974175897797,0.0882330380995584,-0.01667075874895564,0.04215286623791187,0.03642498685893607,-0.003285057449970349,-0.0662508585299998,0.04594781651271032,0.016257314807236804,0.02074440008346589,0.02108501709693084,0.06365293326855338,0.013431094928798756
ADAM15,-0.02263544707237887,-0.09019062472806662,-0.019576397060238098,-0.01823025983205622,0.0542764957282582,0.001464333511433421,0.011510481968615238,-0.053762651321973755,0.02767037538333667,-0.07663254442072617,0.057693142776631734,0.01246429669696775,-0.004362537259001348,0.004575385424037623,-0.0036791673114812645,-0.007653388781047029,-0.0038755380198016343
WNT2,,-0.023022433698145738,-0.01823196288740403,-0.012760403703285591,-0.025471376307062737,,0.013800401585254854,,,-0.03042474161089207,0.020586443767912552,,-0.04603065847156536,,-0.03179778612264379,0.007432661047636783,
CALCB,,-0.024096500187103173,-0.01123001956675482,,-0.01705231229817425,,,,,0.0005505268180903119,0.0019131836142215978,,-0.027210139276208148,,,0.03396600080719171,
OLFM2,0.03330403127309518,-0.0030924512196508556,0.031285665773075906,-0.03500307454248886,0.0020156016889737024,-0.012956223735077778,-0.023721299996373894,-0.03987045943643004,-0.07439069243673602,-0.029036757126495172,-0.022448511395218265,0.028740718727696395,-0.052016276497812215,-0.07327301123215904,0.018153147764848953,0.011213696637184583,0.04279158178325581
MFAP2,-0.07705137312141873,-0.030892878957546353,-0.02779798265101784,0.007038493393920252,-0.019823616268023043,0.05561317209559942,-0.07552725357998046,0.09827277264357101,0.11733799493559623,-0.018173405591128854,0.017339875683152085,0.06076424893872294,0.03748092357452902,,-0.016789046839935675,-0.055680942269752745,
HLA-C,-0.20549725899184165,0.04781568665991174,-0.07408366403627632,-0.01798937145418297,0.03951830144898562,0.08084449966178689,-0.0874412733197701,-0.04569711724281877,0.08417623746588197,-0.007929737740730419,0.037146866041689416,0.10761464904088576,0.024589332291889934,0.011886845265143088,-0.011677511981288795,-0.031503489206326986,0.05441026111021777
THBS1,-0.016028425286899312,0.10299748179088501,-0.03931398661889531,-0.02204850305916948,0.06412908125432668,0.0646093404691936,0.13238202382334457,0.08036055284101024,0.1655331382849765,0.016361012034694936,0.046059299627457834,0.07795521749442891,0.005014449054308769,-0.035931144696735154,0.027385641925542974,0.10250538767612948,0.009227095181106246
HSPA4,0.05442614358878885,-0.05186806373106589,-0.06285380273595535,-0.03925089774637063,0.0076681527407690495,0.04622094312943276,-0.05591031115820895,-0.03579472836970483,-0.02614209046889523,0.01966446583288599,0.004197224257436503,0.06864364754583296,0.00861142379092261,0.02180264061603492,0.006709556808550838,-0.06993703007228112,0.02933245687999579
LMAN1,-0.05367955744142526,-0.046750247755523715,-0.016382507998047767,-0.027848879301933246,-0.014857481194971654,-0.0031438828474223347,-0.023779551487540018,0.02963231690336895,0.10233942587551154,0.05502750732347554,0.1002972579024424,0.02086768905963959,-0.08353930349552623,0.05806755303913452,-0.009963282474506337,0.10945032816086603,-0.057905265395264756
LYPD3,,,-0.013924394103675953,-0.01490237290449221,0.03125416415923407,-0.042643985931953184,-0.03416908799582277,0.15615977712734733,-0.026286664907648034,-0.050276879476469874,-0.002264864188794502,,-0.0158602437973504,,-0.03662949945883395,-0.02353709442722924,
APOE,0.05539141654367727,0.033015066160750395,-0.004405995639491775,0.03755728882412925,0.0837076676346162,-0.010268579549109152,-0.12191882674345955,-0.10825543125363535,-0.08252222896995794,-0.07986078355746933,-0.08194009580570337,0.052696953738554105,0.03825955317821912,0.05410283591353588,-0.05360751874600263,-0.042479129744644115,0.12880163245069476
SOSTDC1,0.003054652181412752,-0.009462800605767064,0.015323115629738614,-0.02299815704076791,0.00882811856795861,,,,,-0.028248056300806394,-0.08045406654258869,,-0.021559965850934323,,0.02628908741954318,-0.004743091278345699,-0.03887368107392643
ANXA1,0.1163762745552383,-0.06321250578815209,-0.06547506593382081,0.02266542795210187,0.0456344387427704,0.06719130822560451,-0.12028424945162065,0.050991898233433676,0.04915503703517835,-0.011980667345719686,-0.005400237337766257,-0.03705635752996171,0.028177012453207476,-0.011388082736394078,-0.09374469534528058,0.08655478540063968,0.055571926695152915
WNT2B,-0.040461144633926985,0.0007115821161937005,-0.02901932316426198,-0.02117312850276877,-0.03010467565125172,0.02164591282337056,0.0017181994377547898,0.007479647140210633,-0.0031053585240859907,0.00877168480635089,0.024695164521513362,0.06799197544409444,0.023167176632860092,-0.04392175928110057,0.014720293511759791,-0.028495494662387967,-0.0666047172455389
AMH,,-0.03646284501950369,-0.02016777697093387,-0.012650041376009164,,,,-0.016471585447365482,-0.01459403195494949,0.021785239130179296,-0.04792680522442925,0.060693917350609895,0.03695017078746706,,-0.02597463789529098,0.06675344126035046,
GDF10,,0.05719177217807697,-0.006843418656672972,-0.026104094969665575,-0.03956159415973801,-0.011666919387090973,-0.019208178912071633,0.11566124496768905,,-0.06640365757758482,-0.05567393991659773,-0.0637848696383675,0.0401397019996027,-0.032841736279417104,-0.026077083227523546,-0.011574156216995223,-0.016811029870338754
EFNB3,-0.08687689256038811,-0.07050318925070441,-0.009394133565878588,0.018749690049057494,-0.023863042907245734,-0.0012258182408366035,-0.018571206643492964,-0.01303497153892911,-0.002248795988376352,-0.030714352859595,0.028020034176658944,-0.026963685895184174,-0.06644758527645607,0.07611351344196578,-0.023160107552377743,-0.041916719036385636,-0.07379834492049568
