,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NTN1,0.01930535550209612,0.09002733629590436,0.034522246320551155,0.0435877577836831,0.032811403849159905,0.29617137625749046,0.00040302409320343866,0.030415740698239005,0.11733436775273437,0.1111528800537746,0.08344205183992905,0.030292319745092444,0.055856249681617,-0.034961035511755015,0.11044859638778139,0.09581339303423791
CXCL12,0.038654304783682446,-0.03841381028832711,0.005925151422673123,0.032671516963537074,-0.05976433297761461,-0.03902868827313297,0.013286674791526738,0.06438448714409732,0.11605258338887896,-0.014555489402222847,0.12355942422911291,0.053557377296672586,0.06313829873502473,0.09273808208659136,0.06523272833386194,-0.03898664391959295
GNRH1,-0.05162438017334424,-0.053500506019699585,0.036596190818525505,0.019388724121456313,0.03227794500652124,0.06708119232323884,-0.0045747575790391435,-0.035534898947930674,-0.0451412366218629,-0.020532094730345046,0.0643040685738902,-0.028409231123485475,0.02448462113098643,-0.033946402526374896,0.06126337054138753,0.0958684517117051
FGF8,,,,,,,,,,,,0.057567667227419364,-0.002059467293206144,-0.03451078097707898,,
RIMS1,-0.0429262519604982,-0.07208264197216219,0.007607987677276899,-0.026874925868393535,0.015266754741980911,-0.11330066020669513,-0.04222772032597202,-0.0017716476490205082,0.02237401746214706,,0.08495567452698415,-0.044414441891424176,-0.04248423705575611,0.04100132581040449,0.013788881827408719,0.04106367774584273
FGF14,-0.04619225812350264,-0.026582711879782114,-0.017417562989297045,-0.04061507595267496,0.09538059234406934,0.195985923039108,0.037531537135866815,-0.019156807377046427,0.11698132623912826,-0.019070559599840938,0.02342953348868599,0.015564252443125483,-0.03451746453700808,0.02598486472490454,0.08655101569353872,-0.03167445301968392
IGF1,0.06074724296582704,-0.028456914170903014,0.01821918746081044,-0.033546746461310104,0.015804397599328716,-0.005866172492048395,-0.020386356185630707,-0.04845753468379578,0.01836535843293032,-0.0660626794031666,0.017956104184378416,-0.004942109601753535,0.05982552530996081,0.042387036367832996,0.016681863050416357,0.024083068719707484
TNFSF10,-0.02391598868141671,0.06628620450215278,-0.005677318669832907,-0.032610506864617486,-0.026881252827910606,0.1592237839771393,0.0388100659306052,0.00624504035664425,0.10040076350704363,0.007372879317675081,0.04777724708972353,0.09104521476546838,0.10235038285603276,0.06648403034605903,0.13133154125096677,0.04484977498366164
GDF5,-0.03359004461066933,0.06451547619766916,-0.02686678473256403,,,0.11202047526736997,,-0.03798239981106404,,,-0.026573298789377493,-0.041363910765103505,0.000862326936819796,-0.02223579614340129,0.07920170967531112,-0.027414214074499288
CHAD,,,,0.00876828320283074,,,,-0.013369481469097432,,,,-0.007143347925235835,0.025754540498985873,-0.04103125742409554,,
RGMA,-0.0074082452481172645,0.03522107505377766,-0.023094695968040087,0.032355123530085586,-0.02210598025308441,0.2819288133293416,-0.07787638159356146,-0.007280459704406525,-0.07438851518846636,0.12887614044785514,-0.026654597476951807,0.06758032115102193,0.024009208641906706,0.03384628576661452,0.09659211305874188,0.07852326135087347
CLEC3A,,,,,,,,0.016929843989537972,,,,,,,,
WNT16,-0.03670526368622803,-0.05671105188654837,-0.013161953598682505,-0.020055091126798572,-0.03543256011013461,0.037594312885892274,-0.02134440051095324,0.006042175302894231,,,,,,-0.031101954268258198,0.08701241053792384,-0.05104660430561871
CX3CL1,-0.013911343516877742,0.06704468652977115,-0.005735681267487022,0.03402639123309318,0.07880752248777391,0.09491662076253334,0.02495288974334488,-0.025191719443504967,0.15808198230947662,0.05424093373344249,0.034047482112321246,0.11197922729797412,0.034668337570069235,1.81063666814459e-05,0.139525242134192,-0.10972406383465325
FGF1,0.0418714058347801,0.012042535795450088,0.0452677919926153,0.1023297680978845,0.0011004516743921093,-0.056308450053631734,-0.020788251018238234,0.05774141286161649,0.1087710522148865,0.05604152513832048,-0.10913175202168958,0.024113625124363644,-7.46465444084119e-05,-0.035403340744595314,0.021613996360477002,-0.0015342756286733559
ALOX5AP,0.05284264699247493,0.09563015374159328,-0.008674493266423418,0.06320651285161132,0.032238328601571824,0.3312466303274123,-0.01279271615189946,-0.007473519667689916,0.0889014165410342,0.04762651637205998,0.06114626508435665,0.061865138249066774,0.09274353300059925,0.04510161962537813,-0.005408040053780858,0.04985012682624076
IL1RN,0.017103538313100138,-0.009267622295578313,0.08531723087743663,-0.03414079839506365,0.008157825840250599,0.005717059745683914,-0.02069854742505743,,,0.026645532940845505,0.0009950888584839871,-0.04045318091068698,0.022620443549214782,-0.027076168320709904,-0.011805153610481628,0.019442309528480254
PCSK9,,,,,,,,,,,,-0.03480642365211377,-0.012949461244051365,0.07898537212323484,,
NPW,,-0.09392345484602474,,0.03902163449786861,0.04869959332805791,,0.006965077331913521,,-0.026711080526884586,-0.009318642390843424,-0.004174955804086348,-0.034917697100135515,0.033439602589604774,-0.04309757223906881,0.08404028660574571,-0.012703221756151491
CXCL9,-0.052570782901360025,-0.040904972788818,0.025014583558373115,,0.007422666965452363,0.12173316493149114,0.09961588656211422,0.0647074012087972,0.13784209832487931,,-0.0346359292158508,,,,0.07113272908297584,0.010784888262573516
ANGPTL4,-0.05137912060724774,0.09120298384139625,0.04907441716324916,-0.05910020779873118,0.03969865872022344,0.0423599292050864,0.030450301791447025,0.023416688786466144,0.09778524987697308,-0.09523003963679026,0.06735706373019314,-0.02588863808976869,0.06764936884380152,0.0035920727858046917,0.07956162351756012,0.11608468104812113
UCN2,,,,-0.03354674320662383,0.04965788466235085,0.16196242111248113,-0.02179718318816039,,,-0.004915536628154513,,-0.02820341580845221,-0.029991091112753984,-0.02213425345526009,,
OBP2A,,,,,,,,,0.08109708324154948,-0.0035623197627762454,,,,,0.03363594693208105,
COL4A3,,-0.014146344367274744,-0.01565033475045722,-0.04135241747826366,0.0003143760506321624,,0.010995823797596343,0.013435282618980466,,,,,0.05212032229286691,-0.011558145702608717,-0.0440805223086183,0.011036132007355167
NRG3,-0.02700688442625133,-0.0646899254694236,-0.011176160926116379,-0.02119144122796649,-0.036537606816178125,-0.17265236880410692,0.01646962410165557,-0.013404572907856118,0.14055630767874622,,-0.007240064035028812,0.08773058719107561,-0.016599587798967898,-0.026713997052055224,0.02029321933091111,0.01251248424873824
IL23A,,0.0036064258633128135,0.020457365422165825,-0.023813443529273667,-0.01553630088874769,-0.02587451365570164,,,-0.04852725592680714,0.19997528705338408,,-0.007863878350781468,0.056037529645927134,,0.10534639924289899,0.02268201874635006
COLQ,0.013163872374848161,0.013025074738220446,-0.06994531159295957,-0.0005593608937466324,-0.017476131457473357,0.08175592477731176,0.0240560183596529,0.03805833176921798,0.039742521336782535,-0.015647539073987724,0.009377829879020133,-0.009802911243628474,0.03508355508934615,-0.003061995106375205,0.05702550854574862,-0.020987803375619705
SCGB1A1,,,,,,,,,,,,,-0.035449904646770114,0.035881228614774004,,
TNFSF12,0.08287911383540769,0.05558862220857184,0.0131458627045958,-0.009335010506007801,0.01399639359416374,0.1485152504354032,-0.021695031605764043,-0.0033404707133303157,0.038850737351487245,-0.048921689248564264,0.05429598570878433,0.02656902092602354,0.016202541729504277,0.046200601828085,0.014172676142608203,0.10723156362939075
DKK2,,0.12676818802065978,-0.030071919809983524,,-0.01986851804673514,-0.06651460497894139,0.03422201312366889,0.02070199911495492,,,0.21793768711946968,0.004431749720633843,,0.05330097213952515,0.02806371516193316,0.026380060222288133
FYN,-0.029780830822012973,0.030612851471270332,-0.015732336461558753,0.037287531899971346,0.04251835686322467,0.23900512330823864,0.025784226540627182,0.04328777086871621,0.06894155059179682,-0.0488537350899266,0.03047864764669823,0.013711717078538053,-0.04714516461636925,0.09315973135078827,0.05946617003327121,0.042642037345601645
ACE,0.0012546977736337917,0.022391691670848254,0.021853613151785974,0.07226804818068767,-0.027227025110413153,0.1736085153980729,0.026455019240491453,-0.016832311785471624,0.19889797114970595,0.11154821471301185,0.16152040396772274,0.02837548359702634,0.06238123087144621,0.10233929900864444,0.11598165191885042,-0.052846717354792905
IL18,0.011678404190254784,0.10913463166592324,-0.020685389417667188,0.078236774129791,0.04548950139336227,0.26656463817418413,0.01760548867459631,0.033920418530352985,0.039710220169354014,0.07962812521690488,0.06787424783087209,0.034099334826045706,0.07420613058169508,-0.0026223278065277827,0.012773637944189531,-0.04758039095755086
PPBP,,,,,,,,,,,,-0.04261710361353469,0.027474915309149226,,,0.03632636675803907
CCL27,0.03774684824163334,-0.05492943431134584,-0.019041564943046575,0.07469228071786213,-0.0003871327279566983,-0.008333065142347744,-0.029006906801153302,-0.005394473494494507,0.12854788934318964,0.01678165319106634,-0.04160336554170369,-0.01324435789937356,0.03962739077314177,-0.011677983085384862,0.05707730269416163,-0.02132971852378376
SERPING1,-0.011409185770884874,0.07644817574829481,0.043716260401141495,0.06153341870253454,0.07266955899770042,0.4112778656600252,0.06317831392365679,0.038933178641524284,0.1386028182332625,0.17983125415826567,0.0959658919860911,0.019487918215390133,0.09331287374467456,0.07450554815114727,0.041179001679687244,0.20239706606971233
AZGP1,0.007280755589821513,-0.0330650353441953,0.01952261043188359,0.09465678342123743,0.022888095175991923,0.010157363306460611,0.07509529117525897,-0.0337453781427462,0.0007455999205690042,-0.07624279772186475,0.0603484930847826,-0.012874160220003606,-0.022862336348691194,-0.0170074265429965,0.12512851602083136,0.042706963692691474
INHA,-0.005697976727318228,0.03713808622248168,0.002747081516893368,-0.02759816592823901,0.02811896104080678,0.08108267895888874,-0.009610989253408512,-0.019450061740842177,,0.043975772590450324,-0.03385080154705924,0.07172834850607236,0.05523690776517068,-0.029461137686955637,0.05618789998642906,0.0486977324643912
SEMA3G,-0.011097215486592121,0.015830222448231287,0.002631830859618282,,-0.02907429119861358,0.021429090243333563,0.038582892556038535,-0.02560891096031717,0.07723249275531628,0.020657808165938162,0.06124372921148166,,,0.0865267327197973,0.06619787689401553,-0.019999714493285706
OXT,,,,,,,,,,,,,,-0.016058607380520826,,
COL6A1,-0.0051886496525978395,0.12623577264901092,0.0917879328569635,0.0013481402729583131,0.03408363876444154,0.3849614031438968,-0.036420906727632284,0.04432990513245911,0.26483020765464227,0.03763037760575656,0.1587796834809135,0.017540309075183676,0.0605833789882084,0.054480539753378965,0.02366864435990783,0.0009077991635553535
FGF17,,-0.012822190877541191,0.04754750642510705,-0.009909824090024723,0.02685152969011551,-0.04708555538095555,-0.019444046479990363,0.021065889529210638,,,,0.03737625452784113,0.011792678780365268,-0.010325776182432791,-0.03874435645295811,0.0070134498261998305
TNFSF8,-0.009118134105655616,0.0556283505386621,,,-0.02635237047489707,0.09296611048995074,0.02004332504862875,,0.018486989845144755,-0.025709377954662768,,0.01570343172856164,-0.03087859835088685,-0.031101958373399206,0.04561663262406645,-0.007825819433161423
FGF20,0.044357975192770197,,0.0640353964915567,,0.0076039818855335485,0.06689944923087922,-0.020028685154209917,-0.01931286243950407,0.02893488087083742,,-0.02274447306774336,-0.03141857957109141,0.07976300536776125,-0.036300717891330346,0.02455292806489412,-0.016259062781570646
ICAM3,-0.029791456992858695,0.10581304889214227,-0.01775929750831627,0.013068179810538018,0.04762629295989429,0.09257444574876256,0.011220301651143393,0.018125959766998604,0.14579829497937777,0.06653606947538364,0.008452515681554718,0.03896797289081089,0.03229746531391518,-0.014060030806853776,0.1027719853443837,0.1245374873711147
LAMA4,-0.006434273745668149,0.1299140978776848,0.030328282407855043,0.03887016334104867,0.002706112678034605,0.3771635555714491,0.05889171551217683,-0.0029554932935181534,0.1945913216576716,0.06583493028552836,0.19436054906419245,-0.009489247660080902,0.07783134412216686,0.10147595751482258,0.06303870336397895,0.048488118867270294
INHBE,,-0.05028282564826187,,,,,,,,,,,,,,
DLL4,-0.04134697729656749,0.01765278911412312,0.00682507196294502,0.0660718109851297,-0.0032763351069434597,0.22969493294450205,0.018689732416806933,0.009875182381722976,0.20273520266607045,0.0825616279098369,0.15154206589609764,0.05405244359374042,0.02144333586235366,0.07378096981079545,0.14177970240824592,0.008344828652057585
SEMA3A,0.0456639021801273,0.05158890365403965,-0.021287601810721472,0.059460812411847475,0.008036832464843227,-0.06589461785000994,0.022083107941473903,0.0371874706005714,0.12359763127705187,0.013410848553057306,,0.014965689088254365,-0.004611564759286133,-0.01677081046088879,-0.03594148354956571,0.0778506903406374
RLN2,,,,0.07509927797170513,-0.0348826909373644,-0.01649650588819438,0.024797351201884373,-0.011649804601621449,,0.008228296359900775,,-0.018089646325788085,,3.614633438038954e-05,0.008222147291985595,-0.0021808486956928393
C5,-0.005018377965250919,0.030779760847235393,-0.008795344758237284,0.0824988469906499,0.04509012278412432,0.1543767409846909,-0.022945479378630455,0.0011124020157189094,0.03292920610865447,0.007846196670213513,0.12884197573250394,0.023532094221412093,0.10583506026307829,0.04094102243514279,0.12027213532220529,0.07188402934788683
COMP,,,,,,,,,,,,,,,-0.05774453493100809,
EDN2,,-0.043235830277639824,0.07263682658600691,,,0.10373198243498372,-0.027312060611573343,,,,,,,,,
C1QA,-0.07918730017201708,-0.09638320105150551,-0.019733102452354063,0.12977762377510318,-0.0602266240690903,0.3707182996152966,0.044406828938402476,-0.0256206021707198,-0.03787086723143943,0.05632988882041955,0.028715029096261398,0.08664838769540323,0.07186635938983195,0.030527067543559577,-0.1135184032444959,-0.13058076838873153
UTS2B,0.11991808148863713,-0.017702322046358812,-0.02302235200018425,,-0.0073176965148497655,,-0.008218386336197963,0.030159288642836603,,,,,,,0.05187938536144781,
COL9A3,-0.030654628020755022,0.05671871467853134,-0.08173278486460606,0.1015498479645169,0.00875821757506254,0.2565839147066442,-0.045097214776952894,-0.014573815435152026,-0.06689646047114559,0.1983172546990301,-0.09451896197693255,0.0006037939513769753,0.047132291463738527,-0.022095172820973473,0.052143891312927286,-0.05916560857741305
DLK1,,,,,0.026064133514168975,,0.016153384996496416,,0.17355859446345112,-0.04342960332887615,,,,,,-0.03541013338276719
HGF,0.0006395396429952506,-0.013421920643926614,0.005767957235207747,0.03062458476776988,0.02845332097594891,-0.022354088464667875,0.014193120045915057,0.08012329978137404,0.13545010167291746,0.08614295133353309,0.03132472869677194,0.010568087044175148,-0.01964281911709708,-0.019426972371377877,0.04447665941936584,0.030744473075687128
P4HB,-0.011538800212105233,0.0061208959708560955,0.11666460553063364,-0.05344266496260458,-0.008962825453356853,0.28184208718941667,0.020308330766959516,0.03885884700740907,0.14143633075397613,0.1155246798775526,0.1077720625500609,-0.05352079109915633,0.0584991944477821,0.017695785180759777,-0.014045011945083574,0.053410435891614164
ADCYAP1,-0.03445622989704764,,0.04407356624682669,-0.030266324262947165,0.03354739441485274,-0.06587832407444513,0.09242372180345142,0.01222300605058418,0.26208685611770793,,0.08408777451778159,-0.022106266706593054,0.008892235672077359,0.024600634147285253,0.027772965732990765,0.03313306655207466
GREM1,-0.045835329765707956,-0.034378368963570306,-0.030262040567749216,,0.03154995482041595,-0.03830352400791466,0.039521229885422185,0.050632204213841826,0.047950263845364924,0.01585722186746909,-0.049445460353908635,-0.012419459372985922,0.0035482987580086785,0.0017405435016470963,0.058163914556059314,0.04707803812183221
EGF,-0.008537975798904003,0.10327504555136496,0.05927413263844941,,-0.005053945214272922,0.0439370095735108,-0.021943120826588395,0.024509297979230262,-0.027181482263126756,0.027259238112978593,0.052940723689898425,0.11945154997713128,-0.02691394128776202,0.03653248624100475,0.06342075147308228,0.048882657311832695
VEGFB,0.06370004837906429,0.0293900500903984,0.007389729989197665,-0.01604782637336188,0.008346508837280555,0.18545718769910186,0.001951975382574391,0.06157504980568779,-0.10589104808039666,-0.010940797971480336,-0.04825207961170889,-0.041278944990135624,0.04641368104080555,0.04597147174354038,-0.026761877581235365,0.07544789330016993
FARP2,-0.004912919050280015,0.09662631259583312,-0.03498053813395543,0.07396358266020808,0.0011420638344160517,0.12793606287146722,-0.018319104148873437,0.0635205275758706,0.03301066559834065,-0.015396743401744524,0.05215435476291616,-0.007996395208459364,-0.04560238210593183,0.03277014739793682,0.11033056640957509,0.034264187646976335
BMP3,,,,,,,,-0.014441762084374124,,,,,,,,
IHH,,,,,,,,-0.0191293510797693,,,,0.0052117015367636466,-0.03283054665038492,0.01527514805494777,,
LAMA2,-0.008368861714516547,0.09216148537060613,0.01619614825567002,0.11000166458943597,0.07467158398918464,0.2231575805103199,-0.04073628992915106,0.03563166430815963,0.061864145919893254,-0.017416519569402825,0.13104318189381706,0.05394443635289358,0.08311063212907409,0.03347225904989786,0.0494509661750305,0.03523706564483927
SERPINC1,,,,,,,-0.02183637163394007,,,,,,-0.02691394342882539,-0.022141452742763433,,
NRG1,,-0.03773597113103898,-0.005169077016348736,0.03274059414305725,-0.02537372325439864,0.04936559856329005,-0.020675707050990505,-0.028575972704949874,0.010828831746167018,-0.04332185816707469,0.0731842175082495,0.07699900042385288,0.08008054110708206,0.00754068592724577,0.06707967049487103,0.050650945264688274
SPINK1,,-0.008883868270340501,0.019396415882786695,0.008985088163188711,0.01153986385991811,,,,,,-0.02455185210834885,-0.04592150937842491,0.022085181218216808,-0.020354459387649945,0.02016576822421363,0.006174123690868754
EFEMP2,0.019974157613892922,0.07690578823779018,0.05132346985890158,0.006338982940176212,0.007112204641262391,0.34573367019988893,0.026959965497209058,0.04491594324332447,0.12375143668954014,0.038122915370798385,0.0741743456198713,0.022203366236356967,0.032107751379261855,0.015448268712639351,0.05277807979846272,0.15328435732934476
SELPLG,-0.024271644323226153,0.00190529027150518,0.029564924713678404,0.044285369987928966,-0.05252454991035609,0.1142101670242648,0.0035295055585743483,0.02616430318786185,0.012212850619940008,0.03493525136431348,0.054847885524118775,0.10781138160493033,0.05153108254211583,-0.017015135829902817,0.016301695200565007,-0.012879304255087091
GDF6,,0.055087688364628185,0.054515909646903095,0.1755406353742462,-0.012519184518747303,-0.015660427796112406,,,,,,0.02635580918951072,-0.01699525676505343,-0.012663969045499235,,
HLA-E,-0.06515391691818738,-0.05758194207108532,0.02945544754151449,0.06463297092549782,-0.038136233401977436,0.3608905945488416,0.05471121252663614,0.05313820192033931,0.056887721808616044,0.03344789712406052,0.1007594985713287,0.03291541521608589,0.05086685735201538,0.03192340711024869,-0.03587211425927834,-0.12513444340973082
PTN,0.010991288223693718,0.10649439918798759,-0.08329682415090435,0.05647762095386279,0.07119625168748318,0.31803673834257823,-0.04187781759193191,-0.007378567552292908,0.07420546146918644,0.16894783463962415,0.08810178614204253,0.06660496904706854,0.03608586260633199,0.05875417411414212,0.13487098015524163,0.09204923378699559
CD274,-0.012988282607785652,0.031728945439166656,-0.033433657454710386,-0.03743840276821091,0.009328251858188905,0.16911535629246832,0.04176362073882974,0.01358087954096184,0.0239551649095474,-0.03192926116135895,0.04570570943596304,0.046749463632036865,-0.013482316248193153,0.04261419002360177,0.05872433438040149,0.03342180629226713
FGF10,,,,,,,,0.009722550373075477,,-0.015287237490112543,,,,,,
CD14,-0.05943974802305654,-0.013022904157533098,-0.017653959624197746,0.07162892859345153,-0.029410611769862326,0.3322391685144579,0.016519025482500255,-0.04186437343266515,-0.03442613022398897,0.05767194314141345,0.08082620831641237,0.062276744369702576,0.08041160290787604,-0.00720500869471665,-0.05939988852937663,-0.10288782659596325
SFTPD,,0.009223595282256483,-0.014086901835721477,,,,0.037373313849104084,-0.01817118309517914,-0.029183895477363643,0.1410575675269832,-0.0008994282163999174,0.0229525251349547,-0.00607686800511037,0.010947042378328288,0.02699751804051837,0.05683961471695749
SLIT1,0.04054360242077879,-0.04833316793330079,-0.03528152409282311,0.0011087231452739169,0.04000753506503273,0.20346488776707855,0.027308693817256056,0.003676254994756262,0.024999100217898803,0.0515967211225756,0.05687929404285605,0.04085394451053264,0.028953130046665946,0.03848862020788745,0.025845283665070416,-0.03701604594299438
CNTF,-0.014333283886710783,,,,0.0484408812997531,0.11800347376382342,-0.04006558945104866,0.07569046308490543,,,,,,-0.03411376470917182,,
BST1,0.031923828340451904,0.0037422182322348753,-0.006888502428863349,0.07826797878644635,-0.015077484679423334,0.2782171642964574,0.019528739784164695,0.04357468353967402,-0.0004620746426781236,-0.09081872176164327,0.006369044406614922,0.062004224912397383,0.02953763411661544,-0.000142900923346153,0.08332629663589172,0.13002694450347035
AGTRAP,0.028800459642075508,0.03892397400672849,0.09694891280934138,0.02539824805134035,0.016702408986128386,0.3198962597147772,0.047380774014778915,0.01504136933609545,0.03360944375530076,0.09195609225302158,0.08536358063886433,0.05950707905542687,0.1005346338677074,0.01747557515387762,0.06097426084387927,0.1304275900038271
LAMC1,0.0034276541815301447,0.05747570228366775,0.0620768029236996,-0.06871453290401137,0.021429768490307182,0.3042422310784685,-0.023061708345838906,0.03950617557112165,0.2153406674158196,0.11871260176891611,0.12828896382433666,0.005545199194494089,0.015095323923921718,0.02609201387593209,0.08872507978477419,0.111344731589364
COL6A3,8.620914466717607e-05,0.049975154424802645,0.01231366255105958,0.05328859209905394,-0.04120041401006386,0.025966897240245215,-0.03778537732961841,-0.005931977358917681,0.08958260222142884,0.06283571887399339,-0.05364621943194464,-0.005919314060964279,0.03759651279412636,0.062336416129850886,0.028712794521859118,-0.011488346163975878
FN1,0.03935831862236192,0.07856948063507875,0.07892464925416334,-0.02566820473138789,-0.04560890685671097,0.3290041057648279,0.008649438863254505,0.047544086962346147,0.28325265478543493,0.08665769632023745,0.1859596481661543,-0.03096660537589831,0.06736739614169335,0.05834509818498549,0.04386875904844376,0.03082103479400326
MIF,0.030718627729581657,0.06703387132791196,0.009502182639201925,-0.10576932173056829,0.06501688437523322,0.0341133790367402,-0.019293020675207346,-0.046460775058849116,0.002026966333565148,-0.09931601139538901,0.06945310782755133,-0.07313762234047229,0.0691156620982886,0.024296218175205952,0.023463220465001374,0.11309505216064841
JAG1,0.0034226449733749166,0.14561360632497242,-0.003478163486208582,0.0189398063862132,0.01528157643083835,0.18163800983764936,-0.039354968489189346,0.032876225999682124,0.15570794184093967,0.0909512557385913,0.10043009328990438,-0.016669483964202512,-0.045211594521718676,-0.0006319695012245791,0.07808358596203467,0.031634146025408656
NID2,-0.014686471466585187,0.015716799230616002,0.02231440188300721,-0.044062988868697986,-0.045456684926508915,0.28956667358259597,0.0020098959791606456,-0.04271373033899366,0.25326221087669976,0.007652998965819443,0.14677808596471398,0.032933069747865036,0.023188902895811724,0.09029588458980978,0.06906522193704477,-0.020269282138883942
EFNB1,0.07522661158936292,0.007871709903139495,-0.029439937181817612,0.03493002028964081,-0.006076727723744377,0.21727103153052355,0.0027088581759153983,0.06335845462802664,0.024259140652799407,-0.0027440215140875175,0.09366866093660159,-0.01913382645171667,0.0048783189128443665,0.009545862238523462,0.10908908547744793,0.14679604165214616
COL4A2,0.054012647012731244,0.06409767304525354,0.018296197359030972,0.02378322593941295,-0.0772708175676903,0.3748231090773958,-0.01666601073699092,0.04320754422369043,0.2529366840082547,0.10610221192372368,0.16843987787968595,-0.020495681574499023,-0.0041681956326001844,0.11833027638429208,0.06213854313918668,-0.027692760777818907
SPP1,0.0062213020285826325,0.013296596037183037,0.023500722701077108,0.06968844495602089,0.07016722924974568,0.40183208136431076,0.02427392715726179,-0.06411118108513388,0.08187059932810278,-0.014932220377064119,-0.08864933082949969,0.06869620949771256,0.14161746651303037,-0.0022231139971052856,-0.047751044455882005,0.06999551521981476
PODXL2,0.010415576937803721,-0.00980644592808207,-0.00017788413127961829,-0.015348881827021906,0.007795547763073993,0.025511717798185892,0.025121242666181848,-0.02566230073852753,-0.05435350166231569,0.014682537390107405,-0.013296339312646186,0.06900406639956248,-0.009965242093796664,-0.0004992018149857976,0.0799514211156642,-0.03200974638683355
IFNE,,,,,,,,-0.02598413548703298,,,,,,,,
FGF9,0.014473468200317653,0.001669120225901781,-0.03649635658731938,-0.02503051142615806,0.03872291709096478,-0.14175765895179465,-0.028585497169403194,-0.03990489852137174,,,,0.0052374143865521515,-0.004837024024566,0.015473758978738612,0.024449743372837122,0.005677973755189038
ITIH2,0.07528247122234281,-0.03196872845688644,0.013129615513099581,,-0.04575558741844644,0.10417376203127306,,0.039598370863020156,,,-0.040925732116157965,-0.005243191385417544,-0.018524339092413196,0.11365842932061555,0.046547676785686026,-0.044271267038505036
ADAM10,-0.03576761957326133,0.05584656532572916,0.030724613225364406,0.038917827615545963,0.02815813944857742,0.1392655046350635,0.03139883114682365,0.03453297168863982,0.02878739093880866,0.1358826901180234,0.046289578131894354,0.06556807318993214,0.003694895318462618,0.03539108266166928,0.01344975106173597,0.07463544675389923
CFH,0.03900059048916014,0.08179774628140513,0.030003011602879416,0.008758533572168692,0.013137281569155905,0.284420262614577,0.028901957079640904,0.07558442032414117,0.1618109621180309,0.037786359478742385,0.06990256656967352,-0.008607456481990997,0.005595331249948202,0.07610573781034354,0.04060127357293624,0.0838769688016093
COL4A5,0.04011233387564517,0.0925245588671541,-0.03961772054490232,0.1158494771467682,0.042862155122712464,0.11505806695248812,0.032361986330662305,0.008768302895341529,0.13622357770243732,-0.041599677155625334,-0.0059220630433020486,0.062309970900062524,0.06164618712519119,0.0265489125147351,0.09294428030601899,0.08915147755106703
LTBP3,0.07093215904223645,0.039997604689154885,0.015618002113386086,-0.012095985517191706,0.019196211462841773,0.15048228476587308,0.0040514181003755475,0.018431643703039045,0.03773316724212708,-0.002494841057392177,0.03213179508823818,0.029146548268911245,0.03630051240257362,0.025870535459907085,0.006836217109010219,0.13054837949456474
GNB3,0.06848809074136329,0.033201230277429605,0.0598247632844551,0.0629265244265276,0.04165087180573938,0.14864699960791042,-0.02695309240744165,-0.017622967231074226,0.040242038785972725,-0.018891050714243404,0.07667872415500301,0.05162655326612283,0.07811126465638092,-0.03059492588571522,0.060448077216849645,0.09653367185905581
COL6A2,0.006191164107186931,0.12026996206054663,0.030672025792605813,-0.035370511017999116,0.052298019075854726,0.3099688339404978,-0.029867708380906056,0.0669802650867704,0.2761267991810053,-0.02316370294543139,0.10890151756542127,-0.02048233419214971,0.03287195728083049,0.06116275945581386,0.05411614843381382,-0.04932044421333206
GDF9,0.008464539248022563,0.08943147548472764,-0.03544317357695526,0.03541241959278857,-0.0017503395234774626,0.0685740232201768,-0.07808398242001512,-0.046859518691267706,0.06339640788432208,-0.05652991465021146,0.053128869211609524,0.007986454336991114,0.03248959034724989,-0.029605857794555424,0.017772280555360936,0.006737158575713435
NCAM1,-4.7011180949219124e-05,0.018682709464081338,-0.11076156029140284,0.020094370731314055,-0.025180485364677766,-0.20171866422533544,0.036493238158189285,0.008071705177844448,-0.08699382250955628,-0.02770403492645375,-0.107501346048102,0.04474529509356517,-0.07217111039446866,-0.010124218329169227,0.021742133840507542,-0.06489088062344395
APOC2,-0.00014103713858808578,0.04900872155009286,-0.006217924055783458,0.009245232583014618,0.04643716282892325,0.13667712668097728,0.011016113019229707,0.001173337471190611,-0.020318054874539786,0.001728647803907553,0.009006604644211486,0.021346829261807247,0.003691307855611072,0.027396934869776037,0.09872289151102633,-0.04509865228646479
BST2,-0.04994315556093259,0.16734436929790453,0.031144111341469518,0.034899518623364705,0.024200919645739602,0.3324406820328752,0.05847042023817442,0.023148855771214037,-0.012701266741107385,0.18392026386306887,0.12809978346636347,0.12236490763661118,0.0575272155737097,-0.0009276025360748812,0.011713532598347468,0.09670728665644476
COL5A1,-0.024513671917025158,0.10766752872085014,0.09450224304120029,-0.0029071889489145518,0.008113659538771844,0.19501515155520507,-0.040784607904869485,-0.004641468353645899,0.1883010006736086,-0.062442732872700975,0.06858331302462925,0.026410522504949654,0.0746000672533329,0.05827863260204533,0.021278507470968856,0.11099412624432858
CALM3,-0.008841708894921555,0.02501753120402008,-0.01729862204142639,0.06367531347376007,0.012071030873036796,-0.2806380434314475,-0.03922518548813793,-0.06294351130625732,-0.037014326985171674,-0.02136414441528928,0.002576605082044328,-0.007849902801001308,-0.057183856841626926,-0.016229998744549716,0.052630281360124376,-0.1322531329262411
