,UKF248,UKF259,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
CRH,-0.01973297431405564,-0.01991978336777487,0.006675747780858483,0.07997849914551265,-0.008647816151697884,-0.007668399077048864,-0.018727994917245246,,-0.05056114553654242,-0.01159222768820997,0.03385668202202171,0.03088341349780048
BDNF,-0.04635865712954405,-0.026616837928284724,0.07538541764644074,-0.048097700069523804,0.023065491219324653,-0.049996669514806184,-0.015421421303581689,,-0.0021191992421951923,0.05399880060968865,-0.09998945579646473,0.04770045979194479
CCL5,-0.027572387581808182,-0.04109229104280639,-0.00600147130069062,0.033464186856644436,-0.05224943223687025,-0.048204081832874494,-0.018575703003897798,-0.04747615568876533,0.060411657222491075,0.061127165836178686,-0.03440049220215707,
GAD1,0.034899189233415305,-0.007026665112114908,0.06815819799991119,-0.0016190250058868076,0.05607523779583779,0.2761475016648005,0.1022215141378094,-0.06378656426054118,-0.04824209176589872,-0.025136048933699133,0.05300684105958783,0.06951265217290044
COL14A1,-0.03152170946356746,0.016192253902508485,-0.04836898742416972,-0.03328995271352087,0.06078724500246912,-0.04985635685115246,-0.04587009482937215,-0.03090295375408854,-0.023068466487619076,,-0.01884821511441821,
HLA-A,-0.020124318580275337,0.014575504980079982,-0.0646114467913379,0.017568384911647122,-0.02303969543459047,-0.22135077226259106,-0.032922531380721355,-0.005122190656853028,-0.006786697164000258,0.07072951580840943,-0.08613229225845971,-0.09286824612341113
CD5L,-0.019732972031100814,,,,,-0.018904662301265848,,-0.029145927686740694,,,,
FGF18,-0.01785477307138415,-0.028713732802763913,0.026199502593860613,-0.0164217044764462,,,,,,,-0.043090906770209055,
ADM,0.020352464423839513,-0.043979777984282785,-0.00893207788665583,-0.04572504193910068,0.004190647001007915,-0.07749013098661515,-0.05101960619835003,0.0723654062060455,-0.005735348186617752,0.06487626816877654,-0.15370593443826158,0.04622884849680399
CCL15,-0.011020722456313251,,,,-0.01758268923088097,,,,,,,
GNAI2,-0.0873162485233995,0.019802604717657664,-0.09117730799354014,-0.019580691326028844,-0.004146260144639823,-0.16034994341150172,-0.020896428991145775,0.09436668939267201,0.05308346334514412,0.0011493338240940257,-0.04596763770413787,-0.051082427044124586
HDC,,,,,0.015700747826894297,,,,,,-0.0313886041727922,
COL11A1,0.028193167995742084,0.051877681119675674,-0.11767098819075011,-0.0034725891921243254,-0.06942376882011582,0.004556413628946553,-0.02521571689893396,0.037403954002648246,0.061847798507367296,,-0.08825701283953714,0.0973959108773487
NUCB2,0.03308364004979338,0.011165703212782633,0.04821515672051444,0.01176951286348193,0.013149070172955309,0.06672392310314162,-0.0030318272512008903,0.048703463587832084,-0.03832855575831895,-0.03703754014708328,-0.03357258494831959,0.07967461833154674
FGF16,,,,,,,,,,,0.03574286041850529,
CXCL1,-0.0067292083518894884,-0.016690583344818814,,-0.010673647195121096,-0.024510384102302548,-0.04223061845258014,0.01772450100863445,,-0.008049188946571037,-0.057452971754166644,0.003330959958909427,0.23649276323973353
VCAN,-0.0033668548651593347,0.07630156988125768,-0.12165917513082333,0.028909702083945464,-0.0172978313656642,-0.02116191026678524,-0.055597788545149796,0.029011489274529213,-0.009224723757216426,-0.03051887232341094,-0.13785097517360312,-0.09934699931995705
MMP7,-0.0730102286947291,-0.014075306392022903,-0.019589729231047688,-0.01513525198861828,-0.0384295066660819,-0.041235622043684576,0.04294469079429313,,,,-0.14097847407096684,
PTPN6,-0.026701725960526296,0.014766025438642305,-0.01712476305340782,-0.005643087199003093,-0.045281252916908314,-0.10655980620063653,0.06713634304462361,0.0620348063471727,-0.029439612392224417,0.06879888927539603,-0.031026214364937136,0.025787418386892615
PTGS2,-0.03482038276325309,-0.0034260339441141425,0.019626163672713377,-0.015155876226463692,0.06616907002192914,0.04938841891848968,0.023611556841111797,-0.027130550120679896,0.02937944114282494,0.019501164166016795,-0.12028956229228521,0.10371536422135072
XCL1,0.010078487003809249,-0.01162073631518894,,0.04192705918049905,,0.03210721770516358,,,,,0.02028706443792106,
CD58,-0.018052223858543916,-0.002834429550831115,0.00616805208665677,0.01966694823951238,-0.06646341213993605,0.03918158946006245,-0.006756945278571405,-0.01664966673768397,0.042959156284400925,0.07519609492405768,-0.09255214677144113,0.044561671105367566
TNFSF14,-0.021788215673438614,0.026200744377132695,,-0.009624609817066867,0.0364351907172958,-0.05643517680537575,,-0.014862316985026906,-0.016686004427244872,-0.03880708350070317,0.015325588467967602,0.008072061134579936
CNTN4,-0.019661568194091674,0.10146497615922483,0.0903421603219245,0.036122495176955045,0.020241731475377677,0.1320500485992014,0.008506908176253667,-0.04526847177191786,0.08468152958240915,-0.011351060434621304,0.08210642043882245,0.03920400212116348
NTF4,,-0.039519216523580085,,,,,,,,,,
INSL3,-0.001979859454978963,-0.005887084865044443,,0.046953615564799225,,,,,,,,
BTLA,,-0.014418348142917236,,,0.041452291508851304,,,-0.032708777217937995,,,,
MFNG,-0.10234295764832042,-0.006244411625628649,-0.06728100614857331,0.005395174066972065,0.03665567308706882,-0.0856440639433999,0.02525461343094183,0.007671459231004864,0.05095474626824417,0.0037982171776168067,-0.06745530093199407,-0.04069022605122686
ICAM1,-0.05615502080769296,-0.0066574414240504155,-0.02046631468522432,0.02949287761984837,-0.041717097812329205,-0.07816050967528204,0.013461046991748663,0.042414151954477106,-0.004600245225511304,0.04028433213986705,-0.10552967861321577,-0.07131389910185913
PROS1,-0.015491898721730693,-0.021392740179674748,-0.032044287253096514,-0.04929958199786013,-0.030453371194021178,-0.0031231263048418457,0.0191376044633031,-0.038979191764086936,-0.024692929025724657,-0.050702174882171595,-0.14456384024895066,-0.025997403934031087
CLCF1,-0.026602579946542575,-0.03453524703506686,0.004981929870373055,-0.01657897823847505,0.0020776195007646617,-0.07222699366372602,-0.03261098164802834,-0.024164051814209508,0.015003526404450754,-0.015319397087757458,-0.160022473268019,
PSAP,-0.0693741336406071,0.030310039693275257,0.12854382175382456,0.020117438246995387,-0.0038200211702512873,-0.10576703525040354,0.10464425478866698,-0.0381859386431853,0.022322655119506138,0.03492998527769116,-0.0321154223025616,-0.05864570900971852
EFEMP1,-0.04259255075056061,-0.045172919111757845,-0.028106359926103445,0.05101740689889365,-0.08954889220301465,-0.19762068510731703,-0.0029391874227238666,-0.014521607556114584,0.014387385418049483,0.0470946680352703,-0.13299148609949502,-0.11251688151837329
C1QTNF1,-0.020492698595765656,0.015406571392099869,-0.03744688506657904,0.02997854005296763,0.02861072857171646,0.07909498282869536,-0.04862774871719856,-0.04034553326356264,-0.014575863619496374,0.09329789289748097,-0.16051716777691555,-0.02016056592832951
ALB,-0.029947980289388314,-0.038690492605182786,-0.03673723221913226,0.053395565383200165,0.07554532347722535,-0.07407189585789449,-0.007087633561668704,-0.031309259607835406,-0.09519650980462133,-0.03968037936307978,0.09032894315633465,-0.04971500640792822
EFNA3,0.023030837555710906,-0.0542262335657994,0.06888221417408005,-0.033988895411116445,0.05556855966713414,0.14541418882493887,-0.028710419458425313,0.09642312338744581,-0.0466439191379682,0.07023472200427366,0.0973902295555649,0.04816339677245976
DRAXIN,-0.045231997657345605,-0.040702616874738,-0.016853144567284827,-0.02167957538666885,0.019274732734313568,0.03735465781956608,-0.004202204616134996,-0.009241120057301749,-0.024483335582869394,0.04053980364496887,-0.10288965018572925,-0.039676523433693205
RAET1L,0.007548734402972946,,,,0.03239327041653202,,,,,,,
NPTX2,0.0558118049687998,-0.032325771886531685,0.08736356501383405,0.02160990446729375,0.001467793698073602,-0.05230302100398269,-0.06769672280016005,-0.018385222544494165,0.01268145562008512,0.017634947964806087,-0.0029094645799218727,0.0540450343011558
FGF11,0.0016892120323853072,-0.040415733779705074,-0.06545055185619825,-0.01518015807470309,-0.055451142509553505,0.06614621973477017,-0.03693630818292857,-0.0690964974044644,0.09424817684715439,0.08495528142945602,-0.07347091865269183,0.016994802428631446
CD59,-0.029267591513321693,0.0734424001622298,0.0857497233492484,0.04637466453162657,0.027991252458515345,-0.05136365893221279,0.05157405381243533,0.013897039681151604,0.009826054259606105,0.013471320192014585,0.03242172240697518,0.0019060549211506429
COL9A2,0.07378999019790618,-0.0029377699742741113,-0.04326509094672966,-0.00338421709991345,-0.04169390400420813,-0.09000377462813802,-0.009454850663443,0.02517078746679288,-0.016966856263770067,0.02994408156493243,0.03549394148861076,-0.018263142187960515
DLL3,0.022759541434732754,0.07611712444975212,-0.07589306411804901,0.005794157892359561,0.0584854715586509,0.08046078845196485,-0.040894924344502905,0.10997939397340485,-0.012237298508921466,-0.024215550387134018,-0.07281799330442992,0.02534295905150848
FGF5,,,,,,0.0744751889075482,,,,,-0.04350116833088026,
LIN7C,0.009897653299334548,-0.0066254876907064645,-0.02424382948078054,0.02676670820611871,0.018165402938565098,0.1167453185987589,0.02367180306169742,0.007598655398135018,0.045991862567156525,0.06374084654478218,0.019520929615378452,0.05186317880930526
GDF7,0.0043080209859967375,0.015299283008366232,-0.021109745158461233,-0.019864897088762667,-0.03322739371455216,0.07462662502248815,,0.17975428293313117,-0.03805408000352263,,0.01983502587406775,
PSPN,-0.01120175611488604,-0.010459901258803615,-0.009407338500123388,0.049746443889852034,-0.012059967197092465,0.04297473247064029,0.023597335999183903,0.014787058376501568,-0.0008401024920185306,-0.03200650299141409,0.03406596537704682,0.11492731394860425
ANGPT1,-0.01783573085315616,-0.03611341438872679,0.0025163161664616763,0.027445787362097084,-0.007371747539199594,-0.04958527748638118,-0.021700328799903974,0.03499620690150859,0.08975672808612487,0.037111405449059144,-0.00048198509667537955,-0.03819127009785109
PNOC,0.0024659490770611338,0.06491850304837177,0.10981820175064082,0.07016177555908279,0.05652348383780678,0.19505303344040079,0.08774329698186502,,,0.08326150292607709,0.06746855342186925,0.076755030631669
L1CAM,-0.026437710475652663,0.008503726798323136,0.06526003729730885,0.04311719007657387,0.11274721410166093,0.1669868441051284,0.08417953150743336,-0.008571419310197137,-0.02497789230893278,-0.1052855911559033,0.12549090703234006,-0.0031570454498283692
APOA1,0.028268794513842902,-0.044716885912872054,-0.008198542232785648,0.054142884575972376,-0.01786115359563909,0.10274541494795861,0.014149454635503109,0.01164009982471414,0.008288577538044592,,-0.00494882071960435,-0.025499980031893396
PSEN1,0.03647412601291866,-0.022543498668350776,-0.01970040735251847,-0.029941226725968176,-0.00851641688307216,-0.1543050159650063,-0.015097263798609192,0.02222072649719851,0.030664602472843507,-0.009143958801534152,-0.032414263557261604,0.019298403406881413
CALM2,-0.017201714137810003,0.02787908694112455,0.10047506257443488,0.0628439373183706,0.14726197305956293,0.24263897180794017,0.07277366093458434,-0.05612302498947331,-0.02254727597438052,-0.04767303909379866,0.1813476114684965,0.00048744232776882547
CLEC2B,0.0034412861821146922,-0.0846788189555914,-0.02284477173190921,-0.014475981905722583,0.021880225938056636,-0.02256691957772312,-0.007819374439532864,0.03204162878026633,0.05210521971483421,0.01766342404734267,-0.06184759014907453,-0.0477603738815119
NTNG1,-0.06756594913945045,0.01346679744862152,-0.010086199410079075,0.05247135442930245,0.04111387233869941,0.0797975461093047,0.01253520559431752,-0.02845645385556885,-0.051307304394562575,0.03586280812230118,-0.10774816466891403,-0.04709684426529193
LRIG1,0.03726237471337296,0.03159753634574011,-0.08714860567810939,-0.016995257892322015,-0.03435437569254092,-0.01649530740328814,-0.06416458287198422,0.013168973078322049,-0.002276818506870871,-0.01665548095299464,0.021046852900660884,0.00687173287780952
CPAMD8,-0.03031767404497149,0.03513868243452663,-0.0405289176797439,0.06611969838447954,0.037610301980260746,-0.018266505810752197,0.0015686847612723601,-0.03531646131650894,0.022801285102746528,-0.0383641790257589,0.0900150056615246,-0.07263791865745817
GHRL,-0.04020511970837168,-0.008810040804473332,0.020039217819589557,-0.01795890417362968,0.03148189518075742,0.05180165056128563,0.07969501338470796,0.0542611961858639,-0.020868245224947048,,0.0042377945957682355,
NPY,0.016630201117058693,-0.06386048412474224,0.09978619218297438,-0.0048885919059382926,0.035638700433651166,-0.04263859237475164,0.03195747783703857,0.05507702729568709,-0.020303155384062726,-0.03792572404895284,0.08177276474769817,-0.1444224822719586
MMP2,-0.05340971579476347,0.06909940842654524,-0.056720779874511004,-0.00656461181306963,0.004381419247771989,-0.05143013130029902,-0.03295033424323936,0.05885399331203583,-0.029834899028019102,0.010987784199080431,-0.049705908881360734,-0.012074508901029714
LHB,,0.06678295016240418,,,,,,,,,,
PPY,-0.025444976945886082,-0.05148910142048549,,0.06290112719419143,,,,,,,-0.02387883063209254,
ALKAL2,0.021002267329680326,0.012355853305362671,-0.02224236495775263,-0.017951219062025056,-0.012167828690147707,-0.07023523593661685,-0.044971216069742616,0.02518632418026217,0.037895099637566265,,-0.034927734921481685,-0.046426984052221114
CSF1,-0.01927459245384206,0.054466130316543584,-0.04545588290342452,-0.005892997322609533,-0.025174689047069838,-0.1155055995950357,-0.009508494369470408,-0.026587044120920746,-0.010690958032026441,-0.06632326310706448,-0.04993530299270909,-0.07967898402968264
SEMA4C,-0.035412104905102264,0.003037006918492663,-0.07924439315656626,-0.02653046490509531,0.03888700248759372,-0.02020208370790008,0.006802434258304835,-0.010763094781243383,0.031862122282084744,0.041826716268611744,0.009400818285666511,0.08367916445202758
ICAM2,-0.00033170485016559737,0.051078507559559144,-0.04331314618419849,0.04078836659472804,-0.08471961179133278,-0.012239216941553287,0.02410428333260093,0.0021805870504482965,0.041406377414492074,-0.07091630627475025,0.1124836789922479,-0.03680378072403526
SYTL3,0.027406803992075575,-0.0041735981341394545,0.025230046232742373,-0.03639167071812788,-0.03257700742952347,0.017261206551058363,0.029312115595565357,0.09034811089620376,-0.06426052176847356,-0.0020862391573082456,-0.1011973474342579,
IL1A,-0.029430621471586624,-0.026212212638799436,-0.029260245839416357,4.285212223065664e-05,0.00815225900933486,-0.05951030682809662,-0.026317207377174277,-0.04399859605396243,-0.019684655480255758,0.010288462532522585,-0.033224235208544575,-0.025325168811930778
HLA-G,0.006498962281344324,-0.031241566083737245,0.03900537219994546,,,,,,,,,
PGF,-0.05123039336614062,0.02966083503253452,-0.007080624518775312,-0.011573844146391565,-0.022020016124690296,-0.02782018629576014,0.02289428742949077,0.09866222584637295,-0.013620589172834114,0.06348428482189904,0.036246039872594886,0.008264556900696158
LGALS8,0.0039375315985147865,0.0016897614687176334,-0.042949152355296755,0.012014607634369267,0.02384116850405546,0.08385471678406876,0.0186991254461923,-0.05424867222151828,-0.06347367337864329,0.14603718044162362,-0.0243377435818185,-0.037649872284305504
DKK3,0.007759188828637254,0.025612259607750276,0.13059254543277227,0.009193513193509006,0.10516224217197673,0.20473452167102343,0.056466710085366474,0.0034704027683324086,0.008627898361899856,0.06348419129224217,0.18536455890241427,0.03094643945672331
COL16A1,0.026438171781514103,0.030240892577855776,-0.0860476096416895,-0.038812819882451985,0.004527385440570892,-0.005698840832487886,-0.08036939602143081,0.0704563568848491,-0.053642279759952324,0.062293483400111,-0.011983945924932588,0.12295307648366191
TPH1,-0.017049479462505818,-0.030316144956220748,0.007012065630362316,-0.006635822042771931,,,0.003766510660264672,,0.052291418515725045,,-0.040138809952789664,0.07399311682831396
TNC,-0.06225573443020351,-0.06785388926918715,-0.11691528356771264,-0.08069887664809512,-0.01925479695666592,-0.17480618531479036,-0.06642385112194771,-0.02412270339310465,-0.005429352151419987,-0.023056683430865088,-0.15844461162040763,-0.01813525077291228
TNFSF9,-0.0066795124492794525,-0.0019146995391805055,0.005518027827328239,-0.03800334815512129,0.03574941709499737,0.0006536584997116548,0.07194274889018079,-0.04828331690687742,0.049693320577618015,0.05137675751593713,0.03748810029947584,0.014902892028121508
C4A,,-0.03506809032115323,,-0.016771983451270858,,-0.034790628501751894,-0.014485213541027865,,-0.040865221614886114,0.03738587516677753,,
CNTN2,0.004304495632485615,-0.009718753955303788,-0.019620630282714345,0.020732524844769402,0.016833632064834642,-0.202243198502028,-0.035153288148028955,0.0158342139730517,0.037794604889878416,0.06452724704760718,0.20048571882119331,-0.007744052682123445
F7,-0.01663305217693747,,0.06248525512778802,,,,,,,,0.06978115542383072,
LUM,-0.04415173751849601,-0.002618283571539083,0.024571939413040915,-0.02453937299770351,-0.05983584332006471,-0.028871652541338756,0.05063188553701477,0.07749741804472439,0.0488520405592704,-0.03367031404891968,-0.015461864054398932,
BTC,-0.01509014489200564,0.03493620281842659,,,-0.013465648626899845,-0.058165039508938476,,,-0.03506390238893356,,0.018161869265380725,
APOC1,-0.01832806372598499,0.005026598218392221,-0.11462109619095155,0.029814745370409422,-0.08983300579244936,-0.24273057666514955,-0.02031760954197774,0.0151593719057276,-0.004965472916896855,0.041400632370612984,-0.06594481422894166,-0.14383046485290574
PKM,-0.02060182418986562,-0.06140106481538025,0.04264554512119539,-0.07529913509858364,0.0498641292300769,0.20442852239840192,-0.043279625192295855,0.0031825249100016786,0.0015293764663306326,0.1232009267523042,-0.17188011711116205,0.02085264326437946
TNF,-0.029214228943819583,-0.0025431557378455564,-0.027028591894263366,0.00543576837543292,-0.03709964186885757,-0.13581385772511978,-0.024680125686513083,-0.04082639721059055,,,0.09859140972367378,-0.027229772082941958
GNAS,0.0378573375694633,0.03594060495980009,0.14551605898683645,0.003254474303897043,0.042042040310825486,0.2312685190714706,-0.11554059787678672,0.03262278769473994,0.011984272431037982,-0.038953038055959475,0.09331992651792469,0.038384765654886945
BMP8B,0.027085937006976306,-0.03258898565707572,-0.05803465704571548,0.03712576434799746,-0.029416096512784467,-0.08990565442806067,-0.020880925818797132,0.007797454303738023,-0.003483239342550577,-0.05789571181547788,-0.016198398990501368,0.018550049529482054
LIPH,-0.017049475265057276,-0.0300430920045416,,-0.013522803560106532,,,,,,,-0.041899288258227446,
CCL28,-0.023982207793409722,,0.031211390886447313,0.03391612168382412,0.03344949166806578,-0.03100332778883327,0.08857488926363334,,0.0475053254765944,,0.027738765372544247,
PTPN11,0.04414376778879133,-0.021191703603715112,-0.01770513289651765,0.02545935449044648,0.0221852694393624,-0.037482950406058306,-0.06376662286759056,0.046319039876966006,0.01639008731465418,-0.0022254763052334983,0.10195277831244656,-0.0703087583109633
ADAM12,-0.03830644510917224,0.01500686409332702,-0.04895000711871968,-0.020997822108241002,0.02062304559406037,0.04908173228921456,-0.0018552248770903326,0.06231995740986631,0.05876840863494419,0.08243136636522605,-0.024756769781245674,
EPO,-0.02290895136008196,-0.011843828965910094,,-0.014148202310323738,,,0.004047210677466312,-0.033320913393007266,,,,
EDN3,0.05439704278244749,0.015045143276236989,0.003886952451859262,0.003087619535603361,-0.05541185426130078,0.010545920163634011,-0.016648520016152992,-0.02553356580504524,0.025025039571500943,,0.06511139331343471,0.046260282932926944
CCL22,,,,-0.028487711750263506,,,,,-0.004032565338705083,-0.04138140423268867,,
CCL2,-0.07638043022470459,0.04259463640475805,-0.07190162187312292,0.022383530091826268,-0.06528953394300516,-0.12070150193188751,-0.036319722975292165,0.0439193522133939,-0.01781467524628,-0.07816845847579866,-0.13769096740057368,-0.001969132537999153
DSCAM,-0.002942953252599403,0.039770107882002866,-0.029522559212157164,-0.01641925148215749,0.03485744133293983,0.06525809469268007,0.013073870665561869,-0.020911891057749304,-0.031445556676272815,-0.060951452905116416,-0.01643027761580583,-0.015331107444492089
GPHA2,-0.019002506511550457,,,,,,,,,,,
ANG,-0.027878600289756496,-0.052254994816696834,0.05051552255135306,0.011015122536630943,-0.04602739390784783,-0.017730664053111706,0.009964268080694177,0.08397703011038142,-0.07199498524940544,-0.05579900213424779,-0.05241190139484257,
FBLN2,-0.02328244744425504,0.004220211175369638,0.06505472055107325,0.04548527504173344,0.022334273275858366,-0.040885686796596064,0.026528805332124362,0.0037660604358866327,-0.03051566292081441,-0.05238518533876055,0.0034268074435273616,0.024971821262558605
VTN,0.03230154418414078,-0.04777744959216534,-0.03003378248191047,-0.023243907523313553,-0.03224503400887352,,0.036085719823028835,,,,0.01898696473813312,
VEGFA,0.04178512660368524,-0.07356413987395242,-0.05337359106080038,-0.04898699116640297,0.03911395447095669,0.04259963725049186,-0.08136285137711088,0.008991422115486999,-0.09349918508792789,0.018274724026779595,-0.19480634389084597,0.007379363095919008
F10,,,0.044921564666041844,-0.015513198041669243,-0.030555624416723572,0.06750279622583057,,,-0.030336880315601875,0.09536252181982724,0.10179117055824406,
SERPINA1,-0.03518639310450863,0.038864063331287946,-0.05253323041118822,0.008163464649832376,-0.007182302641745616,-0.1534604034321711,0.018763826650223938,0.04744462845823081,-0.06423999052352189,0.07520028447134675,-0.043197429675374155,0.062475618836192966
VWF,0.014970876737315066,0.05705050488914739,0.04396959213183048,0.028959058782521425,-0.08474368486272416,-0.055003885290262275,0.034426724725655194,0.09438831114563838,0.011933728199805383,-0.11399270968057075,0.12491262376776313,-0.03858153906577707
GDNF,0.02531325694819939,0.06047293518433592,-0.03125913057805388,,,,-0.016478485275287467,0.07283719251408531,,,,-0.00012857231774845832
VASP,-0.0358639601870343,-0.008324767779754383,-0.0017600314820019646,0.004176231808461487,-0.027841760766508326,-0.09263940813444463,0.006934998229616371,0.052216200852651946,0.004514512800174092,0.12143027012599676,-0.07942851942715146,0.0018915926261701124
ADAM15,-0.023964829812286093,0.005944576739134766,-0.04547609489923677,0.013858482985666132,-0.02192949420961246,-0.08445180846529934,-0.018766117922657744,-0.03337724509285978,0.019708473453091763,-0.022569090993565997,0.022519848326149807,0.028908635651878657
WNT2,0.00573047175106949,,0.038758344871275476,,0.08295750226770032,-0.004462384139812192,0.05065992142245377,,,,0.03021685654529044,
CALCB,,,-0.030442451496361295,,,0.003506868690759683,,,,,-0.05042285074216472,
OLFM2,0.008185381642894214,0.028311036126798576,0.01813872155045458,0.005676388333239248,-0.007774313562372141,0.055725744751028365,0.029700745878846767,0.0052537636381188,-0.04635868380483502,-0.05747220105113761,0.06440708836925003,-0.009662606310363656
MFAP2,-0.06557950218880988,0.05766564243405006,-0.003718946490819732,-0.02228511385455181,-0.0496449491462347,-0.028684217858186433,0.03601670889516485,0.10607199981308704,0.033229965919995705,,-0.043704717967583497,
HLA-C,-0.006230750170202386,0.04702033498416259,-0.14221888792434495,0.02266600643774673,-0.07833877500138653,-0.2158113359122826,-0.02917103054747665,-0.02363864451301143,-0.009314209902601038,0.03694637992403424,-0.008052803352287257,-0.01942373986975454
THBS1,-0.03475398801585408,-0.0065775605836152955,-0.030911844685442773,-0.034415775324922404,0.019913270528661858,-0.07945004587865233,-0.03696397422691622,0.017594894205245664,0.002099014058409058,0.06112607798762789,-0.11878146267168008,0.06793822579452302
HSPA4,0.02737033078124446,-0.004902019172977904,-0.008051894581267446,0.040222346574267695,-0.01972863263172019,0.049179203678045916,0.012489132358304851,-0.004650740502783529,-0.048668856180539316,0.04569957808881657,0.047074207703424055,-0.06812776022550711
LMAN1,-0.029145577547924992,-0.014487673591278975,-0.13481776516982694,-0.061061189186823475,-0.02421225640581663,-0.06990755624683306,-0.002187337343254269,0.0387713819441041,0.009264515712682081,0.15560744032994153,-0.11274836324342664,0.018082217523053258
LYPD3,0.0005425734500461106,0.03349563253702614,-0.027472506293104656,0.09338123329713302,-0.02721719059841028,-0.054089380844599785,,-0.03624963346106905,,,-0.047669112711955335,
APOE,-0.03536366011872926,0.031571196729144,-0.0707787272730424,0.012968340401533805,-0.013316389203426631,-0.22902232185262622,-0.015476962749010371,0.07679563066398198,-0.03466916589837685,0.06651586964749343,0.09583023316955626,-0.0368379958196224
SOSTDC1,0.01825210046663609,,0.03052907659452008,-0.034219811868415745,0.041435804682921726,0.08352654741632642,0.058126673734255174,,,,0.034376841896399606,-0.026040662497104645
ANXA1,-0.08352270486891172,0.004542840948436796,-0.05754609794705045,-0.027472078232247257,-0.12092437666420876,-0.15290180268542372,0.006317699189936875,-0.06573395575488775,0.03664788955582364,0.027466902839069315,-0.027320395592348373,-0.08637448194135734
WNT2B,0.08789203500373058,-0.01732131214907298,0.05328012685028432,-0.03159695886709573,0.008733276431829586,0.060534446368208934,-0.026983442260437897,-0.04690935243234946,0.07088358094770414,-0.03214818480974814,-0.07228246572235004,-0.013343743157712189
AMH,-0.009751330675453954,0.0571515552116405,-0.048032291055905126,-0.020393917398333298,0.03332083928558839,,-0.04792816923970948,0.01876507111986395,-0.02824760882361421,,-0.015520567940617028,
GDF10,-0.0020851267570305325,,-0.037923470115020626,0.08297827940877733,0.05764823391463194,0.09638124989359993,0.012157175598944341,,0.010644651088024695,0.07002167975223629,0.028843818476029934,-0.04332448844899436
EFNB3,0.0186831987696851,-0.005387004330427004,0.06225417992660494,0.051243453226252546,0.08883281479040177,0.1827145469170477,0.03855840690865817,-0.0017947543032832407,-0.008407915876977303,0.1446370956544161,0.057000101205158096,0.020570294473796366
LTB,-0.033604380706506384,-0.004122172095908167,-0.006007605331773406,0.09007557479036854,-0.06712316987911293,-0.021610300445201108,0.07653099805002533,0.00955607299486838,-0.033286043942750254,,-0.029503676889659082,0.04651271605420398
ANGPT2,-0.01098463551010537,0.05743381534543632,-0.030842252983417643,-0.024184922409424294,-0.049176269868423515,-0.0454893652819896,0.0024233364941554196,0.1140467512080748,0.0333246352625394,-0.059076117551720715,0.0556838896084863,0.13944274472910878
NRTN,,,,,,,,-0.029145949779112047,-0.03565166747825103,,,0.00018801732141258506
ADAM17,0.0067469451564463176,0.007380873764453256,0.014940952069667461,-0.056418799366320674,-0.04943140949158275,-0.08488608140568783,0.014810608167222567,-0.02200324932837273,-0.006294112027120132,0.053776247813313686,-0.08617022194039235,0.03958885528185358
LRPAP1,0.02693317313749354,0.031800814065023976,0.07369825020106056,-0.007014637451476269,0.023694771046931486,0.022075261970233264,-0.04061703243473127,0.04981678133516364,-0.02352869672097444,0.09689793065741224,-0.048196915520190974,0.0024919201106623013
NID1,-0.0063724869944382775,0.04491812273258662,-0.02742087397906384,0.011198748644527402,-0.023183428630731685,-0.033100607281288455,-0.018587304814255922,0.06376242073171604,0.05684935612268233,-0.029313448031095157,-0.028289752659318667,0.006994597599700106
MST1,0.017433154405987795,-0.024304541044953647,-0.029330963869203194,-0.0309886638061814,0.00939448465398045,-0.020729496521930617,-0.03303379469199128,0.08010307976064374,0.052197252914956124,-0.035134651838354264,-0.06655180284794196,-0.04005244411371651
IL13,,,,,,,-0.019326134883734955,,,,,
DCN,-0.053614687502383414,0.09047133428581058,0.0808453219676767,0.01614416750264371,-0.05865139269942494,0.04275301967019294,0.01764925672989168,0.1331551882943649,-0.0011343707217642141,-0.08330316190096744,0.0229285682534165,0.006725237427199723
IGFL2,,,,0.015847370084949478,,,,,,,,-0.0300561882491058
COL7A1,-0.055762193689161105,0.004078246485764467,-0.031720993731372944,0.023854363425960343,-0.017619703832941366,-0.004008703999429288,-0.03831580499607216,0.11308111866161412,-0.030671216782981653,-0.0012916279779262723,-0.01301794970749125,-0.04841766585319382
CALR,-0.007200681290202243,0.011368457219940079,-0.1169476167684173,0.018796361790653072,-0.044639225660831956,-0.14053482438052842,-0.07411887379151491,0.036010997961582775,0.054125038807321564,-0.07515416309153002,-0.12859691882146237,-0.012254849989369532
PIGA,-0.011116380648139999,-0.0097374596051683,0.03278360511131264,-0.028304690525287828,-0.006387421831326826,0.06899995560671934,-0.014055966265126296,0.00999866742074005,-0.02208509674814004,0.02310007666748982,-0.031346523728582196,-0.010947879223373513
CD200,0.03988475348239195,0.03346934022906837,0.13545537213587783,0.07823208384093466,0.029652173240535228,0.15527240226902664,0.0753559882725162,-0.005506612030320895,0.03636265246484085,-0.09645724282992597,0.030844602130908925,0.06307159399887236
GRP,0.035159607575487466,,0.008085111522754748,-0.026040536541754835,-0.019233073256023765,-0.03746976369281641,-0.016648522521879438,,0.015889622672291753,,-0.04890914577026766,
