,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk
TGFB2,0.01599721057119118,-0.016725904195296543,0.03373172177530325,-0.005645407174222798,0.03594269124503861,-0.04040371407121386,-0.011367798188357342,-0.008348412561912806,-0.040099483716597537,0.0991409253718169,-0.006395761084359184,0.017756460383830837,-0.014588744950931922
COL18A1,0.004695241868700167,-0.009974386630549135,-0.03399590485107228,0.1375739430716373,0.07778021798410448,0.06178365036261745,-0.019090297028494328,-0.012624697651370557,-0.10151140440214095,0.17933400047163092,0.052202671633982956,0.0018343052991270559,-0.04477208264415391
NODAL,-0.028624933982272303,-0.011923080074391421,-0.02617609782304378,0.09625558452086674,0.1142096015463716,,,0.05025310006515592,-0.024423337102487962,0.16316600796117237,-0.03523800078234597,0.01732505882770935,-0.05471713734143243
INHBB,0.01478944090250859,0.05299051602794162,0.00531110448419035,0.009460175167196503,0.030389364537298742,-0.0110060099454403,0.010961994949707779,0.04612993223032597,0.007837145509915268,-0.056840755319743926,0.03572753017569231,0.023997658403673894,-0.026533666456754305
LCN1,-0.013931309829623524,,,,-0.016287365612391982,,,,-0.0022642043143151925,,,-0.024491784382477812,-0.018423632538682344
ARF4,0.019007763197555358,0.036741125676796174,-0.03511306947049004,0.02691284880682807,0.02901619402721719,-0.0034512179108577004,-0.007678743267069144,0.12781622360715228,0.027012162060530875,0.08898717119322154,0.02467838176112973,-0.006435463603580479,0.016513393427264444
CXCL14,0.027833182468808008,0.04415426413353394,-0.001568182832873904,-0.017942400785247115,-0.01656934292020481,0.05317232422215594,-0.0035744656270945566,-0.002633457695128448,0.07450580073042651,-0.002218934925108289,0.034472937189402766,0.02672145146333007,0.059671464899577566
LIF,0.04385124605358664,-0.015087973866789565,0.03936195503991226,-0.01864119339879781,-0.016717775689624556,0.029166780713983285,-0.012733421527452136,-0.02756644619243456,0.06874190039561087,-0.05735055994666044,0.01617972154097278,0.017105480527994377,0.07323121706403916
IL17B,,,,,-0.026898826275027266,,,,0.005693679106935185,0.12770981127504885,,0.002439639334028206,0.07837228859701574
MMP1,-0.019206611101558614,,,,,,,,0.007578292395660492,0.16973721491692767,,-0.0333256659158599,-0.0006917830831800391
MATN1,-0.018291403390237684,,,0.1045873364499281,-0.017076195548360346,-0.014057800084519899,,-0.01355278713755826,,,-0.023695036258484212,-0.029455735908247006,-0.018982997735074596
ADAM28,0.02639948581062977,0.01191333269264558,0.006706987484947525,0.012384422132231688,0.04039839253683411,0.014651773688417797,0.03127842810749586,-0.00951995332275346,0.05795985356923792,-0.052017206894674275,-0.012455235900847256,0.017872932186202572,0.020519358944278386
TCN2,-0.027077335489054073,-0.03728126106960327,-0.02565779923965996,0.07061361221704343,0.01690526146849133,0.023486203299594176,-0.007620758305472953,0.0041369882840771605,0.06114734519126842,0.010568912566398485,-0.007833073420488586,0.07255051681383064,-0.02143986241669185
THPO,-0.009143251598664914,,0.01607397458315062,-0.02559114811642145,0.014902369178318456,0.010248761106335895,-0.013250334299203914,-0.013552788694401055,,0.020632495809825464,,-0.03188684605882021,0.00862304298541358
CUBN,-0.04463698839841574,0.038960269257254786,0.09981320417252537,0.1923878894535332,0.007009464875054043,-0.006980927636157193,-0.03801956264684246,-0.001057893318905524,-0.009702809293272522,-0.006361666356477314,-0.03589028295143669,0.036654872364985505,0.006205797432589539
TIMP3,0.0660933587025691,-0.05391905985660904,-0.01044896615125928,0.0025329549894430622,0.061202244248060124,-0.03473958416281922,-0.05363498667783371,-0.025614454366737212,-0.08002654651299144,0.1948096417096497,-0.015002962493360177,-0.03786326078642639,-0.054443063004682456
PIGF,-0.006279212954937635,-0.0380642520073303,-0.03259006477716397,0.09724210406336317,0.02734374343033824,-0.02080516996035209,-0.007816433380975792,0.04427803662466501,0.0519799491779406,0.08202721828437742,0.0404100723327236,-0.002779972402073868,0.04000889677581207
CRH,-0.01632218810635951,0.028769156587093,-0.014991803833092494,-0.01516540885621509,-0.025045685324847328,-0.02213025879709395,-0.023973720072611823,0.01795564029592173,,,-0.039937686528524516,-0.03631818160121188,-0.041575761274574026
BDNF,-0.017671853672201206,-0.013385672792146447,-0.017671195869556688,-0.03233503139682653,-0.05662825288481474,-0.011673297830435407,-0.007685403125016903,-0.015263920927621315,0.022417246207957407,0.02492850499792586,0.1389751584483799,-0.019957265033767328,-0.018740359340077242
CCL5,0.019753469200782532,-0.031293821505313166,0.051806686837836756,0.045724455038707944,-0.026166306158182957,-0.0724949412867569,0.0025306915421850398,-0.018385987662539304,-0.0198732390613132,-0.03828071103289495,-0.03633864326064504,0.03317872164334969,0.052522926525210185
GAD1,-0.014203876927347264,0.02487877306895627,0.011601094695146646,-0.0657747406750451,-0.04757934809662905,0.01692339499070012,-0.014926283476076234,-0.06132738364798184,0.031234808669167554,0.07992361357412178,-0.03491262050602535,0.08459551593387903,-0.040427820739023235
COL14A1,-0.03301145737639591,-0.0186724774308133,0.03488601133987254,0.05732643064774004,0.023888201721541394,0.038833471846406446,0.0510912623346998,-0.045401619386107636,-0.05058385909852971,0.10123050923174222,0.08604812639330184,0.03434899185215148,-0.06294521882655092
HLA-A,-0.020092613791068144,0.02140064041803552,0.025496977227612638,0.09386425358755278,0.05859077590183947,-0.039334899594932214,-0.0171539555222781,0.05505109195299419,-0.04112480771329142,0.07641214957853036,0.028764777060363993,-0.019282584958417406,-0.044206281353391504
CD5L,-0.01632218621800667,0.013497165397607482,,,,,,,,,,,
FGF18,0.14459079341933673,,-0.011910876033234735,0.04777093708198924,,0.11614271665601582,,,,,,0.04508618655562316,-0.026060229077284825
ADM,0.051255456540926815,-0.017425554777922778,0.029577736302993946,0.03089050065618726,0.0005854629959822777,0.06486364196369065,0.06985290469074591,0.05009922988622278,0.11467032191099799,-0.14783179629907808,-0.023721385802924225,-0.00528681924313352,0.015393108074457785
CCL15,-0.027232121903963707,,,,,,-0.014275399918468686,,0.03917248402156268,,,-0.021005321501042108,
GNAI2,-0.018485004136744893,0.04764303705938097,-0.006474313960463531,0.11032696125126266,0.08925627871007487,-0.022416994492057675,0.012533333436364596,0.03549951869614136,-0.0396418493891354,-0.05022446785346707,-0.03239266454081762,-0.03889430328408309,-0.03297978694673237
HDC,,,,,0.025234835514628077,,-0.016130577721446795,,,,,0.011056240248595531,-0.01898298913785458
COL11A1,-0.035987034900711645,-0.03150528258294676,0.054676325513063416,0.09243498445916372,-0.0164813950733144,-0.028769596286592685,0.013862185906746642,0.019587927693521977,0.06796019402066121,0.06070522022945157,0.04048731450453207,-0.005600730785981599,0.0004249851930242284
NUCB2,0.003475110457326597,0.023021474135849495,0.029093582344702808,-0.005656613203235853,0.061998860560008306,0.021621134478303324,-0.04683820779473943,0.04390708787188934,-0.04524152506669017,0.05016088291057778,0.05168487977710329,0.022950554262437473,0.006149132978250417
FGF16,,,,,,,,,,,,,-0.01870526802219189
CXCL1,0.017395545972871584,-0.01605218625968243,-0.031180902236228613,,-0.0226211614949587,0.03308028442954129,-0.012057883317622824,0.053859842074576024,-0.022492979483536568,0.03030375187828563,-0.03561709962297435,0.03052952828074826,0.05403402923917302
VCAN,-0.0010004404306440486,0.05009837006083056,0.02369162698427068,0.06002374737524152,0.09005677830198383,-0.058518972986497546,0.007629996619893386,0.04794180567351264,-0.13614618081404814,0.0790541822854007,-0.03426622254555721,-0.10164686927286495,-0.04740173980188189
MMP7,-0.018383157174818247,,0.00021090752886043462,0.0636239601894266,-0.011888433687320347,0.006221418780765404,-0.02329321839241488,-0.02094721566310586,0.14375891989002107,-0.04859109745457633,,0.0049628492355044285,-0.0004215338129574447
PTPN6,0.021294824360347832,-0.005654549568914491,0.05151642479193778,0.022359950053879803,0.06853178231926008,-0.01999293043442169,0.020920161989387544,-0.018345068595112292,0.015305423920052899,0.006485782262556953,0.01830672627812245,0.014508586127205533,0.0006274239030158811
PTGS2,0.00793983959506066,-0.014325734200433858,-0.01312371192755278,0.019154100451123462,-0.0819562683763748,0.029893463515565617,-0.0032182281939070506,-0.03128314269886527,-0.03890229491571976,0.0036281229196321453,0.039335823396930196,0.06164921451644169,-0.028751674923870405
XCL1,-0.01788619670643015,,-0.01295945939417347,,,-0.02280302243858224,,,,,,,0.06037947755050572
CD58,-0.02132026585196255,0.03480257089613007,-0.02358905301042576,0.0634317685153458,0.04104248901534182,-0.04798157253743748,0.05775282916005662,0.1211853445479463,0.04582574637520202,0.06927481114365933,-0.02815404786762483,0.067012682318027,-0.02787422980087643
TNFSF14,0.05891409227250552,0.021225962244566094,0.01788894950354869,,0.006152879808866592,-0.02065016190940741,-0.011777379120193448,,-0.049541613328123166,0.024182873327520615,0.002235480999021892,-0.04170697813425921,-0.006707805450183675
CNTN4,-0.031685171001266006,0.035939689821516366,0.02622215697442155,-0.008109317791512156,-0.042213372606390735,-0.00023083982853535286,-0.02622221274245737,-0.018961225810725804,-0.04622484804223812,,-0.029735437686849456,0.04893962533704407,-0.023769488858766882
NTF4,,,-0.01639314860858547,,,,,,,,,,
INSL3,-0.016022731189926396,,-0.01191087369698592,,,-0.01600906069872446,,,,,,-0.013954179035234694,
BTLA,,,-0.0038733288083197797,,,,-0.01504011595277216,,,,,0.03248061832465866,
MFNG,0.016148080461805346,-0.003416447220702846,-0.00452374330593079,0.09254181730400927,0.05654421675342062,0.00047644202454619677,-0.04140721643185223,-0.03088035518670514,0.016364316514655485,0.07806523221857206,-0.005458855721502775,0.016605822798211278,-0.03647192684198437
ICAM1,0.0047528994382424194,0.055479289724837365,0.08030495220940342,0.13970209950997592,0.11090274845515607,-0.030409476490934836,0.00634978846985124,0.07207789703669082,0.02835571591043182,-0.12668199834764823,0.005843695509282932,0.05084390596182291,0.0224813481014217
PROS1,-0.012426018847385952,0.012934518019988551,-0.030972123022896023,0.050024629911574664,0.032606321106107006,0.06489406229223312,0.028177234461788644,0.008624316216193,0.05921714471686012,0.00968084714652016,0.014828034625879935,0.03742432824380148,0.016302994107513083
CLCF1,0.08238153707480675,-0.04109381992337503,0.011440704620660637,-0.017328845917357113,0.014074536987541948,-0.019957059137441436,0.017753534558312703,-0.02165035692268989,-0.000854496288841952,-0.123494491294274,0.033748873561690075,0.03079416453288798,-0.00960187479919565
PSAP,0.021674338529569463,0.05265637618490304,0.06011748476233055,-0.054960712923317896,-0.03484132634269002,-0.049374779455601626,-0.0034673895902425185,-0.05778987557929789,-0.028275565713617955,0.022187896617794387,0.050075980110364356,0.018985687736573668,-0.04789280094743054
EFEMP1,0.014632965876919011,-0.01753745541194436,-0.020538356517054445,0.0896134332015844,0.05585109819721515,-0.07829028915233847,0.05903161175302996,0.03210105466844537,-0.008993712311020528,-0.07711380844597411,-0.03609312166070289,0.023145183255395392,-0.036685253282954834
C1QTNF1,-0.0056829074458492725,-0.07393060157230893,-0.0016817042457838867,0.021126622662977906,0.07112838645227194,-0.009593398945263369,0.01981486139536343,0.054663949370229656,0.062387556186769916,-0.12368681005335291,0.019953793749209168,0.04105266958305127,0.06523881265571001
ALB,-0.010202148908950683,0.007852351010067827,-0.021146055760221168,-0.017831402820038363,-0.019941351763488557,0.04742045021816704,-0.013376615211866259,0.11492911011294814,-0.052680289548189214,-0.055393354252689424,0.02435957277417588,0.09888170724776445,0.1042823707483607
EFNA3,0.04154199338844713,-0.007101486987104871,0.0467346040268201,0.0009344315697038848,-0.054735095360404815,0.04941191384610286,-0.034354273014124866,0.008425243856899002,-0.011851257426773724,0.006432636174289556,0.00048259025438420643,-0.00414555502765283,0.019864204383739016
DRAXIN,-0.036606604586581264,-0.013675209571089324,0.02809422253791712,0.04209583404714154,-0.007502655533982205,0.047902733889044306,-0.010740765600047678,-0.02051527315120418,0.05407141893408815,-0.06418994936413364,0.004648575546265928,0.02464079662391887,-0.030415593470476007
RAET1L,0.014275775439228458,,,,,,-0.012864484029582481,,,,,,
NPTX2,-0.054199876432587106,0.006963008249621164,-0.015739537261144614,-0.04595596221393412,-0.10610249156516906,0.010713437360855714,0.02962648031763234,0.011996701413787045,0.08224816217151913,-0.04054300351826902,0.042885515197917515,0.08826472590078961,-0.01928873999229033
FGF11,0.011998034445667409,-0.025758760222663993,-0.04464792179492866,0.08364973242673186,0.018511434553318183,0.03061103554328197,0.02609771553647549,0.08372755093979557,0.022416335548064336,-0.1205958010414583,-0.048987223534374714,0.061071026365282756,-0.008984627977506937
CD59,0.0009302997382137988,0.07748279110189406,0.006536580354144281,-0.0077933932311152415,-0.09329532554539986,-0.0945551371977435,-0.03423585265577666,-0.03494085623866426,0.029053990398190482,0.14252154414097756,-0.007632221100901729,-0.026263811785771137,-0.006058269169522392
COL9A2,-0.021285926644479692,-0.02330411640852271,0.00424947846143334,0.00966609378632837,0.0002647695922701932,-0.06813761739115139,0.01871235244163785,0.0024633207569871828,0.0037471607118730243,0.10643762289540652,0.01682770683695432,0.051382484740096254,0.0004362147532695444
DLL3,-0.00041176498010719344,0.028991185965103732,-0.031713326705193605,0.0710285403810735,0.07193494358349267,-0.03500676711161181,-0.010317194145396825,0.03731174076155839,0.02059419027634079,0.023104630367308223,0.027488969086054933,-0.024284305825209553,-0.022611767645493247
FGF5,,,,,-0.01587918615034502,,,,,,,-0.021073376627261272,-0.03208693601132677
LIN7C,-0.01181320039910737,-0.03643458530085557,0.027724483388218233,0.014475556984292402,0.0329081201795075,0.006456913163940913,0.03648907920964055,0.01192998023791248,0.021769552225550562,-0.03992838801445354,-0.022075005150429927,0.04357118918449434,0.018147626212065737
GDF7,0.0316074344403869,-0.014063141310055776,-0.02125247606433559,0.03441631867443143,0.012116424175321586,0.02044449688520519,-0.011777378662524476,,,,-0.010506613564108367,0.022979088776637572,0.04465117560531374
PSPN,-0.032524806660071355,-0.025338059223776962,0.015524341706909117,-0.04283452516115515,-0.015132948247669708,0.004189689829282444,0.01906676315989789,-0.030813494761341164,0.07375735982430642,0.04621361638236526,-0.08553755014199717,0.0292262701863077,0.08048742257400754
ANGPT1,-0.0005291560405740944,0.025450990601037057,0.012777176902360637,-0.018008347417377064,0.07681115481926509,-0.0207299351905467,0.004037586080053584,-0.021478701371590688,0.048846608341075,0.09510462843210096,-0.03356402583650758,0.007333114143729857,-0.022803968609537272
PNOC,0.0035944728935705336,0.029592155099644833,-0.044281028489993914,-0.02410441311176643,-0.05286901480780576,-0.01815197349333237,-0.0009272842301302176,-0.026816429584453013,,,,-0.029684073272227243,-0.02108583964764855
L1CAM,-0.03484738418180852,0.005434469840002605,-0.04166860693389234,-0.0039566395823517585,-0.03821859686965173,-0.0647943625584951,-0.039328229056059705,-0.05911555425628112,-0.06051769182443051,-0.02368005821572863,0.08504358014075653,0.035759405098565164,0.009129289021489665
APOA1,-0.0068324046231791205,-0.01947556277466885,-0.018549217837997407,0.004618075261872577,0.062266709608804996,-0.02084658193166739,-0.019060556616201874,0.00043623719304100475,-0.03603309511056833,0.0158100108321653,0.028266846903791883,0.03943488169359504,-0.037821241897738715
PSEN1,-0.02284808949030924,0.008365153812769484,0.056195273325377694,0.038489064954708684,0.06010777092375821,-0.07724657704029103,0.03014983292815264,0.05809898076005824,-0.03437651043765228,0.1303197779499645,-0.013727925699354113,0.005037926903931472,0.009876798026003433
CALM2,-0.08449007060277626,0.019588584573631104,-0.03447041303041198,-0.0833106644480588,-0.09175802104215743,-0.020299699702590164,-0.015809575619099143,-0.05975172563895063,-0.013735902433719147,0.10966949375848722,0.00031446049747059333,0.04619584811813863,0.045376592230168857
CLEC2B,0.02366350588455848,0.00358862589173761,-0.00684851505087704,0.06319508833587976,-0.013001536976330873,0.0805170696097681,-0.030095798846402767,0.04081958269468025,0.002195400736206281,-0.14322672007909815,0.02181625512162396,0.05034692295703023,-0.0024819461429411733
NTNG1,-0.005035329558063973,0.07118798154297606,0.001813663879690808,-0.028242371458173966,-0.06340167495783525,-0.030859893268997896,0.042946431080405155,-0.007014480455583744,0.11489156273984005,-0.0010976131324511426,-0.021915017873507726,0.011869212180664376,-0.04541710642733933
LRIG1,0.0013584688611648842,0.0457934157853306,0.036950692536318795,0.017720862413392182,0.028331907737870043,0.021095296147655793,0.018533753582976435,0.01095226471745375,-0.08880179502101831,0.16390815675344517,-0.0269817785838232,-0.009945424225496465,-0.04812339125323328
CPAMD8,-0.025077353815680985,,-0.014088438255542882,0.0671961734903796,0.09341268896431629,0.04420483474439945,-0.008304126098446224,-0.02503181840580898,0.06966030843809984,,0.008489141121107751,0.07005723683553922,0.07697073252225953
GHRL,-0.01195407706534634,-0.017837575977838315,-0.03757878776714089,0.06048048149643297,0.07165732256263385,-0.022119957428155798,-0.010740765600047678,0.02217273425831348,-0.001449234203359024,0.12235033967682862,0.007230008674102468,0.02334619065867827,-0.0181379208856656
NPY,-0.058129059095289724,-0.01417623352324495,-0.007645026373144118,-0.024371881943630495,-0.07879719594204374,-0.038310473131782874,0.03527191756476092,-0.055383750999924035,0.01710492062760081,0.04676805486178109,-0.02227847553473112,-0.013207812737785218,0.026161135941628874
MMP2,-0.025171492896276897,-0.021283190030182253,-0.005632320664159444,0.08058261135032414,0.0670370716358181,-0.05317874579671869,-0.03898268857850561,0.05587945305033044,0.10306118515809824,0.2528848285677482,-0.023456948337348217,-0.03561996656300695,-0.030978094290162437
LHB,,,-0.012269965758025858,,,,,,,,,,
PPY,-0.021046887988746137,,0.0337412678418453,,,-0.012978022303755955,,,,,,0.10199367767419469,-0.03683348639450286
ALKAL2,-0.023407773785570168,-0.011287975009924478,-0.01209170229342293,0.031356231106094076,-0.01628736297267885,-0.003897171283330581,0.01499404626644671,0.03850862410821911,-0.054635924167539526,-0.0291661013751009,0.05298455606205174,0.04934436297518166,0.06316105853711979
CSF1,0.008154938048953361,0.015954282961190325,0.04765452407889863,0.04108398324118725,0.026091538811137852,-0.04753791037529522,-0.03882496490910091,0.07466941615795161,-0.002192269149504023,-0.10427577286444688,0.052016286168800566,-0.0008037023531405378,0.03229156810123059
SEMA4C,-0.022970312470815043,0.008155243938509069,-0.01090211353774836,0.08773544683852016,0.022964251601427305,0.03318488123956851,-0.0008504208439752618,0.02591315325516064,0.0734298210869366,0.09222739297432392,0.023902625162943947,-0.00416574310053199,-0.0074337285487961445
BMP8A,,,,,,,,,,,,-0.025814590273915465,
ICAM2,0.06313448991382793,0.053233526836829186,-0.019312689261116265,0.09628024366328003,0.0573276458856903,0.04157294640409858,0.0146894782830322,-0.021278793485279227,-0.02175115379602417,0.14164947949690185,-0.002985750156095724,0.02144393509376703,0.038454601020869214
SYTL3,0.025558950810515874,0.02035744379713202,0.0008729907471144758,0.054292347082359485,0.022037589343377368,-0.028605313885690264,-0.024197038443985904,-0.007285102803145234,0.0848489526664894,-0.12755941983681804,0.09260933535866576,0.03455872784409363,0.030045274265011013
IL1A,-0.031769266722658125,0.033645023096938606,-0.014283469185508229,0.01807500712150264,-0.000986326050541628,-0.004640961869907853,-0.030276733374911973,0.040700125200606646,0.011414671216049872,-0.12874750450166136,0.0372766006639765,0.05767218251118574,0.06600378113062323
HLA-G,0.053103569954566554,,-0.01295945822382544,-0.013757234237766149,,,,,,0.012505270750002443,,,
PGF,-0.030339852505628383,0.11598854943431967,-0.06093063789056949,0.08757864444005162,0.021152933670871062,0.06374547198013557,-0.019421190714068455,0.013287089916257183,-0.024771277949918086,0.15659841723698054,0.03119096718711155,-0.02687546576426613,0.015388912610479465
LGALS8,0.004518693571604814,0.030316096138120648,-0.0017326571051016208,0.059830102728257305,0.026201880825360443,-0.041986141758303015,-0.021003207260031475,0.03474112512302425,0.022773705227235232,0.04430085839147346,-0.011832186375517157,-0.001776295923675101,-0.008026631283333089
DKK3,-0.04370629313975904,0.09003293822330359,-0.053049942772769934,-0.09605646160864366,-0.10112108228728198,-0.02328860738232599,0.01723654042382802,-0.04962196950201884,-0.04887439735110276,0.22918019458847097,0.013793211006201237,0.05109195736200135,-0.00989125471659053
COL16A1,0.024895519159755543,-0.03186858015274706,0.04966876458937656,0.022062444892231383,0.02662818977964987,-0.027581176994230665,0.002630589241877746,0.03294002840496975,0.05509180447063219,0.10866293873984037,-0.039712443782601234,-0.016998593431257942,-0.04489672361389378
TPH1,-0.014102527397722966,,0.09147638691616651,0.03509075255329054,0.04966518448521201,-0.030015442293182235,,-0.016310187883986985,,-0.0009184714906630073,-0.02281437281757943,-0.0017058379908719986,-0.018776098837132337
TNC,-0.009013148768076172,-0.01696526111630727,0.040595927270870226,0.06672836372529585,0.05760956589968205,-0.006829919593079539,0.0006482684764411867,0.0177014443293737,0.051067802417087735,-0.11682029901909474,0.018390850523077727,0.03526002870104504,-0.010203939781208666
TNFSF9,-0.02507735121224058,-0.01887606759215106,-0.021252477493901214,0.0262959652185135,-0.038547884806819394,-0.013692806699435603,-0.01794032225001688,0.04626312528670153,,,-0.00780936803707699,0.06162091097901369,-0.02994645764361398
C4A,,-0.011123793405972639,-0.014546756404215374,,,-0.015384794480299847,,-0.014337274739949375,,-0.018995620797650575,0.0780713158690755,0.03978942829749841,
CNTN2,0.029370479036614928,0.010890030168963422,0.03320247027410025,0.0019744118472076414,0.07037046380183738,-0.016533528707591137,0.026897121160377038,-0.008685884287026742,0.023970043805526094,-0.0011411524473875802,-0.07401661862130463,-0.0021362355252310702,-0.006707764343060646
F7,-0.013758078335990503,,,-0.012660781108788564,-0.014364852490191513,,,,,,,,-0.025433046591555323
LUM,-0.021977872595528063,-0.016400342946936382,-0.022669738269379135,0.002879499901944874,0.06254628787878411,0.04517599909620449,-0.019923832951149693,-0.007998861161953563,-0.024298953238575942,0.16069929624875925,0.023811080259135788,-0.008666883525170001,0.06941535092507133
BTC,-0.012481858008809936,-0.017406760990783348,0.03904593757486942,,,,0.009788717092676459,,,,-0.027696586523418658,0.004760608737296111,0.01472800383167666
APOC1,0.04433202417673295,0.0025942890040026472,-0.01226389404009318,0.11489762054846354,0.062045517874092175,-0.05177511070667888,0.022032284749055064,-0.038352431582083235,0.09764099161496478,-0.0068643731939215255,0.06857746919281923,-0.01265480913152153,-0.018358368879100934
PKM,-0.04113228231332196,-0.00642151605032276,0.004197202766781859,-0.07970823353431915,-0.03580776726900687,0.05330458721690273,-0.034066171270278674,0.08365599251386789,-0.04790916397182094,-0.17006299399734034,-0.035653795634082164,0.06827171842396486,0.021921107672035846
TNF,-0.03210400239348498,-0.010433088531858288,-0.013936853692055837,-0.007164694977864935,-0.021082203475009102,-0.027104751414737407,0.05692926716110234,-0.013413038142036326,0.00965849619141457,-0.009350887032914906,,0.0681804510199539,-0.01979432927075627
GNAS,-0.0460065267916089,0.014086419089961496,0.004450828573495835,-0.08448671730460412,-0.07521951237646364,-0.0009870791915248902,-0.03299850296277774,0.06942458039494236,0.06006592785466044,-0.060030191348862866,-0.00971543115492755,0.03358006204446239,-0.0071939473991867444
BMP8B,0.042670569469290966,0.012323297570672421,-0.018787876234179626,0.04000952958501113,0.0335865671334469,0.04197386433635613,0.044354642034558286,0.0668524959884435,0.0580384110440477,-0.01709775138288803,0.029906453359061433,0.012515668237298385,0.0030134185721047138
LIPH,0.08239491356560304,,-0.018428831345533078,,,-0.012404350038512703,,,,0.044063096183229344,,-0.05756735192321014,0.037265238788661434
CCL28,-0.01983695415500609,,,-0.02722663142725125,,-0.019100658416335056,-0.012332315360757299,-0.012934687508964197,,-0.06897860770203232,-0.0223124748909202,-0.02004508516708076,0.021846895645704464
PTPN11,-0.013335752316994133,0.026045542759269017,0.008843017549567156,0.07134520288126343,0.06887583415205183,-0.05341666824884664,-0.015731593888800768,0.052118366028834184,-0.041479725185150806,0.0729758696731061,0.028081167318923673,0.05945777045358483,0.03670431614513353
ADAM12,0.05759206662055273,-0.013246288121860243,0.05532715857631573,0.10130341129604845,0.07219432115237248,0.05818886720506434,-0.011918416152370737,0.10409728968146939,0.028916816985323626,-0.0030629500719629686,0.0382101721534941,0.0026329975935272367,-0.025494713639040607
EPO,0.01749348235256422,,-0.018787876760259944,,,-0.012978022870249191,,0.024222571240830482,,,,0.09537985776710278,
EDN3,-0.024565928238481843,0.0017029946152797655,-0.010205392379744644,-0.01815929687987583,0.12687963687516465,0.07930999469745012,-0.01634236943119168,-0.016478487169626785,,,-0.04593610616017599,-0.038731529504242315,-0.031563467917335414
CCL22,,-0.014063140969511204,,,,0.0743325485352704,,,,,0.048223985256177965,0.05774317583883555,
CCL2,0.008210283643890825,-0.05139589811798477,-0.056735593512252186,0.05015461703013504,-0.07211737618303513,-0.023250166689409914,-0.010988941672996527,0.04481366915470976,0.009234892038376049,0.006578821828134706,0.0012742878704746533,-0.008909380773107548,-0.011293283326878595
DSCAM,0.02160836833858502,-0.011917811727100203,-0.002384119441654067,0.06858637673527371,0.039751487103716045,-0.025482466402296556,-0.018590632288423115,0.036359685011707596,0.07139924926875243,0.006277725753891322,-0.03211692234811899,-0.002445803952404459,-0.03756661898548919
GPHA2,0.07220167299214801,,,,,,,,,,,,
ANG,0.058600468794154724,-0.017077199467935823,0.008684732890901133,0.0707755213768866,0.022147662301546318,0.09210741687611596,-0.011797481231431045,0.0487438365814898,-0.05113529502194225,-0.12203493173720502,0.02115041948638227,0.0034844240624600236,0.09709748896553032
FBLN2,-0.056224019251773,-0.02557423739202902,0.011118694209921724,-0.016015761587753686,-0.0031749432184278383,-0.02551020381551587,0.048728203835444385,-0.012930417049793714,-0.09030081349678472,-0.05484194817805592,0.06375506712849875,0.022030235236813512,0.011827975193069773
VTN,0.053796953064868404,,-0.02415846639417794,-0.014577703362352177,0.007375069484083915,-0.008491469302154497,-0.016444740594144698,-0.013552786142908979,-0.013360523545367632,-0.031564244917234745,,-0.03476329816661882,-0.0320869471500782
VEGFA,0.027528377885331027,-0.02150951458823242,0.01832825322624891,0.0627048783475576,-0.025831451605155393,0.07313636973010866,0.011868717707555093,0.07199077148441389,0.025720908005292902,-0.2531784229589641,-0.024349971392562814,-0.058204699730797546,0.019702015301896973
F10,,-0.016052185935114476,,0.04790902254803995,0.04266288097666661,-0.014230121577253696,0.013288088296938018,,0.02297409828352905,,-0.02396276436067328,-0.037633783913096505,0.09370471993010263
SERPINA1,-0.04759168641661589,0.011091087962821778,-0.016502465383629903,0.010894646171997369,-0.009277932186516008,-0.02409629625509628,0.010987478737340543,-0.00814580288176535,0.011616603005946273,-0.08576344405128954,0.06672645276530734,-0.03058963446260723,0.028786823120194406
VWF,-0.03539309300979287,-0.0029347492086418707,-0.015868844388878124,0.11380410723315941,0.0851242506572862,0.02536866949599918,-0.007973503906494673,-0.036269149034507744,-0.08860089332538096,0.21887263557990014,0.012054784885640253,-0.013749466622421165,-0.01784339319895986
GDNF,-0.006750646632817889,,0.0033071614246114427,-0.0226907605107032,,,,0.20868957341113947,,,,,
VASP,-0.021981182084404385,0.016885898831775856,-0.020387853125331184,0.10957208161638872,0.023980470453865862,-0.03707918575611583,0.022051922163583648,-0.010696777585070693,-0.016207914064397446,-0.011613314368468682,-0.010043366258135903,0.01651524925992795,-0.059193257537281635
ADAM15,-0.01593405508059863,0.03276521138874905,-0.007411371781991109,0.04483790060748153,0.08174138835974668,-0.015498607709376703,0.02045630775800533,-0.03158746675216818,-0.028120795745424292,0.08883029227743824,0.04956811812643111,0.06728340060140203,0.04525345942016424
WNT2,0.10519549944029265,,,-0.02398897078197639,-0.03687238182688644,,-0.013991936677181353,0.07147436020990355,,0.06489206828668859,,-0.035743715468681686,-0.016651427731161492
CALCB,,-0.020345709957335964,,-0.014776061849819987,-0.01587918597778074,,,,,,,,0.07196495320233441
OLFM2,-0.025961294711674427,-0.05430918709237148,-0.0664491530514666,0.004171279879009236,-0.06838825302122885,-0.04074611238448873,0.023424968451644563,-0.0013226248077177728,-0.05691444016925593,0.02315711757489906,0.007941096856659498,0.02654419364587901,0.0023519326732981804
