,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TNFSF14,0.004980098875598825,-0.0266082470516893,,-0.010889121806788818,-0.02946626910141724,-0.031565221926798066,-0.027295099735671728,,0.1381665266088712,,0.05257142814479489,0.04739964203541673,0.05009670792528726,0.061301001548116574,0.02049945718808868,0.03333330792764538
CNTN4,-0.0183732608831714,0.14191455219981103,0.01091963989796945,-0.05774128065292296,0.03544796845142302,0.03724529094735727,0.09639267696089572,,0.12335189456787801,,-0.0480483198361364,0.008428167635780507,-0.008485024665666962,0.023562569940682225,-0.031645607446086806,0.05450213373127333
INSL3,,,,,0.00869989765256247,,,,,,0.06571011528596386,,-0.003929113405057092,,0.02753251213150568,
BTLA,,-0.01651161446079976,,,,-0.03315607183745342,,,,,,,,,-0.006735162529996644,
MFNG,0.011685827129382478,0.015090522041248207,0.010647231270183499,0.09940716030241199,0.01900632207608739,0.042904638103744806,0.007985189465461567,0.019863544845188444,-0.0006698258350498787,0.02838363736399735,0.02485183654513456,0.0007829817601548989,0.06270176418980888,0.0032648304375674725,0.011641463106521458,-0.03613862898899039
ICAM1,-0.06539535093903065,-0.07059453160105282,-0.0209451593275523,0.1051022075062435,-0.027668213442088387,0.031217953794184947,0.04231524523398718,0.07506281470839153,0.010608711464122237,-0.03237243628505939,0.005136701274418635,0.06048779050979146,0.08644925628428068,0.09049981983795129,0.021412085325883436,0.01378767280591448
PROS1,0.07390899358779698,-0.049637311436036606,0.02613849507203631,0.10138787141094893,-0.03652555348636406,-0.026775284695501042,-0.027772643479443773,0.08347198772882068,-0.023325237403714727,0.06081896910089243,0.014172675364745401,-0.049656808012663915,-0.03420887698642286,-0.027225469795087227,-0.0568423364687067,-0.018642098871023294
CLCF1,0.06687954937988881,-0.03050102065664101,-0.02792276371690438,0.0036147016556598976,-0.02550554140617431,-0.020500255279463413,0.026394145638364362,0.03602918769898905,0.04310470205277086,-0.0541688657407902,0.052865263022376464,0.01367521365265317,-0.010827210595701709,-0.03696337540135718,-0.029474135087275366,-0.02687205863668845
PSAP,-0.04196597783373556,-0.023382960497238075,0.013357798951840536,-0.04920845383457626,0.07455245836803356,0.048447800080337174,-0.0038403624622037245,-0.13707573481862179,-0.0016790681003154798,0.1337448006756877,0.02422436936287301,0.06542819125354639,-0.0247024796076944,0.11847842050640835,0.0415293516900914,-0.00885516578631796
EFEMP1,0.019603317405010024,-0.04776881411927499,0.030917548842231694,0.04413746737733795,0.031190685261940118,0.07265233964805166,-0.07832120989810348,0.011869563135401783,0.038100047478686894,0.01550028004852753,0.02902555513134136,0.08026810274488391,-0.09157870771074592,0.02102442143175944,-0.09962859173211461,-0.044786831762270066
C1QTNF1,-0.032482137652230535,-0.004797001564537699,0.031308779127119275,0.12298765956130592,-0.008374012037094042,0.01575569162891568,0.05654922327973181,0.09163888796900363,-0.06149626431617111,0.009820944027479604,0.014711161485905825,0.05135327263698221,0.015902412162184788,-0.01662571486668118,-0.049018373966558657,-0.003305636307482796
ALB,-0.0309620177666804,-0.03900186483306301,0.02282559170219204,-0.027276645235399532,-0.014005705759740444,-0.019335506859663613,-0.056832719344138784,-0.01793347207629805,0.06016628294943977,0.006878445060736186,0.04452358438139155,0.057000750639918434,-0.010122938479261821,-0.012938028229565636,0.017864207233700087,-0.018906654824238513
CCL13,,,,,,,,-0.0025081891450768373,,,,,-0.021498133926132815,,,
EFNA3,0.03697628546641236,0.00953985112589035,-0.02165790489314042,-0.06551761461917717,0.03430659637546127,-0.003900640092295968,0.06343464166328329,0.019908848965749504,-0.023288613924667963,0.008985514265064243,0.04859930905850505,0.0031117358250369264,-0.009729032200710655,0.06713308254478587,0.06423707585053409,0.11971503861369667
DRAXIN,-0.013301979536866487,-0.015571522927236138,-0.024619465667122756,0.028434447993502223,-0.04322633036778767,0.01384283955627537,0.005607470504708168,0.005487702867256597,0.02013250649556226,-0.03046886766844393,0.005275291615673838,-0.004912798175273944,-0.0001593097969505805,0.1450333552768783,0.11875862851610029,-0.015415204472604496
RAET1L,,,,,,-0.03447883346739463,,,,,-0.02349194622999315,,-0.008395558101622095,,,
NPTX2,0.0016402706927874532,0.06790732901385883,0.03470565487589206,-0.09844313831153027,0.06608783820183914,-0.011246006852761586,-0.016676991142841244,0.017349904796297114,-0.06517368389042036,,0.04991448793079206,-0.011918735050764935,-0.04675774516789039,0.15125745345786615,-0.038317058497642435,-0.016637554702621887
FGF11,0.005568024278860866,-0.048278134069382986,0.011381539183051438,0.13733876404565354,-0.061473970258060555,-0.03324544555536756,0.03250485352836659,0.01686324042358205,0.0278901460145838,-0.05305407330313477,0.03556140454912168,-0.032152588838819995,-0.0033602159060262923,0.13052792666249793,0.031227708552564407,-0.04349334280747506
CD59,-0.03297092687349409,0.11454475389577967,0.036943377552433806,-0.02168666526408804,0.03727525619411655,-0.018089922396628412,-0.03750381361088709,0.08855074673851056,0.055766507883714865,-0.046348609182551966,0.02771746696251453,0.03175768587935475,0.04129104752006164,0.09252520644753041,-0.03263887170178751,0.08068785097901393
COL9A2,0.03576150460056652,-0.022591961625425008,-0.041908209848491675,0.0653456430876036,-0.04390519243153495,0.05210806478948562,-0.0020134573937893303,-0.016610364017483045,0.04509059638233103,-0.01890741416349836,-0.007977462200935552,-0.056125446395719654,0.018911036004511533,0.09320495004634116,0.07193032040778043,0.03889897372295215
DLL3,-0.03506861774591361,-0.08425289983475899,-0.07089506047681052,0.03262350280869851,0.009835325318195786,0.01854067729159348,0.08231916197044625,-0.017404762745711698,-0.0522001680128922,-0.0483313715083508,0.06523073341989175,-0.01381997757923547,0.008558141726392791,-0.07027976595579463,0.09337452408918423,0.004840793080690133
FGF5,,,,-0.02172023904833112,,,0.029470735539592362,-0.036656326096729606,,,,,,,-0.027679191450310132,0.01313060512041987
LIN7C,-0.027277274090239147,-0.00022457691345605487,-0.057115194671629566,0.070109677473248,-0.011551481030510942,0.025574672259107076,0.01694174933987068,0.017427598363444055,0.0556508420111173,-0.005734153997460976,-0.044490459743468276,-0.013869944134679948,-0.039620630201461324,0.07165103745221564,-0.017762016086010652,-0.03327275740451805
GDF7,-0.019715816347330523,,-0.012896740755926837,-0.00806255678824077,0.09860504479156247,-0.022455027234593482,-0.0394472070389651,,,,-0.02013844041212455,-0.03709964317331992,0.16333019214433653,,-0.03928445024585646,0.01897757760131547
PSPN,0.0046053505124092065,0.023065016746855332,-0.03231787520149479,0.03389041056423667,0.02961681171861125,0.014229217975581012,0.05389254788699987,0.009987805638107963,-0.05300907078907104,-0.0454848196174368,0.017300253053118515,-0.03874763255037643,0.03629263412634142,-0.053080187689768736,0.042421780279689444,0.010655353946597022
ANGPT1,0.06805816503544557,-0.012073272999741943,-0.008999631878625817,0.07805814914625185,0.04819382487534783,0.01773477547655523,-0.005539373127598649,0.04236976466240543,0.13198689468348088,0.15008986768180216,0.06357327208736364,-0.028854013922149317,-0.01710177895252713,-0.017834319836309058,0.0322793299879987,-0.09290600084533443
PNOC,0.02020952903922674,0.11504617541815115,0.06309641344596922,-0.010150707600725813,0.0859082156090799,0.026898470090902606,0.005514854961551403,0.04409438985426306,,,-0.021415306117066032,,-0.03463763667962571,0.08237061362362713,0.02678220846414758,0.05119348624655772
L1CAM,-0.028708529458310938,-0.019697674529232306,0.07545118317554543,-0.05687196888859843,-0.030421603431254385,-0.022326209974969223,0.029012730732398594,0.04499523568299328,0.04126470189268283,-0.02091595793109344,0.014741807350070003,-0.03624620946987502,-0.05323410736898073,-0.036561615790886105,-0.0020255423061196123,0.011344477474029299
APOA1,0.01999973999882613,0.002656403541323157,0.023568127681856905,0.015138405149398983,0.01737114254125714,-0.0007423492289220906,0.039772011214745426,0.00012244764990127638,-0.028562470639772183,-0.010900693237028794,0.022653879277388038,-0.03132088457358916,0.006051622441481581,,0.07458203890920764,0.013640385213802099
PSEN1,-0.0336139554483089,0.06509097934991218,0.04435992350536021,0.007740208022641626,-0.03090473163363172,0.06252802663009836,-0.05991464132625376,0.008283742767645486,-0.020586308696942994,0.07206617137040247,-0.0019192178329069866,-0.014951816453649002,0.01919976516223999,0.0019917779730165086,0.023231467678641385,0.035859048426938205
CALM2,0.009960890382500693,0.045763080760027774,0.030104387721668364,-0.13582882112425929,0.005758697549575959,-0.06041851305021864,0.08771424844115588,0.08218384222316356,-0.05378225201424403,-0.061664766436847165,0.028067399872851295,-0.008805993076495053,-0.013880392318580946,-0.1119043359660407,0.048131744619811234,-0.01891674996911938
CLEC2B,0.03079000815706167,0.02885719625818385,0.049647958628412495,0.1063118151628043,-0.02815438890612387,-0.00028320393234299555,0.01008557780421974,-0.02495306799484968,-0.006621579253200182,-0.06009100386062457,0.017925505867155828,-0.10470800254663104,0.009362591094806045,0.13607293540569426,0.018000027452876096,-0.028684110553585926
NTNG1,-0.03097539865884001,0.008024197136172148,0.036231768910743076,0.014394278543686861,-0.015557537908517527,-0.0003400102493419929,0.10955632095636976,0.03402340783713031,0.03417962395898516,-0.028269191068599646,0.018689881237936367,0.04554325214630421,0.04443593690277967,-0.04731732538349449,0.025294882068033476,-0.03563629503891282
LRIG1,-0.04522196402176712,-0.13424992649790563,-0.026777382042060198,0.07354092914272821,0.005042061725576923,0.04431148452195995,0.022104969769631624,-0.079161908770396,0.0028617364452066143,0.055508610328887355,0.01665597636014678,-0.03826974538766466,-0.0011877219458329596,0.07757760491469991,0.037345016509860315,-0.007977294438795714
CPAMD8,,0.015803888851656366,0.02185640639521328,-0.019648879254671653,-0.014230122476402284,-0.006633007010012164,0.007621297161027189,,-0.027050344474789146,-0.03644314818496049,0.0655542874928581,0.017570460838117558,,0.017188188616881393,0.1314732348941399,0.07530030288185885
GHRL,0.02933809374265352,-0.03405588366146568,-0.006128645747671772,0.03232269726572886,-0.024950452924396335,-0.028786935222957704,-0.02393427218458235,,0.0031171676475641196,-0.05811079893201954,,-0.0009090786294617467,-0.03160357504797011,,-0.005205262711241624,-0.022691717097174068
NPY,-0.04627980965061491,0.04149646713836606,0.013022043554299508,0.013117390507759282,0.11633226152555329,-0.02615740395407497,-0.06958995256116378,,-0.031588944560989304,,-0.000985788838793597,0.02232619581303123,-0.06459343020712158,-0.0675267100209125,-0.0036860805263844152,0.049033035143770734
MMP2,-0.0415224908325613,0.07894239668064246,-0.003129767872740949,0.08704677130385052,0.022314943996630917,0.03355484055033471,0.010975931482481171,-0.13352814591202544,-0.02679373094362065,-0.05367777850583442,-0.007013087123444406,-0.0005789359664902454,0.12263850041890906,-0.013960889548083699,0.08540568008616256,0.11705402650799576
PPY,,,,,-0.010399904450097463,,,-0.03580891352260861,,,-0.003837336943108524,,-0.03335650861697211,,-0.026920376880010182,0.0019853528183870683
ALKAL2,-0.01582517286303545,,0.051267656969495826,-0.02227856099702156,-0.013025080094513143,-0.04855282947889901,0.006244663646431631,-0.07214317543531773,-0.008228507211951428,,-0.013617000561898834,-0.04005341283331135,0.007871745058134219,,0.0018245741089053286,-0.003353819689822697
CSF1,0.028218568082367904,-0.07284080869842557,-0.0010073082831927218,0.0870493315040492,0.003730679926765714,0.041879154024926986,0.015102013220986518,0.11235331987269331,0.04353182629847166,-0.11583665028324625,0.020259723604547406,0.03483234275458747,0.07008786049854565,-0.04300728974766465,0.09430669560002877,0.03708430896841588
SEMA4C,-0.020268902641129155,-0.03666872645303088,0.051778769566742086,0.02274412064293719,0.054515276633872935,0.02713839328704614,0.004924927432612654,0.0004861414593590183,0.10468866763419896,-0.0419940279364812,0.04357601127783589,-0.01677193555598043,0.012921883250126826,0.02891918799549036,0.011339564999174177,0.048109526321820244
BMP8A,,,,,,,,,,,,,,,0.08135173423569335,
ICAM2,0.020628103546232648,0.07353857017778677,0.02703444207472754,0.04377551378464237,-0.006770862421919983,0.09749592029094262,0.026091583103856265,0.016127268184778394,0.11116976151892066,-0.053250255006931556,0.02710131297167903,-0.03961416280468979,0.12644833058037203,-0.07091619207382621,0.027710325428950557,0.01908833861283156
SYTL3,0.03376508418783332,-0.02659429285661045,0.04036796371718101,0.018262554983555786,0.010717707064172362,-0.03475915755027184,-0.022997725130162256,0.006690861162674861,-0.02807300170887331,0.03757917557965504,0.008423894406710345,0.04383054880158311,0.03723516287767921,0.03492000620026577,0.029702048681465615,0.01803995419977274
IL1A,0.04462615752174293,-0.03218247948003129,-0.03223876430815692,0.016988476515348697,-0.0047077361563123395,0.004754741977849261,-0.052935174717311684,,0.03855234393000131,-0.007039452348422856,0.052111403182397716,-0.019244458677895423,-0.022431050433722177,-0.03448550357972394,0.04790394476835448,-0.04078907455581765
HLA-G,,,-0.022167662108097154,,,,,,,-0.03193206341228664,0.018137818231615598,,-0.045662418565186554,,,
PGF,0.01939670737303146,0.0016004777058559584,0.04301545567668413,0.13288990385624347,-0.0436975823040318,0.02813764023668752,-0.031721328755865495,0.08959678094938885,0.11901600555107507,0.08620422237407432,0.02625280453105595,-0.04773289008473709,0.17704458530519002,0.06925968024870557,0.0019901021875342274,0.005088603366258666
LGALS8,-0.023785072895747512,-0.023398605478194976,0.04948745271950431,0.04153580825244188,0.006480640808086993,0.022127914692856722,0.003258320995278562,-0.02134606907641881,0.03061030305244261,-6.872532439229133e-05,-0.021624202434891104,0.0030049979007581427,0.04485825756346986,0.05233980975350279,0.007511892664656651,-0.012735313572376013
DKK3,-0.010233677569979716,0.08665203622162317,0.05214547502980452,-0.0939654424435091,0.03993384256050875,-0.09984963104126772,0.06533231193345904,0.08183599430290467,0.13934986525941526,-0.04687435307363461,0.015155257008409175,0.011471156187908258,0.0600856376231469,0.043625033521863414,0.05417345666672089,0.003870332469913849
COL16A1,0.0008851444387207256,-0.102602529331385,0.03496718968778852,0.05615411303402259,-0.010209184225978846,0.012057637109647353,0.0003363881386258153,0.040806132429845786,0.014648848762338722,0.0019712417215469913,0.0009620204696244032,-0.05671054756009874,0.08348870357768313,-0.022268376121713878,0.09660750806435042,0.11150731347329074
TPH1,,-0.019739481707496016,-0.006663755075290327,0.07631355790908233,-0.024052796687378804,,,,,-0.03060381426599454,0.005066614163773117,0.00301318725390102,0.049677671458758704,,-0.02412697292129585,0.05675209584944912
TNC,-0.05015626138870603,-0.045583926819042817,-0.022172814677943974,0.07850308623391417,-0.04561369406312016,0.05527131075261669,-0.03818541648088722,-0.10528517537351045,0.07684955196938083,-0.08402880277268397,0.017074289320739754,-0.06108354531583119,-0.09959065941604929,-0.051609084582873097,-0.10764886044019555,-0.06067721258025353
TNFSF9,-0.013483902687944376,0.02307693442407054,0.035459654327998004,-0.04555415230800056,0.10364303434117178,0.01814468244203446,0.009752395168974465,-0.004561059129146299,,-0.03105205158090403,-0.050592050353321864,-0.0532323685247166,0.006145822288307504,0.03820303140276275,0.08631567469642752,0.016459584042032124
C4A,-0.015594998517221967,,,,-0.012328565079842691,,-0.025825807646701174,0.10000697244407268,,,,0.001631407793886213,-0.0031373716622520803,-0.047317236711173376,0.05293550849148603,
CNTN2,0.009861907392633176,-0.018444794210108004,0.01295698595863653,-0.01538546695169225,0.02955829187464185,-0.039072913609923196,-0.046195226992499804,-0.04496347842808974,-0.034625888767268034,-0.019383792189440578,0.025613285679753836,-0.013339264232672121,-0.039297328650638556,0.038332336240015245,-0.012803267862259033,-0.0012089067830521015
F7,,,-0.02040089692401553,-0.01964886783408575,,,,0.034969490689503786,,,,,-0.01611103225188201,,,0.03383516094194472
LUM,0.03367828035820446,0.016492836645692958,0.10115245192703107,0.12198779439726537,0.0217710800741544,0.05712388633500434,0.0550972319923397,-0.07774698003914282,0.15664026397435538,-0.07881290630075492,0.07481808667627282,0.03675639334783917,0.16246307923334227,0.08173541414245798,0.029380661298582536,0.10500965986654878
BTC,-0.01044681344129952,0.010910812207764107,,,,0.05223701869129977,-0.03147459733697883,,,-0.06373406596844298,-0.010079326506179105,-0.026539515368071743,0.08103052840224907,,-0.005584218872559693,0.0296116325740586
APOC1,0.020421446491431478,0.09297164255725636,-0.04810826233723953,0.18411288629733544,0.029160149861905113,-0.024948251186586456,-0.017405374978821893,0.0631196147384539,-0.07969566788684228,0.04345673106976891,0.038351125510145405,-0.004374973874184257,-0.17342072618410243,0.04790519969033888,0.07660536797078615,0.028496519380927416
PKM,-0.00044703623965144815,-0.01389192184500496,0.021681254569368105,0.0631656498252259,-0.05065357694713622,-0.060090793322747985,0.04947424301647111,0.159382467132905,-0.010583349338354345,-0.012101593271991068,-0.014535541326105836,0.013724481696069595,-0.11102175873593087,0.03758388913166899,-0.11628589894393208,-0.08984975562789602
TNF,0.0027319984726304563,0.04786594229107481,0.009135275284253406,0.054801687623917045,-0.028126739909046895,0.08600922595998377,-0.004136943777216286,0.005086511390772357,0.004023857602481873,-0.016466487573026326,-0.02349195263742677,,,,0.12612976685097443,-0.0032911576008458764
GNAS,0.024432463086407345,0.08214534681880871,0.0008445929412424355,-0.05137717277257202,-0.010177072283597304,-0.04574914867340201,0.07972703149461918,-0.11776362383123197,-0.025489135782367563,-0.04099767011179271,-0.007529656250225968,-0.030922197109379653,-0.07669120343068843,-0.07558551432312596,0.026944171796578528,0.005118752928355913
BMP8B,-0.028249871889695785,-0.007691840222260247,-0.02551339709974002,-0.0038359225460599107,0.005981776241231715,-0.027944580503074235,-0.07859341803724598,-0.0510734102721482,0.031779976605650406,-0.01831934172349359,-0.024932287246661394,0.027193363280060986,-0.06075180100943222,-0.03667737294988991,0.01369743406425697,0.15039782183047437
LIPH,,,,,-0.00994019367101565,,,,,,-0.026191506148176023,,-0.011982444438190564,,0.1008195205646607,0.06683444505712091
CCL28,,,0.08158897647576695,,-0.015306262989419029,-0.03305253802742244,0.0011372029679342158,,,,,-0.021380333990493473,,,-0.023657801230243226,-0.009414279721670546
PTPN11,-0.010877770702992954,0.017711140290619813,0.021377054482378935,0.010379747323977758,-0.022788634984816352,0.045821136332695835,-0.01630623829025663,0.01621305592364797,-0.10148041547549304,0.08797573165108682,-0.02023498823108547,-0.03391050668578545,0.013758955604252842,-0.03255404405908376,0.013994126336247007,-0.03229103022188806
ADAM12,0.01635490057222066,0.09040814124256442,0.045444277467052895,0.047983568544151374,-0.02490506837361995,-0.022101361637581057,-0.005330673769845086,-0.0776302272507624,0.13114415699193852,0.03427171394858,0.07495951249690676,-0.059062332080008544,0.09662269866851532,-0.012245737434948839,0.011353536606679213,0.08102705515613347
EPO,,-0.021181465745793954,,,-0.010399904904055346,,,0.009418842286582204,,-0.04364429154786616,0.03226824631281986,,0.1282441595658972,,-0.009119895917185024,
EDN3,-0.01951233041223284,0.06304652118923713,-0.0292609074176144,-0.034815021154713556,-0.0161193396796682,0.05485801345909646,0.1006604244709181,,,,-0.02204972513061007,-0.011486749845495995,0.12709782794462343,,0.07945160940466932,0.02785451728488995
CCL22,0.014592744667710222,,,,-0.02094043374830009,,,,,,0.04094313176720924,-0.026539516542607902,-0.024527183831381503,-0.017471651735689913,0.028807779431756678,
CCL2,-0.04770929536893307,-0.051621044905643836,0.003212655886023495,0.04484040954443354,0.008061912748487575,0.026362072877814696,-0.034936303279814784,0.10221412151230991,0.09628185415920973,0.05085447708641779,-0.031509875410775774,0.05928778785767101,0.03674730264745137,-0.012125973855096695,-0.051607560672159325,-0.024509656030991596
DSCAM,-0.03489488757436647,-0.018438450216172082,-4.737910813601905e-05,0.01287106862348926,0.02282862531746058,0.0013384333083588966,0.02130145265817449,0.1701506481252094,-0.011551987791491176,0.02075155801098649,0.014728062696970865,0.006655303775562686,-0.012214180932449137,-0.09971601736462044,0.05335295318798941,-0.03174412249434326
ANG,0.00864592177749253,-0.031899041088296054,-0.009545840205030992,0.04627715867449239,-0.03247609471263709,0.021105674309918714,-0.06987562500106183,0.03519311437692408,0.10855815677813653,0.13092859458598294,0.09147891707534088,0.006680185707609044,0.012487177109867376,0.16030014505565152,-0.01565700699564776,0.01212951563414901
FBLN2,-0.0358537937241475,0.10414456107046313,0.09382365939048279,-0.007523168158336841,-0.004470945895304436,0.09698513109024282,0.09860545857256157,0.02276443667316468,0.04274160734726638,,0.05417017945079176,0.0790976975751465,0.24412841626590648,0.035156489389134474,0.12472260371395748,0.1274960508318653
VTN,,-0.0035225023779824035,-0.023489721615815664,0.0735592757491158,0.0796390041914172,-0.0148292356205376,,,-0.02294148979871757,-0.004329455908707816,0.06661453490430602,,0.04126088875867376,,-0.020863446875134747,0.04964670491926068
VEGFA,-0.02054428565536665,-0.054277648580240735,-0.026854865024051922,0.08930418781287494,-0.0965179530488577,0.06222178287057714,-0.0023569261684030806,0.031260901936631454,-0.02863159744184717,0.012586708436143368,-0.004721106072972738,-0.0027044361635141304,-0.07009995137310443,0.023778746426018127,-0.08209961082269665,-0.046849357266228485
F10,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
SERPINA1,0.052352597703577794,-0.03698348591797763,-0.035326421492218825,0.16606636598148852,0.017246926039817114,0.002801313253496676,-0.06024955462427085,0.046025676685256936,0.010984075642408987,-0.026374514756174472,-0.016972805118787918,0.023179193848700014,-0.0393810204156925,-0.05085901526974795,0.049209180870535774,0.013159957676274394
VWF,-0.0011397780297763408,0.09027817641233606,0.027698615004193548,0.08080713734917237,-0.015490243758326486,0.06363757753293464,0.03909176140738903,0.012408381078548471,0.08166624142443947,-0.06743352851729527,0.008299475522203874,0.024336920800882116,0.19013039424329256,-0.05256198237149906,0.011317804295103812,0.08224948063054711
GDNF,,,0.0030477655066566967,,,,,-0.03895923414208237,,-0.041936727415213926,0.02496218253502492,,-0.039142114236814074,,,
VASP,0.05712883570587796,-0.053071095604815266,0.027460138104345735,0.11324836152029558,-0.05395995481600148,-0.012888685040993638,0.055035725695680646,0.06486773059909115,0.027349907653490182,0.10124688411069581,-0.014364434710972979,-0.01968802175541738,0.05779665241653633,-0.019506867274217788,-0.027979479814240083,0.02827678659731186
ADAM15,0.047518599548970364,-0.04670428730710124,0.07126049880399378,0.06833795755493073,-0.01629127974672887,0.02329430250459445,0.005094362302706492,0.04182368117674611,-0.021950032447216633,-0.10322286131618177,0.012455002017376038,-0.03775069372314657,0.03575371408514954,0.0007116579333910045,0.03471640523083605,0.04882488026849771
WNT2,,0.15096016174869464,0.1034764277200834,-0.05043564197677172,,-0.006600334353673516,-0.03633258804568547,,,,-0.02793768902943199,,-0.021850349822483798,,0.03940181718811262,-0.0018995411144432177
CALCB,0.06428670924512843,-0.025795149883637535,-0.023809345738692676,-0.02172023881229021,,,0.0670591647841162,,,,0.03043680229904752,,-0.0436631667646487,,,-0.03815046613608446
OLFM2,0.024596057810417064,0.02721094501822662,0.003360504545017721,-0.029401089972144207,-0.022482113653158938,0.06081783828071485,0.013939077291140411,0.027790174211438763,0.0012049350519191234,0.07886150896201344,0.0012626167259342735,-0.013926174653606339,0.025889651019240702,-0.04776513176882022,0.060545970182184876,0.02363773763275612
MFAP2,0.03794889190077094,-0.01102301914617216,0.0013415616391558953,0.07543377883916182,-0.027312139492697854,0.0678915488505138,0.050839127197016755,0.01987275569703757,0.012265169630058394,-0.019222135977831217,-0.00884155160738974,-0.03054618349592205,0.20527095307207766,,0.10878411833186778,0.08051094856211911
HLA-C,0.025251157998245257,0.006477176144332312,0.0006234893782585975,0.14928336969048764,0.01668800583783708,0.09318553212091474,-0.05136322947965567,0.0975036684882675,0.09702149207434865,0.07140592722499994,0.021694559279938668,-0.00940041419855484,-0.015813122387315207,-0.041882704517255884,0.01246628191360154,0.025255327204773907
THBS1,-0.032301967500433335,0.0173389271784422,0.022143816254803137,0.015730433805381763,-0.07188804803756035,0.06682334633718387,-0.003272838186434137,0.09231280144757674,0.08086940652173177,-0.08957177801822717,-0.00971871334308633,0.04308414656522515,0.04942448205284496,0.07002176994463305,-0.05748107259905384,0.047438231915082424
HSPA4,0.007708616702433459,-0.023350276530057373,0.08300984915057698,0.05603972282538933,-0.05636860921432746,0.06892629572558864,-0.03024945896395775,0.0019034742873653505,0.0008532104590582189,-0.06816303216111128,0.001409041930007717,-0.01614527893877796,0.010355870139084074,0.005100495008468855,-0.019286493861294152,-0.02279204339547185
LMAN1,0.0353256205945569,-0.04104890059958401,0.018522370361236426,0.09021472008767831,-0.03095198722666701,0.01793522581459281,0.07298175738520395,-0.007634062915108475,0.05870407976794374,0.05920546978346546,0.006433178743113633,0.03301621232234216,-0.04139983810689453,-0.046234013448399135,-0.05932063980380004,-0.013666265185214457
LYPD3,0.12216367071963889,-0.00455634089811308,-0.029521828652702704,0.058856953105853906,-0.014560703380512212,0.026145803537428076,-0.029269153716102135,-0.01437737155188907,-0.017313532596767472,-0.02091104106759621,0.03372527965874516,,0.034738687313398436,,-0.009106714168635843,0.10327671479646983
APOE,-0.00516966038975539,-0.06286950046146607,-0.021017841314824346,0.09738931183924954,0.0594403797491938,0.02990532888218867,-0.013721166656719772,0.04257275073039351,-0.08984219784201282,-0.06181649736890523,-0.06680910247708415,-0.02789792379706943,-0.07830866165741497,0.05375127869774073,0.12595306306049361,0.05972485050711608
SOSTDC1,,0.12464372194610518,0.017207124887311895,-0.018722100330124,0.018962141041998726,-0.014311676447772696,0.10370915777764646,,,,0.05258200242274962,,0.00746401300441945,,0.1339436448471381,0.04669011685740521
ANXA1,-0.0563896372529451,0.029108987245525266,0.019288202716904797,0.14864395818111242,0.02628062592782485,0.01026904425346006,-0.038011017247822174,0.05399859778679911,0.02790853910922425,0.021325598402411522,0.04951001751494224,0.06043808493082579,0.044639328778532925,0.12370674451021277,-0.04347297712957169,-0.03994142264234245
WNT2B,-0.025598586688595673,-0.030671303658392563,0.0521129974234934,0.01859936583749712,-0.006011363594236117,-0.006182567223896001,0.07134774121734364,-0.05360066487561616,0.07470538188337733,-0.0880064121165069,-0.042312517194211814,-0.04239419614978672,-0.047718776466092946,-0.0321481330395333,0.06897890219132473,0.003784683969280882
AMH,0.03201261216862167,0.014636736729901295,-0.04275874782118198,0.02500554906138049,-0.014990936439257984,-0.0032925487461876192,,-0.011638947956890933,,-0.025847704465269752,-0.032836993586360136,-0.021380331264046423,-0.01386197712813899,,0.12975562624316941,0.05645584821821821
GDF10,-0.00452759716249748,-0.004820394806623112,0.045017489115635696,-0.034998802528487305,0.024752096444779416,-0.02975393959834203,0.1097892436537578,,-0.02530736404112552,-0.027781403056236213,-0.0013854179535979806,-0.026984379177323877,-0.02723960301923852,0.22030577743664098,0.007393417981135242,0.05144771790239999
EFNB3,0.004032062448967994,0.07050685090825268,-0.007885954449091272,-0.01464758387536075,-0.020316725039197178,-0.007462788738266974,0.025378223442291584,0.00982400746913236,-0.0020632994979231005,0.08657820710776898,-0.028242663533873925,-0.01478788759061469,0.031550151129911705,-0.09149988838756043,0.04923743068021059,0.04903972980720973
LTB,0.015168190682315548,0.0940274559848116,-0.02443671029291122,0.007781290290447211,-0.018095030993886912,0.01401426835490796,0.0002677332286474645,0.041360600506693046,-0.06519390774134205,-0.014771008453320328,0.014544491100095367,0.021653882213144595,-0.0003480188151337167,,0.14765865333269507,0.024452164711002793
ANGPT2,-0.04654779619556538,-0.0020684140120726165,0.04114729911751251,0.1089626155578467,-0.06298373208928028,0.029955070071859383,-0.049879833488442805,0.014059718753740976,0.11997337341484687,0.016768220550029495,0.038532582847970634,0.0691114688685142,0.1984636044651828,-0.05907602241778654,0.03036664940207212,0.06159704644178425
NRTN,,,,,,,,,,,,-0.02698438885784281,0.07978401154515995,,,
