,UKF243,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
GNAS,0.06523674169458492,-0.0026208978645259648,-0.017494728258735978,-0.05977480135321391,-0.0216890940575165,-0.05668807340198282,-0.08668722991584639
BMP8B,-0.06870754883410049,-0.009779385136333245,-0.0834152707918885,-0.03685707512783301,0.009252874806550121,0.07677126310955766,0.06490626404960823
LIPH,-0.02672289237778239,,,,-0.01611331864412225,0.013423387054512912,0.0789811605020792
CCL28,0.010675908538758196,-0.01156694762578042,,,,-0.0284970618112625,0.07607854803525314
PTPN11,0.002494651962881375,-0.016593609793984897,0.03505083897250402,-0.09561338376690484,-0.0019307182354586932,-0.0065720264682932635,-0.042056061530941415
ADAM12,0.06825684337840349,-0.011178735815937006,0.017049914680106915,0.030068479754861228,0.03802953585121914,-0.017903170618472946,0.0611058538904987
EPO,-0.04330984226442093,,0.12943576763863868,0.005071587234010485,-0.017499475561189314,-0.0303042569046941,
EDN3,-0.005124392198514825,-0.0238727739088874,,-0.041650217114609964,-0.020254671273029778,-0.015331725250234803,-0.023127641098081707
CCL22,,,,,-0.019805637255986594,0.03549077940471575,
CCL2,0.06247091488032569,-0.034942557726741444,-0.09954590035370071,0.03735508156542775,0.03799571804280675,0.022369808141099838,0.11323893648068548
DSCAM,-0.009514160846240632,-0.0035730246496280785,0.037803016114976995,-0.008279784627427747,0.02563765311734413,0.0042010686190439945,0.0002949231088981691
ANG,0.012408603630187075,-0.02891184681303679,0.06283953797212231,0.10958639355276116,-0.05684496829364049,-0.02515737249381194,0.09159267715254155
FBLN2,0.026660682201592845,-0.012002795302794866,,-0.07499729073177401,0.09538812670569471,-0.010387816795268545,0.0617440894989232
VTN,-0.025284966038654415,-0.015424147664703916,-0.05160515673280137,,-0.020003098114027878,0.035857915488772915,0.13378496044818639
VEGFA,-0.032541981912934496,0.029061176756776254,0.036690564740382244,0.1616302858682287,-0.08798957382860764,-0.044956766672308995,0.15240560410723136
F10,,-0.019732308264555843,-0.04695911590924875,,,0.004996194529865337,-0.023555272930339766
SERPINA1,-0.0011758805248641875,-0.015327212600078187,0.009045976603929383,-0.020768166664490495,0.008289322834116267,0.07477411683543693,-0.03831326469117244
VWF,0.006049205292156702,0.016170146444505748,0.014036256033347313,0.0197748443352236,0.045144166564714795,-0.02918194895762711,-0.049187213737950736
GDNF,,,-0.022713908967539928,-0.04641800363884005,0.08909113888973423,,
VASP,0.0005437040900780275,0.015333628412573323,0.028004644537080247,0.0003955470622814661,-0.019795551598183712,-0.01373900732228394,0.11037251489823754
ADAM15,-0.04677520761613911,0.031716490364150494,0.060049690580374786,-0.030134267615406673,0.008921229511746955,-0.008424297643696696,0.047790358961227936
WNT2,-0.022711110590810345,-0.013123569580712894,,,-0.021706362201321123,0.02166635300070519,0.026672763627463392
CALCB,-0.023770652910811048,,,,0.0705436559734869,,-0.0321108433988083
OLFM2,0.023639328524343677,0.011529495893447837,0.08355324249656468,0.02451171637313261,0.010323636538171053,0.06763954966849099,0.023006462085997336
MFAP2,-0.030475126985808718,0.013995523581045178,-0.022322037162365017,-0.03602639969407618,0.03536220528261727,-0.017479831160896204,0.03545838044784821
HLA-C,0.01605678018957808,-0.006129991437596602,0.05019064428972298,-0.05961292402380353,-0.022461265404763647,0.016430920873744426,-0.06215053896228008
THBS1,0.04235887551858854,0.00593144180640636,-0.006322606560840128,0.010672461780670644,0.08024346536639647,-0.012231055002437275,0.06471551305069895
HSPA4,-0.022801077986799156,-0.0258091676216752,0.040601591615584236,0.019862914958026157,0.0433202132601216,0.0017212948576075498,-0.024605699198571127
LMAN1,-0.06073585842677227,-0.005652352215675568,0.024172356781904627,0.016542892521026056,-0.0383407104544017,0.0341808599496081,0.14352997481878255
LYPD3,,0.021182058617826415,-0.06855284647005915,-0.011511280776501516,0.017788390727597612,-0.043025602089400934,0.017716262779764215
APOE,0.000940630757065126,-0.017010863166050747,0.06081696297285546,-0.0706167901357653,0.052420950494877765,0.016017327502624534,-0.0295715711796422
SOSTDC1,-0.007759293609627562,-0.02365269321964843,,,0.013518577020740365,-0.00898895794593271,-0.039898646577442076
ANXA1,0.024651136992698473,-0.008131828486740073,-0.15368181066940315,0.12813967057160686,-0.02774858319528094,-0.04648510176700802,0.0752759484965705
WNT2B,-0.016351684296455504,-0.008969882708639413,-0.023590193976027553,0.040236435521346266,-0.008552887392094245,0.016356188330235985,0.0057278732109054395
AMH,-0.048311128497884506,-0.013010066300191393,0.05490739882593561,0.01098117981398994,0.05066782414125339,0.06535342191407963,0.09416639116807342
GDF10,-0.022164235442446615,-0.005990144275606221,-0.06133533475876469,,-0.011368838162930951,-0.01582011999536558,0.02318278164134432
EFNB3,-0.028160520935403232,-0.053005824817699825,-0.017663390414547623,-0.056304139231008694,-0.01039992189219351,-0.029557013633983328,-0.03438197609600101
LTB,-0.02695598995502147,-0.026108218299517393,-0.008753690450589711,0.0555493868677499,0.003682524388922401,-0.04641742947745853,0.054880043099508176
ANGPT2,0.055538445821875865,-0.04205500444637278,0.09171653988252194,0.059683699111957714,-0.009577649090539627,0.0420278112132573,0.012550346611773198
NRTN,,,,-0.04754271869351169,,,
ADAM17,-0.01253099454152718,-0.014511308247941352,-0.02910739420118261,0.011402220543122326,-0.05332583338431066,0.028555892497535346,0.06830792991239093
LRPAP1,0.0006215233401218436,0.015122141058562412,0.01308027026613206,-0.013846056384186005,-0.01719799466901418,0.03410032337370312,0.02876694626973268
NID1,0.012755409033291292,-0.013101429203912484,0.14643650462877003,0.023615456281161913,0.05229694955064224,-0.028696358009811518,0.0061115474506391165
MST1,-0.037079252456564904,-0.0037361503424988823,-0.09326579065281408,-0.023670741842302997,0.007166173775298284,0.054789523313632266,0.03472960477210275
DCN,0.040677025940439634,-0.04876710347469993,0.0005823492520741738,-0.006794867905127544,0.05059216980501906,-0.06629456672196177,-0.03264749810616602
IGFL2,,,,,,0.07491379189796767,
COL7A1,0.02456169383216521,-0.023585357914438526,0.005843143098338168,0.07304177145800046,-0.003449833228600936,-0.047000539910438364,0.07249650920385498
CALR,0.01665983467070025,-0.023794708147055796,0.11193628546601152,0.0653966473190328,0.051712414169845754,-0.03220475590488162,0.10694603591565359
PIGA,-0.05017181674501001,-0.04679392300410985,-0.11513960158568876,0.05122458870098058,-0.034470712230588584,-0.01909322145472496,0.08342799843612728
CD200,0.015693004378964873,0.007212870310463454,-0.026605418751369913,0.06076501454499727,0.03440244209759318,-0.013566716904457325,0.008524620676542163
GRP,,0.0016652550884458746,,,,-0.024406116248933313,0.0624830956759631
CDH1,,,-0.04555174345078606,0.1014133685921224,0.06166126627937476,0.0606146425629164,0.05637227244568143
LPL,0.07571928709609707,0.047876903206308004,-0.10545105464833296,0.01159301440447905,0.10539745673358342,0.012434757221325341,0.08375092799151868
SEMA5A,0.029602332348528763,-0.00048694109138316277,0.0027071377619371983,0.05518876206246609,0.012184123415912256,-0.03877607695577603,-0.010646591692391837
SEMA7A,0.016946163214969848,0.006733919412444255,-0.0353163330968272,0.03322639220951816,-0.014276107290057953,0.04477376945458119,-0.02660524426276243
SEMA4G,-0.06420322857497941,-0.02839770053705531,-0.008837478977716577,-0.057821002774464815,0.02795355757167226,-0.0020339211767056017,0.014251990561695217
SEMA3B,0.01076640814933758,0.01394739549788879,-0.14174142817185487,-0.08351428653670075,0.07492179701841147,0.01107187727275761,0.06620057218606767
RPH3A,0.07008943326160876,0.05963968975868168,,0.021114248129274617,0.028235184855945585,-0.018977760196783423,-0.036717032695875444
JAG2,0.008171619992790237,0.06074331248732743,-0.025075128956512815,0.060798242313976,0.052295338667027486,-0.03285102016176421,-0.024911574515000878
CGN,0.006593519473131687,-0.012187851383809187,-0.030933401082797636,0.006472678957206551,-0.04866804904089752,0.02250558456760885,0.05253539235954717
GDF15,0.06279623615548,,-0.06811545227585657,0.0668985673541101,-0.030542913806683693,-0.0349431779011754,0.03377406082278846
SEMA4F,-0.007176315259429336,-0.03378441052933593,0.006584328182246674,0.06481183242510434,0.10125680636431354,0.03526603982850384,0.04005354394702587
NXPH1,-0.016727719543641523,-0.01746240434851525,-0.07113086645646241,0.117524185142655,-0.04141635073974396,0.09606215639127262,-0.05611489951951785
ARF1,0.027486144396031715,0.03857760403057362,-0.010575506599655603,0.10264429673420543,0.003049716983206452,-0.0471486223820157,-0.030292070086136203
DSC3,,,,,,0.06395180558357637,
EBI3,-0.04590254420853884,0.010928252616905026,-0.010654275383458894,-0.05311806616991326,-0.022788792138263427,0.06311830724120765,-0.009089581954083235
TIMP1,0.04156131899261325,0.0028203078296321236,0.010237802423840878,-0.01803292321095864,0.0032173557281792017,-0.05661722507294315,0.11798290907758767
SEMA3C,0.013635473879717685,0.017554277667422295,-0.026750991352638986,0.028014221693952648,0.0505628719809487,-0.0009405233208580495,0.05772877875578309
GNRH2,,,,,,-0.032838802438645884,
GAS6,-0.08246440506591772,0.006389903580207492,0.006573234932866393,0.09138728676778278,-0.009426403603521365,-0.040601868374232186,-0.04595989273159943
MEPE,-0.022980141685357457,0.049372299552389816,,,-0.03028482529102448,-0.011426025656712935,-0.009913181535066089
SERPINE1,-0.048708370090635444,-0.03520691651168732,-0.04443885311692767,0.06328012383350551,-0.01896211361558318,-0.0719158900875153,0.12387651784519507
RSPO2,-0.016834071186494017,-0.027713359775964154,,,-0.006386506838054105,0.006408888676645481,-0.08673422043790477
SHBG,0.11432534147561967,-0.019752996606880326,-0.06474621360997751,0.0830789194976498,0.006106781723580953,-0.008026998075894092,0.05203403168536085
LGALS3BP,-0.041031871301710446,0.008748458698345883,0.05020152855210219,0.02254097053756078,0.023769124703966363,0.028010353639585935,0.12412658804111602
LAMB1,0.10064884054143279,-0.018923825635071286,0.03296941866595826,0.035732141092240606,0.013198260828914714,0.007767079222876839,0.05628732390334151
SPTBN2,-0.008370810433900458,0.034504155692504285,0.06814761583343945,0.03247668138597695,-0.014087758482436848,0.05782435470437116,0.011019033109482462
COL1A2,0.06590862977263955,-0.007903555020947703,0.07198501337065492,-0.031000722339604006,0.07824404057756576,-0.05090261607886298,0.021514774979892085
DEFB1,,,,,,-0.023275262205131354,-0.03554715255255457
WNT11,,0.013368287693206849,,,-0.028073060303245512,-0.0402175548514878,-0.03191314359537887
LGALS1,-0.1334200224380413,0.009729673226304669,0.05765732537405609,0.08591474452827223,-0.06495536305034323,-0.05306481352001132,0.1582696379434947
BCAN,0.04347930368711349,0.019073615807818498,0.010197320101034234,-0.07691037725473772,0.04843756003665252,0.07480995268229496,-0.06057708368882212
ANOS1,0.03968932383111978,-0.019897099768962454,-0.05458806370982525,-0.00749612544456458,0.022700664749695978,0.040581159828149846,-0.04313964575545874
EDA,-0.03425579880095535,-0.004314343739948759,-0.061320266081252524,-0.014815761343890897,0.0707978361620013,-0.04493462018642782,0.07749771245131692
FGF22,-0.03482206604163221,0.025402786820606635,,-0.003716712489458094,-0.02668122457072478,0.10018426876944084,-0.044370674539535665
SHANK1,,0.029470844196083788,,0.0021083166241951433,0.051452667060933086,0.005737615508236697,0.10104540081927314
NPVF,,,,,-0.019805638583541948,,
RAET1G,,,,,,-0.037786147685038254,-0.012408919126076378
TGFB1,0.008892419833116437,-0.007406436953848146,-0.046461146962387484,0.052969267574504715,-0.02526749040528039,-0.015159011185361358,0.021131899327187457
MSTN,-0.03290430563240062,0.036464154018759284,0.15369151149395968,0.02600861653054765,0.07385688333574092,0.0027774550115034573,0.017013896101006475
WNT4,-0.0016610173841843411,-0.00875403631560679,,0.012280783439664645,0.03994594111912746,-0.01309211013372561,0.0531851299520748
TNFSF4,0.18405839761076798,0.030217351086406923,-0.08151958346931738,0.052111305946559126,-0.005653852557849432,0.08741239360059858,0.161964163554815
NTN1,-0.022311587123785396,-0.035187400194184815,-0.01854008268834882,0.02306407364352506,0.04759495266048991,-0.013934567915852306,0.12345087321115385
CXCL12,-0.041385784224267724,-0.04502756119992712,0.10515961439338123,-0.04334488202500082,0.01896787144400271,-0.006459462018410862,-0.0845707548593414
GNRH1,0.04711016495668914,-0.019674700861685122,-0.024846502286311353,-0.015566235182507332,0.0060498647926244984,0.02191930601190687,0.04831830957820299
FGF8,,,,,-0.029871526556920526,,
RIMS1,0.024484316111263997,-0.012117091689692747,0.006643152465143752,0.06193312769074448,0.03721208406024522,-0.03559114057897404,-0.050914044452225124
FGF14,-0.007123797511642041,0.03089710116584749,0.10454430229236739,-0.04666529813788936,0.02158744039845044,0.05564742192736112,0.06978064351450271
IGF1,0.05049754490496582,0.0015976840006474572,0.018397261944190238,-0.014916504790600063,0.05634685150681974,0.07013387640560977,-0.023336283941164923
TNFSF10,0.025411372126870016,0.08444227083237532,-0.0113765502817598,-0.04155403230848301,0.02094222712996936,-0.00503963119104422,0.0014158264213376133
GDF5,0.07783839803405708,-0.014212025249875901,,-0.0464179777165104,-0.03937857824829077,0.004938973012439757,-0.026365886838871578
CHAD,,0.03589915073308541,,,-0.014946791374505553,,
RGMA,0.041475223382462484,0.039331229749368,0.18163191659392883,-0.029376505850904355,0.03447710417239863,0.018112795586436546,0.04944242637503022
CLEC3A,,0.04613203229538033,,,,,
WNT16,0.014597633714189314,0.016190374000447157,,,,-0.052453459297461626,-0.021292901407078513
CX3CL1,0.0015015035598815024,0.020037241702966394,-0.06538245436862823,-0.016785451741953606,-0.006359007898869747,-0.007725960483216062,-0.02819941416224435
FGF1,0.10137962672423557,0.01634934847094836,-0.010474336165973213,-0.11199955520487088,0.033915941876802726,0.04375516653086994,-0.04702361603430256
ALOX5AP,0.05555605498863196,0.03732586946984229,-0.08984497811510742,-0.037877462112547604,-0.0001689778459911706,0.03510353474771237,0.0658814516800494
IL1RN,-0.014853066896551576,,0.15687449013523813,0.1045649956826828,-0.045148940758776714,-0.001169194087584868,-0.024134214201679872
PCSK9,,,,,-0.01727570620223754,,
NPW,-0.029124991211174945,,0.011318920620081718,-0.018376695256913822,-0.0057912801177620295,-0.07093579122807799,0.012105572459532461
CXCL9,-0.033294969247633484,-0.014212022927306842,0.075514793811104,-0.06050170147391235,,0.010425945235003578,-0.06641163033348246
ANGPTL4,-0.08106045003067469,0.0219304165571605,0.12076308414528523,0.15125519109929314,-0.02633304474443557,-0.018362209918675494,0.13697955264939904
UCN2,,,,,-0.0011111060562885799,,
OBP2A,,,,,,-0.02179782684831075,
COL4A3,-0.01865063519986884,0.006922701074346672,,,,-0.0006714344791093543,-0.03523074408629311
NRG3,-0.03556590113923854,-0.00773863378904778,-0.008296970594433972,0.01994630745730388,0.03734083034938472,-0.004057845705418796,-0.046060357189345716
IL23A,-0.04013741545707852,,-0.09001092352861353,,-0.017275700175747224,0.010916340724618168,-0.03945538190142807
COLQ,-0.031097114798465806,0.0029976877649830493,0.01191975506519472,0.007692457620936872,0.06132284483405604,0.03807730797434052,0.012170353820339376
TNFSF12,-0.00796050337763517,-0.03372806321743667,0.12664831992942674,0.06063623315822609,-0.0061164659172174675,-0.012944380583112576,-0.03299732167384408
DKK2,-0.03519554132454503,-0.009779384033564483,,0.08631041054876254,-0.020392764637705292,-0.034333233787722885,-0.049822005019535015
FYN,0.0815312654382282,-0.01225692249142764,0.08361125042973787,0.056178018111538566,0.04054810324433675,0.055920627391009635,0.06272797374462236
ACE,0.01490944735961938,-0.014829465632508398,0.046522005692057146,0.04370056329389833,0.06749994598910528,0.006790137237324747,-0.06128174419619631
IL18,0.034572717379369955,-0.028459969429118288,-0.118308887114032,0.0386589959579772,0.015503217561080845,0.008377222498420274,-0.03525682720104629
PPBP,,,,,-0.02115243348688683,,0.03408349980799168
CCL27,-0.050357359776699584,-0.010074172571995138,-0.10346370760590998,-0.007207913036271725,-0.016336807497060374,-0.03729190359550414,0.014734807483639914
SERPING1,0.07008917247423316,-0.014784072612806138,0.1110532854701546,0.05018792764680303,0.006855856088403077,0.007943591714394998,0.10595265274495741
AZGP1,-0.0737454508163907,0.056373016603461445,,-0.01850583352097765,0.05629062699541337,-0.03728197561778001,0.08066019242537409
INHA,0.0036794411480604453,-0.015521233193763804,-0.05189142896716842,0.005903610624701328,0.011596044625970343,0.0083380068206073,0.03576148095457943
SEMA3G,0.08170490207606974,0.05550370681279656,0.006374438387090708,-0.0038987321668042733,,-0.03457516137396565,0.006869696471352528
COL6A1,-0.006574491599533291,-0.01950029354370358,0.12509287106047043,0.12440095481643741,0.013483575631464174,-0.05586821408544401,0.046792202312539374
FGF17,0.02752038429283917,0.03700080451844559,,,-0.04370175214299429,0.2188811782243439,0.09164783904234791
TNFSF8,-0.017576081856814058,,,,-0.022951982540467347,0.027599341573889085,0.05832568612042539
FGF20,,-0.020217303425377458,-0.06066104829462962,0.06626191283789783,-0.024958340487655314,-0.03294452023084203,0.01112944738822915
ICAM3,-0.023311167585845158,-0.007696817345664594,-0.0983433246355625,-0.0034017264636916986,0.08434478930670095,0.026706147023253187,0.0315913622197691
LAMA4,-0.044840288116670124,-0.009305734947086898,0.10027139530244841,0.04791092941812116,0.06066317326062273,-0.002879987272024488,0.04640223065574752
INHBE,-0.027645015711958647,,,,,,
DLL4,0.027869663058887845,-0.01410669565305724,0.08355578389413659,0.1176931977993184,-0.0005462664130305681,0.03330606528697801,0.07619290420341618
SEMA3A,-0.04482219425009996,-0.03017779492923237,,,0.056506059243977134,-0.013968024439234688,0.11636794271482366
RLN2,,-0.0167513267673338,,,-0.015871240179772858,-0.026191302337211262,-0.03225874320438957
C5,-0.026606280810047147,-0.029795210252695756,0.0458890170477049,-0.03636925698046782,0.05163572600237775,0.058333014262248455,0.04654945670642627
COMP,,,,,,-0.04623464668334127,
EDN2,-0.023770645184221995,,,,,,
C1QA,-0.01788145246099627,-0.017993827627675898,-0.1141297876541838,-0.028615903884021462,0.03605542652368507,0.0067644939123550915,-0.05006489500631632
UTS2B,0.19228389356173756,-0.024579828586611716,0.008161359599800019,,,-0.018066659652220977,
COL9A3,0.04102546996214266,-0.011278954857034092,-0.137554683491184,-0.12584436911122332,0.00844216705734699,0.016442790960556664,0.07326147646986209
DLK1,,,,,,,0.015230057048418812
HGF,0.008731267217122135,0.03266330618787294,0.008664776996794146,-0.05820847956161932,0.010476493940427442,-0.01576702731375266,0.05254883227332492
P4HB,-0.035790996540581536,-0.010509870791955488,0.03157744319063543,0.025667956590211035,-0.007592620721995836,-0.06230993480216693,0.16066267657949493
ADCYAP1,,-0.0038990592521522083,0.08513949392375364,0.036276848264024296,0.028795943742904624,-0.00424609523281572,-0.03412832320895162
GREM1,-0.018900897829361836,-0.011438935433120509,0.061607165933638394,-0.09721292339973493,-0.00796638909259862,0.01966045013487173,-0.008899855783045486
EGF,0.0831580693384933,-0.017533612138638837,-0.01926469631266674,-0.018327974000607577,-0.01940520873049028,0.02218598450707959,0.07452826717193868
VEGFB,0.01679611029849097,-0.007977543340694285,-0.07351528135735613,0.05225186184328124,0.00792815601399062,0.07539848645141958,0.0089706859982475
FARP2,0.010794641382566526,-0.020992441986597724,0.05267511061306486,0.018397618388498602,-0.004112894872439104,0.07558093017186748,0.04200814997459746
BMP3,,0.04215664547807225,,,,,
IHH,,-0.032032410692985284,,,0.06342188866199384,,
LAMA2,0.08225645992737683,-0.015077668598560228,0.1253428872850565,0.0069043026966919205,0.025707542734183127,-0.009823905931858081,0.017045160898853492
NRG1,-0.0327075713176585,0.07536445756285093,0.03370831851590378,0.008529609181404706,0.1673750310543675,0.032721040549512435,0.003416620987090017
SPINK1,0.03686237437093314,,,0.07728487364130279,-0.02346653323523139,-0.034197798913980726,-0.038198291149455235
EFEMP2,0.04325779729857423,-0.010663032805952521,-0.008306795283497414,0.04442193180213927,-0.012441430293255463,-0.057077462701110256,0.14700056478923068
SELPLG,0.09295138104919684,-0.021722229690996683,-0.05626525613259523,-0.027176666408442986,-0.01987137520668644,0.05109034455055076,-0.012083570618274
GDF6,-0.022164233727661624,,,,0.012196506116612379,,
HLA-E,0.08715504965675522,0.012009470586997808,0.08907518663248701,0.053780348179585435,-0.04529977833993788,-0.03440664236327975,-0.03107239401500994
PTN,0.08772180901329113,0.0015495329164977787,-0.10494633516264487,0.02626983810155154,-0.011419646974837572,0.008744206007920474,0.0010940287778591232
CD274,0.11137485760005533,-0.013568705281257339,0.013662992347358315,-0.03400082403139371,-0.03279248018495062,-0.03718525470934307,0.11080637430574448
FGF10,,0.030930259597944994,,,,,
CD14,0.01631093848551848,-0.013005657879220126,-0.07728539070724111,0.0438099896389376,-0.039020455462102706,-0.0015579826282165067,0.033879445378566304
SFTPD,-0.024028958208008835,-0.030945873908804582,-0.03439322227479867,-0.039166742575448936,0.03407574972748222,0.06875408542407192,0.004028292843491833
SLIT1,0.05450433566978641,0.007437598666273919,-0.06220078259176859,0.04291500096123373,0.0035470159389954107,0.03035764658622007,-0.021156709885919785
CNTF,,-0.011438934444480306,,,,,
BST1,0.02195599569168662,-0.021486228461533186,0.08253795619218283,0.03190071296101205,0.006636689756039841,-0.03934869543646377,0.04134999831471488
AGTRAP,0.03931640354107543,0.009367839220666382,0.08192226700703999,0.08473416301646887,0.015208452698880031,0.07754201266036989,0.0797921125373363
LAMC1,0.06627284966626652,-0.02296448868224392,0.044195093458549696,0.04439763779539518,0.0062156343553955,0.001770150769093778,0.0713647692766282
COL6A3,0.012127309798777753,-0.022489815372114398,0.05196798375748188,0.027471592146636137,0.045839602715526444,-0.023667978307269848,0.06551688286039423
FN1,-0.054457403798610256,-0.00839105190106744,0.057474616183289993,0.04108856075739404,-0.058814977331892976,-0.051073034956970215,0.11535507305488045
MIF,-0.11081984840297178,0.007339773550130232,0.025164789281513313,0.15837616970166776,-0.005079318423342768,0.0005796674803502822,0.09769047470270995
JAG1,0.0140109056702848,-0.023772314374730433,-0.07807687958581068,-0.04427478640348436,0.02961977027729793,-0.0330381795666057,0.07144076400208195
NID2,0.1234399885978645,0.028031949966155465,0.06912554367980409,0.02390630997085442,0.04906272074437128,-0.02307165038556053,-0.023653837649336523
EFNB1,0.032730642313538796,-0.0074978400322575625,-0.07021968019378969,0.0860109291467955,0.05105403372122346,0.012032060376398816,0.11210342862407552
COL4A2,0.009956230182522043,-0.02563986018713163,0.16427558278746623,0.008292850561945049,0.036718032608848455,-0.03279223850260025,0.0020133888805573957
SPP1,-0.02035492411706216,0.015316796722178158,-0.01989005806369411,0.028509447517822195,-0.07338322194591321,0.00840032532097598,0.14287745912648397
PODXL2,0.0015393424721677643,-0.033637120898705075,0.03391137672109377,0.06711914413436694,0.024261281103558508,0.043349289104127414,0.05173364474463062
IFNE,,0.14364365975713153,,,,,
FGF9,-0.03928965192473583,0.01633622177758659,,,-0.008154714093604768,0.06378650587753118,-0.06255035447632887
ITIH2,-0.017576100568893045,0.006520866865725998,0.0075920787138713955,-0.0714886674950226,0.059352509699563794,-0.003710941182567943,0.04323717881539541
ADAM10,-0.014124976899823732,-0.005677342687973737,-0.03216713610268923,0.0033825352565928692,-0.04639605582283461,-0.012046991256641552,0.048023945025598036
CFH,0.028365172591340967,0.016591055431560222,0.003923292747201658,0.06595965285345767,0.0617057955887329,-0.004279327398520341,0.019085299117479627
COL4A5,0.07315215884117025,-0.031212619314706692,-0.0032733663405635077,0.016372023242597917,0.028051188692289585,0.01921338113557797,0.032525686850810594
LTBP3,0.001914500761320109,-0.0014268819794202728,0.07833707747091977,0.12602622476760497,0.029066167687186405,-0.0014180562216124719,0.10735861734994354
GNB3,0.004341910267690927,-0.016916688008855263,0.060737682050142676,0.10500379308730412,0.03666577784670879,0.03832635729060082,0.057231811833459
COL6A2,0.02943897569055115,-0.020981574998781956,0.11698176386303732,0.07079710711070338,0.029529538684566606,-0.05167188906897794,0.006585864083717863
GDF9,-0.04356540994220716,-0.01753361204531726,0.02848288255501609,0.08125610255521928,0.1003575687073921,0.03545021339032826,-0.008093289212437274
NCAM1,0.07363054854344128,0.007842883993005562,0.07158476089748517,-0.06258479151034727,-0.0026705575575123788,0.03347311997093466,-0.008478116884626708
APOC2,0.050464369536063806,-0.029212010358483354,-0.11172612750509296,0.03991899778094916,0.020225954429035218,0.06072247233918168,0.012575884192622946
BST2,-0.001204859250679148,0.020442806483366906,0.07668478671908699,0.08896420881645963,-0.017070707753735637,-0.04858168914789389,0.029170189003659596
COL5A1,0.015946946552537557,0.0348129753135425,-0.09383146325511635,-6.1551068239155e-05,0.0073358784266478756,-0.053125256124578836,0.12012970029736357
CALM3,-0.02255676777219083,0.009575740851438277,0.08788910075180692,-0.009355609890398653,0.07149066408192843,-0.04873023854215636,-0.09777369016195754
THBS2,0.012912244114660259,0.017753927992917053,-0.030537999036870385,0.04774550625710722,0.03985264476412744,-0.042236089160908395,0.08552466914931181
SERPINE2,-0.0025681651479390207,0.0246650940127431,0.23407717939041428,0.10952368760618456,0.060362155870821645,-0.019878380872435188,0.02740251013562836
EFNB2,-0.04361292203214021,-0.04058171410458629,-0.06023274791634828,-0.02167743958902237,-0.02791140460828604,-0.030405647475104637,0.08703106663252336
PROK1,,,,,-0.01587124370073695,,-0.03678859411658234
LACRT,,0.11029922075635651,,,,,
MMP9,-0.023246337955485728,,0.10713764841508568,0.062197771651168875,-0.022908745991992344,-0.009661448018299079,-0.02416978105852513
DMP1,,,,,,,0.2657026496276029
NPPA,0.013592735564717674,-0.019998538388014193,-0.03585194028857595,0.014921294403546545,0.060362446108451234,0.04296260287382252,-0.03446255760251357
APOB,,-0.01194315929235451,,0.023188313256143383,,0.037602325002342014,0.019661674983634407
C4B,-0.025529561781722256,,,,,0.05231384390937978,
NTNG2,0.014203671851819932,0.1190679884894149,-0.06464777540215098,-0.09148552911478022,-0.020413925557391945,-0.0372044569731294,-0.026742556511170697
LAMA1,0.033294779774480476,0.025740244914760034,-0.06759204451693311,0.03892289423320623,0.005814667289336923,0.015794362214849318,-0.02321331393293916
UCN,-0.03158326674564805,0.1003504653161104,-0.05408542718461029,0.015369579330507326,-0.04037868230255477,0.05151091141268249,-0.004910785803941359
ARTN,-0.029197959156387086,,0.04305371062492908,-0.036313666546229265,0.031252374765274586,-0.0016926241979383805,0.015053208436799055
PDGFD,-0.017782653331735128,0.029828000262418514,-0.03681484839718432,0.006540840857855927,0.0598637887773899,0.006912326943965604,0.07240385119071623
EDN1,0.0230133200440225,-0.01411336650570809,0.11929707473617705,0.12571024198158723,-0.018789609809878854,0.024604611152614128,-0.05785649959823343
ARPC5,0.006940214436220624,-0.027754314307489193,0.08630468728573126,0.01703237381133677,0.036788691143684014,-0.015898049008558353,0.04419038435539272
GSTO1,-0.04956107865592383,-0.006269863842635297,0.009148391665134223,0.04565573103344036,0.030779309227341168,0.00993583069830568,0.0160264623026111
PROK2,,0.010575369504015466,,,-0.013790869918639011,-0.02802801840395102,
SYK,-0.02756301242094014,0.018475787169172503,-0.04511345523631649,0.07556681633414175,0.020187690652824126,0.01352918917149533,0.00611528983461951
CD40LG,,,,,,-0.020586746723113513,
ST6GAL1,0.02829238980410835,0.007380808314333492,0.011297296939147205,0.011853366390665181,-0.016436799745724682,0.045647696697495445,-0.040927211012601585
WNT3,-0.04854693834289511,-0.03743439979371527,-0.05728427772664724,-0.059590288000207006,-0.02862993184959711,0.01437129440712816,-0.04946931505342354
HSP90B1,-0.05094805942376866,-0.07047664813821708,0.16527547844942117,-0.015535002706316327,-0.02944461340353334,-0.03454350426294617,0.07054403516725807
ZP3,0.006925278340260269,-0.011943160355248915,-0.024169596159291585,0.02352457801261196,-0.025596407737624182,0.04702344132693381,0.06320701893307129
NRG2,0.028516697460182608,-0.030835789350053874,0.04791998942229183,0.06561142880058628,0.031305926243098865,-0.030620512533421847,-0.023598824048000764
MELTF,-0.023542791254950977,0.003373173532569685,0.022225097542956214,-0.03924865056015387,0.01588484628445744,0.038685536283300175,0.06870955645991164
