,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,,,,-0.019132865720222842,,,,,,,,,,,,,,,,,,
INSL3,,,-0.013063258304780646,,,0.052166217059912444,,,,-0.021806245583760892,,,,,,,0.012112434566212367,0.0658440566088998,,0.027634841637667818,,9.902094473402956e-05,,
BTLA,,,,,,0.012398896691129837,0.020468844773777486,,,,-0.006622469441655307,,,,,-0.038913452688520186,,,,,,-0.028180789579665712,,
MFNG,-0.006749643595062808,0.0578946714136214,-0.032505157998298166,-0.036950473105612565,0.039151791644104185,0.010088703378273603,0.002337357072007039,-0.11794865841984016,-0.12482553110567839,0.023143602974622698,0.02171494326219751,-0.12998222689153244,0.020946353932322137,0.03553564489610128,0.09855803536687227,0.01606234751533817,0.0353044684056182,0.09914555901594184,-0.036373202087964844,-0.04564811609922087,0.008918972411845385,0.06957883313679787,0.012136469360472331,-0.02871926890081856
ICAM1,0.013105323608462692,-0.11891523401033528,-0.03301796036381161,-0.02477220690486553,0.042987019396237725,-0.01712966001969709,-0.18001117521334045,-0.057888719854627735,-0.16469519072399916,-0.08519128643044965,-0.009243899869227514,-0.17816733149090444,-0.04099640735406675,-0.022748687900670684,0.012966731442635764,0.006182813575820899,-0.038125320200259896,-0.0743770360613852,-0.02129869016513769,-0.014636555878344028,0.16341781377252496,0.02244192502421479,-0.1091601896997314,0.050991415681740156
PROS1,0.03304391672143224,-0.16516509774895985,-0.047804525110453945,-0.054338912254590525,0.03216475714224531,-0.060935491771410916,-0.1269421705307998,-0.16218667145084134,-0.23152453288682445,-0.11152807375654215,0.018944048408656003,-0.05334877334090526,0.038850707361942335,0.020905958128437523,0.047551423634886146,-0.030631526840081642,-0.021394521368431105,-0.0747497713940443,-0.0188685176580514,-0.0012186473768337018,-0.09936733368723592,0.0074340159010466015,-0.06030627358495699,0.05759043706906453
CLCF1,0.011797516244303283,-0.0959423807786719,-0.015024768038880348,-0.028328959632725664,0.07124559479094263,0.01835461828418313,-0.10175546186815543,-0.023441884105175528,-0.04756247605600035,-0.11707291401366264,-0.030221108068199956,-0.1421174486047424,-0.03617090557683953,-0.09956456924926962,0.023330889246531084,-0.04278497311089473,0.0022399167108888163,0.10402814559437037,-0.01673197902974694,-0.07697639714450785,0.03203124999117079,-0.059681282073320116,-0.15776331003168811,
PSAP,0.001509588851677183,0.14521817370547951,0.004763756013766827,-0.043042405964056236,0.016776775555026314,-0.028218218570547415,-0.06518217561090106,0.1142412281949095,0.11517096395051896,0.20337823420738477,0.0006015507536986276,-0.18623949276437957,0.17354339427287357,0.33300453469308555,-0.015694626606355195,-0.0037507105580004995,-0.10279552070537565,-0.16845794428110913,-0.09150481792334082,-0.00901250554858353,0.06807382491115888,-0.004957657014682383,0.14739776186551548,-0.0424556067404704
EFEMP1,0.04454538119859424,-0.1670683842925274,0.027964558262639577,-0.08092155845099931,0.011477335850991414,0.03488703308353768,-0.30735459438504603,-0.13265981433507137,-0.22979051007991044,0.05409873962419797,-0.008869981916030917,-0.3344641027272314,0.06717815135145908,-0.19898709267410833,0.035309192684336986,-0.008399815622424867,-0.01295231354126804,0.0664800465870776,-0.016093284401914144,-0.10286243972913575,-0.13015104960338614,-0.07997137342925688,-0.11339389826523229,0.013966863748710926
C1QTNF1,-0.0007214528469172653,-0.18913539374866392,-0.029082620816435607,0.02666884814164012,0.07867833633205638,-0.02661553135780471,-0.006430045213129018,0.0014047634925616855,-0.1394338344235209,-0.058519712177391346,0.004729667435187562,0.032134340072032294,-0.056128168706417805,-0.13235898306564725,-0.019812692833752796,-0.002889203248595214,-0.11993550488510017,-0.19538027604230973,0.021634055806597646,-0.03524043867382336,-0.03983927730794753,-0.04592497117642678,-0.11502043635087372,0.062230502714907376
ALB,0.04648872171581098,-0.03894544512266177,0.0889607135027921,0.037218710558021194,,-0.016621519940867847,0.02481178066241888,-0.07685924999981623,0.055692303923746134,-0.011904865136357561,0.006384979209346727,-0.059172969507946385,0.003958876964064847,-0.05573547297802887,-0.019068079802184047,0.02161493095686161,0.08106832712029997,0.059909835471883964,-0.069387024865177,0.031970150817574226,-0.07189771012579234,-0.03295488373387599,-0.060615015609851504,0.017859715684276047
CCL13,,,,,,,,,,,,,-0.04839895151432307,,,,-0.051495469501710515,,,-0.06143668750268284,,,,
EFNA3,0.030533599092069548,0.04520705573132877,0.026314006355374255,-0.0115571843997988,0.0379631642351451,0.013299414141214527,0.06513948128578506,0.21574185770100085,0.311481633213464,0.0842694805974532,-0.02764868636679947,0.2890896617942097,0.08918521889637432,0.022152950841134802,0.031913878708915676,0.007462500248512758,0.09311223288552654,0.07314301998232926,0.011686731670336375,0.021190058110302782,0.06777602528417721,-0.011556231172265988,0.16692642325671636,0.08150071456209435
DRAXIN,0.044437590078969524,0.19241799311958407,0.032081077101922144,-0.04247713432328823,0.005726550004440657,-0.0037216285103298078,-0.00131982866373923,-0.09175395546944333,-0.16819707359515065,-0.1436856229050287,0.05004533513085919,0.008952384462027792,0.0022620255146483833,-0.1360994490288913,0.029523573818944864,0.0201114115882897,-0.09434525805995386,-0.18103475343241845,0.07758385297954264,-0.04110475582446581,-0.04503861991138996,0.18365406384139468,0.14296896218627658,-0.028855765940101703
RAET1L,,,-0.00403853761218848,,,,,,,,0.02624231536755893,,,,,,,0.003049945390323408,,-0.002133357591621146,,,,
NPTX2,-0.015297942011091725,0.19799225146606955,0.11029763449345745,0.05584490174588295,0.07449699125430098,0.08933706544492896,0.24744824700022322,0.22060132436641997,0.36747110134267996,0.2217167075189971,-0.03863899601700437,-0.12426088934532674,-0.04081141153065944,-0.08657693882651336,,0.10409918175696768,-0.0019246217730762177,0.04810767631198808,-0.010937548944046988,-0.017657386918883966,-0.008256267821215454,0.030599539354168252,0.057069181944382756,0.13060617220066176
FGF11,-0.07238323767142804,-0.07383528258292309,0.04989457745321377,-0.045263878552374216,0.06145159931231114,-0.055931230358334375,-0.08105281471521712,-0.13291208102771074,-0.18731075341615563,0.08560015557096216,-0.05842968801446266,0.08834046134215984,0.005013070515626138,-0.16183451748112634,0.001624809484650395,0.007227234977719684,0.009149184618445745,-0.05369500084017623,-0.011403872467566925,-0.048470947274782177,-0.07259003663719708,-0.0291701797568816,-0.12287222856443322,0.06850365155611225
CD59,0.024576100982021093,0.08150208828240267,-0.01899193585024545,-0.05661439310442475,0.010233499137625442,-0.015293456035389475,0.20955547342874195,0.17141433919944266,0.20228426821687334,0.020132250586727178,0.03973913362407246,-0.0600955464956427,-0.07871344326631884,0.24250208500122733,0.04934740477790532,0.04677525313118859,-0.030705783260039605,-0.0657318179086349,-0.03881430754394636,0.005356112103270602,-0.04778450938622236,0.0869268713049534,0.25096095882722097,-0.09441333903599079
COL9A2,-0.012880719528108896,-0.07049207755290572,0.009351691411381684,-0.00654925655749866,0.01858145957697129,0.08366434716617256,0.10434333431839765,-0.16639275802906975,-0.11240003795957579,0.05999285708210203,-0.01206245984503756,-0.1303025401741399,-0.031582343545433524,-0.06538357860032652,0.12188631583120738,0.09084936754303581,0.11816139698903398,0.2765487571461381,0.03899733819589077,0.091763040069229,0.02157314731820823,0.09262448019884563,-0.005774507381524479,0.03929436601838063
DLL3,0.00875327869240785,0.26709368937342737,0.0049286463850958554,0.006556930643300598,-0.0007437413260967424,0.005790187871211699,0.10257700316226696,-0.16254358329159582,-0.044045595529708534,0.1587628107931257,-0.004821454913919303,0.17311172171492534,-0.08058884695145412,0.07474919734713688,0.0770775035994085,-0.0013833333736146972,0.21911424897423887,0.3265520111916331,-0.05284901415764849,0.07272744572509895,-0.07523904208116179,0.01144356955341508,0.18578393818274505,-0.028894916321494657
FGF5,,,,,,,,,0.17298016346408981,,,0.07232750586008424,0.024907549457499824,,,,,,,,,-0.008935291124718603,0.030082631309510638,
LIN7C,0.0676011003234991,-0.0004821750165997481,-0.048010996225341364,0.004203514483761485,0.05215261609051153,-0.021538293139659905,0.07994189331584922,0.017097949207503054,-0.08657423400293544,0.037383583008121196,0.059320507559897616,0.15151462066110988,0.03452054184485947,-0.0004385053661939892,0.05486966624161039,0.06401121099869145,0.09417375937880433,0.09498028980753655,-0.013704901942403943,-0.00783815891186161,-0.056028817418513774,0.04022972931765398,0.058636546934159206,0.13209333317108368
GDF7,0.05279565393776264,0.059196147616905656,-0.006052021477702128,-0.029535564145745107,,0.004154418960702954,,0.047877085646925326,-0.02957775158407433,0.017817223728015957,0.015654491927647732,0.18136400264390126,,,,-0.04412629115270657,,0.03706485160759715,-0.03132283058488478,0.007931185855105724,,-0.031470595310992375,0.04209374266862722,
PSPN,-0.0205586901864726,-0.048569076442796316,-0.036107590078178556,-0.01814656419271037,0.006820469307888174,-0.004722816989595584,0.02345448947291566,-0.009608913434814478,0.01616556351997998,-0.012294342607395918,0.003939237349647219,0.07928648933411604,0.039332056698218244,0.031096229528231316,0.0032598073944997068,-0.04446129677420802,0.014968816292634126,0.08796940723914473,0.016238411183474254,0.006487094987784657,0.015946361405835895,0.004964259453318326,-0.01879787011589353,0.11915546050126989
ANGPT1,-0.003444395984787469,0.05364139485836076,-0.04334220016717817,0.028551385119558046,0.010123975247052018,-0.029288371700517353,0.032064611301342485,0.03305912619765569,-0.17436949482226854,0.15979976475849378,0.01420834582750626,-0.10071254234971062,-0.062351263435192206,0.054826846844138445,-0.010497031552611254,0.0209916444577791,0.016044422636617692,0.007376253734651866,0.03899361353054868,-0.029807000916036826,-0.018082229865003865,0.002540269488913062,0.04412260394854736,0.028372260348091694
PNOC,0.08522045181319275,0.11940152879212557,0.12466966230161987,0.07123656907869605,0.08314358364478436,0.18556319142357808,0.3653209503815666,0.2917994865988849,0.3294631352858471,0.2200110358072398,0.04545977762750269,0.244964471501765,0.052011735454412046,0.24021965860558586,,,,0.009940021755691338,,0.0883635170988641,0.08890340718589157,0.013441611333020746,0.3424896580547783,0.1881715915357463
L1CAM,0.04960106153262044,0.30199634552141424,0.046428345883738134,0.018062331605348234,-0.010709975583795705,0.0931085027929934,0.048183517539240994,0.08931121465619125,0.22040475958399702,0.16758071703937424,0.03155069864045931,0.25458307429489185,0.04090965645629989,0.429458074237843,0.042784496298974906,0.040544094561799596,-0.07064166426204095,-0.1861831652075883,-0.030602285667955247,-0.05031048938157544,0.06210587697324923,-0.0366079592126641,0.2724069939304587,0.22723279277723848
APOA1,-0.042306461656986975,0.006007758462624177,0.00560182044066944,0.0019153770334952088,-0.04629054294171419,-0.0465412419893369,0.007859553387753914,0.0031678472814192548,-0.08392549974717013,-0.028392563633074946,0.02437830661504065,0.08685239691563462,0.05871180411061381,0.003765840794439215,0.05738274877025466,-0.01391689844381449,-0.029593012636802668,0.0401285564039714,-0.007155150272177098,0.07045360443849,,0.053244572261043094,-0.060842343733400195,-0.05575300375588895
PSEN1,0.03140712571349281,0.014331557559781544,0.018242121964933574,-0.0357573632952976,-0.011898744206067555,0.01247511373507409,0.10871285897097761,-0.034485550612596186,-0.1596895167680193,0.023070258867927393,-0.04339972158522441,-0.12992954151481112,-0.0027368248324856933,-0.15076408721293022,0.02668247651928246,0.06192488171602107,0.007892298721046407,0.018462259062892426,0.006202913912895956,0.057653437768595314,-0.010164231797411171,0.053888197237303335,-0.08273327452803393,-0.11238124094278626
CALM2,-0.013040841356886622,0.25807792100116944,0.022692707602386904,0.023132791118278238,-0.0440692587004417,0.031950061682705276,0.2881152729558428,0.29425651175943784,0.32515909498884227,0.2228052570188299,0.07388133316707052,0.40829458243658745,-0.08705164561757686,0.38249030993206395,-0.00675469619186626,-0.002773928781171125,0.08960601766592313,0.23162469886663412,-0.007709723766713002,-0.0035709574697874247,-0.0070888848764795315,-0.03703470734768495,0.19879220884467957,0.12747826496490133
CLEC2B,-0.04945180276264078,-0.10805855746881636,0.01599240189921214,-0.029929999017244906,0.010976086187867487,0.01352707650633457,-0.11723257551844318,-0.00979664946009625,-0.14586767510305043,-0.04975237285981014,0.008597108674255479,-0.11693489599263468,0.02684002467727374,0.031350623857742864,0.061793698153919156,0.06359205942285102,-0.038202143458545564,-0.08824371800633886,-0.03548404436318729,0.012925702049873361,0.12771025577356535,0.05085606956584508,-0.047708084675742474,0.02721293474930842
NTNG1,-0.0036974551330643006,0.12048190940612018,0.038253956635168354,-0.018664196690147926,,0.06317037229956023,0.006785698925506831,0.08202037603870342,-0.044606085130078334,-0.02698155015762664,0.061656220470270647,0.08107948163210017,-0.07482792666676419,0.24627392330084608,-0.0442227646825383,-0.03385448692910644,0.057475973500805244,0.2372510300947472,0.05042462986124299,-0.0009723543985905793,-0.05539214360121608,0.020059881029858787,-0.002552638852034526,0.1408638431609986
LRIG1,-0.013264632784214138,-0.1028470054730146,0.03613809739761489,0.023606630341386624,0.007945591223290688,0.014814100430173855,-0.10641436915402872,-0.13777188329594886,-0.22308527854552715,-0.06525997994133018,0.056747420488721736,-0.13784005743733233,0.08011327369028719,-0.15363554339576335,0.035188188545703596,-0.06446228023207576,0.14568635846755748,0.2987370709208879,-0.07185017632591739,0.08690338711189736,0.06207697286167631,-0.02246480718347226,0.0072288294235332675,-0.0037207451995384037
CPAMD8,0.06542459803585869,,-0.0025708396617270483,,,0.027415052196513107,0.03383211982105923,0.06012248119489419,-0.03063963458761025,0.042558805150349266,0.0032646359143251535,0.010439779526010166,,0.057797209470590416,0.012292213392606258,0.07970964614259694,,0.012638932711579657,0.06088542821231179,,0.07308443140133344,-0.016922012644601758,0.04165730254225011,0.07341230672787055
GHRL,0.031285333984547664,,0.048481204760189925,-0.01026246384939673,,0.03185677916359179,0.020127464881778592,0.0559040336437772,0.07383420551646865,0.029299765855589077,0.021566023018966297,0.014695287080449884,,-0.014534541741190085,0.08009641999759035,-0.03402085623254525,,,0.05860464850615575,-0.015181251863309845,,-0.041920881545671786,-0.04912447048689146,
NPY,0.0292440626878042,0.1265096031161735,0.042809056697099654,0.01677640172764146,0.0739817565124959,0.04081577106234593,0.17116891672535356,0.12501338176606328,0.24058741414526127,0.009251581841629887,-0.03760377226661099,0.09845175631579596,,0.18852544060877843,,-0.03927896736695125,-0.04805190611185323,-0.0751011221364651,0.0031055708867364674,-0.003320770113299714,0.1297827062259818,-0.036801742470385965,0.16727303946601593,0.0897516156671403
MMP2,-0.011389131953258455,0.13313122893137144,-0.00039132587073592096,-0.009469823486814986,0.04298033001209066,-0.003265629365428005,0.08287296493231695,-0.11723420429130907,-0.25781714841486925,0.034515681015792325,-0.007080031938098637,-0.09018661630003764,0.2112623453326839,-0.24507911070281052,0.02436147151203557,0.061681491741774855,-0.023089391076450087,0.023596988043056447,-0.0064578325430461984,0.07819454685449274,-0.11928468171392496,0.06984908267300365,0.07653913378367429,0.07189389970479043
LHB,,,,,,0.008949271188150436,,,,,,,,,,,,,,,,,,
PPY,,,-0.02752357604215988,,,0.004686732795701536,,,,-0.040277962840120626,,,0.013390927952692405,,,,0.040444951084476655,-0.031491191496875334,,0.021519074232318285,,-0.005519122999822527,-0.0635362377986172,
ALKAL2,-0.03276930134333923,-0.03596526532395726,0.016495827260688267,0.005358135049932119,,0.1332695121164102,,0.03372713696229194,0.04871999340131804,0.028225077326737173,-0.03359837208970203,-0.15313430175093645,0.08896567104394652,-0.045756520308734075,,0.08880747794987472,0.0351838651197152,0.05121735410360414,0.03165617470884787,-0.027791992905713724,,0.005468375903258717,-0.08292253299247743,0.024773910262105396
CSF1,-0.05233238872310503,-0.18054843795283723,0.00492906112412825,-0.06609375161132587,0.01986982850455088,-0.039626785692108424,-0.2558013669268594,-0.11598149255251601,-0.18195975582684734,-0.08608983570212125,0.008227102799305481,-0.1936824585607297,-0.0623711410801821,-0.14660885667514842,0.04167460794933485,0.03361081105150399,0.04561296132393706,-0.08025959618003453,0.05343199238484184,-0.06031011652421014,0.04344611623008779,0.07917886566755421,-0.07632334903316879,-0.09689840594226937
SEMA4C,0.04974828977830091,0.0822776053912043,0.045626720818976514,-0.06190807933020297,-0.029152484183995145,-0.034675660304487925,0.03672299563672905,-0.09132825674476223,-0.016683776668717468,-0.0044347884848647025,0.01458344178246945,0.038274271598859,0.0023459367338322856,-0.05423420351177597,-0.03482943692299617,0.03321300386876063,0.050136174714390636,0.09060090657850305,0.0028654411144542623,0.0029725507922941335,0.027894307350238692,0.04863152003039034,0.04580728025465389,-0.08436731935349738
BMP8A,,,,,,,,,,,,,,,,,,,,,,0.00641088989537763,,
ICAM2,0.06470686592549318,0.12076940941818937,-0.0026330816183803125,-0.04682860298386537,-0.035613904272189016,-0.003555231144915756,0.08905610142724006,0.018265341466013246,-0.09040229190765435,-0.026694645740939417,-0.03043742047303417,0.009031843951472994,-0.0389868654679779,0.03129631856739634,0.009461869540355404,0.08407056554921152,0.12614298746324507,0.11272673975606011,0.032374987648746294,0.038836110545447645,-0.02476621208095618,0.10067609509286024,0.12582456199560174,0.016952296603138555
SYTL3,0.01929285894005697,-0.033011516009350025,-0.053128448944842435,-0.030717972414449637,0.029742350803320865,-0.01818829257690034,-0.062319889772550846,0.016683457985956756,-0.13176250397546316,-0.046579770552124596,-0.02104079442754511,-0.04932486916672369,-0.008271572215824773,-0.08447465845823587,0.02295729205415524,0.013006530701160644,-0.033722885049306095,0.10291726973344888,0.002428303436548578,0.0705463629780843,-0.029801005794049314,-0.016263829099564916,-0.08995402134061421,
IL1A,-0.025427173467805583,0.03966202911223822,-0.021245046804396022,-0.032139325688370496,0.04129775695800695,0.013390163910741243,-0.06989524444642065,-0.04317242403928719,-0.07884794979973671,-0.14553093612496223,0.004336437711229517,-0.10192320207296972,,-0.03732449282341326,0.020597449232175657,-0.022197568931113573,-0.019713578980931176,-0.04165741213508783,-0.03706715036200201,0.034088141352251286,0.004758013418583942,0.007997247529391372,-0.08166333307805569,0.018412610289252437
HLA-G,,-0.030359263167220426,0.03434373308696904,,,-0.01425890501890848,,0.013543458336984317,,,,,,,-0.049952760327761095,,-0.0062071592111534075,0.037752117915573376,,-0.040959305619598395,,,,
PGF,0.010584431539579229,-0.06858960719427712,-0.04111914444253077,0.05121861717880885,0.10331630445964611,0.02125235002305444,-0.04820332478303058,-0.02955894101504131,-0.1970545566492599,-0.02811178635103261,0.006238124239478417,-0.07998970846589205,-0.016537839873309843,-0.16396099495662597,0.047932345174240894,-0.005575354229522236,0.125610425323039,0.09963064039355675,0.0041869804470366315,-0.03133416313783163,-0.011566324143090674,-0.02249309862199903,0.10539767247376368,-0.006630132100542522
LGALS8,0.03717457159320155,0.030539551447277855,0.02739247308284817,-0.012104680745274163,0.03601964416300757,0.03650637725654691,0.009893567101055033,0.04220387511395659,-0.04553744987447368,0.06744527894779662,0.06202011432543455,0.10843149081127966,0.03660324112943728,0.08304664638500052,-0.061972562500479764,-0.030423036255506693,-0.006120625010755052,0.0008508390616310998,-0.01786495843419444,-0.015340877385141876,-0.037115128587949936,-0.0013328225619042733,0.021289388344659568,0.05358007311469114
DKK3,-0.029283518223616047,0.23317742382382914,0.0819466093026719,0.053126358167993805,-0.024906261543206746,0.017510219270656574,0.319490815767976,0.2677603307886706,0.3488747137802631,0.13988870412770132,0.06708017829218219,0.42569487448681925,-0.0832907560018904,0.3998588488415976,-0.03723621828651045,0.01502727264786012,0.0804662221901881,0.1313971238400385,-0.03031077054403225,0.018473536471214937,0.013666663579777747,0.02585800118671912,0.35803415348098033,0.1692994668159485
COL16A1,0.014415968218317704,-0.06137270230805218,0.00306246658083908,-0.026204853939620742,-0.04514869187505006,0.0365804110663938,-0.05894775604364423,0.02712621241484731,-0.1337283919790075,0.006518974632810462,0.02845228867485493,0.014459538181720888,0.020303435444571173,-0.2579196292926448,0.05036585848336385,-0.013022888580037523,0.016589007566121267,0.11384527689841696,0.030592012969825607,0.013924039254935893,0.01795129566038771,0.10779995790632228,0.07503552336790964,-0.05052773248698205
TPH1,0.05641263130089598,-0.03664585637092249,-0.019473158572514155,,0.06315382221857326,-0.032692350958726836,-0.05048220710097703,-0.018044484811095447,-0.04882820868324874,-0.0852713542305033,,,,-0.008142856788460186,0.08344125926811266,,-0.045633270304386374,-0.012435570146823203,0.12206774916260647,0.009060291493450471,,0.0027502889233389136,-0.020964880727071245,-0.012708508162587876
TNC,0.03866286691378908,-0.1736574336633947,-0.009919936294894736,-0.06987733232633424,0.07837502296549517,0.07107564685209725,-0.23023170138815363,-0.285548155789846,-0.30595646630557877,-0.21877817468184427,-0.02985481031082551,-0.27868604181217865,0.14756980501353748,-0.3123164422845457,0.024724085685107478,-0.05824440088406993,-0.141179204634404,-0.18836440301167579,-0.04949385382547655,-0.1171350935258679,-0.15689095654368915,-0.11629892784083401,-0.11099735830873257,0.0690707851401565
TNFSF9,-0.021882541385248075,0.11161267673957859,0.06499974188739283,-0.030557164104268408,-0.03626454513620718,0.022277442028927053,0.07735264726740317,0.018817006916647783,0.07517722394053535,0.021638258208681396,-0.012202140900871164,0.02551296643149645,-0.001805840931057563,0.0859680454733145,0.02785433332531859,0.0705730153057362,0.056551235464423574,-0.04253523853835909,-0.019464677046695546,0.003989588937681355,-0.016498009683935104,-0.03038902434104961,0.035946850009125446,0.08985389283079165
C4A,,,,-0.008472022549462367,,-0.018991530305799333,,,,-0.033382302767928716,,-0.003989871808510582,-0.017091467089266055,-0.028981866909079747,,,-0.01038133455720536,,0.05125360534223415,-0.03851850674194951,0.04669193971038543,0.05118055617253492,,
CNTN2,0.020272735835577906,0.13041637290626393,0.06583943337350881,-0.005562889826232196,0.06818738563813236,0.030892087975178093,0.16804657602844394,-0.03970411440718039,-0.10679284450150237,-0.03561232548898847,-0.02424030459939493,-0.3005837660797482,-0.0029801955674201215,-0.012322719610672278,0.006229422628949779,-0.0004600785912782903,0.13776710450551,0.28409752405479033,0.061923494581514936,0.07983675413475533,-0.001031523053754913,-0.022739841436292003,0.26681272595445704,-0.21525074869136
F7,,,-0.010525356394893857,,,,,0.048299234844474195,-0.0023741177227478293,,,,0.011101712118118483,,,,0.05549371132485396,,,-0.03893710936763502,,,0.10699369877338104,
LUM,-0.005665442176579155,0.017500392985556418,-0.01776144084017534,-0.02507398478382014,-0.03288120666698647,-0.049942182873710446,-0.07435267342549133,-0.04376697971814452,-0.22316942118301927,-0.040618252883950434,0.04016500100108746,-0.12311217307504904,-0.0385396833043863,-0.009511490446029473,-0.06414901010978372,0.03319841242418745,0.055986595859796845,0.11487717458602384,-0.03917341377850751,-0.06239512828149878,0.059861683574078145,0.06995787421778137,0.06296775867380244,
IZUMO1,-0.02090946150410424,,,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.028672018382769622,0.08983292714871266,,0.03416162463038748,-0.030747544410319353,,,,-0.03216876437201529,0.05189715704489608,,,-0.00936945739702356,,-0.04260224446650279,0.02701658554578355,0.0900073646650731,0.0669560201980337,,0.01770607269998587,-0.005304980789947221,
APOC1,-0.03335125799724726,0.09211872555816572,0.0420105834905639,-0.10284992660588337,0.04832840972608269,0.1079203078208378,0.28996221183691034,-0.28683056120659517,-0.33670399356912456,0.005159686126729569,-0.09116846210958615,-0.37961066858288683,-0.17493483200597504,-0.27524502403857204,0.019200684949900123,0.029580418586299412,0.06548673631659649,0.16734429144873247,0.05423365241825852,0.07172879393884546,-0.12373736815665212,-0.05908451237041581,-0.11010164973246737,-0.22238801903639527
PKM,0.047182055112387926,-0.20375815052539473,0.055478523129544606,0.001699746309316538,0.04418498016663753,0.00940744112492276,-0.148166394552455,0.11938206527779663,0.021620620010593835,-0.06515314765310797,0.08523477238149935,0.328925826095479,-0.11639846814068397,-0.21470719630931984,-0.0041155655599221614,-0.011115408655442941,-0.1490366645383168,-0.26226985788672486,-0.04376870757127418,-0.11889367404395412,-0.04003012302134073,-0.08536820486611321,-0.09800897790590678,0.18685802534390533
TNF,,0.05164025440781932,-0.06529318461247763,-0.0006149529664948222,,-0.026439515065963926,-0.008110224918474579,-0.04367750277447643,-0.022477193797278635,-0.03773111179420561,-0.03543842073079803,-0.15181200573652257,-0.013695208475549397,-0.0672074297607283,0.11537987498621055,-0.048570940628920325,-0.05072186236751095,-0.04600509397468659,,,,0.01697409825904366,-0.052013276945895796,-0.1343447163368705
GNAS,-0.07082819134799587,0.19602046479297547,0.0590179534007318,0.07271031262149746,0.028027331047265628,0.05883969398363505,0.32001105054748263,0.23006321279071512,0.3165035604944567,0.07729628870132928,0.05018909817428389,0.4264559708606888,0.1360595451080848,-0.30163108166906805,-0.020233386015837684,-0.010115367247281076,-0.06290605448102057,-0.10069682144121568,0.024617354606645724,-0.042837938637835575,0.03723221702260132,0.02064493930604538,0.3554650708341304,0.1245414826364825
BMP8B,-0.04169762762432735,0.04445587047621794,-0.027340171281176745,-0.004215821066556913,0.060048265041505955,-0.025006797838315168,-0.03920286612033196,-0.19328112532537134,-0.042073693398288085,0.02733023087132001,-0.018395051071828882,-0.15025756077465086,-0.024771811047198097,-0.04190795284789447,-0.03302701443290439,-0.042416743048198355,-0.022692339496258363,0.011814798803770725,-0.044864316099199164,-0.029002990481117118,-0.004208206603767484,-0.008922029000520335,0.054662189327176966,0.1033696706559137
LIPH,,-0.03764638180853222,-0.03477182230654325,,-0.02336816975525022,0.025275892228865813,,,,-0.0021878279278946078,,,,,,,0.006441236431741445,0.04476463494900659,,0.0411938924075404,,0.041192927898811245,-0.08537358902855767,
CCL28,,-0.027515660197674752,-0.02964326661952299,,,,,0.11794710033917075,,0.06137479781575848,0.021440308427702517,0.020477001373854282,,-0.001079749782739102,,,,,0.03703628712027684,,,-0.020311982478817568,0.00416604057296005,
PTPN11,-0.03602167879244978,0.007309500540948526,0.006178942021491595,-0.010606162144372044,-0.00995390602414147,0.06166929556556474,0.011958803675403461,0.007338753236291217,-0.0071766597020129054,-0.026253423285296885,0.009610633569459903,-0.034483157491160946,-0.0003156309011183775,-0.027447871535866187,-0.051568192127666716,0.03446236380268886,0.006455930099013815,-0.004979067975050843,-0.038894498753077454,-0.017473082486120665,-0.018607029670268907,-0.020376010942697385,0.15716526065457115,-0.00852115528561258
ADAM12,0.006990973451408179,-0.050619655377924996,0.0002348450563364751,-0.01599096795795823,0.05234074875451521,-0.019087317519639466,0.033040443955475896,-0.026697033425078426,-0.12873804505016115,-0.1529472405108256,0.036994434073984644,-0.10622102717807398,0.1867411861287444,-0.14549234484041298,0.014804496261933137,-0.06830093656728461,-0.03267170036314518,-0.05545119884744585,0.006497604979760322,-0.035308929363405586,0.047700717423700946,0.04272892688743319,0.03323739199341883,
EPO,,-0.021072926284313603,-0.03364847142840262,,,-0.02841245720213438,-0.0021892114115427373,,,0.03584580376901353,,,0.008198491626744327,0.010489109746044577,0.04772518058161615,0.013352818515000678,0.001327272531237482,0.08136190802251357,,-0.008065840984962994,,-0.02160010527957173,,
EDN3,0.030267763862238787,-0.037974770764079374,-0.008455683139836103,-0.040910384268582456,-0.02756500111467596,-0.003913128174669208,0.13840478207881474,-0.029166068855009313,0.001286085234292137,0.056523461245773246,0.0032929694939424436,0.11680340991962054,,0.06450807481221292,,-0.030377143061738783,0.02214835110854024,0.05743096228528982,-0.020798145482160302,0.0004433577086568173,,0.004860806301941358,-0.012059397639573591,0.11128634541156807
CCL22,,,,0.06545126547071642,,,,,,0.05978690845280372,,,,,,,0.010762181210653126,-0.03608211083739312,-0.022407028999855066,-0.0358556749038108,-0.03233724784155965,0.01654859045835786,,
