,UKF243,UKF248,UKF251,UKF269,UKF334,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
CCL27,-0.04359835463695342,-0.0074164192024168095,,0.0775593323314237,0.07638841317207408,0.07988860072655024,-0.006213240763018297,0.0692065691041893,-0.016818607873660078
SERPING1,-0.05942023845289648,0.034140936191282424,-0.03320117621891218,0.14151251705471626,-0.018461135509355738,0.01131361940669358,-0.03610097464865785,0.06836837404381473,-0.023684267458644395
AZGP1,-0.07755120096244653,0.0010857160731394277,0.017431770113767342,0.01186401471522607,0.03713099113050491,-0.039077485286559535,-0.012609430421394377,0.05168377206435306,-0.005851223507326891
INHA,0.07310995545521885,-0.044097327809908896,-0.022032161689440163,0.05382451796232288,0.04789154564269742,0.05905318485328641,-0.04928157595239955,0.0437307331153048,-0.031029665220528326
SEMA3G,-0.002093091444911383,0.05839876563642617,0.04985160241470584,0.03198501567425015,-0.0031294734136272004,0.06714522659820751,,0.009480912332510359,0.09856966073556254
COL6A1,0.02887032488862546,0.055910150296729896,-0.017537520270971156,0.16402453121493193,0.09716361752789457,0.013224401827207095,-0.08532937611308587,-0.04049920896916885,0.023448290451079448
FGF17,0.1130896024515208,0.04434074016372399,0.004879048726701564,0.005587158576456275,0.01368391936955837,,0.011671820544326895,0.0872321442960166,-0.04009767513655404
TNFSF8,-0.018979566414697644,,-0.013956426924861548,-0.023847572084319233,,-0.051595757980830284,-0.025528578439928385,0.01792000055623406,0.0067086245756279705
FGF20,,0.0375984170825173,0.14056724710758214,-0.007382011280884921,0.032520716180312076,,0.012322593424413674,0.00248503180055019,-0.021994967245296263
ICAM3,0.056413562283587855,0.024082355699357544,-0.022636392261933685,0.1271588307918857,0.024717671430401194,0.01790492634785364,0.06348199643063504,0.02435886933560435,-0.028213817223494
LAMA4,-0.04308039375472404,0.09948840668458868,-0.007209696084152969,0.18971283927202226,0.040433127271484806,-0.07721632972199202,0.010999563255295127,-0.026155496995411403,-0.00870521106035511
INHBE,-0.029852524357529785,,,,,,,,
DLL4,-0.04168399252437823,0.07563358889822985,-0.024527259796415835,0.11706755572626024,-0.02709273921432119,-0.06434697043129889,0.11018862395792067,0.0032020476463313885,0.03983473874795766
SEMA3A,-0.035633178772877375,0.045636518656710534,0.03521181867507541,-0.005855936706951472,-0.016732934257899325,-0.024387933891437126,0.055996220244022094,0.01511377327664626,0.05463966181587865
RLN2,,,-0.014988276758884193,-0.006147279624825111,-0.02279406951024264,-0.05516518764460311,,-0.0185926941980629,-0.025839880280743945
C5,0.03869472356061325,-0.02929870102623641,-0.02452243314749557,0.11736143213393113,0.025519115321095208,-0.10139901570544002,0.0032752911867056744,0.045520999121637463,0.02817682461382549
COMP,,,,,,,,-0.022968050259286266,
EDN2,0.0639053783794068,-0.025976642801827536,,0.11174976581519709,0.08515081707522835,,,,
C1QA,0.0015354151836462417,0.011969232821939294,-0.0036611849577199156,0.11441585671249024,-0.009428180634322283,0.015419393496861151,0.020639773506851658,-0.01728340708437444,0.031886708178336755
UTS2B,0.09041745777705341,-0.015404186538328105,0.05803256033912775,,,,,0.0008148583503747562,
COL9A3,0.03256543317262951,0.05825794194284912,0.009653357397255004,0.14823517576996467,0.005960558222042944,0.08710664024535632,0.08210688877986902,-0.018553768356086492,0.08433891261883888
DLK1,,,,,,-0.011069352342121164,,,-0.0012610323911546161
HGF,-0.019548014955591036,0.033721052838997595,-0.03763186160299769,-0.031362221168134315,-0.03471790115224482,-0.03959749917356061,0.0005066812077016938,0.06390613174060626,-0.031206669696139902
P4HB,-0.001925269290016407,-0.051272550510268064,-0.01244747533478766,0.16319781050679188,-0.03227435270970866,0.033251231615266615,-0.1015694617965541,0.001717198563775161,0.01962980580019231
ADCYAP1,,0.037996024293390704,0.08508152997058442,-0.053885823283228995,-0.022824272379105295,,-0.00979365896454564,-0.028483539641407377,-0.053249811593365386
GREM1,0.007595891950351425,-0.03653937133938361,-0.008103103726295904,-0.006676500388303582,0.03488102228876198,0.050838095086893964,-0.05774621557948933,-0.008143366920708807,0.053640223016220456
EGF,-0.01784994261017498,-0.06295954888319565,0.03211223910384531,0.04508800083090358,0.033053379928828744,-0.0035015549430747095,0.05404770157031899,0.005712446142815162,0.061209932373754654
VEGFB,0.009445264002701563,-0.0027801982640673593,-0.02075927137218199,0.09973529766767605,0.043203896724227385,-0.05058411699320619,-0.030720171976549124,0.012016306373767847,0.044321605555348524
FARP2,-0.0024315845894281192,0.011585615633676407,-0.01120714700001927,0.14172713692372702,0.0049358607050845466,0.016464475117629454,0.0032283539957648163,0.06936793668775998,0.036822077061528284
IHH,,,,,,,0.03385544309379237,,
LAMA2,0.028843356768473636,0.05379822866378873,0.008284252778675007,0.08749750502621716,0.05339869104231633,-0.018405608668551187,0.02155109638073127,-0.004195036038727792,0.050702904613067486
SERPINC1,,,,,,,-0.022250838854245822,,
NRG1,-0.03531933494303176,0.03426217828458303,-0.0203383338369978,0.035542087647114015,0.0406579987478533,-0.03267484285062327,-0.0034879818319168885,0.03638219240810194,0.02761489920128323
SPINK1,-0.023181218166618663,-0.07772762548764463,,,-0.02279406951024264,,-0.03176237535017691,0.03981882684764989,0.01940946530056689
EFEMP2,0.0003924318450482118,0.09725704364465945,0.0576466707267765,0.14431306845881284,0.01870606633760652,-0.03678919079039281,-0.01707930563126785,0.02970868212091489,0.055528579328950556
SELPLG,0.006562113620528971,0.11129240158374899,0.04141056346157325,0.0377146581500114,0.029850249489307718,-0.16311051242576188,0.0578837231674136,0.04118263855183317,0.008934378471844246
GDF6,0.12604813735514941,-0.01115667212917449,,-0.030626320442578178,,,0.09077130320900026,,
HLA-E,-0.04846327216775343,0.04907036275582317,0.038218071535133256,0.13473947059044541,-0.010071899432750595,0.00954390559627887,-0.11290177689336395,-0.03508921744364879,-0.0160905984759471
PTN,0.038960799953487696,0.05621942434965369,-0.00019399922658863908,0.221757170612297,0.0632644290855592,0.153688004289836,0.018431645063833702,-0.044530281706519695,0.0777614785701984
CD274,0.0215729159597865,-0.0073006996565411954,-0.01768908268420626,0.05191658509865045,-0.019407866153385505,0.027903106200956054,0.013765268980846644,0.0487061209068861,0.02688694597705876
FGF10,,,,,,0.058715560131300026,,,
CD14,0.009454492113494263,0.01760998922738041,-0.0201884007688595,0.10122059553391201,0.018601381033417456,0.016193436554970738,-0.002767492865818045,-0.0048983069838363915,-0.010707456155920387
SFTPD,-0.025947717580075365,0.04196331548761576,0.004892189080555836,,-0.011842519119172064,-0.050005094133859056,0.05676329107456746,0.06768017419252566,-0.05154333668601745
SLIT1,-0.011829822771172163,-0.008857799741633662,0.02133952917550646,0.11484889803248693,0.026096172512150174,-0.049222850364041885,0.018737853839462054,-0.050795390235166965,0.007914411286704413
CNTF,,,,0.06629502158262283,-0.0011655455211377862,,,,
BST1,-0.02561445009756299,0.055304831093482346,0.04256643108458442,0.11917818213569083,-0.03021948357715932,0.05061278461141928,0.10185148916981426,0.016861046702905915,0.05584895167147506
AGTRAP,0.04359789071042285,0.03969027189562637,-0.013523549480822019,0.1441405450565234,0.05509436435522527,-0.03246649250882061,0.009898851802178659,0.0876654667844843,0.00466390624857505
LAMC1,0.029950359598867066,0.06613549347354403,-0.0022842527126145794,0.13925251779970088,0.03488403486315398,-0.089518246646077,-0.05035329344968077,-0.01256080678624533,0.04501089045217421
COL6A3,-0.010441865416249514,-0.012247381895480981,-0.021892263724726982,-0.01592300661842074,-0.03892822928577474,-0.029410522974578246,-0.02475055103186582,-0.009378683220176714,0.0011110128570591394
FN1,-0.007033296668926758,0.0537444395664038,0.004455608352729524,0.185497278453023,0.09234182526928207,-0.07020823052868307,-0.05719011707951498,-0.02490761529464844,-0.02854430030442215
MIF,0.017469192886453967,-0.12279354245648635,0.03296729567762254,-0.009161256075021142,-0.02885223774226483,-0.030754940798406422,0.010799059919334959,0.07220233248809294,-0.02241485617014042
JAG1,0.04156713410924021,0.07234025622723579,0.01067627573582899,0.20340728525206372,0.10811509961900054,0.0008431526523319384,-0.0028217251587563663,0.032742779510128245,-0.02595698069729264
NID2,-0.013686701908971081,0.04719805282440538,0.07558739211272178,0.14211098687610574,0.039885844097445756,-0.0841432274985813,0.05869115404487429,-0.010398626111479486,0.06023641137973635
EFNB1,-0.010083015512861625,0.057662873642701555,0.0462235932948791,0.13009006934884856,0.013482548368682118,-0.0813997502018217,0.00035059534237616576,-0.012313618369436192,0.03057523300618339
COL4A2,0.013582447032849618,0.09902942898000991,-0.03051270878909222,0.20689340401564446,0.059530858543707536,-0.13634538624484588,-0.01699984342763831,-0.0498999812084109,0.01939053259648803
SPP1,-0.05111023390158243,-0.08488334933077561,-0.05401724508288276,0.16075676352017754,0.048380527287012816,0.018208207858078636,-0.042987360750362094,0.00039724314820908924,-0.046940223912171654
PODXL2,0.027562369793262653,0.006303778098219457,0.03547815384428053,-0.03371908059717973,0.01370107152955933,0.0032284605903631545,0.030169058619192626,0.04669442351564026,-0.04907321442136246
FGF9,-0.0009541677697996983,-0.043794747860376244,0.030642650299418372,-0.0392435200611747,-0.04942614393664463,,-0.02050737923005622,0.18154112310925535,-0.007953849832652831
ITIH2,-0.018979586620972783,0.09408304707400995,,-0.031200044306231176,0.05640301909063195,,-0.016287936264860532,0.03882889494710412,0.046826546084718285
ADAM10,-0.03442977213721093,0.09300238660766125,-0.00284095284036394,0.03911366643093097,0.07530071522430469,-0.055501908704819476,-0.00040385792359289886,0.005121164519930839,-0.060434481071634065
CFH,0.06281716238355742,0.0842092582275397,0.013146377583735857,0.06583745224813678,-0.0017044333851854812,0.08844934658482607,0.09000859906502715,-0.001900718701965945,-0.017716213216303598
COL4A5,-0.04502496357121598,0.09397490967088948,0.007537766784357537,0.065409126138222,0.05686493144036041,-0.0082219018049061,0.05024322169619551,0.07764974208132476,0.015698620399888393
LTBP3,0.02307055264582281,-0.0022972847619359203,0.015221154710335819,-0.0028762417212430647,0.0031283181763097864,-0.019423742572092076,-0.08188459404561028,0.07905856398133214,0.058089824713285
GNB3,-0.04074548155314636,0.01148174874243814,-0.013702269109296906,0.10253751810144829,0.06789447587618037,-0.0007892085548450962,0.059551115997029405,0.029256953472587614,0.0003970594951368511
COL6A2,0.02185359553638201,0.03277886937994753,-0.035377559976393184,0.0765410776270038,0.017785242341716388,-0.06542090776443536,-0.08545716693772022,-0.037359989113611033,-0.004520357725674009
PLG,,,,,0.035146948439218714,,,,
GDF9,-0.04704419324612374,0.054606517138603344,-0.037485157216779655,0.12372304508016072,0.05590822411944877,-0.040688358228720405,0.06815025492562657,0.02140917218121288,0.04043084191520537
NCAM1,0.049205511104460246,0.005710075463981121,0.02285507107209828,0.015692464068216203,0.020179917946630963,0.001743629570348717,0.0036406984736391972,-0.022781068750762808,-0.009793979916326146
APOC2,-0.028970506210660905,-0.014589001769827798,-0.018675761067207166,0.013827582321329263,0.02381879248025051,0.0029263457719580672,0.02690835877476349,0.006696715878694726,-0.015480880442456178
BST2,-0.00567027583032896,0.02271562320564719,0.024823960497224292,0.1901907697166468,0.00863982906089289,-0.042816362578853406,0.009421838014432695,-0.015722163994058774,-0.0944662238144644
COL5A1,-0.0158878964384354,0.014244304160923225,0.03288141689449831,0.12230237413745211,0.022256047680820942,-0.003711845304274903,-0.0888311424062035,-0.0033874839822572674,0.0007683766734534038
CALM3,0.04155287591193069,-0.0086607761196215,0.009282708591044474,-0.12802804822141445,-0.06301094404367437,0.12268035223142158,0.08208217843643832,-0.016041611522451565,-0.024818877262012547
THBS2,-0.007092141376176942,0.03878933454366389,0.027110951995072952,0.06668616340568517,0.025996319266760052,0.06627138802672027,-0.03207169705045058,-0.015727343372397024,0.054477721469309584
SERPINE2,0.014082101445862411,-0.05725953382819545,-0.02083302864150266,0.016179425703704373,0.0006043061047106676,0.06397269106227467,-0.050095017662592514,-0.04678564544441376,0.09077544445292042
EFNB2,-0.0754567600468843,0.034494143283280695,0.0006364490422217888,0.07959046197617929,0.018876994217745486,0.1524064208383889,-0.016419380089716603,-0.014319981141342645,0.041493169265694914
PROK1,,0.023241063365288386,-0.0004947082657043103,,,,0.040322995176208104,,-0.029468378902623073
MMP9,-0.025102603567677254,0.06435167128054081,-0.014168546512537563,0.1538612525447183,0.05562603833467791,-0.09059822004178554,-0.059337275054607716,-0.024908734653284272,0.0385758309746685
DMP1,,0.014039261844445485,,,,,,,-0.025000994193272716
NPPA,0.004940837173414533,0.01622383197830631,-0.007195306215551099,0.04093321794628287,-0.015057000779119676,0.1043396314727212,0.08514076286184531,-0.02014609177480696,0.027141231292246156
APOB,,,-0.014377668766519204,-0.008021610334381658,,,,-0.015270911314391197,0.11114810314325234
C4B,-0.02756814728798463,,0.021718125462022873,,0.03435030760601847,-0.04256541253085631,,0.20058549659375335,
NTNG2,-0.027516787912236558,-0.04953895245605658,0.00341304831949503,0.034200836199262306,0.014146652517374545,-0.024437339567723728,-0.005699990672477343,0.020856800963987315,0.0210220545840922
LAMA1,0.0023929026675845633,0.013704871116679654,-0.056170710007636626,0.16247060150346898,-0.04408501771787188,,0.015087840799599121,0.04315065156287425,0.11076191569417874
UCN,0.06284713959554723,-0.01907081947267218,0.05050245039364281,-0.0016851040590321084,0.05577085825261483,-0.001885254237183109,0.053616245859145414,0.02541387818356036,0.07950850753125059
ARTN,0.08168305340130444,0.042962946353895505,,0.10451084392966006,-0.013813976117405022,,-0.017736177130798485,-0.014195846264157787,-0.04249748697079646
PDGFD,-0.054825902633261134,0.05268719589725653,0.015712479125568102,0.009424133508152315,0.05518588269930706,-0.04249528672147473,0.05931347706744146,0.02774478521669374,0.03350565587071703
EDN1,0.02237282297899032,0.0019887807871587595,-0.0327190262240304,0.08029505008939462,0.0619499749612773,-0.057710009080816964,0.034258698643637814,0.04966548455286294,-0.014304090312441002
ARPC5,-0.01608279223511229,-0.01313125125765786,0.06229082412153722,0.038814130839805845,0.042092131207912026,-0.05066839264136041,-0.004008389066320604,-0.01823164160898294,-0.049992923417293056
GSTO1,-0.0162923527629442,-0.046371351315917304,-0.02527559128227103,-0.09895502221768704,-0.046505783371674894,-0.004330822131948939,0.016287869117267855,0.016804799245523357,-0.046396920623945306
PROK2,,,,,,,-0.025050146558000082,-0.013923518001103174,
SYK,0.002456318412057427,0.00784431224096067,-0.0014520095438011339,0.07760737290121449,0.01215996845312875,0.028257797141688194,0.03577868113068736,0.04562099251379272,0.09579290627321843
CD40LG,,,,,,,,-0.016514457739098518,
ST6GAL1,-0.02521097062976588,0.014615099648408231,0.027707446655649982,0.07212285622262651,-0.004226389482389986,-0.003637518681189493,0.09397875300006242,-0.004392192201590865,0.06650842268466381
WNT3,0.024981784390962467,-0.09608647484240182,0.009745839559277296,-0.012832810635814507,-0.029354466126681564,0.04897220395609144,0.11640906788397291,0.05209432843507158,0.03278729648723694
HSP90B1,0.02845335812483561,-0.0586477617434259,0.03715130947430945,0.06554015036180687,0.11677674715175429,0.020780331597508906,-0.0979894876662332,-0.03962098102917874,-0.012603077861234808
ZP3,0.021245276331593788,-0.007990279503883594,0.010346465360025236,0.026175981069135466,0.04779746136297016,-0.05808904610312453,-0.035449904344568135,0.06704875731771598,-0.03029136294880323
ANGPT4,,0.12817258280017985,-0.020145332651867732,,,,,,
NRG2,0.07175138139777255,0.013751385228113705,-0.02967211930448504,0.002360409712620175,-0.008491067707960575,-0.02459588278853432,0.030892871887645557,0.031177266382933992,0.02133421874324422
MELTF,-0.04427403285063703,0.021260049932409122,0.041591506323558444,0.10261196564389888,-0.005974903211423332,0.009825452023333552,0.026230480059366904,0.0639467856930162,-0.008434204706084214
NLGN1,-0.0354323373211946,-0.023608629805166675,0.006672121321870093,0.09165556921340196,0.0008360571038068178,0.0659795754370596,0.01788712823924292,0.06308700090211553,-0.0014827053312678631
SLIT3,-0.0433861339879031,0.06387625644848934,-0.029129173848761524,-0.08798125198577669,-0.03270229580647096,-0.018032572319518634,0.008505716430867694,0.02516563348500572,-0.037280885578120405
CCL8,-0.006552353891396047,0.06872386858336545,-0.013075015525443382,0.08819756899410189,-0.02469495589265358,-0.02180963481107137,-0.011809898195318703,-0.04369180236065975,-0.018206902563831784
S100A4,-0.044944456044574733,0.02152734649485237,-0.029265989605055782,0.16747020462590295,0.021225030813706677,-0.1157275163386691,0.03588634933516292,-0.002354807717278986,-0.047212762771636926
TNFSF13B,0.06144001259603465,0.007715883156092775,-0.017745674446867064,0.12150047326115601,-0.0011242533095759863,-0.00909999037449155,0.09000980282638003,-0.0316793098469003,0.027593134249055695
HSPG2,0.04000974794141114,0.09271856571840946,0.0032792048691469493,0.17967230116545838,0.09687587571095634,-0.09067696476720301,-0.034176266118763184,-0.02560022808429389,0.01389670506770796
FAM3C,0.06378836905123653,0.000633338120812238,0.000828988519685346,0.04784812355044333,0.05317334322198722,-0.045088595412565484,0.05680951624816342,0.051539337151803595,0.01264055583247896
FLT3LG,0.03878991634271715,-0.00017089808709162246,0.01076384670965823,0.10526338666124609,0.13006121314877483,0.005463523198876407,0.034388470205614106,0.09427144424459252,0.05351625374043174
A2M,-0.043021779887945595,0.09204201167787324,0.07078921660636453,0.16304295091084944,-0.005844772305002498,-0.027894104705315035,-0.018531596961521894,0.022081825778056476,0.014142400459989744
VCL,-0.00589411213618838,0.025533427437168937,0.07917500282771346,0.06549535346952774,0.1313684224405649,-0.03703433701057879,-0.013363300618927614,-0.030540000405168063,-0.008280307605154151
FGF2,-0.02703679148735195,0.005106021277328638,0.04505438429156345,0.1175644543077218,0.06881016041067044,-2.410741175934581e-05,0.07350066261834096,-0.004596290071767501,0.05935624757789105
AGRP,,,,,,-0.05951046001701712,0.02306322360039024,,-0.021994961811848793
CNTN3,0.03548861393861618,-0.005213584778060291,-0.01478741600887269,-0.07135150504057872,-0.009549946874918242,,0.09836425172155322,,-0.04463488168511058
RNASE2,0.03298713091537166,-0.015984884627066077,-0.026306623611289263,0.12211772538063675,0.02309325400002311,0.10536095371694344,0.05535842153323857,0.017907682152883166,-0.035753479026308876
ADM2,0.007244340616432188,-0.03466489125268177,0.04221326737953232,,,,,-0.015695702797493223,-0.0018083236176292003
GAL,0.05216148223025376,-0.014772749830362131,-0.03335245929585777,0.024408764605627943,-0.03493997873748261,-0.007758176075585872,-0.04785115525037816,-0.01548467968640155,-0.04846683008719795
IL36B,,,,,,,,,0.06869727552568337
CXCL6,-0.02481514670327063,-0.02597663874462844,,,,,-0.054765762105753804,0.044474584104134865,-0.035751739894306356
PDGFC,0.06708790481282355,0.03516895918494254,-0.00206560958299494,0.15044945817127223,0.09775359009359594,-0.02778801177749435,0.04338265922242762,-0.036516933585583125,0.04306167826696068
COL8A2,-0.021836266020875076,-0.01944479204542691,0.04245412440481665,0.08933903475200919,-0.04167093899181251,0.010002864074449435,0.014785707499325682,0.0466630622961663,0.04107686976322779
SPON2,0.013896651515860477,0.050640082954353675,0.05006606771264475,0.0770791894685938,-0.006518191939833483,-0.08260653118701564,0.015463767979010515,0.013321438118966855,0.042680526557844385
LCN2,-0.021424365474527602,,,,,,0.03462879484151679,,
SEMA3D,,0.029423577285831823,0.012169049985020278,0.1334013165874245,-0.026750817785319285,,,,-0.043570244391896926
BMP6,,-0.0066383397021559445,-0.014168547387246787,-0.027273168816903393,,,0.09434528359952916,0.019604979782445416,-0.024135525440458938
TIMP2,6.323252374221338e-05,0.05420699684996983,-0.03219054408740615,0.1289865259005087,-0.09886048170366825,-0.0005398600482553046,-0.12112258616725165,0.04452471372676486,0.07183490656566237
EFNA1,-0.06916093831050567,0.046541722966204506,0.01396991491865061,0.06190262111520223,-0.02821640755486958,-0.10443623924821349,0.05503795324754116,0.05145264884826115,0.01477089199930792
S100A12,,0.003139777855105172,,,,,,-0.017104430478849224,-0.020679760256943604
TFPI,-0.020245885012244197,0.0651139406289634,0.031185868428548678,0.17724566901591204,0.027422487935329455,-0.02240931145489281,0.039361682589453974,-0.0126601496263239,0.0016464200455984035
GPC3,0.028755313893569782,-0.03025463457651948,-0.022309571256898347,-0.03598712489847573,,,0.06279799887614644,-0.04402232622285368,-0.030604944817106832
NMU,0.028183440635984405,0.051795218552580014,,0.03744587420406817,-0.025377305939550714,0.010991572944518753,0.03372524607793064,0.03511993520957087,0.011588964728861062
SCGB3A2,,-0.005124792837837936,,,0.027599473990273536,,0.0006296389042127911,-0.024690560545462186,-0.024135547044556883
LAMB3,0.07052467470955377,-0.02922850932706122,0.010433440967634036,-0.09266348256176633,0.003486345997705183,-0.02233782574976842,-0.010076567182816654,0.1005137202004652,0.0011516670144696725
LGALS9,-0.08919388633214641,0.04459312344384532,-0.009638552189131509,0.11083883179659842,0.018398079402413885,0.08841084032268125,0.021153191137591888,0.03265667738236003,-0.024363511395862267
VIM,-0.023431123093377432,-0.06478842519363917,0.05625510340149024,0.1682853441136986,0.0894282543701499,-0.027415438698442957,-0.08418555155567689,0.08281132230568672,0.014948661435143729
PLAU,0.0014675186450095448,0.06006493040323203,0.05585427245551709,0.1251258714168321,0.06926651576219897,-0.023585935070395105,-0.009364006545168214,0.0450978052566165,-0.04739051510517843
TGFB3,-0.005398624552796772,0.01564498462147398,-0.053021767482532525,0.07276260726797842,0.07380406047231913,0.02048007183305445,0.016109052922746028,-0.020863342942033885,0.028124100157416596
APLN,0.0019173866605662127,-0.026053456301664467,0.05659115284357012,0.15826819600910993,0.10402965979664502,-0.04463752498163667,0.0367568360822043,-0.04388051695980098,0.03407043690081698
SHANK2,0.0164184499381374,0.02785728455056871,0.037766304380326875,-0.09523567319475972,0.04337758916538238,-0.05566072372394953,0.11797414815944836,-0.02441079976890085,-0.02017633357266496
LTF,-0.0014682273605467527,0.030250005806910046,,0.0997345878811704,-0.00638586670085587,0.11413124913979311,-0.0031183249504962342,0.022028044777736167,-0.009413510849966628
PYY,,,,,-0.006602309409116381,,0.07722111406440811,-0.025917469826123484,-0.021994967245296263
PENK,0.060159474489058104,-0.04059511021936506,-0.026512962277315404,-0.04633965827361503,-0.03040161041373209,,,-0.018592696277257507,0.04147235272505327
CTF1,0.02940864516496234,0.011509205916975683,-0.01176421055539076,0.03321736624904533,0.04388282929330544,-0.08880142398479367,0.08292390943373372,-0.010166548885971799,0.06709712530604184
COL3A1,0.00402893749163656,0.09216959084923647,-0.03851065673185553,0.18238937316359216,0.08391772113538112,-0.13989856562506048,-0.05251287284905253,-0.018044043141560866,0.01531186553851298
S100A10,-0.020004974453755545,-0.062073876457145634,-0.020436240022733906,0.14662648557735508,0.05217906012943426,-0.04797288404621239,-0.04127503608949963,-0.009507101892303416,-0.0062904417452869345
FGF13,0.007439093906352061,-0.04586367891587829,-0.010631167715196206,-0.11629251361635354,-0.04336558327872154,,0.024724827749636448,0.056737807626057346,-0.056515837529800925
SEMA4A,0.060298837394491246,0.026487718924723458,-0.004685052568758661,-0.06277248001814313,-0.03726489510502624,-0.014161097771456665,0.04337823287308534,0.032831178126813916,-0.0321833521677718
EFNA4,-0.04177457020423579,0.026088281084979143,-0.02091081712588038,0.09197507675004968,0.09814916994188073,-0.0008701049458036212,0.09083357278587652,0.02127214206470478,0.059095844606508116
HSPA8,0.037921454031005115,0.07056446998682171,0.07537454521779,0.03897900554582009,-0.01726951686759387,0.11682915819527183,0.06955914519441603,0.007773458098385557,-0.015735365992882014
NPB,-0.029108464390207506,-0.02263661009588674,0.0030564669779018128,,0.014150966303768877,-0.10060429410298774,-0.00039033922520845254,0.12598155968300603,-0.01151862091947747
ULBP1,-0.013491503510485307,0.011533534591334493,-0.02846630282010367,-0.02061734543998291,-0.010129525244245006,0.07159671767006093,-0.023304842696040388,0.04698689704942805,-0.017851553649018994
SEMA3E,0.02742604494942168,0.03541973261466156,-0.009255074616070308,0.010125477417603286,-0.023916576252969605,-0.02043515930749005,0.041431812017915105,0.008382334637822645,0.01886161771208123
FGF3,,,,,,,0.09114235621236433,,
ADAM9,0.011233157167577269,0.01035620791395883,-0.06178828149165717,0.13834781631510176,0.08980333072070454,-0.024207119820868,-0.030508288865078618,0.08707050968395583,0.07970844209492721
ASIP,0.014172748206304202,,,,-0.010610326988569814,-0.017978206445661227,0.02624601662295087,0.06987425680857548,0.016473201718305307
IBSP,-0.018442008026842902,0.0010243255772591497,,0.12838465683116937,0.03707331418184828,-0.07384526807547778,-0.02827698868641711,0.024066217947522697,-0.053126149697364934
MMP12,,-0.022991394735359952,,,,,,,
FAT4,-0.0023912977453555326,0.009709442600253677,0.04417330728272957,0.027097573394743186,-0.009520703588011261,-0.07137291551640793,0.03329371513233759,0.04078304911237831,-0.0017065453046207907
MDK,0.06019945476978673,0.04587519387684689,0.03291782558523204,0.17589656425767605,0.0813190443752329,0.05330882464480676,0.021034524417078614,0.07390482877435174,0.0709419793270352
BMP5,,,,,,,0.08876561412737058,0.06910585950453403,0.10461831732342934
CAMP,,,-0.014168547387246787,,,,0.02253821967061213,-0.02031202918051325,-0.030195114053303947
HSPA1A,-0.02131595609587355,0.03157885722892732,-0.04271876278323706,0.06794418176025335,-0.05362884229972141,-0.023728985431858304,-0.05596467777543949,0.011193905895970094,-0.003400641034717643
SOST,-0.027037615545188187,-0.03561322053581945,,,0.09339895022635006,,,,
SEMA3F,-0.02456680012488724,0.01237906237824099,-0.028129969874987334,0.17358074301135448,-0.018682048800178975,-0.03673512591607782,0.041411442667162096,-0.026041266501611326,0.001973102790543
ARF6,0.0010077820056839935,-0.009412440581866355,-0.04428793211674812,0.05286685743503745,0.06379460238120814,0.006859108166232885,-0.0434967241118439,0.016700102827778836,-0.007932548286922648
IL6,-0.05009126763649043,0.05487646112578705,-0.01873817575964829,0.028884304806337687,0.05816570854695075,-0.050005110738332526,0.017081245767977177,0.09155197059318856,-0.05428180805533888
CALM1,-0.05581072602936935,-0.013416841745605647,-0.06190720869927376,-0.11572963948617966,-0.09997593058750819,0.0265402134134918,0.0822513752035959,-0.03226996598388638,-0.056523440357557866
VIP,-0.031762791691262456,0.06445109222406395,-0.032273482190699074,-0.06665990943716099,-0.046386451152546394,,,0.057424454311066485,0.031546328889191164
NMB,0.037013964501878736,-0.040496362221296614,-0.05664084609318158,0.1684404873009163,0.04758702030659916,-0.01360493446783075,0.11643464744076118,-0.018070102693664533,0.024448420591266555
CCL26,-0.03313375587977655,-0.01813597063320461,-0.014787416968518591,-0.0012413399741626374,-0.025071026964466014,-0.030740888502891653,-0.006017974998462187,0.020369942911447003,0.04385439603999745
FBLN1,-0.0389542709883003,0.1063628219699608,0.04368588299083774,0.03282140223653383,0.04495294033794224,-0.04257402097154422,-0.0025172238096375556,0.0015340420361023676,0.033513394735524546
SAA1,0.009282519181326098,-0.03479165635671943,,0.017120861829237655,,-0.037495049700611696,-0.0866320834442206,-0.006147527740532431,0.03236429739056472
MICB,-0.014720928177694994,0.08936673568978355,0.05666084885744251,0.09871827177962303,0.04258177867001622,0.02940982539463276,0.05133841987411386,-0.024962463438457972,-0.009477012826616926
MMP13,,0.024041743356870173,,,-0.021085862261198143,,,-0.018592688422525965,
F13A1,0.02206104142874858,0.005207524821086288,-0.0046277174150851,0.001049179237971121,0.022078369493598125,-0.036896256691009745,-0.0931831145023143,0.022481224160744637,-0.0226645196844878
CXCL11,0.013229858204496618,-0.004229761645058112,0.05567844213250041,0.17071364363934957,0.025368276486694544,-0.041322274157309304,,-0.03029009840845128,-0.023935811345520867
COL5A2,0.0324138947255805,0.02975121430142462,0.058211254117327936,0.14491692478535823,0.05734448254572735,-0.02824399204682052,0.009825495264168248,-0.002446231531892144,-0.002869126507139994
EFNA5,0.06058404265882991,0.02622603491881875,-0.027790208070940074,-0.07212285677366984,-0.03511163579194224,-0.02677211686189245,-0.04319698585623445,0.057255323768249156,0.10264095832844469
AREG,-0.021091350379689823,0.048390143192965585,-0.03208596721269644,-0.043023999550693,,,0.13750125666321214,0.03408889663912405,-0.026805887539314684
